energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.84392196,0.06454076,0.00145566,0.00547354,0.03722861,0.00705632,0.03410401,0.00000000,0.02011330,0.01296854
-5.83791896,0.07034494,0.00131615,0.00663801,0.04239924,0.00774754,0.03684392,0.00000000,0.02255103,0.01306652
-5.83191596,0.07934475,0.00123577,0.00809820,0.04946291,0.00881740,0.04122196,0.00000000,0.02599907,0.01374641
-5.82591296,0.09177835,0.00121235,0.00989190,0.05860161,0.01029690,0.04735093,0.00000000,0.03055661,0.01502499
-5.81990995,0.10793055,0.00124457,0.01206059,0.07002169,0.01222416,0.05536543,0.00000000,0.03633662,0.01692731
-5.81390695,0.12812728,0.00133196,0.01464857,0.08394939,0.01464382,0.06541906,0.00000000,0.04346416,0.01948620
-5.80790395,0.15272765,0.00147485,0.01770195,0.10062494,0.01760614,0.07768032,0.00000000,0.05207380,0.02274120
-5.80190095,0.18211349,0.00167422,0.02126728,0.12029499,0.02116587,0.09232722,0.00000000,0.06230622,0.02673725
-5.79589795,0.21667647,0.00193165,0.02538998,0.14320361,0.02538071,0.10954077,0.00000000,0.07430387,0.03152291
-5.78989495,0.25680288,0.00224907,0.03011250,0.16958176,0.03030949,0.12949715,0.00000000,0.08820579,0.03714823
-5.78389195,0.30285634,0.00262860,0.03547235,0.19963556,0.03601010,0.15235909,0.00000000,0.10414169,0.04366241
-5.77788894,0.35515871,0.00307234,0.04149987,0.23353358,0.04253699,0.17826631,0.00000000,0.12222530,0.05111109
-5.77188594,0.41396985,0.00358208,0.04821596,0.27139361,0.04993856,0.20732546,0.00000000,0.14254731,0.05953355
-5.76588294,0.47946668,0.00415906,0.05562985,0.31326927,0.05825428,0.23959998,0.00000000,0.16516797,0.06895979
-5.75987994,0.55172252,0.00480374,0.06373690,0.35913711,0.06751174,0.27510005,0.00000000,0.19010985,0.07940755
-5.75387694,0.63068738,0.00551550,0.07251660,0.40888486,0.07772374,0.31377331,0.00000000,0.21735074,0.09087954
-5.74787394,0.71617026,0.00629242,0.08193097,0.46230142,0.08888543,0.35549671,0.00000000,0.24681743,0.10336088
-5.74187094,0.80782443,0.00713109,0.09192331,0.51906935,0.10097173,0.40006993,0.00000000,0.27838042,0.11681681
-5.73586793,0.90513669,0.00802641,0.10241755,0.57876043,0.11393517,0.44721101,0.00000000,0.31185009,0.13119098
-5.72986493,1.00742139,0.00897151,0.11331822,0.64083497,0.12770424,0.49655443,0.00000000,0.34697460,0.14640424
-5.72386193,1.11382014,0.00995763,0.12451118,0.70464519,0.14218243,0.54765212,0.00000000,0.38343987,0.16235417
-5.71785893,1.22330770,0.01097424,0.13586510,0.76944313,0.15724796,0.59997758,0.00000000,0.42087186,0.17891532
-5.71185593,1.33470438,0.01200903,0.14723371,0.83439306,0.17275454,0.65293322,0.00000000,0.45884118,0.19594022
-5.70585293,1.44669511,0.01304815,0.15845884,0.89858836,0.18853293,0.70586100,0.00000000,0.49687026,0.21326130
-5.69984992,1.55785475,0.01407644,0.16937413,0.96107246,0.20439351,0.75805595,0.00000000,0.53444286,0.23069345
-5.69384692,1.66667935,0.01507778,0.17980936,1.02086334,0.22012980,0.80878258,0.00000000,0.57101575,0.24803743
-5.68784392,1.77162213,0.01603544,0.18959521,1.07698074,0.23552282,0.85729330,0.00000000,0.60603225,0.26508390
-5.68184092,1.87113341,0.01693259,0.19856832,1.12847511,0.25034619,0.90284853,0.00000000,0.63893723,0.28161790
-5.67583792,1.96370269,0.01775275,0.20657638,1.17445718,0.26437186,0.94473755,0.00000000,0.66919296,0.29742381
-5.66983492,2.04790166,0.01848030,0.21348316,1.21412692,0.27737625,0.98229948,0.00000000,0.69629527,0.31229045
-5.66383192,2.12242621,0.01910099,0.21917316,1.24680069,0.28914646,1.01494334,0.00000000,0.71978942,0.32601621
-5.65782891,2.18613598,0.01960242,0.22355570,1.27193531,0.29948658,1.04216651,0.00000000,0.73928483,0.33841414
-5.65182591,2.23808959,0.01997442,0.22656832,1.28914805,0.30822353,1.06357086,0.00000000,0.75446836,0.34931656
-5.64582291,2.27757442,0.02020951,0.22817925,1.29823157,0.31521241,1.07887568,0.00000000,0.76511520,0.35857937
-5.63981991,2.30412939,0.02030306,0.22838895,1.29916311,0.32034108,1.08792707,0.00000000,0.77109718,0.36608562
-5.63381691,2.31756011,0.02025354,0.22723049,1.29210749,0.32353368,1.09070329,0.00000000,0.77238799,0.37174840
-5.62781391,2.31794557,0.02006257,0.22476891,1.27741382,0.32475314,1.08731595,0.00000000,0.76906501,0.37551298
-5.62181091,2.30563626,0.01973488,0.22109947,1.25560594,0.32400232,1.07800686,0.00000000,0.76130782,0.37735796
-5.61580790,2.28124385,0.01927812,0.21634494,1.22736711,0.32132393,1.06314091,0.00000000,0.74939328,0.37729565
-5.60980490,2.24562273,0.01870265,0.21065197,1.19351943,0.31679918,1.04319502,0.00000000,0.73368746,0.37537148
-5.60380190,2.19984434,0.01802116,0.20418676,1.15499903,0.31054517,1.01874387,0.00000000,0.71463465,0.37166263
-5.59779890,2.14516519,0.01724828,0.19713007,1.11282787,0.30271121,0.99044275,0.00000000,0.69274405,0.36627578
-5.59179590,2.08298976,0.01640006,0.18967196,1.06808325,0.29347410,0.95900841,0.00000000,0.66857443,0.35934424
-5.58579290,2.01482972,0.01549348,0.18200626,1.02186623,0.28303276,0.92519827,0.00000000,0.64271745,0.35102430
-5.57978989,1.94226071,0.01454594,0.17432503,0.97527005,0.27160225,0.88978909,0.00000000,0.61578037,0.34149119
-5.57378689,1.86687833,0.01357472,0.16681319,0.92934953,0.25940743,0.85355544,0.00000000,0.58836840,0.33093453
-5.56778389,1.79025449,0.01259651,0.15964348,0.88509249,0.24667664,0.81724889,0.00000000,0.56106776,0.31955352
-5.56178089,1.71389563,0.01162698,0.15297192,0.84339397,0.23363541,0.78157838,0.00000000,0.53442951,0.30755198
-5.55577789,1.63920386,0.01068038,0.14693376,0.80503392,0.22050063,0.74719230,0.00000000,0.50895507,0.29513327
-5.54977489,1.56744220,0.00976927,0.14164024,0.77065893,0.20747517,0.71466293,0.00000000,0.48508353,0.28249542
-5.54377189,1.49970479,0.00890428,0.13717599,0.74076831,0.19474322,0.68447329,0.00000000,0.46318123,0.26982642
-5.53776888,1.43689279,0.00809398,0.13359726,0.71570479,0.18246649,0.65700708,0.00000000,0.44353392,0.25729989
-5.53176588,1.37969653,0.00734480,0.13093105,0.69564998,0.17078127,0.63254157,0.00000000,0.42634148,0.24507126
-5.52576288,1.32858442,0.00666106,0.12917493,0.68062442,0.15979645,0.61124381,0.00000000,0.41171547,0.23327454
-5.51975988,1.28379865,0.00604503,0.12829785,0.67049223,0.14959251,0.59317014,0.00000000,0.39967942,0.22201980
-5.51375688,1.24535783,0.00549710,0.12824161,0.66497010,0.14022147,0.57826887,0.00000000,0.39017178,0.21139145
-5.50775388,1.21306642,0.00501593,0.12892315,0.66364014,0.13170770,0.56638618,0.00000000,0.38305136,0.20144733
-5.50175088,1.18653043,0.00459871,0.13023752,0.66596641,0.12404955,0.55727490,0.00000000,0.37810512,0.19221877
-5.49574787,1.16517899,0.00424138,0.13206145,0.67131439,0.11722175,0.55060595,0.00000000,0.37505790,0.18371138
-5.48974487,1.14829096,0.00393890,0.13425738,0.67897302,0.11117827,0.54598204,0.00000000,0.37358386,0.17590680
-5.48374187,1.13502575,0.00368550,0.13667797,0.68817844,0.10585579,0.54295324,0.00000000,0.37331913,0.16876514
-5.47773887,1.12445714,0.00347498,0.13917076,0.69813896,0.10117734,0.54103381,0.00000000,0.37387532,0.16222811
-5.47173587,1.11560903,0.00330087,0.14158301,0.70806026,0.09705623,0.53971985,0.00000000,0.37485336,0.15622266
-5.46573287,1.10749182,0.00315675,0.14376644,0.71717021,0.09339990,0.53850703,0.00000000,0.37585730,0.15066501
-5.45972986,1.09913804,0.00303636,0.14558182,0.72474239,0.09011374,0.53690789,0.00000000,0.37650743,0.14546485
-5.45372686,1.08963603,0.00293382,0.14690313,0.73011765,0.08710459,0.53446802,0.00000000,0.37645252,0.14052955
-5.44772386,1.07816037,0.00284374,0.14762130,0.73272284,0.08428400,0.53078062,0.00000000,0.37538046,0.13576829
-5.44172086,1.06399802,0.00276132,0.14764716,0.73208629,0.08157090,0.52549880,0.00000000,0.37302725,0.13109572
-5.43571786,1.04656929,0.00268247,0.14691383,0.72784933,0.07889392,0.51834539,0.00000000,0.36918391,0.12643531
-5.42971486,1.02544282,0.00260377,0.14537814,0.71977368,0.07619300,0.50911971,0.00000000,0.36370102,0.12172197
-5.42371186,1.00034447,0.00252254,0.14302126,0.70774434,0.07342055,0.49770137,0.00000000,0.35649107,0.11690410
-5.41770885,0.97115964,0.00243684,0.13984841,0.69176822,0.07054193,0.48405083,0.00000000,0.34752834,0.11194477
-5.41170585,0.93792946,0.00234536,0.13588778,0.67196845,0.06753543,0.46820695,0.00000000,0.33684659,0.10682235
-5.40570285,0.90084118,0.00224746,0.13118864,0.64857488,0.06439173,0.45028175,0.00000000,0.32453466,0.10153022
-5.39969985,0.86021350,0.00214303,0.12581885,0.62191134,0.06111293,0.43045264,0.00000000,0.31073034,0.09607597
-5.39369685,0.81647772,0.00203245,0.11986173,0.59238019,0.05771118,0.40895270,0.00000000,0.29561278,0.09048000
-5.38769385,0.77015572,0.00191648,0.11341263,0.56044493,0.05420713,0.38605939,0.00000000,0.27939388,0.08477357
-5.38169085,0.72183603,0.00179619,0.10657527,0.52661184,0.05062807,0.36208243,0.00000000,0.26230903,0.07899667
-5.37568784,0.67214900,0.00167287,0.09945796,0.49141121,0.04700612,0.33735123,0.00000000,0.24460777,0.07319556
-5.36968484,0.62174236,0.00154792,0.09217001,0.45537914,0.04337629,0.31220255,0.00000000,0.22654449,0.06742032
-5.36368184,0.57125797,0.00142280,0.08481827,0.41904055,0.03977476,0.28696892,0.00000000,0.20836988,0.06172247
-5.35767884,0.52131097,0.00129898,0.07750411,0.38289399,0.03623723,0.26196811,0.00000000,0.19032315,0.05615263
-5.35167584,0.47247164,0.00117783,0.07032086,0.34739869,0.03279747,0.23749416,0.00000000,0.17262541,0.05075864
-5.34567284,0.42525086,0.00106059,0.06335169,0.31296429,0.02948619,0.21381016,0.00000000,0.15547441,0.04558378
-5.33966983,0.38008913,0.00094837,0.05666816,0.27994331,0.02633009,0.19114279,0.00000000,0.13904060,0.04066557
-5.33366683,0.33734944,0.00084207,0.05032926,0.24862644,0.02335126,0.16967888,0.00000000,0.12346463,0.03603475
-5.32766383,0.29731382,0.00074241,0.04438102,0.21924056,0.02056679,0.14956377,0.00000000,0.10885622,0.03171482
-5.32166083,0.26018320,0.00064992,0.03885662,0.19194920,0.01798869,0.13090135,0.00000000,0.09529427,0.02772183
-5.31565783,0.22608039,0.00056491,0.03377693,0.16685520,0.01562398,0.11375564,0.00000000,0.08282806,0.02406453
-5.30965483,0.19505541,0.00048752,0.02915143,0.14400521,0.01347497,0.09815358,0.00000000,0.07147935,0.02074480
-5.30365183,0.16709287,0.00041773,0.02497938,0.12339543,0.01153973,0.08408881,0.00000000,0.06124524,0.01775829
-5.29764882,0.14212059,0.00035538,0.02125120,0.10497848,0.00981262,0.07152608,0.00000000,0.05210141,0.01509520
-5.29164582,0.12001916,0.00030017,0.01794997,0.08867069,0.00828490,0.06040612,0.00000000,0.04400574,0.01274122
-5.28564282,0.10063169,0.00025172,0.01505293,0.07435961,0.00694538,0.05065058,0.00000000,0.03690200,0.01067843
-5.27963982,0.08377342,0.00020958,0.01253298,0.06191132,0.00578102,0.04216695,0.00000000,0.03072340,0.00888627
-5.27363682,0.06924083,0.00017325,0.01036006,0.05117738,0.00477758,0.03485315,0.00000000,0.02539603,0.00734244
-5.26763382,0.05681990,0.00014219,0.00850246,0.04200105,0.00392014,0.02860170,0.00000000,0.02084196,0.00602371
-5.26163082,0.04629339,0.00011586,0.00692788,0.03422282,0.00319363,0.02330345,0.00000000,0.01698191,0.00490666
-5.25562781,0.03744693,0.00009372,0.00560440,0.02768498,0.00258316,0.01885062,0.00000000,0.01373753,0.00396827
-5.24962481,0.03007396,0.00007528,0.00450121,0.02223541,0.00207443,0.01513935,0.00000000,0.01103327,0.00318644
-5.24362181,0.02397956,0.00006003,0.00358924,0.01773039,0.00165398,0.01207157,0.00000000,0.00879777,0.00254037
-5.23761881,0.01898310,0.00004752,0.00284150,0.01403663,0.00130929,0.00955640,0.00000000,0.00696488,0.00201082
-5.23161581,0.01491995,0.00003735,0.00223338,0.01103263,0.00102902,0.00751102,0.00000000,0.00547428,0.00158027
-5.22561281,0.01164237,0.00002915,0.00174281,0.00860927,0.00080294,0.00586107,0.00000000,0.00427181,0.00123302
-5.21960980,0.00901963,0.00002258,0.00135023,0.00666998,0.00062204,0.00454074,0.00000000,0.00330954,0.00095519
-5.21360680,0.00693760,0.00001737,0.00103858,0.00513043,0.00047844,0.00349261,0.00000000,0.00254563,0.00073467
-5.20760380,0.00529790,0.00001326,0.00079312,0.00391790,0.00036536,0.00266714,0.00000000,0.00194399,0.00056102
-5.20160080,0.00401673,0.00001006,0.00060133,0.00297047,0.00027700,0.00202216,0.00000000,0.00147388,0.00042536
-5.19559780,0.00302356,0.00000757,0.00045264,0.00223597,0.00020850,0.00152217,0.00000000,0.00110944,0.00032022
-5.18959480,0.00225969,0.00000566,0.00033827,0.00167101,0.00015582,0.00113761,0.00000000,0.00082912,0.00023938
-5.18359180,0.00167679,0.00000420,0.00025099,0.00123983,0.00011562,0.00084415,0.00000000,0.00061518,0.00017774
-5.17758879,0.00123548,0.00000309,0.00018489,0.00091332,0.00008517,0.00062198,0.00000000,0.00045317,0.00013113
-5.17158579,0.00090404,0.00000226,0.00013523,0.00066797,0.00006230,0.00045510,0.00000000,0.00033143,0.00009622
-5.16558279,0.00065717,0.00000164,0.00009821,0.00048505,0.00004526,0.00033080,0.00000000,0.00024066,0.00007035
-5.15957979,0.00047488,0.00000118,0.00007082,0.00034971,0.00003266,0.00023900,0.00000000,0.00017351,0.00005146
-5.15357679,0.00034161,0.00000085,0.00005072,0.00025037,0.00002342,0.00017187,0.00000000,0.00012422,0.00003797
-5.14757379,0.00024535,0.00000060,0.00003610,0.00017803,0.00001671,0.00012335,0.00000000,0.00008832,0.00002869
-5.14157079,0.00017701,0.00000043,0.00002555,0.00012577,0.00001189,0.00008886,0.00000000,0.00006239,0.00002281
-5.13556778,0.00012981,0.00000030,0.00001802,0.00008836,0.00000849,0.00006497,0.00000000,0.00004383,0.00001979
-5.12956478,0.00009886,0.00000022,0.00001272,0.00006184,0.00000613,0.00004921,0.00000000,0.00003066,0.00001939
-5.12356178,0.00008085,0.00000016,0.00000906,0.00004328,0.00000457,0.00003988,0.00000000,0.00002144,0.00002163
-5.11755878,0.00007374,0.00000012,0.00000661,0.00003052,0.00000363,0.00003593,0.00000000,0.00001509,0.00002682
-5.11155578,0.00007665,0.00000010,0.00000507,0.00002201,0.00000318,0.00003686,0.00000000,0.00001084,0.00003557
-5.10555278,0.00008973,0.00000009,0.00000425,0.00001664,0.00000318,0.00004270,0.00000000,0.00000815,0.00004886
-5.09954977,0.00011422,0.00000010,0.00000403,0.00001369,0.00000359,0.00005397,0.00000000,0.00000665,0.00006812
-5.09354677,0.00015244,0.00000012,0.00000434,0.00001269,0.00000446,0.00007175,0.00000000,0.00000610,0.00009533
-5.08754377,0.00020799,0.00000016,0.00000520,0.00001342,0.00000586,0.00009769,0.00000000,0.00000640,0.00013315
-5.08154077,0.00028593,0.00000022,0.00000666,0.00001583,0.00000790,0.00013415,0.00000000,0.00000751,0.00018510
-5.07553777,0.00039310,0.00000030,0.00000883,0.00002005,0.00001078,0.00018433,0.00000000,0.00000950,0.00025581
-5.06953477,0.00053843,0.00000043,0.00001188,0.00002637,0.00001472,0.00025239,0.00000000,0.00001251,0.00035123
-5.06353177,0.00073349,0.00000060,0.00001604,0.00003526,0.00002005,0.00034375,0.00000000,0.00001679,0.00047895
-5.05752876,0.00099295,0.00000085,0.00002162,0.00004738,0.00002717,0.00046527,0.00000000,0.00002267,0.00064857
-5.05152576,0.00133524,0.00000119,0.00002901,0.00006359,0.00003661,0.00062555,0.00000000,0.00003060,0.00087213
-5.04552276,0.00178325,0.00000167,0.00003868,0.00008501,0.00004903,0.00083531,0.00000000,0.00004117,0.00116453
-5.03951976,0.00236518,0.00000233,0.00005126,0.00011303,0.00006522,0.00110770,0.00000000,0.00005515,0.00154406
-5.03351676,0.00311531,0.00000324,0.00006746,0.00014940,0.00008621,0.00145875,0.00000000,0.00007352,0.00203296
-5.02751376,0.00407502,0.00000449,0.00008818,0.00019627,0.00011322,0.00190774,0.00000000,0.00009750,0.00265796
-5.02151076,0.00529367,0.00000621,0.00011447,0.00025626,0.00014773,0.00247770,0.00000000,0.00012866,0.00345090
-5.01550775,0.00682959,0.00000855,0.00014758,0.00033253,0.00019155,0.00319582,0.00000000,0.00016896,0.00444928
-5.00950475,0.00875104,0.00001173,0.00018897,0.00042891,0.00024681,0.00409383,0.00000000,0.00022084,0.00569682
-5.00350175,0.01113703,0.00001605,0.00024032,0.00054994,0.00031606,0.00520849,0.00000000,0.00028738,0.00724389
-4.99749875,0.01407806,0.00002187,0.00030356,0.00070107,0.00040232,0.00658181,0.00000000,0.00037242,0.00914790
-4.99149575,0.01767678,0.00002971,0.00038087,0.00088872,0.00050909,0.00826138,0.00000000,0.00048074,0.01147349
-4.98549275,0.02204831,0.00004021,0.00047471,0.00112048,0.00064050,0.01030047,0.00000000,0.00061832,0.01429258
-4.97948974,0.02732042,0.00005421,0.00058778,0.00140530,0.00080131,0.01275809,0.00000000,0.00079261,0.01768417
-4.97348674,0.03363337,0.00007280,0.00072309,0.00175366,0.00099705,0.01569888,0.00000000,0.00101289,0.02173392
-4.96748374,0.04113951,0.00009737,0.00088387,0.00217788,0.00123407,0.01919282,0.00000000,0.00129073,0.02653338
-4.96148074,0.05000253,0.00012967,0.00107362,0.00269238,0.00151970,0.02331493,0.00000000,0.00164049,0.03217900
-4.95547774,0.06039649,0.00017193,0.00129608,0.00331407,0.00186231,0.02814462,0.00000000,0.00208003,0.03877080
-4.94947474,0.07250457,0.00022694,0.00155523,0.00406275,0.00227151,0.03376515,0.00000000,0.00263145,0.04641078
-4.94347174,0.08651772,0.00029814,0.00185523,0.00496166,0.00275829,0.04026287,0.00000000,0.00332206,0.05520105
-4.93746873,0.10263315,0.00038978,0.00220047,0.00603800,0.00333521,0.04772650,0.00000000,0.00418548,0.06524177
-4.93146573,0.12105304,0.00050703,0.00259553,0.00732371,0.00401663,0.05624637,0.00000000,0.00526288,0.07662901
-4.92546273,0.14198323,0.00065618,0.00304520,0.00885619,0.00481897,0.06591385,0.00000000,0.00660451,0.08945249
-4.91945973,0.16563246,0.00084474,0.00355451,0.01067921,0.00576095,0.07682090,0.00000000,0.00827124,0.10379346
-4.91345673,0.19221188,0.00108161,0.00412874,0.01284387,0.00686392,0.08905979,0.00000000,0.01033644,0.11972269
-4.90745373,0.22193523,0.00137730,0.00477351,0.01540966,0.00815219,0.10272323,0.00000000,0.01288781,0.13729881
-4.90145073,0.25501965,0.00174398,0.00549484,0.01844552,0.00965331,0.11790472,0.00000000,0.01602944,0.15656690
-4.89544772,0.29168710,0.00219570,0.00629925,0.02203092,0.01139843,0.13469930,0.00000000,0.01988377,0.17755773
-4.88944472,0.33216646,0.00274842,0.00719387,0.02625684,0.01342257,0.15320458,0.00000000,0.02459353,0.20028737
-4.88344172,0.37669596,0.00342008,0.00818656,0.03122666,0.01576485,0.17352209,0.00000000,0.03032341,0.22475737
-4.87743872,0.42552598,0.00423060,0.00928599,0.03705672,0.01846862,0.19575867,0.00000000,0.03726145,0.25095554
-4.87143572,0.47892165,0.00520180,0.01050182,0.04387668,0.02158148,0.22002798,0.00000000,0.04561986,0.27885714
-4.86543272,0.53716495,0.00635719,0.01184470,0.05182925,0.02515516,0.24645175,0.00000000,0.05563516,0.30842642
-4.85942971,0.60055577,0.00772177,0.01332634,0.06106947,0.02924510,0.27516057,0.00000000,0.06756742,0.33961840
-4.85342671,0.66941148,0.00932157,0.01495947,0.07176323,0.03390993,0.30629405,0.00000000,0.08169838,0.37238067
-4.84742371,0.74406425,0.01118319,0.01675774,0.08408497,0.03921051,0.33999995,0.00000000,0.09832828,0.40665500
-4.84142071,0.82485576,0.01333318,0.01873549,0.09821445,0.04520877,0.37643210,0.00000000,0.11777123,0.44237857
-4.83541771,0.91212876,0.01579724,0.02090744,0.11433259,0.05196618,0.41574686,0.00000000,0.14034889,0.47948456
-4.82941471,1.00621509,0.01859943,0.02328825,0.13261623,0.05954186,0.45809786,0.00000000,0.16638259,0.51790195
-4.82341171,1.10742001,0.02176113,0.02589196,0.15323190,0.06799038,0.50362907,0.00000000,0.19618360,0.55755442
-4.81740870,1.21600291,0.02530006,0.02873128,0.17632874,0.07735930,0.55246605,0.00000000,0.23004181,0.59835812
-4.81140570,1.33215462,0.02922915,0.03181679,0.20203056,0.08768638,0.60470553,0.00000000,0.26821303,0.64021857
-4.80540270,1.45597194,0.03355548,0.03515604,0.23042737,0.09899673,0.66040368,0.00000000,0.31090498,0.68302647
-4.79939970,1.58743030,0.03827924,0.03875262,0.26156670,0.11129981,0.71956330,0.00000000,0.35826263,0.72665286
-4.79339670,1.72635554,0.04339272,0.04260515,0.29544487,0.12458652,0.78212057,0.00000000,0.41035320,0.77094368
-4.78739370,1.87239641,0.04887952,0.04670637,0.33199881,0.13882654,0.84793193,0.00000000,0.46715162,0.81571422
-4.78139070,2.02499920,0.05471393,0.05104223,0.37109880,0.15396588,0.91676192,0.00000000,0.52852699,0.86074382
-4.77538769,2.18338633,0.06086048,0.05559119,0.41254259,0.16992507,0.98827265,0.00000000,0.59423089,0.90577123
-4.76938469,2.34654044,0.06727390,0.06032364,0.45605127,0.18659792,1.06201581,0.00000000,0.66388832,0.95049114
-4.76338169,2.51319588,0.07389931,0.06520167,0.50126752,0.20385107,1.13742803,0.00000000,0.73699200,0.99455229
-4.75737869,2.68183875,0.08067273,0.07017899,0.54775643,0.22152447,1.21383016,0.00000000,0.81290071,1.03755761
-4.75137569,2.85071695,0.08752207,0.07520134,0.59500915,0.23943284,1.29043115,0.00000000,0.89084224,1.07906657
-4.74537269,3.01786062,0.09436828,0.08020711,0.64244973,0.25736811,1.36633688,0.00000000,0.96992145,1.11860017
-4.73936968,3.18111353,0.10112699,0.08512841,0.68944493,0.27510296,1.44056401,0.00000000,1.04913345,1.15564837
-4.73336668,3.33817490,0.10771028,0.08989244,0.73531697,0.29239531,1.51205891,0.00000000,1.12738198,1.18968010
-4.72736368,3.48665089,0.11402879,0.09442319,0.77935902,0.30899364,1.57972103,0.00000000,1.20350275,1.22015556
-4.72136068,3.62411416,0.11999386,0.09864341,0.82085282,0.32464310,1.64243037,0.00000000,1.27629092,1.24654037
-4.71535768,3.74816969,0.12551984,0.10247674,0.85908792,0.33909206,1.69907785,0.00000000,1.34453218,1.26832114
-4.70935468,3.85652423,0.13052627,0.10584999,0.89338191,0.35209901,1.74859761,0.00000000,1.40703611,1.28502180
-4.70335168,3.94705672,0.13494005,0.10869544,0.92310066,0.36343942,1.78999997,0.00000000,1.46267075,1.29622003
-4.69734867,4.01788667,0.13869735,0.11095303,0.94767794,0.37291236,1.82240354,0.00000000,1.51039682,1.30156296
-4.69134567,4.06743743,0.14174522,0.11257237,0.96663342,0.38034663,1.84506515,0.00000000,1.54930036,1.30078152
-4.68534267,4.09449163,0.14404297,0.11351456,0.97958833,0.38560597,1.85740617,0.00000000,1.57862216,1.29370256
-4.67933967,4.09823593,0.14556301,0.11375356,0.98627801,0.38859335,1.85903406,0.00000000,1.59778278,1.28025832
-4.67333667,4.07829326,0.14629139,0.11327717,0.98656084,0.38925403,1.84975803,0.00000000,1.60640194,1.26049257
-4.66733367,4.03474068,0.14622785,0.11208759,0.98042310,0.38757720,1.82959805,0.00000000,1.60431149,1.23456321
-4.66133067,3.96811223,0.14538552,0.11020144,0.96797948,0.38359629,1.79878679,0.00000000,1.59156119,1.20274103
-4.65532766,3.87938637,0.14379009,0.10764926,0.94946933,0.37738780,1.75776431,0.00000000,1.56841718,1.16540472
-4.64932466,3.76995871,0.14147886,0.10447463,0.92524876,0.36906880,1.70716583,0.00000000,1.53535318,1.12303227
-4.64332166,3.64160127,0.13849926,0.10073275,0.89577896,0.35879319,1.64780291,0.00000000,1.49303474,1.07618916
