energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90395198,0.92560861,-0.01178879,0.46107110,-0.00395594,0.21818071,-0.00148102,0.00833759,-0.00002685,0.28513025,-0.00384802,0.03625483,-0.00026263,0.09839646,-0.00209716
-5.89794897,0.94331407,-0.01388609,0.46961668,-0.00500564,0.22268957,-0.00174409,0.00852580,-0.00003518,0.29064568,-0.00459315,0.03714032,-0.00031993,0.10014565,-0.00242858
-5.89194597,0.95715736,-0.01687995,0.47584188,-0.00637907,0.22631005,-0.00211985,0.00866443,-0.00004577,0.29488884,-0.00563513,0.03787023,-0.00039789,0.10155713,-0.00291644
-5.88594297,0.96660921,-0.02091312,0.47950249,-0.00814282,0.22892068,-0.00262626,0.00874968,-0.00005914,0.29769881,-0.00702392,0.03842435,-0.00050025,0.10257358,-0.00358374
-5.87993997,0.97128603,-0.02616136,0.48043234,-0.01037569,0.23043271,-0.00328542,0.00877897,-0.00007586,0.29896033,-0.00882050,0.03878736,-0.00063153,0.10315286,-0.00445914
-5.87393697,0.97095662,-0.03283485,0.47854646,-0.01316951,0.23079185,-0.00412378,0.00875099,-0.00009664,0.29860579,-0.01109738,0.03894921,-0.00079704,0.10326881,-0.00557722
-5.86793397,0.96554485,-0.04117906,0.47384185,-0.01662963,0.22997904,-0.00517224,0.00866572,-0.00012225,0.29661598,-0.01393894,0.03890524,-0.00100295,0.10291151,-0.00697855
-5.86193097,0.95512804,-0.05147475,0.46639618,-0.02087514,0.22801032,-0.00646612,0.00852440,-0.00015357,0.29301954,-0.01744143,0.03865618,-0.00125624,0.10208729,-0.00870965
-5.85592796,0.93993148,-0.06403682,0.45636427,-0.02603859,0.22493573,-0.00804508,0.00832949,-0.00019157,0.28789110,-0.02171270,0.03820806,-0.00156472,0.10081812,-0.01082279
-5.84992496,0.92031908,-0.07921191,0.44397257,-0.03226518,0.22083736,-0.00995277,0.00808455,-0.00023730,0.28134828,-0.02687137,0.03757188,-0.00193694,0.09914083,-0.01337553
-5.84392196,0.89678072,-0.09737431,0.42951193,-0.03971120,0.21582667,-0.01223635,0.00779410,-0.00029189,0.27354760,-0.03304549,0.03676320,-0.00238214,0.09710582,-0.01643000
-5.83791896,0.86991674,-0.11892011,0.41332885,-0.04854187,0.21004105,-0.01494573,0.00746349,-0.00035654,0.26467961,-0.04037057,0.03580162,-0.00291006,0.09477557,-0.02005188
-5.83191596,0.84042007,-0.14425922,0.39581565,-0.05892810,0.20363990,-0.01813258,0.00709870,-0.00043248,0.25496315,-0.04898696,0.03471014,-0.00353077,0.09222279,-0.02430904
-5.82591296,0.80905668,-0.17380528,0.37739974,-0.07104258,0.19680023,-0.02184907,0.00670617,-0.00052094,0.24463923,-0.05903637,0.03351447,-0.00425442,0.08952848,-0.02926977
-5.81990995,0.77664492,-0.20796338,0.35853251,-0.08505475,0.18971203,-0.02614631,0.00629255,-0.00062313,0.23396455,-0.07065777,0.03224228,-0.00509095,0.08677975,-0.03500079
-5.81390695,0.74403424,-0.24711559,0.33967810,-0.10112502,0.18257340,-0.03107253,0.00586459,-0.00074018,0.22320485,-0.08398247,0.03092245,-0.00604972,0.08406759,-0.04156470
-5.80790395,0.71208406,-0.29160466,0.32130237,-0.11939809,0.17558565,-0.03667103,0.00542890,-0.00087310,0.21262841,-0.09912858,0.02958424,-0.00713911,0.08148456,-0.04901733
-5.80190095,0.68164303,-0.34171609,0.30386230,-0.13999564,0.16894853,-0.04297795,0.00499180,-0.00102273,0.20249969,-0.11619490,0.02825662,-0.00836611,0.07912246,-0.05740467
-5.79589795,0.65352918,-0.39765911,0.28779611,-0.16300848,0.16285550,-0.05001981,0.00455921,-0.00118969,0.19307330,-0.13525444,0.02696748,-0.00973583,0.07707009,-0.06675974
-5.78989495,0.62851132,-0.45954734,0.27351420,-0.18848861,0.15748928,-0.05781113,0.00413649,-0.00137429,0.18458845,-0.15634783,0.02574301,-0.01125103,0.07541098,-0.07709936
-5.78389195,0.60729196,-0.52737973,0.26139107,-0.21644127,0.15301771,-0.06635198,0.00372838,-0.00157652,0.17726390,-0.17947676,0.02460710,-0.01291163,0.07422130,-0.08842102
-5.77788894,0.59049182,-0.60102284,0.25175818,-0.24681758,0.14958987,-0.07562578,0.00333897,-0.00179597,0.17129345,-0.20459791,0.02358081,-0.01471434,0.07356788,-0.10069996
-5.77188594,0.57863633,-0.68019537,0.24489795,-0.27950796,0.14733271,-0.08559732,0.00297161,-0.00203178,0.16684207,-0.23161763,0.02268192,-0.01665222,0.07350632,-0.11388665
-5.76588294,0.57214398,-0.76445594,0.24103872,-0.31433696,0.14634801,-0.09621122,0.00262900,-0.00228263,0.16404261,-0.26038769,0.02192462,-0.01871442,0.07407943,-0.12790486
-5.75987994,0.57131693,-0.85319525,0.24035081,-0.35105978,0.14670991,-0.10739093,0.00231314,-0.00254669,0.16299323,-0.29070250,0.02131922,-0.02088596,0.07531578,-0.14265042
-5.75387694,0.57633379,-0.94563324,0.24294351,-0.38936085,0.14846291,-0.11903838,0.00202542,-0.00282164,0.16375541,-0.32229809,0.02087199,-0.02314769,0.07722861,-0.15799089
-5.74787394,0.58724486,-1.04082241,0.24886320,-0.42885492,0.15162050,-0.13103436,0.00176670,-0.00310467,0.16635270,-0.35485311,0.02058513,-0.02547637,0.07981501,-0.17376618
-5.74187094,0.60396996,-1.13765743,0.25809245,-0.46909074,0.15616444,-0.14323975,0.00153735,-0.00339248,0.17077016,-0.38799200,0.02045681,-0.02784489,0.08305549,-0.18979033
-5.73586793,0.62629898,-1.23489170,0.27055017,-0.50955763,0.16204475,-0.15549762,0.00133737,-0.00368140,0.17695459,-0.42129059,0.02048129,-0.03022270,0.08691398,-0.20585433
-5.72986493,0.65389541,-1.33116054,0.28609294,-0.54969476,0.16918043,-0.16763608,0.00116648,-0.00396739,0.18481545,-0.45428386,0.02064919,-0.03257638,0.09133820,-0.22173010
-5.72386193,0.68630284,-1.42501086,0.30451750,-0.58890323,0.17746103,-0.17947210,0.00102421,-0.00424618,0.19422675,-0.48647605,0.02094781,-0.03487037,0.09626060,-0.23717555
-5.71785893,0.72295472,-1.51493641,0.32556447,-0.62656042,0.18674905,-0.19081590,0.00090995,-0.00451335,0.20502962,-0.51735258,0.02136160,-0.03706785,0.10159969,-0.25194048
-5.71185593,0.76318716,-1.59941778,0.34892340,-0.66203644,0.19688310,-0.20147604,0.00082309,-0.00476448,0.21703587,-0.54639374,0.02187265,-0.03913170,0.10726196,-0.26577326
-5.70585293,0.80625484,-1.67696553,0.37423908,-0.69471197,0.20768198,-0.21126483,0.00076304,-0.00499523,0.23003231,-0.57308935,0.02246129,-0.04102557,0.11314413,-0.27842804
-5.69984992,0.85134973,-1.74616507,0.40111918,-0.72399686,0.21894942,-0.22000401,0.00072930,-0.00520154,0.24378588,-0.59695419,0.02310676,-0.04271504,0.11913597,-0.28967215
-5.69384692,0.89762217,-1.80572134,0.42914303,-0.74934884,0.23047945,-0.22753044,0.00072149,-0.00537972,0.25804950,-0.61754327,0.02378791,-0.04416862,0.12512331,-0.29929347
-5.68784392,0.94420399,-1.85450158,0.45787149,-0.77029145,0.24206229,-0.23370145,0.00073938,-0.00552662,0.27256847,-0.63446659,0.02448389,-0.04535891,0.13099141,-0.30710740
-5.68184092,0.99023274,-1.89157419,0.48685764,-0.78643060,0.25349053,-0.23839982,0.00078289,-0.00563970,0.28708724,-0.64740254,0.02517489,-0.04626347,0.13662839,-0.31296317
-5.67583792,1.03487646,-1.91624203,0.51565788,-0.79746875,0.26456543,-0.24153797,0.00085208,-0.00571718,0.30135651,-0.65610942,0.02584284,-0.04686571,0.14192875,-0.31674919
-5.66983492,1.07735799,-1.92806865,0.54384340,-0.80321637,0.27510299,-0.24306132,0.00094713,-0.00575811,0.31514010,-0.66043467,0.02647201,-0.04715549,0.14679670,-0.31839720
-5.66383192,1.11697794,-1.92689614,0.57101122,-0.80359992,0.28493978,-0.24295056,0.00106829,-0.00576243,0.32822173,-0.66032108,0.02704962,-0.04712960,0.15114922,-0.31788496
-5.65782891,1.15313533,-1.91285394,0.59679472,-0.79866613,0.29393799,-0.24122279,0.00121583,-0.00573098,0.34041104,-0.65581011,0.02756625,-0.04679196,0.15491875,-0.31523752
-5.65182591,1.18534510,-1.88635792,0.62087297,-0.78858224,0.30198976,-0.23793144,0.00139000,-0.00566554,0.35154897,-0.64704176,0.02801623,-0.04615359,0.15805532,-0.31052680
-5.64582291,1.21325161,-1.84810008,0.64297867,-0.77363229,0.30902033,-0.23316499,0.00159094,-0.00556877,0.36151197,-0.63425120,0.02839780,-0.04523243,0.16052808,-0.30386965
-5.63981991,1.23663759,-1.79902900,0.66290416,-0.75420952,0.31499011,-0.22704453,0.00181864,-0.00544418,0.37021506,-0.61776236,0.02871319,-0.04405277,0.16232613,-0.29542446
-5.63381691,1.25542806,-1.74032219,0.68050531,-0.73080531,0.31989535,-0.21972028,0.00207283,-0.00529604,0.37761342,-0.59797853,0.02896855,-0.04264466,0.16345855,-0.28538634
-5.62781391,1.26968903,-1.67335131,0.69570315,-0.70399496,0.32376750,-0.21136722,0.00235296,-0.00512926,0.38370255,-0.57537065,0.02917365,-0.04104303,0.16395377,-0.27398131
-5.62181091,1.27962093,-1.59964202,0.70848307,-0.67442115,0.32667122,-0.20218002,0.00265815,-0.00494931,0.38851699,-0.55046355,0.02934158,-0.03928668,0.16385812,-0.26145954
-5.61580790,1.28554718,-1.52082984,0.71889161,-0.64277553,0.32870113,-0.19236748,0.00298708,-0.00476202,0.39212749,-0.52382089,0.02948815,-0.03741727,0.16323384,-0.24808809
-5.60980490,1.28789826,-1.43861403,0.72703117,-0.60977925,0.32997747,-0.18214665,0.00333803,-0.00457348,0.39463696,-0.49602932,0.02963137,-0.03547810,0.16215636,-0.23414328
-5.60380190,1.28719206,-1.35471116,0.73305271,-0.57616318,0.33064078,-0.17173695,0.00370882,-0.00438987,0.39617527,-0.46768245,0.02979068,-0.03351303,0.16071130,-0.21990317
-5.59779890,1.28401124,-1.27080999,0.73714682,-0.54264853,0.33084587,-0.16135448,0.00409685,-0.00421729,0.39689304,-0.43936520,0.02998620,-0.03156534,0.15899102,-0.20564029
-5.59179590,1.27897875,-1.18852925,0.73953375,-0.50992834,0.33075536,-0.15120654,0.00449906,-0.00406161,0.39695495,-0.41163916,0.03023796,-0.02967665,0.15709110,-0.19161491
-5.58579290,1.27273227,-1.10937949,0.74045264,-0.47865068,0.33053301,-0.14148682,0.00491202,-0.00392836,0.39653250,-0.38502921,0.03056505,-0.02788599,0.15510668,-0.17806902
-5.57978989,1.26589887,-1.03473013,0.74015053,-0.44940373,0.33033700,-0.13237111,0.00533194,-0.00382251,0.39579685,-0.36001186,0.03098488,-0.02622895,0.15312905,-0.16522127
-5.57378689,1.25907060,-0.96578222,0.73887166,-0.42270318,0.33031369,-0.12401378,0.00575475,-0.00374843,0.39491180,-0.33700561,0.03151237,-0.02473694,0.15124234,-0.15326280
-5.56778389,1.25278204,-0.90354746,0.73684743,-0.39898225,0.33059176,-0.11654505,0.00617619,-0.00370975,0.39402720,-0.31636331,0.03215935,-0.02343665,0.14952072,-0.14235428
-5.56178089,1.24749064,-0.84883361,0.73428737,-0.37858424,0.33127713,-0.11006897,0.00659185,-0.00370924,0.39327322,-0.29836681,0.03293391,-0.02234966,0.14802591,-0.13262383
-5.55577789,1.24356027,-0.80223609,0.73137152,-0.36175788,0.33244878,-0.10466233,0.00699730,-0.00374876,0.39275533,-0.28322364,0.03383991,-0.02149208,0.14680530,-0.12416609
-5.54977489,1.24124861,-0.76413559,0.72824435,-0.34865510,0.33415550,-0.10037419,0.00738814,-0.00382921,0.39255045,-0.27106583,0.03487667,-0.02087450,0.14589057,-0.11704223
-5.54377189,1.24069863,-0.73470114,0.72501041,-0.33933142,0.33641384,-0.09722618,0.00776010,-0.00395049,0.39270423,-0.26195060,0.03603866,-0.02050199,0.14529698,-0.11128079
-5.53776888,1.24193436,-0.71389814,0.72173180,-0.33374853,0.33920709,-0.09521344,0.00810912,-0.00411147,0.39322946,-0.25586284,0.03731547,-0.02037416,0.14502308,-0.10687934
-5.53176588,1.24486082,-0.70150066,0.71842733,-0.33177894,0.34248544,-0.09430608,0.00843141,-0.00431003,0.39410584,-0.25271906,0.03869181,-0.02048546,0.14505120,-0.10380675
-5.52576288,1.24926816,-0.69710752,0.71507348,-0.33321254,0.34616727,-0.09445117,0.00872349,-0.00454305,0.39528075,-0.25237277,0.04014775,-0.02082549,0.14534825,-0.10200597
-5.51975988,1.25483967,-0.70016130,0.71160690,-0.33776469,0.35014153,-0.09557511,0.00898227,-0.00480651,0.39667138,-0.25462093,0.04165906,-0.02137940,0.14586717,-0.10139732
-5.51375688,1.26116335,-0.70996985,0.70792829,-0.34508578,0.35427102,-0.09758638,0.00920505,-0.00509552,0.39816771,-0.25921135,0.04319774,-0.02212842,0.14654872,-0.10188195
-5.50775388,1.26774658,-0.72572960,0.70390759,-0.35477182,0.35839669,-0.10037847,0.00938955,-0.00540445,0.39963653,-0.26585085,0.04473262,-0.02305037,0.14732360,-0.10334559
-5.50175088,1.27403357,-0.74655024,0.69939013,-0.36637607,0.36234258,-0.10383311,0.00953395,-0.00572706,0.40092625,-0.27421389,0.04623017,-0.02412030,0.14811498,-0.10566237
-5.49574787,1.27942470,-0.77148008,0.69420358,-0.37942120,0.36592151,-0.10782360,0.00963686,-0.00605658,0.40187234,-0.28395172,0.04765536,-0.02531115,0.14884106,-0.10869868
-5.48974487,1.28329756,-0.79953170,0.68816548,-0.39341197,0.36894110,-0.11221811,0.00969733,-0.00638593,0.40230323,-0.29470154,0.04897261,-0.02659438,0.14941792,-0.11231697
-5.48374187,1.28502867,-0.82970744,0.68109106,-0.40784800,0.37121012,-0.11688314,0.00971485,-0.00670787,0.40204648,-0.30609586,0.05014685,-0.02794069,0.14976234,-0.11637937
-5.47773887,1.28401540,-0.86102400,0.67280119,-0.42223644,0.37254496,-0.12168676,0.00968937,-0.00701514,0.40093512,-0.31777148,0.05114453,-0.02932075,0.14979456,-0.12075116
-5.47173587,1.27969732,-0.89253593,0.66313004,-0.43610425,0.37277586,-0.12650181,0.00962124,-0.00730070,0.39881373,-0.32937833,0.05193467,-0.03070581,0.14944097,-0.12530394
-5.46573287,1.27157631,-0.92335726,0.65193247,-0.44900980,0.37175284,-0.13120880,0.00951126,-0.00755787,0.39554434,-0.34058753,0.05248985,-0.03206843,0.14863659,-0.12991845
-5.45972986,1.25923463,-0.95268095,0.63909066,-0.46055346,0.36935114,-0.13569861,0.00936065,-0.00778052,0.39101168,-0.35109888,0.05278708,-0.03338303,0.14732719,-0.13448700
-5.45372686,1.24235045,-0.97979552,0.62451988,-0.47038696,0.36547576,-0.13987473,0.00917105,-0.00796322,0.38512777,-0.36064731,0.05280861,-0.03462647,0.14547120,-0.13891543
-5.44772386,1.22071019,-1.00409858,0.60817318,-0.47822121,0.36006518,-0.14365516,0.00894453,-0.00810140,0.37783559,-0.36900824,0.05254250,-0.03577848,0.14304106,-0.14312454
-5.44172086,1.19421723,-1.02510672,0.59004477,-0.48383241,0.35309396,-0.14697382,0.00868356,-0.00819146,0.36911175,-0.37600165,0.05198309,-0.03682205,0.14002418,-0.14705102
-5.43571786,1.16289667,-1.04246173,0.57017206,-0.48706628,0.34457413,-0.14978137,0.00839103,-0.00823086,0.35896796,-0.38149489,0.05113117,-0.03774363,0.13642342,-0.15064775
-5.42971486,1.12689594,-1.05593268,0.54863615,-0.48784016,0.33455540,-0.15204560,0.00807020,-0.00821817,0.34745136,-0.38540387,0.04999402,-0.03853334,0.13225702,-0.15388357
-5.42371186,1.08648135,-1.06541417,0.52556082,-0.48614319,0.32312409,-0.15375118,0.00772471,-0.00815311,0.33464361,-0.38769291,0.04858516,-0.03918488,0.12755809,-0.15674247
-5.41770885,1.04203062,-1.07092068,0.50111003,-0.48203438,0.31040083,-0.15489891,0.00735852,-0.00803654,0.32065884,-0.38837309,0.04692395,-0.03969548,0.12237359,-0.15922230
-5.41170585,0.99402188,-1.07257734,0.47548404,-0.47563881,0.29653724,-0.15550453,0.00697589,-0.00787041,0.30564051,-0.38749928,0.04503492,-0.04006564,0.11676289,-0.16133294
-5.40570285,0.94301956,-1.07060774,0.44891431,-0.46714211,0.28171167,-0.15559703,0.00658132,-0.00765768,0.28975735,-0.38516599,0.04294704,-0.04029875,0.11079602,-0.16309425
-5.39969985,0.88965789,-1.06531914,0.42165744,-0.45678346,0.26612414,-0.15521664,0.00617949,-0.00740221,0.27319862,-0.38150214,0.04069274,-0.04040070,0.10455164,-0.16453365
-5.39369685,0.83462270,-1.05708595,0.39398834,-0.44484749,0.24999084,-0.15441264,0.00577521,-0.00710866,0.25616872,-0.37666524,0.03830698,-0.04037937,0.09811478,-0.16568360
-5.38769385,0.77863233,-1.04633222,0.36619297,-0.43165531,0.23353835,-0.15324092,0.00537333,-0.00678231,0.23888168,-0.37083486,0.03582611,-0.04024407,0.09157461,-0.16657906
-5.38169085,0.72241854,-1.03351390,0.33856110,-0.41755514,0.21699778,-0.15176164,0.00497870,-0.00642891,0.22155545,-0.36420616,0.03328689,-0.04000501,0.08502214,-0.16725513
-5.37568784,0.66670804,-1.01910171,0.31137912,-0.40291288,0.20059922,-0.15003687,0.00459606,-0.00605453,0.20440649,-0.35698326,0.03072547,-0.03967274,0.07854805,-0.16774488
-5.36968484,0.61220557,-1.00356539,0.28492348,-0.38810285,0.18456653,-0.14812854,0.00423003,-0.00566538,0.18764469,-0.34937314,0.02817645,-0.03925769,0.07224075,-0.16807757
-5.36368184,0.55957894,-0.98735993,0.25945494,-0.37349920,0.16911274,-0.14609660,0.00388498,-0.00526765,0.17146889,-0.34158005,0.02567210,-0.03876972,0.06618469,-0.16827730
-5.35767884,0.50944652,-0.97091423,0.23521368,-0.35946800,0.15443622,-0.14399755,0.00356504,-0.00486739,0.15606309,-0.33380068,0.02324166,-0.03821784,0.06045897,-0.16836221
-5.35167584,0.46236761,-0.95462259,0.21241573,-0.34636035,0.14071761,-0.14188342,0.00327401,-0.00447037,0.14159354,-0.32622029,0.02091088,-0.03760993,0.05513629,-0.16834416
-5.34567284,0.41883562,-0.93883915,0.19125057,-0.33450653,0.12811758,-0.13980108,0.00301534,-0.00408196,0.12820657,-0.31900971,0.01870164,-0.03695265,0.05028234,-0.16822907
-5.33966983,0.37927426,-0.92387518,0.17188007,-0.32421119,0.11677552,-0.13779209,0.00279211,-0.00370710,0.11602739,-0.31232338,0.01663179,-0.03625148,0.04595545,-0.16801760
-5.33366683,0.34403646,-0.90999899,0.15443867,-0.31574965,0.10680886,-0.13589277,0.00260696,-0.00335018,0.10515958,-0.30629829,0.01471513,-0.03551079,0.04220664,-0.16770640
-5.32766383,0.31340576,-0.89743815,0.13903478,-0.30936504,0.09831321,-0.13413475,0.00246213,-0.00301506,0.09568544,-0.30105368,0.01296156,-0.03473408,0.03907999,-0.16728965
-5.32166083,0.28759992,-0.88638338,0.12575330,-0.30526627,0.09136300,-0.13254560,0.00235940,-0.00270506,0.08766690,-0.29669140,0.01137729,-0.03392424,0.03661325,-0.16676074
-5.31565783,0.26677627,-0.87699358,0.11465902,-0.30362662,0.08601264,-0.13114972,0.00230013,-0.00242294,0.08114693,-0.29329674,0.00996525,-0.03308391,0.03483870,-0.16611417
-5.30965483,0.25103844,-0.86940137,0.10580085,-0.30458277,0.08229799,-0.12996924,0.00228517,-0.00217094,0.07615145,-0.29093948,0.00872546,-0.03221588,0.03378419,-0.16534731
-5.30365183,0.24044408,-0.86371847,0.09921657,-0.30823405,0.08023809,-0.12902486,0.00231494,-0.00195088,0.07269137,-0.28967506,0.00765559,-0.03132340,0.03347432,-0.16446196
-5.29764882,0.23501313,-0.86004048,0.09493808,-0.31464188,0.07983705,-0.12833660,0.00238936,-0.00176411,0.07076497,-0.28954565,0.00675140,-0.03041058,0.03393176,-0.16346568
-5.29164582,0.23473649,-0.85845044,0.09299684,-0.32382927,0.08108596,-0.12792432,0.00250786,-0.00161165,0.07036022,-0.29058095,0.00600733,-0.02948265,0.03517855,-0.16237268
-5.28564282,0.23958468,-0.85902100,0.09342938,-0.33578027,0.08396489,-0.12780797,0.00266939,-0.00149421,0.07145724,-0.29279873,0.00541696,-0.02854626,0.03723750,-0.16120425
-5.27963982,0.24951640,-0.86181504,0.09628271,-0.35043950,0.08844485,-0.12800766,0.00287237,-0.00141225,0.07403059,-0.29620501,0.00497354,-0.02760953,0.04013360,-0.15998876
-5.27363682,0.26448678,-0.86688457,0.10161953,-0.36771174,0.09448976,-0.12854331,0.00311475,-0.00136601,0.07805160,-0.30079379,0.00467041,-0.02668221,0.04389538,-0.15876106
-5.26763382,0.28445532,-0.87426833,0.10952291,-0.38746169,0.10205838,-0.12943415,0.00339397,-0.00135555,0.08349054,-0.30654663,0.00450138,-0.02577559,0.04855622,-0.15756153
-5.26163082,0.30939321,-0.88398813,0.12010053,-0.40951421,0.11110631,-0.13069793,0.00370703,-0.00138077,0.09031869,-0.31343195,0.00446114,-0.02490234,0.05415558,-0.15643470
-5.25562781,0.33929014,-0.89604452,0.13348804,-0.43365499,0.12158794,-0.13235003,0.00405047,-0.00144141,0.09851022,-0.32140427,0.00454547,-0.02407637,0.06074008,-0.15542750
-5.24962481,0.37416028,-0.91041210,0.14985147,-0.45963197,0.13345841,-0.13440244,0.00442045,-0.00153705,0.10804395,-0.33040357,0.00475151,-0.02331248,0.06836443,-0.15458745
-5.24362181,0.41404730,-0.92703511,0.16938854,-0.48715765,0.14667555,-0.13686269,0.00481280,-0.00166709,0.11890491,-0.34035485,0.00507789,-0.02262602,0.07709202,-0.15396058
-5.23761881,0.45902820,-0.94582364,0.19232849,-0.51591243,0.16120169,-0.13973298,0.00522312,-0.00183070,0.13108551,-0.35116807,0.00552486,-0.02203250,0.08699525,-0.15358953
-5.23161581,0.50921548,-0.96665095,0.21893036,-0.54554904,0.17700533,-0.14300927,0.00564685,-0.00202684,0.14458650,-0.36273859,0.00609424,-0.02154717,0.09815540,-0.15351171
-5.22561281,0.56475752,-0.98935225,0.24947935,-0.57569804,0.19406249,-0.14668073,0.00607936,-0.00225414,0.15941735,-0.37494812,0.00678945,-0.02118457,0.11066196,-0.15375764
-5.21960980,0.62583656,-1.01372506,0.28428124,-0.60597451,0.21235766,-0.15072932,0.00651612,-0.00251097,0.17559618,-0.38766631,0.00761537,-0.02095812,0.12461137,-0.15434973
-5.21360680,0.69266406,-1.03953132,0.32365469,-0.63598561,0.23188412,-0.15512972,0.00695273,-0.00279531,0.19314894,-0.40075292,0.00857814,-0.02087972,0.14010506,-0.15530124
-5.20760380,0.76547300,-1.06650120,0.36792121,-0.66533894,0.25264365,-0.15984947,0.00738509,-0.00310478,0.21210792,-0.41406045,0.00968489,-0.02095936,0.15724678,-0.15661575
-5.20160080,0.84450704,-1.09433837,0.41739317,-0.69365144,0.27464529,-0.16484949,0.00780949,-0.00343663,0.23250937,-0.42743728,0.01094348,-0.02120479,0.17613911,-0.15828699
-5.19559780,0.93000627,-1.12272649,0.47235971,-0.72055854,0.29790324,-0.17008471,0.00822266,-0.00378775,0.25439030,-0.44073101,0.01236205,-0.02162123,0.19687927,-0.16029899
-5.18959480,1.02218995,-1.15133658,0.53307109,-0.74572316,0.32243373,-0.17550497,0.00862187,-0.00415468,0.27778446,-0.45379192,0.01394860,-0.02221113,0.21955421,-0.16262663
-5.18359180,1.12123630,-1.17983481,0.59972188,-0.76884429,0.34825100,-0.18105613,0.00900494,-0.00453365,0.30271750,-0.46647644,0.01571051,-0.02297399,0.24423513,-0.16523646
-5.17758879,1.22726016,-1.20789033,0.67243353,-0.78966479,0.37536234,-0.18668114,0.00937028,-0.00492067,0.32920153,-0.47865026,0.01765401,-0.02390622,0.27097169,-0.16808775
-5.17158579,1.34028933,-1.23518267,0.75123734,-0.80797803,0.40376245,-0.19232121,0.00971681,-0.00531159,0.35722935,-0.49019117,0.01978362,-0.02500108,0.29978597,-0.17113373
-5.16558279,1.46024060,-1.26140843,0.83605841,-0.82363328,0.43342740,-0.19791699,0.01004397,-0.00570217,0.38676843,-0.50099126,0.02210167,-0.02624863,0.33066662,-0.17432297
