energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.91595798,1.67276196,-1.67276196,0.00117796,-0.00117796,0.05405617,-0.05405617,0.72206564,-0.72206564,0.21885947,-0.21885947,0.00265006,-0.00265006,1.01346386,-1.01346386,0.57662705,-0.57662705,0.15973552,-0.15973553
-5.90995498,1.69547702,-1.69547702,0.00117165,-0.00117165,0.05407205,-0.05407205,0.72972305,-0.72972305,0.22332290,-0.22332290,0.00278130,-0.00278130,1.02817375,-1.02817375,0.58524058,-0.58524058,0.16379144,-0.16379144
-5.90395198,1.71804042,-1.71804043,0.00117026,-0.00117026,0.05398388,-0.05398388,0.73655187,-0.73655187,0.22802267,-0.22802267,0.00296736,-0.00296736,1.04282230,-1.04282230,0.59332910,-0.59332910,0.16798989,-0.16798989
-5.89794897,1.74065555,-1.74065555,0.00117522,-0.00117522,0.05379861,-0.05379861,0.74266316,-0.74266316,0.23296541,-0.23296541,0.00320994,-0.00320994,1.05753690,-1.05753690,0.60096659,-0.60096659,0.17233716,-0.17233716
-5.89194597,1.76352156,-1.76352157,0.00118840,-0.00118840,0.05352334,-0.05352334,0.74816247,-0.74816247,0.23815440,-0.23815440,0.00351142,-0.00351142,1.07244173,-1.07244173,0.60823055,-0.60823055,0.17683405,-0.17683405
-5.88594297,1.78681663,-1.78681663,0.00121212,-0.00121212,0.05316501,-0.05316501,0.75314267,-0.75314267,0.24358760,-0.24358760,0.00387477,-0.00387477,1.08764738,-1.08764738,0.61519573,-0.61519573,0.18147462,-0.18147462
-5.87993997,1.81068173,-1.81068173,0.00124918,-0.00124918,0.05272997,-0.05272997,0.75767745,-0.75767745,0.24925568,-0.24925568,0.00430338,-0.00430338,1.10324084,-1.10324085,0.62192805,-0.62192805,0.18624541,-0.18624541
-5.87393697,1.83520612,-1.83520612,0.00130290,-0.00130290,0.05222372,-0.05222372,0.76181608,-0.76181608,0.25514008,-0.25514008,0.00480093,-0.00480093,1.11927658,-1.11927658,0.62847889,-0.62847889,0.19112496,-0.19112496
-5.86793397,1.86041548,-1.86041548,0.00137711,-0.00137711,0.05165076,-0.05165076,0.76557970,-0.76557970,0.26121144,-0.26121144,0.00537125,-0.00537125,1.13576917,-1.13576917,0.63488024,-0.63488024,0.19608385,-0.19608385
-5.86193097,1.88626349,-1.88626349,0.00147617,-0.00147617,0.05101447,-0.05101447,0.76895937,-0.76895937,0.26742838,-0.26742838,0.00601816,-0.00601816,1.15268818,-1.15268818,0.64114098,-0.64114098,0.20108521,-0.20108521
-5.85592796,1.91262760,-1.91262760,0.00160493,-0.00160493,0.05031719,-0.05031719,0.77191612,-0.77191612,0.27373689,-0.27373689,0.00674529,-0.00674529,1.16995553,-1.16995554,0.64724462,-0.64724462,0.20608573,-0.20608573
-5.84992496,1.93930930,-1.93930930,0.00176875,-0.00176875,0.04956037,-0.04956037,0.77438294,-0.77438294,0.28007028,-0.28007029,0.00755597,-0.00755597,1.18744571,-1.18744571,0.65314859,-0.65314859,0.21103720,-0.21103720
-5.84392196,1.96603896,-1.96603896,0.00197342,-0.00197342,0.04874481,-0.04874481,0.77626874,-0.77626874,0.28634991,-0.28634991,0.00845309,-0.00845309,1.20498876,-1.20498876,0.65878521,-0.65878521,0.21588829,-0.21588829
-5.83791896,1.99248511,-1.99248511,0.00222508,-0.00222508,0.04787100,-0.04787100,0.77746396,-0.77746396,0.29248649,-0.29248649,0.00943893,-0.00943893,1.22237609,-1.22237609,0.66406434,-0.66406434,0.22058679,-0.22058679
-5.83191596,2.01826751,-2.01826751,0.00253014,-0.00253014,0.04693952,-0.04693952,0.77784755,-0.77784755,0.29838223,-0.29838223,0.01051508,-0.01051508,1.23936859,-1.23936860,0.66887743,-0.66887743,0.22508192,-0.22508192
-5.82591296,2.04297343,-2.04297343,0.00289513,-0.00289513,0.04595143,-0.04595143,0.77729489,-0.77729489,0.30393339,-0.30393339,0.01168228,-0.01168228,1.25570675,-1.25570675,0.67310292,-0.67310292,0.22932665,-0.22932665
-5.81990995,2.06617588,-2.06617588,0.00332655,-0.00332655,0.04490868,-0.04490868,0.77568624,-0.77568624,0.30903344,-0.30903344,0.01294034,-0.01294034,1.27112202,-1.27112202,0.67661251,-0.67661251,0.23327995,-0.23327995
-5.81390695,2.08745290,-2.08745290,0.00383065,-0.00383065,0.04381447,-0.04381447,0.77291508,-0.77291508,0.31357643,-0.31357643,0.01428801,-0.01428801,1.28534887,-1.28534887,0.67927800,-0.67927800,0.23690872,-0.23690872
-5.80790395,2.10640655,-2.10640655,0.00441323,-0.00441323,0.04267355,-0.04267355,0.76889593,-0.76889592,0.31746060,-0.31746060,0.01572287,-0.01572287,1.29813662,-1.29813662,0.68097828,-0.68097828,0.24018929,-0.24018929
-5.80190095,2.12268037,-2.12268037,0.00507936,-0.00507936,0.04149238,-0.04149238,0.76357110,-0.76357110,0.32059191,-0.32059191,0.01724123,-0.01724123,1.30926042,-1.30926042,0.68160593,-0.68160593,0.24310838,-0.24310838
-5.79589795,2.13597431,-2.13597431,0.00583308,-0.00583308,0.04027924,-0.04027924,0.75691598,-0.75691598,0.32288732,-0.32288732,0.01883803,-0.01883803,1.31853060,-1.31853060,0.68107319,-0.68107319,0.24566347,-0.24566347
-5.78989495,2.14605610,-2.14605610,0.00667717,-0.00667717,0.03904415,-0.03904415,0.74894249,-0.74894249,0.32427775,-0.32427775,0.02050671,-0.02050671,1.32579987,-1.32579987,0.67931682,-0.67931682,0.24786241,-0.24786241
-5.78389195,2.15276838,-2.15276838,0.00761280,-0.00761280,0.03779872,-0.03779872,0.73970050,-0.73970050,0.32471040,-0.32471040,0.02223910,-0.02223910,1.33096788,-1.33096788,0.67630157,-0.67630157,0.24972243,-0.24972243
-5.77788894,2.15603117,-2.15603116,0.00863927,-0.00863927,0.03655582,-0.03655582,0.72927712,-0.72927711,0.32415051,-0.32415051,0.02402536,-0.02402536,1.33398285,-1.33398285,0.67202207,-0.67202207,0.25126845,-0.25126845
-5.77188594,2.15583954,-2.15583954,0.00975373,-0.00975373,0.03532919,-0.03532918,0.71779380,-0.71779379,0.32258231,-0.32258231,0.02585387,-0.02585387,1.33484023,-1.33484023,0.66650304,-0.66650304,0.25253090,-0.25253090
-5.76588294,2.15225678,-2.15225678,0.01095100,-0.01095100,0.03413292,-0.03413292,0.70540156,-0.70540156,0.32000918,-0.32000918,0.02771118,-0.02771118,1.33357852,-1.33357852,0.65979784,-0.65979784,0.25354307,-0.25354307
-5.75987994,2.14540350,-2.14540349,0.01222339,-0.01222339,0.03298094,-0.03298094,0.69227444,-0.69227444,0.31645311,-0.31645311,0.02958198,-0.02958198,1.33027248,-1.33027248,0.65198538,-0.65198538,0.25433817,-0.25433817
-5.75387694,2.13544349,-2.13544348,0.01356062,-0.01356062,0.03188638,-0.03188638,0.67860161,-0.67860161,0.31195332,-0.31195332,0.03144915,-0.03144915,1.32502432,-1.32502432,0.64316568,-0.64316568,0.25494640,-0.25494640
-5.74787394,2.12256739,-2.12256738,0.01494983,-0.01494983,0.03086106,-0.03086106,0.66457861,-0.66457860,0.30656439,-0.30656439,0.03329380,-0.03329380,1.31795347,-1.31795347,0.63345438,-0.63345438,0.25539205,-0.25539205
-5.74187094,2.10697527,-2.10697526,0.01637570,-0.01637570,0.02991489,-0.02991489,0.65039818,-0.65039818,0.30035376,-0.30035376,0.03509547,-0.03509547,1.30918555,-1.30918555,0.62297642,-0.62297642,0.25569091,-0.25569091
-5.73586793,2.08885938,-2.08885938,0.01782064,-0.01782064,0.02905545,-0.02905545,0.63624123,-0.63624123,0.29339892,-0.29339892,0.03683232,-0.03683232,1.29884147,-1.29884146,0.61185946,-0.61185946,0.25584826,-0.25584826
-5.72986493,2.06838830,-2.06838830,0.01926514,-0.01926514,0.02828763,-0.02828763,0.62226830,-0.62226830,0.28578440,-0.28578440,0.03848147,-0.03848147,1.28702724,-1.28702724,0.60022729,-0.60022729,0.25585738,-0.25585737
-5.72386193,2.04569356,-2.04569356,0.02068817,-0.02068817,0.02761336,-0.02761336,0.60861228,-0.60861228,0.27759873,-0.27759873,0.04001940,-0.04001940,1.27382542,-1.27382542,0.58819373,-0.58819373,0.25569889,-0.25569889
-5.71785893,2.02085967,-2.02085967,0.02206773,-0.02206773,0.02703151,-0.02703151,0.59537241,-0.59537241,0.26893154,-0.26893154,0.04142240,-0.04142240,1.25928851,-1.25928850,0.57585735,-0.57585735,0.25534091,-0.25534091
-5.71185593,1.99391832,-1.99391832,0.02338144,-0.02338144,0.02653797,-0.02653797,0.58261019,-0.58261018,0.25987090,-0.25987090,0.04266717,-0.04266717,1.24343503,-1.24343503,0.56329723,-0.56329723,0.25474001,-0.25474001
-5.70585293,1.96484710,-1.96484709,0.02460723,-0.02460723,0.02612575,-0.02612575,0.57034722,-0.57034722,0.25050109,-0.25050109,0.04373140,-0.04373140,1.22624841,-1.22624841,0.55057018,-0.55057018,0.25384306,-0.25384306
-5.69984992,1.93357282,-1.93357282,0.02572399,-0.02572399,0.02578539,-0.02578539,0.55856515,-0.55856515,0.24090090,-0.24090090,0.04459442,-0.04459442,1.20767874,-1.20767873,0.53770936,-0.53770936,0.25258967,-0.25258967
-5.69384692,1.89997935,-1.89997935,0.02671230,-0.02671230,0.02550533,-0.02550533,0.54720766,-0.54720766,0.23114236,-0.23114236,0.04523788,-0.04523788,1.18764735,-1.18764735,0.52472445,-0.52472445,0.25091535,-0.25091535
-5.68784392,1.86391927,-1.86391926,0.02755512,-0.02755512,0.02527254,-0.02527254,0.53618440,-0.53618440,0.22129020,-0.22129020,0.04564635,-0.04564635,1.16605396,-1.16605396,0.51160329,-0.51160329,0.24875496,-0.24875496
-5.68184092,1.82522869,-1.82522868,0.02823834,-0.02823834,0.02507311,-0.02507311,0.52537659,-0.52537659,0.21140174,-0.21140174,0.04580795,-0.04580795,1.14278575,-1.14278575,0.49831494,-0.49831493,0.24604644,-0.24604644
-5.67583792,1.78374427,-1.78374426,0.02875137,-0.02875137,0.02489296,-0.02489296,0.51464404,-0.51464403,0.20152731,-0.20152731,0.04571483,-0.04571483,1.11772792,-1.11772792,0.48481369,-0.48481369,0.24273455,-0.24273455
-5.66983492,1.73932124,-1.73932123,0.02908746,-0.02908746,0.02471860,-0.02471860,0.50383308,-0.50383308,0.19171118,-0.19171118,0.04536359,-0.04536359,1.09077495,-1.09077495,0.47104412,-0.47104412,0.23877426,-0.23877426
-5.66383192,1.69185129,-1.69185129,0.02924403,-0.02924403,0.02453784,-0.02453784,0.49278512,-0.49278512,0.18199273,-0.18199273,0.04475551,-0.04475551,1.06184193,-1.06184193,0.45694651,-0.45694651,0.23413390,-0.23413390
-5.65782891,1.64127922,-1.64127922,0.02922270,-0.02922270,0.02434051,-0.02434051,0.48134521,-0.48134521,0.17240794,-0.17240794,0.04389673,-0.04389673,1.03087503,-1.03087503,0.44246251,-0.44246251,0.22879755,-0.22879755
-5.65182591,1.58761721,-1.58761720,0.02902929,-0.02902929,0.02411913,-0.02411913,0.46937035,-0.46937035,0.16299089,-0.16299089,0.04279814,-0.04279814,0.99786072,-0.99786072,0.42754062,-0.42754062,0.22276680,-0.22276680
-5.64582291,1.53095588,-1.53095588,0.02867353,-0.02867353,0.02386951,-0.02386951,0.45673694,-0.45673693,0.15377537,-0.15377537,0.04147518,-0.04147518,0.96283289,-0.96283289,0.41214113,-0.41214112,0.21606156,-0.21606156
-5.63981991,1.47147151,-1.47147151,0.02816870,-0.02816870,0.02359122,-0.02359122,0.44334721,-0.44334721,0.14479632,-0.14479632,0.03994747,-0.03994747,0.92587765,-0.92587765,0.39624038,-0.39624038,0.20872016,-0.20872016
-5.63381691,1.40942884,-1.40942884,0.02753112,-0.02753112,0.02328799,-0.02328799,0.42913419,-0.42913419,0.13609113,-0.13609113,0.03823830,-0.03823830,0.88713538,-0.88713538,0.37983395,-0.37983395,0.20079838,-0.20079838
-5.62781391,1.34517953,-1.34517953,0.02677950,-0.02677950,0.02296797,-0.02296797,0.41406508,-0.41406508,0.12770063,-0.12770063,0.03637392,-0.03637392,0.84680007,-0.84680006,0.36293874,-0.36293874,0.19236784,-0.19236784
-5.62181091,1.27915619,-1.27915619,0.02593423,-0.02593423,0.02264385,-0.02264385,0.39814298,-0.39814298,0.11966977,-0.11966977,0.03438287,-0.03438287,0.80511579,-0.80511579,0.34559379,-0.34559379,0.18351357,-0.18351357
-5.61580790,1.21186255,-1.21186255,0.02501661,-0.02501661,0.02233289,-0.02233289,0.38140679,-0.38140678,0.11204802,-0.11204802,0.03229511,-0.03229511,0.76237086,-0.76237086,0.32785993,-0.32785993,0.17433108,-0.17433108
-5.60980490,1.14386017,-1.14386017,0.02404806,-0.02404806,0.02205667,-0.02205667,0.36392957,-0.36392957,0.10488929,-0.10488929,0.03014120,-0.03014120,0.71888970,-0.71888970,0.30981821,-0.30981821,0.16492298,-0.16492298
-5.60380190,1.07575259,-1.07575259,0.02304940,-0.02304940,0.02184088,-0.02184088,0.34581541,-0.34581541,0.09825159,-0.09825160,0.02795147,-0.02795147,0.67502315,-0.67502314,0.29156739,-0.29156739,0.15539544,-0.15539544
-5.59779890,1.00816777,-1.00816777,0.02204015,-0.02204015,0.02171482,-0.02171482,0.32719501,-0.32719501,0.09219634,-0.09219634,0.02575523,-0.02575523,0.63113766,-0.63113766,0.27322049,-0.27322049,0.14585454,-0.14585454
-5.59179590,0.94173957,-0.94173957,0.02103792,-0.02103792,0.02171082,-0.02171082,0.30822030,-0.30822030,0.08678726,-0.08678726,0.02358005,-0.02358005,0.58760399,-0.58760399,0.25490082,-0.25490082,0.13640286,-0.13640286
-5.58579290,0.87708945,-0.87708945,0.02005789,-0.02005789,0.02186353,-0.02186353,0.28905848,-0.28905847,0.08208913,-0.08208914,0.02145114,-0.02145114,0.54478596,-0.54478596,0.23673763,-0.23673763,0.12713633,-0.12713633
-5.57978989,0.81480899,-0.81480899,0.01911252,-0.01911252,0.02220906,-0.02220906,0.26988560,-0.26988560,0.07816623,-0.07816623,0.01939087,-0.01939087,0.50302987,-0.50302987,0.21886157,-0.21886157,0.11814153,-0.11814153
-5.57378689,0.75544401,-0.75544402,0.01821128,-0.01821128,0.02278402,-0.02278402,0.25088031,-0.25088031,0.07508054,-0.07508054,0.01741840,-0.01741840,0.46265506,-0.46265506,0.20140034,-0.20140034,0.10949355,-0.10949355
-5.56778389,0.69948109,-0.69948109,0.01736059,-0.01736059,0.02362447,-0.02362447,0.23221769,-0.23221769,0.07288996,-0.07288996,0.01554943,-0.01554943,0.42394593,-0.42394593,0.18447468,-0.18447468,0.10125450,-0.10125450
-5.56178089,0.64733654,-0.64733654,0.01656391,-0.01656391,0.02476480,-0.02476480,0.21406386,-0.21406386,0.07164622,-0.07164622,0.01379613,-0.01379613,0.38714581,-0.38714581,0.16819482,-0.16819482,0.09347260,-0.09347260
-5.55577789,0.59934850,-0.59934851,0.01582188,-0.01582188,0.02623652,-0.02623653,0.19657115,-0.19657115,0.07139296,-0.07139296,0.01216718,-0.01216718,0.35245276,-0.35245276,0.15265765,-0.15265765,0.08618199,-0.08618199
-5.54977489,0.55577199,-0.55577200,0.01513269,-0.01513269,0.02806711,-0.02806711,0.17987434,-0.17987434,0.07216365,-0.07216365,0.01066791,-0.01066791,0.32001748,-0.32001748,0.13794459,-0.13794459,0.07940308,-0.07940308
-5.54377189,0.51677697,-0.51677698,0.01449241,-0.01449241,0.03027878,-0.03027878,0.16408785,-0.16408785,0.07397974,-0.07397974,0.00930054,-0.00930054,0.28994305,-0.28994305,0.12412031,-0.12412031,0.07314351,-0.07314351
-5.53776888,0.48244929,-0.48244929,0.01389547,-0.01389547,0.03288741,-0.03288741,0.14930403,-0.14930403,0.07684888,-0.07684889,0.00806450,-0.00806450,0.26228668,-0.26228668,0.11123220,-0.11123220,0.06739945,-0.06739945
-5.53176588,0.45279421,-0.45279422,0.01333515,-0.01333515,0.03590155,-0.03590155,0.13559243,-0.13559243,0.08076342,-0.08076343,0.00695683,-0.00695683,0.23706293,-0.23706293,0.09931063,-0.09931063,0.06215740,-0.06215740
-5.52576288,0.42774225,-0.42774225,0.01280404,-0.01280404,0.03932157,-0.03932157,0.12300018,-0.12300018,0.08569922,-0.08569922,0.00597257,-0.00597257,0.21424835,-0.21424835,0.08836986,-0.08836986,0.05739604,-0.05739604
-5.51975988,0.40715689,-0.40715689,0.01229456,-0.01229456,0.04313910,-0.04313910,0.11155315,-0.11155315,0.09161487,-0.09161487,0.00510517,-0.00510517,0.19378717,-0.19378717,0.07840959,-0.07840959,0.05308841,-0.05308841
-5.51375688,0.39084397,-0.39084397,0.01179937,-0.01179937,0.04733669,-0.04733669,0.10125792,-0.10125792,0.09845145,-0.09845146,0.00434695,-0.00434695,0.17559764,-0.17559764,0.06941693,-0.06941693,0.04920395,-0.04920395
-5.50775388,0.37856221,-0.37856222,0.01131172,-0.01131172,0.05188785,-0.05188786,0.09210440,-0.09210440,0.10613292,-0.10613292,0.00368943,-0.00368943,0.15957886,-0.15957886,0.06136874,-0.06136874,0.04571054,-0.04571054
-5.50175088,0.37003475,-0.37003475,0.01082584,-0.01082584,0.05675750,-0.05675750,0.08406886,-0.08406886,0.11456706,-0.11456707,0.00312375,-0.00312375,0.14561766,-0.14561766,0.05423413,-0.05423413,0.04257643,-0.04257643
-5.49574787,0.36496118,-0.36496119,0.01033707,-0.01033707,0.06190274,-0.06190275,0.07711730,-0.07711730,0.12364734,-0.12364734,0.00264097,-0.00264097,0.13359538,-0.13359538,0.04797716,-0.04797716,0.03977189,-0.03977189
-5.48974487,0.36303007,-0.36303008,0.00984208,-0.00984208,0.06727420,-0.06727420,0.07120898,-0.07120898,0.13325538,-0.13325538,0.00223233,-0.00223233,0.12339427,-0.12339427,0.04255933,-0.04255933,0.03727066,-0.03727066
-5.48374187,0.36393150,-0.36393151,0.00933890,-0.00933890,0.07281770,-0.07281770,0.06629992,-0.06629992,0.14326436,-0.14326436,0.00188948,-0.00188948,0.11490330,-0.11490330,0.03794214,-0.03794214,0.03505106,-0.03505107
-5.47773887,0.36736951,-0.36736951,0.00882689,-0.00882689,0.07847644,-0.07847644,0.06234636,-0.06234636,0.15354304,-0.15354305,0.00160466,-0.00160466,0.10802339,-0.10802339,0.03408927,-0.03408927,0.03309695,-0.03309695
-5.47173587,0.37307422,-0.37307423,0.00830670,-0.00830670,0.08419349,-0.08419349,0.05930795,-0.05930795,0.16396055,-0.16396055,0.00137078,-0.00137078,0.10267170,-0.10267170,0.03096860,-0.03096860,0.03139819,-0.03139819
-5.46573287,0.38081336,-0.38081337,0.00778007,-0.00778007,0.08991461,-0.08991461,0.05715059,-0.05715059,0.17439162,-0.17439163,0.00118157,-0.00118157,0.09878521,-0.09878522,0.02855375,-0.02855375,0.02995102,-0.02995102
-5.45972986,0.39040289,-0.39040290,0.00724972,-0.00724972,0.09559127,-0.09559127,0.05584897,-0.05584897,0.18472229,-0.18472230,0.00103154,-0.00103154,0.09632329,-0.09632329,0.02682544,-0.02682544,0.02875807,-0.02875807
-5.45372686,0.40171653,-0.40171654,0.00671905,-0.00671905,0.10118376,-0.10118376,0.05538852,-0.05538852,0.19485567,-0.19485568,0.00091602,-0.00091602,0.09526936,-0.09526936,0.02577224,-0.02577224,0.02782819,-0.02782819
-5.44772386,0.41469382,-0.41469383,0.00619200,-0.00619200,0.10666422,-0.10666423,0.05576694,-0.05576694,0.20471767,-0.20471767,0.00083115,-0.00083115,0.09563171,-0.09563171,0.02539110,-0.02539110,0.02717606,-0.02717606
-5.44172086,0.42934632,-0.42934633,0.00567277,-0.00567277,0.11201949,-0.11201949,0.05699508,-0.05699508,0.21426229,-0.21426229,0.00077379,-0.00077379,0.09744327,-0.09744327,0.02568734,-0.02568734,0.02682159,-0.02682159
-5.43571786,0.44576171,-0.44576171,0.00516559,-0.00516559,0.11725354,-0.11725354,0.05909730,-0.05909730,0.22347635,-0.22347635,0.00074147,-0.00074147,0.10076056,-0.10076056,0.02667432,-0.02667432,0.02678924,-0.02678924
-5.42971486,0.46410538,-0.46410538,0.00467458,-0.00467458,0.12238939,-0.12238940,0.06211114,-0.06211114,0.23238309,-0.23238309,0.00073236,-0.00073236,0.10566171,-0.10566171,0.02837271,-0.02837271,0.02710718,-0.02710718
-5.42371186,0.48461922,-0.48461923,0.00420352,-0.00420352,0.12747040,-0.12747040,0.06608644,-0.06608644,0.24104472,-0.24104472,0.00074508,-0.00074508,0.11224373,-0.11224373,0.03080940,-0.03080940,0.02780628,-0.02780628
-5.41770885,0.50761745,-0.50761745,0.00375575,-0.00375575,0.13256060,-0.13256061,0.07108376,-0.07108376,0.24956333,-0.24956333,0.00077872,-0.00077872,0.12061887,-0.12061887,0.03401612,-0.03401613,0.02891913,-0.02891913
-5.41170585,0.53347918,-0.53347918,0.00333406,-0.00333406,0.13774427,-0.13774427,0.07717226,-0.07717226,0.25808024,-0.25808024,0.00083267,-0.00083267,0.13091039,-0.13091039,0.03802780,-0.03802780,0.03047895,-0.03047895
-5.40570285,0.56263794,-0.56263795,0.00294061,-0.00294061,0.14312437,-0.14312438,0.08442706,-0.08442707,0.26677351,-0.26677351,0.00090657,-0.00090657,0.14324771,-0.14324771,0.04288066,-0.04288066,0.03251839,-0.03251839
-5.39969985,0.59556806,-0.59556806,0.00257693,-0.00257693,0.14882013,-0.14882013,0.09292604,-0.09292604,0.27585360,-0.27585361,0.00100019,-0.00100019,0.15776104,-0.15776104,0.04861021,-0.04861021,0.03506847,-0.03506847
-5.39369685,0.63276824,-0.63276824,0.00224390,-0.00224390,0.15496345,-0.15496346,0.10274631,-0.10274631,0.28555727,-0.28555727,0.00111340,-0.00111340,0.17457581,-0.17457581,0.05524914,-0.05524915,0.03815735,-0.03815735
-5.38769385,0.67474288,-0.67474289,0.00194176,-0.00194176,0.16169460,-0.16169460,0.11396037,-0.11396037,0.29613971,-0.29613971,0.00124601,-0.00124601,0.19380687,-0.19380687,0.06282525,-0.06282525,0.04180932,-0.04180932
-5.38169085,0.72198157,-0.72198157,0.00167022,-0.00167022,0.16915695,-0.16915695,0.12663216,-0.12663216,0.30786533,-0.30786534,0.00139781,-0.00139781,0.21555287,-0.21555287,0.07135937,-0.07135937,0.04604371,-0.04604371
-5.37568784,0.77493751,-0.77493752,0.00142848,-0.00142848,0.17749117,-0.17749117,0.14081309,-0.14081309,0.32099732,-0.32099732,0.00156840,-0.00156840,0.23989089,-0.23989089,0.08086354,-0.08086354,0.05087406,-0.05087406
-5.36968484,0.83400582,-0.83400583,0.00121530,-0.00121530,0.18682905,-0.18682905,0.15653823,-0.15653823,0.33578643,-0.33578643,0.00175723,-0.00175723,0.26687165,-0.26687165,0.09133942,-0.09133942,0.05630730,-0.05630730
-5.36368184,0.89950250,-0.89950251,0.00102911,-0.00102911,0.19728711,-0.19728712,0.17382289,-0.17382290,0.35245947,-0.35245947,0.00196353,-0.00196353,0.29651548,-0.29651548,0.10277698,-0.10277698,0.06234322,-0.06234322
-5.35767884,0.97164498,-0.97164499,0.00086811,-0.00086811,0.20896037,-0.20896037,0.19265969,-0.19265969,0.37120796,-0.37120797,0.00218629,-0.00218629,0.32880919,-0.32880919,0.11515359,-0.11515359,0.06897408,-0.06897408
-5.35167584,1.05053527,-1.05053529,0.00073030,-0.00073030,0.22191652,-0.22191652,0.21301624,-0.21301624,0.39217748,-0.39217749,0.00242425,-0.00242425,0.36370406,-0.36370406,0.12843361,-0.12843361,0.07618452,-0.07618452
-5.34567284,1.13614643,-1.13614645,0.00061360,-0.00061360,0.23619083,-0.23619084,0.23483373,-0.23483373,0.41545811,-0.41545811,0.00267594,-0.00267594,0.40111505,-0.40111505,0.14256832,-0.14256832,0.08395159,-0.08395159
-5.33966983,1.22831308,-1.22831309,0.00051590,-0.00051590,0.25178199,-0.25178200,0.25802634,-0.25802634,0.44107665,-0.44107666,0.00293962,-0.00293962,0.44092116,-0.44092117,0.15749639,-0.15749639,0.09224516,-0.09224516
