energy_ev,total_up,As_p_up,As_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.83191596,3.79872357,0.76230096,0.00000000,1.98193930,2.29285445,0.69058414,0.00000000
-5.82591296,3.91119392,0.78417316,0.00000000,2.02693590,2.37666712,0.70283679,0.00000000
-5.81990995,4.03969644,0.80788425,0.00000000,2.08054693,2.46970768,0.71960043,0.00000000
-5.81390695,4.18207574,0.83309276,0.00000000,2.14184474,2.57060343,0.74042898,0.00000000
-5.80790395,4.33570853,0.85937717,0.00000000,2.20959912,2.67772596,0.76476870,0.00000000
-5.80190095,4.49757543,0.88624863,0.00000000,2.28231066,2.78923521,0.79197228,0.00000000
-5.79589795,4.66434881,0.91316711,0.00000000,2.35825483,2.90313241,0.82131588,0.00000000
-5.78989495,4.83249429,0.93956017,0.00000000,2.43553543,3.01732068,0.85201874,0.00000000
-5.78389195,4.99838250,0.96484378,0.00000000,2.51214540,3.12967129,0.88326483,0.00000000
-5.77788894,5.15840740,0.98844419,0.00000000,2.58603311,3.23809334,0.91422607,0.00000000
-5.77188594,5.30910687,1.00982014,0.00000000,2.65517137,3.34060442,0.94408628,0.00000000
-5.76588294,5.44728092,1.02848422,0.00000000,2.71762666,3.43539950,0.97206523,0.00000000
-5.75987994,5.57010292,1.04402265,0.00000000,2.77162576,3.52091522,0.99744174,0.00000000
-5.75387694,5.67521903,1.05611252,0.00000000,2.81561703,3.59588687,1.01957527,0.00000000
-5.74787394,5.76083181,1.06453577,0.00000000,2.84832389,3.65939547,1.03792475,0.00000000
-5.74187094,5.82576410,1.06918924,0.00000000,2.86878821,3.71090276,1.05206429,0.00000000
-5.73586793,5.86950030,1.07009035,0.00000000,2.87640188,3.75027234,1.06169471,0.00000000
-5.72986493,5.89220314,1.06737826,0.00000000,2.87092518,3.77777581,1.06665070,0.00000000
-5.72386193,5.89470502,1.06131031,0.00000000,2.85249138,3.79408340,1.06690301,0.00000000
-5.71785893,5.87847427,1.05225402,0.00000000,2.82159745,3.80023949,1.06255580,0.00000000
-5.71185593,5.84555781,1.04067504,0.00000000,2.77908145,3.79762383,1.05383906,0.00000000
-5.70585293,5.79850300,1.02712151,0.00000000,2.72608790,3.78790036,1.04109668,0.00000000
-5.69984992,5.74026215,1.01220567,0.00000000,2.66402277,3.77295600,1.02477054,0.00000000
-5.69384692,5.67408447,0.99658350,0.00000000,2.59450027,3.75483219,1.00538166,0.00000000
-5.68784392,5.60340023,0.98093322,0.00000000,2.51928401,3.73565253,0.98350899,0.00000000
-5.68184092,5.53170272,0.96593372,0.00000000,2.44022521,3.71754993,0.95976726,0.00000000
-5.67583792,5.46243320,0.95224362,0.00000000,2.35920061,3.70259658,0.93478463,0.00000000
-5.66983492,5.39887395,0.94048194,0.00000000,2.27805270,3.69273992,0.90918137,0.00000000
-5.66383192,5.34405362,0.93121098,0.00000000,2.19853479,3.68974742,0.88355044,0.00000000
-5.65782891,5.30066862,0.92492193,0.00000000,2.12226259,3.69516211,0.85844086,0.00000000
-5.65182591,5.27102286,0.92202369,0.00000000,2.05067421,3.71027043,0.83434437,0.00000000
-5.64582291,5.25698730,0.92283498,0.00000000,1.98499932,3.73608301,0.81168595,0.00000000
-5.63981991,5.25997934,0.92757974,0.00000000,1.92623823,3.77332815,0.79081828,0.00000000
-5.63381691,5.28096129,0.93638584,0.00000000,1.87515064,3.82245729,0.77202009,0.00000000
-5.62781391,5.32045574,0.94928656,0.00000000,1.83225390,3.88366068,0.75549816,0.00000000
-5.62181091,5.37857531,0.96622465,0.00000000,1.79782959,3.95689134,0.74139248,0.00000000
-5.61580790,5.45506332,0.98705840,0.00000000,1.77193754,4.04189488,0.72978394,0.00000000
-5.60980490,5.54934193,1.01156929,0.00000000,1.75443575,4.13824260,0.72070384,0.00000000
-5.60380190,5.66056409,1.03947066,0.00000000,1.74500472,4.24536540,0.71414442,0.00000000
-5.59779890,5.78766594,1.07041708,0.00000000,1.74317484,4.36258623,0.71006959,0.00000000
-5.59179590,5.92941690,1.10401402,0.00000000,1.74835528,4.48914921,0.70842531,0.00000000
-5.58579290,6.08446506,1.13982749,0.00000000,1.75986317,4.62424414,0.70914871,0.00000000
-5.57978989,6.25137650,1.17739361,0.00000000,1.77695206,4.76702556,0.71217564,0.00000000
-5.57378689,6.42866773,1.21622783,0.00000000,1.79883865,4.91662625,0.71744629,0.00000000
-5.56778389,6.61483120,1.25583408,0.00000000,1.82472731,5.07216558,0.72490859,0.00000000
-5.56178089,6.80835470,1.29571356,0.00000000,1.85383196,5.23275350,0.73451939,0.00000000
-5.55577789,7.00773548,1.33537348,0.00000000,1.88539489,5.39749154,0.74624363,0.00000000
-5.54977489,7.21149077,1.37433580,0.00000000,1.91870266,5.56547201,0.76005164,0.00000000
-5.54377189,7.41816601,1.41214576,0.00000000,1.95309901,5.73577711,0.77591496,0.00000000
-5.53776888,7.62634232,1.44838057,0.00000000,1.98799475,5.90747909,0.79380112,0.00000000
-5.53176588,7.83464444,1.48265776,0.00000000,2.02287493,6.07964253,0.81366785,0.00000000
-5.52576288,8.04174969,1.51464323,0.00000000,2.05730325,6.25132958,0.83545716,0.00000000
-5.51975988,8.24639861,1.54405877,0.00000000,2.09092392,6.42160817,0.85908970,0.00000000
-5.51375688,8.44740689,1.57068848,0.00000000,2.12346104,6.58956322,0.88445982,0.00000000
-5.50775388,8.64367800,1.59438400,0.00000000,2.15471561,6.75431005,0.91143172,0.00000000
-5.50175088,8.83421562,1.61506795,0.00000000,2.18456018,6.91500906,0.93983674,0.00000000
-5.49574787,9.01813467,1.63273537,0.00000000,2.21293153,7.07088038,0.96947213,0.00000000
-5.48974487,9.19466943,1.64745270,0.00000000,2.23982122,7.22121720,1.00010121,0.00000000
-5.48374187,9.36317774,1.65935430,0.00000000,2.26526454,7.36539637,1.03145506,0.00000000
-5.47773887,9.52314008,1.66863618,0.00000000,2.28932815,7.50288507,1.06323542,0.00000000
-5.47173587,9.67415294,1.67554723,0.00000000,2.31209662,7.63324272,1.09511893,0.00000000
-5.46573287,9.81591622,1.68037802,0.00000000,2.33365873,7.75611761,1.12676233,0.00000000
-5.45972986,9.94821509,1.68344765,0.00000000,2.35409372,7.87123816,1.15780843,0.00000000
-5.45372686,10.07089696,1.68508902,0.00000000,2.37345846,7.97839927,1.18789275,0.00000000
-5.44772386,10.18384505,1.68563337,0.00000000,2.39177582,8.07744469,1.21665049,0.00000000
-5.44172086,10.28695022,1.68539457,0.00000000,2.40902512,8.16824659,1.24372364,0.00000000
-5.43571786,10.38008299,1.68465412,0.00000000,2.42513501,8.25068389,1.26876809,0.00000000
-5.42971486,10.46306794,1.68364747,0.00000000,2.43997927,8.32462124,1.29146046,0.00000000
-5.42371186,10.53566251,1.68255245,0.00000000,2.45337583,8.38989017,1.31150467,0.00000000
-5.41770885,10.59754199,1.68148034,0.00000000,2.46508917,8.44627425,1.32863786,0.00000000
-5.41170585,10.64829230,1.68047013,0.00000000,2.47483591,8.49349963,1.34263580,0.00000000
-5.40570285,10.68741139,1.67948621,0.00000000,2.48229363,8.53123192,1.35331755,0.00000000
-5.39969985,10.71431983,1.67841969,0.00000000,2.48711222,8.55908018,1.36054922,0.00000000
-5.39369685,10.72838031,1.67709321,0.00000000,2.48892753,8.57660801,1.36424696,0.00000000
-5.38769385,10.72892532,1.67526910,0.00000000,2.48737638,8.58335140,1.36437888,0.00000000
-5.38169085,10.71529150,1.67266035,0.00000000,2.48211238,8.57884252,1.36096599,0.00000000
-5.37568784,10.68685906,1.66894400,0.00000000,2.47282174,8.56263811,1.35408205,0.00000000
-5.36968484,10.64309381,1.66377618,0.00000000,2.45923821,8.53435089,1.34385231,0.00000000
-5.36368184,10.58358966,1.65680805,0.00000000,2.44115655,8.49368207,1.33045113,0.00000000
-5.35767884,10.50810896,1.64770206,0.00000000,2.41844382,8.44045320,1.31409854,0.00000000
-5.35167584,10.41661838,1.63614760,0.00000000,2.39104810,8.37463519,1.29505561,0.00000000
-5.34567284,10.30931833,1.62187540,0.00000000,2.35900413,8.29637299,1.27361899,0.00000000
-5.33966983,10.18666405,1.60467021,0.00000000,2.32243588,8.20600430,1.25011442,0.00000000
-5.33366683,10.04937731,1.58438108,0.00000000,2.28155593,8.10407113,1.22488956,0.00000000
-5.32766383,9.89844783,1.56092905,0.00000000,2.23666181,7.99132360,1.19830630,0.00000000
-5.32166083,9.73512446,1.53431185,0.00000000,2.18812964,7.86871555,1.17073262,0.00000000
-5.31565783,9.56089642,1.50460578,0.00000000,2.13640541,7.73739225,1.14253434,0.00000000
-5.30965483,9.37746554,1.47196461,0.00000000,2.08199449,7.59867058,1.11406704,0.00000000
-5.30365183,9.18671083,1.43661579,0.00000000,2.02544972,7.45401287,1.08566827,0.00000000
-5.29764882,8.99064712,1.39885431,0.00000000,1.96735876,7.30499543,1.05765038,0.00000000
-5.29164582,8.79137956,1.35903444,0.00000000,1.90833110,7.15327332,1.03029419,0.00000000
-5.28564282,8.59105590,1.31755989,0.00000000,1.84898524,7.00054286,1.00384363,0.00000000
-5.27963982,8.39181861,1.27487285,0.00000000,1.78993636,6.84850349,0.97850161,0.00000000
-5.27363682,8.19575850,1.23144229,0.00000000,1.73178474,6.69882036,0.95442709,0.00000000
-5.26763382,8.00487138,1.18775196,0.00000000,1.67510514,6.55308909,0.93173363,0.00000000
-5.26163082,7.82101907,1.14428860,0.00000000,1.62043724,6.41280369,0.91048914,0.00000000
-5.25562781,7.64589553,1.10153053,0.00000000,1.56827715,6.27932850,0.89071704,0.00000000
-5.24962481,7.48099874,1.05993708,0.00000000,1.51906988,6.15387467,0.87239862,0.00000000
-5.24362181,7.32760848,1.01993892,0.00000000,1.47320277,6.03748150,0.85547646,0.00000000
-5.23761881,7.18676993,0.98192953,0.00000000,1.43099988,5.93100255,0.83985880,0.00000000
-5.23161581,7.05928272,0.94625784,0.00000000,1.39271703,5.83509630,0.82542461,0.00000000
-5.22561281,6.94569498,0.91322221,0.00000000,1.35853770,5.75022111,0.81202922,0.00000000
-5.21960980,6.84630179,0.88306551,0.00000000,1.32856969,5.67663388,0.79951018,0.00000000
-5.21360680,6.76114747,0.85597153,0.00000000,1.30284262,5.61439200,0.78769328,0.00000000
-5.20760380,6.69003121,0.83206251,0.00000000,1.28130638,5.56335807,0.77639843,0.00000000
-5.20160080,6.63251556,0.81139780,0.00000000,1.26383073,5.52320702,0.76544531,0.00000000
-5.19559780,6.58793770,0.79397366,0.00000000,1.25020623,5.49343536,0.75465857,0.00000000
-5.18959480,6.55542321,0.77972402,0.00000000,1.24014671,5.47337237,0.74387246,0.00000000
-5.18359180,6.53390247,0.76852238,0.00000000,1.23329346,5.46219319,0.73293494,0.00000000
-5.17758879,6.52212978,0.76018469,0.00000000,1.22922126,5.45893387,0.72171092,0.00000000
-5.17158579,6.51870539,0.75447328,0.00000000,1.22744646,5.46250839,0.71008499,0.00000000
-5.16558279,6.52210053,0.75110179,0.00000000,1.22743695,5.47172788,0.69796325,0.00000000
-5.15957979,6.53068553,0.74974112,0.00000000,1.22862400,5.48532193,0.68527446,0.00000000
-5.15357679,6.54276087,0.75002634,0.00000000,1.23041574,5.50196207,0.67197059,0.00000000
-5.14757379,6.55659073,0.75156453,0.00000000,1.23221197,5.52028700,0.65802654,0.00000000
-5.14157079,6.57043866,0.75394332,0.00000000,1.23341978,5.53892942,0.64343942,0.00000000
-5.13556778,6.58260432,0.75674012,0.00000000,1.23346956,5.55654368,0.62822719,0.00000000
-5.12956478,6.59146032,0.75953180,0.00000000,1.23183074,5.57183359,0.61242684,0.00000000
-5.12356178,6.59548784,0.76190446,0.00000000,1.22802668,5.58357936,0.59609215,0.00000000
-5.11755878,6.59330978,0.76346321,0.00000000,1.22164797,5.59066278,0.57929113,0.00000000
-5.11155578,6.58371984,0.76384150,0.00000000,1.21236378,5.59208957,0.56210320,0.00000000
-5.10555278,6.56570639,0.76270978,0.00000000,1.19993051,5.58700778,0.54461611,0.00000000
-5.09954977,6.53847001,0.75978311,0.00000000,1.18419754,5.57472160,0.52692296,0.00000000
-5.09354677,6.50143362,0.75482759,0.00000000,1.16510960,5.55469968,0.50911900,0.00000000
-5.08754377,6.45424505,0.74766513,0.00000000,1.14270595,5.52657780,0.49129875,0.00000000
-5.08154077,6.39677176,0.73817666,0.00000000,1.11711607,5.49015571,0.47355314,0.00000000
-5.07553777,6.32908809,0.72630341,0.00000000,1.08855244,5.44538847,0.45596708,0.00000000
-5.06953477,6.25145609,0.71204648,0.00000000,1.05730040,5.39237284,0.43861730,0.00000000
-5.06353177,6.16430083,0.69546445,0.00000000,1.02370601,5.33132987,0.42157071,0.00000000
-5.05752876,6.06818204,0.67666947,0.00000000,0.98816210,5.26258457,0.40488320,0.00000000
-5.05152576,5.96376354,0.65582178,0.00000000,0.95109346,5.18654430,0.38859903,0.00000000
-5.04552276,5.85178255,0.63312301,0.00000000,0.91294178,5.10367708,0.37275068,0.00000000
-5.03951976,5.73302057,0.60880859,0.00000000,0.87415088,5.01449139,0.35735932,0.00000000
-5.03351676,5.60827748,0.58313961,0.00000000,0.83515311,4.91951854,0.34243572,0.00000000
-5.02751376,5.47835023,0.55639431,0.00000000,0.79635720,4.81929885,0.32798155,0.00000000
-5.02151076,5.34401713,0.52885980,0.00000000,0.75813816,4.71437205,0.31399109,0.00000000
-5.01550775,5.20602818,0.50082412,0.00000000,0.72082932,4.60527255,0.30045315,0.00000000
-5.00950475,5.06510160,0.47256896,0.00000000,0.68471695,4.49252929,0.28735308,0.00000000
-5.00350175,4.92192602,0.44436327,0.00000000,0.65003713,4.37666988,0.27467483,0.00000000
-4.99749875,4.77716754,0.41645794,0.00000000,0.61697501,4.25822815,0.26240293,0.00000000
-4.99149575,4.63148040,0.38908163,0.00000000,0.58566605,4.13775414,0.25052421,0.00000000
-4.98549275,4.48551979,0.36243772,0.00000000,0.55619906,4.01582517,0.23902927,0.00000000
-4.97948974,4.33995523,0.33670249,0.00000000,0.52862054,3.89305663,0.22791355,0.00000000
-4.97348674,4.19548283,0.31202427,0.00000000,0.50294001,3.77011129,0.21717810,0.00000000
-4.96748374,4.05283504,0.28852369,0.00000000,0.47913584,3.64770568,0.20682975,0.00000000
-4.96148074,3.91278661,0.26629462,0.00000000,0.45716128,3.52661274,0.19688110,0.00000000
-4.95547774,3.77615581,0.24540583,0.00000000,0.43695030,3.40765997,0.18734989,0.00000000
-4.94947474,3.64380058,0.22590313,0.00000000,0.41842302,3.29172276,0.17825831,0.00000000
-4.94347174,3.51660933,0.20781180,0.00000000,0.40149053,3.17971294,0.16963178,0.00000000
-4.93746873,3.39548699,0.19113923,0.00000000,0.38605892,3.07256301,0.16149784,0.00000000
-4.93146573,3.28133696,0.17587757,0.00000000,0.37203262,2.97120679,0.15388473,0.00000000
-4.92546273,3.17504006,0.16200631,0.00000000,0.35931688,2.87655767,0.14682013,0.00000000
-4.91945973,3.07743197,0.14949475,0.00000000,0.34781971,2.78948555,0.14032990,0.00000000
-4.91345673,2.98928041,0.13830420,0.00000000,0.33745310,2.71079399,0.13443704,0.00000000
-4.90745373,2.91126376,0.12838995,0.00000000,0.32813386,2.64119884,0.12916080,0.00000000
-4.90145073,2.84395225,0.11970304,0.00000000,0.31978421,2.58130965,0.12451609,0.00000000
-4.89544772,2.78779312,0.11219169,0.00000000,0.31233203,2.53161486,0.12051311,0.00000000
-4.88944472,2.74310030,0.10580254,0.00000000,0.30571114,2.49247153,0.11715722,0.00000000
-4.88344172,2.71004938,0.10048162,0.00000000,0.29986146,2.46410014,0.11444911,0.00000000
-4.87743872,2.68867767,0.09617516,0.00000000,0.29472923,2.44658430,0.11238507,0.00000000
-4.87143572,2.67888930,0.09283018,0.00000000,0.29026721,2.43987527,0.11095746,0.00000000
-4.86543272,2.68046446,0.09039490,0.00000000,0.28643487,2.44380059,0.11015523,0.00000000
-4.85942971,2.69307198,0.08881899,0.00000000,0.28319850,2.45807588,0.10996446,0.00000000
-4.85342671,2.71628402,0.08805372,0.00000000,0.28053119,2.48231882,0.11036881,0.00000000
-4.84742371,2.74959168,0.08805185,0.00000000,0.27841263,2.51606397,0.11134995,0.00000000
-4.84142071,2.79242013,0.08876750,0.00000000,0.27682865,2.55877752,0.11288776,0.00000000
-4.83541771,2.84414234,0.09015580,0.00000000,0.27577044,2.60987059,0.11496036,0.00000000
-4.82941471,2.90409035,0.09217243,0.00000000,0.27523345,2.66871059,0.11754398,0.00000000
-4.82341171,2.97156358,0.09477305,0.00000000,0.27521597,2.73462971,0.12061261,0.00000000
-4.81740870,3.04583386,0.09791266,0.00000000,0.27571743,2.80693066,0.12413747,0.00000000
-4.81140570,3.12614750,0.10154483,0.00000000,0.27673645,2.88488947,0.12808637,0.00000000
-4.80540270,3.21172466,0.10562102,0.00000000,0.27826874,2.96775609,0.13242298,0.00000000
-4.79939970,3.30175714,0.11008977,0.00000000,0.28030504,3.05475330,0.13710612,0.00000000
-4.79339670,3.39540557,0.11489615,0.00000000,0.28282909,3.14507519,0.14208911,0.00000000
-4.78739370,3.49179725,0.11998117,0.00000000,0.28581584,3.23788620,0.14731919,0.00000000
-4.78139070,3.59002602,0.12528150,0.00000000,0.28923007,3.33232197,0.15273731,0.00000000
-4.77538769,3.68915533,0.13072935,0.00000000,0.29302546,3.42749311,0.15827805,0.00000000
-4.76938469,3.78822551,0.13625268,0.00000000,0.29714422,3.52249285,0.16386997,0.00000000
-4.76338169,3.88626601,0.14177565,0.00000000,0.30151738,3.61640900,0.16943626,0.00000000
-4.75737869,3.98231269,0.14721948,0.00000000,0.30606572,3.70834077,0.17489585,0.00000000
-4.75137569,4.07543019,0.15250348,0.00000000,0.31070133,3.79741990,0.18016479,0.00000000
-4.74537269,4.16473850,0.15754650,0.00000000,0.31532985,3.88283569,0.18515802,0.00000000
-4.73936968,4.24944269,0.16226853,0.00000000,0.31985313,3.96386276,0.18979138,0.00000000
-4.73336668,4.32886421,0.16659250,0.00000000,0.32417225,4.03989003,0.19398377,0.00000000
-4.72736368,4.40247187,0.17044616,0.00000000,0.32819087,4.11044933,0.19765949,0.00000000
-4.72136068,4.46991046,0.17376403,0.00000000,0.33181855,4.17524151,0.20075043,0.00000000
-4.71535768,4.53102498,0.17648913,0.00000000,0.33497396,4.23415837,0.20319827,0.00000000
-4.70935468,4.58587850,0.17857473,0.00000000,0.33758784,4.28729842,0.20495632,0.00000000
-4.70335168,4.63476193,0.17998566,0.00000000,0.33960551,4.33497504,0.20599110,0.00000000
-4.69734867,4.67819458,0.18069941,0.00000000,0.34098873,4.37771584,0.20628347,0.00000000
-4.69134567,4.71691463,0.18070676,0.00000000,0.34171703,4.41625268,0.20582930,0.00000000
-4.68534267,4.75185951,0.18001208,0.00000000,0.34178817,4.45150206,0.20463961,0.00000000
-4.67933967,4.78413660,0.17863308,0.00000000,0.34121795,4.48453660,0.20274022,0.00000000
-4.67333667,4.81498539,0.17660020,0.00000000,0.34003925,4.51654856,0.20017081,0.00000000
-4.66733367,4.84573271,0.17395558,0.00000000,0.33830045,4.54880694,0.19698367,0.00000000
-4.66133067,4.87774313,0.17075166,0.00000000,0.33606327,4.58261026,0.19324188,0.00000000
-4.65532766,4.91236694,0.16704950,0.00000000,0.33340015,4.61923712,0.18901732,0.00000000
-4.64932466,4.95088813,0.16291689,0.00000000,0.33039141,4.65989709,0.18438835,0.00000000
-4.64332166,4.99447499,0.15842630,0.00000000,0.32712216,4.70568410,0.17943745,0.00000000
-4.63731866,5.04413563,0.15365280,0.00000000,0.32367926,4.75753474,0.17424884,0.00000000
-4.63131566,5.10068030,0.14867201,0.00000000,0.32014840,4.81619311,0.16890610,0.00000000
-4.62531266,5.16469221,0.14355816,0.00000000,0.31661142,4.88218384,0.16349008,0.00000000
-4.61930965,5.23650780,0.13838229,0.00000000,0.31314388,4.95579406,0.15807694,0.00000000
-4.61330665,5.31620687,0.13321072,0.00000000,0.30981310,5.03706493,0.15273658,0.00000000
-4.60730365,5.40361251,0.12810376,0.00000000,0.30667662,5.12579232,0.14753126,0.00000000
-4.60130065,5.49830020,0.12311464,0.00000000,0.30378099,5.22153631,0.14251475,0.00000000
-4.59529765,5.59961499,0.11828885,0.00000000,0.30116110,5.32363822,0.13773166,0.00000000
-4.58929465,5.70669526,0.11366367,0.00000000,0.29883978,5.43124396,0.13321718,0.00000000
-4.58329165,5.81850167,0.10926799,0.00000000,0.29682786,5.54333205,0.12899709,0.00000000
-4.57728864,5.93384926,0.10512244,0.00000000,0.29512439,5.65874477,0.12508807,0.00000000
-4.57128564,6.05144137,0.10123965,0.00000000,0.29371729,5.77622079,0.12149819,0.00000000
-4.56528264,6.16990371,0.09762478,0.00000000,0.29258403,5.89442784,0.11822756,0.00000000
-4.55927964,6.28781732,0.09427619,0.00000000,0.29169263,6.01199429,0.11526916,0.00000000
-4.55327664,6.40374955,0.09118619,0.00000000,0.29100275,6.12753868,0.11260974,0.00000000
-4.54727364,6.51628243,0.08834196,0.00000000,0.29046696,6.23969668,0.11023071,0.00000000
-4.54127064,6.62403809,0.08572649,0.00000000,0.29003212,6.34714511,0.10810921,0.00000000
-4.53526763,6.72570135,0.08331953,0.00000000,0.28964090,6.44862318,0.10621897,0.00000000
-4.52926463,6.82003952,0.08109864,0.00000000,0.28923348,6.54295106,0.10453133,0.00000000
-4.52326163,6.90592010,0.07904014,0.00000000,0.28874924,6.62904625,0.10301614,0.00000000
-4.51725863,6.98232656,0.07712006,0.00000000,0.28812869,6.70593821,0.10164265,0.00000000
-4.51125563,7.04837288,0.07531505,0.00000000,0.28731538,6.77278170,0.10038031,0.00000000
-4.50525263,7.10331713,0.07360316,0.00000000,0.28625781,6.82886928,0.09919960,0.00000000
-4.49924962,7.14657430,0.07196460,0.00000000,0.28491135,6.87364311,0.09807266,0.00000000
-4.49324662,7.17772857,0.07038230,0.00000000,0.28324002,6.90670624,0.09697399,0.00000000
-4.48724362,7.19654460,0.06884240,0.00000000,0.28121802,6.92783320,0.09588099,0.00000000
-4.48124062,7.20297779,0.06733456,0.00000000,0.27883105,6.93697954,0.09477436,0.00000000
-4.47523762,7.19718261,0.06585214,0.00000000,0.27607720,6.93428984,0.09363851,0.00000000
-4.46923462,7.17951854,0.06439219,0.00000000,0.27296744,6.92010353,0.09246172,0.00000000
-4.46323162,7.15055277,0.06295530,0.00000000,0.26952557,6.89495774,0.09123628,0.00000000
-4.45722861,7.11105880,0.06154530,0.00000000,0.26578775,6.85958640,0.08995840,0.00000000
-4.45122561,7.06201030,0.06016882,0.00000000,0.26180134,6.81491496,0.08862802,0.00000000
-4.44522261,7.00456957,0.05883471,0.00000000,0.25762341,6.76204997,0.08724854,0.00000000
-4.43921961,6.94007022,0.05755337,0.00000000,0.25331865,6.70226326,0.08582633,0.00000000
-4.43321661,6.86999388,0.05633607,0.00000000,0.24895705,6.63697033,0.08437020,0.00000000
-4.42721361,6.79594122,0.05519417,0.00000000,0.24461119,6.56770326,0.08289080,0.00000000
-4.42121061,6.71959760,0.05413840,0.00000000,0.24035351,6.49607840,0.08139992,0.00000000
-4.41520760,6.64269435,0.05317819,0.00000000,0.23625352,6.42375962,0.07990987,0.00000000
-4.40920460,6.56696668,0.05232106,0.00000000,0.23237513,6.35241827,0.07843275,0.00000000
-4.40320160,6.49410979,0.05157214,0.00000000,0.22877434,6.28369103,0.07697994,0.00000000
-4.39719860,6.42573494,0.05093386,0.00000000,0.22549727,6.21913754,0.07556153,0.00000000
-4.39119560,6.36332718,0.05040576,0.00000000,0.22257867,6.16019937,0.07418597,0.00000000
-4.38519260,6.30820699,0.04998449,0.00000000,0.22004107,6.10816246,0.07285985,0.00000000
-4.37918959,6.26149769,0.04966403,0.00000000,0.21789453,6.06412492,0.07158778,0.00000000
-4.37318659,6.22410054,0.04943604,0.00000000,0.21613700,6.02897204,0.07037248,0.00000000
-4.36718359,6.19667931,0.04929035,0.00000000,0.21475541,6.00336024,0.06921500,0.00000000
-4.36118059,6.17965549,0.04921566,0.00000000,0.21372721,5.98771132,0.06811514,0.00000000
-4.35517759,6.17321524,0.04920028,0.00000000,0.21302259,5.98221784,0.06707187,0.00000000
-4.34917459,6.17732829,0.04923298,0.00000000,0.21260694,5.98686021,0.06608400,0.00000000
-4.34317159,6.19177853,0.04930387,0.00000000,0.21244379,6.00143512,0.06515079,0.00000000
-4.33716858,6.21620544,0.04940525,0.00000000,0.21249781,6.02559461,0.06427263,0.00000000
-4.33116558,6.25015468,0.04953248,0.00000000,0.21273790,6.05889417,0.06345173,0.00000000
-4.32516258,6.29313554,0.04968471,0.00000000,0.21314013,6.10084777,0.06269277,0.00000000
-4.31915958,6.34468252,0.04986548,0.00000000,0.21369048,6.15098703,0.06200336,0.00000000
-4.31315658,6.40441762,0.05008325,0.00000000,0.21438716,6.20892147,0.06139457,0.00000000
-4.30715358,6.47210975,0.05035163,0.00000000,0.21524241,6.27439625,0.06088112,0.00000000
