energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.86793397,3.53827013,0.60636736,0.00604821,0.66289980,0.02953867,1.46125210,2.22993399,0.25762775
-5.86193097,3.54710551,0.61001469,0.00564790,0.65974694,0.03014589,1.47359815,2.27544139,0.25216078
-5.85592796,3.54787505,0.61112673,0.00525135,0.65552658,0.03068657,1.48215076,2.31480004,0.24645795
-5.84992496,3.54097166,0.60972193,0.00486295,0.65033580,0.03116198,1.48701141,2.34776484,0.24061897
-5.84392196,3.52682545,0.60586433,0.00448663,0.64425712,0.03157438,1.48832186,2.37413860,0.23473423
-5.83791896,3.50588563,0.59966072,0.00412583,0.63735621,0.03192691,1.48625602,2.39376823,0.22888281
-5.83191596,3.47860420,0.59125655,0.00378346,0.62968074,0.03222341,1.48101160,2.40654098,0.22313112
-5.82591296,3.44542198,0.58083087,0.00346190,0.62126022,0.03246832,1.47280208,2.41238103,0.21753195
-5.81990995,3.40675768,0.56859053,0.00316301,0.61210697,0.03266655,1.46184920,2.41124694,0.21212422
-5.81390695,3.36300023,0.55476373,0.00288818,0.60221800,0.03282333,1.44837637,2.40313029,0.20693308
-5.80790395,3.31450457,0.53959349,0.00263836,0.59157788,0.03294414,1.43260315,2.38805566,0.20197063
-5.80190095,3.26159092,0.52333093,0.00241409,0.58016218,0.03303458,1.41474102,2.36608202,0.19723696
-5.79589795,3.20454716,0.50622895,0.00221560,0.56794156,0.03310031,1.39499038,2.33730545,0.19272155
-5.78989495,3.14363380,0.48853619,0.00204280,0.55488606,0.03314688,1.37353886,2.30186280,0.18840494
-5.78389195,3.07909109,0.47049171,0.00189539,0.54096948,0.03317971,1.35056075,2.25993607,0.18426056
-5.77788894,3.01114731,0.45232028,0.00177284,0.52617356,0.03320393,1.32621730,2.21175687,0.18025664
-5.77188594,2.94002770,0.43422858,0.00167449,0.51049175,0.03322426,1.30065785,2.15761046,0.17635815
-5.76588294,2.86596295,0.41640213,0.00159950,0.49393236,0.03324494,1.27402138,2.09783887,0.17252866
-5.75987994,2.78919691,0.39900309,0.00154695,0.47652097,0.03326952,1.24643823,2.03284256,0.16873203
-5.75387694,2.70999261,0.38216892,0.00151578,0.45830189,0.03330082,1.21803192,1.96308020,0.16493397
-5.74787394,2.62863629,0.36601168,0.00150485,0.43933873,0.03334074,1.18892067,1.88906629,0.16110335
-5.74187094,2.54543928,0.35061813,0.00151288,0.41971401,0.03339018,1.15921865,1.81136656,0.15721324
-5.73586793,2.46073752,0.33605036,0.00153851,0.39952782,0.03344894,1.12903681,1.73059103,0.15324169
-5.72986493,2.37488893,0.32234699,0.00158024,0.37889571,0.03351568,1.09848333,1.64738509,0.14917229
-5.72386193,2.28826901,0.30952482,0.00163644,0.35794588,0.03358787,1.06766365,1.56241880,0.14499441
-5.71785893,2.20126487,0.29758089,0.00170537,0.33681585,0.03366183,1.03668031,1.47637489,0.14070325
-5.71185593,2.11426853,0.28649481,0.00178516,0.31564885,0.03373282,1.00563255,1.38993610,0.13629974
-5.70585293,2.02766976,0.27623137,0.00187381,0.29458997,0.03379511,0.97461601,1.30377222,0.13179015
-5.69984992,1.94184915,0.26674335,0.00196927,0.27378241,0.03384225,0.94372245,1.21852761,0.12718566
-5.69384692,1.85717187,0.25797441,0.00206939,0.25336396,0.03386722,0.91303981,1.13480960,0.12250187
-5.68784392,1.77398252,0.24986211,0.00217199,0.23346374,0.03386275,0.88265255,1.05317833,0.11775812
-5.68184092,1.69260131,0.24234083,0.00227492,0.21419950,0.03382160,0.85264231,0.97413828,0.11297691
-5.67583792,1.61332171,0.23534466,0.00237608,0.19567540,0.03373691,0.82308893,0.89813182,0.10818323
-5.66983492,1.53640957,0.22881010,0.00247347,0.17798042,0.03360251,0.79407178,0.82553493,0.10340394
-5.66383192,1.46210356,0.22267849,0.00256526,0.16118731,0.03341325,0.76567111,0.75665499,0.09866714
-5.65782891,1.39061664,0.21689813,0.00264981,0.14535228,0.03316526,0.73796949,0.69173063,0.09400167
-5.65182591,1.32213831,0.21142600,0.00272574,0.13051502,0.03285623,0.71105303,0.63093344,0.08943652
-5.64582291,1.25683712,0.20622894,0.00279196,0.11669942,0.03248551,0.68501217,0.57437120,0.08500035
-5.63981991,1.19486320,0.20128441,0.00284769,0.10391460,0.03205429,0.65994208,0.52209244,0.08072110
-5.63381691,1.13635037,0.19658061,0.00289247,0.09215624,0.03156554,0.63594222,0.47409192,0.07662554
-5.62781391,1.08141759,0.19211612,0.00292616,0.08140828,0.03102395,0.61311531,0.43031673,0.07273891
-5.62181091,1.03016955,0.18789897,0.00294895,0.07164465,0.03043576,0.59156544,0.39067269,0.06908466
-5.61580790,0.98269632,0.18394528,0.00296130,0.06283121,0.02980852,0.57139559,0.35503088,0.06568411
-5.60980490,0.93907215,0.18027754,0.00296391,0.05492761,0.02915071,0.55270444,0.32323396,0.06255630
-5.60380190,0.89935360,0.17692253,0.00295769,0.04788916,0.02847143,0.53558293,0.29510217,0.05971778
-5.59779890,0.86357720,0.17390923,0.00294369,0.04166864,0.02777992,0.52011056,0.27043904,0.05718258
-5.59179590,0.83175707,0.17126661,0.00292303,0.03621787,0.02708516,0.50635195,0.24903647,0.05496218
-5.58579290,0.80388290,0.16902164,0.00289686,0.03148927,0.02639543,0.49435371,0.23067946,0.05306564
-5.57978989,0.77991854,0.16719751,0.00286627,0.02743714,0.02571795,0.48414213,0.21515033,0.05149976
-5.57378689,0.75980180,0.16581227,0.00283227,0.02401877,0.02505855,0.47572184,0.20223253,0.05026944
-5.56778389,0.74344551,0.16487789,0.00279573,0.02119540,0.02442141,0.46907554,0.19171408,0.04937802
-5.56178089,0.73074014,0.16439994,0.00275733,0.01893291,0.02380895,0.46416509,0.18339069,0.04882784
-5.55577789,0.72155799,0.16437764,0.00271757,0.01720238,0.02322173,0.46093386,0.17706848,0.04862079
-5.54977489,0.71575880,0.16480462,0.00267675,0.01598040,0.02265856,0.45931030,0.17256655,0.04875894
-5.54377189,0.71319657,0.16566992,0.00263496,0.01524928,0.02211664,0.45921244,0.16971910,0.04924519
-5.53776888,0.71372716,0.16695945,0.00259212,0.01499695,0.02159184,0.46055325,0.16837722,0.05008389
-5.53176588,0.71721622,0.16865759,0.00254803,0.01521685,0.02107900,0.46324622,0.16841034,0.05128141
-5.52576288,0.72354669,0.17074885,0.00250234,0.01590751,0.02057241,0.46721106,0.16970704,0.05284659
-5.51975988,0.73262554,0.17321939,0.00245466,0.01707213,0.02006618,0.47237878,0.17217547,0.05479107
-5.51375688,0.74438892,0.17605830,0.00240459,0.01871790,0.01955473,0.47869599,0.17574297,0.05712939
-5.50775388,0.75880523,0.17925842,0.00235175,0.02085536,0.01903325,0.48612787,0.18035512,0.05987894
-5.50175088,0.77587586,0.18281668,0.00229584,0.02349754,0.01849806,0.49465958,0.18597400,0.06305963
-5.49574787,0.79563308,0.18673381,0.00223665,0.02665913,0.01794700,0.50429595,0.19257574,0.06669338
-5.48974487,0.81813529,0.19101353,0.00217414,0.03035555,0.01737970,0.51505923,0.20014744,0.07080330
-5.48374187,0.84345947,0.19566103,0.00210840,0.03460212,0.01679776,0.52698514,0.20868341,0.07541278
-5.47773887,0.87169139,0.20068108,0.00203972,0.03941309,0.01620483,0.54011721,0.21818105,0.08054433
-5.47173587,0.90291387,0.20607569,0.00196851,0.04480087,0.01560659,0.55449990,0.22863637,0.08621838
-5.46573287,0.93719385,0.21184158,0.00189536,0.05077522,0.01501067,0.57017072,0.24003946,0.09245192
-5.45972986,0.97456901,0.21796762,0.00182097,0.05734260,0.01442640,0.58715202,0.25236998,0.09925725
-5.45372686,1.01503464,0.22443242,0.00174614,0.06450550,0.01386454,0.60544281,0.26559317,0.10664073
-5.44772386,1.05853169,0.23120232,0.00167175,0.07226203,0.01333688,0.62501128,0.27965623,0.11460166
-5.44172086,1.10493662,0.23822990,0.00159867,0.08060548,0.01285586,0.64578837,0.29448563,0.12313135
-5.43571786,1.15405383,0.24545310,0.00152779,0.08952402,0.01243410,0.66766305,0.30998523,0.13221237
-5.42971486,1.20561104,0.25279524,0.00145992,0.09900050,0.01208388,0.69047941,0.32603557,0.14181808
-5.42371186,1.25925802,0.26016576,0.00139580,0.10901229,0.01181673,0.71403597,0.34249420,0.15191242
-5.41770885,1.31456882,0.26746187,0.00133605,0.11953123,0.01164287,0.73808728,0.35919728,0.16244995
-5.41170585,1.37104744,0.27457085,0.00128114,0.13052360,0.01157083,0.76234772,0.37596220,0.17337618
-5.40570285,1.42813666,0.28137318,0.00123139,0.14195019,0.01160706,0.78649742,0.39259132,0.18462816
-5.39969985,1.48522983,0.28774600,0.00118699,0.15376641,0.01175553,0.81019001,0.40887655,0.19613534
-5.39369685,1.54168492,0.29356704,0.00114792,0.16592251,0.01201752,0.83306182,0.42460473,0.20782063
-5.38769385,1.59684051,0.29871858,0.00111403,0.17836395,0.01239143,0.85474219,0.43956345,0.21960173
-5.38169085,1.65003285,0.30309142,0.00108505,0.19103197,0.01287262,0.87486437,0.45354721,0.23139267
-5.37568784,1.70061370,0.30658857,0.00106055,0.20386430,0.01345347,0.89307645,0.46636363,0.24310554
-5.36968484,1.74796812,0.30912840,0.00104004,0.21679628,0.01412342,0.90905217,0.47783948,0.25465242
-5.36368184,1.79153184,0.31064742,0.00102292,0.22976221,0.01486920,0.92250084,0.48782634,0.26594758
-5.35767884,1.83080772,0.31110217,0.00100859,0.24269715,0.01567507,0.93317625,0.49620568,0.27690979
-5.35167584,1.86538092,0.31047050,0.00099639,0.25553907,0.01652320,0.94088426,0.50289317,0.28746481
-5.34567284,1.89493241,0.30875205,0.00098571,0.26823138,0.01739416,0.94548880,0.50784215,0.29754808
-5.33966983,1.91925064,0.30596799,0.00097595,0.28072585,0.01826741,0.94691620,0.51104604,0.30710744
-5.33366683,1.93824100,0.30216013,0.00096657,0.29298562,0.01912190,0.94515780,0.51253980,0.31610580
-5.32766383,1.95193295,0.29738935,0.00095709,0.30498853,0.01993667,0.94027079,0.51240013,0.32452382
-5.32166083,1.96048456,0.29173363,0.00094713,0.31673019,0.02069151,0.93237748,0.51074474,0.33236230
-5.31565783,1.96418422,0.28528570,0.00093638,0.32822685,0.02136756,0.92166289,0.50773035,0.33964416
-5.30965483,1.96344937,0.27815035,0.00092462,0.33951779,0.02194791,0.90837106,0.50354981,0.34641600
-5.30365183,1.95882193,0.27044177,0.00091172,0.35066688,0.02241815,0.89279994,0.49842807,0.35274882
-5.29764882,1.95096040,0.26228068,0.00089765,0.36176316,0.02276680,0.87529536,0.49261745,0.35873795
-5.29164582,1.94062845,0.25379168,0.00088242,0.37292019,0.02298569,0.85624400,0.48639200,0.36450204
-5.28564282,1.92867992,0.24510058,0.00086613,0.38427401,0.02307018,0.83606561,0.48004133,0.37018079
-5.27963982,1.91604041,0.23633206,0.00084890,0.39597959,0.02301927,0.81520477,0.47386392,0.37593167
-5.27363682,1.90368565,0.22760740,0.00083090,0.40820581,0.02283562,0.79412221,0.46816027,0.38192540
-5.26763382,1.89261700,0.21904258,0.00081231,0.42112891,0.02252533,0.77328597,0.46322578,0.38834037
-5.26163082,1.88383477,0.21074652,0.00079332,0.43492476,0.02209772,0.75316251,0.45934399,0.39535608
-5.25562781,1.87830992,0.20281963,0.00077411,0.44976011,0.02156488,0.73420791,0.45678000,0.40314590
-5.24962481,1.87695519,0.19535251,0.00075486,0.46578330,0.02094124,0.71685937,0.45577461,0.41186937
-5.24362181,1.88059662,0.18842495,0.00073572,0.48311480,0.02024295,0.70152709,0.45653913,0.42166435
-5.23761881,1.88994653,0.18210505,0.00071681,0.50183824,0.01948732,0.68858663,0.45925137,0.43263952
-5.23161581,1.90557923,0.17644855,0.00069823,0.52199231,0.01869215,0.67837194,0.46405269,0.44486750
-5.22561281,1.92791045,0.17149835,0.00068008,0.54356433,0.01787516,0.67116911,0.47104659,0.45837910
-5.21960980,1.95718165,0.16728416,0.00066241,0.56648581,0.01705340,0.66721091,0.48029863,0.47315898
-5.21360680,1.99345012,0.16382233,0.00064528,0.59063058,0.01624271,0.66667228,0.49183821,0.48914314
-5.20760380,2.03658548,0.16111585,0.00062873,0.61581581,0.01545734,0.66966677,0.50566177,0.50621845
-5.20160080,2.08627322,0.15915454,0.00061282,0.64180608,0.01470960,0.67624410,0.52173789,0.52422434
-5.19559780,2.14202543,0.15791541,0.00059761,0.66832069,0.01400963,0.68638885,0.54001381,0.54295683
-5.18959480,2.20319853,0.15736323,0.00058318,0.69504396,0.01336534,0.70002042,0.56042351,0.56217473
-5.18359180,2.26901781,0.15745141,0.00056965,0.72163836,0.01278242,0.71699426,0.58289717,0.58160790
-5.17758879,2.33860781,0.15812300,0.00055716,0.74775982,0.01226445,0.73710461,0.60737146,0.60096732
-5.17158579,2.41102784,0.15931205,0.00054589,0.77307492,0.01181316,0.76008856,0.63380074,0.61995643
-5.16558279,2.48531113,0.16094525,0.00053607,0.79727889,0.01142873,0.78563173,0.66216841,0.63828354
-5.15957979,2.56050633,0.16294376,0.00052797,0.82011382,0.01111017,0.81337530,0.69249815,0.65567456
-5.15357679,2.63571964,0.16522535,0.00052190,0.84138603,0.01085572,0.84292461,0.72486447,0.67188553
-5.14757379,2.71015582,0.16770676,0.00051821,0.86098185,0.01066332,0.87385893,0.75940187,0.68671449
-5.14157079,2.78315640,0.17030621,0.00051732,0.87888077,0.01053104,0.90574241,0.79631220,0.70001193
-5.13556778,2.85423320,0.17294604,0.00051968,0.89516521,0.01045746,0.93813586,0.83586936,0.71168951
-5.12956478,2.92309554,0.17555537,0.00052577,0.91002633,0.01044205,0.97060901,0.87842086,0.72172638
-5.12356178,2.98966963,0.17807263,0.00053616,0.92376508,0.01048546,1.00275278,0.92438563,0.73017297
-5.11755878,3.05410883,0.18044803,0.00055142,0.93678839,0.01058973,1.03419127,0.97424748,0.73715170
-5.11155578,3.11679381,0.18264562,0.00057220,0.94960017,0.01075839,1.06459262,1.02854399,0.74285475
-5.10555278,3.17832201,0.18464505,0.00059918,0.96278719,0.01099650,1.09367860,1.08785054,0.74753862
-5.09954977,3.23948605,0.18644269,0.00063310,0.97700021,0.01131057,1.12123209,1.15275948,0.75151581
-5.09354677,3.30124164,0.18805233,0.00067476,0.99293074,0.01170831,1.14710228,1.22385480,0.75514363
-5.08754377,3.36466540,0.18950507,0.00072501,1.01128430,0.01219844,1.17120701,1.30168267,0.75881070
-5.08154077,3.43090407,0.19084861,0.00078476,1.03275090,0.01279022,1.19353218,1.38671890,0.76292145
-5.07553777,3.50111687,0.19214583,0.00085496,1.05797407,0.01349308,1.21412817,1.47933429,0.76787932
-5.06953477,3.57641302,0.19347264,0.00093663,1.08751945,0.01431609,1.23310319,1.57975940,0.77406920
-5.06353177,3.65778723,0.19491537,0.00103084,1.12184432,0.01526741,1.25061403,1.68805021,0.78183988
-5.05752876,3.74605595,0.19656748,0.00113869,1.16126948,0.01635383,1.26685456,1.80405661,0.79148719
-5.05152576,3.84179734,0.19852611,0.00126133,1.20595474,0.01758014,1.28204251,1.92739562,0.80323860
-5.04552276,3.94529818,0.20088824,0.00139991,1.25587921,0.01894875,1.29640533,2.05743091,0.81723994
-5.03951976,4.05651052,0.20374688,0.00155560,1.31082763,0.02045919,1.31016574,2.19326068,0.83354496
-5.03351676,4.17502068,0.20718739,0.00172954,1.37038352,0.02210781,1.32352796,2.33371502,0.85210813
-5.02751376,4.30003273,0.21128398,0.00192281,1.43392985,0.02388754,1.33666517,2.47736399,0.87278123
-5.02151076,4.43036795,0.21609667,0.00213644,1.50065747,0.02578776,1.34970892,2.62253688,0.89531387
-5.01550775,4.56448089,0.22166878,0.00237130,1.56958142,0.02779432,1.36274116,2.76735279,0.91935818
-5.00950475,4.70049206,0.22802497,0.00262814,1.63956466,0.02988967,1.37578908,2.90976173,0.94447744
-5.00350175,4.83623612,0.23516992,0.00290746,1.70934841,0.03205311,1.38882298,3.04759539,0.97015842
-4.99749875,4.96932388,0.24308769,0.00320955,1.77758827,0.03426120,1.40175733,3.17862540,0.99582704
-4.99149575,5.09721534,0.25174166,0.00353434,1.84289444,0.03648818,1.41445448,3.30062720,1.02086660
-4.98549275,5.21730072,0.26107507,0.00388141,1.90387469,0.03870660,1.42673098,3.41144659,1.04463799
-4.97948974,5.32698566,0.27101205,0.00424991,1.95917816,0.04088791,1.43836579,3.50906616,1.06650086
-4.97348674,5.42377674,0.28145898,0.00463849,2.00753822,0.04300314,1.44910974,3.59166863,1.08583499
-4.96748374,5.50536321,0.29230627,0.00504531,2.04781259,0.04502354,1.45869579,3.65769414,1.10206085
-4.96148074,5.56969155,0.30343023,0.00546791,2.07901890,0.04692126,1.46684929,3.70588899,1.11465853
-4.95547774,5.61502915,0.31469522,0.00590325,2.10036451,0.04866997,1.47329764,3.73534341,1.12318427
-4.94947474,5.64001491,0.32595572,0.00634767,2.11126905,0.05024538,1.47777910,3.74551709,1.12728385
-4.94347174,5.64369460,0.33705862,0.00679692,2.11137921,0.05162577,1.48005010,3.73625113,1.12670250
-4.93746873,5.62554024,0.34784539,0.00724613,2.10057511,0.05279231,1.47989115,3.70776636,1.12129083
-4.93146573,5.58545328,0.35815442,0.00768994,2.07896836,0.05372941,1.47711118,3.66064850,1.11100695
-4.92546273,5.52375245,0.36782335,0.00812250,2.04689227,0.05442488,1.47155034,3.59582113,1.09591455
-4.91945973,5.44114783,0.37669148,0.00853763,2.00488474,0.05487007,1.46308165,3.51450826,1.07617747
-4.91345673,5.33870335,0.38460236,0.00892892,1.95366517,0.05505988,1.45161169,3.41818860,1.05205113
-4.90745373,5.21779032,0.39140650,0.00928989,1.89410652,0.05499270,1.43708066,3.30854398,1.02387128
-4.90145073,5.08003480,0.39696420,0.00961414,1.82720393,0.05467032,1.41946214,3.18740449,0.99204087
-4.89544772,4.92726186,0.40114851,0.00989557,1.75404161,0.05409778,1.39876289,3.05669290,0.95701556
-4.88944472,4.76143943,0.40384830,0.01012850,1.67575925,0.05328314,1.37502283,2.91837075,0.91928876
-4.88344172,4.58462417,0.40497128,0.01030794,1.59351948,0.05223730,1.34831541,2.77438820,0.87937666
-4.87743872,4.39891139,0.40444696,0.01042967,1.50847744,0.05097374,1.31874825,2.62663931,0.83780398
-4.87143572,4.20639063,0.40222941,0.01049047,1.42175364,0.04950823,1.28646409,2.47692404,0.79509080
-4.86543272,4.00910778,0.39829957,0.01048821,1.33441064,0.04785863,1.25164191,2.32691774,0.75174101
-4.85942971,3.80903430,0.39266721,0.01042196,1.24743409,0.04604455,1.21449774,2.17814840,0.70823251
-4.85342671,3.60804337,0.38537219,0.01029204,1.16171839,0.04408706,1.17528529,2.03198147,0.66500932
-4.84742371,3.40789274,0.37648498,0.01010003,1.07805689,0.04200842,1.13429572,1.88961199,0.62247570
-4.84142071,3.21021352,0.36610648,0.00984876,0.99713635,0.03983173,1.09185661,1.75206297,0.58099217
-4.83541771,3.01650387,0.35436687,0.00954224,0.91953542,0.03758059,1.04832986,1.62018931,0.54087331
-4.82941471,2.82812690,0.34142370,0.00918550,0.84572640,0.03527875,1.00410835,1.49468603,0.50238712
-4.82341171,2.64631161,0.32745909,0.00878451,0.77608000,0.03294979,0.95961147,1.37609984,0.46575576
-4.81740870,2.47215599,0.31267624,0.00834597,0.71087217,0.03061674,0.91527955,1.26484297,0.43115737
-4.81140570,2.30663164,0.29729527,0.00787711,0.65029261,0.02830171,0.87156733,1.16120825,0.39872875
-4.80540270,2.15058926,0.28154861,0.00738549,0.59445436,0.02602559,0.82893677,1.06538477,0.36856869
-4.79939970,2.00476446,0.26567602,0.00687880,0.54340386,0.02380773,0.78784947,0.97747331,0.34074164
-4.79339670,1.86978376,0.24991950,0.00636464,0.49713109,0.02166564,0.74875895,0.89750114,0.31528163
-4.78739370,1.74617039,0.23451817,0.00585034,0.45557950,0.01961482,0.71210315,0.82543567,0.29219623
-4.78139070,1.63434996,0.21970338,0.00534277,0.41865522,0.01766849,0.67829743,0.76119688,0.27147045
-4.77538769,1.53465575,0.20569404,0.00484824,0.38623563,0.01583758,0.64772816,0.70466815,0.25307032
-4.76938469,1.44733370,0.19269251,0.00437234,0.35817677,0.01413058,0.62074721,0.65570560,0.23694635
-4.76338169,1.37254689,0.18088088,0.00391990,0.33431978,0.01255360,0.59766733,0.61414567,0.22303654
-4.75737869,1.31037960,0.17041797,0.00349493,0.31449618,0.01111040,0.57875841,0.57981120,0.21126902
-4.75137569,1.26084066,0.16143682,0.00310060,0.29853198,0.00980255,0.56424470,0.55251579,0.20156429
-4.74537269,1.22386609,0.15404283,0.00273925,0.28625063,0.00862953,0.55430265,0.53206655,0.19383703
-4.73936968,1.19932087,0.14831258,0.00241247,0.27747492,0.00758902,0.54905960,0.51826533,0.18799744
-4.73336668,1.18699991,0.14429310,0.00212109,0.27202788,0.00667706,0.54859280,0.51090842,0.18395229
-4.72736368,1.18662790,0.14200176,0.00186532,0.26973272,0.00588832,0.55292896,0.50978491,0.18160549
-4.72136068,1.19785853,0.14142663,0.00164477,0.27041207,0.00521638,0.56204405,0.51467371,0.18085841
-4.71535768,1.22027280,0.14252722,0.00145859,0.27388660,0.00465396,0.57586330,0.52533956,0.18160988
-4.70935468,1.25337695,0.14523577,0.00130552,0.27997311,0.00419316,0.59426149,0.54152810,0.18375608
-4.70335168,1.29660013,0.14945872,0.00118398,0.28848251,0.00382573,0.61706339,0.56296043,0.18719024
-4.69734867,1.34929235,0.15507875,0.00109214,0.29921757,0.00354321,0.64404454,0.58932732,0.19180234
-4.69134567,1.41072290,0.16195692,0.00102797,0.31197087,0.00333717,0.67493232,0.62028354,0.19747880
-4.68534267,1.48007991,0.16993534,0.00098932,0.32652306,0.00319934,0.70940752,0.65544263,0.20410234
-4.67933967,1.55647122,0.17883996,0.00097396,0.34264150,0.00312171,0.74710637,0.69437249,0.21155194
-4.67333667,1.63892707,0.18848376,0.00097957,0.36007963,0.00309670,0.78762332,0.73659219,0.21970298
-4.66733367,1.72640486,0.19867013,0.00100381,0.37857695,0.00311717,0.83051432,0.78157034,0.22842769
-4.66133067,1.81779608,0.20919650,0.00104432,0.39785988,0.00317655,0.87530094,0.82872524,0.23759573
-4.65532766,1.91193566,0.21985813,0.00109872,0.41764341,0.00326883,0.92147515,0.87742726,0.24707505
-4.64932466,2.00761360,0.23045208,0.00116466,0.43763370,0.00338865,0.96850482,0.92700328,0.25673294
-4.64332166,2.10358883,0.24078120,0.00123978,0.45753134,0.00353128,1.01583986,0.97674359,0.26643727
-4.63731866,2.19860509,0.25065813,0.00132177,0.47703556,0.00369270,1.06291899,1.02591102,0.27605783
-4.63131566,2.29140868,0.25990921,0.00140835,0.49584889,0.00386957,1.10917699,1.07375225,0.28546775
-4.62531266,2.38076758,0.26837824,0.00149731,0.51368246,0.00405928,1.15405253,1.11951100,0.29454506
-4.61930965,2.46549178,0.27592993,0.00158653,0.53026159,0.00425997,1.19699631,1.16244295,0.30317420
-4.61330665,2.54445436,0.28245307,0.00167402,0.54533162,0.00447052,1.23747965,1.20183182,0.31124751
-4.60730365,2.61661300,0.28786318,0.00175792,0.55866368,0.00469058,1.27500336,1.23700619,0.31866678
-4.60130065,2.68103141,0.29210469,0.00183659,0.57006031,0.00492057,1.30910689,1.26735657,0.32534474
-4.59529765,2.73690046,0.29515256,0.00190857,0.57936072,0.00516166,1.33937767,1.29235216,0.33120646
-4.58929465,2.78355831,0.29701317,0.00197267,0.58644545,0.00541574,1.36546059,1.31155667,0.33619080
-4.58329165,2.82050934,0.29772464,0.00202800,0.59124039,0.00568540,1.38706736,1.32464260,0.34025177
-4.57728864,2.84744114,0.29735633,0.00207393,0.59371981,0.00597384,1.40398580,1.33140356,0.34335978
-4.57128564,2.86423912,0.29600765,0.00211018,0.59390850,0.00628479,1.41608846,1.33176396,0.34550291
-4.56528264,2.87099812,0.29380616,0.00213677,0.59188270,0.00662237,1.42334065,1.32578578,0.34668789
-4.55927964,2.86803034,0.29090492,0.00215405,0.58776982,0.00699098,1.42580722,1.31367193,0.34694105
-4.55327664,2.85586904,0.28747921,0.00216263,0.58174696,0.00739506,1.42365774,1.29576606,0.34630887
-4.54727364,2.83526730,0.28372259,0.00216342,0.57403808,0.00783895,1.41716974,1.27254860,0.34485824
-4.54127064,2.80719129,0.27984244,0.00215753,0.56490987,0.00832663,1.40672935,1.24462898,0.34267631
-4.53526763,2.77280767,0.27605501,0.00214624,0.55466646,0.00886148,1.39282912,1.21273423,0.33986978
-4.52926463,2.73346467,0.27258015,0.00213097,0.54364289,0.00944604,1.37606243,1.17769396,0.33656358
-4.52326163,2.69066681,0.26963577,0.00211316,0.53219768,0.01008175,1.35711438,1.14042225,0.33289897
-4.51725863,2.64604333,0.26743211,0.00209426,0.52070437,0.01076876,1.33674890,1.10189667,0.32903084
-4.51125563,2.60131062,0.26616614,0.00207564,0.50954255,0.01150571,1.31579212,1.06313499,0.32512443
-4.50525263,2.55822942,0.26601597,0.00205856,0.49908829,0.01228953,1.29511217,1.02517020,0.32135131
-4.49924962,2.51855759,0.26713566,0.00204406,0.48970450,0.01311540,1.27559575,0.98902437,0.31788478
-4.49324662,2.48399971,0.26965033,0.00203297,0.48173121,0.01397664,1.25812216,0.95568210,0.31489487
