energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.87993997,1.79790369,-1.79790704,0.00365553,-0.00365553,0.57887582,-0.57887759,1.44715469,-1.44715802,0.90124221,-0.90124420,0.25474946,-0.25474934,0.00000000,-0.00000000,0.28112247,-0.28112234,0.04543787,-0.04543787
-5.87393697,1.77775206,-1.77775723,0.00363011,-0.00363011,0.56941545,-0.56941800,1.42665203,-1.42665664,0.88883585,-0.88883907,0.25664947,-0.25664940,0.00000000,-0.00000000,0.28267263,-0.28267249,0.04509018,-0.04509019
-5.86793397,1.75007636,-1.75008318,0.00361636,-0.00361636,0.55637613,-0.55637941,1.39992921,-1.39993496,0.87114454,-0.87114892,0.25882094,-0.25882089,0.00000000,-0.00000000,0.28473630,-0.28473613,0.04474122,-0.04474123
-5.86193097,1.71593996,-1.71594825,0.00361723,-0.00361723,0.54006470,-0.54006864,1.36785900,-1.36786575,0.84864365,-0.84864909,0.26145138,-0.26145133,0.00000000,-0.00000000,0.28752590,-0.28752566,0.04442243,-0.04442244
-5.85592796,1.67655987,-1.67656940,0.00363575,-0.00363575,0.52085032,-0.52085485,1.33143018,-1.33143776,0.82190511,-0.82191149,0.26473614,-0.26473607,0.00000000,-0.00000000,0.29125650,-0.29125618,0.04416702,-0.04416702
-5.84992496,1.63326133,-1.63327186,0.00367491,-0.00367491,0.49915177,-0.49915679,1.29171025,-1.29171850,0.79157733,-0.79158449,0.26886969,-0.26886958,0.00000000,-0.00000000,0.29613563,-0.29613521,0.04400860,-0.04400860
-5.84392196,1.58742845,-1.58743972,0.00373761,-0.00373761,0.47542339,-0.47542881,1.24980536,-1.24981409,0.75836288,-0.75837069,0.27403628,-0.27403610,0.00000000,-0.00000000,0.30235256,-0.30235201,0.04397971,-0.04397970
-5.83791896,1.54045291,-1.54046465,0.00382647,-0.00382646,0.45014027,-0.45014599,1.20681909,-1.20682812,0.72299490,-0.72300318,0.28040046,-0.28040018,0.00000000,-0.00000000,0.31006764,-0.31006695,0.04411035,-0.04411032
-5.83191596,1.49368322,-1.49369519,0.00394372,-0.00394371,0.42378338,-0.42378929,1.16381215,-1.16382130,0.68621321,-0.68622182,0.28809787,-0.28809749,0.00000000,-0.00000000,0.31940237,-0.31940153,0.04442652,-0.04442648
-5.82591296,1.44837688,-1.44838884,0.00409113,-0.00409112,0.39682527,-0.39683128,1.12176479,-1.12177390,0.64874137,-0.64875014,0.29722683,-0.29722632,0.00000000,-0.00000000,0.33043046,-0.33042945,0.04494891,-0.04494885
-5.81990995,1.40565737,-1.40566910,0.00426990,-0.00426989,0.36971688,-0.36972290,1.08154342,-1.08155234,0.61126533,-0.61127413,0.30784105,-0.30784042,0.00000000,-0.00000000,0.34317062,-0.34316945,0.04569172,-0.04569163
-5.81390695,1.36647809,-1.36648938,0.00448053,-0.00448052,0.34287606,-0.34288200,1.04387306,-1.04388166,0.57441486,-0.57442353,0.31994405,-0.31994329,0.00000000,-0.00000000,0.35758143,-0.35758010,0.04666175,-0.04666164
-5.80790395,1.33159449,-1.33160519,0.00472286,-0.00472284,0.31667803,-0.31668381,1.00931662,-1.00932480,0.53874807,-0.53875651,0.33348548,-0.33348458,0.00000000,-0.00000000,0.37355867,-0.37355720,0.04785780,-0.04785767
-5.80190095,1.30154567,-1.30155564,0.00499594,-0.00499592,0.29144818,-0.29145374,0.97826179,-0.97826946,0.50473981,-0.50474790,0.34835966,-0.34835864,0.00000000,-0.00000000,0.39093537,-0.39093377,0.04927036,-0.04927021
-5.79589795,1.27664587,-1.27665502,0.00529812,-0.00529810,0.26745734,-0.26746263,0.95091587,-0.95092299,0.47277397,-0.47278163,0.36440659,-0.36440547,0.00000000,-0.00000000,0.40948469,-0.40948298,0.05088164,-0.05088147
-5.78989495,1.25698600,-1.25699426,0.00562703,-0.00562701,0.24491938,-0.24492434,0.92730864,-0.92731518,0.44313987,-0.44314703,0.38141533,-0.38141412,0.00000000,-0.00000000,0.42892568,-0.42892389,0.05266597,-0.05266579
-5.78389195,1.24244476,-1.24245211,0.00597965,-0.00597962,0.22399125,-0.22399587,0.90730271,-0.90730865,0.41603262,-0.41603924,0.39912973,-0.39912845,0.00000000,-0.00000000,0.44893172,-0.44892988,0.05459057,-0.05459037
-5.77788894,1.23270854,-1.23271498,0.00635240,-0.00635236,0.20477513,-0.20477937,0.89061070,-0.89061606,0.39155698,-0.39156302,0.41725644,-0.41725512,0.00000000,-0.00000000,0.46914134,-0.46913949,0.05661652,-0.05661632
-5.77188594,1.22729876,-1.22730432,0.00674124,-0.00674121,0.18732230,-0.18732616,0.87681827,-0.87682309,0.36973448,-0.36973992,0.43547468,-0.43547335,0.00000000,-0.00000000,0.48917101,-0.48916919,0.05870016,-0.05869995
-5.76588294,1.22560513,-1.22560987,0.00714184,-0.00714180,0.17163863,-0.17164211,0.86541156,-0.86541589,0.35051297,-0.35051783,0.45344754,-0.45344624,0.00000000,-0.00000000,0.50862931,-0.50862756,0.06079455,-0.06079433
-5.75987994,1.22692300,-1.22692699,0.00754965,-0.00754962,0.15769108,-0.15769418,0.85580773,-0.85581163,0.33377822,-0.33378250,0.47083426,-0.47083302,0.00000000,-0.00000000,0.52713186,-0.52713019,0.06285114,-0.06285093
-5.75387694,1.23049283,-1.23049615,0.00796013,-0.00796009,0.14541481,-0.14541755,0.84738709,-0.84739062,0.31936659,-0.31937032,0.48730287,-0.48730171,0.00000000,-0.00000000,0.54431622,-0.54431469,0.06482156,-0.06482136
-5.74787394,1.23553978,-1.23554252,0.00836882,-0.00836878,0.13472068,-0.13472307,0.83952514,-0.83952838,0.30707830,-0.30708152,0.50254269,-0.50254165,0.00000000,-0.00000000,0.55985621,-0.55985483,0.06665930,-0.06665911
-5.74187094,1.24131155,-1.24131381,0.00877153,-0.00877150,0.12550259,-0.12550466,0.83162330,-0.83162631,0.29669058,-0.29669332,0.51627611,-0.51627520,0.00000000,-0.00000000,0.57347462,-0.57347342,0.06832138,-0.06832121
-5.73586793,1.24711279,-1.24711465,0.00916447,-0.00916443,0.11764440,-0.11764616,0.82313675,-0.82313960,0.28797004,-0.28797233,0.52826895,-0.52826820,0.00000000,-0.00000000,0.58495395,-0.58495294,0.06976985,-0.06976970
-5.72986493,1.25233434,-1.25233588,0.00954430,-0.00954427,0.11102619,-0.11102767,0.81359846,-0.81360121,0.28068386,-0.28068576,0.53833912,-0.53833854,0.00000000,-0.00000000,0.59414441,-0.59414361,0.07097306,-0.07097294
-5.72386193,1.25647648,-1.25647777,0.00990826,-0.00990823,0.10552965,-0.10553089,0.80263842,-0.80264111,0.27460942,-0.27461098,0.54636297,-0.54636258,0.00000000,-0.00000000,0.60096883,-0.60096824,0.07190664,-0.07190654
-5.71785893,1.25916500,-1.25916611,0.01025418,-0.01025415,0.10104244,-0.10104345,0.78999741,-0.79000008,0.26954199,-0.26954324,0.55227919,-0.55227897,0.00000000,-0.00000000,0.60542418,-0.60542379,0.07255421,-0.07255413
-5.71185593,1.26016002,-1.26016100,0.01058050,-0.01058047,0.09746145,-0.09746226,0.77553519,-0.77553786,0.26530043,-0.26530142,0.55608991,-0.55608987,0.00000000,-0.00000000,0.60757958,-0.60757938,0.07290768,-0.07290763
-5.70585293,1.25935731,-1.25935818,0.01088625,-0.01088622,0.09469506,-0.09469569,0.75923285,-0.75923553,0.26173085,-0.26173160,0.55785921,-0.55785934,0.00000000,-0.00000000,0.60757097,-0.60757094,0.07296731,-0.07296729
-5.69984992,1.25678257,-1.25678335,0.01117099,-0.01117096,0.09266427,-0.09266474,0.74118969,-0.74119239,0.25870828,-0.25870883,0.55770896,-0.55770924,0.00000000,-0.00000000,0.60559267,-0.60559279,0.07274132,-0.07274132
-5.69384692,1.25257941,-1.25258012,0.01143471,-0.01143469,0.09130298,-0.09130331,0.72161515,-0.72161785,0.25613654,-0.25613693,0.55581226,-0.55581268,0.00000000,-0.00000000,0.60188624,-0.60188649,0.07224525,-0.07224527
-5.68784392,1.24699212,-1.24699275,0.01167773,-0.01167771,0.09055751,-0.09055771,0.70081635,-0.70081904,0.25394660,-0.25394684,0.55238502,-0.55238555,0.00000000,-0.00000000,0.59672742,-0.59672777,0.07150107,-0.07150112
-5.68184092,1.24034430,-1.24034484,0.01190057,-0.01190055,0.09038537,-0.09038546,0.67918231,-0.67918495,0.25209358,-0.25209370,0.54767585,-0.54767646,0.00000000,-0.00000000,0.59041163,-0.59041205,0.07053603,-0.07053609
-5.67583792,1.23301498,-1.23301542,0.01210378,-0.01210376,0.09075374,-0.09075374,0.65716552,-0.65716807,0.25055301,-0.25055301,0.54195509,-0.54195576,0.00000000,-0.00000000,0.58323902,-0.58323949,0.06938136,-0.06938144
-5.66983492,1.22541358,-1.22541390,0.01228786,-0.01228784,0.09163753,-0.09163743,0.63526211,-0.63526454,0.24931637,-0.24931628,0.53550332,-0.53550402,0.00000000,-0.00000000,0.57549983,-0.57550032,0.06807093,-0.06807102
-5.66383192,1.21795519,-1.21795538,0.01245306,-0.01245304,0.09301740,-0.09301722,0.61399154,-0.61399380,0.24838657,-0.24838640,0.52860009,-0.52860080,0.00000000,-0.00000000,0.56746072,-0.56746121,0.06663984,-0.06663994
-5.65782891,1.21103750,-1.21103754,0.01259929,-0.01259928,0.09487779,-0.09487755,0.59387657,-0.59387861,0.24777342,-0.24777317,0.52151332,-0.52151402,0.00000000,-0.00000000,0.55935303,-0.55935351,0.06512308,-0.06512319
-5.65182591,1.20502064,-1.20502051,0.01272606,-0.01272604,0.09720513,-0.09720482,0.57542455,-0.57542634,0.24748960,-0.24748930,0.51448990,-0.51449057,0.00000000,-0.00000000,0.55136336,-0.55136382,0.06355433,-0.06355444
-5.64582291,1.20021065,-1.20021036,0.01283237,-0.01283236,0.09998622,-0.09998585,0.55911064,-0.55911214,0.24754722,-0.24754685,0.50774784,-0.50774845,0.00000000,-0.00000000,0.54362699,-0.54362742,0.06196483,-0.06196494
-5.63981991,1.19684762,-1.19684716,0.01291674,-0.01291673,0.10320704,-0.10320663,0.54536338,-0.54536455,0.24795509,-0.24795467,0.50147039,-0.50147095,0.00000000,-0.00000000,0.53622447,-0.53622488,0.06038254,-0.06038264
-5.63381691,1.19509841,-1.19509778,0.01297718,-0.01297718,0.10685184,-0.10685138,0.53455315,-0.53455397,0.24871704,-0.24871657,0.49580221,-0.49580270,0.00000000,-0.00000000,0.52918142,-0.52918180,0.05883149,-0.05883159
-5.62781391,1.19505440,-1.19505361,0.01301132,-0.01301132,0.11090260,-0.11090210,0.52698359,-0.52698403,0.24983102,-0.24983051,0.49084762,-0.49084804,0.00000000,-0.00000000,0.52247144,-0.52247182,0.05733137,-0.05733148
-5.62181091,1.19673381,-1.19673288,0.01301645,-0.01301645,0.11533888,-0.11533834,0.52288605,-0.52288610,0.25128914,-0.25128860,0.48667100,-0.48667134,0.00000000,-0.00000000,0.51602195,-0.51602233,0.05589738,-0.05589748
-5.61580790,1.20008826,-1.20008721,0.01298967,-0.01298967,0.12013795,-0.12013737,0.52241708,-0.52241673,0.25307859,-0.25307801,0.48329909,-0.48329936,0.00000000,-0.00000000,0.50972239,-0.50972280,0.05454024,-0.05454033
-5.60980490,1.20501276,-1.20501160,0.01292807,-0.01292808,0.12527520,-0.12527460,0.52565859,-0.52565784,0.25518311,-0.25518249,0.48072487,-0.48072507,0.00000000,-0.00000000,0.50343437,-0.50343482,0.05326649,-0.05326657
-5.60380190,1.21135840,-1.21135717,0.01282892,-0.01282893,0.13072483,-0.13072419,0.53262058,-0.53261942,0.25758513,-0.25758448,0.47891287,-0.47891302,0.00000000,-0.00000000,0.49700310,-0.49700362,0.05207892,-0.05207900
-5.59779890,1.21894679,-1.21894550,0.01268982,-0.01268984,0.13646054,-0.13645987,0.54324595,-0.54324440,0.26026815,-0.26026748,0.47780533,-0.47780543,0.00000000,-0.00000000,0.49026940,-0.49026999,0.05097714,-0.05097721
-5.59179590,1.22758527,-1.22758394,0.01250893,-0.01250895,0.14245651,-0.14245582,0.55741718,-0.55741525,0.26321936,-0.26321865,0.47732889,-0.47732896,0.00000000,-0.00000000,0.48308160,-0.48308229,0.04995821,-0.04995828
-5.58579290,1.23708202,-1.23708066,0.01228512,-0.01228515,0.14868827,-0.14868755,0.57496437,-0.57496208,0.26643214,-0.26643139,0.47740151,-0.47740155,0.00000000,-0.00000000,0.47530681,-0.47530762,0.04901738,-0.04901745
-5.57978989,1.24726024,-1.24725885,0.01201816,-0.01201820,0.15513362,-0.15513287,0.59567435,-0.59567171,0.26990840,-0.26990760,0.47793908,-0.47793910,0.00000000,-0.00000000,0.46684086,-0.46684179,0.04814879,-0.04814885
-5.57378689,1.25797063,-1.25796923,0.01170882,-0.01170886,0.16177351,-0.16177272,0.61930044,-0.61929748,0.27366059,-0.27365974,0.47886151,-0.47886152,0.00000000,-0.00000000,0.45761647,-0.45761752,0.04734615,-0.04734622
-5.56778389,1.26910179,-1.26910036,0.01135897,-0.01135901,0.16859275,-0.16859193,0.64557269,-0.64556943,0.27771318,-0.27771225,0.48009809,-0.48009810,0.00000000,-0.00000000,0.44760942,-0.44761059,0.04660340,-0.04660346
-5.56178089,1.28058793,-1.28058646,0.01097162,-0.01097167,0.17558072,-0.17557985,0.67420803,-0.67420449,0.28210352,-0.28210251,0.48159173,-0.48159174,0.00000000,-0.00000000,0.43684238,-0.43684367,0.04591520,-0.04591526
-5.55577789,1.29241389,-1.29241236,0.01055096,-0.01055101,0.18273180,-0.18273088,0.70492034,-0.70491654,0.28688216,-0.28688105,0.48330228,-0.48330228,0.00000000,-0.00000000,0.42538643,-0.42538782,0.04527742,-0.04527747
-5.54977489,1.30461738,-1.30461576,0.01010229,-0.01010234,0.19004570,-0.19004472,0.73742992,-0.73742588,0.29211240,-0.29211118,0.48520854,-0.48520855,0.00000000,-0.00000000,0.41336024,-0.41336172,0.04468742,-0.04468747
-5.54377189,1.31728850,-1.31728675,0.00963194,-0.00963200,0.19752761,-0.19752656,0.77147230,-0.77146804,0.29786921,-0.29786784,0.48730934,-0.48730934,0.00000000,-0.00000000,0.40092716,-0.40092870,0.04414433,-0.04414438
-5.53776888,1.33056680,-1.33056487,0.00914720,-0.00914726,0.20518805,-0.20518692,0.80680604,-0.80680158,0.30423743,-0.30423589,0.48962349,-0.48962349,0.00000000,-0.00000000,0.38829043,-0.38829201,0.04364909,-0.04364913
-5.53176588,1.34463619,-1.34463405,0.00865613,-0.00865619,0.21304263,-0.21304142,0.84321934,-0.84321469,0.31130947,-0.31130775,0.49218888,-0.49218886,0.00000000,-0.00000000,0.37568686,-0.37568845,0.04320446,-0.04320451
-5.52576288,1.35971814,-1.35971573,0.00816740,-0.00816746,0.22111144,-0.22111013,0.88053524,-0.88053041,0.31918237,-0.31918044,0.49506081,-0.49506076,0.00000000,-0.00000000,0.36337939,-0.36338096,0.04281497,-0.04281501
-5.51975988,1.37606340,-1.37606067,0.00769012,-0.00769018,0.22941827,-0.22941685,0.91861518,-0.91861017,0.32795448,-0.32795231,0.49830977,-0.49830968,0.00000000,-0.00000000,0.35164882,-0.35165033,0.04248665,-0.04248669
-5.51375688,1.39394279,-1.39393969,0.00723363,-0.00723368,0.23798954,-0.23798801,0.95736089,-0.95735572,0.33772171,-0.33771929,0.50201875,-0.50201861,0.00000000,-0.00000000,0.34078520,-0.34078663,0.04222689,-0.04222692
-5.50775388,1.41363734,-1.41363384,0.00680730,-0.00680735,0.24685300,-0.24685135,0.99671435,-0.99670901,0.34857364,-0.34857095,0.50628032,-0.50628012,0.00000000,-0.00000000,0.33107916,-0.33108048,0.04204403,-0.04204405
-5.50175088,1.43542817,-1.43542421,0.00642033,-0.00642038,0.25603624,-0.25603446,1.03665583,-1.03665034,0.36058938,-0.36058640,0.51119344,-0.51119317,0.00000000,-0.00000000,0.32281359,-0.32281476,0.04194710,-0.04194712
-5.49574787,1.45958627,-1.45958182,0.00608157,-0.00608162,0.26556492,-0.26556301,1.07720011,-1.07719445,0.37383355,-0.37383029,0.51686036,-0.51685999,0.00000000,-0.00000000,0.31625572,-0.31625673,0.04194542,-0.04194542
-5.48974487,1.48636269,-1.48635772,0.00579933,-0.00579937,0.27546092,-0.27545887,1.11839076,-1.11838494,0.38835233,-0.38834876,0.52338331,-0.52338285,0.00000000,-0.00000000,0.31165014,-0.31165095,0.04204817,-0.04204816
-5.48374187,1.51597897,-1.51597347,0.00558118,-0.00558121,0.28574043,-0.28573825,1.16029295,-1.16028697,0.40416976,-0.40416589,0.53086147,-0.53086090,0.00000000,-0.00000000,0.30921249,-0.30921309,0.04226405,-0.04226403
-5.47773887,1.54861839,-1.54861235,0.00543384,-0.00543387,0.29641196,-0.29640965,1.20298481,-1.20297868,0.42128451,-0.42128035,0.53938775,-0.53938706,0.00000000,-0.00000000,0.30912431,-0.30912469,0.04260082,-0.04260079
-5.47173587,1.58441784,-1.58441127,0.00536301,-0.00536303,0.30747450,-0.30747206,1.24654779,-1.24654151,0.43966714,-0.43966270,0.54904588,-0.54904506,0.00000000,-0.00000000,0.31152883,-0.31152897,0.04306494,-0.04306490
-5.46573287,1.62346072,-1.62345362,0.00537324,-0.00537325,0.31891581,-0.31891327,1.29105644,-1.29105002,0.45925808,-0.45925338,0.55990742,-0.55990648,0.00000000,-0.00000000,0.31652777,-0.31652766,0.04366114,-0.04366109
-5.45972986,1.66577076,-1.66576317,0.00546781,-0.00546782,0.33071105,-0.33070841,1.33656809,-1.33656155,0.47996630,-0.47996138,0.57202898,-0.57202790,0.00000000,-0.00000000,0.32417919,-0.32417884,0.04439209,-0.04439202
-5.45372686,1.71130714,-1.71129910,0.00564864,-0.00564864,0.34282171,-0.34281899,1.38311283,-1.38310618,0.50166896,-0.50166386,0.58544944,-0.58544823,0.00000000,-0.00000000,0.33449634,-0.33449574,0.04525802,-0.04525793
-5.44772386,1.75996074,-1.75995230,0.00591619,-0.00591618,0.35519500,-0.35519222,1.43068436,-1.43067764,0.52421196,-0.52420671,0.60018748,-0.60018613,0.00000000,-0.00000000,0.34744734,-0.34744649,0.04625645,-0.04625636
-5.44172086,1.81155189,-1.81154313,0.00626938,-0.00626936,0.36776380,-0.36776100,1.47923213,-1.47922538,0.54741141,-0.54740606,0.61623913,-0.61623764,0.00000000,-0.00000000,0.36295577,-0.36295469,0.04738196,-0.04738185
-5.43571786,1.86582951,-1.86582049,0.00670556,-0.00670554,0.38044710,-0.38044431,1.52865519,-1.52864843,0.57105618,-0.57105079,0.63357571,-0.63357410,0.00000000,-0.00000000,0.38090207,-0.38090076,0.04862596,-0.04862584
-5.42971486,1.92247178,-1.92246260,0.00722048,-0.00722045,0.39315099,-0.39314823,1.57879794,-1.57879122,0.59491133,-0.59490597,0.65214210,-0.65214037,0.00000000,-0.00000000,0.40112559,-0.40112408,0.04997663,-0.04997651
-5.42371186,1.98108839,-1.98107913,0.00780826,-0.00780822,0.40577019,-0.40576749,1.62944814,-1.62944152,0.61872238,-0.61871710,0.67185532,-0.67185348,0.00000000,-0.00000000,0.42342738,-0.42342568,0.05141890,-0.05141877
-5.41770885,2.04122420,-2.04121496,0.00846145,-0.00846141,0.41819006,-0.41818746,1.68033718,-1.68033069,0.64222034,-0.64221522,0.69260375,-0.69260180,0.00000000,-0.00000000,0.44757347,-0.44757160,0.05293450,-0.05293436
-5.41170585,2.10236443,-2.10235531,0.00917110,-0.00917105,0.43028897,-0.43028651,1.73114243,-1.73113615,0.66512728,-0.66512237,0.71424678,-0.71424476,0.00000000,-0.00000000,0.47329870,-0.47329667,0.05450218,-0.05450204
-5.40570285,2.16394105,-2.16393216,0.00992683,-0.00992678,0.44194098,-0.44193870,1.78149177,-1.78148574,0.68716223,-0.68715761,0.73661522,-0.73661313,0.00000000,-0.00000000,0.50031089,-0.50030873,0.05609799,-0.05609784
-5.39969985,2.22534034,-2.22533178,0.01071702,-0.01071696,0.45301865,-0.45301657,1.83096973,-1.83096402,0.70804731,-0.70804304,0.75951223,-0.75951010,0.00000000,-0.00000000,0.52829540,-0.52829312,0.05769565,-0.05769550
-5.39369685,2.28591128,-2.28590316,0.01152897,-0.01152891,0.46339587,-0.46339402,1.87912512,-1.87911977,0.72751369,-0.72750982,0.78271503,-0.78271288,0.00000000,-0.00000000,0.55691980,-0.55691744,0.05926711,-0.05926696
-5.38769385,2.34497462,-2.34496703,0.01234914,-0.01234908,0.47295058,-0.47294900,1.92547951,-1.92547459,0.74530730,-0.74530389,0.80597720,-0.80597505,0.00000000,-0.00000000,0.58583871,-0.58583628,0.06078306,-0.06078292
-5.38169085,2.40183231,-2.40182535,0.01316343,-0.01316337,0.48156731,-0.48156601,1.96953640,-1.96953195,0.76119397,-0.76119105,0.82903165,-0.82902953,0.00000000,-0.00000000,0.61469859,-0.61469614,0.06221364,-0.06221350
-5.37568784,2.45577707,-2.45577082,0.01395745,-0.01395739,0.48913927,-0.48913828,2.01079037,-2.01078646,0.77496392,-0.77496154,0.85159408,-0.85159201,0.00000000,-0.00000000,0.64314252,-0.64314005,0.06352909,-0.06352896
-5.36968484,2.50610195,-2.50609649,0.01471687,-0.01471681,0.49557020,-0.49556953,2.04873615,-2.04873281,0.78643541,-0.78643359,0.87336701,-0.87336503,0.00000000,-0.00000000,0.67081466,-0.67081221,0.06470052,-0.06470041
-5.36368184,2.55210959,-2.55210499,0.01542775,-0.01542769,0.50077561,-0.50077527,2.08287702,-2.08287429,0.79545739,-0.79545617,0.89404417,-0.89404231,0.00000000,-0.00000000,0.69736471,-0.69736230,0.06570061,-0.06570051
-5.35767884,2.59312129,-2.59311762,0.01607686,-0.01607681,0.50468367,-0.50468367,2.11273266,-2.11273059,0.80191132,-0.80191069,0.91331520,-0.91331348,0.00000000,-0.00000000,0.72245189,-0.72244956,0.06650431,-0.06650422
-5.35167584,2.62848567,-2.62848297,0.01665204,-0.01665199,0.50723567,-0.50723601,2.13784616,-2.13784476,0.80571188,-0.80571184,0.93087060,-0.93086905,0.00000000,-0.00000000,0.74574887,-0.74574664,0.06708945,-0.06708938
-5.34567284,2.65758704,-2.65758536,0.01714246,-0.01714242,0.50838608,-0.50838675,2.15779028,-2.15778959,0.80680695,-0.80680750,0.94640684,-0.94640549,0.00000000,-0.00000000,0.76694527,-0.76694318,0.06743737,-0.06743732
