energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.80190095,1.66577721,0.60257739,0.68660799,0.26040919,0.00145891,0.61342660,0.00000000
-5.79589795,1.65205474,0.60161586,0.67929806,0.24806224,0.00148223,0.62130028,0.00000000
-5.78989495,1.64667383,0.60321682,0.67604854,0.23774358,0.00151551,0.63097099,0.00000000
-5.78389195,1.64986456,0.60745486,0.67700825,0.22956958,0.00155893,0.64242854,0.00000000
-5.77788894,1.66163620,0.61432609,0.68222725,0.22360122,0.00161241,0.65560966,0.00000000
-5.77188594,1.68178403,0.62374975,0.69165837,0.21984553,0.00167558,0.67039999,0.00000000
-5.76588294,1.70990039,0.63557164,0.70516056,0.21825836,0.00174780,0.68663699,0.00000000
-5.75987994,1.74538948,0.64956943,0.72250382,0.21874827,0.00182817,0.70411367,0.00000000
-5.75387694,1.78748520,0.66545941,0.74337561,0.22118142,0.00191556,0.72258282,0.00000000
-5.74787394,1.83527144,0.68290460,0.76738839,0.22538720,0.00200867,0.74176183,0.00000000
-5.74187094,1.88770431,0.70152386,0.79408827,0.23116448,0.00210598,0.76133773,0.00000000
-5.73586793,1.94363583,0.72090189,0.82296441,0.23828810,0.00220591,0.78097270,0.00000000
-5.72986493,2.00183862,0.74059965,0.85345919,0.24651571,0.00230675,0.80030983,0.00000000
-5.72386193,2.06103131,0.76016527,0.88497898,0.25559438,0.00240681,0.81897913,0.00000000
-5.71785893,2.11990431,0.77914491,0.91690533,0.26526725,0.00250440,0.83660390,0.00000000
-5.71185593,2.17714554,0.79709345,0.94860647,0.27527962,0.00259789,0.85280735,0.00000000
-5.70585293,2.23146598,0.81358485,0.97944911,0.28538465,0.00268578,0.86721959,0.00000000
-5.69984992,2.28162453,0.82822180,1.00881019,0.29534848,0.00276671,0.87948473,0.00000000
-5.69384692,2.32645180,0.84064444,1.03608854,0.30495448,0.00283953,0.88926826,0.00000000
-5.68784392,2.36487261,0.85053809,1.06071621,0.31400683,0.00290328,0.89626438,0.00000000
-5.68184092,2.39592648,0.85763960,1.08216931,0.32233321,0.00295723,0.90020319,0.00000000
-5.67583792,2.41878585,0.86174222,1.09997795,0.32978653,0.00300088,0.90085754,0.00000000
-5.66983492,2.43277147,0.86269892,1.11373532,0.33624592,0.00303397,0.89804927,0.00000000
-5.66383192,2.43736454,0.86042398,1.12310534,0.34161674,0.00305647,0.89165459,0.00000000
-5.65782891,2.43221525,0.85489284,1.12782891,0.34582996,0.00306854,0.88160835,0.00000000
-5.65182591,2.41714734,0.84614035,1.12772848,0.34884076,0.00307051,0.86790693,0.00000000
-5.64582291,2.39215865,0.83425736,1.12271071,0.35062663,0.00306286,0.85060967,0.00000000
-5.63981991,2.35741742,0.81938587,1.11276724,0.35118501,0.00304619,0.82983852,0.00000000
-5.63381691,2.31325466,0.80171303,1.09797342,0.35053074,0.00302116,0.80577599,0.00000000
-5.62781391,2.26015259,0.78146418,1.07848516,0.34869328,0.00298844,0.77866132,0.00000000
-5.62181091,2.19872985,0.75889519,1.05453390,0.34571406,0.00294875,0.74878503,0.00000000
-5.61580790,2.12972374,0.73428457,1.02641992,0.34164396,0.00290274,0.71648192,0.00000000
-5.60980490,2.05397039,0.70792555,0.99450426,0.33654105,0.00285102,0.68212284,0.00000000
-5.60380190,1.97238336,0.68011847,0.95919949,0.33046874,0.00279413,0.64610552,0.00000000
-5.59779890,1.88593163,0.65116381,0.92095975,0.32349440,0.00273253,0.60884476,0.00000000
-5.59179590,1.79561774,0.62135602,0.88027034,0.31568838,0.00266659,0.57076245,0.00000000
-5.58579290,1.70245663,0.59097845,0.83763724,0.30712358,0.00259662,0.53227765,0.00000000
-5.57978989,1.60745620,0.56029931,0.79357704,0.29787539,0.00252287,0.49379726,0.00000000
-5.57378689,1.51159982,0.52956891,0.74860741,0.28802205,0.00244552,0.45570748,0.00000000
-5.56778389,1.41583149,0.49901804,0.70323855,0.27764528,0.00236477,0.41836644,0.00000000
-5.56178089,1.32104381,0.46885737,0.65796581,0.26683110,0.00228079,0.38209808,0.00000000
-5.55577789,1.22806904,0.43927791,0.61326362,0.25567076,0.00219379,0.34718763,0.00000000
-5.54977489,1.13767314,0.41045216,0.56958087,0.24426158,0.00210406,0.31387858,0.00000000
-5.54377189,1.05055283,0.38253593,0.52733777,0.23270775,0.00201191,0.28237120,0.00000000
-5.53776888,0.96733534,0.35567050,0.48692413,0.22112083,0.00191781,0.25282261,0.00000000
-5.53176588,0.88858056,0.32998502,0.44869900,0.20961997,0.00182229,0.22534824,0.00000000
-5.52576288,0.81478522,0.30559882,0.41299154,0.19833186,0.00172600,0.20002437,0.00000000
-5.51975988,0.74638869,0.28262377,0.38010291,0.18739023,0.00162974,0.17689183,0.00000000
-5.51375688,0.68377989,0.26116614,0.35030900,0.17693502,0.00153438,0.15596039,0.00000000
-5.50775388,0.62730501,0.24132836,0.32386381,0.16711120,0.00144092,0.13721372,0.00000000
-5.50175088,0.57727541,0.22321018,0.30100312,0.15806727,0.00135044,0.12061461,0.00000000
-5.49574787,0.53397554,0.20690956,0.28194846,0.14995348,0.00126410,0.10611043,0.00000000
-5.48974487,0.49767043,0.19252312,0.26691091,0.14291989,0.00118310,0.09363833,0.00000000
-5.48374187,0.46861237,0.18014625,0.25609464,0.13711420,0.00110869,0.08313030,0.00000000
-5.47773887,0.44704676,0.16987289,0.24970009,0.13267957,0.00104210,0.07451775,0.00000000
-5.47173587,0.43321662,0.16179511,0.24792644,0.12975235,0.00098458,0.06773563,0.00000000
-5.46573287,0.42736588,0.15600242,0.25097332,0.12845984,0.00093731,0.06272590,0.00000000
-5.45972986,0.42974102,0.15258097,0.25904167,0.12891812,0.00090145,0.05944033,0.00000000
-5.45372686,0.44059118,0.15161261,0.27233353,0.13122988,0.00087804,0.05784263,0.00000000
-5.44772386,0.46016646,0.15317382,0.29105078,0.13548244,0.00086806,0.05790977,0.00000000
-5.44172086,0.48871440,0.15733453,0.31539259,0.14174579,0.00087234,0.05963259,0.00000000
-5.43571786,0.52647464,0.16415672,0.34555178,0.15007077,0.00089161,0.06301562,0.00000000
-5.42971486,0.57367163,0.17369299,0.38170981,0.16048734,0.00092642,0.06807614,0.00000000
-5.42371186,0.63050543,0.18598478,0.42403053,0.17300304,0.00097718,0.07484252,0.00000000
-5.41770885,0.69714076,0.20106038,0.47265275,0.18760149,0.00104410,0.08335176,0.00000000
-5.41170585,0.77369432,0.21893276,0.52768165,0.20424112,0.00112721,0.09364646,0.00000000
-5.40570285,0.86022064,0.23959694,0.58917918,0.22285404,0.00122632,0.10577100,0.00000000
-5.39969985,0.95669680,0.26302728,0.65715377,0.24334516,0.00134102,0.11976730,0.00000000
-5.39369685,1.06300634,0.28917439,0.73154941,0.26559156,0.00147067,0.13567000,0.00000000
-5.38769385,1.17892296,0.31796199,0.81223463,0.28944226,0.00161440,0.15350134,0.00000000
-5.38169085,1.30409458,0.34928367,0.89899174,0.31471831,0.00177108,0.17326582,0.00000000
-5.37568784,1.43802846,0.38299978,0.99150671,0.34121338,0.00193936,0.19494487,0.00000000
-5.36968484,1.58007826,0.41893456,1.08936041,0.36869496,0.00211763,0.21849167,0.00000000
-5.36368184,1.72943372,0.45687383,1.19202160,0.39690605,0.00230406,0.24382635,0.00000000
-5.35767884,1.88511407,0.49656330,1.29884234,0.42556757,0.00249662,0.27083195,0.00000000
-5.35167584,2.04596568,0.53770782,1.40905644,0.45438146,0.00269308,0.29935118,0.00000000
-5.34567284,2.21066506,0.57997181,1.52178132,0.48303447,0.00289106,0.32918434,0.00000000
-5.33966983,2.37772751,0.62298095,1.63602386,0.51120261,0.00308807,0.36008863,0.00000000
-5.33366683,2.54552207,0.66632533,1.75069043,0.53855628,0.00328152,0.39177898,0.00000000
-5.32766383,2.71229288,0.70956422,1.86460132,0.56476596,0.00346881,0.42393049,0.00000000
-5.32166083,2.87618685,0.75223229,1.97650955,0.58950830,0.00364734,0.45618271,0.00000000
-5.31565783,3.03528724,0.79384737,2.08512364,0.61247253,0.00381459,0.48814554,0.00000000
-5.30965483,3.18765250,0.83391955,2.18913407,0.63336702,0.00396816,0.51940685,0.00000000
-5.30365183,3.33135921,0.87196130,2.28724261,0.65192569,0.00410586,0.54954142,0.00000000
-5.29764882,3.46454786,0.90749840,2.37819367,0.66791415,0.00422569,0.57812125,0.00000000
-5.29164582,3.58546987,0.94008118,2.46080650,0.68113529,0.00432594,0.60472655,0.00000000
-5.28564282,3.69253408,0.96929571,2.53400725,0.69143406,0.00440522,0.62895732,0.00000000
-5.27963982,3.78435091,0.99477441,2.59685942,0.69870135,0.00446248,0.65044483,0.00000000
-5.27363682,3.85977234,1.01620560,2.64859156,0.70287664,0.00449704,0.66886278,0.00000000
-5.26763382,3.91792595,1.03334162,2.68862109,0.70394937,0.00450862,0.68393739,0.00000000
-5.26163082,3.95824164,1.04600509,2.71657304,0.70195898,0.00449730,0.69545625,0.00000000
-5.25562781,3.98046971,1.05409297,2.73229304,0.69699346,0.00446355,0.70327541,0.00000000
-5.24962481,3.98468966,1.05757837,2.73585395,0.68918660,0.00440822,0.70732436,0.00000000
-5.24362181,3.97130914,1.05650988,2.72755579,0.67871393,0.00433245,0.70760877,0.00000000
-5.23761881,3.94105339,1.05100859,2.70791911,0.66578763,0.00423772,0.70421091,0.00000000
-5.23161581,3.89494553,1.04126299,2.67767207,0.65065051,0.00412575,0.69728750,0.00000000
-5.22561281,3.83427881,1.02752193,2.63773194,0.63356941,0.00399845,0.68706544,0.00000000
-5.21960980,3.76058200,1.01008618,2.58918182,0.61482828,0.00385792,0.67383531,0.00000000
-5.21360680,3.67557976,0.98929900,2.53324378,0.59472129,0.00370634,0.65794313,0.00000000
-5.20760380,3.58114949,0.96553615,2.47124938,0.57354620,0.00354595,0.63978061,0.00000000
-5.20160080,3.47927668,0.93919588,2.40460910,0.55159826,0.00337899,0.61977444,0.00000000
-5.19559780,3.37201034,0.91068938,2.33478152,0.52916493,0.00320767,0.59837485,0.00000000
-5.18959480,3.26142034,0.88043211,2.26324371,0.50652154,0.00303410,0.57604404,0.00000000
-5.18359180,3.14955776,0.84883614,2.19146335,0.48392804,0.00286030,0.55324486,0.00000000
-5.17758879,3.03841946,0.81630402,2.12087376,0.46162678,0.00268814,0.53042997,0.00000000
-5.17158579,2.92991760,0.78322396,2.05285191,0.43984144,0.00251933,0.50803200,0.00000000
-5.16558279,2.82585436,0.74996646,1.98870001,0.41877682,0.00235544,0.48645473,0.00000000
-5.15957979,2.72790197,0.71688235,1.92963059,0.39861956,0.00219783,0.46606569,0.00000000
-5.15357679,2.63758776,0.68430179,1.87675491,0.37953939,0.00204773,0.44719010,0.00000000
-5.14757379,2.55628379,0.65253423,1.83107455,0.36169085,0.00190619,0.43010628,0.00000000
-5.14157079,2.48520036,0.62186881,1.79347563,0.34521510,0.00177411,0.41504250,0.00000000
-5.13556778,2.42538271,0.59257508,1.76472527,0.33024176,0.00165226,0.40217521,0.00000000
-5.12956478,2.37771000,0.56490355,1.74546983,0.31689044,0.00154126,0.39162853,0.00000000
-5.12356178,2.34289615,0.53908597,1.73623441,0.30527186,0.00144165,0.38347490,0.00000000
-5.11755878,2.32149149,0.51533510,1.73742321,0.29548840,0.00135386,0.37773673,0.00000000
-5.11155578,2.31388509,0.49384370,1.74932046,0.28763403,0.00127820,0.37438896,0.00000000
-5.10555278,2.32030720,0.47478300,1.77209158,0.28179356,0.00121493,0.37336227,0.00000000
-5.09954977,2.34083151,0.45830036,1.80578448,0.27804127,0.00116422,0.37454698,0.00000000
-5.09354677,2.37537745,0.44451638,1.85033085,0.27643893,0.00112616,0.37779736,0.00000000
-5.08754377,2.42371219,0.43352163,1.90554754,0.27703339,0.00110076,0.38293628,0.00000000
-5.08154077,2.48545287,0.42537317,1.97113795,0.27985380,0.00108795,0.38976012,0.00000000
-5.07553777,2.56006904,0.42009110,2.04669374,0.28490872,0.00108758,0.39804384,0.00000000
-5.06953477,2.64688569,0.41765545,2.13169691,0.29218314,0.00109940,0.40754610,0.00000000
-5.06353177,2.74508739,0.41800364,2.22552247,0.30163585,0.00112309,0.41801430,0.00000000
-5.05752876,2.85372362,0.42102871,2.32744212,0.31319698,0.00115821,0.42918960,0.00000000
-5.05152576,2.97171593,0.42657865,2.43662903,0.32676626,0.00120424,0.44081172,0.00000000
-5.04552276,3.09786718,0.43445688,2.55216411,0.34221186,0.00126058,0.45262350,0.00000000
-5.03951976,3.23087328,0.44442413,2.67304412,0.35937009,0.00132652,0.46437522,0.00000000
-5.03351676,3.36933766,0.45620161,2.79819189,0.37804602,0.00140130,0.47582860,0.00000000
-5.02751376,3.51178881,0.46947567,2.92646882,0.39801506,0.00148409,0.48676036,0.00000000
-5.02151076,3.65670096,0.48390378,3.05669004,0.41902566,0.00157403,0.49696551,0.00000000
-5.01550775,3.80251805,0.49912168,3.18764221,0.44080291,0.00167025,0.50626016,0.00000000
-5.00950475,3.94768063,0.51475165,3.31810407,0.46305326,0.00177188,0.51448395,0.00000000
-5.00350175,4.09065580,0.53041150,3.44686944,0.48547007,0.00187810,0.52150202,0.00000000
-4.99749875,4.22996917,0.54572422,3.57277253,0.50773996,0.00198819,0.52720661,0.00000000
-4.99149575,4.36423863,0.56032770,3.69471485,0.52954976,0.00210151,0.53151818,0.00000000
-4.98549275,4.49220864,0.57388447,3.81169311,0.55059394,0.00221757,0.53438614,0.00000000
-4.97948974,4.61278397,0.58609087,3.92282712,0.57058212,0.00233605,0.53578907,0.00000000
-4.97348674,4.72506169,0.59668546,4.02738656,0.58924655,0.00245682,0.53573455,0.00000000
-4.96748374,4.82835979,0.60545627,4.12481543,0.60634919,0.00257996,0.53425848,0.00000000
-4.96148074,4.92224097,0.61224653,4.21475278,0.62168811,0.00270578,0.53142398,0.00000000
-4.95547774,5.00653007,0.61695880,4.29704844,0.63510302,0.00283478,0.52731972,0.00000000
-4.94947474,5.08132379,0.61955705,4.37177249,0.64647941,0.00296769,0.52205784,0.00000000
-4.94347174,5.14699146,0.62006675,4.43921724,0.65575148,0.00310541,0.51577138,0.00000000
-4.93746873,5.20416600,0.61857290,4.49989107,0.66290321,0.00324899,0.50861116,0.00000000
-4.93146573,5.25372454,0.61521589,4.55450350,0.66796788,0.00339957,0.50074232,0.00000000
-4.92546273,5.29675872,0.61018551,4.60394133,0.67102572,0.00355835,0.49234047,0.00000000
-4.91945973,5.33453517,0.60371311,4.64923632,0.67219981,0.00372649,0.48358741,0.00000000
-4.91345673,5.36844706,0.59606243,4.69152501,0.67165038,0.00390509,0.47466677,0.00000000
-4.90745373,5.39995847,0.58751916,4.73200222,0.66956770,0.00409504,0.46575939,0.00000000
-4.90145073,5.43054341,0.57837996,4.77186963,0.66616377,0.00429703,0.45703875,0.00000000
-4.89544772,5.46162198,0.56894105,4.81228172,0.66166329,0.00451140,0.44866649,0.00000000
-4.88944472,5.49449652,0.55948713,4.85429137,0.65629411,0.00473813,0.44078820,0.00000000
-4.88344172,5.53029030,0.55028087,4.89879748,0.65027778,0.00497677,0.43352952,0.00000000
-4.87743872,5.56989210,0.54155344,4.94649740,0.64382042,0.00522638,0.42699286,0.00000000
-4.87143572,5.61390897,0.53349658,4.99784631,0.63710457,0.00548554,0.42125470,0.00000000
-4.86543272,5.66262998,0.52625636,5.05302592,0.63028210,0.00575233,0.41636360,0.00000000
-4.85942971,5.71600277,0.51992896,5.11192429,0.62346878,0.00602435,0.41233913,0.00000000
-4.85342671,5.77362440,0.51455859,5.17412782,0.61674059,0.00629876,0.40917162,0.00000000
-4.84742371,5.83474729,0.51013765,5.23892656,0.61013191,0.00657235,0.40682288,0.00000000
-4.84142071,5.89830030,0.50660891,5.30533249,0.60363583,0.00684160,0.40522776,0.00000000
-4.83541771,5.96292413,0.50386986,5.37211054,0.59720629,0.00710280,0.40429670,0.00000000
-4.82941471,6.02701988,0.50177862,5.43782093,0.59076211,0.00735214,0.40391897,0.00000000
-4.82341171,6.08880842,0.50016149,5.50087113,0.58419264,0.00758586,0.40396668,0.00000000
-4.81740870,6.14639809,0.49882141,5.55957520,0.57736467,0.00780031,0.40429935,0.00000000
-4.81140570,6.19785765,0.49754723,5.61221762,0.57013028,0.00799215,0.40476881,0.00000000
-4.80540270,6.24129112,0.49612314,5.65711905,0.56233526,0.00815839,0.40522439,0.00000000
-4.79939970,6.27491120,0.49433795,5.69270069,0.55382767,0.00829654,0.40551809,0.00000000
-4.79339670,6.29710788,0.49199378,5.71754457,0.54446614,0.00840466,0.40550959,0.00000000
-4.78739370,6.30650929,0.48891384,5.73044698,0.53412746,0.00848144,0.40507086,0.00000000
-4.78139070,6.30203213,0.48494890,5.73046282,0.52271328,0.00852625,0.40409023,0.00000000
-4.77538769,6.28291980,0.47998239,5.71693901,0.51015549,0.00853910,0.40247580,0.00000000
-4.76938469,6.24876669,0.47393380,5.68953586,0.49642015,0.00852070,0.40015795,0.00000000
-4.76338169,6.19952815,0.46676043,5.64823568,0.48150984,0.00847236,0.39709099,0.00000000
-4.75737869,6.13551622,0.45845747,5.59333889,0.46546440,0.00839599,0.39325387,0.00000000
-4.75137569,6.05738192,0.44905654,5.52544826,0.44836004,0.00829397,0.38864991,0.00000000
-4.74537269,5.96608559,0.43862281,5.44544252,0.43030700,0.00816910,0.38330565,0.00000000
-4.73936968,5.86285725,0.42725100,5.35444128,0.41144588,0.00802446,0.37726894,0.00000000
-4.73336668,5.74914950,0.41506044,5.25376313,0.39194285,0.00786336,0.37060635,0.00000000
-4.72736368,5.62658545,0.40218954,5.14487951,0.37198405,0.00768917,0.36340001,0.00000000
-4.72136068,5.49690451,0.38879000,5.02936659,0.35176944,0.00750527,0.35574426,0.00000000
-4.71535768,5.36190868,0.37502103,4.90885748,0.33150632,0.00731494,0.34774205,0.00000000
-4.70935468,5.22341169,0.36104372,4.78499707,0.31140285,0.00712127,0.33950145,0.00000000
-4.70335168,5.08319318,0.34701609,4.65940111,0.29166191,0.00692713,0.33113238,0.00000000
-4.69734867,4.94295932,0.33308869,4.53362105,0.27247526,0.00673509,0.32274365,0.00000000
-4.69134567,4.80431113,0.31940107,4.40911556,0.25401856,0.00654740,0.31444063,0.00000000
-4.68534267,4.66872090,0.30607913,4.28722918,0.23644699,0.00636598,0.30632328,0.00000000
-4.67933967,4.53751678,0.29323333,4.16917811,0.21989198,0.00619244,0.29848492,0.00000000
-4.67333667,4.41187501,0.28095786,4.05604263,0.20445871,0.00602804,0.29101149,0.00000000
-4.66733367,4.29281890,0.26933049,3.94876559,0.19022473,0.00587378,0.28398142,0.00000000
-4.66133067,4.18122334,0.25841316,3.84815554,0.17723945,0.00573037,0.27746578,0.00000000
-4.65532766,4.07782350,0.24825309,3.75489365,0.16552451,0.00559831,0.27152895,0.00000000
-4.64932466,3.98322612,0.23888428,3.66954288,0.15507509,0.00547789,0.26622929,0.00000000
-4.64332166,3.89792209,0.23032924,3.59255828,0.14586173,0.00536926,0.26162003,0.00000000
-4.63731866,3.82229884,0.22260080,3.52429719,0.13783294,0.00527244,0.25774996,0.00000000
-4.63131566,3.75665161,0.21570396,3.46502849,0.13091816,0.00518731,0.25466397,0.00000000
-4.62531266,3.70119267,0.20963747,3.41494022,0.12503110,0.00511371,0.25240332,0.00000000
-4.61930965,3.65605802,0.20439537,3.37414502,0.12007327,0.00505136,0.25100553,0.00000000
-4.61330665,3.62131135,0.19996812,3.34268343,0.11593770,0.00499995,0.25050391,0.00000000
-4.60730365,3.59694534,0.19634348,3.32052506,0.11251249,0.00495906,0.25092665,0.00000000
-4.60130065,3.58288072,0.19350718,3.30756791,0.10968433,0.00492824,0.25229571,0.00000000
-4.59529765,3.57896348,0.19144320,3.30363658,0.10734180,0.00490692,0.25462527,0.00000000
-4.58929465,3.58496114,0.19013384,3.30847966,0.10537834,0.00489446,0.25792016,0.00000000
-4.58329165,3.60055866,0.18955964,3.32176726,0.10369483,0.00489012,0.26217418,0.00000000
-4.57728864,3.62535482,0.18969906,3.34308925,0.10220178,0.00489305,0.26736846,0.00000000
-4.57128564,3.65885987,0.19052812,3.37195479,0.10082106,0.00490231,0.27347005,0.00000000
-4.56528264,3.70049502,0.19201992,3.40779374,0.09948712,0.00491684,0.28043087,0.00000000
-4.55927964,3.74959428,0.19414415,3.44996038,0.09814774,0.00493547,0.28818691,0.00000000
-4.55327664,3.80540906,0.19686667,3.49773967,0.09676428,0.00495695,0.29665815,0.00000000
-4.54727364,3.86711580,0.20014903,3.55035613,0.09531149,0.00497996,0.30574881,0.00000000
-4.54127064,3.93382658,0.20394817,3.60698546,0.09377692,0.00500310,0.31534829,0.00000000
-4.53526763,4.00460276,0.20821618,3.66676865,0.09215993,0.00502496,0.32533268,0.00000000
-4.52926463,4.07847137,0.21290019,3.72882836,0.09047042,0.00504412,0.33556682,0.00000000
-4.52326163,4.15444410,0.21794243,3.79228728,0.08872731,0.00505916,0.34590677,0.00000000
-4.51725863,4.23153830,0.22328050,3.85628796,0.08695691,0.00506875,0.35620287,0.00000000
-4.51125563,4.30879973,0.22884776,3.92001371,0.08519115,0.00507162,0.36630302,0.00000000
-4.50525263,4.38532643,0.23457401,3.98271002,0.08346578,0.00506663,0.37605627,0.00000000
-4.49924962,4.46029306,0.24038643,4.04370595,0.08181872,0.00505280,0.38531658,0.00000000
-4.49324662,4.53297526,0.24621065,4.10243489,0.08028837,0.00502931,0.39394653,0.00000000
-4.48724362,4.60277310,0.25197215,4.15845410,0.07891223,0.00499556,0.40182110,0.00000000
-4.48124062,4.66923305,0.25759785,4.21146229,0.07772560,0.00495118,0.40883110,0.00000000
-4.47523762,4.73206753,0.26301782,4.26131474,0.07676051,0.00489601,0.41488644,0.00000000
-4.46923462,4.79117133,0.26816720,4.30803519,0.07604491,0.00483020,0.41991894,0.00000000
-4.46323162,4.84663397,0.27298807,4.35182380,0.07560204,0.00475411,0.42388464,0.00000000
-4.45722861,4.89874727,0.27743142,4.39306077,0.07545002,0.00466839,0.42676552,0.00000000
-4.45122561,4.94800731,0.28145890,4.43230483,0.07560165,0.00457394,0.42857052,0.00000000
-4.44522261,4.99511022,0.28504441,4.47028632,0.07606429,0.00447190,0.42933586,0.00000000
-4.43921961,5.04094120,0.28817531,4.50789449,0.07684004,0.00436363,0.42912453,0.00000000
-4.43321661,5.08655655,0.29085334,4.54615883,0.07792586,0.00425069,0.42802490,0.00000000
-4.42721361,5.13315868,0.29309495,4.58622461,0.07931385,0.00413481,0.42614860,0.00000000
-4.42121061,5.18206426,0.29493115,4.62932279,0.08099167,0.00401787,0.42362754,0.00000000
-4.41520760,5.23466614,0.29640674,4.67673486,0.08294286,0.00390181,0.42061015,0.00000000
-4.40920460,5.29238975,0.29757904,4.72975348,0.08514731,0.00378866,0.41725702,0.00000000
-4.40320160,5.35664529,0.29851599,4.78963981,0.08758172,0.00368040,0.41373599,0.00000000
-4.39719860,5.42877699,0.29929376,4.85757879,0.09022006,0.00357903,0.41021686,0.00000000
-4.39119560,5.51001110,0.29999404,4.93463384,0.09303406,0.00348642,0.40686594,0.00000000
-4.38519260,5.60140443,0.30070091,5.02170235,0.09599370,0.00340432,0.40384050,0.00000000
-4.37918959,5.70379532,0.30149764,5.11947359,0.09906775,0.00333430,0.40128361,0.00000000
-4.37318659,5.81775879,0.30246337,5.22839070,0.10222422,0.00327769,0.39931917,0.00000000
-4.36718359,5.94356786,0.30367000,5.34861803,0.10543085,0.00323561,0.39804778,0.00000000
-4.36118059,6.08116245,0.30517924,5.48001535,0.10865557,0.00320885,0.39754320,0.00000000
-4.35517759,6.23012745,0.30704010,5.62212001,0.11186695,0.00319792,0.39784989,0.00000000
-4.34917459,6.38968082,0.30928682,5.77413794,0.11503448,0.00320300,0.39898148,0.00000000
-4.34317159,6.55867268,0.31193743,5.93494413,0.11812896,0.00322392,0.40092041,0.00000000
-4.33716858,6.73559561,0.31499281,6.10309286,0.12112261,0.00326020,0.40361864,0.00000000
-4.33116558,6.91860620,0.31843658,6.27683775,0.12398926,0.00331103,0.40699947,0.00000000
-4.32516258,7.10555741,0.32223545,6.45416118,0.12670437,0.00337526,0.41096036,0.00000000
-4.31915958,7.29404102,0.32634029,6.63281258,0.12924492,0.00345149,0.41537658,0.00000000
-4.31315658,7.48143901,0.33068777,6.81035452,0.13158934,0.00353803,0.42010570,0.00000000
-4.30715358,7.66498251,0.33520243,6.98421561,0.13371724,0.00363299,0.42499257,0.00000000
