energy_ev,total_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.69384692,1.66369582,0.17493125,1.56975761,0.00186780,0.04203886,0.02193092,0.00014805
-5.68784392,1.75718019,0.19316749,1.65085647,0.00183870,0.04676693,0.02416911,0.00015738
-5.68184092,1.86020484,0.21363070,1.73988263,0.00187838,0.05214438,0.02680452,0.00016885
-5.67583792,1.97167334,0.23624576,1.83577843,0.00198250,0.05814077,0.02983442,0.00018228
-5.66983492,2.09043531,0.26091554,1.93745243,0.00214788,0.06471797,0.03325600,0.00019750
-5.66383192,2.21527620,0.28751498,2.04377310,0.00237241,0.07182873,0.03706517,0.00021430
-5.65782891,2.34490784,0.31588578,2.15356258,0.00265492,0.07941557,0.04125536,0.00023247
-5.65182591,2.47796094,0.34583201,2.26559155,0.00299500,0.08740991,0.04581635,0.00025177
-5.64582291,2.61298102,0.37711700,2.37857648,0.00339292,0.09573180,0.05073316,0.00027194
-5.63981991,2.74842899,0.40946172,2.49118024,0.00384937,0.10429011,0.05598509,0.00029270
-5.63381691,2.88268753,0.44254507,2.60201707,0.00436543,0.11298333,0.06154500,0.00031376
-5.62781391,3.01407400,0.47600613,2.70966274,0.00494230,0.12170094,0.06737866,0.00033481
-5.62181091,3.14086042,0.50944850,2.81267019,0.00558122,0.13032545,0.07344455,0.00035552
-5.61580790,3.26130047,0.54244673,2.90959096,0.00628327,0.13873491,0.07969386,0.00037556
-5.60980490,3.37366294,0.57455478,2.99900173,0.00704928,0.14680591,0.08607079,0.00039464
-5.60380190,3.47627079,0.60531615,3.07953557,0.00787965,0.15441702,0.09251328,0.00041243
-5.59779890,3.56754413,0.63427553,3.14991643,0.00877426,0.16145238,0.09895400,0.00042865
-5.59179590,3.64604553,0.66099142,3.20899545,0.00973237,0.16780543,0.10532163,0.00044306
-5.58579290,3.71052519,0.68504926,3.25578734,0.01075254,0.17338247,0.11154250,0.00045544
-5.57978989,3.75996381,0.70607460,3.28950469,0.01183262,0.17810610,0.11754242,0.00046562
-5.57378689,3.79361069,0.72374552,3.30958845,0.01296969,0.18191812,0.12324866,0.00047348
-5.56778389,3.81101493,0.73780406,3.31573245,0.01416017,0.18478194,0.12859209,0.00047897
-5.56178089,3.81204760,0.74806583,3.30790045,0.01539984,0.18668423,0.13350932,0.00048209
-5.55577789,3.79691353,0.75442747,3.28633446,0.01668394,0.18763585,0.13794479,0.00048289
-5.54977489,3.76615163,0.75687161,3.25155333,0.01800740,0.18767190,0.14185270,0.00048151
-5.54377189,3.72062335,0.75546899,3.20434147,0.01936493,0.18685093,0.14519880,0.00047811
-5.53776888,3.66148951,0.75037768,3.14572780,0.02075128,0.18525333,0.14796174,0.00047294
-5.53176588,3.59017649,0.74183936,3.07695583,0.02216145,0.18297896,0.15013421,0.00046626
-5.52576288,3.50833300,0.73017276,2.99944595,0.02359088,0.18014412,0.15172350,0.00045841
-5.51975988,3.41777950,0.71576463,2.91475176,0.02503567,0.17687799,0.15275171,0.00044971
-5.51375688,3.32045242,0.69905840,2.82451228,0.02649269,0.17331869,0.15325539,0.00044053
-5.50775388,3.21834568,0.68054123,2.73040223,0.02795977,0.16960918,0.15328470,0.00043124
-5.50175088,3.11345194,0.66072964,2.63408254,0.02943562,0.16589306,0.15290202,0.00042221
-5.49574787,3.00770605,0.64015461,2.53715314,0.03091991,0.16231047,0.15218022,0.00041379
-5.48974487,2.90293283,0.61934630,2.44110994,0.03241304,0.15899430,0.15120032,0.00040632
-5.48374187,2.80080103,0.59881931,2.34730752,0.03391599,0.15606667,0.15004896,0.00040011
-5.47773887,2.70278487,0.57905859,2.25692878,0.03543001,0.15363593,0.14881550,0.00039541
-5.47173587,2.61013407,0.56050668,2.17096228,0.03695624,0.15179413,0.14758896,0.00039244
-5.46573287,2.52385304,0.54355253,2.09018763,0.03849528,0.15061507,0.14645493,0.00039137
-5.45972986,2.44468893,0.52852215,2.01516884,0.04004674,0.15015283,0.14549243,0.00039233
-5.45372686,2.37312848,0.51567131,1.94625528,0.04160876,0.15044087,0.14477098,0.00039536
-5.44772386,2.30940276,0.50518045,1.88358937,0.04317757,0.15149164,0.14434796,0.00040046
-5.44172086,2.25349888,0.49715177,1.82712023,0.04474711,0.15329659,0.14426625,0.00040758
-5.43571786,2.20517762,0.49160848,1.77662195,0.04630869,0.15582660,0.14455242,0.00041661
-5.42971486,2.16399562,0.48849625,1.73171549,0.04785082,0.15903286,0.14521543,0.00042736
-5.42371186,2.12933117,0.48768658,1.69189294,0.04935913,0.16284789,0.14624595,0.00043961
-5.41770885,2.10041225,0.48898206,1.65654311,0.05081647,0.16718707,0.14761635,0.00045311
-5.41170585,2.07634605,0.49212333,1.62497736,0.05220315,0.17195029,0.14928130,0.00046754
-5.40570285,2.05614887,0.49679738,1.59645504,0.05349733,0.17702394,0.15117911,0.00048255
-5.39969985,2.03877601,0.50264723,1.57020761,0.05467561,0.18228315,0.15323365,0.00049777
-5.39369685,2.02315083,0.50928250,1.54546133,0.05571362,0.18759429,0.15535679,0.00051281
-5.38769385,2.00819272,0.51629071,1.52145779,0.05658691,0.19281770,0.15745143,0.00052729
-5.38169085,1.99284367,0.52324907,1.49747235,0.05727170,0.19781072,0.15941474,0.00054078
-5.37568784,1.97609307,0.52973633,1.47283039,0.05774580,0.20243081,0.16114179,0.00055291
-5.36968484,1.95700059,0.53534458,1.44692108,0.05798945,0.20653896,0.16252917,0.00056331
-5.36368184,1.93471692,0.53969044,1.41920908,0.05798614,0.21000304,0.16347863,0.00057163
-5.35767884,1.90850205,0.54242557,1.38924378,0.05772331,0.21270125,0.16390054,0.00057758
-5.35167584,1.87774090,0.54324602,1.35666651,0.05719293,0.21452542,0.16371700,0.00058090
-5.34567284,1.84195590,0.54190022,1.32121534,0.05639198,0.21538407,0.16286454,0.00058139
-5.33966983,1.80081630,0.53819532,1.28272779,0.05532263,0.21520513,0.16129624,0.00057891
-5.33366683,1.75414389,0.53200173,1.24114127,0.05399237,0.21393815,0.15898334,0.00057338
-5.32766383,1.70191490,0.52325567,1.19649128,0.05241389,0.21155597,0.15591601,0.00056479
-5.32166083,1.64425794,0.51195964,1.14890747,0.05060473,0.20805571,0.15210361,0.00055320
-5.31565783,1.58144791,0.49818091,1.09860749,0.04858689,0.20345893,0.14757415,0.00053872
-5.30965483,1.51389606,0.48204798,1.04588893,0.04638615,0.19781114,0.14237318,0.00052154
-5.30365183,1.44213638,0.46374530,0.99111936,0.04403143,0.19118045,0.13656206,0.00050189
-5.29764882,1.36680884,0.44350641,0.93472488,0.04155392,0.18365552,0.13021586,0.00048006
-5.29164582,1.28863997,0.42160585,0.87717753,0.03898629,0.17534287,0.12342076,0.00045637
-5.28564282,1.20842161,0.39835015,0.81898182,0.03636183,0.16636369,0.11627135,0.00043117
-5.27963982,1.12698858,0.37406836,0.76066101,0.03371365,0.15685019,0.10886771,0.00040485
-5.27363682,1.04519615,0.34910247,0.70274361,0.03107391,0.14694181,0.10131264,0.00037778
-5.26763382,0.96389829,0.32379812,0.64575048,0.02847320,0.13678129,0.09370890,0.00035035
-5.26163082,0.88392750,0.29849601,0.59018320,0.02593996,0.12651093,0.08615682,0.00032295
-5.25562781,0.80607694,0.27352426,0.53651390,0.02350010,0.11626903,0.07875220,0.00029594
-5.24962481,0.73108573,0.24919209,0.48517717,0.02117671,0.10618685,0.07158466,0.00026967
-5.24362181,0.65962759,0.22578493,0.43656410,0.01898995,0.09638594,0.06473645,0.00024445
-5.23761881,0.59230336,0.20356103,0.39101865,0.01695704,0.08697621,0.05828169,0.00022058
-5.23161581,0.52963742,0.18274974,0.34883639,0.01509240,0.07805454,0.05228620,0.00019832
-5.22561281,0.47207781,0.16355122,0.31026554,0.01340791,0.06970403,0.04680765,0.00017790
-5.21960980,0.41999978,0.14613761,0.27550999,0.01191322,0.06199399,0.04189619,0.00015951
-5.21360680,0.37371233,0.13065531,0.24473408,0.01061619,0.05498031,0.03759535,0.00014335
-5.20760380,0.33346697,0.11722819,0.21806864,0.00952329,0.04870643,0.03394318,0.00012956
-5.20160080,0.29946800,0.10596141,0.19561787,0.00864007,0.04320462,0.03097353,0.00011829
-5.19559780,0.27188348,0.09694549,0.17746646,0.00797159,0.03849756,0.02871733,0.00010966
-5.18959480,0.25085598,0.09026037,0.16368655,0.00752277,0.03459996,0.02720381,0.00010379
-5.18359180,0.23651229,0.08597896,0.15434375,0.00729875,0.03152024,0.02646154,0.00010080
-5.17758879,0.22897123,0.08417008,0.14950200,0.00730505,0.02926206,0.02651911,0.00010080
-5.17158579,0.22834894,0.08490036,0.14922663,0.00754772,0.02782568,0.02740558,0.00010391
-5.16558279,0.23476100,0.08823497,0.15358531,0.00803322,0.02720889,0.02915035,0.00011024
-5.15957979,0.24832103,0.09423694,0.16264678,0.00876833,0.02740770,0.03178270,0.00011990
-5.15357679,0.26913554,0.10296507,0.17647697,0.00975978,0.02841653,0.03533072,0.00013300
-5.14757379,0.29729502,0.11447043,0.19513284,0.01101380,0.03022799,0.03981983,0.00014964
-5.14157079,0.33286152,0.12879147,0.21865387,0.01253556,0.03283224,0.04527080,0.00016988
-5.13556778,0.37585325,0.14594798,0.24705154,0.01432846,0.03621599,0.05169742,0.00019380
-5.12956478,0.42622668,0.16593415,0.28029739,0.01639335,0.04036119,0.05910388,0.00022139
-5.12356178,0.48385729,0.18871107,0.31831010,0.01872778,0.04524348,0.06748198,0.00025263
-5.11755878,0.54851988,0.21419909,0.36094235,0.02132513,0.05083050,0.07680828,0.00028743
-5.11155578,0.61986961,0.24227052,0.40796824,0.02417389,0.05708030,0.08704148,0.00032563
-5.10555278,0.69742524,0.27274308,0.45907209,0.02725694,0.06393979,0.09812003,0.00036700
-5.09954977,0.78055559,0.30537475,0.51383955,0.03055107,0.07134348,0.10996032,0.00041122
-5.09354677,0.86847073,0.33986038,0.57175170,0.03402660,0.07921262,0.12245542,0.00045791
-5.08754377,0.96021886,0.37583055,0.63218296,0.03764730,0.08745481,0.13547478,0.00050656
-5.08154077,1.05468973,0.41285294,0.69440336,0.04137047,0.09596425,0.14886472,0.00055660
-5.07553777,1.15062541,0.45043666,0.75758566,0.04514746,0.10462257,0.16245007,0.00060737
-5.06953477,1.24663848,0.48803933,0.82081729,0.04892434,0.11330039,0.17603675,0.00065816
-5.06353177,1.34123772,0.52507716,0.88311736,0.05264290,0.12185954,0.18941550,0.00070817
-5.05752876,1.43286064,0.56093769,0.94345804,0.05624200,0.13015592,0.20236646,0.00075658
-5.05152576,1.51991199,0.59499476,1.00079002,0.05965903,0.13804292,0.21466470,0.00080256
-5.04552276,1.60080698,0.62662539,1.05407099,0.06283160,0.14537521,0.22608628,0.00084527
-5.03951976,1.67401748,0.65522774,1.10229614,0.06569938,0.15201293,0.23641480,0.00088390
-5.03351676,1.73811938,0.68023946,1.14452938,0.06820590,0.15782588,0.24544808,0.00091769
-5.02751376,1.79183905,0.70115576,1.17993402,0.07030040,0.16269772,0.25300467,0.00094598
-5.02151076,1.83409675,0.71754610,1.20780145,0.07193944,0.16652983,0.25892996,0.00096818
-5.01550775,1.86404501,0.72906905,1.22757646,0.07308844,0.16924476,0.26310150,0.00098384
-5.00950475,1.88110020,0.73548428,1.23887816,0.07372280,0.17078910,0.26543343,0.00099265
-5.00350175,1.88496564,0.73666134,1.24151527,0.07382884,0.17113550,0.26587960,0.00099444
-4.99749875,1.87564523,0.73258470,1.23549522,0.07340421,0.17028392,0.26443547,0.00098920
-4.99149575,1.85344689,0.72335473,1.22102653,0.07245799,0.16826190,0.26113845,0.00097709
-4.98549275,1.81897569,0.70918474,1.19851433,0.07101040,0.16512392,0.25606681,0.00095841
-4.97948974,1.77311689,0.69039407,1.16854935,0.06909201,0.16094986,0.24933727,0.00093362
-4.97348674,1.71700989,0.66739770,1.13189081,0.06674270,0.15584262,0.24110116,0.00090331
-4.96748374,1.65201417,0.64069277,1.08944406,0.06401029,0.14992501,0.23153960,0.00086817
-4.96148074,1.57966891,0.61084282,1.04223402,0.06094890,0.14333609,0.22085773,0.00082901
-4.95547774,1.50164805,0.57846030,0.99137553,0.05761718,0.13622708,0.20927838,0.00078669
-4.94947474,1.41971271,0.54418835,0.93804203,0.05407645,0.12875708,0.19703541,0.00074213
-4.94347174,1.33566302,0.50868240,0.88343362,0.05038885,0.12108868,0.18436702,0.00069627
-4.93746873,1.25129102,0.47259263,0.82874595,0.04661556,0.11338374,0.17150922,0.00065004
-4.93146573,1.16833649,0.43654767,0.77514079,0.04281516,0.10579939,0.15868990,0.00060435
-4.92546273,1.08844687,0.40114026,0.72371931,0.03904224,0.09848446,0.14612341,0.00056007
-4.91945973,1.01314252,0.36691526,0.67549880,0.03534619,0.09157636,0.13400612,0.00051799
-4.91345673,0.94378784,0.33436022,0.63139308,0.03177033,0.08519854,0.12251275,0.00047885
-4.90745373,0.88156869,0.30389869,0.59219712,0.02835131,0.07945854,0.11179375,0.00044329
-4.90145073,0.82747626,0.27588611,0.55857568,0.02511875,0.07444656,0.10197360,0.00041183
-4.89544772,0.78229686,0.25060835,0.53105597,0.02209524,0.07023467,0.09315004,0.00038493
-4.88944472,0.74660749,0.22828236,0.51002393,0.01929651,0.06687647,0.08539409,0.00036293
-4.88344172,0.72077639,0.20905884,0.49572390,0.01673188,0.06440724,0.07875082,0.00034605
-4.87743872,0.70496788,0.19302632,0.48826111,0.01440477,0.06284447,0.07324073,0.00033442
-4.87143572,0.69915085,0.18021647,0.48760664,0.01231347,0.06218868,0.06886153,0.00032810
-4.86543272,0.70311019,0.17061004,0.49360436,0.01045186,0.06242450,0.06559033,0.00032701
-4.85942971,0.71646041,0.16414315,0.50597953,0.00881029,0.06352192,0.06338603,0.00033103
-4.85342671,0.73866110,0.16071367,0.52434874,0.00737636,0.06543767,0.06219183,0.00033991
-4.84742371,0.76903364,0.16018728,0.54823081,0.00613576,0.06811666,0.06193778,0.00035338
-4.84142071,0.80677894,0.16240305,0.57705868,0.00507295,0.07149347,0.06254334,0.00037106
-4.83541771,0.85099588,0.16717855,0.61019192,0.00417189,0.07549383,0.06391981,0.00039252
-4.82941471,0.90070030,0.17431417,0.64692983,0.00341655,0.08003617,0.06597278,0.00041730
-4.82341171,0.95484442,0.18359682,0.68652511,0.00279148,0.08503303,0.06860431,0.00044487
-4.81740870,1.01233655,0.19480297,0.72819783,0.00228212,0.09039256,0.07171517,0.00047466
-4.81140570,1.07206082,0.20770113,0.77114971,0.00187515,0.09601995,0.07520680,0.00050609
-4.80540270,1.13289701,0.22205379,0.81457850,0.00155871,0.10181879,0.07898325,0.00053856
-4.79939970,1.19373997,0.23761906,0.85769224,0.00132250,0.10769246,0.08295291,0.00057144
-4.79339670,1.25351853,0.25415199,0.89972325,0.00115789,0.11354542,0.08703018,0.00060411
-4.78739370,1.31121364,0.27140588,0.93994153,0.00105794,0.11928449,0.09113691,0.00063596
-4.78139070,1.36587518,0.28913345,0.97766727,0.00101732,0.12482004,0.09520369,0.00066640
-4.77538769,1.41663735,0.30708822,1.01228234,0.00103231,0.13006713,0.09917094,0.00069488
-4.76938469,1.46273214,0.32502603,1.04324025,0.00110063,0.13494657,0.10298975,0.00072087
-4.76338169,1.50350060,0.34270678,1.07007456,0.00122135,0.13938590,0.10662247,0.00074390
-4.75737869,1.53840177,0.35989656,1.09240543,0.00139474,0.14332024,0.11004306,0.00076355
-4.75137569,1.56701886,0.37636995,1.10994418,0.00162211,0.14669311,0.11323701,0.00077950
-4.74537269,1.58906284,0.39191269,1.12249579,0.00190564,0.14945707,0.11620112,0.00079145
-4.73936968,1.60437317,0.40632458,1.12995938,0.00224819,0.15157433,0.11894283,0.00079921
-4.73336668,1.61291591,0.41942255,1.13232656,0.00265316,0.15301714,0.12147935,0.00080266
-4.72736368,1.61477936,0.43104382,1.12967804,0.00312431,0.15376815,0.12383648,0.00080178
-4.72136068,1.61016729,0.44104907,1.12217840,0.00366561,0.15382062,0.12604723,0.00079659
-4.71535768,1.59939024,0.44932541,1.11006938,0.00428110,0.15317852,0.12815032,0.00078724
-4.70935468,1.58285524,0.45578923,1.09366202,0.00497480,0.15185642,0.13018853,0.00077391
-4.70335168,1.56105416,0.46038851,1.07332773,0.00575062,0.14987935,0.13220710,0.00075686
-4.69734867,1.53455128,0.46310473,1.04948878,0.00661237,0.14728247,0.13425218,0.00073644
-4.69134567,1.50397041,0.46395418,1.02260840,0.00756377,0.14411056,0.13636946,0.00071301
-4.68534267,1.46998197,0.46298860,0.99318084,0.00860854,0.14041748,0.13860296,0.00068700
-4.67933967,1.43329040,0.46029506,0.96172157,0.00975056,0.13626538,0.14099424,0.00065887
-4.67333667,1.39462228,0.45599513,0.92875801,0.01099410,0.13172385,0.14358183,0.00062910
-4.66733367,1.35471534,0.45024336,0.89482081,0.01234406,0.12686897,0.14640111,0.00059818
-4.66133067,1.31430864,0.44322496,0.86043606,0.01380634,0.12178225,0.14948449,0.00056661
-4.65532766,1.27413407,0.43515293,0.82611837,0.01538819,0.11654948,0.15286199,0.00053488
-4.64932466,1.23490911,0.42626458,0.79236495,0.01709855,0.11125959,0.15656206,0.00050347
-4.64332166,1.19733089,0.41681764,0.75965080,0.01894847,0.10600344,0.16061256,0.00047285
-4.63731866,1.16207135,0.40708587,0.72842477,0.02095141,0.10087264,0.16504192,0.00044343
-4.63131566,1.12977330,0.39735454,0.69910661,0.02312346,0.09595837,0.16988021,0.00041564
-4.62531266,1.10104708,0.38791557,0.67208466,0.02548347,0.09135030,0.17516000,0.00038982
-4.61930965,1.07646744,0.37906264,0.64771415,0.02805302,0.08713544,0.18091696,0.00036633
-4.61330665,1.05657031,0.37108614,0.62631591,0.03085618,0.08339712,0.18719008,0.00034546
-4.60730365,1.04184904,0.36426824,0.60817507,0.03391905,0.08021401,0.19402124,0.00032746
-4.60130065,1.03274990,0.35887786,0.59353983,0.03726907,0.07765916,0.20145428,0.00031256
-4.59529765,1.02966644,0.35516584,0.58261991,0.04093406,0.07579904,0.20953341,0.00030096
-4.58929465,1.03293280,0.35336020,0.57558463,0.04494102,0.07469261,0.21830102,0.00029281
-4.58329165,1.04281582,0.35366172,0.57256057,0.04931474,0.07439044,0.22779496,0.00028825
-4.57728864,1.05950625,0.35623974,0.57362884,0.05407613,0.07493378,0.23804538,0.00028736
-4.57128564,1.08310943,0.36122851,0.57882198,0.05924056,0.07635367,0.24907144,0.00029021
-4.56528264,1.11363599,0.36872415,0.58812085,0.06481600,0.07867014,0.26087787,0.00029686
-4.55927964,1.15099311,0.37878235,0.60145164,0.07080135,0.08189137,0.27345182,0.00030732
-4.55327664,1.19497742,0.39141706,0.61868344,0.07718478,0.08601311,0.28676023,0.00032157
-4.54727364,1.24527010,0.40660032,0.63962669,0.08394235,0.09101822,0.30074784,0.00033958
-4.54127064,1.30143517,0.42426344,0.66403307,0.09103705,0.09687640,0.31533621,0.00036129
-4.53526763,1.36292165,0.44429953,0.69159691,0.09841814,0.10354435,0.33042384,0.00038663
-4.52926463,1.42907022,0.46656762,0.72195885,0.10602113,0.11096620,0.34588755,0.00041548
-4.52326163,1.49912477,0.49089825,0.75471149,0.11376830,0.11907440,0.36158518,0.00044772
-4.51725863,1.57224878,0.51710044,0.78940759,0.12156987,0.12779108,0.37735948,0.00048321
-4.51125563,1.64754650,0.54496989,0.82557042,0.12932570,0.13702980,0.39304322,0.00052180
-4.50525263,1.72408813,0.57429803,0.86270613,0.13692772,0.14669780,0.40846515,0.00056331
-4.49924962,1.80093824,0.60488157,0.90031774,0.14426281,0.15669857,0.42345659,0.00060759
-4.49324662,1.87718600,0.63653204,0.93792022,0.15121606,0.16693473,0.43785836,0.00065445
-4.48724362,1.95197597,0.66908468,0.97505583,0.15767445,0.17731104,0.45152747,0.00070374
-4.48124062,2.02453746,0.70240616,1.01130895,0.16353056,0.18773742,0.46434344,0.00075528
-4.47523762,2.09421100,0.73640047,1.04631961,0.16868631,0.19813177,0.47621347,0.00080894
-4.46923462,2.16047002,0.77101242,1.07979474,0.17305646,0.20842249,0.48707654,0.00086457
-4.46323162,2.22293634,0.80622830,1.11151642,0.17657171,0.21855042,0.49690570,0.00092204
-4.45722861,2.28138805,0.84207330,1.14134641,0.17918133,0.22847010,0.50570862,0.00098123
-4.45122561,2.33575909,0.87860558,1.16922654,0.18085501,0.23815020,0.51352623,0.00104204
-4.44522261,2.38613003,0.91590698,1.19517463,0.18158395,0.24757310,0.52042935,0.00110432
-4.43921961,2.43271015,0.95407066,1.21927600,0.18138118,0.25673343,0.52651352,0.00116795
-4.43321661,2.47581163,0.99318607,1.24167085,0.18028084,0.26563583,0.53189234,0.00123277
-4.42721361,2.51581695,1.03332210,1.26253808,0.17833678,0.27429178,0.53668953,0.00129856
-4.42121061,2.55314137,1.07450916,1.28207640,0.17562028,0.28271582,0.54103019,0.00136509
-4.41520760,2.58819240,1.11672131,1.30048375,0.17221717,0.29092140,0.54503187,0.00143202
-4.40920460,2.62132892,1.15985962,1.31793626,0.16822443,0.29891640,0.54879585,0.00149897
-4.40320160,2.65282218,1.20373782,1.33456806,0.16374641,0.30669893,0.55239917,0.00156546
-4.39719860,2.68282152,1.24807150,1.35045318,0.15889101,0.31425338,0.55588809,0.00163093
-4.39119560,2.71132676,1.29247172,1.36559085,0.15376577,0.32154727,0.55927305,0.00169472
-4.38519260,2.73816961,1.33644394,1.37989515,0.14847437,0.32852905,0.56252589,0.00175611
-4.37918959,2.76300517,1.37939271,1.39318989,0.14311336,0.33512707,0.56557918,0.00181428
-4.37318659,2.78531485,1.42063245,1.40520930,0.13776955,0.34124985,0.56832799,0.00186838
-4.36718359,2.80442045,1.45940401,1.41560449,0.13251805,0.34678776,0.57063392,0.00191750
-4.36118059,2.81950944,1.49489679,1.42395585,0.12742089,0.35161608,0.57233120,0.00196074
-4.35517759,2.82966979,1.52627525,1.42979043,0.12252658,0.35559929,0.57323464,0.00199723
-4.34917459,2.83393306,1.55270906,1.43260387,0.11787019,0.35859645,0.57314889,0.00202614
-4.34317159,2.83132307,1.57340516,1.43188542,0.11347420,0.36046737,0.57187861,0.00204674
-4.33716858,2.82090792,1.58764040,1.42714486,0.10934989,0.36107921,0.56923893,0.00205844
-4.33116558,2.80185218,1.59479308,1.41793982,0.10549915,0.36031326,0.56506567,0.00206079
-4.32516258,2.77346663,1.59437176,1.40390206,0.10191666,0.35807143,0.55922480,0.00205355
-4.31915958,2.73525280,1.58603984,1.38476115,0.09859224,0.35428206,0.55162058,0.00203669
-4.31315658,2.68693979,1.56963468,1.36036438,0.09551319,0.34890483,0.54220208,0.00201042
-4.30715358,2.62851161,1.54518028,1.33069179,0.09266660,0.34193445,0.53096766,0.00197519
