energy_ev,total_up,Ga_p_up,Ga_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.83791896,1.83903350,0.22729299,0.00000000,0.91536636,0.67724393,0.93816882,0.00000000
-5.83191596,1.75680527,0.22671663,0.00000000,0.85796978,0.62887865,0.89696146,0.00000000
-5.82591296,1.68201719,0.22677364,0.00000000,0.80456465,0.58452899,0.85953104,0.00000000
-5.81990995,1.61424213,0.22724822,0.00000000,0.75526836,0.54415888,0.82564058,0.00000000
-5.81390695,1.55288318,0.22791869,0.00000000,0.71008573,0.50765053,0.79496397,0.00000000
-5.80790395,1.49721698,0.22856625,0.00000000,0.66892360,0.47481971,0.76710923,0.00000000
-5.80190095,1.44643971,0.22898352,0.00000000,0.63160770,0.44543235,0.74164298,0.00000000
-5.79589795,1.39971369,0.22898255,0.00000000,0.59790108,0.41922158,0.71811525,0.00000000
-5.78989495,1.35621254,0.22840213,0.00000000,0.56752309,0.39590469,0.69608332,0.00000000
-5.78389195,1.31516321,0.22711396,0.00000000,0.54016807,0.37519918,0.67513385,0.00000000
-5.77788894,1.27588338,0.22502772,0.00000000,0.51552311,0.35683773,0.65490235,0.00000000
-5.77188594,1.23781302,0.22209472,0.00000000,0.49328412,0.34058125,0.63508947,0.00000000
-5.76588294,1.20053927,0.21831017,0.00000000,0.47316991,0.32623015,0.61547360,0.00000000
-5.75987994,1.16381421,0.21371397,0.00000000,0.45493377,0.31363330,0.59591967,0.00000000
-5.75387694,1.12756540,0.20839008,0.00000000,0.43837254,0.30269473,0.57638394,0.00000000
-5.74787394,1.09189919,0.20246461,0.00000000,0.42333308,0.29337808,0.55691508,0.00000000
-5.74187094,1.05709754,0.19610266,0.00000000,0.40971613,0.28570870,0.53765165,0.00000000
-5.73586793,1.02360861,0.18950410,0.00000000,0.39747779,0.27977366,0.51881647,0.00000000
-5.72986493,0.99203213,0.18289848,0.00000000,0.38662886,0.27571963,0.50070825,0.00000000
-5.72386193,0.96310021,0.17653926,0.00000000,0.37723214,0.27374879,0.48369093,0.00000000
-5.71785893,0.93765434,0.17069744,0.00000000,0.36939811,0.27411297,0.46818130,0.00000000
-5.71185593,0.91661951,0.16565486,0.00000000,0.36327909,0.27710593,0.45463522,0.00000000
-5.70585293,0.90097586,0.16169721,0.00000000,0.35906219,0.28305408,0.44353292,0.00000000
-5.69984992,0.89172862,0.15910701,0.00000000,0.35696110,0.29230558,0.43536368,0.00000000
-5.69384692,0.88987685,0.15815649,0.00000000,0.35720711,0.30521795,0.43061022,0.00000000
-5.68784392,0.89638123,0.15910056,0.00000000,0.36003922,0.32214436,0.42973302,0.00000000
-5.68184092,0.91213157,0.16217000,0.00000000,0.36569376,0.34341878,0.43315478,0.00000000
-5.67583792,0.93791433,0.16756486,0.00000000,0.37439346,0.36934014,0.44124530,0.00000000
-5.66983492,0.97438079,0.17544814,0.00000000,0.38633638,0.40015594,0.45430694,0.00000000
-5.66383192,1.02201646,0.18594005,0.00000000,0.40168474,0.43604572,0.47256097,0.00000000
-5.65782891,1.08111258,0.19911275,0.00000000,0.42055420,0.47710493,0.49613514,0.00000000
-5.65182591,1.15174056,0.21498595,0.00000000,0.44300374,0.52332974,0.52505284,0.00000000
-5.64582291,1.23373070,0.23352343,0.00000000,0.46902679,0.57460374,0.55922428,0.00000000
-5.63981991,1.32665608,0.25463072,0.00000000,0.49854390,0.63068706,0.59844024,0.00000000
-5.63381691,1.42982308,0.27815417,0.00000000,0.53139763,0.69120883,0.64236879,0.00000000
-5.62781391,1.54226971,0.30388171,0.00000000,0.56735006,0.75566377,0.69055560,0.00000000
-5.62181091,1.66277271,0.33154524,0.00000000,0.60608331,0.82341342,0.74242813,0.00000000
-5.61580790,1.78986434,0.36082509,0.00000000,0.64720354,0.89369269,0.79730418,0.00000000
-5.60980490,1.92185923,0.39135635,0.00000000,0.69024854,0.96562191,0.85440478,0.00000000
-5.60380190,2.05689139,0.42273716,0.00000000,0.73469894,1.03822450,0.91287163,0.00000000
-5.59779890,2.19296069,0.45453890,0.00000000,0.77999296,1.11045001,0.97178861,0.00000000
-5.59179590,2.32798793,0.48631781,0.00000000,0.82554425,1.18120198,1.03020703,0.00000000
-5.58579290,2.45987661,0.51762796,0.00000000,0.87076213,1.24936981,1.08717382,0.00000000
-5.57978989,2.58657942,0.54803486,0.00000000,0.91507367,1.31386340,1.14176162,0.00000000
-5.57378689,2.70616658,0.57712937,0.00000000,0.95794628,1.37364935,1.19309967,0.00000000
-5.56778389,2.81689327,0.60454116,0.00000000,0.99890996,1.42778701,1.24040419,0.00000000
-5.56178089,2.91726281,0.62995121,0.00000000,1.03757794,1.47546287,1.28300675,0.00000000
-5.55577789,3.00608260,0.65310260,0.00000000,1.07366442,1.51602156,1.32037932,0.00000000
-5.54977489,3.08250984,0.67380920,0.00000000,1.10699842,1.54899188,1.35215466,0.00000000
-5.54377189,3.14608447,0.69196162,0.00000000,1.13753276,1.57410670,1.37814090,0.00000000
-5.53776888,3.19674747,0.70753023,0.00000000,1.16534733,1.59131534,1.39832950,0.00000000
-5.53176588,3.23484311,0.72056493,0.00000000,1.19064630,1.60078795,1.41289582,0.00000000
-5.52576288,3.26110498,0.73119178,0.00000000,1.21374915,1.60291150,1.42219238,0.00000000
-5.51975988,3.27662595,0.73960655,0.00000000,1.23507556,1.59827736,1.42673469,0.00000000
-5.51375688,3.28281351,0.74606559,0.00000000,1.25512500,1.58766114,1.42718038,0.00000000
-5.50775388,3.28133254,0.75087452,0.00000000,1.27445167,1.57199558,1.42430247,0.00000000
-5.50175088,3.27403817,0.75437519,0.00000000,1.29363614,1.55233779,1.41895798,0.00000000
-5.49574787,3.26290197,0.75693189,0.00000000,1.31325498,1.52983232,1.41205333,0.00000000
-5.48974487,3.24993507,0.75891721,0.00000000,1.33385003,1.50567169,1.40450822,0.00000000
-5.48374187,3.23711166,0.76069844,0.00000000,1.35589885,1.48105621,1.39721942,0.00000000
-5.47773887,3.22629653,0.76262509,0.00000000,1.37978790,1.45715464,1.39102640,0.00000000
-5.47173587,3.21917965,0.76501811,0.00000000,1.40578991,1.43506747,1.38668002,0.00000000
-5.46573287,3.21722050,0.76816110,0.00000000,1.43404656,1.41579397,1.38481576,0.00000000
-5.45972986,3.22160418,0.77229387,0.00000000,1.46455750,1.40020434,1.38593246,0.00000000
-5.45372686,3.23321043,0.77760828,0.00000000,1.49717607,1.38901750,1.39037722,0.00000000
-5.44772386,3.25259633,0.78424646,0.00000000,1.53161212,1.38278527,1.39833694,0.00000000
-5.44172086,3.27999216,0.79230094,0.00000000,1.56744152,1.38188283,1.40983652,0.00000000
-5.43571786,3.31530979,0.80181651,0.00000000,1.60412195,1.38650549,1.42474331,0.00000000
-5.42971486,3.35816200,0.81279328,0.00000000,1.64101392,1.39667120,1.44277748,0.00000000
-5.42371186,3.40789087,0.82519057,0.00000000,1.67740604,1.41222834,1.46352728,0.00000000
-5.41770885,3.46360316,0.83893103,0.00000000,1.71254303,1.43286787,1.48646832,0.00000000
-5.41170585,3.52421036,0.85390475,0.00000000,1.74565507,1.45813909,1.51098588,0.00000000
-5.40570285,3.58847127,0.86997292,0.00000000,1.77598713,1.48746808,1.53639898,0.00000000
-5.39969985,3.65503505,0.88697089,0.00000000,1.80282670,1.52017803,1.56198520,0.00000000
-5.39369685,3.72248302,0.90471051,0.00000000,1.82552881,1.55551060,1.58700530,0.00000000
-5.38769385,3.78936787,0.92298188,0.00000000,1.84353731,1.59264772,1.61072657,0.00000000
-5.38169085,3.85424935,0.94155455,0.00000000,1.85640157,1.63073314,1.63244442,0.00000000
-5.37568784,3.91572585,0.96017856,0.00000000,1.86378824,1.66889345,1.65150142,0.00000000
-5.36968484,3.97246171,0.97858558,0.00000000,1.86548790,1.70625806,1.66730352,0.00000000
-5.36368184,4.02321051,0.99649048,0.00000000,1.86141666,1.74197804,1.67933331,0.00000000
-5.35767884,4.06683468,1.01359374,0.00000000,1.85161327,1.77524364,1.68716007,0.00000000
-5.35167584,4.10232204,1.02958507,0.00000000,1.83623223,1.80530041,1.69044693,0.00000000
-5.34567284,4.12879997,1.04414820,0.00000000,1.81553392,1.83146382,1.68895521,0.00000000
-5.33966983,4.14554785,1.05696733,0.00000000,1.78987237,1.85313254,1.68254627,0.00000000
-5.33366683,4.15200833,1.06773496,0.00000000,1.75968195,1.86980017,1.67118127,0.00000000
-5.32766383,4.14779792,1.07616103,0.00000000,1.72546360,1.88106553,1.65491911,0.00000000
-5.32166083,4.13271706,1.08198319,0.00000000,1.68777167,1.88664149,1.63391297,0.00000000
-5.31565783,4.10675982,1.08497778,0.00000000,1.64720197,1.88636222,1.60840588,0.00000000
-5.30965483,4.07012306,1.08497103,0.00000000,1.60438150,1.88018883,1.57872541,0.00000000
-5.30365183,4.02321455,1.08185003,0.00000000,1.55996030,1.86821333,1.54527796,0.00000000
-5.29764882,3.96665977,1.07557281,0.00000000,1.51460541,1.85066081,1.50854268,0.00000000
-5.29164582,3.90130648,1.06617715,0.00000000,1.46899689,1.82788969,1.46906512,0.00000000
-5.28564282,3.82822651,1.05378744,0.00000000,1.42382559,1.80038992,1.42745072,0.00000000
-5.27963982,3.74871393,1.03861921,0.00000000,1.37979224,1.76877913,1.38435809,0.00000000
-5.27363682,3.66427871,1.02098102,0.00000000,1.33760708,1.73379636,1.34049198,0.00000000
-5.26763382,3.57663540,1.00127329,0.00000000,1.29798967,1.69629358,1.29659577,0.00000000
-5.26163082,3.48768598,0.97998413,0.00000000,1.26166782,1.65722465,1.25344342,0.00000000
-5.25562781,3.39949659,0.95768185,0.00000000,1.22937514,1.61763176,1.21183065,0.00000000
-5.24962481,3.31426775,0.93500452,0.00000000,1.20184659,1.57862940,1.17256516,0.00000000
-5.24362181,3.23429804,0.91264648,0.00000000,1.17981132,1.54138574,1.13645588,0.00000000
-5.23761881,3.16194156,0.89134224,0.00000000,1.16398270,1.50710165,1.10430103,0.00000000
-5.23161581,3.09955944,0.87184814,0.00000000,1.15504522,1.47698745,1.07687507,0.00000000
-5.22561281,3.04946630,0.85492203,0.00000000,1.15363830,1.45223774,1.05491466,0.00000000
-5.21960980,3.01387279,0.84130175,0.00000000,1.16033748,1.43400469,1.03910361,0.00000000
-5.21360680,2.99482549,0.83168275,0.00000000,1.17563336,1.42337022,1.03005739,0.00000000
-5.20760380,2.99414587,0.82669566,0.00000000,1.19990912,1.42131788,1.02830731,0.00000000
-5.20160080,3.01337033,0.82688434,0.00000000,1.23341766,1.42870504,1.03428507,0.00000000
-5.19559780,3.05369338,0.83268526,0.00000000,1.27625940,1.44623630,1.04830806,0.00000000
-5.18959480,3.11591616,0.84440879,0.00000000,1.32836200,1.47443905,1.07056624,0.00000000
-5.18359180,3.20040278,0.86222327,0.00000000,1.38946333,1.51364224,1.10111099,0.00000000
-5.17758879,3.30704649,0.88614237,0.00000000,1.45909892,1.56395917,1.13984691,0.00000000
-5.17158579,3.43524784,0.91601661,0.00000000,1.53659502,1.62527531,1.18652677,0.00000000
-5.16558279,3.58390644,0.95152937,0.00000000,1.62106822,1.69724199,1.24075046,0.00000000
-5.15957979,3.75142761,0.99219797,0.00000000,1.71143243,1.77927644,1.30196806,0.00000000
-5.15357679,3.93574465,1.03738003,0.00000000,1.80641347,1.87056864,1.36948736,0.00000000
-5.14757379,4.13435661,1.08628523,0.00000000,1.90457134,1.97009518,1.44248579,0.00000000
-5.14157079,4.34438116,1.13799239,0.00000000,2.00432988,2.07663973,1.52002654,0.00000000
-5.13556778,4.56262094,1.19147142,0.00000000,2.10401283,2.18881986,1.60107840,0.00000000
-5.12956478,4.78564146,1.24560969,0.00000000,2.20188539,2.30511917,1.68453891,0.00000000
-5.12356178,5.00985781,1.29924199,0.00000000,2.29619954,2.42392386,1.76925964,0.00000000
-5.11755878,5.23162706,1.35118302,0.00000000,2.38524154,2.54356218,1.85407307,0.00000000
-5.11155578,5.44734258,1.40026132,0.00000000,2.46737958,2.66234543,1.93781969,0.00000000
-5.10555278,5.65352687,1.44535338,0.00000000,2.54110961,2.77860888,2.01937452,0.00000000
-5.09954977,5.84691897,1.48541651,0.00000000,2.60509741,2.89075086,2.09767180,0.00000000
-5.09354677,6.02455312,1.51951921,0.00000000,2.65821501,2.99726887,2.17172709,0.00000000
-5.08754377,6.18382563,1.54686786,0.00000000,2.69957001,3.09679091,2.24065587,0.00000000
-5.08154077,6.32254769,1.56682850,0.00000000,2.72852659,3.18810143,2.30368803,0.00000000
-5.07553777,6.43898226,1.57894296,0.00000000,2.74471741,3.27016077,2.36017801,0.00000000
-5.06953477,6.53186446,1.58293869,0.00000000,2.74804616,3.34211787,2.40961027,0.00000000
-5.06353177,6.60040542,1.57873194,0.00000000,2.73868083,3.40331620,2.45160039,0.00000000
-5.05752876,6.64428040,1.56642435,0.00000000,2.71703853,3.45329311,2.48589200,0.00000000
-5.05152576,6.66360298,1.54629323,0.00000000,2.68376273,3.49177333,2.51235018,0.00000000
-5.04552276,6.65888743,1.51877615,0.00000000,2.63969436,3.51865751,2.53095204,0.00000000
-5.03951976,6.63100200,1.48445066,0.00000000,2.58583847,3.53400676,2.54177514,0.00000000
-5.03351676,6.58111615,1.44401027,0.00000000,2.52332808,3.53802455,2.54498483,0.00000000
-5.02751376,6.51064456,1.39823782,0.00000000,2.45338709,3.53103708,2.54082101,0.00000000
-5.02151076,6.42119099,1.34797747,0.00000000,2.37729385,3.51347322,2.52958538,0.00000000
-5.01550775,6.31449439,1.29410664,0.00000000,2.29634701,3.48584520,2.51162960,0.00000000
-5.00950475,6.19237939,1.23750899,0.00000000,2.21183463,3.44873077,2.48734479,0.00000000
-5.00350175,6.05671287,1.17904955,0.00000000,2.12500781,3.40275740,2.45715289,0.00000000
-4.99749875,5.90936732,1.11955271,0.00000000,2.03705900,3.34858905,2.42149971,0.00000000
-4.99149575,5.75219163,1.05978394,0.00000000,1.94910551,3.28691545,2.38084986,0.00000000
-4.98549275,5.58698900,1.00043541,0.00000000,1.86217795,3.21844387,2.33568314,0.00000000
-4.97948974,5.41550141,0.94211587,0.00000000,1.77721316,3.14389317,2.28649222,0.00000000
-4.97348674,5.23939959,0.88534461,0.00000000,1.69505115,3.06398959,2.23378119,0.00000000
-4.96748374,5.06027748,0.83054942,0.00000000,1.61643515,2.97946384,2.17806443,0.00000000
-4.96148074,4.87964967,0.77806792,0.00000000,1.54201404,2.89104905,2.11986556,0.00000000
-4.95547774,4.69895079,0.72815201,0.00000000,1.47234632,2.79947892,2.05971599,0.00000000
-4.94947474,4.51953560,0.68097460,0.00000000,1.40790490,2.70548583,1.99815280,0.00000000
-4.94347174,4.34267899,0.63663821,0.00000000,1.34908211,2.60979850,1.93571585,0.00000000
-4.93746873,4.16957532,0.59518461,0.00000000,1.29619459,2.51313897,1.87294399,0.00000000
-4.93146573,4.00133686,0.55660509,0.00000000,1.24948774,2.41621899,1.81037038,0.00000000
-4.92546273,3.83899121,0.52085075,0.00000000,1.20913987,2.31973570,1.74851731,0.00000000
-4.91945973,3.68347830,0.48784246,0.00000000,1.17526598,2.22436696,1.68789058,0.00000000
-4.91345673,3.53564720,0.45748008,0.00000000,1.14792178,2.13076646,1.62897384,0.00000000
-4.90745373,3.39625352,0.42965078,0.00000000,1.12710806,2.03955890,1.57222336,0.00000000
-4.90145073,3.26595816,0.40423634,0.00000000,1.11277600,1.95133571,1.51806345,0.00000000
-4.89544772,3.14532783,0.38111933,0.00000000,1.10483379,1.86665146,1.46688304,0.00000000
-4.88944472,3.03483812,0.36018825,0.00000000,1.10315486,1.78602121,1.41903350,0.00000000
-4.88344172,2.93487926,0.34134172,0.00000000,1.10758797,1.70991907,1.37482810,0.00000000
-4.87743872,2.84576466,0.32449169,0.00000000,1.11796907,1.63877789,1.33454295,0.00000000
-4.87143572,2.76774213,0.30956607,0.00000000,1.13413484,1.57299008,1.29841963,0.00000000
-4.86543272,2.70100714,0.29651054,0.00000000,1.15593737,1.51290944,1.26666897,0.00000000
-4.85942971,2.64571743,0.28528998,0.00000000,1.18325949,1.45885359,1.23947600,0.00000000
-4.85342671,2.60200808,0.27588931,0.00000000,1.21602983,1.41110681,1.21700545,0.00000000
-4.84742371,2.57000568,0.26831395,0.00000000,1.25423670,1.36992275,1.19940745,0.00000000
-4.84142071,2.54984071,0.26258978,0.00000000,1.29793975,1.33552670,1.18682273,0.00000000
-4.83541771,2.54165668,0.25876266,0.00000000,1.34727837,1.30811687,1.17938699,0.00000000
-4.82941471,2.54561520,0.25689731,0.00000000,1.40247582,1.28786447,1.17723382,0.00000000
-4.82341171,2.56189598,0.25707558,0.00000000,1.46383831,1.27491226,1.18049585,0.00000000
-4.81740870,2.59069132,0.25939396,0.00000000,1.53174830,1.26937137,1.18930377,0.00000000
-4.81140570,2.63219497,0.26396026,0.00000000,1.60665178,1.27131651,1.20378315,0.00000000
-4.80540270,2.68658537,0.27088943,0.00000000,1.68903951,1.28077966,1.22404903,0.00000000
-4.79939970,2.75400410,0.28029842,0.00000000,1.77942248,1.29774253,1.25019859,0.00000000
-4.79339670,2.83453052,0.29230028,0.00000000,1.87830241,1.32212821,1.28230209,0.00000000
-4.78739370,2.92815386,0.30699741,0.00000000,1.98613839,1.35379270,1.32039272,0.00000000
-4.78139070,3.03474448,0.32447426,0.00000000,2.10331087,1.39251680,1.36445600,0.00000000
-4.77538769,3.15402607,0.34478966,0.00000000,2.23008491,1.43799911,1.41441929,0.00000000
-4.76938469,3.28555064,0.36796904,0.00000000,2.36657435,1.48985086,1.47014234,0.00000000
-4.76338169,3.42867814,0.39399690,0.00000000,2.51270877,1.54759305,1.53140941,0.00000000
-4.75737869,3.58256228,0.42280997,0.00000000,2.66820531,1.61065665,1.59792377,0.00000000
-4.75137569,3.74614404,0.45429130,0.00000000,2.83254692,1.67838598,1.66930501,0.00000000
-4.74537269,3.91815373,0.48826584,0.00000000,3.00496870,1.75004568,1.74508963,0.00000000
-4.73936968,4.09712228,0.52449775,0.00000000,3.18445347,1.82483133,1.82473507,0.00000000
-4.73336668,4.28140198,0.56268988,0.00000000,3.36973751,1.90188344,1.90762738,0.00000000
-4.72736368,4.46919614,0.60248551,0.00000000,3.55932674,1.98030461,1.99309224,0.00000000
-4.72136068,4.65859710,0.64347280,0.00000000,3.75152333,2.05917942,2.08040906,0.00000000
-4.71535768,4.84763132,0.68519164,0.00000000,3.94446218,2.13759633,2.16882788,0.00000000
-4.70935468,5.03431009,0.72714323,0.00000000,4.13615615,2.21467102,2.25758818,0.00000000
-4.70335168,5.21668410,0.76880193,0.00000000,4.32454871,2.28957027,2.34593928,0.00000000
-4.69734867,5.39289984,0.80962925,0.00000000,4.50757199,2.36153575,2.43316129,0.00000000
-4.69134567,5.56125601,0.84908948,0.00000000,4.68320828,2.42990674,2.51858604,0.00000000
-4.68534267,5.72025755,0.88666652,0.00000000,4.84955246,2.49414119,2.60161720,0.00000000
-4.67933967,5.86866565,0.92188121,0.00000000,5.00487303,2.55383425,2.68174873,0.00000000
-4.67333667,6.00554154,0.95430849,0.00000000,5.14766916,2.60873377,2.75858123,0.00000000
-4.66733367,6.13028256,0.98359386,0.00000000,5.27672141,2.65875201,2.83183525,0.00000000
-4.66133067,6.24264889,1.00946803,0.00000000,5.39113399,2.70397326,2.90136127,0.00000000
-4.65532766,6.34277974,1.03175954,0.00000000,5.49036647,2.74465679,2.96714582,0.00000000
-4.64932466,6.43119797,1.05040428,0.00000000,5.57425370,2.78123493,3.02931329,0.00000000
-4.64332166,6.50880255,1.06545163,0.00000000,5.64301250,2.81430588,3.08812325,0.00000000
-4.63731866,6.57684850,1.07706670,0.00000000,5.69723477,2.84462139,3.14396323,0.00000000
-4.63131566,6.63691433,1.08552834,0.00000000,5.73786698,2.87306901,3.19733674,0.00000000
-4.62531266,6.69085752,1.09122286,0.00000000,5.76617630,2.90064928,3.24884687,0.00000000
-4.61930965,6.74075879,1.09463356,0.00000000,5.78370483,2.92844796,3.29917565,0.00000000
-4.61330665,6.78885645,1.09632615,0.00000000,5.79221315,2.95760395,3.34905973,0.00000000
-4.60730365,6.83747269,1.09693064,0.00000000,5.79361556,2.98927336,3.39926292,0.00000000
-4.60130065,6.88893378,1.09712023,0.00000000,5.78990932,3.02459083,3.45054641,0.00000000
-4.59529765,6.94548667,1.09758790,0.00000000,5.78310082,3.06462887,3.50363776,0.00000000
-4.58929465,7.00921496,1.09902161,0.00000000,5.77513148,3.11035673,3.55919950,0.00000000
-4.58329165,7.08195709,1.10207900,0.00000000,5.76780663,3.16260005,3.61779882,0.00000000
-4.57728864,7.16522992,1.10736267,0.00000000,5.76272999,3.22200282,3.67987930,0.00000000
-4.57128564,7.26016085,1.11539691,0.00000000,5.76124686,3.28899327,3.74573607,0.00000000
-4.56528264,7.36743132,1.12660690,0.00000000,5.76439789,3.36375512,3.81549543,0.00000000
-4.55927964,7.48723429,1.14130131,0.00000000,5.77288566,3.44620578,3.88910001,0.00000000
-4.55327664,7.61924791,1.15965890,0.00000000,5.78705506,3.53598263,3.96630011,0.00000000
-4.54727364,7.76262675,1.18171985,0.00000000,5.80688824,3.63243844,4.04665189,0.00000000
-4.54127064,7.91601145,1.20738216,0.00000000,5.83201392,3.73464650,4.12952256,0.00000000
-4.53526763,8.07755697,1.23640333,0.00000000,5.86173053,3.84141596,4.21410246,0.00000000
-4.52926463,8.24497845,1.26840732,0.00000000,5.89504168,3.95131688,4.29942361,0.00000000
-4.52326163,8.41561339,1.30289655,0.00000000,5.93070216,4.06271471,4.38438415,0.00000000
-4.51725863,8.58649775,1.33926851,0.00000000,5.96727231,4.17381302,4.46777751,0.00000000
-4.51125563,8.75445331,1.37683639,0.00000000,6.00317813,4.28270311,4.54832521,0.00000000
-4.50525263,8.91618291,1.41485293,0.00000000,6.03677452,4.38741878,4.62471206,0.00000000
-4.49924962,9.06837017,1.45253660,0.00000000,6.06640908,4.48599430,4.69562236,0.00000000
-4.49324662,9.20777983,1.48909913,0.00000000,6.09048403,4.57652350,4.75977568,0.00000000
-4.48724362,9.33135552,1.52377337,0.00000000,6.10751400,4.65721777,4.81596122,0.00000000
-4.48124062,9.43631125,1.55584051,0.00000000,6.11617795,4.72646095,4.86306956,0.00000000
-4.47523762,9.52021408,1.58465555,0.00000000,6.11536386,4.78285921,4.90012093,0.00000000
-4.46923462,9.58105530,1.60967024,0.00000000,6.10420514,4.82528423,4.92628962,0.00000000
-4.46323162,9.61730850,1.63045269,0.00000000,6.08210821,4.85290826,4.94092392,0.00000000
-4.45722861,9.62797312,1.64670280,0.00000000,6.04877119,4.86523024,4.94356174,0.00000000
-4.45122561,9.61260294,1.65826333,0.00000000,6.00419367,4.86209226,4.93394168,0.00000000
-4.44522261,9.57131939,1.66512590,0.00000000,5.94867802,4.84368604,4.91201012,0.00000000
-4.43921961,9.50481001,1.66743201,0.00000000,5.88282270,4.81054976,4.87792431,0.00000000
-4.43321661,9.41431282,1.66546900,0.00000000,5.80750812,4.76355552,4.83205203,0.00000000
-4.42721361,9.30158774,1.65966103,0.00000000,5.72387581,4.70388814,4.77496800,0.00000000
-4.42121061,9.16887606,1.65055557,0.00000000,5.63330130,4.63301637,4.70744740,0.00000000
-4.41520760,9.01884974,1.63880572,0.00000000,5.53736151,4.55265734,4.63045655,0.00000000
-4.40920460,8.85455164,1.62514911,0.00000000,5.43779720,4.46473574,4.54514101,0.00000000
-4.40320160,8.67932851,1.61038402,0.00000000,5.33647099,4.37133872,4.45281098,0.00000000
-4.39719860,8.49675812,1.59534362,0.00000000,5.23532192,4.27466806,4.35492394,0.00000000
-4.39119560,8.31057246,1.58086920,0.00000000,5.13631717,4.17699076,4.25306470,0.00000000
-4.38519260,8.12457837,1.56778340,0.00000000,5.04140214,4.08058943,4.14892260,0.00000000
-4.37918959,7.94257787,1.55686438,0.00000000,4.95244999,3.98771380,4.04426615,0.00000000
-4.37318659,7.76828970,1.54882206,0.00000000,4.87121216,3.90053463,3.94091529,0.00000000
-4.36718359,7.60527439,1.54427710,0.00000000,4.79927144,3.82110117,3.84071160,0.00000000
-4.36118059,7.45686481,1.54374380,0.00000000,4.73799931,3.75130343,3.74548722,0.00000000
-4.35517759,7.32610417,1.54761732,0.00000000,4.68851931,3.69284024,3.65703296,0.00000000
-4.34917459,7.21569352,1.55616602,0.00000000,4.65167827,3.64719392,3.57706672,0.00000000
-4.34317159,7.12795037,1.56952910,0.00000000,4.62802666,3.61561247,3.50720307,0.00000000
-4.33716858,7.06477973,1.58771967,0.00000000,4.61780945,3.59909938,3.44892490,0.00000000
-4.33116558,7.02765841,1.61063298,0.00000000,4.62096804,3.59841145,3.40355814,0.00000000
-4.32516258,7.01763284,1.63805957,0.00000000,4.63715350,3.61406421,3.37225034,0.00000000
-4.31915958,7.03532970,1.66970225,0.00000000,4.66575056,3.64634426,3.35595350,0.00000000
-4.31315658,7.08097847,1.70519621,0.00000000,4.70591137,3.69532766,3.35541165,0.00000000
-4.30715358,7.15444353,1.74413091,0.00000000,4.75659708,3.76090279,3.37115302,0.00000000
