energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-2.92646323,2.76242624,0.01215381,0.15925282,0.00608602,1.12854072,1.19634721,0.03431286,1.48683683
-2.92046023,2.80354346,0.01167787,0.15985254,0.00632006,1.12682676,1.22762815,0.03376992,1.50031835
-2.91445723,2.84314984,0.01130235,0.16057495,0.00656897,1.12575290,1.25613204,0.03329705,1.51445237
-2.90845423,2.87878693,0.01101226,0.16130107,0.00682398,1.12456997,1.28075245,0.03286273,1.52792665
-2.90245123,2.90816901,0.01079196,0.16190987,0.00707621,1.12252842,1.30052562,0.03243682,1.53948207
-2.89644822,2.92925635,0.01062556,0.16228271,0.00731692,1.11891015,1.31465798,0.03199142,1.54795468
-2.89044522,2.94032189,0.01049745,0.16230784,0.00753771,1.11305907,1.32254961,0.03150170,1.55231535
-2.88444222,2.94000882,0.01039263,0.16188451,0.00773079,1.10440903,1.32381239,0.03094654,1.55170503
-2.87843922,2.92737652,0.01029715,0.16092672,0.00788917,1.09250781,1.31828243,0.03030904,1.54546455
-2.87243622,2.90193315,0.01019842,0.15936630,0.00800683,1.07703636,1.30602593,0.02957687,1.53315737
-2.86643322,2.86365343,0.01008544,0.15715535,0.00807892,1.05782229,1.28733841,0.02874242,1.51458480
-2.86043022,2.81298113,0.00994905,0.15426771,0.00810183,1.03484743,1.26273730,0.02780278,1.48979276
-2.85442721,2.75081620,0.00978205,0.15069972,0.00807329,1.00824911,1.23294804,0.02675952,1.45907028
-2.84842421,2.67848732,0.00957922,0.14646996,0.00799241,0.97831541,1.19888438,0.02561837,1.42293966
-2.84242121,2.59771103,0.00933739,0.14161829,0.00785965,0.94547477,1.16162341,0.02438874,1.38213907
-2.83641821,2.51053925,0.00905527,0.13620406,0.00767679,0.91028067,1.12237646,0.02308311,1.33759822
-2.83041521,2.41929743,0.00873340,0.13030376,0.00744680,0.87339217,1.08245656,0.02171641,1.29040841
-2.82441221,2.32651549,0.00837391,0.12400813,0.00717370,0.83555125,1.04324370,0.02030533,1.24178814
-2.81840920,2.23485436,0.00798034,0.11741896,0.00686243,0.79755821,1.00614890,0.01886761,1.19304563
-2.81240620,2.14703047,0.00755735,0.11064576,0.00651862,0.76024598,0.97257792,0.01742136,1.14553979
-2.80640320,2.06574067,0.00711047,0.10380236,0.00614840,0.72445453,0.94389567,0.01598452,1.10064098
-2.80040020,1.99358987,0.00664580,0.09700371,0.00575819,0.69100634,0.92139207,0.01457421,1.05969294
-2.79439720,1.93302326,0.00616977,0.09036296,0.00535450,0.66068376,0.90624987,0.01320641,1.02397691
-2.78839420,1.88626487,0.00568887,0.08398887,0.00494372,0.63420904,0.89951521,0.01189552,0.99467926
-2.78239120,1.85526374,0.00520942,0.07798381,0.00453196,0.61222745,0.90207118,0.01065415,0.97286318
-2.77638819,1.84164869,0.00473735,0.07244217,0.00412487,0.59529413,0.91461485,0.00949304,0.95944510
-2.77038519,1.84669237,0.00427808,0.06744937,0.00372756,0.58386455,0.93763791,0.00842095,0.95517643
-2.76438219,1.87128508,0.00383634,0.06308138,0.00334445,0.57828895,0.97141144,0.00744480,0.96063057
-2.75837919,1.91591835,0.00341613,0.05940471,0.00297928,0.57881044,1.01597475,0.00656971,0.97619539
-2.75237619,1.98067839,0.00302065,0.05647689,0.00263500,0.58556664,1.07112877,0.00579928,1.00207100
-2.74637319,2.06524906,0.00265228,0.05434714,0.00231384,0.59859446,1.13643407,0.00513575,1.03827243
-2.74037019,2.16892404,0.00231262,0.05305743,0.00201729,0.61783755,1.21121381,0.00458028,1.08463696
-2.73436718,2.29062751,0.00200253,0.05264353,0.00174617,0.64315594,1.29456186,0.00413316,1.14083540
-2.72836418,2.42894285,0.00172218,0.05313608,0.00150069,0.67433722,1.38535609,0.00379408,1.20638683
-2.72236118,2.58214838,0.00147114,0.05456161,0.00128050,0.71110869,1.48227710,0.00356232,1.28067594
-2.71635818,2.74825923,0.00124851,0.05694319,0.00108483,0.75314979,1.58383215,0.00343688,1.36297248
-2.71035518,2.92507411,0.00105293,0.06030095,0.00091252,0.80010422,1.68838420,0.00341661,1.45245175
-2.70435218,3.11022595,0.00088278,0.06465206,0.00076214,0.85159113,1.79418560,0.00350027,1.54821550
-2.69834917,3.30123469,0.00073617,0.07001034,0.00063204,0.90721483,1.89941577,0.00368650,1.64931244
-2.69234617,3.49556104,0.00061113,0.07638542,0.00052049,0.96657265,2.00222217,0.00397376,1.75475757
-2.68634317,3.69065945,0.00050556,0.08378147,0.00042566,1.02926050,2.10076335,0.00436024,1.86354970
-2.68034017,3.88402880,0.00041743,0.09219552,0.00034576,1.09487593,2.19325301,0.00484366,1.97468663
-2.67433717,4.07325942,0.00034470,0.10161547,0.00027902,1.16301880,2.27800355,0.00542110,2.08717755
-2.66833417,4.25607501,0.00028548,0.11201791,0.00022377,1.23328941,2.35346783,0.00608879,2.20005240
-2.66233117,4.43036837,0.00023798,0.12336582,0.00017848,1.30528464,2.41827752,0.00684190,2.31236828
-2.65632816,4.59423018,0.00020056,0.13560648,0.00014172,1.37859233,2.47127668,0.00767431,2.42321288
-2.65032516,4.74597033,0.00017174,0.14866946,0.00011223,1.45278465,2.51154942,0.00857848,2.53170553
-2.64432216,4.88413168,0.00015021,0.16246517,0.00008890,1.52741114,2.53844043,0.00954528,2.63699631
-2.63831916,5.00749666,0.00013484,0.17688398,0.00007080,1.60199218,2.55156767,0.01056395,2.73826393
-2.63231616,5.11508736,0.00012466,0.19179603,0.00005714,1.67601382,2.55082689,0.01162211,2.83471342
-2.62631316,5.20616012,0.00011888,0.20705199,0.00004731,1.74892474,2.53638778,0.01270584,2.92557433
-2.62031016,5.28019596,0.00011688,0.22248476,0.00004085,1.82013608,2.50868213,0.01379988,3.01010046
-2.61430715,5.33688834,0.00011820,0.23791214,0.00003746,1.88902482,2.46838463,0.01488785,3.08757194
-2.60830415,5.37612966,0.00012254,0.25314054,0.00003702,1.95494096,2.41638737,0.01595270,3.15730035
-2.60230115,5.39799811,0.00012981,0.26796961,0.00003958,2.01721888,2.35376919,0.01697708,3.21863717
-2.59629815,5.40274600,0.00014007,0.28219764,0.00004535,2.07519259,2.28176142,0.01794387,3.27098593
-2.59029515,5.39079064,0.00015362,0.29562764,0.00005478,2.12821460,2.20171153,0.01883676,3.31381780
-2.58429215,5.36270843,0.00017094,0.30807378,0.00006850,2.17567768,2.11504626,0.01964081,3.34669009
-2.57828914,5.31923223,0.00019278,0.31936800,0.00008742,2.21703860,2.02323576,0.02034308,3.36926700
-2.57228614,5.26125190,0.00022014,0.32936639,0.00011270,2.25184270,1.92776006,0.02093319,3.38134145
-2.56628314,5.18981726,0.00025434,0.33795524,0.00014583,2.27974796,1.83007909,0.02140386,3.38285663
-2.56028014,5.10614251,0.00029701,0.34505619,0.00018864,2.30054716,1.73160698,0.02175138,3.37392596
-2.55427714,5.01161063,0.00035016,0.35063049,0.00024337,2.31418683,1.63369137,0.02197602,3.35484982
-2.54827414,4.90777642,0.00041617,0.35468188,0.00031267,2.32078152,1.53759781,0.02208226,3.32612756
-2.54227114,4.79636635,0.00049786,0.35725809,0.00039971,2.32062236,1.44449929,0.02207898,3.28846364
-2.53626813,4.67927392,0.00059848,0.35845077,0.00050814,2.31417895,1.35547053,0.02197947,3.24276657
-2.53026513,4.55854902,0.00072173,0.35839369,0.00064218,2.30209401,1.27148642,0.02180130,3.19014008
-2.52426213,4.43638028,0.00087178,0.35725946,0.00080662,2.28517051,1.19342380,0.02156611,3.13186603
-2.51825913,4.31506972,0.00105320,0.35525467,0.00100684,2.26435145,1.12206581,0.02129918,3.06937925
-2.51225613,4.19699961,0.00127098,0.35261364,0.00124877,2.24069285,1.05810763,0.02102897,3.00423459
-2.50625313,4.08459167,0.00153047,0.34959112,0.00153890,2.21533080,1.00216281,0.02078647,2.93806739
-2.50025013,3.98025947,0.00183727,0.34645406,0.00188418,2.18944380,0.95476927,0.02060450,2.87254845
-2.49424712,3.88635532,0.00219713,0.34347292,0.00229195,2.16421197,0.91639407,0.02051696,2.80933534
-2.48824412,3.80511314,0.00261586,0.34091270,0.00276984,2.14077481,0.88743641,0.02055793,2.75002181
-2.48224112,3.73858942,0.00309915,0.33902412,0.00332557,2.12018929,0.86822842,0.02076084,2.69608740
-2.47623812,3.68860436,0.00365237,0.33803535,0.00396678,2.10339015,0.85903332,0.02115753,2.64884945
-2.47023512,3.65668545,0.00428040,0.33814437,0.00470081,2.09115422,0.86004117,0.02177739,2.60941932
-2.46423212,3.64401580,0.00498742,0.33951248,0.00553442,2.08407025,0.87136211,0.02264644,2.57866487
-2.45822911,3.65138930,0.00577666,0.34225900,0.00647350,2.08251567,0.89301765,0.02378654,2.55718068
-2.45222611,3.67917455,0.00665021,0.34645745,0.00752279,2.08664131,0.92493033,0.02521460,2.54526736
-2.44622311,3.72728907,0.00760876,0.35213314,0.00868552,2.09636460,0.96691265,0.02694186,2.54292070
-2.44022011,3.79518508,0.00865141,0.35926243,0.00996313,2.11137175,1.01865582,0.02897334,2.54983114
-2.43421711,3.88184753,0.00977552,0.36777341,0.01135492,2.13112838,1.07971923,0.03130734,2.56539356
-2.42821411,3.98580472,0.01097654,0.37754813,0.01285777,2.15489845,1.14952158,0.03393508,2.58872675
-2.42221111,4.10515138,0.01224793,0.38842603,0.01446592,2.18177015,1.22733438,0.03684055,2.61870193
-2.41620810,4.23758361,0.01358112,0.40020861,0.01617079,2.21068790,1.31227865,0.04000050,2.65397883
-2.41020510,4.38044462,0.01496552,0.41266498,0.01796081,2.24048869,1.40332550,0.04338452,2.69304801
-2.40420210,4.53078020,0.01638859,0.42553822,0.01982143,2.26994139,1.49930114,0.04695549,2.73427751
-2.39819910,4.68540195,0.01783605,0.43855213,0.02173519,2.29778715,1.59889668,0.05067002,2.77596218
-2.39219610,4.84095681,0.01929203,0.45141837,0.02368184,2.32277949,1.70068279,0.05447923,2.81637366
-2.38619310,4.99400071,0.02073935,0.46384365,0.02563863,2.34372228,1.80312946,0.05832961,2.85380939
-2.38019010,5.14107450,0.02215992,0.47553674,0.02758071,2.35950450,1.90463029,0.06216409,2.88663879
-2.37418709,5.27877995,0.02353501,0.48621529,0.02948155,2.36913049,2.00353104,0.06592322,2.91334539
-2.36818409,5.40385407,0.02484576,0.49561214,0.03131354,2.37174499,2.09816168,0.06954649,2.93256356
-2.36218109,5.51323985,0.02607354,0.50348116,0.03304862,2.36665237,2.18687111,0.07297366,2.94310910
-2.35617809,5.60415153,0.02720040,0.50960236,0.03465897,2.35332980,2.26806344,0.07614622,2.94400295
-2.35017509,5.67413327,0.02820954,0.51378641,0.03611773,2.33143447,2.34023475,0.07900876,2.93448794
-2.34417209,5.72110952,0.02908564,0.51587824,0.03739976,2.30080502,2.40200907,0.08151034,2.91403845
-2.33816908,5.74342627,0.02981530,0.51576002,0.03848231,2.26145787,2.45217228,0.08360571,2.88236333
-2.33216608,5.73988220,0.03038731,0.51335314,0.03934572,2.21357888,2.48970278,0.08525646,2.83940252
-2.32616308,5.70974925,0.03079298,0.50861951,0.03997400,2.15751119,2.51379772,0.08643195,2.78531808
-2.32016008,5.65278209,0.03102624,0.50156188,0.04035533,2.09374003,2.52389388,0.08711008,2.72048029
-2.31415708,5.56921662,0.03108389,0.49222342,0.04048242,2.02287516,2.51968222,0.08727774,2.64544983
-2.30815408,5.45975752,0.03096554,0.48068638,0.04035278,1.94563191,2.50111573,0.08693115,2.56095662
-2.30215108,5.32555544,0.03067370,0.46707003,0.03996877,1.86281119,2.46841006,0.08607583,2.46787650
-2.29614807,5.16817440,0.03021362,0.45152782,0.03933761,1.77527940,2.42203702,0.08472638,2.36720626
-2.29014507,4.98955061,0.02959315,0.43424377,0.03847111,1.68394843,2.36271108,0.08290601,2.26003793
-2.28414207,4.79194368,0.02882256,0.41542837,0.03738541,1.58975646,2.29136945,0.08064583,2.14753301
-2.27813907,4.57788194,0.02791424,0.39531388,0.03610048,1.49364967,2.20914652,0.07798398,2.03089714
-2.27213607,4.35010331,0.02688241,0.37414929,0.03463957,1.39656535,2.11734360,0.07496460,1.91135588
-2.26613307,4.11149366,0.02574273,0.35219503,0.03302862,1.29941650,2.01739508,0.07163662,1.79013196
-2.26013007,3.86502447,0.02451202,0.32971763,0.03129552,1.20307812,1.91083249,0.06805259,1.66842446
-2.25412706,3.61369172,0.02320778,0.30698449,0.02946948,1.10837550,1.79924757,0.06426734,1.54739031
-2.24812406,3.36045788,0.02184788,0.28425889,0.02758031,1.01607444,1.68425590,0.06033677,1.42812827
-2.24212106,3.10819873,0.02045016,0.26179551,0.02565777,0.92687368,1.56746227,0.05631661,1.31166576
-2.23611806,2.85965662,0.01903206,0.23983649,0.02373101,0.84139953,1.45042898,0.05226132,1.19894867
-2.23011506,2.61740130,0.01761032,0.21860825,0.02182808,0.76020280,1.33464813,0.04822310,1.09083418
-2.22411206,2.38379950,0.01620068,0.19831915,0.01997550,0.68375793,1.22151857,0.04425099,0.98808677
-2.21810905,2.16099356,0.01481763,0.17915799,0.01819799,0.61246438,1.11232819,0.04039029,0.89137718
-2.21210605,1.95088959,0.01347419,0.16129346,0.01651831,0.54665014,1.00824166,0.03668195,0.80128438
-2.20610305,1.75515457,0.01218179,0.14487436,0.01495718,0.48657696,0.91029374,0.03316230,0.71830010
-2.20010005,1.57522202,0.01095015,0.13003074,0.01353334,0.43244739,0.81938782,0.02986293,0.64283568
-2.19409705,1.41230495,0.00978723,0.11687557,0.01226368,0.38441289,0.73629915,0.02681064,0.57523081
-2.18809405,1.26741482,0.00869925,0.10550700,0.01116341,0.34258291,0.66168218,0.02402761,0.51576354
-2.18209105,1.14138476,0.00769069,0.09601089,0.01024641,0.30703428,0.59608083,0.02153171,0.46466105
-2.17608804,1.03489520,0.00676443,0.08846350,0.00952540,0.27782049,0.53994094,0.01933677,0.42211035
-2.17008504,0.94849989,0.00592184,0.08293406,0.00901232,0.25498030,0.49362361,0.01745307,0.38826851
-2.16408204,0.88265033,0.00516290,0.07948693,0.00871852,0.23854529,0.45741840,0.01588766,0.36327133
-2.15807904,0.83771670,0.00448640,0.07818340,0.00865500,0.22854566,0.43155527,0.01464487,0.34724024
-2.15207604,0.81400356,0.00389012,0.07908264,0.00883252,0.22501404,0.41621440,0.01372656,0.34028643
-2.14607304,0.81175896,0.00337096,0.08224184,0.00926165,0.22798694,0.41153287,0.01313251,0.34251207
-2.14007004,0.83117584,0.00292515,0.08771541,0.00995271,0.23750358,0.41760785,0.01286055,0.35400811
-2.13406703,0.87238516,0.00254839,0.09555318,0.01091554,0.25360192,0.43449562,0.01290668,0.37484852
-2.12806403,0.93544071,0.00223601,0.10579757,0.01215924,0.27631212,0.46220663,0.01326507,0.40508105
-2.12206103,1.02029596,0.00198313,0.11847987,0.01369169,0.30564743,0.50069644,0.01392796,0.44471479
-2.11605803,1.12677400,0.00178469,0.13361569,0.01551908,0.34159289,0.54985315,0.01488542,0.49370480
-2.11005503,1.25453201,0.00163565,0.15119984,0.01764525,0.38409236,0.60948205,0.01612511,0.55193475
-2.10405203,1.40302225,0.00153096,0.17120080,0.02007101,0.43303436,0.67928826,0.01763195,0.61919821
-2.09804902,1.57145195,0.00146567,0.19355518,0.02279348,0.48823760,0.75885865,0.01938780,0.69517966
-2.09204602,1.75874460,0.00143496,0.21816237,0.02580534,0.54943682,0.84764429,0.02137110,0.77943645
-2.08604302,1.96350563,0.00143414,0.24487981,0.02909420,0.61626992,0.94494467,0.02355670,0.87138277
-2.08004002,2.18399506,0.00145869,0.27351918,0.03264201,0.68826713,1.04989526,0.02591560,0.97027694
-2.07403702,2.41810991,0.00150425,0.30384381,0.03642467,0.76484313,1.16145956,0.02841502,1.07521311
-2.06803402,2.66337864,0.00156660,0.33556770,0.04041168,0.84529272,1.27842674,0.03101842,1.18511835
-2.06203102,2.91696950,0.00164172,0.36835623,0.04456612,0.92879084,1.39941602,0.03368588,1.29875606
-2.05602801,3.17571404,0.00172575,0.40182884,0.04884480,1.01439720,1.52288820,0.03637452,1.41473606
-2.05002501,3.43614637,0.00181503,0.43556371,0.05319862,1.10106594,1.64716462,0.03903921,1.53153183
-2.04402201,3.69455793,0.00190607,0.46910439,0.05757322,1.18766019,1.77045369,0.04163338,1.64750455
-2.03801901,3.94706675,0.00199562,0.50196837,0.06190991,1.27297144,1.89088417,0.04410999,1.76093371
-2.03201601,4.18969922,0.00208068,0.53365722,0.06614671,1.35574323,2.00654457,0.04642269,1.87005337
-2.02601301,4.41848197,0.00215851,0.56366811,0.07021977,1.43469844,2.11552730,0.04852695,1.97309287
-2.02001001,4.62954050,0.00222668,0.59150622,0.07406477,1.50856937,2.21597602,0.05038128,2.06832071
-2.01400700,4.81920087,0.00228311,0.61669771,0.07761855,1.57612947,2.30613447,0.05194842,2.15408990
-2.00800400,4.98409045,0.00232607,0.63880259,0.08082075,1.63622563,2.38439479,0.05319643,2.22888292
-2.00200100,5.12123364,0.00235425,0.65742713,0.08361547,1.68780970,2.44934346,0.05409965,2.29135461
-1.99599800,5.22813857,0.00236673,0.67223516,0.08595282,1.72996811,2.49980278,0.05463948,2.34037113
-1.98999500,5.30287116,0.00236301,0.68295794,0.08779037,1.76194828,2.53486647,0.05480496,2.37504340
-1.98399200,5.34411343,0.00234304,0.68940206,0.08909440,1.78318083,2.55392756,0.05459308,2.39475354
-1.97798899,5.35120366,0.00230714,0.69145504,0.08984087,1.79329667,2.55669772,0.05400882,2.39917340
-1.97198599,5.32415690,0.00225605,0.68908859,0.09001619,1.79213832,2.54321721,0.05306498,2.38827418
-1.96598299,5.26366500,0.00219088,0.68235911,0.08961755,1.77976494,2.51385512,0.05178167,2.36232704
-1.95997999,5.17107663,0.00211302,0.67140569,0.08865302,1.75645102,2.46930007,0.05018561,2.32189464
-1.95397699,5.04835818,0.00202418,0.65644553,0.08714128,1.72267878,2.41054202,0.04830926,2.26781415
-1.94797399,4.89803775,0.00192626,0.63776716,0.08511100,1.67912464,2.33884596,0.04618975,2.20117246
-1.94197099,4.72313458,0.00182132,0.61572160,0.08259996,1.62664043,2.25571888,0.04386769,2.12327485
-1.93596798,4.52707725,0.00171155,0.59071198,0.07965392,1.56623004,2.16287155,0.04138597,2.03560845
-1.92996498,4.31361403,0.00159917,0.56318194,0.07632522,1.49902264,2.06217647,0.03878856,1.93980196
-1.92396198,4.08671896,0.00148641,0.53360343,0.07267130,1.42624335,1.95562402,0.03611927,1.83758342
-1.91795898,3.85049715,0.00137544,0.50246415,0.06875306,1.34918266,1.84527816,0.03342068,1.73073739
-1.91195598,3.60909262,0.00126836,0.47025535,0.06463324,1.26916550,1.73323321,0.03073320,1.62106332
-1.90595298,3.36660155,0.00116711,0.43746023,0.06037481,1.18752116,1.62157309,0.02809422,1.51033617
-1.89994997,3.12699318,0.00107352,0.40454328,0.05603939,1.10555487,1.51233383,0.02553748,1.40027064
-1.89394697,2.89404017,0.00098922,0.37194105,0.05168593,1.02452190,1.40747019,0.02309261,1.29248971
-1.88794397,2.67125942,0.00091567,0.34005435,0.04736942,0.94560468,1.30882662,0.02078483,1.18849810
-1.88194097,2.46186386,0.00085414,0.30924207,0.04313989,0.86989345,1.21811284,0.01863484,1.08966100
-1.87593797,2.26872498,0.00080570,0.27981680,0.03904167,0.79837049,1.13688352,0.01665887,0.99718795
-1.86993497,2.09434541,0.00077123,0.25204204,0.03511274,0.73189820,1.06652197,0.01486879,0.91212177
-1.86393197,1.94084048,0.00075142,0.22613098,0.03138450,0.67121069,1.00822700,0.01327242,0.83533194
-1.85792896,1.80992746,0.00074676,0.20224678,0.02788162,0.61690863,0.96300243,0.01187386,0.76751205
-1.85192596,1.70292085,0.00075755,0.18050402,0.02462218,0.56945717,0.93164849,0.01067387,0.70918047
-1.84592296,1.62073244,0.00078389,0.16097122,0.02161792,0.52918628,0.91475460,0.00967026,0.66068359
-1.83991996,1.56387460,0.00082568,0.14367413,0.01887473,0.49629316,0.91269293,0.00885835,0.62220102
-1.83391696,1.53246588,0.00088263,0.12859956,0.01639319,0.47084641,0.92561261,0.00823128,0.59375202
-1.82791396,1.52623816,0.00095421,0.11569960,0.01416918,0.45279129,0.95343442,0.00778046,0.57520279
-1.82191096,1.54454491,0.00103968,0.10489600,0.01219463,0.44195599,0.99584627,0.00749581,0.56627427
-1.81590795,1.58637072,0.00113809,0.09608450,0.01045819,0.43805869,1.05229975,0.00736607,0.56655015
-1.80990495,1.65034248,0.00124822,0.08913911,0.00894596,0.44071503,1.12200861,0.00737899,0.57548522
-1.80390195,1.73474299,0.00136864,0.08391610,0.00764214,0.44944629,1.20394975,0.00752153,0.59241407
-1.79789895,1.83752796,0.00149768,0.08025777,0.00652971,0.46368800,1.29686776,0.00778000,0.61656046
-1.79189595,1.95634753,0.00163345,0.07799601,0.00559092,0.48279931,1.39928393,0.00814016,0.64704757
-1.78589295,2.08857334,0.00177385,0.07695542,0.00480784,0.50607312,1.50951041,0.00858734,0.68290949
-1.77988994,2.23133223,0.00191662,0.07695636,0.00416276,0.53274708,1.62567037,0.00910649,0.72310439
-1.77388694,2.38154702,0.00205934,0.07781767,0.00363851,0.56201569,1.74572445,0.00968231,0.76652944
-1.76788394,2.53598482,0.00219950,0.07935928,0.00321874,0.59304340,1.86750370,0.01029934,0.81203772
-1.76188094,2.69131270,0.00233455,0.08140469,0.00288812,0.62497874,1.98874867,0.01094207,0.85845720
-1.75587794,2.84415976,0.00246197,0.08378329,0.00263248,0.65696943,2.10715400,0.01159511,0.90461144
-1.74987494,2.99118473,0.00257929,0.08633263,0.00243887,0.68817811,2.22041754,0.01224329,0.94934183
-1.74387194,3.12914698,0.00268419,0.08890059,0.00229559,0.71779846,2.32629252,0.01287193,0.99153078
-1.73786893,3.25497903,0.00277456,0.09134740,0.00219223,0.74507131,2.42264117,0.01346698,1.03012526
-1.73186593,3.36585788,0.00284855,0.09354753,0.00211961,0.76930016,2.50748766,0.01401526,1.06415981
-1.72586293,3.45927262,0.00290464,0.09539131,0.00206974,0.78986574,2.57906863,0.01450468,1.09277824
-1.71985993,3.53308540,0.00294166,0.09678640,0.00203576,0.80623897,2.63587899,0.01492445,1.11525319
-1.71385693,3.58558337,0.00295883,0.09765876,0.00201184,0.81799181,2.67671121,0.01526528,1.13100253
-1.70785393,3.61551915,0.00295582,0.09795342,0.00199316,0.82480560,2.70068634,0.01551956,1.13960203
-1.70185093,3.62213798,0.00293269,0.09763466,0.00197578,0.82647645,2.70727545,0.01568151,1.14079365
-1.69584792,3.60519034,0.00288994,0.09668583,0.00195656,0.82291756,2.69631043,0.01574729,1.13448888
-1.68984492,3.56492932,0.00282847,0.09510866,0.00193311,0.81415809,2.66798369,0.01571503,1.12076714
-1.68384192,3.50209273,0.00274953,0.09292211,0.00190370,0.80033890,2.62283689,0.01558489,1.09986904
-1.67783892,3.41787079,0.00265471,0.09016077,0.00186718,0.78170508,2.56173892,0.01535894,1.07218497
-1.67183592,3.31386068,0.00254585,0.08687289,0.00182289,0.75859563,2.48585447,0.01504115,1.03823926
-1.66583292,3.19200997,0.00242502,0.08311815,0.00177065,0.73143086,2.39660417,0.01463716,0.99867078
-1.65982991,3.05455124,0.00229440,0.07896508,0.00171063,0.70069769,2.29561842,0.01415416,0.95421071
-1.65382691,2.90393083,0.00215627,0.07448851,0.00164330,0.66693379,2.18468647,0.01360061,0.90565836
-1.64782391,2.74273427,0.00201292,0.06976685,0.00156941,0.63071097,2.06570311,0.01298599,0.85385615
-1.64182091,2.57361168,0.00186658,0.06487957,0.00148987,0.59261843,1.94061491,0.01232056,0.79966463
-1.63581791,2.39920567,0.00171938,0.05990474,0.00140575,0.55324661,1.81136808,0.01161502,0.74393855
-1.62981491,2.22208430,0.00157330,0.05491686,0.00131818,0.51317208,1.67985963,0.01088027,0.68750475
-1.62381191,2.04468132,0.00143011,0.04998504,0.00122836,0.47294397,1.54789368,0.01012709,0.63114261
-1.61780890,1.86924524,0.00129140,0.04517146,0.00113746,0.43307229,1.41714377,0.00936594,0.57556761
-1.61180590,1.69779857,0.00115849,0.04053028,0.00104663,0.39401845,1.28912246,0.00860668,0.52141839
-1.60580290,1.53210762,0.00103245,0.03610691,0.00095694,0.35618808,1.16515837,0.00785840,0.46924738
-1.59979990,1.37366331,0.00091413,0.03193770,0.00086937,0.31992628,1.04638115,0.00712927,0.41951518
-1.59379690,1.22367244,0.00080410,0.02804993,0.00078479,0.28551511,0.93371395,0.00642643,0.37258839
-1.58779390,1.08305870,0.00070274,0.02446214,0.00070396,0.25317331,0.82787303,0.00575587,0.32874066
-1.58179090,0.95247248,0.00061020,0.02118481,0.00062749,0.22305797,0.72937379,0.00512250,0.28815664
-1.57578789,0.83230808,0.00052645,0.01822109,0.00055586,0.19526784,0.63854234,0.00453003,0.25093818
-1.56978489,0.72272680,0.00045131,0.01556783,0.00048945,0.16984803,0.55553150,0.00398112,0.21711245
-1.56378189,0.62368456,0.00038445,0.01321666,0.00042850,0.14679574,0.48034026,0.00347741,0.18664134
-1.55777889,0.53496233,0.00032547,0.01115507,0.00037314,0.12606669,0.41283558,0.00301962,0.15943168
-1.55177589,0.45619814,0.00027387,0.00936754,0.00032342,0.10758190,0.35277545,0.00260766,0.13534577
-1.54577289,0.38691920,0.00022911,0.00783661,0.00027932,0.09123464,0.29983236,0.00224079,0.11421177
-1.53976988,0.32657310,0.00019060,0.00654392,0.00024075,0.07689715,0.25361626,0.00191773,0.09583371
-1.53376688,0.27455721,0.00015778,0.00547100,0.00020758,0.06442701,0.21369633,0.00163681,0.08000070
-1.52776388,0.23024540,0.00013006,0.00460018,0.00017966,0.05367299,0.17962101,0.00139612,0.06649518
-1.52176088,0.19301171,0.00010690,0.00391514,0.00015685,0.04448025,0.15093589,0.00119361,0.05510011
-1.51575788,0.16225055,0.00008778,0.00340148,0.00013900,0.03669479,0.12719912,0.00102724,0.04560497
-1.50975488,0.13739324,0.00007222,0.00304712,0.00012601,0.03016718,0.10799421,0.00089506,0.03781057
-1.50375188,0.11792098,0.00005978,0.00284255,0.00011779,0.02475545,0.09294012,0.00079532,0.03153269
-1.49774887,0.10337403,0.00005009,0.00278099,0.00011432,0.02032733,0.08169866,0.00072652,0.02660469
-1.49174587,0.09335759,0.00004281,0.00285842,0.00011562,0.01676177,0.07397930,0.00068745,0.02287900
-1.48574287,0.08754434,0.00003766,0.00307349,0.00012177,0.01394981,0.06954148,0.00067725,0.02022777
-1.47973987,0.08567393,0.00003440,0.00342739,0.00013291,0.01179494,0.06819453,0.00069541,0.01854273
-1.47373687,0.08754972,0.00003283,0.00392350,0.00014922,0.01021299,0.06979548,0.00074172,0.01773430
-1.46773387,0.09303304,0.00003280,0.00456709,0.00017094,0.00913161,0.07424485,0.00081631,0.01773021
-1.46173087,0.10203519,0.00003418,0.00536484,0.00019832,0.00848945,0.08148069,0.00091952,0.01847355
-1.45572786,0.11450751,0.00003690,0.00632431,0.00023166,0.00823511,0.09147100,0.00105189,0.01992053
-1.44972486,0.13042990,0.00004087,0.00745333,0.00027123,0.00832588,0.10420495,0.00121405,0.02203788
-1.44372186,0.14979802,0.00004604,0.00875937,0.00031729,0.00872646,0.11968290,0.00140663,0.02480011
-1.43771886,0.17260964,0.00005237,0.01024881,0.00037006,0.00940752,0.13790583,0.00163014,0.02818667
-1.43171586,0.19885051,0.00005983,0.01192621,0.00042969,0.01034430,0.15886423,0.00188488,0.03217901
-1.42571286,0.22848031,0.00006837,0.01379363,0.00049624,0.01151529,0.18252704,0.00217079,0.03675782
-1.41970985,0.26141906,0.00007796,0.01584989,0.00056967,0.01290091,0.20883095,0.00248738,0.04190036
-1.41370685,0.29753471,0.00008853,0.01808996,0.00064978,0.01448237,0.23767057,0.00283357,0.04757805
