energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-5.69984992,2.29186909,0.49186269,1.68487633,0.00246492,0.12234786,0.41682371,0.00000000,0.28526919,0.00000000
-5.69384692,2.33733495,0.49749340,1.73029050,0.00248104,0.12260336,0.41710008,0.00000000,0.28352048,0.00000000
-5.68784392,2.37819496,0.50160734,1.77310599,0.00251260,0.12224629,0.41569158,0.00000000,0.28128699,0.00000000
-5.68184092,2.41369204,0.50408798,1.81258823,0.00255522,0.12128277,0.41261462,0.00000000,0.27853645,0.00000000
-5.67583792,2.44320633,0.50486478,1.84808190,0.00260504,0.11973474,0.40793593,0.00000000,0.27525717,0.00000000
-5.66983492,2.46626202,0.50391237,1.87902085,0.00265873,0.11763923,0.40176990,0.00000000,0.27145657,0.00000000
-5.66383192,2.48253133,0.50124870,1.90493675,0.00271343,0.11504702,0.39427431,0.00000000,0.26715938,0.00000000
-5.65782891,2.49183552,0.49693221,1.92546624,0.00276672,0.11202086,0.38564471,0.00000000,0.26240554,0.00000000
-5.65182591,2.49414311,0.49105812,1.94035633,0.00281657,0.10863332,0.37610765,0.00000000,0.25724796,0.00000000
-5.64582291,2.48956527,0.48375404,1.94946779,0.00286133,0.10496427,0.36591305,0.00000000,0.25175011,0.00000000
-5.63981991,2.47834858,0.47517510,1.95277653,0.00289969,0.10109822,0.35532592,0.00000000,0.24598368,0.00000000
-5.63381691,2.46086520,0.46549850,1.95037247,0.00293068,0.09712153,0.34461780,0.00000000,0.24002617,0.00000000
-5.62781391,2.43760058,0.45491801,1.94245607,0.00295358,0.09311962,0.33405817,0.00000000,0.23395858,0.00000000
-5.62181091,2.40913901,0.44363816,1.92933221,0.00296798,0.08917442,0.32390610,0.00000000,0.22786313,0.00000000
-5.61580790,2.37614703,0.43186854,1.91140144,0.00297371,0.08536185,0.31440245,0.00000000,0.22182120,0.00000000
-5.60980490,2.33935510,0.41981812,1.88914881,0.00297083,0.08174981,0.30576282,0.00000000,0.21591118,0.00000000
-5.60380190,2.29953794,0.40768989,1.86313028,0.00295961,0.07839635,0.29817135,0.00000000,0.21020668,0.00000000
-5.59779890,2.25749368,0.39567576,1.83395716,0.00294052,0.07534836,0.29177571,0.00000000,0.20477467,0.00000000
-5.59179590,2.21402273,0.38395191,1.80227888,0.00291417,0.07264065,0.28668322,0.00000000,0.19967391,0.00000000
-5.58579290,2.16990650,0.37267467,1.76876466,0.00288133,0.07029547,0.28295825,0.00000000,0.19495350,0.00000000
-5.57978989,2.12588696,0.36197706,1.73408471,0.00284286,0.06832245,0.28062094,0.00000000,0.19065167,0.00000000
-5.57378689,2.08264754,0.35196603,1.69889157,0.00279971,0.06671895,0.27964721,0.00000000,0.18679489,0.00000000
-5.56778389,2.04079611,0.34272057,1.66380233,0.00275287,0.06547080,0.27997012,0.00000000,0.18339720,0.00000000
-5.56178089,2.00085079,0.33429065,1.62938248,0.00270336,0.06455333,0.28148247,0.00000000,0.18046003,0.00000000
-5.55577789,1.96322919,0.32669721,1.59613204,0.00265220,0.06393270,0.28404057,0.00000000,0.17797241,0.00000000
-5.54977489,1.92824160,0.31993317,1.56447459,0.00260042,0.06356741,0.28746914,0.00000000,0.17591163,0.00000000
-5.54377189,1.89608872,0.31396540,1.53474973,0.00254901,0.06341007,0.29156722,0.00000000,0.17424450,0.00000000
-5.53776888,1.86686399,0.30873780,1.50720935,0.00249897,0.06340914,0.29611487,0.00000000,0.17292908,0.00000000
-5.53176588,1.84056082,0.30417529,1.48201790,0.00245129,0.06351088,0.30088054,0.00000000,0.17191694,0.00000000
-5.52576288,1.81708440,0.30018870,1.45925671,0.00240701,0.06366116,0.30562902,0.00000000,0.17115592,0.00000000
-5.51975988,1.79626785,0.29668032,1.43893219,0.00236722,0.06380731,0.31012951,0.00000000,0.17059330,0.00000000
-5.51375688,1.77789209,0.29355006,1.42098756,0.00233313,0.06389986,0.31416378,0.00000000,0.17017929,0.00000000
-5.50775388,1.76170861,0.29070190,1.40531757,0.00230612,0.06389409,0.31753408,0.00000000,0.16987073,0.00000000
-5.50175088,1.74746429,0.28805036,1.39178554,0.00228783,0.06375143,0.32007051,0.00000000,0.16963480,0.00000000
-5.49574787,1.73492692,0.28552683,1.38024192,0.00228015,0.06344064,0.32163762,0.00000000,0.16945265,0.00000000
-5.48974487,1.72391051,0.28308539,1.37054328,0.00228537,0.06293875,0.32213996,0.00000000,0.16932271,0.00000000
-5.48374187,1.71429882,0.28070790,1.36257106,0.00230619,0.06223161,0.32152638,0.00000000,0.16926358,0.00000000
-5.47773887,1.70606612,0.27840802,1.35624876,0.00234579,0.06131433,0.31979286,0.00000000,0.16931617,0.00000000
-5.47173587,1.69929377,0.27623412,1.35155682,0.00240785,0.06019122,0.31698367,0.00000000,0.16954519,0.00000000
-5.46573287,1.69418172,0.27427065,1.34854423,0.00249657,0.05887558,0.31319091,0.00000000,0.17003954,0.00000000
-5.45972986,1.69105406,0.27263806,1.34733612,0.00261671,0.05738908,0.30855224,0.00000000,0.17091181,0.00000000
-5.45372686,1.69035778,0.27149107,1.34813669,0.00277347,0.05576093,0.30324693,0.00000000,0.17229657,0.00000000
-5.44772386,1.69265461,0.27101537,1.35122710,0.00297252,0.05402681,0.29749027,0.00000000,0.17434759,0.00000000
-5.44172086,1.69860568,0.27142265,1.35695814,0.00321987,0.05222753,0.29152663,0.00000000,0.17723397,0.00000000
-5.43571786,1.70894939,0.27294434,1.36573770,0.00352173,0.05040764,0.28562116,0.00000000,0.18113513,0.00000000
-5.42971486,1.72447284,0.27582400,1.37801330,0.00388440,0.04861382,0.28005069,0.00000000,0.18623501,0.00000000
-5.42371186,1.74597795,0.28030868,1.39425030,0.00431404,0.04689332,0.27509389,0.00000000,0.19271543,0.00000000
-5.41770885,1.77424330,0.28663967,1.41490661,0.00481651,0.04529235,0.27102120,0.00000000,0.20074888,0.00000000
-5.41170585,1.80998320,0.29504274,1.44040477,0.00539710,0.04385457,0.26808480,0.00000000,0.21049104,0.00000000
-5.40570285,1.85380567,0.30571836,1.47110278,0.00606028,0.04261971,0.26650899,0.00000000,0.22207319,0.00000000
-5.39969985,1.90617116,0.31883233,1.50726499,0.00680952,0.04162230,0.26648137,0.00000000,0.23559493,0.00000000
-5.39369685,1.96735396,0.33450702,1.54903435,0.00764695,0.04089070,0.26814507,0.00000000,0.25111736,0.00000000
-5.38769385,2.03740820,0.35281367,1.59640774,0.00857321,0.04044626,0.27159236,0.00000000,0.26865711,0.00000000
-5.38169085,2.11614029,0.37376616,1.64921559,0.00958718,0.04030286,0.27685992,0.00000000,0.28818160,0.00000000
-5.37568784,2.20308944,0.39731634,1.70710716,0.01068586,0.04046664,0.28392586,0.00000000,0.30960553,0.00000000
-5.36968484,2.29751766,0.42335135,1.76954256,0.01186421,0.04093599,0.29270872,0.00000000,0.33278910,0.00000000
-5.36368184,2.39841016,0.45169293,1.83579235,0.01311510,0.04170182,0.30306847,0.00000000,0.35753793,0.00000000
-5.35767884,2.50448679,0.48209892,1.90494511,0.01442932,0.04274812,0.31480950,0.00000000,0.38360489,0.00000000
-5.35167584,2.61422445,0.51426685,1.97592316,0.01579561,0.04405256,0.32768555,0.00000000,0.41069385,0.00000000
-5.34567284,2.72589007,0.54783961,2.04750608,0.01720081,0.04558742,0.34140641,0.00000000,0.43846522,0.00000000
-5.33966983,2.83758317,0.58241289,2.11836127,0.01863009,0.04732054,0.35564621,0.00000000,0.46654324,0.00000000
-5.33366683,2.94728632,0.61754432,2.18708049,0.02006718,0.04921636,0.37005298,0.00000000,0.49452476,0.00000000
-5.32766383,3.05292170,0.65276375,2.25222085,0.02149475,0.05123696,0.38425914,0.00000000,0.52198921,0.00000000
-5.32166083,3.15241139,0.68758449,2.31234860,0.02289476,0.05334316,0.39789267,0.00000000,0.54850941,0.00000000
-5.31565783,3.24373886,0.72151486,2.36608375,0.02424890,0.05549546,0.41058837,0.00000000,0.57366281,0.00000000
-5.30965483,3.32500903,0.75406991,2.41214355,0.02553900,0.05765490,0.42199896,0.00000000,0.59704278,0.00000000
-5.30365183,3.39450434,0.78478256,2.44938287,0.02674755,0.05978387,0.43180552,0.00000000,0.61826948,0.00000000
-5.29764882,3.45073454,0.81321402,2.47682980,0.02785807,0.06184671,0.43972692,0.00000000,0.63699982,0.00000000
-5.29164582,3.49247804,0.83896304,2.49371480,0.02885554,0.06381016,0.44552790,0.00000000,0.65293635,0.00000000
-5.28564282,3.51881336,0.86167377,2.49949227,0.02972681,0.06564372,0.44902551,0.00000000,0.66583449,0.00000000
-5.27963982,3.52913966,0.88104203,2.49385385,0.03046090,0.06731985,0.45009369,0.00000000,0.67550811,0.00000000
-5.27363682,3.52318584,0.89681995,2.47673302,0.03104925,0.06881406,0.44866588,0.00000000,0.68183316,0.00000000
-5.26763382,3.50100833,0.90881892,2.44830115,0.03148593,0.07010490,0.44473562,0.00000000,0.68474936,0.00000000
-5.26163082,3.46297838,0.91691104,2.40895566,0.03176775,0.07117396,0.43835512,0.00000000,0.68425994,0.00000000
-5.25562781,3.40975998,0.92102911,2.35930111,0.03189433,0.07200581,0.42963210,0.00000000,0.68042966,0.00000000
-5.24962481,3.34228002,0.92116549,2.30012454,0.03186804,0.07258790,0.41872485,0.00000000,0.67338114,0.00000000
-5.24362181,3.26169250,0.91736996,2.23236654,0.03169399,0.07291064,0.40583607,0.00000000,0.66328992,0.00000000
-5.23761881,3.16933893,0.90974690,2.15708953,0.03137982,0.07296737,0.39120559,0.00000000,0.65037846,0.00000000
-5.23161581,3.06670672,0.89845204,2.07544489,0.03093556,0.07275454,0.37510238,0.00000000,0.63490933,0.00000000
-5.22561281,2.95538770,0.88368883,1.98864048,0.03037340,0.07227184,0.35781629,0.00000000,0.61717811,0.00000000
-5.21960980,2.83703818,0.86570478,1.89790966,0.02970745,0.07152254,0.33964968,0.00000000,0.59750594,0.00000000
-5.21360680,2.71334212,0.84478779,1.80448314,0.02895345,0.07051371,0.32090950,0.00000000,0.57623238,0.00000000
-5.20760380,2.58597819,0.82126243,1.70956422,0.02812850,0.06925661,0.30189984,0.00000000,0.55370840,0.00000000
-5.20160080,2.45659156,0.79548630,1.61430804,0.02725077,0.06776705,0.28291534,0.00000000,0.53028989,0.00000000
-5.19559780,2.32677043,0.76784636,1.51980502,0.02633918,0.06606565,0.26423563,0.00000000,0.50633172,0.00000000
-5.18959480,2.19802738,0.73875511,1.42706839,0.02541312,0.06417814,0.24612072,0.00000000,0.48218237,0.00000000
-5.18359180,2.07178515,0.70864658,1.33702547,0.02449215,0.06213550,0.22880764,0.00000000,0.45817916,0.00000000
-5.17758879,1.94936614,0.67797201,1.25051246,0.02359569,0.05997403,0.21250809,0.00000000,0.43464411,0.00000000
-5.17158579,1.83198521,0.64719517,1.16827181,0.02274271,0.05773526,0.19740718,0.00000000,0.41188025,0.00000000
-5.16558279,1.72074482,0.61678718,1.09095191,0.02195143,0.05546569,0.18366307,0.00000000,0.39016851,0.00000000
-5.15957979,1.61663192,0.58722089,1.01910822,0.02123905,0.05321638,0.17140747,0.00000000,0.36976499,0.00000000
-5.15357679,1.52051601,0.55896485,0.95320546,0.02062141,0.05104241,0.16074676,0.00000000,0.35089865,0.00000000
-5.14757379,1.43314776,0.53247677,0.89362028,0.02011276,0.04900206,0.15176366,0.00000000,0.33376936,0.00000000
-5.14157079,1.35515793,0.50819684,0.84064401,0.01972542,0.04715600,0.14451925,0.00000000,0.31854632,0.00000000
-5.13556778,1.28705643,0.48654069,0.79448539,0.01946961,0.04556616,0.13905524,0.00000000,0.30536685,0.00000000
-5.12956478,1.22923129,0.46789240,0.75527301,0.01935313,0.04429457,0.13539629,0.00000000,0.29433555,0.00000000
-5.12356178,1.18194784,0.45259760,0.72305745,0.01938122,0.04340209,0.13355244,0.00000000,0.28552386,0.00000000
-5.11755878,1.14534805,0.44095675,0.69781330,0.01955639,0.04294697,0.13352132,0.00000000,0.27897008,0.00000000
-5.11155578,1.11945036,0.43321891,0.67944096,0.01987826,0.04298344,0.13529031,0.00000000,0.27467979,0.00000000
-5.10555278,1.10415020,0.42957595,0.66776863,0.02034356,0.04356017,0.13883848,0.00000000,0.27262678,0.00000000
-5.09954977,1.09922150,0.43015750,0.66255447,0.02094607,0.04471877,0.14413823,0.00000000,0.27275445,0.00000000
-5.09354677,1.10431933,0.43502668,0.66348932,0.02167671,0.04649229,0.15115680,0.00000000,0.27497758,0.00000000
-5.08754377,1.11898393,0.44417672,0.67019987,0.02252363,0.04890380,0.15985742,0.00000000,0.27918461,0.00000000
-5.08154077,1.14264622,0.45752863,0.68225279,0.02347242,0.05196506,0.17020029,0.00000000,0.28524022,0.00000000
-5.07553777,1.17463499,0.47493007,0.69915954,0.02450640,0.05567532,0.18214320,0.00000000,0.29298825,0.00000000
-5.06953477,1.21418560,0.49615541,0.72038231,0.02560689,0.06002040,0.19564204,0.00000000,0.30225484,0.00000000
-5.06353177,1.26045044,0.52090728,0.74534074,0.02675366,0.06497195,0.21065099,0.00000000,0.31285178,0.00000000
-5.05752876,1.31251086,0.54881951,0.77341978,0.02792538,0.07048707,0.22712246,0.00000000,0.32457995,0.00000000
-5.05152576,1.36939062,0.57946181,0.80397831,0.02910013,0.07650834,0.24500687,0.00000000,0.33723279,0.00000000
-5.04552276,1.43007065,0.61234596,0.83635869,0.03025598,0.08296415,0.26425213,0.00000000,0.35059978,0.00000000
-5.03951976,1.49350486,0.64693381,0.86989685,0.03137157,0.08976961,0.28480293,0.00000000,0.36446981,0.00000000
-5.03351676,1.55863684,0.68264685,0.90393297,0.03242676,0.09682780,0.30659973,0.00000000,0.37863450,0.00000000
-5.02751376,1.62441704,0.71887738,0.93782238,0.03340323,0.10403159,0.32957760,0.00000000,0.39289129,0.00000000
-5.02151076,1.68982018,0.75500101,0.97094646,0.03428511,0.11126579,0.35366467,0.00000000,0.40704635,0.00000000
-5.01550775,1.75386226,0.79039025,1.00272323,0.03505957,0.11840979,0.37878050,0.00000000,0.42091729,0.00000000
-5.00950475,1.81561697,0.82442889,1.03261737,0.03571731,0.12534042,0.40483413,0.00000000,0.43433555,0.00000000
-5.00350175,1.87423071,0.85652661,1.06014928,0.03625305,0.13193509,0.43172198,0.00000000,0.44714842,0.00000000
-4.99749875,1.92893601,0.88613339,1.08490291,0.03666584,0.13807504,0.45932573,0.00000000,0.45922080,0.00000000
-4.99149575,1.97906266,0.91275326,1.10653195,0.03695931,0.14364853,0.48751007,0.00000000,0.47043646,0.00000000
-4.98549275,2.02404615,0.93595665,1.12476431,0.03714170,0.14855396,0.51612064,0.00000000,0.48069888,0.00000000
-4.97948974,2.06343328,0.95539101,1.13940445,0.03722588,0.15270267,0.54498220,0.00000000,0.48993159,0.00000000
-4.97348674,2.09688438,0.97078904,1.15033367,0.03722901,0.15602134,0.57389723,0.00000000,0.49807804,0.00000000
-4.96748374,2.12417238,0.98197430,1.15750813,0.03717219,0.15845394,0.60264511,0.00000000,0.50510088,0.00000000
-4.96148074,2.14517862,0.98886379,1.16095479,0.03707985,0.15996308,0.63098209,0.00000000,0.51098086,0.00000000
-4.95547774,2.15988570,0.99146744,1.16076543,0.03697903,0.16053070,0.65864226,0.00000000,0.51571521,0.00000000
-4.94947474,2.16836776,0.98988451,1.15708895,0.03689847,0.16015815,0.68533957,0.00000000,0.51931564,0.00000000
-4.94347174,2.17077877,0.98429705,1.15012243,0.03686766,0.15886560,0.71077111,0.00000000,0.52180608,0.00000000
-4.93746873,2.16733939,0.97496072,1.14010120,0.03691567,0.15669084,0.73462169,0.00000000,0.52322023,0.00000000
-4.93146573,2.15832328,0.96219352,1.12728867,0.03707012,0.15368760,0.75656963,0.00000000,0.52359905,0.00000000
-4.92546273,2.14404338,0.94636284,1.11196607,0.03735597,0.14992334,0.77629384,0.00000000,0.52298827,0.00000000
-4.91945973,2.12483912,0.92787159,1.09442283,0.03779446,0.14547677,0.79348181,0.00000000,0.52143624,0.00000000
-4.91345673,2.10106500,0.90714396,1.07494796,0.03840213,0.14043521,0.80783842,0.00000000,0.51899195,0.00000000
-4.90745373,2.07308117,0.88461162,1.05382270,0.03918994,0.13489175,0.81909522,0.00000000,0.51570356,0.00000000
-4.90145073,2.04124633,0.86070078,1.03131483,0.04016262,0.12894258,0.82701970,0.00000000,0.51161740,0.00000000
-4.89544772,2.00591314,0.83582075,1.00767467,0.04131822,0.12268438,0.83142430,0.00000000,0.50677752,0.00000000
-4.88944472,1.96742617,0.81035454,0.98313297,0.04264790,0.11621198,0.83217451,0.00000000,0.50122577,0.00000000
-4.88344172,1.92612214,0.78465144,0.95790043,0.04413603,0.10961638,0.82919579,0.00000000,0.49500235,0.00000000
-4.87743872,1.88233216,0.75902218,0.93216878,0.04576053,0.10298305,0.82247889,0.00000000,0.48814689,0.00000000
-4.87143572,1.83638549,0.73373627,0.90611317,0.04749348,0.09639068,0.81208317,0.00000000,0.48069978,0.00000000
-4.86543272,1.78861416,0.70902165,0.87989542,0.04930205,0.08991028,0.79813770,0.00000000,0.47270374,0.00000000
-4.85942971,1.73935789,0.68506630,0.85366788,0.05114954,0.08360465,0.78084007,0.00000000,0.46420547,0.00000000
-4.85342671,1.68896867,0.66202142,0.82757734,0.05299667,0.07752821,0.76045279,0.00000000,0.45525719,0.00000000
-4.84742371,1.63781428,0.64000580,0.80176873,0.05480298,0.07172704,0.73729735,0.00000000,0.44591793,0.00000000
-4.84142071,1.58628032,0.61911094,0.77638814,0.05652829,0.06623920,0.71174632,0.00000000,0.43625452,0.00000000
-4.83541771,1.53477032,0.59940633,0.75158497,0.05813407,0.06109520,0.68421351,0.00000000,0.42634192,0.00000000
-4.82941471,1.48370354,0.58094460,0.72751277,0.05958488,0.05631852,0.65514281,0.00000000,0.41626314,0.00000000
-4.82341171,1.43351046,0.56376599,0.70432887,0.06084954,0.05192625,0.62499614,0.00000000,0.40610833,0.00000000
-4.81740870,1.38462588,0.54790192,0.68219256,0.06190213,0.04792966,0.59424076,0.00000000,0.39597335,0.00000000
-4.81140570,1.33747994,0.53337735,0.66126194,0.06272280,0.04433475,0.56333679,0.00000000,0.38595763,0.00000000
-4.80540270,1.29248728,0.52021190,0.64168955,0.06329821,0.04114275,0.53272518,0.00000000,0.37616141,0.00000000
-4.79939970,1.25003496,0.50841964,0.62361705,0.06362177,0.03835054,0.50281662,0.00000000,0.36668268,0.00000000
-4.79339670,1.21046970,0.49800776,0.60716928,0.06369351,0.03595095,0.47398191,0.00000000,0.35761366,0.00000000
-4.78739370,1.17408505,0.48897415,0.59244790,0.06351968,0.03393299,0.44654389,0.00000000,0.34903723,0.00000000
-4.78139070,1.14110943,0.48130441,0.57952526,0.06311215,0.03228207,0.42077148,0.00000000,0.34102351,0.00000000
-4.77538769,1.11169556,0.47496840,0.56843879,0.06248756,0.03098010,0.39687564,0.00000000,0.33362658,0.00000000
-4.76938469,1.08591211,0.46991693,0.55918627,0.06166634,0.03000563,0.37500760,0.00000000,0.32688188,0.00000000
-4.76338169,1.06373826,0.46607887,0.55172255,0.06067164,0.02933396,0.35525922,0.00000000,0.32080423,0.00000000
-4.75737869,1.04506155,0.46335906,0.54595785,0.05952829,0.02893732,0.33766535,0.00000000,0.31538671,0.00000000
-4.75137569,1.02967945,0.46163735,0.54175807,0.05826172,0.02878508,0.32220809,0.00000000,0.31060064,0.00000000
-4.74537269,1.01730493,0.46076915,0.53894704,0.05689708,0.02884406,0.30882272,0.00000000,0.30639647,0.00000000
-4.73936968,1.00757584,0.46058735,0.53731108,0.05545844,0.02907894,0.29740489,0.00000000,0.30270593,0.00000000
-4.73336668,1.00006797,0.46090602,0.53660535,0.05396821,0.02945273,0.28781893,0.00000000,0.29944510,0.00000000
-4.72736368,0.99431132,0.46152548,0.53656216,0.05244675,0.02992735,0.27990667,0.00000000,0.29651840,0.00000000
-4.72136068,0.98980885,0.46223880,0.53690076,0.05091221,0.03046439,0.27349665,0.00000000,0.29382340,0.00000000
-4.71535768,0.98605707,0.46283928,0.53733809,0.04938052,0.03102577,0.26841315,0.00000000,0.29125599,0.00000000
-4.70935468,0.98256727,0.46312859,0.53760013,0.04786556,0.03157463,0.26448470,0.00000000,0.28871595,0.00000000
-4.70335168,0.97888647,0.46292509,0.53743324,0.04637952,0.03207610,0.26155178,0.00000000,0.28611228,0.00000000
-4.69734867,0.97461706,0.46207187,0.53661485,0.04493323,0.03249814,0.25947329,0.00000000,0.28336829,0.00000000
-4.69134567,0.96943399,0.46044396,0.53496295,0.04353664,0.03281235,0.25813164,0.00000000,0.28042588,0.00000000
-4.68534267,0.96309865,0.45795437,0.53234390,0.04219918,0.03299461,0.25743610,0.00000000,0.27724904,0.00000000
-4.67933967,0.95546860,0.45455833,0.52867805,0.04093014,0.03302570,0.25732443,0.00000000,0.27382604,0.00000000
-4.67333667,0.94650269,0.45025570,0.52394285,0.03973885,0.03289175,0.25776265,0.00000000,0.27017038,0.00000000
-4.66733367,0.93626116,0.44509117,0.51817336,0.03863488,0.03258452,0.25874293,0.00000000,0.26632034,0.00000000
-4.66133067,0.92490074,0.43915220,0.51145991,0.03762788,0.03210157,0.26027991,0.00000000,0.26233716,0.00000000
-4.65532766,0.91266493,0.43256483,0.50394321,0.03672747,0.03144614,0.26240542,0.00000000,0.25830183,0.00000000
-4.64932466,0.89987009,0.42548748,0.49580703,0.03594284,0.03062698,0.26516209,0.00000000,0.25431086,0.00000000
-4.64332166,0.88688797,0.41810321,0.48726897,0.03528231,0.02965795,0.26859610,0.00000000,0.25047102,0.00000000
