energy_ev,total_up,Bi_p_up,Bi_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.66983492,1.24290561,0.24830529,0.00245038,0.39317371,0.15713243,0.03825727,0.52183505
-5.66383192,1.21137122,0.23276448,0.00246268,0.38250592,0.15430657,0.03761840,0.51536395
-5.65782891,1.18331938,0.21844764,0.00247701,0.37310862,0.15180010,0.03708908,0.51000793
-5.65182591,1.15863789,0.20533653,0.00249296,0.36490094,0.14958234,0.03666722,0.50568983
-5.64582291,1.13716500,0.19338356,0.00251021,0.35778032,0.14761665,0.03635002,0.50232291
-5.63981991,1.11871446,0.18251723,0.00252854,0.35163200,0.14586392,0.03613474,0.49982219
-5.63381691,1.10310090,0.17264817,0.00254786,0.34633891,0.14428616,0.03601947,0.49811583
-5.62781391,1.09016408,0.16367535,0.00256825,0.34179131,0.14285005,0.03600381,0.49715566
-5.62181091,1.07979023,0.15549214,0.00259000,0.33789574,0.14153008,0.03608953,0.49692620
-5.61580790,1.07192937,0.14799203,0.00261362,0.33458262,0.14031132,0.03628097,0.49745173
-5.60980490,1.06660737,0.14107360,0.00263982,0.33181229,0.13919142,0.03658530,0.49880072
-5.60380190,1.06393208,0.13464475,0.00266952,0.32957895,0.13818187,0.03701266,0.50108740
-5.59779890,1.06409311,0.12862592,0.00270383,0.32791248,0.13730844,0.03757597,0.50447027
-5.59179590,1.06735527,0.12295239,0.00274400,0.32687796,0.13661064,0.03829061,0.50914756
-5.58579290,1.07404605,0.11757550,0.00279136,0.32657297,0.13614042,0.03917390,0.51534972
-5.57978989,1.08453767,0.11246301,0.00284730,0.32712278,0.13595998,0.04024443,0.52332925
-5.57378689,1.09922494,0.10759862,0.00291314,0.32867379,0.13613892,0.04152124,0.53334849
-5.56778389,1.11849993,0.10298080,0.00299013,0.33138549,0.13675084,0.04302293,0.54566558
-5.56178089,1.14272492,0.09862115,0.00307934,0.33542133,0.13786949,0.04476679,0.56051969
-5.55577789,1.17220519,0.09454245,0.00318157,0.34093909,0.13956478,0.04676785,0.57811582
-5.54977489,1.20716311,0.09077656,0.00329734,0.34808117,0.14189876,0.04903810,0.59861017
-5.54377189,1.24771490,0.08736239,0.00342682,0.35696521,0.14492174,0.05158575,0.62209673
-5.53776888,1.29385159,0.08434413,0.00356976,0.36767572,0.14866885,0.05441473,0.64859569
-5.53176588,1.34542513,0.08176981,0.00372553,0.38025690,0.15315709,0.05752429,0.67804442
-5.52576288,1.40214053,0.07969033,0.00389306,0.39470717,0.15838306,0.06090888,0.71029133
-5.51975988,1.46355474,0.07815901,0.00407090,0.41097560,0.16432152,0.06455819,0.74509312
-5.51375688,1.52908235,0.07723174,0.00425722,0.42896046,0.17092482,0.06845746,0.78211562
-5.50775388,1.59800813,0.07696761,0.00444989,0.44850993,0.17812317,0.07258791,0.82093812
-5.50175088,1.66950583,0.07743004,0.00464655,0.46942505,0.18582588,0.07692741,0.86106136
-5.49574787,1.74266275,0.07868826,0.00484467,0.49146463,0.19392348,0.08145126,0.90191864
-5.48974487,1.81650867,0.08081907,0.00504168,0.51435201,0.20229055,0.08613297,0.94288988
-5.48374187,1.89004823,0.08390861,0.00523503,0.53778339,0.21078929,0.09094515,0.98331798
-5.47773887,1.96229504,0.08805408,0.00542234,0.56143730,0.21927357,0.09586039,1.02252687
-5.47173587,2.03230611,0.09336513,0.00560146,0.58498480,0.22759340,0.10085192,1.05984058
-5.46573287,2.09921494,0.09996470,0.00577061,0.60810000,0.23559952,0.10589429,1.09460257
-5.45972986,2.16226176,0.10798927,0.00592841,0.63047039,0.24314801,0.11096384,1.12619455
-5.45372686,2.22081949,0.11758807,0.00607397,0.65180654,0.25010475,0.11603891,1.15405413
-5.44772386,2.27441420,0.12892146,0.00620695,0.67185082,0.25634942,0.12109994,1.17769052
-5.44172086,2.32273904,0.14215800,0.00632755,0.69038465,0.26177906,0.12612931,1.19669787
-5.43571786,2.36566108,0.15747047,0.00643654,0.70723408,0.26631087,0.13111105,1.21076563
-5.42971486,2.40322061,0.17503062,0.00653518,0.72227341,0.26988431,0.13603037,1.21968568
-5.42371186,2.43562311,0.19500283,0.00662523,0.73542686,0.27246230,0.14087307,1.22335610
-5.41770885,2.46322398,0.21753679,0.00670884,0.74666808,0.27403152,0.14562501,1.22178142
-5.41170585,2.48650714,0.24275937,0.00678844,0.75601775,0.27460189,0.15027144,1.21506955
-5.40570285,2.50605819,0.27076599,0.00686665,0.76353928,0.27420512,0.15479655,1.20342568
-5.39969985,2.52253354,0.30161177,0.00694613,0.76933307,0.27289261,0.15918308,1.18714331
-5.39369685,2.53662704,0.33530295,0.00702948,0.77352935,0.27073262,0.16341211,1.16659318
-5.38769385,2.54903544,0.37178876,0.00711908,0.77628031,0.26780701,0.16746308,1.14221027
-5.38169085,2.56042444,0.41095452,0.00721697,0.77775163,0.26420753,0.17131401,1.11447973
-5.37568784,2.57139679,0.45261597,0.00732471,0.77811394,0.26003208,0.17494195,1.08392213
-5.36968484,2.58246377,0.49651564,0.00744334,0.77753466,0.25538082,0.17832365,1.05107854
-5.36368184,2.59402130,0.54232125,0.00757324,0.77617044,0.25035255,0.18143631,1.01649616
-5.35767884,2.60633153,0.58962668,0.00771411,0.77416060,0.24504132,0.18425849,0.98071466
-5.35167584,2.61951067,0.63795551,0.00786493,0.77162177,0.23953358,0.18677107,0.94425378
-5.34567284,2.63352327,0.68676728,0.00802396,0.76864398,0.23390571,0.18895808,0.90760245
-5.33966983,2.64818301,0.73546638,0.00818879,0.76528816,0.22822232,0.19080748,0.87120947
-5.33366683,2.66315984,0.78341345,0.00835641,0.76158516,0.22253514,0.19231177,0.83547611
-5.32766383,2.67799270,0.82993891,0.00852326,0.75753627,0.21688250,0.19346835,0.80075045
-5.32166083,2.69210734,0.87435828,0.00868537,0.75311503,0.21128953,0.19427959,0.76732348
-5.31565783,2.70483815,0.91598879,0.00883846,0.74827018,0.20576888,0.19475274,0.73542708
-5.30965483,2.71545303,0.95416667,0.00897811,0.74292967,0.20032197,0.19489942,0.70523339
-5.30365183,2.72318026,0.98826444,0.00909989,0.73700528,0.19494057,0.19473502,0.67685588
-5.29764882,2.72723619,1.01770776,0.00919950,0.73039789,0.18960874,0.19427792,0.65035160
-5.29164582,2.72685293,1.04199098,0.00927292,0.72300287,0.18430496,0.19354848,0.62572469
-5.28564282,2.72130484,1.06069099,0.00931653,0.71471567,0.17900425,0.19256818,0.60293089
-5.27963982,2.70993324,1.07347870,0.00932725,0.70543712,0.17368034,0.19135871,0.58188293
-5.27363682,2.69216853,1.08012790,0.00930260,0.69507850,0.16830767,0.18994123,0.56245672
-5.26763382,2.66754916,1.08052110,0.00924081,0.68356609,0.16286319,0.18833583,0.54449800
-5.26163082,2.63573706,1.07465211,0.00914084,0.67084512,0.15732793,0.18656120,0.52782950
-5.25562781,2.59652932,1.06262551,0.00900244,0.65688306,0.15168820,0.18463461,0.51225835
-5.24962481,2.54986570,1.04465285,0.00882612,0.64167208,0.14593650,0.18257212,0.49758351
-5.24362181,2.49583226,1.02104598,0.00861316,0.62523073,0.14007204,0.18038900,0.48360316
-5.23761881,2.43466073,0.99220764,0.00836554,0.60760474,0.13410097,0.17810037,0.47012167
-5.23161581,2.36672407,0.95861985,0.00808589,0.58886700,0.12803623,0.17572185,0.45695618
-5.22561281,2.29252819,0.92083055,0.00777739,0.56911657,0.12189715,0.17327029,0.44394232
-5.21960980,2.21270015,0.87943880,0.00744372,0.54847694,0.11570878,0.17076438,0.43093914
-5.21360680,2.12797317,0.83507945,0.00708891,0.52709346,0.10950102,0.16822505,0.41783287
-5.20760380,2.03916893,0.78840741,0.00671728,0.50513000,0.10330757,0.16567565,0.40453953
-5.20160080,1.94717751,0.74008235,0.00633329,0.48276501,0.09716479,0.16314181,0.39100626
-5.19559780,1.85293576,0.69075415,0.00594146,0.46018705,0.09111052,0.16065090,0.37721135
-5.18959480,1.75740459,0.64104958,0.00554625,0.43758997,0.08518285,0.15823122,0.36316294
-5.18359180,1.66154602,0.59156051,0.00515199,0.41516783,0.07941899,0.15591084,0.34889667
-5.17758879,1.56630066,0.54283406,0.00476278,0.39310988,0.07385421,0.15371617,0.33447225
-5.17158579,1.47256658,0.49536473,0.00438243,0.37159574,0.06852085,0.15167043,0.31996925
-5.16558279,1.38118018,0.44958875,0.00401441,0.35079096,0.06344761,0.14979209,0.30548242
-5.15957979,1.29289996,0.40588063,0.00366180,0.33084323,0.05865891,0.14809333,0.29111672
-5.15357679,1.20839372,0.36455191,0.00332729,0.31187939,0.05417455,0.14657883,0.27698247
-5.14757379,1.12822986,0.32585188,0.00301315,0.29400344,0.05000954,0.14524490,0.26319078
-5.14157079,1.05287304,0.28997029,0.00272126,0.27729561,0.04617417,0.14407902,0.24984970
-5.13556778,0.98268448,0.25704161,0.00245312,0.26181268,0.04267431,0.14306001,0.23706116
-5.12956478,0.91792686,0.22715071,0.00220992,0.24758939,0.03951192,0.14215879,0.22491898
-5.12356178,0.85877359,0.20033958,0.00199255,0.23464110,0.03668569,0.14133975,0.21350802
-5.11755878,0.80532205,0.17661476,0.00180166,0.22296747,0.03419196,0.14056269,0.20290446
-5.11155578,0.75761011,0.15595523,0.00163776,0.21255709,0.03202564,0.13978537,0.19317729
-5.10555278,0.71563516,0.13832032,0.00150124,0.20339273,0.03018126,0.13896638,0.18439075
-5.09954977,0.67937475,0.12365734,0.00139245,0.19545714,0.02865407,0.13806834,0.17660772
-5.09354677,0.64880767,0.11190879,0.00131175,0.18873898,0.02744111,0.13706124,0.16989368
-5.08754377,0.62393451,0.10301857,0.00125960,0.18323869,0.02654222,0.13592574,0.16432101
-5.08154077,0.60479663,0.09693736,0.00123653,0.17897389,0.02596094,0.13465615,0.15997345
-5.07553777,0.59149237,0.09362661,0.00124323,0.17598417,0.02570525,0.13326317,0.15695020
-5.06953477,0.58418971,0.09306127,0.00128053,0.17433487,0.02578813,0.13177594,0.15536954
-5.06353177,0.58313460,0.09523110,0.00134941,0.17411973,0.02622791,0.13024352,0.15537163
-5.05752876,0.58865430,0.10014043,0.00145098,0.17546216,0.02704828,0.12873551,0.15712014
-5.05152576,0.60115535,0.10780659,0.00158645,0.17851508,0.02827811,0.12734189,0.16080262
-5.04552276,0.62111614,0.11825695,0.00175706,0.18345908,0.02995095,0.12617193,0.16662946
-5.03951976,0.64907393,0.13152480,0.00196404,0.19049920,0.03210421,0.12535231,0.17483114
-5.03351676,0.68560694,0.14764415,0.00220849,0.19986004,0.03477813,0.12502433,0.18565405
-5.02751376,0.73131180,0.16664388,0.00249135,0.21177951,0.03801443,0.12534045,0.19935460
-5.02151076,0.78677722,0.18854130,0.00281325,0.22650138,0.04185477,0.12646012,0.21619199
-5.01550775,0.85255491,0.21333556,0.00317445,0.24426673,0.04633903,0.12854518,0.23641962
-5.00950475,0.92912870,0.24100127,0.00357475,0.26530465,0.05150345,0.13175479,0.26027546
-5.00350175,1.01688320,0.27148247,0.00401338,0.28982242,0.05737873,0.13624022,0.28797174
-4.99749875,1.11607319,0.30468743,0.00448896,0.31799559,0.06398808,0.14213956,0.31968422
-4.99149575,1.22679512,0.34048455,0.00499943,0.34995812,0.07134541,0.14957255,0.35554146
-4.98549275,1.34896195,0.37869949,0.00554202,0.38579312,0.07945361,0.15863575,0.39561454
-4.97948974,1.48228254,0.41911388,0.00611324,0.42552441,0.08830310,0.16939811,0.43990776
-4.97348674,1.62624664,0.46146553,0.00670892,0.46910923,0.09787067,0.18189719,0.48835056
-4.96748374,1.78011645,0.50545048,0.00732422,0.51643258,0.10811865,0.19613611,0.54079132
-4.96148074,1.94292532,0.55072649,0.00795373,0.56730319,0.11899453,0.21208147,0.59699329
-4.95547774,2.11348403,0.59691828,0.00859155,0.62145162,0.13043105,0.22966215,0.65663300
-4.94947474,2.29039493,0.64362400,0.00923141,0.67853055,0.14234679,0.24876924,0.71930149
-4.94347174,2.47207358,0.69042293,0.00986680,0.73811741,0.15464721,0.26925712,0.78450839
-4.93746873,2.65677755,0.73688402,0.01049116,0.79971936,0.16722623,0.29094563,0.85168897
-4.93146573,2.84264171,0.78257502,0.01109798,0.86278072,0.17996828,0.31362334,0.92021410
-4.92546273,3.02771879,0.82707189,0.01168098,0.92669260,0.19275077,0.33705194,0.98940282
-4.91945973,3.21002422,0.86996812,0.01223427,0.99080464,0.20544684,0.36097150,1.05853732
-4.91345673,3.38758356,0.91088370,0.01275253,1.05443852,0.21792846,0.38510658,1.12687973
-4.90745373,3.55848113,0.94947352,0.01323107,1.11690298,0.23006959,0.40917291,1.19369028
-4.90145073,3.72090803,0.98543484,0.01366602,1.17750981,0.24174947,0.43288455,1.25824610
-4.89544772,3.87320796,1.01851381,0.01405435,1.23559034,0.25285577,0.45596115,1.31985997
-4.88944472,4.01391913,1.04851075,0.01439402,1.29051205,0.26328750,0.47813515,1.37789838
-4.88344172,4.14181077,1.07528416,0.01468396,1.34169445,0.27295769,0.49915867,1.43179797
-4.87743872,4.25591282,1.09875336,0.01492412,1.38862391,0.28179554,0.51880974,1.48107987
-4.87143572,4.35553774,1.11889975,0.01511546,1.43086671,0.28974811,0.53689783,1.52536123
-4.86543272,4.44029351,1.13576659,0.01525989,1.46807988,0.29678131,0.55326824,1.56436335
-4.85942971,4.51008733,1.14945739,0.01536026,1.50001928,0.30288036,0.56780533,1.59791630
-4.85342671,4.56511979,1.16013278,0.01542024,1.52654469,0.30804942,0.58043453,1.62595951
-4.84742371,4.60586963,1.16800607,0.01544426,1.54762146,0.31231069,0.59112286,1.64853853
-4.84142071,4.63306974,1.17333734,0.01543737,1.56331882,0.31570273,0.59987814,1.66579800
-4.83541771,4.64767508,1.17642633,0.01540510,1.57380472,0.31827833,0.60674686,1.67797118
-4.82941471,4.65082395,1.17760408,0.01535338,1.57933741,0.32010177,0.61181073,1.68536650
-4.82341171,4.64379392,1.17722357,0.01528832,1.58025424,0.32124586,0.61518225,1.68835180
-4.81740870,4.62795424,1.17564959,0.01521612,1.57695787,0.32178863,0.61699922,1.68733699
-4.81140570,4.60471669,1.17324806,0.01514287,1.56990092,0.32180997,0.61741871,1.68275596
-4.80540270,4.57548672,1.17037519,0.01507444,1.55956933,0.32138840,0.61661036,1.67504847
-4.79939970,4.54161706,1.16736686,0.01501633,1.54646555,0.32059800,0.61474969,1.66464313
-4.79339670,4.50436561,1.16452861,0.01497350,1.53109215,0.31950571,0.61201132,1.65194199
-4.78739370,4.46485935,1.16212672,0.01495034,1.51393671,0.31816920,0.60856253,1.63730760
-4.78139070,4.42406580,1.16038077,0.01495048,1.49545867,0.31663519,0.60455737,1.62105305
-4.77538769,4.38277312,1.15945814,0.01497681,1.47607867,0.31493860,0.60013159,1.60343537
-4.76938469,4.34157946,1.15947062,0.01503136,1.45617095,0.31310222,0.59539836,1.58465257
-4.76338169,4.30089185,1.16047349,0.01511535,1.43605878,0.31113723,0.59044528,1.56484419
-4.75737869,4.26093437,1.16246703,0.01522917,1.41601336,0.30904421,0.58533247,1.54409531
-4.75137569,4.22176469,1.16540042,0.01537240,1.39625553,0.30681485,0.58009189,1.52244354
-4.74537269,4.18329790,1.16917792,0.01554394,1.37696041,0.30443400,0.57472805,1.49988847
-4.73936968,4.14533596,1.17366677,0.01574201,1.35826400,0.30188212,0.56921979,1.47640286
-4.73336668,4.10760073,1.17870655,0.01596435,1.34027140,0.29913784,0.56352331,1.45194486
-4.72736368,4.06976873,1.18411922,0.01620823,1.32306560,0.29618054,0.55757604,1.42647034
-4.72136068,4.03150523,1.18971943,0.01647066,1.30671622,0.29299269,0.55130141,1.39994460
-4.71535768,3.99249573,1.19532417,0.01674844,1.29128735,0.28956201,0.54461410,1.37235273
-4.70935468,3.95247291,1.20076151,0.01703828,1.27684374,0.28588307,0.53742563,1.34370787
-4.70335168,3.91123760,1.20587753,0.01733690,1.26345488,0.28195836,0.52965000,1.31405702
-4.69734867,3.86867257,1.21054132,0.01764108,1.25119651,0.27779881,0.52120908,1.28348401
-4.69134567,3.82474868,1.21464766,0.01794772,1.24014942,0.27342369,0.51203755,1.25210951
-4.68534267,3.77952328,1.21811734,0.01825387,1.23039558,0.26885981,0.50208712,1.22008823
-4.67933967,3.73313132,1.22089523,0.01855667,1.22201190,0.26414034,0.49132985,1.18760357
-4.67333667,3.68577020,1.22294633,0.01885344,1.21506206,0.25930306,0.47976041,1.15486010
-4.66733367,3.63767981,1.22425026,0.01914155,1.20958719,0.25438837,0.46739728,1.12207457
-4.66133067,3.58911925,1.22479474,0.01941842,1.20559590,0.24943710,0.45428269,1.08946593
-4.65532766,3.54034231,1.22456863,0.01968148,1.20305488,0.24448832,0.44048151,1.05724526
-4.64932466,3.49157351,1.22355509,0.01992809,1.20188052,0.23957726,0.42607909,1.02560612
-4.64332166,3.44298649,1.22172559,0.02015558,1.20193259,0.23473351,0.41117817,0.99471608
-4.63731866,3.39468631,1.21903526,0.02036115,1.20301050,0.22997958,0.39589516,0.96470983
-4.63131566,3.34669695,1.21541983,0.02054193,1.20485268,0.22532994,0.38035582,0.93568433
-4.62531266,3.29895468,1.21079463,0.02069499,1.20713932,0.22079054,0.36469081,0.90769625
-4.61930965,3.25130778,1.20505565,0.02081736,1.20949853,0.21635887,0.34903108,0.88076162
-4.61330665,3.20352241,1.19808259,0.02090612,1.21151574,0.21202448,0.33350352,0.85485780
-4.60730365,3.15529407,1.18974370,0.02095846,1.21274593,0.20777000,0.31822700,0.82992736
-4.60130065,3.10626384,1.17990209,0.02097181,1.21272823,0.20357245,0.30330891,0.80588361
-4.59529765,3.05603793,1.16842305,0.02094386,1.21100187,0.19940483,0.28884242,0.78261727
-4.58929465,3.00420954,1.15518181,0.02087272,1.20712302,0.19523786,0.27490447,0.76000383
-4.58329165,2.95038114,1.14007138,0.02075701,1.20068141,0.19104170,0.26155452,0.73791113
-4.57728864,2.89418619,1.12300974,0.02059588,1.19131589,0.18678769,0.24883413,0.71620661
-4.57128564,2.83530868,1.10394619,0.02038913,1.17872835,0.18244980,0.23676715,0.69476391
-4.56528264,2.77349973,1.08286627,0.02013722,1.16269510,0.17800589,0.22536072,0.67346846
-4.55927964,2.70859035,1.05979521,0.01984129,1.14307540,0.17343874,0.21460664,0.65222185
-4.55327664,2.64050003,1.03479955,0.01950317,1.11981663,0.16873660,0.20448330,0.63094486
-4.54727364,2.56924095,1.00798721,0.01912534,1.09295617,0.16389361,0.19495783,0.60957911
-4.54127064,2.49491807,0.97950584,0.01871090,1.06261986,0.15890973,0.18598848,0.58808759
-4.53526763,2.41772554,0.94953980,0.01826349,1.02901733,0.15379060,0.17752708,0.56645393
-4.52926463,2.33793994,0.91830595,0.01778725,0.99243462,0.14854698,0.16952142,0.54468094
-4.52326163,2.25591122,0.88604859,0.01728673,0.95322449,0.14319425,0.16191754,0.52278846
-4.51725863,2.17205195,0.85303386,0.01676679,0.91179498,0.13775160,0.15466187,0.50081084
-4.51125563,2.08682585,0.81954389,0.01623255,0.86859692,0.13224136,0.14770309,0.47879436
-4.50525263,2.00073604,0.78587093,0.01568930,0.82411086,0.12668821,0.14099375,0.45679460
-4.49924962,1.91431370,0.75231175,0.01514241,0.77883417,0.12111850,0.13449156,0.43487422
-4.49324662,1.82810757,0.71916249,0.01459727,0.73326853,0.11555958,0.12816039,0.41310092
-4.48724362,1.74267441,0.68671394,0.01405924,0.68790863,0.11003932,0.12197101,0.39154589
-4.48124062,1.65857064,0.65524749,0.01353357,0.64323200,0.10458557,0.11590150,0.37028262
-4.47523762,1.57634513,0.62503163,0.01302535,0.59969053,0.09922581,0.10993736,0.34938609
-4.46923462,1.49653293,0.59631893,0.01253946,0.55770357,0.09398684,0.10407144,0.32893218
-4.46323162,1.41964987,0.56934365,0.01208053,0.51765278,0.08889449,0.09830354,0.30899731
-4.45722861,1.34618779,0.54431968,0.01165286,0.47987853,0.08397341,0.09263994,0.28965817
-4.45122561,1.27661015,0.52143890,0.01126039,0.44467788,0.07924684,0.08709262,0.27099133
-4.44522261,1.21134790,0.50086979,0.01090669,0.41230377,0.07473642,0.08167844,0.25307285
-4.43921961,1.15079548,0.48275633,0.01059486,0.38296531,0.07046200,0.07641824,0.23597769
-4.43321661,1.09530688,0.46721706,0.01032751,0.35682886,0.06644140,0.07133577,0.21977885
-4.42721361,1.04519176,0.45434443,0.01010676,0.33401971,0.06269022,0.06645674,0.20454643
-4.42121061,1.00071159,0.44420413,0.00993416,0.31462402,0.05922166,0.06180777,0.19034633
-4.41520760,0.96207609,0.43683480,0.00981072,0.29869090,0.05604633,0.05741542,0.17723895
-4.40920460,0.92943975,0.43224765,0.00973686,0.28623437,0.05317207,0.05330539,0.16527767
-4.40320160,0.90289888,0.43042640,0.00971244,0.27723515,0.05060388,0.04950163,0.15450739
-4.39719860,0.88248903,0.43132725,0.00973674,0.27164210,0.04834381,0.04602577,0.14496305
-4.39119560,0.86818294,0.43487890,0.00980846,0.26937328,0.04639094,0.04289657,0.13666831
-4.38519260,0.85988920,0.44098273,0.00992579,0.27031676,0.04474142,0.04012953,0.12963442
-4.37918959,0.85745146,0.44951304,0.01008637,0.27433103,0.04338852,0.03773664,0.12385925
-4.37318659,0.86064844,0.46031724,0.01028734,0.28124534,0.04232277,0.03572628,0.11932678
-4.36718359,0.86919465,0.47321627,0.01052538,0.29085994,0.04153211,0.03410322,0.11600672
-4.36118059,0.88274194,0.48800505,0.01079670,0.30294648,0.04100206,0.03286869,0.11385467
-4.35517759,0.90088183,0.50445309,0.01109706,0.31724873,0.04071594,0.03202061,0.11281248
-4.34917459,0.92314893,0.52230540,0.01142183,0.33348382,0.04065509,0.03155383,0.11280910
-4.34317159,0.94902524,0.54128384,0.01176600,0.35134417,0.04079907,0.03146041,0.11376169
-4.33716858,0.97794576,0.56108883,0.01212416,0.37050028,0.04112593,0.03172994,0.11557714
-4.33116558,1.00930522,0.58140182,0.01249059,0.39060444,0.04161242,0.03234997,0.11815382
-4.32516258,1.04246630,0.60188850,0.01285929,0.41129552,0.04223424,0.03330625,0.12138364
-4.31915958,1.07676916,0.62220280,0.01322402,0.43220477,0.04296627,0.03458320,0.12515437
-4.31315658,1.11154246,0.64199188,0.01357835,0.45296257,0.04378290,0.03616425,0.12935205
-4.30715358,1.14611568,0.66090202,0.01391579,0.47320600,0.04465826,0.03803221,0.13386360
