energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.83191596,0.92315335,0.12924868,0.00000000,0.68482205,0.24348286,0.49294892,0.00000000
-5.82591296,1.03624865,0.14233622,0.00000000,0.77812313,0.27084305,0.55880749,0.00000000
-5.81990995,1.15797425,0.15669274,0.00000000,0.87862960,0.30043436,0.62948133,0.00000000
-5.81390695,1.28780573,0.17229948,0.00000000,0.98589838,0.33215454,0.70462337,0.00000000
-5.80790395,1.42496907,0.18910003,0.00000000,1.09928560,0.36583546,0.78375037,0.00000000
-5.80190095,1.56843087,0.20699721,0.00000000,1.21793856,0.40123970,0.86623917,0.00000000
-5.79589795,1.71689694,0.22585132,0.00000000,1.34079404,0.43805929,0.95132731,0.00000000
-5.78989495,1.86882016,0.24547976,0.00000000,1.46658377,0.47591704,1.03811858,0.00000000
-5.78389195,2.02241836,0.26565850,0.00000000,1.59384789,0.51437060,1.12559391,0.00000000
-5.77788894,2.17570254,0.28612517,0.00000000,1.72095654,0.55291938,1.21262770,0.00000000
-5.77188594,2.32651537,0.30658400,0.00000000,1.84613958,0.59101429,1.29800947,0.00000000
-5.76588294,2.47257907,0.32671252,0.00000000,1.96752412,0.62807015,1.38047051,0.00000000
-5.75987994,2.61155178,0.34616966,0.00000000,2.08317883,0.66348046,1.45871485,0.00000000
-5.75387694,2.74109045,0.36460534,0.00000000,2.19116379,0.69663406,1.53145359,0.00000000
-5.74787394,2.85891817,0.38167082,0.00000000,2.28958427,0.72693304,1.59744149,0.00000000
-5.74187094,2.96289342,0.39702973,0.00000000,2.37664639,0.75381129,1.65551437,0.00000000
-5.73586793,3.05107838,0.41036913,0.00000000,2.45071244,0.77675296,1.70462588,0.00000000
-5.72986493,3.12180335,0.42141013,0.00000000,2.51035357,0.79530983,1.74388197,0.00000000
-5.72386193,3.17372440,0.42991773,0.00000000,2.55439742,0.80911701,1.77257162,0.00000000
-5.71785893,3.20587150,0.43570919,0.00000000,2.58196863,0.81790616,1.79019229,0.00000000
-5.71185593,3.21768477,0.43866072,0.00000000,2.59252011,0.82151553,1.79646885,0.00000000
-5.70585293,3.20903701,0.43871205,0.00000000,2.58585367,0.81989630,1.79136493,0.00000000
-5.69984992,3.18024112,0.43586875,0.00000000,2.56212885,0.81311505,1.77508617,0.00000000
-5.69384692,3.13204209,0.43020201,0.00000000,2.52185934,0.80135189,1.74807491,0.00000000
-5.68784392,3.06559346,0.42184609,0.00000000,2.46589729,0.78489463,1.71099656,0.00000000
-5.68184092,2.98241941,0.41099339,0.00000000,2.39540585,0.76412898,1.66471811,0.00000000
-5.67583792,2.88436400,0.39788756,0.00000000,2.31182144,0.73952532,1.61027967,0.00000000
-5.66983492,2.77352985,0.38281472,0.00000000,2.21680725,0.71162268,1.54886031,0.00000000
-5.66383192,2.65220894,0.36609352,0.00000000,2.11220024,0.68101053,1.48173969,0.00000000
-5.65782891,2.52280871,0.34806430,0.00000000,1.99995384,0.64830937,1.41025714,0.00000000
-5.65182591,2.38777659,0.32907783,0.00000000,1.88207903,0.61415083,1.33577000,0.00000000
-5.64582291,2.24952634,0.30948439,0.00000000,1.76058627,0.57915826,1.25961300,0.00000000
-5.63981991,2.11036906,0.28962328,0.00000000,1.63743057,0.54392858,1.18306033,0.00000000
-5.63381691,1.97245185,0.26981350,0.00000000,1.51446199,0.50901611,1.10729189,0.00000000
-5.62781391,1.83770613,0.25034582,0.00000000,1.39338320,0.47491900,1.03336503,0.00000000
-5.62181091,1.70780750,0.23147647,0.00000000,1.27571545,0.44206870,0.96219261,0.00000000
-5.61580790,1.58414810,0.21342266,0.00000000,1.16277392,0.41082279,0.89452813,0.00000000
-5.60980490,1.46782196,0.19636002,0.00000000,1.05565258,0.38146123,0.83095792,0.00000000
-5.60380190,1.35962304,0.18042189,0.00000000,0.95521862,0.35418595,0.77190049,0.00000000
-5.59779890,1.26005524,0.16570039,0.00000000,0.86211582,0.32912371,0.71761249,0.00000000
-5.59179590,1.16935296,0.15224897,0.00000000,0.77677585,0.30633168,0.66820054,0.00000000
-5.58579290,1.08751060,0.14008640,0.00000000,0.69943627,0.28580541,0.62363799,0.00000000
-5.57978989,1.01431886,0.12920165,0.00000000,0.63016387,0.26748860,0.58378545,0.00000000
-5.57378689,0.94940572,0.11955959,0.00000000,0.56888158,0.25128409,0.54841392,0.00000000
-5.56778389,0.89227975,0.11110701,0.00000000,0.51539751,0.23706553,0.51722916,0.00000000
-5.56178089,0.84237368,0.10377876,0.00000000,0.46943446,0.22468897,0.48989617,0.00000000
-5.55577789,0.79908612,0.09750363,0.00000000,0.43065850,0.21400405,0.46606254,0.00000000
-5.54977489,0.76181962,0.09220985,0.00000000,0.39870539,0.20486414,0.44537979,0.00000000
-5.54377189,0.73001374,0.08782980,0.00000000,0.37320379,0.19713510,0.42752174,0.00000000
-5.53776888,0.70317191,0.08430403,0.00000000,0.35379456,0.19070240,0.41219945,0.00000000
-5.53176588,0.68088138,0.08158427,0.00000000,0.34014553,0.18547633,0.39917217,0.00000000
-5.52576288,0.66282607,0.07963544,0.00000000,0.33196171,0.18139524,0.38825434,0.00000000
-5.51975988,0.64879226,0.07843671,0.00000000,0.32899074,0.17842682,0.37931845,0.00000000
-5.51375688,0.63866746,0.07798164,0.00000000,0.33102410,0.17656754,0.37229419,0.00000000
-5.50775388,0.63243348,0.07827733,0.00000000,0.33789424,0.17584042,0.36716423,0.00000000
-5.50175088,0.63015426,0.07934296,0.00000000,0.34946856,0.17629139,0.36395720,0.00000000
-5.49574787,0.63195989,0.08120765,0.00000000,0.36564071,0.17798453,0.36273853,0.00000000
-5.48974487,0.63802799,0.08390780,0.00000000,0.38632022,0.18099656,0.36359989,0.00000000
-5.48374187,0.64856366,0.08748429,0.00000000,0.41142124,0.18541095,0.36664796,0.00000000
-5.47773887,0.66377946,0.09197939,0.00000000,0.44085112,0.19131202,0.37199328,0.00000000
-5.47173587,0.68387641,0.09743380,0.00000000,0.47449981,0.19877927,0.37973986,0.00000000
-5.46573287,0.70902722,0.10388384,0.00000000,0.51223063,0.20788241,0.38997614,0.00000000
-5.45972986,0.73936245,0.11135893,0.00000000,0.55387291,0.21867722,0.40276773,0.00000000
-5.45372686,0.77496031,0.11987949,0.00000000,0.59921711,0.23120244,0.41815234,0.00000000
-5.44772386,0.81584039,0.12945525,0.00000000,0.64801240,0.24547790,0.43613706,0.00000000
-5.44172086,0.86196142,0.14008416,0.00000000,0.69996704,0.26150377,0.45669787,0.00000000
-5.43571786,0.91322270,0.15175166,0.00000000,0.75475106,0.27926102,0.47978150,0.00000000
-5.42971486,0.96946894,0.16443054,0.00000000,0.81200138,0.29871287,0.50530905,0.00000000
-5.42371186,1.03049767,0.17808119,0.00000000,0.87132851,0.31980706,0.53318113,0.00000000
-5.41770885,1.09606830,0.19265204,0.00000000,0.93232463,0.34247864,0.56328395,0.00000000
-5.41170585,1.16591191,0.20808043,0.00000000,0.99457211,0.36665304,0.59549568,0.00000000
-5.40570285,1.23974065,0.22429337,0.00000000,1.05765204,0.39224891,0.62969250,0.00000000
-5.39969985,1.31725575,0.24120843,0.00000000,1.12115194,0.41918069,0.66575370,0.00000000
-5.39369685,1.39815314,0.25873445,0.00000000,1.18467217,0.44736020,0.70356527,0.00000000
-5.38769385,1.48212596,0.27677203,0.00000000,1.24783052,0.47669736,0.74302150,0.00000000
-5.38169085,1.56886346,0.29521384,0.00000000,1.31026459,0.50709963,0.78402418,0.00000000
-5.37568784,1.65804597,0.31394453,0.00000000,1.37163190,0.53847008,0.82647936,0.00000000
-5.36968484,1.74933619,0.33284052,0.00000000,1.43160770,0.57070426,0.87029165,0.00000000
-5.36368184,1.84236713,0.35176942,0.00000000,1.48988067,0.60368584,0.91535622,0.00000000
-5.35767884,1.93672756,0.37058951,0.00000000,1.54614701,0.63728136,0.96154907,0.00000000
-5.35167584,2.03194608,0.38914917,0.00000000,1.60010345,0.67133447,1.00871602,0.00000000
-5.34567284,2.12747510,0.40728649,0.00000000,1.65143982,0.70566007,1.05666134,0.00000000
-5.33966983,2.22267618,0.42482926,0.00000000,1.69983206,0.74003890,1.10513684,0.00000000
-5.33366683,2.31680848,0.44159549,0.00000000,1.74493635,0.77421316,1.15383230,0.00000000
-5.32766383,2.40902153,0.45739460,0.00000000,1.78638514,0.80788367,1.20236829,0.00000000
-5.32166083,2.49835392,0.47202936,0.00000000,1.82378577,0.84070906,1.25029206,0.00000000
-5.31565783,2.58373872,0.48529877,0.00000000,1.85672209,0.87230748,1.29707747,0.00000000
-5.30965483,2.66401658,0.49700169,0.00000000,1.88475947,0.90226091,1.34212922,0.00000000
-5.30365183,2.73795646,0.50694140,0.00000000,1.90745320,0.93012247,1.38479183,0.00000000
-5.29764882,2.80428398,0.51493080,0.00000000,1.92436029,0.95542639,1.42436337,0.00000000
-5.29164582,2.86171650,0.52079807,0.00000000,1.93505405,0.97770060,1.46011360,0.00000000
-5.28564282,2.90900370,0.52439276,0.00000000,1.93914108,0.99648134,1.49130596,0.00000000
-5.27963982,2.94497211,0.52559167,0.00000000,1.93627979,1.01132941,1.51722260,0.00000000
-5.27363682,2.96857141,0.52430459,0.00000000,1.92619950,1.02184706,1.53719140,0.00000000
-5.26763382,2.97892046,0.52047936,0.00000000,1.90871927,1.02769503,1.55061365,0.00000000
-5.26163082,2.97535067,0.51410596,0.00000000,1.88376524,1.02860858,1.55699120,0.00000000
-5.25562781,2.95744447,0.50521951,0.00000000,1.85138569,1.02441192,1.55595160,0.00000000
-5.24962481,2.92506679,0.49390185,0.00000000,1.81176284,1.01503009,1.54727002,0.00000000
-5.24362181,2.87838791,0.48028161,0.00000000,1.76522072,1.00049774,1.53088678,0.00000000
-5.23761881,2.81789621,0.46453268,0.00000000,1.71222847,0.98096420,1.50691955,0.00000000
-5.23161581,2.74440009,0.44687114,0.00000000,1.65339896,0.95669466,1.47566949,0.00000000
-5.22561281,2.65901875,0.42755074,0.00000000,1.58948233,0.92806717,1.43762098,0.00000000
-5.21960980,2.56316206,0.40685705,0.00000000,1.52135497,0.89556564,1.39343492,0.00000000
-5.21360680,2.45850029,0.38510063,0.00000000,1.45000390,0.85976909,1.34393565,0.00000000
-5.20760380,2.34692497,0.36260935,0.00000000,1.37650741,0.82133761,1.29009215,0.00000000
-5.20160080,2.23050233,0.33972031,0.00000000,1.30201239,0.78099558,1.23299432,0.00000000
-5.19559780,2.11142126,0.31677159,0.00000000,1.22770930,0.73951283,1.17382499,0.00000000
-5.18959480,1.99193772,0.29409416,0.00000000,1.15480550,0.69768456,1.11382917,0.00000000
-5.18359180,1.87431762,0.27200426,0.00000000,1.08449782,0.65631063,1.05428121,0.00000000
-5.17758879,1.76077998,0.25079640,0.00000000,1.01794519,0.61617505,0.99645140,0.00000000
-5.17158579,1.65344227,0.23073732,0.00000000,0.95624199,0.57802629,0.94157281,0.00000000
-5.16558279,1.55426936,0.21206093,0.00000000,0.90039291,0.54255898,0.89080955,0.00000000
-5.15957979,1.46502733,0.19496427,0.00000000,0.85128977,0.51039745,0.84522714,0.00000000
-5.15357679,1.38724312,0.17960474,0.00000000,0.80969083,0.48208147,0.80576589,0.00000000
-5.14757379,1.32217073,0.16609827,0.00000000,0.77620291,0.45805452,0.77321768,0.00000000
-5.14157079,1.27076440,0.15451870,0.00000000,0.75126671,0.43865455,0.74820668,0.00000000
-5.13556778,1.23365899,0.14489803,0.00000000,0.73514543,0.42410752,0.73117429,0.00000000
-5.12956478,1.21115767,0.13722755,0.00000000,0.72791701,0.41452354,0.72236844,0.00000000
-5.12356178,1.20322697,0.13145979,0.00000000,0.72947013,0.40989575,0.72183743,0.00000000
-5.11755878,1.20949889,0.12751112,0.00000000,0.73950395,0.41010165,0.72942835,0.00000000
-5.11155578,1.22928025,0.12526488,0.00000000,0.75753205,0.41490698,0.74479006,0.00000000
-5.10555278,1.26156874,0.12457508,0.00000000,0.78289023,0.42397198,0.76738074,0.00000000
-5.09954977,1.30507587,0.12527038,0.00000000,0.81474863,0.43685982,0.79647982,0.00000000
-5.09354677,1.35825614,0.12715857,0.00000000,0.85212783,0.45304731,0.83120430,0.00000000
-5.08754377,1.41934248,0.13003118,0.00000000,0.89391903,0.47193739,0.87052912,0.00000000
-5.08154077,1.48638712,0.13366838,0.00000000,0.93890798,0.49287359,0.91331138,0.00000000
-5.07553777,1.55730753,0.13784402,0.00000000,0.98580232,0.51515587,0.95831785,0.00000000
-5.06953477,1.62993639,0.14233070,0.00000000,1.03326181,0.53805778,1.00425543,0.00000000
-5.06353177,1.70207466,0.14690488,0.00000000,1.07993072,0.56084444,1.04980363,0.00000000
-5.05752876,1.77154630,0.15135185,0.00000000,1.12447163,0.58279095,1.09364850,0.00000000
-5.05152576,1.83625339,0.15547040,0.00000000,1.16559948,0.60320079,1.13451683,0.00000000
-5.04552276,1.89422982,0.15907730,0.00000000,1.20211495,0.62142352,1.17120974,0.00000000
-5.03951976,1.94369180,0.16201112,0.00000000,1.23293590,0.63687140,1.20263453,0.00000000
-5.03351676,1.98308362,0.16413558,0.00000000,1.25712570,0.64903423,1.22783355,0.00000000
-5.02751376,2.01111679,0.16534215,0.00000000,1.27391749,0.65749191,1.24600925,0.00000000
-5.02151076,2.02680111,0.16555181,0.00000000,1.28273317,0.66192430,1.25654422,0.00000000
-5.01550775,2.02946653,0.16471601,0.00000000,1.28319652,0.66211790,1.25901560,0.00000000
-5.00950475,2.01877473,0.16281662,0.00000000,1.27513985,0.65796917,1.25320320,0.00000000
-5.00350175,1.99472015,0.15986508,0.00000000,1.25860376,0.64948433,1.23909103,0.00000000
-4.99749875,1.95762028,0.15590057,0.00000000,1.23383033,0.63677565,1.21686223,0.00000000
-4.99149575,1.90809586,0.15098749,0.00000000,1.20124973,0.62005443,1.18688761,0.00000000
-4.98549275,1.84704172,0.14521211,0.00000000,1.16146114,0.59962098,1.14970841,0.00000000
-4.97948974,1.77558976,0.13867884,0.00000000,1.11520871,0.57585209,1.10601403,0.00000000
-4.97348674,1.69506558,0.13150597,0.00000000,1.06335375,0.54918651,1.05661574,0.00000000
-4.96748374,1.60694085,0.12382133,0.00000000,1.00684430,0.52010907,1.00241760,0.00000000
-4.96148074,1.51278332,0.11575776,0.00000000,0.94668342,0.48913420,0.94438575,0.00000000
-4.95547774,1.41420657,0.10744892,0.00000000,0.88389758,0.45678942,0.88351751,0.00000000
-4.94947474,1.31282159,0.09902524,0.00000000,0.81950634,0.42359951,0.82081137,0.00000000
-4.94347174,1.21019192,0.09061037,0.00000000,0.75449449,0.39007194,0.75723904,0.00000000
-4.93746873,1.10779388,0.08231820,0.00000000,0.68978753,0.35668408,0.69372067,0.00000000
-4.93146573,1.00698317,0.07425045,0.00000000,0.62623139,0.32387247,0.63110378,0.00000000
-4.92546273,0.90896853,0.06649495,0.00000000,0.56457667,0.29202446,0.57014666,0.00000000
-4.91945973,0.81479317,0.05912457,0.00000000,0.50546779,0.26147244,0.51150637,0.00000000
-4.91345673,0.72532372,0.05219680,0.00000000,0.44943707,0.23249050,0.45573153,0.00000000
-4.90745373,0.64124666,0.04575393,0.00000000,0.39690339,0.20529351,0.40325973,0.00000000
-4.90145073,0.56307163,0.03982370,0.00000000,0.34817526,0.18003839,0.35441916,0.00000000
-4.89544772,0.49114066,0.03442050,0.00000000,0.30345756,0.15682736,0.30943406,0.00000000
-4.88944472,0.42564262,0.02954675,0.00000000,0.26286148,0.13571270,0.26843345,0.00000000
-4.88344172,0.36663157,0.02519466,0.00000000,0.22641689,0.11670284,0.23146230,0.00000000
-4.87743872,0.31404801,0.02134805,0.00000000,0.19408645,0.09976925,0.19849470,0.00000000
-4.87143572,0.26774208,0.01798427,0.00000000,0.16578082,0.08485395,0.16944820,0.00000000
-4.86543272,0.22749749,0.01507610,0.00000000,0.14137431,0.07187717,0.14419878,0.00000000
-4.85942971,0.19305546,0.01259352,0.00000000,0.12072038,0.06074497,0.12259588,0.00000000
-4.85342671,0.16413787,0.01050545,0.00000000,0.10366661,0.05135653,0.10447698,0.00000000
-4.84742371,0.14046898,0.00878117,0.00000000,0.09006857,0.04361101,0.08968138,0.00000000
-4.84142071,0.12179524,0.00739171,0.00000000,0.07980246,0.03741364,0.07806284,0.00000000
-4.83541771,0.10790283,0.00631094,0.00000000,0.07277607,0.03268122,0.06950080,0.00000000
-4.82941471,0.09863265,0.00551641,0.00000000,0.06893804,0.02934670,0.06391005,0.00000000
-4.82341171,0.09389252,0.00499012,0.00000000,0.06828512,0.02736291,0.06124866,0.00000000
-4.81740870,0.09366651,0.00471897,0.00000000,0.07086735,0.02670543,0.06152403,0.00000000
-4.81140570,0.09802119,0.00469505,0.00000000,0.07679103,0.02737452,0.06479706,0.00000000
-4.80540270,0.10710871,0.00491575,0.00000000,0.08621944,0.02939611,0.07118417,0.00000000
-4.79939970,0.12116652,0.00538371,0.00000000,0.09937100,0.03282186,0.08085719,0.00000000
-4.79339670,0.14051376,0.00610653,0.00000000,0.11651500,0.03772819,0.09404099,0.00000000
-4.78739370,0.16554385,0.00709638,0.00000000,0.13796465,0.04421432,0.11100868,0.00000000
-4.78139070,0.19671353,0.00836940,0.00000000,0.16406750,0.05239928,0.13207435,0.00000000
-4.77538769,0.23452801,0.00994493,0.00000000,0.19519309,0.06241781,0.15758323,0.00000000
-4.76938469,0.27952227,0.01184456,0.00000000,0.23171809,0.07441523,0.18789929,0.00000000
-4.76338169,0.33223874,0.01409109,0.00000000,0.27400889,0.08854123,0.22339038,0.00000000
-4.75737869,0.39320139,0.01670721,0.00000000,0.32240206,0.10494272,0.26441096,0.00000000
-4.75137569,0.46288683,0.01971415,0.00000000,0.37718311,0.12375571,0.31128281,0.00000000
-4.74537269,0.54169306,0.02313023,0.00000000,0.43856397,0.14509661,0.36427413,0.00000000
-4.73936968,0.62990658,0.02696924,0.00000000,0.50666016,0.16905294,0.42357757,0.00000000
-4.73336668,0.72766911,0.03123891,0.00000000,0.58146822,0.19567390,0.48928796,0.00000000
-4.72736368,0.83494512,0.03593936,0.00000000,0.66284467,0.22496111,0.56138059,0.00000000
-4.72136068,0.95149173,0.04106168,0.00000000,0.75048735,0.25685988,0.63969106,0.00000000
-4.71535768,1.07683251,0.04658667,0.00000000,0.84392041,0.29125159,0.72389778,0.00000000
-4.70935468,1.21023680,0.05248381,0.00000000,0.94248394,0.32794744,0.81350812,0.00000000
-4.70335168,1.35070629,0.05871068,0.00000000,1.04532933,0.36668426,0.90784949,0.00000000
-4.69734867,1.49697015,0.06521261,0.00000000,1.15142119,0.40712262,1.00606609,0.00000000
-4.69134567,1.64749010,0.07192296,0.00000000,1.25954642,0.44884768,1.10712233,0.00000000
-4.68534267,1.80047616,0.07876379,0.00000000,1.36833091,0.49137310,1.20981344,0.00000000
-4.67933967,1.95391353,0.08564713,0.00000000,1.47626381,0.53414805,1.31278348,0.00000000
-4.67333667,2.10560059,0.09247684,0.00000000,1.58172897,0.57656740,1.41455077,0.00000000
-4.66733367,2.25319734,0.09915084,0.00000000,1.68304298,0.61798496,1.51354034,0.00000000
-4.66133067,2.39428298,0.10556400,0.00000000,1.77849851,0.65772938,1.60812236,0.00000000
-4.65532766,2.52642098,0.11161131,0.00000000,1.86641157,0.69512236,1.69665561,0.00000000
-4.64932466,2.64722920,0.11719142,0.00000000,1.94517100,0.72949837,1.77753426,0.00000000
-4.64332166,2.75445263,0.12221033,0.00000000,2.01328808,0.76022538,1.84923622,0.00000000
-4.63731866,2.84603545,0.12658515,0.00000000,2.06944431,0.78672557,1.91037107,0.00000000
-4.63131566,2.92018967,0.13024781,0.00000000,2.11253528,0.80849527,1.95972548,0.00000000
-4.62531266,2.97545706,0.13314851,0.00000000,2.14170857,0.82512321,1.99630417,0.00000000
-4.61930965,3.01076175,0.13525883,0.00000000,2.15639407,0.83630635,2.01936431,0.00000000
-4.61330665,3.02545086,0.13657434,0.00000000,2.15632524,0.84186243,2.02844205,0.00000000
-4.60730365,3.01932147,0.13711666,0.00000000,2.14155038,0.84173881,2.02336963,0.00000000
-4.60130065,2.99263243,0.13693485,0.00000000,2.11243326,0.83601706,2.00428240,0.00000000
-4.59529765,2.94610068,0.13610600,0.00000000,2.06964332,0.82491324,1.97161540,0.00000000
-4.58929465,2.88088199,0.13473518,0.00000000,2.01413563,0.80877363,1.92608961,0.00000000
-4.58329165,2.79853729,0.13295455,0.00000000,1.94712181,0.78806638,1.86868853,0.00000000
-4.57728864,2.70098598,0.13092173,0.00000000,1.87003310,0.76336912,1.80062631,0.00000000
-4.57128564,2.59044834,0.12881750,0.00000000,1.78447733,0.73535342,1.72330877,0.00000000
-4.56528264,2.46937975,0.12684283,0.00000000,1.69219169,0.70476641,1.63828923,0.00000000
-4.55927964,2.34039932,0.12521526,0.00000000,1.59499324,0.67241057,1.54722099,0.00000000
-4.55327664,2.20621598,0.12416485,0.00000000,1.49472928,0.63912223,1.45180860,0.00000000
-4.54727364,2.06955497,0.12392958,0.00000000,1.39322934,0.60574974,1.35375988,0.00000000
-4.54127064,1.93308717,0.12475044,0.00000000,1.29226065,0.57313193,1.25474044,0.00000000
-4.53526763,1.79936380,0.12686617,0.00000000,1.19348835,0.54207752,1.15633244,0.00000000
-4.52926463,1.67075840,0.13050779,0.00000000,1.09844156,0.51334605,1.05999873,0.00000000
-4.52326163,1.54941734,0.13589299,0.00000000,1.00848619,0.48763080,0.96705338,0.00000000
-4.51725863,1.43722006,0.14322045,0.00000000,0.92480458,0.46554394,0.87863922,0.00000000
-4.51125563,1.33574926,0.15266427,0.00000000,0.84838228,0.44760429,0.79571239,0.00000000
-4.50525263,1.24627123,0.16436852,0.00000000,0.78000150,0.43422763,0.71903400,0.00000000
-4.49924962,1.16972576,0.17844216,0.00000000,0.72024079,0.42571975,0.64916824,0.00000000
-4.49324662,1.10672522,0.19495447,0.00000000,0.66948027,0.42227210,0.58648650,0.00000000
-4.48724362,1.05756160,0.21393108,0.00000000,0.62791151,0.42396015,0.53117641,0.00000000
-4.48124062,1.02222086,0.23535098,0.00000000,0.59555127,0.43074420,0.48325515,0.00000000
-4.47523762,1.00040322,0.25914449,0.00000000,0.57225808,0.44247266,0.44258578,0.00000000
-4.46923462,0.99154862,0.28519258,0.00000000,0.55775100,0.45888762,0.40889591,0.00000000
-4.46323162,0.99486611,0.31332748,0.00000000,0.55162963,0.47963275,0.38179760,0.00000000
-4.45722861,1.00936646,0.34333498,0.00000000,0.55339477,0.50426314,0.36080795,0.00000000
-4.45122561,1.03389709,0.37495825,0.00000000,0.56246921,0.53225729,0.34536946,0.00000000
-4.44522261,1.06717849,0.40790336,0.00000000,0.57821803,0.56303073,0.33486993,0.00000000
-4.43921961,1.10784156,0.44184629,0.00000000,0.59996823,0.59595132,0.32866124,0.00000000
-4.43321661,1.15446516,0.47644141,0.00000000,0.62702723,0.63035577,0.32607694,0.00000000
-4.42721361,1.20561317,0.51133112,0.00000000,0.65870001,0.66556707,0.32644831,0.00000000
-4.42121061,1.25987036,0.54615630,0.00000000,0.69430470,0.70091250,0.32911885,0.00000000
-4.41520760,1.31587653,0.58056728,0.00000000,0.73318638,0.73574160,0.33345719,0.00000000
-4.40920460,1.37235793,0.61423470,0.00000000,0.77472898,0.76944355,0.33886826,0.00000000
-4.40320160,1.42815541,0.64685995,0.00000000,0.81836489,0.80146357,0.34480285,0.00000000
-4.39719860,1.48224850,0.67818460,0.00000000,0.86358238,0.83131752,0.35076550,0.00000000
-4.39119560,1.53377463,0.70799837,0.00000000,0.90993047,0.85860426,0.35632066,0.00000000
-4.38519260,1.58204308,0.73614513,0.00000000,0.95702130,0.88301522,0.36109730,0.00000000
-4.37918959,1.62654298,0.76252677,0.00000000,1.00452986,0.90434081,0.36479170,0.00000000
-4.37318659,1.66694522,0.78710448,0.00000000,1.05219120,0.92247332,0.36716871,0.00000000
-4.36718359,1.70309816,0.80989755,0.00000000,1.09979519,0.93740617,0.36806125,0.00000000
-4.36118059,1.73501732,0.83097948,0.00000000,1.14717921,0.94922954,0.36736835,0.00000000
-4.35517759,1.76286954,0.85047177,0.00000000,1.19421894,0.95812253,0.36505157,0.00000000
-4.34917459,1.78695227,0.86853562,0.00000000,1.24081793,0.96434229,0.36113020,0.00000000
-4.34317159,1.80766904,0.88536191,0.00000000,1.28689634,0.96821054,0.35567511,0.00000000
-4.33716858,1.82550212,0.90116007,0.00000000,1.33237963,0.97009812,0.34880176,0.00000000
-4.33116558,1.84098385,0.91614651,0.00000000,1.37718774,0.97040841,0.34066247,0.00000000
-4.32516258,1.85466786,0.93053300,0.00000000,1.42122557,0.96956031,0.33143825,0.00000000
-4.31915958,1.86710172,0.94451600,0.00000000,1.46437537,0.96797165,0.32133052,0.00000000
-4.31315658,1.87880213,0.95826719,0.00000000,1.50649145,0.96604381,0.31055310,0.00000000
-4.30715358,1.89023402,0.97192593,0.00000000,1.54739795,0.96414816,0.29932458,0.00000000
