energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.51975988,1.39849712,0.04409987,0.04180069,0.65743886,0.59222087,0.39754402,0.15364229,0.64850659,0.00000000
-5.51375688,1.49100676,0.04662117,0.04510416,0.71418736,0.61512205,0.43311168,0.16753233,0.70137792,0.00000000
-5.50775388,1.59178668,0.04904319,0.04861134,0.77404755,0.64352399,0.47044227,0.18207736,0.75703969,0.00000000
-5.50175088,1.69948649,0.05132243,0.05227784,0.83638250,0.67690051,0.50913115,0.19711348,0.81484616,0.00000000
-5.49574787,1.81259079,0.05341716,0.05605523,0.90047708,0.71463318,0.54873155,0.21246050,0.87408570,0.00000000
-5.48974487,1.92944220,0.05528860,0.05989183,0.96554717,0.75602206,0.58875929,0.22792420,0.93399034,0.00000000
-5.48374187,2.04826840,0.05690191,0.06373363,1.03075116,0.80029825,0.62869884,0.24329915,0.99374719,0.00000000
-5.47773887,2.16721262,0.05822722,0.06752532,1.09520365,0.84663775,0.66801065,0.25837201,1.05251156,0.00000000
-5.47173587,2.28436748,0.05924032,0.07121143,1.15799100,0.89417693,0.70613976,0.27292527,1.10942164,0.00000000
-5.46573287,2.39781135,0.05992333,0.07473750,1.21818855,0.94202906,0.74252546,0.28674133,1.16361440,0.00000000
-5.45972986,2.50564669,0.06026499,0.07805141,1.27487916,0.98930195,0.77661202,0.29960688,1.21424243,0.00000000
-5.45372686,2.60603954,0.06026089,0.08110457,1.32717245,1.03511627,0.80785993,0.31131744,1.26049128,0.00000000
-5.44772386,2.69725905,0.05991330,0.08385322,1.37422440,1.07862416,0.83575767,0.32168182,1.30159687,0.00000000
-5.44172086,2.77771615,0.05923096,0.08625953,1.41525670,1.11902771,0.85983345,0.33052664,1.33686245,0.00000000
-5.43571786,2.84600009,0.05822858,0.08829273,1.44957514,1.15559686,0.87966661,0.33770038,1.36567467,0.00000000
-5.42971486,2.90091181,0.05692618,0.08992993,1.47658665,1.18768609,0.89489832,0.34307723,1.38751815,0.00000000
-5.42371186,2.94149287,0.05534834,0.09115690,1.49581417,1.21474940,0.90524119,0.34656020,1.40198815,0.00000000
-5.41770885,2.96704900,0.05352335,0.09196847,1.50690906,1.23635296,0.91048726,0.34808377,1.40880080,0.00000000
-5.41170585,2.97716715,0.05148228,0.09236880,1.50966035,1.25218510,0.91051423,0.34761560,1.40780053,0.00000000
-5.40570285,2.97172543,0.04925810,0.09237129,1.50400057,1.26206288,0.90528956,0.34515753,1.39896440,0.00000000
-5.39969985,2.95089522,0.04688472,0.09199821,1.49000785,1.26593515,0.89487209,0.34074561,1.38240305,0.00000000
-5.39369685,2.91513529,0.04439622,0.09128008,1.46790418,1.26388178,0.87941128,0.33444923,1.35835820,0.00000000
-5.38769385,2.86517768,0.04182605,0.09025472,1.43804970,1.25610881,0.85914383,0.32636940,1.32719669,0.00000000
-5.38169085,2.80200595,0.03920636,0.08896606,1.40093329,1.24293982,0.83438784,0.31663611,1.28940115,0.00000000
-5.37568784,2.72682611,0.03656745,0.08746267,1.35715965,1.22480352,0.80553463,0.30540495,1.24555770,0.00000000
-5.36968484,2.64103127,0.03393733,0.08579621,1.30743332,1.20221804,0.77303856,0.29285308,1.19634092,0.00000000
-5.36368184,2.54616112,0.03134139,0.08401962,1.25254014,1.17577243,0.73740510,0.27917467,1.14249660,0.00000000
-5.35767884,2.44385777,0.02880217,0.08218533,1.19332680,1.14610599,0.69917763,0.26457594,1.08482296,0.00000000
-5.35167584,2.33581932,0.02633924,0.08034345,1.13067919,1.11388629,0.65892347,0.24927003,1.02415081,0.00000000
-5.34567284,2.22375298,0.02396916,0.07854000,1.06550031,1.07978669,0.61721963,0.23347185,0.96132345,0.00000000
-5.33966983,2.10932941,0.02170551,0.07681531,0.99868848,1.04446417,0.57463875,0.21739307,0.89717701,0.00000000
-5.33366683,1.99413995,0.01955903,0.07520264,0.93111657,1.00853861,0.53173579,0.20123741,0.83252166,0.00000000
-5.32766383,1.87965821,0.01753772,0.07372704,0.86361298,0.97257400,0.48903590,0.18519644,0.76812463,0.00000000
-5.32166083,1.76720741,0.01564703,0.07240458,0.79694487,0.93706268,0.44702381,0.16944588,0.70469521,0.00000000
-5.31565783,1.65793447,0.01389012,0.07124193,0.73180428,0.90241303,0.40613511,0.15414267,0.64287239,0.00000000
-5.30965483,1.55279164,0.01226802,0.07023628,0.66879722,0.86894110,0.36674951,0.13942276,0.58321531,0.00000000
-5.30365183,1.45252603,0.01077991,0.06937575,0.60843625,0.83686650,0.32918642,0.12539962,0.52619666,0.00000000
-5.29764882,1.35767708,0.00942337,0.06864009,0.55113630,0.80631256,0.29370250,0.11216361,0.47219914,0.00000000
-5.29164582,1.26858172,0.00819459,0.06800177,0.49721384,0.77731068,0.26049150,0.09978198,0.42151482,0.00000000
-5.28564282,1.18538640,0.00708861,0.06742737,0.44688915,0.74980841,0.22968587,0.08829968,0.37434721,0.00000000
-5.27963982,1.10806528,0.00609955,0.06687922,0.40029124,0.72368093,0.20136014,0.07774062,0.33081575,0.00000000
-5.27363682,1.03644318,0.00522086,0.06631712,0.35746516,0.69874503,0.17553567,0.06810949,0.29096231,0.00000000
-5.26763382,0.97022222,0.00444544,0.06570026,0.31838114,0.67477500,0.15218649,0.05939398,0.25475930,0.00000000
-5.26163082,0.90901049,0.00376594,0.06498905,0.28294495,0.65151949,0.13124588,0.05156714,0.22211892,0.00000000
-5.25562781,0.85235150,0.00317482,0.06414684,0.25100915,0.62871847,0.11261336,0.04459007,0.19290308,0.00000000
-5.24962481,0.79975300,0.00266460,0.06314155,0.22238457,0.60611948,0.09616185,0.03841440,0.16693362,0.00000000
-5.24362181,0.75071395,0.00222791,0.06194696,0.19685158,0.58349244,0.08174458,0.03298493,0.14400229,0.00000000
-5.23761881,0.70474856,0.00185768,0.06054378,0.17417082,0.56064226,0.06920169,0.02824196,0.12388037,0.00000000
-5.23161581,0.66140666,0.00154720,0.05892032,0.15409291,0.53741892,0.05836618,0.02412351,0.10632742,0.00000000
-5.22561281,0.62028985,0.00129019,0.05707287,0.13636709,0.51372451,0.04906922,0.02056717,0.09109907,0.00000000
-5.21960980,0.58106302,0.00108087,0.05500566,0.12074845,0.48951722,0.04114459,0.01751177,0.07795373,0.00000000
-5.21360680,0.54346133,0.00091399,0.05273051,0.10700374,0.46481217,0.03443234,0.01489867,0.06665808,0.00000000
-5.20760380,0.50729281,0.00078486,0.05026618,0.09491573,0.43967943,0.02878161,0.01267274,0.05699136,0.00000000
-5.20160080,0.47243694,0.00068933,0.04763745,0.08428626,0.41423933,0.02405266,0.01078313,0.04874853,0.00000000
-5.19559780,0.43883986,0.00062379,0.04487401,0.07493793,0.38865574,0.02011817,0.00918367,0.04174234,0.00000000
-5.18959480,0.40650683,0.00058511,0.04200921,0.06671481,0.36312768,0.01686391,0.00783315,0.03580443,0.00000000
-5.18359180,0.37549273,0.00057065,0.03907878,0.05948209,0.33787988,0.01418889,0.00669527,0.03078568,0.00000000
-5.17758879,0.34589132,0.00057816,0.03611947,0.05312509,0.31315289,0.01200507,0.00573861,0.02655586,0.00000000
-5.17158579,0.31782413,0.00060574,0.03316788,0.04754776,0.28919329,0.01023671,0.00493634,0.02300280,0.00000000
-5.16558279,0.29142951,0.00065176,0.03025930,0.04267078,0.26624449,0.00881954,0.00426590,0.02003119,0.00000000
-5.15957979,0.26685259,0.00071484,0.02742679,0.03842956,0.24453858,0.00769975,0.00370869,0.01756123,0.00000000
-5.15357679,0.24423655,0.00079369,0.02470042,0.03477223,0.22428955,0.00683294,0.00324966,0.01552707,0.00000000
-5.14757379,0.22371559,0.00088715,0.02210673,0.03165776,0.20568818,0.00618299,0.00287697,0.01387544,0.00000000
-5.14157079,0.20540990,0.00099403,0.01966849,0.02905430,0.18889869,0.00572112,0.00258168,0.01256422,0.00000000
-5.13556778,0.18942265,0.00111314,0.01740453,0.02693790,0.17405723,0.00542490,0.00235744,0.01156127,0.00000000
-5.12956478,0.17583908,0.00124318,0.01532997,0.02529144,0.16127221,0.00527746,0.00220031,0.01084346,0.00000000
-5.12356178,0.16472769,0.00138273,0.01345647,0.02410413,0.15062632,0.00526681,0.00210856,0.01039588,0.00000000
-5.11755878,0.15614308,0.00153022,0.01179276,0.02337125,0.14218002,0.00538529,0.00208261,0.01021142,0.00000000
-5.11155578,0.15013056,0.00168396,0.01034518,0.02309427,0.13597637,0.00562915,0.00212495,0.01029041,0.00000000
-5.10555278,0.14673193,0.00184207,0.00911844,0.02328135,0.13204693,0.00599833,0.00224021,0.01064064,0.00000000
-5.09954977,0.14599229,0.00200256,0.00811627,0.02394808,0.13041827,0.00649626,0.00243515,0.01127747,0.00000000
-5.09354677,0.14796739,0.00216335,0.00734224,0.02511832,0.13111905,0.00712983,0.00271882,0.01222411,0.00000000
-5.08754377,0.15273128,0.00232233,0.00680040,0.02682532,0.13418716,0.00790941,0.00310263,0.01351198,0.00000000
-5.08154077,0.16038363,0.00247737,0.00649595,0.02911271,0.13967660,0.00884892,0.00360045,0.01518108,0.00000000
-5.07553777,0.17105665,0.00262646,0.00643579,0.03203554,0.14766396,0.00996594,0.00422876,0.01728032,0.00000000
-5.06953477,0.18492089,0.00276772,0.00662897,0.03566104,0.15825394,0.01128179,0.00500663,0.01986775,0.00000000
-5.06353177,0.20218975,0.00289955,0.00708691,0.04006921,0.17158385,0.01282158,0.00595580,0.02301057,0.00000000
-5.05752876,0.22312221,0.00302063,0.00782354,0.04535288,0.18782661,0.01461419,0.00710055,0.02678491,0.00000000
-5.05152576,0.24802353,0.00313007,0.00885524,0.05161749,0.20719211,0.01669217,0.00846753,0.03127525,0.00000000
-5.04552276,0.27724355,0.00322743,0.01020053,0.05898008,0.22992667,0.01909150,0.01008551,0.03657347,0.00000000
-5.03951976,0.31117237,0.00331279,0.01187964,0.06756785,0.25631035,0.02185116,0.01198490,0.04277744,0.00000000
-5.03351676,0.35023332,0.00338680,0.01391381,0.07751588,0.28665212,0.02501267,0.01419723,0.04998926,0.00000000
-5.02751376,0.39487299,0.00345070,0.01632449,0.08896423,0.32128267,0.02861930,0.01675441,0.05831284,0.00000000
-5.02151076,0.44554860,0.00350634,0.01913229,0.10205427,0.36054500,0.03271519,0.01968788,0.06785123,0.00000000
-5.01550775,0.50271264,0.00355612,0.02235583,0.11692447,0.40478286,0.03734434,0.02302760,0.07870344,0.00000000
-5.00950475,0.56679533,0.00360301,0.02601053,0.13370548,0.45432726,0.04254939,0.02680096,0.09096093,0.00000000
-5.00350175,0.63818511,0.00365048,0.03010723,0.15251489,0.50948140,0.04837032,0.03103152,0.10470393,0.00000000
-4.99749875,0.71720807,0.00370238,0.03465094,0.17345163,0.57050448,0.05484308,0.03573777,0.11999761,0.00000000
-4.99149575,0.80410669,0.00376290,0.03963955,0.19659037,0.63759489,0.06199819,0.04093187,0.13688833,0.00000000
-4.98549275,0.89901906,0.00383644,0.04506267,0.22197598,0.71087344,0.06985935,0.04661834,0.15540006,0.00000000
-4.97948974,1.00195924,0.00392744,0.05090071,0.24961844,0.79036733,0.07844220,0.05279301,0.17553121,0.00000000
-4.97348674,1.11279983,0.00404033,0.05712415,0.27948838,0.87599564,0.08775313,0.05944195,0.19725200,0.00000000
-4.96748374,1.23125762,0.00417932,0.06369312,0.31151346,0.96755690,0.09778833,0.06654076,0.22050249,0.00000000
-4.96148074,1.35688317,0.00434826,0.07055736,0.34557588,1.06471969,0.10853315,0.07405406,0.24519153,0.00000000
-4.95547774,1.48905505,0.00455053,0.07765656,0.38151113,1.16701666,0.11996158,0.08193528,0.27119649,0.00000000
-4.94947474,1.62697932,0.00478891,0.08492108,0.41910815,1.27384254,0.13203619,0.09012688,0.29836409,0.00000000
-4.94347174,1.76969447,0.00506539,0.09227309,0.45811100,1.38445654,0.14470828,0.09856089,0.32651215,0.00000000
-4.93746873,1.91608213,0.00538114,0.09962814,0.49822191,1.49798914,0.15791839,0.10715982,0.35543231,0.00000000
-4.93146573,2.06488308,0.00573635,0.10689697,0.53910585,1.61345341,0.17159698,0.11583799,0.38489358,0.00000000
-4.92546273,2.21471840,0.00613020,0.11398772,0.58039627,1.72976048,0.18566549,0.12450316,0.41464661,0.00000000
-4.91945973,2.36411491,0.00656080,0.12080822,0.62170196,1.84573872,0.20003744,0.13305845,0.44442850,0.00000000
-4.91345673,2.51153401,0.00702515,0.12726845,0.66261472,1.96015606,0.21461973,0.14140452,0.47396794,0.00000000
-4.90745373,2.65540297,0.00751919,0.13328300,0.70271757,2.07174471,0.22931397,0.14944181,0.50299047,0.00000000
-4.90145073,2.79414741,0.00803778,0.13877338,0.74159314,2.17922729,0.24401777,0.15707296,0.53122365,0.00000000
-4.89544772,2.92622378,0.00857484,0.14367013,0.77883206,2.28134361,0.25862609,0.16420507,0.55840198,0.00000000
-4.88944472,3.05015075,0.00912336,0.14791459,0.81404084,2.37687701,0.27303228,0.17075196,0.58427123,0.00000000
-4.88344172,3.16453846,0.00967563,0.15146035,0.84684926,2.46467960,0.28712926,0.17663613,0.60859236,0.00000000
-4.87743872,3.26811465,0.01022330,0.15427418,0.87691685,2.54369537,0.30081030,0.18179049,0.63114462,0.00000000
-4.87143572,3.35974710,0.01075764,0.15633647,0.90393833,2.61298077,0.31396991,0.18615974,0.65172801,0.00000000
-4.86543272,3.43846183,0.01126968,0.15764121,0.92764811,2.67172203,0.32650444,0.18970140,0.67016508,0.00000000
-4.85942971,3.50345691,0.01175046,0.15819546,0.94782357,2.71924914,0.33831281,0.19238642,0.68630201,0.00000000
-4.85342671,3.55411186,0.01219126,0.15801844,0.96428734,2.75504605,0.34929705,0.19419936,0.70000932,0.00000000
-4.84742371,3.58999281,0.01258380,0.15714016,0.97690860,2.77875733,0.35936310,0.19513828,0.71118208,0.00000000
-4.84142071,3.61085381,0.01292049,0.15559987,0.98560353,2.79019123,0.36842151,0.19521416,0.71973990,0.00000000
-4.83541771,3.61663476,0.01319461,0.15344427,0.99033508,2.78931944,0.37638844,0.19445011,0.72562682,0.00000000
-4.82941471,3.60745642,0.01340055,0.15072566,0.99111208,2.77627383,0.38318677,0.19288029,0.72881116,0.00000000
-4.82341171,3.58361305,0.01353391,0.14750010,0.98798812,2.75134049,0.38874739,0.19054865,0.72928549,0.00000000
-4.81740870,3.54556322,0.01359169,0.14382570,0.98105993,2.71495138,0.39301066,0.18750751,0.72706668,0.00000000
-4.81140570,3.49391903,0.01357235,0.13976110,0.97046570,2.66767396,0.39592801,0.18381614,0.72219616,0.00000000
-4.80540270,3.42943421,0.01347585,0.13536425,0.95638322,2.61019903,0.39746361,0.17953930,0.71474021,0.00000000
-4.79939970,3.35299120,0.01330370,0.13069142,0.93902791,2.54332712,0.39759596,0.17474578,0.70479033,0.00000000
-4.79339670,3.26558746,0.01305886,0.12579664,0.91865072,2.46795358,0.39631948,0.16950708,0.69246352,0.00000000
-4.78739370,3.16832090,0.01274565,0.12073139,0.89553600,2.38505265,0.39364578,0.16389617,0.67790244,0.00000000
-4.78139070,3.06237465,0.01236970,0.11554463,0.86999909,2.29566068,0.38960473,0.15798635,0.66127523,0.00000000
-4.77538769,2.94900101,0.01193766,0.11028310,0.84238387,2.20085872,0.38424510,0.15185035,0.64277494,0.00000000
-4.76938469,2.82950488,0.01145713,0.10499184,0.81305998,2.10175475,0.37763470,0.14555944,0.62261849,0.00000000
-4.76338169,2.70522644,0.01093632,0.09971489,0.78241991,1.99946581,0.36986015,0.13918283,0.60104509,0.00000000
-4.75737869,2.57752356,0.01038390,0.09449600,0.75087587,1.89510029,0.36102600,0.13278707,0.57831407,0.00000000
-4.75137569,2.44775409,0.00980873,0.08937951,0.71885640,1.78974089,0.35125343,0.12643571,0.55470222,0.00000000
-4.74537269,2.31725831,0.00921963,0.08441107,0.68680294,1.68442842,0.34067846,0.12018902,0.53050057,0.00000000
-4.73936968,2.18734195,0.00862514,0.07963833,0.65516623,1.58014697,0.32944980,0.11410378,0.50601083,0.00000000
-4.73336668,2.05926032,0.00803338,0.07511146,0.62440268,1.47781087,0.31772636,0.10823327,0.48154151,0.00000000
-4.72736368,1.93420372,0.00745181,0.07088354,0.59497075,1.37825354,0.30567455,0.10262725,0.45740387,0.00000000
-4.72136068,1.81328475,0.00688713,0.06701066,0.56732734,1.28221887,0.29346550,0.09733202,0.43390787,0.00000000
-4.71535768,1.69752762,0.00634516,0.06355191,0.54192420,1.19035494,0.28127233,0.09239055,0.41135811,0.00000000
-4.70935468,1.58785985,0.00583081,0.06056901,0.51920436,1.10321050,0.26926742,0.08784257,0.39005006,0.00000000
-4.70335168,1.48510622,0.00534800,0.05812579,0.49959847,1.02123400,0.25761996,0.08372474,0.37026640,0.00000000
-4.69734867,1.38998511,0.00489968,0.05628740,0.48352105,0.94477510,0.24649371,0.08007069,0.35227380,0.00000000
-4.69134567,1.30310692,0.00448789,0.05511931,0.47136640,0.87408838,0.23604498,0.07691109,0.33631987,0.00000000
-4.68534267,1.22497437,0.00411379,0.05468609,0.46350424,0.80933900,0.22642099,0.07427359,0.32263040,0.00000000
-4.67933967,1.15598416,0.00377773,0.05505002,0.46027485,0.75060982,0.21775840,0.07218270,0.31140691,0.00000000
-4.67333667,1.09642973,0.00347935,0.05626954,0.46198361,0.69790956,0.21018216,0.07065955,0.30282432,0.00000000
-4.66733367,1.04650452,0.00321771,0.05839756,0.46889498,0.65118150,0.20380445,0.06972149,0.29702869,0.00000000
-4.66133067,1.00630538,0.00299133,0.06147970,0.48122591,0.61031234,0.19872379,0.06938169,0.29413516,0.00000000
-4.65532766,0.97583575,0.00279834,0.06555244,0.49913867,0.57514076,0.19502425,0.06964849,0.29422576,0.00000000
-4.64932466,0.95500833,0.00263652,0.07064137,0.52273339,0.54546530,0.19277456,0.07052476,0.29734735,0.00000000
-4.64332166,0.94364712,0.00250344,0.07675934,0.55204036,0.52105140,0.19202725,0.07200722,0.30350960,0.00000000
