energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.83191596,5.43109799,0.03654468,0.88798541,0.92959870,0.38030043,2.18748134,0.00000000,3.28699674,1.57497288
-5.82591296,5.42577119,0.03504652,0.86928787,0.92563402,0.39168792,2.20327930,0.00000000,3.20803140,1.56441728
-5.81990995,5.41082909,0.03356585,0.84823339,0.92004592,0.40305259,2.21621444,0.00000000,3.12339060,1.54979310
-5.81390695,5.38655028,0.03212082,0.82522244,0.91294074,0.41426007,2.22603047,0.00000000,3.03427762,1.53136347
-5.80790395,5.35334841,0.03072762,0.80069031,0.90445099,0.42517686,2.23251365,0.00000000,2.94192486,1.50944940
-5.80190095,5.31176792,0.02940023,0.77509547,0.89473326,0.43567443,2.23550284,0.00000000,2.84757128,1.48442108
-5.79589795,5.26248039,0.02815040,0.74890795,0.88396583,0.44563353,2.23489949,0.00000000,2.75244213,1.45668937
-5.78989495,5.20628084,0.02698755,0.72259840,0.87234616,0.45494834,2.23067692,0.00000000,2.65773112,1.42669764
-5.78389195,5.14408302,0.02591894,0.69662780,0.86008816,0.46353017,2.22288796,0.00000000,2.56458492,1.39491412
-5.77788894,5.07691276,0.02494977,0.67143816,0.84741907,0.47131053,2.21167037,0.00000000,2.47409007,1.36182452
-5.77188594,5.00589834,0.02408338,0.64744433,0.83457598,0.47824339,2.19724931,0.00000000,2.38726178,1.32792493
-5.76588294,4.93225703,0.02332151,0.62502703,0.82180184,0.48430638,2.17993623,0.00000000,2.30503449,1.29371488
-5.75987994,4.85727710,0.02266449,0.60452692,0.80934095,0.48950093,2.16012402,0.00000000,2.22825354,1.25969022
-5.75387694,4.78229501,0.02211149,0.58623993,0.79743399,0.49385134,2.13827802,0.00000000,2.15766781,1.22633594
-5.74787394,4.70866764,0.02166068,0.57041359,0.78631243,0.49740263,2.11492326,0.00000000,2.09392277,1.19411869
-5.74187094,4.63774015,0.02130944,0.55724428,0.77619263,0.50021762,2.09062814,0.00000000,2.03755395,1.16347899
-5.73586793,4.57081024,0.02105448,0.54687540,0.76726957,0.50237305,2.06598507,0.00000000,1.98898051,1.13482325
-5.72986493,4.50909000,0.02089191,0.53939631,0.75971059,0.50395524,2.04158914,0.00000000,1.94849919,1.10851580
-5.72386193,4.45366707,0.02081735,0.53484193,0.75364914,0.50505536,2.01801553,0.00000000,1.91627866,1.08487102
-5.71785893,4.40546678,0.02082595,0.53319310,0.74917909,0.50576476,1.99579686,0.00000000,1.89235467,1.06414606
-5.71185593,4.36521729,0.02091244,0.53437758,0.74634966,0.50617040,1.97540164,0.00000000,1.87662654,1.04653437
-5.70585293,4.33341973,0.02107115,0.53827176,0.74516134,0.50635085,1.95721493,0.00000000,1.86885531,1.03216055
-5.69984992,4.31032498,0.02129602,0.54470312,0.74556320,0.50637296,1.94152211,0.00000000,1.86866433,1.02107670
-5.69384692,4.29591901,0.02158072,0.55345348,0.74745161,0.50628936,1.92849688,0.00000000,1.87554262,1.01326084
-5.68784392,4.28991761,0.02191861,0.56426321,0.75067077,0.50613701,1.91819395,0.00000000,1.88885151,1.00861751
-5.68184092,4.29177167,0.02230293,0.57683618,0.75501512,0.50593667,1.91054701,0.00000000,1.90783490,1.00698070
-5.67583792,4.30068299,0.02272687,0.59084581,0.76023364,0.50569349,1.90537206,0.00000000,1.93163328,1.00811930
-5.66983492,4.31563057,0.02318374,0.60594189,0.76603605,0.50539852,1.90237610,0.00000000,1.95930145,1.01174486
-5.66383192,4.33540640,0.02366713,0.62175830,0.77210080,0.50503097,1.90117075,0.00000000,1.98982968,1.01752149
-5.65782891,4.35865950,0.02417108,0.63792137,0.77808457,0.50456124,1.90129016,0.00000000,2.02216790,1.02507764
-5.65182591,4.38394643,0.02469031,0.65405873,0.78363304,0.50395431,1.90221250,0.00000000,2.05525215,1.03401917
-5.64582291,4.40978604,0.02522036,0.66980846,0.78839253,0.50317342,1.90338382,0.00000000,2.08803247,1.04394327
-5.63981991,4.43471599,0.02575778,0.68482810,0.79202203,0.50218375,1.90424328,0.00000000,2.11950117,1.05445257
-5.63381691,4.45734855,0.02630028,0.69880337,0.79420515,0.50095582,1.90424855,0.00000000,2.14872051,1.06516883
-5.62781391,4.47642300,0.02684677,0.71145604,0.79466156,0.49946854,1.90290003,0.00000000,2.17484834,1.07574547
-5.62181091,4.49085223,0.02739747,0.72255084,0.79315731,0.49771164,1.89976291,0.00000000,2.19716097,1.08587850
-5.61580790,4.49976127,0.02795385,0.73190086,0.78951367,0.49568730,1.89448591,0.00000000,2.21507185,1.09531512
-5.60980490,4.50251603,0.02851855,0.73937134,0.78361398,0.49341103,1.88681591,0.00000000,2.22814557,1.10385986
-5.60380190,4.49874100,0.02909524,0.74488154,0.77540830,0.49091165,1.87660781,0.00000000,2.23610622,1.11137768
-5.59779890,4.48832515,0.02968840,0.74840465,0.76491557,0.48823036,1.86382928,0.00000000,2.23883999,1.11779427
-5.59179590,4.47141603,0.03030302,0.74996570,0.75222320,0.48541910,1.84856021,0.00000000,2.23639176,1.12309337
-5.58579290,4.44840277,0.03094430,0.74963755,0.73748412,0.48253820,1.83098721,0.00000000,2.22895609,1.12731155
-5.57978989,4.41988914,0.03161730,0.74753522,0.72091144,0.47965349,1.81139345,0.00000000,2.21686304,1.13053080
-5.57378689,4.38665852,0.03232650,0.74380889,0.70277094,0.47683317,1.79014469,0.00000000,2.20055975,1.13286952
-5.56778389,4.34963315,0.03307549,0.73863578,0.68337191,0.47414450,1.76767236,0.00000000,2.18058880,1.13447260
-5.56178089,4.30983008,0.03386657,0.73221172,0.66305664,0.47165071,1.74445476,0.00000000,2.15756462,1.13550126
-5.55577789,4.26831679,0.03470044,0.72474249,0.64218915,0.46940822,1.72099759,0.00000000,2.13214927,1.13612350
-5.54977489,4.22616904,0.03557597,0.71643577,0.62114380,0.46746450,1.69781486,0.00000000,2.10502901,1.13650576
-5.54377189,4.18443353,0.03648996,0.70749393,0.60029413,0.46585659,1.67541149,0.00000000,2.07689274,1.13680640
-5.53776888,4.14409757,0.03743715,0.69810815,0.58000268,0.46461063,1.65426837,0.00000000,2.04841358,1.13717152
-5.53176588,4.10606728,0.03841012,0.68845415,0.56061203,0.46374225,1.63483077,0.00000000,2.02023437,1.13773334
-5.52576288,4.07115542,0.03939952,0.67868981,0.54243754,0.46325795,1.61750063,0.00000000,1.99295768,1.13861119
-5.51975988,4.04007913,0.04039420,0.66895449,0.52576200,0.46315748,1.60263297,0.00000000,1.96714047,1.13991510
-5.51375688,4.01346713,0.04138159,0.65937034,0.51083232,0.46343692,1.59053646,0.00000000,1.94329348,1.14175148
-5.50775388,3.99187532,0.04234805,0.65004510,0.49785822,0.46409244,1.58147765,0.00000000,1.92188470,1.14423045
-5.50175088,3.97580906,0.04327936,0.64107624,0.48701281,0.46512445,1.57568859,0.00000000,1.90334646,1.14747416
-5.49574787,3.96574996,0.04416121,0.63255602,0.47843492,0.46654190,1.57337676,0.00000000,1.88808483,1.15162531
-5.48974487,3.96218464,0.04497976,0.62457698,0.47223260,0.46836640,1.57473647,0.00000000,1.87649061,1.15685498
-5.48374187,3.96563282,0.04572210,0.61723740,0.46848775,0.47063595,1.57996070,0.00000000,1.86895030,1.16336912
-5.47773887,3.97667206,0.04637680,0.61064618,0.46726105,0.47340792,1.58925227,0.00000000,1.86585616,1.17141282
-5.47173587,3.99595673,0.04693431,0.60492685,0.46859709,0.47676109,1.60283319,0.00000000,1.86761397,1.18127190
-5.46573287,4.02422923,0.04738734,0.60022004,0.47252901,0.48079655,1.62095143,0.00000000,1.87464776,1.19327133
-5.45972986,4.06232175,0.04773116,0.59668446,0.47908238,0.48563723,1.64388421,0.00000000,1.88740047,1.20777029
-5.45372686,4.11114775,0.04796372,0.59449589,0.48827803,0.49142616,1.67193732,0.00000000,1.90633043,1.22515394
-5.44772386,4.17168290,0.04808576,0.59384434,0.50013351,0.49832319,1.70544018,0.00000000,1.93190311,1.24582196
-5.44172086,4.24493569,0.04810077,0.59492930,0.51466306,0.50650051,1.74473650,0.00000000,1.96457864,1.27017456
-5.43571786,4.33190896,0.04801479,0.59795338,0.53187612,0.51613690,1.79017101,0.00000000,2.00479529,1.29859636
-5.42971486,4.43355383,0.04783624,0.60311441,0.55177445,0.52741092,1.84207246,0.00000000,2.05294979,1.33143892
-5.42371186,4.55071812,0.04757552,0.61059671,0.57434798,0.54049343,1.90073393,0.00000000,2.10937536,1.36900287
-5.41770885,4.68409175,0.04724463,0.62056157,0.59956967,0.55553953,1.96639105,0.00000000,2.17431869,1.41152035
-5.41170585,4.83415171,0.04685671,0.63313776,0.62738983,0.57268039,2.03919942,0.00000000,2.24791699,1.45913859
-5.40570285,5.00110924,0.04642556,0.64841235,0.65773009,0.59201515,2.11921224,0.00000000,2.33017641,1.51190557
-5.39969985,5.18486205,0.04596510,0.66642238,0.69047763,0.61360335,2.20635928,0.00000000,2.42095310,1.56975817
-5.39369685,5.38495368,0.04548893,0.68714779,0.72547992,0.63745816,2.30042842,0.00000000,2.51993796,1.63251347
-5.38769385,5.60054233,0.04500981,0.71050612,0.76254052,0.66354061,2.40105060,0.00000000,2.62664604,1.69986350
-5.38169085,5.83038075,0.04453922,0.73634902,0.80141610,0.69175523,2.50768918,0.00000000,2.74041131,1.77137363
-5.37568784,6.07280836,0.04408704,0.76446105,0.84181516,0.72194714,2.61963444,0.00000000,2.86038715,1.84648464
-5.36968484,6.32575635,0.04366119,0.79456069,0.88339849,0.75390089,2.73600347,0.00000000,2.98555296,1.92451836
-5.36368184,6.58676589,0.04326742,0.82630368,0.92578156,0.78734103,2.85574603,0.00000000,3.11472651,2.00468667
-5.35767884,6.85301921,0.04290915,0.85928858,0.96853884,0.82193451,2.97765611,0.00000000,3.24658186,2.08610346
-5.35167584,7.12138274,0.04258742,0.89306431,1.01120997,0.85729489,3.10038905,0.00000000,3.37967210,2.16779933
-5.34567284,7.38846111,0.04230089,0.92713951,1.05330754,0.89298830,3.22248392,0.00000000,3.51245623,2.24873850
-5.33966983,7.65066061,0.04204595,0.96099338,1.09432641,0.92854090,3.34239028,0.00000000,3.64332909,2.32783751
-5.33366683,7.90426017,0.04181688,0.99408757,1.13375398,0.96344782,3.45849876,0.00000000,3.77065344,2.40398540
-5.32766383,8.14548800,0.04160612,1.02587878,1.17108129,0.99718327,3.56917435,0.00000000,3.89279301,2.47606481
-5.32166083,8.37060173,0.04140451,1.05583164,1.20581445,1.02921159,3.67279153,0.00000000,4.00814550,2.54297369
-5.31565783,8.57596985,0.04120168,1.08343148,1.23748597,1.05899883,3.76777012,0.00000000,4.11517461,2.60364720
-5.30965483,8.75815226,0.04098638,1.10819651,1.26566565,1.08602480,3.85261084,0.00000000,4.21244016,2.65707945
-5.30365183,8.91397780,0.04074690,1.12968914,1.28997067,1.10979496,3.92592942,0.00000000,4.29862559,2.70234455
-5.29764882,9.04061665,0.04047144,1.14752609,1.31007444,1.12985206,3.98648845,0.00000000,4.37256227,2.73861671
-5.29164582,9.13564569,0.04014853,1.16138691,1.32571416,1.14578708,4.03322599,0.00000000,4.43325017,2.76518876
-5.28564282,9.19710495,0.03976734,1.17102082,1.33669654,1.15724919,4.06528004,0.00000000,4.47987454,2.78148885
-5.27963982,9.22354375,0.03931808,1.17625166,1.34290185,1.16395440,4.08200849,0.00000000,4.51181853,2.78709453
-5.27363682,9.21405492,0.03879230,1.17698078,1.34428597,1.16569273,4.08300363,0.00000000,4.52867154,2.78174403
-5.26763382,9.16829633,0.03818308,1.17318786,1.34088050,1.16233355,4.06810113,0.00000000,4.53023334,2.76534409
-5.26163082,9.08649874,0.03748530,1.16492972,1.33279095,1.15382909,4.03738312,0.00000000,4.51651408,2.73797392
-5.25562781,8.96945970,0.03669577,1.15233715,1.32019305,1.14021578,3.99117527,0.00000000,4.48773018,2.69988515
-5.24962481,8.81852350,0.03581330,1.13560983,1.30332733,1.12161359,3.93003796,0.00000000,4.44429622,2.65149729
-5.24362181,8.63554753,0.03483872,1.11500963,1.28249212,1.09822320,3.85475186,0.00000000,4.38681317,2.59338884
-5.23761881,8.42285592,0.03377491,1.09085244,1.25803526,1.07032125,3.76629815,0.00000000,4.31605287,2.52628411
-5.23161581,8.18318180,0.03262663,1.06349883,1.23034461,1.03825359,3.66583413,0.00000000,4.23293938,2.45103599
-5.22561281,7.91959978,0.03140048,1.03334379,1.19983783,1.00242700,3.55466480,0.00000000,4.13852722,2.36860515
-5.21960980,7.63545088,0.03010463,1.00080604,1.16695166,0.96329944,3.43421133,0.00000000,4.03397718,2.28003641
-5.21360680,7.33426222,0.02874869,0.96631702,1.13213095,0.92136929,3.30597739,0.00000000,3.92053016,2.18643297
-5.20760380,7.01966418,0.02734342,0.93031018,1.09581803,0.87716382,3.17151435,0.00000000,3.79947969,2.08892960
-5.20160080,6.69530786,0.02590050,0.89321072,1.05844247,0.83122741,3.03238662,0.00000000,3.67214395,1.98866557
-5.19559780,6.36478562,0.02443223,0.85542632,1.02041185,0.78410980,2.89013802,0.00000000,3.53983812,1.88675858
-5.18959480,6.03155755,0.02295129,0.81733892,0.98210374,0.73635481,2.74626059,0.00000000,3.40384800,1.78428052
-5.18359180,5.69888617,0.02147048,0.77929811,0.94385919,0.68848992,2.60216666,0.00000000,3.26540583,1.68223610
-5.17758879,5.36978181,0.02000242,0.74161606,0.90597799,0.64101699,2.45916512,0.00000000,3.12566920,1.58154505
-5.17158579,5.04696011,0.01855940,0.70456433,0.86871593,0.59440441,2.31844278,0.00000000,2.98570383,1.48302848
-5.16558279,4.73281285,0.01715313,0.66837249,0.83228407,0.54908093,2.18105108,0.00000000,2.84647092,1.38739986
-5.15957979,4.42939278,0.01579463,0.63322855,0.79685007,0.50543122,2.04789873,0.00000000,2.70881950,1.29526066
-5.15357679,4.13841202,0.01449405,0.59928116,0.76254153,0.46379332,1.91975001,0.00000000,2.57348393,1.20710063
-5.14757379,3.86125356,0.01326062,0.56664329,0.72945106,0.42445784,1.79722870,0.00000000,2.44108655,1.12330241
-5.14157079,3.59899431,0.01210263,0.53539712,0.69764287,0.38766886,1.68082699,0.00000000,2.31214516,1.04414987
-5.13556778,3.35243782,0.01102737,0.50559996,0.66716051,0.35362638,1.57091865,0.00000000,2.18708454,0.96983957
-5.12956478,3.12215437,0.01004117,0.47729063,0.63803524,0.32248993,1.46777552,0.00000000,2.06625143,0.90049449
-5.12356178,2.90852579,0.00914949,0.45049609,0.61029461,0.29438325,1.37158630,0.00000000,1.94993167,0.83617909
-5.11755878,2.71179224,0.00835693,0.42523784,0.58397081,0.26939943,1.28247623,0.00000000,1.83836854,0.77691493
-5.11155578,2.53209820,0.00766736,0.40153769,0.55910806,0.24760647,1.20052671,0.00000000,1.73178093,0.72269576
-5.10555278,2.36953486,0.00708398,0.37942267,0.53576887,0.22905255,1.12579349,0.00000000,1.63038026,0.67350144
-5.09954977,2.22417688,0.00660941,0.35892873,0.51403846,0.21377106,1.05832253,0.00000000,1.53438499,0.62930995
-5.09354677,2.09611121,0.00624576,0.34010300,0.49402731,0.20178464,0.99816240,0.00000000,1.44403183,0.59010689
-5.08754377,1.98545676,0.00599466,0.32300463,0.47587131,0.19310843,0.94537285,0.00000000,1.35958293,0.55589215
-5.08154077,1.89237385,0.00585731,0.30770392,0.45972970,0.18775193,0.90002872,0.00000000,1.28132860,0.52668353
-5.07553777,1.81706327,0.00583444,0.29428009,0.44578064,0.18571965,0.86221937,0.00000000,1.20958540,0.50251734
-5.06953477,1.75975508,0.00592630,0.28281756,0.43421457,0.18701030,0.83204347,0.00000000,1.14468980,0.48344596
-5.06353177,1.72068813,0.00613255,0.27340110,0.42522580,0.19161472,0.80959963,0.00000000,1.08698766,0.46953290
-5.05752876,1.70008158,0.00645218,0.26611009,0.41900243,0.19951257,0.79497344,0.00000000,1.03682037,0.46084553
-5.05152576,1.69810018,0.00688338,0.26101218,0.41571541,0.21066796,0.78822171,0.00000000,0.99450824,0.45744622
-5.04552276,1.71481555,0.00742341,0.25815671,0.41550698,0.22502443,0.78935498,0.00000000,0.96033235,0.45938226
-5.03951976,1.75016562,0.00806844,0.25756827,0.41847924,0.24249944,0.79831929,0.00000000,0.93451580,0.46667531
-5.03351676,1.80391485,0.00881341,0.25924080,0.42468342,0.26297878,0.81497835,0.00000000,0.91720537,0.47931093
-5.02751376,1.87561747,0.00965191,0.26313245,0.43411043,0.28631140,0.83909737,0.00000000,0.90845478,0.49722876
-5.02151076,1.96458611,0.01057608,0.26916167,0.44668315,0.31230479,0.87032952,0.00000000,0.90821037,0.52031391
-5.01550775,2.06986783,0.01157655,0.27720463,0.46225105,0.34072159,0.90820601,0.00000000,0.91630000,0.54838992
-5.00950475,2.19022915,0.01264242,0.28709428,0.48058743,0.37127742,0.95213062,0.00000000,0.93242582,0.58121375
-5.00350175,2.32415134,0.01376135,0.29862105,0.50138954,0.40364056,1.00137917,0.00000000,0.95616140,0.61847293
-4.99749875,2.46983676,0.01491959,0.31153536,0.52428172,0.43743326,1.05510437,0.00000000,0.98695322,0.65978508
-4.99149575,2.62522639,0.01610221,0.32555179,0.54882156,0.47223520,1.11234609,0.00000000,1.02412671,0.70469981
-4.98549275,2.78802822,0.01729329,0.34035480,0.57450894,0.50758878,1.17204681,0.00000000,1.06689656,0.75270289
-4.97948974,2.95575580,0.01847620,0.35560589,0.60079758,0.54300630,1.23307191,0.00000000,1.11438082,0.80322262
-4.97348674,3.12577546,0.01963395,0.37095178,0.62710887,0.57797885,1.29423392,0.00000000,1.16561834,0.85563796
-4.96748374,3.29536061,0.02074952,0.38603348,0.65284723,0.61198653,1.35432010,0.00000000,1.21958871,0.90928843
-4.96148074,3.46175107,0.02180622,0.40049571,0.67741664,0.64450979,1.41212195,0.00000000,1.27523415,0.96348508
-4.95547774,3.62221511,0.02278813,0.41399646,0.70023747,0.67504129,1.46646581,0.00000000,1.33148223,1.01752246
-4.94947474,3.77411200,0.02368042,0.42621610,0.72076314,0.70309802,1.51624304,0.00000000,1.38726886,1.07069109
-4.94347174,3.91495266,0.02446975,0.43686599,0.73849575,0.72823306,1.56043868,0.00000000,1.44156055,1.12229008
-4.93746873,4.04245624,0.02514452,0.44569589,0.75300014,0.75004661,1.59815756,0.00000000,1.49337535,1.17163969
-4.93146573,4.15460069,0.02569521,0.45250021,0.76391589,0.76819585,1.62864653,0.00000000,1.54180180,1.21809341
-4.92546273,4.24966577,0.02611453,0.45712266,0.77096664,0.78240322,1.65131239,0.00000000,1.58601529,1.26104950
-4.91945973,4.32626717,0.02639756,0.45945933,0.77396655,0.79246291,1.66573446,0.00000000,1.62529170,1.29996163
-4.91345673,4.38338104,0.02654187,0.45946000,0.77282361,0.79824527,1.67167190,0.00000000,1.65901784,1.33434867
-4.90745373,4.42035854,0.02654751,0.45712778,0.76753975,0.79969902,1.66906519,0.00000000,1.68669875,1.36380335
-4.90145073,4.43693042,0.02641694,0.45251721,0.75820795,0.79685138,1.65803234,0.00000000,1.70796195,1.38799985
-4.89544772,4.43320224,0.02615494,0.44573081,0.74500642,0.78980593,1.63885993,0.00000000,1.72255871,1.40670012
-4.88944472,4.40964079,0.02576844,0.43691452,0.72819031,0.77873861,1.61198969,0.00000000,1.73036261,1.41975905
-4.88344172,4.36705298,0.02526634,0.42625213,0.70808137,0.76389198,1.57800136,0.00000000,1.73136576,1.42712813
-4.87743872,4.30655817,0.02465927,0.41395899,0.68505603,0.74556791,1.53759263,0.00000000,1.72567302,1.42885783
-4.87143572,4.22955539,0.02395936,0.40027536,0.65953255,0.72411921,1.49155725,0.00000000,1.71349454,1.42509838
-4.86543272,4.13768665,0.02317995,0.38545962,0.63195773,0.69994038,1.44076196,0.00000000,1.69513706,1.41609886
-4.85942971,4.03279765,0.02233538,0.36978150,0.60279371,0.67345791,1.38612343,0.00000000,1.67099420,1.40220460
-4.85342671,3.91689697,0.02144066,0.35351573,0.57250543,0.64512031,1.32858583,0.00000000,1.64153614,1.38385270
-4.84742371,3.79211466,0.02051131,0.33693611,0.54154915,0.61538840,1.26909976,0.00000000,1.60729878,1.36156555
-4.84142071,3.66066134,0.01956306,0.32031012,0.51036234,0.58472587,1.20860312,0.00000000,1.56887273,1.33594244
-4.83541771,3.52478805,0.01861164,0.30389429,0.47935517,0.55359046,1.14800425,0.00000000,1.52689216,1.30764922
-4.82941471,3.38674790,0.01767256,0.28793017,0.44890387,0.52242588,1.08816763,0.00000000,1.48202367,1.27740610
-4.82341171,3.24875948,0.01676093,0.27264097,0.41934585,0.49165473,1.02990228,0.00000000,1.43495521,1.24597385
-4.81740870,3.11297272,0.01589128,0.25822889,0.39097658,0.46167226,0.97395262,0.00000000,1.38638525,1.21413864
-4.81140570,2.98143733,0.01507732,0.24487297,0.36404823,0.43284121,0.92099190,0.00000000,1.33701215,1.18269598
-4.80540270,2.85607416,0.01433185,0.23272744,0.33876969,0.40548775,0.87161789,0.00000000,1.28752383,1.15243410
-4.79939970,2.73864979,0.01366656,0.22192056,0.31530789,0.37989840,0.82635046,0.00000000,1.23858800,1.12411743
-4.79339670,2.63075458,0.01309189,0.21255384,0.29379017,0.35631799,0.78563093,0.00000000,1.19084292,1.09847066
-4.78739370,2.53378465,0.01261689,0.20470162,0.27430729,0.33494858,0.74982288,0.00000000,1.14488888,1.07616399
-4.78139070,2.44892801,0.01224911,0.19841095,0.25691712,0.31594939,0.71921412,0.00000000,1.10128077,1.05780021
-4.77538769,2.37715534,0.01199448,0.19370194,0.24164844,0.29943756,0.69401962,0.00000000,1.06052163,1.04390394
-4.76938469,2.31921554,0.01185723,0.19056835,0.22850500,0.28548975,0.67438530,0.00000000,1.02305763,1.03491357
-4.76338169,2.27563651,0.01183985,0.18897868,0.21746941,0.27414458,0.66039261,0.00000000,0.98927466,1.03117623
-4.75737869,2.24673113,0.01194301,0.18887770,0.20850694,0.26540576,0.65206364,0.00000000,0.95949646,1.03294581
-4.75137569,2.23260847,0.01216561,0.19018841,0.20156906,0.25924588,0.64936699,0.00000000,0.93398468,1.04038412
-4.74537269,2.23319012,0.01250480,0.19281462,0.19659672,0.25561079,0.65222414,0.00000000,0.91294081,1.05356505
-4.73936968,2.24823110,0.01295605,0.19664396,0.19352334,0.25442442,0.66051649,0.00000000,0.89650997,1.07248131
-4.73336668,2.27734484,0.01351326,0.20155153,0.19227758,0.25559406,0.67409286,0.00000000,0.88478641,1.09705342
-4.72736368,2.32003126,0.01416894,0.20740392,0.19278580,0.25901571,0.69277746,0.00000000,0.87782079,1.12714027
-4.72136068,2.37570703,0.01491436,0.21406368,0.19497430,0.26457965,0.71637812,0.00000000,0.87562866,1.16255065
-4.71535768,2.44373660,0.01573979,0.22139411,0.19877142,0.27217578,0.74469459,0.00000000,0.87820002,1.20305505
-4.70935468,2.52346281,0.01663475,0.22926416,0.20410927,0.28169864,0.77752657,0.00000000,0.88550957,1.24839702
-4.70335168,2.61423537,0.01758826,0.23755330,0.21092536,0.29305194,0.81468118,0.00000000,0.89752700,1.29830345
-4.69734867,2.71543606,0.01858909,0.24615623,0.21916385,0.30615225,0.85597939,0.00000000,0.91422709,1.35249321
-4.69134567,2.82649897,0.01962609,0.25498713,0.22877641,0.32093172,0.90126104,0.00000000,0.93559885,1.41068366
-4.68534267,2.94692481,0.02068837,0.26398326,0.23972277,0.33733963,0.95038785,0.00000000,0.96165349,1.47259482
-4.67933967,3.07628811,0.02176555,0.27310785,0.25197059,0.35534254,1.00324430,0.00000000,0.99243050,1.53795097
-4.67333667,3.21423681,0.02284800,0.28235192,0.26549484,0.37492301,1.05973570,0.00000000,1.02800167,1.60647977
-4.66733367,3.36048385,0.02392691,0.29173502,0.28027646,0.39607677,1.11978350,0.00000000,1.06847260,1.67790910
-4.66133067,3.51479102,0.02499445,0.30130483,0.29630031,0.41880839,1.18331767,0.00000000,1.11398172,1.75196206
-4.65532766,3.67694563,0.02604379,0.31113541,0.31355240,0.44312558,1.25026617,0.00000000,1.16469648,1.82835039
-4.64932466,3.84673105,0.02706909,0.32132440,0.33201650,0.46903231,1.32054209,0.00000000,1.22080708,1.90676719
-4.64332166,4.02389272,0.02806545,0.33198898,0.35167009,0.49652096,1.39402862,0.00000000,1.28251777,1.98687936
