energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.84392196,5.72196945,-2.85823538,0.03403906,-0.01182658,0.74843330,-0.42745426,2.06936823,-1.10767082,0.95582369,-0.22270651,0.88508027,-0.37742402,0.29200355,-0.25276816,0.06492136,-0.03070796,2.21553055,-1.17861857
-5.83791896,5.87744144,-2.92557332,0.03611886,-0.01268948,0.77118918,-0.44163303,2.10866876,-1.13272060,0.99522267,-0.23253275,0.90855902,-0.38608931,0.29981078,-0.25838649,0.06641461,-0.03164129,2.27112241,-1.20114828
-5.83191596,6.02601746,-3.00080137,0.03820698,-0.01366557,0.79372442,-0.45754105,2.14376558,-1.15923574,1.03521617,-0.24368882,0.92981406,-0.39530686,0.30724704,-0.26454020,0.06793749,-0.03295535,2.32233342,-1.22602407
-5.82591296,6.16553296,-3.08460366,0.04028417,-0.01474599,0.81568261,-0.47527366,2.17392752,-1.18773796,1.07530726,-0.25617645,0.94853268,-0.40525378,0.31425675,-0.27125960,0.06945450,-0.03462634,2.36844540,-1.25356984
-5.81990995,6.29382459,-3.17757716,0.04232952,-0.01592018,0.83668313,-0.49488828,2.19844553,-1.21869405,1.11495384,-0.26997892,0.96442590,-0.41611230,0.32078963,-0.27857158,0.07093107,-0.03662592,2.40879091,-1.28410739
-5.81390695,6.40878622,-3.28017573,0.04432076,-0.01717587,0.85633091,-0.51639514,2.21665746,-1.25248843,1.15357931,-0.28505694,0.97723790,-0.42806087,0.32680141,-0.28649587,0.07233440,-0.03892121,2.44277169,-1.31793394
-5.80790395,6.50842571,-3.39265832,0.04623450,-0.01849912,0.87422713,-0.53974955,2.22797232,-1.28939827,1.19058475,-0.30134503,0.98675479,-0.44126514,0.33225440,-0.29504165,0.07363427,-0.04147508,2.46987580,-1.35530022
-5.80190095,6.59092054,-3.51504433,0.04804667,-0.01987443,0.88998042,-0.56484611,2.23189298,-1.32957283,1.22536240,-0.31874880,0.99281233,-0.45586932,0.33711799,-0.30420483,0.07480382,-0.04424641,2.48969274,-1.39639029
-5.79589795,6.65467051,-3.64707908,0.04973295,-0.02128503,0.90321846,-0.59151539,2.22803650,-1.37301777,1.25731019,-0.33714332,0.99530220,-0.47198826,0.34136896,-0.31396609,0.07582024,-0.04719068,2.50192609,-1.44130427
-5.78989495,6.69834595,-3.78821174,0.05126937,-0.02271321,0.91359938,-0.61952335,2.21615124,-1.41958571,1.28584685,-0.35637269,0.99417660,-0.48970057,0.34499190,-0.32428998,0.07666544,-0.05026067,2.50640305,-1.49004506
-5.78389195,6.72092975,-3.93758718,0.05263283,-0.02414075,0.92082279,-0.64857379,2.19613021,-1.46897341,1.31042737,-0.37625109,0.98945090,-0.50904323,0.34797938,-0.33512501,0.07732656,-0.05340742,2.50308060,-1.54250963
-5.77788894,6.72175186,-4.09405277,0.05380182,-0.02554947,0.92464004,-0.67831374,2.16802009,-1.52072590,1.33055813,-0.39656530,0.98120428,-0.53000774,0.35033220,-0.34640488,0.07779645,-0.05658134,2.49204807,-1.59848539
-5.77188594,6.70051528,-4.25617975,0.05475708,-0.02692173,0.92486333,-0.70834180,2.13202572,-1.57424754,1.34581139,-0.41707853,0.96957837,-0.55253805,0.35205954,-0.35805074,0.07807397,-0.05973346,2.47352598,-1.65765180
-5.76588294,6.65731235,-4.42229856,0.05548227,-0.02824107,0.92137328,-0.73821905,2.08850989,-1.62881960,1.35583850,-0.43753567,0.95477384,-0.57653031,0.35317905,-0.36997421,0.07816425,-0.06281683,2.44786134,-1.71958706
-5.75987994,6.59263111,-4.59054612,0.05596466,-0.02949279,0.91412482,-0.76748210,2.03798854,-1.68362354,1.36038146,-0.45766958,0.93704528,-0.60183440,0.35371686,-0.38208122,0.07807868,-0.06578795,2.41551963,-1.78377926
-5.75387694,6.50735107,-4.75892275,0.05619575,-0.03066447,0.90315097,-0.79565786,1.98112156,-1.73776897,1.35928219,-0.47720827,0.91669450,-0.62825696,0.35370754,-0.39427611,0.07783482,-0.06860817,2.37707359,-1.84964143
-5.74787394,6.40272865,-4.92535579,0.05617173,-0.03174647,0.88856434,-0.82227917,1.91869960,-1.79032514,1.35248922,-0.49588260,0.89406257,-0.65556607,0.35319379,-0.40646599,0.07745608,-0.07124506,2.33318960,-1.91652944
-5.74187094,6.28037252,-5.08776647,0.05589394,-0.03273230,0.87055638,-0.84690077,1.85162744,-1.84035444,1.34006144,-0.51343420,0.86952103,-0.68349683,0.35222604,-0.41856482,0.07697127,-0.07367352,2.28461189,-1.98376173
-5.73586793,6.14220950,-5.24413674,0.05536908,-0.03361891,0.84939409,-0.86911477,1.78090440,-1.88694636,1.32216871,-0.52962325,0.84346255,-0.71175805,0.35086179,-0.43049708,0.07641388,-0.07587675,2.23214517,-2.05063972
-5.72986493,5.99044196,-5.39257266,0.05460936,-0.03440678,0.82541444,-0.88856498,1.70760261,-1.92925059,1.29908911,-0.54423572,0.81629143,-0.74003927,0.34916464,-0.44220075,0.07582116,-0.07784687,2.17663634,-2.11646778
-5.72386193,5.82749809,-5.53136123,0.05363230,-0.03509996,0.79901668,-0.90495941,1.63284381,-1.96650765,1.27120313,-0.55708983,0.78841435,-0.76801821,0.34720307,-0.45362930,0.07523312,-0.07958520,2.11895580,-2.18057180
-5.71785893,5.65597629,-5.65901824,0.05246053,-0.03570586,0.77065257,-0.91808039,1.55777542,-1.99807581,1.23898470,-0.56804145,0.76023157,-0.79536800,0.34504892,-0.46475278,0.07469120,-0.08110216,2.05997882,-2.24231549
-5.71185593,5.47858565,-5.77432508,0.05112130,-0.03623497,0.74081513,-0.92779195,1.48354663,-2.02345326,1.20298964,-0.57698816,0.73212893,-0.82176423,0.34277548,-0.47555759,0.07423693,-0.08241680,2.00056755,-2.30111377
-5.70585293,5.29808414,-5.87635336,0.04964580,-0.03670049,0.71002623,-0.93404410,1.41128522,-2.04229475,1.16384176,-0.58387197,0.70447072,-0.84689136,0.34045547,-0.48604540,0.07391046,-0.08355591,1.94155404,-2.35644286
-5.69984992,5.11721662,-5.96447690,0.04806840,-0.03711776,0.67882336,-0.93687391,1.34207570,-2.05442203,1.12221732,-0.58868042,0.67759372,-0.87044861,0.33815873,-0.49623090,0.07374900,-0.08455278,1.88372467,-2.40784694
-5.69384692,4.93865444,-6.03837138,0.04642569,-0.03750374,0.64774637,-0.93640344,1.27693943,-2.05982808,1.07882839,-0.59144637,0.65180229,-0.89215498,0.33594979,-0.50613883,0.07378534,-0.08544572,1.82780633,-2.45494156
-5.68784392,4.76493867,-6.09800281,0.04475557,-0.03787640,0.61732438,-0.93283476,1.21681712,-2.05867500,1.03440576,-0.59224629,0.62736461,-0.91175357,0.33388552,-0.51580038,0.07404641,-0.08627626,1.77445451,-2.49741402
-5.68184092,4.59842864,-6.14360627,0.04309610,-0.03825411,0.58806354,-0.92644223,1.16255401,-2.05128619,0.98968205,-0.59119740,0.60451011,-0.92901516,0.33201279,-0.52524935,0.07455205,-0.08708727,1.72424352,-2.53502141
-5.67583792,4.44125724,-6.17565715,0.04148453,-0.03865509,0.56043601,-0.91756273,1.11488811,-2.03813323,0.94537569,-0.58845363,0.58342777,-0.94374102,0.33036647,-0.53451816,0.07531393,-0.08792102,1.67765908,-2.56758677
-5.66983492,4.29529441,-6.19483719,0.03995631,-0.03909693,0.53487053,-0.90658405,1.07444150,-2.01981849,0.90217620,-0.58420092,0.56426555,-0.95576525,0.32896777,-0.54363429,0.07633477,-0.08881723,1.63509320,-2.59499436
-5.66383192,4.16211956,-6.20199773,0.03854413,-0.03959616,0.51174478,-0.89393233,1.04171470,-1.99705425,0.86073128,-0.57865175,0.54713047,-0.96495653,0.32782308,-0.55261710,0.07760793,-0.08981137,1.59684144,-2.61718449
-5.65782891,4.04300355,-6.19812260,0.03727717,-0.04016796,0.49137979,-0.88005881,1.01708402,-1.97063966,0.82163602,-0.57203943,0.53208954,-0.97121952,0.32692341,-0.56147556,0.07911728,-0.09093309,1.56310260,-2.63414871
-5.65182591,3.93890027,-6.18429272,0.03618045,-0.04082593,0.47403643,-0.86542674,1.00080166,-1.94143639,0.78542439,-0.56461213,0.51917131,-0.97449593,0.32624455,-0.57020678,0.08083760,-0.09220502,1.53398068,-2.64592595
-5.64582291,3.85044767,-6.16165399,0.03527432,-0.04158203,0.45991380,-0.85049871,0.99299809,-1.91034414,0.75256304,-0.55662697,0.50836788,-0.97476545,0.32574787,-0.57879572,0.08273516,-0.09364193,1.50948899,-2.65259983
-5.63981991,3.77797739,-6.13138988,0.03457422,-0.04244651,0.44914953,-0.83572495,0.99368658,-1.87827695,0.72344739,-0.54834425,0.49963750,-0.97204625,0.32538194,-0.58721578,0.08476888,-0.09525023,1.48955632,-2.65429742
-5.63381691,3.72153208,-6.09469914,0.03409047,-0.04342798,0.44182164,-0.82153292,1.00276916,-1.84614102,0.69839971,-0.54002192,0.49290745,-0.96639545,0.32508472,-0.59543055,0.08689166,-0.09702797,1.47403479,-2.65118939
-5.62781391,3.68088895,-6.05277875,0.03382839,-0.04453348,0.43795166,-0.80831830,1.02004366,-1.81481478,0.67766903,-0.53191037,0.48807738,-0.95790919,0.32478643,-0.60339625,0.08905204,-0.09896516,1.46270922,-2.64349129
-5.62181091,3.65558817,-6.00681171,0.03378848,-0.04576857,0.43750868,-0.79643766,1.04521144,-1.78513151,0.66143241,-0.52424755,0.48502287,-0.94672229,0.32441281,-0.61106492,0.09119611,-0.10104452,1.45530757,-2.63146561
-5.61580790,3.64496422,-5.95795860,0.03396674,-0.04713739,0.44041398,-0.78620265,1.07788514,-1.75786480,0.64979730,-0.51725442,0.48359920,-0.93300751,0.32388870,-0.61838793,0.09326938,-0.10324246,1.45151206,-2.61542397
-5.60980490,3.64817871,-5.90735175,0.03435513,-0.04864267,0.44654588,-0.77787571,1.11759638,-1.73371674,0.64280457,-0.51113069,0.48364540,-0.91697406,0.32314178,-0.62531963,0.09521889,-0.10553040,1.45097066,-2.59572885
-5.60380190,3.66425280,-5.85609049,0.03494211,-0.05028565,0.45574452,-0.77166720,1.16380281,-1.71330880,0.64043192,-0.50605092,0.48498824,-0.89886549,0.32210614,-0.63182079,0.09699501,-0.10787611,1.45330835,-2.57279413
-5.59779890,3.69209798,-5.80523601,0.03571321,-0.05206595,0.46781628,-0.76773358,1.21589460,-1.69717506,0.64259731,-0.50216083,0.48744633,-0.87895661,0.32072566,-0.63786151,0.09855328,-0.11024526,1.45813785,-2.54708385
-5.59179590,3.73054387,-5.75580442,0.03665162,-0.05398130,0.48253777,-0.76617668,1.27320013,-1.68575734,0.64916238,-0.49957391,0.49083413,-0.85754948,0.31895684,-0.64342346,0.09985592,-0.11260282,1.46506934,-2.51910856
-5.58579290,3.77836222,-5.70875683,0.03773880,-0.05602724,0.49965924,-0.76704366,1.33499098,-1.67940180,0.65993556,-0.49836844,0.49496570,-0.83496847,0.31677109,-0.64850116,0.10087299,-0.11491443,1.47371894,-2.48941890
-5.57978989,3.83428662,-5.66498583,0.03895508,-0.05819672,0.51890743,-0.77032746,1.40048643,-1.67835653,0.67467507,-0.49858481,0.49965826,-0.81155426,0.31415620,-0.65310213,0.10158331,-0.11714760,1.48371562,-2.45859610
-5.57378689,3.89702775,-5.62529791,0.04028010,-0.06047968,0.53998788,-0.77596785,1.46885773,-1.68276987,0.69309166,-0.50022339,0.50473533,-0.78765699,0.31111700,-0.65724605,0.10197492,-0.11927260,1.49470635,-2.42723950
-5.56778389,3.96528451,-5.59039213,0.04169338,-0.06286261,0.56258700,-0.78385267,1.53923249,-1.69268886,0.71485142,-0.50324304,0.51002941,-0.76362859,0.30767517,-0.66096270,0.10204511,-0.12126322,1.50635956,-2.39595125
-5.56178089,4.03775149,-5.56083582,0.04317463,-0.06532825,0.58637392,-0.79381947,1.61069961,-1.70805792,0.73957873,-0.50756038,0.51538418,-0.73981454,0.30386822,-0.66428903,0.10180018,-0.12309710,1.51836690,-2.36531866
-5.55577789,4.11312370,-5.53703842,0.04470412,-0.06785524,0.61100245,-0.80565747,1.68231520,-1.72871741,0.76685956,-0.51304998,0.52065615,-0.71654527,0.29974766,-0.66726542,0.10125475,-0.12475593,1.53044344,-2.33589499
-5.54977489,4.19009966,-5.51922512,0.04626289,-0.07041803,0.63611332,-0.81911001,1.75310990,-1.75440244,0.79624541,-0.51954565,0.52571575,-0.69412755,0.29537649,-0.66993147,0.10043083,-0.12622527,1.54232659,-2.30817934
-5.54377189,4.26738367,-5.50741223,0.04783295,-0.07298692,0.66133688,-0.83387752,1.82209787,-1.78474192,0.82725788,-0.52684287,0.53044788,-0.67283608,0.29082631,-0.67232152,0.09935658,-0.12749429,1.55377417,-2.28259692
-5.53776888,4.34368866,-5.50138621,0.04939739,-0.07552834,0.68629650,-0.84962120,1.88828775,-1.81925830,0.85939421,-0.53470258,0.53475193,-0.65290573,0.28617392,-0.67446036,0.09806500,-0.12855527,1.56456179,-2.25948049
-5.53176588,4.41774032,-5.50068855,0.05094039,-0.07800527,0.71061261,-0.86596749,1.95069569,-1.85736859,0.89213359,-0.54285614,0.53854146,-0.63452469,0.28149788,-0.67635934,0.09659241,-0.12940301,1.57448009,-2.23905429
-5.52576288,4.48828338,-5.50460814,0.05244727,-0.08037803,0.73390758,-0.88251359,2.00836031,-1.89838686,0.92494445,-0.55101162,0.54174345,-0.61782891,0.27687512,-0.67801333,0.09497702,-0.13003426,1.58333223,-2.22142128
-5.51975988,4.55409050,-5.51218290,0.05390440,-0.08260518,0.75581123,-0.89883390,2.06035938,-1.94152915,0.95729234,-0.55886118,0.54429731,-0.60289801,0.27237771,-0.67939862,0.09325748,-0.13044718,1.59093175,-2.20655476
-5.51375688,4.61397392,-5.52221151,0.05529916,-0.08464463,0.77596694,-0.91448750,2.10582780,-1.98592095,0.98864851,-0.56608938,0.54615375,-0.58975299,0.26807006,-0.68047208,0.09147156,-0.13064079,1.59710137,-2.19429487
-5.50775388,4.66679988,-5.53327611,0.05661985,-0.08645496,0.79403809,-0.92902671,2.14397634,-2.03060785,1.01849869,-0.57238217,0.54727359,-0.57835584,0.26400662,-0.68117167,0.08965504,-0.13061468,1.60167264,-2.18435065
-5.50175088,4.71150523,-5.54377550,0.05785553,-0.08799675,0.80971471,-0.94200637,2.17411031,-2.07456960,1.04635196,-0.57743628,0.54762660,-0.56861118,0.26023017,-0.68141830,0.08784072,-0.13036879,1.60448668,-2.17630764
-5.49574787,4.74711584,-5.55196852,0.05899600,-0.08923397,0.82271986,-0.95299388,2.19564758,-2.11673763,1.07174929,-0.58096854,0.54719047,-0.56036981,0.25677081,-0.68111906,0.08605779,-0.12990340,1.60539599,-2.16964100
-5.48974487,4.77276576,-5.55602596,0.06003165,-0.09013538,0.83281567,-0.96157952,2.20813489,-2.15601594,1.09427159,-0.58272490,0.54594993,-0.55343427,0.25364557,-0.68017147,0.08433132,-0.12921924,1.60426726,-2.16373382
-5.48374187,4.78771643,-5.55408929,0.06095337,-0.09067573,0.83980863,-0.96738691,2.21126181,-2.19130506,1.11354689,-0.58248858,0.54389614,-0.54756610,0.25085876,-0.67846877,0.08268208,-0.12831777,1.60098496,-2.15789969
-5.47773887,4.79137492,-5.54433367,0.06175254,-0.09083683,0.84355390,-0.97008307,2.20487152,-2.22152837,1.12925644,-0.58008725,0.54102634,-0.54249451,0.24840282,-0.67590572,0.08112656,-0.12720161,1.59545563,-2.15140882
-5.47173587,4.78331031,-5.52503265,0.06242099,-0.09060835,0.84395851,-0.96938783,2.18896787,-2.24566016,1.14113979,-0.57539858,0.53734383,-0.53792632,0.24625981,-0.67238469,0.07967721,-0.12587492,1.58761250,-2.14351643
-5.46573287,4.76326746,-5.49462140,0.06295101,-0.08998842,0.84098321,-0.96508204,2.16371821,-2.26275426,1.14899839,-0.56835426,0.53285814,-0.53355656,0.24440325,-0.66782162,0.07834287,-0.12434393,1.57742022,-2.13349203
-5.45972986,4.73117754,-5.45175575,0.06333542,-0.08898374,0.83464300,-0.95701436,2.12945175,-2.27197224,1.15269805,-0.55894196,0.52758559,-0.52907953,0.24280025,-0.66215143,0.07712930,-0.12261733,1.56487951,-2.12064844
-5.45372686,4.68716489,-5.39536395,0.06356770,-0.08760953,0.82500630,-0.94510628,2.08665351,-2.27260988,1.15217012,-0.54720548,0.52155001,-0.52419961,0.24141387,-0.65533262,0.07603981,-0.12070661,1.55003132,-2.10436889
-5.44772386,4.63154981,-5.32468870,0.06364208,-0.08588906,0.81219277,-0.92935496,2.03595387,-2.26412069,1.14741146,-0.53324281,0.51478371,-0.51864171,0.24020549,-0.64735066,0.07507600,-0.11862622,1.53296040,-2.08413110
-5.44172086,4.56484735,-5.23931744,0.06355381,-0.08385281,0.79637000,-0.90983391,1.97811429,-2.24613532,1.13848334,-0.51720237,0.50732854,-0.51216059,0.23913714,-0.63822002,0.07423842,-0.11639366,1.51379793,-2.05952710
-5.43571786,4.48776189,-5.13919910,0.06329930,-0.08153750,0.77774921,-0.88669137,1.91400965,-2.21847588,1.12550947,-0.49927752,0.49923701,-0.50454898,0.23817355,-0.62798457,0.07352727,-0.11402922,1.49272316,-2.03027785
-5.42971486,4.40117779,-5.02464681,0.06287642,-0.07898475,0.75658010,-0.86014635,1.84460797,-2.18116414,1.10867308,-0.47969968,0.49057337,-0.49564398,0.23728402,-0.61671649,0.07294294,-0.11155563,1.46996375,-1.99624205
-5.42371186,4.30614623,-4.89632612,0.06228468,-0.07623961,0.73314506,-0.83048246,1.77094816,-2.13442332,1.08821335,-0.45873030,0.48141457,-0.48533156,0.23644379,-0.60451347,0.07248648,-0.10899750,1.44579472,-1.95741878
-5.41770885,4.20386841,-4.75522951,0.06152550,-0.07334906,0.70775307,-0.79803989,1.69411688,-2.07867301,1.06442109,-0.43665215,0.47185091,-0.47354909,0.23563505,-0.59149462,0.07215994,-0.10638050,1.42053599,-1.91394388
-5.41170585,4.09567543,-4.60263847,0.06060235,-0.07036038,0.68073331,-0.76320565,1.61522505,-2.01451737,1.03763381,-0.41376015,0.46198638,-0.46028575,0.23484736,-0.57779511,0.07196650,-0.10373052,1.39454827,-1.86608055
-5.40570285,3.98300500,-4.44007503,0.05952091,-0.06731961,0.65242876,-0.72640260,1.53538490,-1.94272713,1.00823014,-0.39035233,0.45193850,-0.44558095,0.23407760,-0.56355999,0.07191044,-0.10107265,1.36822731,-1.81420467
-5.39969985,3.86737530,-4.26924528,0.05828913,-0.06427015,0.62318988,-0.68807764,1.45568830,-1.86421594,0.97662359,-0.36672112,0.44183760,-0.42952083,0.23332937,-0.54893742,0.07199693,-0.09843019,1.34199660,-1.75878579
-5.39369685,3.75035629,-4.09197773,0.05691719,-0.06125148,0.59336855,-0.64868951,1.37718670,-1.78001233,0.94325565,-0.34314539,0.43182543,-0.41223323,0.23261190,-0.53407188,0.07223164,-0.09582366,1.31629842,-1.70036496
-5.38769385,3.63353872,-3.91015946,0.05541740,-0.05829808,0.56331225,-0.60869680,1.30087329,-1.69122840,0.90858822,-0.31988351,0.42205308,-0.39388122,0.23193855,-0.51909758,0.07262015,-0.09326989,1.29158353,-1.63953065
-5.38169085,3.51850146,-3.72567330,0.05380399,-0.05543873,0.53335863,-0.56854635,1.22766757,-1.59902668,0.87309544,-0.29716760,0.41267815,-0.37465574,0.23132489,-0.50413258,0.07316732,-0.09078135,1.26829946,-1.57689411
-5.37568784,3.40677758,-3.54033896,0.05209279,-0.05269593,0.50383046,-0.52866288,1.15840246,-1.50458667,0.83725486,-0.27519920,0.40386127,-0.35476766,0.23078658,-0.48927397,0.07387646,-0.08836555,1.24687799,-1.51306550
-5.36968484,3.29981985,-3.35586068,0.05030085,-0.05008568,0.47503101,-0.48943972,1.09381401,-1.40907253,0.80153827,-0.25414639,0.39576194,-0.33443963,0.23033711,-0.47459428,0.07474848,-0.08602483,1.22772182,-1.44863201
-5.36368184,3.19896672,-3.17378378,0.04844600,-0.04761760,0.44723990,-0.45123142,1.03453363,-1.31360314,0.76640211,-0.23414233,0.38853379,-0.31389819,0.22998555,-0.46013942,0.07578112,-0.08375632,1.21119121,-1.38413912
-5.35767884,3.10540949,-2.99546157,0.04654633,-0.04529518,0.42070943,-0.41434799,0.98108275,-1.21922598,0.73227797,-0.21528531,0.38231957,-0.29336646,0.22973445,-0.44592823,0.07696809,-0.08155218,1.19759078,-1.32007572
-5.35167584,3.02016199,-2.82203376,0.04461968,-0.04311638,0.39566140,-0.37905122,0.93386962,-1.12689548,0.69956326,-0.19763995,0.37724588,-0.27305760,0.22957802,-0.43195357,0.07829847,-0.07940022,1.18715726,-1.25686379
-5.34567284,2.94403379,-2.65441669,0.04268312,-0.04107437,0.37228457,-0.34555296,0.89318827,-1.03745669,0.66861243,-0.18123969,0.37341790,-0.25316951,0.22950080,-0.41818501,0.07975614,-0.07728461,1.18004863,-1.19485279
