energy_ev,total_up,Au_p_up,Au_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,4.13907921,3.09052727,1.64348711,1.03375941,0.05236263,0.14828391,0.58125990
-4.29514757,4.18739385,3.13960242,1.65331290,1.05180601,0.05290077,0.14660844,0.58874715
-4.28914457,4.21685756,3.17318581,1.65602485,1.06475811,0.05322165,0.14473389,0.59360223
-4.28314157,4.22624466,3.19024382,1.65130559,1.07219900,0.05331210,0.14261852,0.59563420
-4.27713857,4.21471296,3.19006528,1.63897342,1.07382233,0.05316346,0.14022743,0.59470664
-4.27113557,4.18184569,3.17229368,1.61899460,1.06944466,0.05277215,0.13753444,0.59074439
-4.26513257,4.12767954,3.13694774,1.59149097,1.05901393,0.05214001,0.13452368,0.58373835
-4.25912956,4.05271705,3.08442923,1.55674228,1.04261339,0.05127448,0.13119072,0.57374796
-4.25312656,3.95792260,3.01551752,1.51518290,1.02046086,0.05018855,0.12754326,0.56090134
-4.24712356,3.84470177,2.93135080,1.46739297,0.99290320,0.04890055,0.12360133,0.54539299
-4.24112056,3.71486492,2.83339505,1.41408426,0.96040636,0.04743364,0.11939694,0.52747916
-4.23511756,3.57057652,2.72340186,1.35608122,0.92354145,0.04581521,0.11497330,0.50747113
-4.22911456,3.41429254,2.60335725,1.29429818,0.88296738,0.04407601,0.11038355,0.48572669
-4.22311156,3.24868870,2.47542375,1.22971365,0.83941107,0.04224928,0.10568912,0.46264027
-4.21710855,3.07658284,2.34187832,1.16334275,0.79364588,0.04036962,0.10095783,0.43863216
-4.21110555,2.90085502,2.20504890,1.09620928,0.74646948,0.03847197,0.09626170,0.41413722
-4.20510255,2.72436858,2.06725228,1.02931841,0.69868182,0.03659051,0.09167481,0.38959380
-4.19909955,2.54989568,1.93073568,0.96363130,0.65106434,0.03475760,0.08727101,0.36543299
-4.19309655,2.38005015,1.79762424,0.90004259,0.60436091,0.03300287,0.08312186,0.34206891
-4.18709355,2.21723000,1.66987612,0.83936162,0.55926143,0.03135241,0.07929474,0.31989019
-4.18109055,2.06357137,1.54924640,0.78229806,0.51638826,0.02982810,0.07585127,0.29925280
-4.17508754,1.92091510,1.43726043,0.72945211,0.47628592,0.02844718,0.07284604,0.28047465
-4.16908454,1.79078597,1.33519671,0.68130953,0.43941410,0.02722199,0.07032577,0.26383157
-4.16308154,1.67438459,1.24407899,0.63824110,0.40614387,0.02615992,0.06832882,0.24955506
-4.15707854,1.57259074,1.16467667,0.60050635,0.37675686,0.02526353,0.06688513,0.23783123
-4.15107554,1.48597665,1.09751243,0.56826069,0.35144708,0.02453089,0.06601645,0.22880116
-4.14507254,1.41482856,1.04287559,0.54156532,0.33032485,0.02395609,0.06573691,0.22256203
-4.13906953,1.35917409,1.00083989,0.52039903,0.31342249,0.02352979,0.06605377,0.21916908
-4.13306653,1.31881354,0.97128386,0.50467097,0.30070103,0.02323994,0.06696834,0.21863797
-4.12706353,1.29335268,0.95391263,0.49423359,0.29205775,0.02307254,0.06847689,0.22094736
-4.12106053,1.28223521,0.94827981,0.48889492,0.28733384,0.02301237,0.07057161,0.22604143
-4.11505753,1.28477314,0.95380841,0.48842950,0.28632195,0.02304374,0.07324136,0.23383237
-4.10905453,1.30017374,0.96981010,0.49258758,0.28877343,0.02315113,0.07647232,0.24420247
-4.10305153,1.32756226,0.99550245,0.50110203,0.29440495,0.02331986,0.08024834,0.25700602
-4.09704852,1.36599993,1.03002390,0.51369318,0.30290443,0.02353646,0.08455111,0.27207089
-4.09104552,1.41449729,1.07244676,0.53007124,0.31393646,0.02378914,0.08935999,0.28919992
-4.08504252,1.47202321,1.12178844,0.54993694,0.32714707,0.02406792,0.09465164,0.30817223
-4.07903952,1.53751041,1.17702159,0.57298040,0.34216815,0.02436483,0.10039946,0.32874446
-4.07303652,1.60985856,1.23708366,0.59887909,0.35862164,0.02467380,0.10657285,0.35065234
-4.06703352,1.68793598,1.30088666,0.62729514,0.37612362,0.02499061,0.11313644,0.37361253
-4.06103052,1.77058132,1.36732759,0.65787286,0.39428861,0.02531267,0.12004936,0.39732492
-4.05502751,1.85660642,1.43530024,0.69023688,0.41273407,0.02563874,0.12726454,0.42147556
-4.04902451,1.94480133,1.50370848,0.72399157,0.43108532,0.02596866,0.13472837,0.44574028
-4.04302151,2.03394242,1.57148148,0.75872212,0.44898084,0.02630301,0.14238050,0.46978898
-4.03701851,2.12280407,1.63759052,0.79399748,0.46607795,0.02664289,0.15015411,0.49329062
-4.03101551,2.21017416,1.70106737,0.82937553,0.48205881,0.02698962,0.15797655,0.51591886
-4.02501251,2.29487322,1.76102352,0.86441019,0.49663650,0.02734457,0.16577037,0.53735816
-4.01900950,2.37577670,1.81666967,0.89866040,0.50956100,0.02770905,0.17345483,0.55731022
-4.01300650,2.45183943,1.86733467,0.93170059,0.52062488,0.02808422,0.18094775,0.57550057
-4.00700350,2.52212123,1.91248278,0.96313208,0.52966827,0.02847114,0.18816768,0.59168498
-4.00100050,2.58581221,1.95172837,0.99259476,0.53658291,0.02887079,0.19503630,0.60565553
-3.99499750,2.64225627,1.98484704,1.01977846,0.54131502,0.02928425,0.20148084,0.61724594
-3.98899450,2.69097120,2.01178218,1.04443314,0.54386664,0.02971275,0.20743661,0.62633610
-3.98299150,2.73166399,2.03264622,1.06637728,0.54429533,0.03015787,0.21284914,0.63285528
-3.97698849,2.76423993,2.04771603,1.08550377,0.54271204,0.03062159,0.21767623,0.63678401
-3.97098549,2.78880454,2.05742205,1.10178285,0.53927720,0.03110643,0.22188929,0.63815452
-3.96498249,2.80565753,2.06233127,1.11526163,0.53419484,0.03161536,0.22547434,0.63704931
-3.95897949,2.81527857,2.06312421,1.12606005,0.52770523,0.03215180,0.22843220,0.63359831
-3.95297649,2.81830502,2.06056656,1.13436330,0.52007588,0.03271940,0.23077802,0.62797419
-3.94697349,2.81550222,2.05547650,1.14041090,0.51159151,0.03332183,0.23254014,0.62038631
-3.94097049,2.80772744,2.04868872,1.14448287,0.50254316,0.03396242,0.23375816,0.61107330
-3.93496748,2.79588911,2.04101685,1.14688366,0.49321705,0.03464375,0.23448056,0.60029464
-3.92896448,2.78090292,2.03321568,1.14792455,0.48388346,0.03536725,0.23476166,0.58832156
-3.92296148,2.76364723,2.02594510,1.14790553,0.47478631,0.03613268,0.23465841,0.57542754
-3.91695848,2.74491975,2.01973741,1.14709747,0.46613380,0.03693774,0.23422693,0.56187900
-3.91095548,2.72539796,2.01496972,1.14572580,0.45809050,0.03777765,0.23351911,0.54792640
-3.90495248,2.70560526,2.01184280,1.14395633,0.45077137,0.03864481,0.23257949,0.53379625
-3.89894947,2.68588486,2.01036786,1.14188443,0.44423794,0.03952868,0.23144255,0.51968434
-3.89294647,2.66638279,2.01036178,1.13952779,0.43849683,0.04041567,0.23013058,0.50575059
-3.88694347,2.64704126,2.01145164,1.13682369,0.43350066,0.04128924,0.22865236,0.49211555
-3.88094047,2.62760268,2.01308826,1.13363068,0.42915142,0.04213022,0.22700263,0.47885886
-3.87493747,2.60762439,2.01456837,1.12973476,0.42530599,0.04291725,0.22516240,0.46601963
-3.86893447,2.58650330,2.01506468,1.12485985,0.42178370,0.04362734,0.22310025,0.45359865
-3.86293147,2.56350935,2.01366212,1.11868192,0.41837542,0.04423666,0.22077428,0.44156235
-3.85692846,2.53782576,2.00939901,1.11084609,0.41485384,0.04472134,0.21813488,0.42984812
-3.85092546,2.50859426,2.00131075,1.10098570,0.41098443,0.04505841,0.21512796,0.41837080
-3.84492246,2.47496256,1.98847424,1.08874247,0.40653643,0.04522669,0.21169854,0.40702988
-3.83891946,2.43613178,1.97005063,1.07378648,0.40129363,0.04520769,0.20779443,0.39571704
-3.83291646,2.39140113,1.94532444,1.05583497,0.39506403,0.04498641,0.20336993,0.38432361
-3.82691346,2.34020760,1.91373712,1.03466901,0.38768838,0.04455207,0.19838911,0.37274752
-3.82091046,2.28215862,1.87491339,1.01014700,0.37904688,0.04389861,0.19282864,0.36089946
-3.81490745,2.21705618,1.82867937,0.98221454,0.36906398,0.04302504,0.18668003,0.34870798
-3.80890445,2.14491119,1.77507156,0.95091002,0.35771107,0.04193560,0.17995101,0.33612317
-3.80290145,2.06594780,1.71433667,0.91636584,0.34500696,0.04063964,0.17266617,0.32311908
-3.79689845,1.98059763,1.64692235,0.87880535,0.33101632,0.03915143,0.16486671,0.30969457
-3.79089545,1.88948467,1.57345977,0.83853559,0.31584621,0.03748959,0.15660942,0.29587281
-3.78489245,1.79340185,1.49473901,0.79593663,0.29964086,0.03567654,0.14796486,0.28169957
-3.77888944,1.69328103,1.41167889,0.75144795,0.28257526,0.03373767,0.13901500,0.26724040
-3.77288644,1.59015809,1.32529275,0.70555274,0.26484772,0.03170055,0.12985041,0.25257706
-3.76688344,1.48513509,1.23665218,0.65876109,0.24667192,0.02959394,0.12056707,0.23780333
-3.76088044,1.37934168,1.14685030,0.61159278,0.22826887,0.02744698,0.11126312,0.22302067
-3.75487744,1.27389744,1.05696648,0.56456063,0.20985902,0.02528824,0.10203567,0.20833377
-3.74887444,1.16987715,0.96803385,0.51815511,0.19165512,0.02314496,0.09297778,0.19384642
-3.74287144,1.06828011,0.88101097,0.47283091,0.17385574,0.02104233,0.08417574,0.17965776
-3.73686843,0.97000484,0.79675848,0.42899580,0.15664008,0.01900296,0.07570686,0.16585915
-3.73086543,0.87582978,0.71602145,0.38700220,0.14016383,0.01704639,0.06763772,0.15253171
-3.72486243,0.78640020,0.63941754,0.34714159,0.12455641,0.01518886,0.06002295,0.13974456
-3.71885943,0.70222140,0.56743103,0.30964168,0.10991944,0.01344313,0.05290463,0.12755383
-3.71285643,0.62365787,0.50041223,0.27466615,0.09632636,0.01181850,0.04631211,0.11600228
-3.70685343,0.55093754,0.43858180,0.24231681,0.08382326,0.01032095,0.04026241,0.10511954
-3.70085043,0.48416058,0.38203919,0.21263762,0.07243042,0.00895329,0.03476093,0.09492285
-3.69484742,0.42331162,0.33077424,0.18562037,0.06214480,0.00771554,0.02980260,0.08541819
-3.68884442,0.36827446,0.28468118,0.16121131,0.05294287,0.00660523,0.02537318,0.07660157
-3.68284142,0.31884828,0.24357399,0.13931859,0.04478391,0.00561784,0.02145071,0.06846061
-3.67683842,0.27476442,0.20720234,0.11981983,0.03761337,0.00474716,0.01800713,0.06097599
-3.67083542,0.23570300,0.17526740,0.10256962,0.03136628,0.00398576,0.01500979,0.05412305
-3.66483242,0.20130856,0.14743677,0.08740668,0.02597049,0.00332531,0.01242294,0.04787311
-3.65882941,0.17120443,0.12335823,0.07416028,0.02134959,0.00275698,0.01020910,0.04219471
-3.65282641,0.14500528,0.10267178,0.06265595,0.01742562,0.00227172,0.00833025,0.03705471
-3.64682341,0.12232774,0.08501992,0.05272031,0.01412127,0.00186054,0.00674887,0.03241913
-3.64082041,0.10279905,0.07005599,0.04418491,0.01136170,0.00151473,0.00542878,0.02825387
-3.63481741,0.08606372,0.05745059,0.03688930,0.00907603,0.00122602,0.00433579,0.02452521
-3.62881441,0.07178826,0.04689630,0.03068314,0.00719830,0.00098668,0.00343815,0.02120020
-3.62281141,0.05966442,0.03811074,0.02542766,0.00566820,0.00078964,0.00270689,0.01824694
-3.61680840,0.04941087,0.03083818,0.02099641,0.00443143,0.00062854,0.00211593,0.01563475
-3.61080540,0.04077375,0.02485012,0.01727548,0.00343976,0.00049767,0.00164216,0.01333426
-3.60480240,0.03352631,0.01994474,0.01416337,0.00265098,0.00039203,0.00126536,0.01131749
-3.59879940,0.02746782,0.01594584,0.01157042,0.00202861,0.00030730,0.00096803,0.00955790
-3.59279640,0.02242200,0.01270112,0.00941810,0.00154150,0.00023973,0.00073527,0.00803037
-3.58679340,0.01823516,0.01008019,0.00763815,0.00116336,0.00018616,0.00055447,0.00671125
-3.58079040,0.01477417,0.00797245,0.00617164,0.00087231,0.00014392,0.00041514,0.00557836
-3.57478739,0.01192439,0.00628490,0.00496800,0.00065030,0.00011081,0.00030859,0.00461097
-3.56878439,0.00958764,0.00493996,0.00398406,0.00048267,0.00008497,0.00022774,0.00378985
-3.56278139,0.00768032,0.00387346,0.00318321,0.00035767,0.00006493,0.00016687,0.00309728
-3.55677839,0.00613162,0.00303280,0.00253455,0.00026602,0.00004946,0.00012139,0.00251700
-3.55077539,0.00488201,0.00237530,0.00201216,0.00020054,0.00003759,0.00008767,0.00203426
-3.54477239,0.00388180,0.00186676,0.00159446,0.00015587,0.00002854,0.00006287,0.00163580
-3.53876938,0.00309001,0.00148025,0.00126366,0.00012815,0.00002171,0.00004476,0.00130979
-3.53276638,0.00247332,0.00119510,0.00100526,0.00011489,0.00001661,0.00003163,0.00104585
-3.52676338,0.00200534,0.00099614,0.00080767,0.00011477,0.00001288,0.00002220,0.00083501
-3.52076038,0.00166594,0.00087312,0.00066191,0.00012756,0.00001025,0.00001547,0.00066966
-3.51475738,0.00144078,0.00082030,0.00056137,0.00015413,0.00000852,0.00001070,0.00054351
-3.50875438,0.00132109,0.00083624,0.00050161,0.00019640,0.00000755,0.00000735,0.00045157
-3.50275138,0.00130344,0.00092372,0.00048028,0.00025746,0.00000727,0.00000501,0.00039011
-3.49674837,0.00138985,0.00108989,0.00049707,0.00034165,0.00000764,0.00000340,0.00035666
-3.49074537,0.00158784,0.00134647,0.00055369,0.00045471,0.00000867,0.00000229,0.00034998
-3.48474237,0.00191077,0.00171010,0.00065395,0.00060397,0.00001043,0.00000154,0.00037006
-3.47873937,0.00237818,0.00220281,0.00080384,0.00079855,0.00001299,0.00000104,0.00041815
-3.47273637,0.00301623,0.00285251,0.00101166,0.00104962,0.00001651,0.00000072,0.00049681
-3.46673337,0.00385824,0.00369364,0.00128814,0.00137064,0.00002115,0.00000052,0.00060988
-3.46073037,0.00494518,0.00476768,0.00164666,0.00177759,0.00002715,0.00000042,0.00076260
-3.45472736,0.00632619,0.00612372,0.00210333,0.00228919,0.00003476,0.00000040,0.00096158
-3.44872436,0.00805899,0.00781896,0.00267717,0.00292712,0.00004431,0.00000045,0.00121489
-3.44272136,0.01021014,0.00991898,0.00339015,0.00371613,0.00005617,0.00000058,0.00153207
-3.43671836,0.01285511,0.01249788,0.00426725,0.00468408,0.00007076,0.00000082,0.00192408
-3.43071536,0.01607806,0.01563809,0.00533632,0.00586187,0.00008854,0.00000119,0.00240330
-3.42471236,0.01997126,0.01942989,0.00662795,0.00728328,0.00011004,0.00000174,0.00298344
-3.41870935,0.02463410,0.02397042,0.00817509,0.00898454,0.00013582,0.00000256,0.00367936
-3.41270635,0.03017163,0.02936235,0.01001258,0.01100381,0.00016646,0.00000376,0.00450690
-3.40670335,0.03669251,0.03571190,0.01217649,0.01338047,0.00020260,0.00000547,0.00548259
-3.40070035,0.04430650,0.04312648,0.01470322,0.01615407,0.00024487,0.00000792,0.00662330
-3.39469735,0.05312129,0.05171164,0.01762854,0.01936323,0.00029392,0.00001138,0.00794581
-3.38869435,0.06323898,0.06156770,0.02098635,0.02304420,0.00035038,0.00001624,0.00946636
-3.38269135,0.07475197,0.07278588,0.02480733,0.02722937,0.00041484,0.00002301,0.01120014
-3.37668834,0.08773867,0.08544418,0.02911754,0.03194554,0.00048787,0.00003238,0.01316071
-3.37068534,0.10225900,0.09960317,0.03393690,0.03721218,0.00056995,0.00004523,0.01535951
-3.36468234,0.11835001,0.11530188,0.03927775,0.04303969,0.00066150,0.00006274,0.01780534
-3.35867934,0.13602184,0.13255404,0.04514349,0.04942772,0.00076285,0.00008640,0.02050397
-3.35267634,0.15525423,0.15134491,0.05152742,0.05636371,0.00087425,0.00011815,0.02345785
-3.34667334,0.17599398,0.17162912,0.05841191,0.06382167,0.00099585,0.00016042,0.02666600
-3.34067034,0.19815360,0.19332966,0.06576788,0.07176146,0.00112776,0.00021628,0.03012417
-3.33466733,0.22161140,0.21633828,0.07355487,0.08012844,0.00127003,0.00028952,0.03382517
-3.32866433,0.24621331,0.24051775,0.08172158,0.08885383,0.00142269,0.00038482,0.03775958
-3.32266133,0.27177660,0.26570583,0.09020706,0.09785563,0.00158587,0.00050789,0.04191671
-3.31665833,0.29809546,0.29172132,0.09894254,0.10704035,0.00175977,0.00066559,0.04628595
-3.31065533,0.32494869,0.31837189,0.10785391,0.11630531,0.00194480,0.00086613,0.05085835
-3.30465233,0.35210906,0.34546385,0.11686473,0.12554173,0.00214168,0.00111915,0.05562853
-3.29864932,0.37935436,0.37281327,0.12589984,0.13463839,0.00235149,0.00143593,0.06059674
-3.29264632,0.40647960,0.40025835,0.13488927,0.14348579,0.00257581,0.00182945,0.06577112
-3.28664332,0.43330987,0.42767233,0.14377244,0.15198061,0.00281685,0.00231449,0.07116986
-3.28064032,0.45971338,0.45497634,0.15250227,0.16003042,0.00307748,0.00290764,0.07682336
-3.27463732,0.48561386,0.48215155,0.16104923,0.16755825,0.00336141,0.00362730,0.08277609
-3.26863432,0.51100169,0.50924988,0.16940483,0.17450692,0.00367320,0.00449352,0.08908800
-3.26263132,0.53594299,0.53640233,0.17758451,0.18084282,0.00401833,0.00552783,0.09583546
-3.25662831,0.56058595,0.56382447,0.18562955,0.18655899,0.00440322,0.00675297,0.10311143
-3.25062531,0.58516382,0.59181816,0.19360800,0.19167717,0.00483519,0.00819239,0.11102487
-3.24462231,0.60999403,0.62076920,0.20161418,0.19624880,0.00532244,0.00986981,0.11969918
-3.23861931,0.63547306,0.65114038,0.20976702,0.20035472,0.00587385,0.01180853,0.12926970
-3.23261631,0.66206702,0.68346001,0.21820679,0.20410356,0.00649889,0.01403063,0.13988026
-3.22661331,0.69029787,0.71830568,0.22709068,0.20762877,0.00720735,0.01655617,0.15167875
-3.22061031,0.72072568,0.75628398,0.23658694,0.21108444,0.00800910,0.01940218,0.16481190
-3.21460730,0.75392742,0.79800647,0.24686810,0.21463989,0.00891373,0.02258171,0.17941937
-3.20860430,0.79047306,0.84406288,0.25810333,0.21847336,0.00993023,0.02610272,0.19562736
-3.20260130,0.83089979,0.89499257,0.27045025,0.22276496,0.01106656,0.02996713,0.21354209
-3.19659830,0.87568572,0.95125543,0.28404673,0.22768915,0.01232927,0.03416986,0.23324332
-3.19059530,0.92522384,1.01320358,0.29900283,0.23340722,0.01372308,0.03869797,0.25477828
-3.18459230,0.97979789,1.08105523,0.31539347,0.24005979,0.01525045,0.04352998,0.27815633
-3.17858929,1.03956099,1.15487207,0.33325206,0.24776011,0.01691123,0.04863547,0.30334474
-3.17258629,1.10451826,1.23454140,0.35256556,0.25658798,0.01870235,0.05397481,0.33026565
-3.16658329,1.17451448,1.31976407,0.37327113,0.26658500,0.02061748,0.05949930,0.35879466
-3.16058029,1.24922727,1.41004920,0.39525471,0.27775108,0.02264693,0.06515158,0.38876104
-3.15457729,1.32816652,1.50471593,0.41835150,0.29004255,0.02477748,0.07086636,0.41994973
-3.14857429,1.41068001,1.60290261,0.44234853,0.30337190,0.02699244,0.07657156,0.45210499
-3.14257129,1.49596532,1.70358328,0.46698908,0.31760918,0.02927175,0.08218964,0.48493572
-3.13656828,1.58308743,1.80559062,0.49197891,0.33258499,0.03159218,0.08763938,0.51812209
-3.13056528,1.67100139,1.90764484,0.51699397,0.34809504,0.03392775,0.09283772,0.55132328
-3.12456228,1.75857907,2.00838710,0.54168922,0.36390588,0.03625012,0.09770194,0.58418599
-3.11855928,1.84463883,2.10641614,0.56570830,0.37976180,0.03852919,0.10215179,0.61635317
-3.11255628,1.92797696,2.20032648,0.58869347,0.39539239,0.04073372,0.10611172,0.64747277
-3.10655328,2.00739933,2.28874670,0.61029545,0.41052057,0.04283206,0.10951304,0.67720592
-3.10055028,2.08175225,2.37037602,0.63018285,0.42487072,0.04479287,0.11229591,0.70523428
-3.09454727,2.14995111,2.44401783,0.64805064,0.43817656,0.04658593,0.11441105,0.73126618
-3.08854427,2.21100586,2.50860883,0.66362744,0.45018856,0.04818286,0.11582122,0.75504146
-3.08254127,2.26404253,2.56324284,0.67668144,0.46068053,0.04955789,0.11650227,0.77633472
-3.07653827,2.30832017,2.60718853,0.68702471,0.46945525,0.05068853,0.11644385,0.79495714
-3.07053527,2.34324302,2.63990081,0.69451590,0.47634891,0.05155612,0.11564960,0.81075691
-3.06453227,2.36836774,2.66102596,0.69906134,0.48123445,0.05214638,0.11413699,0.82361834
-3.05852926,2.38340608,2.67040070,0.70061469,0.48402351,0.05244970,0.11193666,0.83346021
-3.05252626,2.38822338,2.66804608,0.69917525,0.48466728,0.05246144,0.10909144,0.84023336
-3.04652326,2.38283348,2.65415696,0.69478519,0.48315622,0.05218197,0.10565500,0.84391811
-3.04052026,2.36739088,2.62908799,0.68752605,0.47951877,0.05161667,0.10169017,0.84452170
-3.03451726,2.34218071,2.59333744,0.67751458,0.47381932,0.05077567,0.09726712,0.84207616
-3.02851426,2.30760753,2.54752965,0.66489839,0.46615544,0.04967363,0.09246136,0.83663670
-3.02251126,2.26418334,2.49239724,0.64985145,0.45665473,0.04832921,0.08735173,0.82828092
-3.01650825,2.21251552,2.42876384,0.63256978,0.44547138,0.04676461,0.08201830,0.81710882
-3.01050525,2.15329512,2.35752786,0.61326738,0.43278253,0.04500494,0.07654051,0.80324349
-3.00450225,2.08728552,2.27964772,0.59217250,0.41878469,0.04307757,0.07099535,0.78683239
-2.99849925,2.01531186,2.19612863,0.56952426,0.40369010,0.04101143,0.06545574,0.76804905
-2.99249625,1.93825077,2.10801083,0.54556966,0.38772333,0.03883634,0.05998928,0.74709469
-2.98649325,1.85702059,2.01635899,0.52056086,0.37111791,0.03658231,0.05465706,0.72419957
-2.98049025,1.77257153,1.92225242,0.49475269,0.35411306,0.03427892,0.04951297,0.69962374
-2.97448724,1.68587559,1.82677550,0.46840027,0.33695055,0.03195470,0.04460311,0.67365673
-2.96848424,1.59791592,1.73100802,0.44175667,0.31987154,0.02963668,0.03996558,0.64661599
-2.96248124,1.50967546,1.63601474,0.41507049,0.30311340,0.02734984,0.03563051,0.61884397
-2.95647824,1.42212454,1.54283407,0.38858338,0.28690650,0.02511684,0.03162022,0.59070354
-2.95047524,1.33620767,1.45246557,0.36252739,0.27147080,0.02295773,0.02794969,0.56257193
-2.94447224,1.25282937,1.36585621,0.33712222,0.25701248,0.02088972,0.02462708,0.53483328
-2.93846923,1.17283946,1.28388566,0.31257239,0.24372035,0.01892713,0.02165439,0.50786992
-2.93246623,1.09701812,1.20735084,0.28906437,0.23176232,0.01708135,0.01902820,0.48205278
-2.92646323,1.02606115,1.13695028,0.26676391,0.22128187,0.01536086,0.01674044,0.45773137
-2.92046023,0.96056605,1.07326899,0.24581341,0.21239465,0.01377138,0.01477910,0.43522355
-2.91445723,0.90101948,1.01676437,0.22632983,0.20518545,0.01231599,0.01312899,0.41480587
-2.90845423,0.84778669,0.96775421,0.20840294,0.19970546,0.01099536,0.01177244,0.39670461
-2.90245123,0.80110354,0.92640724,0.19209414,0.19597021,0.00980798,0.01068987,0.38108823
-2.89644822,0.76107159,0.89273723,0.17743605,0.19395820,0.00875038,0.00986037,0.36806148
-2.89044522,0.72765669,0.86660096,0.16443279,0.19361041,0.00781748,0.00926215,0.35766148
-2.88444222,0.70069140,0.84770084,0.15306102,0.19483075,0.00700281,0.00887299,0.34985614
-2.87843922,0.67988131,0.83559219,0.14327181,0.19748766,0.00629882,0.00867055,0.34454483
-2.87243622,0.66481539,0.82969544,0.13499330,0.20141677,0.00569717,0.00863267,0.34156169
-2.86643322,0.65498005,0.82931310,0.12813400,0.20642473,0.00518902,0.00873770,0.34068110
-2.86043022,0.64977678,0.83365111,0.12258675,0.21229412,0.00476525,0.00896468,0.34162550
-2.85442721,0.64854275,0.84184405,0.11823315,0.21878936,0.00441679,0.00929364,0.34407512
-2.84842421,0.65057376,0.85298340,0.11494834,0.22566342,0.00413482,0.00970584,0.34767933
-2.84242121,0.65514898,0.86614803,0.11260597,0.23266521,0.00391100,0.01018406,0.35206917
-2.83641821,0.66155649,0.88043576,0.11108320,0.23954743,0.00373772,0.01071292,0.35687069
-2.83041521,0.66911883,0.89499483,0.11026551,0.24607444,0.00360825,0.01127918,0.36171850
-2.82441221,0.67721765,0.90905422,0.11005122,0.25203011,0.00351695,0.01187215,0.36626907
-2.81840920,0.68531667,0.92195144,0.11035548,0.25722514,0.00345942,0.01248405,0.37021332
-2.81240620,0.69298191,0.93315689,0.11111366,0.26150367,0.00343265,0.01311043,0.37328799
-2.80640320,0.69989873,0.94229369,0.11228393,0.26474892,0.00343510,0.01375050,0.37528540
-2.80040020,0.70588476,0.94915213,0.11384902,0.26688758,0.00346685,0.01440759,0.37606122
-2.79439720,0.71089854,0.95369833,0.11581698,0.26789278,0.00352964,0.01508939,0.37554001
-2.78839420,0.71504329,0.95607649,0.11822100,0.26778557,0.00362691,0.01580827,0.37371839
-2.78239120,0.71856581,0.95660482,0.12111823,0.26663476,0.00376386,0.01658139,0.37066568
-2.77638819,0.72185056,0.95576534,0.12458769,0.26455525,0.00394738,0.01743082,0.36652208
-2.77038519,0.72540913,0.95418779,0.12872719,0.26170486,0.00418605,0.01838344,0.36149450
-2.76438219,0.72986542,0.95262848,0.13364959,0.25827975,0.00449005,0.01947073,0.35585025
-2.75837919,0.73593714,0.95194493,0.13947834,0.25450874,0.00487101,0.02072837,0.34990886
-2.75237619,0.74441429,0.95306719,0.14634248,0.25064671,0.00534191,0.02219572,0.34403227
-2.74637319,0.75613528,0.95696710,0.15437144,0.24696732,0.00591679,0.02391510,0.33861401
-2.74037019,0.77196144,0.96462652,0.16368957,0.24375534,0.00661057,0.02593081,0.33406740
-2.73436718,0.79275090,0.97700578,0.17441076,0.24129887,0.00743866,0.02828817,0.33081353
-2.72836418,0.81933231,0.99501339,0.18663337,0.23988175,0.00841666,0.03103218,0.32926912
-2.72236118,0.85247931,1.01947786,0.20043544,0.23977622,0.00955988,0.03420624,0.32983480
-2.71635818,0.89288642,1.05112259,0.21587056,0.24123628,0.01088288,0.03785063,0.33288397
-2.71035518,0.94114664,1.09054441,0.23296446,0.24449160,0.01239897,0.04200097,0.33875261
-2.70435218,0.99773153,1.13819608,0.25171232,0.24974232,0.01411958,0.04668669,0.34773024
-2.69834917,1.06297391,1.19437309,0.27207701,0.25715463,0.01605374,0.05192939,0.36005209
-2.69234617,1.13705343,1.25920475,0.29398826,0.26685723,0.01820740,0.05774143,0.37589267
-2.68634317,1.21998530,1.33264944,0.31734265,0.27893855,0.02058285,0.06412450,0.39536076
-2.68034017,1.31161220,1.41449369,0.34200460,0.29344479,0.02317813,0.07106847,0.41849588
-2.67433717,1.41159943,1.50435477,0.36780803,0.31037866,0.02598651,0.07855042,0.44526611
-2.66833417,1.51943326,1.60168636,0.39455883,0.32969870,0.02899603,0.08653398,0.47556737
-2.66233117,1.63442262,1.70578666,0.42203788,0.35131917,0.03218916,0.09496901,0.50922400
-2.65632816,1.75570392,1.81580883,0.45000460,0.37511049,0.03554259,0.10379165,0.54599052
-2.65032516,1.88224915,1.93077288,0.47820074,0.40090011,0.03902720,0.11292478,0.58555472
-2.64432216,2.01287707,2.04957914,0.50635457,0.42847386,0.04260820,0.12227891,0.62754174
-2.63831916,2.14626754,2.17102274,0.53418500,0.45757773,0.04624546,0.13175346,0.67151920
-2.63231616,2.28097892,2.29380902,0.56140585,0.48792027,0.04989411,0.14123845,0.71700332
-2.62631316,2.41546840,2.41656989,0.58772992,0.51917538,0.05350529,0.15061661,0.76346590
-2.62031016,2.54811511,2.53788098,0.61287308,0.55098585,0.05702709,0.15976573,0.81034213
-2.61430715,2.67724578,2.65627984,0.63655801,0.58296754,0.06040577,0.16856128,0.85703905
-2.60830415,2.80116275,2.77028500,0.65851789,0.61471416,0.06358701,0.17687922,0.90294475
-2.60230115,2.91817372,2.87841621,0.67849982,0.64580301,0.06651738,0.18459888,0.94743805
