energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.55577789,1.32509389,0.06901730,0.00000000,0.01779918,0.90041873,0.89711802,0.31379103
-5.54977489,1.34997470,0.07031465,0.00000000,0.01730365,0.91787068,0.92021682,0.31492322
-5.54377189,1.37282996,0.07137343,0.00000000,0.01675577,0.93407170,0.94055597,0.31596999
-5.53776888,1.39391225,0.07218598,0.00000000,0.01616512,0.94920263,0.95810680,0.31710196
-5.53176588,1.41357502,0.07275064,0.00000000,0.01554281,0.96350986,0.97292695,0.31850826
-5.52576288,1.43225313,0.07307159,0.00000000,0.01490101,0.97729141,0.98515383,0.32038778
-5.51975988,1.45044024,0.07315843,0.00000000,0.01425237,0.99088111,0.99499510,0.32293992
-5.51375688,1.46866425,0.07302578,0.00000000,0.01360958,1.00463152,1.00271644,0.32635537
-5.50775388,1.48746183,0.07269258,0.00000000,0.01298481,1.01889634,1.00862733,0.33080716
-5.50175088,1.50735329,0.07218150,0.00000000,0.01238929,1.03401321,1.01306556,0.33644244
-5.49574787,1.52881874,0.07151817,0.00000000,0.01183290,1.05028763,1.01638113,0.34337545
-5.48974487,1.55227671,0.07073043,0.00000000,0.01132391,1.06797876,1.01892028,0.35168178
-5.48374187,1.57806598,0.06984760,0.00000000,0.01086871,1.08728753,1.02101061,0.36139437
-5.47773887,1.60643140,0.06889967,0.00000000,0.01047166,1.10834778,1.02294760,0.37250119
-5.47173587,1.63751404,0.06791664,0.00000000,0.01013511,1.13122045,1.02498345,0.38494490
-5.46573287,1.67134607,0.06692779,0.00000000,0.00985937,1.15589125,1.02731843,0.39862426
-5.45972986,1.70785018,0.06596105,0.00000000,0.00964288,1.18227147,1.03009514,0.41339739
-5.45372686,1.74684347,0.06504242,0.00000000,0.00948236,1.21020200,1.03339571,0.42908656
-5.44772386,1.78804534,0.06419540,0.00000000,0.00937306,1.23946005,1.03724206,0.44548432
-5.44172086,1.83108870,0.06344053,0.00000000,0.00930907,1.26976815,1.04159877,0.46236067
-5.43571786,1.87553391,0.06279495,0.00000000,0.00928360,1.30080488,1.04637852,0.47947097
-5.42971486,1.92088450,0.06227203,0.00000000,0.00928930,1.33221679,1.05144944,0.49656408
-5.42371186,1.96660399,0.06188107,0.00000000,0.00931862,1.36363068,1.05664403,0.51339055
-5.41770885,2.01213287,0.06162708,0.00000000,0.00936407,1.39466588,1.06176905,0.52971037
-5.41170585,2.05690510,0.06151063,0.00000000,0.00941851,1.42494585,1.06661589,0.54529996
-5.40570285,2.10036340,0.06152779,0.00000000,0.00947540,1.45410864,1.07097084,0.55995819
-5.39969985,2.14197296,0.06167018,0.00000000,0.00952895,1.48181586,1.07462495,0.57351114
-5.39369685,2.18123307,0.06192514,0.00000000,0.00957431,1.50775998,1.07738299,0.58581550
-5.38769385,2.21768661,0.06227604,0.00000000,0.00960762,1.53166976,1.07907134,0.59676047
-5.38169085,2.25092732,0.06270263,0.00000000,0.00962603,1.55331388,1.07954445,0.60626829
-5.37568784,2.28060492,0.06318167,0.00000000,0.00962773,1.57250284,1.07869007,0.61429326
-5.36968484,2.30642827,0.06368754,0.00000000,0.00961184,1.58908940,1.07643285,0.62081968
-5.36368184,2.32816697,0.06419302,0.00000000,0.00957834,1.60296771,1.07273677,0.62585858
-5.35767884,2.34565154,0.06467017,0.00000000,0.00952789,1.61407152,1.06760604,0.62944382
-5.35167584,2.35877259,0.06509125,0.00000000,0.00946174,1.62237176,1.06108503,0.63162751
-5.34567284,2.36747928,0.06542969,0.00000000,0.00938149,1.62787368,1.05325702,0.63247528
-5.33966983,2.37177723,0.06566100,0.00000000,0.00928897,1.63061393,1.04424201,0.63206147
-5.33366683,2.37172606,0.06576368,0.00000000,0.00918605,1.63065764,1.03419374,0.63046467
-5.32766383,2.36743673,0.06572005,0.00000000,0.00907452,1.62809560,1.02329587,0.62776366
-5.32166083,2.35906840,0.06551684,0.00000000,0.00895591,1.62304173,1.01175749,0.62403408
-5.31565783,2.34682514,0.06514575,0.00000000,0.00883146,1.61563055,0.99980788,0.61934580
-5.30965483,2.33095195,0.06460369,0.00000000,0.00870198,1.60601486,0.98769071,0.61376121
-5.30365183,2.31173025,0.06389290,0.00000000,0.00856788,1.59436329,0.97565747,0.60733431
-5.29764882,2.28947259,0.06302074,0.00000000,0.00842914,1.58085770,0.96396045,0.60011071
-5.29164582,2.26451650,0.06199933,0.00000000,0.00828531,1.56569033,0.95284522,0.59212831
-5.28564282,2.23721744,0.06084498,0.00000000,0.00813563,1.54906050,0.94254271,0.58341866
-5.27963982,2.20794098,0.05957738,0.00000000,0.00797907,1.53117107,0.93326121,0.57400890
-5.27363682,2.17705432,0.05821870,0.00000000,0.00781444,1.51222435,0.92517849,0.56392391
-5.26763382,2.14491746,0.05679257,0.00000000,0.00764048,1.49241789,0.91843429,0.55318877
-5.26163082,2.11187428,0.05532302,0.00000000,0.00745603,1.47194014,0.91312364,0.54183126
-5.25562781,2.07824411,0.05383344,0.00000000,0.00726007,1.45096619,0.90929127,0.52988415
-5.24962481,2.04431413,0.05234555,0.00000000,0.00705188,1.42965396,0.90692762,0.51738736
-5.24362181,2.01033317,0.05087856,0.00000000,0.00683108,1.40814105,0.90596659,0.50438974
-5.23761881,1.97650721,0.04944843,0.00000000,0.00659776,1.38654253,0.90628554,0.49095045
-5.23161581,1.94299711,0.04806737,0.00000000,0.00635246,1.36494986,0.90770758,0.47713983
-5.22561281,1.90991870,0.04674348,0.00000000,0.00609624,1.34343124,0.91000629,0.46303982
-5.21960980,1.87734527,0.04548070,0.00000000,0.00583069,1.32203327,0.91291285,0.44874389
-5.21360680,1.84531254,0.04427893,0.00000000,0.00555785,1.30078403,0.91612530,0.43435641
-5.20760380,1.81382570,0.04313437,0.00000000,0.00528024,1.27969746,0.91931972,0.41999165
-5.20160080,1.78286817,0.04204008,0.00000000,0.00500071,1.25877862,0.92216273,0.40577233
-5.19559780,1.75241145,0.04098662,0.00000000,0.00472247,1.23802963,0.92432488,0.39182782
-5.18959480,1.72242545,0.03996285,0.00000000,0.00444891,1.21745583,0.92549407,0.37829194
-5.18359180,1.69288841,0.03895680,0.00000000,0.00418355,1.19707163,0.92538854,0.36530062
-5.17758879,1.66379585,0.03795646,0.00000000,0.00392996,1.17690556,0.92376851,0.35298925
-5.17158579,1.63516759,0.03695069,0.00000000,0.00369164,1.15700418,0.92044592,0.34148990
-5.16558279,1.60705248,0.03592986,0.00000000,0.00347196,1.13743426,0.91529178,0.33092843
-5.15957979,1.57953021,0.03488656,0.00000000,0.00327408,1.11828317,0.90824054,0.32142154
-5.15357679,1.55271011,0.03381602,0.00000000,0.00310089,1.09965714,0.89929143,0.31307387
-5.14757379,1.52672686,0.03271645,0.00000000,0.00295496,1.08167755,0.88850654,0.30597514
-5.14157079,1.50173333,0.03158920,0.00000000,0.00283852,1.06447531,0.87600586,0.30019756
-5.13556778,1.47789116,0.03043871,0.00000000,0.00275343,1.04818373,0.86195963,0.29579337
-5.12956478,1.45535952,0.02927235,0.00000000,0.00270119,1.03293033,0.84657843,0.29279292
-5.12356178,1.43428307,0.02810005,0.00000000,0.00268289,1.01882812,0.83010163,0.29120307
-5.11755878,1.41477998,0.02693392,0.00000000,0.00269927,1.00596709,0.81278501,0.29100625
-5.11155578,1.39693087,0.02578766,0.00000000,0.00275074,0.99440639,0.79488814,0.29216016
-5.10555278,1.38076970,0.02467600,0.00000000,0.00283734,0.98416807,0.77666250,0.29459818
-5.09954977,1.36627720,0.02361409,0.00000000,0.00295879,0.97523262,0.75834078,0.29823063
-5.09354677,1.35337767,0.02261686,0.00000000,0.00311453,0.96753703,0.74012812,0.30294677
-5.08754377,1.34193927,0.02169849,0.00000000,0.00330366,0.96097538,0.72219563,0.30861764
-5.08154077,1.33177812,0.02087186,0.00000000,0.00352502,0.95540217,0.70467642,0.31509961
-5.07553777,1.32266592,0.02014811,0.00000000,0.00377714,0.95063820,0.68766443,0.32223857
-5.06953477,1.31434068,0.01953632,0.00000000,0.00405824,0.94647879,0.67121563,0.32987461
-5.06353177,1.30652000,0.01904318,0.00000000,0.00436628,0.94270372,0.65535162,0.33784698
-5.05752876,1.29891589,0.01867293,0.00000000,0.00469885,0.93908843,0.64006509,0.34599920
-5.05152576,1.29125041,0.01842721,0.00000000,0.00505329,0.93541564,0.62532661,0.35418398
-5.04552276,1.28327080,0.01830512,0.00000000,0.00542656,0.93148679,0.61109225,0.36226775
-5.03951976,1.27476338,0.01830334,0.00000000,0.00581534,0.92713241,0.59731139,0.37013464
-5.03351676,1.26556510,0.01841628,0.00000000,0.00621601,0.92222090,0.58393411,0.37768953
-5.02751376,1.25557205,0.01863633,0.00000000,0.00662467,0.91666499,0.57091778,0.38486018
-5.02151076,1.24474434,0.01895409,0.00000000,0.00703715,0.91042557,0.55823222,0.39159815
-5.01550775,1.23310700,0.01935871,0.00000000,0.00744912,0.90351254,0.54586334,0.39787856
-5.00950475,1.22074686,0.01983818,0.00000000,0.00785608,0.89598275,0.53381490,0.40369854
-5.00350175,1.20780556,0.02037964,0.00000000,0.00825347,0.88793498,0.52210857,0.40907464
-4.99749875,1.19446920,0.02096968,0.00000000,0.00863674,0.87950244,0.51078212,0.41403914
-4.99149575,1.18095521,0.02159459,0.00000000,0.00900141,0.87084319,0.49988628,0.41863563
-4.98549275,1.16749737,0.02224069,0.00000000,0.00934317,0.86212919,0.48948031,0.42291397
-4.97948974,1.15432994,0.02289448,0.00000000,0.00965798,0.85353452,0.47962682,0.42692514
-4.97348674,1.14167189,0.02354288,0.00000000,0.00994212,0.84522377,0.47038630,0.43071608
-4.96748374,1.12971228,0.02417339,0.00000000,0.01019226,0.83734122,0.46181172,0.43432511
-4.96148074,1.11859784,0.02477423,0.00000000,0.01040553,0.83000157,0.45394369,0.43777803
-4.95547774,1.10842343,0.02533442,0.00000000,0.01057957,0.82328288,0.44680661,0.44108541
-4.94947474,1.09922623,0.02584393,0.00000000,0.01071252,0.81722217,0.44040604,0.44424107
-4.94347174,1.09098397,0.02629373,0.00000000,0.01080311,0.81181412,0.43472759,0.44722217
-4.93746873,1.08361744,0.02667589,0.00000000,0.01085059,0.80701291,0.42973746,0.44999069
-4.93146573,1.07699724,0.02698365,0.00000000,0.01085475,0.80273717,0.42538460,0.45249657
-4.92546273,1.07095442,0.02721151,0.00000000,0.01081591,0.79887788,0.42160450,0.45468208
-4.91945973,1.06529442,0.02735538,0.00000000,0.01073488,0.79530872,0.41832435,0.45648740
-4.91345673,1.05981357,0.02741265,0.00000000,0.01061293,0.79189818,0.41546922,0.45785701
-4.90745373,1.05431716,0.02738239,0.00000000,0.01045177,0.78852294,0.41296910,0.45874647
-4.90145073,1.04863803,0.02726546,0.00000000,0.01025350,0.78508145,0.41076619,0.45912919
-4.89544772,1.04265454,0.02706475,0.00000000,0.01002060,0.78150700,0.40882211,0.45900270
-4.88944472,1.03630677,0.02678529,0.00000000,0.00975591,0.77777933,0.40712449,0.45839395
-4.88344172,1.02960994,0.02643448,0.00000000,0.00946257,0.77393415,0.40569265,0.45736331
-4.87743872,1.02266417,0.02602219,0.00000000,0.00914407,0.77006960,0.40458179,0.45600668
-4.87143572,1.01565977,0.02556096,0.00000000,0.00880417,0.76634942,0.40388553,0.45445572
-4.86543272,1.00887758,0.02506601,0.00000000,0.00844692,0.76300224,0.40373650,0.45287583
-4.85942971,1.00268428,0.02455529,0.00000000,0.00807666,0.76031699,0.40430481,0.45146192
-4.85342671,0.99752251,0.02404947,0.00000000,0.00769796,0.75863443,0.40579446,0.45043209
-4.84742371,0.99389632,0.02357173,0.00000000,0.00731562,0.75833512,0.40843771,0.45001937
-4.84142071,0.99235242,0.02314762,0.00000000,0.00693461,0.75982434,0.41248762,0.45046198
-4.83541771,0.99345822,0.02280469,0.00000000,0.00656010,0.76351469,0.41820905,0.45199239
-4.82941471,0.99777755,0.02257209,0.00000000,0.00619730,0.76980714,0.42586861,0.45482600
-4.82341171,1.00584537,0.02248007,0.00000000,0.00585151,0.77907153,0.43572378,0.45914973
-4.81740870,1.01814260,0.02255933,0.00000000,0.00552795,0.79162754,0.44801196,0.46511137
-4.81140570,1.03507250,0.02284037,0.00000000,0.00523179,0.80772710,0.46293984,0.47281021
-4.80540270,1.05693962,0.02335270,0.00000000,0.00496796,0.82753922,0.48067363,0.48228945
-4.79939970,1.08393264,0.02412404,0.00000000,0.00474119,0.85113815,0.50133060,0.49353110
-4.79339670,1.11611187,0.02517952,0.00000000,0.00455582,0.87849539,0.52497253,0.50645342
-4.78739370,1.15340215,0.02654081,0.00000000,0.00441581,0.90947641,0.55160122,0.52091145
-4.78139070,1.19559170,0.02822532,0.00000000,0.00432464,0.94384197,0.58115654,0.53670055
-4.77538769,1.24233701,0.03024554,0.00000000,0.00428527,0.98125447,0.61351702,0.55356296
-4.76938469,1.29317369,0.03260837,0.00000000,0.00430008,1.02128898,0.64850321,0.57119712
-4.76338169,1.34753291,0.03531464,0.00000000,0.00437088,1.06344852,0.68588353,0.58926944
-4.75737869,1.40476273,0.03835885,0.00000000,0.00449889,1.10718308,0.72538262,0.60742803
-4.75137569,1.46415345,0.04172905,0.00000000,0.00468472,1.15191156,0.76669174,0.62531768
-4.74537269,1.52496595,0.04540693,0.00000000,0.00492846,1.19704546,0.80948088,0.64259555
-4.73936968,1.58646163,0.04936826,0.00000000,0.00522964,1.24201357,0.85341199,0.65894673
-4.73336668,1.64793266,0.05358343,0.00000000,0.00558735,1.28628618,0.89815278,0.67409897
-4.72736368,1.70873120,0.05801831,0.00000000,0.00600026,1.32939792,0.94339037,0.68783585
-4.72136068,1.76829607,0.06263530,0.00000000,0.00646669,1.37096791,0.98884416,0.70000779
-4.71535768,1.82617569,0.06739454,0.00000000,0.00698465,1.41071629,1.03427720,0.71054018
-4.70935468,1.88204596,0.07225523,0.00000000,0.00755194,1.44847624,1.07950530,0.71943833
-4.70335168,1.93572222,0.07717698,0.00000000,0.00816615,1.48420070,1.12440343,0.72678894
-4.69734867,1.98716438,0.08212121,0.00000000,0.00882469,1.51796339,1.16890873,0.73275776
-4.69134567,2.03647492,0.08705239,0.00000000,0.00952479,1.54995385,1.21301993,0.73758370
-4.68534267,2.08388938,0.09193909,0.00000000,0.01026349,1.58046649,1.25679278,0.74156937
-4.67933967,2.12975968,0.09675484,0.00000000,0.01103761,1.60988402,1.30033165,0.74506847
-4.67333667,2.17453079,0.10147863,0.00000000,0.01184365,1.63865583,1.34377736,0.74847059
-4.66733367,2.21871151,0.10609503,0.00000000,0.01267772,1.66727218,1.38729179,0.75218389
-4.66133067,2.26284069,0.11059401,0.00000000,0.01353548,1.69623526,1.43103975,0.75661648
-4.65532766,2.30745038,0.11497024,0.00000000,0.01441196,1.72602844,1.47516915,0.76215724
-4.64932466,2.35302757,0.11922217,0.00000000,0.01530154,1.75708523,1.51979028,0.76915701
-4.64332166,2.39997646,0.12335065,0.00000000,0.01619780,1.78975929,1.56495560,0.77791079
-4.63731866,2.44858331,0.12735741,0.00000000,0.01709353,1.82429724,1.61064095,0.78864200
-4.63131566,2.49898560,0.13124339,0.00000000,0.01798063,1.86081556,1.65672971,0.80148934
-4.62531266,2.55114758,0.13500693,0.00000000,0.01885017,1.89928305,1.70300086,0.81649702
-4.61930965,2.60484346,0.13864219,0.00000000,0.01969245,1.93950983,1.74912198,0.83360876
-4.61330665,2.65964979,0.14213770,0.00000000,0.02049715,1.98114376,1.79464803,0.85266601
-4.60730365,2.71494751,0.14547520,0.00000000,0.02125345,2.02367471,1.83902634,0.87341044
-4.60130065,2.76993416,0.14862896,0.00000000,0.02195031,2.06644675,1.88160795,0.89549076
-4.59529765,2.82364594,0.15156560,0.00000000,0.02257676,2.10867783,1.92166514,0.91847358
-4.58929465,2.87498880,0.15424435,0.00000000,0.02312216,2.14948627,1.95841454,0.94185795
-4.58329165,2.92277737,0.15661799,0.00000000,0.02357661,2.18792297,1.99104485,0.96509287
-4.57728864,2.96577977,0.15863420,0.00000000,0.02393120,2.22300765,2.01874795,0.98759715
-4.57128564,3.00276635,0.16023745,0.00000000,0.02417844,2.25376765,2.04075194,1.00878069
-4.56528264,3.03255998,0.16137124,0.00000000,0.02431247,2.27927724,2.05635430,1.02806623
-4.55927964,3.05408520,0.16198061,0.00000000,0.02432940,2.29869568,2.06495368,1.04491063
-4.55327664,3.06641404,0.16201477,0.00000000,0.02422741,2.31130200,2.06607846,1.05882473
-4.54727364,3.06880605,0.16142970,0.00000000,0.02400696,2.31652488,2.05941061,1.06939095
-4.54127064,3.06074063,0.16019060,0.00000000,0.02367073,2.31396633,2.04480357,1.07627778
-4.53526763,3.04194023,0.15827406,0.00000000,0.02322367,2.30341785,2.02229322,1.07925073
-4.52926463,3.01238319,0.15566974,0.00000000,0.02267280,2.28486867,1.99210132,1.07817917
-4.52326163,2.97230604,0.15238160,0.00000000,0.02202703,2.25850568,1.95463118,1.07303900
-4.51725863,2.92219516,0.14842852,0.00000000,0.02129691,2.22470533,1.91045606,1.06391103
-4.51125563,2.86276874,0.14384427,0.00000000,0.02049425,2.18401815,1.86030061,1.05097548
-4.50525263,2.79494996,0.13867694,0.00000000,0.01963181,2.13714693,1.80501668,1.03450277
-4.49924962,2.71983331,0.13298774,0.00000000,0.01872289,2.08491974,1.74555453,1.01484142
-4.49324662,2.63864568,0.12684930,0.00000000,0.01778098,2.02825952,1.68293113,0.99240361
-4.48724362,2.55270451,0.12034362,0.00000000,0.01681935,1.96815162,1.61819701,0.96764916
-4.48124062,2.46337505,0.11355965,0.00000000,0.01585076,1.90561109,1.55240322,0.94106886
-4.47523762,2.37202864,0.10659078,0.00000000,0.01488717,1.84165115,1.48657012,0.91316780
-4.46923462,2.28000413,0.09953220,0.00000000,0.01393949,1.77725430,1.42165908,0.88444954
-4.46323162,2.18857375,0.09247845,0.00000000,0.01301741,1.71334711,1.35854837,0.85540165
-4.45722861,2.09891465,0.08552110,0.00000000,0.01212930,1.65077959,1.29801404,0.82648331
-4.45122561,2.01208707,0.07874670,0.00000000,0.01128214,1.59030969,1.24071623,0.79811507
-4.44522261,1.92901926,0.07223518,0.00000000,0.01048156,1.53259310,1.18719124,0.77067136
-4.43921961,1.85049939,0.06605856,0.00000000,0.00973186,1.47817831,1.13784912,0.74447542
-4.43321661,1.77717387,0.06028012,0.00000000,0.00903614,1.42750658,1.09297650,0.71979695
-4.42721361,1.70955150,0.05495405,0.00000000,0.00839638,1.38091629,1.05274406,0.69685204
-4.42121061,1.64801245,0.05012533,0.00000000,0.00781364,1.33865081,1.01721776,0.67580522
-4.41520760,1.59282111,0.04583010,0.00000000,0.00728818,1.30086923,0.98637303,0.65677324
-4.40920460,1.54414145,0.04209624,0.00000000,0.00681965,1.26765889,0.96011087,0.63983010
-4.40320160,1.50205383,0.03894407,0.00000000,0.00640721,1.23904883,0.93827493,0.62501304
-4.39719860,1.46657209,0.03638728,0.00000000,0.00604969,1.21502338,0.92066864,0.61232891
-4.39119560,1.43765973,0.03443378,0.00000000,0.00574566,1.19553502,0.90707153,0.60176062
-4.38519260,1.41524458,0.03308653,0.00000000,0.00549361,1.18051584,0.89725393,0.59327327
-4.37918959,1.39923085,0.03234431,0.00000000,0.00529189,1.16988716,0.89098959,0.58681963
-4.37318659,1.38950833,0.03220218,0.00000000,0.00513888,1.16356674,0.88806574,0.58234479
-4.36718359,1.38595827,0.03265189,0.00000000,0.00503289,1.16147353,0.88829019,0.57978973
-4.36118059,1.38845582,0.03368197,0.00000000,0.00497222,1.16352969,0.89149551,0.57909376
-4.35517759,1.39686907,0.03527758,0.00000000,0.00495511,1.16965992,0.89754020,0.58019579
-4.34917459,1.41105499,0.03742024,0.00000000,0.00497966,1.17978843,0.90630700,0.58303435
-4.34317159,1.43085261,0.04008733,0.00000000,0.00504383,1.19383350,0.91769865,0.58754664
-4.33716858,1.45607392,0.04325144,0.00000000,0.00514535,1.21170032,0.93163145,0.59366649
-4.33116558,1.48649325,0.04687978,0.00000000,0.00528165,1.23327229,0.94802697,0.60132162
-4.32516258,1.52183570,0.05093348,0.00000000,0.00544981,1.25840144,0.96680255,0.61043026
-4.31915958,1.56176552,0.05536703,0.00000000,0.00564650,1.28689852,0.98786103,0.62089745
-4.31315658,1.60587516,0.06012788,0.00000000,0.00586797,1.31852322,1.01108028,0.63261119
-4.30715358,1.65367577,0.06515625,0.00000000,0.00611001,1.35297530,1.03630312,0.64543878
