energy_ev,total_up,B_p_up,B_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-4.30115058,4.11541908,0.08556309,0.00000000,0.65845626,3.05211997,1.29435125,0.00000000
-4.29514757,4.31932864,0.09731171,0.00000000,0.72615571,3.14519360,1.38972909,0.00000000
-4.28914457,4.52880536,0.11025385,0.00000000,0.79899863,3.23413400,1.49174297,0.00000000
-4.28314157,4.74305478,0.12436305,0.00000000,0.87688733,3.31820084,1.60018926,0.00000000
-4.27713857,4.96130843,0.13959450,0.00000000,0.95966489,3.39679840,1.71479412,0.00000000
-4.27113557,5.18281009,0.15588299,0.00000000,1.04710416,3.46948437,1.83519928,0.00000000
-4.26513257,5.40679447,0.17314142,0.00000000,1.13889749,3.53597004,1.96094770,0.00000000
-4.25912956,5.63245917,0.19125978,0.00000000,1.23464756,3.59611131,2.09146997,0.00000000
-4.25312656,5.85893141,0.21010487,0.00000000,1.33385994,3.64989121,2.22607201,0.00000000
-4.24712356,6.08523160,0.22952069,0.00000000,1.43593798,3.69739472,2.36392517,0.00000000
-4.24112056,6.31023639,0.24932956,0.00000000,1.54018039,3.73877760,2.50405950,0.00000000
-4.23511756,6.53264432,0.26933411,0.00000000,1.64578216,3.77423133,2.64536117,0.00000000
-4.22911456,6.75094697,0.28931990,0.00000000,1.75183899,3.80394637,2.78657483,0.00000000
-4.22311156,6.96340910,0.30905878,0.00000000,1.85735549,3.82807665,2.92631154,0.00000000
-4.21710855,7.16806010,0.32831292,0.00000000,1.96125733,3.84670746,3.06306273,0.00000000
-4.21110555,7.36269941,0.34683929,0.00000000,2.06240711,3.85982937,3.19522051,0.00000000
-4.20510255,7.54491708,0.36439461,0.00000000,2.15962363,3.86731998,3.32110390,0.00000000
-4.19909955,7.71213027,0.38074049,0.00000000,2.25170439,3.86893505,3.43899085,0.00000000
-4.19309655,7.86163516,0.39564871,0.00000000,2.33745028,3.86430969,3.54715504,0.00000000
-4.18709355,7.99067298,0.40890643,0.00000000,2.41569211,3.85296991,3.64390645,0.00000000
-4.18109055,8.09650772,0.42032114,0.00000000,2.48531780,3.83435387,3.72763427,0.00000000
-4.17508754,8.17651232,0.42972527,0.00000000,2.54529949,3.80784157,3.79685060,0.00000000
-4.16908454,8.22825944,0.43698017,0.00000000,2.59471946,3.77279136,3.85023317,0.00000000
-4.16308154,8.24961259,0.44197950,0.00000000,2.63279398,3.72858091,3.88666533,0.00000000
-4.15707854,8.23881289,0.44465174,0.00000000,2.65889421,3.67465022,3.90527160,0.00000000
-4.15107554,8.19455732,0.44496186,0.00000000,2.67256330,3.61054399,3.90544720,0.00000000
-4.14507254,8.11606422,0.44291210,0.00000000,2.67352912,3.53595089,3.88688017,0.00000000
-4.13906953,8.00312270,0.43854167,0.00000000,2.66171216,3.45073732,3.84956517,0.00000000
-4.13306653,7.85612333,0.43192566,0.00000000,2.63722833,3.35497375,3.79380820,0.00000000
-4.12706353,7.67606847,0.42317292,0.00000000,2.60038662,3.24895218,3.72022206,0.00000000
-4.12106053,7.46456163,0.41242320,0.00000000,2.55168175,3.13319372,3.62971267,0.00000000
-4.11505753,7.22377627,0.39984353,0.00000000,2.49178226,3.00844610,3.52345687,0.00000000
-4.10905453,6.95640570,0.38562404,0.00000000,2.42151440,2.87567123,3.40287263,0.00000000
-4.10305153,6.66559615,0.36997333,0.00000000,2.34184263,2.73602382,3.26958290,0.00000000
-4.09704852,6.35486645,0.35311358,0.00000000,2.25384733,2.59082208,3.12537465,0.00000000
-4.09104552,6.02801772,0.33527546,0.00000000,2.15870077,2.44151236,2.97215470,0.00000000
-4.08504252,5.68903710,0.31669319,0.00000000,2.05764181,2.28962953,2.81190404,0.00000000
-4.07903952,5.34199960,0.29759972,0.00000000,1.95195058,2.13675509,2.64663241,0.00000000
-4.07303652,4.99097192,0.27822227,0.00000000,1.84292354,1.98447497,2.47833468,0.00000000
-4.06703352,4.63992170,0.25877827,0.00000000,1.73184983,1.83433899,2.30895039,0.00000000
-4.06103052,4.29263548,0.23947188,0.00000000,1.61998942,1.68782351,2.14032768,0.00000000
-4.05502751,3.95264757,0.22049112,0.00000000,1.50855353,1.54629870,1.97419261,0.00000000
-4.04902451,3.62318173,0.20200560,0.00000000,1.39868767,1.41100144,1.81212422,0.00000000
-4.04302151,3.30710665,0.18416494,0.00000000,1.29145759,1.28301440,1.65553596,0.00000000
-4.03701851,3.00690548,0.16709781,0.00000000,1.18783808,1.16325171,1.50566321,0.00000000
-4.03101551,2.72465920,0.15091161,0.00000000,1.08870478,1.05245108,1.36355698,0.00000000
-4.02501251,2.46204282,0.13569270,0.00000000,0.99482879,0.95117202,1.23008296,0.00000000
-4.01900950,2.22033313,0.12150706,0.00000000,0.90687389,0.85979957,1.10592556,0.00000000
-4.01300650,2.00042618,0.10840145,0.00000000,0.82539609,0.77855272,0.99159607,0.00000000
-4.00700350,1.80286265,0.09640478,0.00000000,0.75084520,0.70749660,0.88744400,0.00000000
-4.00100050,1.62785900,0.08552979,0.00000000,0.68356796,0.64655755,0.79367077,0.00000000
-3.99499750,1.47534235,0.07577483,0.00000000,0.62381252,0.59553991,0.71034487,0.00000000
-3.98899450,1.34498714,0.06712572,0.00000000,0.57173364,0.55414380,0.63741753,0.00000000
-3.98299150,1.23625177,0.05955750,0.00000000,0.52739838,0.52198287,0.57473831,0.00000000
-3.97698849,1.14841373,0.05303626,0.00000000,0.49079197,0.49860138,0.52206970,0.00000000
-3.97098549,1.08060189,0.04752066,0.00000000,0.46182333,0.48348998,0.47910054,0.00000000
-3.96498249,1.03182509,0.04296342,0.00000000,0.44033030,0.47609969,0.44545755,0.00000000
-3.95897949,1.00099639,0.03931252,0.00000000,0.42608423,0.47585387,0.42071494,0.00000000
-3.95297649,0.98695268,0.03651222,0.00000000,0.41879386,0.48215790,0.40440210,0.00000000
-3.94697349,0.98846978,0.03450397,0.00000000,0.41810863,0.49440668,0.39600918,0.00000000
-3.94097049,1.00427335,0.03322699,0.00000000,0.42362142,0.51198997,0.39499117,0.00000000
-3.93496748,1.03304614,0.03261886,0.00000000,0.43487091,0.53429581,0.40077044,0.00000000
-3.92896448,1.07343262,0.03261589,0.00000000,0.45134400,0.56071244,0.41273854,0.00000000
-3.92296148,1.12404180,0.03315347,0.00000000,0.47247833,0.59062905,0.43025750,0.00000000
-3.91695848,1.18344938,0.03416642,0.00000000,0.49766557,0.62343581,0.45266137,0.00000000
-3.91095548,1.25020055,0.03558935,0.00000000,0.52625559,0.65852378,0.47925843,0.00000000
-3.90495248,1.32281426,0.03735707,0.00000000,0.55756204,0.69528514,0.50933464,0.00000000
-3.89894947,1.39979026,0.03940512,0.00000000,0.59086949,0.73311415,0.54215870,0.00000000
-3.89294647,1.47961939,0.04167043,0.00000000,0.62544237,0.77140944,0.57698909,0.00000000
-3.88694347,1.56079800,0.04409213,0.00000000,0.66053584,0.80957777,0.61308317,0.00000000
-3.88094047,1.64184651,0.04661243,0.00000000,0.69540840,0.84703955,0.64970848,0.00000000
-3.87493747,1.72133201,0.04917769,0.00000000,0.72933611,0.88323624,0.68615580,0.00000000
-3.86893447,1.79789462,0.05173951,0.00000000,0.76162810,0.91763946,0.72175393,0.00000000
-3.86293147,1.87027649,0.05425591,0.00000000,0.79164270,0.94976159,0.75588534,0.00000000
-3.85692846,1.93735241,0.05669240,0.00000000,0.81880372,0.97916749,0.78800219,0.00000000
-3.85092546,1.99816050,0.05902303,0.00000000,0.84261605,1.00548668,0.81764181,0.00000000
-3.84492246,2.05193130,0.06123125,0.00000000,0.86267987,1.02842548,0.84444082,0.00000000
-3.83891946,2.09811338,0.06331051,0.00000000,0.87870259,1.04777808,0.86814693,0.00000000
-3.83291646,2.13639379,0.06526454,0.00000000,0.89050789,1.06343605,0.88862762,0.00000000
-3.82691346,2.16671154,0.06710734,0.00000000,0.89804111,1.07539522,0.90587490,0.00000000
-3.82091046,2.18926277,0.06886269,0.00000000,0.90137064,1.08375947,0.92000549,0.00000000
-3.81490745,2.20449644,0.07056322,0.00000000,0.90068474,1.08874069,0.93125617,0.00000000
-3.80890445,2.21310009,0.07224916,0.00000000,0.89628402,1.09065461,0.93997401,0.00000000
-3.80290145,2.21597549,0.07396652,0.00000000,0.88856939,1.08991227,0.94660162,0.00000000
-3.79689845,2.21420470,0.07576507,0.00000000,0.87802614,1.08700740,0.95165790,0.00000000
-3.79089545,2.20900775,0.07769591,0.00000000,0.86520448,1.08249982,0.95571489,0.00000000
-3.78489245,2.20169354,0.07980892,0.00000000,0.85069758,1.07699572,0.95937167,0.00000000
-3.77888944,2.19360608,0.08215009,0.00000000,0.83511788,1.07112560,0.96322654,0.00000000
-3.77288644,2.18606873,0.08475895,0.00000000,0.81907291,1.06552099,0.96784864,0.00000000
-3.76688344,2.18032909,0.08766610,0.00000000,0.80314158,1.06079106,0.97375049,0.00000000
-3.76088044,2.17750756,0.09089113,0.00000000,0.78785219,1.05750059,0.98136293,0.00000000
-3.75487744,2.17855210,0.09444088,0.00000000,0.77366316,1.05615040,0.99101353,0.00000000
-3.74887444,2.18420202,0.09830834,0.00000000,0.76094736,1.05716146,1.00290995,0.00000000
-3.74287144,2.19496261,0.10247209,0.00000000,0.74998083,1.06086372,1.01712904,0.00000000
-3.73686843,2.21109219,0.10689644,0.00000000,0.74093635,1.06749027,1.03361228,0.00000000
-3.73086543,2.23260251,0.11153224,0.00000000,0.73388213,1.07717739,1.05216804,0.00000000
-3.72486243,2.25927240,0.11631840,0.00000000,0.72878552,1.08997036,1.07248061,0.00000000
-3.71885943,2.29067395,0.12118400,0.00000000,0.72552162,1.10583485,1.09412538,0.00000000
-3.71285643,2.32620982,0.12605090,0.00000000,0.72388596,1.12467302,1.11658968,0.00000000
-3.70685343,2.36515934,0.13083676,0.00000000,0.72361075,1.14634345,1.13929802,0.00000000
-3.70085043,2.40673065,0.13545833,0.00000000,0.72438361,1.17068338,1.16164038,0.00000000
-3.69484742,2.45011575,0.13983477,0.00000000,0.72586765,1.19753182,1.18300213,0.00000000
-3.68884442,2.49454491,0.14389087,0.00000000,0.72772190,1.22675176,1.20279377,0.00000000
-3.68284142,2.53933710,0.14756000,0.00000000,0.72962090,1.25824990,1.22047902,0.00000000
-3.67683842,2.58394311,0.15078663,0.00000000,0.73127226,1.29199219,1.23559958,0.00000000
-3.67083542,2.62797859,0.15352823,0.00000000,0.73243156,1.32801393,1.24779531,0.00000000
-3.66483242,2.67124482,0.15575650,0.00000000,0.73291346,1.36642338,1.25681874,0.00000000
-3.65882941,2.71373570,0.15745786,0.00000000,0.73259885,1.40739811,1.26254307,0.00000000
-3.65282641,2.75563034,0.15863319,0.00000000,0.73143747,1.45117408,1.26496358,0.00000000
-3.64682341,2.79727170,0.15929676,0.00000000,0.72944628,1.49802771,1.26419214,0.00000000
-3.64082041,2.83913241,0.15947459,0.00000000,0.72670355,1.54825162,1.26044568,0.00000000
-3.63481741,2.88176997,0.15920216,0.00000000,0.72333940,1.60212557,1.25402917,0.00000000
-3.62881441,2.92577395,0.15852181,0.00000000,0.71952332,1.65988406,1.24531435,0.00000000
-3.62281141,2.97170884,0.15747981,0.00000000,0.71544969,1.72168255,1.23471574,0.00000000
-3.61680840,3.02005597,0.15612350,0.00000000,0.71132209,1.78756466,1.22266519,0.00000000
-3.61080540,3.07115846,0.15449846,0.00000000,0.70733754,1.85743230,1.20958679,0.00000000
-3.60480240,3.12517278,0.15264605,0.00000000,0.70367162,1.93102095,1.19587360,0.00000000
-3.59879940,3.18203031,0.15060137,0.00000000,0.70046537,2.00788205,1.18186749,0.00000000
-3.59279640,3.24141140,0.14839185,0.00000000,0.69781469,2.08737385,1.16784338,0.00000000
-3.58679340,3.30273412,0.14603641,0.00000000,0.69576300,2.16866196,1.15399857,0.00000000
-3.58079040,3.36515854,0.14354536,0.00000000,0.69429737,2.25073003,1.14044783,0.00000000
-3.57478739,3.42760683,0.14092094,0.00000000,0.69334843,2.33240062,1.12722423,0.00000000
-3.56878439,3.48879830,0.13815846,0.00000000,0.69279392,2.41236560,1.11428551,0.00000000
-3.56278139,3.54729774,0.13524793,0.00000000,0.69246572,2.48922495,1.10152551,0.00000000
-3.55677839,3.60157457,0.13217617,0.00000000,0.69215975,2.56153226,1.08878977,0.00000000
-3.55077539,3.65006978,0.12892904,0.00000000,0.69164833,2.62784505,1.07589412,0.00000000
-3.54477239,3.69126725,0.12549384,0.00000000,0.69069415,2.68677748,1.06264518,0.00000000
-3.53876938,3.72376570,0.12186163,0.00000000,0.68906506,2.73705315,1.04886148,0.00000000
-3.53276638,3.74634771,0.11802929,0.00000000,0.68654899,2.77755540,1.03439376,0.00000000
-3.52676338,3.75804230,0.11400133,0.00000000,0.68296816,2.80737303,1.01914348,0.00000000
-3.52076038,3.75817819,0.10979119,0.00000000,0.67819187,2.82583924,1.00307835,0.00000000
-3.51475738,3.74642510,0.10542211,0.00000000,0.67214727,2.83256218,0.98624410,0.00000000
-3.50875438,3.72282133,0.10092738,0.00000000,0.66482764,2.82744577,0.96877187,0.00000000
-3.50275138,3.68778655,0.09635017,0.00000000,0.65629791,2.81070013,0.95088097,0.00000000
-3.49674837,3.64211931,0.09174276,0.00000000,0.64669702,2.78284111,0.93287670,0.00000000
-3.49074537,3.58697966,0.08716533,0.00000000,0.63623735,2.74467927,0.91514368,0.00000000
-3.48474237,3.52385783,0.08268447,0.00000000,0.62520098,2.69729872,0.89813485,0.00000000
-3.47873937,3.45453037,0.07837122,0.00000000,0.61393326,2.64202695,0.88235677,0.00000000
-3.47273637,3.38100593,0.07429915,0.00000000,0.60283376,2.58039674,0.86835202,0.00000000
-3.46673337,3.30546273,0.07054212,0.00000000,0.59234508,2.51410190,0.85667938,0.00000000
-3.46073037,3.23018038,0.06717218,0.00000000,0.58293990,2.44494817,0.84789287,0.00000000
-3.45472736,3.15746867,0.06425754,0.00000000,0.57510673,2.37480140,0.84252038,0.00000000
-3.44872436,3.08959576,0.06186063,0.00000000,0.56933488,2.30553439,0.84104294,0.00000000
-3.44272136,3.02871857,0.06003647,0.00000000,0.56609907,2.23897436,0.84387545,0.00000000
-3.43671836,2.97681741,0.05883122,0.00000000,0.56584417,2.17685257,0.85134962,0.00000000
-3.43071536,2.93563722,0.05828107,0.00000000,0.56897069,2.12075753,0.86369985,0.00000000
-3.42471236,2.90663708,0.05841149,0.00000000,0.57582118,2.07209313,0.88105263,0.00000000
-3.41870935,2.89094965,0.05923672,0.00000000,0.58666829,2.03204292,0.90341973,0.00000000
-3.41270635,2.88935159,0.06075967,0.00000000,0.60170465,2.00154130,0.93069576,0.00000000
-3.40670335,2.90224580,0.06297210,0.00000000,0.62103491,1.98125255,0.96265982,0.00000000
-3.40070035,2.92965589,0.06585515,0.00000000,0.64467043,1.97155801,0.99898151,0.00000000
-3.39469735,2.97123288,0.06938010,0.00000000,0.67252656,1.97255179,1.03923085,0.00000000
-3.38869435,3.02627371,0.07350946,0.00000000,0.70442283,1.98404495,1.08289184,0.00000000
-3.38269135,3.09375073,0.07819826,0.00000000,0.74008607,2.00557805,1.12937906,0.00000000
-3.37668834,3.17235101,0.08339552,0.00000000,0.77915630,2.03644132,1.17805660,0.00000000
-3.37068534,3.26052389,0.08904589,0.00000000,0.82119544,2.07570206,1.22825863,0.00000000
-3.36468234,3.35653483,0.09509136,0.00000000,0.86569832,2.12223795,1.27931064,0.00000000
-3.35867934,3.45852360,0.10147301,0.00000000,0.91210585,2.17477529,1.33055044,0.00000000
-3.35267634,3.56456430,0.10813269,0.00000000,0.95981974,2.23193068,1.38134801,0.00000000
-3.34667334,3.67272496,0.11501466,0.00000000,1.00821831,2.29225467,1.43112343,0.00000000
-3.34067034,3.78112425,0.12206690,0.00000000,1.05667268,2.35427569,1.47936186,0.00000000
-3.33466733,3.88798311,0.12924233,0.00000000,1.10456285,2.41654271,1.52562513,0.00000000
-3.32866433,3.99166919,0.13649954,0.00000000,1.15129290,2.47766504,1.56955932,0.00000000
-3.32266133,4.09073246,0.14380325,0.00000000,1.19630476,2.53634767,1.61089807,0.00000000
-3.31665833,4.18393074,0.15112427,0.00000000,1.23909000,2.59142112,1.64946144,0.00000000
-3.31065533,4.27024420,0.15843904,0.00000000,1.27919915,2.64186462,1.68515059,0.00000000
-3.30465233,4.34887887,0.16572877,0.00000000,1.31624835,2.68682204,1.71793851,0.00000000
-3.29864932,4.41925925,0.17297806,0.00000000,1.34992293,2.72561014,1.74785743,0.00000000
-3.29264632,4.48101097,0.18017327,0.00000000,1.37997808,2.75771930,1.77498355,0.00000000
-3.28664332,4.53393500,0.18730061,0.00000000,1.40623668,2.78280710,1.79942008,0.00000000
-3.28064032,4.57797509,0.19434400,0.00000000,1.42858449,2.80068549,1.82127943,0.00000000
-3.27463732,4.61318063,0.20128299,0.00000000,1.44696321,2.81130273,1.84066566,0.00000000
-3.26863432,4.63966740,0.20809071,0.00000000,1.46136189,2.81472123,1.85765807,0.00000000
-3.26263132,4.65757862,0.21473215,0.00000000,1.47180726,2.81109307,1.87229695,0.00000000
-3.25662831,4.66704865,0.22116281,0.00000000,1.47835367,2.80063452,1.88457221,0.00000000
-3.25062531,4.66817164,0.22732781,0.00000000,1.48107323,2.78360115,1.89441562,0.00000000
-3.24462231,4.66097699,0.23316173,0.00000000,1.48004675,2.76026520,1.90169703,0.00000000
-3.23861931,4.64541303,0.23858907,0.00000000,1.47535616,2.73089611,1.90622485,0.00000000
-3.23261631,4.62133982,0.24352543,0.00000000,1.46707851,2.69574550,1.90775081,0.00000000
-3.22661331,4.58853165,0.24787951,0.00000000,1.45528225,2.65503717,1.90597870,0.00000000
-3.22061031,4.54668861,0.25155560,0.00000000,1.44002564,2.60896232,1.90057679,0.00000000
-3.21460730,4.49545688,0.25445677,0.00000000,1.42135739,2.55768016,1.89119317,0.00000000
-3.20860430,4.43445607,0.25648842,0.00000000,1.39931944,2.50132335,1.87747328,0.00000000
-3.20260130,4.36331202,0.25756210,0.00000000,1.37395155,2.44000758,1.85907882,0.00000000
-3.19659830,4.28169296,0.25759938,0.00000000,1.34529725,2.37384439,1.83570691,0.00000000
-3.19059530,4.18934670,0.25653556,0.00000000,1.31341083,2.30295603,1.80710868,0.00000000
-3.18459230,4.08613657,0.25432309,0.00000000,1.27836459,2.22749104,1.77310632,0.00000000
-3.17858929,3.97207383,0.25093440,0.00000000,1.24025611,2.14763945,1.73360761,0.00000000
-3.17258629,3.84734455,0.24636406,0.00000000,1.19921464,2.06364613,1.68861737,0.00000000
-3.16658329,3.71232924,0.24063010,0.00000000,1.15540647,1.97582156,1.63824524,0.00000000
-3.16058029,3.56761398,0.23377446,0.00000000,1.10903858,1.88454887,1.58270923,0.00000000
-3.15457729,3.41399236,0.22586247,0.00000000,1.06036054,1.79028683,1.52233511,0.00000000
-3.14857429,3.25245797,0.21698145,0.00000000,1.00966416,1.69356831,1.45755157,0.00000000
-3.14257129,3.08418776,0.20723839,0.00000000,0.95728118,1.59499439,1.38888132,0.00000000
-3.13656828,2.91051718,0.19675697,0.00000000,0.90357881,1.49522431,1.31692874,0.00000000
-3.13056528,2.73290826,0.18567392,0.00000000,0.84895339,1.39496191,1.24236449,0.00000000
-3.12456228,2.55291235,0.17413503,0.00000000,0.79382263,1.29493927,1.16590788,0.00000000
-3.11855928,2.37212934,0.16229086,0.00000000,0.73861651,1.19589845,1.08830791,0.00000000
-3.11255628,2.19216537,0.15029247,0.00000000,0.68376761,1.09857246,1.01032355,0.00000000
-3.10655328,2.01459092,0.13828730,0.00000000,0.62970110,1.00366625,0.93270438,0.00000000
-3.10055028,1.84090141,0.12641537,0.00000000,0.57682500,0.91183890,0.85617224,0.00000000
-3.09454727,1.67248167,0.11480597,0.00000000,0.52552116,0.82368774,0.78140464,0.00000000
-3.08854427,1.51057595,0.10357491,0.00000000,0.47613727,0.73973511,0.70902049,0.00000000
-3.08254127,1.35626436,0.09282245,0.00000000,0.42898031,0.66041834,0.63956874,0.00000000
-3.07653827,1.21044643,0.08263197,0.00000000,0.38431170,0.58608317,0.57352001,0.00000000
-3.07053527,1.07383210,0.07306926,0.00000000,0.34234425,0.51698086,0.51126165,0.00000000
-3.06453227,0.94694010,0.06418255,0.00000000,0.30324097,0.45326875,0.45309598,0.00000000
-3.05852926,0.83010316,0.05600315,0.00000000,0.26711583,0.39501424,0.39924172,0.00000000
-3.05252626,0.72347953,0.04854654,0.00000000,0.23403611,0.34220157,0.34983832,0.00000000
-3.04652326,0.62706979,0.04181401,0.00000000,0.20402649,0.29474112,0.30495279,0.00000000
-3.04052026,0.54073795,0.03579449,0.00000000,0.17707434,0.25248056,0.26458863,0.00000000
-3.03451726,0.46423568,0.03046672,0.00000000,0.15313605,0.21521740,0.22869635,0.00000000
-3.02851426,0.39722856,0.02580143,0.00000000,0.13214419,0.18271221,0.19718512,0.00000000
-3.02251126,0.33932325,0.02176360,0.00000000,0.11401501,0.15470219,0.16993497,0.00000000
-3.01650825,0.29009451,0.01831461,0.00000000,0.09865608,0.13091447,0.14680907,0.00000000
-3.01050525,0.24911125,0.01541431,0.00000000,0.08597376,0.11107886,0.12766570,0.00000000
-3.00450225,0.21596076,0.01302284,0.00000000,0.07588018,0.09493967,0.11236937,0.00000000
-2.99849925,0.19027064,0.01110226,0.00000000,0.06829957,0.08226644,0.10080081,0.00000000
-2.99249625,0.17172775,0.00961801,0.00000000,0.06317360,0.07286342,0.09286547,0.00000000
-2.98649325,0.16009407,0.00853996,0.00000000,0.06046572,0.06657775,0.08850032,0.00000000
-2.98049025,0.15521900,0.00784344,0.00000000,0.06016417,0.06330626,0.08767865,0.00000000
-2.97448724,0.15704823,0.00750983,0.00000000,0.06228369,0.06300101,0.09041278,0.00000000
-2.96848424,0.16562888,0.00752712,0.00000000,0.06686579,0.06567355,0.09675461,0.00000000
-2.96248124,0.18111119,0.00789018,0.00000000,0.07397760,0.07139801,0.10679379,0.00000000
-2.95647824,0.20374662,0.00860094,0.00000000,0.08370928,0.08031310,0.12065374,0.00000000
-2.95047524,0.23388264,0.00966840,0.00000000,0.09616998,0.09262296,0.13848538,0.00000000
-2.94447224,0.27195439,0.01110861,0.00000000,0.11148260,0.10859711,0.16045887,0.00000000
-2.93846923,0.31847331,0.01294452,0.00000000,0.12977746,0.12856920,0.18675340,0.00000000
-2.93246623,0.37401324,0.01520580,0.00000000,0.15118491,0.15293492,0.21754543,0.00000000
-2.92646323,0.43919403,0.01792864,0.00000000,0.17582751,0.18214860,0.25299578,0.00000000
-2.92046023,0.51466337,0.02115558,0.00000000,0.20381174,0.21671875,0.29323583,0.00000000
-2.91445723,0.60107698,0.02493522,0.00000000,0.23521985,0.25720230,0.33835356,0.00000000
-2.90845423,0.69907779,0.02932207,0.00000000,0.27010210,0.30419732,0.38837993,0.00000000
-2.90245123,0.80927456,0.03437630,0.00000000,0.30846988,0.35833426,0.44327618,0.00000000
-2.89644822,0.93222055,0.04016350,0.00000000,0.35029020,0.42026545,0.50292283,0.00000000
-2.89044522,1.06839254,0.04675448,0.00000000,0.39548166,0.49065279,0.56711096,0.00000000
-2.88444222,1.21817100,0.05422487,0.00000000,0.44391258,0.57015346,0.63553626,0.00000000
-2.87843922,1.38182159,0.06265476,0.00000000,0.49540127,0.65940372,0.70779663,0.00000000
-2.87243622,1.55947850,0.07212813,0.00000000,0.54971866,0.75900065,0.78339338,0.00000000
-2.86643322,1.75112994,0.08273208,0.00000000,0.60659333,0.86948212,0.86173656,0.00000000
-2.86043022,1.95660590,0.09455586,0.00000000,0.66571869,0.99130498,0.94215424,0.00000000
-2.85442721,2.17556829,0.10768953,0.00000000,0.72676210,1.12482202,1.02390560,0.00000000
-2.84842421,2.40750360,0.12222228,0.00000000,0.78937536,1.27025791,1.10619757,0.00000000
-2.84242121,2.65171780,0.13824030,0.00000000,0.85320611,1.42768495,1.18820421,0.00000000
-2.83641821,2.90733356,0.15582428,0.00000000,0.91790928,1.59699926,1.26908818,0.00000000
-2.83041521,3.17328959,0.17504629,0.00000000,0.98315799,1.77789828,1.34802328,0.00000000
-2.82441221,3.44834196,0.19596631,0.00000000,1.04865294,1.96986069,1.42421709,0.00000000
-2.81840920,3.73106756,0.21862826,0.00000000,1.11412967,2.17212979,1.49693253,0.00000000
-2.81240620,4.01986952,0.24305567,0.00000000,1.17936310,2.38370146,1.56550737,0.00000000
-2.80640320,4.31298496,0.26924715,0.00000000,1.24416869,2.60331790,1.62937075,0.00000000
-2.80040020,4.60849535,0.29717175,0.00000000,1.30840014,2.82946830,1.68805585,0.00000000
-2.79439720,4.90433992,0.32676435,0.00000000,1.37194356,3.06039719,1.74120829,0.00000000
-2.78839420,5.19833260,0.35792149,0.00000000,1.43470836,3.29412146,1.78858982,0.00000000
-2.78239120,5.48818326,0.39049772,0.00000000,1.49661546,3.52845632,1.83007747,0.00000000
-2.77638819,5.77152364,0.42430278,0.00000000,1.55758359,3.76105045,1.86565831,0.00000000
-2.77038519,6.04593862,0.45910002,0.00000000,1.61751471,3.98943010,1.89542053,0.00000000
-2.76438219,6.30900312,0.49460601,0.00000000,1.67627975,4.21105131,1.91954156,0.00000000
-2.75837919,6.55832476,0.53049195,0.00000000,1.73370596,4.42335941,1.93827422,0.00000000
-2.75237619,6.79159202,0.56638669,0.00000000,1.78956699,4.62385396,1.95193202,0.00000000
-2.74637319,7.00662730,0.60188171,0.00000000,1.84357699,4.81015751,1.96087463,0.00000000
-2.74037019,7.20144386,0.63653792,0.00000000,1.89538954,4.98008572,1.96549463,0.00000000
-2.73436718,7.37430513,0.66989434,0.00000000,1.94460202,5.13171649,1.96620630,0.00000000
-2.72836418,7.52378451,0.70147834,0.00000000,1.99076574,5.26345540,1.96343713,0.00000000
-2.72236118,7.64882336,0.73081721,0.00000000,2.03340167,5.37409489,1.95762240,0.00000000
-2.71635818,7.74878469,0.75745083,0.00000000,2.07202112,5.46286457,1.94920294,0.00000000
-2.71035518,7.82349967,0.78094467,0.00000000,2.10615045,5.52947039,1.93862564,0.00000000
-2.70435218,7.87330450,0.80090296,0.00000000,2.13535851,5.57412064,1.92634635,0.00000000
-2.69834917,7.89906464,0.81698125,0.00000000,2.15928504,5.59753730,1.91283429,0.00000000
-2.69234617,7.90218446,0.82889786,0.00000000,2.17766842,5.60095168,1.89857686,0.00000000
-2.68634317,7.88460023,0.83644375,0.00000000,2.19037074,5.58608396,1.88408411,0.00000000
-2.68034017,7.84875515,0.83949024,0.00000000,2.19739852,5.55510680,1.86989138,0.00000000
-2.67433717,7.79755617,0.83799431,0.00000000,2.19891745,5.51059381,1.85655951,0.00000000
-2.66833417,7.73431249,0.83200110,0.00000000,2.19525987,5.45545439,1.84467155,0.00000000
-2.66233117,7.66265727,0.82164346,0.00000000,2.18692422,5.39285671,1.83482568,0.00000000
-2.65632816,7.58645421,0.80713865,0.00000000,2.17456595,5.32614151,1.82762386,0.00000000
-2.65032516,7.50969208,0.78878218,0.00000000,2.15898024,5.25872923,1.82365668,0.00000000
-2.64432216,7.43637048,0.76693913,0.00000000,2.14107699,5.19402379,1.82348465,0.00000000
-2.63831916,7.37038114,0.74203332,0.00000000,2.12184946,5.13531607,1.82761690,0.00000000
-2.63231616,7.31538894,0.71453478,0.00000000,2.10233800,5.08569034,1.83648851,0.00000000
-2.62631316,7.27471767,0.68494608,0.00000000,2.08359074,5.04793687,1.85043762,0.00000000
-2.62031016,7.25124469,0.65378811,0.00000000,2.06662344,5.02447342,1.86968401,0.00000000
-2.61430715,7.24730918,0.62158587,0.00000000,2.05238040,5.01727839,1.89431048,0.00000000
-2.60830415,7.26463753,0.58885483,0.00000000,2.04169865,5.02783760,1.92424855,0.00000000
-2.60230115,7.30428910,0.55608840,0.00000000,2.03527705,5.05710635,1.95926961,0.00000000
