energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.82591296,3.80525072,0.05958968,0.03798539,0.04119316,1.34820226,0.52001121,0.23631822,0.50880056,1.14416550
-5.81990995,4.11797679,0.06103541,0.04138018,0.04439683,1.46260325,0.55732127,0.25519609,0.53981765,1.23511316
-5.81390695,4.45340231,0.06282180,0.04510293,0.04778974,1.58406516,0.59769629,0.27496966,0.57353632,1.33403147
-5.80790395,4.81022934,0.06491040,0.04916415,0.05135448,1.71234545,0.64134673,0.29559321,0.60985008,1.44015688
-5.80190095,5.18688384,0.06725952,0.05357243,0.05507074,1.84712200,0.68847673,0.31701320,0.64863227,1.55261477
-5.79589795,5.58150012,0.06982508,0.05833364,0.05891528,1.98798341,0.73927089,0.33916688,0.68973476,1.67042177
-5.78989495,5.99190728,0.07256143,0.06345007,0.06286189,2.13441897,0.79387901,0.36198069,0.73298566,1.79249079
-5.78389195,6.41561897,0.07542192,0.06891946,0.06688136,2.28580866,0.85239926,0.38536840,0.77818640,1.91763893
-5.77788894,6.84982735,0.07835950,0.07473418,0.07094158,2.44141396,0.91486049,0.40922931,0.82510820,2.04459809
-5.77188594,7.29140312,0.08132705,0.08088032,0.07500764,2.60037017,0.98120468,0.43344641,0.87348832,2.17202841
-5.76588294,7.73690265,0.08427769,0.08733695,0.07904209,2.76168102,1.05127040,0.45788484,0.92302650,2.29853433
-5.75987994,8.18258404,0.08716502,0.09407557,0.08300522,2.92421651,1.12477840,0.48239069,0.97338198,2.42268302
-5.75387694,8.62443320,0.08994335,0.10105970,0.08685550,3.08671474,1.20132041,0.50679031,1.02417155,2.54302503
-5.74787394,9.05820112,0.09256786,0.10824482,0.09055006,3.24778849,1.28035218,0.53089033,1.07496900,2.65811674
-5.74187094,9.47945310,0.09499494,0.11557854,0.09404534,3.40593711,1.36119158,0.55447852,1.12530657,2.76654419
-5.73586793,9.88363014,0.09718246,0.12300123,0.09729780,3.55956428,1.44302254,0.57732555,1.17467842,2.86694791
-5.72986493,10.26612231,0.09909028,0.13044686,0.10026470,3.70700155,1.52490528,0.59918780,1.22254664,2.95804806
-5.72386193,10.62235307,0.10068078,0.13784431,0.10290497,3.84653779,1.60579293,0.61981118,1.26834962,3.03866950
-5.71785893,10.94787305,0.10191950,0.14511896,0.10518018,3.97645391,1.68455443,0.63893595,1.31151297,3.10776590
-5.71185593,11.23846082,0.10277594,0.15219454,0.10705542,4.09506219,1.76000318,0.65630249,1.35146247,3.16444244
-5.70585293,11.49022784,0.10322431,0.15899526,0.10850030,4.20074892,1.83093050,0.67165777,1.38763891,3.20797634
-5.69984992,11.69972382,0.10324445,0.16544803,0.10948982,4.29201917,1.89614284,0.68476243,1.41951421,3.23783439
-5.69384692,11.86403857,0.10282254,0.17148467,0.11000525,4.36754173,1.95450102,0.69539812,1.44660799,3.25368708
-5.68784392,11.98089596,0.10195190,0.17704415,0.11003482,4.42619251,2.00496011,0.70337484,1.46850411,3.25541849
-5.68184092,12.04873556,0.10063353,0.18207453,0.10957436,4.46709448,2.04660787,0.70853790,1.48486608,3.24313148
-5.67583792,12.06677769,0.09887658,0.18653465,0.10862768,4.48965195,2.07870005,0.71077425,1.49545074,3.21714775
-5.66983492,12.03506809,0.09669846,0.19039539,0.10720683,4.49357768,2.10069067,0.71001778,1.50011922,3.17800249
-5.66383192,11.95449907,0.09412487,0.19364048,0.10533207,4.47891093,2.11225574,0.70625323,1.49884469,3.12643353
-5.65782891,11.82680482,0.09118940,0.19626668,0.10303169,4.44602543,2.11330906,0.69951868,1.49171624,3.06336500
-5.65182591,11.65452981,0.08793296,0.19828350,0.10034148,4.39562627,2.10400905,0.68990616,1.47893860,2.98988583
-5.64582291,11.44097039,0.08440294,0.19971225,0.09730408,4.32873549,2.08475623,0.67756047,1.46082749,2.90722363
-5.63981991,11.19009086,0.08065212,0.20058460,0.09396803,4.24666660,2.05618104,0.66267615,1.43780081,2.81671467
-5.63381691,10.90641688,0.07673743,0.20094069,0.09038671,4.15098877,2.01912257,0.64549261,1.41036590,2.71977080
-5.62781391,10.59490986,0.07271856,0.20082688,0.08661700,4.04348201,1.97459900,0.62628770,1.37910346,2.61784453
-5.62181091,10.26082745,0.06865654,0.20029328,0.08271800,3.92608514,1.92377108,0.60536990,1.34464890,2.51239328
-5.61580790,9.90957562,0.06461225,0.19939118,0.07874954,3.80083869,1.86790028,0.58306949,1.30767191,2.40484423
-5.60980490,9.54655849,0.06064505,0.19817057,0.07477075,3.66982516,1.80830358,0.55972904,1.26885539,2.29656101
-5.60380190,9.17703229,0.05681145,0.19667792,0.07083869,3.53510919,1.74630697,0.53569377,1.22887461,2.18881328
-5.59779890,8.80596943,0.05316402,0.19495429,0.06700703,3.39868027,1.68319995,0.51130196,1.18837760,2.08275051
-5.59179590,8.43793827,0.04975039,0.19303390,0.06332494,3.26240033,1.62019290,0.48687605,1.14796790,1.97938070
-5.58579290,8.07700341,0.04661254,0.19094335,0.05983609,3.12795840,1.55837951,0.46271469,1.10819008,1.87955477
-5.57978989,7.72664991,0.04378625,0.18870137,0.05657796,2.99683414,1.49870572,0.43908606,1.06951890,1.78395710
-5.57378689,7.38973414,0.04130080,0.18631926,0.05358132,2.87027145,1.44194649,0.41622268,1.03235239,1.69310224
-5.56778389,7.06846204,0.03917888,0.18380188,0.05086999,2.74926304,1.38869143,0.39431792,0.99700892,1.60733775
-5.56178089,6.76439454,0.03743667,0.18114915,0.04846089,2.63454609,1.33933936,0.37352429,0.96372826,1.52685268
-5.55577789,6.47847846,0.03608407,0.17835803,0.04636421,2.52660873,1.29410211,0.35395333,0.93267618,1.45169108
-5.54977489,6.21110012,0.03512505,0.17542463,0.04458396,2.42570637,1.25301677,0.33567722,0.90395228,1.38176969
-5.54377189,5.96215769,0.03455812,0.17234658,0.04311853,2.33188682,1.21596553,0.31873174,0.87760011,1.31689872
-5.53776888,5.73114790,0.03437681,0.16912526,0.04196151,2.24502228,1.18270198,0.30312048,0.85361908,1.25680480
-5.53176588,5.51726207,0.03457026,0.16576781,0.04110256,2.16484649,1.15288205,0.28881986,0.83197708,1.20115475
-5.52576288,5.31948634,0.03512373,0.16228883,0.04052833,2.09099495,1.12609823,0.27578488,0.81262322,1.14957935
-5.51975988,5.13670115,0.03601920,0.15871154,0.04022343,2.02304607,1.10191488,0.26395502,0.79549970,1.10169582
-5.51375688,4.96777524,0.03723591,0.15506840,0.04017130,1.96056135,1.07990328,0.25326025,0.78055233,1.05712849
-5.50775388,4.81165033,0.03875091,0.15140105,0.04035509,1.90312266,1.05967430,0.24362662,0.76773901,1.01552660
-5.50175088,4.66741301,0.04053961,0.14775964,0.04075836,1.85036522,1.04090758,0.23498146,0.75703583,0.97657900
-5.49574787,4.53435162,0.04257630,0.14420152,0.04136573,1.80200471,1.02337570,0.22725772,0.74844070,0.94002531
-5.48974487,4.41199641,0.04483476,0.14078936,0.04216335,1.75785797,1.00696249,0.22039758,0.74197421,0.90566343
-5.48374187,4.30014255,0.04728873,0.13758883,0.04313923,1.71785633,0.99167477,0.21435500,0.73767815,0.87335348
-5.47773887,4.19885607,0.04991254,0.13466593,0.04428342,1.68205167,0.97764720,0.20909735,0.73561171,0.84301836
-5.47173587,4.10846361,0.05268167,0.13208412,0.04558804,1.65061512,0.96514027,0.20460606,0.73584589,0.81464122
-5.46573287,4.02952767,0.05557326,0.12990150,0.04704719,1.62382885,0.95453154,0.20087628,0.73845646,0.78826040
-5.45972986,3.96280910,0.05856665,0.12816797,0.04865672,1.60207164,0.94630084,0.19791576,0.74351607,0.76396208
-5.45372686,3.90921930,0.06164383,0.12692282,0.05041388,1.58579899,0.94100998,0.19574299,0.75108593,0.74187132
-5.44772386,3.86976450,0.06478980,0.12619259,0.05231694,1.57551880,0.93927804,0.19438467,0.76120764,0.72214188
-5.44172086,3.84548454,0.06799278,0.12598954,0.05436468,1.57176366,0.94175313,0.19387283,0.77389544,0.70494523
-5.43571786,3.83738880,0.07124428,0.12631064,0.05655588,1.57506090,0.94908181,0.19424145,0.78912940,0.69045932
-5.42971486,3.84639155,0.07453900,0.12713722,0.05888879,1.58590160,0.96187731,0.19552311,0.80684977,0.67885719
-5.42371186,3.87324888,0.07787444,0.12843526,0.06136062,1.60470957,0.98068770,0.19774543,0.82695263,0.67029607
-5.41770885,3.91849952,0.08125036,0.13015627,0.06396704,1.63181158,1.00596513,0.20092778,0.84928704,0.66490687
-5.41170585,3.98241121,0.08466804,0.13223881,0.06670176,1.66740986,1.03803737,0.20507807,0.87365369,0.66278466
-5.40570285,4.06493459,0.08812922,0.13461038,0.06955622,1.71155785,1.07708249,0.21019009,0.89980503,0.66398003
-5.39969985,4.16566605,0.09163505,0.13718988,0.07251933,1.76414026,1.12310783,0.21624119,0.92744682,0.66849170
-5.39369685,4.28382121,0.09518480,0.13989019,0.07557739,1.82485817,1.17593409,0.22319065,0.95624103,0.67626061
-5.38769385,4.41821995,0.09877463,0.14262101,0.07871413,1.89322002,1.23518513,0.23097866,0.98581002,0.68716551
-5.38169085,4.56728442,0.10239630,0.14529173,0.08191091,1.96853911,1.30028437,0.23952611,1.01574181,0.70102038
-5.37568784,4.72905036,0.10603615,0.14781425,0.08514705,2.04993787,1.37045786,0.24873509,1.04559637,0.71757379
-5.36968484,4.90119243,0.10967414,0.15010560,0.08840028,2.13635930,1.44474461,0.25849022,1.07491296,0.73651040
-5.36368184,5.08106332,0.11328330,0.15209032,0.09164740,2.22658538,1.52201381,0.26866077,1.10321813,0.75745459
-5.35767884,5.26574606,0.11682950,0.15370253,0.09486495,2.31926222,1.60098903,0.27910341,1.13003463,0.77997636
-5.35167584,5.45211846,0.12027158,0.15488760,0.09802997,2.41293124,1.68027855,0.28966572,1.15489077,0.80359946
-5.34567284,5.63692787,0.12356199,0.15560336,0.10112075,2.50606549,1.75841125,0.30019004,1.17733028,0.82781150
-5.33966983,5.81687399,0.12664783,0.15582094,0.10411763,2.59710980,1.83387677,0.31051775,1.19692240,0.85207596
-5.33366683,5.98869666,0.12947229,0.15552511,0.10700360,2.68452337,1.90516881,0.32049366,1.21327195,0.87584560
-5.32766383,6.14926551,0.13197642,0.15471422,0.10976486,2.76682301,1.97082981,0.32997038,1.22602919,0.89857692
-5.32166083,6.29566763,0.13410127,0.15339975,0.11239113,2.84262527,2.02949546,0.33881234,1.23489894,0.91974505
-5.31565783,6.42528955,0.13579007,0.15160543,0.11487582,2.91068550,2.07993721,0.34689943,1.23964892,0.93885858
-5.30965483,6.53588978,0.13699062,0.14936611,0.11721584,2.96993223,2.12110096,0.35412995,1.24011666,0.95547348
-5.30365183,6.62565852,0.13765747,0.14672632,0.11941131,3.01949508,2.15214040,0.36042277,1.23621479,0.96920579
-5.29764882,6.69326170,0.13775410,0.14373859,0.12146488,3.05872507,2.17244328,0.36571854,1.22793445,0.97974215
-5.29164582,6.73786719,0.13725464,0.14046164,0.12338095,3.08720625,2.18164975,0.36997997,1.21534641,0.98684792
-5.28564282,6.75915198,0.13614538,0.13695842,0.12516467,3.10475832,2.17966158,0.37319113,1.19859990,0.99037241
-5.27963982,6.75729007,0.13442568,0.13329416,0.12682082,3.11143008,2.16664210,0.37535584,1.17791902,0.99025091
-5.27363682,6.73292207,0.13210849,0.12953431,0.12835271,3.10748443,2.14300679,0.37649526,1.15359679,0.98650357
-5.26763382,6.68710818,0.12922028,0.12574270,0.12976110,3.09337583,2.10940495,0.37664487,1.12598711,0.97923120
-5.26163082,6.62126755,0.12580051,0.12197970,0.13104322,3.06972154,2.06669348,0.37585101,1.09549488,0.96860810
-5.25562781,6.53710744,0.12190056,0.11830062,0.13219213,3.03726859,2.01590399,0.37416728,1.06256465,0.95487265
-5.24962481,6.43654631,0.11758233,0.11475436,0.13319616,2.99685828,1.95820486,0.37165093,1.02766844,0.93831588
-5.24362181,6.32163514,0.11291644,0.11138232,0.13403890,2.94939028,1.89486002,0.36835963,0.99129322,0.91926892
-5.23761881,6.19448136,0.10798018,0.10821766,0.13469941,2.89578832,1.82718651,0.36434864,0.95392856,0.89808986
-5.23161581,6.05717917,0.10285540,0.10528496,0.13515283,2.83696932,1.75651259,0.35966880,0.91605515,0.87515075
-5.22561281,5.91174991,0.09762629,0.10260019,0.13537140,2.77381728,1.68413825,0.35436519,0.87813468,0.85082548
-5.21960980,5.76009483,0.09237722,0.10017122,0.13532568,2.70716319,1.61129982,0.34847672,0.84060140,0.82547891
-5.21360680,5.60396222,0.08719078,0.09799860,0.13498611,2.63777154,1.53913975,0.34203663,0.80385586,0.79945795
-5.20760380,5.44492932,0.08214602,0.09607679,0.13432463,2.56633357,1.46868276,0.33507371,0.76826090,0.77308465
-5.20160080,5.28439887,0.07731689,0.09439572,0.13331635,2.49346694,1.40081878,0.32761431,0.73414002,0.74665173
-5.19559780,5.12360896,0.07277112,0.09294263,0.13194126,2.41972116,1.33629279,0.31968480,0.70177800,0.72042025
-5.18959480,4.96365410,0.06856933,0.09170409,0.13018559,2.34558774,1.27570152,0.31131445,0.67142363,0.69461962
-5.18359180,4.80551489,0.06476450,0.09066819,0.12804306,2.27151362,1.21949631,0.30253838,0.64329410,0.66944938
-5.17758879,4.65009321,0.06140180,0.08982672,0.12551574,2.19791658,1.16799142,0.29340041,0.61758077,0.64508268
-5.17158579,4.49824965,0.05851860,0.08917725,0.12261449,2.12520107,1.12137664,0.28395560,0.59445577,0.62167073
-5.16558279,4.35084020,0.05614485,0.08872509,0.11935897,2.05377321,1.07973318,0.27427239,0.57407892,0.59934812
-5.15957979,4.20874913,0.05430358,0.08848487,0.11577730,1.98405357,1.04305163,0.26443393,0.55660442,0.57823816
-5.15357679,4.07291587,0.05301159,0.08848180,0.11190518,1.91648697,1.01125070,0.25453885,0.54218693,0.55845815
-5.14757379,3.94435380,0.05228026,0.08875240,0.10778480,1.85154847,0.98419582,0.24470109,0.53098643,0.54012399
-5.14157079,3.82415996,0.05211641,0.08934472,0.10346339,1.78974538,0.96171661,0.23504900,0.52317165,0.52335388
-5.13556778,3.71351496,0.05252312,0.09031794,0.09899157,1.73161503,0.94362247,0.22572364,0.51892169,0.50827092
-5.12956478,3.61367313,0.05350059,0.09174131,0.09442167,1.67771868,0.92971568,0.21687638,0.51842558,0.49500436
-5.12356178,3.52594360,0.05504687,0.09369254,0.08980598,1.62863197,0.91980181,0.20866589,0.52187988,0.48368959
-5.11755878,3.45166315,0.05715851,0.09625548,0.08519515,1.58493249,0.91369706,0.20125471,0.52948408,0.47446667
-5.11155578,3.39216228,0.05983103,0.09951731,0.08063671,1.54718522,0.91123272,0.19480542,0.54143410,0.46747773
-5.10555278,3.34872604,0.06305928,0.10356519,0.07617392,1.51592660,0.91225682,0.18947664,0.55791398,0.46286312
-5.09954977,3.32255131,0.06683747,0.10848253,0.07184476,1.49164800,0.91663319,0.18541906,0.57908604,0.46075668
-5.09354677,3.31470210,0.07115919,0.11434502,0.06768142,1.47477917,0.92423841,0.18277137,0.60508000,0.46128021
-5.08754377,3.32606468,0.07601703,0.12121645,0.06370990,1.46567251,0.93495698,0.18165656,0.63598126,0.46453738
-5.08154077,3.35730409,0.08140212,0.12914461,0.05995006,1.46458847,0.94867511,0.18217835,0.67181906,0.47060747
-5.07553777,3.40882340,0.08730339,0.13815742,0.05641585,1.47168262,0.96527372,0.18441807,0.71255497,0.47953887
-5.06953477,3.48072723,0.09370672,0.14825933,0.05311575,1.48699471,0.98462099,0.18843193,0.75807217,0.49134299
-5.06353177,3.57279079,0.10059396,0.15942833,0.05005340,1.51044003,1.00656496,0.19424874,0.80816633,0.50598850
-5.05752876,3.68443562,0.10794182,0.17161369,0.04722828,1.54180323,1.03092655,0.20186821,0.86253841,0.52339637
-5.05152576,3.81471320,0.11572076,0.18473452,0.04463646,1.58073478,1.05749349,0.21125970,0.92079009,0.54343590
-5.04552276,3.96229734,0.12389399,0.19867938,0.04227137,1.62675038,1.08601534,0.22236168,0.98242231,0.56592197
-5.03951976,4.12548648,0.13241650,0.21330695,0.04012438,1.67923325,1.11620005,0.23508166,1.04683718,0.59061381
-5.03351676,4.30221640,0.14123436,0.22844792,0.03818548,1.73743960,1.14771224,0.24929688,1.11334373,0.61721536
-5.02751376,4.49008414,0.15028427,0.24390804,0.03644367,1.80050737,1.18017344,0.26485552,1.18116750,0.64537764
-5.02151076,4.68638308,0.15949344,0.25947237,0.03488738,1.86746812,1.21316431,0.28157870,1.24946413,0.67470289
-5.01550775,4.88814949,0.16877990,0.27491059,0.03350469,1.93726239,1.24622903,0.29926306,1.31733658,0.70475091
-5.00950475,5.09221966,0.17805328,0.28998327,0.03228346,2.00875803,1.27888168,0.31768399,1.38385577,0.73504725
-5.00350175,5.29529698,0.18721593,0.30444891,0.03121144,2.08077169,1.31061457,0.33659960,1.44808413,0.76509331
-4.99749875,5.49402729,0.19616469,0.31807156,0.03027623,2.15209272,1.34090830,0.35575510,1.50910113,0.79437807
-4.99149575,5.68508080,0.20479289,0.33062860,0.02946535,2.22150939,1.36924319,0.37488786,1.56603019,0.82239115
-4.98549275,5.86523797,0.21299292,0.34191864,0.02876612,2.28783645,1.39511173,0.39373278,1.61806585,0.84863677
-4.97948974,6.03147668,0.22065898,0.35176887,0.02816577,2.34994346,1.41803162,0.41202800,1.66450013,0.87264815
-4.97348674,6.18105758,0.22769004,0.36004189,0.02765139,2.40678299,1.43755893,0.42952078,1.70474702,0.89400178
-4.96748374,6.31160429,0.23399299,0.36664144,0.02721006,2.45741760,1.45330072,0.44597332,1.73836393,0.91233101
-4.96148074,6.42117510,0.23948557,0.37151689,0.02682898,2.50104473,1.46492681,0.46116846,1.76506919,0.92733826
-4.95547774,6.50832308,0.24409930,0.37466619,0.02649562,2.53701838,1.47217997,0.47491490,1.78475455,0.93880538
-4.94947474,6.57214147,0.24778192,0.37613706,0.02619795,2.56486668,1.47488424,0.48705193,1.79749195,0.94660156
-4.94347174,6.61229205,0.25049944,0.37602640,0.02592466,2.58430434,1.47295086,0.49745330,1.80353409,0.95068838
-4.93746873,6.62901452,0.25223764,0.37447770,0.02566544,2.59523954,1.46638152,0.50603018,1.80330836,0.95112157
-4.93146573,6.62311570,0.25300284,0.37167674,0.02541114,2.59777437,1.45526879,0.51273302,1.79740415,0.94804938
-4.92546273,6.59593831,0.25282194,0.36784536,0.02515401,2.59219889,1.43979350,0.51755207,1.78655381,0.94170742
-4.91945973,6.54930976,0.25174171,0.36323377,0.02488786,2.57897853,1.42021917,0.52051678,1.77160763,0.93241011
-4.91345673,6.48547248,0.24982728,0.35811159,0.02460812,2.55873530,1.39688367,0.52169367,1.75350378,0.92053899
-4.90745373,6.40699813,0.24715990,0.35275781,0.02431189,2.53222316,1.37018823,0.52118307,1.73323418,0.90652827
-4.90145073,6.31668875,0.24383406,0.34745032,0.02399789,2.50029864,1.34058437,0.51911457,1.71180748,0.89084824
-4.89544772,6.21746885,0.23995406,0.34245511,0.02366632,2.46388763,1.30855912,0.51564148,1.69021072,0.87398718
-4.88944472,6.11227273,0.23563019,0.33801591,0.02331875,2.42394974,1.27461906,0.51093446,1.66937112,0.85643253
-4.88344172,6.00393187,0.23097467,0.33434438,0.02295783,2.38144176,1.23927399,0.50517459,1.65011951,0.83865213
-4.87743872,5.89506732,0.22609759,0.33161152,0.02258708,2.33728179,1.20302076,0.49854627,1.63315724,0.82107643
-4.87143572,5.78799196,0.22110296,0.32994060,0.02221060,2.29231564,1.16632793,0.49123015,1.61902774,0.80408227
-4.86543272,5.68462706,0.21608515,0.32940180,0.02183280,2.24728724,1.12962205,0.48339655,1.60809433,0.78797930
-4.85942971,5.58643731,0.21112577,0.33000905,0.02145819,2.20281426,1.09327604,0.47519965,1.60052519,0.77299929
-4.85342671,5.49438731,0.20629136,0.33171899,0.02109116,2.15937045,1.05760024,0.46677280,1.59628652,0.75928912
-4.84742371,5.40892188,0.20163170,0.33443239,0.02073585,2.11727540,1.02283651,0.45822513,1.59514413,0.74690757
-4.84142071,5.32997126,0.19717918,0.33799765,0.02039606,2.07669246,0.98915563,0.44963976,1.59667374,0.73582626
-4.83541771,5.25698109,0.19294889,0.34221663,0.02007532,2.03763487,0.95665814,0.44107357,1.60027963,0.72593436
-4.82941471,5.18896583,0.18893978,0.34685229,0.01977692,1.99997995,0.92537842,0.43255871,1.60522094,0.71704724
-4.82341171,5.12458319,0.18513651,0.35163795,0.01950411,1.96349059,0.89529194,0.42410564,1.61064452,0.70891824
-4.81740870,5.06222573,0.18151210,0.35628778,0.01926031,1.92784293,0.86632511,0.41570763,1.61562303,0.70125320
-4.81140570,5.00012528,0.17803115,0.36050803,0.01904941,1.89265885,0.83836720,0.40734634,1.61919647,0.69372692
-4.80540270,4.93646481,0.17465344,0.36400854,0.01887605,1.85754144,0.81128377,0.39899829,1.62041530,0.68600082
-4.79939970,4.86949209,0.17133774,0.36651403,0.01874597,1.82211164,0.78493070,0.39064173,1.61838327,0.67774082
-4.79339670,4.79762935,0.16804557,0.36777467,0.01866625,1.78604389,0.75916819,0.38226350,1.61229782,0.66863462
-4.78739370,4.71957331,0.16474476,0.36757550,0.01864562,1.74909884,0.73387376,0.37386551,1.60148630,0.65840755
-4.78139070,4.63438051,0.16141259,0.36574428,0.01869460,1.71115137,0.70895378,0.36547033,1.58543628,0.64683630
-4.77538769,4.54153355,0.15803828,0.36215751,0.01882559,1.67221216,0.68435265,0.35712561,1.56381862,0.63375975
-4.76938469,4.44098508,0.15462478,0.35674434,0.01905290,1.63244162,0.66005936,0.34890697,1.53650220,0.61908662
-4.76338169,4.33317722,0.15118970,0.34948828,0.01939255,1.59215531,0.63611092,0.34091906,1.50355982,0.60279955
-4.75737869,4.21903579,0.14776533,0.34042675,0.01986202,1.55182047,0.61259265,0.33329485,1.46526513,0.58495559
-4.75137569,4.09993983,0.14439785,0.32964850,0.02047990,1.51204371,0.58963531,0.32619290,1.42208078,0.56568313
-4.74537269,3.97766819,0.14114557,0.31728910,0.02126535,1.47355045,0.56740923,0.31979281,1.37463871,0.54517559
-4.73936968,3.85432624,0.13807653,0.30352485,0.02223753,1.43715717,0.54611602,0.31428902,1.32371354,0.52368236
-4.73336668,3.73225664,0.13526546,0.28856544,0.02341491,1.40373775,0.52597814,0.30988320,1.27019058,0.50149743
-4.72736368,3.61393894,0.13279027,0.27264563,0.02481461,1.37418582,0.50722709,0.30677561,1.21503003,0.47894653
-4.72136068,3.50188324,0.13072828,0.25601654,0.02645169,1.34937478,0.49009101,0.30515583,1.15922930,0.45637337
-4.71535768,3.39852320,0.12915248,0.23893687,0.02833849,1.33011786,0.47478215,0.30519338,1.10378502,0.43412569
-4.70935468,3.30611398,0.12812779,0.22166445,0.03048409,1.31712998,0.46148513,0.30702859,1.04965668,0.41254197
-4.70335168,3.22663970,0.12770782,0.20444838,0.03289386,1.31099359,0.45034656,0.31076433,0.99773346,0.39193917
-4.69734867,3.16173507,0.12793197,0.18752227,0.03556922,1.31213006,0.44146649,0.31645898,0.94880544,0.37260230
-4.69134567,3.11262446,0.12882331,0.17109855,0.03850756,1.32077826,0.43489219,0.32412102,0.90354052,0.35477593
-4.68534267,3.08008100,0.13038712,0.15536410,0.04170240,1.33698120,0.43061452,0.33370559,0.86246751,0.33865819
-4.67933967,3.06440715,0.13261027,0.14047730,0.04514374,1.36058168,0.42856693,0.34511321,0.82596602,0.32439707
-4.67333667,3.06543687,0.13546138,0.12656637,0.04881875,1.39122692,0.42862718,0.35819092,0.79426304,0.31208935
-4.66733367,3.08255883,0.13889190,0.11372912,0.05271248,1.42838198,0.43062149,0.37273564,0.76743595,0.30178168
-4.66133067,3.11475846,0.14283771,0.10203370,0.05680893,1.47135147,0.43433087,0.38849983,0.74542146,0.29347372
-4.65532766,3.16067635,0.14722158,0.09152040,0.06109210,1.51930806,0.43949920,0.40519914,0.72802956,0.28712301
-4.64932466,3.21867919,0.15195592,0.08220427,0.06554717,1.57132668,0.44584254,0.42252182,0.71496153,0.28265102
-4.64332166,3.28693944,0.15694599,0.07407820,0.07016166,1.62642238,0.45305921,0.44013934,0.70583086,0.27995004
