energy_ev,total_up,Ga_p_up,Ga_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.65182591,0.04798838,0.00786514,0.00000000,0.01227213,0.03799709,0.00003628,0.00030884
-5.64582291,0.05636478,0.00920761,0.00000000,0.01439057,0.04464892,0.00004257,0.00036941
-5.63981991,0.06582085,0.01071221,0.00000000,0.01677364,0.05216515,0.00004965,0.00044017
-5.63381691,0.07643318,0.01238683,0.00000000,0.01943735,0.06060947,0.00005759,0.00052262
-5.62781391,0.08827745,0.01423817,0.00000000,0.02239673,0.07004550,0.00006643,0.00061847
-5.62181091,0.10142883,0.01627168,0.00000000,0.02566585,0.08053727,0.00007622,0.00072968
-5.61580790,0.11596280,0.01849155,0.00000000,0.02925791,0.09214992,0.00008702,0.00085849
-5.60980490,0.13195651,0.02090078,0.00000000,0.03318561,0.10495089,0.00009888,0.00100744
-5.60380190,0.14949037,0.02350141,0.00000000,0.03746148,0.11901127,0.00011185,0.00117941
-5.59779890,0.16865013,0.02629471,0.00000000,0.04209845,0.13440745,0.00012601,0.00137762
-5.59179590,0.18952890,0.02928153,0.00000000,0.04711048,0.15122287,0.00014142,0.00160566
-5.58579290,0.21222938,0.03246263,0.00000000,0.05251321,0.16954970,0.00015816,0.00186750
-5.57978989,0.23686552,0.03583910,0.00000000,0.05832469,0.18949020,0.00017633,0.00216744
-5.57378689,0.26356385,0.03941266,0.00000000,0.06456596,0.21115763,0.00019603,0.00251009
-5.56778389,0.29246373,0.04318595,0.00000000,0.07126161,0.23467644,0.00021741,0.00290028
-5.56178089,0.32371653,0.04716274,0.00000000,0.07844005,0.26018134,0.00024060,0.00334299
-5.55577789,0.35748320,0.05134790,0.00000000,0.08613359,0.28781523,0.00026578,0.00384322
-5.54977489,0.39393028,0.05574723,0.00000000,0.09437818,0.31772573,0.00029311,0.00440580
-5.54377189,0.43322396,0.06036711,0.00000000,0.10321273,0.35006016,0.00032281,0.00503524
-5.53776888,0.47552228,0.06521381,0.00000000,0.11267817,0.38495898,0.00035508,0.00573545
-5.53176588,0.52096568,0.07029262,0.00000000,0.12281601,0.42254790,0.00039013,0.00650956
-5.52576288,0.56966595,0.07560678,0.00000000,0.13366666,0.46292873,0.00042816,0.00735960
-5.51975988,0.62169418,0.08115620,0.00000000,0.14526742,0.50616946,0.00046938,0.00828629
-5.51375688,0.67706834,0.08693605,0.00000000,0.15765037,0.55229391,0.00051395,0.00928875
-5.50775388,0.73574097,0.09293536,0.00000000,0.17084015,0.60127182,0.00056200,0.01036426
-5.50175088,0.79758808,0.09913559,0.00000000,0.18485195,0.65300968,0.00061365,0.01150807
-5.49574787,0.86239998,0.10550952,0.00000000,0.19968974,0.70734341,0.00066892,0.01271329
-5.48974487,0.92987503,0.11202021,0.00000000,0.21534494,0.76403330,0.00072779,0.01397077
-5.48374187,0.99961698,0.11862056,0.00000000,0.23179573,0.82276213,0.00079018,0.01526913
-5.47773887,1.07113682,0.12525315,0.00000000,0.24900708,0.88313685,0.00085591,0.01659486
-5.47173587,1.14385945,0.13185078,0.00000000,0.26693160,0.94469438,0.00092476,0.01793251
-5.46573287,1.21713559,0.13833757,0.00000000,0.28551130,1.00691165,0.00099640,0.01926503
-5.45972986,1.29025887,0.14463065,0.00000000,0.30468017,1.06921991,0.00107047,0.02057412
-5.45372686,1.36248776,0.15064248,0.00000000,0.32436767,1.13102305,0.00114651,0.02184075
-5.44772386,1.43307175,0.15628373,0.00000000,0.34450277,1.19171933,0.00122406,0.02304572
-5.44172086,1.50128089,0.16146661,0.00000000,0.36501865,1.25072591,0.00130260,0.02417028
-5.43571786,1.56643745,0.16610844,0.00000000,0.38585763,1.30750499,0.00138159,0.02519680
-5.42971486,1.62794839,0.17013552,0.00000000,0.40697617,1.36159068,0.00146053,0.02610938
-5.42371186,1.68533712,0.17348687,0.00000000,0.42834977,1.41261515,0.00153892,0.02689455
-5.41770885,1.73827310,0.17611781,0.00000000,0.44997734,1.46033294,0.00161630,0.02754182
-5.41170585,1.78659765,0.17800321,0.00000000,0.47188495,1.50464218,0.00169228,0.02804418
-5.40570285,1.83034486,0.17914007,0.00000000,0.49412872,1.54560159,0.00176655,0.02839851
-5.39969985,1.86975623,0.17954952,0.00000000,0.51679673,1.58344241,0.00183889,0.02860587
-5.39369685,1.90528842,0.17927788,0.00000000,0.54000976,1.61857446,0.00190915,0.02867161
-5.38769385,1.93761341,0.17839691,0.00000000,0.56392093,1.65158601,0.00197731,0.02860539
-5.38169085,1.96761090,0.17700305,0.00000000,0.58871425,1.68323714,0.00204345,0.02842100
-5.37568784,1.99635317,0.17521571,0.00000000,0.61460197,1.71444684,0.00210771,0.02813608
-5.36968484,2.02508265,0.17317466,0.00000000,0.64182113,1.74627410,0.00217037,0.02777166
-5.36368184,2.05518309,0.17103664,0.00000000,0.67062909,1.77989354,0.00223174,0.02735162
-5.35767884,2.08814507,0.16897116,0.00000000,0.70129848,1.81656641,0.00229221,0.02690204
-5.35167584,2.12552704,0.16715585,0.00000000,0.73411146,1.85760776,0.00235222,0.02645048
-5.34567284,2.16891300,0.16577128,0.00000000,0.76935351,1.90435065,0.00241223,0.02602517
-5.33966983,2.21986796,0.16499567,0.00000000,0.80730692,1.95810857,0.00247270,0.02565429
-5.33366683,2.27989258,0.16499943,0.00000000,0.84824382,2.02013688,0.00253408,0.02536511
-5.32766383,2.35037792,0.16593992,0.00000000,0.89241913,2.09159435,0.00259679,0.02518326
-5.32166083,2.43256168,0.16795641,0.00000000,0.94006312,2.17350569,0.00266119,0.02513202
-5.31565783,2.52748684,0.17116561,0.00000000,0.99137397,2.26672598,0.00272759,0.02523172
-5.30965483,2.63596376,0.17565766,0.00000000,1.04651009,2.37190799,0.00279618,0.02549912
-5.30365183,2.75853675,0.18149296,0.00000000,1.10558252,2.48947300,0.00286710,0.02594704
-5.29764882,2.89545597,0.18869975,0.00000000,1.16864738,2.61958623,0.00294034,0.02658401
-5.29164582,3.04665552,0.19727264,0.00000000,1.23569860,2.76213742,0.00301579,0.02741406
-5.28564282,3.21173859,0.20717209,0.00000000,1.30666118,2.91672741,0.00309322,0.02843665
-5.27963982,3.38997019,0.21832489,0.00000000,1.38138512,3.08266141,0.00317227,0.02964672
-5.27363682,3.58027816,0.23062563,0.00000000,1.45964048,3.25894943,0.00325243,0.03103488
-5.26763382,3.78126282,0.24393916,0.00000000,1.54111368,3.44431428,0.00333310,0.03258765
-5.26163082,3.99121536,0.25810391,0.00000000,1.62540554,3.63720745,0.00341352,0.03428794
-5.25562781,4.20814488,0.27293602,0.00000000,1.71203115,3.83583261,0.00349286,0.03611543
-5.24962481,4.42981367,0.28823419,0.00000000,1.80042188,4.03817662,0.00357014,0.03804725
-5.24362181,4.65377994,0.30378492,0.00000000,1.88992969,4.24204722,0.00364434,0.04005851
-5.23761881,4.87744690,0.31936817,0.00000000,1.97983369,4.44511655,0.00371434,0.04212299
-5.23161581,5.09811672,0.33476307,0.00000000,2.06934900,4.64496911,0.00377899,0.04421376
-5.22561281,5.31304768,0.34975350,0.00000000,2.15763764,4.83915283,0.00383712,0.04630385
-5.21960980,5.51951258,0.36413336,0.00000000,2.24382131,5.02523124,0.00388757,0.04836683
-5.21360680,5.71485644,0.37771130,0.00000000,2.32699558,5.20083520,0.00392919,0.05037728
-5.20760380,5.89655141,0.39031468,0.00000000,2.40624516,5.36371217,0.00396092,0.05231131
-5.20160080,6.06224697,0.40179270,0.00000000,2.48065976,5.51177136,0.00398177,0.05414683
-5.19559780,6.20981395,0.41201856,0.00000000,2.54935012,5.64312325,0.00399087,0.05586379
-5.18959480,6.33738079,0.42089064,0.00000000,2.61146367,5.75611228,0.00398752,0.05744433
-5.18359180,6.44336145,0.42833260,0.00000000,2.66619946,5.84934183,0.00397114,0.05887280
-5.17758879,6.52647436,0.43429267,0.00000000,2.71282214,5.92169117,0.00394139,0.06013567
-5.17158579,6.58575253,0.43874210,0.00000000,2.75067442,5.97232432,0.00389808,0.06122140
-5.16558279,6.62054541,0.44167299,0.00000000,2.77918815,6.00069137,0.00384129,0.06212032
-5.15957979,6.63051339,0.44309574,0.00000000,2.79789374,6.00652307,0.00377127,0.06282436
-5.15357679,6.61561619,0.44303626,0.00000000,2.80642778,5.98981971,0.00368854,0.06332691
-5.14757379,6.57609649,0.44153328,0.00000000,2.80453918,5.95083572,0.00359382,0.06362264
-5.14157079,6.51246049,0.43863578,0.00000000,2.79209348,5.89006118,0.00348804,0.06370741
-5.13556778,6.42545652,0.43440089,0.00000000,2.76907570,5.80820180,0.00337236,0.06357823
-5.12956478,6.31605332,0.42889230,0.00000000,2.73559156,5.70615826,0.00324809,0.06323329
-5.12356178,6.18541866,0.42217921,0.00000000,2.69186727,5.58500606,0.00311674,0.06267212
-5.11755878,6.03489914,0.41433588,0.00000000,2.63824767,5.44597644,0.00297993,0.06189572
-5.11155578,5.86600143,0.40544175,0.00000000,2.57519292,5.29043866,0.00283942,0.06090683
-5.10555278,5.68037487,0.39558191,0.00000000,2.50327346,5.11988378,0.00269703,0.05971022
-5.09954977,5.47979511,0.38484789,0.00000000,2.42316335,4.93590950,0.00255465,0.05831298
-5.09354677,5.26614813,0.37333860,0.00000000,2.33563181,4.74020567,0.00241417,0.05672476
-5.08754377,5.04141405,0.36116106,0.00000000,2.24153290,4.53453983,0.00227748,0.05495802
-5.08154077,4.80764972,0.34843100,0.00000000,2.14179347,4.32074204,0.00214641,0.05302818
-5.07553777,4.56696967,0.33527287,0.00000000,2.03739930,4.10068848,0.00202269,0.05095365
-5.06953477,4.32152459,0.32181940,0.00000000,1.92937974,3.87628319,0.00190797,0.04875582
-5.06353177,4.07347724,0.30821043,0.00000000,1.81879089,3.64943770,0.00180371,0.04645885
-5.05752876,3.82497574,0.29459109,0.00000000,1.70669785,3.42204852,0.00171123,0.04408940
-5.05152576,3.57812445,0.28110931,0.00000000,1.59415643,3.19597274,0.00163163,0.04167617
-5.04552276,3.33495315,0.26791276,0.00000000,1.48219461,2.97300210,0.00156577,0.03924942
-5.03951976,3.09738545,0.25514532,0.00000000,1.37179462,2.75483638,0.00151431,0.03684034
-5.03351676,2.86720737,0.24294330,0.00000000,1.26387590,2.54305701,0.00147761,0.03448038
-5.02751376,2.64603754,0.23143157,0.00000000,1.15927967,2.33910187,0.00145580,0.03220050
-5.02151076,2.43530012,0.22071982,0.00000000,1.05875556,2.14424243,0.00144872,0.03003048
-5.01550775,2.23620170,0.21089917,0.00000000,0.96295074,1.95956424,0.00145596,0.02799817
-5.00950475,2.04971346,0.20203927,0.00000000,0.87240190,1.78595163,0.00147684,0.02612884
-5.00350175,1.87655905,0.19418612,0.00000000,0.78753026,1.62407745,0.00151042,0.02444450
-4.99749875,1.71720932,0.18736076,0.00000000,0.70863983,1.47439833,0.00155556,0.02296343
-4.99149575,1.57188364,0.18155872,0.00000000,0.63591878,1.33715567,0.00161088,0.02169967
-4.98549275,1.44055824,0.17675059,0.00000000,0.56944373,1.21238236,0.00167485,0.02066273
-4.97948974,1.32298096,0.17288331,0.00000000,0.50918686,1.09991491,0.00174577,0.01985734
-4.97348674,1.21869180,0.16988249,0.00000000,0.45502531,0.99941053,0.00182184,0.01928335
-4.96748374,1.12704859,0.16765539,0.00000000,0.40675246,0.91036835,0.00190117,0.01893578
-4.96148074,1.04725651,0.16609453,0.00000000,0.36409068,0.83215392,0.00198186,0.01880495
-4.95547774,0.97840049,0.16508183,0.00000000,0.32670497,0.76402610,0.00206200,0.01887670
-4.94947474,0.91947919,0.16449297,0.00000000,0.29421698,0.70516522,0.00213973,0.01913287
-4.94347174,0.86943948,0.16420196,0.00000000,0.26621899,0.65470156,0.00221330,0.01955167
-4.93746873,0.82721020,0.16408562,0.00000000,0.24228736,0.61174335,0.00228109,0.02010837
-4.93146573,0.79173425,0.16402786,0.00000000,0.22199514,0.57540321,0.00234164,0.02077589
-4.92546273,0.76199817,0.16392363,0.00000000,0.20492342,0.54482260,0.00239370,0.02152559
-4.91945973,0.73705851,0.16368244,0.00000000,0.19067137,0.51919351,0.00243628,0.02232804
-4.91345673,0.71606437,0.16323126,0.00000000,0.17886462,0.49777706,0.00246862,0.02315383
-4.90745373,0.69827585,0.16251682,0.00000000,0.16916202,0.47991878,0.00249026,0.02397445
-4.90145073,0.68307812,0.16150723,0.00000000,0.16126065,0.46506021,0.00250105,0.02476305
-4.89544772,0.66999094,0.16019291,0.00000000,0.15489924,0.45274706,0.00250113,0.02549527
-4.88944472,0.65867390,0.15858675,0.00000000,0.14985985,0.44263366,0.00249095,0.02614989
-4.88344172,0.64892708,0.15672362,0.00000000,0.14596816,0.43448410,0.00247125,0.02670949
-4.87743872,0.64068775,0.15465917,0.00000000,0.14309226,0.42817002,0.00244308,0.02716088
-4.87143572,0.63402302,0.15246803,0.00000000,0.14114027,0.42366536,0.00240773,0.02749550
-4.86543272,0.62911890,0.15024142,0.00000000,0.14005683,0.42103832,0.00236676,0.02770957
-4.85942971,0.62626611,0.14808425,0.00000000,0.13981870,0.42044076,0.00232191,0.02780414
-4.85342671,0.62584299,0.14611180,0.00000000,0.14042969,0.42209545,0.00227511,0.02778496
-4.84742371,0.62829600,0.14444611,0.00000000,0.14191500,0.42628135,0.00222840,0.02766217
-4.84142071,0.63411840,0.14321209,0.00000000,0.14431532,0.43331755,0.00218391,0.02744985
-4.83541771,0.64382755,0.14253362,0.00000000,0.14768085,0.44354607,0.00214381,0.02716549
-4.82941471,0.65794167,0.14252960,0.00000000,0.15206545,0.45731410,0.00211024,0.02682930
-4.82341171,0.67695662,0.14331030,0.00000000,0.15752120,0.47495624,0.00208530,0.02646355
-4.81740870,0.70132367,0.14497389,0.00000000,0.16409359,0.49677729,0.00207095,0.02609179
-4.81140570,0.73142890,0.14760364,0.00000000,0.17181750,0.52303615,0.00206903,0.02573814
-4.80540270,0.76757519,0.15126560,0.00000000,0.18071433,0.55393150,0.00208119,0.02542665
-4.79939970,0.80996762,0.15600712,0.00000000,0.19079023,0.58958984,0.00210884,0.02518074
-4.79339670,0.85870294,0.16185630,0.00000000,0.20203572,0.63005656,0.00215321,0.02502274
-4.78739370,0.91376380,0.16882231,0.00000000,0.21442673,0.67529032,0.00221524,0.02497357
-4.78139070,0.97501829,0.17689680,0.00000000,0.22792700,0.72516142,0.00229567,0.02505263
-4.77538769,1.04222484,0.18605632,0.00000000,0.24249184,0.77945418,0.00239500,0.02527779
-4.76938469,1.11504276,0.19626570,0.00000000,0.25807300,0.83787344,0.00251354,0.02566557
-4.76338169,1.19304791,0.20748225,0.00000000,0.27462447,0.90005511,0.00265139,0.02623140
-4.75737869,1.27575298,0.21966065,0.00000000,0.29210888,0.96558034,0.00280857,0.02699007
-4.75137569,1.36263150,0.23275833,0.00000000,0.31050399,1.03399265,0.00298496,0.02795612
-4.74537269,1.45314437,0.24674087,0.00000000,0.32980894,1.10481727,0.00318042,0.02914434
-4.73936968,1.54676735,0.26158732,0.00000000,0.35004968,1.17758173,0.00339480,0.03057021
-4.73336668,1.64301808,0.27729489,0.00000000,0.37128308,1.25183634,0.00362798,0.03225022
-4.72736368,1.74148059,0.29388278,0.00000000,0.39359935,1.32717348,0.00387990,0.03420206
-4.72136068,1.84182587,0.31139465,0.00000000,0.41712209,1.40324439,0.00415060,0.03644462
-4.71535768,1.94382654,0.32989953,0.00000000,0.44200599,1.47977211,0.00444016,0.03899778
-4.70935468,2.04736450,0.34949079,0.00000000,0.46843167,1.55655976,0.00474878,0.04188191
-4.70335168,2.15243023,0.37028309,0.00000000,0.49659769,1.63349308,0.00507666,0.04511710
-4.69734867,2.25911334,0.39240719,0.00000000,0.52671001,1.71053685,0.00542400,0.04872219
-4.69134567,2.36758406,0.41600260,0.00000000,0.55896887,1.78772502,0.00579092,0.05271345
-4.68534267,2.47806633,0.44120836,0.00000000,0.59355384,1.86514469,0.00617739,0.05710320
-4.67933967,2.59080346,0.46815221,0.00000000,0.63060751,1.94291477,0.00658308,0.06189817
-4.67333667,2.70601796,0.49693858,0.00000000,0.67021875,2.02116029,0.00700736,0.06709787
-4.66733367,2.82386784,0.52763591,0.00000000,0.71240621,2.09998374,0.00744910,0.07269301
-4.66133067,2.94440172,0.56026414,0.00000000,0.75710330,2.17943533,0.00790665,0.07866402
-4.65532766,3.06751573,0.59478281,0.00000000,0.80414536,2.25948387,0.00837771,0.08497977
-4.64932466,3.19291496,0.63108074,0.00000000,0.85326012,2.33999037,0.00885931,0.09159673
-4.64332166,3.32008234,0.66896785,0.00000000,0.90406216,2.42068630,0.00934773,0.09845849
-4.63731866,3.44825745,0.70816989,0.00000000,0.95605213,2.50115807,0.00983854,0.10549575
-4.63131566,3.57642721,0.74832650,0.00000000,1.00862098,2.58083934,0.01032662,0.11262695
-4.62531266,3.70333010,0.78899315,0.00000000,1.06105965,2.65901202,0.01080619,0.11975941
-4.61930965,3.82747435,0.82964696,0.00000000,1.11257383,2.73481646,0.01127096,0.12679109
-4.61330665,3.94717014,0.86969669,0.00000000,1.16230372,2.80727078,0.01171427,0.13361287
-4.60730365,4.06057472,0.90849640,0.00000000,1.20934783,2.87529867,0.01212922,0.14011135
-4.60130065,4.16574879,0.94536260,0.00000000,1.25279013,2.93776440,0.01250889,0.14617196
-4.59529765,4.26072149,0.97959412,0.00000000,1.29172933,2.99351351,0.01284655,0.15168238
-4.58929465,4.34356091,1.01049396,0.00000000,1.32530900,3.04141693,0.01313588,0.15653611
-4.58329165,4.41244673,1.03739217,0.00000000,1.35274723,3.08041624,0.01337116,0.16063588
-4.57728864,4.46574115,1.05966878,0.00000000,1.37336445,3.10956781,0.01354751,0.16389701
-4.57128564,4.50205452,1.07677567,0.00000000,1.38660808,3.12808309,0.01366103,0.16625033
-4.56528264,4.52030222,1.08825649,0.00000000,1.39207292,3.13536316,0.01370896,0.16764462
-4.55927964,4.51974993,1.09376354,0.00000000,1.38951629,3.13102551,0.01368982,0.16804848
-4.55327664,4.50004493,1.09307106,0.00000000,1.37886728,3.11492165,0.01360343,0.16745146
-4.54727364,4.46123201,1.08608401,0.00000000,1.36022979,3.08714474,0.01345093,0.16586451
-4.54127064,4.40375340,1.07284239,0.00000000,1.33387915,3.04802703,0.01323477,0.16331960
-4.53526763,4.32843291,1.05352052,0.00000000,1.30025280,2.99812719,0.01295863,0.15986864
-4.52926463,4.23644564,1.02842176,0.00000000,1.25993539,2.93820881,0.01262727,0.15558172
-4.52326163,4.12927494,0.99796879,0.00000000,1.21363928,2.86921114,0.01224641,0.15054475
-4.51725863,4.00865944,0.96269000,0.00000000,1.16218127,2.79221408,0.01182250,0.14485664
-4.51125563,3.87653302,0.92320284,0.00000000,1.10645694,2.70839936,0.01136256,0.13862616
-4.50525263,3.73496102,0.88019482,0.00000000,1.04741366,2.61901021,0.01087394,0.13196859
-4.49924962,3.58607606,0.83440316,0.00000000,0.98602345,2.52531166,0.01036411,0.12500239
-4.49324662,3.43201656,0.78659395,0.00000000,0.92325706,2.42855351,0.00984044,0.11784595
-4.48724362,3.27487078,0.73754175,0.00000000,0.86006005,2.32993771,0.00931005,0.11061455
-4.48124062,3.11662875,0.68801041,0.00000000,0.79733178,2.23059154,0.00877963,0.10341779
-4.47523762,2.95914353,0.63873581,0.00000000,0.73590809,2.13154754,0.00825529,0.09635730
-4.46923462,2.80410310,0.59041106,0.00000000,0.67654776,2.03373059,0.00774251,0.08952507
-4.46323162,2.65301290,0.54367450,0.00000000,0.61992321,1.93795220,0.00724602,0.08300224
-4.45722861,2.50718875,0.49910065,0.00000000,0.56661517,1.84491141,0.00676985,0.07685838
-4.45122561,2.36775917,0.45719426,0.00000000,0.51711117,1.75520152,0.00631728,0.07115130
-4.44522261,2.23567556,0.41838717,0.00000000,0.47180731,1.66932142,0.00589088,0.06592720
-4.43921961,2.11172849,0.38303777,0.00000000,0.43101284,1.58769016,0.00549260,0.06122129
-4.43321661,1.99656795,0.35143274,0.00000000,0.39495685,1.51066327,0.00512381,0.05705855
-4.42721361,1.89072558,0.32379055,0.00000000,0.36379635,1.43854923,0.00478540,0.05345478
-4.42121061,1.79463681,0.30026621,0.00000000,0.33762518,1.37162487,0.00447788,0.05041766
-4.41520760,1.70866102,0.28095697,0.00000000,0.31648296,1.31014839,0.00420145,0.04794788
-4.40920460,1.63309839,0.26590825,0.00000000,0.30036355,1.25436902,0.00395607,0.04604021
-4.40320160,1.56820215,0.25511962,0.00000000,0.28922269,1.20453270,0.00374155,0.04468440
-4.39719860,1.51418562,0.24855036,0.00000000,0.28298425,1.16088351,0.00355759,0.04386604
-4.39119560,1.47122374,0.24612437,0.00000000,0.28154505,1.12366062,0.00340381,0.04356712
-4.38519260,1.43944931,0.24773424,0.00000000,0.28477802,1.09309127,0.00327977,0.04376651
-4.37918959,1.41894437,0.25324450,0.00000000,0.29253384,1.06938020,0.00318496,0.04444022
-4.37318659,1.40972758,0.26249385,0.00000000,0.30464106,1.05269623,0.00311881,0.04556153
-4.36718359,1.41173884,0.27529657,0.00000000,0.32090498,1.04315710,0.00308064,0.04710097
-4.36118059,1.42482215,0.29144328,0.00000000,0.34110557,1.04081333,0.00306960,0.04902629
-4.35517759,1.44870828,0.31070103,0.00000000,0.36499484,1.04563236,0.00308467,0.05130229
-4.34917459,1.48299850,0.33281315,0.00000000,0.39229385,1.05748393,0.00312459,0.05389081
-4.34317159,1.52715064,0.35749890,0.00000000,0.42268993,1.07612762,0.00318783,0.05675057
-4.33716858,1.58046866,0.38445332,0.00000000,0.45583437,1.10120343,0.00327254,0.05983729
-4.33116558,1.64209677,0.41334727,0.00000000,0.49134102,1.13222618,0.00337652,0.06310377
-4.32516258,1.71101870,0.44382820,0.00000000,0.52878593,1.16858413,0.00349723,0.06650018
-4.31915958,1.78606284,0.47552137,0.00000000,0.56770851,1.20954222,0.00363178,0.06997448
-4.31315658,1.86591339,0.50803211,0.00000000,0.60761415,1.25425006,0.00377694,0.07347293
-4.30715358,1.94912748,0.54094891,0.00000000,0.64797857,1.30175462,0.00392920,0.07694081
