energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.83641821,1.32738296,0.00007541,0.48504233,0.05514581,0.10481451,0.00534359,0.11101897,0.96190641,0.21287818
-2.83041521,1.29954559,0.00009853,0.46841364,0.05613651,0.10912481,0.00512271,0.11795935,0.92904511,0.20672022
-2.82441221,1.27112969,0.00012804,0.45042214,0.05768483,0.11442348,0.00489023,0.12664627,0.89349071,0.20015501
-2.81840920,1.24412914,0.00016543,0.43165386,0.05994389,0.12100142,0.00465283,0.13747201,0.85640715,0.19346630
-2.81240620,1.22069497,0.00021247,0.41274269,0.06307516,0.12917409,0.00441754,0.15085646,0.81905367,0.18696171
-2.80640320,1.20310174,0.00027116,0.39436095,0.06724586,0.13927641,0.00419166,0.16724036,0.78276592,0.18096834
-2.80040020,1.19371062,0.00034387,0.37720986,0.07262586,0.15165619,0.00398263,0.18707662,0.74893705,0.17582805
-2.79439720,1.19492991,0.00043324,0.36201019,0.07938412,0.16666641,0.00379796,0.21081983,0.71899889,0.17189270
-2.78839420,1.20917291,0.00054226,0.34949299,0.08768451,0.18465608,0.00364510,0.23891393,0.69440341,0.16951922
-2.78239120,1.23881371,0.00067422,0.34039054,0.09768122,0.20596002,0.00353141,0.27177808,0.67660448,0.16906456
-2.77638819,1.28614064,0.00083271,0.33542738,0.10951364,0.23088764,0.00346403,0.30979111,0.66703961,0.17088049
-2.77038519,1.35330798,0.00102161,0.33531108,0.12330086,0.25971090,0.00344982,0.35327468,0.66711142,0.17530821
-2.76438219,1.44228571,0.00124499,0.34072281,0.13913602,0.29265189,0.00349528,0.40247573,0.67816822,0.18267265
-2.75837919,1.55480797,0.00150710,0.35230709,0.15708042,0.32987026,0.00360642,0.45754875,0.70148334,0.19327650
-2.75237619,1.69232069,0.00181224,0.37066084,0.17715790,0.37145110,0.00378873,0.51853854,0.73823265,0.20739375
-2.74637319,1.85592916,0.00216468,0.39632130,0.19934946,0.41739370,0.00404699,0.58536419,0.78946994,0.22526303
-2.74037019,2.04634680,0.00256853,0.42975280,0.22358852,0.46760177,0.00438521,0.65780517,0.85610009,0.24708038
-2.73436718,2.26384646,0.00302762,0.47133256,0.24975714,0.52187567,0.00480645,0.73549038,0.93884996,0.27299199
-2.72836418,2.50821616,0.00354534,0.52133546,0.27768333,0.57990726,0.00531272,0.81789090,1.03823765,0.30308672
-2.72236118,2.77872122,0.00412448,0.57991842,0.30713981,0.64127785,0.00590482,0.90431739,1.15454064,0.33738885
-2.71635818,3.07407505,0.00476711,0.64710480,0.33784451,0.70545976,0.00658220,0.99392264,1.28776418,0.37585127
-2.71035518,3.39242085,0.00547440,0.72276949,0.36946286,0.77182167,0.00734283,1.08570976,1.43761120,0.41834948
-2.70435218,3.73132662,0.00624649,0.80662570,0.40161203,0.83963816,0.00818313,1.17854640,1.60345546,0.46467688
-2.69834917,4.08779526,0.00708242,0.89821425,0.43386723,0.90810323,0.00909782,1.27118478,1.78432000,0.51454161
-2.69234617,4.45829166,0.00797998,0.99689632,0.46576991,0.97634775,0.01007996,1.36228745,1.97886265,0.56756551
-2.68634317,4.83878768,0.00893575,1.10185080,0.49683770,1.04346035,0.01112092,1.45045804,2.18537072,0.62328546
-2.68034017,5.22482553,0.00994501,1.21207689,0.52657592,1.10851125,0.01221047,1.53427617,2.40176647,0.68115745
-2.67433717,5.61159906,0.01100186,1.32640273,0.55449023,1.17057807,0.01333688,1.61233544,2.62562485,0.74056360
-2.66833417,5.99405176,0.01209927,1.44350048,0.58009994,1.22877286,0.01448716,1.68328305,2.85420437,0.80082210
-2.66233117,6.36698912,0.01322923,1.56190812,0.60295169,1.28226914,0.01564725,1.74585953,3.08449147,0.86120014
-2.65632816,6.72520239,0.01438297,1.68005751,0.62263266,1.33032782,0.01680242,1.79893705,3.31325798,0.92092953
-2.65032516,7.06359973,0.01555115,1.79630849,0.63878308,1.37232089,0.01793755,1.84155469,3.53713063,0.97922456
-2.64432216,7.37734018,0.01672414,1.90898786,0.65110733,1.40775183,0.01903758,1.87294902,3.75267081,1.03530165
-2.63831916,7.66196559,0.01789229,2.01643206,0.65938312,1.43627154,0.02008796,1.89257883,3.95646199,1.08840011
-2.63231616,7.91352513,0.01904624,2.11703213,0.66346855,1.45768933,0.02107499,1.90014274,4.14520178,1.13780310
-2.62631316,8.12868726,0.02017719,2.20927890,0.66330649,1.47197808,0.02198636,1.89558904,4.31579501,1.18285809
-2.62031016,8.30483440,0.02127716,2.29180687,0.65892632,1.47927347,0.02281143,1.87911719,4.46544408,1.22299584
-2.61430715,8.44013603,0.02233927,2.36343454,0.65044273,1.47986711,0.02354164,1.85117096,4.59173263,1.25774710
-2.60830415,8.53359683,0.02335785,2.42319961,0.63805188,1.47419403,0.02417075,1.81242360,4.69269875,1.28675624
-2.60230115,8.58507772,0.02432864,2.47038727,0.62202487,1.46281493,0.02469504,1.76375564,4.76689447,1.30979116
-2.59629815,8.59528852,0.02524886,2.50455023,0.60269896,1.44639407,0.02511339,1.70622637,4.81342860,1.32674901
-2.59029515,8.56575262,0.02611719,2.52551967,0.58046697,1.42567381,0.02542730,1.64104028,4.83199102,1.33765739
-2.58429215,8.49874509,0.02693372,2.53340641,0.55576509,1.40144708,0.02564080,1.56950984,4.82285704,1.34267102
-2.57828914,8.39720696,0.02769985,2.52859235,0.52905990,1.37452880,0.02576021,1.49301631,4.78687180,1.34206398
-2.57228614,8.26463947,0.02841814,2.51171261,0.50083493,1.34572782,0.02579392,1.41297005,4.72541527,1.33621784
-2.56628314,8.10498289,0.02909203,2.48362915,0.47157734,1.31582038,0.02575201,1.33077195,4.64034963,1.32560637
-2.56028014,7.92248532,0.02972565,2.44539731,0.44176524,1.28552625,0.02564583,1.24777727,4.53395142,1.31077739
-2.55427714,7.72156676,0.03032353,2.39822666,0.41185598,1.25548854,0.02548757,1.16526326,4.40883160,1.29233269
-2.54827414,7.50668427,0.03089032,2.34343813,0.38227594,1.22625774,0.02528980,1.08440129,4.26784724,1.27090688
-2.54227114,7.28220339,0.03143053,2.28241931,0.35341182,1.19828056,0.02506497,1.00623441,4.11400868,1.24714608
-2.53626813,7.05228053,0.03194829,2.21657980,0.32560397,1.17189363,0.02482501,0.93166053,3.95038612,1.22168744
-2.53026513,6.82076043,0.03244710,2.14730854,0.29914147,1.14732213,0.02458091,0.86142155,3.78001953,1.19514008
-2.52426213,6.59109168,0.03292968,2.07593473,0.27425929,1.12468286,0.02434236,0.79609812,3.60583541,1.16806843
-2.51825913,6.36626233,0.03339780,2.00369369,0.25113717,1.10399141,0.02411748,0.73610979,3.43057316,1.14097829
-2.51225613,6.14875676,0.03385221,1.93169882,0.22990035,1.08517263,0.02391261,0.68171992,3.25672377,1.11430607
-2.50625313,5.94053351,0.03429255,1.86092026,0.21062173,1.06807366,0.02373216,0.63304477,3.08648211,1.08841151
-2.50025013,5.74302354,0.03471736,1.79217070,0.19332532,1.05247868,0.02357855,0.59006586,2.92171407,1.06357370
-2.49424712,5.55714681,0.03512413,1.72609824,0.17799073,1.03812457,0.02345229,0.55264490,2.76393847,1.03999061
-2.48824412,5.38334514,0.03550931,1.66318609,0.16455851,1.02471666,0.02335198,0.52054041,2.61432341,1.01778149
-2.48224112,5.22162847,0.03586844,1.60375842,0.15293582,1.01194391,0.02327453,0.49342531,2.47369597,0.99699219
-2.47623812,5.07163141,0.03619627,1.54799161,0.14300257,0.99949287,0.02321535,0.47090475,2.34256357,0.97760260
-2.47023512,4.93267720,0.03648690,1.49592993,0.13461750,0.98706017,0.02316859,0.45253364,2.22114518,0.95953601
-2.46423212,4.80384578,0.03673392,1.44750461,0.12762413,0.97436300,0.02312741,0.43783325,2.10941005,0.94266966
-2.45822911,4.68404341,0.03693058,1.40255515,0.12185647,0.96114777,0.02308431,0.42630670,2.00712175,0.92684612
-2.45222611,4.57207118,0.03707004,1.36085189,0.11714429,0.94719662,0.02303143,0.41745292,1.91388511,0.91188498
-2.44622311,4.46669030,0.03714546,1.32211879,0.11331787,0.93233226,0.02296085,0.41077900,1.82919382,0.89759439
-2.44022011,4.36668243,0.03715032,1.28605550,0.11021225,0.91642107,0.02286492,0.40581075,1.75247669,0.88378202
-2.43421711,4.27090373,0.03707853,1.25235787,0.10767075,0.89937493,0.02273652,0.40210167,1.68314069,0.87026532
-2.42821411,4.17833163,0.03692471,1.22073650,0.10554804,0.88115201,0.02256937,0.39924014,1.62060930,0.85688048
-2.42221111,4.08810372,0.03668440,1.19093241,0.10371246,0.86175691,0.02235824,0.39685516,1.56435494,0.84349026
-2.41620810,3.99954843,0.03635423,1.16272990,0.10204782,0.84124029,0.02209917,0.39462053,1.51392476,0.82999027
-2.41020510,3.91220756,0.03593218,1.13596615,0.10045463,0.81969846,0.02178966,0.39225786,1.46895919,0.81631377
-2.40420210,3.82585064,0.03541771,1.11053744,0.09885079,0.79727286,0.02142878,0.38953827,1.42920326,0.80243484
-2.39819910,3.74048159,0.03481196,1.08640233,0.09717179,0.77414977,0.02101728,0.38628311,1.39451075,0.78837016
-2.39219610,3.65633810,0.03411786,1.06358158,0.09537052,0.75055999,0.02055766,0.38236368,1.36484174,0.77417906
-2.38619310,3.57388424,0.03334021,1.04215542,0.09341661,0.72677878,0.02005416,0.37770004,1.34025431,0.75996241
-2.38019010,3.49379687,0.03248575,1.02225828,0.09129552,0.70312557,0.01951271,0.37225905,1.32089120,0.74585998
-2.37418709,3.41694662,0.03156310,1.00407143,0.08900719,0.67996351,0.01894089,0.36605156,1.30696258,0.73204678
-2.36818409,3.34437389,0.03058273,0.98781406,0.08656461,0.65769848,0.01834776,0.35912893,1.29872603,0.71872831
-2.36218109,3.27726078,0.02955678,0.97373304,0.08399203,0.63677733,0.01774375,0.35157882,1.29646488,0.70613492
-2.35617809,3.21689937,0.02849890,0.96209203,0.08132307,0.61768513,0.01714038,0.34352035,1.30046604,0.69451553
-2.35017509,3.16465709,0.02742395,0.95316019,0.07859868,0.60094100,0.01655009,0.33509863,1.31099829,0.68413077
-2.34417209,3.12193983,0.02634774,0.94720094,0.07586506,0.58709249,0.01598590,0.32647884,1.32829195,0.67524568
-2.33816908,3.09015335,0.02528660,0.94446113,0.07317153,0.57670814,0.01546118,0.31783982,1.35252068,0.66812228
-2.33216608,3.07066343,0.02425706,0.94516081,0.07056835,0.57036825,0.01498925,0.30936745,1.38378581,0.66301200
-2.32616308,3.06475570,0.02327538,0.94948385,0.06810476,0.56865365,0.01458309,0.30124781,1.42210367,0.66014811
-2.32016008,3.07359531,0.02235713,0.95756963,0.06582691,0.57213278,0.01425498,0.29366047,1.46739601,0.65973845
-2.31415708,3.09818746,0.02151682,0.96950579,0.06377618,0.58134698,0.01401615,0.28677193,1.51948342,0.66195834
-2.30815408,3.13933925,0.02076741,0.98532213,0.06198752,0.59679449,0.01387646,0.28072956,1.57808175,0.66694401
-2.30215108,3.19762376,0.02012004,1.00498576,0.06048813,0.61891348,0.01384409,0.27565611,1.64280122,0.67478657
-2.29614807,3.27334717,0.01958368,1.02839749,0.05929638,0.64806458,0.01392524,0.27164514,1.71314781,0.68552666
-2.29014507,3.36651996,0.01916486,1.05538937,0.05842111,0.68451367,0.01412392,0.26875738,1.78852700,0.69914997
-2.28414207,3.47683318,0.01886753,1.08572364,0.05786120,0.72841547,0.01444173,0.26701836,1.86824915,0.71558377
-2.27813907,3.60364101,0.01869294,1.11909300,0.05760553,0.77979875,0.01487774,0.26641723,1.95153674,0.73469462
-2.27213607,3.74595068,0.01863959,1.15512226,0.05763329,0.83855399,0.01542843,0.26690697,2.03753308,0.75628737
-2.26613307,3.90242095,0.01870335,1.19337160,0.05791471,0.90442414,0.01608767,0.26840595,2.12531258,0.78010581
-2.26013007,4.07136999,0.01887751,1.23334152,0.05841200,0.97699922,0.01684684,0.27080080,2.21389255,0.80583478
-2.25412706,4.25079371,0.01915305,1.27447945,0.05908071,1.05571546,0.01769494,0.27395054,2.30224655,0.83310425
-2.24812406,4.43839475,0.01951886,1.31618828,0.05987127,1.13985926,0.01861885,0.27769167,2.38931944,0.86149514
-2.24212106,4.63162242,0.01996205,1.35783675,0.06073074,1.22857638,0.01960362,0.28184427,2.47404395,0.89054703
-2.23611806,4.82772327,0.02046837,1.39877164,0.06160476,1.32088631,0.02063286,0.28621858,2.55535897,0.91976767
-2.23011506,5.02380129,0.02102248,1.43833162,0.06243941,1.41570177,0.02168915,0.29062208,2.63222905,0.94864420
-2.22411206,5.21688655,0.02160848,1.47586253,0.06318321,1.51185268,0.02275448,0.29486654,2.70366506,0.97665570
-2.21810905,5.40401023,0.02221020,1.51073383,0.06378894,1.60811414,0.02381083,0.29877497,2.76874540,1.00328694
-2.21210605,5.58228377,0.02281166,1.54235548,0.06421528,1.70323730,0.02484059,0.30218800,2.82663722,1.02804277
-2.20610305,5.74897931,0.02339746,1.57019507,0.06442825,1.79598218,0.02582714,0.30496965,2.87661685,1.05046274
-2.20010005,5.90160846,0.02395311,1.59379430,0.06440239,1.88515098,0.02675530,0.30701207,2.91808881,1.07013543
-2.19409705,6.03799621,0.02446540,1.61278422,0.06412156,1.96962083,0.02761178,0.30823929,2.95060236,1.08671191
-2.18809405,6.15634695,0.02492266,1.62689865,0.06357939,2.04837428,0.02838559,0.30860970,2.97386494,1.09991779
-2.18209105,6.25529959,0.02531507,1.63598501,0.06277941,2.12052653,0.02906837,0.30811726,2.98775182,1.10956332
-2.17608804,6.33396952,0.02563487,1.64001214,0.06173481,2.18534817,0.02965457,0.30679153,2.99231123,1.11555113
-2.17008504,6.39197523,0.02587651,1.63907454,0.06046787,2.24228243,0.03014166,0.30469639,2.98776475,1.11788114
-2.16408204,6.42944845,0.02603683,1.63339275,0.05900908,2.29095632,0.03053013,0.30192769,2.97450270,1.11665241
-2.15807904,6.44702716,0.02611516,1.62330977,0.05739604,2.33118524,0.03082345,0.29860996,2.95307462,1.11206188
-2.15207604,6.44583164,0.02611328,1.60928341,0.05567220,2.36297105,0.03102792,0.29489220,2.92417509,1.10439973
-2.14607304,6.42742462,0.02603549,1.59187484,0.05388540,2.38649372,0.03115237,0.29094321,2.88862544,1.09404173
-2.14007004,6.39375685,0.02588853,1.57173359,0.05208645,2.40209730,0.03120790,0.28694633,2.84735201,1.08143866
-2.13406703,6.34710067,0.02568137,1.54957955,0.05032761,2.41027077,0.03120739,0.28309406,2.80136162,1.06710318
-2.12806403,6.28997383,0.02542514,1.52618243,0.04866119,2.41162495,0.03116509,0.27958257,2.75171535,1.05159462
-2.12206103,6.22505682,0.02513277,1.50233951,0.04713820,2.40686651,0.03109606,0.27660634,2.69950127,1.03550215
-2.11605803,6.15510661,0.02481872,1.47885220,0.04580716,2.39677034,0.03101567,0.27435303,2.64580712,1.01942696
-2.11005503,6.08286996,0.02449860,1.45650239,0.04471299,2.38215139,0.03093905,0.27299872,2.59169375,1.00396391
-2.10405203,6.01099929,0.02418868,1.43602911,0.04389618,2.36383727,0.03088056,0.27270354,2.53816988,0.98968345
-2.09804902,5.94197370,0.02390548,1.41810639,0.04339199,2.34264240,0.03085326,0.27360790,2.48616890,0.97711415
-2.09204602,5.87802766,0.02366516,1.40332287,0.04322989,2.31934481,0.03086852,0.27582907,2.43652813,0.96672651
-2.08604302,5.82108924,0.02348299,1.39216384,0.04343314,2.29466608,0.03093558,0.27945848,2.38997085,0.95891851
-2.08004002,5.77272942,0.02337277,1.38499621,0.04401844,2.26925496,0.03106123,0.28455943,2.34709155,0.95400335
-2.07403702,5.73412375,0.02334631,1.38205689,0.04499575,2.24367499,0.03124958,0.29116542,2.30834434,0.95219969
-2.06803402,5.70602705,0.02341282,1.38344486,0.04636817,2.21839619,0.03150193,0.29927898,2.27403491,0.95362469
-2.06203102,5.68876142,0.02357852,1.38911733,0.04813195,2.19379076,0.03181665,0.30887104,2.24431607,0.95829013
-2.05602801,5.68221783,0.02384620,1.39889001,0.05027652,2.17013270,0.03218930,0.31988088,2.21918695,0.96610166
-2.05002501,5.68587088,0.02421490,1.41244177,0.05278461,2.14760107,0.03261270,0.33221656,2.19849603,0.97686128
-2.04402201,5.69880620,0.02467982,1.42932338,0.05563251,2.12628647,0.03307718,0.34575603,2.18194798,0.99027303
-2.03801901,5.71975968,0.02523218,1.44897040,0.05879028,2.10620050,0.03357091,0.36034869,2.16911434,1.00595169
-2.03201601,5.74716751,0.02585938,1.47071983,0.06222221,2.08728770,0.03408024,0.37581767,2.15944799,1.02343439
-2.02601301,5.77922555,0.02654528,1.49383013,0.06588726,2.06943950,0.03459023,0.39196266,2.15230134,1.04219475
-2.02001001,5.81395637,0.02727053,1.51750410,0.06973967,2.05250974,0.03508511,0.40856333,2.14694773,1.06165910
-2.01400700,5.84928224,0.02801321,1.54091390,0.07372970,2.03633120,0.03554888,0.42538332,2.14260588,1.08122447
-2.00800400,5.88310148,0.02874941,1.56322749,0.07780442,2.02073258,0.03596585,0.44217480,2.13846659,1.10027759
-2.00200100,5.91336616,0.02945406,1.58363559,0.08190877,2.00555532,0.03632122,0.45868342,2.13372102,1.11821439
-1.99599800,5.93815821,0.03010175,1.60137818,0.08598654,1.99066974,0.03660168,0.47465369,2.12758962,1.13445929
-1.98999500,5.95576134,0.03066759,1.61576966,0.08998164,1.97598965,0.03679591,0.48983452,2.11935070,1.14848365
-1.98399200,5.96472619,0.03112806,1.62622162,0.09383931,1.96148503,0.03689503,0.50398492,2.10836745,1.15982255
-1.97798899,5.96392596,0.03146191,1.63226231,0.09750743,1.94719207,0.03689305,0.51687969,2.09411239,1.16808947
-1.97198599,5.95260041,0.03165082,1.63355209,0.10093792,1.93322008,0.03678708,0.52831487,2.07618816,1.17298812
-1.96598299,5.93038627,0.03168012,1.62989411,0.10408798,1.91975494,0.03657758,0.53811286,2.05434358,1.17432111
-1.95997999,5.89733291,0.03153924,1.62123978,0.10692146,1.90705887,0.03626841,0.54612708,2.02848433,1.17199504
-1.95397699,5.85390249,0.03122206,1.60768885,0.10941003,1.89546640,0.03586677,0.55224602,1.99867769,1.16602185
-1.94797399,5.80095481,0.03072712,1.58948408,0.11153429,1.88537686,0.03538303,0.55639656,1.96515111,1.15651648
-1.94197099,5.73971759,0.03005754,1.56700069,0.11328476,1.87724367,0.03483045,0.55854656,1.92828454,1.14369102
-1.93596798,5.67174388,0.02922089,1.54073122,0.11466266,1.87156106,0.03422472,0.55870647,1.88859721,1.12784554
-1.92996498,5.59885867,0.02822880,1.51126649,0.11568059,1.86884906,0.03358353,0.55693025,1.84672920,1.10935627
-1.92396198,5.52309764,0.02709652,1.47927351,0.11636290,1.86963753,0.03292597,0.55331532,1.80341902,1.08866162
-1.91795898,5.44664090,0.02584224,1.44547144,0.11674597,1.87445025,0.03227192,0.54800165,1.75947823,1.06624666
-1.91195598,5.37174526,0.02448646,1.41060676,0.11687818,1.88379007,0.03164140,0.54117008,1.71576436,1.04262698
-1.90595298,5.30067802,0.02305123,1.37542869,0.11681967,1.89812588,0.03105396,0.53303994,1.67315360,1.01833249
-1.89994997,5.23565544,0.02155937,1.34066600,0.11664191,1.91788216,0.03052800,0.52386591,1.63251441,0.99389186
-1.89394697,5.17878827,0.02003378,1.30700616,0.11642697,1.94343166,0.03008027,0.51393432,1.59468331,0.96981837
-1.88794397,5.13203655,0.01849672,1.27507766,0.11626655,1.97509137,0.02972535,0.50355886,1.56044396,0.94659749
-1.88194097,5.09717477,0.01696920,1.24543620,0.11626084,2.01312182,0.02947524,0.49307594,1.53051010,0.92467674
-1.87593797,5.07576806,0.01547047,1.21855493,0.11651704,2.05772924,0.02933904,0.48283949,1.50551316,0.90445797
-1.86993497,5.06915930,0.01401760,1.19481927,0.11714777,2.10907030,0.02932278,0.47321556,1.48599454,0.88629223
-1.86393197,5.07846635,0.01262523,1.17452594,0.11826908,2.16725826,0.02942930,0.46457656,1.47240277,0.87047718
-1.85792896,5.10458790,0.01130534,1.15788619,0.11999848,2.23236992,0.02965829,0.45729533,1.46509506,0.85725688
-1.85192596,5.14821650,0.01006723,1.14503270,0.12245259,2.30445226,0.03000638,0.45173898,1.46434300,0.84682371
-1.84592296,5.20985636,0.00891755,1.13602970,0.12574471,2.38352780,0.03046742,0.44826265,1.47034162,0.83932217
-1.83991996,5.28984424,0.00786044,1.13088551,0.12998232,2.46959786,0.03103271,0.44720320,1.48322110,0.83485400
-1.83391696,5.38837107,0.00689774,1.12956691,0.13526439,2.56264313,0.03169138,0.44887291,1.50306041,0.83348449
-1.82791396,5.50550281,0.00602925,1.13201458,0.14167877,2.66262109,0.03243087,0.45355314,1.52990196,0.83524928
-1.82191096,5.64119893,0.00525303,1.13815880,0.14929950,2.76946023,0.03323730,0.46148826,1.56376651,0.84016156
-1.81590795,5.79532753,0.00456569,1.14793477,0.15818429,2.88305132,0.03409599,0.47287964,1.60466766,0.84821903
-1.80990495,5.96767643,0.00396278,1.16129683,0.16837212,3.00323623,0.03499194,0.48788000,1.65262511,0.85941059
-1.80390195,6.15796014,0.00343904,1.17823105,0.17988105,3.12979509,0.03591030,0.50658816,1.70767632,0.87372231
-1.79789895,6.36582269,0.00298872,1.19876563,0.19270632,3.26243291,0.03683676,0.52904424,1.76988584,0.89114241
-1.79189595,6.59083689,0.00260582,1.22297863,0.20681887,3.40076662,0.03775803,0.55522553,1.83935204,0.91166533
-1.78589295,6.83250070,0.00228434,1.25100267,0.22216420,3.54431388,0.03866214,0.58504312,1.91621081,0.93529442
-1.77988994,7.09023134,0.00201843,1.28302638,0.23866175,3.69248473,0.03953874,0.61833947,2.00063593,0.96204340
-1.77388694,7.36335800,0.00180254,1.31929230,0.25620488,3.84457706,0.04037932,0.65488703,2.09283594,0.99193629
-1.76788394,7.65111394,0.00163155,1.36009119,0.27466135,3.99977664,0.04117734,0.69438812,2.19304726,1.02500599
-1.76188094,7.95262839,0.00150081,1.40575274,0.29387446,4.15716231,0.04192835,0.73647623,2.30152353,1.06129132
-1.75587794,8.26691897,0.00140616,1.45663280,0.31366485,4.31571631,0.04262990,0.78071889,2.41852129,1.10083267
-1.74987494,8.59288478,0.00134398,1.51309740,0.33383291,4.47433973,0.04328144,0.82662213,2.54428196,1.14366624
-1.74387194,8.92930048,0.00131111,1.57550391,0.35416179,4.63187244,0.04388420,0.87363680,2.67901068,1.18981716
-1.73786893,9.27481146,0.00130487,1.64417999,0.37442105,4.78711674,0.04444086,0.92116669,2.82285230,1.23929159
-1.73186593,9.62793017,0.00132298,1.71940094,0.39437079,4.93886354,0.04495528,0.96857836,2.97586544,1.29206817
-1.72586293,9.98703391,0.00136351,1.80136632,0.41376623,5.08591990,0.04543208,1.01521280,3.13799533,1.34808910
-1.71985993,10.35036406,0.00142481,1.89017687,0.43236263,5.22713657,0.04587630,1.06039848,3.30904679,1.40725133
-1.71385693,10.71602721,0.00150546,1.98581279,0.44992046,5.36143396,0.04629291,1.10346587,3.48865841,1.46939840
-1.70785393,11.08199870,0.00160420,2.08811442,0.46621058,5.48782550,0.04668646,1.14376269,3.67627964,1.53431332
-1.70185093,11.44612896,0.00171988,2.19676665,0.48101942,5.60543694,0.04706064,1.18066992,3.87115210,1.60171321
-1.69584792,11.80615343,0.00185138,2.31128806,0.49415389,5.71352094,0.04741796,1.21361768,4.07229680,1.67124602
-1.68984492,12.15970681,0.00199763,2.43102571,0.50544592,5.81146603,0.04775950,1.24210069,4.27850858,1.74249005
-1.68384192,12.50434220,0.00215751,2.55515662,0.51475644,5.89879986,0.04808466,1.26569267,4.48835916,1.81495640
-1.67783892,12.83755578,0.00232988,2.68269620,0.52197871,5.97518655,0.04839109,1.28405905,4.70020965,1.88809489
-1.67183592,13.15681735,0.00251352,2.81251415,0.52704079,6.04041857,0.04867471,1.29696751,4.91223308,1.96130327
-1.66583292,13.45960680,0.00270714,2.94335757,0.52990711,6.09440389,0.04892979,1.30429571,5.12244711,2.03394002
-1.65982991,13.74345625,0.00290936,3.07388088,0.53057911,6.13714917,0.04914915,1.30603598,5.32875647,2.10534002
-1.65382691,14.00599707,0.00311876,3.20268164,0.52909483,6.16874023,0.04932448,1.30229649,5.52900399,2.17483311
-1.64782391,14.24501066,0.00333384,3.32834105,0.52552750,6.18932109,0.04944668,1.29329870,5.72102881,2.24176443
-1.64182091,14.45848132,0.00355302,3.44946748,0.51998318,6.19907292,0.04950630,1.27937127,5.90272955,2.30551596
-1.63581791,14.64464924,0.00377472,3.56474128,0.51259753,6.19819420,0.04949400,1.26094024,6.07212977,2.36552821
-1.62981491,14.80206114,0.00399731,3.67295861,0.50353181,6.18688337,0.04940098,1.23851603,6.22744297,2.42132081
-1.62381191,14.92961613,0.00421916,3.77307232,0.49296823,6.16532504,0.04921943,1.21267749,6.36713375,2.47251104
-1.61780890,15.02660394,0.00443863,3.86422755,0.48110494,6.13368052,0.04894293,1.18405373,6.48997208,2.51882907
-1.61180590,15.09273308,0.00465410,3.94579020,0.46815060,6.09208329,0.04856677,1.15330423,6.59507748,2.56012886
-1.60580290,15.12814656,0.00486398,4.01736642,0.45431898,6.04063957,0.04808816,1.12109815,6.68195048,2.59639387
-1.59979990,15.13342319,0.00506671,4.07881193,0.43982363,5.97943378,0.04750643,1.08809346,6.75048900,2.62773698
-1.59379690,15.10956334,0.00526078,4.13023005,0.42487272,5.90853865,0.04682304,1.05491691,6.80098815,2.65439409
-1.58779390,15.05795841,0.00544473,4.17195849,0.40966445,5.82802897,0.04604155,1.02214536,6.83412278,2.67671160
-1.58179090,14.98034445,0.00561716,4.20454490,0.39438288,5.73799819,0.04516744,0.99028944,6.85091278,2.69512781
-1.57578789,14.87874093,0.00577673,4.22871235,0.37919450,5.63857649,0.04420791,0.95977990,6.85267231,2.71014920
-1.56978489,14.75537700,0.00592219,4.24531611,0.36424549,5.52994915,0.04317156,0.93095739,6.84094509,2.72232232
-1.56378189,14.61260796,0.00605238,4.25529399,0.34965980,5.41237390,0.04206810,0.90406582,6.81742850,2.73220281
-1.55777889,14.45282565,0.00616624,4.25961249,0.33553799,5.28619590,0.04090795,0.87924959,6.78389019,2.74032302
-1.55177589,14.27836713,0.00626281,4.25921185,0.32195690,5.15185933,0.03970186,0.85655469,6.74208135,2.74715990
-1.54577289,14.09142602,0.00634127,4.25495276,0.30897005,5.00991475,0.03846061,0.83593351,6.69365118,2.75310501
-1.53976988,13.89397129,0.00640097,4.24756768,0.29660870,4.86102153,0.03719469,0.81725316,6.64006695,2.75843838
-1.53376688,13.68767799,0.00644141,4.23761958,0.28488363,4.70594518,0.03591402,0.80030671,6.58254415,2.76330767
-1.52776388,13.47387367,0.00646231,4.22547049,0.27378724,4.54554954,0.03462775,0.78482695,6.52199051,2.76771418
-1.52176088,13.25350410,0.00646358,4.21126151,0.26329630,4.38078434,0.03334419,0.77050197,6.45896700,2.77150650
-1.51575788,13.02712021,0.00644539,4.19490577,0.25337477,4.21266870,0.03207067,0.75699183,6.39366821,2.77438258
-1.50975488,12.79488762,0.00640818,4.17609467,0.24397696,4.04227152,0.03081364,0.74394564,6.32592298,2.77590012
-1.50375188,12.55661850,0.00635267,4.15431721,0.23505062,3.87068993,0.02957865,0.73101827,6.25521573,2.77549524
-1.49774887,12.31182450,0.00627986,4.12889139,0.22654010,3.69902687,0.02837054,0.71788604,6.18072691,2.77250829
-1.49174587,12.05978791,0.00619109,4.09900605,0.21838922,3.52836913,0.02719358,0.70426069,6.10139074,2.76621581
-1.48574287,11.79964757,0.00608799,4.06377072,0.21054401,3.35976696,0.02605165,0.68990118,6.01596682,2.75586689
-1.47973987,11.53049483,0.00597254,4.02227097,0.20295497,3.19421623,0.02494843,0.67462286,5.92312168,2.74072217
-1.47373687,11.25147436,0.00584698,3.97362601,0.19557909,3.03264413,0.02388761,0.65830364,5.82151591,2.72009337
