energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.28564282,7.58372037,0.00819735,2.94810222,1.05645253,0.50920865,0.07455521,1.99389378,4.89056517,1.54312299
-5.27963982,7.59802105,0.00825309,2.96117551,1.04505498,0.50427841,0.07429532,1.98875014,4.91205027,1.54729196
-5.27363682,7.61056586,0.00830323,2.97008646,1.03674588,0.49975453,0.07425225,1.98718775,4.92635805,1.54930129
-5.26763382,7.62238837,0.00834696,2.97542461,1.03154839,0.49576449,0.07442215,1.98932087,4.93441048,1.54943019
-5.26163082,7.63453729,0.00838350,2.97780812,1.02946342,0.49243027,0.07479955,1.99523835,4.93718194,1.54797181
-5.25562781,7.64802844,0.00841209,2.97785414,1.03047311,0.48986559,0.07537731,2.00500235,4.93565144,1.54521903
-5.24962481,7.66380034,0.00843200,2.97615160,1.03454399,0.48817345,0.07614647,2.01864699,4.93075911,1.54145152
-5.24362181,7.68267570,0.00844251,2.97323805,1.04162997,0.48744374,0.07709614,2.03617671,4.92336922,1.53692470
-5.23761881,7.70533009,0.00844297,2.96958147,1.05167451,0.48775114,0.07821346,2.05756430,4.91424145,1.53186116
-5.23161581,7.73226889,0.00843271,2.96556764,1.06461226,0.48915306,0.07948350,2.08274857,4.90401153,1.52644484
-5.22561281,7.76381279,0.00841117,2.96149351,1.08036957,0.49168773,0.08088929,2.11163151,4.89318139,1.52081794
-5.21960980,7.80009149,0.00837782,2.95756619,1.09886404,0.49537234,0.08241179,2.14407499,4.88211868,1.51508066
-5.21360680,7.84104496,0.00833222,2.95390705,1.12000290,0.50020131,0.08403001,2.17989706,4.87106451,1.50929326
-5.20760380,7.88643111,0.00827403,2.95056025,1.14368033,0.50614467,0.08572114,2.21886805,4.86014805,1.50348022
-5.20160080,7.93583848,0.00820301,2.94750437,1.16977367,0.51314671,0.08746067,2.26070663,4.84940603,1.49763579
-5.19559780,7.98870270,0.00811906,2.94466627,1.19813893,0.52112497,0.08922273,2.30507623,4.83880530,1.49173054
-5.18959480,8.04432536,0.00802220,2.94193580,1.22860565,0.52996967,0.09098030,2.35158223,4.82826639,1.48571813
-5.18359180,8.10189415,0.00791258,2.93918031,1.26097164,0.53954383,0.09270562,2.39977033,4.81768610,1.47954205
-5.17758879,8.16050346,0.00779052,2.93625810,1.29499800,0.54968413,0.09437063,2.44912656,4.80695772,1.47314163
-5.17158579,8.21917488,0.00765644,2.93302997,1.33040480,0.56020263,0.09594740,2.49907937,4.79598752,1.46645721
-5.16558279,8.27687732,0.00751094,2.92936836,1.36686802,0.57088958,0.09740866,2.54900428,4.78470681,1.45943408
-5.15957979,8.33254675,0.00735471,2.92516398,1.40401817,0.58151711,0.09872839,2.59823113,4.77307918,1.45202528
-5.15357679,8.38510571,0.00718858,2.92032966,1.44144095,0.59184409,0.09988234,2.64605424,4.76110300,1.44419324
-5.14757379,8.43348285,0.00701346,2.91480189,1.47868028,0.60162179,0.10084867,2.69174539,4.74880959,1.43591029
-5.14157079,8.47663261,0.00683036,2.90854013,1.51524386,0.61060041,0.10160845,2.73456926,4.73625776,1.42715844
-5.13556778,8.51355526,0.00664034,2.90152440,1.55061130,0.61853612,0.10214627,2.77380097,4.72352563,1.41792845
-5.12956478,8.54331714,0.00644450,2.89375179,1.58424463,0.62519839,0.10245063,2.80874513,4.71070064,1.40821856
-5.12356178,8.56507075,0.00624398,2.88523203,1.61560082,0.63037737,0.10251438,2.83875549,4.69786864,1.39803312
-5.11755878,8.57807426,0.00603990,2.87598289,1.64414603,0.63389077,0.10233499,2.86325437,4.68510317,1.38738117
-5.11155578,8.58170948,0.00583339,2.86602554,1.66937064,0.63559022,0.10191470,2.88175091,4.67245529,1.37627523
-5.10555278,8.57549759,0.00562555,2.85538022,1.69080466,0.63536643,0.10126053,2.89385715,4.65994486,1.36473037
-5.09954977,8.55911155,0.00541741,2.84406242,1.70803260,0.63315325,0.10038419,2.89930101,4.64755355,1.35276343
-5.09354677,8.53238427,0.00520999,2.83207967,1.72070697,0.62893004,0.09930174,2.89793556,4.63521964,1.34039265
-5.08754377,8.49531199,0.00500423,2.81942898,1.72855983,0.62272254,0.09803321,2.88974382,4.62283510,1.32763736
-5.08154077,8.44805211,0.00480101,2.80609503,1.73141165,0.61460198,0.09660197,2.87483891,4.61024456,1.31451793
-5.07553777,8.39091566,0.00460115,2.79204900,1.72917703,0.60468254,0.09503409,2.85345946,4.59724644,1.30105575
-5.06953477,8.32435453,0.00440541,2.77724825,1.72186698,0.59311728,0.09335749,2.82596038,4.58359608,1.28727336
-5.06353177,8.24894413,0.00421447,2.76163677,1.70958765,0.58009282,0.09160111,2.79279971,4.56901081,1.27319450
-5.05752876,8.16536274,0.00402897,2.74514655,1.69253559,0.56582291,0.08979401,2.75452200,4.55317697,1.25884443
-5.05152576,8.07436871,0.00384949,2.72769995,1.67098993,0.55054135,0.08796447,2.71173936,4.53575903,1.24425023
-5.04552276,7.97677732,0.00367657,2.70921316,1.64530179,0.53449454,0.08613912,2.66511115,4.51641052,1.22944136
-5.03951976,7.87343879,0.00351069,2.68960095,1.61588171,0.51793406,0.08434222,2.61532329,4.49478703,1.21445056
-5.03351676,7.76521904,0.00335231,2.66878255,1.58318573,0.50110957,0.08259491,2.56306853,4.47056107,1.19931498
-5.02751376,7.65298468,0.00320185,2.64668880,1.54770090,0.48426242,0.08091474,2.50902840,4.44343847,1.18407779
-5.02151076,7.53759302,0.00305971,2.62327035,1.50993091,0.46762010,0.07931527,2.45385788,4.41317624,1.16879013
-5.01550775,7.41988781,0.00292626,2.59850663,1.47038266,0.45139180,0.07780586,2.39817329,4.37960109,1.15351340
-5.00950475,7.30070062,0.00280185,2.57241537,1.42955427,0.43576515,0.07639168,2.34254370,4.34262811,1.13832179
-5.00350175,7.18085733,0.00268684,2.54506198,1.38792490,0.42090414,0.07507380,2.28748619,4.30227863,1.12330482
-4.99749875,7.06118874,0.00258154,2.51656834,1.34594693,0.40694818,0.07384953,2.23346449,4.25869639,1.10856978
-4.99149575,6.94254367,0.00248628,2.48712037,1.30404025,0.39401222,0.07271285,2.18089078,4.21216075,1.09424369
-4.98549275,6.82580284,0.00240136,2.45697353,1.26258896,0.38218774,0.07165500,2.13012996,4.16309609,1.08047454
-4.97948974,6.71189142,0.00232706,2.42645586,1.22194003,0.37154432,0.07066512,2.08150559,4.11207609,1.06743164
-4.97348674,6.60178821,0.00226364,2.39596772,1.18240364,0.36213172,0.06973092,2.03530671,4.05982213,1.05530459
-4.96748374,6.49652952,0.00221134,2.36597792,1.14425494,0.35398220,0.06883948,1.99179462,4.00719502,1.04430096
-4.96148074,6.39720621,0.00217036,2.33701585,1.10773650,0.34711271,0.06797786,1.95120884,3.95517976,1.03464225
-4.95547774,6.30495259,0.00214085,2.30965963,1.07306113,0.34152709,0.06713384,1.91377154,3.90486299,1.02655834
-4.94947474,6.22092678,0.00212289,2.28452017,1.04041466,0.33721778,0.06629644,1.87968989,3.85740378,1.02028034
-4.94347174,6.14628230,0.00211648,2.26222183,1.00995808,0.33416723,0.06545639,1.84915604,3.81399806,1.01603204
-4.93746873,6.08213188,0.00212154,2.24337994,0.98182902,0.33234881,0.06460648,1.82234456,3.77583812,1.01402028
-4.93146573,6.02950447,0.00213786,2.22857624,0.95614215,0.33172731,0.06374177,1.79940758,3.74406828,1.01442454
-4.92546273,5.98929771,0.00216511,2.21833305,0.93298855,0.33225900,0.06285965,1.78046775,3.71973875,1.01738627
-4.91945973,5.96222793,0.00220282,2.21308748,0.91243410,0.33389134,0.06195974,1.76560973,3.70375931,1.02299848
-4.91345673,5.94878058,0.00225034,2.21316672,0.89451702,0.33656261,0.06104376,1.75487081,3.69685517,1.03129602
-4.90745373,5.94916398,0.00230685,2.21876570,0.87924483,0.34020131,0.06011514,1.74823135,3.69952684,1.04224724
-4.90145073,5.96326913,0.00237138,2.22992843,0.86659104,0.34472570,0.05917870,1.74560586,3.71201616,1.05574757
-4.89544772,5.99063863,0.00244274,2.24653388,0.85649203,0.35004351,0.05824021,1.74683560,3.73428037,1.07161528
-4.88944472,6.03044683,0.00251960,2.26828754,0.84884433,0.35605196,0.05730589,1.75168332,3.76597549,1.08959010
-4.88344172,6.08149336,0.00260045,2.29471919,0.84350287,0.36263807,0.05638200,1.75983071,3.80645057,1.10933463
-4.87743872,6.14221134,0.00268365,2.32518747,0.84028039,0.36967954,0.05547443,1.77087926,3.85475322,1.13043905
-4.87143572,6.21069097,0.00276743,2.35889122,0.83894839,0.37704605,0.05458838,1.78435457,3.90964685,1.15242876
-4.86543272,6.28471835,0.00284996,2.39488759,0.83923972,0.38460098,0.05372813,1.79971436,3.96963932,1.17477505
-4.85942971,6.36182886,0.00292936,2.43211629,0.84085290,0.39220365,0.05289692,1.81636013,4.03302222,1.19690842
-4.85342671,6.43937342,0.00300374,2.46942936,0.84345833,0.39971192,0.05209701,1.83365204,4.09791953,1.21823401
-4.84742371,6.51459547,0.00307128,2.50562521,0.84670602,0.40698504,0.05132978,1.85092677,4.16234403,1.23814878
-4.84142071,6.58471596,0.00313026,2.53948591,0.85023491,0.41388675,0.05059604,1.86751757,4.22425926,1.25605958
-4.83541771,6.64702297,0.00317910,2.56981605,0.85368322,0.42028845,0.04989643,1.88277583,4.28164476,1.27140159
-4.82941471,6.69896258,0.00321643,2.59548182,0.85669973,0.42607236,0.04923183,1.89609338,4.33256218,1.28365627
-4.82341171,6.73822730,0.00324109,2.61544870,0.85895533,0.43113450,0.04860399,1.90692460,4.37521943,1.29236807
-4.81740870,6.76283845,0.00325221,2.62881619,0.86015456,0.43538752,0.04801599,1.91480743,4.40803055,1.29715939
-4.81140570,6.77121914,0.00324923,2.63484826,0.86004653,0.43876311,0.04747280,1.91938238,4.42966891,1.29774292
-4.80540270,6.76225477,0.00323187,2.63299838,0.85843491,0.44121414,0.04698176,1.92040885,4.43911161,1.29393119
-4.79939970,6.73533871,0.00320020,2.62292800,0.85518640,0.44271621,0.04655290,1.91777782,4.43567356,1.28564265
-4.79339670,6.69040105,0.00315462,2.60451804,0.85023741,0.44326883,0.04619920,1.91152055,4.41902983,1.27290430
-4.78739370,6.62791955,0.00309580,2.57787286,0.84359857,0.44289602,0.04593663,1.90181268,4.38922572,1.25585073
-4.78139070,6.54891214,0.00302474,2.54331683,0.83535695,0.44164641,0.04578396,1.88897349,4.34667436,1.23471973
-4.77538769,6.45491142,0.00294268,2.50138369,0.82567569,0.43959286,0.04576248,1.87346036,4.29214207,1.20984461
-4.76938469,6.34792223,0.00285108,2.45279935,0.81479117,0.43683150,0.04589535,1.85585834,4.22672247,1.18164376
-4.76338169,6.23036398,0.00275157,2.39845892,0.80300762,0.43348040,0.04620687,1.83686522,4.15180057,1.15060784
-4.75737869,6.10500001,0.00264593,2.33939906,0.79068954,0.42967768,0.04672151,1.81727260,4.06900834,1.11728516
-4.75137569,5.97485670,0.00253602,2.27676675,0.77825195,0.42557920,0.04746280,1.79794349,3.98017394,1.08226594
-4.74537269,5.84313526,0.00242373,2.21178568,0.76614892,0.42135595,0.04845214,1.77978716,3.88726626,1.04616589
-4.73936968,5.71311941,0.00231094,2.14572165,0.75486073,0.41719087,0.04970745,1.76373218,3.79233724,1.00960988
-4.73336668,5.58808203,0.00219946,2.07984798,0.74488011,0.41327549,0.05124201,1.75069840,3.69746371,0.97321611
-4.72736368,5.47119377,0.00209102,2.01541210,0.73669789,0.40980607,0.05306314,1.74156894,3.60469076,0.93758126
-4.72136068,5.36543640,0.00198723,1.95360431,0.73078866,0.40697957,0.05517123,1.73716290,3.51597836,0.90326707
-4.71535768,5.27352329,0.00188950,1.89552933,0.72759669,0.40498924,0.05755875,1.73820981,3.43315251,0.87078851
-4.70935468,5.19782906,0.00179907,1.84218134,0.72752270,0.40402003,0.06020972,1.74532649,3.35786207,0.84060390
-4.70335168,5.14032988,0.00171700,1.79442292,0.73091165,0.40424387,0.06309926,1.75899702,3.29154216,0.81310685
-4.69734867,5.10255556,0.00164409,1.75296805,0.73804195,0.40581480,0.06619363,1.77955629,3.23538439,0.78862026
-4.69134567,5.08555417,0.00158095,1.71836926,0.74911641,0.40886415,0.06945055,1.80717769,3.19031437,0.76739213
-4.68534267,5.08986919,0.00152794,1.69100901,0.76425492,0.41349582,0.07281987,1.84186496,3.15697628,0.74959329
-4.67933967,5.11552942,0.00148522,1.67109495,0.78348915,0.41978184,0.07624462,1.88344860,3.13572446,0.73531670
-4.67333667,5.16205095,0.00145273,1.65865910,0.80675938,0.42775834,0.07966232,1.93158653,3.12662147,0.72457828
-4.66733367,5.22845062,0.00143019,1.65356050,0.83391329,0.43742207,0.08300662,1.98576914,3.12944229,0.71731913
-4.66133067,5.31327027,0.00141717,1.65549120,0.86470696,0.44872770,0.08620911,2.04532832,3.14368419,0.71340895
-4.65532766,5.41461060,0.00141303,1.66398531,0.89880783,0.46158600,0.08920129,2.10945017,3.16858155,0.71265051
-4.64932466,5.53017379,0.00141699,1.67843075,0.93579968,0.47586308,0.09191656,2.17719116,3.20312539,0.71478507
-4.64332166,5.65731375,0.00142816,1.69808365,0.97518942,0.49138090,0.09429230,2.24749709,3.24608689,0.71949870
