energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.74287144,5.33043577,-5.30588133,0.00074731,-0.00072973,0.16282964,-0.16890674,1.50636584,-1.46780787,4.15903354,-4.15454534,0.34746121,-0.35005897,0.36456273,-0.35044857,0.01954297,-0.02051811,0.27294646,-0.27814577
-3.73686843,5.50586663,-5.47599759,0.00080301,-0.00077536,0.16602539,-0.17169532,1.57802848,-1.53937885,4.29643575,-4.28828216,0.36150521,-0.36384556,0.37340010,-0.35847332,0.01959846,-0.02048264,0.27777127,-0.28263470
-3.73086543,5.67770998,-5.64394712,0.00086320,-0.00082575,0.16939605,-0.17479638,1.64787278,-1.60986045,4.42999689,-4.41882863,0.37560125,-0.37792329,0.38246657,-0.36700505,0.01968370,-0.02048526,0.28267630,-0.28731161
-3.72486243,5.84322416,-5.80706134,0.00092746,-0.00088058,0.17282725,-0.17809253,1.71486567,-1.67825746,4.55774888,-4.54425657,0.38950181,-0.39204205,0.39151752,-0.37581119,0.01979190,-0.02052059,0.28753072,-0.29205501
-3.71885943,5.99967028,-5.96262639,0.00099528,-0.00093945,0.17620867,-0.18146635,1.77794354,-1.74352334,4.67773807,-4.66262774,0.40296199,-0.40594762,0.40030841,-0.38465065,0.01991604,-0.02058250,0.29220161,-0.29673741
-3.71285643,6.14440101,-6.10796925,0.00106610,-0.00100188,0.17943746,-0.18480387,1.83604225,-1.80458822,4.78809098,-4.77205835,0.41574578,-0.41938790,0.40860294,-0.39328137,0.02004902,-0.02066439,0.29655812,-0.30122903
-3.70685343,6.27495105,-6.24054737,0.00113928,-0.00106734,0.18242137,-0.18799800,1.88812973,-1.86039023,4.88708090,-4.87078531,0.42763218,-0.43211921,0.41618106,-0.40146825,0.02018398,-0.02075938,0.30047573,-0.30540189
-3.70085043,6.38912500,-6.35803796,0.00121415,-0.00113522,0.18508169,-0.19095180,1.93323943,-1.90990878,4.97319212,-4.95723122,0.43842107,-0.44391268,0.42284678,-0.40899115,0.02031443,-0.02086055,0.30384044,-0.30913408
-3.69484742,6.48507896,-6.45842279,0.00128996,-0.00120487,0.18735572,-0.19358158,1.97050345,-1.95219846,5.04517887,-5.03006500,0.44793847,-0.45456035,0.42843526,-0.41565266,0.02043450,-0.02096122,0.30655278,-0.31231391
-3.68884442,6.56139174,-6.54006473,0.00136594,-0.00127558,0.18919886,-0.19581955,1.99918355,-1.98642200,5.10211609,-5.08825534,0.45604114,-0.46388071,0.43281906,-0.42128523,0.02053909,-0.02105515,0.30853134,-0.31484395
-3.68284142,6.61712246,-6.60177227,0.00144130,-0.00134661,0.19058610,-0.19761609,2.01869880,-2.01188069,5.14343951,-5.13111425,0.46262017,-0.47172359,0.43591314,-0.42575747,0.02062404,-0.02113676,0.30971576,-0.31664454
-3.67683842,6.65185171,-6.64284908,0.00151522,-0.00141721,0.19151302,-0.19894148,2.02864831,-2.02804095,5.16897291,-5.15832857,0.46760366,-0.47797416,0.43767851,-0.42897930,0.02068628,-0.02120133,0.31006889,-0.31765678
-3.67083542,6.66570439,-6.66312623,0.00158686,-0.00148657,0.19199611,-0.19978708,2.02882812,-2.03455559,5.17894141,-5.16997791,0.47095829,-0.48255592,0.43812427,-0.43090565,0.02072386,-0.02124518,0.30957822,-0.31784470
-3.66483242,6.65935297,-6.66297563,0.00165542,-0.00155391,0.19207267,-0.20016592,2.01924128,-2.03127891,5.17396977,-5.16653819,0.47268971,-0.48543255,0.43730813,-0.43153880,0.02073608,-0.02126575,0.30825632,-0.31719670
-3.65882941,6.63400123,-6.64330409,0.00172009,-0.00161844,0.19180003,-0.20011268,2.00010063,-2.01827466,5.15506609,-5.14887048,0.47284195,-0.48660863,0.43533516,-0.43092894,0.02072347,-0.02126175,0.30614045,-0.31572601
-3.65282641,6.59134908,-6.60552841,0.00178010,-0.00167939,0.19125433,-0.19968319,1.97182429,-1.99581677,5.12359138,-5.11819586,0.47149575,-0.48612930,0.43235505,-0.42917322,0.02068778,-0.02123317,0.30329121,-0.31347028
-3.64682341,6.53354017,-6.55153269,0.00183475,-0.00173602,0.19052879,-0.19895322,1.93502378,-1.96438257,5.08121654,-5.07605740,0.46876596,-0.48407872,0.42855786,-0.42641313,0.02063193,-0.02118130,0.29979040,-0.31049028
-3.64082041,6.46309469,-6.48360983,0.00188335,-0.00178762,0.18973165,-0.19801694,1.89048572,-1.92463890,5.02986871,-5.02427110,0.46479819,-0.48057763,0.42416843,-0.42283045,0.02055992,-0.02110868,0.29573821,-0.30686779
-3.63481741,6.38283018,-6.40439000,0.00192534,-0.00183357,0.18898367,-0.19698477,1.83914762,-1.87742190,4.97166925,-4.96486805,0.45976482,-0.47577996,0.41943977,-0.41864184,0.02047668,-0.02101908,0.29124977,-0.30270277
-3.62881441,6.29577373,-6.31675898,0.00196021,-0.00187328,0.18841541,-0.19598096,1.78206913,-1.82371123,4.90886623,-4.90003021,0.45386045,-0.46986878,0.41464551,-0.41409237,0.02038798,-0.02091729,0.28645126,-0.29810996
-3.62281141,6.20506909,-6.22376981,0.00198755,-0.00190627,0.18816416,-0.19514066,1.72039990,-1.76460009,4.84376386,-4.83202268,0.44729705,-0.46305149,0.41007181,-0.40944806,0.02030018,-0.02080906,0.28147584,-0.29321503
-3.61680840,6.11388219,-6.12855123,0.00200709,-0.00193215,0.18837081,-0.19460683,1.65534548,-1.70126219,4.77865200,-4.76312494,0.44029884,-0.45555470,0.40600889,-0.40498793,0.02022005,-0.02070086,0.27645935,-0.28815052
-3.61080540,6.02530834,-6.03421607,0.00201863,-0.00195063,0.18917639,-0.19452678,1.58813269,-1.63491725,4.71573789,-4.69556371,0.43309706,-0.44761866,0.40274252,-0.40099558,0.02015456,-0.02059967,0.27153617,-0.28305157
-3.60480240,5.94228429,-5.94377279,0.00202214,-0.00196154,0.19071865,-0.19504860,1.51997571,-1.56679622,4.65708280,-4.63144965,0.42592474,-0.43949152,0.40054565,-0.39775075,0.02011061,-0.02051274,0.26683517,-0.27805180
-3.59879940,5.86750764,-5.86004293,0.00201768,-0.00196483,0.19312839,-0.19631729,1.45204431,-1.49810779,4.60454524,-4.57271991,0.41901153,-0.43142348,0.39967042,-0.39552093,0.02009481,-0.02044737,0.26247603,-0.27327928
-3.59279640,5.80336590,-5.78558652,0.00200546,-0.00196055,0.19652586,-0.19847094,1.38543502,-1.43000712,4.55973244,-4.52108798,0.41257858,-0.42366100,0.40034081,-0.39455347,0.02011324,-0.02041058,0.25856599,-0.26885287
-3.58679340,5.75187667,-5.72263758,0.00198579,-0.00194891,0.20101712,-0.20163669,1.32114639,-1.36356804,4.52396114,-4.47800213,0.40683372,-0.41644102,0.40274602,-0.39506820,0.02017117,-0.02040889,0.25519702,-0.26487894
-3.58079040,5.71464037,-5.67305071,0.00195911,-0.00193020,0.20669043,-0.20592683,1.26005864,-1.29975928,4.49822843,-4.44461304,0.40196674,-0.40998544,0.40703476,-0.39725083,0.02027285,-0.02044802,0.25244363,-0.26144860
-3.57478739,5.69280593,-5.63825992,0.00192596,-0.00190485,0.21361281,-0.21143491,1.20291837,-1.23942551,4.48319298,-4.42175119,0.39814507,-0.40449585,0.41331066,-0.40124734,0.02042129,-0.02053264,0.25036123,-0.25863547
-3.56878439,5.68704998,-5.61924994,0.00188696,-0.00187337,0.22182680,-0.21823200,1.15032833,-1.18327329,4.47916654,-4.40991385,0.39550976,-0.40014864,0.42162874,-0.40715931,0.02061808,-0.02066614,0.24898509,-0.25649404
-3.56278139,5.69756927,-5.61654032,0.00184284,-0.00183637,0.23134759,-0.22636332,1.10274211,-1.13186225,4.48611555,-4.40926167,0.39417184,-0.39709055,0.43199321,-0.41504060,0.02086323,-0.02085042,0.24832993,-0.25505865
-3.55677839,5.72408609,-5.63018197,0.00179434,-0.00179451,0.24216055,-0.23584514,1.06046377,-1.08560115,4.50367218,-4.41962424,0.39420929,-0.39543480,0.44435652,-0.42489507,0.02115507,-0.02108572,0.24839008,-0.25434302
-3.55077539,5.76586598,-5.65976581,0.00174226,-0.00174852,0.25421936,-0.24666232,1.02365171,-1.04474878,4.53115412,-4.44051418,0.39566454,-0.39525789,0.45861973,-0.43667582,0.02149015,-0.02137050,0.24914018,-0.25434051
-3.54477239,5.82174691,-5.70444289,0.00168742,-0.00169916,0.26744485,-0.25876638,0.99232646,-1.00941905,4.56759219,-4.47114889,0.39854271,-0.39659712,0.47463432,-0.45028557,0.02186332,-0.02170137,0.25053650,-0.25502477
-3.53876938,5.89017886,-5.76295510,0.00163063,-0.00164721,0.28172461,-0.27207445,0.96638171,-0.97958989,4.61176482,-4.51047919,0.40281064,-0.39944904,0.49220520,-0.46557857,0.02226769,-0.02207312,0.25251860,-0.25635106
-3.53276638,5.96927263,-5.83367564,0.00157268,-0.00159344,0.29691362,-0.28646899,0.94559799,-0.95511525,4.66223813,-4.55722396,0.40839691,-0.40376887,0.51109511,-0.48236366,0.02269482,-0.02247874,0.25501149,-0.25825799
-3.52676338,6.05685640,-5.91465790,0.00151432,-0.00153858,0.31283580,-0.30179863,0.92965822,-0.93573957,4.71741060,-4.60990965,0.41519270,-0.40947093,0.53103017,-0.50040871,0.02313489,-0.02290955,0.25792811,-0.26066968
-3.52076038,6.15053861,-6.00369176,0.00145623,-0.00148335,0.32928661,-0.31787993,0.91816459,-0.92111404,4.77556086,-4.66691372,0.42305379,-0.41643016,0.55170644,-0.51944616,0.02357692,-0.02335545,0.26117210,-0.26349832
-3.51475738,6.24777533,-6.09836552,0.00139905,-0.00142839,0.34603672,-0.33450028,0.91065607,-0.91081404,4.83489741,-4.72651081,0.43180356,-0.42448480,0.57279749,-0.53917958,0.02400910,-0.02380512,0.26464074,-0.26664694
-3.50875438,6.34594028,-6.19613207,0.00134330,-0.00137428,0.36283667,-0.35142188,0.90662597,-0.90435699,4.89360876,-4.78692042,0.44123702,-0.43344011,0.59396249,-0.55929112,0.02441914,-0.02424637,0.26822799,-0.27001242
-3.50275138,6.44239559,-6.29437750,0.00128946,-0.00132153,0.37942236,-0.36838667,0.90553896,-0.90122015,4.94991266,-4.84635488,0.45112572,-0.44307314,0.61485487,-0.57944953,0.02479462,-0.02466649,0.27182757,-0.27348864
-3.49674837,6.53456116,-6.39049006,0.00123787,-0.00127056,0.39552139,-0.38512214,0.90684717,-0.90085775,5.00210298,-4.90306622,0.46122350,-0.45313840,0.63513101,-0.59931863,0.02512342,-0.02505265,0.27533597,-0.27696951
-3.49074537,6.61998062,-6.48192778,0.00118882,-0.00122171,0.41085980,-0.40134793,0.91000491,-0.90271704,5.04859293,-4.95539081,0.47127292,-0.46337428,0.65445891,-0.61856591,0.02539413,-0.02539233,0.27865520,-0.28035207
-3.48474237,6.69638193,-6.56628248,0.00114248,-0.00117523,0.42516923,-0.41678285,0.91448169,-0.90625275,5.08795334,-5.00179022,0.48101200,-0.47350998,0.67252627,-0.63687085,0.02559644,-0.02567372,0.28169540,-0.28353932
-3.47873937,6.76173078,-6.64133842,0.00109895,-0.00113129,0.43819408,-0.43115224,0.91977328,-0.91093985,5.11894492,-5.04088745,0.49018130,-0.48327287,0.68904802,-0.65393293,0.02572149,-0.02588615,0.28437701,-0.28644277
-3.47273637,6.81427516,-6.70512372,0.00105827,-0.00108998,0.44969846,-0.44419530,0.92541078,-0.91628415,5.14054371,-5.07149722,0.49853087,-0.49239576,0.70377265,-0.66947878,0.02576225,-0.02602043,0.28663260,-0.28898463
-3.46673337,6.85257993,-6.75595303,0.00102039,-0.00105132,0.45947260,-0.45567216,0.93096741,-0.92183078,5.15195894,-5.09264956,0.50582685,-0.50062417,0.71648753,-0.68326845,0.02571370,-0.02606923,0.28840822,-0.29109968
-3.46073037,6.87555056,-6.79246021,0.00098520,-0.00101528,0.46733861,-0.46537045,0.93606332,-0.92717036,5.15264315,-5.10360624,0.51185767,-0.50772297,0.72702273,-0.69510035,0.02557312,-0.02602729,0.28966424,-0.29273649
-3.45472736,6.88244561,-6.81362031,0.00095258,-0.00098177,0.47315516,-0.47311097,0.94036830,-0.93194308,5.14229447,-5.10386946,0.51643931,-0.51348246,0.73525337,-0.70481498,0.02534012,-0.02589166,0.29037576,-0.29385830
-3.44872436,6.87287814,-6.81876027,0.00092234,-0.00095064,0.47682110,-0.47875247,0.94360258,-0.93584064,5.12085144,-5.09318307,0.51941975,-0.51772350,0.74110058,-0.71229705,0.02501674,-0.02566181,0.29053245,-0.29444326
-3.44272136,6.84680655,-6.80755880,0.00089428,-0.00092176,0.47827776,-0.48219517,0.94553618,-0.93860628,5.08848104,-5.07152647,0.52068229,-0.52030164,0.74453088,-0.71747628,0.02460737,-0.02533966,0.29013800,-0.29448424
-3.43671836,6.80451607,-6.78003571,0.00086822,-0.00089493,0.47750991,-0.48338297,0.94598674,-0.94003330,5.04556078,-5.03910199,0.52014772,-0.52111001,0.74555439,-0.72032666,0.02411861,-0.02492950,0.28920919,-0.29398816
-3.43071536,6.74659215,-6.73653206,0.00084394,-0.00086998,0.47454546,-0.48230433,0.94481647,-0.93996219,4.99265611,-4.99631642,0.51777527,-0.52008100,0.74422173,-0.72086446,0.02355908,-0.02443791,0.28777455,-0.29297487
-3.42471236,6.67388762,-6.67768228,0.00082125,-0.00084672,0.46945380,-0.47899176,0.94192837,-0.93827684,4.93049439,-4.94375813,0.51356249,-0.51718679,0.74062022,-0.71914513,0.02293917,-0.02387352,0.28587281,-0.29147575
-3.41870935,6.58748543,-6.60438031,0.00079999,-0.00082497,0.46234306,-0.47352004,0.93726203,-0.93490012,4.85993676,-4.88217080,0.50754397,-0.51243855,0.73486927,-0.71525925,0.02227069,-0.02324676,0.28355123,-0.28953200
-3.41270635,6.48865902,-6.51774135,0.00077999,-0.00080458,0.45335629,-0.46600325,0.93078944,-0.92978919,4.78194943,-4.81242525,0.49978914,-0.50588470,0.72711554,-0.70932796,0.02156657,-0.02256951,0.28086373,-0.28719281
-3.40670335,6.37883204,-6.41906144,0.00076116,-0.00078541,0.44266698,-0.45659082,0.92251095,-0.92293084,4.69757539,-4.73549073,0.49039920,-0.49760814,0.71752795,-0.70149789,0.02084045,-0.02185483,0.27786913,-0.28451339
-3.40070035,6.25953929,-6.30977656,0.00074338,-0.00076736,0.43047385,-0.44546273,0.91245160,-0.91433718,4.60790790,-4.65240678,0.47950355,-0.48772276,0.70629284,-0.69193616,0.02010632,-0.02111651,0.27462938,-0.28155308
-3.39469735,6.13239006,-6.19142315,0.00072662,-0.00075033,0.41699543,-0.43282422,0.90065801,-0.90404176,4.51406637,-4.56425693,0.46725558,-0.47636933,0.69360956,-0.68082545,0.01937820,-0.02036875,0.27120791,-0.27837349
-3.38869435,5.99903509,-6.06560123,0.00071084,-0.00073428,0.40246440,-0.41890009,0.88719580,-0.89209638,4.41717542,-4.47214488,0.45382833,-0.46371103,0.67968649,-0.66835947,0.01866976,-0.01962577,0.26766818,-0.27503682
-3.38269135,5.86113764,-5.93394140,0.00069605,-0.00071918,0.38712209,-0.40392891,0.87214763,-0.87856864,4.31834713,-4.37717390,0.43940994,-0.44992878,0.66473769,-0.65473900,0.01799404,-0.01890152,0.26407237,-0.27160434
-3.37668834,5.72034895,-5.79807619,0.00068228,-0.00070504,0.37121313,-0.38815731,0.85561176,-0.86354007,4.21866684,-4.28042968,0.42419916,-0.43521651,0.64898014,-0.64016847,0.01736319,-0.01820931,0.26048030,-0.26813512
-3.37068534,5.57828792,-5.65961614,0.00066958,-0.00069188,0.35498055,-0.37183451,0.83770097,-0.84710496,4.11918184,-4.18296662,0.40840106,-0.41977660,0.63263153,-0.62485332,0.01678824,-0.01756160,0.25694850,-0.26468496
-3.36468234,5.43652452,-5.52013041,0.00065802,-0.00067975,0.33866130,-0.35520735,0.81854180,-0.82936964,4.02089289,-4.08579737,0.39222288,-0.40381548,0.61590860,-0.60899784,0.01627896,-0.01696978,0.25352946,-0.26130560
-3.35867934,5.29656630,-5.38113146,0.00064768,-0.00066871,0.32248237,-0.33851570,0.79827374,-0.81045210,3.92474764,-3.98988509,0.37587022,-0.38753965,0.59902569,-0.59280364,0.01584370,-0.01644396,0.25027107,-0.25804410
-3.35267634,5.15984709,-5.24406313,0.00063863,-0.00065884,0.30665740,-0.32198855,0.77704849,-0.79048168,3.83163556,-3.89613798,0.35954365,-0.37115199,0.58219359,-0.57646853,0.01548933,-0.01599285,0.24721613,-0.25494244
-3.34667334,5.02771703,-5.11029121,0.00063095,-0.00065022,0.29138387,-0.30584060,0.75502887,-0.76959873,3.74238351,-3.80540526,0.34343554,-0.35484853,0.56561835,-0.56018560,0.01522118,-0.01562371,0.24440201,-0.25203722
-3.34067034,4.90143319,-4.98109569,0.00062471,-0.00064291,0.27684079,-0.29026953,0.73238733,-0.74795407,3.65775153,-3.71847405,0.32772730,-0.33881560,0.54949998,-0.54414244,0.01504304,-0.01534222,0.24186038,-0.24935960
-3.33466733,4.78215008,-4.85766366,0.00061996,-0.00063699,0.26318689,-0.27545375,0.70930419,-0.72570802,3.57842825,-3.63606637,0.31258699,-0.32322741,0.53403093,-0.52852029,0.01495712,-0.01515252,0.23961696,-0.24693522
-3.32866433,4.67090957,-4.74108226,0.00061673,-0.00063250,0.25055920,-0.26155070,0.68596515,-0.70302899,3.50502578,-3.55883599,0.29816720,-0.30824393,0.51939422,-0.51349297,0.01496414,-0.01505719,0.23769142,-0.24478428
-3.32266133,4.56863010,-4.63233107,0.00061504,-0.00062949,0.23907200,-0.24869553,0.66255862,-0.68009159,3.43807375,-3.48736451,0.28460322,-0.29400917,0.50576121,-0.49922556,0.01506331,-0.01505727,0.23609724,-0.24292161
-3.31665833,4.47609526,-4.53227365,0.00061484,-0.00062797,0.22881605,-0.23700025,0.63927241,-0.65707417,3.37801279,-3.42215668,0.27201151,-0.28064971,0.49328905,-0.48587268,0.01525246,-0.01515227,0.23484171,-0.24135679
-3.31065533,4.39394189,-4.44164815,0.00061610,-0.00062792,0.21985815,-0.22655313,0.61629036,-0.63415600,3.32518757,-3.36363488,0.26048851,-0.26827350,0.48211784,-0.47357643,0.01552800,-0.01534026,0.23392593,-0.24009432
-3.30465233,4.32264843,-4.36105720,0.00061873,-0.00062930,0.21224090,-0.21741841,0.59378865,-0.61151400,3.27983970,-3.31213288,0.25010960,-0.25696895,0.47236766,-0.46246403,0.01588509,-0.01561789,0.23334491,-0.23913378
-3.29864932,4.26252401,-4.29095747,0.00062260,-0.00063203,0.20598275,-0.20963623,0.57193228,-0.58931932,3.24210119,-3.26788933,0.24092844,-0.24680421,0.46413555,-0.45264524,0.01631767,-0.01598048,0.23308780,-0.23847001
-3.29264632,4.21369910,-4.23164950,0.00062759,-0.00063601,0.20107825,-0.20322288,0.55087159,-0.56773385,3.21198866,-3.23104123,0.23297663,-0.23782673,0.45749268,-0.44420971,0.01681853,-0.01642208,0.23313808,-0.23809335
-3.28664332,4.17611847,-4.18326847,0.00063350,-0.00064109,0.19749861,-0.19817112,0.53073922,-0.54690679,3.18939909,-3.20161799,0.22626360,-0.23006303,0.45248185,-0.43722432,0.01737948,-0.01693557,0.23347399,-0.23798978
-3.28064032,4.14953709,-4.14577665,0.00064014,-0.00064711,0.19519258,-0.19445094,0.51164741,-0.52697141,3.17410736,-3.17953644,0.22077694,-0.22351875,0.44911553,-0.43173084,0.01799140,-0.01751273,0.23406889,-0.23814126
-3.27463732,4.13351960,-4.11895817,0.00064729,-0.00065387,0.19408757,-0.19201043,0.49368591,-0.50804228,3.16576612,-3.16459744,0.21648302,-0.21817902,0.44737451,-0.42774397,0.01864440,-0.01814438,0.23489181,-0.23852590
-3.26863432,4.12744381,-4.10241689,0.00065473,-0.00066116,0.19409121,-0.19077700,0.47692052,-0.49021289,3.16390806,-3.15648431,0.21332804,-0.21400904,0.44720742,-0.42524991,0.01932795,-0.01882051,0.23590795,-0.23911825
-3.26263132,4.13050834,-4.09557773,0.00066220,-0.00066874,0.19509325,-0.19065891,0.46139223,-0.47355384,3.16795084,-3.15476358,0.21123937,-0.21095504,0.44853107,-0.42420569,0.02003108,-0.01953042,0.23707926,-0.23988959
-3.25662831,4.14174456,-4.09769190,0.00066946,-0.00067638,0.19696778,-0.19154715,0.44711702,-0.45811166,3.17720479,-3.15888816,0.21012731,-0.20894557,0.45123176,-0.42453925,0.02074247,-0.02026286,0.23836505,-0.24080815
-3.25062531,4.16003255,-4.10784621,0.00067626,-0.00068381,0.19957590,-0.19331756,0.43408637,-0.44390824,3.19088297,-3.16820315,0.20988720,-0.20789304,0.45516747,-0.42615040,0.02145073,-0.02100625,0.23972253,-0.24183943
-3.24462231,4.18412100,-4.12497638,0.00068239,-0.00069080,0.20276866,-0.19583343,0.42226819,-0.43094087,3.20811372,-3.18195416,0.21040174,-0.20769563,0.46017098,-0.42891262,0.02214450,-0.02174882,0.24110740,-0.24294641
-3.23861931,4.21265024,-4.14788435,0.00068761,-0.00069709,0.20639027,-0.19894823,0.41160843,-0.41918287,3.22795525,-3.19929825,0.21154364,-0.20823941,0.46605366,-0.43267575,0.02281271,-0.02247885,0.24247436,-0.24408988
-3.23261631,4.24417820,-4.17525911,0.00069174,-0.00070246,0.21028159,-0.20250877,0.40203307,-0.40858481,3.24941199,-3.21931713,0.21317843,-0.20940082,0.47261005,-0.43726940,0.02344472,-0.02318483,0.24377766,-0.24522865
-3.22661331,4.27720839,-4.20570071,0.00069460,-0.00070671,0.21428366,-0.20635838,0.39345042,-0.39907618,3.27145233,-3.24103247,0.21516742,-0.21104915,0.47962279,-0.44250704,0.02403052,-0.02385569,0.24497152,-0.24631992
-3.22061031,4.31021950,-4.23774687,0.00069605,-0.00070964,0.21824134,-0.21034038,0.38575387,-0.39056755,3.29302744,-3.26342301,0.21737063,-0.21304937,0.48686800,-0.44819058,0.02456089,-0.02448096,0.24601072,-0.24731960
-3.21460730,4.34169576,-4.26990167,0.00069598,-0.00071112,0.22200683,-0.21430150,0.37882481,-0.38295305,3.31309078,-3.28544316,0.21964982,-0.21526487,0.49412073,-0.45411533,0.02502755,-0.02505098,0.24685106,-0.24818275
-3.20860430,4.37015748,-4.30066554,0.00069433,-0.00071101,0.22544305,-0.21809522,0.37253571,-0.37611329,3.33061799,-3.30604274,0.22187133,-0.21756029,0.50116045,-0.46007511,0.02542330,-0.02555702,0.24744991,-0.24886408
-3.20260130,4.39419134,-4.32856602,0.00069106,-0.00070925,0.22842670,-0.22158505,0.36675343,-0.36991846,3.34462679,-3.32418739,0.22390877,-0.21980422,0.50777631,-0.46586741,0.02574209,-0.02599143,0.24776688,-0.24931857
-3.19659830,4.41247963,-4.35218863,0.00068619,-0.00070579,0.23085100,-0.22464743,0.36134257,-0.36423172,3.35419668,-3.33887948,0.22564553,-0.22187189,0.51377210,-0.47129836,0.02597914,-0.02634776,0.24776449,-0.24950222
-3.19059530,4.42382810,-4.37020704,0.00067977,-0.00070065,0.23262794,-0.22717443,0.35616886,-0.35891270,3.35848806,-3.34917892,0.22697694,-0.22364749,0.51897079,-0.47618737,0.02613096,-0.02662082,0.24740902,-0.24937297
-3.18459230,4.42719197,-4.38141219,0.00067189,-0.00069386,0.23369000,-0.22907587,0.35110259,-0.35382117,3.35676055,-3.35422364,0.22781219,-0.22502642,0.52321844,-0.48037143,0.02619541,-0.02680678,0.24667136,-0.24889172
-3.17858929,4.42169948,-4.38473954,0.00066271,-0.00068554,0.23399136,-0.23028110,0.34602196,-0.34882070,3.34839008,-3.35324925,0.22807579,-0.22591715,0.52638765,-0.48370875,0.02617168,-0.02690314,0.24552806,-0.24802343
-3.17258629,4.40667282,-4.37929403,0.00065242,-0.00067581,0.23350847,-0.23074020,0.34081630,-0.34378231,3.33288458,-3.34560753,0.22770878,-0.22624275,0.52838018,-0.48608187,0.02606030,-0.02690877,0.24396232,-0.24673846
-3.16658329,4.38164590,-4.36437217,0.00064125,-0.00066488,0.23224011,-0.23042455,0.33538909,-0.33858805,3.30989787,-3.33078335,0.22666945,-0.22594213,0.52912910,-0.48740010,0.02586310,-0.02682389,0.24196511,-0.24501384
-3.16058029,4.34637853,-4.33948086,0.00062949,-0.00065297,0.23020680,-0.22932703,0.32966074,-0.33313428,3.27924136,-3.30840949,0.22493373,-0.22497088,0.52860007,-0.48760125,0.02558317,-0.02665004,0.23953623,-0.24283460
-3.15457729,4.30086686,-4.30435242,0.00061750,-0.00064038,0.22744977,-0.22746149,0.32357099,-0.32733472,3.24089324,-3.27827923,0.22249526,-0.22330173,0.52679210,-0.48665274,0.02522479,-0.02639004,0.23668523,-0.24019508
-3.14857429,4.24534953,-4.25895557,0.00060565,-0.00062744,0.22402945,-0.22486191,0.31708087,-0.32112313,3.19500482,-3.24035597,0.21936502,-0.22092471,0.52373764,-0.48455205,0.02479339,-0.02604791,0.23343230,-0.23710008
-3.14257129,4.18030938,-4.20350184,0.00059439,-0.00061452,0.22002353,-0.22158097,0.31017418,-0.31445546,3.14190367,-3.19477991,0.21557075,-0.21784689,0.51950200,-0.48132654,0.02429544,-0.02562879,0.22980883,-0.23356587
-3.13656828,4.10647041,-4.13844748,0.00058422,-0.00060207,0.21552473,-0.21768837,0.30285839,-0.30731144,3.08209331,-3.14187113,0.21115601,-0.21409189,0.51418234,-0.47703273,0.02373837,-0.02513892,0.22585780,-0.22962096
-3.13056528,4.02478985,-4.06449031,0.00057569,-0.00059055,0.21063838,-0.21326875,0.29516487,-0.29969561,3.01624909,-3.08212910,0.20617903,-0.20969906,0.50790597,-0.47175516,0.02313047,-0.02458549,0.22163377,-0.22530650
-3.12456228,3.93644527,-3.98256174,0.00056939,-0.00058050,0.20547975,-0.20841948,0.28714851,-0.29163755,2.94521037,-3.01622830,0.20071137,-0.20472242,0.50082825,-0.46560465,0.02248076,-0.02397659,0.21720257,-0.22067636
-3.11855928,3.84281676,-3.89381382,0.00056598,-0.00057249,0.20017137,-0.20324821,0.27888668,-0.28319157,2.86996869,-2.94500990,0.19483632,-0.19922939,0.49312997,-0.45871635,0.02179888,-0.02332107,0.21264052,-0.21579685
-3.11255628,3.74546432,-3.79960137,0.00056614,-0.00056714,0.19484032,-0.19787044,0.27047754,-0.27443554,2.79165223,-2.86946956,0.18864732,-0.19329932,0.48501434,-0.45124731,0.02109495,-0.02262846,0.20803332,-0.21074595
-3.10655328,3.64610086,-3.70145962,0.00057062,-0.00056511,0.18961553,-0.19240701,0.26203772,-0.26546918,2.71150660,-2.79074144,0.18224606,-0.18702190,0.47670348,-0.44337386,0.02037939,-0.02190886,0.20347449,-0.20561211
-3.10055028,3.54656114,-3.60107754,0.00058018,-0.00056711,0.18462527,-0.18698164,0.25369955,-0.25641165,2.63087243,-2.71007862,0.17574068,-0.18049548,0.46843467,-0.43528865,0.01966278,-0.02117274,0.19906354,-0.20049274
-3.09454727,3.44876726,-3.50026736,0.00059564,-0.00057388,0.17999464,-0.18171862,0.24560776,-0.24739864,2.55116011,-2.62883046,0.16924386,-0.17382528,0.46045613,-0.42719751,0.01895565,-0.02043085,0.19490372,-0.19549223
-3.08854427,3.35469153,-3.40093093,0.00061782,-0.00058621,0.17584334,-0.17674055,0.23791587,-0.23857904,2.47382229,-2.54841709,0.16287080,-0.16712157,0.45302261,-0.41931611,0.01826835,-0.01969405,0.19109966,-0.19071966
-3.08254127,3.26631733,-3.30502352,0.00064756,-0.00060490,0.17228359,-0.17216630,0.23078242,-0.23011125,2.40032484,-2.47030189,0.15673734,-0.16049780,0.44639074,-0.41186648,0.01761079,-0.01897310,0.18775474,-0.18628638
