energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,W_p_up,W_d_up
-5.64582291,1.07586816,0.00236066,0.06299944,0.46730558,0.00059072,0.34779153,0.50379640
-5.63981991,1.09014615,0.00245010,0.06366518,0.46784387,0.00061009,0.34852104,0.51464017
-5.63381691,1.10302699,0.00253019,0.06440699,0.46810528,0.00062736,0.34910155,0.52460310
-5.62781391,1.11441614,0.00259985,0.06521146,0.46812615,0.00064237,0.34953730,0.53359057
-5.62181091,1.12426346,0.00265817,0.06606508,0.46795634,0.00065499,0.34983999,0.54153342
-5.61580790,1.13257834,0.00270445,0.06695601,0.46766475,0.00066516,0.35003355,0.54839580
-5.60980490,1.13944336,0.00273823,0.06787565,0.46734438,0.00067289,0.35015880,0.55418202
-5.60380190,1.14502554,0.00275928,0.06882016,0.46711632,0.00067823,0.35027726,0.55894236
-5.59779890,1.14958394,0.00276767,0.06979166,0.46713247,0.00068132,0.35047404,0.56277692
-5.59179590,1.15347279,0.00276374,0.07079905,0.46757633,0.00068234,0.35085926,0.56583732
-5.58579290,1.15713941,0.00274814,0.07185838,0.46866175,0.00068157,0.35156783,0.56832585
-5.57978989,1.16111630,0.00272175,0.07299271,0.47062925,0.00067932,0.35275744,0.57049167
-5.57378689,1.16600731,0.00268575,0.07423145,0.47373996,0.00067597,0.35460463,0.57262430
-5.56778389,1.17246793,0.00264149,0.07560916,0.47826713,0.00067192,0.35729896,0.57504400
-5.56178089,1.18118022,0.00259053,0.07716386,0.48448544,0.00066761,0.36103545,0.57808978
-5.55577789,1.19282317,0.00253454,0.07893494,0.49265844,0.00066348,0.36600550,0.58210496
-5.54977489,1.20803965,0.00247526,0.08096066,0.50302463,0.00065998,0.37238677,0.58742119
-5.54377189,1.22740144,0.00241443,0.08327559,0.51578281,0.00065750,0.38033233,0.59434142
-5.53776888,1.25137388,0.00235374,0.08590779,0.53107737,0.00065642,0.38995969,0.60312273
-5.53176588,1.28028213,0.00229475,0.08887623,0.54898431,0.00065704,0.40134037,0.61395977
-5.52576288,1.31428079,0.00223884,0.09218834,0.56949884,0.00065959,0.41449047,0.62696983
-5.51975988,1.35332873,0.00218716,0.09583800,0.59252532,0.00066421,0.42936290,0.64218035
-5.51375688,1.39717079,0.00214061,0.09980398,0.61787029,0.00067093,0.44584187,0.65951958
-5.50775388,1.44532780,0.00209975,0.10404906,0.64523918,0.00067968,0.46373994,0.67881125
-5.50175088,1.49709591,0.00206485,0.10851983,0.67423715,0.00069029,0.48279821,0.69977353
-5.49574787,1.55155585,0.00203584,0.11314728,0.70437440,0.00070247,0.50268954,0.72202271
-5.48974487,1.60759230,0.00201235,0.11784811,0.73507591,0.00071585,0.52302516,0.74508164
-5.48374187,1.66392287,0.00199371,0.12252680,0.76569549,0.00072996,0.54336432,0.76839266
-5.47773887,1.71913587,0.00197900,0.12707842,0.79553375,0.00074426,0.56322675,0.79133477
-5.47173587,1.77173537,0.00196708,0.13139186,0.82385918,0.00075817,0.58210757,0.81324410
-5.46573287,1.82019180,0.00195669,0.13535362,0.84993179,0.00077108,0.59949379,0.83343718
-5.45972986,1.86299579,0.00194644,0.13885178,0.87302804,0.00078237,0.61488209,0.85123566
-5.45372686,1.89871292,0.00193494,0.14178007,0.89246609,0.00079144,0.62779665,0.86599157
-5.44772386,1.92603692,0.00192083,0.14404178,0.90763028,0.00079772,0.63780655,0.87711193
-5.44172086,1.94383875,0.00190282,0.14555348,0.91799355,0.00080073,0.64454179,0.88408147
-5.43571786,1.95120937,0.00187980,0.14624811,0.92313693,0.00080006,0.64770719,0.88648257
-5.42971486,1.94749417,0.00185083,0.14607759,0.92276509,0.00079538,0.64709357,0.88401135
-5.42371186,1.93231764,0.00181521,0.14501462,0.91671728,0.00078650,0.64258565,0.87648930
-5.41770885,1.90559709,0.00177247,0.14305366,0.90497316,0.00077332,0.63416636,0.86386996
-5.41170585,1.86754509,0.00172244,0.14021111,0.88765334,0.00075589,0.62191744,0.84624037
-5.40570285,1.81866062,0.00166518,0.13652464,0.86501472,0.00073433,0.60601629,0.82381739
-5.39969985,1.75970966,0.00160103,0.13205167,0.83744083,0.00070891,0.58672933,0.79693919
-5.39369685,1.69169646,0.00153054,0.12686725,0.80542787,0.00067998,0.56440225,0.76605237
-5.38769385,1.61582691,0.00145449,0.12106132,0.76956708,0.00064797,0.53944772,0.73169553
-5.38169085,1.53346616,0.00137382,0.11473553,0.73052449,0.00061339,0.51233110,0.69448017
-5.37568784,1.44609243,0.00128959,0.10799979,0.68901889,0.00057679,0.48355494,0.65506973
-5.36968484,1.35524937,0.00120298,0.10096877,0.64579918,0.00053874,0.45364297,0.61415804
-5.36368184,1.26249903,0.00111518,0.09375839,0.60162209,0.00049985,0.42312433,0.57244790
-5.35767884,1.16937740,0.00102743,0.08648255,0.55723116,0.00046069,0.39251852,0.53063090
-5.35167584,1.07735434,0.00094092,0.07925021,0.51333779,0.00042184,0.36232196,0.48936911
-5.34567284,0.98779919,0.00085681,0.07216287,0.47060503,0.00038382,0.33299629,0.44927941
-5.33966983,0.90195299,0.00077615,0.06531253,0.42963455,0.00034711,0.30495896,0.41092076
-5.33366683,0.82090809,0.00069993,0.05878024,0.39095700,0.00031215,0.27857616,0.37478486
-5.32766383,0.74559490,0.00062902,0.05263520,0.35502589,0.00027931,0.25415823,0.34129008
-5.32166083,0.67677601,0.00056419,0.04693427,0.32221478,0.00024891,0.23195745,0.31077872
-5.31565783,0.61504665,0.00050608,0.04172208,0.29281752,0.00022120,0.21216803,0.28351722
-5.30965483,0.56084099,0.00045527,0.03703150,0.26705120,0.00019638,0.19492801,0.25969906
-5.30365183,0.51444293,0.00041221,0.03288437,0.24506111,0.00017461,0.18032270,0.23944973
-5.29764882,0.47600043,0.00037730,0.02929256,0.22692736,0.00015598,0.16838938,0.22283341
-5.29164582,0.44554196,0.00035085,0.02625910,0.21267240,0.00014057,0.15912276,0.20986054
-5.28564282,0.42299396,0.00033315,0.02377940,0.20226898,0.00012840,0.15248084,0.20049609
-5.27963982,0.40819811,0.00032440,0.02184243,0.19564793,0.00011950,0.14839080,0.19466754
-5.27363682,0.40092753,0.00032481,0.02043184,0.19270538,0.00011385,0.14675461,0.19227259
-5.26763382,0.40090094,0.00033452,0.01952687,0.19330902,0.00011143,0.14745409,0.19318579
-5.26163082,0.40779436,0.00035367,0.01910322,0.19730315,0.00011220,0.15035523,0.19726412
-5.25562781,0.42124986,0.00038234,0.01913358,0.20451239,0.00011611,0.15531160,0.20435113
-5.24962481,0.44088133,0.00042057,0.01958815,0.21474395,0.00012311,0.16216687,0.21427964
-5.24362181,0.46627721,0.00046836,0.02043480,0.22778865,0.00013311,0.17075638,0.22687304
-5.23761881,0.49700077,0.00052559,0.02163929,0.24342078,0.00014604,0.18090796,0.24194526
-5.23161581,0.53258807,0.00059211,0.02316524,0.26139709,0.00016178,0.19244196,0.25929966
-5.22561281,0.57254459,0.00066760,0.02497412,0.28145519,0.00018021,0.20517084,0.27872718
-5.21960980,0.61634101,0.00075164,0.02702526,0.30331180,0.00020118,0.21889850,0.30000396
-5.21360680,0.66340914,0.00084367,0.02927578,0.32666121,0.00022448,0.23341949,0.32288900
-5.20760380,0.71313869,0.00094295,0.03168076,0.35117429,0.00024990,0.24851848,0.34712211
-5.20160080,0.76487578,0.00104860,0.03419342,0.37649844,0.00027719,0.26397012,0.37242264
-5.19559780,0.81792368,0.00115955,0.03676547,0.40225879,0.00030604,0.27953952,0.39848924
-5.18959480,0.87154658,0.00127458,0.03934764,0.42806086,0.00033612,0.29498355,0.42500108
-5.18359180,0.92497653,0.00139234,0.04189031,0.45349477,0.00036707,0.31005293,0.45162060
-5.17758879,0.97742372,0.00151134,0.04434438,0.47814109,0.00039850,0.32449541,0.47799787
-5.17158579,1.02809012,0.00162999,0.04666215,0.50157819,0.00043000,0.33805966,0.50377675
-5.16558279,1.07618597,0.00174669,0.04879838,0.52339095,0.00046115,0.35050015,0.52860241
-5.15957979,1.12094866,0.00185977,0.05071133,0.54318044,0.00049154,0.36158255,0.55213016
-5.15357679,1.16166312,0.00196766,0.05236385,0.56057420,0.00052078,0.37108961,0.57403512
-5.14757379,1.19768287,0.00206882,0.05372435,0.57523678,0.00054847,0.37882727,0.59402232
-5.14157079,1.22845054,0.00216189,0.05476773,0.58687979,0.00057430,0.38463052,0.61183658
-5.13556778,1.25351689,0.00224568,0.05547609,0.59527118,0.00059797,0.38836895,0.62727181
-5.12956478,1.27255716,0.00231921,0.05583929,0.60024315,0.00061927,0.38995152,0.64017901
-5.12356178,1.28538377,0.00238178,0.05585527,0.60169820,0.00063803,0.38933034,0.65047247
-5.11755878,1.29195467,0.00243294,0.05553009,0.59961309,0.00065419,0.38650321,0.65813391
-5.11155578,1.29237667,0.00247255,0.05487777,0.59404030,0.00066774,0.38151488,0.66321409
-5.10555278,1.28690349,0.00250075,0.05391988,0.58510708,0.00067876,0.37445669,0.66583179
-5.09954977,1.27592862,0.00251797,0.05268484,0.57301181,0.00068740,0.36546490,0.66617026
-5.09354677,1.25997312,0.00252489,0.05120714,0.55801812,0.00069389,0.35471747,0.66447106
-5.08754377,1.23966919,0.00252240,0.04952632,0.54044676,0.00069851,0.34242970,0.66102597
-5.08154077,1.21574029,0.00251157,0.04768589,0.52066584,0.00070159,0.32884878,0.65616707
-5.07553777,1.18897875,0.00249360,0.04573224,0.49907973,0.00070351,0.31424759,0.65025583
-5.06953477,1.16022229,0.00246976,0.04371348,0.47611726,0.00070466,0.29891798,0.64367170
-5.06353177,1.13033043,0.00244136,0.04167839,0.45221959,0.00070546,0.28316392,0.63680085
-5.05752876,1.10016211,0.00240967,0.03967550,0.42782855,0.00070632,0.26729479,0.63002578
-5.05152576,1.07055550,0.00237590,0.03775221,0.40337566,0.00070768,0.25161902,0.62371620
-5.04552276,1.04231079,0.00234112,0.03595416,0.37927239,0.00070992,0.23643834,0.61822168
-5.03951976,1.01617661,0.00230631,0.03432471,0.35590192,0.00071343,0.22204289,0.61386634
-5.03351676,0.99284023,0.00227226,0.03290456,0.33361267,0.00071858,0.20870707,0.61094559
-5.02751376,0.97292162,0.00223961,0.03173156,0.31271357,0.00072572,0.19668634,0.60972494
-5.02151076,0.95697085,0.00220886,0.03084061,0.29347113,0.00073515,0.18621480,0.61044044
-5.01550775,0.94546836,0.00218033,0.03026356,0.27610817,0.00074718,0.17750353,0.61330050
-5.00950475,0.93882715,0.00215423,0.03002929,0.26080395,0.00076210,0.17073936,0.61848837
-5.00350175,0.93739599,0.00213067,0.03016356,0.24769540,0.00078017,0.16608410,0.62616484
-4.99749875,0.94146264,0.00210967,0.03068901,0.23687920,0.00080164,0.16367381,0.63647038
-4.99149575,0.95125607,0.00209122,0.03162492,0.22841434,0.00082675,0.16361804,0.64952621
-4.98549275,0.96694694,0.00207528,0.03298687,0.22232476,0.00085571,0.16599886,0.66543381
-4.97948974,0.98864565,0.00206180,0.03478630,0.21860198,0.00088869,0.17086946,0.68427252
-4.97348674,1.01639780,0.00205075,0.03702987,0.21720729,0.00092585,0.17825246,0.70609508
-4.96748374,1.05017688,0.00204213,0.03971877,0.21807358,0.00096727,0.18813772,0.73092129
-4.96148074,1.08987481,0.00203598,0.04284784,0.22110661,0.00101299,0.20047995,0.75872987
-4.95547774,1.13529078,0.00203233,0.04640475,0.22618581,0.00106296,0.21519612,0.78944935
-4.94947474,1.18611957,0.00203126,0.05036912,0.23316482,0.00111701,0.23216303,0.82294841
-4.94347174,1.24194044,0.00203283,0.05471179,0.24187173,0.00117490,0.25121528,0.85902669
-4.93746873,1.30220804,0.00203708,0.05939424,0.25210957,0.00123623,0.27214391,0.89740695
-4.93146573,1.36624662,0.00204401,0.06436825,0.26365695,0.00130049,0.29469614,0.93772951
-4.92546273,1.43324882,0.00205359,0.06957588,0.27626942,0.00136701,0.31857636,0.97954981
-4.91945973,1.50228015,0.00206569,0.07494985,0.28968156,0.00143500,0.34344879,1.02233992
-4.91345673,1.57228999,0.00208012,0.08041432,0.30361010,0.00150353,0.36894182,1.06549437
-4.90745373,1.64212925,0.00209661,0.08588612,0.31775805,0.00157157,0.39465423,1.10834067
-4.90145073,1.71057497,0.00211480,0.09127641,0.33182008,0.00163799,0.42016323,1.15015437
-4.89544772,1.77636097,0.00213427,0.09649272,0.34548878,0.00170160,0.44503416,1.19017846
-4.88944472,1.83821388,0.00215454,0.10144142,0.35846194,0.00176118,0.46883156,1.22764621
-4.88344172,1.89489283,0.00217510,0.10603037,0.37045039,0.00181555,0.49113133,1.26180665
-4.87743872,1.94523126,0.00219545,0.11017175,0.38118620,0.00186354,0.51153338,1.29195155
-4.87143572,1.98817883,0.00221509,0.11378500,0.39043084,0.00190411,0.52967441,1.31744242
-4.86543272,2.02284123,0.00223358,0.11679956,0.39798295,0.00193635,0.54524001,1.33773629
-4.85942971,2.04851595,0.00225056,0.11915753,0.40368524,0.00195951,0.55797579,1.35240886
-4.85342671,2.06472214,0.00226574,0.12081591,0.40743031,0.00197307,0.56769676,1.36117370
-4.84742371,2.07122279,0.00227897,0.12174838,0.40916492,0.00197671,0.57429465,1.36389666
-4.84142071,2.06803835,0.00229021,0.12194665,0.40889260,0.00197038,0.57774273,1.36060447
-4.83541771,2.05545073,0.00229953,0.12142115,0.40667446,0.00195428,0.57809787,1.35148727
-4.82941471,2.03399781,0.00230714,0.12020108,0.40262802,0.00192885,0.57549985,1.33689493
-4.82341171,2.00445866,0.00231334,0.11833388,0.39692432,0.00189477,0.57016777,1.31732736
-4.81740870,1.96783035,0.00231852,0.11588409,0.38978327,0.00185295,0.56239391,1.29341946
-4.81140570,1.92529758,0.00232315,0.11293171,0.38146768,0.00180449,0.55253526,1.26592159
-4.80540270,1.87819692,0.00232774,0.10957004,0.37227602,0.00175065,0.54100316,1.23567652
-4.79939970,1.82797722,0.00233283,0.10590319,0.36253450,0.00169281,0.52825152,1.20359421
-4.79339670,1.77615836,0.00233895,0.10204342,0.35258869,0.00163245,0.51476418,1.17062560
-4.78739370,1.72429000,0.00234664,0.09810824,0.34279502,0.00157108,0.50104184,1.13773666
-4.78139070,1.67391221,0.00235638,0.09421755,0.33351254,0.00151024,0.48758931,1.10588372
-4.77538769,1.62651921,0.00236865,0.09049085,0.32509524,0.00145142,0.47490322,1.07599112
-4.76938469,1.58352751,0.00238389,0.08704459,0.31788498,0.00139609,0.46346081,1.04893167
-4.76338169,1.54624894,0.00240249,0.08398976,0.31220538,0.00134562,0.45371003,1.02551055
-4.75737869,1.51586909,0.00242486,0.08142976,0.30835661,0.00130128,0.44606104,1.00645249
-4.75137569,1.49343087,0.00245136,0.07945851,0.30661103,0.00126423,0.44087927,0.99239243
-4.74537269,1.47982291,0.00248240,0.07815889,0.30720982,0.00123548,0.43848009,0.98386909
-4.73936968,1.47577221,0.00251838,0.07760148,0.31036033,0.00121594,0.43912480,0.98132107
-4.73336668,1.48184002,0.00255974,0.07784350,0.31623404,0.00120634,0.44301810,0.98508484
-4.72736368,1.49842035,0.00260698,0.07892803,0.32496513,0.00120728,0.45030650,0.99539409
-4.72136068,1.52574001,0.00266060,0.08088340,0.33664944,0.00121921,0.46107786,1.01237977
-4.71535768,1.56385979,0.00272116,0.08372279,0.35134373,0.00124242,0.47536159,1.03607037
-4.70935468,1.61267594,0.00278923,0.08744392,0.36906519,0.00127702,0.49312949,1.06639214
-4.70335168,1.67192192,0.00286538,0.09202903,0.38979124,0.00132299,0.51429714,1.10316914
-4.69734867,1.74117035,0.00295014,0.09744480,0.41345952,0.00138012,0.53872572,1.14612306
-4.69134567,1.81983525,0.00304398,0.10364268,0.43996824,0.00144803,0.56622423,1.19487321
-4.68534267,1.90717532,0.00314725,0.11055924,0.46917686,0.00152614,0.59655224,1.24893689
-4.67933967,2.00229858,0.00326018,0.11811681,0.50090729,0.00161370,0.62942302,1.30773091
-4.67333667,2.10416928,0.00338282,0.12622439,0.53494556,0.00170976,0.66450737,1.37057468
-4.66733367,2.21161773,0.00351503,0.13477884,0.57104418,0.00181319,0.70143802,1.43669555
-4.66133067,2.32335363,0.00365645,0.14366638,0.60892510,0.00192265,0.73981471,1.50523699
-4.65532766,2.43798354,0.00380649,0.15276437,0.64828335,0.00203665,0.77921004,1.57527000
-4.64932466,2.55403253,0.00396435,0.16194349,0.68879130,0.00215355,0.81917594,1.64580795
-4.64332166,2.66997010,0.00412900,0.17107012,0.73010338,0.00227156,0.85925087,1.71582506
-4.63731866,2.78424002,0.00429927,0.18000902,0.77186129,0.00238881,0.89896747,1.78427806
-4.63131566,2.89529329,0.00447382,0.18862612,0.81369932,0.00250336,0.93786060,1.85013072
-4.62531266,3.00162341,0.00465126,0.19679152,0.85524984,0.00261327,0.97547558,1.91238043
-4.61930965,3.10180254,0.00483014,0.20438233,0.89614858,0.00271661,1.01137632,1.97008582
-4.61330665,3.19451736,0.00500906,0.21128554,0.93603963,0.00281157,1.04515320,2.02239436
-4.60730365,3.27860280,0.00518667,0.21740065,0.97458005,0.00289644,1.07643041,2.06856865
-4.60130065,3.35307247,0.00536179,0.22264190,1.01144386,0.00296972,1.10487249,2.10801000
-4.59529765,3.41714401,0.00553338,0.22694024,1.04632548,0.00303014,1.13019005,2.14027821
-4.58929465,3.47025829,0.00570061,0.23024474,1.07894258,0.00307670,1.15214420,2.16510632
-4.58329165,3.51209152,0.00586284,0.23252348,1.10903833,0.00310869,1.17054999,2.18240934
-4.57728864,3.54255933,0.00601966,0.23376390,1.13638331,0.00312573,1.18527843,2.19228653
-4.57128564,3.56181292,0.00617079,0.23397259,1.16077690,0.00312778,1.19625736,2.19501657
-4.56528264,3.57022701,0.00631611,0.23317455,1.18204864,0.00311511,1.20347101,2.19104590
-4.55927964,3.56838048,0.00645557,0.23141194,1.20005943,0.00308833,1.20695855,2.18097047
-4.55327664,3.55703023,0.00658914,0.22874243,1.21470271,0.00304832,1.20681145,2.16551170
-4.54727364,3.53707970,0.00671673,0.22523717,1.22590576,0.00299622,1.20317006,2.14548747
-4.54127064,3.50954336,0.00683816,0.22097854,1.23363115,0.00293340,1.19621935,2.12177983
-4.53526763,3.47550883,0.00695306,0.21605771,1.23787808,0.00286136,1.18618402,2.09530047
-4.52926463,3.43609819,0.00706084,0.21057215,1.23868379,0.00278173,1.17332308,2.06695583
-4.52326163,3.39243039,0.00716068,0.20462318,1.23612468,0.00269618,1.15792400,2.03761342
-4.51725863,3.34558593,0.00725151,0.19831358,1.23031702,0.00260639,1.14029664,2.00807075
-4.51125563,3.29657564,0.00733204,0.19174537,1.22141708,0.00251398,1.12076692,1.97902850
-4.50525263,3.24631433,0.00740079,0.18501787,1.20962038,0.00242045,1.09967044,1.95106893
-4.49924962,3.19560049,0.00745619,0.17822592,1.19516002,0.00232718,1.07734609,1.92464052
-4.49324662,3.14510242,0.00749663,0.17145842,1.17830379,0.00223538,1.05412990,1.90004942
-4.48724362,3.09535119,0.00752059,0.16479721,1.15935027,0.00214605,1.03034902,1.87745793
-4.48124062,3.04674028,0.00752676,0.15831608,1.13862359,0.00205999,1.00631629,1.85688998
-4.47523762,2.99953165,0.00751417,0.15208024,1.11646737,0.00197782,0.98232529,1.83824307
-4.46923462,2.95386765,0.00748226,0.14614586,1.09323764,0.00189993,0.95864612,1.82130603
-4.46323162,2.90978786,0.00743105,0.14055999,1.06929538,0.00182654,0.93552214,1.80578150
-4.45722861,2.86724997,0.00736120,0.13536055,1.04499866,0.00175771,0.91316763,1.79131213
-4.45122561,2.82615351,0.00727404,0.13057663,1.02069503,0.00169339,0.89176665,1.77750884
-4.44522261,2.78636524,0.00717168,0.12622880,0.99671431,0.00163342,0.87147301,1.76398013
-4.43921961,2.74774497,0.00705692,0.12232968,0.97336219,0.00157758,0.85241139,1.75036065
-4.43321661,2.71017050,0.00693327,0.11888447,0.95091504,0.00152563,0.83467959,1.73633797
-4.42721361,2.67356068,0.00680488,0.11589168,0.92961585,0.00147736,0.81835165,1.72167613
-4.42121061,2.63789530,0.00667641,0.11334382,0.90967178,0.00143258,0.80348181,1.70623505
-4.41520760,2.60323106,0.00655289,0.11122814,0.89125311,0.00139121,0.79010885,1.68998481
-4.40920460,2.56971275,0.00643961,0.10952737,0.87449359,0.00135323,0.77826068,1.67301433
-4.40320160,2.53757919,0.00634190,0.10822048,0.85949209,0.00131876,0.76795874,1.65553401
-4.39719860,2.50716342,0.00626497,0.10728333,0.84631517,0.00128803,0.75922195,1.63787229
-4.39119560,2.47888722,0.00621374,0.10668933,0.83500048,0.00126139,0.75206979,1.62046625
-4.38519260,2.45324996,0.00619261,0.10641003,0.82556047,0.00123933,0.74652442,1.60384670
-4.37918959,2.43081209,0.00620538,0.10641558,0.81798621,0.00122241,0.74261143,1.58861842
-4.37318659,2.41217405,0.00625500,0.10667520,0.81225086,0.00121130,0.74035924,1.57543620
-4.36718359,2.39795107,0.00634356,0.10715748,0.80831266,0.00120672,0.73979705,1.56497787
-4.36118059,2.38874505,0.00647213,0.10783066,0.80611712,0.00120941,0.74095144,1.55791510
-4.35517759,2.38511446,0.00664073,0.10866281,0.80559829,0.00122008,0.74384181,1.55488333
-4.34917459,2.38754353,0.00684831,0.10962193,0.80667902,0.00123942,0.74847485,1.55645186
-4.34317159,2.39641190,0.00709277,0.11067607,0.80927031,0.00126800,0.75483847,1.56309522
-4.33716858,2.41196608,0.00737100,0.11179334,0.81326978,0.00130628,0.76289560,1.57516699
-4.33116558,2.43429399,0.00767898,0.11294193,0.81855947,0.00135453,0.77257819,1.59287701
-4.32516258,2.46330369,0.00801187,0.11409017,0.82500333,0.00141283,0.78378213,1.61627295
-4.31915958,2.49870757,0.00836420,0.11520658,0.83244451,0.00148101,0.79636317,1.64522702
-4.31315658,2.54001277,0.00872995,0.11626000,0.84070297,0.00155866,0.81013470,1.67942842
-4.30715358,2.58651880,0.00910279,0.11721977,0.84957366,0.00164510,0.82486729,1.71838202
