energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.13056528,1.39070950,0.00585200,0.05401638,0.49991592,0.03834293,0.00927683,1.03609316,0.42358809,0.23127121
-3.12456228,1.27681007,0.00587499,0.05060647,0.45517107,0.03549719,0.00869158,0.94701732,0.39274487,0.21188970
-3.11855928,1.17546507,0.00598211,0.04792291,0.41437547,0.03305254,0.00823282,0.86655759,0.36508705,0.19476336
-3.11255628,1.08716803,0.00617410,0.04595915,0.37775470,0.03102675,0.00789906,0.79515615,0.34084857,0.17994872
-3.10655328,1.01214551,0.00645012,0.04469773,0.34544012,0.02943222,0.00768693,0.73305797,0.32017697,0.16745742
-3.10055028,0.95036830,0.00680761,0.04411067,0.31747321,0.02827680,0.00759122,0.68031980,0.30313323,0.15725842
-3.09454727,0.90156810,0.00724227,0.04416002,0.29381198,0.02756470,0.00760495,0.63682333,0.28969380,0.14928108
-3.08854427,0.86525918,0.00774804,0.04479850,0.27433911,0.02729766,0.00771951,0.60229221,0.27975463,0.14341882
-3.08254127,0.84076407,0.00831711,0.04597033,0.25887160,0.02747633,0.00792477,0.57631199,0.27313713,0.13953338
-3.07653827,0.82724281,0.00893999,0.04761215,0.24717142,0.02810169,0.00820924,0.55835258,0.26959559,0.13745946
-3.07053527,0.82372489,0.00960564,0.04965412,0.23895691,0.02917679,0.00856024,0.54779244,0.26882605,0.13700979
-3.06453227,0.82914337,0.01030165,0.05202122,0.23391468,0.03070837,0.00896411,0.54394399,0.27047620,0.13798044
-3.05852926,0.84237036,0.01101442,0.05463462,0.23171156,0.03270869,0.00940647,0.54607968,0.27415621,0.14015633
-3.05252626,0.86225320,0.01172950,0.05741328,0.23200653,0.03519730,0.00987244,0.55345804,0.27945004,0.14331685
-3.04652326,0.88765051,0.01243187,0.06027561,0.23446213,0.03820265,0.01034695,0.56534916,0.28592719,0.14724145
-3.04052026,0.91746725,0.01310630,0.06314128,0.23875531,0.04176366,0.01081507,0.58105900,0.29315446,0.15171521
-3.03451726,0.95068800,0.01373776,0.06593303,0.24458722,0.04593093,0.01126227,0.59995189,0.30070748,0.15653409
-3.02851426,0.98640719,0.01431182,0.06857850,0.25169200,0.05076767,0.01167478,0.62147050,0.30818180,0.16150987
-3.02251126,1.02385554,0.01481505,0.07101195,0.25984395,0.05635005,0.01203993,0.64515274,0.31520307,0.16647459
-3.01650825,1.06242149,0.01523538,0.07317591,0.26886321,0.06276710,0.01234637,0.67064487,0.32143620,0.17128435
-3.01050525,1.10166672,0.01556251,0.07502249,0.27861942,0.07011985,0.01258441,0.69771014,0.32659318,0.17582223
-3.00450225,1.14133477,0.01578820,0.07651457,0.28903346,0.07851972,0.01274623,0.72623267,0.33043924,0.18000044
-2.99849925,1.18135223,0.01590647,0.07762649,0.30007685,0.08808611,0.01282601,0.75621592,0.33279721,0.18376130
-2.99249625,1.22182189,0.01591382,0.07834444,0.31176907,0.09894310,0.01282010,0.78777572,0.33354997,0.18707718
-2.98649325,1.26300772,0.01580932,0.07866645,0.32417251,0.11121529,0.01272704,0.82112763,0.33264081,0.18994930
-2.98049025,1.30531193,0.01559457,0.07860186,0.33738531,0.12502285,0.01254755,0.85656903,0.33007179,0.19240542
-2.97448724,1.34924462,0.01527364,0.07817045,0.35153231,0.14047585,0.01228445,0.89445628,0.32590015,0.19449641
-2.96848424,1.39538698,0.01485290,0.07740120,0.36675423,0.15766800,0.01194247,0.93517768,0.32023287,0.19629194
-2.96248124,1.44434945,0.01434077,0.07633064,0.38319569,0.17667007,0.01152808,0.97912320,0.31321973,0.19787540
-2.95647824,1.49672642,0.01374741,0.07500105,0.40099236,0.19752320,0.01104919,1.02665221,0.30504510,0.19933820
-2.95047524,1.55304961,0.01308434,0.07345839,0.42025793,0.22023228,0.01051490,1.07806059,0.29591880,0.20077385
-2.94447224,1.61374198,0.01236411,0.07175025,0.44107137,0.24476000,0.00993513,1.13354869,0.28606650,0.20227195
-2.93846923,1.67907477,0.01159982,0.06992376,0.46346515,0.27102152,0.00932029,1.19319174,0.27572007,0.20391243
-2.93246623,1.74912955,0.01080476,0.06802369,0.48741503,0.29888048,0.00868098,1.25691424,0.26510814,0.20576034
-2.92646323,1.82376754,0.00999202,0.06609068,0.51283199,0.32814634,0.00802765,1.32446983,0.25444753,0.20786141
-2.92046023,1.90260790,0.00917413,0.06415985,0.53955667,0.35857351,0.00737032,1.39542780,0.24393552,0.21023854
-2.91445723,1.98501640,0.00836274,0.06225972,0.56735686,0.38986239,0.00671830,1.46916722,0.23374364,0.21288958
-2.90845423,2.07010543,0.00756841,0.06041152,0.59592825,0.42166254,0.00608005,1.54487949,0.22401283,0.21578632
-2.90245123,2.15674575,0.00680036,0.05862891,0.62489836,0.45357794,0.00546296,1.62157935,0.21485031,0.21887473
-2.89644822,2.24358982,0.00606639,0.05691807,0.65383396,0.48517434,0.00487329,1.69812439,0.20632809,0.22207667
-2.89044522,2.32910593,0.00537278,0.05527825,0.68225133,0.51598851,0.00431606,1.77324246,0.19848310,0.22529266
-2.88444222,2.41162193,0.00472432,0.05370255,0.70962939,0.54553921,0.00379511,1.84556589,0.19131891,0.22840581
-2.87843922,2.48937674,0.00412429,0.05217900,0.73542489,0.57333944,0.00331309,1.91367144,0.18480866,0.23128659
-2.87243622,2.56057736,0.00357462,0.05069181,0.75908924,0.59890962,0.00287152,1.97612414,0.17889918,0.23379822
-2.86643322,2.62345915,0.00307596,0.04922280,0.78008613,0.62179110,0.00247093,2.03152325,0.17351587,0.23580240
-2.86043022,2.67634651,0.00262785,0.04775274,0.79790924,0.64155964,0.00211097,2.07854852,0.16856816,0.23716514
-2.85442721,2.71771138,0.00222891,0.04626275,0.81209938,0.65783815,0.00179049,2.11600448,0.16395517,0.23776239
-2.84842421,2.74622710,0.00187695,0.04473551,0.82226004,0.67030826,0.00150776,2.14286115,0.15957140,0.23748519
-2.84242121,2.76081513,0.00156922,0.04315631,0.82807107,0.67872019,0.00126056,2.15828915,0.15531204,0.23624407
-2.83641821,2.76068291,0.00130252,0.04151392,0.82929951,0.68290057,0.00104632,2.16168802,0.15107787,0.23397270
-2.83041521,2.74535107,0.00107339,0.03980111,0.82580749,0.68275777,0.00086226,2.15270632,0.14677936,0.23063039
-2.82441221,2.71466928,0.00087821,0.03801506,0.81755668,0.67828467,0.00070547,2.13125298,0.14234010,0.22620358
-2.81840920,2.66882011,0.00071336,0.03615735,0.80460919,0.66955863,0.00057305,2.09749951,0.13769920,0.22070615
-2.81240620,2.60831109,0.00057529,0.03423381,0.78712508,0.65673873,0.00046214,2.05187302,0.13281284,0.21417868
-2.80640320,2.53395561,0.00046062,0.03225412,0.76535650,0.64006053,0.00037002,1.99504077,0.12765494,0.20668667
-2.80040020,2.44684383,0.00036615,0.03023128,0.73963893,0.61982836,0.00029413,1.92788696,0.12221693,0.19831795
-2.79439720,2.34830510,0.00028897,0.02818087,0.71037980,0.59640577,0.00023213,1.85148298,0.11650682,0.18917924
-2.78839420,2.23986373,0.00022642,0.02612035,0.67804525,0.57020431,0.00018189,1.76705255,0.11054759,0.17939231
-2.78239120,2.12319018,0.00017614,0.02406816,0.64314548,0.54167133,0.00014149,1.67593336,0.10437514,0.16908971
-2.77638819,2.00004988,0.00013603,0.02204305,0.60621933,0.51127711,0.00010928,1.57953673,0.09803581,0.15841044
-2.77038519,1.87225161,0.00010431,0.02006322,0.56781877,0.47950195,0.00008379,1.47930717,0.09158378,0.14749555
-2.76438219,1.74159766,0.00007941,0.01814576,0.52849391,0.44682372,0.00006379,1.37668312,0.08507834,0.13648410
-2.75837919,1.60983743,0.00006002,0.01630604,0.48877898,0.41370612,0.00004821,1.27306050,0.07858119,0.12550941
-2.75237619,1.47862593,0.00004504,0.01455732,0.44917982,0.38058827,0.00003618,1.16976010,0.07215403,0.11469579
-2.74637319,1.34948859,0.00003355,0.01291043,0.41016319,0.34787576,0.00002695,1.06799974,0.06585623,0.10415590
-2.74037019,1.22379284,0.00002482,0.01137362,0.37214817,0.31593339,0.00001994,0.96887199,0.05974300,0.09398870
-2.73436718,1.10272722,0.00001822,0.00995252,0.33549972,0.28507982,0.00001464,0.87332759,0.05386378,0.08427803
-2.72836418,0.98728800,0.00001329,0.00865017,0.30052463,0.25558400,0.00001068,0.78216480,0.04826110,0.07509187
-2.72236118,0.87827294,0.00000962,0.00746721,0.26746947,0.22766351,0.00000773,0.69602452,0.04296981,0.06648216
-2.71635818,0.77628197,0.00000692,0.00640212,0.23652077,0.20148457,0.00000556,0.61539062,0.03801672,0.05848513
-2.71035518,0.68172369,0.00000494,0.00545146,0.20780686,0.17716360,0.00000398,0.54059510,0.03342047,0.05112214
-2.70435218,0.59482712,0.00000350,0.00461024,0.18140136,0.15477007,0.00000283,0.47182722,0.02919185,0.04440088
-2.69834917,0.51565742,0.00000247,0.00387222,0.15732790,0.13433044,0.00000201,0.40914589,0.02533429,0.03831683
-2.69234617,0.44413466,0.00000174,0.00323026,0.13556569,0.11583292,0.00000143,0.35249442,0.02184454,0.03285490
-2.68634317,0.38005453,0.00000122,0.00267662,0.11605582,0.09923264,0.00000103,0.30171688,0.01871350,0.02799125
-2.68034017,0.32311006,0.00000087,0.00220328,0.09870773,0.08445730,0.00000077,0.25657522,0.01592720,0.02369501
-2.67433717,0.27291330,0.00000064,0.00180219,0.08340588,0.07141269,0.00000061,0.21676644,0.01346773,0.01993012
-2.66833417,0.22901646,0.00000050,0.00146552,0.07001602,0.05998815,0.00000054,0.18193921,0.01131422,0.01665691
-2.66233117,0.19093154,0.00000043,0.00118584,0.05839122,0.05006166,0.00000056,0.15170949,0.00944377,0.01383368
-2.65632816,0.15814828,0.00000042,0.00095629,0.04837731,0.04150455,0.00000065,0.12567464,0.00783232,0.01141802
-2.65032516,0.13014990,0.00000048,0.00077073,0.03981760,0.03418561,0.00000083,0.10342589,0.00645542,0.00936804
-2.64432216,0.10642656,0.00000060,0.00062384,0.03255699,0.02797462,0.00000113,0.08455892,0.00528895,0.00764327
-2.63831916,0.08648640,0.00000079,0.00051122,0.02644530,0.02274530,0.00000156,0.06868251,0.00430961,0.00620558
-2.63231616,0.06986435,0.00000109,0.00042953,0.02133983,0.01837758,0.00000218,0.05542538,0.00349553,0.00501973
-2.62631316,0.05612867,0.00000150,0.00037652,0.01710737,0.01475943,0.00000305,0.04444117,0.00282651,0.00405395
-2.62031016,0.04488558,0.00000209,0.00035120,0.01362543,0.01178801,0.00000424,0.03541190,0.00228445,0.00328022
-2.61430715,0.03578222,0.00000288,0.00035392,0.01078303,0.00937050,0.00000587,0.02804992,0.00185350,0.00267466
-2.60830415,0.02850811,0.00000396,0.00038659,0.00848096,0.00742443,0.00000808,0.02209870,0.00152023,0.00221762
-2.60230115,0.02279561,0.00000540,0.00045281,0.00663173,0.00587777,0.00001103,0.01733266,0.00127385,0.00189393
-2.59629815,0.01841940,0.00000733,0.00055811,0.00515909,0.00466877,0.00001497,0.01355616,0.00110619,0.00169298
-2.59029515,0.01519552,0.00000987,0.00071026,0.00399749,0.00374556,0.00002016,0.01060202,0.00101193,0.00160892
-2.58429215,0.01297990,0.00001320,0.00091957,0.00309126,0.00306570,0.00002696,0.00832958,0.00098860,0.00164075
-2.57828914,0.01166693,0.00001752,0.00119922,0.00239375,0.00259565,0.00003579,0.00662260,0.00103677,0.00179255
-2.57228614,0.01118780,0.00002309,0.00156569,0.00186643,0.00231022,0.00004718,0.00538701,0.00116016,0.00207370
-2.56628314,0.01150911,0.00003023,0.00203918,0.00147800,0.00219198,0.00006176,0.00454875,0.00136579,0.00249909
-2.56028014,0.01263153,0.00003928,0.00264404,0.00120352,0.00223079,0.00008026,0.00405165,0.00166422,0.00308941
-2.55427714,0.01458866,0.00005068,0.00340918,0.00102357,0.00242330,0.00010356,0.00385542,0.00206976,0.00387146
-2.54827414,0.01744599,0.00006493,0.00436855,0.00092354,0.00277252,0.00013269,0.00393386,0.00260073,0.00487836
-2.54227114,0.02129996,0.00008260,0.00556142,0.00089295,0.00328743,0.00016881,0.00427322,0.00327973,0.00614980
-2.53626813,0.02627701,0.00010432,0.00703271,0.00092489,0.00398263,0.00021324,0.00487070,0.00413398,0.00773221
-2.53026513,0.03253244,0.00013083,0.00883316,0.00101545,0.00487798,0.00026746,0.00573316,0.00519558,0.00967875
-2.52426213,0.04024910,0.00016292,0.01101934,0.00116333,0.00599826,0.00033312,0.00687583,0.00650188,0.01204928
-2.51825913,0.04963556,0.00020144,0.01365352,0.00136945,0.00737275,0.00041200,0.00832118,0.00809576,0.01490998
-2.51225613,0.06092393,0.00024733,0.01680331,0.00163661,0.00903484,0.00050598,0.01009785,0.01002597,0.01833295
-2.50625313,0.07436689,0.00030154,0.02054111,0.00196924,0.01102152,0.00061709,0.01223949,0.01234743,0.02239538
-2.50025013,0.09023421,0.00036507,0.02494333,0.00237311,0.01337278,0.00074738,0.01478368,0.01512157,0.02717858
-2.49424712,0.10880847,0.00043891,0.03008930,0.00285521,0.01613096,0.00089894,0.01777076,0.01841661,0.03276673
-2.48824412,0.13038010,0.00052402,0.03606010,0.00342346,0.01933998,0.00107382,0.02124262,0.02230798,0.03924532
-2.48224112,0.15524187,0.00062131,0.04293709,0.00408667,0.02304449,0.00127398,0.02524144,0.02687863,0.04669945
-2.47623812,0.18368291,0.00073161,0.05080033,0.00485432,0.02728899,0.00150123,0.02980841,0.03221954,0.05521191
-2.47023512,0.21598250,0.00085560,0.05972694,0.00573649,0.03211684,0.00175715,0.03498241,0.03843018,0.06486115
-2.46423212,0.25240379,0.00099381,0.06978943,0.00674380,0.03756931,0.00204302,0.04079878,0.04561912,0.07571927
-2.45822911,0.29318797,0.00114656,0.08105417,0.00788736,0.04368463,0.00235977,0.04728813,0.05390473,0.08785001
-2.45222611,0.33854890,0.00131393,0.09357991,0.00917872,0.05049713,0.00270790,0.05447527,0.06341587,0.10130701
-2.44622311,0.38866877,0.00149576,0.10741669,0.01062995,0.05803646,0.00308746,0.06237836,0.07429277,0.11613226
-2.44022011,0.44369490,0.00169158,0.12260500,0.01225365,0.06632694,0.00349800,0.07100834,0.08668771,0.13235496
-2.43421711,0.50373795,0.00190061,0.13917538,0.01406310,0.07538716,0.00393851,0.08036858,0.10076580,0.14999089
-2.42821411,0.56887172,0.00212179,0.15714842,0.01607233,0.08522969,0.00440751,0.09045488,0.11670540,0.16904217
-2.42221111,0.63913442,0.00235375,0.17653520,0.01829628,0.09586099,0.00490300,0.10125590,0.13469831,0.18949763
-2.41620810,0.71453143,0.00259484,0.19733809,0.02075096,0.10728158,0.00542253,0.11275379,0.15494937,0.21133370
-2.41020510,0.79503912,0.00284317,0.21955195,0.02345354,0.11948630,0.00596326,0.12492519,0.17767537,0.23451568
-2.40420210,0.88060948,0.00309665,0.24316534,0.02642241,0.13246465,0.00652207,0.13774254,0.20310310,0.25899940
-2.39819910,0.97117487,0.00335302,0.26816196,0.02967724,0.14620129,0.00709562,0.15117545,0.23146617,0.28473304
-2.39219610,1.06665232,0.00360994,0.29452178,0.03323880,0.16067635,0.00768049,0.16519213,0.26300060,0.31165899
-2.38619310,1.16694665,0.00386506,0.32222183,0.03712876,0.17586581,0.00827325,0.17976087,0.29793892,0.33971549
-2.38019010,1.27195176,0.00411604,0.35123651,0.04136926,0.19174153,0.00887062,0.19485116,0.33650267,0.36883786
-2.37418709,1.38154929,0.00436067,0.38153705,0.04598230,0.20827110,0.00946952,0.21043454,0.37889340,0.39895919
-2.36818409,1.49560440,0.00459689,0.41309012,0.05098896,0.22541744,0.01006716,0.22648506,0.42528209,0.43001013
-2.36218109,1.61395811,0.00482289,0.44585548,0.05640836,0.24313798,0.01066110,0.24297901,0.47579733,0.46191797
-2.35617809,1.73641628,0.00503709,0.47978259,0.06225643,0.26138353,0.01124923,0.25989417,0.53051250,0.49460464
-2.35017509,1.86273550,0.00523823,0.51480640,0.06854454,0.28009695,0.01182981,0.27720835,0.58943249,0.52798384
-2.34417209,1.99260637,0.00542535,0.55084230,0.07527797,0.29921159,0.01240138,0.29489727,0.65248048,0.56195741
-2.33816908,2.12563513,0.00559781,0.58778065,0.08245430,0.31864962,0.01296270,0.31293193,0.71948550,0.59641115
-2.33216608,2.26132497,0.00575524,0.62548125,0.09006184,0.33832049,0.01351265,0.33127559,0.79017159,0.63121020
-2.32616308,2.39905820,0.00589759,0.66376799,0.09807811,0.35811969,0.01405006,0.34988040,0.86414922,0.66619470
-2.32016008,2.53808116,0.00602503,0.70242438,0.10646853,0.37792784,0.01457365,0.36868419,0.94091007,0.70117582
-2.31415708,2.67749338,0.00613794,0.74119034,0.11518542,0.39761054,0.01508183,0.38760741,1.01982560,0.73593272
-2.30815408,2.81624266,0.00623688,0.77976064,0.12416735,0.41701889,0.01557261,0.40655061,1.10015022,0.77021087
-2.30215108,2.95312743,0.00632252,0.81778557,0.13333904,0.43599103,0.01604347,0.42539273,1.18102957,0.80372214
-2.29614807,3.08680742,0.00639566,0.85487396,0.14261173,0.45435455,0.01649136,0.44399044,1.26151394,0.83614682
-2.29014507,3.21582340,0.00645717,0.89059889,0.15188427,0.47193005,0.01691262,0.46217871,1.34057700,0.86713795
-2.28414207,3.33862588,0.00650800,0.92450597,0.16104477,0.48853550,0.01730302,0.47977279,1.41713942,0.89632779
-2.27813907,3.45361251,0.00654919,0.95612423,0.16997291,0.50399149,0.01765788,0.49657160,1.49009669,0.92333658
-2.27213607,3.55917285,0.00658188,0.98497908,0.17854285,0.51812703,0.01797219,0.51236261,1.55835039,0.94778313
-2.26613307,3.65373904,0.00660736,1.01060709,0.18662665,0.53078574,0.01824077,0.52692800,1.62084153,0.96929691
-2.26013007,3.73584007,0.00662709,1.03257169,0.19409809,0.54183198,0.01845854,0.54005203,1.67658478,0.98753118
-2.25412706,3.80415715,0.00664277,1.05047942,0.20083674,0.55115666,0.01862075,0.55152918,1.72470188,1.00217639
-2.24812406,3.85757737,0.00665640,1.06399553,0.20673217,0.55868234,0.01872325,0.56117287,1.76445281,1.01297330
-2.24212106,3.89524284,0.00667031,1.07285845,0.21168806,0.56436724,0.01876279,0.56882424,1.79526315,1.01972499
-2.23611806,3.91659252,0.00668717,1.07689209,0.21562604,0.56820798,0.01873720,0.57436067,1.81674631,1.02230710
-2.23011506,3.92139445,0.00671006,1.07601555,0.21848915,0.57024063,0.01864572,0.57770348,1.82871938,1.02067582
-2.22411206,3.90976640,0.00674244,1.07024944,0.22024462,0.57054008,0.01848904,0.57882455,1.83121200,1.01487296
-2.21810905,3.88218370,0.00678811,1.05971865,0.22088608,0.56921761,0.01826952,0.57775135,1.82446760,1.00502788
-2.21210605,3.83947368,0.00685116,1.04465135,0.22043476,0.56641677,0.01799117,0.57457022,1.80893713,0.99135622
-2.20610305,3.78279701,0.00693587,1.02537426,0.21893996,0.56230768,0.01765962,0.56942760,1.78526574,0.97415531
-2.20010005,3.71361691,0.00704656,1.00230457,0.21647857,0.55708015,0.01728204,0.56252911,1.75427308,0.95379665
-2.19409705,3.63365806,0.00718748,0.97593897,0.21315371,0.55093586,0.01686691,0.55413656,1.71692853,0.93071587
-2.18809405,3.54485738,0.00736259,0.94684042,0.20909258,0.54408019,0.01642386,0.54456286,1.67432289,0.90540069
-2.18209105,3.44930963,0.00757538,0.91562350,0.20444364,0.53671402,0.01596330,0.53416514,1.62763802,0.87837766
-2.17608804,3.34921082,0.00782866,0.88293923,0.19937317,0.52902616,0.01549615,0.52333631,1.57811636,0.85019838
-2.17008504,3.24680248,0.00812437,0.84946007,0.19406149,0.52118670,0.01503346,0.51249536,1.52703205,0.82142596
-2.16408204,3.14431975,0.00846339,0.81586614,0.18869886,0.51334193,0.01458612,0.50207691,1.47566509,0.79262248
-2.15807904,3.04394585,0.00884534,0.78283309,0.18348133,0.50561085,0.01416448,0.49252023,1.42527995,0.76433801
-2.15207604,2.94777493,0.00926852,0.75102240,0.17860662,0.49808376,0.01377809,0.48425834,1.37710964,0.73710173
-2.14607304,2.85778463,0.00972980,0.72107426,0.17427015,0.49082287,0.01343542,0.47770731,1.33234567,0.71141544
-2.14007004,2.77581899,0.01022458,0.69360323,0.17066142,0.48386491,0.01314371,0.47325631,1.29213398,0.68774957
-2.13406703,2.70358133,0.01074687,0.66919657,0.16796063,0.47722560,0.01290882,0.47125851,1.25757661,0.66654162
-2.12806403,2.64263630,0.01128933,0.64841483,0.16633575,0.47090569,0.01273515,0.47202316,1.22973793,0.64819679
-2.12206103,2.59441932,0.01184351,0.63179421,0.16593996,0.46489805,0.01262565,0.47580879,1.20965447,0.63309029
-2.11605803,2.56025111,0.01240001,0.61985001,0.16690942,0.45919550,0.01258189,0.48281774,1.19834659,0.62157086
-2.11005503,2.54135475,0.01294879,0.61308032,0.16936143,0.45379869,0.01260411,0.49319203,1.19683010,0.61396471
-2.10405203,2.53887247,0.01347944,0.61196906,0.17339279,0.44872360,0.01269143,0.50701038,1.20612605,0.61057932
-2.09804902,2.55387912,0.01398158,0.61698766,0.17907844,0.44400797,0.01284196,0.52428641,1.22726661,0.61170626
-2.09204602,2.58739003,0.01444517,0.62859442,0.18647023,0.43971642,0.01305300,0.54496794,1.26129540,0.61762251
-2.08604302,2.64036077,0.01486086,0.64723108,0.19559582,0.43594357,0.01332121,0.56893727,1.30926060,0.62858969
-2.08004002,2.71367742,0.01522034,0.67331607,0.20645768,0.43281507,0.01364277,0.59601232,1.37219991,0.64485092
-2.07403702,2.80813635,0.01551657,0.70723427,0.21903217,0.43048630,0.01401352,0.62594863,1.45111670,0.66662495
-2.06803402,2.92441363,0.01574410,0.74932325,0.23326879,0.42913872,0.01442905,0.65844226,1.54694734,0.69409791
-2.06203102,3.06302466,0.01589915,0.79985650,0.24908948,0.42897390,0.01488481,0.69313339,1.66052027,0.72741259
-2.05602801,3.22427595,0.01597977,0.85902404,0.26638824,0.43020564,0.01537608,0.72961083,1.79250822,0.76665591
-2.05002501,3.40821125,0.01598584,0.92691148,0.28503098,0.43305035,0.01589802,0.76741738,1.94337529,0.81184521
-2.04402201,3.61455538,0.01591902,1.00347850,0.30485576,0.43771628,0.01644561,0.80605607,2.11332135,0.86291411
-2.03801901,3.84265921,0.01578263,1.08853808,0.32567352,0.44439216,0.01701363,0.84499741,2.30222680,0.91969890
-2.03201601,4.09144973,0.01558142,1.18173780,0.34726928,0.45323580,0.01759656,0.88368741,2.50960063,0.98192644
-2.02601301,4.35938938,0.01532141,1.28254469,0.36940411,0.46436322,0.01818853,0.92155664,2.73453551,1.04920454
-2.02001001,4.64444816,0.01500952,1.39023490,0.39181759,0.47783918,0.01878330,0.95802995,2.97567294,1.12101581
-2.01400700,4.94409221,0.01465332,1.50388947,0.41423109,0.49366933,0.01937417,0.99253700,3.23118184,1.19671575
-2.00800400,5.25529142,0.01426071,1.62239715,0.43635173,0.51179475,0.01995405,1.02452311,3.49875312,1.27553568
-2.00200100,5.57454814,0.01383963,1.74446496,0.45787698,0.53208913,0.02051544,1.05346044,3.77561254,1.35659103
-1.99599800,5.89794765,0.01339775,1.86863684,0.47849985,0.55435896,0.02105054,1.07885916,4.05855291,1.43889507
-1.98999500,6.22123035,0.01294227,1.99332025,0.49791462,0.57834671,0.02155136,1.10027820,4.34398624,1.52137791
-1.98399200,6.53988396,0.01247972,2.11682028,0.51582292,0.60373710,0.02200990,1.11733538,4.62801496,1.60291041
-1.97798899,6.84925329,0.01201580,2.23738021,0.53194002,0.63016621,0.02241831,1.12971658,4.90652074,1.68233218
-1.97198599,7.14466360,0.01155535,2.35322722,0.54600122,0.65723306,0.02276916,1.13718354,5.17526799,1.75848272
-1.96598299,7.42155295,0.01110227,2.46262154,0.55776805,0.68451317,0.02305565,1.13958019,5.43001832,1.83023444
-1.95997999,7.67560798,0.01065955,2.56390695,0.56703411,0.71157360,0.02327185,1.13683713,5.66665173,1.89652619
-1.95397699,7.90289720,0.01022940,2.65556052,0.57363047,0.73798854,0.02341292,1.12897408,5.88128916,1.95639576
-1.94797399,8.09999583,0.00981325,2.73623939,0.57743020,0.76335501,0.02347537,1.11610029,6.07041131,2.00900987
-1.94197099,8.26409606,0.00941199,2.80482235,0.57835213,0.78730757,0.02345718,1.09841280,6.23096818,2.05369027
-1.93596798,8.39309752,0.00902600,2.86044421,0.57636342,0.80953163,0.02335793,1.07619247,6.36047441,2.08993457
-1.92996498,8.48567354,0.00865538,2.90252146,0.57148102,0.82977439,0.02317890,1.04979805,6.45708579,2.11743078
-1.92396198,8.54130948,0.00830003,2.93076776,0.56377182,0.84785314,0.02292306,1.01965821,6.51965343,2.13606493
-1.91795898,8.56031155,0.00795978,2.94519868,0.55335145,0.86366032,0.02259503,0.98626195,6.54775299,2.14592118
-1.91195598,8.54378512,0.00763451,2.94612531,0.54038177,0.87716517,0.02220093,0.95014742,6.54168771,2.14727457
-1.90595298,8.49358383,0.00732416,2.93413728,0.52506706,0.88841200,0.02174828,0.91188964,6.50246532,2.14057665
-1.89994997,8.41223185,0.00702884,2.91007591,0.50764905,0.89751507,0.02124571,0.87208728,6.43175013,2.12643479
-1.89394697,8.30282304,0.00674878,2.87499891,0.48840086,0.90465060,0.02070274,0.83134895,6.33179297,2.10558617
-1.88794397,8.16890213,0.00648434,2.83013855,0.46762012,0.91004622,0.02012947,0.79027936,6.20534265,2.07886785
-1.88194097,8.01433362,0.00623600,2.77685511,0.44562147,0.91396867,0.01953629,0.74946565,6.05554348,2.04718419
-1.87593797,7.84316469,0.00600426,2.71658821,0.42272863,0.91671030,0.01893360,0.70946439,5.88582398,2.01147353
-1.86993497,7.65948861,0.00578963,2.65080799,0.39926638,0.91857521,0.01833147,0.67078946,5.69978210,1.97267544
-1.86393197,7.46731478,0.00559255,2.58096862,0.37555276,0.91986582,0.01773942,0.63390131,5.50107229,1.93170018
-1.85792896,7.27045114,0.00541335,2.50846596,0.35189160,0.92087048,0.01716620,0.59919776,5.29329935,1.88940166
-1.85192596,7.07240346,0.00525219,2.43460112,0.32856584,0.92185279,0.01661959,0.56700672,5.07992340,1.84655503
-1.84592296,6.87629532,0.00510906,2.36055120,0.30583164,0.92304310,0.01610628,0.53758095,4.86417934,1.80383962
-1.83991996,6.68481111,0.00498378,2.28734806,0.28391363,0.92463239,0.01563185,0.51109512,4.64901342,1.76182768
-1.83391696,6.50016281,0.00487597,2.21586539,0.26300140,0.92676882,0.01520069,0.48764504,4.43703812,1.72097923
-1.82791396,6.32408052,0.00478514,2.14681414,0.24324719,0.92955681,0.01481609,0.46724935,4.23050580,1.68164249
-1.82191096,6.15782491,0.00471070,2.08074559,0.22476492,0.93305838,0.01448033,0.44985332,4.03130028,1.64405966
-1.81590795,6.00221900,0.00465201,2.01806124,0.20763055,0.93729651,0.01419479,0.43533473,3.84094472,1.60837718
-1.80990495,5.85769570,0.00460851,1.95902840,0.19188350,0.94226003,0.01396012,0.42351163,3.66062342,1.57465940
-1.80390195,5.72435701,0.00457972,1.90379978,0.17752930,0.94790936,0.01377642,0.41415151,3.49121455,1.54290483
-1.79789895,5.60204034,0.00456535,1.85243590,0.16454294,0.95418279,0.01364341,0.40698177,3.33333058,1.51306350
-1.79189595,5.49038745,0.00456533,1.80492847,0.15287306,0.96100256,0.01356057,0.40170076,3.18736292,1.48505450
-1.78589295,5.38891172,0.00457987,1.76122328,0.14244660,0.96828029,0.01352736,0.39798930,3.05352760,1.45878264
-1.77988994,5.29705983,0.00460948,1.72124141,0.13317362,0.97592150,0.01354326,0.39552192,2.93190873,1.43415305
-1.77388694,5.21426467,0.00465493,1.68489734,0.12495226,0.98382883,0.01360788,0.39397763,2.82249746,1.41108322
-1.76788394,5.13998698,0.00471726,1.65211323,0.11767357,0.99190386,0.01372100,0.39304972,2.72522401,1.38951181
