energy_ev,total_up,Au_p_up,Au_d_up,B_p_up,B_d_up,Se_s_up,Se_p_up
-5.78989495,3.39543418,0.58691615,2.99025951,0.11498053,0.00000000,0.00057098,0.24792033
-5.78389195,3.31553543,0.56819729,2.92302219,0.11217436,0.00000000,0.00055341,0.23974038
-5.77788894,3.24195794,0.55212755,2.86076003,0.10960708,0.00000000,0.00055041,0.23179660
-5.77188594,3.17626318,0.53909256,2.80475256,0.10735121,0.00000000,0.00056258,0.22428191
-5.76588294,3.11989023,0.52941261,2.75619196,0.10546974,0.00000000,0.00059054,0.21737861
-5.75987994,3.07411705,0.52333361,2.71615138,0.10401437,0.00000000,0.00063485,0.21125341
-5.75387694,3.04002632,0.52102009,2.68555631,0.10302413,0.00000000,0.00069603,0.20605298
-5.74787394,3.01847606,0.52255033,2.66515978,0.10252444,0.00000000,0.00077453,0.20190016
-5.74187094,3.01007565,0.52791364,2.65552130,0.10252663,0.00000000,0.00087067,0.19889083
-5.73586793,3.01516728,0.53701006,2.65698986,0.10302792,0.00000000,0.00098464,0.19709163
-5.72986493,3.03381291,0.54965219,2.66969108,0.10401173,0.00000000,0.00111644,0.19653849
-5.72386193,3.06578678,0.56556934,2.69351827,0.10544854,0.00000000,0.00126581,0.19723590
-5.71785893,3.11057349,0.58441384,2.72812779,0.10729692,0.00000000,0.00143221,0.19915710
-5.71185593,3.16737155,0.60576932,2.77293854,0.10950505,0.00000000,0.00161478,0.20224504
-5.70585293,3.23510258,0.62916079,2.82713573,0.11201231,0.00000000,0.00181228,0.20641399
-5.69984992,3.31242609,0.65406629,2.88967940,0.11475118,0.00000000,0.00202308,0.21155196
-5.69384692,3.39776005,0.67992981,2.95931762,0.11764918,0.00000000,0.00224515,0.21752364
-5.68784392,3.48930721,0.70617502,3.03460478,0.12063097,0.00000000,0.00247603,0.22417384
-5.68184092,3.58508713,0.73221955,3.11392515,0.12362027,0.00000000,0.00271288,0.23133146
-5.67583792,3.68297374,0.75748932,3.19552172,0.12654194,0.00000000,0.00295247,0.23881363
-5.66983492,3.78073810,0.78143242,3.27753015,0.12932369,0.00000000,0.00319129,0.24643017
-5.66383192,3.87609560,0.80353223,3.35801757,0.13189783,0.00000000,0.00342554,0.25398808
-5.65782891,3.96675675,0.82331916,3.43502536,0.13420266,0.00000000,0.00365131,0.26129602
-5.65182591,4.05048046,0.84038084,3.50661523,0.13618366,0.00000000,0.00386460,0.26816868
-5.64582291,4.12512808,0.85437022,3.57091703,0.13779439,0.00000000,0.00406144,0.27443083
-5.63981991,4.18871684,0.86501155,3.62617702,0.13899710,0.00000000,0.00423806,0.27992112
-5.63381691,4.23947057,0.87210389,3.67080476,0.13976303,0.00000000,0.00439093,0.28449534
-5.62781391,4.27586601,0.87552220,3.70341689,0.14007244,0.00000000,0.00451693,0.28802925
-5.62181091,4.29667275,0.87521617,3.72287592,0.13991436,0.00000000,0.00461344,0.29042076
-5.61580790,4.30098519,0.87120666,3.72832233,0.13928614,0.00000000,0.00467838,0.29159157
-5.60980490,4.28824504,0.86358036,3.71919856,0.13819273,0.00000000,0.00471037,0.29148808
-5.60380190,4.25825337,0.85248271,3.69526360,0.13664588,0.00000000,0.00470871,0.29008172
-5.59779890,4.21117158,0.83810967,3.65659747,0.13466321,0.00000000,0.00467340,0.28736867
-5.59179590,4.14751125,0.82069866,3.60359540,0.13226724,0.00000000,0.00460520,0.28336895
-5.58579290,4.06811306,0.80051913,3.53695158,0.12948439,0.00000000,0.00450554,0.27812499
-5.57978989,3.97411607,0.77786327,3.45763361,0.12634405,0.00000000,0.00437652,0.27169978
-5.57378689,3.86691823,0.75303702,3.36684839,0.12287774,0.00000000,0.00422080,0.26417461
-5.56778389,3.74813035,0.72635204,3.26600121,0.11911831,0.00000000,0.00404151,0.25564649
-5.56178089,3.61952512,0.69811856,3.15664986,0.11509935,0.00000000,0.00384217,0.24622546
-5.55577789,3.48298361,0.66863949,3.04045573,0.11085467,0.00000000,0.00362656,0.23603167
-5.54977489,3.34044142,0.63820581,2.91913406,0.10641792,0.00000000,0.00339862,0.22519254
-5.54377189,3.19383656,0.60709324,2.79440543,0.10182238,0.00000000,0.00316229,0.21383989
-5.53776888,3.04506103,0.57556009,2.66795036,0.09710075,0.00000000,0.00292146,0.20210727
-5.53176588,2.89591775,0.54384624,2.54136874,0.09228512,0.00000000,0.00267980,0.19012736
-5.52576288,2.74808416,0.51217291,2.41614530,0.08740690,0.00000000,0.00244075,0.17802976
-5.51975988,2.60308330,0.48074319,2.29362218,0.08249682,0.00000000,0.00220739,0.16593888
-5.51375688,2.46226277,0.44974300,2.17497894,0.07758492,0.00000000,0.00198241,0.15397223
-5.50775388,2.32678168,0.41934222,2.06122026,0.07270049,0.00000000,0.00176808,0.14223892
-5.50175088,2.19760504,0.38969594,1.95317076,0.06787197,0.00000000,0.00156621,0.13083855
-5.49574787,2.07550494,0.36094553,1.85147645,0.06312682,0.00000000,0.00137820,0.11986032
-5.48974487,1.96106743,0.33321948,1.75661183,0.05849132,0.00000000,0.00120498,0.10938241
-5.48374187,1.85470393,0.30663392,1.66889124,0.05399028,0.00000000,0.00104710,0.09947163
-5.47773887,1.75666584,0.28129276,1.58848359,0.04964678,0.00000000,0.00090477,0.09018333
-5.47173587,1.66706106,0.25728753,1.51542875,0.04548184,0.00000000,0.00077783,0.08156142
-5.46573287,1.58587123,0.23469687,1.44965474,0.04151407,0.00000000,0.00066590,0.07363860
-5.45972986,1.51296847,0.21358584,1.39099437,0.03775939,0.00000000,0.00056834,0.06643676
-5.45372686,1.44813107,0.19400511,1.33920066,0.03423073,0.00000000,0.00048435,0.05996740
-5.44772386,1.39105712,0.17599005,1.29396033,0.03093783,0.00000000,0.00041301,0.05423218
-5.44172086,1.34137620,0.15955997,1.25490504,0.02788704,0.00000000,0.00035331,0.04922355
-5.43571786,1.29865868,0.14471756,1.22162025,0.02508133,0.00000000,0.00030421,0.04492540
-5.42971486,1.26242306,0.13144845,1.19365199,0.02252025,0.00000000,0.00026462,0.04131368
-5.42371186,1.23214170,0.11972124,1.17051183,0.02020007,0.00000000,0.00023350,0.03835717
-5.41770885,1.20724544,0.10948785,1.15168067,0.01811398,0.00000000,0.00020982,0.03601816
-5.41170585,1.18712781,0.10068422,1.13661188,0.01625242,0.00000000,0.00019259,0.03425321
-5.40570285,1.17114953,0.09323146,1.12473469,0.01460338,0.00000000,0.00018090,0.03301390
-5.39969985,1.15864386,0.08703738,1.11545827,0.01315287,0.00000000,0.00017388,0.03224766
-5.39369685,1.14892354,0.08199834,1.10817724,0.01188534,0.00000000,0.00017073,0.03189859
-5.38769385,1.14128949,0.07800148,1.10227889,0.01078419,0.00000000,0.00017072,0.03190834
-5.38169085,1.13504172,0.07492715,1.09715252,0.00983224,0.00000000,0.00017318,0.03221710
-5.37568784,1.12949237,0.07265152,1.09220080,0.00901221,0.00000000,0.00017751,0.03276455
-5.36968484,1.12398065,0.07104943,1.08685313,0.00830715,0.00000000,0.00018316,0.03349091
-5.36368184,1.11788952,0.06999713,1.08058052,0.00770086,0.00000000,0.00018966,0.03433800
-5.35767884,1.11066328,0.06937516,1.07291161,0.00717825,0.00000000,0.00019659,0.03525036
-5.35167584,1.10182562,0.06907105,1.06344904,0.00672562,0.00000000,0.00020358,0.03617634
-5.34567284,1.09099722,0.06898188,1.05188559,0.00633088,0.00000000,0.00021033,0.03706912
-5.33966983,1.07791211,0.06901660,1.03801910,0.00598379,0.00000000,0.00021663,0.03788777
-5.33366683,1.06243205,0.06909811,1.02176560,0.00567601,0.00000000,0.00022230,0.03859809
-5.32766383,1.04455801,0.06916493,1.00316980,0.00540116,0.00000000,0.00022727,0.03917343
-5.32166083,1.02443836,0.06917247,0.98241239,0.00515487,0.00000000,0.00023153,0.03959524
-5.31565783,1.00237294,0.06909393,0.95981361,0.00493470,0.00000000,0.00023517,0.03985352
-5.30965483,0.97881289,0.06892067,0.93583277,0.00474004,0.00000000,0.00023837,0.03994699
-5.30365183,0.95435589,0.06866211,0.91106353,0.00457205,0.00000000,0.00024142,0.03988302
-5.29764882,0.92973684,0.06834510,0.88622495,0.00443347,0.00000000,0.00024474,0.03967732
-5.29164582,0.90581402,0.06801290,0.86214830,0.00432850,0.00000000,0.00024887,0.03935341
-5.28564282,0.88355117,0.06772357,0.83976008,0.00426258,0.00000000,0.00025449,0.03894177
-5.27963982,0.86399562,0.06754798,0.82006147,0.00424226,0.00000000,0.00026244,0.03847885
-5.27363682,0.84825324,0.06756742,0.80410482,0.00427497,0.00000000,0.00027374,0.03800581
-5.26763382,0.83746058,0.06787087,0.79296753,0.00436886,0.00000000,0.00028959,0.03756717
-5.26163082,0.83275504,0.06855189,0.78772424,0.00453256,0.00000000,0.00031141,0.03720924
-5.25562781,0.83524365,0.06970547,0.78941767,0.00477502,0.00000000,0.00034083,0.03697858
-5.24962481,0.84597131,0.07142456,0.79902913,0.00510527,0.00000000,0.00037972,0.03692040
-5.24362181,0.86588926,0.07379665,0.81744917,0.00553225,0.00000000,0.00043021,0.03707691
-5.23761881,0.89582468,0.07690042,0.84544938,0.00606456,0.00000000,0.00049471,0.03748585
-5.23161581,0.93645217,0.08080240,0.88365599,0.00671029,0.00000000,0.00057592,0.03817913
-5.22561281,0.98826817,0.08555397,0.93252624,0.00747676,0.00000000,0.00067682,0.03918158
-5.21960980,1.05156905,0.09118868,0.99232811,0.00837037,0.00000000,0.00080072,0.04050995
-5.21360680,1.12643387,0.09771993,1.06312457,0.00939634,0.00000000,0.00095121,0.04217221
-5.20760380,1.21271254,0.10513925,1.14476277,0.01055859,0.00000000,0.00113220,0.04416702
-5.20160080,1.31002018,0.11341513,1.23686910,0.01185954,0.00000000,0.00134790,0.04648362
-5.19559780,1.41773828,0.12249255,1.33885058,0.01330001,0.00000000,0.00160280,0.04910190
-5.18959480,1.53502297,0.13229322,1.44990297,0.01487910,0.00000000,0.00190165,0.05199288
-5.18359180,1.66082079,0.14271659,1.56902581,0.01659417,0.00000000,0.00224945,0.05511945
-5.17758879,1.79389167,0.15364161,1.69504427,0.01844085,0.00000000,0.00265140,0.05843738
-5.17158579,1.93283880,0.16492930,1.82663748,0.02041312,0.00000000,0.00311286,0.06189655
-5.16558279,2.07614470,0.17642592,1.96237250,0.02250342,0.00000000,0.00363935,0.06544248
-5.15957979,2.22221226,0.18796681,2.10074311,0.02470286,0.00000000,0.00423645,0.06901790
-5.15357679,2.36940949,0.19938077,2.24021183,0.02700147,0.00000000,0.00490979,0.07256447
-5.14757379,2.51611621,0.21049467,2.37925389,0.02938852,0.00000000,0.00566497,0.07602459
-5.14157079,2.66077083,0.22113836,2.51640101,0.03185280,0.00000000,0.00650754,0.07934306
-5.13556778,2.80191515,0.23114954,2.65028344,0.03438305,0.00000000,0.00744285,0.08246872
-5.12956478,2.93823525,0.24037844,2.77966801,0.03696825,0.00000000,0.00847605,0.08535596
-5.12356178,3.06859639,0.24869210,2.90349068,0.03959804,0.00000000,0.00961196,0.08796593
-5.11755878,3.19207033,0.25597813,3.02088173,0.04226294,0.00000000,0.01085498,0.09026757
-5.11155578,3.30795365,0.26214767,3.13118248,0.04495462,0.00000000,0.01220891,0.09223824
-5.10555278,3.41577608,0.26713759,3.23395261,0.04766608,0.00000000,0.01367690,0.09386415
-5.09954977,3.51529845,0.27091166,3.32896764,0.05039166,0.00000000,0.01526120,0.09514034
-5.09354677,3.60650038,0.27346073,3.41620680,0.05312703,0.00000000,0.01696302,0.09607041
-5.08754377,3.68955834,0.27480198,3.49583190,0.05586898,0.00000000,0.01878231,0.09666590
-5.08154077,3.76481536,0.27497718,3.56815846,0.05861520,0.00000000,0.02071760,0.09694539
-5.07553777,3.83274402,0.27405008,3.63362063,0.06136388,0.00000000,0.02276573,0.09693340
-5.06953477,3.89390492,0.27210313,3.69273195,0.06411327,0.00000000,0.02492172,0.09665912
-5.06353177,3.94890283,0.26923364,3.74604419,0.06686122,0.00000000,0.02717856,0.09615497
-5.05752876,3.99834310,0.26554961,3.79410658,0.06960466,0.00000000,0.02952710,0.09545519
-5.05152576,4.04279072,0.26116541,3.83742760,0.07233909,0.00000000,0.03195600,0.09459441
-5.04552276,4.08273422,0.25619749,3.87644170,0.07505826,0.00000000,0.03445169,0.09360630
-5.03951976,4.11855639,0.25076047,3.91148236,0.07775377,0.00000000,0.03699851,0.09252239
-5.03351676,4.15051334,0.24496350,3.94276322,0.08041494,0.00000000,0.03957887,0.09137105
-5.02751376,4.17872276,0.23890730,3.97036785,0.08302882,0.00000000,0.04217355,0.09017668
-5.02151076,4.20316190,0.23268187,3.99424870,0.08558031,0.00000000,0.04476211,0.08895921
-5.01550775,4.22367498,0.22636495,4.01423491,0.08805253,0.00000000,0.04732334,0.08773377
-5.00950475,4.23998946,0.22002111,4.03004832,0.09042737,0.00000000,0.04983589,0.08651071
-5.00350175,4.25173982,0.21370180,4.04132645,0.09268611,0.00000000,0.05227887,0.08529576
-4.99749875,4.25849736,0.20744583,4.04765103,0.09481025,0.00000000,0.05463252,0.08409048
-4.99149575,4.25980424,0.20128062,4.04858030,0.09678235,0.00000000,0.05687888,0.08289291
-4.98549275,4.25520962,0.19522379,4.04368325,0.09858693,0.00000000,0.05900247,0.08169826
-4.97948974,4.24430609,0.18928514,4.03257390,0.10021128,0.00000000,0.06099079,0.08049980
-4.97348674,4.22676458,0.18346881,4.01494404,0.10164628,0.00000000,0.06283486,0.07928978
-4.96748374,4.20236591,0.17777549,3.99059281,0.10288696,0.00000000,0.06452952,0.07806033
-4.96148074,4.17102804,0.17220461,3.95945210,0.10393299,0.00000000,0.06607364,0.07680437
-4.95547774,4.13282779,0.16675633,3.92160682,0.10478891,0.00000000,0.06747016,0.07551643
-4.94947474,4.08801674,0.16143330,3.87730969,0.10546412,0.00000000,0.06872593,0.07419342
-4.94347174,4.03703106,0.15624214,3.82699030,0.10597274,0.00000000,0.06985148,0.07283522
-4.93746873,3.98049543,0.15119448,3.77125882,0.10633317,0.00000000,0.07086055,0.07144521
-4.93146573,3.91922166,0.14630780,3.71090461,0.10656757,0.00000000,0.07176959,0.07003062
-4.92546273,3.85420243,0.14160577,3.64689047,0.10670109,0.00000000,0.07259713,0.06860278
-4.91945973,3.78660106,0.13711836,3.58034304,0.10676118,0.00000000,0.07336317,0.06717719
-4.91345673,3.71773795,0.13288159,3.51254014,0.10677671,0.00000000,0.07408852,0.06577354
-4.90745373,3.64907428,0.12893706,3.44489550,0.10677721,0.00000000,0.07479417,0.06441549
-4.90145073,3.58219348,0.12533120,3.37894130,0.10679211,0.00000000,0.07550075,0.06313047
-4.89544772,3.51878075,0.12211439,3.31630873,0.10685003,0.00000000,0.07622802,0.06194928
-4.88944472,3.46060058,0.11933989,3.25870661,0.10697829,0.00000000,0.07699450,0.06090561
-4.88344172,3.40947218,0.11706263,3.20789781,0.10720237,0.00000000,0.07781713,0.06003551
-4.87743872,3.36724256,0.11533791,3.16567332,0.10754555,0.00000000,0.07871104,0.05937671
-4.87143572,3.33575671,0.11422000,3.13382338,0.10802860,0.00000000,0.07968934,0.05896785
-4.86543272,3.31682467,0.11376064,3.11410555,0.10866950,0.00000000,0.08076297,0.05884767
-4.85942971,3.31218513,0.11400749,3.10820939,0.10948319,0.00000000,0.08194056,0.05905409
-4.85342671,3.32346551,0.11500258,3.11771762,0.11048127,0.00000000,0.08322825,0.05962319
-4.84742371,3.35213883,0.11678072,3.14406435,0.11167168,0.00000000,0.08462945,0.06058814
-4.84142071,3.39947799,0.11936787,3.18849064,0.11305833,0.00000000,0.08614468,0.06197814
-4.83541771,3.46650854,0.12277976,3.25199882,0.11464065,0.00000000,0.08777118,0.06381728
-4.82941471,3.55396139,0.12702049,3.33530672,0.11641312,0.00000000,0.08950271,0.06612344
-4.82341171,3.66222746,0.13208141,3.43880386,0.11836479,0.00000000,0.09132915,0.06890725
-4.81740870,3.79131648,0.13794028,3.56251163,0.12047884,0.00000000,0.09323629,0.07217118
-4.81140570,3.94082225,0.14456076,3.70604976,0.12273225,0.00000000,0.09520564,0.07590873
-4.80540270,4.10989704,0.15189234,3.86861158,0.12509558,0.00000000,0.09721431,0.08010387
-4.79939970,4.29723730,0.15987070,4.04895011,0.12753301,0.00000000,0.09923518,0.08473071
-4.79339670,4.50108296,0.16841863,4.24537724,0.13000264,0.00000000,0.10123717,0.08975341
-4.78739370,4.71923176,0.17744735,4.45577724,0.13245706,0.00000000,0.10318576,0.09512649
-4.78139070,4.94906963,0.18685844,4.67763572,0.13484431,0.00000000,0.10504379,0.10079540
-4.77538769,5.18761744,0.19654612,4.90808423,0.13710907,0.00000000,0.10677246,0.10669745
-4.76938469,5.43159331,0.20639989,5.14395988,0.13919424,0.00000000,0.10833252,0.11276304
-4.76338169,5.67748921,0.21630746,5.38187860,0.14104269,0.00000000,0.10968561,0.11891724
-4.75737869,5.92165943,0.22615778,5.61831999,0.14259920,0.00000000,0.11079573,0.12508152
-4.75137569,6.16041792,0.23584400,5.84972068,0.14381248,0.00000000,0.11163072,0.13117574
-4.74537269,6.39014091,0.24526629,6.07257306,0.14463716,0.00000000,0.11216360,0.13712026
-4.73936968,6.60737081,0.25433440,6.28352530,0.14503561,0.00000000,0.11237386,0.14283797
-4.73336668,6.80891718,0.26296961,6.47947888,0.14497955,0.00000000,0.11224844,0.14825646
-4.72736368,6.99195068,0.27110634,6.65767959,0.14445130,0.00000000,0.11178244,0.15330989
-4.72136068,7.15408614,0.27869296,6.81579836,0.14344459,0.00000000,0.11097950,0.15794076
-4.71535768,7.29345158,0.28569208,6.95199876,0.14196493,0.00000000,0.10985172,0.16210140
-4.70935468,7.40874035,0.29208012,7.06498849,0.14002951,0.00000000,0.10841927,0.16575511
-4.70335168,7.49924475,0.29784638,7.15405323,0.13766647,0.00000000,0.10670960,0.16887696
-4.69734867,7.56487014,0.30299156,7.21907174,0.13491395,0.00000000,0.10475630,0.17145429
-4.69134567,7.60612952,0.30752592,7.26051213,0.13181851,0.00000000,0.10259770,0.17348670
-4.68534267,7.62411942,0.31146729,7.27941008,0.12843338,0.00000000,0.10027531,0.17498584
-4.67933967,7.62047861,0.31483894,7.27733027,0.12481650,0.00000000,0.09783212,0.17597476
-4.67333667,7.59733186,0.31766756,7.25631314,0.12102838,0.00000000,0.09531094,0.17648700
-4.66733367,7.55722134,0.31998152,7.21880938,0.11713005,0.00000000,0.09275279,0.17656546
-4.66133067,7.50302847,0.32180935,7.16760481,0.11318112,0.00000000,0.09019545,0.17626108
-4.65532766,7.43788917,0.32317875,7.10573846,0.10923793,0.00000000,0.08767233,0.17563133
-4.64932466,7.36510540,0.32411597,7.03641665,0.10535217,0.00000000,0.08521151,0.17473863
-4.64332166,7.28805549,0.32464566,6.96292554,0.10156961,0.00000000,0.08283520,0.17364873
-4.63731866,7.21010573,0.32479108,6.88854445,0.09792935,0.00000000,0.08055948,0.17242905
-4.63131566,7.13452502,0.32457463,6.81646207,0.09446330,0.00000000,0.07839434,0.17114702
-4.62531266,7.06440443,0.32401858,6.74969700,0.09119605,0.00000000,0.07634408,0.16986845
-4.61930965,7.00258258,0.32314581,6.69102409,0.08814501,0.00000000,0.07440779,0.16865593
-4.61330665,6.95157828,0.32198052,6.64290767,0.08532077,0.00000000,0.07258020,0.16756735
-4.60730365,6.91353087,0.32054872,6.60744246,0.08272771,0.00000000,0.07085248,0.16665439
-4.60130065,6.89014914,0.31887842,6.58630297,0.08036460,0.00000000,0.06921318,0.16596122
-4.59529765,6.88266943,0.31699948,6.58070210,0.07822542,0.00000000,0.06764914,0.16552319
-4.58929465,6.89182356,0.31494300,6.59135955,0.07630008,0.00000000,0.06614632,0.16536580
-4.58329165,6.91781725,0.31274037,6.61848065,0.07457512,0.00000000,0.06469057,0.16550372
-4.57728864,6.96031971,0.31042198,6.66174652,0.07303440,0.00000000,0.06326822,0.16594012
-4.57128564,7.01846519,0.30801568,6.72031578,0.07165968,0.00000000,0.06186657,0.16666622
-4.56528264,7.09086710,0.30554513,6.79283888,0.07043114,0.00000000,0.06047426,0.16766119
-4.55927964,7.17564503,0.30302821,6.87748488,0.06932778,0.00000000,0.05908142,0.16889233
-4.55327664,7.27046523,0.30047559,6.97198136,0.06832787,0.00000000,0.05767984,0.17031573
-4.54727364,7.37259416,0.29788967,7.07366683,0.06740924,0.00000000,0.05626292,0.17187725
-4.54127064,7.47896467,0.29526398,7.17955537,0.06654968,0.00000000,0.05482567,0.17351397
-4.53526763,7.58625388,0.29258324,7.28641222,0.06572723,0.00000000,0.05336463,0.17515600
-4.52926463,7.69097105,0.28982392,7.39083893,0.06492064,0.00000000,0.05187780,0.17672870
-4.52326163,7.78955340,0.28695566,7.48936583,0.06410970,0.00000000,0.05036454,0.17815516
-4.51725863,7.87846727,0.28394319,7.57854957,0.06327575,0.00000000,0.04882561,0.17935895
-4.51125563,7.95431156,0.28074887,7.65507245,0.06240217,0.00000000,0.04726312,0.18026695
-4.50525263,8.01392007,0.27733576,7.71584075,0.06147486,0.00000000,0.04568057,0.18081229
-4.49924962,8.05445924,0.27367085,7.75807840,0.06048279,0.00000000,0.04408296,0.18093709
-4.49324662,8.07351768,0.26972851,7.77941274,0.05941846,0.00000000,0.04247683,0.18059507
-4.48724362,8.06918408,0.26549387,7.77794921,0.05827834,0.00000000,0.04087034,0.17975374
-4.48124062,8.04011042,0.26096587,7.75233196,0.05706321,0.00000000,0.03927337,0.17839621
-4.47523762,7.98555788,0.25615995,7.70178806,0.05577842,0.00000000,0.03769752,0.17652241
-4.46923462,7.90542342,0.25111002,7.62615333,0.05443398,0.00000000,0.03615610,0.17414972
-4.46323162,7.80024584,0.24586982,7.52587869,0.05304452,0.00000000,0.03466403,0.17131295
-4.45722861,7.67119082,0.24051331,7.40201664,0.05162908,0.00000000,0.03323769,0.16806367
-4.45122561,7.52001534,0.23513428,7.25618815,0.05021073,0.00000000,0.03189465,0.16446885
-4.44522261,7.34901275,0.22984503,7.09053121,0.04881605,0.00000000,0.03065339,0.16060896
-4.43921961,7.16094046,0.22477417,6.90763290,0.04747442,0.00000000,0.02953289,0.15657551
-4.43321661,6.95893301,0.22006369,6.71044749,0.04621724,0.00000000,0.02855212,0.15246821
-4.42721361,6.74640380,0.21586539,6.50220374,0.04507700,0.00000000,0.02772957,0.14839183
-4.42121061,6.52693917,0.21233670,6.28630487,0.04408629,0.00000000,0.02708266,0.14445286
-4.41520760,6.30418896,0.20963625,6.06622487,0.04327678,0.00000000,0.02662719,0.14075620
-4.40920460,6.08175752,0.20791924,5.84540526,0.04267821,0.00000000,0.02637670,0.13740195
-4.40320160,5.86309927,0.20733274,5.62715577,0.04231740,0.00000000,0.02634196,0.13448247
-4.39719860,5.65142258,0.20801132,5.41456277,0.04221734,0.00000000,0.02653040,0.13207976
-4.39119560,5.44960533,0.21007291,5.21040843,0.04239636,0.00000000,0.02694566,0.13026338
-4.38519260,5.26012492,0.21361525,5.01710345,0.04286748,0.00000000,0.02758723,0.12908889
-4.37918959,5.08500497,0.21871299,4.83663523,0.04363791,0.00000000,0.02845011,0.12859687
-4.37318659,4.92578016,0.22541550,4.67053307,0.04470867,0.00000000,0.02952468,0.12881262
-4.36718359,4.78347972,0.23374560,4.51985084,0.04607450,0.00000000,0.03079664,0.12974646
-4.36118059,4.65862958,0.24369916,4.38516720,0.04772393,0.00000000,0.03224707,0.13139457
-4.35517759,4.55127231,0.25524559,4.26660251,0.04963952,0.00000000,0.03385273,0.13374044
-4.34917459,4.46100306,0.26832926,4.16385091,0.05179836,0.00000000,0.03558638,0.13675672
-4.34317159,4.38701955,0.28287179,4.07622564,0.05417271,0.00000000,0.03741735,0.14040737
-4.33716858,4.32818311,0.29877506,4.00271511,0.05673087,0.00000000,0.03931216,0.14465014
-4.33116558,4.28308801,0.31592495,3.94204674,0.05943810,0.00000000,0.04123533,0.14943901
-4.32516258,4.25013553,0.33419550,3.89275570,0.06225774,0.00000000,0.04315021,0.15472673
-4.31915958,4.22760950,0.35345343,3.85325536,0.06515234,0.00000000,0.04502002,0.16046706
-4.31315658,4.21375011,0.37356284,3.82190643,0.06808486,0.00000000,0.04680874,0.16661682
-4.30715358,4.20682280,0.39438976,3.79708197,0.07101984,0.00000000,0.04848219,0.17313747
