energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.84992496,6.79910142,0.89644305,0.00938524,5.12202694,2.41328085,0.02668358,3.91050576
-5.84392196,6.71201125,0.89468382,0.00945739,5.06146814,2.35363994,0.02724581,3.84203384
-5.83791896,6.61591260,0.89166096,0.00951156,4.99343594,2.29089578,0.02778273,3.76864118
-5.83191596,6.51306548,0.88761740,0.00954866,4.91961339,2.22613052,0.02829159,3.69178651
-5.82591296,6.40568144,0.88279803,0.00956974,4.84164390,2.16039825,0.02876984,3.61288596
-5.81990995,6.29584742,0.87744205,0.00957592,4.76108073,2.09469049,0.02921501,3.53326474
-5.81390695,6.18545849,0.87177589,0.00956837,4.67934284,2.02990598,0.02962463,3.45411499
-5.80790395,6.07616178,0.86600691,0.00954821,4.59767822,1.96682584,0.02999605,3.37646119
-5.80190095,5.96931340,0.86031819,0.00951652,4.51713584,1.90609499,0.03032640,3.30113421
-5.79589795,5.86594958,0.85486453,0.00947424,4.43854671,1.84820997,0.03061248,3.22875465
-5.78989495,5.76677242,0.84976972,0.00942216,4.36251423,1.79351365,0.03085079,3.15972566
-5.78389195,5.67215039,0.84512521,0.00936089,4.28941375,1.74219646,0.03103749,3.09423507
-5.77788894,5.58213275,0.84098997,0.00929088,4.21940072,1.69430384,0.03116848,3.03226643
-5.77188594,5.49647679,0.83739174,0.00921238,4.15242671,1.64974928,0.03123954,2.97361801
-5.76588294,5.41468617,0.83432921,0.00912547,4.08826221,1.60833218,0.03124647,2.91792866
-5.75987994,5.33605844,0.83177517,0.00903009,4.02652503,1.56975940,0.03118531,2.86470929
-5.75387694,5.25973928,0.82968034,0.00892607,3.96671283,1.53366964,0.03105255,2.81337833
-5.74787394,5.18478098,0.82797765,0.00881318,3.90823840,1.49965933,0.03084544,2.76329973
-5.74187094,5.11020265,0.82658669,0.00869118,3.85046620,1.46730896,0.03056225,2.71382174
-5.73586793,5.03504946,0.82541824,0.00855991,3.79274865,1.43620876,0.03020248,2.66431502
-5.72986493,4.95844855,0.82437847,0.00841928,3.73446092,1.40598259,0.02976717,2.61420837
-5.72386193,4.87965932,0.82337286,0.00826941,3.67503284,1.37630921,0.02925909,2.56302090
-5.71785893,4.79811629,0.82230953,0.00811063,3.61397698,1.34694005,0.02868286,2.51038932
-5.71185593,4.71346274,0.82110195,0.00794356,3.55091196,1.31771302,0.02804505,2.45608950
-5.70585293,4.62557438,0.81967102,0.00776910,3.48558038,1.28856170,0.02735423,2.40005144
-5.69984992,4.53457199,0.81794648,0.00758851,3.41786097,1.25951994,0.02662089,2.34236741
-5.69384692,4.44082312,0.81586772,0.00740338,3.34777476,1.23072159,0.02585730,2.28329300
-5.68784392,4.34493302,0.81338401,0.00721561,3.27548542,1.20239578,0.02507732,2.22324117
-5.68184092,4.24772547,0.81045432,0.00702743,3.20129393,1.17485786,0.02429609,2.16276992
-5.67583792,4.15021468,0.80704682,0.00684130,3.12562814,1.14849661,0.02352976,2.10256394
-5.66983492,4.05356955,0.80313809,0.00665988,3.04902786,1.12375841,0.02279501,2.04341131
-5.66383192,3.95907217,0.79871237,0.00648599,2.97212622,1.10112893,0.02210874,1.98617619
-5.65782891,3.86807213,0.79376065,0.00632247,2.89562814,1.08111329,0.02148753,1.93176861
-5.65182591,3.78193884,0.78827998,0.00617213,2.82028689,1.06421548,0.02094728,1.88111271
-5.64582291,3.70201367,0.78227285,0.00603766,2.74687961,1.05091780,0.02050273,1.83511455
-5.63981991,3.62956382,0.77574674,0.00592154,2.67618280,1.04166131,0.02016710,1.79463073
-5.63381691,3.56573972,0.76871398,0.00582596,2.60894854,1.03682778,0.01995169,1.76043911
-5.62781391,3.51153751,0.76119164,0.00575274,2.54588246,1.03672402,0.01986563,1.73321258
-5.62181091,3.46776790,0.75320177,0.00570327,2.48762400,1.04156911,0.01991556,1.71349679
-5.61580790,3.43503242,0.74477166,0.00567850,2.43472967,1.05148473,0.02010555,1.70169261
-5.60980490,3.41370775,0.73593426,0.00567886,2.38765990,1.06648928,0.02043692,1.69804388
-5.60380190,3.40393860,0.72672872,0.00570431,2.34676958,1.08649552,0.02090829,1.70263069
-5.59779890,3.40563892,0.71720084,0.00575429,2.31230273,1.11131203,0.02151561,1.71536832
-5.59179590,3.41850120,0.70740364,0.00582781,2.28439125,1.14064812,0.02225233,1.73601176
-5.58579290,3.44201331,0.69739773,0.00592344,2.26305748,1.17412210,0.02310957,1.76416534
-5.57978989,3.47548155,0.68725168,0.00603941,2.24822048,1.21127224,0.02407644,1.79929692
-5.57378689,3.51805901,0.67704221,0.00617365,2.23970537,1.25157016,0.02514036,1.84075599
-5.56778389,3.56877750,0.66685409,0.00632391,2.23725530,1.29443580,0.02628742,1.88779471
-5.56178089,3.62658166,0.65677993,0.00648777,2.24054520,1.33925348,0.02750283,1.93959086
-5.55577789,3.69036337,0.64691954,0.00666278,2.24919651,1.38538823,0.02877125,1.99527175
-5.54977489,3.75899496,0.63737900,0.00684653,2.26279228,1.43220175,0.03007730,2.05393792
-5.54377189,3.83135959,0.62826931,0.00703667,2.28089149,1.47906737,0.03140589,2.11468571
-5.53776888,3.90637755,0.61970458,0.00723101,2.30304206,1.52538343,0.03274260,2.17662770
-5.53176588,3.98302714,0.61179987,0.00742754,2.32879191,1.57058452,0.03407401,2.23891042
-5.52576288,4.06035976,0.60466843,0.00762448,2.35769737,1.61415042,0.03538795,2.30072853
-5.51975988,4.13750854,0.59841873,0.00782024,2.38932886,1.65561243,0.03667368,2.36133543
-5.51375688,4.21369080,0.59315106,0.00801347,2.42327370,1.69455709,0.03792202,2.42004996
-5.50775388,4.28820471,0.58895395,0.00820299,2.45913605,1.73062746,0.03912539,2.47625954
-5.50175088,4.36042117,0.58590051,0.00838783,2.49653467,1.76352225,0.04027781,2.52942002
-5.49574787,4.42977210,0.58404501,0.00856709,2.53509876,1.79299316,0.04137477,2.57905303
-5.48974487,4.49573673,0.58341957,0.00874000,2.57446288,1.81884108,0.04241312,2.62474137
-5.48374187,4.55782746,0.58403162,0.00890582,2.61426170,1.84091157,0.04339085,2.66612356
-5.47773887,4.61557717,0.58586194,0.00906380,2.65412549,1.85909038,0.04430688,2.70288830
-5.47173587,4.66852940,0.58886369,0.00921319,2.69367735,1.87329942,0.04516079,2.73476983
-5.46573287,4.71623305,0.59296257,0.00935317,2.73253278,1.88349386,0.04595262,2.76154488
-5.45972986,4.75824247,0.59805807,0.00948290,2.77030238,1.88966052,0.04668261,2.78303192
-5.45372686,4.79412361,0.60402605,0.00960146,2.80659796,1.89181806,0.04735098,2.79909302
-5.44772386,4.82346648,0.61072245,0.00970795,2.84104217,1.89001872,0.04795782,2.80963848
-5.44172086,4.84590342,0.61798807,0.00980150,2.87328147,1.88435181,0.04850292,2.81463411
-5.43571786,4.86113225,0.62565433,0.00988129,2.90300197,1.87494842,0.04898572,2.81411065
-5.42971486,4.86894310,0.63354954,0.00994666,2.92994730,1.86198711,0.04940535,2.80817489
-5.42371186,4.86924700,0.64150561,0.00999716,2.95393760,1.84569994,0.04976064,2.79702132
-5.41770885,4.86210435,0.64936470,0.01003262,2.97488837,1.82637820,0.05005029,2.78094371
-5.41170585,4.84775112,0.65698549,0.01005318,2.99282801,1.80437726,0.05027302,2.76034515
-5.40570285,4.82662074,0.66424881,0.01005940,3.00791275,1.78011989,0.05042783,2.73574594
-5.39969985,4.79935980,0.67106219,0.01005226,3.02043782,1.75409742,0.05051423,2.70778799
-5.39369685,4.76683593,0.67736318,0.01003317,3.03084387,1.72686845,0.05053258,2.67723530
-5.38769385,4.73013683,0.68312127,0.01000401,3.03971791,1.69905457,0.05048437,2.64496972
-5.38169085,4.69055979,0.68833816,0.00996707,3.04778825,1.67133327,0.05037256,2.61198174
-5.37568784,4.64959156,0.69304668,0.00992503,3.05591338,1.64442781,0.05020188,2.57935638
-5.36968484,4.60887918,0.69730813,0.00988089,3.06506487,1.61909445,0.04997906,2.54825428
-5.36368184,4.57019259,0.70120847,0.00983785,3.07630494,1.59610732,0.04971309,2.51988864
-5.35767884,4.53538053,0.70485341,0.00979928,3.09075929,1.57624155,0.04941532,2.49549858
-5.35167584,4.50632155,0.70836285,0.00976856,3.10958641,1.56025512,0.04909954,2.47632007
-5.34567284,4.48487183,0.71186488,0.00974897,3.13394427,1.54887025,0.04878195,2.46355513
-5.33966983,4.47281224,0.71548973,0.00974361,3.16495593,1.54275490,0.04848094,2.45834069
-5.33366683,4.47179633,0.71936390,0.00975528,3.20367506,1.54250508,0.04821684,2.46171800
-5.32766383,4.48330142,0.72360479,0.00978635,3.25105284,1.54862855,0.04801149,2.47460373
-5.32166083,4.50858433,0.72831611,0.00983871,3.30790716,1.56153045,0.04788767,2.49776365
-5.31565783,4.54864327,0.73358405,0.00991373,3.37489533,1.58150135,0.04786846,2.53178972
-5.30965483,4.60418690,0.73947441,0.01001215,3.45249097,1.60870788,0.04797639,2.57708137
-5.30365183,4.67561150,0.74603074,0.01013410,3.54096577,1.64318642,0.04823264,2.63383139
-5.29764882,4.76298653,0.75327338,0.01027907,3.64037670,1.68483975,0.04865607,2.70201686
-5.29164582,4.86604895,0.76119931,0.01044597,3.75055879,1.73343681,0.04926226,2.78139547
-5.28564282,4.98420619,0.76978273,0.01063309,3.87112383,1.78861565,0.05006266,2.87150724
-5.27963982,5.11654736,0.77897626,0.01083821,4.00146474,1.84988925,0.05106365,2.97168160
-5.27363682,5.26186255,0.78871250,0.01105863,4.14076574,1.91665431,0.05226589,3.08104987
-5.26763382,5.41866924,0.79890594,0.01129124,4.28801772,1.98820264,0.05366370,3.19856275
-5.26163082,5.58524538,0.80945500,0.01153262,4.44203873,2.06373509,0.05524474,3.32301240
-5.25562781,5.75966817,0.82024421,0.01177910,4.60149873,2.14237749,0.05698985,3.45305876
-5.24962481,5.93985746,0.83114633,0.01202687,4.76494824,2.22319856,0.05887329,3.58725938
-5.24362181,6.12362283,0.84202453,0.01227205,4.93084984,2.30522908,0.06086312,3.72410192
-5.23761881,6.30871296,0.85273445,0.01251077,5.09761174,2.38748213,0.06292197,3.86203854
-5.23161581,6.49286601,0.86312627,0.01273929,5.26362241,2.46897359,0.06500807,3.99952098
-5.22561281,6.67385951,0.87304686,0.01295402,5.42728503,2.54874258,0.06707646,4.13503536
-5.21960980,6.84955828,0.88234179,0.01315162,5.58705060,2.62587103,0.06908054,4.26713539
-5.21360680,7.01795880,0.89085759,0.01332910,5.74144872,2.69950180,0.07097360,4.39447275
-5.20760380,7.17722865,0.89844393,0.01348379,5.88911453,2.76885479,0.07271059,4.51582369
-5.20160080,7.32573948,0.90495599,0.01361346,6.02881119,2.83324031,0.07424978,4.63011054
-5.19559780,7.46209264,0.91025694,0.01371632,6.15944681,2.89206939,0.07555443,4.73641747
-5.18959480,7.58513644,0.91422043,0.01379105,6.28008528,2.94486058,0.07659426,4.83399995
-5.18359180,7.69397472,0.91673316,0.01383680,6.38995092,2.99124307,0.07734675,4.92228741
-5.17758879,7.78796668,0.91769749,0.01385322,6.48842681,3.03095607,0.07779811,5.00087951
-5.17158579,7.86671842,0.91703395,0.01384045,6.57504746,3.06384476,0.07794396,5.06953618
-5.16558279,7.93006714,0.91468366,0.01379907,6.64948653,3.08985306,0.07778961,5.12816252
-5.15957979,7.97805923,0.91061055,0.01373012,6.71154085,3.10901384,0.07734998,5.17678947
-5.15357679,8.01092413,0.90480337,0.01363505,6.76111210,3.12143740,0.07664907,5.21555189
-5.14757379,8.02904564,0.89727734,0.01351566,6.79818776,3.12729891,0.07571918,5.24466546
-5.14157079,8.03293294,0.88807539,0.01337412,6.82282306,3.12682572,0.07459963,5.26440424
-5.13556778,8.02319317,0.87726903,0.01321290,6.83512542,3.12028559,0.07333536,5.27508030
-5.12956478,8.00050754,0.86495860,0.01303472,6.83524284,3.10797641,0.07197517,5.27702711
-5.12356178,7.96561238,0.85127309,0.01284254,6.82335741,3.09021827,0.07056994,5.27058772
-5.11755878,7.91928637,0.83636926,0.01263952,6.79968465,3.06734835,0.06917068,5.25610859
-5.11155578,7.86234441,0.82043021,0.01242898,6.76447890,3.03971879,0.06782667,5.23393953
-5.10555278,7.79563832,0.80366329,0.01221439,6.71804465,3.00769772,0.06658362,5.20443962
-5.09954977,7.72006377,0.78629745,0.01199933,6.66075304,2.97167310,0.06548214,5.16798865
-5.09354677,7.63657239,0.76857987,0.01178746,6.59306250,2.93205907,0.06455627,5.12500309
-5.08754377,7.54618777,0.75077218,0.01158253,6.51554183,2.88930396,0.06383245,5.07595530
-5.08154077,7.45002333,0.73314613,0.01138833,6.42889413,2.84389932,0.06332879,5.02139449
-5.07553777,7.34930035,0.71597879,0.01120867,6.33397959,2.79638898,0.06305460,4.96196750
-5.06953477,7.24536391,0.69954763,0.01104735,6.23183506,2.74737721,0.06301047,4.89843791
-5.06353177,7.13969503,0.68412525,0.01090812,6.12368887,2.69753516,0.06318853,4.83170157
-5.05752876,7.03391718,0.66997416,0.01079467,6.01096894,2.64760467,0.06357319,4.76279712
-5.05152576,6.92979596,0.65734170,0.01071052,5.89530320,2.59839890,0.06414208,4.69291043
-5.04552276,6.82923084,0.64645513,0.01065907,5.77851132,2.55079914,0.06486730,4.62337188
-5.03951976,6.73423865,0.63751715,0.01064346,5.66258733,2.50574784,0.06571684,4.55564616
-5.03351676,6.64692869,0.63070195,0.01066655,5.54967324,2.46423741,0.06665612,4.49131448
-5.02751376,6.56946995,0.62615189,0.01073088,5.44202398,2.42729530,0.06764961,4.43204939
-5.02151076,6.50405109,0.62397479,0.01083860,5.34196474,2.39596546,0.06866236,4.37958305
-5.01550775,6.45283444,0.62424207,0.01099138,5.25184164,2.37128681,0.06966149,4.33566969
-5.00950475,6.41790521,0.62698759,0.01119044,5.17396734,2.35426921,0.07061755,4.30204343
-5.00350175,6.40121748,0.63220724,0.01143644,5.11056308,2.34586777,0.07150556,4.28037286
-4.99749875,6.40453840,0.63985924,0.01172944,5.06369893,2.34695608,0.07230592,4.27221361
-4.99149575,6.42939226,0.64986504,0.01206891,5.03523389,2.35829928,0.07300492,4.27896038
-4.98549275,6.47700598,0.66211079,0.01245364,5.02675768,2.38052759,0.07359498,4.30179981
-4.97948974,6.54825744,0.67644921,0.01288179,5.03953573,2.41411114,0.07407462,4.34166559
-4.97348674,6.64362822,0.69270180,0.01335080,5.07445914,2.45933681,0.07444807,4.39919698
-4.96748374,6.76316215,0.71066133,0.01385742,5.13200094,2.51628767,0.07472467,4.47470214
-4.96148074,6.90643106,0.73009454,0.01439772,5.21218028,2.58482592,0.07491797,4.56812745
-4.95547774,7.07250921,0.75074490,0.01496707,5.31453572,2.66457980,0.07504479,4.67903379
-4.94947474,7.25995766,0.77233558,0.01556016,5.43810893,2.75493515,0.07512400,4.80658113
-4.94347174,7.46682011,0.79457256,0.01617106,5.58143993,2.85503235,0.07517540,4.94952225
-4.93746873,7.69063120,0.81714789,0.01679324,5.74257479,2.96376903,0.07521851,5.10620653
-4.93146573,7.92843867,0.83974322,0.01741965,5.91908649,3.07980920,0.07527155,5.27459468
-4.92546273,8.17683992,0.86203365,0.01804276,6.10810950,3.20159901,0.07535041,5.45228483
-4.91945973,8.43203371,0.88369195,0.01865473,6.30638810,3.32738951,0.07546795,5.63655026
-4.91345673,8.68988686,0.90439324,0.01924746,6.51033817,3.45526628,0.07563339,5.82438881
-4.90745373,8.94601540,0.92382003,0.01981281,6.71612163,3.58318579,0.07585204,6.01258332
-4.90145073,9.19587911,0.94166779,0.02034269,6.91973224,3.70901787,0.07612517,6.19777222
-4.89544772,9.43488735,0.95765079,0.02082931,7.11709079,3.83059353,0.07645021,6.37652876
-4.88944472,9.65851355,0.97150822,0.02126532,7.30414719,3.94575688,0.07682110,6.54544686
-4.88344172,9.86241523,0.98301030,0.02164405,7.47698653,4.05241978,0.07722887,6.70123111
-4.87743872,10.04255532,0.99196427,0.02195972,7.63193573,4.14861745,0.07766236,6.84078814
-4.87143572,10.19532069,0.99821987,0.02220762,7.76566693,4.23256306,0.07810898,6.96131595
-4.86543272,10.31763318,1.00167415,0.02238429,7.87529391,4.30269942,0.07855568,7.06038803
-4.85942971,10.40704843,1.00227529,0.02248769,7.95845766,4.35774550,0.07898973,7.13602883
-4.85342671,10.46183831,1.00002508,0.02251731,8.01339750,4.39673600,0.07939960,7.18677737
-4.84742371,10.48105292,0.99497997,0.02247425,8.03900483,4.41905210,0.07977568,7.21173619
-4.84142071,10.46455902,0.98725052,0.02236126,8.03485674,4.42444198,0.08011091,7.21060321
-4.83541771,10.41305269,0.97699902,0.02218272,8.00122801,4.41303003,0.08040128,7.18368501
-4.82941471,10.32804503,0.96443549,0.02194454,7.93908067,4.38531416,0.08064604,7.13189044
-4.82341171,10.21182094,0.94981199,0.02165406,7.85003109,4.34215117,0.08084788,7.05670461
-4.81740870,10.06737210,0.93341555,0.02131983,7.73629603,4.28473056,0.08101283,6.96014398
-4.81140570,9.89830658,0.91555986,0.02095142,7.60061942,4.21453781,0.08114997,6.84469422
-4.80540270,9.70873837,0.89657617,0.02055912,7.44618289,4.13330841,0.08127102,6.71323301
-4.79939970,9.50316100,0.87680364,0.02015367,7.27650351,4.04297452,0.08138975,6.56894092
-4.79339670,9.28631012,0.85657970,0.01974591,7.09532273,3.94560628,0.08152127,6.41520357
-4.78739370,9.06302010,0.83623060,0.01934651,6.90649092,3.84334996,0.08168126,6.25550885
-4.78139070,8.83808014,0.81606276,0.01896561,6.71385166,3.73836530,0.08188507,6.09334295
-4.77538769,8.61609480,0.79635501,0.01861255,6.52113016,3.63276424,0.08214692,5.93208888
-4.76938469,8.40135401,0.77735220,0.01829557,6.33182964,3.52855316,0.08247895,5.77493104
-4.76338169,8.19771666,0.75926021,0.01802165,6.14913901,3.42758046,0.08289048,5.62476880
-4.75737869,8.00851142,0.74224253,0.01779623,5.97585479,3.33149112,0.08338726,5.48414192
-4.75137569,7.83645748,0.72641857,0.01762314,5.81431916,3.24168930,0.08397087,5.35516965
-4.74537269,7.68360723,0.71186340,0.01750452,5.66637568,3.15931003,0.08463824,5.23950522
-4.73936968,7.55131186,0.69860907,0.01744076,5.53334329,3.08520030,0.08538136,5.13830645
-4.73336668,7.44021009,0.68664727,0.01743056,5.41600840,3.01990980,0.08618721,5.05222278
-4.72736368,7.35023942,0.67593304,0.01747102,5.31463446,2.96369097,0.08703778,4.98139852
-4.72136068,7.28066869,0.66638944,0.01755775,5.22898762,2.91650805,0.08791044,4.92549136
-4.71535768,7.23014984,0.65791284,0.01768508,5.15837667,2.87805414,0.08877835,4.88370504
-4.70935468,7.19678664,0.65037867,0.01784625,5.10170513,2.84777550,0.08961122,4.85483450
-4.70335168,7.17821721,0.64364727,0.01803365,5.05753296,2.82490187,0.09037606,4.83732150
-4.69734867,7.17170739,0.63756973,0.01823910,5.02414514,2.80848157,0.09103826,4.82931849
-4.69134567,7.17425130,0.63199341,0.01845408,4.99962453,2.79742006,0.09156260,4.82875851
-4.68534267,7.18267562,0.62676711,0.01867004,4.98192602,2.79052061,0.09191442,4.83342844
-4.67933967,7.19374407,0.62174555,0.01887859,4.96894957,2.78652565,0.09206080,4.84104316
-4.67333667,7.20425843,0.61679319,0.01907179,4.95860938,2.78415751,0.09197168,4.84931824
-4.66733367,7.21115315,0.61178722,0.01924234,4.94889723,2.78215732,0.09162094,4.85603866
-4.66133067,7.21158024,0.60661977,0.01938375,4.93793789,2.77932076,0.09098733,4.85912160
-4.65532766,7.20298228,0.60119915,0.01949047,4.92403525,2.77452991,0.09005522,4.85667120
-4.64932466,7.18315127,0.59545034,0.01955797,4.90570808,2.76678003,0.08881525,4.84702408
-4.64332166,7.15027215,0.58931466,0.01958283,4.88171481,2.75520100,0.08726463,4.82878423
-4.63731866,7.10295011,0.58274873,0.01956270,4.85106731,2.73907273,0.08540729,4.80084670
-4.63131566,7.04022179,0.57572283,0.01949631,4.81303411,2.71783458,0.08325380,4.76241007
-4.62531266,6.96155096,0.56821887,0.01938334,4.76713390,2.69108885,0.08082097,4.71297772
-4.61930965,6.86681009,0.56022809,0.01922439,4.71312063,2.65859864,0.07813135,4.65234891
-4.61330665,6.75624969,0.55174857,0.01902079,4.65096188,2.62028078,0.07521244,4.58060083
-4.60730365,6.63045787,0.54278291,0.01877451,4.58081239,2.57619447,0.07209586,4.49806315
-4.60130065,6.49031294,0.53333615,0.01848800,4.50298482,2.52652673,0.06881628,4.40528688
-4.59529765,6.33693193,0.52341408,0.01816403,4.41791981,2.47157550,0.06541044,4.30300971
-4.58929465,6.17161801,0.51302207,0.01780560,4.32615721,2.41173164,0.06191598,4.19211971
-4.58329165,5.99580981,0.50216460,0.01741578,4.22831043,2.34746071,0.05837049,4.07361944
-4.57728864,5.81103482,0.49084536,0.01699765,4.12504516,2.27928560,0.05481048,3.94859232
-4.57128564,5.61886921,0.47906810,0.01655423,4.01706366,2.20777081,0.05127053,3.81817265
-4.56528264,5.42090534,0.46683814,0.01608842,3.90509494,2.13350886,0.04778254,3.68352053
-4.55927964,5.21872783,0.45416427,0.01560302,3.78989119,2.05710946,0.04437522,3.54580231
-4.55327664,5.01389826,0.44106122,0.01510075,3.67222975,1.97919145,0.04107359,3.40617673
-4.54727364,4.80794801,0.42755219,0.01458427,3.55291988,1.90037738,0.03789881,3.26578677
-4.54127064,4.60237816,0.41367148,0.01405624,3.43281297,1.82129064,0.03486806,3.12575628
-4.53526763,4.39866458,0.39946691,0.01351939,3.31281459,1.74255446,0.03199461,2.98719062
-4.52926463,4.19826659,0.38500184,0.01297661,3.19389658,1.66479217,0.02928802,2.85117989
-4.52326163,4.00263667,0.37035656,0.01243095,3.07710734,1.58862810,0.02675443,2.71880347
-4.51725863,3.81322918,0.35562900,0.01188577,2.96357850,1.51468820,0.02439689,2.59113420
-4.51125563,3.63150589,0.34093449,0.01134467,2.85452628,1.44359979,0.02221581,2.46924089
-4.50525263,3.45893663,0.32640462,0.01081157,2.75124642,1.37598964,0.02020937,2.35418787
-4.49924962,3.29699347,0.31218509,0.01029069,2.65510146,1.31247996,0.01837393,2.24703050
-4.49324662,3.14713769,0.29843266,0.00978647,2.56750021,1.25368198,0.01670448,2.14880602
-4.48724362,3.01079910,0.28531128,0.00930355,2.48986926,1.20018686,0.01519491,2.06051938
-4.48124062,2.88934803,0.27298741,0.00884663,2.42361717,1.15255409,0.01383843,1.98312417
-4.47523762,2.78406076,0.26162496,0.00842039,2.37009232,1.11129770,0.01262771,1.91749915
-4.46923462,2.69607983,0.25137983,0.00802935,2.33053610,1.07687068,0.01155515,1.86442116
-4.46323162,2.62637101,0.24239438,0.00767773,2.30603310,1.04964833,0.01061299,1.82453577
-4.45722861,2.57567899,0.23479216,0.00736926,2.29746071,1.02991137,0.00979335,1.79832691
-4.45122561,2.54448432,0.22867295,0.00710714,2.30544022,1.01782961,0.00908834,1.78608724
-4.44522261,2.53296392,0.22410851,0.00689379,2.33029219,1.01344718,0.00849002,1.78789088
-4.43921961,2.54095754,0.22113914,0.00673082,2.37199806,1.01667016,0.00799038,1.80357020
-4.43321661,2.56794248,0.21977127,0.00661891,2.43017052,1.02725761,0.00758137,1.83269821
-4.42721361,2.61301837,0.21997618,0.00655772,2.50403438,1.04481643,0.00725480,1.87457802
-4.42121061,2.67490353,0.22168987,0.00654592,2.59241947,1.06880101,0.00700239,1.92824032
-4.41520760,2.75194390,0.22481423,0.00658111,2.69376678,1.09851768,0.00681573,1.99244976
-4.40920460,2.84213511,0.22921939,0.00665991,2.80614815,1.13313444,0.00668630,2.06572062
-4.40320160,2.94315736,0.23474719,0.00677801,2.92729972,1.17169565,0.00660555,2.14634166
-4.39719860,3.05242266,0.24121565,0.00693024,3.05466845,1.21314162,0.00656490,2.23240984
-4.39119560,3.16713304,0.24842439,0.00711076,3.18547051,1.25633241,0.00655588,2.32187197
-4.38519260,3.28434797,0.25616058,0.00731313,3.31675993,1.30007527,0.00657019,2.41257312
-4.37918959,3.40105896,0.26420544,0.00753055,3.44550531,1.34315469,0.00659988,2.50231027
-4.37318659,3.51426861,0.27234101,0.00775598,3.56867201,1.38436422,0.00663738,2.58888933
-4.36718359,3.62107145,0.28035678,0.00798240,3.68330703,1.42253874,0.00667570,2.67018359
-4.36118059,3.71873369,0.28805620,0.00820295,3.78662348,1.45658621,0.00670853,2.74419147
-4.35517759,3.80476894,0.29526270,0.00841112,3.87608166,1.48551754,0.00673033,2.80909143
-4.34917459,3.87700702,0.30182505,0.00860095,3.94946363,1.50847372,0.00673644,2.86329209
-4.34317159,3.93365357,0.30762189,0.00876719,4.00493857,1.52474900,0.00672315,2.90547549
-4.33716858,3.97333799,0.31256522,0.00890541,4.04111646,1.53380934,0.00668775,2.93463210
-4.33116558,3.99514807,0.31660295,0.00901211,4.05708796,1.53530553,0.00662855,2.95008608
-4.32516258,3.99865010,0.31972007,0.00908485,4.05244911,1.52908042,0.00654487,2.95150985
-4.31915958,3.98389360,0.32193881,0.00912222,4.02730980,1.51517010,0.00643702,2.93892767
-4.31315658,3.95140073,0.32331744,0.00912390,3.98228584,1.49379895,0.00630622,2.91270777
-4.30715358,3.90214067,0.32394799,0.00909063,3.91847480,1.46536896,0.00615453,2.87354380
