energy_ev,total_up,B_p_up,B_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.75987994,3.96690099,0.17037644,0.00000000,1.08195410,1.06234226,0.20268638,1.70963310
-5.75387694,4.00102780,0.17290813,0.00000000,1.09534682,1.08107454,0.20373851,1.69711416
-5.74787394,4.02281352,0.17468620,0.00000000,1.10446117,1.09661443,0.20410166,1.68082383
-5.74187094,4.03178219,0.17568198,0.00000000,1.10916786,1.10868445,0.20376026,1.66089183
-5.73586793,4.02764631,0.17588037,0.00000000,1.10940888,1.11705580,0.20271201,1.63749226
-5.72986493,4.01031681,0.17528019,0.00000000,1.10519919,1.12155540,0.20096796,1.61083998
-5.72386193,3.97990933,0.17389421,0.00000000,1.09662657,1.12207184,0.19855225,1.58118711
-5.71785893,3.93674667,0.17174882,0.00000000,1.08384968,1.11856015,0.19550159,1.54881951
-5.71185593,3.88135669,0.16888336,0.00000000,1.06709441,1.11104502,0.19186439,1.51405336
-5.70585293,3.81446580,0.16534908,0.00000000,1.04664846,1.09962237,0.18769972,1.47723157
-5.69984992,3.73698771,0.16120789,0.00000000,1.02285452,1.08445903,0.18307602,1.43872013
-5.69384692,3.65000775,0.15653080,0.00000000,0.99610208,1.06579052,0.17806963,1.39890417
-5.68784392,3.55476306,0.15139620,0.00000000,0.96681831,1.04391704,0.17276326,1.35818376
-5.68184092,3.45261929,0.14588804,0.00000000,0.93545828,1.01919761,0.16724435,1.31696951
-5.67583792,3.34504434,0.14009392,0.00000000,0.90249480,0.99204279,0.16160340,1.27567785
-5.66983492,3.23358017,0.13410321,0.00000000,0.86840832,0.96290607,0.15593239,1.23472622
-5.66383192,3.11981355,0.12800527,0.00000000,0.83367725,0.93227427,0.15032319,1.19452822
-5.65782891,3.00534659,0.12188769,0.00000000,0.79876884,0.90065737,0.14486609,1.15548887
-5.65182591,2.89176794,0.11583483,0.00000000,0.76413110,0.86857797,0.13964848,1.11800006
-5.64582291,2.78062560,0.10992646,0.00000000,0.73018575,0.83656078,0.13475360,1.08243633
-5.63981991,2.67340169,0.10423663,0.00000000,0.69732246,0.80512250,0.13025945,1.04915109
-5.63381691,2.57148986,0.09883279,0.00000000,0.66589438,0.77476210,0.12623787,1.01847322
-5.62781391,2.47617551,0.09377512,0.00000000,0.63621491,0.74595195,0.12275361,0.99070417
-5.62181091,2.38861886,0.08911600,0.00000000,0.60855566,0.71912974,0.11986365,0.96611531
-5.61580790,2.30984089,0.08489976,0.00000000,0.58314547,0.69469137,0.11761650,0.94494563
-5.60980490,2.24071193,0.08116247,0.00000000,0.56017027,0.67298482,0.11605158,0.92739960
-5.60380190,2.18194257,0.07793195,0.00000000,0.53977362,0.65430491,0.11519867,0.91364492
-5.59779890,2.13407666,0.07522783,0.00000000,0.52205772,0.63888909,0.11507743,0.90381035
-5.59179590,2.09748607,0.07306166,0.00000000,0.50708469,0.62691414,0.11569687,0.89798319
-5.58579290,2.07236715,0.07143712,0.00000000,0.49487799,0.61849369,0.11705501,0.89620668
-5.57978989,2.05873849,0.07035020,0.00000000,0.48542392,0.61367668,0.11913850,0.89847710
-5.57378689,2.05644036,0.06978951,0.00000000,0.47867298,0.61244672,0.12192242,0.90474090
-5.56778389,2.06513561,0.06973654,0.00000000,0.47454121,0.61472229,0.12537018,0.91489178
-5.56178089,2.08431243,0.07016600,0.00000000,0.47291156,0.62035797,0.12943359,0.92876809
-5.55577789,2.11328930,0.07104615,0.00000000,0.47363521,0.62914663,0.13405319,0.94615082
-5.54977489,2.15122226,0.07233932,0.00000000,0.47653307,0.64082268,0.13915869,0.96676235
-5.54377189,2.19711501,0.07400234,0.00000000,0.48139754,0.65506641,0.14466986,0.99026630
-5.53776888,2.24983204,0.07598718,0.00000000,0.48799460,0.67150948,0.15049754,1.01626885
-5.53176588,2.30811489,0.07824161,0.00000000,0.49606637,0.68974143,0.15654500,1.04432150
-5.52576288,2.37060164,0.08071000,0.00000000,0.50533426,0.70931724,0.16270958,1.07392567
-5.51975988,2.43584942,0.08333415,0.00000000,0.51550261,0.72976581,0.16888455,1.10453908
-5.51375688,2.50235972,0.08605427,0.00000000,0.52626302,0.75059922,0.17496117,1.13558381
-5.50775388,2.56860589,0.08880996,0.00000000,0.53729914,0.77132246,0.18083094,1.16645613
-5.50175088,2.63306232,0.09154128,0.00000000,0.54829199,0.79144351,0.18638793,1.19653758
-5.49574787,2.69423442,0.09418981,0.00000000,0.55892554,0.81048349,0.19153104,1.22520731
-5.48974487,2.75068860,0.09669969,0.00000000,0.56889257,0.82798646,0.19616635,1.25185500
-5.48374187,2.80108133,0.09901869,0.00000000,0.57790050,0.84352872,0.20020922,1.27589418
-5.47773887,2.84418645,0.10109913,0.00000000,0.58567699,0.85672729,0.20358624,1.29677535
-5.47173587,2.87891975,0.10289876,0.00000000,0.59197530,0.86724724,0.20623685,1.31399851
-5.46573287,2.90436026,0.10438154,0.00000000,0.59657902,0.87480785,0.20811472,1.32712468
-5.45972986,2.91976742,0.10551821,0.00000000,0.59930616,0.87918717,0.20918862,1.33578601
-5.45372686,2.92459395,0.10628679,0.00000000,0.60001243,0.88022517,0.20944305,1.33969420
-5.44772386,2.91849387,0.10667291,0.00000000,0.59859355,0.87782518,0.20887832,1.33864699
-5.44172086,2.90132581,0.10666991,0.00000000,0.59498674,0.87195382,0.20751023,1.33253249
-5.43571786,2.87315154,0.10627884,0.00000000,0.58917110,0.86263942,0.20536941,1.32133151
-5.42971486,2.83423007,0.10550827,0.00000000,0.58116711,0.84996904,0.20250022,1.30511764
-5.42371186,2.78500761,0.10437394,0.00000000,0.57103527,0.83408432,0.19895933,1.28405542
-5.41770885,2.72610403,0.10289826,0.00000000,0.55887380,0.81517627,0.19481402,1.25839662
-5.41170585,2.65829617,0.10110966,0.00000000,0.54481579,0.79347932,0.19014023,1.22847489
-5.40570285,2.58249889,0.09904189,0.00000000,0.52902565,0.76926473,0.18502047,1.19469906
-5.39969985,2.49974420,0.09673311,0.00000000,0.51169515,0.74283374,0.17954161,1.15754528
-5.39369685,2.41115930,0.09422500,0.00000000,0.49303913,0.71451049,0.17379264,1.11754825
-5.38769385,2.31794396,0.09156173,0.00000000,0.47329097,0.68463504,0.16786245,1.07529183
-5.38169085,2.22134776,0.08878899,0.00000000,0.45269806,0.65355660,0.16183771,1.03139916
-5.37568784,2.12264767,0.08595291,0.00000000,0.43151718,0.62162707,0.15580091,0.98652239
-5.36968484,2.02312629,0.08309906,0.00000000,0.41001009,0.58919506,0.14982857,0.94133230
-5.36368184,1.92405095,0.08027149,0.00000000,0.38843930,0.55660044,0.14398972,0.89650774
-5.35767884,1.82665408,0.07751179,0.00000000,0.36706406,0.52416947,0.13834465,0.85272490
-5.35167584,1.73211473,0.07485830,0.00000000,0.34613667,0.49221052,0.13294397,0.81064668
-5.34567284,1.64154163,0.07234536,0.00000000,0.32589916,0.46101046,0.12782804,0.77091183
-5.33966983,1.55595770,0.07000279,0.00000000,0.30658032,0.43083158,0.12302663,0.73412416
-5.33366683,1.47628610,0.06785540,0.00000000,0.28839307,0.40190923,0.11855904,0.70084182
-5.32766383,1.40333798,0.06592274,0.00000000,0.27153228,0.37444997,0.11443448,0.67156662
-5.32166083,1.33780199,0.06421896,0.00000000,0.25617290,0.34863029,0.11065276,0.64673365
-5.31565783,1.28023558,0.06275284,0.00000000,0.24246856,0.32459598,0.10720526,0.62670140
-5.30965483,1.23105829,0.06152802,0.00000000,0.23055044,0.30246184,0.10407612,0.61174252
-5.30365183,1.19054716,0.06054327,0.00000000,0.22052653,0.28231206,0.10124361,0.60203564
-5.29764882,1.15883440,0.05979297,0.00000000,0.21248125,0.26420098,0.09868162,0.59765854
-5.29164582,1.13590731,0.05926766,0.00000000,0.20647527,0.24815425,0.09636124,0.59858300
-5.28564282,1.12161089,0.05895471,0.00000000,0.20254572,0.23417050,0.09425228,0.60467172
-5.27963982,1.11565278,0.05883893,0.00000000,0.20070653,0.22222320,0.09232476,0.61567770
-5.27363682,1.11761092,0.05890335,0.00000000,0.20094904,0.21226297,0.09055028,0.63124628
-5.26763382,1.12694369,0.05912983,0.00000000,0.20324270,0.20421999,0.08890318,0.65092009
-5.26163082,1.14300237,0.05949981,0.00000000,0.20753593,0.19800666,0.08736151,0.67414703
-5.25562781,1.16504584,0.05999480,0.00000000,0.21375703,0.19352029,0.08590767,0.70029131
-5.24962481,1.19225711,0.06059695,0.00000000,0.22181514,0.19064583,0.08452885,0.72864727
-5.24362181,1.22376131,0.06128941,0.00000000,0.23160125,0.18925854,0.08321712,0.75845587
-5.23761881,1.25864472,0.06205658,0.00000000,0.24298920,0.18922656,0.08196927,0.78892328
-5.23161581,1.29597435,0.06288430,0.00000000,0.25583670,0.19041321,0.08078636,0.81924114
-5.22561281,1.33481744,0.06375983,0.00000000,0.26998645,0.19267916,0.07967304,0.84860771
-5.21960980,1.37426050,0.06467178,0.00000000,0.28526730,0.19588427,0.07863674,0.87624932
-5.21360680,1.41342732,0.06560985,0.00000000,0.30149558,0.19988921,0.07768666,0.90144126
-5.20760380,1.45149543,0.06656465,0.00000000,0.31847668,0.20455675,0.07683274,0.92352733
-5.20160080,1.48771083,0.06752724,0.00000000,0.33600690,0.20975292,0.07608463,0.94193744
-5.19559780,1.52140052,0.06848888,0.00000000,0.35387566,0.21534789,0.07545069,0.95620244
-5.18959480,1.55198279,0.06944061,0.00000000,0.37186824,0.22121674,0.07493713,0.96596581
-5.18359180,1.57897516,0.07037299,0.00000000,0.38976889,0.22724022,0.07454730,0.97099174
-5.17758879,1.60199997,0.07127585,0.00000000,0.40736460,0.23330546,0.07428124,0.97116930
-5.17158579,1.62078783,0.07213822,0.00000000,0.42444921,0.23930671,0.07413539,0.96651280
-5.16558279,1.63517896,0.07294828,0.00000000,0.44082812,0.24514631,0.07410261,0.95715831
-5.15957979,1.64512277,0.07369363,0.00000000,0.45632324,0.25073566,0.07417243,0.94335662
-5.15357679,1.65067573,0.07436150,0.00000000,0.47077811,0.25599645,0.07433151,0.92546304
-5.14757379,1.65199788,0.07493932,0.00000000,0.48406308,0.26086196,0.07456431,0.90392463
-5.14157079,1.64934804,0.07541527,0.00000000,0.49608009,0.26527850,0.07485395,0.87926518
-5.13556778,1.64307774,0.07577900,0.00000000,0.50676704,0.26920679,0.07518315,0.85206883
-5.12956478,1.63362409,0.07602244,0.00000000,0.51610131,0.27262336,0.07553520,0.82296273
-5.12356178,1.62150137,0.07614060,0.00000000,0.52410213,0.27552166,0.07589494,0.79259947
-5.11755878,1.60729151,0.07613239,0.00000000,0.53083170,0.27791300,0.07624970,0.76163970
-5.11155578,1.59163311,0.07600131,0.00000000,0.53639480,0.27982693,0.07659004,0.73073555
-5.10555278,1.57520926,0.07575611,0.00000000,0.54093670,0.28131127,0.07691044,0.70051507
-5.09954977,1.55873401,0.07541121,0.00000000,0.54463941,0.28243143,0.07720962,0.67156823
-5.09354677,1.54293747,0.07498698,0.00000000,0.54771632,0.28326915,0.07749086,0.64443453
-5.08754377,1.52855007,0.07450973,0.00000000,0.55040531,0.28392069,0.07776186,0.61959251
-5.08154077,1.51628590,0.07401153,0.00000000,0.55296069,0.28449425,0.07803459,0.59745127
-5.07553777,1.50682586,0.07352977,0.00000000,0.55564416,0.28510707,0.07832478,0.57834395
-5.06953477,1.50080096,0.07310645,0.00000000,0.55871531,0.28588195,0.07865139,0.56252336
-5.06353177,1.49877658,0.07278731,0.00000000,0.56242207,0.28694366,0.07903582,0.55015961
-5.05752876,1.50123820,0.07262081,0.00000000,0.56699155,0.28841513,0.07950121,0.54133984
-5.05152576,1.50857936,0.07265690,0.00000000,0.57262179,0.29041384,0.08007157,0.53606984
-5.04552276,1.52109252,0.07294583,0.00000000,0.57947479,0.29304843,0.08077103,0.53427757
-5.03951976,1.53896322,0.07353687,0.00000000,0.58767119,0.29641570,0.08162312,0.53581854
-5.03351676,1.56226800,0.07447700,0.00000000,0.59728690,0.30059822,0.08265020,0.54048269
-5.02751376,1.59097627,0.07580981,0.00000000,0.60835170,0.30566262,0.08387292,0.54800279
-5.02151076,1.62495602,0.07757436,0.00000000,0.62084998,0.31165849,0.08530990,0.55806403
-5.01550775,1.66398310,0.07980421,0.00000000,0.63472346,0.31861813,0.08697753,0.57031454
-5.00950475,1.70775358,0.08252666,0.00000000,0.64987560,0.32655681,0.08888979,0.58437659
-5.00350175,1.75589854,0.08576204,0.00000000,0.66617744,0.33547377,0.09105830,0.59985800
-4.99749875,1.80800034,0.08952317,0.00000000,0.68347448,0.34535356,0.09349236,0.61636353
-4.99149575,1.86360940,0.09381505,0.00000000,0.70159404,0.35616772,0.09619897,0.63350582
-4.98549275,1.92226058,0.09863452,0.00000000,0.72035275,0.36787663,0.09918299,0.65091545
-4.97948974,1.98348817,0.10397012,0.00000000,0.73956351,0.38043129,0.10244710,0.66824997
-4.97348674,2.04683853,0.10980206,0.00000000,0.75904178,0.39377497,0.10599187,0.68520136
-4.96748374,2.11187986,0.11610218,0.00000000,0.77861053,0.40784448,0.10981561,0.70150195
-4.96148074,2.17820850,0.12283406,0.00000000,0.79810393,0.42257118,0.11391429,0.71692852
-4.95547774,2.24545161,0.12995315,0.00000000,0.81736934,0.43788142,0.11828127,0.73130450
-4.94947474,2.31326629,0.13740704,0.00000000,0.83626793,0.45369661,0.12290711,0.74450047
-4.94347174,2.38133542,0.14513576,0.00000000,0.85467373,0.46993290,0.12777921,0.75643287
-4.93746873,2.44936086,0.15307222,0.00000000,0.87247157,0.48650055,0.13288163,0.76706130
-4.93146573,2.51705471,0.16114283,0.00000000,0.88955410,0.50330309,0.13819477,0.77638458
-4.92546273,2.58412957,0.16926825,0.00000000,0.90581835,0.52023650,0.14369528,0.78443586
-4.91945973,2.65028878,0.17736430,0.00000000,0.92116213,0.53718850,0.14935593,0.79127722
-4.91345673,2.71521761,0.18534318,0.00000000,0.93548080,0.55403814,0.15514575,0.79699389
-4.90745373,2.77857637,0.19311475,0.00000000,0.94866471,0.57065580,0.16103017,0.80168864
-4.90145073,2.83999607,0.20058816,0.00000000,0.96059764,0.58690386,0.16697138,0.80547634
-4.89544772,2.89907739,0.20767361,0.00000000,0.97115645,0.60263789,0.17292884,0.80847913
-4.88944472,2.95539318,0.21428420,0.00000000,0.98021216,0.61770864,0.17885984,0.81082216
-4.88344172,3.00849464,0.22033801,0.00000000,0.98763229,0.63196467,0.18472028,0.81263007
-4.87743872,3.05792096,0.22576014,0.00000000,0.99328465,0.64525565,0.19046542,0.81402424
-4.87143572,3.10321213,0.23048473,0.00000000,0.99704204,0.65743615,0.19605078,0.81512066
-4.86543272,3.14392405,0.23445693,0.00000000,0.99878791,0.66836986,0.20143298,0.81602845
-4.85942971,3.17964544,0.23763464,0.00000000,0.99842242,0.67793398,0.20657069,0.81684885
-4.85342671,3.21001544,0.23999002,0.00000000,0.99586861,0.68602365,0.21142545,0.81767461
-4.84742371,3.23474096,0.24151068,0.00000000,0.99107828,0.69255608,0.21596254,0.81858954
-4.84142071,3.25361295,0.24220050,0.00000000,0.98403712,0.69747441,0.22015178,0.81966837
-4.83541771,3.26652057,0.24208002,0.00000000,0.97476897,0.70075081,0.22396827,0.82097654
-4.82941471,3.27346259,0.24118639,0.00000000,0.96333861,0.70238883,0.22739310,0.82257018
-4.82341171,3.27455541,0.23957289,0.00000000,0.94985321,0.70242489,0.23041405,0.82449608
-4.81740870,3.27003732,0.23730803,0.00000000,0.93446211,0.70092867,0.23302617,0.82679186
-4.81140570,3.26026865,0.23447421,0.00000000,0.91735507,0.69800249,0.23523238,0.82948620
-4.80540270,3.24572807,0.23116606,0.00000000,0.89875891,0.69377959,0.23704402,0.83259946
-4.79939970,3.22700492,0.22748851,0.00000000,0.87893284,0.68842145,0.23848127,0.83614451
-4.79339670,3.20478810,0.22355457,0.00000000,0.85816261,0.68211416,0.23957358,0.84012804
-4.78739370,3.17985186,0.21948302,0.00000000,0.83675380,0.67506399,0.24035985,0.84455215
-4.78139070,3.15303912,0.21539593,0.00000000,0.81502447,0.66749238,0.24088858,0.84941648
-4.77538769,3.12524272,0.21141625,0.00000000,0.79329757,0.65963041,0.24121768,0.85472048
-4.76938469,3.09738541,0.20766532,0.00000000,0.77189334,0.65171303,0.24141409,0.86046594
-4.76338169,3.07039894,0.20426055,0.00000000,0.75112199,0.64397315,0.24155307,0.86665954
-4.75737869,3.04520288,0.20131315,0.00000000,0.73127686,0.63663587,0.24171714,0.87331514
-4.75137569,3.02268357,0.19892603,0.00000000,0.71262834,0.62991293,0.24199457,0.88045566
-4.74537269,3.00367364,0.19719186,0.00000000,0.69541850,0.62399749,0.24247757,0.88811423
-4.73936968,2.98893237,0.19619132,0.00000000,0.67985670,0.61905950,0.24326001,0.89633452
-4.73336668,2.97912727,0.19599152,0.00000000,0.66611613,0.61524159,0.24443479,0.90516985
-4.72736368,2.97481707,0.19664466,0.00000000,0.65433123,0.61265571,0.24609089,0.91468124
-4.72136068,2.97643649,0.19818687,0.00000000,0.64459604,0.61138043,0.24831021,0.92493403
-4.71535768,2.98428291,0.20063733,0.00000000,0.63696338,0.61145904,0.25116431,0.93599345
-4.70935468,2.99850546,0.20399762,0.00000000,0.63144477,0.61289847,0.25471110,0.94791906
-4.70335168,3.01909665,0.20825139,0.00000000,0.62801108,0.61566897,0.25899174,0.96075832
-4.69734867,3.04588703,0.21336435,0.00000000,0.62659386,0.61970464,0.26402782,0.97453981
-4.69134567,3.07854323,0.21928458,0.00000000,0.62708713,0.62490472,0.26981901,0.98926628
-4.68534267,3.11656978,0.22594322,0.00000000,0.62934990,0.63113569,0.27634137,1.00490808
-4.67933967,3.15931486,0.23325562,0.00000000,0.63320906,0.63823417,0.28354632,1.02139753
-4.67333667,3.20598055,0.24112284,0.00000000,0.63846292,0.64601049,0.29136056,1.03862446
-4.66733367,3.25563731,0.24943353,0.00000000,0.64488513,0.65425303,0.29968684,1.05643361
-4.66133067,3.30724306,0.25806622,0.00000000,0.65222914,0.66273311,0.30840573,1.07462401
-4.65532766,3.35966626,0.26689192,0.00000000,0.66023308,0.67121040,0.31737833,1.09295065
-4.64932466,3.41171291,0.27577701,0.00000000,0.66862501,0.67943889,0.32644984,1.11112858
-4.64332166,3.46215654,0.28458620,0.00000000,0.67712847,0.68717294,0.33545392,1.12883929
-4.63731866,3.50977050,0.29318565,0.00000000,0.68546827,0.69417369,0.34421770,1.14573931
-4.63131566,3.55336154,0.30144601,0.00000000,0.69337626,0.70021524,0.35256718,1.16147063
-4.62531266,3.59180335,0.30924529,0.00000000,0.70059709,0.70509074,0.36033291,1.17567255
-4.61930965,3.62406894,0.31647141,0.00000000,0.70689368,0.70861798,0.36735563,1.18799432
-4.61330665,3.64926051,0.32302446,0.00000000,0.71205224,0.71064440,0.37349165,1.19810816
-4.60730365,3.66663565,0.32881840,0.00000000,0.71588668,0.71105126,0.37861777,1.20572186
-4.60130065,3.67562869,0.33378229,0.00000000,0.71824227,0.70975689,0.38263555,1.21059034
-4.59529765,3.67586631,0.33786094,0.00000000,0.71899838,0.70671879,0.38547460,1.21252577
-4.58929465,3.66717685,0.34101499,0.00000000,0.71807019,0.70193460,0.38709494,1.21140552
-4.58329165,3.64959270,0.34322052,0.00000000,0.71540940,0.69544178,0.38748817,1.20717772
-4.57728864,3.62334604,0.34446818,0.00000000,0.71100381,0.68731602,0.38667755,1.19986404
-4.57128564,3.58885788,0.34476196,0.00000000,0.70487590,0.67766856,0.38471680,1.18955967
-4.56528264,3.54672104,0.34411766,0.00000000,0.69708047,0.66664230,0.38168791,1.17643042
-4.55927964,3.49767797,0.34256132,0.00000000,0.68770144,0.65440703,0.37769786,1.16070718
-4.55327664,3.44259422,0.34012750,0.00000000,0.67684799,0.64115382,0.37287447,1.14267785
-4.54727364,3.38242885,0.33685772,0.00000000,0.66465025,0.62708893,0.36736168,1.12267736
-4.54127064,3.31820300,0.33279906,0.00000000,0.65125465,0.61242725,0.36131418,1.10107598
-4.53526763,3.25096780,0.32800295,0.00000000,0.63681919,0.59738575,0.35489189,1.07826666
-4.52926463,3.18177294,0.32252426,0.00000000,0.62150878,0.58217697,0.34825439,1.05465172
-4.52326163,3.11163696,0.31642068,0.00000000,0.60549082,0.56700288,0.34155547,1.03062970
-4.51725863,3.04152018,0.30975231,0.00000000,0.58893112,0.55204929,0.33493809,1.00658266
-4.51125563,2.97230128,0.30258155,0.00000000,0.57199037,0.53748095,0.32852994,0.98286455
-4.50525263,2.90475800,0.29497303,0.00000000,0.55482107,0.52343759,0.32243965,0.95979111
-4.49924962,2.83955238,0.28699370,0.00000000,0.53756514,0.51003090,0.31675393,0.93763153
-4.49324662,2.77722099,0.27871290,0.00000000,0.52035212,0.49734254,0.31153561,0.91660230
-4.48724362,2.71816994,0.27020224,0.00000000,0.50329797,0.48542331,0.30682269,0.89686336
-4.48124062,2.66267479,0.26153550,0.00000000,0.48650449,0.47429342,0.30262843,0.87851660
-4.47523762,2.61088489,0.25278814,0.00000000,0.47005930,0.46394376,0.29894238,0.86160681
-4.46923462,2.56283188,0.24403671,0.00000000,0.45403625,0.45433824,0.29573237,0.84612490
-4.46323162,2.51844167,0.23535788,0.00000000,0.43849637,0.44541696,0.29294734,0.83201321
-4.45722861,2.47754928,0.22682737,0.00000000,0.42348905,0.43710012,0.29052076,0.81917260
-4.45122561,2.43991588,0.21851853,0.00000000,0.40905359,0.42929254,0.28837472,0.80747102
-4.44522261,2.40524703,0.21050091,0.00000000,0.39522093,0.42188857,0.28642417,0.79675310
-4.43921961,2.37321146,0.20283865,0.00000000,0.38201548,0.41477712,0.28458137,0.78685023
-4.43321661,2.34345950,0.19558889,0.00000000,0.36945696,0.40784679,0.28276027,0.77759087
-4.42721361,2.31564025,0.18880035,0.00000000,0.35756228,0.40099068,0.28088049,0.76881024
-4.42121061,2.28941706,0.18251189,0.00000000,0.34634715,0.39411084,0.27887087,0.76035939
-4.41520760,2.26448037,0.17675153,0.00000000,0.33582766,0.38712213,0.27667233,0.75211281
-4.40920460,2.24055781,0.17153556,0.00000000,0.32602149,0.37995537,0.27423994,0.74397461
-4.40320160,2.21742104,0.16686815,0.00000000,0.31694888,0.37255965,0.27154411,0.73588280
-4.39719860,2.19488942,0.16274129,0.00000000,0.30863334,0.36490378,0.26857084,0.72781161
-4.39119560,2.17283063,0.15913510,0.00000000,0.30110192,0.35697683,0.26532114,0.71977194
-4.38519260,2.15115842,0.15601862,0.00000000,0.29438530,0.34878785,0.26180948,0.71180987
-4.37918959,2.12982825,0.15335090,0.00000000,0.28851750,0.34036474,0.25806174,0.70400344
-4.37318659,2.10883103,0.15108248,0.00000000,0.28353539,0.33175247,0.25411239,0.69645816
-4.36718359,2.08818607,0.14915716,0.00000000,0.27947795,0.32301072,0.25000152,0.68930126
-4.36118059,2.06793347,0.14751399,0.00000000,0.27638540,0.31421115,0.24577155,0.68267537
-4.35517759,2.04812690,0.14608940,0.00000000,0.27429816,0.30543440,0.24146412,0.67673178
-4.34917459,2.02882720,0.14481938,0.00000000,0.27325570,0.29676695,0.23711722,0.67162367
-4.34317159,2.01009700,0.14364173,0.00000000,0.27329531,0.28829807,0.23276274,0.66749970
-4.33716858,1.99199683,0.14249804,0.00000000,0.27445078,0.28011682,0.22842462,0.66449806
-4.33116558,1.97458248,0.14133558,0.00000000,0.27675094,0.27230938,0.22411768,0.66274122
-4.32516258,1.95790359,0.14010890,0.00000000,0.28021812,0.26495653,0.21984718,0.66233144
-4.31915958,1.94200299,0.13878097,0.00000000,0.28486641,0.25813149,0.21560906,0.66334702
-4.31315658,1.92691654,0.13732407,0.00000000,0.29069976,0.25189806,0.21139088,0.66583922
-4.30715358,1.91267277,0.13572011,0.00000000,0.29770996,0.24630901,0.20717324,0.66982982
