energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.00950475,2.41446611,0.24693422,0.00000000,0.02987291,1.29233280,0.72163772,0.41381643
-5.00350175,2.38257790,0.25257181,0.00000000,0.02898746,1.26854671,0.71651551,0.41390059
-4.99749875,2.34873775,0.25944087,0.00000000,0.02807286,1.24240930,0.71066488,0.41457487
-4.99149575,2.31429152,0.26757620,0.00000000,0.02714940,1.21473719,0.70446535,0.41601088
-4.98549275,2.28061921,0.27698896,0.00000000,0.02623858,1.18639012,0.69830482,0.41836783
-4.97948974,2.24907894,0.28766281,0.00000000,0.02536248,1.15823906,0.69256251,0.42178375
-4.97348674,2.22095151,0.29955083,0.00000000,0.02454310,1.13113397,0.68759221,0.42636744
-4.96748374,2.19738845,0.31257370,0.00000000,0.02380164,1.10587257,0.68370650,0.43219151
-4.96148074,2.17936585,0.32661922,0.00000000,0.02315795,1.08317159,0.68116301,0.43928696
-4.95547774,2.16764651,0.34154343,0.00000000,0.02262987,1.06364183,0.68015319,0.44763964
-4.94947474,2.16275178,0.35717324,0.00000000,0.02223277,1.04776792,0.68079435,0.45718879
-4.94347174,2.16494449,0.37331058,0.00000000,0.02197913,1.03589374,0.68312514,0.46782781
-4.93746873,2.17422340,0.38973795,0.00000000,0.02187819,1.02821379,0.68710490,0.47940720
-4.93146573,2.19032898,0.40622504,0.00000000,0.02193573,1.02477076,0.69261665,0.49173941
-4.92546273,2.21275995,0.42253616,0.00000000,0.02215397,1.02545918,0.69947365,0.50460559
-4.91945973,2.24079931,0.43843802,0.00000000,0.02253153,1.03003462,0.70742906,0.51776357
-4.91345673,2.27354805,0.45370762,0.00000000,0.02306347,1.03812786,0.71618817,0.53095680
-4.90745373,2.30996475,0.46813947,0.00000000,0.02374141,1.04926312,0.72542247,0.54392378
-4.90145073,2.34890871,0.48155219,0.00000000,0.02455378,1.06287931,0.73478495,0.55640731
-4.89544772,2.38918445,0.49379369,0.00000000,0.02548599,1.07835330,0.74392558,0.56816333
-4.88944472,2.42958536,0.50474498,0.00000000,0.02652083,1.09502400,0.75250640,0.57896869
-4.88344172,2.46893464,0.51432229,0.00000000,0.02763869,1.11221625,0.76021537,0.58862765
-4.87743872,2.50612167,0.52247731,0.00000000,0.02881806,1.12926356,0.76677833,0.59697681
-4.87143572,2.54013278,0.52919586,0.00000000,0.03003584,1.14552876,0.77196867,0.60388827
-4.86543272,2.57007539,0.53449488,0.00000000,0.03126783,1.16042211,0.77561419,0.60927110
-4.85942971,2.59519511,0.53841813,0.00000000,0.03248914,1.17341609,0.77760100,0.61307108
-4.85342671,2.61488597,0.54103080,0.00000000,0.03367476,1.18405693,0.77787461,0.61526899
-4.84742371,2.62869409,0.54241363,0.00000000,0.03479998,1.19197251,0.77643808,0.61587759
-4.84142071,2.63631552,0.54265672,0.00000000,0.03584098,1.19687695,0.77334776,0.61493773
-4.83541771,2.63758944,0.54185357,0.00000000,0.03677533,1.19857202,0.76870694,0.61251384
-4.82941471,2.63248765,0.54009571,0.00000000,0.03758255,1.19694578,0.76265795,0.60868922
-4.82341171,2.62110175,0.53746836,0.00000000,0.03824464,1.19196894,0.75537332,0.60356143
-4.81740870,2.60362925,0.53404709,0.00000000,0.03874655,1.18368950,0.74704656,0.59723812
-4.81140570,2.58035952,0.52989606,0.00000000,0.03907669,1.17222604,0.73788317,0.58983346
-4.80540270,2.55166073,0.52506756,0.00000000,0.03922728,1.15776035,0.72809241,0.58146543
-4.79939970,2.51796827,0.51960297,0.00000000,0.03919468,1.14052973,0.71788015,0.57225404
-4.79339670,2.47977523,0.51353507,0.00000000,0.03897960,1.12081936,0.70744339,0.56232036
-4.78739370,2.43762501,0.50689136,0.00000000,0.03858723,1.09895499,0.69696628,0.55178655
-4.78139070,2.39210601,0.49969819,0.00000000,0.03802716,1.07529616,0.68661803,0.54077647
-4.77538769,2.34384806,0.49198543,0.00000000,0.03731326,1.05023003,0.67655247,0.52941690
-4.76938469,2.29352011,0.48379119,0.00000000,0.03646336,1.02416573,0.66690907,0.51783907
-4.76338169,2.24182854,0.47516641,0.00000000,0.03549877,0.99752919,0.65781525,0.50618028
-4.75737869,2.18951539,0.46617888,0.00000000,0.03444380,0.97075837,0.64938949,0.49458533
-4.75137569,2.13735588,0.45691643,0.00000000,0.03332499,0.94429852,0.64174487,0.48320763
-4.74537269,2.08615446,0.44748905,0.00000000,0.03217038,0.91859752,0.63499268,0.47220974
-4.73936968,2.03673890,0.43802982,0.00000000,0.03100866,0.89410088,0.62924555,0.46176316
-4.73336668,1.98995208,0.42869438,0.00000000,0.02986827,0.87124639,0.62461989,0.45204730
-4.72736368,1.94664104,0.41965909,0.00000000,0.02877656,0.85045824,0.62123712,0.44324754
-4.72136068,1.90764339,0.41111771,0.00000000,0.02775886,0.83214056,0.61922370,0.43555244
-4.71535768,1.87377111,0.40327692,0.00000000,0.02683772,0.81667041,0.61870959,0.42914997
-4.70935468,1.84579206,0.39635052,0.00000000,0.02603217,0.80439015,0.61982532,0.42422302
-4.70335168,1.82440961,0.39055282,0.00000000,0.02535711,0.79559953,0.62269747,0.42094415
-4.69734867,1.81024105,0.38609123,0.00000000,0.02482284,0.79054743,0.62744309,0.41946993
-4.69134567,1.80379544,0.38315843,0.00000000,0.02443474,0.78942374,0.63416287,0.41993478
-4.68534267,1.80545180,0.38192436,0.00000000,0.02419310,0.79235135,0.64293379,0.42244486
-4.67933967,1.81543839,0.38252837,0.00000000,0.02409316,0.79937896,0.65380131,0.42707191
-4.67333667,1.83381411,0.38507182,0.00000000,0.02412531,0.81047457,0.66677169,0.43384756
-4.66733367,1.86045282,0.38961146,0.00000000,0.02427540,0.82552042,0.68180482,0.44275820
-4.66133067,1.89503155,0.39615380,0.00000000,0.02452530,0.84430941,0.69880797,0.45374075
-4.65532766,1.93702335,0.40465093,0.00000000,0.02485351,0.86654351,0.71763082,0.46667954
-4.64932466,1.98569537,0.41499780,0.00000000,0.02523593,0.89183427,0.73806231,0.48140450
-4.64332166,2.04011303,0.42703128,0.00000000,0.02564671,0.91970583,0.75982933,0.49769101
-4.63731866,2.09915024,0.44053117,0.00000000,0.02605911,0.94960046,0.78259779,0.51526134
-4.63131566,2.16150631,0.45522316,0.00000000,0.02644642,0.98088680,0.80597594,0.53378798
-4.62531266,2.22572907,0.47078377,0.00000000,0.02678288,1.01287071,0.82952025,0.55289883
-4.61930965,2.29024423,0.48684720,0.00000000,0.02704450,1.04480871,0.85274352,0.57218418
-4.61330665,2.35339020,0.50301403,0.00000000,0.02720982,1.07592371,0.87512536,0.59120544
-4.60730365,2.41345762,0.51886130,0.00000000,0.02726060,1.10542262,0.89612448,0.60950539
-4.60130065,2.46873247,0.53395400,0.00000000,0.02718231,1.13251558,0.91519266,0.62661966
-4.59529765,2.51754144,0.54785726,0.00000000,0.02696454,1.15643605,0.93178983,0.64208911
-4.58929465,2.55829805,0.56014905,0.00000000,0.02660121,1.17646118,0.94539966,0.65547266
-4.58329165,2.58954785,0.57043282,0.00000000,0.02609061,1.19193175,0.95554528,0.66636013
-4.57728864,2.61001106,0.57834955,0.00000000,0.02543534,1.20227101,0.96180426,0.67438457
-4.57128564,2.61862091,0.58358888,0.00000000,0.02464198,1.20700152,0.96382245,0.67923357
-4.56528264,2.61455612,0.58589866,0.00000000,0.02372078,1.20575942,0.96132595,0.68065914
-4.55927964,2.59726611,0.58509280,0.00000000,0.02268513,1.19830550,0.95413076,0.67848559
-4.55327664,2.56648801,0.58105673,0.00000000,0.02155095,1.18453253,0.94214958,0.67261522
-4.54727364,2.52225434,0.57375069,0.00000000,0.02033607,1.16446846,0.92539561,0.66303143
-4.54127064,2.46489138,0.56321024,0.00000000,0.01905956,1.13827548,0.90398293,0.64979918
-4.53526763,2.39500795,0.54954448,0.00000000,0.01774107,1.10624467,0.87812362,0.63306271
-4.52926463,2.31347526,0.53293160,0.00000000,0.01640014,1.06878673,0.84812162,0.61304069
-4.52326163,2.22139851,0.51361244,0.00000000,0.01505569,1.02641892,0.81436362,0.59001895
-4.51725863,2.12008168,0.49188199,0.00000000,0.01372543,0.97974889,0.77730743,0.56434122
-4.51125563,2.01098684,0.46807944,0.00000000,0.01242548,0.92945611,0.73746816,0.53639812
-4.50525263,1.89568977,0.44257720,0.00000000,0.01117001,0.87627146,0.69540306,0.50661510
-4.49924962,1.77583383,0.41576934,0.00000000,0.00997106,0.82095617,0.65169547,0.47543973
-4.49324662,1.65308383,0.38805988,0.00000000,0.00883833,0.76428060,0.60693863,0.44332886
-4.48724362,1.52908174,0.35985159,0.00000000,0.00777923,0.70700395,0.56171996,0.41073630
-4.48124062,1.40540595,0.33153550,0.00000000,0.00679888,0.64985547,0.51660651,0.37810125
-4.47523762,1.28353535,0.30348167,0.00000000,0.00590024,0.59351796,0.47213187,0.34583823
-4.46923462,1.16481935,0.27603133,0.00000000,0.00508430,0.53861391,0.42878530,0.31432849
-4.46323162,1.05045466,0.24949081,0.00000000,0.00435033,0.48569473,0.38700299,0.28391330
-4.45722861,0.94146906,0.22412711,0.00000000,0.00369608,0.43523323,0.34716197,0.25488925
-4.45122561,0.83871236,0.20016535,0.00000000,0.00311808,0.38761935,0.30957637,0.22750547
-4.44522261,0.74285401,0.17778784,0.00000000,0.00261193,0.34315897,0.27449632,0.20196280
-4.43921961,0.65438705,0.15713477,0.00000000,0.00217252,0.30207568,0.24210887,0.17841462
-4.43321661,0.57363730,0.13830621,0.00000000,0.00179430,0.26451493,0.21254108,0.15696922
-4.42721361,0.50077694,0.12136519,0.00000000,0.00147150,0.23055031,0.18586453,0.13769341
-4.42121061,0.43584136,0.10634167,0.00000000,0.00119829,0.20019128,0.16210120,0.12061696
-4.41520760,0.37874808,0.09323689,0.00000000,0.00096897,0.17339199,0.14123004,0.10573763
-4.40920460,0.32931666,0.08202807,0.00000000,0.00077806,0.15006054,0.12319402,0.09302644
-4.40320160,0.28728857,0.07267304,0.00000000,0.00062045,0.13006834,0.10790712,0.08243293
-4.39719860,0.25234613,0.06511456,0.00000000,0.00049140,0.11325903,0.09526105,0.07389000
-4.39119560,0.22412969,0.05928424,0.00000000,0.00038662,0.09945676,0.08513135,0.06731836
-4.38519260,0.20225263,0.05510582,0.00000000,0.00030229,0.08847338,0.07738266,0.06263015
-4.37918959,0.18631369,0.05249778,0.00000000,0.00023505,0.08011462,0.07187308,0.05973186
-4.37318659,0.17590651,0.05137521,0.00000000,0.00018199,0.07418490,0.06845743,0.05852640
-4.36718359,0.17062642,0.05165093,0.00000000,0.00014065,0.07049099,0.06698957,0.05891434
-4.36118059,0.17007463,0.05323603,0.00000000,0.00010896,0.06884445,0.06732371,0.06079442
-4.35517759,0.17386014,0.05603973,0.00000000,0.00008525,0.06906309,0.06931489,0.06406338
-4.34917459,0.18159981,0.05996887,0.00000000,0.00006819,0.07097151,0.07281883,0.06861536
-4.34317159,0.19291715,0.06492714,0.00000000,0.00005679,0.07440107,0.07769125,0.07434098
-4.33716858,0.20744029,0.07081406,0.00000000,0.00005035,0.07918938,0.08378694,0.08112620
-4.33116558,0.22479979,0.07752411,0.00000000,0.00004846,0.08517971,0.09095884,0.08885138
-4.32516258,0.24462676,0.08494602,0.00000000,0.00005100,0.09222040,0.09905724,0.09739046
-4.31915958,0.26655183,0.09296236,0.00000000,0.00005810,0.10016455,0.10792931,0.10661064
-4.31315658,0.29020521,0.10144957,0.00000000,0.00007019,0.10887017,0.11741924,0.11637245
-4.30715358,0.31521837,0.11027855,0.00000000,0.00008794,0.11820080,0.12736886,0.12653060
