energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.91445723,4.50210228,1.28968218,1.75063435,0.04717779,0.42185962,0.95850448,0.41818716,0.08798208,1.59843034
-2.90845423,4.52942342,1.31399054,1.75825899,0.04846230,0.42693004,0.96293248,0.41921402,0.08592765,1.60680635
-2.90245123,4.55466758,1.33669517,1.76499917,0.04975617,0.43162477,0.96687473,0.42076808,0.08376855,1.61484215
-2.89644822,4.57779740,1.35756702,1.77087880,0.05104922,0.43594355,0.97021277,0.42284875,0.08153478,1.62245245
-2.89044522,4.59882596,1.37640745,1.77595021,0.05233113,0.43989083,0.97285079,0.42544509,0.07925520,1.62955796
-2.88444222,4.61779630,1.39304909,1.78028352,0.05359140,0.44347395,0.97471391,0.42853422,0.07695692,1.63608127
-2.87843922,4.63476018,1.40735565,1.78395522,0.05481916,0.44670128,0.97574574,0.43208037,0.07466472,1.64194322
-2.87243622,4.64975729,1.41922081,1.78703670,0.05600311,0.44958030,0.97590569,0.43603440,0.07240083,1.64705980
-2.86643322,4.66279586,1.42856639,1.78958330,0.05713142,0.45211580,0.97516596,0.44033404,0.07018474,1.65133991
-2.86043022,4.67383595,1.43533976,1.79162438,0.05819169,0.45430822,0.97350848,0.44490476,0.06803330,1.65468404
-2.85442721,4.68277613,1.43951099,1.79315511,0.05917098,0.45615237,0.97092195,0.44966111,0.06596087,1.65698396
-2.84842421,4.68944435,1.44106973,1.79413024,0.06005595,0.45763642,0.96739904,0.45450870,0.06397964,1.65812352
-2.84242121,4.69359361,1.44002228,1.79446037,0.06083294,0.45874150,0.96293404,0.45934645,0.06209991,1.65798034
-2.83641821,4.69490271,1.43638905,1.79401092,0.06148825,0.45944166,0.95752094,0.46406924,0.06033050,1.65642854
-2.83041521,4.69298220,1.43020267,1.79260379,0.06200844,0.45970461,0.95115216,0.46857064,0.05867906,1.65334226
-2.82441221,4.68738548,1.42150704,1.79002196,0.06238064,0.45949292,0.94381793,0.47274568,0.05715233,1.64859986
-2.81840920,4.67762461,1.41035739,1.78601654,0.06259297,0.45876586,0.93550642,0.47649356,0.05575639,1.64208864
-2.81240620,4.66319033,1.39682154,1.78031636,0.06263498,0.45748182,0.92620459,0.47972011,0.05449677,1.63370987
-2.80640320,4.64357544,1.38098230,1.77263942,0.06249806,0.45560113,0.91589981,0.48234001,0.05337845,1.62338398
-2.80040020,4.61830063,1.36294089,1.76270581,0.06217586,0.45308928,0.90458204,0.48427862,0.05240583,1.61105562
-2.79439720,4.58694156,1.34282121,1.75025165,0.06166475,0.44992034,0.89224668,0.48547343,0.05158262,1.59669846
-2.78839420,4.54915603,1.32077461,1.73504317,0.06096413,0.44608038,0.87889770,0.48587510,0.05091156,1.58031943
-2.78239120,4.50471000,1.29698482,1.71689047,0.06007676,0.44157077,0.86455107,0.48544806,0.05039428,1.56196232
-2.77638819,4.45350104,1.27167253,1.69566030,0.05900892,0.43641108,0.84923821,0.48417082,0.05003101,1.54171041
-2.77038519,4.39557822,1.24509920,1.67128709,0.05777062,0.43064149,0.83300923,0.48203586,0.04982035,1.51968813
-2.76438219,4.33115721,1.21756960,1.64378191,0.05637554,0.42432446,0.81593580,0.47904928,0.04975907,1.49606151
-2.75837919,4.26062972,1.18943270,1.61323862,0.05484098,0.41754551,0.79811337,0.47523025,0.04984201,1.47103733
-2.75237619,4.18456673,1.16108043,1.57983719,0.05318761,0.41041303,0.77966267,0.47061029,0.05006192,1.44486103
-2.74637319,4.10371495,1.13294428,1.54384364,0.05143919,0.40305709,0.76073019,0.46523237,0.05040957,1.41781322
-2.74037019,4.01898643,1.10548930,1.50560679,0.04962212,0.39562715,0.74148766,0.45915006,0.05087373,1.39020499
-2.73436718,3.93144157,1.07920588,1.46555171,0.04776491,0.38828880,0.72213040,0.45242650,0.05144139,1.36237200
-2.72836418,3.84226589,1.05459910,1.42417011,0.04589760,0.38121950,0.70287450,0.44513344,0.05209798,1.33466751
-2.72236118,3.75274128,1.03217626,1.38200806,0.04405105,0.37460369,0.68395297,0.43735017,0.05282764,1.30745459
-2.71635818,3.66421273,1.01243279,1.33965139,0.04225625,0.36862717,0.66561083,0.42916243,0.05361358,1.28109771
-2.71035518,3.57805163,0.99583724,1.29770929,0.04054358,0.36347121,0.64809943,0.42066123,0.05443840,1.25595384
-2.70435218,3.49561694,0.98281580,1.25679679,0.03894203,0.35930642,0.63166996,0.41194161,0.05528452,1.23236355
-2.69834917,3.41821552,0.97373719,1.21751666,0.03747851,0.35628684,0.61656670,0.40310121,0.05613447,1.21064215
-2.69234617,3.34706314,0.96889836,1.18044132,0.03617714,0.35454427,0.60301989,0.39423880,0.05697129,1.19107138
-2.68634317,3.28324732,0.96851187,1.14609559,0.03505860,0.35418320,0.59123881,0.38545262,0.05777877,1.17389168
-2.68034017,3.22769354,0.97269532,1.11494069,0.03413961,0.35527654,0.58140507,0.37683858,0.05854179,1.15929553
-2.67433717,3.18113580,0.98146348,1.08736007,0.03343245,0.35786220,0.57366662,0.36848839,0.05924642,1.14742190
-2.66833417,3.14409256,0.99472341,1.06364761,0.03294460,0.36194077,0.56813246,0.36048767,0.05988015,1.13835213
-2.66233117,3.11684899,1.01227288,1.04399862,0.03267851,0.36747432,0.56486856,0.35291394,0.06043192,1.13210730
-2.65632816,3.09944607,1.03380215,1.02850377,0.03263153,0.37438636,0.56389493,0.34583478,0.06089217,1.12864722
-2.65032516,3.09167693,1.05889919,1.01714631,0.03279588,0.38256296,0.56518404,0.33930611,0.06125285,1.12787114
-2.64432216,3.09309063,1.08705817,1.00980265,0.03315889,0.39185501,0.56866084,0.33337064,0.06150731,1.12962008
-2.63831916,3.10300326,1.11769087,1.00624624,0.03370327,0.40208155,0.57420412,0.32805669,0.06165028,1.13368083
-2.63231616,3.12051606,1.15014079,1.00615461,0.03440755,0.41303397,0.58164944,0.32337732,0.06167775,1.13979140
-2.62631316,3.14454008,1.18369941,1.00911949,0.03524672,0.42448110,0.59079338,0.31932989,0.06158686,1.14764787
-2.62031016,3.17382654,1.21762408,1.01465944,0.03619283,0.43617492,0.60139908,0.31589614,0.06137581,1.15691241
-2.61430715,3.20700207,1.25115706,1.02223485,0.03721585,0.44785673,0.61320273,0.31304267,0.06104382,1.16722214
-2.60830415,3.24260767,1.28354497,1.03126453,0.03828451,0.45926372,0.62592100,0.31072202,0.06059102,1.17819877
-2.60230115,3.27914027,1.31405824,1.04114363,0.03936721,0.47013561,0.63925890,0.30887410,0.06001849,1.18945853
-2.59629815,3.31509552,1.34200987,1.05126201,0.04043301,0.48022127,0.65291796,0.30742818,0.05932826,1.20062227
-2.59029515,3.34901063,1.36677296,1.06102268,0.04145250,0.48928512,0.66660442,0.30630514,0.05852332,1.21132540
-2.58429215,3.37950582,1.38779663,1.06985948,0.04239875,0.49711317,0.68003705,0.30542014,0.05760780,1.22122738
-2.57828914,3.40532327,1.40461988,1.07725358,0.04324817,0.50351850,0.69295455,0.30468542,0.05658701,1.23002056
-2.57228614,3.42536234,1.41688300,1.08274822,0.04398119,0.50834605,0.70512208,0.30401329,0.05546760,1.23743825
-2.56628314,3.43871015,1.42433633,1.08596115,0.04458290,0.51147666,0.71633695,0.30331916,0.05425777,1.24326172
-2.56028014,3.44466670,1.42684632,1.08659447,0.04504354,0.51283020,0.72643325,0.30252450,0.05296734,1.24732610
-2.55427714,3.44276394,1.42439863,1.08444167,0.04535880,0.51236771,0.73528539,0.30155967,0.05160798,1.24952512
-2.54827414,3.43277842,1.41709842,1.07939163,0.04552997,0.51009259,0.74281051,0.30036656,0.05019331,1.24981457
-2.54227114,3.41473740,1.40516794,1.07142961,0.04556390,0.50605071,0.74896976,0.29890088,0.04873903,1.24821456
-2.53626813,3.38891843,1.38894147,1.06063539,0.04547281,0.50032959,0.75376864,0.29713414,0.04726294,1.24481049
-2.53026513,3.35584279,1.36885798,1.04717868,0.04527394,0.49305651,0.75725633,0.29505516,0.04578502,1.23975281
-2.52426213,3.31626301,1.34545162,1.03131224,0.04498910,0.48439581,0.75952416,0.29267115,0.04432730,1.23325560
-2.51825913,3.27114517,1.31934048,1.01336289,0.04464402,0.47454534,0.76070338,0.29000827,0.04291380,1.22559387
-2.51225613,3.22164650,1.29121369,0.99372106,0.04426767,0.46373214,0.76096219,0.28711164,0.04157029,1.21709969
-2.50625313,3.16908892,1.26181742,0.97282907,0.04389155,0.45220756,0.76050221,0.28404482,0.04032403,1.20815703
-2.50025013,3.11492913,1.23193978,0.95116882,0.04354881,0.44024188,0.75955426,0.28088867,0.03920336,1.19919527
-2.49424712,3.06072595,1.20239506,0.92924901,0.04327352,0.42811853,0.75837368,0.27773970,0.03823727,1.19068142
-2.48824412,3.00810529,1.17400742,0.90759249,0.04309976,0.41612809,0.75723492,0.27470782,0.03745483,1.18311079
-2.48224112,2.95872346,1.14759433,0.88672379,0.04306090,0.40456211,0.75642554,0.27191353,0.03688453,1.17699633
-2.47623812,2.91422917,1.12394981,0.86715725,0.04318877,0.39370693,0.75623959,0.26948469,0.03655361,1.17285641
-2.47023512,2.87622484,1.10382784,0.84938577,0.04351295,0.38383760,0.75697018,0.26755276,0.03648725,1.17120129
-2.46423212,2.84622753,1.08792598,0.83387037,0.04406008,0.37521195,0.75890158,0.26624870,0.03670778,1.17251829
-2.45822911,2.82563035,1.07686957,0.82103057,0.04485321,0.36806501,0.76230059,0.26569866,0.03723383,1.17725608
-2.45222611,2.81566485,1.07119663,0.81123576,0.04591119,0.36260378,0.76740757,0.26601945,0.03807954,1.18580829
-2.44622311,2.81736527,1.07134394,0.80479740,0.04724819,0.35900257,0.77442725,0.26731405,0.03925372,1.19849709
-2.44022011,2.83153562,1.07763454,0.80196239,0.04887321,0.35739893,0.78351962,0.26966727,0.04075924,1.21555732
-2.43421711,2.85872069,1.09026711,0.80290745,0.05078968,0.35789040,0.79479127,0.27314170,0.04259236,1.23712176
-2.42821411,2.89918213,1.10930772,0.80773474,0.05299520,0.36053200,0.80828762,0.27777426,0.04474240,1.26320854
-2.42221111,2.95288088,1.13468434,0.81646894,0.05548132,0.36533486,0.82398642,0.28357335,0.04719144,1.29371126
-2.41620810,3.01946717,1.16618452,0.82905576,0.05823352,0.37226580,0.84179311,0.29051687,0.04991438,1.32839281
-2.41020510,3.09827905,1.20345683,0.84536225,0.06123121,0.38124812,0.86153834,0.29855130,0.05287918,1.36688337
-2.40420210,3.18835052,1.24601602,0.86517892,0.06444803,0.39216359,0.88297804,0.30759183,0.05604739,1.40868339
-2.39819910,3.28842954,1.29325237,0.88822388,0.06785220,0.40485566,0.90579642,0.31752368,0.05937497,1.45317164
-2.39219610,3.39700626,1.34444508,0.91414901,0.07140709,0.41913378,0.92961181,0.32820465,0.06281333,1.49961864
-2.38619310,3.51235104,1.39877950,0.94254812,0.07507192,0.43477890,0.95398564,0.33946878,0.06631069,1.54720528
-2.38019010,3.63256132,1.45536790,0.97296704,0.07880270,0.45154978,0.97843403,0.35113109,0.06981357,1.59504596
-2.37418709,3.75561600,1.51327305,1.00491535,0.08255315,0.46919015,1.00244194,0.36299322,0.07326846,1.64221586
-2.36818409,3.87943537,1.57153391,1.03787932,0.08627588,0.48743624,1.02547916,0.37484975,0.07662357,1.68778087
-2.36218109,4.00194432,1.62919249,1.07133588,0.08992355,0.50602454,1.04701763,0.38649487,0.07983058,1.73082929
-2.35617809,4.12113607,1.68532066,1.10476675,0.09345004,0.52469938,1.06654923,0.39772930,0.08284634,1.77050367
-2.35017509,4.23513370,1.73904599,1.13767244,0.09681164,0.54322007,1.08360336,0.40836691,0.08563439,1.80603131
-2.34417209,4.34224655,1.78957531,1.16958536,0.09996812,0.56136720,1.09776330,0.41824085,0.08816625,1.83675194
-2.33816908,4.44101896,1.83621506,1.20008149,0.10288368,0.57894790,1.10868079,0.42720898,0.09042240,1.86214123
-2.33216608,4.53026889,1.87838743,1.22879016,0.10552779,0.59579972,1.11608794,0.43515812,0.09239291,1.88182880
-2.32616308,4.60911474,1.91564169,1.25540142,0.10787572,0.61179302,1.11980598,0.44200717,0.09407765,1.89560986
-2.32016008,4.67698910,1.94766019,1.27967075,0.10990896,0.62683174,1.11975053,0.44770869,0.09548608,1.90344990
-2.31415708,4.73363885,1.97425886,1.30142098,0.11161535,0.64085262,1.11593303,0.45224919,0.09663656,1.90548213
-2.30815408,4.77911216,1.99538239,1.32054131,0.11298900,0.65382279,1.10845847,0.45564783,0.09755538,1.90199789
-2.30215108,4.81373301,2.01109454,1.33698382,0.11402999,0.66573609,1.09751950,0.45795384,0.09827528,1.89343051
-2.29614807,4.83806527,2.02156413,1.35075748,0.11474393,0.67660825,1.08338745,0.45924273,0.09883379,1.88033367
-2.29014507,4.85286823,2.02704786,1.36192042,0.11514133,0.68647124,1.06640061,0.45961154,0.09927134,1.86335522
-2.28414207,4.85904659,2.02787079,1.37057075,0.11523691,0.69536727,1.04695056,0.45917337,0.09962922,1.84320814
-2.27813907,4.85759757,2.02440580,1.37683667,0.11504882,0.70334270,1.02546724,0.45805159,0.09994761,1.82063997
-2.27213607,4.84955820,2.01705319,1.38086647,0.11459789,0.71044222,1.00240346,0.45637388,0.10026364,1.79640242
-2.26613307,4.83595578,2.00622145,1.38281897,0.11390693,0.71670382,0.97821967,0.45426662,0.10060970,1.77122260
-2.26013007,4.81776386,1.99231031,1.38285501,0.11300008,0.72215467,0.95336956,0.45184974,0.10101201,1.74577727
-2.25412706,4.79586615,1.97569677,1.38113043,0.11190230,0.72680826,0.92828722,0.44923237,0.10148959,1.72067131
-2.24812406,4.77102966,1.95672477,1.37779076,0.11063895,0.73066287,0.90337608,0.44650941,0.10205362,1.69642113
-2.24212106,4.74388826,1.93569868,1.37296808,0.10923558,0.73370161,0.87900024,0.44375930,0.10270725,1.67344368
-2.23611806,4.71493681,1.91288087,1.36677971,0.10771778,0.73589371,0.85547817,0.44104281,0.10344587,1.65205130
-2.23011506,4.68453552,1.88849287,1.35932908,0.10611123,0.73719728,0.83307884,0.43840306,0.10425777,1.63245212
-2.22411206,4.65292348,1.86271994,1.35070817,0.10444176,0.73756306,0.81202030,0.43586662,0.10512524,1.61475573
-2.21810905,4.62024003,1.83571825,1.34100149,0.10273562,0.73693907,0.79247036,0.43344549,0.10602595,1.59898344
-2.21210605,4.58655185,1.80762398,1.33029098,0.10101964,0.73527577,0.77454928,0.43113990,0.10693448,1.58508208
-2.20610305,4.55188369,1.77856339,1.31866143,0.09932148,0.73253132,0.75833386,0.42894159,0.10782410,1.57294046
-2.20010005,4.51625045,1.74866314,1.30620602,0.09766984,0.72867682,0.74386280,0.42683746,0.10866848,1.56240733
-2.19409705,4.47968820,1.71805983,1.29303133,0.09609453,0.72370083,0.73114273,0.42481324,0.10944330,1.55330965
-2.18809405,4.44228204,1.68690815,1.27926149,0.09462654,0.71761322,0.72015460,0.42285696,0.11012774,1.54547016
-2.18209105,4.40418902,1.65538693,1.26504105,0.09329782,0.71044784,0.71086006,0.42096206,0.11070565,1.53872334
-2.17608804,4.36565440,1.62370272,1.25053632,0.09214108,0.70226396,0.70320751,0.41912987,0.11116636,1.53292885
-2.17008504,4.32702044,1.59209048,1.23593494,0.09118929,0.69314634,0.69713739,0.41737138,0.11150516,1.52798188
-2.16408204,4.28872701,1.56081157,1.22144365,0.09047504,0.68320394,0.69258682,0.41570812,0.11172334,1.52382005
-2.15807904,4.25130405,1.53014882,1.20728431,0.09002980,0.67256719,0.68949299,0.41417220,0.11182781,1.52042663
-2.15207604,4.21535626,1.50039934,1.19368831,0.08988296,0.66138422,0.68779570,0.41280541,0.11183038,1.51783010
-2.14607304,4.18154112,1.47186526,1.18088964,0.09006083,0.64981602,0.68743857,0.41165750,0.11174674,1.51610031
-2.14007004,4.15054130,1.44484313,1.16911697,0.09058550,0.63803089,0.68836930,0.41078369,0.11159516,1.51534159
-2.13406703,4.12303328,1.41961255,1.15858514,0.09147373,0.62619856,0.69053889,0.41024163,0.11139502,1.51568339
-2.12806403,4.09965387,1.39642481,1.14948652,0.09273582,0.61448409,0.69390003,0.41008784,0.11116539,1.51726907
-2.12206103,4.08096664,1.37549215,1.14198271,0.09437460,0.60304221,0.69840479,0.41037398,0.11092351,1.52024360
-2.11605803,4.06743015,1.35697837,1.13619705,0.09638455,0.59201198,0.70400191,0.41114308,0.11068350,1.52474083
-2.11005503,4.05936973,1.34099128,1.13220830,0.09875106,0.58151249,0.71063381,0.41242591,0.11045528,1.53087111
-2.10405203,4.05695452,1.32757750,1.13004590,0.10145001,0.57163941,0.71823363,0.41423778,0.11024372,1.53871001
-2.09804902,4.06018093,1.31671994,1.12968717,0.10444761,0.56246284,0.72672253,0.41657591,0.11004823,1.54828854
-2.09204602,4.06886356,1.30833800,1.13105636,0.10770052,0.55402638,0.73600749,0.41941753,0.10986258,1.55958562
-2.08604302,4.08263413,1.30229073,1.13402599,0.11115637,0.54634750,0.74597967,0.42271882,0.10967518,1.57252303
-2.08004002,4.10094838,1.29838257,1.13842021,0.11475460,0.53941913,0.75651370,0.42641483,0.10946967,1.58696306
-2.07403702,4.12310095,1.29637150,1.14402005,0.11842763,0.53321234,0.76746781,0.43042035,0.10922581,1.60270908
-2.06803402,4.14824719,1.29597923,1.15057046,0.12210238,0.52767991,0.77868505,0.43463182,0.10892057,1.61950892
-2.06203102,4.17543112,1.29690279,1.15778871,0.12570202,0.52276065,0.78999537,0.43893004,0.10852943,1.63706081
-2.05602801,4.20361816,1.29882708,1.16537381,0.12914794,0.51838409,0.80121873,0.44318384,0.10802779,1.65502179
-2.05002501,4.23173105,1.30143758,1.17301648,0.13236193,0.51447537,0.81216902,0.44725428,0.10739228,1.67301800
-2.04402201,4.25868734,1.30443284,1.18040926,0.13526831,0.51096004,0.82265862,0.45099949,0.10660208,1.69065647
-2.03801901,4.28343682,1.30753595,1.18725633,0.13779617,0.50776854,0.83250348,0.45427966,0.10564010,1.70753797
-2.03201601,4.30499721,1.31050452,1.19328252,0.13988140,0.50483999,0.84152844,0.45696222,0.10449387,1.72327017
-2.02601301,4.32248659,1.31313875,1.19824128,0.14146863,0.50212546,0.84957257,0.45892680,0.10315629,1.73748078
-2.02001001,4.33515144,1.31528726,1.20192122,0.14251283,0.49959012,0.85649431,0.46006986,0.10162602,1.74983000
-2.01400700,4.34238904,1.31685032,1.20415107,0.14298062,0.49721462,0.86217620,0.46030872,0.09990767,1.76002191
-2.00800400,4.34376375,1.31778060,1.20480281,0.14285120,0.49499538,0.86652889,0.45958488,0.09801163,1.76781432
-2.00200100,4.33901659,1.31808130,1.20379317,0.14211687,0.49294392,0.86949450,0.45786647,0.09595375,1.77302680
-1.99599800,4.32806818,1.31780184,1.20108333,0.14078312,0.49108537,0.87104891,0.45514965,0.09375473,1.77554660
-1.98999500,4.31101525,1.31703152,1.19667709,0.13886829,0.48945608,0.87120321,0.45145907,0.09143942,1.77533244
-1.98399200,4.28812126,1.31589134,1.19061777,0.13640286,0.48810070,0.87000408,0.44684727,0.08903591,1.77241600
-1.97798899,4.25980190,1.31452459,1.18298396,0.13342832,0.48706872,0.86753320,0.44139305,0.08657467,1.76690128
-1.97198599,4.22660651,1.31308658,1.17388462,0.12999584,0.48641080,0.86390582,0.43519906,0.08408759,1.75896185
-1.96598299,4.18919647,1.31173418,1.16345373,0.12616458,0.48617503,0.85926848,0.42838850,0.08160704,1.74883632
-1.95997999,4.14832172,1.31061566,1.15184481,0.12199997,0.48640325,0.85379612,0.42110127,0.07916511,1.73682221
-1.95397699,4.10479657,1.30986128,1.13922572,0.11757179,0.48712785,0.84768862,0.41348975,0.07679280,1.72326856
-1.94797399,4.05947600,1.30957526,1.12577384,0.11295234,0.48836889,0.84116702,0.40571425,0.07451946,1.70856758
-1.94197099,4.01323324,1.30982947,1.11167196,0.10821462,0.49013206,0.83446945,0.39793850,0.07237222,1.69314563
-1.93596798,3.96693955,1.31065906,1.09710493,0.10343069,0.49240725,0.82784692,0.39032521,0.07037568,1.67745390
-1.92996498,3.92144687,1.31206046,1.08225718,0.09867013,0.49516806,0.82155909,0.38303204,0.06855163,1.66195893
-1.92396198,3.87757349,1.31399170,1.06731110,0.09399887,0.49837216,0.81586997,0.37620791,0.06691895,1.64713330
-1.91795898,3.83609303,1.31637500,1.05244618,0.08947811,0.50196255,0.81104372,0.36998993,0.06549351,1.63344662
-1.91195598,3.79772668,1.31910162,1.03783881,0.08516363,0.50586957,0.80734038,0.36450094,0.06428827,1.62135683
-1.90595298,3.76313810,1.32203859,1.02366251,0.08110531,0.51001368,0.80501164,0.35984765,0.06331329,1.61130202
-1.89994997,3.73293089,1.32503695,1.01008850,0.07734684,0.51430880,0.80429655,0.35611946,0.06257593,1.60369265
-1.89394697,3.70764759,1.32794105,0.99728616,0.07392573,0.51866602,0.80541709,0.35338789,0.06208089,1.59890421
-1.88794397,3.68776982,1.33059835,0.98542339,0.07087347,0.52299751,0.80857370,0.35170648,0.06183043,1.59727027
-1.88194097,3.67371863,1.33286911,0.97466649,0.06821576,0.52722043,0.81394059,0.35111119,0.06182438,1.59907583
-1.87593797,3.66585444,1.33463546,0.96517942,0.06597294,0.53126051,0.82166107,0.35162106,0.06206030,1.60455105
-1.86993497,3.66447601,1.33580915,0.95712240,0.06416035,0.53505528,0.83184273,0.35323922,0.06253351,1.61386519
-1.86393197,3.66981791,1.33633755,0.95064958,0.06278878,0.53855659,0.84455284,0.35595387,0.06323708,1.62712105
-1.85792896,3.68204640,1.33620753,0.94590596,0.06186489,0.54173228,0.85981390,0.35973942,0.06416186,1.64434980
-1.85192596,3.70125344,1.33544684,0.94302356,0.06139146,0.54456705,0.87759973,0.36455757,0.06529640,1.66550656
-1.84592296,3.72744943,1.33412281,0.94211695,0.06136772,0.54706231,0.89783219,0.37035824,0.06662696,1.69046679
-1.83991996,3.76055466,1.33233858,0.94327832,0.06178947,0.54923502,0.92037891,0.37708051,0.06813740,1.71902390
-1.83391696,3.80039058,1.33022678,0.94657240,0.06264914,0.55111577,0.94505218,0.38465334,0.06980923,1.75088841
-1.82791396,3.84667127,1.32794123,0.95203155,0.06393580,0.55274599,0.97160934,0.39299635,0.07162155,1.78568874
-1.82191096,3.89899637,1.32564687,0.95965115,0.06563506,0.55417456,0.99975470,0.40202038,0.07355111,1.82297430
-1.81590795,3.95684610,1.32350882,0.96938588,0.06772895,0.55545410,1.02914342,0.41162828,0.07557248,1.86222075
-1.80990495,4.01957955,1.32168089,0.98114691,0.07019573,0.55663709,1.05938707,0.42171561,0.07765817,1.90283789
-1.80390195,4.08643671,1.32029451,0.99480047,0.07300979,0.55777196,1.09006113,0.43217158,0.07977894,1.94418001
-1.79789895,4.15654515,1.31944860,1.01016791,0.07614153,0.55889971,1.12071412,0.44288019,0.08190413,1.98555881
-1.79189595,4.22893140,1.31920106,1.02702735,0.07955730,0.56005089,1.15087829,0.45372148,0.08400212,2.02625857
-1.78589295,4.30253733,1.31956246,1.04511708,0.08321950,0.56124339,1.18008143,0.46457318,0.08604083,2.06555331
-1.77988994,4.37624113,1.32049230,1.06414057,0.08708673,0.56248106,1.20785943,0.47531251,0.08798830,2.10272530
-1.77388694,4.44888240,1.32189800,1.08377299,0.09111408,0.56375326,1.23376917,0.48581816,0.08981333,2.13708451
-1.76788394,4.51929061,1.32363696,1.10366904,0.09525366,0.56503535,1.25740121,0.49597250,0.09148612,2.16798813
-1.76188094,4.58631563,1.32552132,1.12347185,0.09945513,0.56629011,1.27839173,0.50566382,0.09297895,2.19485951
-1.75587794,4.64885939,1.32732540,1.14282244,0.10366649,0.56746991,1.29643318,0.51478854,0.09426679,2.21720567
-1.74987494,4.70590706,1.32879521,1.16136961,0.10783495,0.56851964,1.31128334,0.52325338,0.09532789,2.23463268
-1.74387194,4.75655658,1.32965970,1.17877959,0.11190792,0.56938009,1.32277207,0.53097730,0.09614434,2.24685816
-1.73786893,4.80004508,1.32964311,1.19474531,0.11583408,0.56999162,1.33080588,0.53789311,0.09670240,2.25372049
-1.73186593,4.83577121,1.32847764,1.20899463,0.11956454,0.57029794,1.33536964,0.54394886,0.09699290,2.25518407
-1.72586293,4.86331228,1.32591599,1.22129757,0.12305394,0.57024975,1.33652583,0.54910865,0.09701136,2.25134065
-1.71985993,4.88243561,1.32174301,1.23147191,0.12626163,0.56980812,1.33441102,0.55335316,0.09675806,2.24240646
-1.71385693,4.89310373,1.31578604,1.23938729,0.12915275,0.56894734,1.32922994,0.55667965,0.09623796,2.22871536
-1.70785393,4.89547330,1.30792335,1.24496745,0.13169917,0.56765719,1.32124744,0.55910158,0.09546052,2.21070844
-1.70185093,4.88988805,1.29809049,1.24819083,0.13388036,0.56594447,1.31077864,0.56064786,0.09443935,2.18892026
-1.69584792,4.87686618,1.28628424,1.24908944,0.13568408,0.56383385,1.29817780,0.56136181,0.09319184,2.16396271
-1.68984492,4.85708305,1.27256424,1.24774620,0.13710685,0.56136785,1.28382637,0.56129986,0.09173868,2.13650686
-1.68384192,4.83135003,1.25705211,1.24429097,0.13815424,0.55860610,1.26812075,0.56053014,0.09010332,2.10726382
-1.67783892,4.80059050,1.23992846,1.23889543,0.13884087,0.55562396,1.25146033,0.55913100,0.08831145,2.07696523
-1.67183592,4.76581411,1.22142795,1.23176718,0.13919020,0.55251040,1.23423617,0.55718951,0.08639040,2.04634421
-1.66583292,4.72809029,1.20183260,1.22314329,0.13923408,0.54936550,1.21682081,0.55480008,0.08436865,2.01611732
-1.65982991,4.68852195,1.18146398,1.21328353,0.13901202,0.54629746,1.19955949,0.55206310,0.08227529,1.98696828
-1.65382691,4.64822017,1.16067430,1.20246351,0.13857026,0.54341934,1.18276311,0.54908370,0.08013954,1.95953364
-1.64782391,4.60828042,1.13983714,1.19096809,0.13796060,0.54084572,1.16670287,0.54597063,0.07799033,1.93439093
-1.64182091,4.56976087,1.11933777,1.17908489,0.13723910,0.53868927,1.15160683,0.54283516,0.07585594,1.91204922
-1.63581791,4.53366285,1.09956371,1.16709836,0.13646457,0.53705738,1.13765818,0.53978992,0.07376364,1.89294224
-1.62981491,4.50091370,1.08089553,1.15528420,0.13569695,0.53604904,1.12499515,0.53694776,0.07173942,1.87742386
-1.62381191,4.47235169,1.06369814,1.14390425,0.13499571,0.53575188,1.11371220,0.53442035,0.06980769,1.86576568
-1.61780890,4.44871305,1.04831281,1.13320185,0.13441807,0.53623967,1.10386249,0.53231667,0.06799108,1.85815647
-1.61180590,4.43062064,1.03504983,1.12339759,0.13401738,0.53757003,1.09546095,0.53074115,0.06631020,1.85470308
-1.60580290,4.41857416,1.02418197,1.11468538,0.13384152,0.53978270,1.08848798,0.52979157,0.06478345,1.85543244
-1.59979990,4.41294160,1.01593879,1.10722894,0.13393135,0.54289817,1.08289328,0.52955668,0.06342679,1.86029434
-1.59379690,4.41395177,1.01050166,1.10115845,0.13431947,0.54691678,1.07859967,0.53011356,0.06225356,1.86916469
-1.58779390,4.42168800,1.00799967,1.09656765,0.13502898,0.55181829,1.07550653,0.53152482,0.06127427,1.88184900
-1.58179090,4.43608307,1.00850632,1.09351124,0.13607272,0.55756184,1.07349299,0.53383575,0.06049648,1.89808602
-1.57578789,4.45691564,1.01203708,1.09200276,0.13745255,0.56408645,1.07242047,0.53707163,0.05992459,1.91755144
-1.56978489,4.48380860,1.01854785,1.09201301,0.13915912,0.57131186,1.07213484,0.54123513,0.05955977,1.93986174
-1.56378189,4.51622986,1.02793435,1.09346923,0.14117184,0.57913982,1.07246815,0.54630437,0.05939989,1.96457833
-1.55777889,4.55349613,1.04003270,1.09625515,0.14345929,0.58745578,1.07324003,0.55223140,0.05943948,1.99121217
-1.55177589,4.59478024,1.05462098,1.10021212,0.14597990,0.59613100,1.07425902,0.55894158,0.05966983,2.01922915
