energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.34067034,5.13610368,0.01840143,0.18492437,0.21753594,0.87759438,0.40712115,3.29639427,0.04645904,0.89333914
-3.33466733,5.14233296,0.01795987,0.18723391,0.21801201,0.85124878,0.41333328,3.33843772,0.04665647,0.87907247
-3.32866433,5.15583153,0.01741178,0.18984984,0.21887287,0.82620298,0.41960835,3.38582424,0.04679385,0.86543807
-3.32266133,5.17631768,0.01676787,0.19270651,0.22006683,0.80262002,0.42582124,3.43813916,0.04687129,0.85249452
-3.31665833,5.20328380,0.01604041,0.19572837,0.22152799,0.78061801,0.43183268,3.49482505,0.04688907,0.84026123
-3.31065533,5.23603613,0.01524285,0.19883316,0.22317921,0.76027398,0.43749373,3.55521102,0.04684774,0.82872121
-3.30465233,5.27373938,0.01438939,0.20193534,0.22493538,0.74162880,0.44265074,3.61854466,0.04674822,0.81782532
-3.29864932,5.31546379,0.01349459,0.20494969,0.22670704,0.72469290,0.44715083,3.68402458,0.04659185,0.80749795
-3.29264632,5.36023241,0.01257298,0.20779488,0.22840400,0.70945220,0.45084766,3.75083240,0.04638046,0.79764361
-3.28664332,5.40706650,0.01163865,0.21039690,0.22993897,0.69587412,0.45360708,3.81816264,0.04611635,0.78815433
-3.28064032,5.45502733,0.01070498,0.21269229,0.23123093,0.68391327,0.45531268,3.88524955,0.04580232,0.77891740
-3.27463732,5.50325289,0.00978433,0.21463090,0.23220824,0.67351654,0.45587092,3.95139006,0.04544167,0.76982321
-3.26863432,5.55098844,0.00888781,0.21617835,0.23281126,0.66462750,0.45521559,4.01596225,0.04503814,0.76077263
-3.26263132,5.59761031,0.00802517,0.21731783,0.23299443,0.65718990,0.45331155,4.07843913,0.04459594,0.75168390
-3.25662831,5.64264241,0.00720469,0.21805137,0.23272778,0.65115027,0.45015747,4.13839775,0.04411971,0.74249835
-3.25062531,5.68576557,0.00643315,0.21840054,0.23199775,0.64645958,0.44578752,4.19552370,0.04361452,0.73318504
-3.24462231,5.72682004,0.00571584,0.21840641,0.23080732,0.64307408,0.44027192,4.24961146,0.04308591,0.72374383
-3.23861931,5.76580131,0.00505669,0.21812891,0.22917549,0.64095533,0.43371628,4.30056107,0.04253991,0.71420690
-3.23261631,5.80285034,0.00445829,0.21764555,0.22713604,0.64006964,0.42625972,4.34837151,0.04198306,0.70463865
-3.22661331,5.83823855,0.00392212,0.21704946,0.22473579,0.64038708,0.41807183,4.39313149,0.04142254,0.69513381
-3.22061031,5.87234865,0.00344867,0.21644689,0.22203224,0.64188017,0.40934852,4.43500800,0.04086618,0.68581417
-3.21460730,5.90565212,0.00303761,0.21595407,0.21909086,0.64452245,0.40030688,4.47423330,0.04032255,0.67682378
-3.20860430,5.93868421,0.00268796,0.21569371,0.21598207,0.64828714,0.39117922,4.51109063,0.03980102,0.66832303
-3.20260130,5.97201733,0.00239829,0.21579098,0.21277801,0.65314602,0.38220646,4.54589906,0.03931178,0.66048180
-3.19659830,6.00623384,0.00216683,0.21636921,0.20954938,0.65906861,0.37363108,4.57899801,0.03886588,0.65347215
-3.19059530,6.04189896,0.00199161,0.21754543,0.20636229,0.66602181,0.36568983,4.61073154,0.03847517,0.64746061
-3.18459230,6.07953470,0.00187062,0.21942581,0.20327548,0.67397004,0.35860651,4.64143292,0.03815224,0.64260084
-3.17858929,6.11959567,0.00180187,0.22210113,0.20033781,0.68287590,0.35258499,4.67140987,0.03791029,0.63902652
-3.17258629,6.16244767,0.00178344,0.22564253,0.19758632,0.69270133,0.34780275,4.70093073,0.03776298,0.63684527
-3.16658329,6.20834951,0.00181358,0.23009760,0.19504486,0.70340917,0.34440513,4.73021214,0.03772424,0.63613348
-3.16058029,6.25743917,0.00189074,0.23548700,0.19272331,0.71496511,0.34250054,4.75940860,0.03780796,0.63693252
-3.15457729,6.30972457,0.00201352,0.24180181,0.19061753,0.72733980,0.34215675,4.78860447,0.03802775,0.63924639
-3.14857429,6.36507958,0.00218078,0.24900163,0.18870993,0.74051093,0.34339843,4.81780887,0.03839658,0.64304093
-3.14257129,6.42324554,0.00239155,0.25701377,0.18697069,0.75446521,0.34620607,4.84695381,0.03892649,0.64824453
-3.13656828,6.48383855,0.00264507,0.26573335,0.18535954,0.76919993,0.35051624,4.87589605,0.03962820,0.65475047
-3.13056528,6.54636217,0.00294077,0.27502460,0.18382800,0.78472399,0.35622337,4.90442289,0.04051077,0.66242051
-3.12456228,6.61022554,0.00327828,0.28472332,0.18232206,0.80105814,0.36318279,4.93226184,0.04158126,0.67108976
-3.11855928,6.67476607,0.00365741,0.29464041,0.18078497,0.81823438,0.37121521,4.95909414,0.04284438,0.68057253
-3.11255628,6.73927612,0.00407819,0.30456650,0.17916028,0.83629444,0.38011226,4.98457183,0.04430219,0.69066885
-3.10655328,6.80303244,0.00454085,0.31427745,0.17739471,0.85528721,0.38964311,5.00833764,0.04595381,0.70117138
-3.10055028,6.86532729,0.00504586,0.32354067,0.17544091,0.87526530,0.39956186,5.03004705,0.04779517,0.71187245
-3.09454727,6.92549979,0.00559394,0.33212199,0.17325993,0.89628077,0.40961550,5.04939141,0.04981880,0.72257089
-3.08854427,6.98296610,0.00618607,0.33979280,0.17082323,0.91838025,0.41955208,5.06612101,0.05201368,0.73307835
-3.08254127,7.03724688,0.00682351,0.34633728,0.16811421,0.94159967,0.42912896,5.08006688,0.05436515,0.74322484
-3.07653827,7.08799080,0.00750781,0.35155932,0.16512922,0.96595902,0.43812075,5.09115990,0.05685483,0.75286334
-3.07053527,7.13499259,0.00824074,0.35528899,0.16187788,0.99145730,0.44632654,5.09944608,0.05946074,0.76187322
-3.06453227,7.17820476,0.00902430,0.35738815,0.15838287,1.01806817,0.45357642,5.10509673,0.06215734,0.77016235
-3.05852926,7.21774221,0.00986058,0.35775508,0.15467913,1.04573662,0.45973681,5.10841276,0.06491584,0.77766796
-3.05252626,7.25387908,0.01075172,0.35632785,0.15081246,1.07437678,0.46471442,5.10982225,0.06770442,0.78435610
-3.04652326,7.28703805,0.01169973,0.35308630,0.14683770,1.10387143,0.46845889,5.10987107,0.07048874,0.79021985
-3.04052026,7.31777207,0.01270629,0.34805267,0.14281656,1.13407299,0.47096369,5.10920654,0.07323240,0.79527637
-3.03451726,7.34673947,0.01377259,0.34129067,0.13881508,1.16480635,0.47226559,5.10855455,0.07589757,0.79956307
-3.02851426,7.37467324,0.01489909,0.33290318,0.13490107,1.19587333,0.47244246,5.10869092,0.07844573,0.80313288
-3.02251126,7.40234596,0.01608525,0.32302868,0.13114138,1.22705854,0.47160969,5.11040821,0.08083843,0.80604922
-3.01650825,7.43053194,0.01732927,0.31183651,0.12759937,1.25813657,0.46991533,5.11447950,0.08303812,0.80838062
-3.01050525,7.45996813,0.01862791,0.29952131,0.12433249,1.28887992,0.46753416,5.12162067,0.08500907,0.81019549
-3.00450225,7.49131595,0.01997619,0.28629677,0.12139023,1.31906737,0.46466096,5.13245330,0.08671820,0.81155727
-2.99849925,7.52512553,0.02136728,0.27238897,0.11881245,1.34849223,0.46150333,5.14746985,0.08813594,0.81252022
-2.99249625,7.56180427,0.02279232,0.25802973,0.11662810,1.37697008,0.45827427,5.16700313,0.08923706,0.81312602
-2.98649325,7.60159119,0.02424037,0.24345007,0.11485459,1.40434540,0.45518491,5.19120174,0.09000129,0.81340149
-2.98049025,7.64453833,0.02569849,0.22887406,0.11349754,1.43049685,0.45243761,5.22001278,0.09041396,0.81335745
-2.97448724,7.69050020,0.02715176,0.21451334,0.11255119,1.45534066,0.45021970,5.25317304,0.09046640,0.81298883
-2.96848424,7.73913177,0.02858354,0.20056242,0.11199923,1.47883220,0.44869807,5.29020935,0.09015620,0.81227602
-2.96248124,7.78989526,0.02997577,0.18719487,0.11181613,1.50096531,0.44801477,5.33044820,0.08948727,0.81118735
-2.95647824,7.84207555,0.03130932,0.17456044,0.11196889,1.52176984,0.44828365,5.37303458,0.08846979,0.80968257
-2.95047524,7.89480349,0.03256448,0.16278318,0.11241902,1.54130715,0.44958813,5.41695916,0.08711983,0.80771716
-2.94447224,7.94708633,0.03372147,0.15196054,0.11312481,1.55966429,0.45198007,5.46109291,0.08545899,0.80524716
-2.93846923,7.99784397,0.03476102,0.14216323,0.11404365,1.57694692,0.45547960,5.50422751,0.08351370,0.80223423
-2.93246623,8.04594945,0.03566494,0.13343598,0.11513438,1.59327176,0.46007589,5.54512001,0.08131457,0.79865073
-2.92646323,8.09027233,0.03641675,0.12579885,0.11635946,1.60875880,0.46572861,5.58253965,0.07889551,0.79448433
-2.92046023,8.12972298,0.03700216,0.11924912,0.11768702,1.62352410,0.47237005,5.61531505,0.07629283,0.78974206
-2.91445723,8.16329625,0.03740964,0.11376353,0.11909249,1.63767347,0.47990761,5.64237956,0.07354436,0.78445344
-2.90845423,8.19011301,0.03763082,0.10930083,0.12055998,1.65129759,0.48822661,5.66281319,0.07068855,0.77867252
-2.90245123,8.20945790,0.03766080,0.10580446,0.12208315,1.66446890,0.49719326,5.67587940,0.06776354,0.77247865
-2.89644822,8.22081241,0.03749836,0.10320529,0.12366571,1.67724060,0.50665773,5.68105544,0.06480641,0.76597606
-2.89044522,8.22388216,0.03714608,0.10142436,0.12532137,1.68964770,0.51645722,5.67805537,0.06185242,0.75929213
-2.88444222,8.21861793,0.03661026,0.10037560,0.12707357,1.70171036,0.52641902,5.66684520,0.05893445,0.75257449
-2.87843922,8.20523004,0.03590077,0.09996836,0.12895460,1.71343912,0.53636355,5.64764998,0.05608246,0.74598720
-2.87243622,8.18419619,0.03503075,0.10010996,0.13100465,1.72484197,0.54610756,5.62095322,0.05332318,0.73970607
-2.86643322,8.15626298,0.03401627,0.10070796,0.13327046,1.73593268,0.55546721,5.58748906,0.05067980,0.73391361
-2.86043022,8.12244155,0.03287579,0.10167248,0.13580394,1.74673998,0.56426145,5.54822822,0.04817194,0.72879366
-2.85442721,8.08399789,0.03162968,0.10291824,0.13866065,1.75731700,0.57231550,5.50435874,0.04581562,0.72452613
-2.84842421,8.04243853,0.03029963,0.10436656,0.14189842,1.76775030,0.57946446,5.45726266,0.04362335,0.72128215
-2.84242121,7.99949215,0.02890804,0.10594719,0.14557590,1.77816781,0.58555720,5.40848989,0.04160439,0.71921969
-2.83641821,7.95708760,0.02747750,0.10759997,0.14975136,1.78874518,0.59046026,5.35973027,0.03976501,0.71848006
-2.83041521,7.91732872,0.02603021,0.10927634,0.15448160,1.79970965,0.59406188,5.31278492,0.03810886,0.71918515
-2.82441221,7.88246606,0.02458751,0.11094053,0.15982107,1.81134126,0.59627586,5.26953738,0.03663738,0.72143566
-2.81840920,7.85486557,0.02316947,0.11257056,0.16582103,1.82397066,0.59704514,5.23192519,0.03535023,0.72531019
-2.81240620,7.83697401,0.02179454,0.11415886,0.17252894,1.83797347,0.59634500,5.20191189,0.03424575,0.73086508
-2.80640320,7.83128075,0.02047931,0.11571250,0.17998781,1.85376091,0.59418556,5.18145954,0.03332143,0.73813487
-2.80040020,7.84027566,0.01923835,0.11725305,0.18823560,1.87176697,0.59061335,5.17250121,0.03257433,0.74713329
-2.79439720,7.86640283,0.01808414,0.11881587,0.19730447,1.89243211,0.58571194,5.17691317,0.03200147,0.75785438
-2.78839420,7.91200983,0.01702703,0.12044899,0.20721997,1.91618433,0.57960125,5.19648611,0.03160024,0.77027372
-2.78239120,7.97929273,0.01607534,0.12221148,0.21800003,1.94341796,0.57243568,5.23289487,0.03136860,0.78434945
-2.77638819,8.07023726,0.01523543,0.12417125,0.22965370,1.97447119,0.56440075,5.28766620,0.03130538,0.80002312
-2.77038519,8.18655696,0.01451189,0.12640253,0.24217971,2.00960333,0.55570855,5.36214451,0.03141032,0.81722001
-2.76438219,8.32962955,0.01390767,0.12898283,0.25556489,2.04897292,0.54659182,5.45745537,0.03168416,0.83584912
-2.75837919,8.50043335,0.01342426,0.13198970,0.26978244,2.09261769,0.53729714,5.57446750,0.03212853,0.85580277
-2.75237619,8.69948576,0.01306187,0.13549715,0.28479017,2.14043776,0.52807715,5.71375373,0.03274576,0.87695583
-2.74637319,8.92678652,0.01281959,0.13957214,0.30052884,2.19218300,0.51918236,5.87555231,0.03353864,0.89916483
-2.74037019,9.18176825,0.01269550,0.14427100,0.31692074,2.24744552,0.51085274,6.05973001,0.03451001,0.92226705
-2.73436718,9.46325742,0.01268677,0.14963604,0.33386861,2.30565806,0.50330943,6.26574881,0.03566233,0.94607977
-2.72836418,9.76944842,0.01278979,0.15569258,0.35125510,2.36609880,0.49674707,6.49263833,0.03699713,0.97040003
-2.72236118,10.09789350,0.01300017,0.16244634,0.36894283,2.42790283,0.49132697,6.73897608,0.03851455,0.99500486
-2.71635818,10.44551090,0.01331280,0.16988146,0.38677523,2.49008013,0.48717151,7.00287776,0.04021265,1.01965233
-2.71035518,10.80861292,0.01372185,0.17795927,0.40457824,2.55153975,0.48435996,7.28199969,0.04208696,1.04408361
-2.70435218,11.18295524,0.01422078,0.18661779,0.42216281,2.61111954,0.48292602,7.57355495,0.04412993,1.06802585
-2.69834917,11.56380776,0.01480239,0.19577211,0.43932838,2.66762035,0.48285718,7.87434483,0.04633053,1.09119627
-2.69234617,11.94604658,0.01545877,0.20531562,0.45586713,2.71984361,0.48409581,8.18080619,0.04867390,1.11330717
-2.68634317,12.32426587,0.01618142,0.21512220,0.47156898,2.76663098,0.48654226,8.48907496,0.05114124,1.13407191
-2.68034017,12.69290723,0.01696122,0.22504912,0.48622721,2.80690450,0.49005941,8.79506525,0.05370972,1.15321177
-2.67433717,13.04640355,0.01778861,0.23494080,0.49964449,2.83970584,0.49447893,9.09456266,0.05635274,1.17046339
-2.66833417,13.37933323,0.01865361,0.24463318,0.51163911,2.86423314,0.49960861,9.38332958,0.05904023,1.18558662
-2.66233117,13.68658031,0.01954605,0.25395853,0.52205121,2.87987409,0.50524071,9.65721968,0.06173926,1.19837267
-2.65632816,13.96349491,0.02045567,0.26275072,0.53074872,2.88623405,0.51116080,9.91229785,0.06441478,1.20865199
-2.65032516,14.20604850,0.02137235,0.27085050,0.53763281,2.88315805,0.51715679,10.14496140,0.06703053,1.21630188
-2.64432216,14.41097797,0.02228628,0.27811083,0.54264250,2.87074608,0.52302774,10.35205778,0.06955016,1.22125332
-2.63831916,14.57591252,0.02318816,0.28440182,0.54575836,2.84936086,0.52859210,10.53099403,0.07193834,1.22349680
-2.63231616,14.69947782,0.02406940,0.28961538,0.54700501,2.81962794,0.53369491,10.67983289,0.07416205,1.22308678
-2.62631316,14.78137211,0.02492228,0.29366899,0.54645230,2.78242803,0.53821389,10.79737094,0.07619176,1.22014457
-2.62031016,14.82241008,0.02574008,0.29650886,0.54421506,2.73888162,0.54206384,10.88319452,0.07800268,1.21485938
-2.61430715,14.82453089,0.02651717,0.29811197,0.54045136,2.69032642,0.54519953,10.93770991,0.07957579,1.20748723
-2.60830415,14.79076839,0.02724913,0.29848714,0.53535934,2.63828811,0.54761665,10.96214523,0.08089875,1.19834768
-2.60230115,14.72518278,0.02793265,0.29767495,0.52917255,2.58444511,0.54935104,10.95852261,0.08196661,1.18781828
-2.59629815,14.63275437,0.02856559,0.29574657,0.52215408,2.53058839,0.55047611,10.92960061,0.08278224,1.17632673
-2.59029515,14.51924197,0.02914687,0.29280142,0.51458946,2.47857719,0.55109869,10.87878792,0.08335644,1.16434088
-2.58429215,14.39100978,0.02967629,0.28896391,0.50677870,2.43029183,0.55135339,10.81003107,0.08370775,1.15235668
-2.57828914,14.25482814,0.03015446,0.28437926,0.49902761,2.38758474,0.55139594,10.72767992,0.08386201,1.14088458
-2.57228614,14.11765481,0.03058256,0.27920855,0.49163874,2.35223104,0.55139558,10.63633589,0.08385146,1.13043447
-2.56628314,13.98640456,0.03096219,0.27362329,0.48490217,2.32587976,0.55152706,10.54068886,0.08371374,1.12149993
-2.56028014,13.86771530,0.03129518,0.26779963,0.47908655,2.31000708,0.55196247,10.44534913,0.08349050,1.11454218
-2.55427714,13.76771962,0.03158341,0.26191247,0.47443061,2.30587286,0.55286332,10.35468146,0.08322592,1.10997425
-2.54827414,13.69183034,0.03182864,0.25612967,0.47113549,2.31448152,0.55437318,10.27264776,0.08296503,1.10814619
-2.54227114,13.64454846,0.03203245,0.25060661,0.46935814,2.33654854,0.55661112,10.20266508,0.08275208,1.10933168
-2.53626813,13.62930078,0.03219610,0.24548125,0.46920599,2.37247361,0.55966626,10.14748453,0.08262883,1.11371679
-2.53026513,13.64831369,0.03232049,0.24086994,0.47073314,2.42232115,0.56359364,10.10909612,0.08263300,1.12139127
-2.52426213,13.70252787,0.03240617,0.23686407,0.47393827,2.48580921,0.56841137,10.08866303,0.08279689,1.13234279
-2.51825913,13.79155731,0.03245335,0.23352764,0.47876412,2.56230708,0.57409932,10.08648772,0.08314621,1.14645447
-2.51225613,13.91369406,0.03246193,0.23089589,0.48509892,2.65084210,0.58059918,10.10201088,0.08369920,1.16350589
-2.50625313,14.06595848,0.03243159,0.22897502,0.49277942,2.75011558,0.58781600,10.13384266,0.08446611,1.18317739
-2.50025013,14.24419302,0.03236185,0.22774291,0.50159563,2.85852788,0.59562087,10.17982446,0.08544899,1.20505792
-2.49424712,14.44319581,0.03225216,0.22715086,0.51129706,2.97421202,0.60385492,10.23711824,0.08664183,1.22865582
-2.48824412,14.65688906,0.03210198,0.22712622,0.52160024,3.09507516,0.61233409,10.30231930,0.08803113,1.25341247
-2.48224112,14.87851595,0.03191090,0.22757584,0.53219724,3.21884708,0.62085487,10.37158783,0.08959667,1.27871807
-2.47623812,15.10085873,0.03167862,0.22839014,0.54276504,3.34313420,0.62920052,10.44079360,0.09131264,1.30392925
-2.47023512,15.31647030,0.03140509,0.22944768,0.55297529,3.46547783,0.63714766,10.50566830,0.09314900,1.32838772
-2.46423212,15.51791101,0.03109052,0.23061996,0.56250418,3.58341503,0.64447315,10.56195964,0.09507299,1.35143937
-2.45822911,15.69798248,0.03073541,0.23177639,0.57104210,3.69454015,0.65096081,10.60558155,0.09705065,1.37245319
-2.45222611,15.84995058,0.03034059,0.23278917,0.57830277,3.79656527,0.65640803,10.63275536,0.09904853,1.39083934
-2.44622311,15.96775014,0.02990723,0.23353783,0.58403152,3.88737766,0.66063194,10.64013703,0.10103515,1.40606574
-2.44022011,16.04616482,0.02943688,0.23391344,0.58801242,3.96509235,0.66347506,10.62492654,0.10298248,1.41767275
-2.43421711,16.08097648,0.02893150,0.23382217,0.59007404,4.02809820,0.66481010,10.58495614,0.10486712,1.42528541
-2.42821411,16.06907975,0.02839344,0.23318813,0.59009377,4.07509585,0.66454403,10.51875507,0.10667125,1.42862278
-2.42221111,16.00855857,0.02782551,0.23195551,0.58800035,4.10512635,0.66262104,10.42558922,0.10838338,1.42750440
-2.41620810,15.89872307,0.02723100,0.23008982,0.58377483,4.11758955,0.65902438,10.30547535,0.10999859,1.42185338
-2.41020510,15.74010652,0.02661366,0.22757823,0.57744969,4.11225169,0.65377706,10.15917011,0.11151862,1.41169639
-2.40420210,15.53442354,0.02597776,0.22442915,0.56910649,4.08924200,0.64694130,9.98813524,0.11295151,1.39716041
-2.39819910,15.28449217,0.02532804,0.22067101,0.55887189,4.04903864,0.63861673,9.79448093,0.11431099,1.37846659
-2.39219610,14.99412380,0.02466972,0.21635029,0.54691242,3.99244469,0.62893747,9.58089042,0.11561553,1.35592139
-2.38619310,14.66798575,0.02400844,0.21152898,0.53342826,3.92055514,0.61806809,9.35052889,0.11688719,1.32990553
-2.38019010,14.31144277,0.02335018,0.20628168,0.51864613,3.83471645,0.60619868,9.10694097,0.11815031,1.30086105
-2.37418709,13.93038369,0.02270118,0.20069228,0.50281172,3.73648034,0.59353923,8.85394077,0.11943003,1.26927709
-2.36818409,13.53104053,0.02206782,0.19485060,0.48618194,3.62755363,0.58031341,8.59549888,0.12075080,1.23567501
-2.36218109,13.11980682,0.02145645,0.18884900,0.46901727,3.50974625,0.56675223,8.33563060,0.12213489,1.20059319
-2.35617809,12.70306194,0.02087326,0.18277916,0.45157451,3.38491934,0.55308768,8.07828942,0.12360097,1.16457232
-2.35017509,12.28700771,0.02032412,0.17672922,0.43410009,3.25493539,0.53954666,7.82726928,0.12516292,1.12814141
-2.34417209,11.87752223,0.01981439,0.17078124,0.41682435,3.12161216,0.52634547,7.58611860,0.12682870,1.09180530
-2.33816908,11.48003545,0.01934878,0.16500920,0.39995668,2.98668180,0.51368503,7.35806833,0.12859959,1.05603364
-2.33216608,11.09942896,0.01893124,0.15947754,0.38368185,2.85175636,0.50174703,7.14597544,0.13046966,1.02125198
-2.32616308,10.73996183,0.01856481,0.15424023,0.36815741,2.71830041,0.49069109,6.95228237,0.13242552,0.98783487
-2.32016008,10.40522231,0.01825160,0.14934037,0.35351235,2.58761109,0.48065289,6.77899222,0.13444645,0.95610118
-2.31415708,10.09810437,0.01799270,0.14481030,0.33984665,2.46080576,0.47174343,6.62765861,0.13650473,0.92631152
-2.30815408,9.82080659,0.01778826,0.14067213,0.32723195,2.33881662,0.46404908,6.49938833,0.13856639,0.89866763
-2.30215108,9.57485016,0.01763747,0.13693857,0.31571297,2.22239180,0.45763241,6.39485470,0.14059208,0.87331356
-2.29614807,9.36111202,0.01753870,0.13361407,0.30530960,2.11210196,0.45253361,6.31431892,0.14253829,0.85033822
-2.29014507,9.17986878,0.01748955,0.13069597,0.29601944,2.00835125,0.44877221,6.25765665,0.14435870,0.82977915
-2.28414207,9.03084728,0.01748704,0.12817583,0.28782066,1.91139148,0.44634893,6.22438732,0.14600558,0.81162704
-2.27813907,8.91327752,0.01752774,0.12604052,0.28067494,1.82133834,0.44524738,6.21370362,0.14743142,0.79583062
-2.27213607,8.82594466,0.01760788,0.12427332,0.27453038,1.73818850,0.44543551,6.22449937,0.14859040,0.78230176
-2.26613307,8.76723738,0.01772351,0.12285475,0.26932424,1.66183669,0.44686665,6.25539439,0.14943991,0.77092036
-2.26013007,8.73519071,0.01787062,0.12176313,0.26498532,1.59209183,0.44947998,6.30475561,0.14994193,0.76153894
-2.25412706,8.72752269,0.01804519,0.12097499,0.26143610,1.52869172,0.45320059,6.37071449,0.15006420,0.75398669
-2.24812406,8.74166497,0.01824328,0.12046517,0.25859442,1.47131593,0.45793893,6.45118141,0.14978128,0.74807301
-2.24212106,8.77478843,0.01846103,0.12020674,0.25637479,1.41959666,0.46359010,6.54385805,0.14907522,0.74359048
-2.23611806,8.82382562,0.01869464,0.12017080,0.25468939,1.37312775,0.47003283,6.64624968,0.14793609,0.74031743
-2.23011506,8.88549239,0.01894033,0.12032613,0.25344873,1.33147192,0.47712854,6.75567891,0.14636211,0.73802012
-2.22411206,8.95631114,0.01919426,0.12063893,0.25256218,1.29416684,0.48472069,6.86930321,0.14435955,0.73645477
-2.21810905,9.03263844,0.01945247,0.12107252,0.25193828,1.26073017,0.49263458,6.98413777,0.14194235,0.73536962
-2.21210605,9.11069912,0.01971075,0.12158720,0.25148510,1.23066426,0.50067793,7.09708540,0.13913145,0.73450713
-2.20610305,9.18662876,0.01996462,0.12214030,0.25111062,1.20346087,0.50864224,7.20497447,0.13595395,0.73360654
-2.20010005,9.25652561,0.02020918,0.12268648,0.25072325,1.17860633,0.51630530,7.30460532,0.13244204,0.73240695
-2.19409705,9.31651215,0.02043916,0.12317820,0.25023252,1.15558739,0.52343459,7.39280499,0.12863191,0.73065087
-2.18809405,9.36280585,0.02064888,0.12356655,0.24955005,1.13389789,0.52979185,7.46648928,0.12456254,0.72808835
-2.18209105,9.39179735,0.02083232,0.12380223,0.24859068,1.11304647,0.53513853,7.52273047,0.12027448,0.72448165
-2.17608804,9.40013382,0.02098321,0.12383680,0.24727387,1.09256499,0.53924198,7.55882853,0.11580881,0.71961027
-2.17008504,9.38480455,0.02109516,0.12362405,0.24552528,1.07201761,0.54188223,7.57238305,0.11120605,0.71327629
-2.16408204,9.34322495,0.02116191,0.12312151,0.24327847,1.05101017,0.54285892,7.56136276,0.10650538,0.70530974
-2.15807904,9.27331539,0.02117747,0.12229196,0.24047665,1.02919939,0.54199825,7.52416949,0.10174397,0.69557373
-2.15207604,9.17357083,0.02113644,0.12110488,0.23707439,1.00630161,0.53915939,7.45969341,0.09695655,0.68396927
-2.14607304,9.04311761,0.02103426,0.11953783,0.23303926,0.98210047,0.53424025,7.36735657,0.09217516,0.67043936
-2.14007004,8.88175423,0.02086747,0.11757756,0.22835315,0.95645321,0.52718212,7.24714229,0.08742918,0.65497212
-2.13406703,8.68997357,0.02063395,0.11522096,0.22301341,0.92929516,0.51797305,7.09960856,0.08274550,0.63760298
-2.12806403,8.46896479,0.02033318,0.11247566,0.21703355,0.90064215,0.50664976,6.92588412,0.07814880,0.61841558
-2.12206103,8.22059419,0.01996636,0.10936033,0.21044355,0.87059076,0.49329791,6.72764710,0.07366211,0.59754134
-2.11605803,7.94736522,0.01953661,0.10590463,0.20328972,0.83931620,0.47805077,6.50708635,0.06930726,0.57515778
-2.11005503,7.65235894,0.01904894,0.10214885,0.19563414,0.80706800,0.46108629,6.26684686,0.06510550,0.55148556
-2.10405203,7.33915702,0.01851033,0.09814320,0.18755360,0.77416368,0.44262271,6.00996127,0.06107809,0.52678437
-2.09804902,7.01175028,0.01792960,0.09394686,0.17913823,0.74098072,0.42291293,5.73976996,0.05724675,0.50134780
-2.09204602,6.67443628,0.01731728,0.08962674,0.17048973,0.70794710,0.40223786,5.45983273,0.05363415,0.47549746
-2.08604302,6.33171019,0.01668542,0.08525612,0.16171941,0.67553108,0.38089897,5.17383577,0.05026419,0.44957656
-2.08004002,5.98815291,0.01604732,0.08091306,0.15294595,0.64423043,0.35921052,4.88549703,0.04716215,0.42394317
-2.07403702,5.64832086,0.01541722,0.07667879,0.14429318,0.61456185,0.33749162,4.59847384,0.04435472,0.39896342
-2.06803402,5.31664133,0.01480994,0.07263603,0.13588779,0.58705084,0.31605845,4.31627588,0.04186980,0.37500488
-2.06203102,4.99731691,0.01424058,0.06886731,0.12785715,0.56222251,0.29521698,4.04218638,0.03973619,0.35243030
-2.05602801,4.69424196,0.01372409,0.06545337,0.12032723,0.54059356,0.27525632,3.77919409,0.03798304,0.33159183
-2.05002501,4.41093320,0.01327491,0.06247150,0.11342077,0.52266574,0.25644291,3.52993771,0.03663919,0.31282590
-2.04402201,4.15047593,0.01290660,0.05999415,0.10725561,0.50892077,0.23901567,3.29666402,0.03573234,0.29644872
-2.03801901,3.91548632,0.01263153,0.05808745,0.10194333,0.49981670,0.22318218,3.08120009,0.03528812,0.28275248
-2.03201601,3.70808947,0.01246051,0.05680992,0.09758804,0.49578560,0.20911587,2.88493956,0.03532904,0.27200210
-2.02601301,3.52991239,0.01240250,0.05621127,0.09428547,0.49723227,0.19695421,2.70884210,0.03587338,0.26443259
-2.02001001,3.38209013,0.01246437,0.05633131,0.09212215,0.50453374,0.18679781,2.55344492,0.03693405,0.26024685
-2.01400700,3.26528318,0.01265070,0.05719892,0.09117481,0.51803895,0.17871038,2.41888457,0.03851746,0.25961375
-2.00800400,3.17970363,0.01296353,0.05883121,0.09150979,0.53806846,0.17271937,2.30492715,0.04062249,0.26266653
-2.00200100,3.12514781,0.01340230,0.06123279,0.09318258,0.56491354,0.16881727,2.21100500,0.04323949,0.26950130
-1.99599800,3.10103291,0.01396372,0.06439521,0.09623729,0.59883437,0.16696335,2.13625760,0.04634948,0.28017574
-1.98999500,3.10643548,0.01464177,0.06829663,0.10070621,0.64005711,0.16708592,2.07957493,0.04992364,0.29470776
-1.98399200,3.14012995,0.01542773,0.07290169,0.10660924,0.68876944,0.16908490,2.03964149,0.05392294,0.31307451
-1.97798899,3.20062586,0.01631027,0.07816174,0.11395336,0.74511463,0.17283466,2.01497952,0.05829819,0.33521147
