energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.63981991,3.28497983,0.09382641,0.00000000,0.03626152,2.31588604,0.84432726,1.48887174
-5.63381691,3.31157542,0.09447625,0.00000000,0.03634113,2.33537909,0.85005855,1.50302471
-5.62781391,3.33055230,0.09494164,0.00000000,0.03634719,2.34937584,0.85371356,1.51342075
-5.62181091,3.34272928,0.09525295,0.00000000,0.03630107,2.35841381,0.85553344,1.52039015
-5.61580790,3.34908608,0.09544503,0.00000000,0.03622739,2.36314297,0.85580592,1.52434555
-5.60980490,3.35075031,0.09555681,0.00000000,0.03615373,2.36431743,0.85486081,1.52577676
-5.60380190,3.34898015,0.09563069,0.00000000,0.03611017,2.36278388,0.85306417,1.52524332
-5.59779890,3.34514240,0.09571190,0.00000000,0.03612871,2.35946698,0.85081117,1.52336459
-5.59179590,3.34068573,0.09584760,0.00000000,0.03624265,2.35535125,0.84851769,1.52080730
-5.58579290,3.33710932,0.09608599,0.00000000,0.03648583,2.35145977,0.84661082,1.51827077
-5.57978989,3.33592703,0.09647518,0.00000000,0.03689186,2.34882963,0.84551816,1.51646969
-5.57378689,3.33862768,0.09706202,0.00000000,0.03749325,2.34848469,0.84565648,1.51611508
-5.56778389,3.34663227,0.09789082,0.00000000,0.03832045,2.35140605,0.84741966,1.51789345
-5.56178089,3.36124930,0.09900198,0.00000000,0.03940098,2.35850109,0.85116644,1.52244509
-5.55577789,3.38362943,0.10043062,0.00000000,0.04075842,2.37057201,0.85720833,1.53034187
-5.54977489,3.41472120,0.10220528,0.00000000,0.04241158,2.38828496,0.86579795,1.54206550
-5.54377189,3.45522957,0.10434666,0.00000000,0.04437358,2.41214110,0.87711855,1.55798700
-5.53776888,3.50557919,0.10686643,0.00000000,0.04665111,2.44245079,0.89127485,1.57834839
-5.53176588,3.56588420,0.10976640,0.00000000,0.04924377,2.47931233,0.90828587,1.60324735
-5.52576288,3.63592647,0.11303774,0.00000000,0.05214360,2.52259646,0.92808021,1.63262589
-5.51975988,3.71514384,0.11666065,0.00000000,0.05533469,2.57193784,0.95049397,1.66626371
-5.51375688,3.80262959,0.12060426,0.00000000,0.05879314,2.62673428,0.97527179,1.70377678
-5.50775388,3.89714413,0.12482695,0.00000000,0.06248712,2.68615447,1.00207115,1.74462182
-5.50175088,3.99713926,0.12927700,0.00000000,0.06637727,2.74915445,1.03047001,1.78810666
-5.49574787,4.10079489,0.13389364,0.00000000,0.07041729,2.81450284,1.05997769,1.83340665
-5.48974487,4.20606764,0.13860846,0.00000000,0.07455481,2.88081425,1.09004888,1.87958666
-5.48374187,4.31074986,0.14334708,0.00000000,0.07873252,2.94659009,1.12010046,1.92562831
-5.47773887,4.41253763,0.14803114,0.00000000,0.08288948,3.01026556,1.14953051,1.97046145
-5.47173587,4.50910519,0.15258047,0.00000000,0.08696265,3.07026123,1.17773911,2.01299895
-5.46573287,4.59818341,0.15691537,0.00000000,0.09088857,3.12503741,1.20415009,2.05217363
-5.45972986,4.67763928,0.16095897,0.00000000,0.09460511,3.17314928,1.22823309,2.08697585
-5.45372686,4.74555352,0.16463947,0.00000000,0.09805332,3.21330070,1.24952494,2.11649047
-5.44772386,4.80029312,0.16789232,0.00000000,0.10117918,3.24439453,1.26764979,2.13993161
-5.44172086,4.84057607,0.17066213,0.00000000,0.10393536,3.26557742,1.28233694,2.15667394
-5.43571786,4.86552552,0.17290430,0.00000000,0.10628275,3.27627736,1.29343582,2.16627916
-5.42971486,4.87471124,0.17458634,0.00000000,0.10819184,3.27623217,1.30092733,2.16851651
-5.42371186,4.86817647,0.17568871,0.00000000,0.10964385,3.26550798,1.30493114,2.16337663
-5.41770885,4.84644919,0.17620532,0.00000000,0.11063147,3.24450663,1.30570851,2.15107793
-5.41170585,4.81053703,0.17614350,0.00000000,0.11115938,3.21396176,1.30366036,2.13206538
-5.40570285,4.76190608,0.17552364,0.00000000,0.11124435,3.17492360,1.29932061,2.10700146
-5.39969985,4.70244415,0.17437831,0.00000000,0.11091494,3.12873288,1.29334493,2.07674991
-5.39369685,4.63440988,0.17275113,0.00000000,0.11021091,3.07698492,1.28649505,2.04235249
-5.38769385,4.56036949,0.17069519,0.00000000,0.10918223,3.02148512,1.27961928,2.00499988
-5.38169085,4.48312338,0.16827133,0.00000000,0.10788780,2.96419735,1.27362962,1.96599759
-5.37568784,4.40562523,0.16554617,0.00000000,0.10639386,2.90718732,1.26947626,1.92672831
-5.36968484,4.33089632,0.16259003,0.00000000,0.10477219,2.85256264,1.26812036,1.88861171
-5.36368184,4.26193802,0.15947484,0.00000000,0.10309817,2.80241178,1.27050564,1.85306344
-5.35767884,4.20164537,0.15627205,0.00000000,0.10144861,2.75874397,1.27753004,1.82145443
-5.35167584,4.15272435,0.15305060,0.00000000,0.09989969,2.72343187,1.29001803,1.79507197
-5.34567284,4.11761550,0.14987514,0.00000000,0.09852473,2.69815890,1.30869452,1.77508364
-5.33966983,4.09842606,0.14680437,0.00000000,0.09739218,2.68437263,1.33416115,1.76250527
-5.33366683,4.09687236,0.14388964,0.00000000,0.09656361,2.68324566,1.36687557,1.75817370
-5.32766383,4.11423402,0.14117383,0.00000000,0.09609197,2.69564476,1.40713442,1.76272502
-5.32166083,4.15132082,0.13869056,0.00000000,0.09602001,2.72210899,1.45506032,1.77657874
-5.31565783,4.20845277,0.13646364,0.00000000,0.09637900,2.76283709,1.51059331,1.79992810
-5.30965483,4.28545344,0.13450690,0.00000000,0.09718773,2.81768411,1.57348692,1.83273650
-5.30365183,4.38165634,0.13282427,0.00000000,0.09845187,2.88616693,1.64330888,1.87473990
-5.29764882,4.49592337,0.13141021,0.00000000,0.10016362,2.96747818,1.71944646,1.92545484
-5.29164582,4.62667472,0.13025036,0.00000000,0.10230176,3.06050769,1.80111625,1.98419151
-5.28564282,4.77192862,0.12932246,0.00000000,0.10483205,3.16387064,1.88737802,2.05007140
-5.27963982,4.92934970,0.12859746,0.00000000,0.10770801,3.27594125,1.97715240,2.12204871
-5.27363682,5.09630434,0.12804085,0.00000000,0.11087196,3.39489096,2.06924179,2.19893489
-5.26763382,5.26992137,0.12761406,0.00000000,0.11425648,3.51872991,2.16235404,2.27942563
-5.26163082,5.44715650,0.12727598,0.00000000,0.11778605,3.64535072,2.25512836,2.36212938
-5.25562781,5.62485899,0.12698453,0.00000000,0.12137902,3.77257329,2.34616281,2.44559697
-5.24962481,5.79983885,0.12669822,0.00000000,0.12494968,3.89818991,2.43404280,2.52835154
-5.24362181,5.96893343,0.12637763,0.00000000,0.12841054,4.02000964,2.51736995,2.60891820
-5.23761881,6.12907195,0.12598687,0.00000000,0.13167460,4.13590115,2.59479078,2.68585302
-5.23161581,6.27733696,0.12549486,0.00000000,0.13465770,4.24383355,2.66502455,2.75777073
-5.22561281,6.41102170,0.12487646,0.00000000,0.13728072,4.34191438,2.72688974,2.82337089
-5.21960980,6.52768249,0.12411346,0.00000000,0.13947171,4.42842454,2.77932861,2.88146209
-5.21360680,6.62518554,0.12319533,0.00000000,0.14116779,4.50184953,2.82142935,2.93098390
-5.20760380,6.70174732,0.12211973,0.00000000,0.14231681,4.56090678,2.85244536,2.97102623
-5.20160080,6.75596815,0.12089284,0.00000000,0.14287865,4.60456866,2.87181114,3.00084595
-5.19559780,6.78685847,0.11952945,0.00000000,0.14282628,4.63208100,2.87915462,3.01988043
-5.18959480,6.79385734,0.11805274,0.00000000,0.14214629,4.64297667,2.87430539,3.02775786
-5.18359180,6.77684287,0.11649397,0.00000000,0.14083915,4.63708415,2.85729888,3.02430405
-5.17758879,6.73613430,0.11489181,0.00000000,0.13891905,4.61453075,2.82837600,3.00954559
-5.17158579,6.67248560,0.11329154,0.00000000,0.13641329,4.57574032,2.78797855,2.98370928
-5.16558279,6.58707038,0.11174405,0.00000000,0.13336136,4.52142536,2.73674018,2.94721760
-5.15957979,6.48145836,0.11030461,0.00000000,0.12981374,4.45257348,2.67547315,2.90068036
-5.15357679,6.35758346,0.10903152,0.00000000,0.12583031,4.37042816,2.60515129,2.84488238
-5.14757379,6.21770398,0.10798462,0.00000000,0.12147860,4.27646426,2.52688929,2.78076759
-5.14157079,6.06435553,0.10722364,0.00000000,0.11683190,4.17235829,2.44191906,2.70941963
-5.13556778,5.90029754,0.10680653,0.00000000,0.11196725,4.05995424,2.35156367,2.63203937
-5.12956478,5.72845442,0.10678768,0.00000000,0.10696334,3.94122551,2.25720946,2.54991984
-5.12356178,5.55185277,0.10721618,0.00000000,0.10189852,3.81823376,2.16027729,2.46441922
-5.11755878,5.37355607,0.10813405,0.00000000,0.09684888,3.69308585,2.06219346,2.37693241
-5.11155578,5.19659864,0.10957466,0.00000000,0.09188644,3.56788974,1.96436134,2.28886214
-5.10555278,5.02392055,0.11156117,0.00000000,0.08707756,3.44471074,1.86813429,2.20159021
-5.09954977,4.85830553,0.11410527,0.00000000,0.08248159,3.32552933,1.77479080,2.11644986
-5.09354677,4.70232339,0.11720612,0.00000000,0.07814978,3.21220164,1.68551229,2.03469988
-5.08754377,4.55827890,0.12084964,0.00000000,0.07412441,3.10642379,1.60136431,1.95750123
-5.08154077,4.42816851,0.12500813,0.00000000,0.07043833,3.00970115,1.52328141,1.88589685
-5.07553777,4.31364603,0.12964027,0.00000000,0.06711465,2.92332319,1.45205604,1.82079498
-5.06953477,4.21599829,0.13469164,0.00000000,0.06416685,2.84834459,1.38833151,1.76295655
-5.06353177,4.13613122,0.14009559,0.00000000,0.06159906,2.78557294,1.33259895,1.71298653
-5.05752876,4.07456632,0.14577458,0.00000000,0.05940659,2.73556298,1.28519816,1.67132950
-5.05152576,4.03144733,0.15164199,0.00000000,0.05757673,2.69861736,1.24632182,1.63826912
-5.04552276,4.00655635,0.15760417,0.00000000,0.05608967,2.67479329,1.21602274,1.61393127
-5.03951976,3.99933829,0.16356297,0.00000000,0.05491956,2.66391455,1.19422351,1.59829035
-5.03351676,4.00893242,0.16941837,0.00000000,0.05403570,2.66558803,1.18072796,1.59117845
-5.02751376,4.03420944,0.17507131,0.00000000,0.05340373,2.67922385,1.17523384,1.59229653
-5.02151076,4.07381251,0.18042656,0.00000000,0.05298688,2.70405822,1.17734604,1.60122739
-5.01550775,4.12620054,0.18539544,0.00000000,0.05274715,2.73917798,1.18658992,1.61744965
-5.00950475,4.18969230,0.18989849,0.00000000,0.05264649,2.78354605,1.20242421,1.64035236
-5.00350175,4.26250980,0.19386769,0.00000000,0.05264777,2.83602702,1.22425315,1.66924987
-4.99749875,4.34281986,0.19724835,0.00000000,0.05271577,2.89541221,1.25143773,1.70339661
-4.99149575,4.42877279,0.20000061,0.00000000,0.05281793,2.96044378,1.28330582,1.74200153
-4.98549275,4.51853762,0.20210023,0.00000000,0.05292494,3.02983759,1.31916127,1.78424210
-4.97948974,4.61033328,0.20353897,0.00000000,0.05301125,3.10230446,1.35829210,1.82927779
-4.97348674,4.70245552,0.20432430,0.00000000,0.05305534,3.17656994,1.39997796,1.87626300
-4.96748374,4.79329971,0.20447855,0.00000000,0.05303986,3.25139243,1.44349708,1.92435939
-4.96148074,4.88137936,0.20403756,0.00000000,0.05295164,3.32557966,1.48813300,1.97274765
-4.95547774,4.96534078,0.20304882,0.00000000,0.05278154,3.39800362,1.53318125,2.02063864
-4.94947474,5.04397404,0.20156929,0.00000000,0.05252422,3.46761388,1.57795614,2.06728384
-4.94347174,5.11622053,0.19966288,0.00000000,0.05217782,3.53344917,1.62179783,2.11198496
-4.93746873,5.18117741,0.19739777,0.00000000,0.05174358,3.59464722,1.66407958,2.15410257
-4.93146573,5.23809903,0.19484375,0.00000000,0.05122541,3.65045266,1.70421518,2.19306349
-4.92546273,5.28639572,0.19206952,0.00000000,0.05062945,3.70022279,1.74166633,2.22836682
-4.91945973,5.32562992,0.18914028,0.00000000,0.04996366,3.74343101,1.77594972,2.25958828
-4.91345673,5.35550990,0.18611549,0.00000000,0.04923738,3.77966787,1.80664354,2.28638272
-4.90745373,5.37588125,0.18304707,0.00000000,0.04846099,3.80863949,1.83339309,2.30848472
-4.90145073,5.38671628,0.17997801,0.00000000,0.04764553,3.83016350,1.85591516,2.32570711
-4.89544772,5.38810172,0.17694143,0.00000000,0.04680242,3.84416252,1.87400095,2.33793768
-4.88944472,5.38022490,0.17396015,0.00000000,0.04594324,3.85065547,1.88751730,2.34513398
-4.88344172,5.36335896,0.17104673,0.00000000,0.04507947,3.84974707,1.89640609,2.34731665
-4.87743872,5.33784752,0.16820400,0.00000000,0.04422236,3.84161590,1.90068187,2.34456157
-4.87143572,5.30408929,0.16542594,0.00000000,0.04338274,3.82650175,1.90042775,2.33699120
-4.86543272,5.26252314,0.16269898,0.00000000,0.04257089,3.80469264,1.89578971,2.32476571
-4.85942971,5.21361425,0.16000353,0.00000000,0.04179643,3.77651221,1.88696965,2.30807412
-4.85342671,5.15784161,0.15731566,0.00000000,0.04106818,3.74230811,1.87421748,2.28712611
-4.84742371,5.09568739,0.15460894,0.00000000,0.04039401,3.70244163,1.85782261,2.26214474
-4.84142071,5.02762838,0.15185620,0.00000000,0.03978075,3.65727916,1.83810518,2.23336037
-4.83541771,4.95412958,0.14903129,0.00000000,0.03923401,3.60718564,1.81540753,2.20100606
-4.82941471,4.87564013,0.14611057,0.00000000,0.03875802,3.55251999,1.79008604,2.16531437
-4.82341171,4.79259129,0.14307427,0.00000000,0.03835557,3.49363271,1.76250378,2.12651566
-4.81740870,4.70539641,0.13990755,0.00000000,0.03802783,3.43086525,1.73302415,2.08483773
-4.81140570,4.61445258,0.13660120,0.00000000,0.03777427,3.36455103,1.70200564,2.04050648
-4.80540270,4.52014372,0.13315211,0.00000000,0.03759264,3.29501784,1.66979776,1.99374755
-4.79939970,4.42284475,0.12956340,0.00000000,0.03747897,3.22259114,1.63673829,1.94478847
-4.79339670,4.32292655,0.12584426,0.00000000,0.03742762,3.14759802,1.60315175,1.89386112
-4.78739370,4.22076149,0.12200955,0.00000000,0.03743141,3.07037149,1.56934897,1.84120427
-4.78139070,4.11672932,0.11807918,0.00000000,0.03748184,2.99125475,1.53562784,1.78706595
-4.77538769,4.01122313,0.11407738,0.00000000,0.03756936,2.91060543,1.50227494,1.73170552
-4.76938469,3.90465545,0.11003182,0.00000000,0.03768369,2.82879942,1.46956810,1.67539537
-4.76338169,3.79746417,0.10597274,0.00000000,0.03781420,2.74623435,1.43777970,1.61842216
-4.75737869,3.69011837,0.10193204,0.00000000,0.03795035,2.66333268,1.40718056,1.56108770
-4.75137569,3.58312381,0.09794240,0.00000000,0.03808211,2.58054435,1.37804450,1.50370939
-4.74537269,3.47702811,0.09403657,0.00000000,0.03820040,2.49834897,1.35065318,1.44662044
-4.73936968,3.37242539,0.09024668,0.00000000,0.03829751,2.41725770,1.32530150,1.39016984
-4.73336668,3.26996037,0.08660366,0.00000000,0.03836746,2.33781468,1.30230306,1.33472213
-4.72736368,3.17033151,0.08313689,0.00000000,0.03840633,2.26059803,1.28199598,1.28065710
-4.72136068,3.07429335,0.07987382,0.00000000,0.03841247,2.18622044,1.26474864,1.22836935
-4.71535768,2.98265753,0.07683985,0.00000000,0.03838672,2.11532920,1.25096540,1.17826766
-4.70935468,2.89629259,0.07405820,0.00000000,0.03833237,2.04860563,1.24109201,1.13077425
-4.70335168,2.81612219,0.07154994,0.00000000,0.03825524,1.98676372,1.23562062,1.08632361
-4.69734867,2.74312166,0.06933401,0.00000000,0.03816351,1.93054788,1.23509404,1.04536107
-4.69134567,2.67831278,0.06742731,0.00000000,0.03806758,1.88072966,1.24010889,1.00834064
-4.68534267,2.62275659,0.06584485,0.00000000,0.03797976,1.83810320,1.25131746,0.97572230
-4.67933967,2.57754413,0.06459983,0.00000000,0.03791404,1.80347925,1.26942771,0.94796833
-4.67333667,2.54378502,0.06370378,0.00000000,0.03788573,1.77767757,1.29520096,0.92553869
-4.66733367,2.52259367,0.06316656,0.00000000,0.03791107,1.76151752,1.32944698,0.90888532
-4.66133067,2.51507313,0.06299643,0.00000000,0.03800693,1.75580669,1.37301572,0.89844516
-4.65532766,2.52229629,0.06319999,0.00000000,0.03819037,1.76132735,1.42678560,0.89463201
-4.64932466,2.54528451,0.06378208,0.00000000,0.03847831,1.77882075,1.49164774,0.89782707
-4.64332166,2.58498367,0.06474559,0.00000000,0.03888718,1.80896918,1.56848610,0.90836837
-4.63731866,2.64223766,0.06609119,0.00000000,0.03943252,1.85237595,1.65815345,0.92653912
-4.63131566,2.71775963,0.06781708,0.00000000,0.04012869,1.90954355,1.76144336,0.95255530
-4.62531266,2.81210152,0.06991855,0.00000000,0.04098847,1.98085034,1.87905870,0.98655276
-4.61930965,2.92562246,0.07238761,0.00000000,0.04202274,2.06652646,2.01157743,1.02857433
-4.61330665,3.05845707,0.07521254,0.00000000,0.04324015,2.16662974,2.15941669,1.07855727
-4.60730365,3.21048478,0.07837754,0.00000000,0.04464675,2.28102260,2.32279652,1.13632194
-4.60130065,3.38130179,0.08186230,0.00000000,0.04624567,2.40935105,2.50170489,1.20156202
-4.59529765,3.57019696,0.08564176,0.00000000,0.04803685,2.55102710,2.69586568,1.27383725
-4.58929465,3.77613365,0.08968597,0.00000000,0.05001667,2.70521593,2.90471159,1.35256911
-4.58329165,3.99773908,0.09396006,0.00000000,0.05217784,2.87082893,3.12736378,1.43704026
-4.57728864,4.23330269,0.09842444,0.00000000,0.05450917,3.04652403,3.36262000,1.52639819
-4.57128564,4.48078502,0.10303517,0.00000000,0.05699551,3.23071399,3.60895270,1.61966335
-4.56528264,4.73783786,0.10774459,0.00000000,0.05961784,3.42158347,3.86451815,1.71574221
-4.55927964,5.00183618,0.11250212,0.00000000,0.06235340,3.61711495,4.12717733,1.81344494
-4.55327664,5.26992162,0.11725525,0.00000000,0.06517599,3.81512336,4.39452850,1.91150764
-4.54727364,5.53905672,0.12195073,0.00000000,0.06805642,4.01329868,4.66395101,2.00861843
-4.54127064,5.80608841,0.12653584,0.00000000,0.07096306,4.20925521,4.93265904,2.10344671
-4.53526763,6.06781854,0.13095976,0.00000000,0.07386254,4.40058594,5.19776351,2.19467460
-4.52926463,6.32107891,0.13517489,0.00000000,0.07672049,4.58491978,5.45633988,2.28102922
-4.52326163,6.56280768,0.13913810,0.00000000,0.07950245,4.75997950,5.70549901,2.36131470
-4.51725863,6.79012373,0.14281189,0.00000000,0.08217468,4.92363771,5.94245809,2.43444242
-4.51125563,7.00039587,0.14616530,0.00000000,0.08470510,5.07396849,6.16460857,2.49945823
-4.50525263,7.19130356,0.14917451,0.00000000,0.08706404,5.20929218,6.36957806,2.55556541
-4.49924962,7.36088635,0.15182327,0.00000000,0.08922507,5.32821148,6.55528351,2.60214234
-4.49324662,7.50758006,0.15410287,0.00000000,0.09116555,5.42963713,6.71997336,2.63875419
-4.48724362,7.63023799,0.15601186,0.00000000,0.09286715,5.51280221,6.86225710,2.66515806
-4.48124062,7.72813664,0.15755545,0.00000000,0.09431612,5.57726457,6.98112116,2.68130145
-4.47523762,7.80096623,0.15874464,0.00000000,0.09550346,5.62289783,7.07593117,2.68731447
-4.46923462,7.84880699,0.15959510,0.00000000,0.09642481,5.64987156,7.14642085,2.68349603
-4.46323162,7.87209327,0.16012599,0.00000000,0.09708027,5.65862240,7.19266923,2.67029507
-4.45722861,7.87156782,0.16035861,0.00000000,0.09747398,5.64981787,7.21506776,2.64828792
-4.45122561,7.84822939,0.16031515,0.00000000,0.09761367,5.62431521,7.21428005,2.61815278
-4.44522261,7.80327690,0.16001749,0.00000000,0.09751000,5.58311774,7.19119665,2.58064303
-4.43921961,7.73805338,0.15948619,0.00000000,0.09717601,5.52733125,7.14688791,2.53656033
-4.43321661,7.65399288,0.15873966,0.00000000,0.09662640,5.45812267,7.08255762,2.48672899
-4.42721361,7.55257312,0.15779371,0.00000000,0.09587693,5.37668314,6.99949989,2.43197268
-4.42121061,7.43527586,0.15666125,0.00000000,0.09494387,5.28419706,6.89906133,2.37309422
-4.41520760,7.30355669,0.15535246,0.00000000,0.09384352,5.18181825,6.78261011,2.31085928
-4.40920460,7.15882480,0.15387505,0.00000000,0.09259183,5.07065377,6.65151291,2.24598422
-4.40320160,7.00243279,0.15223496,0.00000000,0.09120417,4.95175537,6.50711979,2.17912816
-4.39719860,6.83567574,0.15043716,0.00000000,0.08969517,4.82611802,6.35075690,2.11088917
-4.39119560,6.65979811,0.14848655,0.00000000,0.08807874,4.69468448,6.18372600,2.04180409
-4.38519260,6.47600668,0.14638907,0.00000000,0.08636811,4.55835464,6.00730947,1.97235137
-4.37918959,6.28548730,0.14415265,0.00000000,0.08457602,4.41799786,5.82277907,1.90295636
-4.37318659,6.08942304,0.14178818,0.00000000,0.08271489,4.27446669,5.63140665,1.83399806
-4.36718359,5.88901156,0.13931037,0.00000000,0.08079707,4.12861015,5.43447494,1.76581665
-4.36118059,5.68547944,0.13673826,0.00000000,0.07883505,3.98128516,5.23328648,1.69872105
-4.35517759,5.48009178,0.13409573,0.00000000,0.07684165,3.83336457,5.02916940,1.63299579
-4.34917459,5.27415570,0.13141155,0.00000000,0.07483020,3.68574102,4.82347859,1.56890670
-4.34317159,5.06901696,0.12871925,0.00000000,0.07281452,3.53932584,4.61759176,1.50670499
-4.33716858,4.86604937,0.12605670,0.00000000,0.07080902,3.39504285,4.41289984,1.44662955
-4.33116558,4.66663742,0.12346545,0.00000000,0.06882847,3.25381722,4.21079200,1.38890736
-4.32516258,4.47215269,0.12098978,0.00000000,0.06688793,3.11655993,4.01263576,1.33375207
-4.31915958,4.28392554,0.11867562,0.00000000,0.06500239,2.98414879,3.81975325,1.28136109
-4.31315658,4.10321335,0.11656921,0.00000000,0.06318647,2.85740692,3.63339472,1.23191129
-4.30715358,3.93116726,0.11471575,0.00000000,0.06145401,2.73708021,3.45471080,1.18555397
