energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.87993997,0.00290441,0.00000000,0.00032074,0.00000821,0.00115421,0.00009353,0.00041762
-5.87393697,0.00294981,0.00000001,0.00032180,0.00001043,0.00119138,0.00009096,0.00044658
-5.86793397,0.00318172,0.00000001,0.00034290,0.00001333,0.00130462,0.00009390,0.00050386
-5.86193097,0.00361018,0.00000002,0.00038501,0.00001705,0.00149878,0.00010255,0.00059206
-5.85592796,0.00425159,0.00000002,0.00044974,0.00002173,0.00178134,0.00011725,0.00071473
-5.84992496,0.00512859,0.00000004,0.00053938,0.00002757,0.00216239,0.00013857,0.00087643
-5.84392196,0.00626993,0.00000005,0.00065683,0.00003477,0.00265460,0.00016723,0.00108264
-5.83791896,0.00771025,0.00000008,0.00080563,0.00004358,0.00327305,0.00020417,0.00133980
-5.83191596,0.00948958,0.00000012,0.00098986,0.00005425,0.00403514,0.00025048,0.00165520
-5.82591296,0.01165284,0.00000017,0.00121412,0.00006708,0.00496030,0.00030746,0.00203689
-5.81990995,0.01424900,0.00000025,0.00148342,0.00008236,0.00606970,0.00037658,0.00249356
-5.81390695,0.01733007,0.00000036,0.00180305,0.00010041,0.00738580,0.00045951,0.00303435
-5.80790395,0.02094985,0.00000051,0.00217849,0.00012156,0.00893186,0.00055807,0.00366861
-5.80190095,0.02516240,0.00000073,0.00261521,0.00014613,0.01073131,0.00067429,0.00440566
-5.79589795,0.03002037,0.00000102,0.00311849,0.00017443,0.01280704,0.00081035,0.00525441
-5.78989495,0.03557298,0.00000143,0.00369319,0.00020674,0.01518062,0.00096866,0.00622307
-5.78389195,0.04186405,0.00000199,0.00434352,0.00024334,0.01787145,0.00115184,0.00731870
-5.77788894,0.04892980,0.00000274,0.00507285,0.00028442,0.02089589,0.00136277,0.00854682
-5.77188594,0.05679680,0.00000374,0.00588338,0.00033015,0.02426643,0.00160464,0.00991100
-5.76588294,0.06548002,0.00000509,0.00677598,0.00038060,0.02799092,0.00188108,0.01141245
-5.75987994,0.07498115,0.00000687,0.00774996,0.00043579,0.03207192,0.00219621,0.01304966
-5.75387694,0.08528742,0.00000920,0.00880292,0.00049563,0.03650625,0.00255482,0.01481814
-5.74787394,0.09637087,0.00001224,0.00993062,0.00055994,0.04128483,0.00296257,0.01671016
-5.74187094,0.10818845,0.00001617,0.01112696,0.00062848,0.04639272,0.00342618,0.01871470
-5.73586793,0.12068281,0.00002122,0.01238403,0.00070088,0.05180960,0.00395371,0.02081750
-5.72986493,0.13378409,0.00002765,0.01369223,0.00077675,0.05751062,0.00455484,0.02300121
-5.72386193,0.14741254,0.00003577,0.01504053,0.00085558,0.06346761,0.00524121,0.02524581
-5.71785893,0.16148220,0.00004596,0.01641675,0.00093688,0.06965074,0.00602674,0.02752911
-5.71185593,0.17590532,0.00005865,0.01780809,0.00102011,0.07603044,0.00692797,0.02982744
-5.70585293,0.19059759,0.00007434,0.01920155,0.00110479,0.08257974,0.00796438,0.03211649
-5.69984992,0.20548393,0.00009357,0.02058457,0.00119047,0.08927673,0.00915866,0.03437225
-5.69384692,0.22050450,0.00011698,0.02194565,0.00127682,0.09610716,0.01053690,0.03657208
-5.68784392,0.23562085,0.00014526,0.02327501,0.00136367,0.10306697,0.01212872,0.03869579
-5.68184092,0.25082161,0.00017916,0.02456523,0.00145102,0.11016466,0.01396721,0.04072669
-5.67583792,0.26612761,0.00021951,0.02581184,0.00153909,0.11742335,0.01608872,0.04265267
-5.66983492,0.28159584,0.00026717,0.02701387,0.00162839,0.12488223,0.01853252,0.04446705
-5.66383192,0.29732220,0.00032304,0.02817419,0.00171972,0.13259750,0.02134017,0.04616935
-5.65782891,0.31344239,0.00038804,0.02929983,0.00181419,0.14064245,0.02455469,0.04776580
-5.65182591,0.33013104,0.00046313,0.03040205,0.00191327,0.14910669,0.02821947,0.04926962
-5.64582291,0.34759874,0.00054920,0.03149622,0.00201874,0.15809444,0.03237701,0.05070096
-5.63981991,0.36608696,0.00064715,0.03260155,0.00213273,0.16772196,0.03706740,0.05208665
-5.63381691,0.38586095,0.00075779,0.03374056,0.00225770,0.17811395,0.04232662,0.05345947
-5.62781391,0.40720071,0.00088185,0.03493843,0.00239635,0.18939925,0.04818470,0.05485730
-5.62181091,0.43039045,0.00101996,0.03622209,0.00255166,0.20170582,0.05466393,0.05632188
-5.61580790,0.45570674,0.00117257,0.03761927,0.00272674,0.21515518,0.06177687,0.05789741
-5.60980490,0.48340585,0.00133999,0.03915737,0.00292486,0.22985662,0.06952465,0.05962889
-5.60380190,0.51371096,0.00152232,0.04086228,0.00314927,0.24590130,0.07789535,0.06156047
-5.59779890,0.54679942,0.00171947,0.04275721,0.00340317,0.26335663,0.08686266,0.06373364
-5.59179590,0.58279103,0.00193108,0.04486153,0.00368960,0.28226099,0.09638492,0.06618544
-5.58579290,0.62173744,0.00215658,0.04718971,0.00401131,0.30261915,0.10640457,0.06894683
-5.57978989,0.66361350,0.00239513,0.04975033,0.00437069,0.32439864,0.11684812,0.07204114
-5.57378689,0.70831063,0.00264561,0.05254534,0.00476960,0.34752705,0.12762661,0.07548274
-5.56778389,0.75563280,0.00290668,0.05556944,0.00520928,0.37189058,0.13863668,0.07927594
-5.56178089,0.80529501,0.00317670,0.05880974,0.00569025,0.39733379,0.14976213,0.08341423
-5.55577789,0.85692464,0.00345383,0.06224559,0.00621216,0.42366060,0.16087601,0.08787979
-5.54977489,0.91006542,0.00373594,0.06584875,0.00677374,0.45063654,0.17184320,0.09264331
-5.54377189,0.96418399,0.00402074,0.06958367,0.00737267,0.47799219,0.18252328,0.09766420
-5.53776888,1.01867891,0.00430569,0.07340815,0.00800554,0.50542760,0.19277376,0.10289110
-5.53176588,1.07289162,0.00458813,0.07727409,0.00866778,0.53261769,0.20245338,0.10826267
-5.52576288,1.12611935,0.00486521,0.08112847,0.00935370,0.55921839,0.21142549,0.11370871
-5.51975988,1.17762929,0.00513401,0.08491454,0.01005643,0.58487339,0.21956136,0.11915156
-5.51375688,1.22667385,0.00539149,0.08857303,0.01076805,0.60922131,0.22674320,0.12450770
-5.50775388,1.27250663,0.00563463,0.09204355,0.01147965,0.63190310,0.23286699,0.12968955
-5.50175088,1.31439856,0.00586037,0.09526600,0.01218147,0.65256964,0.23784477,0.13460747
-5.49574787,1.35165411,0.00606574,0.09818197,0.01286310,0.67088916,0.24160660,0.13917181
-5.48974487,1.38362697,0.00624787,0.10073622,0.01351370,0.68655461,0.24410190,0.14329508
-5.48374187,1.40973507,0.00640408,0.10287798,0.01412223,0.69929056,0.24530034,0.14689413
-5.47773887,1.42947453,0.00653190,0.10456227,0.01467778,0.70885972,0.24519216,0.14989227
-5.47173587,1.44243221,0.00662916,0.10575102,0.01516985,0.71506885,0.24378798,0.15222134
-5.46573287,1.44829669,0.00669404,0.10641407,0.01558865,0.71777394,0.24111818,0.15382357
-5.45972986,1.44686724,0.00672514,0.10653002,0.01592546,0.71688450,0.23723183,0.15465331
-5.45372686,1.43806067,0.00672153,0.10608681,0.01617289,0.71236690,0.23219530,0.15467842
-5.44772386,1.42191570,0.00668276,0.10508212,0.01632519,0.70424663,0.22609059,0.15388143
-5.44172086,1.39859481,0.00660897,0.10352351,0.01637844,0.69260934,0.21901339,0.15226026
-5.43571786,1.36838329,0.00650084,0.10142831,0.01633074,0.67760061,0.21107109,0.14982861
-5.42971486,1.33168555,0.00635964,0.09882324,0.01618235,0.65942451,0.20238061,0.14661590
-5.42371186,1.28901867,0.00618722,0.09574387,0.01593574,0.63834075,0.19306632,0.14266685
-5.41770885,1.24100336,0.00598595,0.09223371,0.01559556,0.61466064,0.18325783,0.13804059
-5.41170585,1.18835252,0.00575875,0.08834321,0.01516858,0.58874193,0.17308805,0.13280939
-5.40570285,1.13185772,0.00550897,0.08412854,0.01466355,0.56098260,0.16269118,0.12705714
-5.39969985,1.07237407,0.00524036,0.07965026,0.01409096,0.53181382,0.15220099,0.12087744
-5.39369685,1.01080396,0.00495695,0.07497188,0.01346283,0.50169238,0.14174918,0.11437157
-5.38769385,0.94808010,0.00466304,0.07015839,0.01279241,0.47109272,0.13146395,0.10764627
-5.38169085,0.88514855,0.00436301,0.06527481,0.01209387,0.44049887,0.12146881,0.10081147
-5.37568784,0.82295215,0.00406128,0.06038483,0.01138197,0.41039649,0.11188160,0.09397813
-5.36968484,0.76241494,0.00376224,0.05554951,0.01067172,0.38126537,0.10281362,0.08725605
-5.36368184,0.70442784,0.00347010,0.05082615,0.00997811,0.35357235,0.09436909,0.08075194
-5.35767884,0.64983600,0.00318885,0.04626738,0.00931577,0.32776498,0.08664469,0.07456769
-5.35167584,0.59942795,0.00292221,0.04192041,0.00869872,0.30426588,0.07972927,0.06879887
-5.34567284,0.55392661,0.00267353,0.03782654,0.00814014,0.28346784,0.07370366,0.06353349
-5.33966983,0.51398213,0.00244576,0.03402087,0.00765215,0.26572962,0.06864052,0.05885106
-5.33366683,0.48016633,0.00224144,0.03053220,0.00724564,0.25137235,0.06460426,0.05482187
-5.32766383,0.45296861,0.00206267,0.02738321,0.00693014,0.24067643,0.06165082,0.05150653
-5.32166083,0.43279282,0.00191108,0.02459076,0.00671368,0.23387869,0.05982747,0.04895565
-5.31565783,0.41995511,0.00178784,0.02216631,0.00660270,0.23116987,0.05917241,0.04720974
-5.30965483,0.41468207,0.00169370,0.02011650,0.00660199,0.23269201,0.05971425,0.04629913
-5.30365183,0.41710937,0.00162896,0.01844380,0.00671464,0.23853603,0.06147131,0.04624405
-5.29764882,0.42728029,0.00159352,0.01714718,0.00694194,0.24873914,0.06445080,0.04705472
-5.29164582,0.44514458,0.00158687,0.01622279,0.00728340,0.26328241,0.06864783,0.04873143
-5.28564282,0.47055733,0.00160817,0.01566465,0.00773669,0.28208846,0.07404436,0.05126472
-5.27963982,0.50327835,0.00165623,0.01546525,0.00829768,0.30501951,0.08060814,0.05463551
-5.27363682,0.54297215,0.00172957,0.01561609,0.00896043,0.33187608,0.08829170,0.05881532
-5.26763382,0.58920910,0.00182645,0.01610821,0.00971724,0.36239656,0.09703160,0.06376661
-5.26163082,0.64146805,0.00194495,0.01693255,0.01055875,0.39625797,0.10674786,0.06944310
-5.25562781,0.69914089,0.00208296,0.01808026,0.01147406,0.43307832,0.11734382,0.07579037
-5.24962481,0.76153951,0.00223830,0.01954294,0.01245090,0.47242065,0.12870656,0.08274662
-5.24362181,0.82790532,0.00240877,0.02131275,0.01347582,0.51379903,0.14070773,0.09024353
-5.23761881,0.89742162,0.00259223,0.02338249,0.01453452,0.55668667,0.15320517,0.09820750
-5.23161581,0.96922867,0.00278668,0.02574560,0.01561208,0.60052596,0.16604507,0.10656100
-5.22561281,1.04244145,0.00299038,0.02839610,0.01669340,0.64474049,0.17906480,0.11522419
-5.21960980,1.11616949,0.00320191,0.03132849,0.01776352,0.68874847,0.19209633,0.12411665
-5.21360680,1.18953834,0.00342032,0.03453758,0.01880803,0.73197752,0.20497010,0.13315933
-5.20760380,1.26171178,0.00364519,0.03801832,0.01981350,0.77387988,0.21751933,0.14227644
-5.20160080,1.33191400,0.00387671,0.04176562,0.02076785,0.81394771,0.22958443,0.15139739
-5.19559780,1.39945055,0.00411581,0.04577410,0.02166071,0.85172769,0.24101746,0.16045856
-5.18959480,1.46372730,0.00436414,0.05003787,0.02248373,0.88683423,0.25168647,0.16940489
-5.18359180,1.52426619,0.00462413,0.05455025,0.02323083,0.91896057,0.26147930,0.17819114
-5.17758879,1.58071707,0.00489898,0.05930357,0.02389835,0.94788733,0.27030699,0.18678282
-5.17158579,1.63286476,0.00519263,0.06428889,0.02448514,0.97348785,0.27810626,0.19515666
-5.16558279,1.68063112,0.00550963,0.06949575,0.02499256,0.99573011,0.28484123,0.20330058
-5.15957979,1.72407159,0.00585505,0.07491195,0.02542432,1.01467498,0.29050414,0.21121325
-5.15357679,1.76336657,0.00623430,0.08052333,0.02578635,1.03047098,0.29511504,0.21890309
-5.14757379,1.79880787,0.00665293,0.08631360,0.02608647,1.04334562,0.29872052,0.22638690
-5.14157079,1.83078092,0.00711637,0.09226420,0.02633408,1.05359384,0.30139150,0.23368815
-5.13556778,1.85974371,0.00762967,0.09835420,0.02653976,1.06156412,0.30322019,0.24083493
-5.12956478,1.88620346,0.00819723,0.10456030,0.02671485,1.06764299,0.30431652,0.24785782
-5.12356178,1.91069242,0.00882247,0.11085685,0.02687104,1.07223866,0.30480401,0.25478771
-5.11755878,1.93374391,0.00950763,0.11721606,0.02701997,1.07576482,0.30481547,0.26165368
-5.11155578,1.95587007,0.01025341,0.12360814,0.02717285,1.07862517,0.30448875,0.26848120
-5.10555278,1.97754231,0.01105883,0.13000172,0.02734011,1.08119974,0.30396262,0.27529053
-5.09954977,1.99917553,0.01192101,0.13636423,0.02753122,1.08383341,0.30337314,0.28209563
-5.09354677,2.02111685,0.01283510,0.14266239,0.02775443,1.08682732,0.30285060,0.28890355
-5.08754377,2.04363920,0.01379421,0.14886287,0.02801670,1.09043340,0.30251706,0.29571432
-5.08154077,2.06693993,0.01478948,0.15493281,0.02832366,1.09485212,0.30248474,0.30252130
-5.07553777,2.09114422,0.01581016,0.16084055,0.02867960,1.10023345,0.30285508,0.30931209
-5.06953477,2.11631264,0.01684390,0.16655623,0.02908759,1.10668059,0.30371855,0.31606973
-5.06353177,2.14245217,0.01787693,0.17205235,0.02954956,1.11425613,0.30515496,0.32277427
-5.05752876,2.16952941,0.01889450,0.17730425,0.03006642,1.12298985,0.30723432,0.32940446
-5.05152576,2.19748497,0.01988125,0.18229049,0.03063822,1.13288757,0.31001785,0.33593940
-5.04552276,2.22624764,0.02082164,0.18699297,0.03126422,1.14394015,0.31355918,0.34236012
-5.03951976,2.25574703,0.02170045,0.19139698,0.03194300,1.15613186,0.31790525,0.34865086
-5.03351676,2.28592375,0.02250322,0.19549091,0.03267247,1.16944738,0.32309711,0.35479994
-5.02751376,2.31673598,0.02321670,0.19926592,0.03344988,1.18387693,0.32917005,0.36080010
-5.02151076,2.34816186,0.02382927,0.20271522,0.03427176,1.19941883,0.33615329,0.36664835
-5.01550775,2.38019749,0.02433128,0.20583341,0.03513380,1.21607944,0.34406899,0.37234519
-5.00950475,2.41285036,0.02471530,0.20861553,0.03603074,1.23387029,0.35293061,0.37789330
-5.00350175,2.44612879,0.02497634,0.21105618,0.03695620,1.25280256,0.36274070,0.38329576
-4.99749875,2.48002805,0.02511196,0.21314859,0.03790256,1.27287943,0.37348831,0.38855392
-4.99149575,2.51451419,0.02512224,0.21488382,0.03886083,1.29408662,0.38514599,0.39366503
-4.98549275,2.54950692,0.02500975,0.21625013,0.03982056,1.31638210,0.39766688,0.39861992
-4.97948974,2.58486283,0.02477934,0.21723254,0.04076985,1.33968559,0.41098189,0.40340071
-4.97348674,2.62036053,0.02443796,0.21781276,0.04169539,1.36386888,0.42499738,0.40797903
-4.96748374,2.65568890,0.02399435,0.21796932,0.04258266,1.38874770,0.43959348,0.41231458
-4.96148074,2.69043995,0.02345875,0.21767819,0.04341616,1.41407609,0.45462349,0.41635453
-4.95547774,2.72410692,0.02284252,0.21691363,0.04417978,1.43954375,0.46991418,0.42003357
-4.94947474,2.75608860,0.02215781,0.21564938,0.04485725,1.46477701,0.48526756,0.42327488
-4.94347174,2.78569978,0.02141724,0.21386013,0.04543261,1.48934368,0.50046380,0.42599192
-4.93746873,2.81218801,0.02063356,0.21152310,0.04589086,1.51276163,0.51526553,0.42809101
-4.93146573,2.83475583,0.01981937,0.20861979,0.04621845,1.53451113,0.52942329,0.42947461
-4.92546273,2.85258778,0.01898689,0.20513770,0.04640393,1.55405037,0.54268204,0.43004525
-4.91945973,2.86488066,0.01814777,0.20107188,0.04643844,1.57083337,0.55478836,0.42970967
-4.91345673,2.87087585,0.01731290,0.19642638,0.04631617,1.58432966,0.56549825,0.42838323
-4.90745373,2.86989167,0.01649230,0.19121531,0.04603473,1.59404456,0.57458482,0.42599417
-4.90145073,2.86135431,0.01569505,0.18546361,0.04559538,1.59953905,0.58184597,0.42248762
-4.89544772,2.84482555,0.01492924,0.17920732,0.04500306,1.60044820,0.58711119,0.41782897
-4.88944472,2.82002568,0.01420192,0.17249345,0.04426640,1.59649715,0.59024754,0.41200659
-4.88344172,2.78685046,0.01351909,0.16537941,0.04339738,1.58751371,0.59116424,0.40503357
-4.87743872,2.74538093,0.01288569,0.15793195,0.04241102,1.57343693,0.58981567,0.39694854
-4.87143572,2.69588576,0.01230562,0.15022573,0.04132483,1.55432112,0.58620280,0.38781534
-4.86543272,2.63881570,0.01178172,0.14234157,0.04015816,1.53033510,0.58037265,0.37772166
-4.85942971,2.57479040,0.01131578,0.13436442,0.03893151,1.50175669,0.57241608,0.36677667
-4.85342671,2.50457840,0.01090853,0.12638115,0.03766573,1.46896263,0.56246393,0.35510768
-4.84742371,2.42907106,0.01055970,0.11847830,0.03638128,1.43241467,0.55068163,0.34285614
-4.84142071,2.34925176,0.01026796,0.11073978,0.03509747,1.39264222,0.53726276,0.33017302
-4.83541771,2.26616209,0.01003104,0.10324474,0.03383178,1.35022281,0.52242165,0.31721383
-4.82941471,2.18086630,0.00984570,0.09606554,0.03259927,1.30576097,0.50638566,0.30413355
-4.82341171,2.09441603,0.00970785,0.08926605,0.03141211,1.25986700,0.48938730,0.29108171
-4.81740870,2.00781679,0.00961262,0.08290018,0.03027930,1.21313621,0.47165681,0.27819773
-4.81140570,1.92199768,0.00955452,0.07701079,0.02920648,1.16612993,0.45341528,0.26560688
-4.80540270,1.83778563,0.00952752,0.07162895,0.02819594,1.11935901,0.43486891,0.25341690
-4.79939970,1.75588525,0.00952531,0.06677361,0.02724677,1.07327045,0.41620435,0.24171543
-4.79339670,1.67686483,0.00954140,0.06245158,0.02635519,1.02823768,0.39758549,0.23056846
-4.78739370,1.60114888,0.00956940,0.05865792,0.02551495,0.98455476,0.37915166,0.22001959
-4.78139070,1.52901727,0.00960318,0.05537665,0.02471784,0.94243455,0.36101723,0.21009035
-4.77538769,1.46061054,0.00963710,0.05258175,0.02395429,0.90201066,0.34327249,0.20078132
-4.76938469,1.39594083,0.00966620,0.05023840,0.02321401,0.86334289,0.32598568,0.19207409
-4.76338169,1.33490757,0.00968632,0.04830446,0.02248657,0.82642554,0.30920594,0.18393391
-4.75737869,1.27731684,0.00969431,0.04673208,0.02176205,0.79119816,0.29296682,0.17631274
-4.75137569,1.22290335,0.00968803,0.04546942,0.02103152,0.75755784,0.27729027,0.16915281
-4.74537269,1.17135377,0.00966648,0.04446242,0.02028753,0.72537245,0.26219063,0.16239021
-4.73936968,1.12233035,0.00962969,0.04365655,0.01952445,0.69449403,0.24767850,0.15595861
-4.73336668,1.07549359,0.00957874,0.04299856,0.01873875,0.66477173,0.23376423,0.14979277
-4.72736368,1.03052320,0.00951560,0.04243803,0.01792907,0.63606373,0.22046088,0.14383181
-4.72136068,0.98713639,0.00944296,0.04192886,0.01709633,0.60824752,0.20778651,0.13802203
-4.71535768,0.94510304,0.00936409,0.04143058,0.01624356,0.58122840,0.19576573,0.13231929
-4.70935468,0.90425726,0.00928254,0.04090932,0.01537578,0.55494584,0.18443063,0.12669085
-4.70335168,0.86450522,0.00920197,0.04033868,0.01449972,0.52937759,0.17382090,0.12111658
-4.69734867,0.82582921,0.00912588,0.03970030,0.01362354,0.50454168,0.16398345,0.11558963
-4.69134567,0.78828803,0.00905736,0.03898407,0.01275647,0.48049628,0.15497153,0.11011647
-4.68534267,0.75201415,0.00899895,0.03818820,0.01190845,0.45733772,0.14684336,0.10471651
-4.67933967,0.71720784,0.00895240,0.03731892,0.01108981,0.43519684,0.13966067,0.09942108
-4.67333667,0.68412889,0.00891859,0.03639002,0.01031089,0.41423408,0.13348696,0.09427216
-4.66733367,0.65308623,0.00889745,0.03542206,0.00958177,0.39463343,0.12838577,0.08932063
-4.66133067,0.62442604,0.00888795,0.03444149,0.00891198,0.37659562,0.12441886,0.08462436
-4.65532766,0.59851878,0.00888812,0.03347952,0.00831034,0.36033087,0.12164458,0.08024602
-4.64932466,0.57574555,0.00889516,0.03257090,0.00778470,0.34605131,0.12011612,0.07625086
-4.64332166,0.55648407,0.00890556,0.03175262,0.00734191,0.33396332,0.11987994,0.07270434
-4.63731866,0.54109475,0.00891528,0.03106253,0.00698767,0.32425997,0.12097413,0.06966985
-4.63131566,0.52990702,0.00891999,0.03053801,0.00672650,0.31711365,0.12342677,0.06720646
-4.62531266,0.52320619,0.00891520,0.03021464,0.00656172,0.31266906,0.12725431,0.06536678
-4.61930965,0.52122110,0.00889658,0.03012493,0.00649543,0.31103656,0.13245974,0.06419500
-4.61330665,0.52411277,0.00886010,0.03029728,0.00652853,0.31228608,0.13903085,0.06372513
-4.60730365,0.53196438,0.00880226,0.03075494,0.00666071,0.31644170,0.14693839,0.06397948
-4.60130065,0.54477263,0.00872021,0.03151530,0.00689048,0.32347690,0.15613423,0.06496745
-4.59529765,0.56244109,0.00861192,0.03258929,0.00721517,0.33331082,0.16654974,0.06668463
-4.58929465,0.58477555,0.00847622,0.03398112,0.00763099,0.34580559,0.17809432,0.06911226
-4.58329165,0.61148188,0.00831283,0.03568815,0.00813300,0.36076487,0.19065441,0.07221710
-4.57728864,0.64216656,0.00812235,0.03770117,0.00871519,0.37793394,0.20409295,0.07595173
-4.57128564,0.67634029,0.00790625,0.04000482,0.00937055,0.39700137,0.21824965,0.08025529
-4.56528264,0.71342468,0.00766670,0.04257834,0.01009111,0.41760250,0.23294201,0.08505463
-4.55927964,0.75276232,0.00740650,0.04539646,0.01086809,0.43932471,0.24796733,0.09026597
-4.55327664,0.79362993,0.00712892,0.04843063,0.01169201,0.46171473,0.26310565,0.09579691
-4.54727364,0.83525464,0.00683755,0.05165023,0.01255293,0.48428763,0.27812381,0.10154886
-4.54127064,0.87683281,0.00653614,0.05502399,0.01344059,0.50653757,0.29278037,0.10741971
-4.53526763,0.91755106,0.00622847,0.05852140,0.01434470,0.52794994,0.30683136,0.11330671
-4.52926463,0.95660855,0.00591818,0.06211408,0.01525516,0.54801453,0.32003667,0.11910955
-4.52326163,0.99323988,0.00560868,0.06577695,0.01616236,0.56623938,0.33216685,0.12473324
-4.51725863,1.02673753,0.00530304,0.06948935,0.01705742,0.58216459,0.34300993,0.13009099
-4.51125563,1.05647287,0.00500394,0.07323568,0.01793241,0.59537579,0.35237799,0.13510668
-4.50525263,1.08191474,0.00471360,0.07700592,0.01878058,0.60551650,0.36011326,0.13971699
-4.49924962,1.10264464,0.00443382,0.08079555,0.01959649,0.61229880,0.36609314,0.14387297
-4.49324662,1.11836778,0.00416592,0.08460520,0.02037609,0.61551203,0.37023414,0.14754093
-4.48724362,1.12891929,0.00391082,0.08843981,0.02111672,0.61502879,0.37249434,0.15070269
-4.48124062,1.13426533,0.00366905,0.09230743,0.02181705,0.61080821,0.37287428,0.15335517
-4.47523762,1.13449884,0.00344082,0.09621763,0.02247691,0.60289610,0.37141617,0.15550912
-4.46923462,1.12983025,0.00322608,0.10017966,0.02309706,0.59142214,0.36820139,0.15718740
-4.46323162,1.12057360,0.00302454,0.10420044,0.02367893,0.57659407,0.36334657,0.15842257
-4.45722861,1.10712871,0.00283578,0.10828252,0.02422424,0.55868933,0.35699825,0.15925410
-4.45122561,1.08996044,0.00265925,0.11242202,0.02473466,0.53804443,0.34932649,0.15972538
-4.44522261,1.06957617,0.00249433,0.11660696,0.02521145,0.51504256,0.34051781,0.15988059
-4.43921961,1.04650264,0.00234038,0.12081578,0.02565509,0.49010018,0.33076776,0.15976167
-4.43321661,1.02126350,0.00219674,0.12501641,0.02606503,0.46365301,0.32027355,0.15940562
-4.42721361,0.99435856,0.00206275,0.12916590,0.02643943,0.43614219,0.30922713,0.15884220
-4.42121061,0.96624601,0.00193777,0.13321069,0.02677505,0.40800114,0.29780904,0.15809225
-4.41520760,0.93732824,0.00182117,0.13708752,0.02706722,0.37964367,0.28618332,0.15716668
-4.40920460,0.90794205,0.00171236,0.14072510,0.02730990,0.35145382,0.27449376,0.15606619
-4.40320160,0.87835343,0.00161072,0.14404624,0.02749588,0.32377763,0.26286150,0.15478175
-4.39719860,0.84875699,0.00151570,0.14697068,0.02761710,0.29691713,0.25138418,0.15329585
-4.39119560,0.81927988,0.00142672,0.14941823,0.02766497,0.27112671,0.24013651,0.15158424
-4.38519260,0.78998957,0.00134323,0.15131222,0.02763086,0.24661161,0.22917215,0.14961838
-4.37918959,0.76090496,0.00126469,0.15258302,0.02750655,0.22352859,0.21852671,0.14736810
-4.37318659,0.73200977,0.00119059,0.15317147,0.02728477,0.20198843,0.20822174,0.14480455
-4.36718359,0.70326750,0.00112044,0.15303213,0.02695960,0.18205997,0.19826926,0.14190314
-4.36118059,0.67463681,0.00105377,0.15213600,0.02652698,0.16377541,0.18867664,0.13864634
-4.35517759,0.64608645,0.00099018,0.15047282,0.02598501,0.14713636,0.17945166,0.13502620
-4.34917459,0.61760902,0.00092930,0.14805253,0.02533427,0.13212043,0.17060720,0.13104639
-4.34317159,0.58923259,0.00087083,0.14490618,0.02457794,0.11868794,0.16216557,0.12672374
-4.33716858,0.56102998,0.00081454,0.14108592,0.02372184,0.10678837,0.15416221,0.12208913
-4.33116558,0.53312501,0.00076026,0.13666428,0.02277442,0.09636642,0.14664856,0.11718776
-4.32516258,0.50569584,0.00070791,0.13173275,0.02174650,0.08736736,0.13969401,0.11207879
-4.31915958,0.47897517,0.00065748,0.12639966,0.02065105,0.07974156,0.13338692,0.10683434
-4.31315658,0.45324758,0.00060904,0.12078753,0.01950280,0.07344809,0.12783463,0.10153799
-4.30715358,0.42884423,0.00056274,0.11503000,0.01831785,0.06845724,0.12316249,0.09628280
