energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.72986493,3.73802254,0.06321938,0.63859176,0.00642513,0.00000000,0.07608199,1.32679687,2.88953124,1.18995614
-5.72386193,3.54383411,0.06041218,0.60050376,0.00617543,0.00000000,0.07361480,1.26381153,2.72312173,1.12092122
-5.71785893,3.34634376,0.05754552,0.56148012,0.00592835,0.00000000,0.07093014,1.19884844,2.55275970,1.05287426
-5.71185593,3.14848093,0.05465414,0.52208538,0.00568658,0.00000000,0.06807802,1.13279426,2.38089600,0.98685534
-5.70585293,2.95307307,0.05177170,0.48286635,0.00545249,0.00000000,0.06511153,1.06652300,2.20990293,0.92383559
-5.69984992,2.76277164,0.04892992,0.44433797,0.00522812,0.00000000,0.06208509,1.00087300,2.04201578,0.86469202
-5.69384692,2.57998748,0.04615789,0.40697125,0.00501507,0.00000000,0.05905282,0.93662619,1.87928226,0.81018585
-5.68784392,2.40683729,0.04348154,0.37118376,0.00481447,0.00000000,0.05606679,0.87449024,1.72352150,0.76094499
-5.68184092,2.24510246,0.04092325,0.33733267,0.00462702,0.00000000,0.05317551,0.81508431,1.57629332,0.71745091
-5.67583792,2.09620119,0.03850160,0.30571055,0.00445295,0.00000000,0.05042255,0.75892851,1.43887833,0.68003016
-5.66983492,1.96117370,0.03623136,0.27654372,0.00429209,0.00000000,0.04784534,0.70643734,1.31226877,0.64885060
-5.66383192,1.84068057,0.03412358,0.24999304,0.00414388,0.00000000,0.04547424,0.65791714,1.19716949,0.62392209
-5.65782891,1.73501300,0.03218583,0.22615682,0.00400749,0.00000000,0.04333196,0.61356725,1.09400816,0.60510169
-5.65182591,1.64411413,0.03042258,0.20507549,0.00388185,0.00000000,0.04143312,0.57348465,1.00295340,0.59210275
-5.64582291,1.56760959,0.02883564,0.18673767,0.00376575,0.00000000,0.03978426,0.53767161,0.92393940,0.58450779
-5.63981991,1.50484581,0.02742469,0.17108723,0.00365794,0.00000000,0.03838407,0.50604582,0.85669537,0.58178452
-5.63381691,1.45493392,0.02618777,0.15803088,0.00355718,0.00000000,0.03722392,0.47845238,0.80077816,0.58330446
-5.62781391,1.41679754,0.02512185,0.14744594,0.00346233,0.00000000,0.03628858,0.45467699,0.75560637,0.58836377
-5.62181091,1.38922225,0.02422323,0.13918796,0.00337244,0.00000000,0.03555721,0.43445987,0.72049450,0.59620539
-5.61580790,1.37090509,0.02348799,0.13309779,0.00328675,0.00000000,0.03500446,0.41750954,0.69468560,0.60604212
-5.60980490,1.36050214,0.02291229,0.12900799,0.00320477,0.00000000,0.03460168,0.40351614,0.67738142,0.61707974
-5.60380190,1.35667273,0.02249251,0.12674826,0.00312627,0.00000000,0.03431820,0.39216362,0.66776886,0.62853964
-5.59779890,1.35811883,0.02222539,0.12614987,0.00305133,0.00000000,0.03412260,0.38314058,0.66504230,0.63968020
-5.59179590,1.36361867,0.02210794,0.12704892,0.00298025,0.00000000,0.03398387,0.37614920,0.66842106,0.64981635
-5.58579290,1.37205361,0.02213732,0.12928857,0.00291361,0.00000000,0.03387258,0.37091238,0.67716197,0.65833666
-5.57978989,1.38242796,0.02231055,0.13272015,0.00285216,0.00000000,0.03376176,0.36717863,0.69056711,0.66471754
-5.57378689,1.39388140,0.02262421,0.13720338,0.00279680,0.00000000,0.03362772,0.36472508,0.70798692,0.66853409
-5.56778389,1.40569439,0.02307403,0.14260574,0.00274854,0.00000000,0.03345064,0.36335838,0.72881926,0.66946733
-5.56178089,1.41728684,0.02365452,0.14880128,0.00270839,0.00000000,0.03321490,0.36291395,0.75250508,0.66730775
-5.55577789,1.42821093,0.02435853,0.15566900,0.00267733,0.00000000,0.03290927,0.36325373,0.77852150,0.66195512
-5.54977489,1.43813908,0.02517692,0.16309097,0.00265625,0.00000000,0.03252685,0.36426273,0.80637330,0.65341477
-5.54377189,1.44684824,0.02609822,0.17095064,0.00264589,0.00000000,0.03206483,0.36584483,0.83558371,0.64179070
-5.53776888,1.45420195,0.02710849,0.17913123,0.00264677,0.00000000,0.03152412,0.36791826,0.86568560,0.62727595
-5.53176588,1.46013145,0.02819116,0.18751468,0.00265917,0.00000000,0.03090886,0.37041095,0.89621383,0.61014080
-5.52576288,1.46461736,0.02932713,0.19598112,0.00268311,0.00000000,0.03022578,0.37325646,0.92669975,0.59071942
-5.51975988,1.46767314,0.03049489,0.20440909,0.00271835,0.00000000,0.02948361,0.37639045,0.95666838,0.56939574
-5.51375688,1.46933149,0.03167092,0.21267658,0.00276433,0.00000000,0.02869240,0.37974836,0.98563885,0.54658914
-5.50775388,1.46963453,0.03283005,0.22066278,0.00282027,0.00000000,0.02786293,0.38326416,1.01312820,0.52274063
-5.50175088,1.46862844,0.03394610,0.22825067,0.00288512,0.00000000,0.02700617,0.38687048,1.03865871,0.49830011
-5.49574787,1.46636265,0.03499253,0.23533024,0.00295767,0.00000000,0.02613277,0.39050020,1.06176833,0.47371518
-5.48974487,1.46289363,0.03594318,0.24180220,0.00303657,0.00000000,0.02525273,0.39408924,1.08202378,0.44942180
-5.48374187,1.45829276,0.03677303,0.24758199,0.00312038,0.00000000,0.02437515,0.39758061,1.09903566,0.42583703
-5.47773887,1.45265765,0.03745901,0.25260387,0.00320769,0.00000000,0.02350810,0.40092933,1.11247465,0.40335392
-5.47173587,1.44612567,0.03798075,0.25682482,0.00329711,0.00000000,0.02265855,0.40410806,1.12208768,0.38233832
-5.46573287,1.43888880,0.03832125,0.26022803,0.00338745,0.00000000,0.02183250,0.40711295,1.12771327,0.36312766
-5.45972986,1.43120818,0.03846744,0.26282556,0.00347767,0.00000000,0.02103505,0.40996944,1.12929474,0.34603106
-5.45372686,1.42342730,0.03841069,0.26466025,0.00356706,0.00000000,0.02027065,0.41273756,1.12689048,0.33133063
-5.44772386,1.41598222,0.03814707,0.26580637,0.00365518,0.00000000,0.01954327,0.41551629,1.12068034,0.31928333
-5.44172086,1.40940797,0.03767751,0.26636908,0.00374200,0.00000000,0.01885667,0.41844673,1.11096761,0.31012310
-5.43571786,1.40433986,0.03700780,0.26648255,0.00382784,0.00000000,0.01821458,0.42171373,1.09817606,0.30406274
-5.42971486,1.40150928,0.03614834,0.26630674,0.00391344,0.00000000,0.01762083,0.42554560,1.08284197,0.30129505
-5.42371186,1.40173345,0.03511383,0.26602289,0.00399990,0.00000000,0.01707954,0.43021193,1.06560127,0.30199323
-5.41770885,1.40589904,0.03392279,0.26582792,0.00408869,0.00000000,0.01659507,0.43601923,1.04717201,0.30631000
-5.41170585,1.41494005,0.03259693,0.26592784,0.00418155,0.00000000,0.01617208,0.44330461,1.02833307,0.31437550
-5.40570285,1.42981049,0.03116044,0.26653044,0.00428047,0.00000000,0.01581534,0.45242725,1.00989963,0.32629398
-5.39969985,1.45145266,0.02963926,0.26783764,0.00438758,0.00000000,0.01552967,0.46375823,0.99269657,0.34213930
-5.39369685,1.48076236,0.02806029,0.27003769,0.00450505,0.00000000,0.01531962,0.47766864,0.97753077,0.36194951
-5.38769385,1.51855220,0.02645061,0.27329763,0.00463502,0.00000000,0.01518929,0.49451654,0.96516360,0.38572085
-5.38169085,1.56551454,0.02483670,0.27775630,0.00477943,0.00000000,0.01514202,0.51463294,0.95628454,0.41340138
-5.37568784,1.62218561,0.02324380,0.28351825,0.00493997,0.00000000,0.01518010,0.53830757,0.95148717,0.44488488
-5.36968484,1.68891241,0.02169526,0.29064880,0.00511794,0.00000000,0.01530452,0.56577460,0.95124837,0.48000523
-5.36368184,1.76582383,0.02021206,0.29917045,0.00531416,0.00000000,0.01551469,0.59719909,0.95591172,0.51853186
-5.35767884,1.85280748,0.01881238,0.30906096,0.00552891,0.00000000,0.01580828,0.63266463,0.96567554,0.56016671
-5.35167584,1.94949331,0.01751135,0.32025303,0.00576184,0.00000000,0.01618111,0.67216271,0.98058633,0.60454296
-5.34567284,2.05524541,0.01632083,0.33263575,0.00601194,0.00000000,0.01662704,0.71558442,1.00053751,0.65122594
-5.33966983,2.16916232,0.01524942,0.34605785,0.00627755,0.00000000,0.01713805,0.76271489,1.02527395,0.69971643
-5.33366683,2.29008682,0.01430247,0.36033254,0.00655633,0.00000000,0.01770429,0.81323097,1.05440173,0.74945649
-5.32766383,2.41662506,0.01348226,0.37524390,0.00684537,0.00000000,0.01831435,0.86670255,1.08740317,0.79983791
-5.32166083,2.54717514,0.01278821,0.39055457,0.00714120,0.00000000,0.01895548,0.92259770,1.12365637,0.85021307
-5.31565783,2.67996451,0.01221725,0.40601446,0.00743993,0.00000000,0.01961393,0.98029177,1.16245876,0.89990818
-5.30965483,2.81309543,0.01176414,0.42137026,0.00773737,0.00000000,0.02027539,1.03908056,1.20305379,0.94823843
-5.30365183,2.94459743,0.01142193,0.43637532,0.00802918,0.00000000,0.02092541,1.09819725,1.24465992,0.99452482
-5.29764882,3.07248500,0.01118240,0.45079954,0.00831104,0.00000000,0.02154987,1.15683278,1.28650086,1.03811197
-5.29164582,3.19481900,0.01103655,0.46443898,0.00857882,0.00000000,0.02213546,1.21415926,1.32783600,1.07838642
-5.28564282,3.30976959,0.01097504,0.47712471,0.00882877,0.00000000,0.02267017,1.26935559,1.36799002,1.11479479
-5.27963982,3.41567842,0.01098872,0.48873058,0.00905773,0.00000000,0.02314369,1.32163450,1.40638051,1.14686099
-5.27363682,3.51111788,0.01106903,0.49917964,0.00926324,0.00000000,0.02354783,1.37027006,1.44254259,1.17420194
-5.26763382,3.59494481,0.01120847,0.50844872,0.00944375,0.00000000,0.02387679,1.41462453,1.47614949,1.19654105
-5.26163082,3.66634655,0.01140095,0.51657124,0.00959875,0.00000000,0.02412747,1.45417341,1.50702835,1.21371875
-5.25562781,3.72487717,0.01164215,0.52363778,0.00972885,0.00000000,0.02429953,1.48852763,1.53517028,1.22569979
-5.24962481,3.77048196,0.01192978,0.52979448,0.00983584,0.00000000,0.02439547,1.51745178,1.56073449,1.23257665
-5.24362181,3.80350895,0.01226380,0.53523925,0.00992276,0.00000000,0.02442058,1.54087741,1.58404574,1.23456888
-5.23761881,3.82470636,0.01264652,0.54021583,0.00999385,0.00000000,0.02438270,1.55891063,1.60558546,1.23201834
-5.23161581,3.83520567,0.01308270,0.54500590,0.01005451,0.00000000,0.02429203,1.57183357,1.62597646,1.22538029
-5.22561281,3.83649062,0.01357945,0.54991946,0.01011119,0.00000000,0.02416070,1.58009924,1.64596173,1.21521063
-5.21960980,3.83035295,0.01414618,0.55528389,0.01017122,0.00000000,0.02400238,1.58431993,1.66637818,1.20214974
-5.21360680,3.81883627,0.01479432,0.56143195,0.01024268,0.00000000,0.02383173,1.58524949,1.68812606,1.18690341
-5.20760380,3.80417027,0.01553707,0.56868942,0.01033413,0.00000000,0.02366392,1.58375998,1.71213542,1.17022162
-5.20160080,3.78869762,0.01638900,0.57736251,0.01045439,0.00000000,0.02351403,1.58081365,1.73933077,1.15287608
-5.19559780,3.77479632,0.01736559,0.58772589,0.01061228,0.00000000,0.02339652,1.57743136,1.77059532,1.13563713
-5.18959480,3.76480078,0.01848277,0.60001153,0.01081632,0.00000000,0.02332469,1.57465863,1.80673637,1.11925119
-5.18359180,3.76092439,0.01975633,0.61439896,0.01107447,0.00000000,0.02331022,1.57353079,1.84845294,1.10441944
-5.17758879,3.76518685,0.02120133,0.63100722,0.01139383,0.00000000,0.02336276,1.57503851,1.89630712,1.09177843
-5.17158579,3.77934875,0.02283152,0.64988886,0.01178040,0.00000000,0.02348962,1.58009517,1.95070007,1.08188360
-5.16558279,3.80485590,0.02465875,0.67102619,0.01223887,0.00000000,0.02369548,1.58950728,2.01185350,1.07519586
-5.15957979,3.84279520,0.02669236,0.69432982,0.01277234,0.00000000,0.02398233,1.60394892,2.07979726,1.07207180
-5.15357679,3.89386333,0.02893872,0.71963960,0.01338224,0.00000000,0.02434941,1.62394123,2.15436324,1.07275771
-5.14757379,3.95834899,0.03140068,0.74672782,0.01406814,0.00000000,0.02479327,1.64983736,2.23518564,1.07738733
-5.14157079,4.03612880,0.03407724,0.77530447,0.01482772,0.00000000,0.02530799,1.68181334,2.32170743,1.08598319
-5.13556778,4.12667637,0.03696322,0.80502436,0.01565675,0.00000000,0.02588537,1.71986492,2.41319232,1.09846126
-5.12956478,4.22908360,0.04004907,0.83549583,0.01654912,0.00000000,0.02651535,1.76381013,2.50874186,1.11463850
-5.12356178,4.34209299,0.04332075,0.86629064,0.01749690,0.00000000,0.02718634,1.81329728,2.60731668,1.13424276
-5.11755878,4.46413915,0.04675978,0.89695478,0.01849054,0.00000000,0.02788568,1.86781777,2.70776117,1.15692457
-5.11155578,4.59339789,0.05034337,0.92701981,0.01951902,0.00000000,0.02860011,1.92672303,2.80883073,1.18227024
-5.10555278,4.72784088,0.05404464,0.95601450,0.02057012,0.00000000,0.02931628,1.98924482,2.90922073,1.20981577
-5.09954977,4.86529417,0.05783300,0.98347634,0.02163068,0.00000000,0.03002118,2.05451818,3.00759652,1.23906113
-5.09354677,5.00349867,0.06167459,1.00896286,0.02268690,0.00000000,0.03070265,2.12160601,3.10262376,1.26948452
-5.08754377,5.14017107,0.06553280,1.03206240,0.02372473,0.00000000,0.03134981,2.18952479,3.19299849,1.30055633
-5.08154077,5.27306388,0.06936891,1.05240425,0.02473014,0.00000000,0.03195344,2.25727056,3.27747664,1.33175252
-5.07553777,5.40002305,0.07314270,1.06966792,0.02568953,0.00000000,0.03250641,2.32384459,3.35490226,1.36256738
-5.06953477,5.51904256,0.07681319,1.08359153,0.02659006,0.00000000,0.03300392,2.38827823,3.42423440,1.39252540
-5.06353177,5.62831454,0.08033936,1.09397904,0.02742000,0.00000000,0.03344382,2.44965642,3.48457199,1.42119238
-5.05752876,5.72627463,0.08368086,1.10070632,0.02816900,0.00000000,0.03382678,2.50713954,3.53517666,1.44818555
-5.05152576,5.81164142,0.08679874,1.10372583,0.02882838,0.00000000,0.03415648,2.55998315,3.57549273,1.47318269
-5.04552276,5.88344948,0.08965614,1.10306977,0.02939136,0.00000000,0.03443962,2.60755536,3.60516423,1.49593019
-5.03951976,5.94107531,0.09221900,1.09885161,0.02985323,0.00000000,0.03468602,2.64935163,3.62404814,1.51624983
-5.03351676,5.98425536,0.09445659,1.09126572,0.03021144,0.00000000,0.03490847,2.68500653,3.63222363,1.53404418
-5.02751376,6.01309564,0.09634211,1.08058502,0.03046570,0.00000000,0.03512267,2.71430239,3.62999643,1.54930035
-5.02151076,6.02807221,0.09785316,1.06715651,0.03061793,0.00000000,0.03534693,2.73717443,3.61789805,1.56209180
-5.01550775,6.03002201,0.09897217,1.05139465,0.03067219,0.00000000,0.03560189,2.75371220,3.59667926,1.57257809
-5.00950475,6.02012364,0.09968663,1.03377237,0.03063456,0.00000000,0.03591010,2.76415712,3.56729755,1.58100219
-5.00350175,5.99986793,0.09998940,1.01481012,0.03051290,0.00000000,0.03629547,2.76889585,3.53089842,1.58768521
-4.99749875,5.97101830,0.09987880,0.99506269,0.03031663,0.00000000,0.03678271,2.76844948,3.48879038,1.59301846
-4.99149575,5.93556140,0.09935860,0.97510441,0.03005639,0.00000000,0.03739657,2.76345847,3.44241411,1.59745271
-4.98549275,5.89564860,0.09843797,0.95551285,0.02974372,0.00000000,0.03816103,2.75466349,3.39330612,1.60148490
-4.97948974,5.85352980,0.09713129,0.93685155,0.02939065,0.00000000,0.03909848,2.74288233,3.34305774,1.60564235
-4.97348674,5.81148085,0.09545783,0.91965234,0.02900934,0.00000000,0.04022872,2.72898342,3.29327036,1.61046495
-4.96748374,5.77172680,0.09344134,0.90439774,0.02861165,0.00000000,0.04156807,2.71385650,3.24550826,1.61648589
-4.96148074,5.73636329,0.09110961,0.89150427,0.02820873,0.00000000,0.04312835,2.69838115,3.20125041,1.62421138
-4.95547774,5.70727879,0.08849382,0.88130718,0.02781068,0.00000000,0.04491601,2.68339431,3.16184271,1.63410032
-4.94947474,5.68608063,0.08562793,0.87404726,0.02742620,0.00000000,0.04693131,2.66965769,3.12845255,1.64654465
-4.94347174,5.67402783,0.08254795,0.86986052,0.02706226,0.00000000,0.04916760,2.65782652,3.10202719,1.66185126
-4.93746873,5.67197374,0.07929119,0.86877099,0.02672389,0.00000000,0.05161080,2.64842074,3.08325782,1.68022634
-4.93146573,5.68032140,0.07589550,0.87068737,0.02641402,0.00000000,0.05423911,2.64180006,3.07255073,1.70176301
-4.92546273,5.69899396,0.07239847,0.87540353,0.02613336,0.00000000,0.05702293,2.63814420,3.07000709,1.72643298
-4.91945973,5.72742232,0.06883676,0.88260321,0.02588043,0.00000000,0.05992509,2.63743930,3.07541249,1.75408277
-4.91345673,5.76455139,0.06524534,0.89186883,0.02565161,0.00000000,0.06290139,2.63947160,3.08823714,1.78443499
-4.90745373,5.80886549,0.06165695,0.90269410,0.02544132,0.00000000,0.06590136,2.64382905,3.10764713,1.81709485
-4.90145073,5.85843296,0.05810150,0.91450022,0.02524225,0.00000000,0.06886942,2.64991108,3.13252703,1.85156191
-4.89544772,5.91096878,0.05460576,0.92665502,0.02504570,0.00000000,0.07174624,2.65694680,3.16151340,1.88724673
-4.88944472,5.96391343,0.05119299,0.93849436,0.02484194,0.00000000,0.07447032,2.66402090,3.19303844,1.92349204
-4.88344172,6.01452530,0.04788282,0.94934509,0.02462061,0.00000000,0.07697980,2.67010682,3.22538269,1.95959767
-4.87743872,6.05998315,0.04469119,0.95854862,0.02437123,0.00000000,0.07921431,2.67410567,3.25673504,1.99484820
-4.87143572,6.09749488,0.04163046,0.96548425,0.02408358,0.00000000,0.08111689,2.67488967,3.28525814,2.02854246
-4.86543272,6.12440785,0.03870961,0.96959128,0.02374820,0.00000000,0.08263585,2.67134817,3.30915700,2.06002356
-4.85942971,6.13831668,0.03593449,0.97038919,0.02335679,0.00000000,0.08372651,2.66243436,3.32674817,2.08870820
-4.85342671,6.13716353,0.03330828,0.96749505,0.02290257,0.00000000,0.08435274,2.64721059,3.33652712,2.11411404
-4.84742371,6.11932694,0.03083182,0.96063742,0.02238057,0.00000000,0.08448819,2.62489030,3.33723108,2.13588401
-4.84142071,6.08369530,0.02850417,0.94966655,0.02178789,0.00000000,0.08411725,2.59487467,3.32789506,2.15380633
-4.83541771,6.02972178,0.02632305,0.93456016,0.02112378,0.00000000,0.08323557,2.55678231,3.30789870,2.16782939
-4.82941471,5.95745853,0.02428532,0.91542513,0.02038974,0.00000000,0.08185020,2.51047066,3.27700228,2.17807079
-4.82341171,5.86756865,0.02238739,0.89249472,0.01958943,0.00000000,0.07997940,2.45604817,3.23537027,2.18481995
-4.81740870,5.76131555,0.02062568,0.86612193,0.01872856,0.00000000,0.07765193,2.39387681,3.18358149,2.18853403
-4.81140570,5.64053027,0.01899690,0.83676907,0.01781471,0.00000000,0.07490608,2.32456477,3.12262560,2.18982725
-4.80540270,5.50755819,0.01749832,0.80499429,0.01685697,0.00000000,0.07178838,2.24894987,3.05388571,2.18945375
-4.79939970,5.36518750,0.01612800,0.77143554,0.01586572,0.00000000,0.06835202,2.16807456,2.97910799,2.18828445
-4.79339670,5.21656235,0.01488482,0.73679265,0.01485218,0.00000000,0.06465515,2.08315356,2.90035910,2.18727881
-4.78739370,5.06508427,0.01376858,0.70180824,0.01382812,0.00000000,0.06075904,1.99553584,2.81997301,2.18745221
-4.78139070,4.91430573,0.01277991,0.66724807,0.01280541,0.00000000,0.05672626,1.90666251,2.74048908,2.18984015
-4.77538769,4.76781983,0.01192018,0.63388152,0.01179572,0.00000000,0.05261891,1.81802256,2.66458324,2.19546052
-4.76938469,4.62915032,0.01119134,0.60246271,0.01081014,0.00000000,0.04849694,1.73110812,2.59499460,2.20527527
-4.76338169,4.50164562,0.01059566,0.57371276,0.00985897,0.00000000,0.04441671,1.64737114,2.53444985,2.22015289
-4.75737869,4.38838060,0.01013556,0.54830354,0.00895141,0.00000000,0.04042974,1.56818302,2.48558753,2.24083304
-4.75137569,4.29206920,0.00981327,0.52684333,0.00809543,0.00000000,0.03658174,1.49479852,2.45088461,2.26789492
-4.74537269,4.21499044,0.00963058,0.50986435,0.00729765,0.00000000,0.03291190,1.42832510,2.43258735,2.30173040
-4.73936968,4.15893002,0.00958858,0.49781266,0.00656323,0.00000000,0.02945248,1.36969855,2.43264853,2.34252338
-4.73336668,4.12513891,0.00968740,0.49104014,0.00589594,0.00000000,0.02622864,1.31966520,2.45267264,2.39023600
-4.72736368,4.11430963,0.00992595,0.48979885,0.00529813,0.00000000,0.02325860,1.27877117,2.49387076,2.44460275
-4.72136068,4.12657065,0.01030174,0.49423768,0.00477085,0.00000000,0.02055388,1.24735832,2.55702625,2.50513263
-4.71535768,4.16149829,0.01081079,0.50440119,0.00431398,0.00000000,0.01811986,1.22556670,2.64247225,2.57111968
-4.70935468,4.21814521,0.01144743,0.52023071,0.00392630,0.00000000,0.01595641,1.21334285,2.75008178,2.64166145
-4.70335168,4.29508406,0.01220438,0.54156763,0.00360575,0.00000000,0.01405863,1.21045323,2.87927058,2.71568497
-4.69734867,4.39046420,0.01307273,0.56815859,0.00334950,0.00000000,0.01241768,1.21650192,3.02901274,2.79197917
-4.69134567,4.50207925,0.01404205,0.59966276,0.00315417,0.00000000,0.01102159,1.23095160,3.19786857,2.86923247
-4.68534267,4.62744263,0.01510057,0.63566082,0.00301599,0.00000000,0.00985613,1.25314688,3.38402387,2.94607408
-4.67933967,4.76386840,0.01623541,0.67566545,0.00293091,0.00000000,0.00890556,1.28233888,3.58533920,3.02111728
-4.67333667,4.90855417,0.01743289,0.71913320,0.00289480,0.00000000,0.00815343,1.31771031,3.79940742,3.09300274
-4.66733367,5.05866320,0.01867880,0.76547729,0.00290347,0.00000000,0.00758317,1.35839994,4.02361743,3.16044014
-4.66133067,5.21140277,0.01995884,0.81408100,0.00295288,0.00000000,0.00717875,1.40352592,4.25522169,3.22224620
-4.65532766,5.36409604,0.02125896,0.86431133,0.00303912,0.00000000,0.00692511,1.45220721,4.49140491,3.27737770
-4.64932466,5.51424531,0.02256574,0.91553233,0.00315848,0.00000000,0.00680861,1.50358262,4.72935124,3.32495797
-4.64332166,5.65958465,0.02386675,0.96711784,0.00330755,0.00000000,0.00681730,1.55682719,4.96630745,3.36429606
