energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.69984992,3.37561352,0.00844867,0.65256414,2.08465282,1.94696922,0.89407123,0.00000000
-5.69384692,3.30652063,0.00824933,0.63327876,2.01603623,1.91504638,0.87745825,0.00000000
-5.68784392,3.23623511,0.00801749,0.61431150,1.94693540,1.88312019,0.85947790,0.00000000
-5.68184092,3.16540949,0.00775643,0.59580700,1.87780568,1.85151734,0.84031930,0.00000000
-5.67583792,3.09467504,0.00746988,0.57789353,1.80909511,1.82053400,0.82018976,0.00000000
-5.66983492,3.02462291,0.00716194,0.56067956,1.74123479,1.79042583,0.79930898,0.00000000
-5.66383192,2.95578756,0.00683698,0.54425098,1.67463039,1.76139981,0.77790320,0.00000000
-5.65782891,2.88863325,0.00649953,0.52866906,1.60965517,1.73360844,0.75619950,0.00000000
-5.65182591,2.82354461,0.00615419,0.51396943,1.54664486,1.70714674,0.73442080,0.00000000
-5.64582291,2.76082182,0.00580552,0.50016197,1.48589476,1.68205250,0.71278154,0.00000000
-5.63981991,2.70068090,0.00545799,0.48723190,1.42765915,1.65830965,0.69148447,0.00000000
-5.63381691,2.64325929,0.00511587,0.47514197,1.37215308,1.63585508,0.67071869,0.00000000
-5.62781391,2.58862636,0.00478323,0.46383563,1.31955648,1.61458837,0.65065883,0.00000000
-5.62181091,2.53679852,0.00446388,0.45324131,1.27002035,1.59438434,0.63146553,0.00000000
-5.61580790,2.48775807,0.00416136,0.44327739,1.22367455,1.57510741,0.61328704,0.00000000
-5.60980490,2.44147463,0.00387897,0.43385781,1.18063668,1.55662751,0.59626166,0.00000000
-5.60380190,2.39792785,0.00361980,0.42489793,1.14102153,1.53883618,0.58052086,0.00000000
-5.59779890,2.35713011,0.00338676,0.41632048,1.10495022,1.52166232,0.56619276,0.00000000
-5.59179590,2.31914762,0.00318264,0.40806109,1.07255848,1.50508647,0.55340556,0.00000000
-5.58579290,2.28411859,0.00301019,0.40007327,1.04400331,1.48915279,0.54229070,0.00000000
-5.57978989,2.25226718,0.00287220,0.39233241,1.01946749,1.47397800,0.53298533,0.00000000
-5.57378689,2.22391235,0.00277154,0.38483863,0.99916139,1.45975664,0.52563394,0.00000000
-5.56778389,2.19947066,0.00271125,0.37761822,0.98332191,1.44676228,0.52038892,0.00000000
-5.56178089,2.17945279,0.00269459,0.37072365,0.97220823,1.43534441,0.51740977,0.00000000
-5.55577789,2.16445363,0.00272507,0.36423197,0.96609464,1.42592108,0.51686117,0.00000000
-5.54977489,2.15513629,0.00280647,0.35824180,0.96526048,1.41896752,0.51890965,0.00000000
-5.54377189,2.15221054,0.00294284,0.35286885,0.96997781,1.41500104,0.52371912,0.00000000
-5.53776888,2.15640656,0.00313844,0.34824038,0.98049718,1.41456302,0.53144533,0.00000000
-5.53176588,2.16844516,0.00339771,0.34448865,0.99703237,1.41819856,0.54222945,0.00000000
-5.52576288,2.18900574,0.00372513,0.34174389,1.01974463,1.42643465,0.55619105,0.00000000
-5.51975988,2.21869316,0.00412512,0.34012691,1.04872746,1.43975781,0.57342076,0.00000000
-5.51375688,2.25800523,0.00460184,0.33974193,1.08399244,1.45859201,0.59397280,0.00000000
-5.50775388,2.30730197,0.00515904,0.34066981,1.12545708,1.48327789,0.61785786,0.00000000
-5.50175088,2.36677803,0.00579984,0.34296214,1.17293517,1.51405400,0.64503649,0.00000000
-5.49574787,2.43643951,0.00652648,0.34663636,1.22613026,1.55104092,0.67541342,0.00000000
-5.48974487,2.51608621,0.00734013,0.35167233,1.28463264,1.59422881,0.70883300,0.00000000
-5.48374187,2.60530011,0.00824061,0.35801028,1.34792009,1.64346912,0.74507617,0.00000000
-5.47773887,2.70344082,0.00922626,0.36555043,1.41536250,1.69847064,0.78385902,0.00000000
-5.47173587,2.80964833,0.01029367,0.37415429,1.48623027,1.75880029,0.82483339,0.00000000
-5.46573287,2.92285327,0.01143761,0.38364743,1.55970632,1.82388869,0.86758942,0.00000000
-5.45972986,3.04179450,0.01265091,0.39382380,1.63490134,1.89304045,0.91166025,0.00000000
-5.45372686,3.16504372,0.01392447,0.40445126,1.71087169,1.96544890,0.95652895,0.00000000
-5.44772386,3.29103642,0.01524724,0.41527815,1.78663955,2.04021483,1.00163746,0.00000000
-5.44172086,3.41810818,0.01660644,0.42604062,1.86121436,2.11636875,1.04639748,0.00000000
-5.43571786,3.54453530,0.01798768,0.43647036,1.93361511,2.19289579,1.09020308,0.00000000
-5.42971486,3.66857830,0.01937526,0.44630245,2.00289238,2.26876257,1.13244451,0.00000000
-5.42371186,3.78852683,0.02075255,0.45528299,2.06814965,2.34294485,1.17252306,0.00000000
-5.41770885,3.90274437,0.02210233,0.46317627,2.12856291,2.41445523,1.20986621,0.00000000
-5.41170585,4.00971095,0.02340729,0.46977111,2.18339808,2.48236961,1.24394259,0.00000000
-5.40570285,4.10806250,0.02465046,0.47488624,2.23202551,2.54585160,1.27427633,0.00000000
-5.39969985,4.19662514,0.02581572,0.47837451,2.27393130,2.60417381,1.30045992,0.00000000
-5.39369685,4.27444317,0.02688826,0.48012588,2.30872490,2.65673537,1.32216533,0.00000000
-5.38769385,4.34079979,0.02785497,0.48006896,2.33614312,2.70307493,1.33915269,0.00000000
-5.38169085,4.39522972,0.02870487,0.47817146,2.35605037,2.74287871,1.35127628,0.00000000
-5.37568784,4.43752348,0.02942939,0.47443915,2.36843538,2.77598353,1.35848750,0.00000000
-5.36968484,4.46772327,0.03002259,0.46891393,2.37340478,2.80237469,1.36083464,0.00000000
-5.36368184,4.48611090,0.03048130,0.46167085,2.37117390,2.82217902,1.35845960,0.00000000
-5.35767884,4.49318855,0.03080511,0.45281429,2.36205548,2.83565360,1.35159146,0.00000000
-5.35167584,4.48965332,0.03099640,0.44247378,2.34644669,2.84317073,1.34053754,0.00000000
-5.34567284,4.47636692,0.03106008,0.43079924,2.32481537,2.84520000,1.32567202,0.00000000
-5.33966983,4.45432191,0.03100341,0.41795632,2.29768579,2.84228820,1.30742282,0.00000000
-5.33366683,4.42460596,0.03083572,0.40412160,2.26562474,2.83503813,1.28625734,0.00000000
-5.32766383,4.38836564,0.03056800,0.38947808,2.22922828,2.82408705,1.26266750,0.00000000
-5.32166083,4.34677097,0.03021255,0.37421106,2.18910949,2.81008558,1.23715494,0.00000000
-5.31565783,4.30098208,0.02978256,0.35850439,2.14588753,2.79367780,1.21021668,0.00000000
-5.30965483,4.25211877,0.02929174,0.34253719,2.10017801,2.77548300,1.18233200,0.00000000
-5.30365183,4.20123377,0.02875389,0.32648116,2.05258472,2.75607961,1.15395088,0.00000000
-5.29764882,4.14929011,0.02818257,0.31049835,2.00369259,2.73599143,1.12548428,0.00000000
-5.29164582,4.09714273,0.02759079,0.29473933,1.95406155,2.71567632,1.09729655,0.00000000
-5.28564282,4.04552447,0.02699069,0.27934189,1.90422129,2.69551739,1.06970003,0.00000000
-5.27963982,3.99503605,0.02639337,0.26442994,1.85466639,2.67581651,1.04295184,0.00000000
-5.27363682,3.94613997,0.02580865,0.25011276,1.80585183,2.65679008,1.01725279,0.00000000
-5.26763382,3.89915771,0.02524500,0.23648447,1.75818851,2.63856685,0.99274807,0.00000000
-5.26163082,3.85427016,0.02470937,0.22362354,1.71203882,2.62118765,0.96952969,0.00000000
-5.25562781,3.81152065,0.02420721,0.21159257,1.66771221,2.60460690,0.94764012,0.00000000
-5.24962481,3.77082057,0.02374240,0.20043804,1.62546079,2.58869585,0.92707703,0.00000000
-5.24362181,3.73195717,0.02331729,0.19019024,1.58547525,2.57324745,0.90779864,0.00000000
-5.23761881,3.69460362,0.02293268,0.18086324,1.54788128,2.55798297,0.88972949,0.00000000
-5.23161581,3.65833106,0.02258794,0.17245513,1.51273678,2.54256021,0.87276629,0.00000000
-5.22561281,3.62262284,0.02228101,0.16494828,1.48003038,2.52658354,0.85678374,0.00000000
-5.21960980,3.58689069,0.02200857,0.15831000,1.44968131,2.50961552,0.84164000,0.00000000
-5.21360680,3.55049300,0.02176610,0.15249335,1.42154122,2.49119030,0.82718182,0.00000000
-5.20760380,3.51275490,0.02154803,0.14743832,1.39539797,2.47082842,0.81324932,0.00000000
-5.20160080,3.47299000,0.02134790,0.14307334,1.37098160,2.44805297,0.79968018,0.00000000
-5.19559780,3.43052348,0.02115856,0.13931707,1.34797254,2.42240666,0.78631357,0.00000000
-5.18959480,3.38471597,0.02097235,0.13608055,1.32601188,2.39346942,0.77299364,0.00000000
-5.18359180,3.33498771,0.02078132,0.13326962,1.30471348,2.36087604,0.75957284,0.00000000
-5.17758879,3.28084229,0.02057749,0.13078750,1.28367768,2.32433316,0.74591490,0.00000000
-5.17158579,3.22188915,0.02035311,0.12853758,1.26250591,2.28363513,0.73189781,0.00000000
-5.16558279,3.15786401,0.02010087,0.12642620,1.24081597,2.23867796,0.71741666,0.00000000
-5.15957979,3.08864653,0.01981419,0.12436537,1.21825702,2.18947075,0.70238642,0.00000000
-5.15357679,3.01427422,0.01948745,0.12227538,1.19452397,2.13614414,0.68674463,0.00000000
-5.14757379,2.93495213,0.01911620,0.12008707,1.16937046,2.07895521,0.67045394,0.00000000
-5.14157079,2.85105749,0.01869732,0.11774381,1.14261984,2.01828848,0.65350449,0.00000000
-5.13556778,2.76313920,0.01822920,0.11520297,1.11417382,1.95465282,0.63591582,0.00000000
-5.12956478,2.67191163,0.01771177,0.11243692,1.08401817,1.88867429,0.61773845,0.00000000
-5.12356178,2.57824303,0.01714660,0.10943353,1.05222535,1.82108480,0.59905474,0.00000000
-5.11755878,2.48313849,0.01653683,0.10619607,1.01895388,1.75270712,0.57997902,0.00000000
-5.11155578,2.38771805,0.01588709,0.10274255,0.98444441,1.68443644,0.56065683,0.00000000
-5.10555278,2.29319046,0.01520340,0.09910459,0.94901276,1.61721920,0.54126317,0.00000000
-5.09954977,2.20082348,0.01449294,0.09532588,0.91304008,1.55202968,0.52199971,0.00000000
-5.09354677,2.11191150,0.01376387,0.09146017,0.87696071,1.48984528,0.50309092,0.00000000
-5.08754377,2.02774170,0.01302503,0.08756904,0.84124803,1.43162113,0.48477924,0.00000000
-5.08154077,1.94955968,0.01228568,0.08371949,0.80639910,1.37826497,0.46731924,0.00000000
-5.07553777,1.87853584,0.01155523,0.07998142,0.77291856,1.33061308,0.45097112,0.00000000
-5.06953477,1.81573349,0.01084292,0.07642512,0.74130247,1.28940796,0.43599356,0.00000000
-5.06353177,1.76207976,0.01015757,0.07311885,0.71202266,1.25527862,0.42263625,0.00000000
-5.05752876,1.71834029,0.00950733,0.07012666,0.68551221,1.22872394,0.41113235,0.00000000
-5.05152576,1.68509839,0.00889946,0.06750638,0.66215242,1.21009969,0.40169117,0.00000000
-5.04552276,1.66273937,0.00834016,0.06530795,0.64226178,1.19960956,0.39449130,0.00000000
-5.03951976,1.65144040,0.00783444,0.06357208,0.62608716,1.19730038,0.38967446,0.00000000
-5.03351676,1.65116615,0.00738602,0.06232926,0.61379736,1.20306158,0.38734029,0.00000000
-5.02751376,1.66167014,0.00699730,0.06159908,0.60547917,1.21662893,0.38754240,0.00000000
-5.02151076,1.68250177,0.00666935,0.06138994,0.60113590,1.23759218,0.39028560,0.00000000
-5.01550775,1.71301842,0.00640195,0.06169909,0.60068814,1.26540635,0.39552455,0.00000000
-5.00950475,1.75240226,0.00619370,0.06251288,0.60397683,1.29940611,0.40316388,0.00000000
-5.00350175,1.79968106,0.00604206,0.06380737,0.61076817,1.33882287,0.41305967,0.00000000
-4.99749875,1.85375212,0.00594352,0.06554914,0.62076016,1.38280369,0.42502229,0.00000000
-4.99149575,1.91340859,0.00589376,0.06769624,0.63359072,1.43043168,0.43882045,0.00000000
-4.98549275,1.97736738,0.00588774,0.07019938,0.64884675,1.48074695,0.45418630,0.00000000
-4.97948974,2.04429761,0.00591996,0.07300323,0.66607417,1.53276769,0.47082146,0.00000000
-4.97348674,2.11284907,0.00598454,0.07604774,0.68478860,1.58551064,0.48840364,0.00000000
-4.96748374,2.18167981,0.00607543,0.07926969,0.70448635,1.63801066,0.50659385,0.00000000
-4.96148074,2.24948225,0.00618655,0.08260408,0.72465571,1.68933865,0.52504372,0.00000000
-4.95547774,2.31500743,0.00631198,0.08598573,0.74478812,1.73861783,0.54340292,0.00000000
-4.94947474,2.37708679,0.00644605,0.08935070,0.76438918,1.78503794,0.56132647,0.00000000
-4.94347174,2.43465140,0.00658352,0.09263778,0.78298927,1.82786722,0.57848157,0.00000000
-4.93746873,2.48674827,0.00671966,0.09578977,0.80015350,1.86646230,0.59455409,0.00000000
-4.93146573,2.53255382,0.00685041,0.09875479,0.81549090,1.90027578,0.60925431,0.00000000
-4.92546273,2.57138425,0.00697240,0.10148729,0.82866250,1.92886175,0.62232201,0.00000000
-4.91945973,2.60270310,0.00708306,0.10394891,0.83938827,1.95187936,0.63353070,0.00000000
-4.91345673,2.62612584,0.00718068,0.10610918,0.84745244,1.96909448,0.64269099,0.00000000
-4.90745373,2.64142173,0.00726440,0.10794585,0.85270733,1.98037971,0.64965307,0.00000000
-4.90145073,2.64851299,0.00733425,0.10944506,0.85507524,1.98571286,0.65430829,0.00000000
-4.89544772,2.64747149,0.00739110,0.11060112,0.85454850,1.98517398,0.65658978,0.00000000
-4.88944472,2.63851294,0.00743662,0.11141617,0.85118754,1.97894121,0.65647226,0.00000000
-4.88344172,2.62198894,0.00747320,0.11189942,0.84511699,1.96728529,0.65397095,0.00000000
-4.87743872,2.59837677,0.00750388,0.11206629,0.83652001,1.95056311,0.64913974,0.00000000
-4.87143572,2.56826742,0.00753217,0.11193732,0.82563088,1.92921005,0.64206853,0.00000000
-4.86543272,2.53235171,0.00756197,0.11153697,0.81272624,1.90373145,0.63288007,0.00000000
-4.85942971,2.49140503,0.00759735,0.11089233,0.79811529,1.87469307,0.62172609,0.00000000
-4.85342671,2.44627069,0.00764241,0.11003190,0.78212920,1.84271071,0.60878305,0.00000000
-4.84742371,2.39784243,0.00770107,0.10898432,0.76511030,1.80843909,0.59424745,0.00000000
-4.84142071,2.34704619,0.00777695,0.10777735,0.74740134,1.77256005,0.57833098,0.00000000
-4.83541771,2.29482170,0.00787311,0.10643689,0.72933525,1.73577040,0.56125548,0.00000000
-4.82941471,2.24210416,0.00799196,0.10498631,0.71122583,1.69876944,0.54324786,0.00000000
-4.82341171,2.18980654,0.00813507,0.10344594,0.69335953,1.66224661,0.52453528,0.00000000
-4.81740870,2.13880281,0.00830310,0.10183281,0.67598877,1.62686945,0.50534047,0.00000000
-4.81140570,2.08991279,0.00849566,0.10016065,0.65932678,1.59327221,0.48587748,0.00000000
-4.80540270,2.04388873,0.00871132,0.09844003,0.64354412,1.56204554,0.46634793,0.00000000
-4.79939970,2.00140432,0.00894755,0.09667877,0.62876698,1.53372755,0.44693787,0.00000000
-4.79339670,1.96304634,0.00920080,0.09488233,0.61507700,1.50879659,0.42781533,0.00000000
-4.78739370,1.92930923,0.00946653,0.09305447,0.60251271,1.48766609,0.40912858,0.00000000
-4.78139070,1.90059288,0.00973935,0.09119778,0.59107226,1.47068162,0.39100519,0.00000000
-4.77538769,1.87720357,0.01001314,0.08931431,0.58071732,1.45812046,0.37355193,0.00000000
-4.76938469,1.85935820,0.01028127,0.08740612,0.57137788,1.45019350,0.35685531,0.00000000
-4.76338169,1.84719146,0.01053677,0.08547574,0.56295781,1.44704967,0.34098288,0.00000000
-4.75737869,1.84076563,0.01077257,0.08352657,0.55534079,1.44878240,0.32598516,0.00000000
-4.75137569,1.84008259,0.01098172,0.08156313,0.54839655,1.45543796,0.31189796,0.00000000
-4.74537269,1.84509727,0.01115762,0.07959128,0.54198716,1.46702499,0.29874516,0.00000000
-4.73936968,1.85573179,0.01129427,0.07761824,0.53597310,1.48352478,0.28654155,0.00000000
-4.73336668,1.87188949,0.01138642,0.07565261,0.53021904,1.50490138,0.27529582,0.00000000
-4.72736368,1.89346771,0.01142982,0.07370429,0.52459918,1.53111087,0.26501335,0.00000000
-4.72136068,1.92036867,0.01142128,0.07178432,0.51900188,1.56210898,0.25569870,0.00000000
-4.71535768,1.95250731,0.01135885,0.06990474,0.51333367,1.59785632,0.24735772,0.00000000
-4.70935468,1.98981551,0.01124186,0.06807840,0.50752230,1.63832051,0.23999910,0.00000000
-4.70335168,2.03224212,0.01107088,0.06631881,0.50151902,1.68347492,0.23363528,0.00000000
-4.69734867,2.07974852,0.01084779,0.06463989,0.49529977,1.73329363,0.22828283,0.00000000
-4.69134567,2.13229970,0.01057561,0.06305586,0.48886555,1.78774269,0.22396199,0.00000000
-4.68534267,2.18985136,0.01025845,0.06158110,0.48224171,1.84676820,0.22069577,0.00000000
-4.67933967,2.25233356,0.00990134,0.06022990,0.47547645,1.91028149,0.21850844,0.00000000
-4.67333667,2.31963221,0.00951005,0.05901646,0.46863844,1.97814282,0.21742357,0.00000000
-4.66733367,2.39156948,0.00909090,0.05795460,0.46181383,2.05014431,0.21746189,0.00000000
-4.66133067,2.46788487,0.00865057,0.05705777,0.45510271,2.12599386,0.21863888,0.00000000
-4.65532766,2.54821845,0.00819588,0.05633877,0.44861519,2.20530125,0.22096252,0.00000000
-4.64932466,2.63209797,0.00773361,0.05580972,0.44246740,2.28756800,0.22443118,0.00000000
-4.64332166,2.71893117,0.00727031,0.05548183,0.43677741,2.37218216,0.22903180,0.00000000
-4.63731866,2.80800474,0.00681212,0.05536532,0.43166144,2.45841928,0.23473857,0.00000000
-4.63131566,2.89849052,0.00636468,0.05546921,0.42723035,2.54545002,0.24151212,0.00000000
-4.62531266,2.98945933,0.00593301,0.05580120,0.42358657,2.63235490,0.24929927,0.00000000
-4.61930965,3.07990234,0.00552141,0.05636747,0.42082156,2.71814578,0.25803331,0.00000000
-4.61330665,3.16875906,0.00513345,0.05717259,0.41901377,2.80179345,0.26763488,0.00000000
-4.60730365,3.25495071,0.00477197,0.05821922,0.41822710,2.88226008,0.27801317,0.00000000
-4.60130065,3.33741720,0.00443905,0.05950803,0.41850975,2.95853482,0.28906751,0.00000000
-4.59529765,3.41515553,0.00413607,0.06103735,0.41989342,3.02967068,0.30068910,0.00000000
-4.58929465,3.48725724,0.00386376,0.06280299,0.42239272,3.09482033,0.31276279,0.00000000
-4.58329165,3.55294254,0.00362227,0.06479794,0.42600456,3.15326878,0.32516875,0.00000000
-4.57728864,3.61158876,0.00341122,0.06701199,0.43070768,3.20446061,0.33778392,0.00000000
-4.57128564,3.66275120,0.00322981,0.06943144,0.43646197,3.24802004,0.35048313,0.00000000
-4.56528264,3.70617487,0.00307683,0.07203876,0.44320771,3.28376236,0.36313987,0.00000000
-4.55927964,3.74179608,0.00295080,0.07481221,0.45086471,3.31169573,0.37562674,0.00000000
-4.55327664,3.76973384,0.00284994,0.07772563,0.45933148,3.33201328,0.38781553,0.00000000
-4.54727364,3.79027137,0.00277231,0.08074820,0.46848450,3.34507560,0.39957715,0.00000000
-4.54127064,3.80382896,0.00271580,0.08384439,0.47817772,3.35138490,0.41078142,0.00000000
-4.53526763,3.81092992,0.00267815,0.08697408,0.48824262,3.35155222,0.42129697,0.00000000
-4.52926463,3.81216194,0.00265703,0.09009277,0.49848895,3.34625980,0.43099141,0.00000000
-4.52326163,3.80813639,0.00265001,0.09315221,0.50870634,3.33622107,0.43973181,0.00000000
-4.51725863,3.79944833,0.00265463,0.09610104,0.51866691,3.32214063,0.44738583,0.00000000
-4.51125563,3.78663996,0.00266837,0.09888589,0.52812908,3.30467693,0.45382342,0.00000000
-4.50525263,3.77016981,0.00268872,0.10145254,0.53684250,3.28440975,0.45891922,0.00000000
-4.49924962,3.75038983,0.00271317,0.10374744,0.54455413,3.26181471,0.46255568,0.00000000
-4.49324662,3.72753178,0.00273926,0.10571925,0.55101518,3.23724612,0.46462668,0.00000000
-4.48724362,3.70170368,0.00276462,0.10732063,0.55598893,3.21092907,0.46504169,0.00000000
-4.48124062,3.67289653,0.00278698,0.10850993,0.55925885,3.18296128,0.46373010,0.00000000
-4.47523762,3.64100054,0.00280424,0.10925292,0.56063684,3.15332409,0.46064569,0.00000000
-4.46923462,3.60582989,0.00281449,0.10952436,0.55997115,3.12190179,0.45577066,0.00000000
-4.46323162,3.56715399,0.00281608,0.10930938,0.55715356,3.08850791,0.44911931,0.00000000
-4.45722861,3.52473318,0.00280761,0.10860451,0.55212537,3.05291633,0.44074084,0.00000000
-4.45122561,3.47835646,0.00278801,0.10741844,0.54488204,3.01489546,0.43072110,0.00000000
-4.44522261,3.42787866,0.00275654,0.10577234,0.53547596,2.97424278,0.41918325,0.00000000
-4.43921961,3.37325461,0.00271281,0.10369973,0.52401735,2.93081789,0.40628700,0.00000000
-4.43321661,3.31456806,0.00265681,0.10124597,0.51067312,2.88457162,0.39222658,0.00000000
-4.42721361,3.25205357,0.00258884,0.09846727,0.49566374,2.83556958,0.37722729,0.00000000
-4.42121061,3.18610986,0.00250956,0.09542937,0.47925815,2.78400872,0.36154093,0.00000000
-4.41520760,3.11730384,0.00241994,0.09220585,0.46176706,2.73022570,0.34544011,0.00000000
-4.40920460,3.04636501,0.00232119,0.08887616,0.44353482,2.67469686,0.32921176,0.00000000
-4.40320160,2.97417041,0.00221477,0.08552357,0.42493031,2.61802961,0.31315007,0.00000000
-4.39719860,2.90172111,0.00210230,0.08223286,0.40633712,2.56094590,0.29754919,0.00000000
-4.39119560,2.83011128,0.00198548,0.07908816,0.38814357,2.50425857,0.28269590,0.00000000
-4.38519260,2.76049169,0.00186609,0.07617077,0.37073284,2.44884213,0.26886259,0.00000000
-4.37918959,2.69402951,0.00174591,0.07355714,0.35447370,2.39559949,0.25630087,0.00000000
-4.37318659,2.63186641,0.00162662,0.07131714,0.33971202,2.34542642,0.24523581,0.00000000
-4.36718359,2.57507728,0.00150983,0.06951252,0.32676341,2.29917588,0.23586127,0.00000000
-4.36118059,2.52463149,0.00139696,0.06819571,0.31590715,2.25762384,0.22833616,0.00000000
-4.35517759,2.48135854,0.00128927,0.06740897,0.30738148,2.22143855,0.22278191,0.00000000
-4.34917459,2.44591983,0.00118777,0.06718385,0.30138031,2.19115471,0.21928094,0.00000000
-4.34317159,2.41878760,0.00109327,0.06754095,0.29805129,2.16715380,0.21787637,0.00000000
-4.33716858,2.40023190,0.00100632,0.06849004,0.29749510,2.14965132,0.21857258,0.00000000
-4.33116558,2.39031588,0.00092725,0.07003039,0.29976589,2.13869154,0.22133672,0.00000000
-4.32516258,2.38889930,0.00085615,0.07215129,0.30487257,2.13414956,0.22610094,0.00000000
-4.31915958,2.39564960,0.00079290,0.07483285,0.31278084,2.13574042,0.23276520,0.00000000
-4.31315658,2.41005962,0.00073720,0.07804674,0.32341562,2.14303432,0.24120056,0.00000000
-4.30715358,2.43147054,0.00068860,0.08175717,0.33666384,2.15547698,0.25125262,0.00000000
