energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.80190095,3.53434059,-6.49947795,0.04211911,-0.05731592,0.42843473,-0.86509449,1.29279862,-2.25412058,0.18278696,-0.47651681,1.21357001,-1.98125913,0.62350414,-0.58732102,0.05894891,-0.12670692,1.49033262,-2.93438297
-5.79589795,3.54289097,-6.51340604,0.04380281,-0.05942137,0.44448084,-0.86768132,1.25579786,-2.26770209,0.18226779,-0.47648726,1.24794861,-1.98458540,0.64361591,-0.59146814,0.05964096,-0.12718608,1.47313653,-2.94195870
-5.78989495,3.57526621,-6.51708335,0.04557473,-0.06166461,0.46351068,-0.87037813,1.22683019,-2.27402842,0.18298665,-0.47554374,1.29226901,-1.98541610,0.66715151,-0.59570311,0.06065293,-0.12746432,1.46610908,-2.94279093
-5.78389195,3.63040040,-6.51103203,0.04742266,-0.06402993,0.48523769,-0.87323232,1.20584691,-2.27314918,0.18492630,-0.47375220,1.34603086,-1.98384131,0.69368757,-0.60005249,0.06198008,-0.12755072,1.46905575,-2.93713288
-5.77788894,3.70668497,-6.49588458,0.04933200,-0.06649600,0.50931031,-0.87627385,1.19258621,-2.26525292,0.18804373,-0.47118610,1.40847423,-1.98002809,0.72274040,-0.60451612,0.06361130,-0.12745526,1.48153948,-2.92534132
-5.77188594,3.80200344,-6.47237570,0.05128596,-0.06903623,0.53531820,-0.87951600,1.18658364,-2.25066647,0.19227057,-0.46792446,1.47858654,-1.97422618,0.75377797,-0.60906612,0.06552900,-0.12718864,1.50289115,-2.90787089
-5.76588294,3.91378021,-6.44133033,0.05326580,-0.07161920,0.56280022,-0.88295634,1.18718807,-2.22984924,0.19751408,-0.46404984,1.55511741,-1.96676980,0.78623292,-0.61364691,0.06770926,-0.12676213,1.53222642,-2.88526524
-5.75987994,4.03904212,-6.40364771,0.05525125,-0.07420932,0.59125390,-0.88657799,1.19358265,-2.20338266,0.20365898,-0.45964636,1.63660151,-1.95807523,0.81951633,-0.61817617,0.07012213,-0.12618750,1.56846846,-2.85814494
-5.75387694,4.17449124,-6.36028194,0.05722088,-0.07676769,0.62014626,-0.89035089,1.20481037,-2.17195464,0.21056989,-0.45479777,1.72138922,-1.94863392,0.85303141,-0.62254690,0.07273214,-0.12547677,1.61037616,-2.82719255
-5.74787394,4.31658673,-6.31221956,0.05915266,-0.07925304,0.64892562,-0.89423324,1.21980345,-2.13633986,0.21809443,-0.44958567,1.80768462,-1.93900109,0.88618676,-0.62663045,0.07549902,-0.12464210,1.65657698,-2.79313522
-5.74187094,4.46163329,-6.26045511,0.06102438,-0.08162277,0.67703407,-0.89817292,1.23741570,-2.09737635,0.22606676,-0.44408794,1.89358964,-1.92978029,0.91840874,-0.63028053,0.07837852,-0.12369564,1.70560352,-2.75672550
-5.73586793,4.60587359,-6.20596551,0.06281416,-0.08383419,0.70392019,-0.90210900,1.25645684,-2.05593942,0.23431155,-0.43837747,1.97715340,-1.92160427,0.94915245,-0.63333807,0.08132338,-0.12264931,1.75593254,-2.71872109
-5.72986493,4.74558150,-6.14968460,0.06450085,-0.08584565,0.72905172,-0.90597331,1.27572774,-2.01291391,0.24264821,-0.43252124,2.05642485,-1.91511297,0.97791100,-0.63563676,0.08428438,-0.12151474,1.80602536,-2.67986415
-5.72386193,4.87715320,-6.09247860,0.06606439,-0.08761782,0.75192764,-0.90969197,1.29405535,-1.96916596,0.25089509,-0.42657960,2.12950707,-1.91092954,1.00422302,-0.63700923,0.08721136,-0.12030311,1.85436801,-2.64086122
-5.71785893,4.99719318,-6.03512370,0.06748610,-0.08911482,0.77208937,-0.91318690,1.31032611,-1.92551547,0.25887369,-0.42060600,2.19461105,-1.90963525,1.02767810,-0.63729334,0.09005429,-0.11902505,1.89951005,-2.60236427
-5.71185593,5.10259244,-5.97828645,0.06874884,-0.09030537,0.78913079,-0.91637729,1.32351677,-1.88271036,0.26641267,-0.41464699,2.25010696,-1.91174443,1.04792037,-0.63633865,0.09276426,-0.11769062,1.94010043,-2.56495364
-5.70585293,5.19059630,-5.92250760,0.06983713,-0.09116374,0.80270662,-0.91918097,1.33272146,-1.84140368,0.27335134,-0.40874236,2.29457085,-1.91768043,1.06465024,-0.63401252,0.09529440,-0.11630926,1.97491949,-2.52912352
-5.69984992,5.25886016,-5.86818982,0.07073723,-0.09167058,0.81253910,-0.92151549,1.33717431,-1.80213451,0.27954289,-0.40292564,2.32682478,-1.92775355,1.07762465,-0.63020569,0.09760068,-0.11488979,2.00290589,-2.49527032
-5.69384692,5.30549156,-5.81558949,0.07143705,-0.09181354,0.81842273,-0.92329906,1.33626658,-1.76531336,0.28485690,-0.39722455,2.34596894,-1.94214195,1.08665603,-0.62483702,0.09964261,-0.11344046,2.02317772,-2.46368433
-5.68784392,5.32907797,-5.76481255,0.07192619,-0.09158766,0.82022696,-0.92445109,1.32955827,-1.73121250,0.28918133,-0.39166162,2.35140430,-1.96087622,1.09161034,-0.61785712,0.10138377,-0.11196895,2.03504740,-2.43454477
-5.68184092,5.32870004,-5.71581439,0.07219581,-0.09099550,0.81789691,-0.92489242,1.31678357,-1.69996166,0.29242392,-0.38625476,2.34284509,-1.98382846,1.09240463,-0.60925073,0.10279228,-0.11048250,2.03803010,-2.40791836
-5.67583792,5.30393085,-5.66840356,0.07223864,-0.09004711,0.81145208,-0.92454522,1.29785059,-1.67154894,0.29451293,-0.38101772,2.32032072,-2.01070628,1.08900434,-0.59903770,0.10384114,-0.10898788,2.03184574,-2.38376136
-5.66983492,5.25482214,-5.62224896,0.07204897,-0.08875961,0.80098335,-0.92333261,1.27283541,-1.64582699,0.29539738,-0.37596053,2.28416725,-2.04105212,1.08142068,-0.58727246,0.10450841,-0.10749151,2.01641497,-2.36192469
-5.66383192,5.18187904,-5.57689041,0.07162262,-0.08715664,0.78664825,-0.92117795,1.24197114,-1.62252387,0.29504681,-0.37108974,2.23500916,-2.07424819,1.06970837,-0.57404211,0.10477741,-0.10599949,1.99184988,-2.34216221
-5.65782891,5.08602505,-5.53175212,0.07095711,-0.08526760,0.76866497,-0.91800421,1.20563275,-1.60125822,0.29345058,-0.36640855,2.17373232,-2.10952687,1.05396372,-0.55946314,0.10463681,-0.10451760,1.95843998,-2.32414147
-5.65182591,4.96855948,-5.48615906,0.07005176,-0.08312666,0.74730524,-0.91373317,1.16431847,-1.58155789,0.29061696,-0.36191687,2.10144982,-2.14598673,1.03432326,-0.54367708,0.10408067,-0.10305136,1.91663468,-2.30745677
-5.64582291,4.83110933,-5.43935571,0.06890785,-0.08077168,0.72288641,-0.90828506,1.11862891,-1.56288131,0.28657186,-0.35761116,2.01946217,-2.18261343,1.01096273,-0.52684516,0.10310843,-0.10160594,1.86702307,-2.29164391
-5.63981991,4.67557784,-5.39052702,0.06752885,-0.07824305,0.69576298,-0.90157835,1.06924472,-1.54464071,0.28135749,-0.35348436,1.92921397,-2.21830536,0.98409636,-0.50914246,0.10172499,-0.10018617,1.81031219,-2.27619629
-5.63381691,4.50409164,-5.33882129,0.06592065,-0.07558244,0.66631801,-0.89353025,1.01690406,-1.52622611,0.27503091,-0.34952563,1.83224886,-2.25190298,0.95397626,-0.49075172,0.09994057,-0.09879642,1.74730458,-2.26058169
-5.62781391,4.31894832,-5.28337447,0.06409173,-0.07283161,0.63495439,-0.88405776,0.96238054,-1.50702943,0.26766251,-0.34572024,1.73016466,-2.28222126,0.92089162,-0.47185723,0.09777075,-0.09744053,1.67887617,-2.24425929
-5.62181091,4.12256579,-5.22333531,0.06205333,-0.07003126,0.60208654,-0.87307943,0.90646260,-1.48646754,0.25933454,-0.34204938,1.62457065,-2.30808395,0.88516750,-0.45263902,0.09523632,-0.09612166,1.60595500,-2.22669640
-5.61580790,3.91743459,-5.15789094,0.05981956,-0.06721993,0.56813237,-0.86051791,0.84993498,-1.46400361,0.25013953,-0.33849016,1.51704816,-2.32835866,0.84716305,-0.43326768,0.09236312,-0.09484209,1.52950156,-2.20738427
-5.60980490,3.70607400,-5.08629190,0.05740737,-0.06443311,0.53350598,-0.84630311,0.79356266,-1.43916588,0.24017883,-0.33501557,1.40911607,-2.34199145,0.80726874,-0.41390008,0.08918185,-0.09360312,1.45049092,-2.18585259
-5.60380190,3.49099237,-5.00787602,0.05483649,-0.06170240,0.49861099,-0.83037588,0.73807759,-1.41156343,0.22956106,-0.33159466,1.30220181,-2.34803971,0.76590280,-0.39467594,0.08572774,-0.09240480,1.36989696,-2.16168223
-5.59779890,3.27465190,-4.92209008,0.05212920,-0.05905490,0.46383468,-0.81269211,0.68416838,-1.38089826,0.21840057,-0.32819273,1.19761848,-2.34570199,0.72350645,-0.37571560,0.08204013,-0.09124578,1.28867871,-2.13451566
-5.59179590,3.05943777,-4.82850867,0.04931001,-0.05651280,0.42954296,-0.79322684,0.63247270,-1.34697354,0.20681586,-0.32477168,1.09654830,-2.33434363,0.68053819,-0.35711881,0.07816200,-0.09012309,1.20776879,-2.10406508
-5.58579290,2.84763149,-4.72684907,0.04640526,-0.05409307,0.39607615,-0.77197827,0.58357237,-1.30969778,0.19492795,-0.32129042,1.00003206,-2.31351722,0.63746712,-0.33896456,0.07413928,-0.08903197,1.12806355,-2.07011768
-5.57978989,2.64138809,-4.61698197,0.04344254,-0.05180742,0.36374569,-0.74897131,0.53799059,-1.26908505,0.18285867,-0.31770542,0.90896432,-2.28297696,0.59476552,-0.32131186,0.07002017,-0.08796572,1.05041495,-2.03253835
-5.57378689,2.44271669,-4.49893707,0.04045018,-0.04966239,0.33283153,-0.72426033,0.49619107,-1.22525126,0.17072898,-0.31397129,0.82409354,-2.24268634,0.55290081,-0.30420128,0.06585425,-0.08691565,0.97562368,-1.99126952
-5.56778389,2.25346417,-4.37290365,0.03745655,-0.04765955,0.30358036,-0.69793108,0.45857839,-1.17840707,0.15865718,-0.31004147,0.74602627,-2.19281890,0.51232737,-0.28765706,0.06169165,-0.08587101,0.90443328,-1.94632867
-5.56178089,2.07530138,-4.23922599,0.03448947,-0.04579595,0.27620448,-0.67010133,0.42549930,-1.12884769,0.14675722,-0.30586901,0.67523464,-2.13375200,0.47347821,-0.27168974,0.05758200,-0.08481908,0.83752505,-1.89780353
-5.55577789,1.90971170,-4.09839385,0.03157551,-0.04406453,0.25088133,-0.64092028,0.39724436,-1.07694025,0.13513702,-0.30140741,0.61206593,-2.06605392,0.43675712,-0.25629883,0.05357351,-0.08374531,0.77551348,-1.84584546
-5.54977489,1.75798153,-3.95102870,0.02873945,-0.04245482,0.22775351,-0.61056669,0.37404948,-1.02310935,0.12389689,-0.29661156,0.55675351,-1.99046493,0.40253128,-0.24147563,0.04971196,-0.08263360,0.71894210,-1.79066157
-5.54377189,1.62119262,-3.79786631,0.02600372,-0.04095348,0.20692929,-0.57924571,0.35609727,-0.96782151,0.11312814,-0.29143878,0.50942813,-1.90787324,0.37112479,-0.22720592,0.04603975,-0.08146668,0.66827949,-1.73250587
-5.53776888,1.50021615,-3.63973663,0.02338799,-0.03954514,0.18848353,-0.54718455,0.34351761,-0.91156919,0.10291193,-0.28584986,0.47012886,-1.81928676,0.34281318,-0.21347231,0.04259503,-0.08022653,0.62391570,-1.67167017
-5.53176588,1.39570843,-3.47754210,0.02090884,-0.03821300,0.17245881,-0.51462722,0.33638770,-0.85485504,0.09331830,-0.27981028,0.43881315,-1.72580218,0.31781919,-0.20025637,0.03941095,-0.07889502,0.58615886,-1.60847508
-5.52576288,1.30810840,-3.31223524,0.01857952,-0.03693967,0.15886696,-0.48182857,0.33473126,-0.79817703,0.08440554,-0.27329135,0.41536554,-1.62857248,0.29630979,-0.18754026,0.03651496,-0.07745451,0.55523223,-1.54326155
-5.51975988,1.23763700,-3.14479663,0.01640990,-0.03570781,0.14769059,-0.44904789,0.33851722,-0.74201495,0.07621998,-0.26627139,0.39960487,-1.52877432,0.27839455,-0.17530803,0.03392833,-0.07588854,0.53127184,-1.47638332
-5.51375688,1.18429874,-2.97621426,0.01440644,-0.03450084,0.13888495,-0.41654244,0.34765795,-0.68681872,0.06879596,-0.25873693,0.39128979,-1.42757661,0.26412542,-0.16354646,0.03166580,-0.07418258,0.51432480,-1.40820047
-5.50775388,1.14788550,-2.80746474,0.01257235,-0.03330350,0.13237976,-0.38456112,0.36200749,-0.63299883,0.06215628,-0.25068367,0.39012292,-1.32611140,0.25349781,-0.15224559,0.02973538,-0.07232471,0.50434875,-1.33907420
-5.50175088,1.12798319,-2.63949715,0.01090782,-0.03210241,0.12808127,-0.35333871,0.38135999,-0.58091907,0.05631292,-0.24211743,0.39575373,-1.22544806,0.24645298,-0.14139888,0.02813831,-0.07030625,0.50121241,-1.26936283
-5.49574787,1.12398132,-2.47321977,0.00941029,-0.03088648,0.12587432,-0.32309075,0.40544885,-0.53089163,0.05126810,-0.23305478,0.40778065,-1.12657160,0.24288157,-0.13100316,0.02686926,-0.06812237,0.50469772,-1.19941898
-5.48974487,1.13508595,-2.30948974,0.00807482,-0.02964723,0.12562466,-0.29400942,0.43394702,-0.48317448,0.04701556,-0.22352339,0.42575286,-1.03036555,0.24262834,-0.12105842,0.02591658,-0.06577244,0.51450369,-1.12958766
-5.48374187,1.16033625,-2.14910573,0.00689447,-0.02837902,0.12718128,-0.26626046,0.46646873,-0.43797099,0.04354214,-0.21356213,0.44917228,-0.93759975,0.24549787,-0.11156748,0.02526276,-0.06326041,0.53025211,-1.06020520
-5.47773887,1.19862495,-1.99280332,0.00586072,-0.02707917,0.13037910,-0.23998122,0.50257315,-0.39543136,0.04082944,-0.20322075,0.47749631,-0.84892304,0.25126110,-0.10253561,0.02488506,-0.06059486,0.55149547,-0.99159856
-5.47173587,1.24872268,-1.84125277,0.00496389,-0.02574791,0.13504173,-0.21527988,0.54177013,-0.35565584,0.03885565,-0.19255915,0.51014186,-0.76486071,0.25966282,-0.09397018,0.02475615,-0.05778895,0.57772687,-0.92408501
-5.46573287,1.30930623,-1.69505885,0.00419352,-0.02438831,0.14098460,-0.19223579,0.58352822,-0.31869920,0.03759738,-0.18164639,0.54649105,-0.68581622,0.27042956,-0.08588037,0.02484496,-0.05486020,0.60839216,-0.85797171
-5.45972986,1.37899048,-1.55476220,0.00353874,-0.02300610,0.14801832,-0.17090080,0.62728494,-0.28457618,0.03703150,-0.17055918,0.58589896,-0.61207679,0.28327819,-0.07827702,0.02511759,-0.05183004,0.64290407,-0.79355531
-5.45372686,1.45636352,-1.42084207,0.00298859,-0.02160936,0.15595227,-0.15130154,0.67245927,-0.25326767,0.03713688,-0.15938027,0.62770368,-0.54382215,0.29792464,-0.07117254,0.02553819,-0.04872326,0.68065805,-0.73112115
-5.44772386,1.54002425,-1.29371979,0.00253234,-0.02020823,0.16459852,-0.13344236,0.71846588,-0.22472720,0.03789596,-0.14819640,0.67123852,-0.48113572,0.31409277,-0.06458105,0.02607005,-0.04556733,0.72104957,-0.67094225
-5.44172086,1.62862154,-1.17376306,0.00215966,-0.01881454,0.17377585,-0.11730885,0.76473086,-0.19888755,0.03929615,-0.13709628,0.71584644,-0.42401759,0.33152313,-0.05851859,0.02667656,-0.04239161,0.76349224,-0.61327803
-5.43571786,1.72089376,-1.06129051,0.00186085,-0.01744142,0.18331393,-0.10287177,0.81070811,-0.17566712,0.04133097,-0.12616836,0.76089621,-0.37239855,0.34998119,-0.05300351,0.02732225,-0.03922651,0.80743634,-0.55837287
-5.42971486,1.81570729,-0.95657671,0.00162697,-0.01610296,0.19305744,-0.09009108,0.85589597,-0.15497610,0.04400082,-0.11549875,0.80579988,-0.32615451,0.36926501,-0.04805703,0.02797380,-0.03610270,0.85238680,-0.50645458
-5.42371186,1.91209244,-0.85985740,0.00144989,-0.01481380,0.20287010,-0.07892015,0.89985299,-0.13672200,0.04731349,-0.10516915,0.85003074,-0.28512078,0.38921177,-0.04370387,0.02860099,-0.03305028,0.89792012,-0.45773298
-5.41770885,2.00927521,-0.77133486,0.00132234,-0.01358887,0.21263836,-0.06930966,0.94221226,-0.12081469,0.05128420,-0.09525513,0.89314116,-0.24910565,0.40970313,-0.03997292,0.02917759,-0.03009806,0.94369927,-0.41239878
-5.41170585,2.10670321,-0.69118350,0.00123794,-0.01244311,0.22227457,-0.06121137,0.98269331,-0.10717070,0.05593530,-0.08582454,0.93477920,-0.21790293,0.43066903,-0.03689809,0.02968219,-0.02727292,0.98948583,-0.37062274
-5.40570285,2.20406421,-0.61955551,0.00119113,-0.01139120,0.23171966,-0.05458148,1.02111095,-0.09571685,0.06129557,-0.07693639,0.97470303,-0.19130306,0.45208964,-0.03451902,0.03009885,-0.02459930,1.03514862,-0.33255546
-5.39969985,2.30129607,-0.55658648,0.00117717,-0.01044749,0.24094481,-0.04938348,1.05738024,-0.08639308,0.06739902,-0.06864000,1.01279239,-0.16910267,0.47399549,-0.03288182,0.03041775,-0.02209883,1.08066821,-0.29832751
-5.39369685,2.39858692,-0.50240081,0.00119201,-0.00962582,0.24995232,-0.04559050,1.09151737,-0.07915455,0.07428339,-0.06097461,1.04905587,-0.15111226,0.49646545,-0.03203967,0.03063558,-0.01979005,1.12613680,-0.26805023
-5.38769385,2.49636497,-0.45711671,0.00123225,-0.00893951,0.25877540,-0.04318701,1.12363589,-0.07397297,0.08198832,-0.05396924,1.08363358,-0.13716208,0.51962277,-0.03205325,0.03075581,-0.01768837,1.17175322,-0.24181687
-5.38169085,2.59527780,-0.42085050,0.00129501,-0.00840130,0.26747679,-0.04216988,1.15393847,-0.07083715,0.09055313,-0.04764305,1.11679428,-0.12710613,0.54362907,-0.03299094,0.03078887,-0.01580604,1.21781292,-0.21970410
-5.37568784,2.69616138,-0.39371981,0.00137789,-0.00802338,0.27614623,-0.04254877,1.18270427,-0.06975278,0.10001445,-0.04200584,1.14892683,-0.12082418,0.56867664,-0.03492865,0.03075202,-0.01415228,1.26469319,-0.20177364
-5.36968484,2.79999962,-0.37584539,0.00147886,-0.00781735,0.28489693,-0.04434578,1.21027242,-0.07074144,0.11040370,-0.03705888,1.18052583,-0.11822210,0.59497919,-0.03794942,0.03066918,-0.01273353,1.31283395,-0.18807381
-5.36368184,2.90787582,-0.36735126,0.00159615,-0.00779428,0.29386087,-0.04759443,1.23702230,-0.07383890,0.12174449,-0.03279586,1.21217148,-0.11923031,0.62276158,-0.04214241,0.03057048,-0.01155369,1.36271485,-0.17864085
-5.35767884,3.02091785,-0.36836273,0.00172826,-0.00796461,0.30318332,-0.05233796,1.26335149,-0.07909261,0.13405016,-0.02920395,1.24450445,-0.12380084,0.65224875,-0.04760154,0.03049171,-0.01061445,1.41482945,-0.17349977
-5.35167584,3.14023905,-0.37900229,0.00187382,-0.00833811,0.31301661,-0.05862698,1.28965237,-0.08655859,0.14732135,-0.02626491,1.27819623,-0.13190281,0.68365454,-0.05442364,0.03047351,-0.00991556,1.46965765,-0.17266449
-5.34567284,3.26687744,-0.39938309,0.00203162,-0.00892376,0.32351349,-0.06651652,1.31628865,-0.09629766,0.16154401,-0.02395618,1.31391642,-0.14351682,0.71717076,-0.06270606,0.03056052,-0.00945519,1.52763737,-0.17613730
