energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.62781391,8.29171911,0.01824678,1.06975063,0.91892598,0.36991050,5.70356279,3.92367429,0.09136281,2.08546700
-5.62181091,8.29271183,0.01773045,1.05970620,0.93178197,0.36247282,5.67782182,3.94929258,0.08551243,2.09250324
-5.61580790,8.30280248,0.01724422,1.05022091,0.94508674,0.35514954,5.65544878,3.98071917,0.07978955,2.10210378
-5.60980490,8.32501125,0.01679462,1.04162274,0.95913188,0.34816417,5.63858691,4.01928741,0.07423128,2.11498005
-5.60380190,8.36221079,0.01638675,1.03423511,0.97418335,0.34173750,5.62946868,4.06623448,0.06887260,2.13179235
-5.59779890,8.41701065,0.01602420,1.02836308,0.99046758,0.33608221,5.63034132,4.12264469,0.06374563,2.15312466
-5.59179590,8.49164631,0.01570902,1.02427951,1.00815908,0.33139771,5.64338914,4.18939497,0.05887892,2.17946149
-5.58579290,8.58787786,0.01544183,1.02221200,1.02737000,0.32786529,5.67065594,4.26710505,0.05429693,2.21116781
-5.57978989,8.70690266,0.01522183,1.02233122,1.04814211,0.32564379,5.71397078,4.35609476,0.05001953,2.24847265
-5.57378689,8.84928623,0.01504709,1.02474127,1.07044162,0.32486590,5.77488051,4.45635073,0.04606177,2.29145719
-5.56778389,9.01491432,0.01491463,1.02947250,1.09415709,0.32563501,5.85459167,4.56750414,0.04243366,2.34004748
-5.56178089,9.20296865,0.01482077,1.03647734,1.11910036,0.32802285,5.95392427,4.68882102,0.03914021,2.39401232
-5.55577789,9.41192756,0.01476131,1.04562916,1.14501076,0.33206793,6.07327880,4.81920568,0.03618153,2.45296615
-5.54977489,9.63959160,0.01473188,1.05672447,1.17156217,0.33777462,6.21261755,4.95721759,0.03355312,2.51637694
-5.54377189,9.88313335,0.01472816,1.06948815,1.19837289,0.34511320,6.37146022,5.10110131,0.03124621,2.58357864
-5.53776888,10.13916933,0.01474614,1.08358163,1.22501766,0.35402061,6.54889318,5.24882829,0.02924820,2.65378787
-5.53176588,10.40385115,0.01478238,1.09861357,1.25104158,0.36440195,6.74359114,5.39814922,0.02754322,2.72612404
-5.52576288,10.67297224,0.01483414,1.11415256,1.27597522,0.37613282,6.95384929,5.54665477,0.02611267,2.79963231
-5.51975988,10.94208593,0.01489958,1.12974118,1.29935034,0.38906227,7.17762383,5.69184243,0.02493579,2.87330850
-5.51375688,11.20663023,0.01497780,1.14491097,1.32071556,0.40301642,7.41257856,5.83118689,0.02399030,2.94612511
-5.50775388,11.46205461,0.01506888,1.15919749,1.33965145,0.41780265,7.65613499,5.96221123,0.02325291,3.01705759
-5.50175088,11.70394423,0.01517390,1.17215491,1.35578435,0.43321427,7.90552410,6.08255627,0.02269993,3.08511008
-5.49574787,11.92813734,0.01529480,1.18336969,1.36879849,0.44903553,8.15783777,6.19004569,0.02230775,3.14933977
-5.48974487,12.13083224,0.01543436,1.19247268,1.37844603,0.46504696,8.41007854,6.28274454,0.02205335,3.20887940
-5.48374187,12.30868061,0.01559596,1.19914937,1.38455460,0.48103081,8.65920707,6.35900952,0.02191465,3.26295721
-5.47773887,12.45886519,0.01578351,1.20314806,1.38703238,0.49677653,8.90218675,6.41752942,0.02187094,3.31091403
-5.47173587,12.57916033,0.01600120,1.20428574,1.38587047,0.51208612,9.13602592,6.45735510,0.02190316,3.35221739
-5.46573287,12.66797483,0.01625335,1.20245160,1.38114277,0.52677930,9.35781810,6.47791830,0.02199413,3.38647230
-5.45972986,12.72437722,0.01654425,1.19760839,1.37300349,0.54069823,9.56478116,6.47903959,0.02212876,3.41342890
-5.45372686,12.74810447,0.01687798,1.18979165,1.36168264,0.55371177,9.75429636,6.46092590,0.02229418,3.43298708
-5.44772386,12.73955523,0.01725830,1.17910709,1.34747969,0.56571921,9.92394802,6.42415841,0.02247981,3.44519812
-5.44172086,12.69976942,0.01768853,1.16572634,1.33075596,0.57665314,10.07156441,6.36967199,0.02267738,3.45026362
-5.43571786,12.63039593,0.01817148,1.14988145,1.31192595,0.58648165,10.19526008,6.29872753,0.02288087,3.44853196
-5.42971486,12.53365032,0.01870938,1.13185834,1.29144806,0.59520964,10.29347917,6.21287842,0.02308645,3.44049236
-5.42371186,12.41226415,0.01930387,1.11198951,1.26981497,0.60287915,10.36503890,6.11393263,0.02329232,3.42676676
-5.41770885,12.26942757,0.01995600,1.09064632,1.24754398,0.60956882,10.40917166,6.00391164,0.02349855,3.40809958
-5.41170585,12.10872636,0.02066620,1.06823090,1.22516738,0.61539242,10.42556388,5.88500736,0.02370677,3.38534542
-5.40570285,11.93407440,0.02143435,1.04516805,1.20322320,0.62049636,10.41438918,5.75953804,0.02392001,3.35945475
-5.39969985,11.74964232,0.02225971,1.02189706,1.18224611,0.62505648,10.37633349,5.62990383,0.02414230,3.33145750
-5.39369685,11.55978290,0.02314104,0.99886370,1.16275877,0.62927396,10.31260939,5.49854282,0.02437842,3.30244483
-5.38769385,11.36895369,0.02407651,0.97651227,1.14526348,0.63337055,10.22495760,5.36788774,0.02463350,3.27354898
-5.38169085,11.18163740,0.02506374,0.95527781,1.13023410,0.63758328,10.11563351,5.24032391,0.02491276,3.24592149
-5.37568784,11.00226053,0.02609978,0.93557855,1.11810831,0.64215876,9.98737767,5.11814856,0.02522112,3.22071005
-5.36968484,10.83511125,0.02718112,0.91780841,1.10928024,0.64734716,9.84336948,5.00353191,0.02556293,3.19903457
-5.36368184,10.68425741,0.02830362,0.90232977,1.10409344,0.65339613,9.68716464,4.89848021,0.02594168,3.18196264
-5.35767884,10.55346606,0.02946250,0.88946644,1.10283437,0.66054472,9.52261732,4.80480113,0.02635980,3.17048541
-5.35167584,10.44612614,0.03065236,0.87949688,1.10572658,0.66901758,9.35378913,4.72407202,0.02681847,3.16549430
-5.34567284,10.36517597,0.03186715,0.87264790,1.11292561,0.67901937,9.18484768,4.65761134,0.02731750,3.16775937
-5.33966983,10.31303754,0.03310019,0.86908877,1.12451498,0.69072968,9.01995797,4.60645406,0.02785534,3.17791004
-5.33366683,10.29155952,0.03434421,0.86892611,1.14050331,0.70429844,8.86317046,4.57133154,0.02842901,3.19641877
-5.32766383,10.30197068,0.03559144,0.87219958,1.16082282,0.71984188,8.71830975,4.55265643,0.02903426,3.22358829
-5.32166083,10.34484556,0.03683365,0.87887867,1.18532932,0.73743917,8.58886784,4.55051336,0.02966565,3.25954264
-5.31565783,10.42008337,0.03806231,0.88886076,1.21380370,0.75712957,8.47790573,4.56465578,0.03031679,3.30422242
-5.30965483,10.52690126,0.03926871,0.90197062,1.24595505,0.77891031,8.38796687,4.59450926,0.03098051,3.35738404
-5.30365183,10.66384225,0.04044408,0.91796157,1.28142518,0.80273500,8.32100516,4.63918165,0.03164915,3.41860308
-5.29764882,10.82879781,0.04157978,0.93651837,1.31979457,0.82851268,8.27832996,4.69747995,0.03231480,3.48728126
-5.29164582,11.01904470,0.04266744,0.95726196,1.36058944,0.85610746,8.26056955,4.76793378,0.03296956,3.56265674
-5.28564282,11.23129506,0.04369908,0.97975603,1.40328973,0.88533876,8.26765406,4.84882497,0.03360575,3.64381724
-5.27963982,11.46175862,0.04466729,1.00351534,1.44733782,0.91598221,8.29881799,4.93822290,0.03421619,3.72971539
-5.27363682,11.70621547,0.04556524,1.02801575,1.49214755,0.94777119,8.35262199,5.03402460,0.03479430,3.81918600
-5.26763382,11.96009787,0.04638686,1.05270565,1.53711351,0.98039924,8.42699286,5.13399886,0.03533426,3.91096462
-5.26163082,12.21857912,0.04712679,1.07701853,1.58162022,1.01352317,8.51928048,5.23583339,0.03583113,4.00370729
-5.25562781,12.47666791,0.04778046,1.10038638,1.62505105,1.04676725,8.62632958,5.33718378,0.03628088,4.09601101
-5.24962481,12.72930623,0.04834401,1.12225353,1.66679699,1.07972825,8.74456438,5.43572336,0.03668039,4.18643500
-5.24362181,12.97146914,0.04881433,1.14209042,1.70626483,1.11198171,8.87008359,5.52919271,0.03702748,4.27352264
-5.23761881,13.19826455,0.04918896,1.15940701,1.74288511,1.14308909,8.99876317,5.61544771,0.03732084,4.35582409
-5.23161581,13.40503145,0.04946606,1.17376515,1.77611967,1.17260617,9.12636392,5.69250511,0.03756003,4.43191956
-5.22561281,13.58743470,0.04964434,1.18478976,1.80546884,1.20009222,9.24864132,5.75858452,0.03774543,4.50044338
-5.21960980,13.74155459,0.04972305,1.19217818,1.83047837,1.22512009,9.36145437,5.81214589,0.03787823,4.56010847
-5.21360680,13.86396947,0.04970198,1.19570753,1.85074604,1.24728675,9.46087069,5.85192160,0.03796040,4.60973127
-5.20760380,13.95182938,0.04958139,1.19523971,1.86592799,1.26622416,9.54326496,5.87694230,0.03799474,4.64825647
-5.20160080,14.00291878,0.04936214,1.19072393,1.87574459,1.28160996,9.60540793,5.88655588,0.03798490,4.67478109
-5.19559780,14.01570659,0.04904568,1.18219660,1.87998576,1.29317771,9.64454352,5.88043887,0.03793545,4.68857722
-5.18959480,13.98938151,0.04863416,1.16977873,1.87851557,1.30072614,9.65845167,5.85860007,0.03785192,4.68911241
-5.18359180,13.92387119,0.04813053,1.15367074,1.87127585,1.30412701,9.64549528,5.82137590,0.03774091,4.67606688
-5.17758879,13.81984382,0.04753861,1.13414508,1.85828849,1.30333121,9.60464975,5.76941771,0.03761013,4.64934656
-5.17158579,13.67869138,0.04686319,1.11153677,1.83965633,1.29837273,9.53551439,5.70367102,0.03746841,4.60909100
-5.16558279,13.50249415,0.04611013,1.08623242,1.81556228,1.28937010,9.43830558,5.62534736,0.03732574,4.55567546
-5.15957979,13.29396694,0.04528637,1.05865790,1.78626652,1.27652529,9.31383221,5.53588921,0.03719315,4.48970645
-5.15357679,13.05638803,0.04439996,1.02926537,1.75210174,1.26011988,9.16345456,5.43692921,0.03708268,4.41201062
-5.14757379,12.79351268,0.04345998,0.99851996,1.71346639,1.24050850,8.98902852,5.33024476,0.03700708,4.32361672
-5.14157079,12.50947377,0.04247651,0.96688673,1.67081597,1.21810986,8.79283740,5.21770944,0.03697964,4.22573132
-5.13556778,12.20867266,0.04146038,0.93481829,1.62465279,1.19339544,8.57751435,5.10124295,0.03701381,4.11970854
-5.12956478,11.89566402,0.04042307,0.90274355,1.57551425,1.16687646,8.34595844,4.98276103,0.03712281,4.00701524
-5.12356178,11.57503865,0.03937637,0.87105799,1.52396030,1.13908941,8.10124770,4.86412734,0.03731919,3.88919250
-5.11755878,11.25130847,0.03833212,0.84011562,1.47056038,1.11058088,7.84655241,4.74710871,0.03761434,3.76781525
-5.11155578,10.92879761,0.03730187,0.81022304,1.41588042,1.08189211,7.58505176,4.63333527,0.03801797,3.64445131
-5.10555278,10.61154372,0.03629658,0.78163551,1.36047045,1.05354402,7.31985661,4.52426686,0.03853767,3.52062172
-5.09954977,10.30321242,0.03532624,0.75455516,1.30485320,1.02602324,7.05394063,4.42116643,0.03917841,3.39776377
-5.09354677,10.00702781,0.03439957,0.72913117,1.24951419,0.99976963,6.79008158,4.32508117,0.03994220,3.27719822
-5.08754377,9.72572067,0.03352377,0.70546184,1.19489359,0.97516593,6.53081376,4.23683155,0.04082772,3.16010190
-5.08154077,9.46149530,0.03270423,0.68359815,1.14138016,0.95252964,6.27839219,4.15700807,0.04183019,3.04748655
-5.07553777,9.21601517,0.03194442,0.66354864,1.08930725,0.93210772,6.03476844,4.08597513,0.04294128,2.94018455
-5.06953477,8.99040624,0.03124576,0.64528510,1.03895099,0.91407391,5.80157733,4.02388136,0.04414917,2.83884170
-5.06353177,8.78527669,0.03060764,0.62874891,0.99053044,0.89852885,5.58013363,3.97067500,0.04543875,2.74391696
-5.05752876,8.60075043,0.03002743,0.61385738,0.94420965,0.88550287,5.37143725,3.92612340,0.04679202,2.65568869
-5.05152576,8.43651198,0.02950069,0.60051000,0.90010115,0.87496108,5.17618547,3.88983503,0.04818850,2.57426667
-5.04552276,8.29185954,0.02902134,0.58859416,0.85827068,0.86681048,4.99479057,3.86128287,0.04960588,2.49960891
-5.03951976,8.16576330,0.02858198,0.57799019,0.81874280,0.86090865,4.82740130,3.83982793,0.05102064,2.43154210
-5.03351676,8.05692600,0.02817422,0.56857551,0.78150694,0.85707345,4.67392689,3.82474195,0.05240877,2.36978461
-5.02751376,7.96384321,0.02778903,0.56022780,0.74652367,0.85509331,4.53406227,3.81522853,0.05374657,2.31397062
-5.02151076,7.88486120,0.02741717,0.55282732,0.71373077,0.85473743,4.40731382,3.81044232,0.05501130,2.26367441
-5.01550775,7.81823059,0.02704956,0.54625825,0.68304910,0.85576560,4.29302481,3.80950607,0.05618190,2.21843366
-5.00950475,7.76215507,0.02667770,0.54040934,0.65438780,0.85793704,4.19040026,3.81152584,0.05723959,2.17777090
-5.00350175,7.71483448,0.02629398,0.53517406,0.62764901,0.86101801,4.09853115,3.81560472,0.05816831,2.14121247
-4.99749875,7.67450263,0.02589204,0.53045028,0.60273188,0.86478794,4.01641787,3.82085572,0.05895511,2.10830460
-4.99149575,7.63946023,0.02546696,0.52613991,0.57953604,0.86904405,3.94299321,3.82641451,0.05959037,2.07862634
-4.98549275,7.60810407,0.02501550,0.52214862,0.55796447,0.87360422,3.87714503,3.83145280,0.06006784,2.05179951
-4.97948974,7.57895344,0.02453617,0.51838575,0.53792596,0.87830865,3.81773885,3.83519297,0.06038461,2.02749576
-4.97348674,7.55067509,0.02402931,0.51476469,0.51933715,0.88302005,3.76364053,3.83692450,0.06054092,2.00544126
-4.96748374,7.52210770,0.02349703,0.51120366,0.50212443,0.88762308,3.71373909,3.83602237,0.06053986,1.98541945
-4.96148074,7.49228665,0.02294311,0.50762706,0.48622566,0.89202316,3.66696961,3.83196741,0.06038704,1.96727242
-4.95547774,7.46046960,0.02237287,0.50396724,0.47159174,0.89614504,3.62233612,3.82436823,0.06009021,1.95090149
-4.94947474,7.42616278,0.02179295,0.50016663,0.45818819,0.89993155,3.57893397,3.81298393,0.05965880,1.93626744
-4.94347174,7.38914735,0.02121108,0.49618019,0.44599674,0.90334285,3.53597141,3.79774668,0.05910363,1.92339079
-4.93746873,7.34950485,0.02063584,0.49197777,0.43501663,0.90635621,3.49278975,3.77878264,0.05843648,1.91235233
-4.93146573,7.30764013,0.02007634,0.48754644,0.42526597,0.90896677,3.44888148,3.75642990,0.05766990,1.90329393
-4.92546273,7.26429981,0.01954203,0.48289240,0.41678267,0.91118892,3.40390572,3.73125183,0.05681696,1.89641955
-4.91945973,7.22058405,0.01904236,0.47804232,0.40962503,0.91305849,3.35770019,3.70404410,0.05589115,1.89199608
-4.91345673,7.17794936,0.01858659,0.47304396,0.40387181,0.91463531,3.31028922,3.67583402,0.05490633,1.89035354
-4.90745373,7.13820018,0.01818356,0.46796588,0.39962164,0.91600598,3.26188702,3.64787107,0.05387674,1.89188414
-4.90145073,7.10346732,0.01784147,0.46289619,0.39699165,0.91728626,3.21289583,3.62160744,0.05281704,1.89703947
-4.89544772,7.07617164,0.01756774,0.45794024,0.39611522,0.91862286,3.16389836,3.59866853,0.05174234,1.90632525
-4.88944472,7.05897217,0.01736881,0.45321734,0.39713883,0.92019404,3.11564450,3.58081301,0.05066831,1.92029297
-4.88344172,7.05469842,0.01725008,0.44885651,0.40021790,0.92220863,3.06903196,3.56988347,0.04961109,1.93952812
-4.87743872,7.06626765,0.01721573,0.44499152,0.40551175,0.92490322,3.02508118,3.56774839,0.04858727,1.96463455
-4.87143572,7.09658856,0.01726866,0.44175525,0.41317760,0.92853727,2.98490462,3.57623727,0.04761373,1.99621510
-4.86543272,7.14845394,0.01741037,0.43927367,0.42336387,0.93338599,2.94967109,3.59707105,0.04670741,2.03484852
-4.85942971,7.22442554,0.01764095,0.43765981,0.43620280,0.93973113,2.92056583,3.63179014,0.04588491,2.08106329
-4.85342671,7.32671514,0.01795895,0.43700773,0.45180271,0.94784994,2.89874731,3.68168303,0.04516212,2.13530900
-4.84742371,7.45706638,0.01836135,0.43738706,0.47024005,0.95800252,2.88530202,3.74771828,0.04455364,2.19792643
-4.84142071,7.61664229,0.01884355,0.43883816,0.49155150,0.97041821,2.88119848,3.83048294,0.04407228,2.26911722
-4.83541771,7.80592362,0.01939934,0.44136818,0.51572649,0.98528162,2.88724211,3.93013029,0.04372839,2.34891485
-4.82941471,8.02462292,0.02002090,0.44494837,0.54270035,1.00271895,2.90403253,4.04633943,0.04352935,2.43715810
-4.82341171,8.27161892,0.02069888,0.44951254,0.57234851,1.02278527,2.93192497,4.17828917,0.04347899,2.53346859
-4.81740870,8.54491555,0.02142246,0.45495696,0.60448187,1.04545373,2.97099748,4.32464785,0.04357712,2.63723373
-4.81140570,8.84162861,0.02217946,0.46114171,0.63884387,1.07060704,3.02102542,4.48358044,0.04381925,2.74759638
-4.80540270,9.15800257,0.02295655,0.46789333,0.67510936,1.09803214,3.08146480,4.65277342,0.04419635,2.86345239
-4.79939970,9.48945875,0.02373944,0.47500887,0.71288552,1.12741827,3.15144546,4.82947748,0.04469487,2.98345659
-4.79339670,9.83067479,0.02451313,0.48226104,0.75171502,1.15835894,3.22977522,5.01056713,0.04529687,3.10603799
-4.78739370,10.17569436,0.02526224,0.48940437,0.79108164,1.19035784,3.31495523,5.19261578,0.04598040,3.22942417
-4.78139070,10.51806439,0.02597132,0.49618216,0.83041813,1.22283874,3.40520687,5.37198423,0.04672001,3.35167459
-4.77538769,10.85099634,0.02662523,0.50233382,0.86911656,1.25515905,3.49850974,5.54491984,0.04748749,3.47072234
-4.76938469,11.16754667,0.02720951,0.50760257,0.90654074,1.28662680,3.59264997,5.70766309,0.04825271,3.58442307
-4.76338169,11.46081072,0.02771078,0.51174299,0.94204071,1.31652027,3.68527748,5.85655819,0.04898458,3.69060997
-4.75737869,11.72412371,0.02811711,0.51452831,0.97496874,1.34410979,3.77397059,5.98816368,0.04965206,3.78715286
-4.75137569,11.95126166,0.02841837,0.51575709,1.00469647,1.36868071,3.85630578,6.09935930,0.05022531,3.87201958
-4.74537269,12.13663527,0.02860654,0.51525911,1.03063274,1.38955671,3.92993016,6.18744516,0.05067666,3.94333740
-4.73936968,12.27546933,0.02867599,0.51290029,1.05224129,1.40612263,3.99263402,6.25022958,0.05098164,3.99945227
-4.73336668,12.36396096,0.02862365,0.50858645,1.06905787,1.41784571,4.04242059,6.28610232,0.05111991,4.03898353
-4.72736368,12.39941044,0.02844919,0.50226582,1.08070595,1.42429448,4.07757033,6.29409030,0.05107596,4.06087185
-4.72136068,12.38031919,0.02815500,0.49393024,1.08691039,1.42515450,4.09669700,6.27389370,0.05083969,4.06441846
-4.71535768,12.30645088,0.02774621,0.48361511,1.08750843,1.42024028,4.09879312,6.22590090,0.05040684,4.04931386
-4.70935468,12.17885265,0.02723050,0.47139791,1.08245746,1.40950284,4.08326290,6.15118158,0.04977911,4.01565460
-4.70335168,11.99983539,0.02661795,0.45739571,1.07183911,1.39303262,4.04994112,6.05145812,0.04896411,3.96394726
-4.69734867,11.77291314,0.02592073,0.44176137,1.05585939,1.37105757,3.99909694,5.92905627,0.04797507,3.89509917
-4.69134567,11.50270375,0.02515270,0.42467902,1.03484467,1.34393656,3.93142257,5.78683684,0.04683039,3.81039609
-4.68534267,11.19479421,0.02432904,0.40635857,1.00923369,1.31214832,3.84800709,5.62811099,0.04555291,3.71146735
-4.67933967,10.85557565,0.02346578,0.38702979,0.97956564,1.27627637,3.75029650,5.45654214,0.04416914,3.60023986
-4.67333667,10.49205409,0.02257929,0.36693596,0.94646485,1.23699069,3.64004174,5.27603829,0.04270824,3.47888256
-4.66733367,10.11164431,0.02168580,0.34632736,0.91062261,1.19502674,3.51923698,5.09063861,0.04120103,3.34974349
-4.66133067,9.72195428,0.02080092,0.32545488,0.87277671,1.15116287,3.39005069,4.90439847,0.03967886,3.21528180
-4.65532766,9.33056853,0.01993917,0.30456380,0.83368967,1.10619690,3.25475254,4.72127706,0.03817256,3.07799744
-4.64932466,8.94483818,0.01911356,0.28388811,0.79412627,1.06092291,3.11563922,4.54503152,0.03671138,2.94036105
-4.64332166,8.57168518,0.01833526,0.26364534,0.75483149,1.01610913,2.97496224,4.37912113,0.03532200,2.80474681
