energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.83791896,1.30118411,0.01720126,0.07618086,0.03282255,0.30576224,0.61450524,0.37979638
-5.83191596,1.26008634,0.01524164,0.07365759,0.03319325,0.29727969,0.58693738,0.36635922
-5.82591296,1.22275616,0.01342088,0.07145568,0.03349707,0.28962219,0.56195710,0.35401881
-5.81990995,1.18912986,0.01174873,0.06955901,0.03372959,0.28277313,0.53951825,0.34277712
-5.81390695,1.15905389,0.01023124,0.06794176,0.03388909,0.27670004,0.51950987,0.33260796
-5.80790395,1.13231265,0.00887115,0.06657042,0.03397702,0.27136091,0.50177184,0.32346477
-5.80190095,1.10865598,0.00766838,0.06540606,0.03399833,0.26671014,0.48611086,0.31528821
-5.79589795,1.08782496,0.00662054,0.06440662,0.03396165,0.26270394,0.47231593,0.30801348
-5.78989495,1.06957457,0.00572342,0.06352908,0.03387928,0.25930477,0.46017276,0.30157677
-5.78389195,1.05369222,0.00497149,0.06273156,0.03376703,0.25648472,0.44947623,0.29592056
-5.77788894,1.04001139,0.00435840,0.06197510,0.03364380,0.25422766,0.44004064,0.29099762
-5.77188594,1.02842002,0.00387736,0.06122514,0.03353110,0.25253005,0.43170735,0.28677354
-5.76588294,1.01886371,0.00352147,0.06045276,0.03345236,0.25140066,0.42434966,0.28322774
-5.75987994,1.01134377,0.00328406,0.05963535,0.03343214,0.25085915,0.41787508,0.28035318
-5.75387694,1.00591100,0.00315882,0.05875714,0.03349529,0.25093370,0.41222494,0.27815471
-5.74787394,1.00265575,0.00313999,0.05780915,0.03366603,0.25165804,0.40737187,0.27664650
-5.74187094,1.00169532,0.00322234,0.05678900,0.03396711,0.25306805,0.40331537,0.27584865
-5.73586793,1.00315969,0.00340121,0.05570035,0.03441889,0.25519814,0.40007607,0.27578333
-5.72986493,1.00717677,0.00367240,0.05455211,0.03503866,0.25807783,0.39768904,0.27647082
-5.72386193,1.01385804,0.00403207,0.05335756,0.03583993,0.26172862,0.39619681,0.27792568
-5.71785893,1.02328560,0.00447657,0.05213337,0.03683193,0.26616143,0.39564244,0.28015320
-5.71185593,1.03550146,0.00500224,0.05089856,0.03801925,0.27137476,0.39606328,0.28314665
-5.70585293,1.05049954,0.00560527,0.04967351,0.03940166,0.27735361,0.39748552,0.28688518
-5.69984992,1.06822093,0.00628145,0.04847912,0.04097404,0.28406928,0.39992016,0.29133269
-5.69384692,1.08855251,0.00702605,0.04733601,0.04272654,0.29148004,0.40336026,0.29643762
-5.68784392,1.11132885,0.00783364,0.04626397,0.04464483,0.29953244,0.40777988,0.30213372
-5.68184092,1.13633725,0.00869802,0.04528150,0.04671054,0.30816341,0.41313445,0.30834173
-5.67583792,1.16332550,0.00961216,0.04440564,0.04890173,0.31730277,0.41936264,0.31497173
-5.66983492,1.19201172,0.01056817,0.04365183,0.05119354,0.32687606,0.42638955,0.32192623
-5.66383192,1.22209571,0.01155742,0.04303408,0.05355877,0.33680746,0.43413084,0.32910365
-5.65782891,1.25327115,0.01257063,0.04256514,0.05596867,0.34702273,0.44249772,0.33640201
-5.65182591,1.28523770,0.01359807,0.04225685,0.05839351,0.35745175,0.45140224,0.34372272
-5.64582291,1.31771265,0.01462976,0.04212047,0.06080336,0.36803070,0.46076275,0.35097420
-5.63981991,1.35044109,0.01565582,0.04216708,0.06316868,0.37870367,0.47050900,0.35807507
-5.63381691,1.38320443,0.01666673,0.04240794,0.06546089,0.38942362,0.48058673,0.36495696
-5.62781391,1.41582652,0.01765369,0.04285477,0.06765294,0.40015259,0.49096132,0.37156662
-5.62181091,1.44817739,0.01860895,0.04351992,0.06971976,0.41086127,0.50162035,0.37786729
-5.61580790,1.48017419,0.01952615,0.04441653,0.07163860,0.42152787,0.51257491,0.38383934
-5.60980490,1.51177958,0.02040061,0.04555836,0.07338939,0.43213640,0.52385949,0.38948008
-5.60380190,1.54299755,0.02122953,0.04695967,0.07495496,0.44267458,0.53553036,0.39480281
-5.59779890,1.57386702,0.02201222,0.04863482,0.07632121,0.45313133,0.54766267,0.39983520
-5.59179590,1.60445358,0.02275017,0.05059779,0.07747723,0.46349417,0.56034612,0.40461697
-5.58579290,1.63483977,0.02344702,0.05286150,0.07841536,0.47374673,0.57367949,0.40919710
-5.57978989,1.66511445,0.02410850,0.05543710,0.07913120,0.48386630,0.58776425,0.41363065
-5.57378689,1.69536181,0.02474220,0.05833310,0.07962359,0.49382187,0.60269741,0.41797538
-5.56778389,1.72565032,0.02535727,0.06155452,0.07989451,0.50357257,0.61856404,0.42228811
-5.56178089,1.75602250,0.02596403,0.06510192,0.07994902,0.51306675,0.63542957,0.42662133
-5.55577789,1.78648552,0.02657346,0.06897055,0.07979507,0.52224168,0.65333254,0.43101975
-5.54977489,1.81700334,0.02719669,0.07314955,0.07944336,0.53102393,0.67227774,0.43551735
-5.54377189,1.84749058,0.02784439,0.07762113,0.07890711,0.53933043,0.69223043,0.44013464
-5.53776888,1.87780838,0.02852619,0.08236014,0.07820180,0.54707015,0.71311171,0.44487652
-5.53176588,1.90776248,0.02925004,0.08733356,0.07734491,0.55414642,0.73479547,0.44973066
-5.52576288,1.93710357,0.03002170,0.09250045,0.07635558,0.56045956,0.75710712,0.45466652
-5.51975988,1.96553004,0.03084423,0.09781202,0.07525427,0.56591009,0.77982422,0.45963499
-5.51375688,1.99269302,0.03171761,0.10321205,0.07406242,0.57040197,0.80267927,0.46456879
-5.50775388,2.01820380,0.03263842,0.10863762,0.07280202,0.57384614,0.82536456,0.46938347
-5.50175088,2.04164324,0.03359976,0.11402008,0.07149528,0.57616392,0.84753918,0.47397922
-5.49574787,2.06257333,0.03459124,0.11928646,0.07016419,0.57729043,0.86883799,0.47824319
-5.48974487,2.08055026,0.03559915,0.12436103,0.06883020,0.57717764,0.88888231,0.48205254
-5.48374187,2.09513898,0.03660677,0.12916721,0.06751388,0.57579725,0.90729216,0.48527796
-5.47773887,2.10592868,0.03759493,0.13362965,0.06623459,0.57314308,0.92369954,0.48778768
-5.47173587,2.11254885,0.03854255,0.13767646,0.06501028,0.56923306,0.93776233,0.48945180
-5.46573287,2.11468522,0.03942742,0.14124154,0.06385723,0.56411057,0.94917839,0.49014678
-5.45972986,2.11209522,0.04022698,0.14426688,0.06278990,0.55784536,0.95769915,0.48976004
-5.45372686,2.10462213,0.04091922,0.14670477,0.06182082,0.55053372,0.96314232,0.48819437
-5.44772386,2.09220743,0.04148350,0.14851986,0.06096048,0.54229801,0.96540302,0.48537209
-5.44172086,2.07490066,0.04190141,0.14969093,0.06021729,0.53328554,0.96446285,0.48123869
-5.43571786,2.05286625,0.04215750,0.15021228,0.05959753,0.52366670,0.96039652,0.47576581
-5.42971486,2.02638679,0.04223993,0.15009476,0.05910528,0.51363245,0.95337560,0.46895345
-5.42371186,1.99586240,0.04214098,0.14936624,0.05874242,0.50339115,0.94366906,0.46083120
-5.41770885,1.96180600,0.04185735,0.14807160,0.05850856,0.49316465,0.93164062,0.45145849
-5.41170585,1.92483432,0.04139031,0.14627214,0.05840098,0.48318400,0.91774270,0.44092373
-5.40570285,1.88565495,0.04074566,0.14404448,0.05841460,0.47368452,0.90250717,0.42934242
-5.39969985,1.84504963,0.03993347,0.14147885,0.05854188,0.46490062,0.88653306,0.41685425
-5.39369685,1.80385423,0.03896768,0.13867694,0.05877285,0.45706035,0.87047165,0.40361929
-5.38769385,1.76293637,0.03786554,0.13574931,0.05909507,0.45037985,0.85500919,0.38981343
-5.38169085,1.72317107,0.03664688,0.13281239,0.05949371,0.44505789,0.84084798,0.37562332
-5.37568784,1.68541569,0.03533337,0.12998528,0.05995167,0.44127063,0.82868616,0.36124086
-5.36968484,1.65048484,0.03394773,0.12738630,0.06044983,0.43916680,0.81919695,0.34685770
-5.36368184,1.61912635,0.03251281,0.12512953,0.06096734,0.43886334,0.81300794,0.33265981
-5.35767884,1.59199907,0.03105091,0.12332135,0.06148210,0.44044184,0.81068097,0.31882240
-5.35167584,1.56965340,0.02958298,0.12205717,0.06197124,0.44394569,0.81269333,0.30550538
-5.34567284,1.55251520,0.02812807,0.12141835,0.06241185,0.44937815,0.81942072,0.29284956
-5.33966983,1.54087362,0.02670280,0.12146956,0.06278161,0.45670145,0.83112271,0.28097368
-5.33366683,1.53487323,0.02532103,0.12225648,0.06305967,0.46583684,0.84793092,0.26997235
-5.32766383,1.53451074,0.02399367,0.12380412,0.06322740,0.47666578,0.86984061,0.25991493
-5.32166083,1.53963631,0.02272863,0.12611560,0.06326925,0.48903216,0.89670591,0.25084534
-5.31565783,1.54995945,0.02153091,0.12917168,0.06317349,0.50274556,0.92823900,0.24278282
-5.30965483,1.56505927,0.02040283,0.13293088,0.06293296,0.51758556,0.96401341,0.23572342
-5.30365183,1.58439866,0.01934433,0.13733030,0.06254560,0.53330695,1.00347161,0.22964216
-5.29764882,1.60734213,0.01835340,0.14228711,0.06201495,0.54964581,1.04593678,0.22449587
-5.29164582,1.63317661,0.01742650,0.14770067,0.06135044,0.56632630,1.09062856,0.22022626
-5.28564282,1.66113462,0.01655901,0.15345528,0.06056747,0.58306805,1.13668257,0.21676344
-5.27963982,1.69041916,0.01574578,0.15942337,0.05968737,0.59959386,1.18317317,0.21402943
-5.27363682,1.72022940,0.01498147,0.16546922,0.05873711,0.61563768,1.22913879,0.21194170
-5.26763382,1.74978647,0.01426103,0.17145292,0.05774886,0.63095234,1.27360919,0.21041658
-5.26163082,1.77835837,0.01357999,0.17723449,0.05675937,0.64531704,1.31563351,0.20937241
-5.25562781,1.80528310,0.01293475,0.18267811,0.05580916,0.65854408,1.35430843,0.20873231
-5.24962481,1.82998912,0.01232275,0.18765613,0.05494162,0.67048462,1.38880512,0.20842652
-5.24362181,1.85201229,0.01174260,0.19205286,0.05420192,0.68103314,1.41839393,0.20839420
-5.23761881,1.87100844,0.01119408,0.19576792,0.05363585,0.69013035,1.44246596,0.20858473
-5.23161581,1.88676103,0.01067815,0.19871894,0.05328862,0.69776428,1.46055033,0.20895833
-5.22561281,1.89918326,0.01019680,0.20084374,0.05320349,0.70396944,1.47232660,0.20948612
-5.21960980,1.90831455,0.00975294,0.20210155,0.05342051,0.70882385,1.47763146,0.21014954
-5.21360680,1.91431122,0.00935019,0.20247357,0.05397510,0.71244418,1.47645975,0.21093924
-5.20760380,1.91743180,0.00899265,0.20196257,0.05489681,0.71497884,1.46895936,0.21185343
-5.20160080,1.91801740,0.00868468,0.20059176,0.05620800,0.71659957,1.45542056,0.21289577
-5.19559780,1.91646822,0.00843069,0.19840292,0.05792271,0.71749161,1.43626009,0.21407305
-5.18959480,1.91321704,0.00823485,0.19545381,0.06004563,0.71784312,1.41200088,0.21539250
-5.18359180,1.90870128,0.00810093,0.19181519,0.06257123,0.71783421,1.38324842,0.21685920
-5.17758879,1.90333501,0.00803212,0.18756745,0.06548318,0.71762626,1.35066490,0.21847353
-5.17158579,1.89748237,0.00803082,0.18279700,0.06875397,0.71735212,1.31494251,0.22022885
-5.16558279,1.89143410,0.00809864,0.17759281,0.07234490,0.71710773,1.27677698,0.22210962
-5.15957979,1.88538832,0.00823626,0.17204302,0.07620638,0.71694562,1.23684290,0.22409005
-5.15357679,1.87943694,0.00844343,0.16623188,0.08027860,0.71687087,1.19577167,0.22613332
-5.14757379,1.87355838,0.00871909,0.16023725,0.08449261,0.71683970,1.15413323,0.22819161
-5.14157079,1.86761728,0.00906136,0.15412853,0.08877175,0.71676083,1.11242202,0.23020679
-5.13556778,1.86137103,0.00946777,0.14796533,0.09303344,0.71649970,1.07104791,0.23211184
-5.12956478,1.85448310,0.00993540,0.14179668,0.09719121,0.71588531,1.03033186,0.23383296
-5.12356178,1.84654217,0.01046114,0.13566094,0.10115710,0.71471928,0.99050652,0.23529221
-5.11755878,1.83708612,0.01104190,0.12958626,0.10484411,0.71278680,0.95172103,0.23641057
-5.11155578,1.82562944,0.01167491,0.12359154,0.10816876,0.70986876,0.91404967,0.23711133
-5.10555278,1.81169253,0.01235796,0.11768774,0.11105362,0.70575442,0.87750336,0.23732340
-5.09954977,1.79483104,0.01308966,0.11187954,0.11342972,0.70025396,0.84204314,0.23698465
-5.09354677,1.77466373,0.01386970,0.10616710,0.11523867,0.69321015,0.80759476,0.23604486
-5.08754377,1.75089725,0.01469897,0.10054781,0.11643451,0.68450859,0.77406331,0.23446816
-5.08154077,1.72334631,0.01557974,0.09501806,0.11698509,0.67408583,0.74134710,0.23223494
-5.07553777,1.69194842,0.01651568,0.08957467,0.11687307,0.66193512,0.70935004,0.22934294
-5.06953477,1.65677221,0.01751183,0.08421623,0.11609627,0.64810926,0.67799192,0.22580766
-5.06353177,1.61801918,0.01857449,0.07894396,0.11466763,0.63272069,0.64721617,0.22166189
-5.05752876,1.57601892,0.01971101,0.07376240,0.11261461,0.61593866,0.61699494,0.21695453
-5.05152576,1.53121808,0.02092945,0.06867961,0.10997810,0.59798370,0.58733147,0.21174878
-5.04552276,1.48416405,0.02223823,0.06370718,0.10681096,0.57911983,0.55825990,0.20611966
-5.03951976,1.43548422,0.02364562,0.05885986,0.10317624,0.55964480,0.52984275,0.20015125
-5.03351676,1.38586224,0.02515924,0.05415503,0.09914513,0.53987903,0.50216667,0.19393355
-5.02751376,1.33601238,0.02678547,0.04961203,0.09479477,0.52015368,0.47533670,0.18755937
-5.02151076,1.28665366,0.02852891,0.04525129,0.09020611,0.50079865,0.44946971,0.18112124
-5.01550775,1.23848476,0.03039180,0.04109355,0.08546166,0.48213083,0.42468757,0.17470853
-5.00950475,1.19216116,0.03237353,0.03715903,0.08064355,0.46444342,0.40111033,0.16840497
-5.00350175,1.14827535,0.03447021,0.03346672,0.07583170,0.44799650,0.37885003,0.16228666
-4.99749875,1.10734095,0.03667441,0.03003376,0.07110223,0.43300944,0.35800536,0.15642050
-4.99149575,1.06978121,0.03897498,0.02687496,0.06652622,0.41965528,0.33865746,0.15086331
-4.98549275,1.03592218,0.04135705,0.02400252,0.06216868,0.40805722,0.32086690,0.14566136
-4.97948974,1.00599049,0.04380228,0.02142585,0.05808788,0.39828734,0.30467205,0.14085064
-4.97348674,0.98011554,0.04628925,0.01915156,0.05433489,0.39036741,0.29008862,0.13645737
-4.96748374,0.95833554,0.04879400,0.01718360,0.05095336,0.38427158,0.27711043,0.13249911
-4.96148074,0.94060695,0.05129089,0.01552349,0.04797945,0.37993079,0.26571100,0.12898604
-4.95547774,0.92681637,0.05375345,0.01417058,0.04544195,0.37723852,0.25584607,0.12592253
-4.94947474,0.91679422,0.05615547,0.01312246,0.04336247,0.37605751,0.24745656,0.12330878
-4.94347174,0.91032930,0.05847214,0.01237526,0.04175562,0.37622717,0.24047176,0.12114249
-4.93746873,0.90718347,0.06068117,0.01192406,0.04062930,0.37757113,0.23481274,0.11942035
-4.93146573,0.90710554,0.06276393,0.01176315,0.03998488,0.37990472,0.23039548,0.11813947
-4.92546273,0.90984389,0.06470647,0.01188633,0.03981746,0.38304198,0.22713379,0.11729850
-4.91945973,0.91515707,0.06650036,0.01228706,0.04011602,0.38680191,0.22494175,0.11689840
-4.91345673,0.92282216,0.06814336,0.01295861,0.04086363,0.39101375,0.22373565,0.11694294
-4.90745373,0.93264030,0.06963980,0.01389402,0.04203756,0.39552115,0.22343534,0.11743877
-4.90145073,0.94443964,0.07100061,0.01508610,0.04360952,0.40018505,0.22396497,0.11839513
-4.89544772,0.95807538,0.07224312,0.01652723,0.04554587,0.40488541,0.22525323,0.11982322
-4.88944472,0.97342720,0.07339038,0.01820919,0.04780792,0.40952166,0.22723302,0.12173511
-4.88344172,0.99039440,0.07447030,0.02012287,0.05035235,0.41401208,0.22984070,0.12414251
-4.87743872,1.00888904,0.07551433,0.02225796,0.05313168,0.41829223,0.23301506,0.12705517
-4.87143572,1.02882757,0.07655599,0.02460257,0.05609487,0.42231262,0.23669599,0.13047913
-4.86543272,1.05012155,0.07762914,0.02714295,0.05918808,0.42603578,0.24082309,0.13441489
-4.85942971,1.07266790,0.07876615,0.02986305,0.06235547,0.42943315,0.24533424,0.13885558
-4.85342671,1.09633948,0.07999601,0.03274431,0.06554013,0.43248170,0.25016433,0.14378511
-4.84742371,1.12097637,0.08134247,0.03576529,0.06868505,0.43516080,0.25524410,0.14917664
-4.84142071,1.14637846,0.08282241,0.03890155,0.07173414,0.43744933,0.26049936,0.15499124
-4.83541771,1.17229994,0.08444434,0.04212553,0.07463324,0.43932332,0.26585045,0.16117690
-4.82941471,1.19844587,0.08620728,0.04540654,0.07733108,0.44075406,0.27121217,0.16766801
-4.82341171,1.22447136,0.08810004,0.04871086,0.07978026,0.44170704,0.27649408,0.17438539
-4.81740870,1.24998336,0.09010089,0.05200206,0.08193799,0.44214139,0.28160116,0.18123679
-4.81140570,1.27454529,0.09217777,0.05524135,0.08376683,0.44201023,0.28643504,0.18811803
-4.80540270,1.29768421,0.09428894,0.05838811,0.08523528,0.44126145,0.29089535,0.19491470
-4.79939970,1.31890066,0.09638411,0.06140057,0.08631812,0.43983927,0.29488164,0.20150443
-4.79339670,1.33768053,0.09840603,0.06423662,0.08699675,0.43768612,0.29829533,0.20775967
-4.78739370,1.35350872,0.10029244,0.06685464,0.08725926,0.43474495,0.30104202,0.21355079
-4.78139070,1.36588403,0.10197829,0.06921451,0.08710040,0.43096177,0.30303375,0.21874962
-4.77538769,1.37433462,0.10339817,0.07127857,0.08652142,0.42628822,0.30419136,0.22323307
-4.76938469,1.37843346,0.10448885,0.07301265,0.08552985,0.42068416,0.30444670,0.22688680
-4.76338169,1.37781312,0.10519174,0.07438704,0.08413905,0.41412002,0.30374472,0.22960878
-4.75737869,1.37217914,0.10545524,0.07537732,0.08236782,0.40657896,0.30204529,0.23131256
-4.75137569,1.36132156,0.10523684,0.07596519,0.08023986,0.39805855,0.29932469,0.23193013
-4.74537269,1.34512395,0.10450481,0.07613905,0.07778323,0.38857210,0.29557678,0.23141419
-4.73936968,1.32356962,0.10323956,0.07589443,0.07502972,0.37814947,0.29081374,0.22973983
-4.73336668,1.29674476,0.10143444,0.07523421,0.07201424,0.36683740,0.28506645,0.22690546
-4.72736368,1.26483827,0.09909605,0.07416862,0.06877417,0.35469934,0.27838440,0.22293291
-4.72136068,1.22813854,0.09624401,0.07271503,0.06534870,0.34181481,0.27083535,0.21786686
-4.71535768,1.18702707,0.09291029,0.07089751,0.06177816,0.32827844,0.26250458,0.21177344
-4.70935468,1.14196958,0.08913798,0.06874619,0.05810338,0.31419857,0.25349390,0.20473829
-4.70335168,1.09350480,0.08497976,0.06629648,0.05436503,0.29969570,0.24392055,0.19686388
-4.69734867,1.04223164,0.08049603,0.06358817,0.05060299,0.28490074,0.23391589,0.18826656
-4.69134567,0.98879519,0.07575280,0.06066437,0.04685581,0.26995321,0.22362415,0.17907318
-4.68534267,0.93387234,0.07081951,0.05757049,0.04316011,0.25499944,0.21320114,0.16941765
-4.67933967,0.87815746,0.06576682,0.05435315,0.03955014,0.24019086,0.20281306,0.15943743
-4.67333667,0.82234873,0.06066447,0.05105914,0.03605735,0.22568246,0.19263544,0.14927015
-4.66733367,0.76713559,0.05557932,0.04773452,0.03271004,0.21163137,0.18285215,0.13905053
-4.66133067,0.71318765,0.05057364,0.04442368,0.02953314,0.19819561,0.17365451,0.12890758
-4.65532766,0.66114521,0.04570368,0.04116866,0.02654803,0.18553303,0.16524039,0.11896231
-4.64932466,0.61161160,0.04101857,0.03800855,0.02377247,0.17380031,0.15781328,0.10932576
-4.64332166,0.56514713,0.03655959,0.03497897,0.02122060,0.16315205,0.15158120,0.10009768
-4.63731866,0.52226471,0.03235972,0.03211182,0.01890310,0.15373974,0.14675528,0.09136554
-4.63131566,0.48342659,0.02844363,0.02943502,0.01682726,0.14571067,0.14354792,0.08320406
-4.62531266,0.44904225,0.02482782,0.02697243,0.01499726,0.13920659,0.14217045,0.07567504
-4.61930965,0.41946670,0.02152114,0.02474383,0.01341442,0.13436195,0.14283004,0.06882757
-4.61330665,0.39499916,0.01852547,0.02276501,0.01207743,0.13130192,0.14572590,0.06269847
-4.60730365,0.37588156,0.01583651,0.02104783,0.01098268,0.13013977,0.15104465,0.05731282
-4.60130065,0.36229666,0.01344471,0.01960036,0.01012447,0.13097393,0.15895488,0.05268470
-4.59529765,0.35436564,0.01133627,0.01842699,0.00949530,0.13388452,0.16960094,0.04881788
-4.58929465,0.35214499,0.00949409,0.01752856,0.00908602,0.13892950,0.18309611,0.04570652
-4.58329165,0.35562289,0.00789870,0.01690248,0.00888602,0.14614064,0.19951541,0.04333578
-4.57728864,0.36471503,0.00652915,0.01654276,0.00888330,0.15551923,0.21888811,0.04168244
-4.57128564,0.37926041,0.00536375,0.01644014,0.00906462,0.16703207,0.24119062,0.04071537
-4.56528264,0.39901739,0.00438079,0.01658213,0.00941548,0.18060765,0.26633981,0.04039596
-4.55927964,0.42366040,0.00355907,0.01695308,0.00992016,0.19613304,0.29418744,0.04067858
-4.55327664,0.45277809,0.00287831,0.01753431,0.01056177,0.21345159,0.32451599,0.04151093
-4.54727364,0.48587318,0.00231957,0.01830423,0.01132226,0.23236184,0.35703644,0.04283451
-4.54127064,0.52236474,0.00186538,0.01923857,0.01218247,0.25261783,0.39138835,0.04458519
-4.53526763,0.56159326,0.00149995,0.02031067,0.01312227,0.27393095,0.42714248,0.04669386
-4.52926463,0.60282895,0.00120922,0.02149185,0.01412071,0.29597370,0.46380640,0.04908723
-4.52326163,0.64528323,0.00098082,0.02275192,0.01515625,0.31838509,0.50083295,0.05168891
-4.51725863,0.68812374,0.00080412,0.02405974,0.01620706,0.34077799,0.53763173,0.05442055
-4.51125563,0.73049245,0.00067005,0.02538394,0.01725140,0.36274808,0.57358319,0.05720332
-4.50525263,0.77152656,0.00057107,0.02669369,0.01826811,0.38388429,0.60805523,0.05995942
-4.49924962,0.81038159,0.00050102,0.02795955,0.01923705,0.40378040,0.64042159,0.06261384
-4.49324662,0.84625592,0.00045504,0.02915440,0.02013968,0.42204735,0.67008149,0.06509615
-4.48724362,0.87841583,0.00042941,0.03025432,0.02095964,0.43832579,0.69647970,0.06734228
-4.48124062,0.90621999,0.00042148,0.03123951,0.02168326,0.45229850,0.71912624,0.06929635
-4.47523762,0.92914240,0.00042956,0.03209512,0.02230017,0.46370184,0.73761489,0.07091229
-4.46923462,0.94679266,0.00045283,0.03281203,0.02280371,0.47233600,0.75163952,0.07215527
-4.46323162,0.95893262,0.00049125,0.03338741,0.02319134,0.47807339,0.76100761,0.07300287
-4.45722861,0.96548842,0.00054552,0.03382525,0.02346493,0.48086476,0.76565014,0.07344593
-4.45122561,0.96655737,0.00061699,0.03413652,0.02363094,0.48074275,0.76562741,0.07348893
-4.44522261,0.96240910,0.00070758,0.03433928,0.02370038,0.47782261,0.76113033,0.07315005
-4.43921961,0.95348071,0.00081977,0.03445846,0.02368872,0.47230001,0.75247712,0.07246068
-4.43321661,0.94036600,0.00095647,0.03452540,0.02361557,0.46444593,0.74010538,0.07146455
-4.42721361,0.92379902,0.00112099,0.03457722,0.02350422,0.45459884,0.72455981,0.07021644
-4.42121061,0.90463245,0.00131691,0.03465593,0.02338107,0.44315441,0.70647603,0.06878042
-4.41520760,0.88381158,0.00154799,0.03480729,0.02327487,0.43055308,0.68656110,0.06722786
-4.40920460,0.86234476,0.00181808,0.03507960,0.02321589,0.41726609,0.66557149,0.06563514
-4.40320160,0.84127142,0.00213093,0.03552230,0.02323502,0.40378035,0.64428932,0.06408112
-4.39719860,0.82162882,0.00249007,0.03618447,0.02336272,0.39058283,0.62349781,0.06264463
-4.39119560,0.80441859,0.00289864,0.03711333,0.02362808,0.37814497,0.60395684,0.06140184
-4.38519260,0.79057447,0.00335921,0.03835272,0.02405776,0.36690769,0.58637948,0.06042380
-4.37918959,0.78093216,0.00387361,0.03994168,0.02467505,0.35726756,0.57141040,0.05977408
-4.37318659,0.77620246,0.00444275,0.04191311,0.02549899,0.34956455,0.55960674,0.05950670
-4.36718359,0.77694848,0.00506643,0.04429264,0.02654355,0.34407179,0.55142233,0.05966438
-4.36118059,0.78356790,0.00574325,0.04709770,0.02781698,0.34098768,0.54719542,0.06027716
-4.35517759,0.79628062,0.00647045,0.05033685,0.02932133,0.34043057,0.54714056,0.06136141
-4.34917459,0.81512234,0.00724384,0.05400937,0.03105210,0.34243606,0.55134469,0.06291938
-4.34317159,0.83994427,0.00805778,0.05810526,0.03299817,0.34695719,0.55976741,0.06493913
-4.33716858,0.87041887,0.00890519,0.06260543,0.03514179,0.35386724,0.57224553,0.06739498
-4.33116558,0.90605152,0.00977765,0.06748233,0.03745895,0.36296509,0.58850148,0.07024844
-4.32516258,0.94619760,0.01066551,0.07270078,0.03991982,0.37398308,0.60815525,0.07344950
-4.31915958,0.99008437,0.01155817,0.07821917,0.04248943,0.38659671,0.63073939,0.07693834
-4.31315658,1.03683691,0.01244425,0.08399077,0.04512852,0.40043627,0.65571648,0.08064737
-4.30715358,1.08550713,0.01331199,0.08996534,0.04779452,0.41509954,0.68249832,0.08450345
