energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.04652326,0.60791321,0.21329328,0.05279752,0.01079843,0.06312219,0.00587811,0.38731760,0.33695549,0.00060784
-3.04052026,0.63170533,0.22254085,0.05377297,0.01041881,0.06743081,0.00544025,0.40235268,0.34715817,0.00063072
-3.03451726,0.65573412,0.23122038,0.05501713,0.01026769,0.07181425,0.00509164,0.41672980,0.35717132,0.00065229
-3.02851426,0.67991545,0.23929064,0.05653179,0.01035746,0.07627101,0.00483270,0.43033997,0.36694000,0.00067238
-3.02251126,0.70418581,0.24673050,0.05831690,0.01069860,0.08080155,0.00466268,0.44309456,0.37642691,0.00069084
-3.01650825,0.72850212,0.25353919,0.06037069,0.01129953,0.08540788,0.00457984,0.45492598,0.38561291,0.00070756
-3.01050525,0.75283938,0.25973555,0.06268944,0.01216639,0.09009286,0.00458166,0.46578699,0.39449615,0.00072247
-3.00450225,0.77718638,0.26535633,0.06526730,0.01330276,0.09485942,0.00466502,0.47564870,0.40308966,0.00073555
-2.99849925,0.80153972,0.27045364,0.06809576,0.01470925,0.09970968,0.00482639,0.48449759,0.41141773,0.00074678
-2.99249625,0.82589662,0.27509162,0.07116323,0.01638312,0.10464414,0.00506200,0.49233153,0.41951115,0.00075620
-2.98649325,0.85024719,0.27934264,0.07445439,0.01831776,0.10966078,0.00536801,0.49915546,0.42740184,0.00076385
-2.98049025,0.87456665,0.28328320,0.07794970,0.02050227,0.11475444,0.00574059,0.50497683,0.43511706,0.00076980
-2.97448724,0.89880836,0.28698969,0.08162493,0.02292100,0.11991627,0.00617608,0.50980136,0.44267377,0.00077409
-2.96848424,0.92289811,0.29053442,0.08545087,0.02555318,0.12513347,0.00667104,0.51362938,0.45007349,0.00077681
-2.96248124,0.94673042,0.29398203,0.08939319,0.02837273,0.13038935,0.00722231,0.51645310,0.45729813,0.00077801
-2.95647824,0.97016719,0.29738648,0.09341264,0.03134812,0.13566363,0.00782701,0.51825511,0.46430712,0.00077774
-2.95047524,0.99303905,0.30078891,0.09746550,0.03444254,0.14093313,0.00848256,0.51900819,0.47103607,0.00077605
-2.94447224,1.01514949,0.30421629,0.10150431,0.03761416,0.14617268,0.00918661,0.51867656,0.47739724,0.00077296
-2.93846923,1.03628178,0.30768112,0.10547893,0.04081672,0.15135639,0.00993695,0.51721853,0.48328183,0.00076848
-2.93246623,1.05620836,0.31118200,0.10933790,0.04400031,0.15645905,0.01073146,0.51459031,0.48856409,0.00076265
-2.92646323,1.07470229,0.31470517,0.11302996,0.04711242,0.16145771,0.01156789,0.51075096,0.49310699,0.00075546
-2.92046023,1.09155014,0.31822673,0.11650584,0.05009908,0.16633333,0.01244378,0.50566793,0.49676934,0.00074693
-2.91445723,1.10656572,0.32171561,0.11972002,0.05290634,0.17107239,0.01335625,0.49932302,0.49941382,0.00073708
-2.90845423,1.11960377,0.32513682,0.12263257,0.05548168,0.17566833,0.01430183,0.49171829,0.50091564,0.00072596
-2.90245123,1.13057275,0.32845510,0.12521091,0.05777560,0.18012288,0.01527630,0.48288152,0.50117126,0.00071361
-2.89644822,1.13944620,0.33163848,0.12743131,0.05974313,0.18444703,0.01627455,0.47287091,0.50010664,0.00070013
-2.89044522,1.14627158,0.33466164,0.12928017,0.06134530,0.18866163,0.01729045,0.46177867,0.49768468,0.00068563
-2.88444222,1.15117624,0.33750894,0.13075492,0.06255039,0.19279764,0.01831675,0.44973317,0.49391122,0.00067024
-2.87843922,1.15436992,0.34017685,0.13186450,0.06333506,0.19689584,0.01934509,0.43689962,0.48883934,0.00065413
-2.87243622,1.15614339,0.34267569,0.13262938,0.06368509,0.20100612,0.02036603,0.42347899,0.48257162,0.00063752
-2.86643322,1.15686326,0.34503057,0.13308106,0.06359592,0.20518626,0.02136912,0.40970528,0.47526013,0.00062061
-2.86043022,1.15696276,0.34728144,0.13326108,0.06307273,0.20950026,0.02234309,0.39584117,0.46710413,0.00060365
-2.85442721,1.15692893,0.34948239,0.13321963,0.06213026,0.21401623,0.02327607,0.38217215,0.45834548,0.00058689
-2.84842421,1.15728644,0.35169988,0.13301360,0.06079224,0.21880390,0.02415587,0.36899942,0.44926192,0.00057061
-2.84242121,1.15857880,0.35401045,0.13270444,0.05909050,0.22393184,0.02497033,0.35663166,0.44015841,0.00055504
-2.83641821,1.16134744,0.35649746,0.13235563,0.05706385,0.22946445,0.02570767,0.34537618,0.43135700,0.00054045
-2.83041521,1.16610966,0.35924750,0.13203005,0.05475663,0.23545877,0.02635687,0.33552961,0.42318552,0.00052706
-2.82441221,1.17333627,0.36234623,0.13178735,0.05221724,0.24196142,0.02690811,0.32736850,0.41596570,0.00051507
-2.81840920,1.18342985,0.36587406,0.13168132,0.04949646,0.24900545,0.02735305,0.32114021,0.41000106,0.00050465
-2.81240620,1.19670460,0.36990170,0.13175752,0.04664586,0.25660764,0.02768525,0.31705440,0.40556531,0.00049592
-2.80640320,1.21336869,0.37448593,0.13205122,0.04371620,0.26476595,0.02790040,0.31527537,0.40289156,0.00048896
-2.80040020,1.23351001,0.37966565,0.13258577,0.04075596,0.27345763,0.02799657,0.31591564,0.40216296,0.00048380
-2.79439720,1.25708596,0.38545843,0.13337142,0.03781010,0.28263782,0.02797435,0.31903092,0.40350504,0.00048041
-2.78839420,1.28391800,0.39185781,0.13440478,0.03491899,0.29223896,0.02783695,0.32461674,0.40698032,0.00047873
-2.78239120,1.31369132,0.39883141,0.13566882,0.03211760,0.30217089,0.02759015,0.33260686,0.41258515,0.00047863
-2.77638819,1.34595990,0.40632003,0.13713356,0.02943499,0.31232189,0.02724227,0.34287370,0.42024918,0.00047992
-2.77038519,1.38015700,0.41423783,0.13875723,0.02689405,0.32256060,0.02680400,0.35523063,0.42983741,0.00048239
-2.76438219,1.41561077,0.42247365,0.14048812,0.02451145,0.33273878,0.02628822,0.36943638,0.44115480,0.00048579
-2.75837919,1.45156465,0.43089339,0.14226675,0.02229796,0.34269489,0.02570969,0.38520131,0.45395317,0.00048982
-2.75237619,1.48720182,0.43934361,0.14402851,0.02025876,0.35225853,0.02508479,0.40219552,0.46794035,0.00049418
-2.74637319,1.52167292,0.44765600,0.14570650,0.01839415,0.36125531,0.02443121,0.42005860,0.48279099,0.00049854
-2.74037019,1.55412581,0.45565277,0.14723449,0.01670016,0.36951235,0.02376753,0.43841064,0.49815878,0.00050259
-2.73436718,1.58373642,0.46315273,0.14854986,0.01516938,0.37686396,0.02311293,0.45686430,0.51368949,0.00050599
-2.72836418,1.60973933,0.46997776,0.14959636,0.01379178,0.38315734,0.02248677,0.47503750,0.52903432,0.00050846
-2.72236118,1.63145676,0.47595952,0.15032661,0.01255549,0.38825815,0.02190821,0.49256619,0.54386303,0.00050972
-2.71635818,1.64832483,0.48094598,0.15070417,0.01144756,0.39205565,0.02139589,0.50911689,0.55787626,0.00050952
-2.71035518,1.65991586,0.48480772,0.15070512,0.01045470,0.39446717,0.02096747,0.52439831,0.57081657,0.00050769
-2.70435218,1.66595586,0.48744340,0.15031904,0.00956383,0.39544184,0.02063934,0.53817173,0.58247766,0.00050406
-2.69834917,1.66633622,0.48878450,0.14954945,0.00876260,0.39496317,0.02042622,0.55025957,0.59271140,0.00049855
-2.69234617,1.66111931,0.48879875,0.14841356,0.00803983,0.39305066,0.02034081,0.56055175,0.60143240,0.00049112
-2.68634317,1.65053753,0.48749241,0.14694147,0.00738575,0.38976011,0.02039345,0.56900954,0.60861982,0.00048178
-2.68034017,1.63498604,0.48491102,0.14517480,0.00679221,0.38518273,0.02059187,0.57566668,0.61431643,0.00047061
-2.67433717,1.61500932,0.48113871,0.14316492,0.00625279,0.37944302,0.02094087,0.58062757,0.61862497,0.00045773
-2.66833417,1.59128232,0.47629600,0.14097075,0.00576285,0.37269560,0.02144212,0.58406265,0.62170187,0.00044331
-2.66233117,1.56458696,0.47053626,0.13865635,0.00531946,0.36512090,0.02209405,0.58620099,0.62374876,0.00042756
-2.65632816,1.53578501,0.46404086,0.13628843,0.00492137,0.35692018,0.02289179,0.58732050,0.62500210,0.00041071
-2.65032516,1.50578869,0.45701331,0.13393378,0.00456888,0.34830978,0.02382715,0.58773604,0.62572141,0.00039302
-2.64432216,1.47553009,0.44967257,0.13165693,0.00426377,0.33951500,0.02488888,0.58778605,0.62617664,0.00037478
-2.63831916,1.44593079,0.44224590,0.12951798,0.00400918,0.33076379,0.02606282,0.58781814,0.62663538,0.00035626
-2.63231616,1.41787304,0.43496144,0.12757084,0.00380952,0.32228045,0.02733240,0.58817445,0.62735040,0.00033774
-2.62631316,1.39217351,0.42804097,0.12586174,0.00367039,0.31427968,0.02867909,0.58917734,0.62854807,0.00031947
-2.62031016,1.36956064,0.42169302,0.12442838,0.00359853,0.30696093,0.03008302,0.59111609,0.63041838,0.00030170
-2.61430715,1.35065654,0.41610678,0.12329937,0.00360182,0.30050360,0.03152374,0.59423525,0.63310676,0.00028464
-2.60830415,1.33596384,0.41144689,0.12249426,0.00368922,0.29506283,0.03298098,0.59872512,0.63670827,0.00026848
-2.60230115,1.32585786,0.40784937,0.12202396,0.00387080,0.29076636,0.03443543,0.60471480,0.64126431,0.00025334
-2.59629815,1.32058421,0.40541890,0.12189150,0.00415774,0.28771223,0.03586966,0.61226816,0.64676186,0.00023935
-2.59029515,1.32026157,0.40422734,0.12209316,0.00456233,0.28596756,0.03726882,0.62138272,0.65313549,0.00022657
-2.58429215,1.32488911,0.40431368,0.12261981,0.00509791,0.28556831,0.03862140,0.63199167,0.66027169,0.00021503
-2.57828914,1.33435817,0.40568519,0.12345834,0.00577882,0.28651998,0.03991982,0.64396855,0.66801543,0.00020473
-2.57228614,1.34846695,0.40831974,0.12459315,0.00662030,0.28879921,0.04116087,0.65713461,0.67617860,0.00019563
-2.56628314,1.36693769,0.41216904,0.12600759,0.00763825,0.29235614,0.04234597,0.67126812,0.68454968,0.00018768
-2.56028014,1.38943494,0.41716259,0.12768520,0.00884901,0.29711745,0.04348125,0.68611532,0.69290439,0.00018078
-2.55427714,1.41558410,0.42321206,0.12961076,0.01026901,0.30298983,0.04457738,0.70140218,0.70101650,0.00017484
-2.54827414,1.44498904,0.43021584,0.13177103,0.01191427,0.30986389,0.04564918,0.71684651,0.70866851,0.00016975
-2.54227114,1.47724799,0.43806343,0.13415518,0.01379992,0.31761816,0.04671503,0.73216968,0.71566142,0.00016538
-2.53626813,1.51196677,0.44663952,0.13675483,0.01593953,0.32612314,0.04779608,0.74710726,0.72182337,0.00016162
-2.53026513,1.54876884,0.45582740,0.13956373,0.01834440,0.33524517,0.04891532,0.76141822,0.72701651,0.00015835
-2.52426213,1.58730161,0.46551164,0.14257717,0.02102283,0.34485004,0.05009643,0.77489210,0.73114196,0.00015546
-2.51825913,1.62723904,0.47557985,0.14579096,0.02397927,0.35480613,0.05136268,0.78735386,0.73414262,0.00015284
-2.51225613,1.66828032,0.48592355,0.14920031,0.02721355,0.36498703,0.05273568,0.79866639,0.73600368,0.00015042
-2.50625313,1.71014517,0.49643810,0.15279843,0.03072010,0.37527348,0.05423422,0.80873046,0.73675096,0.00014811
-2.50025013,1.75256617,0.50702181,0.15657510,0.03448729,0.38555480,0.05587315,0.81748243,0.73644717,0.00014585
-2.49424712,1.79527884,0.51757439,0.16051525,0.03849680,0.39572946,0.05766241,0.82488992,0.73518630,0.00014360
-2.48824412,1.83801041,0.52799501,0.16459758,0.04272331,0.40570510,0.05960619,0.83094595,0.73308660,0.00014131
-2.48224112,1.88046826,0.53818006,0.16879348,0.04713424,0.41539799,0.06170236,0.83566190,0.73028247,0.00013896
-2.47623812,1.92232894,0.54802102,0.17306612,0.05168987,0.42473188,0.06394206,0.83906002,0.72691573,0.00013653
-2.47023512,1.96322902,0.55740265,0.17736998,0.05634360,0.43363659,0.06630961,0.84116601,0.72312672,0.00013401
-2.46423212,2.00275835,0.56620173,0.18165077,0.06104261,0.44204623,0.06878265,0.84200222,0.71904586,0.00013140
-2.45822911,2.04045686,0.57428657,0.18584576,0.06572875,0.44989748,0.07133257,0.84158203,0.71478587,0.00012869
-2.45222611,2.07581516,0.58151752,0.18988470,0.07033971,0.45712781,0.07392514,0.83990584,0.71043529,0.00012588
-2.44622311,2.10827944,0.58774837,0.19369104,0.07481040,0.46367398,0.07652141,0.83695888,0.70605345,0.00012298
-2.44022011,2.13726066,0.59282890,0.19718374,0.07907464,0.46947090,0.07907874,0.83271111,0.70166722,0.00011999
-2.43421711,2.16214779,0.59660838,0.20027933,0.08306684,0.47445098,0.08155202,0.82711923,0.69726969,0.00011690
-2.42821411,2.18232458,0.59893981,0.20289433,0.08672386,0.47854397,0.08389497,0.82013052,0.69282065,0.00011371
-2.42221111,2.19718923,0.59968491,0.20494786,0.08998682,0.48167750,0.08606145,0.81168842,0.68824911,0.00011042
-2.41620810,2.20617581,0.59871944,0.20636429,0.09280286,0.48377817,0.08800679,0.80173928,0.68345736,0.00010702
-2.41020510,2.20877656,0.59593855,0.20707594,0.09512667,0.48477324,0.08968905,0.79023999,0.67832657,0.00010352
-2.40420210,2.20456374,0.59126197,0.20702553,0.09692185,0.48459287,0.09107022,0.77716578,0.67272345,0.00009989
-2.39819910,2.19320995,0.58463868,0.20616846,0.09816196,0.48317267,0.09211717,0.76251776,0.66650773,0.00009616
-2.39219610,2.17450589,0.57605067,0.20447467,0.09883120,0.48045664,0.09280258,0.74632960,0.65954001,0.00009230
-2.38619310,2.14837444,0.56551582,0.20193007,0.09892473,0.47640012,0.09310554,0.72867299,0.65168956,0.00008833
-2.38019010,2.11488049,0.55308940,0.19853743,0.09844862,0.47097271,0.09301199,0.70966132,0.64284174,0.00008426
-2.37418709,2.07423589,0.53886439,0.19431680,0.09741945,0.46416102,0.09251501,0.68945157,0.63290468,0.00008009
-2.36818409,2.02679931,0.52297034,0.18930525,0.09586349,0.45597100,0.09161481,0.66824399,0.62181495,0.00007585
-2.36218109,1.97307103,0.50557102,0.18355618,0.09381565,0.44642973,0.09031859,0.64627980,0.60954195,0.00007154
-2.35617809,1.91368288,0.48686076,0.17713802,0.09131817,0.43558664,0.08864022,0.62383688,0.59609089,0.00006720
-2.35017509,1.84938397,0.46705993,0.17013259,0.08841918,0.42351400,0.08659978,0.60122376,0.58150435,0.00006285
-2.34417209,1.78102277,0.44640949,0.16263297,0.08517106,0.41030670,0.08422292,0.57877219,0.56586229,0.00005851
-2.33816908,1.70952650,0.42516511,0.15474118,0.08162889,0.39608128,0.08154027,0.55682865,0.54928070,0.00005423
-2.33216608,1.63587863,0.40359098,0.14656568,0.07784889,0.38097426,0.07858664,0.53574534,0.53190890,0.00005004
-2.32616308,1.56109566,0.38195365,0.13821871,0.07388697,0.36513991,0.07540025,0.51587092,0.51392576,0.00004595
-2.32016008,1.48620385,0.36051619,0.12981374,0.06979744,0.34874742,0.07202198,0.49754150,0.49553504,0.00004201
-2.31415708,1.41221697,0.33953275,0.12146297,0.06563192,0.33197782,0.06849461,0.48107220,0.47695998,0.00003824
-2.30815408,1.34011562,0.31924390,0.11327504,0.06143845,0.31502055,0.06486201,0.46674962,0.45843746,0.00003468
-2.30215108,1.27082886,0.29987268,0.10535298,0.05726086,0.29806997,0.06116850,0.45482532,0.44021195,0.00003133
-2.29614807,1.20521837,0.28162160,0.09779239,0.05313831,0.28132194,0.05745818,0.44551056,0.42252946,0.00002822
-2.29014507,1.14406553,0.26467047,0.09068008,0.04910507,0.26497052,0.05377427,0.43897230,0.40563158,0.00002537
-2.28414207,1.08806146,0.24917516,0.08409289,0.04519046,0.24920492,0.05015863,0.43533040,0.38974996,0.00002278
-2.27813907,1.03779981,0.23526709,0.07809692,0.04141899,0.23420684,0.04665119,0.43465601,0.37510111,0.00002047
-2.27213607,0.99377227,0.22305343,0.07274707,0.03781056,0.22014811,0.04328950,0.43697091,0.36188184,0.00001843
-2.26613307,0.95636641,0.21261783,0.06808683,0.03438077,0.20718877,0.04010834,0.44224787,0.35026524,0.00001666
-2.26013007,0.92586549,0.20402150,0.06414834,0.03114130,0.19547546,0.03713934,0.45041158,0.34039722,0.00001517
-2.25412706,0.90244993,0.19730457,0.06095266,0.02810032,0.18514020,0.03441061,0.46134028,0.33239383,0.00001395
-2.24812406,0.88619993,0.19248750,0.05851019,0.02526288,0.17629933,0.03194643,0.47486781,0.32633904,0.00001298
-2.24212106,0.87709913,0.18957245,0.05682123,0.02263134,0.16905276,0.02976703,0.49078612,0.32228324,0.00001226
-2.23611806,0.87503874,0.18854447,0.05587657,0.02020572,0.16348321,0.02788826,0.50884805,0.32024229,0.00001178
-2.23011506,0.87982221,0.18937254,0.05565821,0.01798409,0.15965558,0.02632144,0.52877055,0.32019717,0.00001152
-2.22411206,0.89117012,0.19201026,0.05614004,0.01596288,0.15761633,0.02507315,0.55023829,0.32209419,0.00001147
-2.21810905,0.90872536,0.19639630,0.05728853,0.01413720,0.15739272,0.02414512,0.57290768,0.32584580,0.00001161
-2.21210605,0.93205850,0.20245469,0.05906339,0.01250114,0.15899211,0.02353413,0.59641143,0.33133197,0.00001195
-2.20610305,0.96067364,0.21009477,0.06141828,0.01104802,0.16240118,0.02323200,0.62036374,0.33840218,0.00001245
-2.20010005,0.99401466,0.21921129,0.06430141,0.00977070,0.16758521,0.02322564,0.64436608,0.34687805,0.00001310
-2.19409705,1.03147219,0.22968428,0.06765620,0.00866183,0.17448741,0.02349725,0.66801363,0.35655654,0.00001390
-2.18809405,1.07239137,0.24137927,0.07142190,0.00771414,0.18302853,0.02402450,0.69090235,0.36721385,0.00001483
-2.18209105,1.11608071,0.25414762,0.07553432,0.00692074,0.19310669,0.02478090,0.71263662,0.37860987,0.00001588
-2.17608804,1.16182191,0.26782733,0.07992644,0.00627542,0.20459770,0.02573632,0.73283728,0.39049326,0.00001703
-2.17008504,1.20888099,0.28224418,0.08452928,0.00577294,0.21735587,0.02685751,0.75114993,0.40260704,0.00001829
-2.16408204,1.25652058,0.29721359,0.08927265,0.00540939,0.23121547,0.02810888,0.76725331,0.41469462,0.00001962
-2.15807904,1.30401324,0.31254289,0.09408615,0.00518248,0.24599291,0.02945325,0.78086742,0.42650613,0.00002104
-2.15207604,1.35065579,0.32803427,0.09890011,0.00509186,0.26148964,0.03085279,0.79176112,0.43780496,0.00002254
-2.14607304,1.39578431,0.34348832,0.10364670,0.00513941,0.27749582,0.03227001,0.79975913,0.44837425,0.00002410
-2.14007004,1.43878946,0.35870803,0.10826113,0.00532950,0.29379469,0.03366873,0.80474783,0.45802327,0.00002573
-2.13406703,1.47913174,0.37350324,0.11268276,0.00566916,0.31016758,0.03501518,0.80667990,0.46659333,0.00002743
-2.12806403,1.51635622,0.38769532,0.11685643,0.00616830,0.32639940,0.03627891,0.80557753,0.47396308,0.00002921
-2.12206103,1.55010621,0.40112202,0.12073357,0.00683966,0.34228446,0.03743376,0.80153395,0.48005304,0.00003107
-2.11605803,1.58013524,0.41364218,0.12427341,0.00769884,0.35763237,0.03845864,0.79471329,0.48482903,0.00003303
-2.11005503,1.60631685,0.42514022,0.12744395,0.00876413,0.37227384,0.03933818,0.78534870,0.48830445,0.00003510
-2.10405203,1.62865166,0.43553007,0.13022289,0.01005615,0.38606608,0.04006319,0.77373875,0.49054114,0.00003730
-2.09804902,1.64727111,0.44475844,0.13259819,0.01159747,0.39889752,0.04063084,0.76024209,0.49164876,0.00003967
-2.09204602,1.66243737,0.45280714,0.13456855,0.01341197,0.41069169,0.04104469,0.74527062,0.49178270,0.00004223
-2.08604302,1.67453931,0.45969432,0.13614343,0.01552409,0.42140987,0.04131438,0.72928117,0.49114031,0.00004503
-2.08004002,1.68408393,0.46547455,0.13734282,0.01795790,0.43105247,0.04145517,0.71276598,0.48995563,0.00004810
-2.07403702,1.69168339,0.47023744,0.13819664,0.02073609,0.43965894,0.04148711,0.69624203,0.48849273,0.00005150
-2.06803402,1.69803768,0.47410500,0.13874376,0.02387874,0.44730607,0.04143413,0.68023954,0.48703768,0.00005526
-2.06203102,1.70391302,0.47722761,0.13903072,0.02740210,0.45410476,0.04132292,0.66528983,0.48588948,0.00005945
-2.05602801,1.71011667,0.47977868,0.13911007,0.03131727,0.46019521,0.04118168,0.65191263,0.48535010,0.00006411
-2.05002501,1.71746856,0.48194822,0.13903846,0.03562887,0.46574085,0.04103881,0.64060325,0.48571409,0.00006928
-2.04402201,1.72677081,0.48393547,0.13887461,0.04033380,0.47092094,0.04092164,0.63181979,0.48725788,0.00007503
-2.03801901,1.73877599,0.48594085,0.13867697,0.04542010,0.47592248,0.04085521,0.62597054,0.49022940,0.00008137
-2.03201601,1.75415544,0.48815768,0.13850155,0.05086596,0.48093145,0.04086112,0.62340202,0.49483814,0.00008835
-2.02601301,1.77346879,0.49076385,0.13839967,0.05663906,0.48612399,0.04095667,0.62438784,0.50124630,0.00009598
-2.02001001,1.79713622,0.49391397,0.13841595,0.06269607,0.49165788,0.04115415,0.62911882,0.50956121,0.00010427
-2.01400700,1.82541467,0.49773237,0.13858653,0.06898266,0.49766464,0.04146039,0.63769457,0.51982950,0.00011320
-2.00800400,1.85837935,0.50230726,0.13893769,0.07543381,0.50424292,0.04187670,0.65011702,0.53203323,0.00012275
-2.00200100,1.89591167,0.50768646,0.13948487,0.08197452,0.51145324,0.04239896,0.66628619,0.54608832,0.00013287
-1.99599800,1.93769461,0.51387501,0.14023226,0.08852108,0.51931465,0.04301815,0.68599849,0.56184537,0.00014349
-1.98999500,1.98321600,0.52083476,0.14117284,0.09498258,0.52780346,0.04372107,0.70894794,0.57909304,0.00015454
-1.98399200,2.03178024,0.52848614,0.14228909,0.10126299,0.53685409,0.04449128,0.73473036,0.59756377,0.00016590
-1.97798899,2.08252820,0.53671203,0.14355413,0.10726340,0.54636219,0.04531034,0.76285081,0.61694201,0.00017746
-1.97198599,2.13446497,0.54536379,0.14493344,0.11288466,0.55618991,0.04615905,0.79273419,0.63687442,0.00018909
-1.96598299,2.18649440,0.55426889,0.14638695,0.11803015,0.56617298,0.04701886,0.82373884,0.65698186,0.00020064
-1.95997999,2.23745932,0.56324020,0.14787146,0.12260853,0.57612951,0.04787324,0.85517299,0.67687267,0.00021196
-1.95397699,2.28618569,0.57208613,0.14934327,0.12653662,0.58586981,0.04870894,0.88631347,0.69615668,0.00022291
-1.94797399,2.33152879,0.58062139,0.15076084,0.12974197,0.59520694,0.04951721,0.91642627,0.71445947,0.00023333
-1.94197099,2.37241939,0.58867761,0.15208741,0.13216524,0.60396736,0.05029470,0.94478811,0.73143609,0.00024308
-1.93596798,2.40790765,0.59611338,0.15329334,0.13376219,0.61200097,0.05104421,0.97070838,0.74678373,0.00025204
-1.92996498,2.43720273,0.60282299,0.15435814,0.13450521,0.61919023,0.05177505,0.99355039,0.76025276,0.00026011
-1.92396198,2.45970593,0.60874346,0.15527193,0.13438435,0.62545753,0.05250312,1.01275130,0.77165543,0.00026719
-1.91795898,2.47503582,0.61385940,0.15603641,0.13340770,0.63077057,0.05325068,1.02783966,0.78087204,0.00027323
-1.91195598,2.48304385,0.61820522,0.15666511,0.13160124,0.63514527,0.05404567,1.03844987,0.78785404,0.00027820
-1.90595298,2.48381966,0.62186474,0.15718298,0.12900812,0.63864604,0.05492081,1.04433289,0.79262398,0.00028210
-1.89994997,2.47768566,0.62496784,0.15762529,0.12568727,0.64138326,0.05591237,1.04536276,0.79527227,0.00028497
-1.89394697,2.46518098,0.62768443,0.15803588,0.12171165,0.64350809,0.05705865,1.04153852,0.79595090,0.00028685
-1.88794397,2.44703571,0.63021599,0.15846486,0.11716593,0.64520482,0.05839834,1.03298153,0.79486438,0.00028784
-1.88194097,2.42413634,0.63278491,0.15896587,0.11214397,0.64668107,0.05996869,1.01992832,0.79225840,0.00028805
-1.87593797,2.39748443,0.63562235,0.15959302,0.10674598,0.64815632,0.06180367,1.00271936,0.78840674,0.00028761
-1.86993497,2.36815032,0.63895501,0.16039759,0.10107558,0.64984948,0.06393211,0.98178430,0.78359714,0.00028666
-1.86393197,2.33722422,0.64299172,0.16142492,0.09523689,0.65196594,0.06637597,0.95762442,0.77811678,0.00028536
-1.85792896,2.30576717,0.64791036,0.16271129,0.08933171,0.65468494,0.06914880,0.93079320,0.77223825,0.00028386
-1.85192596,2.27476422,0.65384593,0.16428123,0.08345684,0.65814791,0.07225435,0.90187591,0.76620649,0.00028230
-1.84592296,2.24508209,0.66088030,0.16614537,0.07770179,0.66244830,0.07568561,0.87146930,0.76022766,0.00028084
-1.83991996,2.21743330,0.66903436,0.16829879,0.07214672,0.66762361,0.07942407,0.84016215,0.75446022,0.00027959
-1.83391696,2.19234850,0.67826289,0.17072014,0.06686092,0.67364997,0.08343947,0.80851765,0.74900874,0.00027867
-1.82791396,2.17015802,0.68845246,0.17337150,0.06190157,0.68043955,0.08768990,0.77705838,0.74392078,0.00027817
-1.82191096,2.15098348,0.69942263,0.17619903,0.05731306,0.68784106,0.09212233,0.74625416,0.73918674,0.00027816
-1.81590795,2.13473948,0.71093030,0.17913432,0.05312670,0.69564328,0.09667357,0.71651349,0.73474283,0.00027868
-1.80990495,2.12114512,0.72267707,0.18209652,0.04936083,0.70358142,0.10127156,0.68817837,0.73047668,0.00027974
-1.80390195,2.10974436,0.73431938,0.18499493,0.04602139,0.71134615,0.10583708,0.66152262,0.72623541,0.00028135
-1.79789895,2.09993406,0.74548078,0.18773223,0.04310269,0.71859478,0.11028571,0.63675342,0.72183558,0.00028350
-1.79189595,2.09099804,0.75576598,0.19020791,0.04058865,0.72496402,0.11453007,0.61401552,0.71707441,0.00028616
-1.78589295,2.08214519,0.76477578,0.19232193,0.03845410,0.73008386,0.11848217,0.59339777,0.71174166,0.00028927
-1.77988994,2.07254982,0.77212246,0.19397838,0.03666635,0.73359186,0.12205586,0.57494111,0.70563157,0.00029280
-1.77388694,2.06139205,0.77744464,0.19508898,0.03518680,0.73514715,0.12516935,0.55864750,0.69855420,0.00029669
-1.76788394,2.04789638,0.78042119,0.19557631,0.03397269,0.73444363,0.12774753,0.54448902,0.69034560,0.00030091
-1.76188094,2.03136664,0.78078342,0.19537655,0.03297872,0.73122174,0.12972420,0.53241656,0.68087641,0.00030540
-1.75587794,2.01121581,0.77832505,0.19444172,0.03215874,0.72527832,0.13104408,0.52236748,0.67005849,0.00031014
-1.74987494,1.98698961,0.77290965,0.19274129,0.03146719,0.71647423,0.13166437,0.51427193,0.65784934,0.00031511
-1.74387194,1.95838287,0.76447516,0.19026312,0.03086052,0.70473942,0.13155611,0.50805737,0.64425424,0.00032029
-1.73786893,1.92524850,0.75303544,0.18701364,0.03029839,0.69007535,0.13070499,0.50365131,0.62932612,0.00032568
-1.73186593,1.88759886,0.73867885,0.18301749,0.02974461,0.67255473,0.12911174,0.50098216,0.61316327,0.00033130
-1.72586293,1.84560005,0.72156401,0.17831636,0.02916795,0.65231872,0.12679209,0.49997833,0.59590522,0.00033714
-1.71985993,1.79955973,0.70191310,0.17296744,0.02854266,0.62957180,0.12377626,0.50056594,0.57772701,0.00034324
-1.71385693,1.74990948,0.68000305,0.16704123,0.02784878,0.60457461,0.12010799,0.50266545,0.55883237,0.00034961
-1.70785393,1.69718300,0.65615503,0.16061916,0.02707224,0.57763517,0.11584320,0.50618761,0.53944603,0.00035626
-1.70185093,1.64199139,0.63072302,0.15379083,0.02620472,0.54909899,0.11104832,0.51102935,0.51980583,0.00036319
-1.69584792,1.58499712,0.60408177,0.14665125,0.02524337,0.51933840,0.10579838,0.51706988,0.50015489,0.00037039
-1.68984492,1.52688784,0.57661497,0.13929802,0.02419029,0.48874171,0.10017484,0.52416770,0.48073422,0.00037784
-1.68384192,1.46835158,0.54870384,0.13182866,0.02305200,0.45770253,0.09426341,0.53215871,0.46177617,0.00038550
