energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,4.70242558,0.03260098,0.16443166,1.28623097,2.52651136,0.27791085,1.68746113
-4.29514757,4.56040073,0.03076001,0.15954720,1.24666405,2.44295606,0.27714921,1.64264526
-4.28914457,4.41836881,0.02899378,0.15446975,1.20706043,2.36007131,0.27635173,1.59747237
-4.28314157,4.27735468,0.02730299,0.14926307,1.16766780,2.27845120,0.27549166,1.55224624
-4.27713857,4.13821405,0.02568792,0.14398521,1.12869382,2.19858856,0.27452650,1.50721786
-4.27113557,4.00161330,0.02414852,0.13868689,1.09029878,2.12086561,0.27339880,1.46257795
-4.26513257,3.86802260,0.02268441,0.13341044,1.05259205,2.04555187,0.27203808,1.41845420
-4.25912956,3.73772268,0.02129501,0.12818929,1.01563224,1.97280922,0.27036375,1.37491332
-4.25312656,3.61082384,0.01997954,0.12304809,0.97943110,1.90270337,0.26828884,1.33196752
-4.24712356,3.48729548,0.01873713,0.11800339,0.94396048,1.83522085,0.26572441,1.28958473
-4.24112056,3.36700354,0.01756683,0.11306472,0.90916184,1.77029004,0.26258431,1.24770168
-4.23511756,3.24975291,0.01646772,0.10823596,0.87495756,1.70780458,0.25878994,1.20623871
-4.22911456,3.13533160,0.01543893,0.10351698,0.84126304,1.64764772,0.25427493,1.16511532
-4.22311156,3.02355348,0.01447966,0.09890538,0.80799880,1.58971561,0.24898916,1.12426501
-4.21710855,2.91429675,0.01358923,0.09439813,0.77510180,1.53393835,0.24290218,1.08364868
-4.21110555,2.80753588,0.01276706,0.08999309,0.74253509,1.48029741,0.23600563,1.04326544
-4.20510255,2.70336498,0.01201265,0.08569036,0.71029539,1.42883862,0.22831461,1.00316041
-4.19909955,2.60201197,0.01132557,0.08149327,0.67841823,1.37968026,0.21986792,0.96342881
-4.19309655,2.50384299,0.01070538,0.07740910,0.64698029,1.33301621,0.21072724,0.92421663
-4.18709355,2.40935780,0.01015155,0.07344945,0.61609918,1.28911445,0.20097519,0.88571757
-4.18109055,2.31917719,0.00966343,0.06963027,0.58593082,1.24831164,0.19071257,0.84816716
-4.17508754,2.23402417,0.00924016,0.06597165,0.55666471,1.21100465,0.18005479,0.81183424
-4.16908454,2.15470085,0.00888059,0.06249738,0.52851766,1.17764017,0.16912788,0.77701083
-4.16308154,2.08206336,0.00858325,0.05923425,0.50172646,1.14870351,0.15806416,0.74400104
-4.15707854,2.01699678,0.00834630,0.05621139,0.47654013,1.12470762,0.14699786,0.71311000
-4.15107554,1.96039190,0.00816755,0.05345939,0.45321219,1.10618334,0.13606099,0.68463340
-4.14507254,1.91312551,0.00804442,0.05100959,0.43199345,1.09367132,0.12537950,0.65884842
-4.13906953,1.87604495,0.00797406,0.04889326,0.41312560,1.08771622,0.11506999,0.63600634
-4.13306653,1.84995735,0.00795335,0.04714099,0.39683600,1.08886293,0.10523707,0.61632731
-4.12706353,1.83562334,0.00797901,0.04578203,0.38333347,1.09765460,0.09597145,0.59999714
-4.12106053,1.83375450,0.00804769,0.04484384,0.37280529,1.11463179,0.08734868,0.58716612
-4.11505753,1.84501308,0.00815608,0.04435156,0.36541509,1.14033171,0.07942866,0.57794947
-4.10905453,1.87001256,0.00830100,0.04432769,0.36130145,1.17528676,0.07225574,0.57242897
-4.10305153,1.90931728,0.00847950,0.04479159,0.36057691,1.22002082,0.06585940,0.57065528
-4.09704852,1.96343927,0.00868888,0.04575910,0.36332694,1.27504267,0.06025531,0.57265044
-4.09104552,2.03283081,0.00892678,0.04724206,0.36960876,1.34083535,0.05544676,0.57840979
-4.08504252,2.11787161,0.00919115,0.04924774,0.37944961,1.41784100,0.05142620,0.58790315
-4.07903952,2.21884992,0.00948023,0.05177819,0.39284436,1.50644108,0.04817691,0.60107472
-4.07303652,2.33593765,0.00979248,0.05482961,0.40975236,1.60693199,0.04567456,0.61784158
-4.06703352,2.46916014,0.01012649,0.05839150,0.43009371,1.71949724,0.04388869,0.63809084
-4.06103052,2.61836216,0.01048082,0.06244600,0.45374504,1.84417702,0.04278398,0.66167560
-4.05502751,2.78317215,0.01085389,0.06696713,0.48053506,1.98083717,0.04232132,0.68841009
-4.04902451,2.96296726,0.01124384,0.07192018,0.51024053,2.12913949,0.04245862,0.71806448
-4.04302151,3.15684231,0.01164832,0.07726131,0.54258275,2.28851567,0.04315141,0.75036005
-4.03701851,3.36358574,0.01206443,0.08293735,0.57722545,2.45814734,0.04435326,0.78496524
-4.03101551,3.58166567,0.01248858,0.08888595,0.61377426,2.63695442,0.04601605,0.82149344
-4.02501251,3.80922872,0.01291646,0.09503607,0.65177839,2.82359398,0.04809011,0.85950292
-4.01900950,4.04411406,0.01334297,0.10130892,0.69073474,3.01647121,0.05052439,0.89849960
-4.01300650,4.28388383,0.01376234,0.10761926,0.73009478,3.21376349,0.05326661,0.93794277
-4.00700350,4.52587070,0.01416819,0.11387722,0.76927408,3.41345815,0.05626350,0.97725407
-4.00100050,4.76724197,0.01455371,0.11999040,0.80766458,3.61340329,0.05946113,1.01582950
-3.99499750,5.00507860,0.01491184,0.12586639,0.84464909,3.81137052,0.06280541,1.05305426
-3.98899450,5.23646657,0.01523560,0.13141550,0.87961781,4.00512762,0.06624267,1.08831975
-3.98299150,5.45859697,0.01551836,0.13655363,0.91198602,4.19251822,0.06972051,1.12104217
-3.97698849,5.66887041,0.01575417,0.14120521,0.94121235,4.37154519,0.07318859,1.15068173
-3.97098549,5.86500083,0.01593809,0.14530594,0.96681687,4.54045377,0.07659969,1.17676151
-3.96498249,6.04511350,0.01606654,0.14880542,0.98839801,4.69781037,0.07991064,1.19888514
-3.95897949,6.20783197,0.01613765,0.15166929,1.00564761,4.84257292,0.08308337,1.21675215
-3.95297649,6.35234909,0.01615149,0.15388096,1.01836342,4.97414865,0.08608582,1.23017026
-3.94697349,6.47847787,0.01611034,0.15544274,1.02645813,5.09243595,0.08889271,1.23906385
-3.94097049,6.58667864,0.01601891,0.15637631,1.02996484,5.19784737,0.09148618,1.24347819
-3.93496748,6.67806036,0.01588441,0.15672255,1.02903830,5.29131162,0.09385617,1.24357898
-3.92896448,6.75435479,0.01571667,0.15654058,1.02395199,5.37425364,0.09600058,1.23964734
-3.92296148,6.81786392,0.01552812,0.15590623,1.01509111,5.44855247,0.09792509,1.23207036
-3.91695848,6.87138202,0.01533372,0.15490983,1.00294162,5.51647815,0.09964280,1.22132764
-3.91095548,6.91809514,0.01515081,0.15365346,0.98807594,5.58060944,0.10117351,1.20797451
-3.90495248,6.96146203,0.01499898,0.15224784,0.97113576,5.64373558,0.10254283,1.19262266
-3.89894947,7.00508101,0.01489971,0.15080883,0.95281263,5.70874566,0.10378105,1.17591902
-3.89294647,7.05254841,0.01487617,0.14945381,0.93382720,5.77851016,0.10492188,1.15852400
-3.88694347,7.10731436,0.01495278,0.14829802,0.91490773,5.85575939,0.10600101,1.14108974
-3.88094047,7.17254177,0.01515481,0.14745100,0.89676877,5.94296395,0.10705475,1.12423950
-3.87493747,7.25097431,0.01550793,0.14701322,0.88009056,6.04222209,0.10811855,1.10854877
-3.86893447,7.34481874,0.01603767,0.14707306,0.86549995,6.15515878,0.10922565,1.09452881
-3.86293147,7.45564611,0.01676887,0.14770421,0.85355318,6.28284070,0.11040577,1.08261303
-3.85692846,7.58431570,0.01772502,0.14896350,0.84472119,6.42571072,0.11168402,1.07314651
-3.85092546,7.73092453,0.01892762,0.15088933,0.83937746,6.58354464,0.11307989,1.06637888
-3.84492246,7.89478395,0.02039547,0.15350056,0.83778886,6.75543209,0.11460650,1.06246034
-3.83891946,8.07442421,0.02214394,0.15679599,0.84010940,6.93978240,0.11626998,1.06144079
-3.83291646,8.26762623,0.02418417,0.16075437,0.84637709,7.13435529,0.11806914,1.06327181
-3.82691346,8.47147915,0.02652236,0.16533492,0.85651355,7.33631530,0.11999520,1.06781106
-3.82091046,8.68246126,0.02915903,0.17047827,0.87032664,7.54230789,0.12203193,1.07482881
-3.81490745,8.89654098,0.03208834,0.17610792,0.88751557,7.74855424,0.12415574,1.08401616
-3.80890445,9.10929411,0.03529752,0.18213197,0.90767863,7.95096140,0.12633613,1.09499459
-3.80290145,9.31603302,0.03876642,0.18844524,0.93032305,8.14524355,0.12853627,1.10732657
-3.79689845,9.51194330,0.04246724,0.19493166,0.95487707,8.32705007,0.13071365,1.12052684
-3.79089545,9.69222325,0.04636442,0.20146690,0.98070364,8.49209584,0.13282105,1.13407427
-3.78489245,9.85222176,0.05041483,0.20792117,1.00711581,8.63628936,0.13480749,1.14742393
-3.77888944,9.98757029,0.05456817,0.21416213,1.03339334,8.75585422,0.13661946,1.16001945
-3.77288644,10.09430524,0.05876767,0.22005797,1.05880023,8.84744038,0.13820216,1.17130537
-3.76688344,10.16897729,0.06295109,0.22548039,1.08260287,8.90822146,0.13950089,1.18073945
-3.76088044,10.20874502,0.06705193,0.23030771,1.10408842,8.93597575,0.14046255,1.18780481
-3.75487744,10.21145067,0.07100097,0.23442775,1.12258290,8.92914850,0.14103709,1.19202174
-3.74887444,10.17567652,0.07472798,0.23774064,1.13746867,8.88689449,0.14117908,1.19295900
-3.74287144,10.10078100,0.07816359,0.24016137,1.14820061,8.80910000,0.14084913,1.19024441
-3.73686843,9.98691436,0.08124122,0.24162206,1.15432083,8.69638453,0.14001532,1.18357453
-3.73086543,9.83501396,0.08389913,0.24207382,1.15547106,8.55008273,0.13865446,1.17272298
-3.72486243,9.64678010,0.08608228,0.24148823,1.15140261,8.37220796,0.13675313,1.15754731
-3.71885943,9.42463339,0.08774414,0.23985827,1.14198334,8.16539907,0.13430855,1.13799408
-3.71285643,9.17165541,0.08884823,0.23719871,1.12720143,7.93285246,0.13132914,1.11410174
-3.70685343,8.89151417,0.08936938,0.23354594,1.10716575,7.67824172,0.12783482,1.08600140
-3.70085043,8.58837668,0.08929466,0.22895716,1.08210279,7.40562721,0.12385697,1.05391500
-3.69484742,8.26681088,0.08862384,0.22350901,1.05235018,7.11935821,0.11943809,1.01815121
-3.68884442,7.93167925,0.08736950,0.21729561,1.01834710,6.82397009,0.11463114,0.97909878
-3.68284142,7.58802681,0.08555673,0.21042612,0.98062178,6.52407904,0.10949862,0.93721773
-3.67683842,7.24096617,0.08322229,0.20302182,0.93977673,6.22427696,0.10411140,0.89302851
-3.67083542,6.89556242,0.08041356,0.19521287,0.89647207,5.92902874,0.09854736,0.84709956
-3.66483242,6.55672068,0.07718704,0.18713482,0.85140768,5.64257439,0.09288984,0.80003370
-3.65882941,6.22907906,0.07360666,0.17892500,0.80530486,5.36883826,0.08722609,0.75245378
-3.65282641,5.91690994,0.06974190,0.17071900,0.75888811,5.11134730,0.08164559,0.70498813
-3.64682341,5.62403202,0.06566576,0.16264717,0.71286769,4.87316059,0.07623843,0.65825645
-3.64082041,5.35373560,0.06145278,0.15483152,0.66792361,4.65681156,0.07109376,0.61285634
-3.63481741,5.10872327,0.05717711,0.14738297,0.62469151,4.46426477,0.06629829,0.56935121
-3.62881441,4.89106760,0.05291069,0.14039903,0.58375077,4.29688817,0.06193494,0.52825974
-3.62281141,4.70218713,0.04872164,0.13396214,0.54561539,4.15544185,0.05808153,0.49004720
-3.61680840,4.54284121,0.04467290,0.12813856,0.51072741,4.04008360,0.05480971,0.45511881
-3.61080540,4.41314398,0.04082112,0.12297794,0.47945325,3.95039123,0.05218390,0.42381517
-3.60480240,4.31259653,0.03721590,0.11851345,0.45208270,3.88540099,0.05026031,0.39640983
-3.59879940,4.24013632,0.03389925,0.11476261,0.42883036,3.84366093,0.04908616,0.37310869
-3.59279640,4.19420175,0.03090541,0.11172854,0.40983937,3.82329743,0.04869880,0.35405127
-3.58679340,4.17280956,0.02826083,0.10940173,0.39518686,3.82209280,0.04912504,0.33931348
-3.58079040,4.17364204,0.02598453,0.10776210,0.38489096,3.83757111,0.05038040,0.32891170
-3.57478739,4.19414097,0.02408852,0.10678127,0.37891878,3.86708936,0.05246854,0.32280785
-3.56878439,4.23160469,0.02257845,0.10642500,0.37719506,3.90793083,0.05538071,0.32091529
-3.56278139,4.28328489,0.02145437,0.10665547,0.37961099,3.95739714,0.05909535,0.32310522
-3.55677839,4.34647979,0.02071159,0.10743351,0.38603296,4.01289602,0.06357789,0.32921349
-3.55077539,4.41862056,0.02034154,0.10872051,0.39631091,4.07202162,0.06878073,0.33904758
-3.54477239,4.49734819,0.02033268,0.11047999,0.41028601,4.13262480,0.07464353,0.35239362
-3.53876938,4.58057870,0.02067142,0.11267883,0.42779744,4.19287119,0.08109388,0.36902343
-3.53276638,4.66655483,0.02134293,0.11528796,0.44868826,4.25128522,0.08804825,0.38870144
-3.52676338,4.75388313,0.02233197,0.11828263,0.47281013,4.30677924,0.09541345,0.41119128
-3.52076038,4.84155585,0.02362360,0.12164231,0.50002689,4.35866708,0.10308845,0.43626223
-3.51475738,4.92895753,0.02520375,0.12535013,0.53021692,4.40666208,0.11096661,0.46369506
-3.50875438,5.01585668,0.02705973,0.12939203,0.56327430,4.45086036,0.11893830,0.49328734
-3.50275138,5.10238337,0.02918061,0.13375568,0.59910867,4.49171024,0.12689376,0.52485798
-3.49674837,5.18899376,0.03155735,0.13842923,0.63764385,4.52996928,0.13472614,0.55825067
-3.49074537,5.27642309,0.03418289,0.14340003,0.67881518,4.56665075,0.14233468,0.59333616
-3.48474237,5.36562850,0.03705197,0.14865342,0.72256559,4.60296143,0.14962767,0.63001300
-3.47873937,5.45772353,0.04016081,0.15417157,0.76884043,4.64023287,0.15652531,0.66820660
-3.47273637,5.55390614,0.04350661,0.15993265,0.81758117,4.67984838,0.16296209,0.70786647
-3.46673337,5.65538235,0.04708685,0.16591008,0.86871799,4.72316800,0.16888867,0.74896141
-3.46073037,5.76328748,0.05089848,0.17207227,0.92216166,4.77145380,0.17427317,0.79147290
-3.45472736,5.87860756,0.05493696,0.17838244,0.97779460,4.82579785,0.17910158,0.83538660
-3.44872436,6.00210320,0.05919524,0.18479891,1.03546193,4.88705513,0.18337756,0.88068238
-3.44272136,6.13423878,0.06366268,0.19127552,1.09496248,4.95578381,0.18712125,0.92732319
-3.43671836,6.27511952,0.06832405,0.19776230,1.15604058,5.03219501,0.19036747,0.97524338
-3.43071536,6.42443938,0.07315854,0.20420632,1.21837893,5.11611418,0.19316317,1.02433708
-3.42471236,6.58144247,0.07813906,0.21055257,1.28159328,5.20695606,0.19556428,1.07444738
-3.41870935,6.74490051,0.08323159,0.21674496,1.34522940,5.30371475,0.19763228,1.12535707
-3.41270635,6.91310852,0.08839497,0.22272723,1.40876282,5.40497014,0.19943048,1.17678173
-3.40670335,7.08390035,0.09358095,0.22844383,1.47160187,5.50891147,0.20102032,1.22836582
-3.40070035,7.25468502,0.09873459,0.23384073,1.53309426,5.61337795,0.20245791,1.27968232
-3.39469735,7.42250391,0.10379509,0.23886604,1.59253730,5.71591610,0.20379095,1.33023653
-3.38869435,7.58410793,0.10869697,0.24347065,1.64919183,5.81385214,0.20505623,1.37947390
-3.38269135,7.73605270,0.11337160,0.24760864,1.70229958,5.90437761,0.20627785,1.42679225
-3.37668834,7.87480883,0.11774907,0.25123770,1.75110340,5.98464511,0.20746626,1.47155780
-3.37068534,7.99688334,0.12176027,0.25431950,1.79486992,6.05187069,0.20861815,1.51312461
-3.36468234,8.09894751,0.12533915,0.25682002,1.83291355,6.10343892,0.20971722,1.55085674
-3.35867934,8.17796573,0.12842499,0.25870992,1.86462103,6.13700605,0.21073567,1.58415207
-3.35267634,8.23131984,0.13096471,0.25996503,1.88947537,6.15059689,0.21163647,1.61246672
-3.34667334,8.25692300,0.13291494,0.26056680,1.90707808,6.14269084,0.21237613,1.63533894
-3.34067034,8.25331788,0.13424389,0.26050293,1.91716859,6.11229317,0.21290779,1.65241119
-3.33466733,8.21975407,0.13493285,0.25976803,1.91963985,6.05898793,0.21318465,1.66344937
-3.32866433,8.15624101,0.13497725,0.25836433,1.91454921,5.98296993,0.21316317,1.66835799
-3.32266133,8.06357341,0.13438727,0.25630246,1.90212397,5.88505417,0.21280625,1.66719067
-3.31665833,7.94332769,0.13318784,0.25360205,1.88276110,5.76666198,0.21208589,1.66015511
-3.31065533,7.79782929,0.13141824,0.25029238,1.85702093,5.62978452,0.21098544,1.64761231
-3.30465233,7.63009204,0.12913105,0.24641279,1.82561498,5.47692522,0.20950112,1.63006989
-3.29864932,7.44373230,0.12639067,0.24201285,1.78938828,5.31102374,0.20764292,1.60816976
-3.29264632,7.24286130,0.12327146,0.23715225,1.74929673,5.13536481,0.20543471,1.58267054
-3.28664332,7.03196069,0.11985543,0.23190038,1.70638042,4.95347620,0.20291370,1.55442552
-3.28064032,6.81574622,0.11622979,0.22633551,1.66173391,4.76902003,0.20012920,1.52435705
-3.27463732,6.59902558,0.11248430,0.22054360,1.61647463,4.58568211,0.19714090,1.49342833
-3.26863432,6.38655582,0.10870855,0.21461668,1.57171058,4.40706382,0.19401659,1.46261388
-3.26263132,6.18290600,0.10498933,0.20865102,1.52850851,4.23658040,0.19082969,1.43286978
-3.25662831,5.99232992,0.10140813,0.20274484,1.48786391,4.07736954,0.18765655,1.40510481
-3.25062531,5.81865316,0.09803891,0.19699592,1.45067367,3.93221277,0.18457369,1.38015361
-3.24462231,5.66517777,0.09494617,0.19149901,1.41771245,3.80347204,0.18165521,1.35875269
-3.23861931,5.53460692,0.09218332,0.18634322,1.38961354,3.69304240,0.17897034,1.34152018
-3.23261631,5.42899082,0.08979156,0.18160950,1.36685453,3.60232144,0.17658132,1.32893982
-3.22661331,5.34969435,0.08779911,0.17736827,1.34974847,3.53219494,0.17454164,1.32134957
-3.22061031,5.29738568,0.08622090,0.17367736,1.33844018,3.48303782,0.17289466,1.31893507
-3.21460730,5.27204478,0.08505866,0.17058026,1.33290807,3.45472878,0.17167269,1.32172786
-3.20860430,5.27298981,0.08430143,0.16810495,1.33297081,3.44667681,0.17089640,1.32960836
-3.20260130,5.29891916,0.08392638,0.16626312,1.33829861,3.45785742,0.17057467,1.34231297
-3.19659830,5.34796665,0.08389999,0.16505004,1.34842853,3.48685652,0.17070478,1.35944529
-3.19059530,5.41776723,0.08417948,0.16444500,1.36278306,3.53191983,0.17127280,1.38049044
-3.18459230,5.50553076,0.08471437,0.16441231,1.38069133,3.59100609,0.17225430,1.40483233
-3.17858929,5.60812151,0.08544831,0.16490293,1.40141218,3.66184239,0.17361515,1.43177293
-3.17258629,5.72214133,0.08632088,0.16585653,1.42415829,3.74198050,0.17531252,1.46055311
-3.16658329,5.84401483,0.08726944,0.16720412,1.44812072,3.82885330,0.17729584,1.49037439
-3.16058029,5.97007493,0.08823106,0.16887095,1.47249312,3.91983058,0.17950795,1.52042091
-3.15457729,6.09664771,0.08914419,0.17077975,1.49649499,4.01227395,0.18188613,1.54988123
-3.14857429,6.22013559,0.08995040,0.17285417,1.51939351,4.10359073,0.18436322,1.57796935
-3.14257129,6.33709774,0.09059584,0.17502218,1.54052337,4.19128650,0.18686871,1.60394454
-3.13656828,6.44432719,0.09103257,0.17721950,1.55930428,4.27301639,0.18932984,1.62712955
-3.13056528,6.53892355,0.09121963,0.17939276,1.57525576,4.34663478,0.19167277,1.64692685
-3.12456228,6.61836050,0.09112399,0.18150237,1.58800900,4.41024302,0.19382364,1.66283268
-3.11855928,6.68054694,0.09072111,0.18352493,1.59731565,4.46223460,0.19570983,1.67444846
-3.11255628,6.72388061,0.08999536,0.18545510,1.60305323,4.50133690,0.19726110,1.68148960
-3.10655328,6.74729279,0.08894020,0.18730673,1.60522731,4.52664848,0.19841088,1.68379131
-3.10055028,6.75028269,0.08755804,0.18911335,1.60397020,4.53767057,0.19909752,1.68131152
-3.09454727,6.73293995,0.08585998,0.19092773,1.59953636,4.53433146,0.19926557,1.67413064
-3.08854427,6.69595397,0.08386526,0.19282063,1.59229447,4.51700222,0.19886699,1.66244828
-3.08254127,6.64060866,0.08160064,0.19487869,1.58271634,4.48650234,0.19786234,1.64657699
-3.07653827,6.56876173,0.07909948,0.19720142,1.57136285,4.44409413,0.19622190,1.62693300
-3.07053527,6.48280779,0.07640086,0.19989742,1.55886717,4.39146471,0.19392656,1.60402427
-3.06453227,6.38562518,0.07354843,0.20307994,1.54591546,4.33069501,0.19096857,1.57843606
-3.05852926,6.28050681,0.07058938,0.20686176,1.53322574,4.26421556,0.18735205,1.55081419
-3.05252626,6.17107612,0.06757319,0.21134979,1.52152504,4.19474930,0.18309322,1.52184665
-3.04652326,6.06118963,0.06455048,0.21663939,1.51152567,4.12524236,0.17822031,1.49224368
-3.04052026,5.95482844,0.06157186,0.22280871,1.50390119,4.05878405,0.17277318,1.46271711
-3.03451726,5.85598144,0.05868674,0.22991339,1.49926264,3.99851815,0.16680255,1.43395938
-3.02851426,5.76852369,0.05594226,0.23798166,1.49813598,3.94754789,0.16036899,1.40662280
-3.02251126,5.69609355,0.05338230,0.24701028,1.50094148,3.90883749,0.15354154,1.38129992
-3.01650825,5.64197287,0.05104646,0.25696150,1.50797566,3.88511344,0.14639612,1.35850539
-3.01050525,5.60897430,0.04896929,0.26776114,1.51939688,3.87876906,0.13901374,1.33866011
-3.00450225,5.59933993,0.04717948,0.27929816,1.53521489,3.89177574,0.13147856,1.32207820
-2.99849925,5.61465526,0.04569931,0.29142560,1.55528523,3.92560425,0.12387591,1.30895738
-2.99249625,5.65578211,0.04454408,0.30396310,1.57930864,3.98115954,0.11629032,1.29937310
-2.98649325,5.72281347,0.04372185,0.31670085,1.60683589,4.05873178,0.10880367,1.29327678
-2.98049025,5.81505269,0.04323318,0.32940500,1.63727807,4.15796599,0.10149350,1.29049838
-2.97448724,5.93101843,0.04307112,0.34182424,1.66992199,4.27785216,0.09443160,1.29075318
-2.96848424,6.06847600,0.04322138,0.35369731,1.70395049,4.41673690,0.08768282,1.29365273
-2.96248124,6.22449460,0.04366261,0.36476132,1.73846678,4.57235679,0.08130435,1.29871954
-2.95647824,6.39552897,0.04436692,0.37476028,1.77252221,4.74189302,0.07534519,1.30540509
-2.95047524,6.57752294,0.04530054,0.38345368,1.80514621,4.92204575,0.06984616,1.31311037
-2.94447224,6.76603159,0.04642462,0.39062468,1.83537747,5.10912606,0.06484011,1.32120828
-2.93846923,6.95635746,0.04769626,0.39608752,1.86229496,5.29916235,0.06035250,1.32906701
-2.93246623,7.14369622,0.04906956,0.39969391,1.88504771,5.48801758,0.05640222,1.33607333
-2.92646323,7.32328614,0.05049684,0.40133807,1.90288205,5.67151308,0.05300260,1.34165502
-2.92046023,7.49055583,0.05192987,0.40096022,1.91516539,5.84555425,0.05016251,1.34530140
-2.91445723,7.64126449,0.05332118,0.39854840,1.92140540,6.00625346,0.04788754,1.34658121
-2.90845423,7.77162941,0.05462527,0.39413858,1.92126418,6.15004539,0.04618103,1.34515703
-2.90245123,7.87843562,0.05579984,0.38781313,1.91456671,6.27379021,0.04504509,1.34079579
-2.89644822,7.95912366,0.05680684,0.37969765,1.90130354,6.37486077,0.04448130,1.33337492
-2.89044522,8.01185224,0.05761342,0.36995648,1.88162779,6.45121027,0.04449124,1.32288399
-2.88444222,8.03553361,0.05819271,0.35878711,1.85584671,6.50141815,0.04507668,1.30942186
-2.87843922,8.02984088,0.05852433,0.34641365,1.82440848,6.52471258,0.04623942,1.29318965
-2.87243622,7.99518762,0.05859478,0.33307994,1.78788495,6.52096913,0.04798088,1.27447981
-2.86643322,7.93268142,0.05839751,0.31904227,1.74695134,6.49068648,0.05030129,1.25366209
-2.86043022,7.84405429,0.05793281,0.30456241,1.70236384,6.43494083,0.05319870,1.23116698
-2.85442721,7.73157376,0.05720747,0.28990087,1.65493625,6.35532166,0.05666772,1.20746759
-2.84842421,7.59793939,0.05623425,0.27531090,1.60551666,6.25385272,0.06069815,1.18306075
-2.84242121,7.44616987,0.05503124,0.26103331,1.55496521,6.13290206,0.06527360,1.15844834
-2.83641821,7.27948633,0.05362098,0.24729222,1.50413374,5.99508596,0.07037017,1.13411961
-2.83041521,7.10119737,0.05202962,0.23429187,1.45384804,5.84317126,0.07595523,1.11053533
-2.82441221,6.91459073,0.05028596,0.22221445,1.40489307,5.67998072,0.08198657,1.08811438
-2.81840920,6.72283640,0.04842055,0.21121896,1.35800157,5.50830544,0.08841182,1.06722333
-2.81240620,6.52890463,0.04646473,0.20144086,1.31384591,5.33082799,0.09516840,1.04816915
-2.80640320,6.33550151,0.04444988,0.19299255,1.27303304,5.15005866,0.10218390,1.03119547
-2.80040020,6.14502348,0.04240668,0.18596431,1.23610210,4.96828688,0.10937699,1.01648187
-2.79439720,5.95953112,0.04036447,0.18042568,1.20352419,4.78754831,0.11665889,1.00414637
-2.78839420,5.78074126,0.03835085,0.17642692,1.17570348,4.60960752,0.12393536,0.99425037
-2.78239120,5.61003541,0.03639130,0.17400048,1.15297907,4.43595512,0.13110902,0.98680556
-2.77638819,5.44848178,0.03450900,0.17316220,1.13562671,4.26781732,0.13808221,0.98178221
-2.77038519,5.29686759,0.03272478,0.17391228,1.12385992,4.10617561,0.14475988,0.97911805
-2.76438219,5.15573782,0.03105709,0.17623566,1.11782970,3.95179359,0.15105276,0.97872705
-2.75837919,5.02543681,0.02952215,0.18010211,1.11762282,3.80524810,0.15688036,0.98050755
-2.75237619,4.90614913,0.02813412,0.18546566,1.12325822,3.66696161,0.16217386,0.98434908
-2.74637319,4.79793690,0.02690529,0.19226383,1.13468192,3.53723349,0.16687862,0.99013755
-2.74037019,4.70077107,0.02584632,0.20041646,1.15176059,3.41626790,0.17095622,0.99775856
-2.73436718,4.61455537,0.02496641,0.20982448,1.17427450,3.30419700,0.17438595,1.00709879
-2.72836418,4.53914236,0.02427352,0.22036874,1.20191053,3.20109848,0.17716556,1.01804548
-2.72236118,4.47434178,0.02377449,0.23190918,1.23425621,3.10700738,0.17931136,1.03048442
-2.71635818,4.41992242,0.02347510,0.24428446,1.27079565,3.02192263,0.18085755,1.04429676
-2.71035518,4.37560917,0.02338011,0.25731236,1.31090854,2.94580938,0.18185482,1.05935516
-2.70435218,4.34107735,0.02349322,0.27079100,1.35387269,2.87859840,0.18236831,1.07551985
-2.69834917,4.31594665,0.02381689,0.28450116,1.39887117,2.82018414,0.18247498,1.09263510
-2.69234617,4.29977699,0.02435226,0.29820962,1.44500421,2.77042309,0.18226048,1.11052664
-2.68634317,4.29206810,0.02509884,0.31167357,1.49130599,2.72913383,0.18181577,1.12900040
-2.68034017,4.29226441,0.02605429,0.32464605,1.53676628,2.69609992,0.18123344,1.14784289
-2.67433717,4.29976601,0.02721413,0.33688221,1.58035607,2.67107623,0.18060410,1.16682335
-2.66833417,4.31394564,0.02857143,0.34814620,1.62105652,2.65379903,0.18001279,1.18569759
-2.66233117,4.33417120,0.03011655,0.35821834,1.65788995,2.64399932,0.17953570,1.20421341
-2.65632816,4.35983231,0.03183688,0.36690239,1.68995146,2.64141866,0.17923726,1.22211730
-2.65032516,4.39036894,0.03371667,0.37403235,1.71643972,2.64582612,0.17916769,1.23916197
-2.64432216,4.42529979,0.03573691,0.37947864,1.73668527,2.65703471,0.17936119,1.25511422
-2.63831916,4.46424786,0.03787534,0.38315319,1.75017494,2.67491564,0.17983475,1.26976274
-2.63231616,4.50696066,0.04010655,0.38501317,1.75657099,2.69940836,0.18058766,1.28292530
-2.62631316,4.55332277,0.04240229,0.38506321,1.75572394,2.73052504,0.18160174,1.29445483
-2.62031016,4.60335895,0.04473182,0.38335575,1.74767841,2.76834801,0.18284226,1.30424422
-2.61430715,4.65722665,0.04706250,0.37998971,1.73267145,2.81301930,0.18425954,1.31222947
-2.60830415,4.71519736,0.04936052,0.37510726,1.71112359,2.86472214,0.18579122,1.31839117
-2.60230115,4.77762741,0.05159174,0.36888897,1.68362295,2.92365467,0.18736496,1.32275426
