energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,Te_p_up,Te_d_up
-5.77788894,2.95395904,0.01820001,0.31923728,0.59698881,1.48539621,0.56229590,0.97398477,0.00000000
-5.77188594,3.01167064,0.01765641,0.32704588,0.61474337,1.50271351,0.56722023,1.00542833,0.00000000
-5.76588294,3.07220065,0.01714258,0.33440348,0.63465866,1.51896422,0.57306533,1.04048369,0.00000000
-5.75987994,3.13518366,0.01666799,0.34125188,0.65657893,1.53413791,0.57991607,1.07886500,0.00000000
-5.75387694,3.20019969,0.01624104,0.34754035,0.68030673,1.54824319,0.58782854,1.12022155,0.00000000
-5.74787394,3.26676062,0.01586880,0.35322515,0.70560303,1.56129514,0.59682199,1.16413793,0.00000000
-5.74187094,3.33429874,0.01555673,0.35826899,0.73218850,1.57330299,0.60687222,1.21013591,0.00000000
-5.73586793,3.40215863,0.01530859,0.36264037,0.75974616,1.58425869,0.61790663,1.25767800,0.00000000
-5.72986493,3.46959331,0.01512625,0.36631294,0.78792535,1.59412714,0.62980129,1.30617304,0.00000000
-5.72386193,3.53576539,0.01500976,0.36926491,0.81634689,1.60283876,0.64238043,1.35498371,0.00000000
-5.71785893,3.59975360,0.01495738,0.37147846,0.84460945,1.61028487,0.65541825,1.40343601,0.00000000
-5.71185593,3.66056489,0.01496567,0.37293934,0.87229685,1.61631617,0.66864325,1.45083047,0.00000000
-5.70585293,3.71715182,0.01502966,0.37363656,0.89898612,1.62074451,0.68174480,1.49645494,0.00000000
-5.69984992,3.76843461,0.01514309,0.37356224,0.92425601,1.62334778,0.69438179,1.53959841,0.00000000
-5.69384692,3.81332727,0.01529862,0.37271155,0.94769574,1.62387780,0.70619302,1.57956562,0.00000000
-5.68784392,3.85076649,0.01548808,0.37108289,0.96891366,1.62207067,0.71680877,1.61569184,0.00000000
-5.68184092,3.87974217,0.01570277,0.36867807,0.98754542,1.61765914,0.72586313,1.64735740,0.00000000
-5.67583792,3.89932839,0.01593365,0.36550268,1.00326171,1.61038616,0.73300653,1.67400144,0.00000000
-5.66983492,3.90871331,0.01617168,0.36156651,1.01577492,1.60001916,0.73791787,1.69513445,0.00000000
-5.66383192,3.90722677,0.01640795,0.35688394,1.02484493,1.58636400,0.74031571,1.71034909,0.00000000
-5.65782891,3.89436450,0.01663392,0.35147448,1.03028361,1.56927815,0.73996807,1.71932910,0.00000000
-5.65182591,3.86980787,0.01684163,0.34536314,1.03195812,1.54868218,0.73670037,1.72185591,0.00000000
-5.64582291,3.83343832,0.01702375,0.33858080,1.02979289,1.52456927,0.73040123,1.71781288,0.00000000
-5.63981991,3.78534611,0.01717377,0.33116450,1.02377026,1.49701195,0.72102595,1.70718695,0.00000000
-5.63381691,3.72583291,0.01728606,0.32315755,1.01392991,1.46616616,0.70859743,1.69006790,0.00000000
-5.62781391,3.65540824,0.01735591,0.31460952,1.00036712,1.43227205,0.69320481,1.66664513,0.00000000
-5.62181091,3.57477999,0.01737956,0.30557603,0.98322982,1.39565183,0.67499972,1.63720218,0.00000000
-5.61580790,3.48483941,0.01735426,0.29611838,0.96271480,1.35670472,0.65419053,1.60210928,0.00000000
-5.60980490,3.38664120,0.01727819,0.28630286,0.93906296,1.31589912,0.63103488,1.56181404,0.00000000
-5.60380190,3.28137946,0.01715051,0.27620000,0.91255389,1.27376268,0.60583089,1.51683070,0.00000000
-5.59779890,3.17036038,0.01697127,0.26588350,0.88349980,1.23087042,0.57890745,1.46772823,0.00000000
-5.59179590,3.05497275,0.01674139,0.25542906,0.85223904,1.18783175,0.55061402,1.41511767,0.00000000
-5.58579290,2.93665723,0.01646257,0.24491296,0.81912933,1.14527671,0.52131046,1.35963890,0.00000000
-5.57978989,2.81687543,0.01613727,0.23441063,0.78454076,1.10384217,0.49135712,1.30194749,0.00000000
-5.57378689,2.69707983,0.01576857,0.22399515,0.74884882,1.06415848,0.46110574,1.24270165,0.00000000
-5.56778389,2.57868552,0.01536014,0.21373565,0.71242759,1.02683701,0.43089126,1.18254991,0.00000000
-5.56178089,2.46304441,0.01491609,0.20369594,0.67564320,0.99245911,0.40102498,1.12211961,0.00000000
-5.55577789,2.35142282,0.01444093,0.19393312,0.63884771,0.96156666,0.37178895,1.06200669,0.00000000
-5.54977489,2.24498270,0.01393944,0.18449651,0.60237359,0.93465447,0.34343191,1.00276680,0.00000000
-5.54377189,2.14476712,0.01341659,0.17542677,0.56652889,0.91216462,0.31616666,0.94490815,0.00000000
-5.53776888,2.05168977,0.01287741,0.16675530,0.53159323,0.89448254,0.29016881,0.88888606,0.00000000
-5.53176588,1.96652876,0.01232698,0.15850410,0.49781471,0.88193483,0.26557681,0.83509932,0.00000000
-5.52576288,1.88992419,0.01177029,0.15068583,0.46540765,0.87478837,0.24249316,0.78388843,0.00000000
-5.51975988,1.82237908,0.01121221,0.14330431,0.43455144,0.87325044,0.22098652,0.73553551,0.00000000
-5.51375688,1.76426317,0.01065746,0.13635533,0.40539023,0.87746932,0.20109457,0.69026582,0.00000000
-5.50775388,1.71581870,0.01011057,0.12982775,0.37803353,0.88753510,0.18282743,0.64825065,0.00000000
-5.50175088,1.67716756,0.00957588,0.12370481,0.35255768,0.90348008,0.16617143,0.60961134,0.00000000
-5.49574787,1.64831886,0.00905755,0.11796560,0.32900795,0.92527847,0.15109299,0.57442399,0.00000000
-5.48974487,1.62917645,0.00855959,0.11258662,0.30740119,0.95284521,0.13754251,0.54272477,0.00000000
-5.48374187,1.61954554,0.00808591,0.10754332,0.28772902,0.98603361,0.12545803,0.51451523,0.00000000
-5.47773887,1.61913813,0.00764036,0.10281154,0.26996113,1.02463188,0.11476866,0.48976756,0.00000000
-5.47173587,1.62757701,0.00722678,0.09836881,0.25404883,1.06835884,0.10539760,0.46842937,0.00000000
-5.46573287,1.64439830,0.00684909,0.09419537,0.23992854,1.11685891,0.09726470,0.45042776,0.00000000
-5.45972986,1.66905279,0.00651129,0.09027497,0.22752519,1.16969722,0.09028859,0.43567277,0.00000000
-5.45372686,1.70090654,0.00621751,0.08659532,0.21675542,1.22635508,0.08438829,0.42405987,0.00000000
-5.44772386,1.73924148,0.00597207,0.08314828,0.20753053,1.28622696,0.07948445,0.41547179,0.00000000
-5.44172086,1.78325667,0.00577941,0.07992969,0.19975920,1.34861934,0.07550008,0.40977957,0.00000000
-5.43571786,1.83207127,0.00564412,0.07693901,0.19334985,1.41275256,0.07236109,0.40684320,0.00000000
-5.42971486,1.88472997,0.00557089,0.07417868,0.18821288,1.47776599,0.06999641,0.40651200,0.00000000
-5.42371186,1.94021185,0.00556438,0.07165344,0.18426262,1.54272731,0.06833809,0.40862502,0.00000000
-5.41770885,1.99744304,0.00562917,0.06936946,0.18141915,1.60664610,0.06732112,0.41301168,0.00000000
-5.41170585,2.05531388,0.00576959,0.06733357,0.17961000,1.66849184,0.06688343,0.41949306,0.00000000
-5.40570285,2.11270040,0.00598960,0.06555250,0.17877182,1.72721606,0.06696570,0.42788384,0.00000000
-5.39969985,2.16849003,0.00629262,0.06403232,0.17885191,1.78177834,0.06751148,0.43799518,0.00000000
-5.39369685,2.22161085,0.00668134,0.06277798,0.17980973,1.83117503,0.06846731,0.44963856,0.00000000
-5.38769385,2.27106343,0.00715754,0.06179313,0.18161828,1.87447005,0.06978303,0.46263045,0.00000000
-5.38169085,2.31595395,0.00772194,0.06108018,0.18426536,1.91082619,0.07141221,0.47679788,0.00000000
-5.37568784,2.35552713,0.00837401,0.06064048,0.18775455,1.93953570,0.07331276,0.49198434,0.00000000
-5.36968484,2.38919724,0.00911183,0.06047479,0.19210578,1.96004859,0.07544755,0.50805604,0.00000000
-5.36368184,2.41657537,0.00993200,0.06058386,0.19735552,1.97199724,0.07778512,0.52490786,0.00000000
-5.35767884,2.43749140,0.01082952,0.06096906,0.20355629,1.97521597,0.08030031,0.54246863,0.00000000
-5.35167584,2.45200896,0.01179777,0.06163307,0.21077551,1.96975439,0.08297477,0.56070544,0.00000000
-5.34567284,2.46043218,0.01282849,0.06258049,0.21909347,1.95588355,0.08579733,0.57962626,0.00000000
-5.33966983,2.46330326,0.01391185,0.06381829,0.22860050,1.93409449,0.08876402,0.59928070,0.00000000
-5.33366683,2.46139038,0.01503650,0.06535611,0.23939318,1.90508875,0.09187788,0.61975865,0.00000000
-5.32766383,2.45566592,0.01618977,0.06720625,0.25156971,1.86976119,0.09514830,0.64118639,0.00000000
-5.32166083,2.44727550,0.01735777,0.06938344,0.26522449,1.82917543,0.09859004,0.66372030,0.00000000
-5.31565783,2.43749867,0.01852568,0.07190418,0.28044203,1.78453305,0.10222184,0.68753833,0.00000000
-5.30965483,2.42770289,0.01967798,0.07478590,0.29729045,1.73713747,0.10606464,0.71282920,0.00000000
-5.30365183,2.41929236,0.02079874,0.07804577,0.31581476,1.68835408,0.11013958,0.73978003,0.00000000
-5.29764882,2.41365400,0.02187191,0.08169930,0.33603025,1.63956809,0.11446563,0.76856271,0.00000000
-5.29164582,2.41210264,0.02288167,0.08575877,0.35791628,1.59214192,0.11905726,0.79931981,0.00000000
-5.28564282,2.41582804,0.02381276,0.09023160,0.38141093,1.54737345,0.12392192,0.83215057,0.00000000
-5.27963982,2.42584577,0.02465076,0.09511872,0.40640663,1.50645715,0.12905781,0.86709784,0.00000000
-5.27363682,2.44295435,0.02538244,0.10041313,0.43274732,1.47044905,0.13445177,0.90413670,0.00000000
-5.26763382,2.46770033,0.02599605,0.10609861,0.46022728,1.44023705,0.14007760,0.94316536,0.00000000
-5.26163082,2.50035294,0.02648155,0.11214879,0.48859181,1.41651743,0.14589493,0.98399909,0.00000000
-5.25562781,2.54088930,0.02683088,0.11852668,0.51754003,1.39977814,0.15184863,1.02636752,0.00000000
-5.24962481,2.58899088,0.02703809,0.12518453,0.54672967,1.39028931,0.15786890,1.06991569,0.00000000
-5.24362181,2.64405116,0.02709954,0.13206433,0.57578393,1.38810100,0.16387214,1.11420892,0.00000000
-5.23761881,2.70519422,0.02701393,0.13909875,0.60430011,1.39304800,0.16976250,1.15874153,0.00000000
-5.23161581,2.77130315,0.02678238,0.14621249,0.63185985,1.40476109,0.17543411,1.20294897,0.00000000
-5.22561281,2.84105716,0.02640835,0.15332422,0.65804047,1.42268427,0.18077400,1.24622300,0.00000000
-5.21960980,2.91297555,0.02589761,0.16034868,0.68242717,1.44609683,0.18566549,1.28792929,0.00000000
-5.21360680,2.98546662,0.02525809,0.16719915,0.70462529,1.47413952,0.18999199,1.32742658,0.00000000
-5.20760380,3.05687948,0.02449967,0.17378995,0.72427243,1.50584354,0.19364101,1.36408656,0.00000000
-5.20160080,3.12555648,0.02363398,0.18003898,0.74104963,1.54016147,0.19650823,1.39731361,0.00000000
-5.19559780,3.18988422,0.02267407,0.18587010,0.75469118,1.57599877,0.19850143,1.42656343,0.00000000
-5.18959480,3.24834104,0.02163418,0.19121517,0.76499269,1.61224514,0.19954410,1.45135973,0.00000000
-5.18359180,3.29953949,0.02052933,0.19601582,0.77181694,1.64780450,0.19957856,1.47130823,0.00000000
-5.17758879,3.34226210,0.01937502,0.20022465,0.77509725,1.68162297,0.19856846,1.48610740,0.00000000
-5.17158579,3.37548958,0.01818685,0.20380596,0.77483837,1.71271398,0.19650053,1.49555548,0.00000000
-5.16558279,3.39842079,0.01698019,0.20673589,0.77111468,1.74018014,0.19338548,1.49955368,0.00000000
-5.15957979,3.41048414,0.01576985,0.20900209,0.76406598,1.76323124,0.18925804,1.49810541,0.00000000
-5.15357679,3.41134080,0.01456979,0.21060284,0.75389107,1.78119828,0.18417615,1.49131190,0.00000000
-5.14757379,3.40088009,0.01339284,0.21154574,0.74083943,1.79354345,0.17821930,1.47936447,0.00000000
-5.14157079,3.37920795,0.01225050,0.21184621,0.72520157,1.79986591,0.17148615,1.46253417,0.00000000
-5.13556778,3.34662970,0.01115276,0.21152562,0.70729837,1.79990370,0.16409149,1.44115923,0.00000000
-5.12956478,3.30362822,0.01010798,0.21060958,0.68747014,1.79353198,0.15616276,1.41563134,0.00000000
-5.12356178,3.25083889,0.00912288,0.20912608,0.66606581,1.78075786,0.14783616,1.38638122,0.00000000
-5.11755878,3.18902280,0.00820243,0.20710401,0.64343272,1.76171235,0.13925268,1.35386447,0.00000000
-5.11155578,3.11903934,0.00735000,0.20457186,0.61990757,1.73663983,0.13055405,1.31854821,0.00000000
-5.10555278,3.04181930,0.00656739,0.20155685,0.59580873,1.70588551,0.12187890,1.28089912,0.00000000
-5.09954977,2.95833961,0.00585495,0.19808441,0.57143025,1.66988127,0.11335916,1.24137334,0.00000000
-5.09354677,2.86960020,0.00521174,0.19417816,0.54703766,1.62913065,0.10511693,1.20040835,0.00000000
-5.08754377,2.77660368,0.00463575,0.18986026,0.52286563,1.58419307,0.09726183,1.15841723,0.00000000
-5.08154077,2.68033800,0.00412403,0.18515208,0.49911731,1.53566797,0.08988890,1.11578494,0.00000000
-5.07553777,2.58176223,0.00367292,0.18007517,0.47596531,1.48417926,0.08307714,1.07286672,0.00000000
-5.06953477,2.48179535,0.00327823,0.17465244,0.45355399,1.43036026,0.07688865,1.02998823,0.00000000
-5.06353177,2.38130774,0.00293545,0.16890932,0.43200273,1.37483965,0.07136841,0.98744711,0.00000000
-5.05752876,2.28111525,0.00263993,0.16287496,0.41141001,1.31822859,0.06654452,0.94551557,0.00000000
-5.05152576,2.18197519,0.00238699,0.15658321,0.39185776,1.26110933,0.06242908,0.90444364,0.00000000
-5.04552276,2.08458416,0.00217212,0.15007340,0.37341580,1.20402539,0.05901937,0.86446267,0.00000000
-5.03951976,1.98957721,0.00199107,0.14339079,0.35614607,1.14747358,0.05629948,0.82578880,0.00000000
-5.03351676,1.89752804,0.00183998,0.13658667,0.34010632,1.09189788,0.05424213,0.78862602,0.00000000
-5.02751376,1.80895001,0.00171542,0.12971809,0.32535321,1.03768527,0.05281069,0.75316868,0.00000000
-5.02151076,1.72429776,0.00161450,0.12284713,0.31194451,0.98516351,0.05196129,0.71960338,0.00000000
-5.01550775,1.64396927,0.00153491,0.11603997,0.29994056,0.93460076,0.05164494,0.68810994,0.00000000
-5.00950475,1.56830822,0.00147497,0.10936551,0.28940471,0.88620695,0.05180950,0.65886169,0.00000000
-5.00350175,1.49760661,0.00143365,0.10289388,0.28040298,0.84013683,0.05240161,0.63202493,0.00000000
-4.99749875,1.43210752,0.00141062,0.09669474,0.27300293,0.79649428,0.05336833,0.60775776,0.00000000
-4.99149575,1.37200776,0.00140625,0.09083551,0.26727183,0.75533772,0.05465856,0.58620823,0.00000000
-4.98549275,1.31746058,0.00142168,0.08537963,0.26327428,0.71668640,0.05622419,0.56751205,0.00000000
-4.97948974,1.26857805,0.00145879,0.08038496,0.26106943,0.68052697,0.05802092,0.55178987,0.00000000
-4.97348674,1.22543308,0.00152022,0.07590221,0.26070796,0.64682033,0.06000871,0.53914433,0.00000000
-4.96748374,1.18806096,0.00160942,0.07197371,0.26222890,0.61550813,0.06215206,0.52965688,0.00000000
-4.96148074,1.15646027,0.00173059,0.06863240,0.26565661,0.58651882,0.06441984,0.52338458,0.00000000
-4.95547774,1.13059319,0.00188869,0.06590105,0.27099780,0.55977289,0.06678495,0.52035695,0.00000000
-4.94947474,1.11038501,0.00208945,0.06379186,0.27823907,0.53518713,0.06922375,0.52057292,0.00000000
-4.94347174,1.09572321,0.00233921,0.06230628,0.28734478,0.51267785,0.07171532,0.52399819,0.00000000
-4.93746873,1.08645587,0.00264497,0.06143514,0.29825555,0.49216289,0.07424064,0.53056292,0.00000000
-4.93146573,1.08238999,0.00301415,0.06115911,0.31088742,0.47356261,0.07678167,0.54016006,0.00000000
-4.92546273,1.08328972,0.00345453,0.06144926,0.32513170,0.45679978,0.07932056,0.55264429,0.00000000
-4.91945973,1.08887497,0.00397403,0.06226800,0.34085566,0.44179876,0.08183885,0.56783193,0.00000000
-4.91345673,1.09882071,0.00458050,0.06357006,0.35790387,0.42848397,0.08431689,0.58550175,0.00000000
-4.90745373,1.11275721,0.00528144,0.06530366,0.37610043,0.41677811,0.08673343,0.60539676,0.00000000
-4.90145073,1.13027163,0.00608372,0.06741182,0.39525173,0.40660020,0.08906539,0.62722726,0.00000000
-4.89544772,1.15091110,0.00699327,0.06983363,0.41514988,0.39786386,0.09128792,0.65067484,0.00000000
-4.88944472,1.17418745,0.00801473,0.07250572,0.43557656,0.39047586,0.09337467,0.67539751,0.00000000
-4.88344172,1.19958349,0.00915111,0.07536351,0.45630720,0.38433536,0.09529831,0.70103570,0.00000000
-4.87743872,1.22656093,0.01040345,0.07834260,0.47711522,0.37933371,0.09703116,0.72721905,0.00000000
-4.87143572,1.25456953,0.01177050,0.08137998,0.49777627,0.37535504,0.09854606,0.75357366,0.00000000
-4.86543272,1.28305711,0.01324844,0.08441517,0.51807226,0.37227751,0.09981726,0.77972961,0.00000000
-4.85942971,1.31148022,0.01483067,0.08739121,0.53779491,0.36997521,0.10082137,0.80532842,0.00000000
-4.85342671,1.33931467,0.01650762,0.09025554,0.55674887,0.36832059,0.10153823,0.83003005,0.00000000
-4.84742371,1.36606562,0.01826671,0.09296061,0.57475412,0.36718712,0.10195175,0.85351925,0.00000000
-4.84142071,1.39127661,0.02009237,0.09546443,0.59164767,0.36645219,0.10205058,0.87551096,0.00000000
-4.83541771,1.41453717,0.02196616,0.09773082,0.60728455,0.36599982,0.10182854,0.89575444,0.00000000
-4.82941471,1.43548856,0.02386701,0.09972957,0.62153806,0.36572315,0.10128489,0.91403604,0.00000000
-4.82341171,1.45382734,0.02577158,0.10143635,0.63429937,0.36552638,0.10042436,0.93018056,0.00000000
-4.81740870,1.46930685,0.02765469,0.10283250,0.64547657,0.36532621,0.09925693,0.94405104,0.00000000
-4.81140570,1.48173629,0.02948989,0.10390471,0.65499328,0.36505249,0.09779740,0.95554727,0.00000000
-4.80540270,1.49097792,0.03125005,0.10464453,0.66278702,0.36464814,0.09606477,0.96460295,0.00000000
-4.79939970,1.49694232,0.03290806,0.10504788,0.66880752,0.36406843,0.09408148,0.97118197,0.00000000
-4.79339670,1.49958231,0.03443750,0.10511449,0.67301497,0.36327949,0.09187255,0.97527388,0.00000000
-4.78739370,1.49888596,0.03581337,0.10484731,0.67537858,0.36225637,0.08946464,0.97688902,0.00000000
-4.78139070,1.49486914,0.03701277,0.10425197,0.67587548,0.36098076,0.08688515,0.97605356,0.00000000
-4.77538769,1.48756823,0.03801552,0.10333631,0.67448995,0.35943848,0.08416137,0.97280485,0.00000000
-4.76938469,1.47703346,0.03880475,0.10210997,0.67121326,0.35761700,0.08131969,0.96718731,0.00000000
-4.76338169,1.46332325,0.03936731,0.10058401,0.66604392,0.35550320,0.07838497,0.95924924,0.00000000
-4.75737869,1.44650011,0.03969416,0.09877072,0.65898849,0.35308154,0.07538004,0.94904054,0.00000000
-4.75137569,1.42662812,0.03978059,0.09668345,0.65006271,0.35033280,0.07232538,0.93661166,0.00000000
-4.74537269,1.40377226,0.03962626,0.09433658,0.63929307,0.34723341,0.06923899,0.92201371,0.00000000
-4.73936968,1.37799953,0.03923522,0.09174551,0.62671849,0.34375565,0.06613636,0.90529967,0.00000000
-4.73336668,1.34938170,0.03861568,0.08892675,0.61239211,0.33986848,0.06303061,0.88652659,0.00000000
-4.72736368,1.31799943,0.03777973,0.08589799,0.59638297,0.33553916,0.05993277,0.86575860,0.00000000
-4.72136068,1.28394744,0.03674296,0.08267825,0.57877748,0.33073540,0.05685212,0.84307038,0.00000000
-4.71535768,1.24734019,0.03552396,0.07928795,0.55968044,0.32542807,0.05379657,0.81855092,0.00000000
-4.70935468,1.20831767,0.03414373,0.07574896,0.53921559,0.31959414,0.05077307,0.79230715,0.00000000
-4.70335168,1.16705072,0.03262519,0.07208460,0.51752560,0.31321974,0.04778798,0.76446712,0.00000000
-4.69734867,1.12374550,0.03099244,0.06831956,0.49477126,0.30630308,0.04484750,0.73518251,0.00000000
-4.69134567,1.07864649,0.02927025,0.06447975,0.47113012,0.29885703,0.04195787,0.70463019,0.00000000
-4.68534267,1.03203794,0.02748342,0.06059203,0.44679426,0.29091118,0.03912564,0.67301253,0.00000000
-4.67933967,0.98424321,0.02565625,0.05668394,0.42196755,0.28251318,0.03635776,0.64055657,0.00000000
-4.67333667,0.93562218,0.02381202,0.05278327,0.39686225,0.27372917,0.03366164,0.60751173,0.00000000
-4.66733367,0.88656643,0.02197257,0.04891763,0.37169513,0.26464341,0.03104512,0.57414632,0.00000000
-4.66133067,0.83749254,0.02015796,0.04511396,0.34668334,0.25535679,0.02851628,0.54074282,0.00000000
-4.65532766,0.78883364,0.01838617,0.04139810,0.32203998,0.24598450,0.02608334,0.50759218,0.00000000
-4.64932466,0.74102951,0.01667289,0.03779421,0.29796980,0.23665279,0.02375441,0.47498735,0.00000000
-4.64332166,0.69451577,0.01503142,0.03432443,0.27466492,0.22749500,0.02153724,0.44321635,0.00000000
-4.63731866,0.64971257,0.01347261,0.03100842,0.25230092,0.21864701,0.01943898,0.41255513,0.00000000
-4.63131566,0.60701321,0.01200487,0.02786306,0.23103343,0.21024235,0.01746596,0.38326063,0.00000000
-4.62531266,0.56677339,0.01063427,0.02490220,0.21099517,0.20240715,0.01562347,0.35556424,0.00000000
-4.61930965,0.52930140,0.00936463,0.02213656,0.19229382,0.19525525,0.01391562,0.32966607,0.00000000
-4.61330665,0.49484982,0.00819774,0.01957362,0.17501055,0.18888364,0.01234516,0.30573014,0.00000000
-4.60730365,0.46360897,0.00713354,0.01721768,0.15919930,0.18336846,0.01091349,0.28388078,0.00000000
-4.60130065,0.43570252,0.00617033,0.01507002,0.14488696,0.17876183,0.00962058,0.26420040,0.00000000
-4.59529765,0.41118534,0.00530505,0.01312909,0.13207416,0.17508958,0.00846500,0.24672858,0.00000000
-4.58929465,0.39004382,0.00453349,0.01139078,0.12073691,0.17235012,0.00744403,0.23146267,0.00000000
-4.58329165,0.37219840,0.00385053,0.00984875,0.11082880,0.17051433,0.00655371,0.21835970,0.00000000
-4.57728864,0.35750846,0.00325040,0.00849478,0.10228367,0.16952675,0.00578900,0.20733962,0.00000000
-4.57128564,0.34577920,0.00272687,0.00731917,0.09501884,0.16930773,0.00514388,0.19828960,0.00000000
-4.56528264,0.33677019,0.00227346,0.00631106,0.08893850,0.16975674,0.00461156,0.19106935,0.00000000
-4.55927964,0.33020541,0.00188358,0.00545887,0.08393737,0.17075647,0.00418455,0.18551712,0.00000000
-4.55327664,0.32578416,0.00155075,0.00475058,0.07990434,0.17217767,0.00385487,0.18145615,0.00000000
-4.54727364,0.32319257,0.00126865,0.00417406,0.07672611,0.17388442,0.00361414,0.17870138,0.00000000
-4.54127064,0.32211516,0.00103125,0.00371735,0.07429058,0.17573975,0.00345372,0.17706616,0.00000000
-4.53526763,0.32224603,0.00083291,0.00336888,0.07249001,0.17761117,0.00336478,0.17636861,0.00000000
-4.52926463,0.32329930,0.00066838,0.00311763,0.07122377,0.17937595,0.00333842,0.17643753,0.00000000
-4.52326163,0.32501828,0.00053288,0.00295334,0.07040073,0.18092599,0.00336575,0.17711762,0.00000000
-4.51725863,0.32718323,0.00042209,0.00286651,0.06994102,0.18217191,0.00343794,0.17827376,0.00000000
-4.51125563,0.32961721,0.00033215,0.00284854,0.06977741,0.18304632,0.00354631,0.17979429,0.00000000
-4.50525263,0.33218995,0.00025967,0.00289172,0.06985601,0.18350605,0.00368236,0.18159319,0.00000000
-4.49924962,0.33481961,0.00020168,0.00298923,0.07013652,0.18353328,0.00383788,0.18361102,0.00000000
-4.49324662,0.33747232,0.00015563,0.00313509,0.07059182,0.18313552,0.00400499,0.18581466,0.00000000
