energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.54977489,4.72044369,1.95109290,4.19110467,0.56042441,0.01281669,0.00489135,0.06476231
-5.54377189,4.71351225,1.95682871,4.19103532,0.55738453,0.01267717,0.00475201,0.06340579
-5.53776888,4.69722122,1.95847646,4.18184406,0.55411964,0.01252145,0.00461589,0.06209442
-5.53176588,4.67181297,1.95602909,4.16368689,0.55066383,0.01235159,0.00448547,0.06084334
-5.52576288,4.63765646,1.94953017,4.13683797,0.54705355,0.01216977,0.00436331,0.05966562
-5.51975988,4.59525042,1.93907769,4.10169082,0.54333010,0.01197835,0.00425209,0.05857259
-5.51375688,4.54522386,1.92482627,4.05875683,0.53954253,0.01177977,0.00415452,0.05757429
-5.50775388,4.48833341,1.90698790,4.00866069,0.53575071,0.01157662,0.00407338,0.05668002
-5.50175088,4.42545717,1.88583094,3.95213288,0.53202809,0.01137154,0.00401140,0.05589884
-5.49574787,4.35758480,1.86167739,3.88999931,0.52846394,0.01116723,0.00397128,0.05524003
-5.48974487,4.28580400,1.83489832,3.82316826,0.52516465,0.01096643,0.00395561,0.05471353
-5.48374187,4.21128329,1.80590781,3.75261497,0.52225395,0.01077185,0.00396682,0.05433012
-5.47773887,4.13525147,1.77515526,3.67936434,0.51987171,0.01058614,0.00400710,0.05410149
-5.47173587,4.05897411,1.74311650,3.60447200,0.51817129,0.01041183,0.00407835,0.05404015
-5.46573287,3.98372760,1.71028380,3.52900435,0.51731552,0.01025130,0.00418209,0.05415903
-5.45972986,3.91077148,1.67715516,3.45401791,0.51747116,0.01010668,0.00431941,0.05447105
-5.45372686,3.84131966,1.64422307,3.38053855,0.51880235,0.00997987,0.00449087,0.05498835
-5.44772386,3.77651156,1.61196318,3.30954111,0.52146311,0.00987238,0.00469650,0.05572160
-5.44172086,3.71738389,1.58082319,3.24192974,0.52558940,0.00978537,0.00493569,0.05667903
-5.43571786,3.66484415,1.55121212,3.17851957,0.53129110,0.00971955,0.00520719,0.05786561
-5.42971486,3.61964672,1.52349058,3.12002007,0.53864442,0.00967517,0.00550905,0.05928220
-5.42371186,3.58237237,1.49796210,3.06702071,0.54768520,0.00965197,0.00583868,0.06092476
-5.41770885,3.55341221,1.47486593,3.01997905,0.55840347,0.00964919,0.00619279,0.06278383
-5.41170585,3.53295649,1.45437160,2.97921193,0.57073976,0.00966557,0.00656748,0.06484410
-5.40570285,3.52098904,1.43657533,2.94488984,0.58458327,0.00969934,0.00695828,0.06708430
-5.39969985,3.51728748,1.42149865,2.91703476,0.59977225,0.00974827,0.00736023,0.06947731
-5.39369685,3.52142945,1.40908916,2.89552172,0.61609658,0.00980975,0.00776797,0.07199057
-5.38769385,3.53280467,1.39922356,2.88008384,0.63330243,0.00988081,0.00817587,0.07458676
-5.38169085,3.55063240,1.39171292,2.87032100,0.65109893,0.00995821,0.00857815,0.07722473
-5.37568784,3.57398384,1.38631005,2.86571178,0.66916643,0.01003854,0.00896901,0.07986060
-5.36968484,3.60180856,1.38271871,2.86562829,0.68716615,0.01011832,0.00934278,0.08244910
-5.36368184,3.63296405,1.38060453,2.86935364,0.70475053,0.01019407,0.00969409,0.08494494
-5.35767884,3.66624735,1.37960718,2.87610126,0.72157402,0.01026244,0.01001793,0.08730433
-5.35167584,3.70042759,1.37935335,2.88503570,0.73730370,0.01032025,0.01030987,0.08948639
-5.34567284,3.73427846,1.37947027,2.89529421,0.75162925,0.01036465,0.01056608,0.09145452
-5.33966983,3.76660932,1.37959910,2.90600847,0.76427195,0.01039309,0.01078347,0.09317765
-5.33366683,3.79629438,1.37940783,2.91632589,0.77499221,0.01040347,0.01095975,0.09463129
-5.32766383,3.82229881,1.37860310,2.92543001,0.78359554,0.01039410,0.01109345,0.09579831
-5.32166083,3.84370134,1.37694062,2.93255938,0.78993654,0.01036378,0.01118394,0.09666955
-5.31565783,3.85971289,1.37423365,2.93702461,0.79392118,0.01031176,0.01123144,0.09724402
-5.30965483,3.86969094,1.37035924,2.93822322,0.79550706,0.01023778,0.01123695,0.09752888
-5.30365183,3.87314945,1.36526191,2.93565204,0.79470200,0.01014197,0.01120221,0.09753915
-5.29764882,3.86976446,1.35895471,2.92891689,0.79156097,0.01002492,0.01112962,0.09729707
-5.29164582,3.85937547,1.35151730,2.91773951,0.78618179,0.00988754,0.01102217,0.09683124
-5.28564282,3.84198270,1.34309130,2.90196143,0.77869968,0.00973107,0.01088329,0.09617554
-5.27963982,3.81774063,1.33387293,2.88154502,0.76928109,0.00955701,0.01071681,0.09536789
-5.27363682,3.78694806,1.32410310,2.85657139,0.75811710,0.00936709,0.01052680,0.09444880
-5.26763382,3.75003498,1.31405541,2.82723545,0.74541655,0.00916320,0.01031751,0.09345992
-5.26163082,3.70754671,1.30402243,2.79383791,0.73139938,0.00894733,0.01009322,0.09244248
-5.25562781,3.66012562,1.29430073,2.75677474,0.71629018,0.00872158,0.00985819,0.09143579
-5.24962481,3.60849088,1.28517542,2.71652395,0.70031231,0.00848807,0.00961657,0.09047583
-5.24362181,3.55341677,1.27690473,2.67363028,0.68368261,0.00824893,0.00937233,0.08959386
-5.23761881,3.49571004,1.26970535,2.62868803,0.66660700,0.00800625,0.00912918,0.08881534
-5.23161581,3.43618702,1.26373930,2.58232265,0.64927675,0.00776208,0.00889054,0.08815896
-5.22561281,3.37565100,1.25910285,2.53517162,0.63186578,0.00751833,0.00865950,0.08763594
-5.21960980,3.31487076,1.25581816,2.48786531,0.61452876,0.00727684,0.00843879,0.08724964
-5.21360680,3.25456084,1.25382814,2.44100847,0.59740005,0.00703928,0.00823074,0.08699544
-5.20760380,3.19536434,1.25299479,2.39516311,0.58059357,0.00680716,0.00803730,0.08686089
-5.20160080,3.13783882,1.25310127,2.35083345,0.56420326,0.00658177,0.00785998,0.08682630
-5.19559780,3.08244592,1.25385777,2.30845349,0.54830431,0.00636422,0.00769988,0.08686544
-5.18959480,3.02954495,1.25491078,2.26837769,0.53295490,0.00615538,0.00755769,0.08694663
-5.18359180,2.97939084,1.25585572,2.23087518,0.51819833,0.00595590,0.00743365,0.08703404
-5.17758879,2.93213618,1.25625212,2.19612747,0.50406556,0.00576618,0.00732761,0.08708914
-5.17158579,2.88783742,1.25564082,2.16422980,0.49057781,0.00558640,0.00723901,0.08707232
-5.16558279,2.84646449,1.25356240,2.13519575,0.47774929,0.00541651,0.00716687,0.08694448
-5.15957979,2.80791337,1.24957596,2.10896477,0.46558986,0.00525628,0.00710987,0.08666877
-5.15357679,2.77202080,1.24327727,2.08541197,0.45410745,0.00510530,0.00706632,0.08621212
-5.14757379,2.73858015,1.23431574,2.06435961,0.44331035,0.00496300,0.00703422,0.08554672
-5.14157079,2.70735758,1.22240902,2.04558934,0.43320909,0.00482873,0.00701128,0.08465128
-5.13556778,2.67810767,1.20735501,2.02885470,0.42381807,0.00470175,0.00699500,0.08351207
-5.12956478,2.65058751,1.18904044,2.01389292,0.41515686,0.00458129,0.00698266,0.08212367
-5.12356178,2.62456889,1.16744595,2.00043556,0.40725119,0.00446658,0.00697146,0.08048947
-5.11755878,2.59984793,1.14264740,1.98821760,0.40013382,0.00435691,0.00695852,0.07862181
-5.11155578,2.57625198,1.11481362,1.97698448,0.39384516,0.00425160,0.00694098,0.07654190
-5.10555278,2.55364398,1.08420078,1.96649727,0.38843397,0.00415007,0.00691606,0.07427940
-5.09954977,2.53192419,1.05114382,1.95653582,0.38395805,0.00405185,0.00688112,0.07187180
-5.09354677,2.51103011,1.01604556,1.94690034,0.38048497,0.00395657,0.00683375,0.06936359
-5.08754377,2.49093472,0.97936396,1.93741166,0.37809309,0.00386400,0.00677185,0.06680529
-5.08154077,2.47164400,0.94159841,1.92791070,0.37687248,0.00377399,0.00669361,0.06425233
-5.07553777,2.45319407,0.90327553,1.91825773,0.37692609,0.00368652,0.00659765,0.06176394
-5.06953477,2.43564866,0.86493510,1.90833162,0.37837074,0.00360168,0.00648300,0.05940193
-5.06353177,2.41909719,0.82711678,1.89802988,0.38133781,0.00351960,0.00634913,0.05722959
-5.05752876,2.40365366,0.79034782,1.88726938,0.38597359,0.00344052,0.00619597,0.05531051
-5.05152576,2.38945641,0.75513212,1.87598806,0.39243876,0.00336471,0.00602393,0.05370750
-5.04552276,2.37666850,0.72194089,1.86414761,0.40090694,0.00329250,0.00583382,0.05248162
-5.03951976,2.36547824,0.69120465,1.85173671,0.41156193,0.00322425,0.00562688,0.05169111
-5.03351676,2.35609933,0.66330680,1.83877468,0.42459354,0.00316031,0.00540473,0.05139045
-5.02751376,2.34876998,0.63857833,1.82531489,0.44019171,0.00310105,0.00516929,0.05162941
-5.02151076,2.34375021,0.61729364,1.81144739,0.45853895,0.00304686,0.00492274,0.05245200
-5.01550775,2.34131687,0.59966713,1.79730032,0.47980118,0.00299808,0.00466748,0.05389554
-5.00950475,2.34175571,0.58585040,1.78303942,0.50411709,0.00295506,0.00440603,0.05598949
-5.00350175,2.34535044,0.57592996,1.76886536,0.53158638,0.00291810,0.00414100,0.05875445
-4.99749875,2.35236866,0.56992525,1.75500853,0.56225734,0.00288746,0.00387500,0.06220094
-4.99149575,2.36304508,0.56778713,1.74172140,0.59611443,0.00286336,0.00361061,0.06632835
-4.98549275,2.37756266,0.56939681,1.72926836,0.63306643,0.00284593,0.00335030,0.07112382
-4.97948974,2.39603260,0.57456548,1.71791374,0.67293600,0.00283524,0.00309642,0.07656131
-4.97348674,2.41847445,0.58303486,1.70790824,0.71545146,0.00283125,0.00285114,0.08260083
-4.96748374,2.44479755,0.59447890,1.69947482,0.76024145,0.00283381,0.00261642,0.08918789
-4.96148074,2.47478536,0.60850702,1.69279463,0.80683318,0.00284266,0.00239400,0.09625339
-4.95547774,2.50808395,0.62466902,1.68799403,0.85465482,0.00285738,0.00218539,0.10371378
-4.94947474,2.54419593,0.64246195,1.68513352,0.90304231,0.00287744,0.00199185,0.11147184
-4.94347174,2.58248058,0.66133899,1.68419922,0.95125076,0.00290215,0.00181439,0.11941785
-4.93746873,2.62216097,0.68072026,1.68509769,0.99847029,0.00293070,0.00165377,0.12743133
-4.93146573,2.66233801,0.70000550,1.68765434,1.04384587,0.00296214,0.00151052,0.13538337
-4.92546273,2.70201123,0.71858827,1.69161562,1.08650054,0.00299542,0.00138492,0.14313931
-4.91945973,2.74010545,0.73587117,1.69665489,1.12556118,0.00302938,0.00127703,0.15056193
-4.91345673,2.77550215,0.75128165,1.70238169,1.16018564,0.00306284,0.00118671,0.15751492
-4.90745373,2.80707410,0.76428773,1.70835371,1.18959011,0.00309454,0.00111357,0.16386650
-4.90145073,2.83372140,0.77441291,1.71409094,1.21307550,0.00312325,0.00105707,0.16949312
-4.89544772,2.85440711,0.78124969,1.71909101,1.23005149,0.00314776,0.00101645,0.17428303
-4.88944472,2.86819064,0.78447096,1.72284496,1.24005707,0.00316695,0.00099077,0.17813959
-4.88344172,2.87425719,0.78383882,1.72485261,1.24277675,0.00317975,0.00097893,0.18098408
-4.87743872,2.87194182,0.77921035,1.72463668,1.23805140,0.00318526,0.00097968,0.18275809
-4.87143572,2.86074712,0.77054000,1.72175529,1.22588343,0.00318270,0.00099162,0.18342513
-4.86543272,2.84035386,0.75787867,1.71581218,1.20643591,0.00317144,0.00101323,0.18297156
-4.85942971,2.81062437,0.74136932,1.70646458,1.18002593,0.00315104,0.00104288,0.18140673
-4.85342671,2.77159901,0.72123962,1.69342863,1.14711238,0.00312123,0.00107887,0.17876233
-4.84742371,2.72348640,0.69779178,1.67648259,1.10827901,0.00308188,0.00111945,0.17509099
-4.84142071,2.66664833,0.67139032,1.65546796,1.06421355,0.00303307,0.00116283,0.17046430
-4.83541771,2.60158068,0.64244821,1.63028910,1.01568399,0.00297499,0.00120723,0.16497013
-4.82941471,2.52889169,0.61141223,1.60091156,0.96351316,0.00290800,0.00125094,0.15870962
-4.82341171,2.44927899,0.57874806,1.56735972,0.90855284,0.00283255,0.00129230,0.15179388
-4.81740870,2.36350659,0.54492584,1.52971404,0.85165848,0.00274923,0.00132980,0.14434047
-4.81140570,2.27238311,0.51040685,1.48810815,0.79366558,0.00265869,0.00136205,0.13646998
-4.80540270,2.17674206,0.47563155,1.44272612,0.73536865,0.00256167,0.00138786,0.12830274
-4.79939970,2.07742471,0.44100970,1.39379977,0.67750339,0.00245894,0.00140625,0.11995577
-4.79339670,1.97526610,0.40691246,1.34160616,0.62073258,0.00235134,0.00141649,0.11154010
-4.78739370,1.87108395,0.37366681,1.28646505,0.56563584,0.00223973,0.00141810,0.10315861
-4.78139070,1.76567057,0.34155216,1.22873618,0.51270349,0.00212499,0.00141085,0.09490426
-4.77538769,1.65978715,0.31079908,1.16881601,0.46233406,0.00200801,0.00139483,0.08685885
-4.76938469,1.55416021,0.28158996,1.10713396,0.41483538,0.00188970,0.00137037,0.07909235
-4.76338169,1.44947943,0.25406120,1.04414777,0.37042856,0.00177094,0.00133807,0.07166259
-4.75737869,1.34639651,0.22830677,0.98033804,0.32925453,0.00165264,0.00129882,0.06461543
-4.75137569,1.24552451,0.20438275,0.91620175,0.29138240,0.00153565,0.00125372,0.05798529
-4.74537269,1.14743738,0.18231242,0.85224516,0.25681902,0.00142083,0.00120411,0.05179592
-4.73936968,1.05266938,0.16209181,0.78897597,0.22551940,0.00130900,0.00115153,0.04606147
-4.73336668,0.96171429,0.14369520,0.72689520,0.19739713,0.00120095,0.00109771,0.04078761
-4.72736368,0.87502452,0.12708048,0.66648909,0.17233472,0.00109741,0.00104453,0.03597282
-4.72136068,0.79301008,0.11219428,0.60822131,0.15019313,0.00099909,0.00099404,0.03160966
-4.71535768,0.71603777,0.09897642,0.55252596,0.13082059,0.00090663,0.00094840,0.02768602
-4.70935468,0.64443058,0.08736405,0.49980156,0.11406021,0.00082063,0.00090990,0.02418633
-4.70335168,0.57846778,0.07729499,0.45040639,0.09975644,0.00074161,0.00088094,0.02109266
-4.69734867,0.51838556,0.06871061,0.40465534,0.08776030,0.00067004,0.00086402,0.01838575
-4.69134567,0.46437858,0.06155808,0.36281840,0.07793337,0.00060635,0.00086174,0.01604587
-4.68534267,0.41660241,0.05579199,0.32512068,0.07015062,0.00055088,0.00087678,0.01405364
-4.67933967,0.37517661,0.05137561,0.29174396,0.06430215,0.00050392,0.00091191,0.01239066
-4.67333667,0.34018865,0.04828153,0.26282958,0.06029397,0.00046572,0.00096995,0.01104008
-4.66733367,0.31169817,0.04649200,0.23848226,0.05804793,0.00043647,0.00105374,0.00998708
-4.66133067,0.28974154,0.04599885,0.21877477,0.05750094,0.00041630,0.00116617,0.00921923
-4.65532766,0.27433634,0.04680313,0.20375286,0.05860358,0.00040529,0.00131005,0.00872682
-4.64932466,0.26548559,0.04891446,0.19344036,0.06131835,0.00040350,0.00148811,0.00850314
-4.64332166,0.26318138,0.05235024,0.18784389,0.06561750,0.00041090,0.00170294,0.00854463
-4.63731866,0.26740783,0.05713460,0.18695718,0.07148081,0.00042745,0.00195686,0.00885111
-4.63131566,0.27814325,0.06329738,0.19076455,0.07889323,0.00045303,0.00225189,0.00942587
-4.62531266,0.29536128,0.07087294,0.19924352,0.08784267,0.00048749,0.00258960,0.01027581
-4.61930965,0.31903124,0.07989901,0.21236653,0.09831796,0.00053059,0.00297104,0.01141150
-4.61330665,0.34911769,0.09041565,0.23010167,0.11030707,0.00058206,0.00339664,0.01284719
-4.60730365,0.38557916,0.10246418,0.25241245,0.12379583,0.00064154,0.00386610,0.01460077
-4.60130065,0.42836651,0.11608625,0.27925685,0.13876693,0.00070862,0.00437830,0.01669372
-4.59529765,0.47742074,0.13132307,0.31058565,0.15519947,0.00078281,0.00493124,0.01915090
-4.58929465,0.53267060,0.14821467,0.34634016,0.17306895,0.00086357,0.00552200,0.02200021
-4.58329165,0.59403006,0.16679924,0.38644966,0.19234762,0.00095028,0.00614669,0.02527224
-4.57728864,0.66139561,0.18711245,0.43082843,0.21300518,0.00104226,0.00680051,0.02899960
-4.57128564,0.73464345,0.20918674,0.47937272,0.23500962,0.00113880,0.00747773,0.03321617
-4.56528264,0.81362652,0.23305039,0.53195753,0.25832812,0.00123915,0.00817185,0.03795612
-4.55927964,0.89817123,0.25872635,0.58843339,0.28292784,0.00134253,0.00887565,0.04325271
-4.55327664,0.98807379,0.28623070,0.64862307,0.30877625,0.00144813,0.00958136,0.04913690
-4.54727364,1.08309593,0.31557063,0.71231831,0.33584113,0.00155518,0.01028087,0.05563576
-4.54127064,1.18296012,0.34674193,0.77927658,0.36408979,0.00166291,0.01096589,0.06277068
-4.53526763,1.28734395,0.37972601,0.84921788,0.39348758,0.00177057,0.01162819,0.07055554
-4.52926463,1.39587404,0.41448630,0.92182166,0.42399555,0.00187748,0.01225980,0.07899474
-4.52326163,1.50811944,0.45096434,0.99672406,0.45556739,0.00198297,0.01285328,0.08808132
-4.51725863,1.62358492,0.48907558,1.07351551,0.48814552,0.00208647,0.01340188,0.09779517
-4.51125563,1.74170458,0.52870513,1.15173903,0.52165682,0.00218742,0.01389975,0.10810150
-4.50525263,1.86183624,0.56970370,1.23088944,0.55600793,0.00228536,0.01434209,0.11894958
-4.49924962,1.98325743,0.61188404,1.31041379,0.59108064,0.00237986,0.01472528,0.13027199
-4.49324662,2.10516341,0.65501824,1.38971330,0.62672763,0.00247053,0.01504698,0.14198434
-4.48724362,2.22666816,0.69883613,1.46814710,0.66276893,0.00255702,0.01530614,0.15398570
-4.48124062,2.34680867,0.74302507,1.54503809,0.69898946,0.00263903,0.01550298,0.16615955
-4.47523762,2.46455319,0.78723152,1.61968086,0.73513809,0.00271626,0.01563900,0.17837556
-4.46923462,2.57881366,0.83106427,1.69135196,0.77092819,0.00278842,0.01571683,0.19049198
-4.46323162,2.68846235,0.87409966,1.75932233,0.80604020,0.00285523,0.01574011,0.20235865
-4.45722861,2.79235242,0.91588862,1.82287156,0.84012600,0.00291641,0.01571336,0.21382058
-4.45122561,2.88934207,0.95596535,1.88130383,0.87281517,0.00297169,0.01564177,0.22472190
-4.44522261,2.97832136,0.99385743,1.93396485,0.90372284,0.00302078,0.01553098,0.23491013
-4.43921961,3.05824078,1.02909695,1.98025921,0.93245900,0.00306343,0.01538693,0.24424045
-4.43321661,3.12814037,1.06123223,2.01966756,0.95863874,0.00309938,0.01521560,0.25257993
-4.42721361,3.18717818,1.08983963,2.05176281,0.98189298,0.00312840,0.01502285,0.25981145
-4.42121061,3.23465672,1.11453489,2.07622457,1.00187926,0.00315030,0.01481421,0.26583712
-4.41520760,3.27004623,1.13498365,2.09285134,1.01829208,0.00316493,0.01459472,0.27058112
-4.40920460,3.29300373,1.15091043,2.10156983,1.03087216,0.00317221,0.01436882,0.27399179
-4.40320160,3.30338695,1.16210605,2.10244092,1.03941446,0.00317213,0.01414024,0.27604288
-4.39719860,3.30126270,1.16843290,2.09566220,1.04377442,0.00316476,0.01391193,0.27673399
-4.39119560,3.28690928,1.16982819,2.08156680,1.04387232,0.00315025,0.01368605,0.27609010
-4.38519260,3.26081314,1.16630498,2.06061891,1.03969562,0.00312888,0.01346400,0.27416043
-4.37918959,3.22366012,1.15795119,2.03340596,1.03129929,0.00310098,0.01324644,0.27101650
-4.37318659,3.17632186,1.14492678,2.00062811,1.01880432,0.00306703,0.01303343,0.26674974
-4.36718359,3.11983818,1.12745937,1.96308536,1.00239450,0.00302757,0.01282456,0.26146866
-4.36118059,3.05539648,1.10583871,1.92166307,0.98231193,0.00298326,0.01261908,0.25529576
-4.35517759,2.98430897,1.08041035,1.87731612,0.95885150,0.00293487,0.01241615,0.24836441
-4.34917459,2.90798880,1.05156884,1.83105257,0.93235462,0.00288322,0.01221501,0.24081579
-4.34317159,2.82792591,1.01975089,1.78391702,0.90320270,0.00282923,0.01201522,0.23279603
-4.33716858,2.74566325,0.98542875,1.73697420,0.87181059,0.00277391,0.01181689,0.22445358
-4.33116558,2.66277393,0.94910396,1.69129292,0.83862020,0.00271831,0.01162086,0.21593709
-4.32516258,2.58083956,0.91130173,1.64793065,0.80409455,0.00266352,0.01142894,0.20739351
-4.31915958,2.50143004,0.87256593,1.60791866,0.76871232,0.00261071,0.01124405,0.19896672
-4.31315658,2.42608457,0.83345468,1.57224781,0.73296296,0.00256104,0.01107035,0.19079642
-4.30715358,2.35629391,0.79453644,1.54185483,0.69734237,0.00251570,0.01091333,0.18301737
