energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.72386193,0.47546043,0.00494716,0.05206772,0.20022604,0.06494058,0.29853364,0.06306105,0.20818937,0.00000000
-5.71785893,0.49747155,0.00559188,0.05278275,0.21017253,0.07051001,0.29950288,0.06393359,0.21629010,0.00000000
-5.71185593,0.52549264,0.00636752,0.05389449,0.22237651,0.07740807,0.30258933,0.06545778,0.22680175,0.00000000
-5.70585293,0.55983639,0.00727544,0.05543201,0.23692482,0.08574187,0.30797972,0.06766944,0.23984944,0.00000000
-5.69984992,0.60072744,0.00831558,0.05741419,0.25385708,0.09561493,0.31580650,0.07059363,0.25552108,0.00000000
-5.69384692,0.64828233,0.00948615,0.05984802,0.27315761,0.10712344,0.32613825,0.07424230,0.27385916,0.00000000
-5.68784392,0.70249163,0.01078319,0.06272735,0.29474890,0.12035233,0.33897209,0.07861229,0.29485361,0.00000000
-5.68184092,0.76320517,0.01220030,0.06603190,0.31848672,0.13537129,0.35422828,0.08368363,0.31843605,0.00000000
-5.67583792,0.83012116,0.01372826,0.06972693,0.34415743,0.15223075,0.37174749,0.08941840,0.34447586,0.00000000
-5.66983492,0.90277977,0.01535488,0.07376328,0.37147772,0.17095805,0.39129090,0.09576011,0.37277809,0.00000000
-5.66383192,0.98056177,0.01706481,0.07807810,0.40009691,0.19155379,0.41254316,0.10263375,0.40308363,0.00000000
-5.65782891,1.06269261,0.01883954,0.08259601,0.42960197,0.21398858,0.43511834,0.10994648,0.43507157,0.00000000
-5.65182591,1.14825199,0.02065753,0.08723084,0.45952530,0.23820023,0.45856872,0.11758906,0.46836382,0.00000000
-5.64582291,1.23618893,0.02249447,0.09188785,0.48935504,0.26409152,0.48239609,0.12543788,0.50253192,0.00000000
-5.63981991,1.32534200,0.02432361,0.09646626,0.51854763,0.29152872,0.50606541,0.13335766,0.53710580,0.00000000
-5.63381691,1.41446411,0.02611637,0.10086225,0.54654236,0.32034080,0.52902015,0.14120472,0.57158436,0.00000000
-5.62781391,1.50225120,0.02784295,0.10497203,0.57277726,0.35031968,0.55069897,0.14883066,0.60544735,0.00000000
-5.62181091,1.58737378,0.02947310,0.10869504,0.59670585,0.38122130,0.57055292,0.15608640,0.63816826,0.00000000
-5.61580790,1.66851021,0.03097695,0.11193716,0.61781401,0.41276772,0.58806271,0.16282638,0.66922771,0.00000000
-5.60980490,1.74438062,0.03232589,0.11461369,0.63563633,0.44465034,0.60275508,0.16891276,0.69812684,0.00000000
-5.60380190,1.81378002,0.03349348,0.11665203,0.64977124,0.47653397,0.61421792,0.17421954,0.72440023,0.00000000
-5.59779890,1.87560961,0.03445629,0.11799402,0.65989422,0.50806205,0.62211326,0.17863625,0.74762782,0.00000000
-5.59179590,1.92890495,0.03519470,0.11859770,0.66576866,0.53886265,0.62618771,0.18207130,0.76744553,0.00000000
-5.58579290,1.97286019,0.03569359,0.11843856,0.66725374,0.56855542,0.62627995,0.18445466,0.78355402,0.00000000
-5.57978989,2.00684742,0.03594286,0.11751010,0.66430912,0.59675912,0.62232492,0.18573985,0.79572556,0.00000000
-5.57378689,2.03043072,0.03593786,0.11582384,0.65699627,0.62309978,0.61435457,0.18590519,0.80380866,0.00000000
-5.56778389,2.04337458,0.03567955,0.11340859,0.64547639,0.64721923,0.60249537,0.18495421,0.80773049,0.00000000
-5.56178089,2.04564671,0.03517454,0.11030928,0.63000518,0.66878373,0.58696244,0.18291532,0.80749714,0.00000000
-5.55577789,2.03741547,0.03443488,0.10658512,0.61092469,0.68749269,0.56805102,0.17984066,0.80319179,0.00000000
-5.54977489,2.01904241,0.03347776,0.10230749,0.58865276,0.70308698,0.54612546,0.17580436,0.79497115,0.00000000
-5.54377189,1.99107063,0.03232492,0.09755740,0.56367061,0.71535688,0.52160635,0.17090016,0.78306032,0.00000000
-5.53776888,1.95420957,0.03100207,0.09242283,0.53650919,0.72414916,0.49495652,0.16523865,0.76774648,0.00000000
-5.53176588,1.90931741,0.02953808,0.08699596,0.50773493,0.72937338,0.46666644,0.15894420,0.74937180,0.00000000
-5.52576288,1.85738159,0.02796421,0.08137046,0.47793549,0.73100680,0.43723970,0.15215172,0.72832578,0.00000000
-5.51975988,1.79949853,0.02631325,0.07563892,0.44770620,0.72909816,0.40717916,0.14500348,0.70503750,0.00000000
-5.51375688,1.73685313,0.02461867,0.06989052,0.41763754,0.72376972,0.37697429,0.13764594,0.67996794,0.00000000
-5.50775388,1.67069867,0.02291385,0.06420906,0.38830416,0.71521781,0.34709015,0.13022690,0.65360257,0.00000000
-5.50175088,1.60233743,0.02123130,0.05867131,0.36025558,0.70371147,0.31795820,0.12289288,0.62644438,0.00000000
-5.49574787,1.53310244,0.01960211,0.05334578,0.33400876,0.68958943,0.28996932,0.11578687,0.59900744,0.00000000
-5.48974487,1.46434014,0.01805532,0.04829188,0.31004256,0.67325510,0.26346884,0.10904645,0.57181092,0.00000000
-5.48374187,1.39739409,0.01661756,0.04355949,0.28879375,0.65516995,0.23875373,0.10280224,0.54537349,0.00000000
-5.47773887,1.33358932,0.01531271,0.03918887,0.27065461,0.63584509,0.21607166,0.09717662,0.52020805,0.00000000
-5.47173587,1.27421715,0.01416168,0.03521088,0.25597152,0.61583132,0.19562170,0.09228282,0.49681660,0.00000000
-5.46573287,1.22051996,0.01318233,0.03164744,0.24504432,0.59570789,0.17755643,0.08822405,0.47568506,0.00000000
-5.45972986,1.17367578,0.01238937,0.02851221,0.23812612,0.57606996,0.16198493,0.08509284,0.45727793,0.00000000
-5.45372686,1.13478213,0.01179443,0.02581140,0.23542297,0.55751537,0.14897652,0.08297034,0.44203260,0.00000000
-5.44772386,1.10483931,0.01140604,0.02354457,0.23709333,0.54063070,0.13856474,0.08192567,0.43035330,0.00000000
-5.44172086,1.08473270,0.01122978,0.02170553,0.24324690,0.52597710,0.13075133,0.08201507,0.42260450,0.00000000
-5.43571786,1.07521446,0.01126830,0.02028319,0.25394285,0.51407619,0.12550994,0.08328102,0.41910390,0.00000000
-5.42971486,1.07688483,0.01152141,0.01926227,0.26918730,0.50539644,0.12278934,0.08575123,0.42011511,0.00000000
-5.42371186,1.09017352,0.01198611,0.01862403,0.28893011,0.50034021,0.12251611,0.08943746,0.42584000,0.00000000
-5.41770885,1.11532178,0.01265671,0.01834679,0.31306136,0.49923204,0.12459659,0.09433437,0.43641115,0.00000000
-5.41170585,1.15236598,0.01352478,0.01840640,0.34140761,0.50230834,0.12891820,0.10041830,0.45188457,0.00000000
-5.40570285,1.20112355,0.01457924,0.01877662,0.37372840,0.50970890,0.13535024,0.10764623,0.47223304,0.00000000
-5.39969985,1.26118223,0.01580641,0.01942933,0.40971345,0.52147040,0.14374417,0.11595485,0.49734039,0.00000000
-5.39369685,1.33189351,0.01719004,0.02033478,0.44898095,0.53752240,0.15393368,0.12526000,0.52699725,0.00000000
-5.38769385,1.41237126,0.01871148,0.02146177,0.49107747,0.55768570,0.16573456,0.13545649,0.56089843,0.00000000
-5.38169085,1.50149614,0.02034979,0.02277773,0.53547977,0.58167353,0.17894478,0.14641850,0.59864251,0.00000000
-5.37568784,1.59792659,0.02208203,0.02424895,0.58159893,0.60909550,0.19334481,0.15800047,0.63973372,0.00000000
-5.36968484,1.70011657,0.02388354,0.02584072,0.62878706,0.63946430,0.20869847,0.17003875,0.68358663,0.00000000
-5.36368184,1.80634034,0.02572834,0.02751761,0.67634651,0.67220525,0.22475440,0.18235390,0.72953346,0.00000000
-5.35767884,1.91472391,0.02758965,0.02924375,0.72354175,0.70666841,0.24124823,0.19475369,0.77683437,0.00000000
-5.35167584,2.02328278,0.02944037,0.03098324,0.76961358,0.74214309,0.25790567,0.20703673,0.82469051,0.00000000
-5.34567284,2.12996513,0.03125379,0.03270056,0.81379540,0.77787445,0.27444630,0.21899669,0.87225963,0.00000000
-5.33966983,2.23269920,0.03300417,0.03436113,0.85533094,0.81308174,0.29058826,0.23042696,0.91867395,0.00000000
-5.33366683,2.32944369,0.03466749,0.03593188,0.89349304,0.84697776,0.30605347,0.24112568,0.96305991,0.00000000
-5.32766383,2.41823937,0.03622209,0.03738185,0.92760263,0.87878894,0.32057352,0.25090080,1.00455914,0.00000000
-5.32166083,2.49726026,0.03764929,0.03868285,0.95704721,0.90777549,0.33389575,0.25957524,1.04235005,0.00000000
-5.31565783,2.56486250,0.03893404,0.03981005,0.98129809,0.93325096,0.34578949,0.26699166,1.07566935,0.00000000
-5.30965483,2.61962913,0.04006527,0.04074264,0.99992564,0.95460055,0.35605214,0.27301691,1.10383270,0.00000000
-5.30365183,2.66040906,0.04103635,0.04146431,1.01261188,0.97129767,0.36451481,0.27754575,1.12625366,0.00000000
-5.29764882,2.68634859,0.04184519,0.04196375,1.01915987,0.98291799,0.37104724,0.28050388,1.14246039,0.00000000
-5.29164582,2.69691445,0.04249429,0.04223495,1.01949937,0.98915063,0.37556185,0.28184997,1.15210919,0.00000000
-5.28564282,2.69190711,0.04299061,0.04227747,1.01368863,0.98980602,0.37801659,0.28157673,1.15499451,0.00000000
-5.27963982,2.67146404,0.04334521,0.04209649,1.00191216,0.98482012,0.37841661,0.27971085,1.15105481,0.00000000
-5.27363682,2.63605271,0.04357279,0.04170274,0.98447445,0.97425483,0.37681432,0.27631194,1.14037413,0.00000000
-5.26763382,2.58645354,0.04369099,0.04111228,0.96179008,0.95829471,0.37330823,0.27147042,1.12317921,0.00000000
-5.26163082,2.52373357,0.04371971,0.04034611,0.93437053,0.93723988,0.36804015,0.26530446,1.09983207,0.00000000
-5.25562781,2.44921187,0.04368020,0.03942965,0.90280821,0.91149565,0.36119116,0.25795617,1.07081864,0.00000000
-5.24962481,2.36441819,0.04359421,0.03839210,0.86775848,0.88155911,0.35297626,0.24958711,1.03673353,0.00000000
-5.24362181,2.27104633,0.04348309,0.03726564,0.82992030,0.84800328,0.34363809,0.24037339,0.99826165,0.00000000
-5.23761881,2.17090427,0.04336694,0.03608462,0.79001628,0.81145940,0.33343978,0.23050055,0.95615748,0.00000000
-5.23161581,2.06586283,0.04326389,0.03488464,0.74877299,0.77259806,0.32265736,0.22015838,0.91122262,0.00000000
-5.22561281,1.95780482,0.04318943,0.03370161,0.70690216,0.73210990,0.31157187,0.20953596,0.86428261,0.00000000
-5.21960980,1.84857647,0.04315599,0.03257081,0.66508336,0.69068654,0.30046162,0.19881703,0.81616374,0.00000000
-5.21360680,1.73994285,0.04317263,0.03152597,0.62394888,0.64900245,0.28959469,0.18817592,0.76767085,0.00000000
-5.20760380,1.63354848,0.04324497,0.03059844,0.58407110,0.60769834,0.27922214,0.17777409,0.71956684,0.00000000
-5.20160080,1.53088436,0.04337531,0.02981638,0.54595259,0.56736657,0.26957196,0.16775739,0.67255441,0.00000000
-5.19559780,1.43326202,0.04356293,0.02920411,0.51001923,0.52853908,0.26084402,0.15825411,0.62726088,0.00000000
-5.18959480,1.34179508,0.04380458,0.02878154,0.47661616,0.49167798,0.25320617,0.14937375,0.58422615,0.00000000
-5.18359180,1.25738816,0.04409508,0.02856369,0.44600665,0.45716897,0.24679140,0.14120653,0.54389434,0.00000000
-5.17758879,1.18073295,0.04442801,0.02856045,0.41837342,0.42531779,0.24169628,0.13382354,0.50660892,0.00000000
-5.17158579,1.11231083,0.04479650,0.02877638,0.39382224,0.39634923,0.23798048,0.12727735,0.47261150,0.00000000
-5.16558279,1.05240120,0.04519393,0.02921065,0.37238732,0.37040891,0.23566728,0.12160314,0.44204391,0.00000000
-5.15957979,1.00109443,0.04561463,0.02985715,0.35403816,0.34756712,0.23474509,0.11682004,0.41495324,0.00000000
-5.15357679,0.95830859,0.04605450,0.03070470,0.33868727,0.32782466,0.23516967,0.11293259,0.39129950,0.00000000
-5.14757379,0.92380857,0.04651139,0.03173736,0.32619847,0.31112014,0.23686699,0.10993232,0.37096535,0.00000000
-5.14157079,0.89722677,0.04698541,0.03293483,0.31639531,0.29733820,0.23973649,0.10779918,0.35376733,0.00000000
-5.13556778,0.87808426,0.04747899,0.03427294,0.30906927,0.28631855,0.24365476,0.10650286,0.33946814,0.00000000
-5.12956478,0.86581164,0.04799670,0.03572420,0.30398751,0.27786504,0.24847919,0.10600387,0.32778932,0.00000000
-5.12356178,0.85976898,0.04854496,0.03725843,0.30089991,0.27175476,0.25405186,0.10625451,0.31842399,0.00000000
-5.11755878,0.85926435,0.04913147,0.03884341,0.29954542,0.26774672,0.26020327,0.10719949,0.31104907,0.00000000
-5.11155578,0.86357076,0.04976454,0.04044555,0.29965744,0.26558989,0.26675599,0.10877650,0.30533674,0.00000000
-5.10555278,0.87194137,0.05045232,0.04203064,0.30096860,0.26503054,0.27352822,0.11091662,0.30096483,0.00000000
-5.09954977,0.88362310,0.05120191,0.04356451,0.30321459,0.26581874,0.28033716,0.11354471,0.29762587,0.00000000
-5.09354677,0.89786878,0.05201852,0.04501382,0.30613760,0.26771403,0.28700224,0.11657977,0.29503478,0.00000000
-5.08754377,0.91394821,0.05290467,0.04634675,0.30948910,0.27049030,0.29334829,0.11993557,0.29293511,0.00000000
-5.08154077,0.93115837,0.05385942,0.04753369,0.31303242,0.27393994,0.29920845,0.12352126,0.29110385,0.00000000
-5.07553777,0.94883303,0.05487788,0.04854792,0.31654506,0.27787730,0.30442716,0.12724243,0.28935486,0.00000000
-5.06953477,0.96635218,0.05595075,0.04936621,0.31982093,0.28214170,0.30886286,0.13100225,0.28754105,0.00000000
-5.06353177,0.98315116,0.05706422,0.04996941,0.32267254,0.28659995,0.31239067,0.13470306,0.28555542,0.00000000
-5.05752876,0.99872983,0.05820006,0.05034293,0.32493321,0.29114847,0.31490491,0.13824809,0.28333113,0.00000000
-5.05152576,1.01266149,0.05933587,0.05047711,0.32645931,0.29571514,0.31632130,0.14154350,0.28084066,0.00000000
-5.04552276,1.02460156,0.06044574,0.05036752,0.32713238,0.30026080,0.31657901,0.14450056,0.27809431,0.00000000
-5.03951976,1.03429555,0.06150096,0.05001515,0.32686113,0.30478046,0.31564226,0.14703784,0.27513804,0.00000000
-5.03351676,1.04158611,0.06247101,0.04942639,0.32558324,0.30930410,0.31350144,0.14908354,0.27205080,0.00000000
-5.02751376,1.04641866,0.06332466,0.04861294,0.32326667,0.31389703,0.31017380,0.15057751,0.26894141,0.00000000
-5.02151076,1.04884520,0.06403118,0.04759156,0.31991052,0.31865970,0.30570343,0.15147324,0.26594505,0.00000000
-5.01550775,1.04902585,0.06456154,0.04638361,0.31554517,0.32372684,0.30016059,0.15173941,0.26321939,0.00000000
-5.00950475,1.04722782,0.06488971,0.04501456,0.31023177,0.32926588,0.29364040,0.15136108,0.26094042,0.00000000
-5.00350175,1.04382140,0.06499374,0.04351324,0.30406075,0.33547444,0.28626071,0.15034044,0.25929789,0.00000000
-4.99749875,1.03927300,0.06485680,0.04191108,0.29714958,0.34257700,0.27815939,0.14869698,0.25849060,0.00000000
-4.99149575,1.03413495,0.06446808,0.04024122,0.28963958,0.35082055,0.26949090,0.14646720,0.25872130,0.00000000
-4.98549275,1.02903242,0.06382338,0.03853757,0.28169194,0.36046930,0.26042237,0.14370374,0.26019147,0.00000000
-4.97948974,1.02464738,0.06292554,0.03683383,0.27348308,0.37179850,0.25112922,0.14047398,0.26309592,0.00000000
-4.97348674,1.02170028,0.06178460,0.03516253,0.26519929,0.38508739,0.24179049,0.13685818,0.26761728,0.00000000
-4.96748374,1.02092966,0.06041766,0.03355413,0.25703112,0.40061144,0.23258405,0.13294722,0.27392059,0.00000000
-4.96148074,1.02307035,0.05884848,0.03203612,0.24916741,0.41863404,0.22368180,0.12883999,0.28214790,0.00000000
-4.95547774,1.02883089,0.05710689,0.03063235,0.24178943,0.43939779,0.21524508,0.12464054,0.29241320,0.00000000
-4.94947474,1.03887074,0.05522788,0.02936236,0.23506511,0.46311560,0.20742040,0.12045502,0.30479764,0.00000000
-4.94347174,1.05377808,0.05325056,0.02824095,0.22914380,0.48996181,0.20033564,0.11638869,0.31934532,0.00000000
-4.93746873,1.07404868,0.05121696,0.02727789,0.22415153,0.52006365,0.19409689,0.11254280,0.33605970,0.00000000
-4.93146573,1.10006659,0.04917069,0.02647777,0.22018709,0.55349300,0.18878594,0.10901174,0.35490067,0.00000000
-4.92546273,1.13208708,0.04715557,0.02584011,0.21731897,0.59025910,0.18445850,0.10588030,0.37578263,0.00000000
-4.91945973,1.17022250,0.04521422,0.02535950,0.21558332,0.63030196,0.18114331,0.10322130,0.39857336,0.00000000
-4.91345673,1.21443126,0.04338673,0.02502606,0.21498294,0.67348708,0.17884194,0.10109351,0.42309403,0.00000000
-4.90745373,1.26451044,0.04170936,0.02482588,0.21548730,0.71960148,0.17752938,0.09953996,0.44912023,0.00000000
-4.90145073,1.32009230,0.04021342,0.02474168,0.21703360,0.76835124,0.17715542,0.09858682,0.47638405,0.00000000
-4.89544772,1.38064473,0.03892430,0.02475350,0.21952887,0.81936086,0.17764657,0.09824256,0.50457730,0.00000000
-4.88944472,1.44547593,0.03786067,0.02483942,0.22285282,0.87217450,0.17890861,0.09849779,0.53335575,0.00000000
-4.88344172,1.51374325,0.03703394,0.02497643,0.22686151,0.92625924,0.18082957,0.09932546,0.56234437,0.00000000
-4.87743872,1.58446622,0.03644796,0.02514109,0.23139171,0.98101057,0.18328306,0.10068162,0.59114347,0.00000000
-4.87143572,1.65654351,0.03609895,0.02531040,0.23626555,1.03576010,0.18613181,0.10250663,0.61933569,0.00000000
-4.86543272,1.72877378,0.03597567,0.02546237,0.24129568,1.08978554,0.18923139,0.10472680,0.64649369,0.00000000
-4.85942971,1.79987996,0.03605985,0.02557673,0.24629040,1.14232289,0.19243393,0.10725643,0.67218832,0.00000000
-4.85342671,1.86853653,0.03632685,0.02563536,0.25105890,1.19258072,0.19559174,0.11000021,0.69599732,0.00000000
-4.84742371,1.93339930,0.03674652,0.02562280,0.25541633,1.23975628,0.19856086,0.11285586,0.71751408,0.00000000
-4.84142071,1.99313708,0.03728416,0.02552646,0.25918849,1.28305327,0.20120429,0.11571702,0.73635656,0.00000000
-4.83541771,2.04646425,0.03790176,0.02533686,0.26221626,1.32170062,0.20339503,0.11847621,0.75217599,0.00000000
-4.82941471,2.09217366,0.03855918,0.02504773,0.26435941,1.35497204,0.20501877,0.12102790,0.76466514,0.00000000
-4.82341171,2.12916865,0.03921549,0.02465593,0.26549987,1.38220551,0.20597613,0.12327146,0.77356602,0.00000000
-4.81740870,2.15649335,0.03983027,0.02416139,0.26554439,1.40282227,0.20618468,0.12511398,0.77867673,0.00000000
-4.81140570,2.17336018,0.04036486,0.02356689,0.26442645,1.41634445,0.20558034,0.12647288,0.77985728,0.00000000
-4.80540270,2.17917362,0.04078358,0.02287785,0.26210756,1.42241083,0.20411857,0.12727820,0.77703417,0.00000000
-4.79939970,2.17354928,0.04105478,0.02210198,0.25857774,1.42078985,0.20177496,0.12747444,0.77020351,0.00000000
-4.79339670,2.15632761,0.04115172,0.02124900,0.25385545,1.41138950,0.19854551,0.12702203,0.75943269,0.00000000
-4.78739370,2.12758157,0.04105331,0.02033032,0.24798680,1.39426344,0.19444644,0.12589827,0.74486033,0.00000000
-4.78139070,2.08761787,0.04074461,0.01935866,0.24104422,1.36961304,0.18951366,0.12409771,0.72669459,0.00000000
-4.77538769,2.03697180,0.04021711,0.01834778,0.23312456,1.33778524,0.18380186,0.12163207,0.70520985,0.00000000
-4.76938469,1.97639549,0.03946875,0.01731219,0.22434679,1.29926600,0.17738323,0.11852956,0.68074178,0.00000000
-4.76338169,1.90684033,0.03850380,0.01626693,0.21484937,1.25466978,0.17034598,0.11483384,0.65368099,0.00000000
-4.75737869,1.82943390,0.03733246,0.01522733,0.20478731,1.20472518,0.16279258,0.11060242,0.62446545,0.00000000
-4.75137569,1.74545245,0.03597029,0.01420890,0.19432916,1.15025740,0.15483784,0.10590478,0.59357188,0.00000000
-4.74537269,1.65628986,0.03443750,0.01322723,0.18365383,1.09216806,0.14660688,0.10082020,0.56150642,0.00000000
-4.73936968,1.56342439,0.03275813,0.01229794,0.17294756,1.03141326,0.13823308,0.09543543,0.52879495,0.00000000
-4.73336668,1.46838419,0.03095913,0.01143670,0.16240095,0.96898058,0.12985602,0.08984219,0.49597315,0.00000000
-4.72736368,1.37271309,0.02906938,0.01065925,0.15220616,0.90586594,0.12161950,0.08413474,0.46357688,0.00000000
-4.72136068,1.27793755,0.02711879,0.00998146,0.14255442,0.84305108,0.11366972,0.07840752,0.43213285,0.00000000
-4.71535768,1.18553597,0.02513734,0.00941945,0.13363370,0.78148240,0.10615355,0.07275294,0.40215009,0.00000000
-4.70935468,1.09691110,0.02315426,0.00898966,0.12562678,0.72205179,0.09921708,0.06725941,0.37411216,0.00000000
-4.70335168,1.01336626,0.02119728,0.00870894,0.11870954,0.66558004,0.09300423,0.06200966,0.34847035,0.00000000
-4.69734867,0.93608569,0.01929201,0.00859458,0.11304950,0.61280300,0.08765561,0.05707929,0.32563786,0.00000000
-4.69134567,0.86611928,0.01746141,0.00866438,0.10880457,0.56436090,0.08330745,0.05253575,0.30598506,0.00000000
-4.68534267,0.80437160,0.01572549,0.00893653,0.10612200,0.52079075,0.08009067,0.04843756,0.28983555,0.00000000
-4.67933967,0.75159497,0.01410103,0.00942958,0.10513733,0.48252186,0.07812986,0.04483386,0.27746327,0.00000000
-4.67333667,0.70838629,0.01260151,0.01016214,0.10597346,0.44987411,0.07754226,0.04176418,0.26909014,0.00000000
-4.66733367,0.67518691,0.01123714,0.01115265,0.10873959,0.42305901,0.07843662,0.03925857,0.26488447,0.00000000
-4.66133067,0.65228531,0.01001495,0.01241897,0.11353015,0.40218286,0.08091178,0.03733773,0.26495974,0.00000000
-4.65532766,0.63982174,0.00893903,0.01397785,0.12042355,0.38725202,0.08505509,0.03601349,0.26937380,0.00000000
-4.64932466,0.63779446,0.00801079,0.01584433,0.12948080,0.37817963,0.09094048,0.03528922,0.27812835,0.00000000
-4.64332166,0.64606713,0.00722925,0.01803112,0.14074402,0.37479367,0.09862628,0.03516045,0.29116872,0.00000000
