energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.40570285,5.38786747,1.30659273,1.86427128,0.51427723,0.58061044,0.04226843,1.13639790,0.04346274,1.19067121
-5.39969985,5.42117855,1.30885467,1.87343911,0.51709489,0.57762360,0.04281597,1.15959621,0.04496938,1.17889112
-5.39369685,5.45737592,1.31230587,1.88339630,0.52156881,0.57434540,0.04331962,1.18276588,0.04658782,1.16964511
-5.38769385,5.49622486,1.31708324,1.89409631,0.52757148,0.57082432,0.04377621,1.20577319,0.04830173,1.16291657
-5.38169085,5.53739151,1.32329041,1.90547311,0.53493582,0.56711088,0.04418268,1.22847804,0.05009147,1.15862415
-5.37568784,5.58045872,1.33099936,1.91744723,0.54346131,0.56325722,0.04453609,1.25073595,0.05193440,1.15663029
-5.36968484,5.62494666,1.34025340,1.92993260,0.55292144,0.55931680,0.04483344,1.27240084,0.05380544,1.15675184
-5.36368184,5.67033751,1.35107157,1.94284384,0.56307203,0.55534436,0.04507169,1.29332878,0.05567769,1.15877209
-5.35767884,5.71610330,1.36345395,1.95610369,0.57366030,0.55139587,0.04524772,1.31338239,0.05752311,1.16245388
-5.35167584,5.76173553,1.37738783,1.96965034,0.58443416,0.54752877,0.04535831,1.33243606,0.05931345,1.16755285
-5.34567284,5.80677531,1.39285401,1.98344417,0.59515133,0.54380207,0.04540027,1.35038139,0.06102105,1.17383056
-5.33966983,5.85084209,1.40983313,1.99747352,0.60558813,0.54027660,0.04537053,1.36713281,0.06261975,1.18106643
-5.33366683,5.89365933,1.42831121,2.01175904,0.61554723,0.53701507,0.04526625,1.38263280,0.06408581,1.18906824
-5.32766383,5.93507525,1.44828426,2.02635619,0.62486433,0.53408202,0.04508511,1.39685648,0.06539866,1.19768043
-5.32166083,5.97507699,1.46976121,2.04135552,0.63341324,0.53154351,0.04482541,1.40981492,0.06654160,1.20678987
-5.31565783,6.01379686,1.49276512,2.05688058,0.64110930,0.52946646,0.04448637,1.42155708,0.06750239,1.21632875
-5.30965483,6.05150960,1.51733225,2.07308307,0.64791093,0.52791772,0.04406830,1.43216975,0.06827356,1.22627441
-5.30365183,6.08862031,1.54350886,2.09013554,0.65381922,0.52696265,0.04357278,1.44177566,0.06885263,1.23664616
-5.29764882,6.12564307,1.57134602,2.10822163,0.65887572,0.52666338,0.04300283,1.45052931,0.06924201,1.24749918
-5.29164582,6.16317126,1.60089243,2.12752448,0.66315853,0.52707668,0.04236295,1.45861097,0.06944880,1.25891602
-5.28564282,6.20184086,1.63218578,2.14821362,0.66677685,0.52825169,0.04165916,1.46621883,0.06948430,1.27099606
-5.27963982,6.24228896,1.66524313,2.17043132,0.66986453,0.53022736,0.04089896,1.47355979,0.06936342,1.28384362
-5.27363682,6.28510980,1.70005099,2.19427925,0.67257277,0.53303004,0.04009117,1.48083943,0.06910393,1.29755558
-5.26763382,6.33081133,1.73655584,2.21980610,0.67506252,0.53667123,0.03924580,1.48825164,0.06872563,1.31220922
-5.26163082,6.37977510,1.77465569,2.24699747,0.67749707,0.54114560,0.03837379,1.49596870,0.06824946,1.32785110
-5.25562781,6.43222226,1.81419353,2.27576844,0.68003505,0.54642974,0.03748669,1.50413229,0.06769670,1.34448787
-5.24962481,6.48818818,1.85495317,2.30595973,0.68282442,0.55248142,0.03659641,1.51284598,0.06708813,1.36207944
-5.24362181,6.54750743,1.89665791,2.33733777,0.68599757,0.55923977,0.03571485,1.52216990,0.06644343,1.38053531
-5.23761881,6.60981040,1.93897231,2.36959888,0.68966784,0.56662633,0.03485363,1.53211753,0.06578058,1.39971409
-5.23161581,6.67453183,1.98150709,2.40237741,0.69392749,0.57454691,0.03402373,1.54265507,0.06511556,1.41942646
-5.22561281,6.74093071,2.02382703,2.43525737,0.69884708,0.58289436,0.03323526,1.55370317,0.06446215,1.43944134
-5.21960980,6.80812020,2.06546135,2.46778698,0.70447622,0.59155202,0.03249725,1.56514090,0.06383190,1.45949495
-5.21360680,6.87510532,2.10591618,2.49949505,0.71084535,0.60039768,0.03181739,1.57681144,0.06323432,1.47930213
-5.20760380,6.94082595,2.14468822,2.52990829,0.71796837,0.60930791,0.03120199,1.58852922,0.06267711,1.49856914
-5.20160080,7.00420176,2.18127896,2.55856823,0.72584561,0.61816238,0.03065582,1.60008774,0.06216656,1.51700721
-5.19559780,7.06417615,2.21520846,2.58504672,0.73446699,0.62684806,0.03018208,1.61126747,0.06170793,1.53434574
-5.18959480,7.11975600,2.24602810,2.60895900,0.74381479,0.63526287,0.02978244,1.62184347,0.06130584,1.55034443
-5.18359180,7.17004471,2.27333152,2.62997342,0.75386592,0.64331870,0.02945699,1.63159194,0.06096464,1.56480351
-5.17758879,7.21426633,2.29676316,2.64781732,0.76459332,0.65094354,0.02920438,1.64029555,0.06068869,1.57757126
-5.17158579,7.25177969,2.31602430,2.66227884,0.77596641,0.65808263,0.02902183,1.64774719,0.06048246,1.58854864
-5.16558279,7.28208192,2.33087614,2.67320459,0.78795055,0.66469856,0.02890525,1.65375217,0.06035059,1.59769046
-5.15957979,7.30480205,2.34114036,2.68049373,0.80050558,0.67077036,0.02884935,1.65812889,0.06029773,1.60500341
-5.15357679,7.31968566,2.34669714,2.68408908,0.81358355,0.67629167,0.02884776,1.66070827,0.06032829,1.61054096
-5.14757379,7.32657282,2.34748125,2.68396611,0.82712605,0.68126821,0.02889317,1.66133227,0.06044605,1.61439572
-5.14157079,7.32537170,2.34347672,2.68012098,0.84106123,0.68571470,0.02897745,1.65985204,0.06065374,1.61668981
-5.13556778,7.31603049,2.33471064,2.67255860,0.85530114,0.68965149,0.02909188,1.65612604,0.06095247,1.61756400
-5.12956478,7.29851066,2.32124678,2.66128196,0.86973947,0.69310124,0.02922725,1.65001864,0.06134129,1.61716655
-5.12356178,7.27276390,2.30317955,2.64628357,0.88425024,0.69608585,0.02937414,1.64139965,0.06181671,1.61564234
-5.11755878,7.23871511,2.28062868,2.62753975,0.89868755,0.69862384,0.02952309,1.63014501,0.06237231,1.61312317
-5.11155578,7.19625283,2.25373516,2.60500844,0.91288665,0.70072841,0.02966485,1.61613871,0.06299855,1.60971987
-5.10555278,7.14522809,2.22265832,2.57863044,0.92666632,0.70240631,0.02979062,1.59927618,0.06368267,1.60551652
-5.09954977,7.08546163,2.18757429,2.54833431,0.93983267,0.70365749,0.02989228,1.57946875,0.06440881,1.60056719
-5.09354677,7.01675882,2.14867557,2.51404418,0.95218397,0.70447555,0.02996266,1.55664907,0.06515824,1.59489515
-5.08754377,6.93893089,2.10617153,2.47569014,0.96351651,0.70484887,0.02999571,1.53077703,0.06590988,1.58849444
-5.08154077,6.85182044,2.06028937,2.43322002,0.97363090,0.70476231,0.02998670,1.50184577,0.06664083,1.58133345
-5.07553777,6.75532905,2.01127529,2.38661194,0.98233863,0.70419918,0.02993236,1.46988719,0.06732716,1.57336009
-5.06953477,6.64944437,1.95939534,2.33588625,0.98946832,0.70314335,0.02983097,1.43497655,0.06794464,1.56450792
-5.06353177,6.53426425,1.90493563,2.28111614,0.99487134,0.70158120,0.02968238,1.39723570,0.06846964,1.55470273
-5.05752876,6.41001588,1.84820169,2.22243591,0.99842634,0.69950320,0.02948795,1.35683455,0.06887988,1.54386885
-5.05152576,6.27706794,1.78951660,2.16004633,1.00004249,0.69690502,0.02925047,1.31399061,0.06915524,1.53193485
-5.04552276,6.13593487,1.72921810,2.09421646,0.99966118,0.69378791,0.02897396,1.26896643,0.06927837,1.51883803
-5.03951976,5.98727245,1.66765452,2.02528194,0.99725611,0.69015843,0.02866345,1.22206501,0.06923522,1.50452755
-5.03351676,5.83186506,1.60517979,1.95363966,0.99283177,0.68602738,0.02832466,1.17362345,0.06901543,1.48896598
-5.02751376,5.67060537,1.54214786,1.87973921,0.98642059,0.68140823,0.02796374,1.12400495,0.06861245,1.47212940
-5.02151076,5.50446776,1.47890675,1.80407157,0.97807881,0.67631495,0.02758688,1.07358978,0.06802364,1.45400609
-5.01550775,5.33447752,1.41579272,1.72715587,0.96788160,0.67075960,0.02719999,1.02276554,0.06725004,1.43459427
-5.00950475,5.16167777,1.35312491,1.64952491,0.95591773,0.66474989,0.02680838,0.97191726,0.06629618,1.41389915
-5.00350175,4.98709651,1.29120075,1.57171045,0.94228430,0.65828688,0.02641649,0.92141791,0.06516962,1.39192986
-4.99749875,4.81171591,1.23029243,1.49422899,0.92708172,0.65136314,0.02602762,0.87161964,0.06388053,1.36869660
-4.99149575,4.63644600,1.17064473,1.41756897,0.91040963,0.64396160,0.02564384,0.82284626,0.06244121,1.34420848
-4.98549275,4.46210415,1.11247414,1.34217995,0.89236382,0.63605520,0.02526585,0.77538729,0.06086553,1.31847240
-4.97948974,4.28940178,1.05596940,1.26846435,0.87303435,0.62760756,0.02489300,0.72949360,0.05916855,1.29149326
-4.97348674,4.11893877,1.00129325,1.19677203,0.85250514,0.61857458,0.02452339,0.68537500,0.05736603,1.26327547
-4.96748374,3.95120560,0.94858524,1.12739782,0.83085481,0.60890714,0.02415402,0.64319950,0.05547418,1.23382593
-4.96148074,3.78659284,0.89796529,1.06058197,0.80815883,0.59855461,0.02378106,0.60309431,0.05350938,1.20315819
-4.95547774,3.62540701,0.84953773,0.99651322,0.78449249,0.58746921,0.02340012,0.56514822,0.05148807,1.17129764
-4.94947474,3.46789129,0.80339537,0.93533412,0.75993474,0.57561076,0.02300659,0.52941529,0.04942668,1.13828722
-4.94347174,3.31424961,0.75962341,0.87714807,0.73457220,0.56295179,0.02259607,0.49591923,0.04734171,1.10419342
-4.93746873,3.16467205,0.71830270,0.82202748,0.70850323,0.54948254,0.02216469,0.46465844,0.04524978,1.06911188
-4.93146573,3.01935997,0.67951229,0.77002248,0.68184147,0.53521562,0.02170948,0.43561118,0.04316781,1.03317240
-4.92546273,2.87854879,0.64333093,0.72116949,0.65471875,0.52019007,0.02122873,0.40874058,0.04111317,0.99654269
-4.91945973,2.74252713,0.60983742,0.67549910,0.62728683,0.50447441,0.02072225,0.38399933,0.03910388,0.95943063
-4.91345673,2.61165087,0.57910988,0.63304287,0.59971803,0.48816864,0.02019157,0.36133365,0.03715873,0.92208487
-4.90745373,2.48635125,0.55122393,0.59383845,0.57220445,0.47140486,0.01964010,0.34068654,0.03529739,0.88479342
-4.90145073,2.36713664,0.52624985,0.55793298,0.54495584,0.45434651,0.01907318,0.32200014,0.03354056,0.84788036
-4.89544772,2.25458757,0.50424899,0.52538443,0.51819623,0.43718614,0.01849800,0.30521719,0.03190989,0.81170073
-4.88944472,2.14934571,0.48526963,0.49626090,0.49215942,0.42014178,0.01792351,0.29028165,0.03042803,0.77663369
-4.88344172,2.05209703,0.46934257,0.47063797,0.46708358,0.40345200,0.01736020,0.27713847,0.02911848,0.74307434
-4.87743872,1.96355031,0.45647664,0.44859438,0.44320519,0.38736982,0.01681981,0.26573277,0.02800545,0.71142451
-4.87143572,1.88441208,0.44665451,0.43020607,0.42075275,0.37215579,0.01631494,0.25600848,0.02711365,0.68208285
-4.86543272,1.81535921,0.43982901,0.41553923,0.39994042,0.35807036,0.01585872,0.24790670,0.02646805,0.65543470
-4.85942971,1.75701056,0.43592013,0.40464257,0.38096194,0.34536598,0.01546430,0.24136385,0.02609350,0.63184206
-4.85342671,1.70989908,0.43481296,0.39753930,0.36398513,0.33427914,0.01514443,0.23630988,0.02601445,0.61163410
-4.84742371,1.67444553,0.43635663,0.39421935,0.34914713,0.32502283,0.01491103,0.23266667,0.02625450,0.59509854
-4.84142071,1.65093520,0.44036440,0.39463217,0.33655063,0.31777952,0.01477470,0.23034674,0.02683598,0.58247402
-4.83541771,1.63949845,0.44661489,0.39868065,0.32626104,0.31269513,0.01474440,0.22925241,0.02777944,0.57394394
-4.82941471,1.64009611,0.45485451,0.40621649,0.31830492,0.30987419,0.01482704,0.22927545,0.02910318,0.56963164
-4.82341171,1.65251021,0.46480092,0.41703736,0.31266940,0.30937635,0.01502726,0.23029730,0.03082266,0.56959721
-4.81740870,1.67634066,0.47614758,0.43088618,0.30930271,0.31121450,0.01534721,0.23218990,0.03294997,0.57383589
-4.81140570,1.71100794,0.48856914,0.44745264,0.30811576,0.31535453,0.01578644,0.23481705,0.03549324,0.58227803
-4.80540270,1.75576190,0.50172768,0.46637704,0.30898453,0.32171682,0.01634188,0.23803632,0.03845607,0.59479069
-4.79939970,1.80969649,0.51527943,0.48725653,0.31175335,0.33017935,0.01700792,0.24170138,0.04183705,0.61118058
-4.79339670,1.87176995,0.52888199,0.50965354,0.31623872,0.34058248,0.01777658,0.24566480,0.04562922,0.63119859
-4.78739370,1.94082986,0.54220171,0.53310616,0.32223378,0.35273507,0.01863771,0.24978098,0.04981973,0.65454548
-4.78139070,2.01564248,0.55492114,0.55714023,0.32951310,0.36642192,0.01957937,0.25390940,0.05438957,0.68087878
-4.77538769,2.09492515,0.56674615,0.58128264,0.33783782,0.38141201,0.02058816,0.25791774,0.05931346,0.70982079
-4.76938469,2.17738093,0.57741274,0.60507527,0.34696091,0.39746746,0.02164970,0.26168508,0.06455990,0.74096731
-4.76338169,2.26173422,0.58669316,0.62808914,0.35663251,0.41435268,0.02274900,0.26510470,0.07009141,0.77389722
-4.75737869,2.34676599,0.59440113,0.64993804,0.36660526,0.43184339,0.02387101,0.26808667,0.07586508,0.80818240
-4.75137569,2.43134741,0.60039605,0.67029105,0.37663949,0.44973510,0.02500104,0.27055992,0.08183319,0.84339789
-4.74537269,2.51447057,0.60458597,0.68888335,0.38650803,0.46785070,0.02612516,0.27247377,0.08794417,0.87913196
-4.73936968,2.59527480,0.60692917,0.70552476,0.39600086,0.48604669,0.02723060,0.27379877,0.09414365,0.91499580
-4.73336668,2.67306773,0.60743422,0.72010562,0.40492909,0.50421787,0.02830606,0.27452690,0.10037579,0.95063244
-4.72736368,2.74733972,0.60615863,0.73259946,0.41312853,0.52230011,0.02934191,0.27467099,0.10658457,0.98572456
-4.72136068,2.81777115,0.60320578,0.74306253,0.42046243,0.54027101,0.03033037,0.27426344,0.11271527,1.02000084
-4.71535768,2.88423180,0.59872052,0.75162984,0.42682353,0.55814853,0.03126550,0.27335415,0.11871584,1.05324059
-4.70935468,2.94677235,0.59288331,0.75850801,0.43213526,0.57598724,0.03214319,0.27200789,0.12453825,1.08527630
-4.70335168,3.00560785,0.58590329,0.76396503,0.43635201,0.59387266,0.03296098,0.27030110,0.13013964,1.11599392
-4.69734867,3.06109397,0.57801038,0.76831748,0.43945845,0.61191367,0.03371784,0.26831816,0.13548331,1.14533080
-4.69134567,3.11369665,0.56944673,0.77191560,0.44146794,0.63023332,0.03441391,0.26614753,0.14053936,1.17327131
-4.68534267,3.16395659,0.56045798,0.77512703,0.44242009,0.64895855,0.03505005,0.26387766,0.14528507,1.19984012
-4.67933967,3.21244990,0.55128454,0.77831973,0.44237750,0.66820916,0.03562757,0.26159302,0.14970490,1.22509352
-4.67333667,3.25974696,0.54215330,0.78184512,0.44142177,0.68808667,0.03614778,0.25937033,0.15379015,1.24910918
-4.66733367,3.30637115,0.53327023,0.78602196,0.43964909,0.70866357,0.03661162,0.25727523,0.15753830,1.27197461
-4.66133067,3.35275974,0.52481398,0.79112189,0.43716539,0.72997359,0.03701934,0.25535952,0.16095195,1.29377518
-4.65532766,3.39922878,0.51693092,0.79735723,0.43408144,0.75200352,0.03737026,0.25365913,0.16403765,1.31458216
-4.64932466,3.44594387,0.50973178,0.80487155,0.43050794,0.77468703,0.03766250,0.25219279,0.16680443,1.33444148
-4.64332166,3.49289855,0.50328993,0.81373354,0.42655098,0.79790103,0.03789298,0.25096164,0.16926230,1.35336393
