energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.22661331,6.44037074,0.51880260,1.62354958,3.05240773,1.57189822,0.03773123,0.67805828,0.08278922,3.17161432
-3.22061031,6.23794584,0.50604388,1.57150134,2.95269960,1.52826571,0.03668025,0.65854183,0.08015410,3.06126622
-3.21460730,6.03958614,0.49298960,1.52283090,2.85484346,1.48481251,0.03562690,0.63888756,0.07758593,2.95059242
-3.20860430,5.84750453,0.47982601,1.47788383,2.75984458,1.44219146,0.03458852,0.61934085,0.07512362,2.84087586
-3.20260130,5.66370105,0.46673798,1.43692480,2.66859444,1.40101626,0.03358096,0.60012873,0.07280076,2.73332291
-3.19659830,5.48993387,0.45390668,1.40013787,2.58185853,1.36184755,0.03261813,0.58145626,0.07064497,2.62904380
-3.19059530,5.32769486,0.44150723,1.36762748,2.50026677,1.32518057,0.03171176,0.56350358,0.06867749,2.52903560
-3.18459230,5.17819069,0.42970632,1.33942016,2.42430678,1.29143471,0.03087113,0.54642364,0.06691301,2.43416795
-3.17858929,5.04232968,0.41865977,1.31546698,2.35432023,1.26094542,0.03010287,0.53034059,0.06535968,2.34517210
-3.17258629,4.92071520,0.40851020,1.29564686,2.29050264,1.23395857,0.02941094,0.51534901,0.06401939,2.26263332
-3.16658329,4.81364574,0.39938458,1.27977092,2.23290646,1.21062761,0.02879666,0.50151379,0.06288816,2.18698695
-3.16058029,4.72112198,0.39139206,1.26758789,2.18144788,1.19101333,0.02825878,0.48887079,0.06195681,2.11851806
-3.15457729,4.64286054,0.38462185,1.25879071,2.13591682,1.17508641,0.02779369,0.47742815,0.06121163,2.05736471
-3.14857429,4.57831442,0.37914138,1.25302426,2.09599024,1.16273238,0.02739571,0.46716819,0.06063526,2.00352451
-3.14257129,4.52669923,0.37499480,1.24989424,2.06124820,1.15375891,0.02705741,0.45804997,0.06020760,1.95686427
-3.13656828,4.48702467,0.37220190,1.24897698,2.03119222,1.14790492,0.02677003,0.45001218,0.05990668,1.91713238
-3.13056528,4.45813017,0.37075742,1.24982997,2.00526541,1.14485137,0.02652381,0.44297644,0.05970962,1.88397331
-3.12456228,4.43872361,0.37063104,1.25200281,1.98287360,1.14423313,0.02630851,0.43685091,0.05959345,1.85694387
-3.11855928,4.42742188,0.37176779,1.25504829,1.96340677,1.14565165,0.02611377,0.43153401,0.05953595,1.83553069
-3.11255628,4.42279207,0.37408919,1.25853312,1.94626013,1.14868796,0.02592953,0.42691819,0.05951632,1.81916829
-3.10655328,4.42339212,0.37749491,1.26204798,1.93085402,1.15291574,0.02574641,0.42289371,0.05951574,1.80725734
-3.10055028,4.42780967,0.38186507,1.26521654,1.91665210,1.15791396,0.02555597,0.41935229,0.05951788,1.79918255
-3.09454727,4.43469833,0.38706302,1.26770316,1.90317728,1.16327901,0.02535104,0.41619055,0.05950921,1.79432989
-3.08854427,4.44281032,0.39293865,1.26921887,1.89002492,1.16863591,0.02512586,0.41331315,0.05947922,1.79210270
-3.08254127,4.45102494,0.39933205,1.26952572,1.87687301,1.17364846,0.02487623,0.41063571,0.05942053,1.79193640
-3.07653827,4.45837234,0.40607745,1.26843920,1.86348927,1.17802817,0.02459954,0.40808716,0.05932888,1.79331161
-3.07053527,4.46405229,0.41300737,1.26582889,1.84973492,1.18154173,0.02429483,0.40561183,0.05920301,1.79576545
-3.06453227,4.46744774,0.41995683,1.26161741,1.83556540,1.18401707,0.02396266,0.40317096,0.05904457,1.79890087
-3.05852926,4.46813313,0.42676741,1.25577787,1.82102811,1.18534761,0.02360505,0.40074366,0.05885780,1.80239397
-3.05252626,4.46587741,0.43329120,1.24833003,1.80625731,1.18549484,0.02322532,0.39832743,0.05864932,1.80599906
-3.04652326,4.46064201,0.43939437,1.23933557,1.79146660,1.18448902,0.02282792,0.39593796,0.05842781,1.80955152
-3.04052026,4.45257372,0.44496029,1.22889255,1.77693921,1.18242779,0.02241817,0.39360843,0.05820370,1.81296827
-3.03451726,4.44199280,0.44989219,1.21712960,1.76301633,1.17947289,0.02200211,0.39138818,0.05798883,1.81624595
-3.02851426,4.42937642,0.45411502,1.20419991,1.75008399,1.17584470,0.02158623,0.38934071,0.05779610,1.81945653
-3.02251126,4.41533788,0.45757680,1.19027531,1.73855860,1.17181473,0.02117724,0.38754126,0.05763916,1.82274068
-3.01650825,4.40060173,0.46024904,1.17554068,1.72887162,1.16769620,0.02078180,0.38607366,0.05753208,1.82629870
-3.01050525,4.38597546,0.46212654,1.16018862,1.72145364,1.16383277,0.02040634,0.38502694,0.05748902,1.83037932
-3.00450225,4.37231832,0.46322631,1.14441472,1.71671826,1.16058579,0.02005681,0.38449137,0.05752391,1.83526656
-2.99849925,4.36050786,0.46358588,1.12841315,1.71504611,1.15832032,0.01973847,0.38455445,0.05765016,1.84126495
-2.99249625,4.35140535,0.46326091,1.11237287,1.71676954,1.15739051,0.01945568,0.38529664,0.05788036,1.84868364
-2.98649325,4.34582094,0.46232223,1.09647418,1.72215832,1.15812468,0.01921178,0.38678729,0.05822602,1.85781987
-2.98049025,4.34447991,0.46085262,1.08088571,1.73140695,1.16081093,0.01900886,0.38908067,0.05869735,1.86894253
-2.97448724,4.34799120,0.45894309,1.06576186,1.74462400,1.16568361,0.01884773,0.39221253,0.05930297,1.88227630
-2.96848424,4.35681962,0.45668931,1.05124043,1.76182404,1.17291161,0.01872782,0.39619717,0.06004984,1.89798743
-2.96248124,4.37126291,0.45418789,1.03744079,1.78292251,1.18258872,0.01864711,0.40102530,0.06094305,1.91617145
-2.95647824,4.39143494,0.45153301,1.02446223,1.80773390,1.19472680,0.01860222,0.40666275,0.06198578,1.93684381
-2.95047524,4.41725581,0.44881340,1.01238276,1.83597351,1.20925207,0.01858844,0.41305016,0.06317926,1.95993375
-2.94447224,4.44844946,0.44610974,1.00125827,1.86726282,1.22600473,0.01859985,0.42010369,0.06452277,1.98528186
-2.93846923,4.48454912,0.44349273,0.99112207,1.90113839,1.24474204,0.01862953,0.42771673,0.06601379,2.01264155
-2.93246623,4.52491034,0.44102177,0.98198487,1.93706397,1.26514477,0.01866978,0.43576262,0.06764800,2.04168427
-2.92646323,4.56873099,0.43874423,0.97383516,1.97444537,1.28682668,0.01871238,0.44409818,0.06941954,2.07200838
-2.92046023,4.61507724,0.43669544,0.96663995,2.01264746,1.30934659,0.01874888,0.45256796,0.07132108,2.10315123
-2.91445723,4.66291411,0.43489916,0.96034594,2.05101241,1.33222254,0.01877097,0.46100899,0.07334404,2.13460354
-2.90845423,4.71113905,0.43336853,0.95488087,2.08887845,1.35494718,0.01877077,0.46925583,0.07547872,2.16582568
-2.90245123,4.75861663,0.43210737,0.95015525,2.12559805,1.37700377,0.01874112,0.47714554,0.07771441,2.19626461
-2.89644822,4.80421261,0.43111160,0.94606410,2.16055476,1.39788190,0.01867593,0.48452260,0.08003945,2.22537077
-2.89044522,4.84682560,0.43037083,0.94248885,2.19317782,1.41709231,0.01857038,0.49124322,0.08244129,2.25261393
-2.88444222,4.88541483,0.42986967,0.93929930,2.22295395,1.43418004,0.01842113,0.49717910,0.08490640,2.27749720
-2.87843922,4.91902283,0.42958901,0.93635546,2.24943571,1.44873548,0.01822643,0.50222030,0.08742020,2.29956860
-2.87243622,4.94679224,0.42950691,0.93350947,2.27224640,1.46040286,0.01798618,0.50627727,0.08996691,2.31842965
-2.86643322,4.96797641,0.42959910,0.93060741,2.29108125,1.46888606,0.01770188,0.50928184,0.09252937,2.33374081
-2.86043022,4.98194404,0.42983913,0.92749124,2.30570537,1.47395174,0.01737658,0.51118727,0.09508890,2.34522376
-2.85442721,4.98817826,0.43019826,0.92400066,2.31594883,1.47542985,0.01701463,0.51196749,0.09762512,2.35266069
-2.84842421,4.98627136,0.43064487,0.91997526,2.32169939,1.47321196,0.01662154,0.51161544,0.10011582,2.35589109
-2.84242121,4.97591622,0.43114387,0.91525677,2.32289394,1.46724773,0.01620364,0.51014094,0.10253702,2.35480669
-2.83641821,4.95689603,0.43165591,0.90969166,2.31950926,1.45754013,0.01576780,0.50756813,0.10486297,2.34934506
-2.83041521,4.92907362,0.43213672,0.90313401,2.31155299,1.44413986,0.01532112,0.50393266,0.10706643,2.33948289
-2.82441221,4.89238197,0.43253665,0.89544873,2.29905565,1.42713958,0.01487063,0.49927902,0.10911906,2.32522951
-2.81840920,4.84681693,0.43280051,0.88651504,2.28206437,1.40666840,0.01442299,0.49365796,0.11099190,2.30662142
-2.81240620,4.79243319,0.43286793,0.87623024,2.26063872,1.38288695,0.01398423,0.48712440,0.11265610,2.28371831
-2.80640320,4.72934392,0.43267420,0.86451355,2.23484902,1.35598348,0.01355961,0.47973579,0.11408372,2.25660108
-2.80040020,4.65772432,0.43215168,0.85130993,2.20477722,1.32617097,0.01315346,0.47155106,0.11524869,2.22537191
-2.79439720,4.57781876,0.43123188,0.83659370,2.17052008,1.29368529,0.01276908,0.46263020,0.11612783,2.19015655
-2.78839420,4.48995081,0.42984797,0.82037178,2.13219444,1.25878444,0.01240882,0.45303448,0.11670189,2.15110838
-2.78239120,4.39453526,0.42793781,0.80268626,2.08994396,1.22174843,0.01207405,0.44282707,0.11695654,2.10841410
-2.77638819,4.29209090,0.42544729,0.78361621,2.04394680,1.18287974,0.01176537,0.43207424,0.11688338,2.06230033
-2.77038519,4.18325260,0.42233380,0.76327852,1.99442338,1.14250376,0.01148270,0.42084663,0.11648072,2.01304051
-2.76438219,4.06878136,0.41856973,0.74182761,1.94164358,1.10096906,0.01122554,0.40922083,0.11575422,1.96096144
-2.75837919,3.94957094,0.41414564,0.71945391,1.88593268,1.05864696,0.01099312,0.39728070,0.11471727,1.90644862
-2.75237619,3.82664992,0.40907308,0.69638112,1.82767531,1.01593022,0.01078469,0.38511857,0.11339115,1.84994982
-2.74637319,3.70117820,0.40338668,0.67286222,1.76731699,0.97323053,0.01059966,0.37283594,0.11180483,1.79197628
-2.74037019,3.57443729,0.39714555,0.64917433,1.70536278,0.93097466,0.01043786,0.36054374,0.10999452,1.73310097
-2.73436718,3.44781426,0.39043357,0.62561252,1.64237308,0.88959926,0.01029959,0.34836184,0.10800286,1.67395383
-2.72836418,3.32277930,0.38335879,0.60248279,1.57895620,0.84954433,0.01018582,0.33641799,0.10587789,1.61521361
-2.72236118,3.20085752,0.37605162,0.58009438,1.51575827,0.81124556,0.01009815,0.32484593,0.10367171,1.55759674
-2.71635818,3.08359574,0.36866199,0.55875174,1.45345053,0.77512577,0.01003887,0.31378295,0.10143895,1.50184317
-2.71035518,2.97252556,0.36135553,0.53874639,1.39271460,0.74158573,0.01001088,0.30336671,0.09923513,1.44869985
-2.70435218,2.86912396,0.35430877,0.52034893,1.33422640,0.71099483,0.01001756,0.29373173,0.09711486,1.39890246
-2.69834917,2.77477308,0.34770367,0.50380157,1.27863916,0.68368197,0.01006263,0.28500541,0.09513010,1.35315594
-2.69234617,2.69072088,0.34172168,0.48931127,1.22656660,0.65992700,0.01014996,0.27730395,0.09332849,1.31211481
-2.68634317,2.61804421,0.33653740,0.47704398,1.17856659,0.63995325,0.01028335,0.27072832,0.09175173,1.27636398
-2.68034017,2.55761599,0.33231237,0.46711993,1.13512640,0.62392135,0.01046630,0.26536033,0.09043428,1.24640099
-2.67433717,2.51007784,0.32918902,0.45961035,1.09664976,0.61192474,0.01070179,0.26125927,0.08940224,1.22262026
-2.66833417,2.47581930,0.32728515,0.45453554,1.06344660,0.60398703,0.01099202,0.25845894,0.08867257,1.20530030
-2.66233117,2.45496468,0.32668916,0.45186450,1.03572564,0.60006133,0.01133825,0.25696557,0.08825266,1.19459419
-2.65632816,2.44736796,0.32745626,0.45151614,1.01359018,0.60003166,0.01174060,0.25675645,0.08814022,1.19052386
-2.65032516,2.45261617,0.32960580,0.45336186,0.99703722,0.60371627,0.01219796,0.25777956,0.08832361,1.19297851
-2.64432216,2.47004098,0.33311982,0.45722962,0.98595987,0.61087298,0.01270788,0.25995418,0.08878242,1.20171702
-2.63831916,2.49873827,0.33794294,0.46290924,0.98015287,0.62120603,0.01326654,0.26317236,0.08948842,1.21637453
-2.63231616,2.53759485,0.34398365,0.47015881,0.97932098,0.63437447,0.01386881,0.26730150,0.09040679,1.23647276
-2.62631316,2.58532142,0.35111679,0.47871196,0.98308983,0.65000163,0.01450830,0.27218761,0.09149753,1.26143380
-2.62031016,2.64049053,0.35918734,0.48828579,0.99101874,0.66768538,0.01517750,0.27765948,0.09271709,1.29059679
-2.61430715,2.70157828,0.36801530,0.49858921,1.00261503,0.68700879,0.01586799,0.28353333,0.09401996,1.32323698
-2.60830415,2.76700824,0.37740142,0.50933140,1.01734927,0.70755099,0.01657063,0.28961801,0.09536047,1.35858636
-2.60230115,2.83519611,0.38713365,0.52023013,1.03467090,0.72889759,0.01727579,0.29572045,0.09669433,1.39585524
-2.59629815,2.90459366,0.39699416,0.53101965,1.05402369,0.75065072,0.01797370,0.30165116,0.09798023,1.43425402
-2.59029515,2.97373042,0.40676644,0.54145804,1.07486048,0.77243802,0.01865465,0.30722971,0.09918116,1.47301444
-2.58429215,3.04125199,0.41624242,0.55133353,1.09665698,0.79392067,0.01930933,0.31228989,0.10026553,1.51140953
-2.57828914,3.10595358,0.42522941,0.56046988,1.11892388,0.81480006,0.01992905,0.31668444,0.10120807,1.54877174
-2.57228614,3.16680792,0.43355629,0.56873043,1.14121739,0.83482294,0.02050602,0.32028921,0.10199044,1.58450866
-2.56628314,3.22298677,0.44107916,0.57602083,1.16314763,0.85378517,0.02103354,0.32300653,0.10260145,1.61811588
-2.56028014,3.27387546,0.44768587,0.58229027,1.18438497,0.87153373,0.02150617,0.32476787,0.10303718,1.64918660
-2.55427714,3.31908021,0.45329958,0.58753130,1.20466410,0.88796729,0.02191988,0.32553546,0.10330060,1.67741784
-2.54827414,3.35842820,0.45788093,0.59177815,1.22378591,0.90303521,0.02227206,0.32530311,0.10340111,1.70261321
-2.54227114,3.39196073,0.46142904,0.59510366,1.24161734,0.91673518,0.02256160,0.32409594,0.10335379,1.72468209
-2.53626813,3.41991972,0.46398110,0.59761499,1.25808910,0.92910962,0.02278881,0.32196931,0.10317845,1.74363568
-2.53026513,3.44272864,0.46561065,0.59944821,1.27319177,0.94024112,0.02295538,0.31900672,0.10289861,1.75957990
-2.52426213,3.46096836,0.46642465,0.60076210,1.28697025,0.95024702,0.02306420,0.31531708,0.10254033,1.77270587
-2.51825913,3.47534940,0.46655938,0.60173127,1.29951704,0.95927346,0.02311928,0.31103108,0.10213112,1.78327810
-2.51225613,3.48668137,0.46617539,0.60253894,1.31096457,0.96748917,0.02312551,0.30629712,0.10169876,1.79162128
-2.50625313,3.49584111,0.46545169,0.60336976,1.32147689,0.97507919,0.02308850,0.30127670,0.10127027,1.79810603
-2.50025013,3.50374061,0.46457928,0.60440278,1.33124113,0.98223884,0.02301432,0.29613954,0.10087095,1.80313424
-2.49424712,3.51129596,0.46375442,0.60580494,1.34045893,0.98916806,0.02290939,0.29105850,0.10052360,1.80712468
-2.48824412,3.51939826,0.46317175,0.60772537,1.34933829,0.99606641,0.02278021,0.28620453,0.10024787,1.81049931
-2.48224112,3.52888765,0.46301750,0.61029052,1.35808595,1.00312880,0.02263320,0.28174171,0.10005982,1.81367071
-2.47623812,3.54053094,0.46346311,0.61360058,1.36690065,1.01054209,0.02247459,0.27782256,0.09997166,1.81703115
-2.47023512,3.55500355,0.46465931,0.61772691,1.37596737,1.01848252,0.02231021,0.27458376,0.09999166,1.82094344
-2.46423212,3.57287605,0.46673107,0.62271088,1.38545269,1.02711412,0.02214547,0.27214236,0.10012424,1.82573383
-2.45822911,3.59460540,0.46977329,0.62856393,1.39550139,1.03658782,0.02198522,0.27059258,0.10037018,1.83168688
-2.45222611,3.62053082,0.47384767,0.63526874,1.40623419,1.04704143,0.02183368,0.27000332,0.10072701,1.83904249
-2.44622311,3.65087418,0.47898063,0.64278164,1.41774676,1.05860016,0.02169448,0.27041643,0.10118947,1.84799480
-2.44022011,3.68574430,0.48516244,0.65103582,1.43010976,1.07137752,0.02157054,0.27184568,0.10174999,1.85869291
-2.43421711,3.72514503,0.49234758,0.65994543,1.44336983,1.08547671,0.02146415,0.27427674,0.10239928,1.87124317
-2.42821411,3.76898626,0.50045642,0.66941023,1.45755157,1.10099192,0.02137693,0.27766779,0.10312692,1.88571275
-2.42221111,3.81709747,0.50937795,0.67932063,1.47266001,1.11800975,0.02130989,0.28195112,0.10392193,1.90213438
-2.41620810,3.86924324,0.51897383,0.68956302,1.48868378,1.13661045,0.02126343,0.28703545,0.10477328,1.92051187
-2.41020510,3.92514000,0.52908325,0.70002499,1.50559852,1.15686877,0.02123742,0.29280897,0.10567048,1.94082620
-2.40420210,3.98447354,0.53952889,0.71060053,1.52337054,1.17885454,0.02123124,0.29914310,0.10660397,1.96304198
-2.39819910,4.04691659,0.55012337,0.72119483,1.54196051,1.20263276,0.02124384,0.30589674,0.10756559,1.98711400
-2.39219610,4.11214600,0.56067636,0.73172865,1.56132701,1.22826312,0.02127385,0.31292102,0.10854891,2.01299367
-2.38619310,4.17985882,0.57100175,0.74214203,1.58142990,1.25579910,0.02131966,0.32006422,0.10954952,2.04063509
-2.38019010,4.24978675,0.58092494,0.75239735,1.60223326,1.28528644,0.02137950,0.32717691,0.11056528,2.07000049
-2.37418709,4.32170833,0.59028962,0.76248143,1.62370787,1.31676113,0.02145157,0.33411690,0.11159642,2.10106488
-2.36818409,4.39545837,0.59896411,0.77240680,1.64583308,1.35024696,0.02153416,0.34075402,0.11264567,2.13381957
-2.36218109,4.47093391,0.60684660,0.78221188,1.66859797,1.38575253,0.02162573,0.34697439,0.11371821,2.16827433
-2.35617809,4.54809650,0.61386932,0.79196008,1.69200171,1.42326796,0.02172505,0.35268401,0.11482156,2.20445800
-2.35017509,4.62697009,0.62000128,0.80173783,1.71605311,1.46276132,0.02183127,0.35781166,0.11596542,2.24241730
-2.34417209,4.70763458,0.62524935,0.81165142,1.74076914,1.50417479,0.02194402,0.36231075,0.11716126,2.28221372
-2.33816908,4.79021475,0.62965775,0.82182284,1.76617262,1.54742089,0.02206343,0.36616020,0.11842196,2.32391835
-2.33216608,4.87486477,0.63330574,0.83238455,1.79228893,1.59237860,0.02219019,0.36936421,0.11976128,2.36760476
-2.32616308,4.96174870,0.63630359,0.84347345,1.81914186,1.63888990,0.02232552,0.37195095,0.12119313,2.41333996
-2.32016008,5.05101743,0.63878711,0.85522402,1.84674872,1.68675656,0.02247112,0.37397016,0.12273095,2.46117365
-2.31415708,5.14278307,0.64091074,0.86776117,1.87511476,1.73573764,0.02262912,0.37548989,0.12438682,2.51112627
-2.30815408,5.23709171,0.64283970,0.88119269,1.90422728,1.78554772,0.02280190,0.37659233,0.12617067,2.56317609
-2.30215108,5.33389587,0.64474132,0.89560189,1.93404949,1.83585605,0.02299202,0.37736908,0.12808939,2.61724613
-2.29614807,5.43302794,0.64677625,0.91104058,1.96451444,1.88628694,0.02320197,0.37791596,0.13014605,2.67319141
-2.29014507,5.53417609,0.64908960,0.92752279,1.99551944,1.93642128,0.02343405,0.37832773,0.13233911,2.73078733
-2.28414207,5.63686399,0.65180281,0.94501951,2.02692108,1.98579957,0.02369010,0.37869283,0.13466177,2.78971987
-2.27813907,5.74043574,0.65500636,0.96345467,2.05853132,2.03392623,0.02397131,0.37908844,0.13710150,2.84957823
-2.27213607,5.84404706,0.65875375,0.98270274,2.09011487,2.08027544,0.02427807,0.37957611,0.13963970,2.90985077
-2.26613307,5.94666372,0.66305717,1.00258804,2.12138803,2.12429832,0.02460976,0.38019820,0.14225154,2.96992445
-2.26013007,6.04706786,0.66788493,1.02288575,2.15201937,2.16543133,0.02496460,0.38097512,0.14490612,3.02908851
-2.25412706,6.14387235,0.67316076,1.04332496,2.18163220,2.20310582,0.02533958,0.38190378,0.14756676,3.08654231
-2.24812406,6.23554323,0.67876519,1.06359338,2.20980895,2.23675841,0.02573040,0.38295696,0.15019157,3.14140760
-2.24212106,6.32042978,0.68453875,1.08334382,2.23609755,2.26584198,0.02613145,0.38408404,0.15273421,3.19274494
-2.23611806,6.39680133,0.69028700,1.10220203,2.26001947,2.28983703,0.02653590,0.38521261,0.15514485,3.23957396
-2.23011506,6.46288979,0.69578701,1.11977594,2.28107955,2.30826301,0.02693576,0.38625128,0.15737131,3.28089688
-2.22411206,6.51693656,0.70079518,1.13566558,2.29877712,2.32068936,0.02732210,0.38709328,0.15936028,3.31572464
-2.21810905,6.55724206,0.70505590,1.14947377,2.31261825,2.32674600,0.02768521,0.38762079,0.16105863,3.34310471
-2.21210605,6.58221639,0.70831078,1.16081683,2.32212869,2.32613282,0.02801491,0.38770985,0.16241484,3.36214972
-2.20610305,6.59042908,0.71030799,1.16933524,2.32686717,2.31862811,0.02830078,0.38723556,0.16338027,3.37206576
-2.20010005,6.58065642,0.71081148,1.17470373,2.32643862,2.30409548,0.02853249,0.38607730,0.16391055,3.37217939
-2.19409705,6.55192438,0.70960947,1.17664052,2.32050684,2.28248930,0.02870015,0.38412395,0.16396672,3.36196235
-2.18809405,6.50354581,0.70652217,1.17491549,2.30880621,2.25385823,0.02879458,0.38127866,0.16351637,3.34105292
-2.18209105,6.43515047,0.70140833,1.16935690,2.29115214,2.21834706,0.02880761,0.37746313,0.16253455,3.30927309
-2.17608804,6.34670672,0.69417033,1.15985667,2.26744972,2.17619648,0.02873240,0.37262114,0.16100454,3.26664096
-2.17008504,6.23853421,0.68475784,1.14637389,2.23770037,2.12774095,0.02856365,0.36672135,0.15891839,3.21337761
-2.16408204,6.11130697,0.67316985,1.12893665,2.20200619,2.07340463,0.02829780,0.35975903,0.15627725,3.14990826
-2.15807904,5.96604674,0.65945509,1.10764204,2.16057184,2.01369550,0.02793314,0.35175699,0.15309154,3.07685747
-2.15207604,5.80410679,0.64371087,1.08265446,2.11370371,1.94919762,0.02746995,0.34276536,0.14938079,2.99503853
-2.14607304,5.62714651,0.62608046,1.05420223,2.06180648,1.88056189,0.02691051,0.33286054,0.14517338,2.90543725
-2.14007004,5.43709772,0.60674911,1.02257268,2.00537699,1.80849531,0.02625904,0.32214321,0.14050600,2.80919068
-2.13406703,5.23612364,0.58593899,0.98810579,1.94499560,1.73374907,0.02552162,0.31073557,0.13542295,2.70756140
-2.12806403,5.02657182,0.56390317,0.95118673,1.88131521,1.65710570,0.02470610,0.29877795,0.12997527,2.60190815
-2.12206103,4.81092241,0.54091892,0.91223730,1.81504815,1.57936550,0.02382184,0.28642482,0.12421971,2.49365386
-2.11605803,4.59173340,0.51728052,0.87170671,1.74695143,1.50133268,0.02287954,0.27384060,0.11821759,2.38425193
-2.11005503,4.37158451,0.49329201,0.83006185,1.67781062,1.42380138,0.02189100,0.26119512,0.11203356,2.27515202
-2.10405203,4.15302136,0.46925980,0.78777731,1.60842296,1.34754204,0.02086881,0.24865916,0.10573431,2.16776630
-2.09804902,3.93850167,0.44548569,0.74532550,1.53958008,1.27328836,0.01982612,0.23640010,0.09938726,2.06343733
-2.09204602,3.73034495,0.42226026,0.70316702,1.47205097,1.20172523,0.01877633,0.22457781,0.09305924,1.96340844
-2.08604302,3.53068724,0.39985697,0.66174170,1.40656566,1.13347795,0.01773285,0.21334096,0.08681526,1.86879768
-2.08004002,3.34144213,0.37852699,0.62146036,1.34380022,1.06910294,0.01670883,0.20282380,0.08071732,1.78057589
-2.07403702,3.16426896,0.35849494,0.58269764,1.28436351,1.00908023,0.01571697,0.19314354,0.07482334,1.69954971
-2.06803402,3.00054919,0.33995561,0.54578604,1.22878603,0.95380799,0.01476927,0.18439836,0.06918625,1.62634974
-2.06203102,2.85137114,0.32307168,0.51101123,1.17751142,0.90359902,0.01387688,0.17666597,0.06385321,1.56142425
-2.05602801,2.71752340,0.30797253,0.47860882,1.13089069,0.85867950,0.01304997,0.17000300,0.05886502,1.50503832
-2.05002501,2.59949677,0.29475391,0.44876251,1.08917925,0.81918973,0.01229759,0.16444483,0.05425572,1.45727830
-2.04402201,2.49749403,0.28347874,0.42160376,1.05253705,0.78518694,0.01162762,0.16000620,0.05005233,1.41806118
-2.03801901,2.41144706,0.27417864,0.39721267,1.02103134,0.75664999,0.01104668,0.15668219,0.04627484,1.38714834
-2.03201601,2.34104012,0.26685632,0.37562015,0.99464215,0.73348558,0.01056014,0.15444985,0.04293628,1.36416298
-2.02601301,2.28573811,0.26148861,0.35681122,0.97326984,0.71553583,0.01017208,0.15327007,0.04004302,1.34861028
-2.02001001,2.24481860,0.25802997,0.34072906,0.95674462,0.70258690,0.00988529,0.15308984,0.03759514,1.33989972
-2.01400700,2.21740602,0.25641646,0.32727985,0.94483726,0.69437817,0.00970131,0.15384477,0.03558695,1.33736818
-2.00800400,2.20250686,0.25656991,0.31633801,0.93727062,0.69061175,0.00962046,0.15546167,0.03400752,1.34030340
-2.00200100,2.19904437,0.25840218,0.30775173,0.93373137,0.69096193,0.00964186,0.15786124,0.03284137,1.34796652
-1.99599800,2.20589168,0.26181941,0.30134854,0.93388155,0.69508427,0.00976348,0.16096072,0.03206906,1.35961325
-1.98999500,2.22190231,0.26672607,0.29694075,0.93736921,0.70262403,0.00998222,0.16467642,0.03166791,1.37451286
-1.98399200,2.24593738,0.27302874,0.29433072,0.94383811,0.71322382,0.01029391,0.16892614,0.03161265,1.39196466
-1.97798899,2.27688888,0.28063945,0.29331568,0.95293588,0.72653018,0.01069340,0.17363135,0.03187600,1.41131156
-1.97198599,2.31369886,0.28947853,0.29369221,0.96432064,0.74219921,0.01117465,0.17871905,0.03242931,1.43195063
-1.96598299,2.35537454,0.29947691,0.29526021,0.97766598,0.75990106,0.01173076,0.18412340,0.03324312,1.45334078
-1.95997999,2.40099943,0.31057770,0.29782640,0.99266431,0.77932347,0.01235413,0.18978701,0.03428759,1.47500756
-1.95397699,2.44974092,0.32273711,0.30120745,1.00902869,0.80017432,0.01303647,0.19566182,0.03553305,1.49654555
-1.94797399,2.50085480,0.33592464,0.30523256,1.02649345,0.82218348,0.01376901,0.20170962,0.03695031,1.51761861
-1.94197099,2.55368713,0.35012246,0.30974577,1.04481373,0.84510392,0.01454259,0.20790227,0.03851109,1.53795843
-1.93596798,2.60767417,0.36532406,0.31460787,1.06376437,0.86871229,0.01534780,0.21422139,0.04018831,1.55736177
-1.92996498,2.66234063,0.38153213,0.31969791,1.08313828,0.89280917,0.01617516,0.22065785,0.04195636,1.57568675
-1.92396198,2.71729666,0.39875572,0.32491450,1.10274468,0.91721888,0.01701525,0.22721071,0.04379133,1.59284852
-1.91795898,2.77223389,0.41700673,0.33017662,1.12240744,0.94178907,0.01785894,0.23388596,0.04567125,1.60881450
-1.91195598,2.82692046,0.43629585,0.33542421,1.14196357,0.96638999,0.01869746,0.24069490,0.04757618,1.62359931
-1.90595298,2.88119516,0.45662799,0.34061818,1.16126211,0.99091349,0.01952265,0.24765219,0.04948839,1.63725945
-1.89994997,2.93496048,0.47799742,0.34574006,1.18016330,1.01527159,0.02032699,0.25477378,0.05139237,1.64988771
-1.89394697,2.98817441,0.50038269,0.35079106,1.19853825,1.03939462,0.02110378,0.26207464,0.05327488,1.66160712
-1.88794397,3.04084082,0.52374168,0.35579056,1.21626871,1.06322886,0.02184719,0.26956635,0.05512489,1.67256458
-1.88194097,3.09299831,0.54800680,0.36077403,1.23324715,1.08673353,0.02255226,0.27725485,0.05693349,1.68292374
-1.87593797,3.14470747,0.57308075,0.36579027,1.24937684,1.10987722,0.02321494,0.28513813,0.05869372,1.69285744
-1.86993497,3.19603663,0.59883302,0.37089814,1.26457182,1.13263366,0.02383205,0.29320422,0.06040038,1.70253945
-1.86393197,3.24704641,0.62509731,0.37616274,1.27875671,1.15497702,0.02440114,0.30142953,0.06204972,1.71213580
