energy_ev,total_up,B_p_up,B_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.83191596,10.24663280,0.41237744,0.00000000,2.57067166,7.72367845,2.30627137,0.00000000
-5.82591296,10.57066172,0.41714119,0.00000000,2.61175692,7.98003757,2.37733011,0.00000000
-5.81990995,10.86041812,0.42171669,0.00000000,2.64356544,8.20786405,2.44266825,0.00000000
-5.81390695,11.11284857,0.42611027,0.00000000,2.66593260,8.40440245,2.50189096,0.00000000
-5.80790395,11.32557941,0.43033040,0.00000000,2.67885629,8.56747563,2.55470768,0.00000000
-5.80190095,11.49697199,0.43438603,0.00000000,2.68249366,8.69554363,2.60093257,0.00000000
-5.79589795,11.62614960,0.43828436,0.00000000,2.67715221,8.78773934,2.64048034,0.00000000
-5.78989495,11.71299513,0.44202830,0.00000000,2.66327561,8.84387906,2.67335751,0.00000000
-5.78389195,11.75812008,0.44561360,0.00000000,2.64142490,8.86444800,2.69964975,0.00000000
-5.77788894,11.76280701,0.44902601,0.00000000,2.61225600,8.85056177,2.71950617,0.00000000
-5.77188594,11.72892964,0.45223879,0.00000000,2.57649475,8.80390646,2.73312164,0.00000000
-5.76588294,11.65885558,0.45521058,0.00000000,2.53491060,8.72666100,2.74071832,0.00000000
-5.75987994,11.55533803,0.45788414,0.00000000,2.48829062,8.62140668,2.74252795,0.00000000
-5.75387694,11.42140314,0.46018596,0.00000000,2.43741475,8.49102899,2.73877608,0.00000000
-5.74787394,11.26023984,0.46202696,0.00000000,2.38303404,8.33861737,2.72966955,0.00000000
-5.74187094,11.07509857,0.46330439,0.00000000,2.32585244,8.16736844,2.71538820,0.00000000
-5.73586793,10.86920438,0.46390487,0.00000000,2.26651339,7.98049754,2.69608160,0.00000000
-5.72986493,10.64568861,0.46370846,0.00000000,2.20559144,7.78116266,2.67187108,0.00000000
-5.72386193,10.40754194,0.46259376,0.00000000,2.14358924,7.57240389,2.64285713,0.00000000
-5.71785893,10.15758965,0.46044364,0.00000000,2.08093954,7.35709997,2.60913161,0.00000000
-5.71185593,9.89848840,0.45715130,0.00000000,2.01801194,7.13794244,2.57079395,0.00000000
-5.70585293,9.63274186,0.45262655,0.00000000,1.95512334,6.91742628,2.52797027,0.00000000
-5.69984992,9.36273161,0.44680165,0.00000000,1.89255116,6.69785505,2.48083376,0.00000000
-5.69384692,9.09075787,0.43963660,0.00000000,1.83054811,6.48135721,2.42962500,0.00000000
-5.68784392,8.81908473,0.43112341,0.00000000,1.76935717,6.26990993,2.37467027,0.00000000
-5.68184092,8.54998367,0.42128913,0.00000000,1.70922553,6.06536601,2.31639644,0.00000000
-5.67583792,8.28576978,0.41019746,0.00000000,1.65041630,5.86947978,2.25534099,0.00000000
-5.66983492,8.02882560,0.39794868,0.00000000,1.59321704,5.68392801,2.19215604,0.00000000
-5.66383192,7.78160857,0.38467797,0.00000000,1.53794430,5.51032244,2.12760554,0.00000000
-5.65782891,7.54663953,0.37055219,0.00000000,1.48494380,5.35021152,2.06255542,0.00000000
-5.65182591,7.32647105,0.35576507,0.00000000,1.43458612,5.20507005,1.99795662,0.00000000
-5.64582291,7.12363630,0.34053126,0.00000000,1.38725811,5.07627621,1.93482168,0.00000000
-5.63981991,6.94058031,0.32507935,0.00000000,1.34335051,4.96507710,1.87419576,0.00000000
-5.63381691,6.77957743,0.30964427,0.00000000,1.30324270,4.87254450,1.81712344,0.00000000
-5.62781391,6.64263945,0.29445938,0.00000000,1.26728545,4.79952391,1.76461281,0.00000000
-5.62181091,6.53142007,0.27974867,0.00000000,1.23578285,4.74658030,1.71759870,0.00000000
-5.61580790,6.44712167,0.26571936,0.00000000,1.20897466,4.71394455,1.67690680,0.00000000
-5.60980490,6.39041048,0.25255527,0.00000000,1.18702023,4.70146483,1.64322052,0.00000000
-5.60380190,6.36134602,0.24041126,0.00000000,1.16998509,4.70856694,1.61705231,0.00000000
-5.59779890,6.35932973,0.22940879,0.00000000,1.15783107,4.73422716,1.59872079,0.00000000
-5.59179590,6.38307710,0.21963303,0.00000000,1.15041075,4.77696063,1.58833500,0.00000000
-5.58579290,6.43061590,0.21113131,0.00000000,1.14746658,4.83482744,1.58578645,0.00000000
-5.57978989,6.49931216,0.20391308,0.00000000,1.14863493,4.90545747,1.59074946,0.00000000
-5.57378689,6.58592363,0.19795134,0.00000000,1.15345490,4.98609407,1.60268982,0.00000000
-5.56778389,6.68667927,0.19318527,0.00000000,1.16138149,5.07365558,1.62088131,0.00000000
-5.56178089,6.79738180,0.18952401,0.00000000,1.17180261,5.16481263,1.64442947,0.00000000
-5.55577789,6.91352905,0.18685135,0.00000000,1.18405901,5.25607827,1.67230138,0.00000000
-5.54977489,7.03044918,0.18503110,0.00000000,1.19746629,5.34390720,1.70336027,0.00000000
-5.54377189,7.14344377,0.18391283,0.00000000,1.21133796,5.42479999,1.73640337,0.00000000
-5.53776888,7.24793277,0.18333781,0.00000000,1.22500845,5.49540770,1.77020144,0.00000000
-5.53176588,7.33959522,0.18314488,0.00000000,1.23785518,5.55263250,1.80353831,0.00000000
-5.52576288,7.41449986,0.18317599,0.00000000,1.24931881,5.59371987,1.83524898,0.00000000
-5.51975988,7.46922051,0.18328129,0.00000000,1.25892087,5.61633881,1.86425477,0.00000000
-5.51375688,7.50093205,0.18332354,0.00000000,1.26627818,5.61864663,1.88959431,0.00000000
-5.50775388,7.50748371,0.18318180,0.00000000,1.27111389,5.59933620,1.91044964,0.00000000
-5.50175088,7.48744782,0.18275428,0.00000000,1.27326462,5.55766420,1.92616642,0.00000000
-5.49574787,7.44014322,0.18196030,0.00000000,1.27268401,5.49345991,1.93626828,0.00000000
-5.48974487,7.36563383,0.18074140,0.00000000,1.26944267,5.40711494,1.94046486,0.00000000
-5.48374187,7.26470411,0.17906166,0.00000000,1.26372483,5.29955554,1.93865409,0.00000000
-5.47773887,7.13881371,0.17690721,0.00000000,1.25582212,5.17219922,1.93091891,0.00000000
-5.47173587,6.99003471,0.17428510,0.00000000,1.24612485,5.02689871,1.91751897,0.00000000
-5.46573287,6.82097505,0.17122166,0.00000000,1.23511120,4.86587606,1.89887834,0.00000000
-5.45972986,6.63469209,0.16776031,0.00000000,1.22333483,4.69165030,1.87556950,0.00000000
-5.45372686,6.43460009,0.16395909,0.00000000,1.21141109,4.50696186,1.84829487,0.00000000
-5.44772386,6.22437519,0.15988802,0.00000000,1.20000235,4.31469667,1.81786611,0.00000000
-5.44172086,6.00786112,0.15562622,0.00000000,1.18980242,4.11781287,1.78518225,0.00000000
-5.43571786,5.78897810,0.15125913,0.00000000,1.18152042,3.91927210,1.75120680,0.00000000
-5.42971486,5.57163708,0.14687564,0.00000000,1.17586414,3.72197726,1.71694455,0.00000000
-5.42371186,5.35966047,0.14256544,0.00000000,1.17352302,3.52871787,1.68341818,0.00000000
-5.41770885,5.15671051,0.13841647,0.00000000,1.17515087,3.34212349,1.65164518,0.00000000
-5.41170585,4.96622529,0.13451261,0.00000000,1.18134846,3.16462561,1.62261495,0.00000000
-5.40570285,4.79136275,0.13093148,0.00000000,1.19264638,2.99842753,1.59726672,0.00000000
-5.39969985,4.63495238,0.12774268,0.00000000,1.20948827,2.84548179,1.57646820,0.00000000
-5.39369685,4.49945438,0.12500611,0.00000000,1.23221504,2.70747449,1.56099538,0.00000000
-5.38769385,4.38692615,0.12277068,0.00000000,1.26105058,2.58581563,1.55151388,0.00000000
-5.38169085,4.29899611,0.12107333,0.00000000,1.29608940,2.48163477,1.54856223,0.00000000
-5.37568784,4.23684485,0.11993824,0.00000000,1.33728704,2.39578133,1.55253754,0.00000000
-5.36968484,4.20119409,0.11937655,0.00000000,1.38445372,2.32882895,1.56368418,0.00000000
-5.36368184,4.19230359,0.11938626,0.00000000,1.43725182,2.28108360,1.58208585,0.00000000
-5.35767884,4.20997686,0.11995252,0.00000000,1.49519771,2.25259504,1.60766167,0.00000000
-5.35167584,4.25357562,0.12104830,0.00000000,1.55766811,2.24317163,1.64016650,0.00000000
-5.34567284,4.32204364,0.12263529,0.00000000,1.62391117,2.25239814,1.67919588,0.00000000
-5.33966983,4.41393970,0.12466512,0.00000000,1.69306203,2.27965661,1.72419548,0.00000000
-5.33366683,4.52747925,0.12708089,0.00000000,1.76416256,2.32414987,1.77447507,0.00000000
-5.32766383,4.66058406,0.12981877,0.00000000,1.83618458,2.38492745,1.82922649,0.00000000
-5.32166083,4.81093831,0.13280987,0.00000000,1.90805574,2.46091321,1.88754511,0.00000000
-5.31565783,4.97604962,0.13598208,0.00000000,1.97868704,2.55093409,1.94845393,0.00000000
-5.30965483,5.15331258,0.13926194,0.00000000,2.04700091,2.65374892,2.01092947,0.00000000
-5.30365183,5.34007261,0.14257642,0.00000000,2.11195857,2.76807638,2.07392832,0.00000000
-5.29764882,5.53368736,0.14585454,0.00000000,2.17258565,2.89262079,2.13641326,0.00000000
-5.29164582,5.73158328,0.14902881,0.00000000,2.22799490,3.02609471,2.19737802,0.00000000
-5.28564282,5.93130492,0.15203637,0.00000000,2.27740522,3.16723722,2.25586957,0.00000000
-5.27963982,6.13055493,0.15481988,0.00000000,2.32015637,3.31482693,2.31100728,0.00000000
-5.27363682,6.32722346,0.15732810,0.00000000,2.35571876,3.46768914,2.36199824,0.00000000
-5.26763382,6.51940591,0.15951622,0.00000000,2.38369854,3.62469688,2.40814851,0.00000000
-5.26163082,6.70540911,0.16134589,0.00000000,2.40383786,3.78476578,2.44887003,0.00000000
-5.25562781,6.88374627,0.16278505,0.00000000,2.41601085,3.94684352,2.48368359,0.00000000
-5.24962481,7.05312230,0.16380767,0.00000000,2.42021592,4.10989465,2.51221793,0.00000000
-5.24362181,7.21241112,0.16439330,0.00000000,2.41656511,4.27288212,2.53420583,0.00000000
-5.23761881,7.36062752,0.16452665,0.00000000,2.40527153,4.43474736,2.54947764,0.00000000
-5.23161581,7.49689621,0.16419719,0.00000000,2.38663545,4.59439060,2.55795319,0.00000000
-5.22561281,7.62042098,0.16339881,0.00000000,2.36103029,4.75065352,2.55963277,0.00000000
-5.21960980,7.73045655,0.16212955,0.00000000,2.32888891,4.90230609,2.55458795,0.00000000
-5.21360680,7.82628588,0.16039158,0.00000000,2.29069109,5.04803954,2.54295283,0.00000000
-5.20760380,7.90720461,0.15819114,0.00000000,2.24695235,5.18646664,2.52491627,0.00000000
-5.20160080,7.97251445,0.15553868,0.00000000,2.19821457,5.31613050,2.50071529,0.00000000
-5.19559780,8.02152586,0.15244907,0.00000000,2.14503829,5.43552223,2.47062989,0.00000000
-5.18959480,8.05357029,0.14894182,0.00000000,2.08799664,5.54310735,2.43497912,0.00000000
-5.18359180,8.06802096,0.14504122,0.00000000,2.02767051,5.63736015,2.39411829,0.00000000
-5.17758879,8.06432083,0.14077654,0.00000000,1.96464471,5.71680473,2.34843681,0.00000000
-5.17158579,8.04201551,0.13618191,0.00000000,1.89950458,5.78006069,2.29835643,0.00000000
-5.16558279,8.00078886,0.13129622,0.00000000,1.83283267,5.82589121,2.24432924,0.00000000
-5.15957979,7.94049811,0.12616266,0.00000000,1.76520503,5.85325089,2.18683513,0.00000000
-5.15357679,7.86120613,0.12082815,0.00000000,1.69718690,5.86133069,2.12637816,0.00000000
-5.14757379,7.76320776,0.11534253,0.00000000,1.62932749,5.84959715,2.06348181,0.00000000
-5.14157079,7.64704825,0.10975754,0.00000000,1.56215394,5.81782361,1.99868266,0.00000000
-5.13556778,7.51353175,0.10412567,0.00000000,1.49616440,5.76611118,1.93252281,0.00000000
-5.12956478,7.36371897,0.09849897,0.00000000,1.43182057,5.69489826,1.86554106,0.00000000
-5.12356178,7.19891340,0.09292772,0.00000000,1.36953999,5.60495742,1.79826315,0.00000000
-5.11755878,7.02063674,0.08745925,0.00000000,1.30968852,5.49737976,1.73119162,0.00000000
-5.11155578,6.83059439,0.08213684,0.00000000,1.25257362,5.37354725,1.66479578,0.00000000
-5.10555278,6.63063321,0.07699873,0.00000000,1.19843871,5.23509431,1.59950237,0.00000000
-5.09954977,6.42269350,0.07207745,0.00000000,1.14745939,5.08386060,1.53568762,0.00000000
-5.09354677,6.20875835,0.06739939,0.00000000,1.09974176,4.92183735,1.47367116,0.00000000
-5.08754377,5.99080305,0.06298468,0.00000000,1.05532326,4.75111011,1.41371246,0.00000000
-5.08154077,5.77074766,0.05884734,0.00000000,1.01417622,4.57380059,1.35600995,0.00000000
-5.07553777,5.55041550,0.05499579,0.00000000,0.97621429,4.39201080,1.30070337,0.00000000
-5.06953477,5.33149983,0.05143365,0.00000000,0.94130157,4.20777185,1.24787907,0.00000000
-5.06353177,5.11554064,0.04816071,0.00000000,0.90926420,4.02300003,1.19757847,0.00000000
-5.05752876,4.90391268,0.04517418,0.00000000,0.87990424,3.83946180,1.14980923,0.00000000
-5.05152576,4.69782508,0.04247001,0.00000000,0.85301508,3.65874903,1.10455859,0.00000000
-5.04552276,4.49833237,0.04004433,0.00000000,0.82839793,3.48226506,1.06180852,0.00000000
-5.03951976,4.30635558,0.03789486,0.00000000,0.80587866,3.31122144,1.02155178,0.00000000
-5.03351676,4.12271199,0.03602227,0.00000000,0.78532427,3.14664465,0.98380805,0.00000000
-5.02751376,3.94815082,0.03443141,0.00000000,0.76665819,2.98939151,0.94863951,0.00000000
-5.02151076,3.78339255,0.03313240,0.00000000,0.74987370,2.84017147,0.91616468,0.00000000
-5.01550775,3.62916862,0.03214144,0.00000000,0.73504477,2.69957366,0.88657008,0.00000000
-5.00950475,3.48625856,0.03148139,0.00000000,0.72233368,2.56809646,0.86011859,0.00000000
-5.00350175,3.35552166,0.03118203,0.00000000,0.71199496,2.44617708,0.83715419,0.00000000
-4.99749875,3.23792053,0.03128005,0.00000000,0.70437512,2.33421903,0.81810236,0.00000000
-4.99149575,3.13453416,0.03181864,0.00000000,0.69990811,2.23261540,0.80346588,0.00000000
-4.98549275,3.04655905,0.03284677,0.00000000,0.69910613,2.14176608,0.79381590,0.00000000
-4.97948974,2.97529714,0.03441818,0.00000000,0.70254618,2.06208800,0.78977825,0.00000000
-4.97348674,2.92213028,0.03658998,0.00000000,0.71085225,1.99401720,0.79201519,0.00000000
-4.96748374,2.88848167,0.03942099,0.00000000,0.72467373,1.93800276,0.80120308,0.00000000
-4.96148074,2.87576520,0.04296976,0.00000000,0.74466059,1.89449274,0.81800658,0.00000000
-4.95547774,2.88532464,0.04729240,0.00000000,0.77143593,1.86391273,0.84305007,0.00000000
-4.94947474,2.91836498,0.05244020,0.00000000,0.80556684,1.84663850,0.87688729,0.00000000
-4.94347174,2.97587871,0.05845711,0.00000000,0.84753452,1.84296398,0.91997028,0.00000000
-4.93746873,3.05857051,0.06537716,0.00000000,0.89770469,1.85306657,0.97261880,0.00000000
-4.93146573,3.16678368,0.07322192,0.00000000,0.95629950,1.87697183,1.03499138,0.00000000
-4.92546273,3.30043206,0.08199801,0.00000000,1.02337199,1.91451948,1.10705937,0.00000000
-4.91945973,3.45894103,0.09169488,0.00000000,1.09878435,1.96533303,1.18858511,0.00000000
-4.91345673,3.64120081,0.10228283,0.00000000,1.18219095,2.02879479,1.27910550,0.00000000
-4.90745373,3.84553522,0.11371147,0.00000000,1.27302726,2.10402814,1.37792184,0.00000000
-4.90145073,4.06968816,0.12590867,0.00000000,1.37050529,2.18988845,1.48409687,0.00000000
-4.89544772,4.31082986,0.13878006,0.00000000,1.47361632,2.28496371,1.59645957,0.00000000
-4.88944472,4.56558362,0.15220923,0.00000000,1.58114116,2.38758548,1.71361810,0.00000000
-4.88344172,4.83007354,0.16605862,0.00000000,1.69166810,2.49585043,1.83398076,0.00000000
-4.87743872,5.09999230,0.18017112,0.00000000,1.80361827,2.60765199,1.95578484,0.00000000
-4.87143572,5.37068760,0.19437249,0.00000000,1.91527790,2.72072148,2.07713256,0.00000000
-4.86543272,5.63726459,0.20847438,0.00000000,2.02483666,2.83267729,2.19603315,0.00000000
-4.85942971,5.89470139,0.22227808,0.00000000,2.13043089,2.94108073,2.31044996,0.00000000
-4.85342671,6.13797364,0.23557881,0.00000000,2.23019044,3.04349630,2.41835083,0.00000000
-4.84742371,6.36218380,0.24817046,0.00000000,2.32228749,3.13755443,2.51776029,0.00000000
-4.84142071,6.56269066,0.25985056,0.00000000,2.40498568,3.22101426,2.60681151,0.00000000
-4.83541771,6.73523437,0.27042545,0.00000000,2.47668781,3.29182403,2.68379639,0.00000000
-4.82941471,6.87605232,0.27971539,0.00000000,2.53598038,3.34817706,2.74721180,0.00000000
-4.82341171,6.98198170,0.28755940,0.00000000,2.58167337,3.38856094,2.79580040,0.00000000
-4.81740870,7.05054519,0.29381975,0.00000000,2.61283377,3.41179837,2.82858448,0.00000000
-4.81140570,7.08001647,0.29838582,0.00000000,2.62881166,3.41707817,2.84489173,0.00000000
-4.80540270,7.06946368,0.30117729,0.00000000,2.62925798,3.40397539,2.84437196,0.00000000
-4.79939970,7.01876944,0.30214646,0.00000000,2.61413334,3.37246007,2.82700434,0.00000000
-4.79339670,6.92862709,0.30127963,0.00000000,2.58370774,3.32289456,2.79309499,0.00000000
-4.78739370,6.80051384,0.29859753,0.00000000,2.53855123,3.25601982,2.74326520,0.00000000
-4.78139070,6.63664237,0.29415473,0.00000000,2.47951609,3.17293146,2.67843081,0.00000000
-4.77538769,6.43989305,0.28803811,0.00000000,2.40771130,3.07504683,2.59977381,0.00000000
-4.76938469,6.21372984,0.28036433,0.00000000,2.32447030,2.96406452,2.50870711,0.00000000
-4.76338169,5.96210328,0.27127660,0.00000000,2.23131350,2.84191813,2.40683424,0.00000000
-4.75737869,5.68934425,0.26094069,0.00000000,2.12990671,2.71072592,2.29590504,0.00000000
-4.75137569,5.40005248,0.24954039,0.00000000,2.02201727,2.57273849,2.17776941,0.00000000
-4.74537269,5.09898361,0.23727260,0.00000000,1.90946912,2.43028604,2.05433032,0.00000000
-4.73936968,4.79093839,0.22434225,0.00000000,1.79409858,2.28572701,1.92749783,0.00000000
-4.73336668,4.48065746,0.21095713,0.00000000,1.67771188,2.14139960,1.79914540,0.00000000
-4.72736368,4.17272443,0.19732289,0.00000000,1.56204585,1.99957728,1.67106977,0.00000000
-4.72136068,3.87147954,0.18363828,0.00000000,1.44873272,1.86242940,1.54495536,0.00000000
-4.71535768,3.58094578,0.17009090,0.00000000,1.33926970,1.73198733,1.42234392,0.00000000
-4.70935468,3.30476831,0.15685342,0.00000000,1.23499408,1.61011671,1.30461009,0.00000000
-4.70335168,3.04616786,0.14408043,0.00000000,1.13706394,1.49849563,1.19294299,0.00000000
-4.69734867,2.80790790,0.13190603,0.00000000,1.04644471,1.39859859,1.08833397,0.00000000
-4.69134567,2.59227505,0.12044211,0.00000000,0.96390147,1.31168587,0.99157035,0.00000000
-4.68534267,2.40107165,0.10977730,0.00000000,0.88999658,1.23879758,0.90323475,0.00000000
-4.67933967,2.23561919,0.09997677,0.00000000,0.82509237,1.18075161,0.82370962,0.00000000
-4.67333667,2.09677102,0.09108255,0.00000000,0.76935825,1.13814483,0.75318625,0.00000000
-4.66733367,1.98493259,0.08311450,0.00000000,0.72278164,1.11135647,0.69167763,0.00000000
-4.66133067,1.90008752,0.07607188,0.00000000,0.68518212,1.10055316,0.63903439,0.00000000
-4.65532766,1.84182790,0.06993523,0.00000000,0.65622812,1.10569475,0.59496321,0.00000000
-4.64932466,1.80938723,0.06466876,0.00000000,0.63545545,1.12654053,0.55904678,0.00000000
-4.64332166,1.80167479,0.06022285,0.00000000,0.62228709,1.16265539,0.53076481,0.00000000
-4.63731866,1.81731051,0.05653682,0.00000000,0.61605370,1.21341592,0.50951536,0.00000000
-4.63131566,1.85465939,0.05354176,0.00000000,0.61601435,1.27801638,0.49463603,0.00000000
-4.62531266,1.91186546,0.05116332,0.00000000,0.62137688,1.35547497,0.48542449,0.00000000
-4.61930965,1.98688476,0.04932449,0.00000000,0.63131775,1.44464071,0.48115796,0.00000000
-4.61330665,2.07751781,0.04794817,0.00000000,0.64500085,1.54420177,0.48111136,0.00000000
-4.60730365,2.18144180,0.04695962,0.00000000,0.66159523,1.65269570,0.48457390,0.00000000
-4.60130065,2.29624287,0.04628860,0.00000000,0.68029127,1.76852263,0.49086397,0.00000000
-4.59529765,2.41944928,0.04587129,0.00000000,0.70031549,1.88996187,0.49934211,0.00000000
-4.58929465,2.54856571,0.04565184,0.00000000,0.72094359,2.01519269,0.50942215,0.00000000
-4.58329165,2.68110923,0.04558367,0.00000000,0.74151181,2.14231971,0.52058040,0.00000000
-4.57728864,2.81464695,0.04563040,0.00000000,0.76142650,2.26940294,0.53236288,0.00000000
-4.57128564,2.94683552,0.04576637,0.00000000,0.78017186,2.39449248,0.54439065,0.00000000
-4.56528264,3.07546171,0.04597690,0.00000000,0.79731584,2.51566723,0.55636326,0.00000000
-4.55927964,3.19848357,0.04625820,0.00000000,0.81251416,2.63107684,0.56806022,0.00000000
-4.55327664,3.31407096,0.04661686,0.00000000,0.82551246,2.73898560,0.57934069,0.00000000
-4.54727364,3.42064402,0.04706913,0.00000000,0.83614644,2.83781682,0.59014123,0.00000000
-4.54127064,3.51690798,0.04763979,0.00000000,0.84434027,2.92619571,0.60047175,0.00000000
-4.53526763,3.60188244,0.04836084,0.00000000,0.85010284,3.00298902,0.61040958,0.00000000
-4.52926463,3.67492343,0.04926983,0.00000000,0.85352234,3.06733926,0.62009181,0.00000000
-4.52326163,3.73573646,0.05040810,0.00000000,0.85475887,3.11869171,0.62970588,0.00000000
-4.51725863,3.78437913,0.05181868,0.00000000,0.85403532,3.15681246,0.63947860,0.00000000
-4.51125563,3.82125239,0.05354421,0.00000000,0.85162672,3.18179612,0.64966370,0.00000000
-4.50525263,3.84707975,0.05562468,0.00000000,0.84784813,3.19406245,0.66052833,0.00000000
-4.49924962,3.86287477,0.05809521,0.00000000,0.84304148,3.19434147,0.67233855,0.00000000
-4.49324662,3.86989741,0.06098383,0.00000000,0.83756167,3.18364741,0.68534451,0.00000000
-4.48724362,3.86960084,0.06430943,0.00000000,0.83176225,3.16324238,0.69976555,0.00000000
-4.48124062,3.86357077,0.06807989,0.00000000,0.82598136,3.13459132,0.71577596,0.00000000
-4.47523762,3.85345993,0.07229051,0.00000000,0.82052829,3.09931019,0.73349179,0.00000000
-4.46923462,3.84092069,0.07692273,0.00000000,0.81567115,3.05910981,0.75295953,0.00000000
-4.46323162,3.82753926,0.08194339,0.00000000,0.81162646,3.01573815,0.77414701,0.00000000
-4.45722861,3.81477447,0.08730439,0.00000000,0.80855076,2.97092358,0.79693735,0.00000000
-4.45122561,3.80390457,0.09294294,0.00000000,0.80653495,2.92632197,0.82112611,0.00000000
-4.44522261,3.79598429,0.09878231,0.00000000,0.80560155,2.88346981,0.84642227,0.00000000
-4.43921961,3.79181460,0.10473326,0.00000000,0.80570504,2.84374540,0.87245295,0.00000000
-4.43321661,3.79192614,0.11069592,0.00000000,0.80673535,2.80833942,0.89877207,0.00000000
-4.42721361,3.79657699,0.11656224,0.00000000,0.80852428,2.77823560,0.92487266,0.00000000
-4.42121061,3.80576409,0.12221891,0.00000000,0.81085464,2.75420152,0.95020230,0.00000000
-4.41520760,3.81924711,0.12755053,0.00000000,0.81347154,2.73678897,0.97418138,0.00000000
-4.40920460,3.83658254,0.13244309,0.00000000,0.81609526,2.72634248,0.99622304,0.00000000
-4.40320160,3.85716528,0.13678756,0.00000000,0.81843507,2.72301457,1.01575418,0.00000000
-4.39719860,3.88027456,0.14048334,0.00000000,0.82020315,2.72678534,1.03223646,0.00000000
-4.39119560,3.90512083,0.14344163,0.00000000,0.82112786,2.73748463,1.04518617,0.00000000
-4.38519260,3.93089041,0.14558838,0.00000000,0.82096573,2.75481420,1.05419228,0.00000000
-4.37918959,3.95678477,0.14686681,0.00000000,0.81951144,2.77836834,1.05893142,0.00000000
-4.37318659,3.98205233,0.14723935,0.00000000,0.81660532,2.80765114,1.05917946,0.00000000
-4.36718359,4.00601087,0.14668892,0.00000000,0.81213810,2.84208963,1.05481882,0.00000000
-4.36118059,4.02805988,0.14521952,0.00000000,0.80605264,2.88104218,1.04584146,0.00000000
-4.35517759,4.04768285,0.14285606,0.00000000,0.79834288,2.92380239,1.03234739,0.00000000
-4.34917459,4.06444054,0.13964355,0.00000000,0.78905001,2.96959937,1.01453892,0.00000000
-4.34317159,4.07795684,0.13564556,0.00000000,0.77825653,3.01759561,0.99271110,0.00000000
-4.33716858,4.08789972,0.13094216,0.00000000,0.76607853,3.06688400,0.96723898,0.00000000
-4.33116558,4.09395988,0.12562745,0.00000000,0.75265694,3.11648618,0.93856243,0.00000000
-4.32516258,4.09583004,0.11980665,0.00000000,0.73814838,3.16535371,0.90716954,0.00000000
-4.31915958,4.09318772,0.11359305,0.00000000,0.72271637,3.21237416,0.87357936,0.00000000
-4.31315658,4.08568386,0.10710498,0.00000000,0.70652329,3.25638314,0.83832500,0.00000000
-4.30715358,4.07293925,0.10046267,0.00000000,0.68972391,3.29618344,0.80193784,0.00000000
