energy_ev,total_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.87993997,3.13590968,0.95506385,0.71268909,0.16679448,0.55937478,0.23807279,0.00084875
-5.87393697,3.22542253,0.97868808,0.74054145,0.16963964,0.58007957,0.24491873,0.00086782
-5.86793397,3.30377664,0.99812529,0.76617364,0.17180168,0.60005431,0.25064683,0.00088334
-5.86193097,3.37024802,1.01309929,0.78925691,0.17326736,0.61926259,0.25518092,0.00089522
-5.85592796,3.42431821,1.02341221,0.80950518,0.17403690,0.63768269,0.25846649,0.00090342
-5.84992496,3.46568129,1.02895044,0.82668139,0.17412405,0.65530361,0.26047274,0.00090797
-5.84392196,3.49424485,1.02968836,0.84060247,0.17355569,0.67212040,0.26119415,0.00090896
-5.83791896,3.51012517,1.02568997,0.85114259,0.17237122,0.68812920,0.26065142,0.00090652
-5.83191596,3.51363701,1.01710816,0.85823463,0.17062161,0.70332217,0.25889176,0.00090085
-5.82591296,3.50527859,1.00418178,0.86186996,0.16836825,0.71768281,0.25598861,0.00089218
-5.81990995,3.48571231,0.98723042,0.86209650,0.16568154,0.73118179,0.25204053,0.00088077
-5.81390695,3.45574237,0.96664716,0.85901516,0.16263941,0.74377386,0.24716957,0.00086695
-5.80790395,3.41628991,0.94288944,0.85277496,0.15932565,0.75539586,0.24151890,0.00085102
-5.80190095,3.36836671,0.91646819,0.84356696,0.15582815,0.76596617,0.23524988,0.00083333
-5.79589795,3.31304838,0.88793574,0.83161734,0.15223710,0.77538560,0.22853857,0.00081423
-5.78989495,3.25144786,0.85787251,0.81717996,0.14864319,0.78353980,0.22157177,0.00079408
-5.78389195,3.18468998,0.82687315,0.80052864,0.14513580,0.79030306,0.21454272,0.00077322
-5.77788894,3.11388774,0.79553227,0.78194951,0.14180115,0.79554338,0.20764646,0.00075198
-5.77188594,3.04012083,0.76443023,0.76173373,0.13872065,0.79912836,0.20107510,0.00073069
-5.76588294,2.96441667,0.73411933,0.74017077,0.13596918,0.80093185,0.19501298,0.00070963
-5.75987994,2.88773427,0.70511078,0.71754245,0.13361353,0.80084065,0.18963198,0.00068907
-5.75387694,2.81095100,0.67786280,0.69411795,0.13171099,0.79876108,0.18508703,0.00066924
-5.74787394,2.73485212,0.65277003,0.67014969,0.13030803,0.79462493,0.18151199,0.00065034
-5.74187094,2.66012313,0.63015477,0.64587039,0.12943918,0.78839435,0.17901595,0.00063252
-5.73586793,2.58734464,0.61026002,0.62149098,0.12912618,0.78006546,0.17768022,0.00061591
-5.72986493,2.51698969,0.59324465,0.59719948,0.12937725,0.76967040,0.17755598,0.00060058
-5.72386193,2.44942323,0.57918088,0.57316071,0.13018676,0.75727767,0.17866276,0.00058655
-5.71785893,2.38490361,0.56805394,0.54951672,0.13153514,0.74299080,0.18098772,0.00057383
-5.71185593,2.32358598,0.55976430,0.52638769,0.13338911,0.72694539,0.18448602,0.00056236
-5.70585293,2.26552749,0.55413198,0.50387338,0.13570234,0.70930474,0.18908196,0.00055205
-5.69984992,2.21069412,0.55090331,0.48205479,0.13841644,0.69025431,0.19467114,0.00054278
-5.69384692,2.15896921,0.54975962,0.46099604,0.14146228,0.66999547,0.20112357,0.00053441
-5.68784392,2.11016351,0.55032786,0.44074634,0.14476169,0.64873878,0.20828741,0.00052674
-5.68184092,2.06402669,0.55219275,0.42134193,0.14822954,0.62669742,0.21599362,0.00051958
-5.67583792,2.02026015,0.55491019,0.40280806,0.15177596,0.60408087,0.22406099,0.00051272
-5.66983492,1.97853096,0.55802144,0.38516072,0.15530892,0.58108946,0.23230165,0.00050594
-5.66383192,1.93848654,0.56106777,0.36840844,0.15873677,0.55790994,0.24052668,0.00049901
-5.65782891,1.89976984,0.56360497,0.35255376,0.16197098,0.53471221,0.24855179,0.00049172
-5.65182591,1.86203445,0.56521731,0.33759466,0.16492865,0.51164744,0.25620265,0.00048389
-5.64582291,1.82495925,0.56553051,0.32352581,0.16753502,0.48884751,0.26331990,0.00047532
-5.63981991,1.78826198,0.56422324,0.31033966,0.16972558,0.46642562,0.26976343,0.00046588
-5.63381691,1.75171131,0.56103668,0.29802733,0.17144790,0.44447808,0.27541597,0.00045544
-5.62781391,1.71513689,0.55578203,0.28657938,0.17266303,0.42308691,0.28018570,0.00044393
-5.62181091,1.67843696,0.54834547,0.27598647,0.17334638,0.40232301,0.28400795,0.00043131
-5.61580790,1.64158328,0.53869066,0.26623975,0.17348813,0.38224975,0.28684585,0.00041759
-5.60980490,1.60462327,0.52685861,0.25733123,0.17309313,0.36292652,0.28868999,0.00040280
-5.60380190,1.56767914,0.51296505,0.24925397,0.17218022,0.34441212,0.28955718,0.00038704
-5.59779890,1.53094446,0.49719550,0.24200214,0.17078121,0.32676781,0.28948835,0.00037043
-5.59179590,1.49467820,0.47979831,0.23557107,0.16893934,0.31005974,0.28854582,0.00035312
-5.58579290,1.45919675,0.46107598,0.22995709,0.16670756,0.29436078,0.28680998,0.00033531
-5.57978989,1.42486433,0.44137532,0.22515747,0.16414645,0.27975164,0.28437576,0.00031720
-5.57378689,1.39208244,0.42107673,0.22117023,0.16132217,0.26632135,0.28134879,0.00029902
-5.56778389,1.36127879,0.40058319,0.21799396,0.15830423,0.25416707,0.27784172,0.00028101
-5.56178089,1.33289621,0.38030932,0.21562765,0.15516346,0.24339342,0.27397066,0.00026342
-5.55577789,1.30738221,0.36067104,0.21407049,0.15197007,0.23411135,0.26985189,0.00024649
-5.54977489,1.28517929,0.34207596,0.21332176,0.14879197,0.22643670,0.26559906,0.00023046
-5.54377189,1.26671647,0.32491500,0.21338065,0.14569333,0.22048858,0.26132080,0.00021555
-5.53776888,1.25240221,0.30955530,0.21424612,0.14273350,0.21638758,0.25711883,0.00020198
-5.53176588,1.24261860,0.29633451,0.21591673,0.13996623,0.21425405,0.25308663,0.00018994
-5.52576288,1.23771699,0.28555654,0.21839055,0.13743924,0.21420624,0.24930848,0.00017960
-5.51975988,1.23801470,0.27748859,0.22166489,0.13519409,0.21635862,0.24585896,0.00017111
-5.51375688,1.24379284,0.27235950,0.22573618,0.13326632,0.22082011,0.24280285,0.00016460
-5.50775388,1.25529472,0.27035906,0.23059966,0.13168586,0.22769235,0.24019513,0.00016017
-5.50175088,1.27272474,0.27163810,0.23624915,0.13047766,0.23706796,0.23808134,0.00015791
-5.49574787,1.29624750,0.27630925,0.24267673,0.12966234,0.24902860,0.23649792,0.00015786
-5.48974487,1.32598675,0.28444796,0.24987237,0.12925710,0.26364302,0.23547266,0.00016006
-5.48374187,1.36202409,0.29609373,0.25782359,0.12927648,0.28096488,0.23502506,0.00016453
-5.47773887,1.40439721,0.31125123,0.26651505,0.12973321,0.30103036,0.23516673,0.00017124
-5.47173587,1.45309759,0.32989134,0.27592812,0.13063891,0.32385568,0.23590161,0.00018016
-5.46573287,1.50806772,0.35195189,0.28604052,0.13200469,0.34943440,0.23722613,0.00019124
-5.45972986,1.56919775,0.37733815,0.29682583,0.13384151,0.37773474,0.23912937,0.00020441
-5.45372686,1.63632190,0.40592309,0.30825315,0.13616041,0.40869690,0.24159300,0.00021955
-5.44772386,1.70921458,0.43754753,0.32028665,0.13897240,0.44223052,0.24459129,0.00023655
-5.44172086,1.78758673,0.47202015,0.33288526,0.14228818,0.47821255,0.24809111,0.00025527
-5.43571786,1.87108247,0.50911775,0.34600234,0.14611751,0.51648550,0.25205187,0.00027554
-5.42971486,1.95927649,0.54858568,0.35958538,0.15046839,0.55685639,0.25642567,0.00029716
-5.42371186,2.05167240,0.59013870,0.37357586,0.15534597,0.59909644,0.26115741,0.00031994
-5.41770885,2.14770247,0.63346252,0.38790913,0.16075130,0.64294173,0.26618514,0.00034365
-5.41170585,2.24672900,0.67821588,0.40251444,0.16667993,0.68809484,0.27144051,0.00036804
-5.40570285,2.34804753,0.72403361,0.41731505,0.17312042,0.73422760,0.27684947,0.00039285
-5.39969985,2.45089200,0.77053028,0.43222861,0.18005298,0.78098485,0.28233307,0.00041782
-5.39369685,2.55444214,0.81730485,0.44716754,0.18744806,0.82798933,0.28780851,0.00044267
-5.38769385,2.65783282,0.86394589,0.46203970,0.19526531,0.87484734,0.29319035,0.00046712
-5.38169085,2.76016538,0.91003748,0.47674916,0.20345274,0.92115531,0.29839186,0.00049090
-5.37568784,2.86052065,0.95516551,0.49119710,0.21194632,0.96650679,0.30332646,0.00051375
-5.36968484,2.95797335,0.99892414,0.50528291,0.22066999,1.01049975,0.30790932,0.00053541
-5.36368184,3.05160743,1.04092233,0.51890524,0.22953630,1.05274394,0.31205888,0.00055565
-5.35767884,3.14053178,1.08078997,0.53196322,0.23844748,1.09286788,0.31569842,0.00057426
-5.35167584,3.22389594,1.11818357,0.54435755,0.24729710,1.13052538,0.31875752,0.00059106
-5.34567284,3.30090500,1.15279123,0.55599165,0.25597230,1.16540113,0.32117342,0.00060590
-5.33966983,3.37083345,1.18433656,0.56677261,0.26435642,1.19721539,0.32289215,0.00061866
-5.33366683,3.43303721,1.21258166,0.57661208,0.27233199,1.22572736,0.32386952,0.00062926
-5.32766383,3.48696369,1.23732890,0.58542693,0.27978401,1.25073739,0.32407182,0.00063767
-5.32166083,3.53215934,1.25842155,0.59313988,0.28660330,1.27208781,0.32347628,0.00064387
-5.31565783,3.56827475,1.27574330,0.59967981,0.29268979,1.28966259,0.32207123,0.00064789
-5.30965483,3.59506711,1.28921683,0.60498213,0.29795563,1.30338587,0.31985611,0.00064979
-5.30365183,3.61240016,1.29880158,0.60898901,0.30232790,1.31321960,0.31684108,0.00064965
-5.29764882,3.62024194,1.30449088,0.61164954,0.30575088,1.31916052,0.31304660,0.00064759
-5.29164582,3.61866058,1.30630884,0.61292010,0.30818762,1.32123676,0.30850274,0.00064374
-5.28564282,3.60781847,1.30430706,0.61276472,0.30962090,1.31950432,0.30324836,0.00063826
-5.27963982,3.58796554,1.29856162,0.61115569,0.31005339,1.31404378,0.29733031,0.00063131
-5.27363682,3.55943179,1.28917040,0.60807435,0.30950708,1.30495732,0.29080251,0.00062305
-5.26763382,3.52261974,1.27625104,0.60351218,0.30802204,1.29236644,0.28372509,0.00061366
-5.26163082,3.47799709,1.25993955,0.59747203,0.30565449,1.27641036,0.27616362,0.00060331
-5.25562781,3.42608998,1.24038977,0.58996965,0.30247441,1.25724522,0.26818836,0.00059217
-5.24962481,3.36747700,1.21777350,0.58103528,0.29856270,1.23504402,0.25987372,0.00058040
-5.24362181,3.30278408,1.19228140,0.57071534,0.29400817,1.20999726,0.25129772,0.00056817
-5.23761881,3.23268030,1.16412433,0.55907405,0.28890439,1.18231408,0.24254173,0.00055561
-5.23161581,3.15787455,1.13353511,0.54619485,0.28334670,1.15222370,0.23369024,0.00054286
-5.22561281,3.07911279,1.10077032,0.53218161,0.27742937,1.11997695,0.22483076,0.00053006
-5.21960980,2.99717573,1.06611200,0.51715933,0.27124316,1.08584754,0.21605382,0.00051731
-5.21360680,2.91287674,1.02986892,0.50127438,0.26487331,1.05013303,0.20745301,0.00050474
-5.20760380,2.82705954,0.99237715,0.48469413,0.25839801,1.01315500,0.19912508,0.00049243
-5.20160080,2.74059556,0.95399993,0.46760598,0.25188745,0.97525847,0.19116996,0.00048050
-5.19559780,2.65438058,0.91512630,0.45021561,0.24540335,0.93681035,0.18369073,0.00046904
-5.18959480,2.56933053,0.87616882,0.43274471,0.23899903,0.89819682,0.17679349,0.00045814
-5.18359180,2.48637615,0.83755989,0.41542793,0.23271981,0.85981966,0.17058703,0.00044788
-5.17758879,2.40645636,0.79974706,0.39850941,0.22660386,0.82209163,0.16518228,0.00043837
-5.17158579,2.33051029,0.76318705,0.38223868,0.22068320,0.78543085,0.16069147,0.00042969
-5.16558279,2.25946771,0.72833882,0.36686628,0.21498482,0.75025444,0.15722696,0.00042194
-5.15957979,2.19423791,0.69565571,0.35263898,0.20953185,0.71697156,0.15489970,0.00041521
-5.15357679,2.13569681,0.66557682,0.33979492,0.20434461,0.68597588,0.15381729,0.00040959
-5.14757379,2.08467252,0.63851789,0.32855850,0.19944148,0.65763792,0.15408159,0.00040518
-5.14157079,2.04192912,0.61486183,0.31913540,0.19483953,0.63229717,0.15578592,0.00040205
-5.13556778,2.00814898,0.59494911,0.31170756,0.19055479,0.61025436,0.15901188,0.00040031
-5.12956478,1.98391367,0.57906837,0.30642840,0.18660230,0.59176396,0.16382578,0.00040002
-5.12356178,1.96968400,0.56744733,0.30341822,0.18299569,0.57702707,0.17027486,0.00040123
-5.11755878,1.96577948,0.56024434,0.30275999,0.17974660,0.56618496,0.17838334,0.00040400
-5.11155578,1.97235790,0.55754086,0.30449555,0.17686378,0.55931329,0.18814850,0.00040836
-5.10555278,1.98939597,0.55933519,0.30862233,0.17435195,0.55641737,0.19953699,0.00041428
-5.09954977,2.01667182,0.56553749,0.31509083,0.17221069,0.55742851,0.21248149,0.00042176
-5.09354677,2.05375045,0.57596679,0.32380280,0.17043319,0.56220165,0.22687804,0.00043071
-5.08754377,2.09997344,0.59034986,0.33461047,0.16900522,0.57051465,0.24258422,0.00044104
-5.08154077,2.15445384,0.60832242,0.34731687,0.16790418,0.58206924,0.25941845,0.00045260
-5.07553777,2.21607755,0.62943285,0.36167734,0.16709850,0.59649385,0.27716047,0.00046521
-5.06953477,2.28351183,0.65314853,0.37740247,0.16654738,0.61334858,0.29555328,0.00047865
-5.06353177,2.35522198,0.67886479,0.39416237,0.16620096,0.63213220,0.31430666,0.00049266
-5.05752876,2.42949614,0.70591662,0.41159250,0.16600087,0.65229132,0.33310210,0.00050694
-5.05152576,2.50447839,0.73359275,0.42930082,0.16588138,0.67323159,0.35159932,0.00052118
-5.04552276,2.57820970,0.76115201,0.44687628,0.16577085,0.69433078,0.36944405,0.00053503
-5.03951976,2.64867551,0.78784143,0.46389843,0.16559366,0.71495343,0.38627703,0.00054814
-5.03351676,2.71385884,0.81291566,0.47994792,0.16527248,0.73446670,0.40174377,0.00056014
-5.02751376,2.77179699,0.83565698,0.49461750,0.16473071,0.75225689,0.41550477,0.00057069
-5.02151076,2.82063966,0.85539531,0.50752327,0.16389513,0.76774617,0.42724587,0.00057945
-5.01550775,2.85870630,0.87152732,0.51831560,0.16269851,0.78040882,0.43668816,0.00058614
-5.00950475,2.88454021,0.88353406,0.52668953,0.16108213,0.78978644,0.44359706,0.00059049
-5.00350175,2.89695689,0.89099628,0.53239392,0.15899812,0.79550136,0.44779022,0.00059229
-4.99749875,2.89508472,0.89360679,0.53523924,0.15641136,0.79726798,0.44914378,0.00059141
-4.99149575,2.87839579,0.89117937,0.53510357,0.15330108,0.79490117,0.44759671,0.00058777
-4.98549275,2.84672570,0.88365387,0.53193639,0.14966189,0.78832175,0.44315313,0.00058135
-4.97948974,2.80028132,0.87109719,0.52576029,0.14550431,0.77755848,0.43588226,0.00057223
-4.97348674,2.73963604,0.85370019,0.51667026,0.14085472,0.76274676,0.42591638,0.00056054
-4.96748374,2.66571315,0.83177072,0.50483077,0.13575480,0.74412387,0.41344650,0.00054650
-4.96148074,2.57975772,0.80572299,0.49047066,0.13026048,0.72202115,0.39871629,0.00053037
-4.95547774,2.48329881,0.77606391,0.47387622,0.12444045,0.69685340,0.38201438,0.00051250
-4.94947474,2.37810346,0.74337696,0.45538263,0.11837426,0.66910604,0.36366554,0.00049325
-4.94347174,2.26612488,0.70830433,0.43536425,0.11215029,0.63932048,0.34402102,0.00047305
-4.93746873,2.14944695,0.67152815,0.41422413,0.10586345,0.60807857,0.32344858,0.00045235
-4.93146573,2.03022762,0.63375151,0.39238326,0.09961286,0.57598650,0.30232265,0.00043161
-4.92546273,1.91064335,0.59568007,0.37026982,0.09349964,0.54365897,0.28101497,0.00041131
-4.91945973,1.79283684,0.55800503,0.34830905,0.08762473,0.51170419,0.25988609,0.00039192
-4.91345673,1.67886973,0.52138779,0.32691386,0.08208698,0.48071013,0.23927797,0.00037389
-4.90745373,1.57068171,0.48644696,0.30647667,0.07698146,0.45123254,0.21950793,0.00035765
-4.90145073,1.47005700,0.45374789,0.28736240,0.07239809,0.42378487,0.20086402,0.00034362
-4.89544772,1.37859862,0.42379484,0.26990306,0.06842044,0.39883040,0.18360184,0.00033217
-4.88944472,1.29771043,0.39702584,0.25439359,0.06512495,0.37677651,0.16794269,0.00032363
-4.88344172,1.22858651,0.37380992,0.24108919,0.06258022,0.35797098,0.15407304,0.00031830
-4.87743872,1.17220710,0.35444665,0.23020380,0.06084665,0.34270023,0.14214496,0.00031644
-4.87143572,1.12933991,0.33916732,0.22190965,0.05997601,0.33118904,0.13227744,0.00031826
-4.86543272,1.10054553,0.32813763,0.21633762,0.06001125,0.32360160,0.12455819,0.00032393
-4.85942971,1.08618562,0.32146113,0.21357818,0.06098617,0.32004340,0.11904578,0.00033358
-4.85342671,1.08643238,0.31918321,0.21368262,0.06292510,0.32056365,0.11577180,0.00034729
-4.84742371,1.10127815,0.32129503,0.21666441,0.06584247,0.32515784,0.11474285,0.00036510
-4.84142071,1.13054408,0.32773708,0.22250048,0.06974220,0.33377025,0.11594220,0.00038702
-4.83541771,1.17388702,0.33840218,0.23113225,0.07461699,0.34629600,0.11933104,0.00041300
-4.82941471,1.23080432,0.35313769,0.24246640,0.08044751,0.36258281,0.12484912,0.00044293
-4.82341171,1.30063645,0.37174685,0.25637536,0.08720146,0.38243214,0.13241504,0.00047667
-4.81740870,1.38256755,0.39398943,0.27269749,0.09483265,0.40559993,0.14192593,0.00051401
-4.81140570,1.47562480,0.41958174,0.29123720,0.10328008,0.43179708,0.15325704,0.00055469
-4.80540270,1.57867734,0.44819637,0.31176507,0.11246725,0.46068988,0.16626095,0.00059838
-4.79939970,1.69043584,0.47946197,0.33401825,0.12230169,0.49190066,0.18076704,0.00064469
-4.79339670,1.80945414,0.51296335,0.35770129,0.13267485,0.52500901,0.19658105,0.00069315
-4.78739370,1.93413399,0.54824252,0.38248768,0.14346245,0.55955384,0.21348525,0.00074325
-4.78139070,2.06273434,0.58480082,0.40802235,0.15452546,0.59503674,0.23123917,0.00079438
-4.77538769,2.19338595,0.62210266,0.43392510,0.16571159,0.63092668,0.24958123,0.00084591
-4.76938469,2.32411227,0.65958092,0.45979539,0.17685751,0.66666637,0.26823132,0.00089713
-4.76338169,2.45285677,0.69664444,0.48521815,0.18779171,0.70168039,0.28689438,0.00094730
-4.75737869,2.57751686,0.73268729,0.50977099,0.19833801,0.73538495,0.30526502,0.00099565
-4.75137569,2.69598377,0.76710002,0.53303229,0.20831962,0.76719922,0.32303312,0.00104140
-4.74537269,2.80618754,0.79928242,0.55459029,0.21756361,0.79655791,0.33989028,0.00108376
-4.73936968,2.90614582,0.82865757,0.57405266,0.22590575,0.82292483,0.35553685,0.00112200
-4.73336668,2.99401465,0.85468665,0.59105645,0.23319546,0.84580682,0.36968946,0.00115541
-4.72736368,3.06813941,0.87688382,0.60527778,0.23930065,0.86476757,0.38208860,0.00118335
-4.72136068,3.12710372,0.89483085,0.61644105,0.24411236,0.87944080,0.39250605,0.00120529
-4.71535768,3.16977418,0.90819052,0.62432723,0.24754891,0.88954216,0.40075176,0.00122076
-4.70935468,3.19533879,0.91671838,0.62878077,0.24955933,0.89487928,0.40668002,0.00122947
-4.70335168,3.20333732,0.92027224,0.62971489,0.25012607,0.89535946,0.41019442,0.00123121
-4.69734867,3.19368195,0.91881889,0.62711487,0.24926661,0.89099471,0.41125155,0.00122594
-4.69134567,3.16666710,0.91243772,0.62103931,0.24703406,0.88190358,0.40986326,0.00121378
-4.68534267,3.12296774,0.90132096,0.61161907,0.24351656,0.86830998,0.40609718,0.00119496
-4.67933967,3.06362611,0.88577052,0.59905405,0.23883565,0.85053854,0.40007569,0.00116989
-4.67333667,2.99002713,0.86619140,0.58360785,0.23314337,0.82900702,0.39197326,0.00113910
-4.66733367,2.90386327,0.84308208,0.56560050,0.22661843,0.80421575,0.38201227,0.00110322
-4.66133067,2.80709041,0.81702191,0.54539954,0.21946149,0.77673460,0.37045748,0.00106302
-4.65532766,2.70187603,0.78865633,0.52340978,0.21188964,0.74718783,0.35760938,0.00101933
-4.64932466,2.59054188,0.75868013,0.50006217,0.20413036,0.71623757,0.34379670,0.00097307
-4.64332166,2.47550302,0.72781953,0.47580214,0.19641512,0.68456627,0.32936820,0.00092516
-4.63731866,2.35920550,0.69681365,0.45107781,0.18897284,0.65285889,0.31468429,0.00087659
-4.63131566,2.24406469,0.66639594,0.42632856,0.18202345,0.62178536,0.30010853,0.00082830
-4.62531266,2.13240623,0.63727623,0.40197425,0.17577173,0.59198395,0.28599926,0.00078125
-4.61930965,2.02641152,0.61012378,0.37840546,0.17040160,0.56404588,0.27270184,0.00073631
-4.61330665,1.92806902,0.58555205,0.35597500,0.16607107,0.53850188,0.26054133,0.00069434
-4.60730365,1.83913282,0.56410530,0.33499092,0.16290801,0.51581082,0.24981610,0.00065608
-4.60130065,1.76108936,0.54624756,0.31571116,0.16100683,0.49635081,0.24079218,0.00062221
-4.59529765,1.69513283,0.53235402,0.29833997,0.16042610,0.48041300,0.23369870,0.00059331
-4.58929465,1.64214966,0.52270516,0.28302601,0.16118736,0.46819801,0.22872427,0.00056987
-4.58329165,1.60271214,0.51748346,0.26986222,0.16327487,0.45981522,0.22601436,0.00055225
-4.57728864,1.57708085,0.51677293,0.25888727,0.16663662,0.45528470,0.22566970,0.00054074
-4.57128564,1.56521557,0.52056118,0.25008856,0.17118625,0.45454167,0.22774567,0.00053552
-4.56528264,1.56679391,0.52874400,0.24340649,0.17680606,0.45744339,0.23225259,0.00053665
-4.55927964,1.58123682,0.54113219,0.23873985,0.18335089,0.46377802,0.23915690,0.00054415
-4.55327664,1.60774002,0.55746047,0.23595216,0.19065280,0.47327526,0.24838317,0.00055791
-4.54727364,1.64531011,0.57739797,0.23487862,0.19852637,0.48561832,0.25981684,0.00057779
-4.54127064,1.69280422,0.60056021,0.23533343,0.20677452,0.50045684,0.27330766,0.00060357
-4.53526763,1.74897179,0.62652190,0.23711730,0.21519454,0.51742021,0.28867373,0.00063496
-4.52926463,1.81249706,0.65483041,0.24002483,0.22358427,0.53613092,0.30570601,0.00067165
-4.52326163,1.88204098,0.68501916,0.24385154,0.23174816,0.55621743,0.32417328,0.00071329
-4.51725863,1.95628107,0.71662081,0.24840029,0.23950300,0.57732599,0.34382737,0.00075952
-4.51125563,2.03394803,0.74917945,0.25348698,0.24668306,0.59913114,0.36440853,0.00080994
-4.50525263,2.11385783,0.78226177,0.25894524,0.25314471,0.62134438,0.38565089,0.00086415
-4.49924962,2.19493844,0.81546648,0.26463012,0.25876997,0.64372077,0.40728775,0.00092176
-4.49324662,2.27625040,0.84843198,0.27042055,0.26346930,0.66606317,0.42905673,0.00098237
-4.48724362,2.35700075,0.88084190,0.27622074,0.26718322,0.68822417,0.45070449,0.00104558
-4.48124062,2.43655019,0.91242849,0.28196032,0.26988291,0.71010545,0.47199101,0.00111103
-4.47523762,2.51441364,0.94297380,0.28759344,0.27156978,0.73165498,0.49269337,0.00117834
-4.46923462,2.59025460,0.97230889,0.29309693,0.27227400,0.75286210,0.51260883,0.00124715
-4.46323162,2.66387418,1.00031111,0.29846764,0.27205218,0.77375096,0.53155735,0.00131713
-4.45722861,2.73519566,1.02689993,0.30371916,0.27098433,0.79437261,0.54938339,0.00138795
-4.45122561,2.80424586,1.05203155,0.30887818,0.26917022,0.81479643,0.56595707,0.00145931
-4.44522261,2.87113449,1.07569285,0.31398065,0.26672540,0.83510124,0.58117478,0.00153089
-4.43921961,2.93603285,1.09789500,0.31906800,0.26377703,0.85536678,0.59495916,0.00160244
-4.43321661,2.99915302,1.11866724,0.32418358,0.26045973,0.87566595,0.60725866,0.00167368
-4.42721361,3.06072859,1.13805110,0.32936952,0.25691166,0.89605822,0.61804666,0.00174439
-4.42121061,3.12099776,1.15609550,0.33466413,0.25327093,0.91658469,0.62732019,0.00181433
-4.41520760,3.18018936,1.17285281,0.34009987,0.24967251,0.93726477,0.63509843,0.00188331
-4.40920460,3.23851199,1.18837599,0.34570199,0.24624566,0.95809480,0.64142082,0.00195117
-4.40320160,3.29614625,1.20271683,0.35148779,0.24311204,0.97904832,0.64634499,0.00201777
-4.39719860,3.35323965,1.21592522,0.35746635,0.24038428,1.00007803,0.64994448,0.00208299
-4.39119560,3.40990374,1.22804908,0.36363884,0.23816524,1.02111889,0.65230608,0.00214674
-4.38519260,3.46621268,1.23913491,0.36999900,0.23654769,1.04209223,0.65352711,0.00220895
-4.37918959,3.52220239,1.24922841,0.37653391,0.23561435,1.06291025,0.65371230,0.00226958
-4.37318659,3.57786981,1.25837515,0.38322470,0.23543823,1.08348055,0.65297055,0.00232857
-4.36718359,3.63317128,1.26662076,0.39004723,0.23608310,1.10371023,0.65141148,0.00238588
-4.36118059,3.68801999,1.27401064,0.39697256,0.23760395,1.12350929,0.64914194,0.00244146
-4.35517759,3.74228199,1.28058889,0.40396717,0.24004747,1.14279286,0.64626238,0.00249522
-4.34917459,3.79577114,1.28639661,0.41099286,0.24345218,1.16148238,0.64286354,0.00254703
-4.34317159,3.84824320,1.29146952,0.41800646,0.24784852,1.17950542,0.63902323,0.00259671
-4.33716858,3.89938980,1.29583508,0.42495927,0.25325850,1.19679436,0.63480367,0.00264404
-4.33116558,3.94883311,1.29950948,0.43179648,0.25969516,1.21328423,0.63024936,0.00268869
-4.32516258,3.99612206,1.30249463,0.43845649,0.26716177,1.22890969,0.62538578,0.00273027
-4.31915958,4.04073117,1.30477568,0.44487049,0.27565078,1.24360186,0.62021889,0.00276832
-4.31315658,4.08206290,1.30631924,0.45096230,0.28514266,1.25728517,0.61473568,0.00280229
-4.30715358,4.11945402,1.30707266,0.45664851,0.29560473,1.26987466,0.60890569,0.00283158
