energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.84842421,2.00615790,0.64853122,1.17433927,0.00336261,0.06655352,0.63686305,0.00000000,0.81540398,0.00039106
-2.84242121,1.88040893,0.60325511,1.10412344,0.00306291,0.06314483,0.59785604,0.00000000,0.75798387,0.00036948
-2.83641821,1.75382117,0.55861066,1.03253901,0.00277146,0.05963482,0.55896910,0.00000000,0.70137616,0.00034728
-2.83041521,1.62752113,0.51489066,0.96037551,0.00249113,0.05604888,0.52036821,0.00000000,0.64598635,0.00032468
-2.82441221,1.50258661,0.47236504,0.88838692,0.00222430,0.05241497,0.48223846,0.00000000,0.59217723,0.00030193
-2.81840920,1.38002813,0.43127758,0.81727858,0.00197285,0.04876278,0.44477798,0.00000000,0.54026686,0.00027923
-2.81240620,1.26077248,0.39184307,0.74769612,0.00173818,0.04512280,0.40819118,0.00000000,0.49052729,0.00025680
-2.80640320,1.14564895,0.35424509,0.68021647,0.00152121,0.04152546,0.37268161,0.00000000,0.44318414,0.00023485
-2.80040020,1.03537832,0.31863441,0.61534114,0.00132243,0.03800018,0.33844491,0.00000000,0.39841685,0.00021354
-2.79439720,0.93056519,0.28512825,0.55349184,0.00114194,0.03457459,0.30566230,0.00000000,0.35635966,0.00019305
-2.78839420,0.83169354,0.25381012,0.49500841,0.00097947,0.03127382,0.27449477,0.00000000,0.31710315,0.00017351
-2.78239120,0.73912553,0.22473050,0.44014891,0.00083447,0.02811992,0.24507836,0.00000000,0.28069641,0.00015502
-2.77638819,0.65310351,0.19790822,0.38909177,0.00070616,0.02513146,0.21752070,0.00000000,0.24714975,0.00013767
-2.77038519,0.57375488,0.17333238,0.34193976,0.00059355,0.02232320,0.19189879,0.00000000,0.21643780,0.00012153
-2.76438219,0.50109952,0.15096493,0.29872546,0.00049553,0.01970597,0.16825809,0.00000000,0.18850308,0.00010663
-2.75837919,0.43505935,0.13074363,0.25941800,0.00041090,0.01728675,0.14661295,0.00000000,0.16325984,0.00009298
-2.75237619,0.37546952,0.11258532,0.22393071,0.00033842,0.01506872,0.12694804,0.00000000,0.14059820,0.00008058
-2.74637319,0.32209077,0.09638948,0.19212930,0.00027683,0.01305156,0.10922077,0.00000000,0.12038831,0.00006940
-2.74037019,0.27462246,0.08204180,0.16384041,0.00022490,0.01123183,0.09336449,0.00000000,0.10248464,0.00005940
-2.73436718,0.23271576,0.06941776,0.13886008,0.00018148,0.00960328,0.07929214,0.00000000,0.08673013,0.00005051
-2.72836418,0.19598655,0.05838607,0.11696198,0.00014544,0.00815741,0.06690030,0.00000000,0.07296023,0.00004268
-2.72236118,0.16402773,0.04881189,0.09790509,0.00011576,0.00688384,0.05607323,0.00000000,0.06100660,0.00003584
-2.71635818,0.13642050,0.04055977,0.08144080,0.00009150,0.00577086,0.04668694,0.00000000,0.05070058,0.00002990
-2.71035518,0.11274447,0.03349623,0.06731913,0.00007183,0.00480582,0.03861293,0.00000000,0.04187619,0.00002478
-2.70435218,0.09258644,0.02749195,0.05529411,0.00005601,0.00397555,0.03172166,0.00000000,0.03437271,0.00002041
-2.69834917,0.07554765,0.02242357,0.04512823,0.00004336,0.00326678,0.02588553,0.00000000,0.02803685,0.00001670
-2.69234617,0.06124956,0.01817507,0.03659595,0.00003335,0.00266639,0.02098140,0.00000000,0.02272441,0.00001358
-2.68634317,0.04933831,0.01463883,0.02948637,0.00002546,0.00216172,0.01689257,0.00000000,0.01830148,0.00001096
-2.68034017,0.03948765,0.01171625,0.02360502,0.00001931,0.00174077,0.01351029,0.00000000,0.01464531,0.00000880
-2.67433717,0.03140081,0.00931805,0.01877493,0.00001454,0.00139233,0.01073485,0.00000000,0.01164463,0.00000702
-2.66833417,0.02481121,0.00736442,0.01483709,0.00001088,0.00110613,0.00847612,0.00000000,0.00919983,0.00000557
-2.66233117,0.01948233,0.00578473,0.01165029,0.00000808,0.00087285,0.00665388,0.00000000,0.00722271,0.00000440
-2.65632816,0.01520684,0.00451728,0.00909061,0.00000596,0.00068417,0.00519779,0.00000000,0.00563603,0.00000346
-2.65032516,0.01180517,0.00350870,0.00705056,0.00000436,0.00053277,0.00404711,0.00000000,0.00437296,0.00000272
-2.64432216,0.00912375,0.00271346,0.00543793,0.00000317,0.00041224,0.00315032,0.00000000,0.00337633,0.00000215
-2.63831916,0.00703300,0.00209318,0.00417454,0.00000229,0.00031711,0.00246462,0.00000000,0.00259782,0.00000172
-2.63231616,0.00542519,0.00161598,0.00319495,0.00000164,0.00024268,0.00195542,0.00000000,0.00199717,0.00000141
-2.62631316,0.00421239,0.00125586,0.00244514,0.00000117,0.00018506,0.00159582,0.00000000,0.00154136,0.00000121
-2.62031016,0.00332445,0.00099211,0.00188117,0.00000083,0.00014100,0.00136616,0.00000000,0.00120385,0.00000111
-2.61430715,0.00270724,0.00080873,0.00146806,0.00000058,0.00010786,0.00125366,0.00000000,0.00096384,0.00000110
-2.60830415,0.00232102,0.00069403,0.00117868,0.00000041,0.00008352,0.00125223,0.00000000,0.00080570,0.00000120
-2.60230115,0.00213920,0.00064018,0.00099285,0.00000028,0.00006633,0.00136232,0.00000000,0.00071839,0.00000139
-2.59629815,0.00214729,0.00064296,0.00089653,0.00000019,0.00005506,0.00159102,0.00000000,0.00069507,0.00000171
-2.59029515,0.00234220,0.00070154,0.00088122,0.00000013,0.00004881,0.00195226,0.00000000,0.00073274,0.00000217
-2.58429215,0.00273180,0.00081836,0.00094347,0.00000009,0.00004700,0.00246715,0.00000000,0.00083204,0.00000279
-2.57828914,0.00333480,0.00099907,0.00108459,0.00000006,0.00004935,0.00316448,0.00000000,0.00099706,0.00000362
-2.57228614,0.00418077,0.00125260,0.00131044,0.00000004,0.00005581,0.00408129,0.00000000,0.00123534,0.00000470
-2.56628314,0.00531051,0.00159125,0.00163141,0.00000003,0.00006660,0.00526356,0.00000000,0.00155785,0.00000609
-2.56028014,0.00677643,0.00203079,0.00206247,0.00000002,0.00008216,0.00676686,0.00000000,0.00197904,0.00000785
-2.55427714,0.00864316,0.00259071,0.00262335,0.00000001,0.00010317,0.00865710,0.00000000,0.00251697,0.00001006
-2.54827414,0.01098815,0.00329434,0.00333876,0.00000001,0.00013056,0.01101103,0.00000000,0.00319342,0.00001281
-2.54227114,0.01390219,0.00416908,0.00423871,0.00000001,0.00016548,0.01391677,0.00000000,0.00403395,0.00001621
-2.53626813,0.01748994,0.00524657,0.00535885,0.00000000,0.00020938,0.01747396,0.00000000,0.00506803,0.00002038
-2.53026513,0.02187018,0.00656274,0.00674084,0.00000000,0.00026397,0.02179372,0.00000000,0.00632905,0.00002545
-2.52426213,0.02717585,0.00815789,0.00843268,0.00000000,0.00033127,0.02699819,0.00000000,0.00785420,0.00003157
-2.51825913,0.03355374,0.01007661,0.01048902,0.00000000,0.00041362,0.03321956,0.00000000,0.00968439,0.00003890
-2.51225613,0.04116374,0.01236759,0.01297142,0.00000001,0.00051372,0.04059868,0.00000000,0.01186389,0.00004762
-2.50625313,0.05017762,0.01508328,0.01594850,0.00000001,0.00063462,0.04928296,0.00000000,0.01443990,0.00005790
-2.50025013,0.06077728,0.01827941,0.01949600,0.00000001,0.00077974,0.05942382,0.00000000,0.01746198,0.00006994
-2.49424712,0.07315241,0.02201435,0.02369661,0.00000001,0.00095291,0.07117331,0.00000000,0.02098126,0.00008394
-2.48824412,0.08749754,0.02634822,0.02863971,0.00000002,0.00115837,0.08468034,0.00000000,0.02504953,0.00010009
-2.48224112,0.10400853,0.03134193,0.03442086,0.00000002,0.00140072,0.10008616,0.00000000,0.02971811,0.00011859
-2.47623812,0.12287846,0.03705594,0.04114098,0.00000003,0.00168497,0.11751952,0.00000000,0.03503662,0.00013960
-2.47023512,0.14429296,0.04354893,0.04890537,0.00000003,0.00201649,0.13709141,0.00000000,0.04105159,0.00016331
-2.46423212,0.16842521,0.05087626,0.05782228,0.00000004,0.00240096,0.15888959,0.00000000,0.04780501,0.00018985
-2.45822911,0.19543044,0.05908838,0.06800131,0.00000005,0.00284432,0.18297319,0.00000000,0.05533275,0.00021934
-2.45222611,0.22544031,0.06822913,0.07955124,0.00000007,0.00335266,0.20936741,0.00000000,0.06366303,0.00025187
-2.44622311,0.25855709,0.07833388,0.09257770,0.00000009,0.00393217,0.23805873,0.00000000,0.07281485,0.00028748
-2.44022011,0.29484794,0.08942784,0.10718028,0.00000011,0.00458897,0.26899069,0.00000000,0.08279657,0.00032615
-2.43421711,0.33433930,0.10152421,0.12344933,0.00000014,0.00532896,0.30206057,0.00000000,0.09360446,0.00036785
-2.42821411,0.37701168,0.11462248,0.14146243,0.00000017,0.00615763,0.33711704,0.00000000,0.10522162,0.00041246
-2.42221111,0.42279480,0.12870686,0.16128046,0.00000022,0.00707987,0.37395915,0.00000000,0.11761692,0.00045982
-2.41620810,0.47156352,0.14374476,0.18294344,0.00000027,0.00809970,0.41233651,0.00000000,0.13074427,0.00050970
-2.41020510,0.52313437,0.15968556,0.20646627,0.00000034,0.00922004,0.45195096,0.00000000,0.14454214,0.00056182
-2.40420210,0.57726304,0.17645956,0.23183432,0.00000043,0.01044244,0.49245964,0.00000000,0.15893342,0.00061582
-2.39819910,0.63364296,0.19397724,0.25899920,0.00000054,0.01176679,0.53347942,0.00000000,0.17382553,0.00067132
-2.39219610,0.69190497,0.21212887,0.28787487,0.00000068,0.01319105,0.57459267,0.00000000,0.18911092,0.00072785
-2.38619310,0.75161834,0.23078445,0.31833416,0.00000086,0.01471102,0.61535418,0.00000000,0.20466789,0.00078491
-2.38019010,0.81229320,0.24979416,0.35020617,0.00000108,0.01632012,0.65529902,0.00000000,0.22036181,0.00084195
-2.37418709,0.87338459,0.26898926,0.38327458,0.00000136,0.01800921,0.69395125,0.00000000,0.23604665,0.00089840
-2.36818409,0.93429807,0.28818351,0.41727727,0.00000172,0.01976650,0.73083311,0.00000000,0.25156689,0.00095364
-2.36218109,0.99439719,0.30717523,0.45190744,0.00000218,0.02157752,0.76547451,0.00000000,0.26675986,0.00100705
-2.35617809,1.05301270,0.32574992,0.48681632,0.00000276,0.02342523,0.79742267,0.00000000,0.28145831,0.00105800
-2.35017509,1.10945365,0.34368352,0.52161786,0.00000349,0.02529017,0.82625147,0.00000000,0.29549344,0.00110587
-2.34417209,1.16302015,0.36074625,0.55589518,0.00000441,0.02715077,0.85157049,0.00000000,0.30869820,0.00115006
-2.33816908,1.21301777,0.37670709,0.58920899,0.00000557,0.02898377,0.87303340,0.00000000,0.32091085,0.00118997
-2.33216608,1.25877338,0.39133871,0.62110778,0.00000703,0.03076473,0.89034563,0.00000000,0.33197874,0.00122509
-2.32616308,1.29965193,0.40442285,0.65113952,0.00000883,0.03246867,0.90327104,0.00000000,0.34176226,0.00125494
-2.32016008,1.33507389,0.41575588,0.67886460,0.00001107,0.03407076,0.91163752,0.00000000,0.35013876,0.00127910
-2.31415708,1.36453268,0.42515459,0.70386956,0.00001383,0.03554709,0.91534140,0.00000000,0.35700646,0.00129724
-2.30815408,1.38761152,0.43246172,0.72578105,0.00001720,0.03687550,0.91435047,0.00000000,0.36228806,0.00130914
-2.30215108,1.40399905,0.43755128,0.74427940,0.00002130,0.03803629,0.90870566,0.00000000,0.36593401,0.00131464
-2.29614807,1.41350279,0.44033321,0.75911127,0.00002625,0.03901306,0.89852108,0.00000000,0.36792517,0.00131373
-2.29014507,1.41605993,0.44075727,0.77010061,0.00003218,0.03979331,0.88398266,0.00000000,0.36827484,0.00130647
-2.28414207,1.41174464,0.43881594,0.77715735,0.00003924,0.04036901,0.86534502,0.00000000,0.36702983,0.00129307
-2.27813907,1.40077127,0.43454603,0.78028330,0.00004757,0.04073701,0.84292686,0.00000000,0.36427054,0.00127382
-2.27213607,1.38349310,0.42802898,0.77957483,0.00005734,0.04089923,0.81710473,0.00000000,0.36011000,0.00124915
-2.26613307,1.36039626,0.41938973,0.77522193,0.00006870,0.04086272,0.78830531,0.00000000,0.35469157,0.00121956
-2.26013007,1.33208882,0.40879403,0.76750361,0.00008181,0.04063946,0.75699637,0.00000000,0.34818567,0.00118568
-2.25412706,1.29928514,0.39644438,0.75677970,0.00009682,0.04024596,0.72367655,0.00000000,0.34078521,0.00114817
-2.24812406,1.26278591,0.38257466,0.74347910,0.00011387,0.03970268,0.68886423,0.00000000,0.33270005,0.00110777
-2.24212106,1.22345464,0.36744357,0.72808518,0.00013309,0.03903331,0.65308577,0.00000000,0.32415067,0.00106527
-2.23611806,1.18219118,0.35132718,0.71111861,0.00015459,0.03826380,0.61686345,0.00000000,0.31536111,0.00102146
-2.23011506,1.13990359,0.33451096,0.69311858,0.00017846,0.03742141,0.58070351,0.00000000,0.30655162,0.00097712
-2.22411206,1.09747929,0.31728142,0.67462311,0.00020477,0.03653365,0.54508462,0.00000000,0.29793129,0.00093303
-2.21810905,1.05575682,0.29991791,0.65614936,0.00023356,0.03562720,0.51044725,0.00000000,0.28969085,0.00088989
-2.21210605,1.01549948,0.28268474,0.63817480,0.00026486,0.03472695,0.47718415,0.00000000,0.28199625,0.00084836
-2.20610305,0.97737184,0.26582414,0.62112028,0.00029869,0.03385502,0.44563250,0.00000000,0.27498300,0.00080899
-2.20010005,0.94192039,0.24955011,0.60533554,0.00033504,0.03303003,0.41606779,0.00000000,0.26875182,0.00077225
-2.19409705,0.90955902,0.23404356,0.59108799,0.00037395,0.03226649,0.38869975,0.00000000,0.26336572,0.00073851
-2.18809405,0.88056010,0.21944888,0.57855527,0.00041543,0.03157444,0.36367048,0.00000000,0.25884858,0.00070799
-2.18209105,0.85505144,0.20587196,0.56782182,0.00045957,0.03095923,0.34105471,0.00000000,0.25518556,0.00068085
-2.17608804,0.83301930,0.19337974,0.55887962,0.00050650,0.03042164,0.32086232,0.00000000,0.25232512,0.00065708
-2.17008504,0.81431721,0.18200128,0.55163312,0.00055643,0.02995814,0.30304279,0.00000000,0.25018265,0.00063663
-2.16408204,0.79868018,0.17173016,0.54590791,0.00060970,0.02956141,0.28749157,0.00000000,0.24864558,0.00061931
-2.15807904,0.78574353,0.16252807,0.54146275,0.00066676,0.02922097,0.27405786,0.00000000,0.24757971,0.00060490
-2.15207604,0.77506547,0.15432937,0.53800435,0.00072823,0.02892404,0.26255369,0.00000000,0.24683649,0.00059310
-2.14607304,0.76615223,0.14704639,0.53520415,0.00079490,0.02865642,0.25276372,0.00000000,0.24626078,0.00058360
-2.14007004,0.75848468,0.14057520,0.53271616,0.00086775,0.02840347,0.24445549,0.00000000,0.24569892,0.00057605
-2.13406703,0.75154504,0.13480149,0.53019521,0.00094796,0.02815107,0.23738964,0.00000000,0.24500655,0.00057014
-2.12806403,0.74484250,0.12960640,0.52731443,0.00103691,0.02788651,0.23132964,0.00000000,0.24405592,0.00056558
-2.12206103,0.73793666,0.12487204,0.52378151,0.00113617,0.02759936,0.22605086,0.00000000,0.24274223,0.00056213
-2.11605803,0.73045763,0.12048644,0.51935262,0.00124745,0.02728209,0.22134837,0.00000000,0.24098888,0.00055961
-2.11005503,0.72212200,0.11634774,0.51384374,0.00137260,0.02693067,0.21704345,0.00000000,0.23875118,0.00055793
-2.10405203,0.71274405,0.11236759,0.50713857,0.00151353,0.02654486,0.21298844,0.00000000,0.23601857,0.00055706
-2.09804902,0.70224184,0.10847361,0.49919309,0.00167214,0.02612834,0.20906996,0.00000000,0.23281511,0.00055707
-2.09204602,0.69063792,0.10461084,0.49003639,0.00185026,0.02568868,0.20521022,0.00000000,0.22919841,0.00055813
-2.08604302,0.67805489,0.10074233,0.47976789,0.00204956,0.02523703,0.20136673,0.00000000,0.22525689,0.00056044
-2.08004002,0.66470615,0.09684875,0.46855126,0.00227141,0.02478770,0.19753023,0.00000000,0.22110575,0.00056432
-2.07403702,0.65088230,0.09292729,0.45660533,0.00251682,0.02435754,0.19372130,0.00000000,0.21688166,0.00057009
-2.06803402,0.63693420,0.08898980,0.44419251,0.00278631,0.02396520,0.18998557,0.00000000,0.21273672,0.00057813
-2.06203102,0.62325323,0.08506047,0.43160545,0.00307984,0.02363029,0.18638807,0.00000000,0.20883165,0.00058884
-2.05602801,0.61025008,0.08117313,0.41915240,0.00339666,0.02337254,0.18300687,0.00000000,0.20532888,0.00060257
-2.05002501,0.59833293,0.07736825,0.40714221,0.00373530,0.02321084,0.17992636,0.00000000,0.20238565,0.00061966
-2.04402201,0.58788608,0.07368999,0.39586953,0.00409348,0.02316241,0.17723060,0.00000000,0.20014748,0.00064040
-2.03801901,0.57925006,0.07018328,0.38560097,0.00446809,0.02324198,0.17499686,0.00000000,0.19874231,0.00066498
-2.03201601,0.57270403,0.06689105,0.37656275,0.00485520,0.02346106,0.17328986,0.00000000,0.19827552,0.00069351
-2.02601301,0.56845130,0.06385192,0.36893053,0.00525011,0.02382739,0.17215680,0.00000000,0.19882602,0.00072599
-2.02001001,0.56660851,0.06109815,0.36282159,0.00564738,0.02434443,0.17162349,0.00000000,0.20044342,0.00076227
-2.01400700,0.56719883,0.05865412,0.35828986,0.00604100,0.02501115,0.17169167,0.00000000,0.20314647,0.00080211
-2.00800400,0.57014954,0.05653525,0.35532386,0.00642446,0.02582188,0.17233763,0.00000000,0.20692271,0.00084513
-2.00200100,0.57529377,0.05474748,0.35384752,0.00679098,0.02676639,0.17351219,0.00000000,0.21172918,0.00089080
-1.99599800,0.58237636,0.05328716,0.35372391,0.00713367,0.02783010,0.17514190,0.00000000,0.21749418,0.00093851
-1.98999500,0.59106345,0.05214138,0.35476147,0.00744576,0.02899447,0.17713152,0.00000000,0.22411987,0.00098754
-1.98399200,0.60095523,0.05128875,0.35672256,0.00772079,0.03023751,0.17936745,0.00000000,0.23148553,0.00103708
-1.97798899,0.61160125,0.05070039,0.35933371,0.00795283,0.03153442,0.18172211,0.00000000,0.23945137,0.00108626
-1.97198599,0.62251746,0.05034127,0.36229731,0.00813670,0.03285827,0.18405884,0.00000000,0.24786252,0.00113417
-1.96598299,0.63320435,0.05017167,0.36530393,0.00826813,0.03418080,0.18623725,0.00000000,0.25655329,0.00117992
-1.95997999,0.64316520,0.05014869,0.36804494,0.00834395,0.03547320,0.18811864,0.00000000,0.26535124,0.00122261
-1.95397699,0.65192379,0.05022788,0.37022479,0.00836212,0.03670687,0.18957124,0.00000000,0.27408121,0.00126137
-1.94797399,0.65904079,0.05036472,0.37157237,0.00832192,0.03785424,0.19047519,0.00000000,0.28256903,0.00129543
-1.94197099,0.66412825,0.05051604,0.37185115,0.00822387,0.03888939,0.19072679,0.00000000,0.29064485,0.00132410
-1.93596798,0.66686155,0.05064131,0.37086760,0.00806977,0.03978877,0.19024208,0.00000000,0.29814626,0.00134678
-1.92996498,0.66698867,0.05070369,0.36847765,0.00786263,0.04053163,0.18895947,0.00000000,0.30492087,0.00136301
-1.92396198,0.66433634,0.05067093,0.36459100,0.00760654,0.04110054,0.18684149,0.00000000,0.31082870,0.00137244
-1.91795898,0.65881302,0.05051594,0.35917319,0.00730654,0.04148163,0.18387539,0.00000000,0.31574414,0.00137489
-1.91195598,0.65040891,0.05021732,0.35224541,0.00696843,0.04166483,0.18007292,0.00000000,0.31955770,0.00137030
-1.90595298,0.63919304,0.04975948,0.34388224,0.00659860,0.04164398,0.17546910,0.00000000,0.32217750,0.00135874
-1.89994997,0.62530776,0.04913265,0.33420741,0.00620381,0.04141674,0.17012018,0.00000000,0.32353052,0.00134043
-1.89394697,0.60896106,0.04833276,0.32338797,0.00579097,0.04098455,0.16410098,0.00000000,0.32356363,0.00131567
-1.88794397,0.59041716,0.04736106,0.31162708,0.00536695,0.04035241,0.15750163,0.00000000,0.32224450,0.00128492
-1.88194097,0.56998578,0.04622367,0.29915576,0.00493838,0.03952860,0.15042404,0.00000000,0.31956209,0.00124868
-1.87593797,0.54801066,0.04493104,0.28622409,0.00451149,0.03852438,0.14297809,0.00000000,0.31552703,0.00120756
-1.86993497,0.52485771,0.04349731,0.27309211,0.00409198,0.03735360,0.13527789,0.00000000,0.31017155,0.00116221
-1.86393197,0.50090328,0.04193965,0.26002074,0.00368488,0.03603229,0.12743807,0.00000000,0.30354907,0.00111331
-1.85792896,0.47652293,0.04027752,0.24726315,0.00329449,0.03457829,0.11957046,0.00000000,0.29573337,0.00106157
-1.85192596,0.45208099,0.03853202,0.23505674,0.00292433,0.03301074,0.11178095,0.00000000,0.28681720,0.00100772
-1.84592296,0.42792110,0.03672516,0.22361605,0.00257715,0.03134972,0.10416695,0.00000000,0.27691048,0.00095246
-1.83991996,0.40435817,0.03487925,0.21312665,0.00225488,0.02961580,0.09681527,0.00000000,0.26613798,0.00089646
-1.83391696,0.38167151,0.03301625,0.20374028,0.00195876,0.02782963,0.08980050,0.00000000,0.25463650,0.00084037
-1.82791396,0.36009959,0.03115721,0.19557122,0.00168931,0.02601155,0.08318394,0.00000000,0.24255170,0.00078479
-1.82191096,0.33983622,0.02932183,0.18869398,0.00144648,0.02418127,0.07701306,0.00000000,0.23003458,0.00073025
-1.81590795,0.32102820,0.02752797,0.18314230,0.00122965,0.02235751,0.07132134,0.00000000,0.21723786,0.00067724
-1.80990495,0.30377446,0.02579136,0.17890945,0.00103783,0.02055773,0.06612863,0.00000000,0.20431218,0.00062617
-1.80390195,0.28812660,0.02412532,0.17594967,0.00086964,0.01879792,0.06144186,0.00000000,0.19140252,0.00057738
-1.79789895,0.27409069,0.02254057,0.17418090,0.00072348,0.01709235,0.05725602,0.00000000,0.17864479,0.00053115
-1.79189595,0.26163027,0.02104517,0.17348839,0.00059756,0.01545348,0.05355549,0.00000000,0.16616281,0.00048768
-1.78589295,0.25067051,0.01964447,0.17372935,0.00049001,0.01389181,0.05031549,0.00000000,0.15406586,0.00044709
-1.77988994,0.24110321,0.01834126,0.17473830,0.00039893,0.01241588,0.04750372,0.00000000,0.14244671,0.00040948
-1.77388694,0.23279268,0.01713583,0.17633303,0.00032245,0.01103227,0.04508210,0.00000000,0.13138044,0.00037486
-1.76788394,0.22558219,0.01602628,0.17832110,0.00025876,0.00974564,0.04300856,0.00000000,0.12092391,0.00034319
-1.76188094,0.21930083,0.01500875,0.18050642,0.00020616,0.00855881,0.04123875,0.00000000,0.11111588,0.00031440
-1.75587794,0.21377064,0.01407777,0.18269604,0.00016307,0.00747296,0.03972784,0.00000000,0.10197786,0.00028838
-1.74987494,0.20881376,0.01322663,0.18470669,0.00012807,0.00648774,0.03843212,0.00000000,0.09351544,0.00026498
-1.74387194,0.20425931,0.01244774,0.18637104,0.00009985,0.00560151,0.03731052,0.00000000,0.08572022,0.00024407
-1.73786893,0.19994996,0.01173304,0.18754329,0.00007729,0.00481156,0.03632596,0.00000000,0.07857199,0.00022548
-1.73186593,0.19574775,0.01107439,0.18810417,0.00005940,0.00411434,0.03544655,0.00000000,0.07204123,0.00020906
-1.72586293,0.19153928,0.01046388,0.18796493,0.00004532,0.00350572,0.03464651,0.00000000,0.06609165,0.00019465
-1.71985993,0.18723978,0.00989419,0.18707036,0.00003433,0.00298120,0.03390689,0.00000000,0.06068279,0.00018215
-1.71385693,0.18279621,0.00935886,0.18540068,0.00002582,0.00253622,0.03321603,0.00000000,0.05577240,0.00017144
-1.70785393,0.17818919,0.00885247,0.18297223,0.00001928,0.00216632,0.03256979,0.00000000,0.05131868,0.00016246
-1.70185093,0.17343368,0.00837085,0.17983701,0.00001429,0.00186737,0.03197140,0.00000000,0.04728216,0.00015518
-1.69584792,0.16857851,0.00791114,0.17608102,0.00001052,0.00163580,0.03143120,0.00000000,0.04362724,0.00014961
-1.68984492,0.16370471,0.00747185,0.17182154,0.00000769,0.00146869,0.03096600,0.00000000,0.04032340,0.00014580
-1.68384192,0.15892279,0.00705286,0.16720337,0.00000558,0.00136396,0.03059822,0.00000000,0.03734587,0.00014384
-1.67783892,0.15436905,0.00665530,0.16239433,0.00000402,0.00132045,0.03035490,0.00000000,0.03467610,0.00014388
-1.67183592,0.15020098,0.00628149,0.15757991,0.00000287,0.00133795,0.03026637,0.00000000,0.03230175,0.00014609
-1.66583292,0.14659205,0.00593477,0.15295753,0.00000204,0.00141730,0.03036493,0.00000000,0.03021637,0.00015066
-1.65982991,0.14372590,0.00561932,0.14873045,0.00000144,0.00156030,0.03068327,0.00000000,0.02841884,0.00015784
-1.65382691,0.14179024,0.00533995,0.14510141,0.00000101,0.00176967,0.03125293,0.00000000,0.02691260,0.00016787
-1.64782391,0.14097038,0.00510190,0.14226643,0.00000070,0.00204898,0.03210266,0.00000000,0.02570465,0.00018104
-1.64182091,0.14144293,0.00491061,0.14040871,0.00000048,0.00240246,0.03325689,0.00000000,0.02480449,0.00019759
-1.63581791,0.14336936,0.00477148,0.13969286,0.00000033,0.00283482,0.03473418,0.00000000,0.02422292,0.00021779
-1.62981491,0.14689000,0.00468969,0.14025964,0.00000022,0.00335100,0.03654589,0.00000000,0.02397091,0.00024186
-1.62381191,0.15211828,0.00466994,0.14222121,0.00000015,0.00395591,0.03869504,0.00000000,0.02405841,0.00027002
-1.61780890,0.15913552,0.00471627,0.14565715,0.00000010,0.00465411,0.04117531,0.00000000,0.02449318,0.00030240
-1.61180590,0.16798643,0.00483183,0.15061121,0.00000007,0.00544944,0.04397044,0.00000000,0.02527980,0.00033908
-1.60580290,0.17867526,0.00501879,0.15708889,0.00000004,0.00634469,0.04705387,0.00000000,0.02641870,0.00038009
-1.59979990,0.19116295,0.00527808,0.16505603,0.00000003,0.00734119,0.05038881,0.00000000,0.02790534,0.00042534
-1.59379690,0.20536524,0.00560936,0.17443834,0.00000002,0.00843850,0.05392859,0.00000000,0.02972958,0.00047466
-1.58779390,0.22115193,0.00601085,0.18512191,0.00000001,0.00963402,0.05761746,0.00000000,0.03187521,0.00052778
-1.58179090,0.23834745,0.00647930,0.19695487,0.00000001,0.01092274,0.06139177,0.00000000,0.03431971,0.00058431
-1.57578789,0.25673263,0.00700997,0.20975007,0.00000001,0.01229696,0.06518141,0.00000000,0.03703422,0.00064375
-1.56978489,0.27604794,0.00759663,0.22328885,0.00000001,0.01374618,0.06891170,0.00000000,0.03998379,0.00070550
-1.56378189,0.29599814,0.00823167,0.23732576,0.00000001,0.01525703,0.07250541,0.00000000,0.04312792,0.00076884
-1.55777889,0.31625824,0.00890617,0.25159431,0.00000001,0.01681329,0.07588504,0.00000000,0.04642134,0.00083299
-1.55177589,0.33648083,0.00961017,0.26581354,0.00000001,0.01839611,0.07897521,0.00000000,0.04981513,0.00089706
-1.54577289,0.35630449,0.01033285,0.27969526,0.00000001,0.01998428,0.08170502,0.00000000,0.05325812,0.00096012
-1.53976988,0.37536327,0.01106287,0.29295183,0.00000001,0.02155462,0.08401040,0.00000000,0.05669855,0.00102122
-1.53376688,0.39329679,0.01178875,0.30530427,0.00000001,0.02308258,0.08583623,0.00000000,0.06008597,0.00107937
-1.52776388,0.40976085,0.01249922,0.31649039,0.00000002,0.02454282,0.08713824,0.00000000,0.06337338,0.00113363
-1.52176088,0.42443801,0.01318373,0.32627276,0.00000003,0.02590991,0.08788456,0.00000000,0.06651943,0.00118311
-1.51575788,0.43704796,0.01383291,0.33444620,0.00000003,0.02715918,0.08805688,0.00000000,0.06949080,0.00122701
-1.50975488,0.44735714,0.01443902,0.34084451,0.00000005,0.02826743,0.08765114,0.00000000,0.07226448,0.00126463
-1.50375188,0.45518730,0.01499641,0.34534623,0.00000006,0.02921375,0.08667773,0.00000000,0.07482998,0.00129545
-1.49774887,0.46042260,0.01550200,0.34787914,0.00000008,0.02998026,0.08516124,0.00000000,0.07719133,0.00131908
-1.49174587,0.46301500,0.01595562,0.34842338,0.00000010,0.03055275,0.08313972,0.00000000,0.07936882,0.00133537
-1.48574287,0.46298756,0.01636033,0.34701293,0.00000012,0.03092126,0.08066351,0.00000000,0.08140021,0.00134433
