energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.87393697,1.78891303,0.00372080,0.32553047,0.91077307,0.00000000,0.00738804,0.72578615,0.98249936,0.43661559
-5.86793397,1.77214837,0.00362986,0.32591212,0.91365057,0.00000000,0.00714972,0.71612186,0.97480540,0.43351866
-5.86193097,1.76084343,0.00356778,0.32718722,0.91944563,0.00000000,0.00696035,0.70855766,0.97033059,0.43188576
-5.85592796,1.75579527,0.00353887,0.32942248,0.92853283,0.00000000,0.00682288,0.70352216,0.96936274,0.43189043
-5.84992496,1.75760323,0.00354719,0.33265208,0.94117034,0.00000000,0.00673957,0.70136510,0.97210453,0.43365283
-5.84392196,1.76663944,0.00359647,0.33687305,0.95748662,0.00000000,0.00671177,0.70234394,0.97865848,0.43723253
-5.83791896,1.78302868,0.00369003,0.34204249,0.97747259,0.00000000,0.00673994,0.70661412,0.98901651,0.44262387
-5.83191596,1.80663872,0.00383072,0.34807668,1.00097924,0.00000000,0.00682349,0.71422341,1.00305475,0.44975412
-5.82591296,1.83708122,0.00402086,0.35485228,1.02772109,0.00000000,0.00696083,0.72511031,1.02053349,0.45848450
-5.81990995,1.87372308,0.00426223,0.36220942,1.05728511,0.00000000,0.00714931,0.73910662,1.04110238,0.46861396
-5.81390695,1.91570753,0.00455597,0.36995660,1.08914461,0.00000000,0.00738532,0.75594394,1.06431033,0.47988555
-5.80790395,1.96198386,0.00490263,0.37787709,1.12267761,0.00000000,0.00766429,0.77526364,1.08961950,0.49199513
-5.80190095,2.01134423,0.00530212,0.38573650,1.15718843,0.00000000,0.00798080,0.79662989,1.11642258,0.50460182
-5.79589795,2.06246577,0.00575369,0.39329114,1.19193173,0.00000000,0.00832867,0.81954503,1.14406243,0.51733995
-5.78989495,2.11395601,0.00625597,0.40029677,1.22613777,0.00000000,0.00870111,0.84346654,1.17185306,0.52983168
-5.78389195,2.16439957,0.00680698,0.40651715,1.25903759,0.00000000,0.00909081,0.86782509,1.19910086,0.54169999
-5.77788894,2.21240418,0.00740415,0.41173228,1.28988726,0.00000000,0.00949011,0.89204261,1.22512527,0.55258132
-5.77188594,2.25664403,0.00804438,0.41574561,1.31799000,0.00000000,0.00989113,0.91554995,1.24927792,0.56213735
-5.76588294,2.29589898,0.00872412,0.41839023,1.34271540,0.00000000,0.01028590,0.93780342,1.27095966,0.57006550
-5.75987994,2.32908827,0.00943943,0.41953360,1.36351515,0.00000000,0.01066657,0.95829960,1.28963485,0.57610781
-5.75387694,2.35529774,0.01018607,0.41908079,1.37993487,0.00000000,0.01102550,0.97658823,1.30484279,0.58005777
-5.74787394,2.37380002,0.01095964,0.41697616,1.39162179,0.00000000,0.01135541,0.99228264,1.31620599,0.58176513
-5.74187094,2.38406751,0.01175572,0.41320348,1.39832854,0.00000000,0.01164955,1.00506773,1.32343547,0.58113844
-5.73586793,2.38577835,0.01256997,0.40778474,1.39991312,0.00000000,0.01190180,1.01470551,1.32633330,0.57814557
-5.72986493,2.37881574,0.01339835,0.40077760,1.39633560,0.00000000,0.01210681,1.02103807,1.32479266,0.57281211
-5.72386193,2.36326149,0.01423726,0.39227201,1.38765217,0.00000000,0.01226011,1.02398837,1.31879580,0.56521817
-5.71785893,2.33938463,0.01508367,0.38238596,1.37400709,0.00000000,0.01235820,1.02355890,1.30841045,0.55549363
-5.71185593,2.30762603,0.01593535,0.37126090,1.35562324,0.00000000,0.01239864,1.01982868,1.29378489,0.54381229
-5.70585293,2.26858017,0.01679096,0.35905680,1.33279195,0.00000000,0.01238011,1.01294860,1.27514220,0.53038532
-5.69984992,2.22297487,0.01765017,0.34594738,1.30586263,0.00000000,0.01230244,1.00313568,1.25277384,0.51545414
-5.69384692,2.17165002,0.01851374,0.33211551,1.27523267,0.00000000,0.01216664,0.99066624,1.22703280,0.49928340
-5.68784392,2.11553586,0.01938353,0.31774891,1.24133795,0.00000000,0.01197491,0.97586842,1.19832635,0.48215393
-5.68184092,2.05563145,0.02026249,0.30303642,1.20464413,0.00000000,0.01173055,0.95911400,1.16710850,0.46435624
-5.67583792,1.99298366,0.02115449,0.28816470,1.16563886,0.00000000,0.01143796,0.94080986,1.13387197,0.44618450
-5.66983492,1.92866695,0.02206423,0.27331549,1.12482467,0.00000000,0.01110248,0.92138899,1.09913964,0.42793118
-5.66383192,1.86376393,0.02299687,0.25866330,1.08271271,0.00000000,0.01073032,0.90130130,1.06345544,0.40988242
-5.65782891,1.79934683,0.02395780,0.24437360,1.03981675,0.00000000,0.01032842,0.88100414,1.02737443,0.39231406
-5.65182591,1.73645975,0.02495220,0.23060119,0.99664759,0.00000000,0.00990423,0.86095274,0.99145229,0.37548829
-5.64582291,1.67610168,0.02598459,0.21748903,0.95370736,0.00000000,0.00946561,0.84159062,0.95623403,0.35965088
-5.63981991,1.61921031,0.02705836,0.20516703,0.91148377,0.00000000,0.00902060,0.82334016,0.92224231,0.34502890
-5.63381691,1.56664678,0.02817531,0.19375110,0.87044409,0.00000000,0.00857722,0.80659348,0.88996544,0.33182882
-5.62781391,1.51918147,0.02933513,0.18334213,0.83102879,0.00000000,0.00814336,0.79170396,0.85984559,0.32023489
-5.62181091,1.47748117,0.03053503,0.17402508,0.79364511,0.00000000,0.00772654,0.77897864,0.83226746,0.31040789
-5.61580790,1.44209809,0.03176939,0.16586805,0.75866048,0.00000000,0.00733381,0.76867189,0.80754812,0.30248405
-5.60980490,1.41346105,0.03302947,0.15892136,0.72639618,0.00000000,0.00697161,0.76098059,0.78592831,0.29657426
-5.60380190,1.39186947,0.03430339,0.15321673,0.69712150,0.00000000,0.00664569,0.75604123,0.76756590,0.29276363
-5.59779890,1.37749043,0.03557611,0.14876665,0.67104862,0.00000000,0.00636103,0.75392922,0.75253185,0.29111135
-5.59179590,1.37035945,0.03682967,0.14556380,0.64832868,0.00000000,0.00612186,0.75466040,0.74080898,0.29165093
-5.58579290,1.37038507,0.03804354,0.14358091,0.62904924,0.00000000,0.00593163,0.75819511,0.73229401,0.29439102
-5.57978989,1.37735736,0.03919520,0.14277082,0.61323330,0.00000000,0.00579307,0.76444456,0.72680264,0.29931665
-5.57378689,1.39096035,0.04026079,0.14306699,0.60084024,0.00000000,0.00570829,0.77327936,0.72407791,0.30639103
-5.56778389,1.41078795,0.04121591,0.14438447,0.59176854,0.00000000,0.00567883,0.78453985,0.72380134,0.31555788
-5.56178089,1.43636281,0.04203655,0.14662131,0.58586037,0.00000000,0.00570585,0.79804782,0.72560665,0.32674429
-5.55577789,1.46715745,0.04269997,0.14966044,0.58290790,0.00000000,0.00579017,0.81361881,0.72909534,0.33986381
-5.54977489,1.50261654,0.04318568,0.15337208,0.58266107,0.00000000,0.00593250,0.83107444,0.73385356,0.35481994
-5.54377189,1.54217932,0.04347630,0.15761657,0.58483646,0.00000000,0.00613350,0.85025392,0.73946949,0.37150959
-5.53776888,1.58530101,0.04355834,0.16224749,0.58912700,0.00000000,0.00639394,0.87102400,0.74555043,0.38982644
-5.53176588,1.63147202,0.04342288,0.16711526,0.59521200,0.00000000,0.00671478,0.89328661,0.75173875,0.40966392
-5.52576288,1.68023377,0.04306605,0.17207079,0.60276707,0.00000000,0.00709721,0.91698356,0.75772603,0.43091769
-5.51975988,1.73119044,0.04248926,0.17696928,0.61147351,0.00000000,0.00754275,0.94209787,0.76326467,0.45348738
-5.51375688,1.78401560,0.04169930,0.18167402,0.62102681,0.00000000,0.00805320,0.96865141,0.76817648,0.47727734
-5.50775388,1.83845364,0.04070816,0.18606002,0.63114382,0.00000000,0.00863059,0.99669888,0.77235776,0.50219654
-5.50175088,1.89431562,0.03953267,0.19001731,0.64156851,0.00000000,0.00927712,1.02631823,0.77578084,0.52815732
-5.49574787,1.95146995,0.03819387,0.19345388,0.65207589,0.00000000,0.00999503,1.05759808,0.77849190,0.55507323
-5.48974487,2.00982840,0.03671631,0.19629812,0.66247430,0.00000000,0.01078643,1.09062267,0.78060533,0.58285594
-5.48374187,2.06932836,0.03512718,0.19850057,0.67260591,0.00000000,0.01165312,1.12545539,0.78229493,0.61141155
-5.47773887,2.12991250,0.03345529,0.20003505,0.68234559,0.00000000,0.01259638,1.16212173,0.78378244,0.64063634
-5.47173587,2.19150714,0.03173015,0.20089903,0.69159838,0.00000000,0.01361676,1.20059279,0.78532410,0.67041256
-5.46573287,2.25400084,0.02998091,0.20111326,0.70029581,0.00000000,0.01471386,1.24077052,0.78719576,0.70060429
-5.45972986,2.31722466,0.02823545,0.20072061,0.70839139,0.00000000,0.01588613,1.28247569,0.78967749,0.73105401
-5.45372686,2.38093542,0.02651955,0.19978431,0.71585558,0.00000000,0.01713071,1.32543942,0.79303821,0.76157995
-5.44772386,2.44480323,0.02485614,0.19838544,0.72267060,0.00000000,0.01844328,1.36929912,0.79752129,0.79197471
-5.44172086,2.50840422,0.02326475,0.19661998,0.72882543,0.00000000,0.01981800,1.41359928,0.80333146,0.82200530
-5.43571786,2.57121910,0.02176114,0.19459544,0.73431118,0.00000000,0.02124745,1.45779719,0.81062390,0.85141471
-5.42971486,2.63263784,0.02035706,0.19242710,0.73911721,0.00000000,0.02272268,1.50127367,0.81949552,0.87992513
-5.42371186,2.69197024,0.01906023,0.19023425,0.74322805,0.00000000,0.02423327,1.54334820,0.82997911,0.90724273
-5.41770885,2.74846203,0.01787444,0.18813635,0.74662123,0.00000000,0.02576753,1.58329798,0.84204006,0.93306384
-5.41170585,2.80131564,0.01679985,0.18624931,0.74926609,0.00000000,0.02731264,1.62037988,0.85557605,0.95708223
-5.40570285,2.84971440,0.01583336,0.18468207,0.75112356,0.00000000,0.02885494,1.65385417,0.87041922,0.97899722
-5.39969985,2.89284904,0.01496912,0.18353355,0.75214672,0.00000000,0.03038015,1.68300904,0.88634084,0.99852225
-5.39369685,2.92994487,0.01419904,0.18289000,0.75228210,0.00000000,0.03187372,1.70718449,0.90305802,1.01539329
-5.38769385,2.96028837,0.01351339,0.18282298,0.75147158,0.00000000,0.03332106,1.72579455,0.92024211,1.02937694
-5.38169085,2.98325166,0.01290141,0.18338778,0.74965458,0.00000000,0.03470790,1.73834669,0.93752841,1.04027755
-5.37568784,2.99831374,0.01235182,0.18462247,0.74677060,0.00000000,0.03602045,1.74445771,0.95452682,1.04794320
-5.36968484,3.00507746,0.01185336,0.18654758,0.74276174,0.00000000,0.03724574,1.74386521,0.97083293,1.05227006
-5.36368184,3.00328156,0.01139526,0.18916615,0.73757515,0.00000000,0.03837172,1.73643456,0.98603926,1.05320521
-5.35767884,2.99280745,0.01096757,0.19246444,0.73116544,0.00000000,0.03938745,1.72216094,0.99974632,1.05074750
-5.35167584,2.97368054,0.01056150,0.19641291,0.72349668,0.00000000,0.04028321,1.70116684,1.01157319,1.04494675
-5.34567284,2.94606647,0.01016957,0.20096762,0.71454430,0.00000000,0.04105052,1.67369521,1.02116744,1.03590122
-5.33966983,2.91026270,0.00978579,0.20607185,0.70429654,0.00000000,0.04168225,1.64009893,1.02821410,1.02375357
-5.33366683,2.86668624,0.00940564,0.21165792,0.69275572,0.00000000,0.04217252,1.60082730,1.03244362,1.00868566
-5.32766383,2.81585822,0.00902610,0.21764910,0.67993914,0.00000000,0.04251680,1.55641035,1.03363871,0.99091237
-5.32166083,2.75838640,0.00864551,0.22396154,0.66587982,0.00000000,0.04271179,1.50744178,1.03163988,0.97067483
-5.31565783,2.69494656,0.00826351,0.23050616,0.65062685,0.00000000,0.04275547,1.45456150,1.02634962,0.94823341
-5.30965483,2.62626353,0.00788081,0.23719053,0.63424561,0.00000000,0.04264706,1.39843832,1.01773527,0.92386075
-5.30365183,2.55309282,0.00749906,0.24392053,0.61681767,0.00000000,0.04238702,1.33975363,1.00583037,0.89783507
-5.29764882,2.47620345,0.00712063,0.25060201,0.59844047,0.00000000,0.04197707,1.27918651,0.99073453,0.87043414
-5.29164582,2.39636244,0.00674846,0.25714218,0.57922666,0.00000000,0.04142018,1.21740066,0.97261179,0.84192984
-5.28564282,2.31432145,0.00638585,0.26345101,0.55930319,0.00000000,0.04072062,1.15503338,0.95168753,0.81258369
-5.27963982,2.23080557,0.00603633,0.26944236,0.53881002,0.00000000,0.03988397,1.09268663,0.92824379,0.78264323
-5.27363682,2.14650442,0.00570351,0.27503513,0.51789851,0.00000000,0.03891715,1.03092025,0.90261331,0.75233933
-5.26763382,2.06206537,0.00539095,0.28015429,0.49672937,0.00000000,0.03782838,0.97024699,0.87517211,0.72188445
-5.26163082,1.97808884,0.00510208,0.28473176,0.47547035,0.00000000,0.03662715,0.91112935,0.84633105,0.69147159
-5.25562781,1.89512520,0.00484009,0.28870730,0.45429352,0.00000000,0.03532417,0.85397772,0.81652625,0.66127412
-5.24962481,1.81367317,0.00460790,0.29202933,0.43337231,0.00000000,0.03393129,0.79914975,0.78620885,0.63144618
-5.24362181,1.73417933,0.00440806,0.29465559,0.41287824,0.00000000,0.03246128,0.74695047,0.75583421,0.60212353
-5.23761881,1.65703840,0.00424273,0.29655379,0.39297762,0.00000000,0.03092771,0.69763305,0.72585080,0.57342490
-5.23161581,1.58259410,0.00411365,0.29770201,0.37382809,0.00000000,0.02934474,0.65139986,0.69668922,0.54545351
-5.22561281,1.51114034,0.00402206,0.29808904,0.35557529,0.00000000,0.02772683,0.60840376,0.66875155,0.51829891
-5.21960980,1.44292251,0.00396869,0.29771437,0.33834966,0.00000000,0.02608852,0.56874944,0.64240129,0.49203875
-5.21360680,1.37813883,0.00395372,0.29658807,0.32226354,0.00000000,0.02444415,0.53249487,0.61795433,0.46674069
-5.20760380,1.31694165,0.00397673,0.29473027,0.30740863,0.00000000,0.02280757,0.49965264,0.59567104,0.44246414
-5.20160080,1.25943871,0.00403669,0.29217039,0.29385398,0.00000000,0.02119195,0.47019156,0.57574993,0.41926200
-5.19559780,1.20569442,0.00413192,0.28894610,0.28164448,0.00000000,0.01960946,0.44403827,0.55832283,0.39718213
-5.18959480,1.15573119,0.00426006,0.28510198,0.27080007,0.00000000,0.01807117,0.42107923,0.54345208,0.37626874
-5.18359180,1.10953107,0.00441810,0.28068799,0.26131560,0.00000000,0.01658681,0.40116299,0.53112955,0.35656350
-5.17758879,1.06703763,0.00460235,0.27575773,0.25316138,0.00000000,0.01516471,0.38410304,0.52127778,0.33810648
-5.17158579,1.02815847,0.00480850,0.27036675,0.24628449,0.00000000,0.01381171,0.36968116,0.51375312,0.32093687
-5.16558279,0.99276825,0.00503168,0.26457077,0.24061075,0.00000000,0.01253314,0.35765146,0.50835091,0.30509348
-5.15957979,0.96071253,0.00526650,0.25842415,0.23604738,0.00000000,0.01133281,0.34774509,0.50481255,0.29061503
-5.15357679,0.93181240,0.00550719,0.25197851,0.23248618,0.00000000,0.01021313,0.33967558,0.50283425,0.27754026
-5.14757379,0.90586986,0.00574770,0.24528177,0.22980723,0.00000000,0.00917513,0.33314481,0.50207734,0.26590781
-5.14157079,0.88267403,0.00598183,0.23837755,0.22788290,0.00000000,0.00821864,0.32784952,0.50217960,0.25575597
-5.13556778,0.86200786,0.00620340,0.23130508,0.22658210,0.00000000,0.00734239,0.32348811,0.50276758,0.24712215
-5.12956478,0.84365530,0.00640643,0.22409954,0.22577455,0.00000000,0.00654418,0.31976763,0.50346911,0.24004218
-5.12356178,0.82740857,0.00658527,0.21679292,0.22533502,0.00000000,0.00582104,0.31641078,0.50392595,0.23454945
-5.11755878,0.81307532,0.00673481,0.20941523,0.22514717,0.00000000,0.00516938,0.31316261,0.50380580,0.23067376
-5.11155578,0.80048521,0.00685057,0.20199620,0.22510708,0.00000000,0.00458519,0.30979667,0.50281345,0.22844002
-5.10555278,0.78949569,0.00692889,0.19456701,0.22512612,0.00000000,0.00406413,0.30612050,0.50070050,0.22786677
-5.09954977,0.77999674,0.00696702,0.18716236,0.22513317,0.00000000,0.00360171,0.30198015,0.49727343,0.22896446
-5.09354677,0.77191409,0.00696318,0.17982236,0.22507606,0.00000000,0.00319342,0.29726357,0.49239958,0.23173372
-5.08754377,0.76521103,0.00691664,0.17259435,0.22492221,0.00000000,0.00283482,0.29190277,0.48601087,0.23616354
-5.08154077,0.75988856,0.00682768,0.16553447,0.22465838,0.00000000,0.00252163,0.28587469,0.47810526,0.24222949
-5.07553777,0.75598394,0.00669761,0.15870881,0.22428967,0.00000000,0.00224984,0.27920074,0.46874580,0.24989222
-5.06953477,0.75356785,0.00652868,0.15219408,0.22383788,0.00000000,0.00201574,0.27194506,0.45805745,0.25909609
-5.06353177,0.75274029,0.00632398,0.14607780,0.22333911,0.00000000,0.00181596,0.26421158,0.44622191,0.26976843
-5.05752876,0.75362559,0.00608733,0.14045795,0.22284111,0.00000000,0.00164753,0.25614010,0.43347067,0.28181923
-5.05152576,0.75636688,0.00582313,0.13544195,0.22240019,0.00000000,0.00150787,0.24790147,0.42007669,0.29514159
-5.04552276,0.76112031,0.00553619,0.13114525,0.22207812,0.00000000,0.00139484,0.23969219,0.40634519,0.30961297
-5.03951976,0.76804963,0.00523161,0.12768935,0.22193903,0.00000000,0.00130667,0.23172854,0.39260384,0.32509727
-5.03351676,0.77732107,0.00491454,0.12519943,0.22204660,0.00000000,0.00124201,0.22424052,0.37919287,0.34144776
-5.02751376,0.78909917,0.00459010,0.12380170,0.22246150,0.00000000,0.00119987,0.21746585,0.36645548,0.35851082
-5.02151076,0.80354344,0.00426320,0.12362042,0.22323942,0.00000000,0.00117960,0.21164404,0.35472883,0.37613046
-5.01550775,0.82080597,0.00393842,0.12477489,0.22442946,0.00000000,0.00118089,0.20701089,0.34433598,0.39415328
-5.00950475,0.84103008,0.00361991,0.12737634,0.22607320,0.00000000,0.00120369,0.20379337,0.33557892,0.41243388
-5.00350175,0.86434958,0.00331133,0.13152486,0.22820416,0.00000000,0.00124819,0.20220496,0.32873270,0.43084036
-4.99749875,0.89088873,0.00301580,0.13730647,0.23084787,0.00000000,0.00131475,0.20244160,0.32404092,0.44925959
-4.99149575,0.92076242,0.00273584,0.14479045,0.23402217,0.00000000,0.00140387,0.20467816,0.32171235,0.46760212
-4.98549275,0.95407630,0.00247344,0.15402684,0.23773799,0.00000000,0.00151614,0.20906544,0.32191859,0.48580638
-4.97948974,0.99092672,0.00223002,0.16504441,0.24200015,0.00000000,0.00165214,0.21572770,0.32479281,0.50384193
-4.97348674,1.03140015,0.00200651,0.17784892,0.24680836,0.00000000,0.00181242,0.22476075,0.33042919,0.52171161
-4.96748374,1.07557192,0.00180338,0.19242194,0.25215822,0.00000000,0.00199743,0.23623046,0.33888310,0.53945250
-4.96148074,1.12350441,0.00162072,0.20872010,0.25804201,0.00000000,0.00220741,0.25017185,0.35017171,0.55713558
-4.95547774,1.17524450,0.00145827,0.22667496,0.26444949,0.00000000,0.00244240,0.26658860,0.36427514,0.57486412
-4.94947474,1.23082065,0.00131556,0.24619346,0.27136848,0.00000000,0.00270212,0.28545315,0.38113778,0.59277097
-4.94347174,1.29023977,0.00119187,0.26715904,0.27878517,0.00000000,0.00298595,0.30670733,0.40067009,0.61101475
-4.93746873,1.35348410,0.00108640,0.28943338,0.28668442,0.00000000,0.00329287,0.33026352,0.42275059,0.62977527
-4.93146573,1.42050858,0.00099822,0.31285885,0.29504984,0.00000000,0.00362144,0.35600649,0.44722826,0.64924834
-4.92546273,1.49123874,0.00092639,0.33726164,0.30386375,0.00000000,0.00396976,0.38379564,0.47392533,0.66964010
-4.91945973,1.56556969,0.00086994,0.36245543,0.31310718,0.00000000,0.00433548,0.41346798,0.50264053,0.69116127
-4.91345673,1.64336596,0.00082791,0.38824569,0.32275975,0.00000000,0.00471580,0.44484138,0.53315290,0.71402128
-4.90745373,1.72446250,0.00079936,0.41443432,0.33279970,0.00000000,0.00510746,0.47771823,0.56522607,0.73842251
-4.90145073,1.80866662,0.00078337,0.44082474,0.34320379,0.00000000,0.00550686,0.51188935,0.59861310,0.76455475
-4.89544772,1.89576055,0.00077903,0.46722690,0.35394737,0.00000000,0.00591001,0.54713781,0.63306176,0.79258976
-4.88944472,1.98550441,0.00078545,0.49346244,0.36500432,0.00000000,0.00631269,0.58324261,0.66832007,0.82267609
-4.88344172,2.07763905,0.00080173,0.51936939,0.37634706,0.00000000,0.00671047,0.61998198,0.70414209,0.85493394
-4.87743872,2.17188826,0.00082694,0.54480647,0.38794638,0.00000000,0.00709882,0.65713607,0.74029348,0.88945010
-4.87143572,2.26796001,0.00086012,0.56965658,0.39977122,0.00000000,0.00747318,0.69448884,0.77655676,0.92627285
-4.86543272,2.36554611,0.00090026,0.59382937,0.41178820,0.00000000,0.00782911,0.73182917,0.81273595,0.96540693
-4.85942971,2.46432026,0.00094628,0.61726274,0.42396101,0.00000000,0.00816230,0.76895095,0.84866015,1.00680836
-4.85342671,2.56393413,0.00099705,0.63992296,0.43624949,0.00000000,0.00846873,0.80565231,0.88418602,1.05037949
-4.84742371,2.66401177,0.00105136,0.66180357,0.44860859,0.00000000,0.00874472,0.84173402,0.91919880,1.09596425
-4.84142071,2.76414243,0.00110795,0.68292287,0.46098714,0.00000000,0.00898698,0.87699727,0.95361172,1.14334395
-4.83541771,2.86387252,0.00116551,0.70332008,0.47332648,0.00000000,0.00919272,0.91124105,0.98736380,1.19223394
-4.82941471,2.96269720,0.00122270,0.72305042,0.48555916,0.00000000,0.00935963,0.94425950,1.02041604,1.24228148
-4.82341171,3.06005255,0.00127816,0.74217914,0.49760774,0.00000000,0.00948596,0.97583943,1.05274611,1.29306517
-4.81740870,3.15530920,0.00133055,0.76077482,0.50938383,0.00000000,0.00957051,1.00575853,1.08434176,1.34409643
-4.81140570,3.24776827,0.00137859,0.77890233,0.52078753,0.00000000,0.00961263,1.03378440,1.11519338,1.39482325
-4.80540270,3.33666055,0.00142106,0.79661562,0.53170733,0.00000000,0.00961225,1.05967485,1.14528589,1.44463652
-4.79939970,3.42114957,0.00145686,0.81395089,0.54202070,0.00000000,0.00956979,1.08317947,1.17459064,1.49287906
-4.79339670,3.50033895,0.00148503,0.83092032,0.55159524,0.00000000,0.00948620,1.10404273,1.20305764,1.53885723
-4.78739370,3.57328443,0.00150476,0.84750679,0.56029063,0.00000000,0.00936288,1.12200850,1.23060862,1.58185519
-4.78139070,3.63901030,0.00151544,0.86365992,0.56796120,0.00000000,0.00920168,1.13682584,1.25713138,1.62115117
-4.77538769,3.69652984,0.00151667,0.87929346,0.57445915,0.00000000,0.00900480,1.14825586,1.28247580,1.65603542
-4.76938469,3.74486924,0.00150826,0.89428449,0.57963827,0.00000000,0.00877478,1.15607940,1.30645184,1.68582920
-4.76338169,3.78309379,0.00149024,0.90847428,0.58335803,0.00000000,0.00851448,1.16010488,1.32882960,1.70990399
-4.75737869,3.81033543,0.00146286,0.92167087,0.58548792,0.00000000,0.00822696,1.16017616,1.34934182,1.72770013
-4.75137569,3.82582016,0.00142657,0.93365341,0.58591168,0.00000000,0.00791549,1.15617976,1.36768842,1.73874408
-4.74537269,3.82889422,0.00138201,0.94417793,0.58453146,0.00000000,0.00758347,1.14805103,1.38354327,1.74266359
-4.73936968,3.81904759,0.00132998,0.95298448,0.58127144,0.00000000,0.00723439,1.13577905,1.39656282,1.73919989
-4.73336668,3.79593383,0.00127142,0.95980521,0.57608101,0.00000000,0.00687181,1.11940968,1.40639619,1.72821652
-4.72736368,3.75938523,0.00120738,0.96437325,0.56893711,0.00000000,0.00649925,1.09904687,1.41269647,1.70970431
-4.72136068,3.70942269,0.00113896,0.96643187,0.55984583,0.00000000,0.00612021,1.07485193,1.41513268,1.68378230
-4.71535768,3.64625985,0.00106732,0.96574371,0.54884304,0.00000000,0.00573808,1.04704085,1.41340193,1.65069463
-4.70935468,3.57030148,0.00099359,0.96209961,0.53599418,0.00000000,0.00535612,1.01587991,1.40724126,1.61080353
-4.70335168,3.48213628,0.00091889,0.95532681,0.52139309,0.00000000,0.00497740,0.98167970,1.39643874,1.56457883
-4.69734867,3.38252459,0.00084427,0.94529616,0.50516005,0.00000000,0.00460480,0.94478791,1.38084337,1.51258451
-4.69134567,3.27238158,0.00077070,0.93192810,0.48743913,0.00000000,0.00424093,0.90558127,1.36037333,1.45546285
-4.68534267,3.15275695,0.00069904,0.91519714,0.46839497,0.00000000,0.00388815,0.86445701,1.33502237,1.39391707
-4.67933967,3.02481182,0.00063003,0.89513485,0.44820905,0.00000000,0.00354850,0.82182426,1.30486401,1.32869295
-4.67333667,2.88979395,0.00056429,0.87183098,0.42707579,0.00000000,0.00322372,0.77809571,1.27005343,1.26056048
-4.66733367,2.74901220,0.00050231,0.84543302,0.40519846,0.00000000,0.00291524,0.73367986,1.23082694,1.19029585
-4.66133067,2.60381098,0.00044444,0.81614391,0.38278522,0.00000000,0.00262417,0.68897416,1.18749917,1.11866478
-4.65532766,2.45554564,0.00039092,0.78421823,0.36004519,0.00000000,0.00235129,0.64435909,1.14045792,1.04640728
-4.64932466,2.30555933,0.00034186,0.74995681,0.33718495,0.00000000,0.00209708,0.60019355,1.09015706,0.97422459
-4.64332166,2.15516185,0.00029729,0.71370015,0.31440535,0.00000000,0.00186176,0.55681124,1.03710762,0.90276819
