energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,V_p_up,V_d_up
-5.72386193,1.08141675,0.02104552,0.02162300,0.01202054,0.66083856,0.13157425,0.04497382,0.20478539,0.20283404
-5.71785893,1.08200198,0.02081875,0.02247569,0.01164600,0.66100373,0.13095145,0.04609971,0.20039200,0.20125610
-5.71185593,1.08625024,0.02067936,0.02328311,0.01133735,0.66352791,0.13121783,0.04720217,0.19738531,0.20048699
-5.70585293,1.09332755,0.02061118,0.02402607,0.01108277,0.66791376,0.13231509,0.04824204,0.19562510,0.20036133
-5.69984992,1.10245028,0.02059868,0.02468707,0.01087048,0.67369528,0.13419307,0.04918304,0.19497696,0.20072098
-5.69384692,1.11292209,0.02062782,0.02525101,0.01068929,0.68046032,0.13681377,0.04999331,0.19531937,0.20142234
-5.68784392,1.12416531,0.02068669,0.02570576,0.01052896,0.68786951,0.14015441,0.05064671,0.19654959,0.20234253
-5.68184092,1.13574527,0.02076619,0.02604264,0.01038060,0.69567099,0.14420943,0.05112399,0.19858807,0.20338440
-5.67583792,1.14738662,0.02086032,0.02625673,0.01023691,0.70370997,0.14899119,0.05141350,0.20138107,0.20447993
-5.66983492,1.15898071,0.02096651,0.02634712,0.01009239,0.71193289,0.15452943,0.05151172,0.20490157,0.20559211
-5.66383192,1.17058396,0.02108561,0.02631688,0.00994343,0.72038597,0.16086930,0.05142335,0.20914828,0.20671505
-5.65782891,1.18240718,0.02122176,0.02617294,0.00978830,0.72920816,0.16806811,0.05116109,0.21414290,0.20787254
-5.65182591,1.19479658,0.02138207,0.02592583,0.00962711,0.73861892,0.17619104,0.05074499,0.21992580,0.20911496
-5.64582291,1.20820730,0.02157612,0.02558920,0.00946164,0.74890149,0.18530565,0.05020163,0.22655024,0.21051491
-5.63981991,1.22317098,0.02181537,0.02517929,0.00929512,0.76038244,0.19547589,0.04956289,0.23407564,0.21216166
-5.63381691,1.24025895,0.02211236,0.02471430,0.00913196,0.77340859,0.20675555,0.04886454,0.24256004,0.21415479
-5.62781391,1.26004306,0.02247992,0.02421365,0.00897747,0.78832248,0.21918167,0.04814476,0.25205240,0.21659732
-5.62181091,1.28305613,0.02293033,0.02369728,0.00883754,0.80543781,0.23276824,0.04744244,0.26258494,0.21958877
-5.61580790,1.30975430,0.02347441,0.02318493,0.00871829,0.82501601,0.24750061,0.04679565,0.27416623,0.22321836
-5.60980490,1.34048323,0.02412070,0.02269548,0.00862579,0.84724538,0.26333086,0.04624005,0.28677524,0.22755895
-5.60380190,1.37545013,0.02487475,0.02224637,0.00856577,0.87222405,0.28017463,0.04580753,0.30035682,0.23266184
-5.59779890,1.41470339,0.02573843,0.02185313,0.00854338,0.89994762,0.29790955,0.04552508,0.31481908,0.23855286
-5.59179590,1.45812102,0.02670947,0.02152908,0.00856302,0.93030258,0.31637565,0.04541393,0.33003267,0.24522993
-5.58579290,1.50540886,0.02778113,0.02128510,0.00862819,0.96306591,0.33537771,0.04548900,0.34583239,0.25266230
-5.57978989,1.55610915,0.02894209,0.02112967,0.00874146,0.99791118,0.35468979,0.04575877,0.36202103,0.26079148
-5.57378689,1.60961917,0.03017652,0.02106896,0.00890445,1.03442121,0.37406169,0.04622543,0.37837538,0.26953396
-5.56778389,1.66521963,0.03146436,0.02110711,0.00911791,1.07210674,0.39322736,0.04688553,0.39465442,0.27878556
-5.56178089,1.72211151,0.03278179,0.02124671,0.00938186,1.11043068,0.41191488,0.04773088,0.41060924,0.28842729
-5.55577789,1.77946010,0.03410197,0.02148923,0.00969574,1.14883670,0.42985770,0.04874979,0.42599429,0.29833237
-5.54977489,1.83644397,0.03539578,0.02183568,0.01005865,1.18678110,0.44680668,0.04992860,0.44057976,0.30837422
-5.54377189,1.89230695,0.03663284,0.02228718,0.01046959,1.22376649,0.46254245,0.05125341,0.45416415,0.31843494
-5.53776888,1.94641042,0.03778254,0.02284565,0.01092773,1.25937567,0.47688749,0.05271187,0.46658688,0.32841397
-5.53176588,1.99828348,0.03881514,0.02351436,0.01143263,1.29330402,0.48971750,0.05429507,0.47773995,0.33823629
-5.52576288,2.04766832,0.03970288,0.02429846,0.01198450,1.32538889,0.50097129,0.05599933,0.48757830,0.34786003
-5.51975988,2.09455847,0.04042100,0.02520537,0.01258443,1.35563429,0.51065892,0.05782784,0.49612825,0.35728279
-5.51375688,2.13922758,0.04094874,0.02624504,0.01323450,1.38422949,0.51886738,0.05979205,0.50349344,0.36654647
-5.50775388,2.18224714,0.04127014,0.02743003,0.01393795,1.41156040,0.52576371,0.06191273,0.50985783,0.37574027
-5.50175088,2.22449140,0.04137474,0.02877543,0.01469918,1.43821277,0.53159494,0.06422061,0.51548564,0.38500158
-5.49574787,2.26712894,0.04125801,0.03029850,0.01552381,1.46496663,0.53668510,0.06675652,0.52071766,0.39451467
-5.48974487,2.31160028,0.04092161,0.03201826,0.01641853,1.49278178,0.54142887,0.06957105,0.52596427,0.40450707
-5.48374187,2.35958209,0.04037341,0.03395471,0.01739105,1.52277442,0.54628221,0.07272361,0.53169488,0.41524381
-5.47773887,2.41293856,0.03962732,0.03612807,0.01844988,1.55618557,0.55175017,0.07628095,0.53842426,0.42701951
-5.47173587,2.47366157,0.03870283,0.03855771,0.01960413,1.59434208,0.55837210,0.08031516,0.54669596,0.44014874
-5.46573287,2.54380160,0.03762442,0.04126112,0.02086321,1.63861154,0.56670487,0.08490111,0.55706345,0.45495482
-5.45972986,2.62539165,0.03642078,0.04425270,0.02223663,1.69035266,0.57730445,0.09011357,0.57006946,0.47175766
-5.45372686,2.72036707,0.03512389,0.04754266,0.02373365,1.75086273,0.59070679,0.09602392,0.58622445,0.49086082
-5.44772386,2.83048426,0.03376802,0.05113585,0.02536298,1.82132441,0.60740823,0.10269669,0.60598476,0.51253863
-5.44172086,2.95724139,0.03238865,0.05503078,0.02713254,1.90275359,0.62784661,0.11018600,0.62973162,0.53702354
-5.43571786,3.10180433,0.03102141,0.05921870,0.02904915,1.99595060,0.65238344,0.11853212,0.65775162,0.56449448
-5.42971486,3.26494076,0.02970102,0.06368294,0.03111827,2.10145660,0.68128797,0.12775823,0.69021981,0.59506642
-5.42371186,3.44696549,0.02846036,0.06839846,0.03334373,2.21951721,0.71472374,0.13786753,0.72718599,0.62878186
-5.41770885,3.64769909,0.02732952,0.07333168,0.03572753,2.35005476,0.75273823,0.14884097,0.76856512,0.66560435
-5.41170585,3.86644219,0.02633512,0.07844057,0.03826957,2.49265070,0.79525598,0.16063560,0.81413245,0.70541444
-5.40570285,4.10196653,0.02549965,0.08367506,0.04096746,2.64653898,0.84207559,0.17318369,0.86352361,0.74800820
-5.39969985,4.35252388,0.02484108,0.08897780,0.04381626,2.81061107,0.89287077,0.18639275,0.91624017,0.79309851
-5.39369685,4.61587263,0.02437254,0.09428511,0.04680834,2.98343264,0.94719549,0.20014648,0.97166051,0.84031895
-5.38769385,4.88932173,0.02410226,0.09952831,0.04993315,3.16327162,1.00449315,0.21430657,1.02905570,0.88923030
-5.38169085,5.16979053,0.02403356,0.10463516,0.05317704,3.34813680,1.06410951,0.22871552,1.08761005,0.93932945
-5.37568784,5.45388269,0.02416509,0.10953161,0.05652315,3.53582570,1.12530890,0.24320014,1.14644557,0.99006039
-5.36968484,5.73797152,0.02449115,0.11414356,0.05995131,3.72398017,1.18729324,0.25757585,1.20464929,1.04082694
-5.36368184,6.01829398,0.02500213,0.11839877,0.06343803,3.91014760,1.24922321,0.27165146,1.26130238,1.09100690
-5.35767884,6.29104969,0.02568502,0.12222871,0.06695655,4.09184569,1.31024061,0.28523439,1.31550996,1.13996693
-5.35167584,6.55250155,0.02652402,0.12557042,0.07047701,4.26662827,1.36949143,0.29813593,1.36643005,1.18707802
-5.34567284,6.79907428,0.02750115,0.12836816,0.07396677,4.43214987,1.42614838,0.31017658,1.41330066,1.23173068
-5.33966983,7.02744730,0.02859694,0.13057494,0.07739080,4.58622657,1.47943243,0.32119094,1.45546351,1.27334964
-5.33366683,7.23463869,0.02979101,0.13215377,0.08071227,4.72689115,1.52863230,0.33103231,1.49238367,1.31140757
-5.32766383,7.41807734,0.03106277,0.13307868,0.08389325,4.85244034,1.57312137,0.33957642,1.52366394,1.34543720
-5.32166083,7.57566106,0.03239192,0.13333536,0.08689552,4.96147299,1.61237146,0.34672453,1.54905375,1.37504183
-5.31565783,7.70579877,0.03375899,0.13292152,0.08968148,5.05291776,1.64596305,0.35240541,1.56845196,1.39990366
-5.30965483,7.80743615,0.03514584,0.13184692,0.09221519,5.12604989,1.67359169,0.35657652,1.58190394,1.41978989
-5.30365183,7.88006421,0.03653596,0.13013300,0.09446336,5.18049693,1.69507072,0.35922401,1.58959298,1.43455654
-5.29764882,7.92371148,0.03791482,0.12781224,0.09639635,5.21623367,1.71033016,0.36036188,1.59182690,1.44414976
-5.29164582,7.93892106,0.03927007,0.12492727,0.09798916,5.23356723,1.71941239,0.36003019,1.58902060,1.44860503
-5.28564282,7.92671414,0.04059166,0.12152963,0.09922223,5.23311344,1.72246473,0.35829250,1.58167554,1.44804404
-5.27963982,7.88854238,0.04187195,0.11767840,0.10008215,5.21576596,1.71972969,0.35523276,1.57035746,1.44266980
-5.27363682,7.82623149,0.04310569,0.11343866,0.10056217,5.18265993,1.71153333,0.35095167,1.55567325,1.43275996
-5.26763382,7.74191893,0.04428997,0.10887986,0.10066247,5.13513180,1.69827238,0.34556292,1.53824829,1.41865890
-5.26163082,7.63798810,0.04542413,0.10407410,0.10039020,5.07467708,1.68040078,0.33918921,1.51870510,1.40076867
-5.25562781,7.51700175,0.04650962,0.09909448,0.09975935,5.00290781,1.65841598,0.33195850,1.49764417,1.37953929
-5.24962481,7.38163658,0.04754983,0.09401349,0.09879025,4.92151084,1.63284578,0.32400048,1.47562754,1.35545855
-5.24362181,7.23462113,0.04854988,0.08890145,0.09750903,4.83220839,1.60423573,0.31544338,1.45316553,1.32904166
-5.23761881,7.07867803,0.04951643,0.08382524,0.09594678,4.73672154,1.57313756,0.30641132,1.43070671,1.30082094
-5.23161581,6.91647183,0.05045737,0.07884699,0.09413859,4.63673731,1.54009875,0.29702211,1.40863108,1.27133571
-5.22561281,6.75056277,0.05138160,0.07402320,0.09212255,4.53387959,1.50565326,0.28738566,1.38724625,1.24112247
-5.21960980,6.58336677,0.05229866,0.06940388,0.08993863,4.42968396,1.47031333,0.27760293,1.36678618,1.21070553
-5.21360680,6.41712144,0.05321841,0.06503201,0.08762755,4.32557632,1.43456254,0.26776528,1.34741210,1.18058812
-5.20760380,6.25385795,0.05415063,0.06094318,0.08522977,4.22285517,1.39884972,0.25795442,1.32921520,1.15124398
-5.20160080,6.09537845,0.05510461,0.05716548,0.08278438,4.12267725,1.36358385,0.24824262,1.31222056,1.12310954
-5.19559780,5.94323868,0.05608865,0.05371949,0.08032827,4.02604644,1.32912984,0.23869329,1.29639205,1.09657678
-5.18959480,5.79873577,0.05710955,0.05061854,0.07789525,3.93380588,1.29580520,0.22936176,1.28163793,1.07198684
-5.18359180,5.66290127,0.05817215,0.04786903,0.07551542,3.84663334,1.26387769,0.22029628,1.26781695,1.04962448
-5.17758879,5.53649948,0.05927878,0.04547100,0.07321464,3.76504010,1.23356398,0.21153911,1.25474496,1.02971377
-5.17158579,5.42003183,0.06042877,0.04341865,0.07101407,3.68937370,1.20502960,0.20312766,1.24220197,1.01241500
-5.16558279,5.31374745,0.06161803,0.04170106,0.06892999,3.61982487,1.17839034,0.19509570,1.22993981,0.99782328
-5.15957979,5.21766084,0.06283868,0.04030290,0.06697363,3.55643928,1.15371522,0.18747463,1.21769044,0.98596888
-5.15357679,5.13157677,0.06407887,0.03920517,0.06515120,3.49913407,1.13103126,0.18029466,1.20517500,0.97681975
-5.14757379,5.05512279,0.06532262,0.03838599,0.06346403,3.44771978,1.11033011,0.17358608,1.19211356,0.97028623
-5.14157079,4.98778918,0.06654997,0.03782131,0.06190884,3.40192707,1.09157643,0.16738039,1.17823560,0.96622811
-5.13556778,4.92897562,0.06773725,0.03748567,0.06047806,3.36143822,1.07471805,0.16171153,1.16329093,0.96446392
-5.12956478,4.87804346,0.06885753,0.03735281,0.05916036,3.32592223,1.05969742,0.15661691,1.14706084,0.96478242
-5.12356178,4.83437183,0.06988135,0.03739635,0.05794117,3.29507248,1.04646398,0.15213834,1.12936896,0.96695579
-5.11755878,4.79741526,0.07077754,0.03759027,0.05680330,3.26864518,1.03498690,0.14832285,1.11009157,0.97075408
-5.11155578,4.76675993,0.07151427,0.03790940,0.05572770,3.24649666,1.02526744,0.14522321,1.08916653,0.97596028
-5.10555278,4.74217537,0.07206019,0.03832980,0.05469414,3.22861719,1.01735007,0.14289814,1.06660049,0.98238521
-5.09954977,4.72365817,0.07238565,0.03882904,0.05368203,3.21515903,1.01133159,0.14141213,1.04247377,0.98988137
-5.09354677,4.71146438,0.07246388,0.03938636,0.05267113,3.20645623,1.00736742,0.14083481,1.01694240,0.99835478
-5.08754377,4.70612728,0.07227223,0.03998285,0.05164234,3.20303408,1.00567429,0.14123977,0.99023704,1.00777400
-5.08154077,4.70845802,0.07179317,0.04060142,0.05057832,3.20560637,1.00652865,0.14270281,0.96265854,1.01817541
-5.07553777,4.71952708,0.07101520,0.04122680,0.04946414,3.21505916,1.01026047,0.14529957,0.93457010,1.02966421
-5.06953477,4.74062563,0.06993355,0.04184538,0.04828775,3.23242043,1.01724222,0.14910259,0.90638618,1.04241056
-5.06353177,4.77320695,0.06855054,0.04244510,0.04704032,3.25881581,1.02787303,0.15417781,0.87855852,1.05664072
-5.05752876,4.81880908,0.06687574,0.04301522,0.04571654,3.29541139,1.04255855,0.16058060,0.85155973,1.07262328
-5.05152576,4.87896153,0.06492575,0.04354613,0.04431459,3.34334548,1.06168708,0.16835148,0.82586516,1.09065088
-5.04552276,4.95507961,0.06272380,0.04402908,0.04283616,3.40365219,1.08560303,0.17751165,0.80193386,1.11101819
-5.03951976,5.04835134,0.06029892,0.04445600,0.04128619,3.47718014,1.11457886,0.18805854,0.78018934,1.13399702
-5.03351676,5.15962259,0.05768504,0.04481932,0.03967252,3.56451051,1.14878706,0.19996170,0.76100124,1.15981008
-5.02751376,5.28928675,0.05491980,0.04511175,0.03800548,3.66587881,1.18827348,0.21315912,0.74466864,1.18860458
-5.02151076,5.43718538,0.05204325,0.04532624,0.03629731,3.78110515,1.23293392,0.22755436,0.73140592,1.22042739
-5.01550775,5.60252636,0.04909651,0.04545584,0.03456159,3.90953730,1.28249534,0.24301463,0.72133181,1.25520328
-5.00950475,5.78382515,0.04612045,0.04549379,0.03281266,4.05001097,1.33650305,0.25937021,0.71446232,1.29271769
-5.00350175,5.97887434,0.04315435,0.04543349,0.03106498,4.20083053,1.39431535,0.27641513,0.71070796,1.33260537
-4.99749875,6.18474516,0.04023479,0.04526862,0.02933261,4.35977298,1.45510618,0.29390943,0.70987535,1.37434593
-4.99149575,6.39782303,0.03739464,0.04499335,0.02762867,4.52411656,1.51787643,0.31158304,0.71167342,1.41726693
-4.98549275,6.61387770,0.03466223,0.04460245,0.02596498,4.69069424,1.58147403,0.32914108,0.71572393,1.46055489
-4.97948974,6.82816661,0.03206087,0.04409158,0.02435170,4.85597121,1.64462217,0.34627075,0.72157590,1.50327395
-4.97348674,7.03556817,0.02960848,0.04345748,0.02279714,5.01614365,1.70595511,0.36264931,0.72872346,1.54439169
-4.96748374,7.23074005,0.02731753,0.04269821,0.02130764,5.16725555,1.76405999,0.37795323,0.73662633,1.58281106
-4.96148074,7.40829600,0.02519517,0.04181339,0.01988758,5.30532849,1.81752316,0.39186780,0.74473204,1.61740706
-4.95547774,7.56299353,0.02324360,0.04080436,0.01853946,5.42649910,1.86497895,0.40409716,0.75249907,1.64706650
-4.94947474,7.68992391,0.02146057,0.03967437,0.01726407,5.52715784,1.90515878,0.41437409,0.75941972,1.67072894
-4.94347174,7.78469588,0.01984000,0.03842864,0.01606072,5.60408290,1.93693826,0.42246923,0.76504186,1.68742694
-4.93746873,7.84360417,0.01837273,0.03707442,0.01492747,5.65456273,1.95938012,0.42819930,0.76898844,1.69632354
-4.93146573,7.86377501,0.01704726,0.03562096,0.01386149,5.67650164,1.97177096,0.43143389,0.77097404,1.69674528
-4.92546273,7.84328164,0.01585056,0.03407939,0.01285930,5.66850320,1.97364987,0.43210054,0.77081760,1.68820909
-4.91945973,7.78122428,0.01476876,0.03246261,0.01191708,5.62992771,1.96482772,0.43018782,0.76845073,1.67044191
-4.91345673,7.67777107,0.01378786,0.03078501,0.01103097,5.56092096,1.94539600,0.42574628,0.76392128,1.64339208
-4.90745373,7.53415809,0.01289429,0.02906223,0.01019721,5.46241300,1.91572487,0.41888714,0.75739196,1.60723213
-4.90145073,7.35264893,0.01207542,0.02731083,0.00941243,5.33608746,1.87645048,0.40977893,0.74913394,1.56235300
-4.89544772,7.13645617,0.01131990,0.02554793,0.00867374,5.18432279,1.82845213,0.39864196,0.73951599,1.50935019
-4.88944472,6.88962890,0.01061792,0.02379087,0.00797884,5.01010884,1.77282046,0.38574124,0.72898923,1.44900263
-4.88344172,6.61691209,0.00996135,0.02205681,0.00732609,4.81694274,1.71081813,0.37137775,0.71806853,1.38224555
-4.87743872,6.32358476,0.00934379,0.02036236,0.00671454,4.60870938,1.64383483,0.35587887,0.70731118,1.31013882
-4.87143572,6.01528479,0.00876043,0.01872332,0.00614390,4.38955211,1.57333873,0.33958810,0.69729383,1.23383221
-4.86543272,5.69782843,0.00820803,0.01715433,0.00561451,4.16373959,1.50082653,0.32285463,0.68858882,1.15452952
-4.85942971,5.37703250,0.00768461,0.01566862,0.00512734,3.93553477,1.42777435,0.30602327,0.68174079,1.07345292
-4.85342671,5.05854699,0.00718931,0.01427789,0.00468386,3.70907155,1.35559147,0.28942505,0.67724481,0.99180920
-4.84742371,4.74770438,0.00672205,0.01299210,0.00428605,3.48824383,1.28557886,0.27336882,0.67552689,0.91075920
-4.84142071,4.44939129,0.00628336,0.01181948,0.00393629,3.27661118,1.21889390,0.25813436,0.67692772,0.83139139
-4.83541771,4.16794640,0.00587406,0.01076647,0.00363734,3.07732384,1.15652272,0.24396685,0.68169048,0.75470042
-4.82941471,3.90708696,0.00549507,0.00983779,0.00339229,2.89306910,1.09926075,0.23107326,0.68995304,0.68157099
-4.82341171,3.66986483,0.00514721,0.00903653,0.00320451,2.72603950,1.04770191,0.21962025,0.70174503,0.61276721
-4.81740870,3.45865134,0.00483107,0.00836428,0.00307762,2.57792247,1.00223641,0.20973390,0.71698975,0.54892725
-4.81140570,3.27514877,0.00454684,0.00782126,0.00301545,2.44990994,0.96305665,0.20150087,0.73551078,0.49056276
-4.80540270,3.12042530,0.00429430,0.00740652,0.00302203,2.34272528,0.93017043,0.19497092,0.75704282,0.43806255
-4.79939970,2.99496908,0.00407277,0.00711808,0.00310151,2.25666476,0.90342041,0.19016053,0.78124635,0.39169963
-4.79339670,2.89875664,0.00388111,0.00695310,0.00325810,2.19164959,0.88250838,0.18705728,0.80772504,0.35164077
-4.78739370,2.83133034,0.00371774,0.00690801,0.00349603,2.14728498,0.86702303,0.18562463,0.83604523,0.31795764
-4.78139070,2.79187980,0.00358073,0.00697866,0.00381940,2.12292201,0.85646945,0.18580695,0.86575635,0.29063881
-4.77538769,2.77932210,0.00346788,0.00716031,0.00423210,2.11771884,0.85029915,0.18753433,0.89641119,0.26960152
-4.76938469,2.79237659,0.00337676,0.00744780,0.00473762,2.13069772,0.84793881,0.19072700,0.92758519,0.25470289
-4.76338169,2.82963045,0.00330485,0.00783544,0.00533891,2.16079513,0.84881677,0.19529911,0.95889357,0.24574981
-4.75737869,2.88959237,0.00324960,0.00831707,0.00603813,2.20690283,0.85238603,0.20116171,0.99000570,0.24250728
-4.75137569,2.97073264,0.00320851,0.00888600,0.00683648,2.26789862,0.85814307,0.20822486,1.02065606,0.24470487
-4.74537269,3.07150892,0.00317922,0.00953491,0.00773393,2.34266615,0.86564186,0.21639880,1.05065135,0.25204151
-4.73936968,3.19037840,0.00315953,0.01025582,0.00872905,2.43010413,0.87450290,0.22559431,1.07987373,0.26418850
-4.73336668,3.32579753,0.00314749,0.01103999,0.00981872,2.52912599,0.88441743,0.23572220,1.10828020,0.28079118
-4.72736368,3.47621187,0.00314138,0.01187787,0.01099798,2.63865165,0.89514704,0.24669234,1.13589864,0.30146957
-4.72136068,3.64003898,0.00313976,0.01275910,0.01225985,2.75759371,0.90651936,0.25841216,1.16282089,0.32581834
-4.71535768,3.81564776,0.00314146,0.01367246,0.01359526,2.88484060,0.91842060,0.27078507,1.18919375,0.35340676
-4.70935468,4.00133796,0.00314559,0.01460595,0.01499293,3.01923940,0.93078588,0.28370896,1.21520882,0.38377887
-4.70335168,4.19532353,0.00315151,0.01554688,0.01643945,3.15958124,0.94358821,0.29707502,1.24109180,0.41645460
-4.69734867,4.39572281,0.00315884,0.01648203,0.01791936,3.30459159,0.95682732,0.31076704,1.26709242,0.45093189
-4.69134567,4.60055849,0.00316743,0.01739785,0.01941532,3.45292758,0.97051910,0.32466156,1.29347554,0.48669034
-4.68534267,4.80776913,0.00317738,0.01828069,0.02090842,3.60318397,0.98468639,0.33862870,1.32051408,0.52319648
-4.67933967,5.01523309,0.00318898,0.01911716,0.02237851,3.75390830,0.99935197,0.35253402,1.34848416,0.55991063
-4.67333667,5.22080490,0.00320274,0.01989441,0.02380462,3.90362551,1.01453384,0.36624114,1.37766252,0.59629543
-4.66733367,5.42236273,0.00321939,0.02060052,0.02516547,4.05087101,1.03024313,0.37961521,1.40832600,0.63182559
-4.66133067,5.61786492,0.00323986,0.02122485,0.02644002,4.19423063,1.04648456,0.39252696,1.44075282,0.66599878
-4.65532766,5.80541222,0.00326527,0.02175843,0.02760804,4.33238530,1.06325891,0.40485716,1.47522479,0.69834700
-4.64932466,5.98331219,0.00329694,0.02219424,0.02865066,4.46415751,1.08056730,0.41650117,1.51202974,0.72844803
-4.64332166,6.15014125,0.00333638,0.02252758,0.02955098,4.58855639,1.09841631,0.42737335,1.55146319,0.75593636
