energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.88594297,5.04004783,0.20772509,0.00548097,0.00061158,3.63120951,3.97656647,1.30519399
-5.87993997,4.94690884,0.19983516,0.00543785,0.00060421,3.56935790,3.87902437,1.26185238
-5.87393697,4.87781602,0.19281704,0.00541342,0.00060119,3.52496194,3.79843451,1.22513236
-5.86793397,4.83271590,0.18667761,0.00540776,0.00060233,3.49794746,3.73477754,1.19506837
-5.86193097,4.81083068,0.18139511,0.00542020,0.00060732,3.48771980,3.68751674,1.17151123
-5.85592796,4.81070075,0.17692189,0.00544941,0.00061574,3.49319452,3.65563186,1.15413931
-5.84992496,4.83024804,0.17318764,0.00549341,0.00062706,3.51284300,3.63766760,1.14247481
-5.84392196,4.86685794,0.17010335,0.00554966,0.00064067,3.54475169,3.63179530,1.13590428
-5.83791896,4.91747696,0.16756549,0.00561511,0.00065590,3.58669278,3.63588555,1.13370295
-5.83191596,4.97872270,0.16546046,0.00568636,0.00067205,3.63620384,3.64758907,1.13506175
-5.82591296,5.04700200,0.16366918,0.00575976,0.00068839,3.69067352,3.66442294,1.13911622
-5.81990995,5.11863298,0.16207149,0.00583148,0.00070422,3.74743002,3.68385876,1.14497619
-5.81390695,5.18996637,0.16055042,0.00589772,0.00071886,3.80382911,3.70340941,1.15175508
-5.80790395,5.25750153,0.15899596,0.00595479,0.00073167,3.85733819,3.72071113,1.15859783
-5.80190095,5.31799277,0.15730853,0.00599920,0.00074211,3.90561332,3.73359755,1.16470631
-5.79589795,5.36854216,0.15540171,0.00602785,0.00074970,3.94656614,3.74016314,1.16936145
-5.78989495,5.40667534,0.15320440,0.00603805,0.00075408,3.97841849,3.73881348,1.17194121
-5.78389195,5.43039792,0.15066226,0.00602762,0.00075498,3.99974265,3.72830101,1.17193387
-5.77788894,5.43823086,0.14773842,0.00599498,0.00075225,4.00948613,3.70774495,1.16894640
-5.77188594,5.42922414,0.14441351,0.00593913,0.00074585,4.00698059,3.67663555,1.16270763
-5.76588294,5.40294928,0.14068501,0.00585970,0.00073583,3.99193525,3.63482302,1.15306660
-5.75987994,5.35947203,0.13656597,0.00575694,0.00072235,3.96441582,3.58249255,1.13998627
-5.75387694,5.29930764,0.13208328,0.00563167,0.00070565,3.92481074,3.52012743,1.12353331
-5.74787394,5.22336175,0.12727548,0.00548525,0.00068603,3.87378706,3.44846271,1.10386467
-5.74187094,5.13286055,0.12219033,0.00531949,0.00066386,3.81223867,3.36843221,1.08121178
-5.73586793,5.02927430,0.11688218,0.00513660,0.00063954,3.74122982,3.28111213,1.05586338
-5.72986493,4.91423820,0.11140938,0.00493908,0.00061347,3.66193709,3.18766398,1.02814784
-5.72386193,4.78947457,0.10583169,0.00472964,0.00058609,3.57559264,3.08928006,0.99841597
-5.71785893,4.65672019,0.10020798,0.00451109,0.00055781,3.48343137,2.98713378,0.96702498
-5.71185593,4.51766152,0.09459416,0.00428628,0.00052900,3.38664449,2.88233694,0.93432445
-5.70585293,4.37388056,0.08904148,0.00405799,0.00050003,3.28634086,2.77590562,0.90064462
-5.69984992,4.22681271,0.08359523,0.00382884,0.00047121,3.18351761,2.66873533,0.86628748
-5.69384692,4.07771757,0.07829385,0.00360130,0.00044280,3.07904032,2.56158593,0.83152067
-5.68784392,3.92766267,0.07316849,0.00337754,0.00041503,2.97363281,2.45507577,0.79657421
-5.68184092,3.77751934,0.06824286,0.00315949,0.00038806,2.86787592,2.34968443,0.76163988
-5.67583792,3.62796949,0.06353358,0.00294873,0.00036202,2.76221416,2.24576253,0.72687278
-5.66983492,3.47952128,0.05905065,0.00274658,0.00033701,2.65696890,2.14354730,0.69239484
-5.66383192,3.33253184,0.05479824,0.00255399,0.00031307,2.55235635,2.04318203,0.65829956
-5.65782891,3.18723438,0.05077563,0.00237165,0.00029023,2.44850870,1.94473759,0.62465764
-5.65182591,3.04376774,0.04697816,0.00219996,0.00026848,2.34549661,1.84823456,0.59152288
-5.64582291,2.90220603,0.04339827,0.00203908,0.00024781,2.24335155,1.75366413,0.55893799
-5.63981991,2.76258661,0.04002645,0.00188893,0.00022820,2.14208655,1.66100694,0.52693983
-5.63381691,2.62493486,0.03685212,0.00174927,0.00020961,2.04171432,1.57024859,0.49556388
-5.62781391,2.48928472,0.03386438,0.00161971,0.00019201,1.94226200,1.48139149,0.46484761
-5.62181091,2.35569426,0.03105259,0.00149974,0.00017536,1.84378197,1.39446273,0.43483288
-5.61580790,2.22425612,0.02840688,0.00138878,0.00015964,1.74635883,1.30951804,0.40556702
-5.60980490,2.09510284,0.02591834,0.00128619,0.00014482,1.65011243,1.22664219,0.37710303
-5.60380190,1.96840762,0.02357929,0.00119132,0.00013088,1.55519752,1.14594637,0.34949875
-5.59779890,1.84438112,0.02138317,0.00110350,0.00011779,1.46180049,1.06756315,0.32281535
-5.59179590,1.72326510,0.01932458,0.00102210,0.00010556,1.37013379,0.99163988,0.29711524
-5.58579290,1.60532382,0.01739903,0.00094650,0.00009416,1.28042888,0.91833108,0.27245978
-5.57978989,1.49083411,0.01560277,0.00087613,0.00008359,1.19292817,0.84779071,0.24890674
-5.57378689,1.38007491,0.01393254,0.00081048,0.00007382,1.10787675,0.78016463,0.22650800
-5.56778389,1.27331700,0.01238533,0.00074908,0.00006485,1.02551434,0.71558407,0.20530741
-5.56178089,1.17081352,0.01095819,0.00069153,0.00005666,0.94606796,0.65416008,0.18533909
-5.55577789,1.07279179,0.00964797,0.00063746,0.00004922,0.86974551,0.59597937,0.16662607
-5.54977489,0.97944656,0.00845122,0.00058659,0.00004250,0.79673056,0.54110165,0.14917960
-5.54377189,0.89093496,0.00736406,0.00053866,0.00003649,0.72717838,0.48955821,0.13299877
-5.53776888,0.80737317,0.00638215,0.00049348,0.00003113,0.66121322,0.44135183,0.11807073
-5.53176588,0.72883467,0.00550061,0.00045087,0.00002639,0.59892674,0.39645777,0.10437129
-5.52576288,0.65534987,0.00471412,0.00041072,0.00002223,0.54037747,0.35482555,0.09186582
-5.51975988,0.58690712,0.00401693,0.00037292,0.00001860,0.48559126,0.31638144,0.08051052
-5.51375688,0.52345467,0.00340293,0.00033740,0.00001547,0.43456231,0.28103127,0.07025378
-5.50775388,0.46490347,0.00286583,0.00030411,0.00001277,0.38725498,0.24866353,0.06103769
-5.50175088,0.41113052,0.00239915,0.00027298,0.00001048,0.34360585,0.21915242,0.05279959
-5.49574787,0.36198273,0.00199643,0.00024399,0.00000854,0.30352625,0.19236092,0.04547358
-5.48974487,0.31728091,0.00165131,0.00021709,0.00000691,0.26690495,0.16814358,0.03899193
-5.48374187,0.27682395,0.00135758,0.00019224,0.00000555,0.23361098,0.14634912,0.03328637
-5.47773887,0.24039294,0.00110933,0.00016940,0.00000443,0.20349657,0.12682280,0.02828925
-5.47173587,0.20775531,0.00090096,0.00014851,0.00000351,0.17640005,0.10940841,0.02393453
-5.46573287,0.17866870,0.00072729,0.00012950,0.00000277,0.15214884,0.09395012,0.02015856
-5.45972986,0.15288471,0.00058353,0.00011231,0.00000216,0.13056224,0.08029402,0.01690072
-5.45372686,0.13015243,0.00046535,0.00009686,0.00000168,0.11145429,0.06828943,0.01410392
-5.44772386,0.11022164,0.00036886,0.00008306,0.00000129,0.09463641,0.05779008,0.01171491
-5.44172086,0.09284576,0.00029062,0.00007080,0.00000099,0.07991992,0.04865505,0.00968444
-5.43571786,0.07778450,0.00022761,0.00005999,0.00000075,0.06711835,0.04074962,0.00796743
-5.42971486,0.06480611,0.00017720,0.00005053,0.00000057,0.05604964,0.03394589,0.00652286
-5.42371186,0.05368934,0.00013714,0.00004229,0.00000043,0.04653790,0.02812337,0.00531375
-5.41770885,0.04422503,0.00010551,0.00003518,0.00000032,0.03841512,0.02316939,0.00430699
-5.41170585,0.03621732,0.00008071,0.00002907,0.00000023,0.03152244,0.01897933,0.00347311
-5.40570285,0.02948455,0.00006138,0.00002388,0.00000017,0.02571120,0.01545684,0.00278612
-5.39969985,0.02385976,0.00004642,0.00001948,0.00000012,0.02084366,0.01251384,0.00222322
-5.39369685,0.01919095,0.00003491,0.00001579,0.00000009,0.01679351,0.01007046,0.00176451
-5.38769385,0.01534097,0.00002611,0.00001271,0.00000006,0.01344600,0.00805486,0.00139281
-5.38169085,0.01218719,0.00001944,0.00001017,0.00000005,0.01069791,0.00640295,0.00109332
-5.37568784,0.00962100,0.00001440,0.00000808,0.00000003,0.00845728,0.00505804,0.00085341
-5.36968484,0.00754701,0.00001064,0.00000637,0.00000002,0.00664298,0.00397039,0.00066234
-5.36368184,0.00588226,0.00000786,0.00000500,0.00000002,0.00518406,0.00309673,0.00051108
-5.35767884,0.00455519,0.00000584,0.00000389,0.00000001,0.00401912,0.00239976,0.00039207
-5.35167584,0.00350466,0.00000441,0.00000301,0.00000001,0.00309545,0.00184760,0.00029900
-5.34567284,0.00267888,0.00000345,0.00000231,0.00000001,0.00236825,0.00141321,0.00022669
-5.33966983,0.00203441,0.00000290,0.00000176,0.00000001,0.00179981,0.00107390,0.00017088
-5.33366683,0.00153510,0.00000271,0.00000133,0.00000001,0.00135865,0.00081078,0.00012809
-5.32766383,0.00115119,0.00000289,0.00000100,0.00000001,0.00101872,0.00060826,0.00009555
-5.32166083,0.00085836,0.00000349,0.00000075,0.00000001,0.00075869,0.00045360,0.00007101
-5.31565783,0.00063701,0.00000461,0.00000055,0.00000002,0.00056123,0.00033649,0.00005271
-5.30965483,0.00047146,0.00000639,0.00000041,0.00000002,0.00041238,0.00024868,0.00003927
-5.30365183,0.00034936,0.00000908,0.00000030,0.00000003,0.00030101,0.00018364,0.00002965
-5.29764882,0.00026118,0.00001302,0.00000022,0.00000005,0.00021834,0.00013629,0.00002307
-5.29164582,0.00019968,0.00001868,0.00000016,0.00000007,0.00015746,0.00010275,0.00001897
-5.28564282,0.00015961,0.00002670,0.00000011,0.00000010,0.00011303,0.00008015,0.00001701
-5.27963982,0.00013742,0.00003795,0.00000008,0.00000014,0.00008095,0.00006645,0.00001703
-5.27363682,0.00013102,0.00005361,0.00000006,0.00000020,0.00005811,0.00006036,0.00001903
-5.26763382,0.00013967,0.00007522,0.00000004,0.00000028,0.00004215,0.00006124,0.00002320
-5.26163082,0.00016394,0.00010480,0.00000003,0.00000038,0.00003137,0.00006903,0.00002991
-5.25562781,0.00020565,0.00014498,0.00000002,0.00000053,0.00002452,0.00008426,0.00003971
-5.24962481,0.00026800,0.00019914,0.00000001,0.00000073,0.00002076,0.00010803,0.00005340
-5.24362181,0.00035562,0.00027156,0.00000001,0.00000100,0.00001952,0.00014209,0.00007206
-5.23761881,0.00047483,0.00036767,0.00000001,0.00000135,0.00002049,0.00018883,0.00009704
-5.23161581,0.00063381,0.00049422,0.00000000,0.00000181,0.00002356,0.00025146,0.00013009
-5.22561281,0.00084288,0.00065955,0.00000000,0.00000242,0.00002880,0.00033400,0.00017338
-5.21960980,0.00111483,0.00087388,0.00000000,0.00000321,0.00003640,0.00044150,0.00022957
-5.21360680,0.00146520,0.00114953,0.00000000,0.00000422,0.00004673,0.00058008,0.00030189
-5.20760380,0.00191271,0.00150129,0.00000000,0.00000551,0.00006029,0.00075713,0.00039420
-5.20160080,0.00247951,0.00194659,0.00000000,0.00000714,0.00007768,0.00098142,0.00051109
-5.19559780,0.00319154,0.00250586,0.00000000,0.00000919,0.00009969,0.00126320,0.00065790
-5.18959480,0.00407877,0.00320264,0.00000000,0.00001175,0.00012721,0.00161433,0.00084082
-5.18359180,0.00517534,0.00406378,0.00000000,0.00001491,0.00016129,0.00204832,0.00106690
-5.17758879,0.00651965,0.00511944,0.00000000,0.00001878,0.00020311,0.00258037,0.00134404
-5.17158579,0.00815423,0.00640300,0.00000000,0.00002349,0.00025398,0.00322730,0.00168102
-5.16558279,0.01012542,0.00795088,0.00000000,0.00002917,0.00031535,0.00400746,0.00208739
-5.15957979,0.01248286,0.00980204,0.00000000,0.00003596,0.00038875,0.00494049,0.00257338
-5.15357679,0.01527865,0.01199743,0.00000000,0.00004401,0.00047581,0.00604701,0.00314974
-5.14757379,0.01856634,0.01457906,0.00000000,0.00005348,0.00057819,0.00734821,0.00382751
-5.14157079,0.02239946,0.01758899,0.00000000,0.00006452,0.00069755,0.00886529,0.00461772
-5.13556778,0.02682988,0.02106794,0.00000000,0.00007729,0.00083552,0.01061877,0.00553107
-5.12956478,0.03190582,0.02505379,0.00000000,0.00009191,0.00099359,0.01262773,0.00657749
-5.12356178,0.03766961,0.02957975,0.00000000,0.00010851,0.00117308,0.01490894,0.00776572
-5.11755878,0.04415524,0.03467254,0.00000000,0.00012719,0.00137506,0.01747583,0.00910275
-5.11155578,0.05138583,0.04035030,0.00000000,0.00014802,0.00160023,0.02033756,0.01059336
-5.10555278,0.05937101,0.04662060,0.00000000,0.00017102,0.00184889,0.02349795,0.01223953
-5.09954977,0.06810444,0.05347845,0.00000000,0.00019618,0.00212087,0.02695448,0.01403996
-5.09354677,0.07756153,0.06090455,0.00000000,0.00022342,0.00241537,0.03069742,0.01598957
-5.08754377,0.08769750,0.06886375,0.00000000,0.00025262,0.00273102,0.03470905,0.01807914
-5.08154077,0.09844600,0.07730392,0.00000000,0.00028358,0.00306574,0.03896311,0.02029497
-5.07553777,0.10971825,0.08615536,0.00000000,0.00031605,0.00341678,0.04342445,0.02261879
-5.06953477,0.12140306,0.09533076,0.00000000,0.00034971,0.00378066,0.04804908,0.02502765
-5.06353177,0.13336760,0.10472581,0.00000000,0.00038418,0.00415325,0.05278443,0.02749418
-5.05752876,0.14545912,0.11422059,0.00000000,0.00041901,0.00452980,0.05757003,0.02998689
-5.05152576,0.15750762,0.12368157,0.00000000,0.00045371,0.00490500,0.06233860,0.03247073
-5.04552276,0.16932930,0.13296445,0.00000000,0.00048777,0.00527315,0.06701740,0.03490780
-5.03951976,0.18073098,0.14191753,0.00000000,0.00052061,0.00562821,0.07152998,0.03725830
-5.03351676,0.19151512,0.15038568,0.00000000,0.00055168,0.00596404,0.07579814,0.03948149
-5.02751376,0.20148535,0.15821472,0.00000000,0.00058040,0.00627453,0.07974417,0.04153688
-5.02151076,0.21045237,0.16525600,0.00000000,0.00060623,0.00655378,0.08329315,0.04338546
-5.01550775,0.21823988,0.17137108,0.00000000,0.00062866,0.00679629,0.08637531,0.04499089
-5.00950475,0.22469032,0.17643624,0.00000000,0.00064724,0.00699716,0.08892827,0.04632067
-5.00350175,0.22967016,0.18034662,0.00000000,0.00066159,0.00715224,0.09089920,0.04734728
-4.99749875,0.23307448,0.18301983,0.00000000,0.00067139,0.00725826,0.09224657,0.04804909
-4.99149575,0.23483068,0.18439887,0.00000000,0.00067645,0.00731295,0.09294164,0.04841113
-4.98549275,0.23490101,0.18445410,0.00000000,0.00067665,0.00731514,0.09296947,0.04842563
-4.97948974,0.23328396,0.18318433,0.00000000,0.00067200,0.00726478,0.09232948,0.04809227
-4.97348674,0.23001430,0.18061685,0.00000000,0.00066258,0.00716296,0.09103541,0.04741822
-4.96748374,0.22516182,0.17680648,0.00000000,0.00064860,0.00701185,0.08911488,0.04641787
-4.96148074,0.21882886,0.17183358,0.00000000,0.00063036,0.00681463,0.08660842,0.04511231
-4.95547774,0.21114676,0.16580127,0.00000000,0.00060823,0.00657540,0.08356798,0.04352861
-4.94947474,0.20227126,0.15883185,0.00000000,0.00058266,0.00629900,0.08005522,0.04169890
-4.94347174,0.19237732,0.15106272,0.00000000,0.00055416,0.00599089,0.07613939,0.03965923
-4.93746873,0.18165340,0.14264185,0.00000000,0.00052327,0.00565694,0.07189506,0.03744846
-4.93146573,0.17029549,0.13372314,0.00000000,0.00049055,0.00530324,0.06739981,0.03510699
-4.92546273,0.15850126,0.12446182,0.00000000,0.00045658,0.00493595,0.06273187,0.03267557
-4.91945973,0.14646445,0.11501001,0.00000000,0.00042190,0.00456110,0.05796792,0.03019414
-4.91345673,0.13436980,0.10551279,0.00000000,0.00038706,0.00418446,0.05318108,0.02770079
-4.90745373,0.12238864,0.09610468,0.00000000,0.00035255,0.00381135,0.04843916,0.02523083
-4.90145073,0.11067524,0.08690683,0.00000000,0.00031881,0.00344658,0.04380321,0.02281607
-4.89544772,0.09936416,0.07802490,0.00000000,0.00028623,0.00309434,0.03932650,0.02048426
-4.88944472,0.08856845,0.06954765,0.00000000,0.00025513,0.00275814,0.03505375,0.01825868
-4.88344172,0.07837873,0.06154626,0.00000000,0.00022578,0.00244082,0.03102085,0.01615804
-4.87743872,0.06886323,0.05407429,0.00000000,0.00019837,0.00214450,0.02725479,0.01419639
-4.87143572,0.06006846,0.04716827,0.00000000,0.00017303,0.00187061,0.02377399,0.01238332
-4.86543272,0.05202063,0.04084877,0.00000000,0.00014985,0.00161999,0.02058880,0.01072423
-4.85942971,0.04472750,0.03512190,0.00000000,0.00012884,0.00139288,0.01770232,0.00922072
-4.85342671,0.03818067,0.02998106,0.00000000,0.00010998,0.00118900,0.01511120,0.00787107
-4.84742371,0.03235806,0.02540890,0.00000000,0.00009321,0.00100767,0.01280672,0.00667072
-4.84142071,0.02722647,0.02137936,0.00000000,0.00007843,0.00084787,0.01077573,0.00561283
-4.83541771,0.02274417,0.01785968,0.00000000,0.00006552,0.00070828,0.00900172,0.00468879
-4.82941471,0.01886336,0.01481230,0.00000000,0.00005434,0.00058743,0.00746577,0.00388874
-4.82341171,0.01553237,0.01219667,0.00000000,0.00004474,0.00048370,0.00614742,0.00320205
-4.81740870,0.01269774,0.00997079,0.00000000,0.00003658,0.00039542,0.00502553,0.00261768
-4.81140570,0.01030588,0.00809261,0.00000000,0.00002969,0.00032094,0.00407888,0.00212459
-4.80540270,0.00830450,0.00652104,0.00000000,0.00002392,0.00025861,0.00328677,0.00171200
-4.79939970,0.00664373,0.00521694,0.00000000,0.00001914,0.00020689,0.00262947,0.00136963
-4.79339670,0.00527692,0.00414366,0.00000000,0.00001520,0.00016433,0.00208851,0.00108786
-4.78739370,0.00416121,0.00326755,0.00000000,0.00001199,0.00012959,0.00164693,0.00085785
-4.78139070,0.00325782,0.00255818,0.00000000,0.00000938,0.00010145,0.00128939,0.00067161
-4.77538769,0.00253225,0.00198843,0.00000000,0.00000729,0.00007886,0.00100222,0.00052203
-4.76938469,0.00195414,0.00153447,0.00000000,0.00000563,0.00006085,0.00077341,0.00040285
-4.76338169,0.00149719,0.00117565,0.00000000,0.00000431,0.00004662,0.00059256,0.00030865
-4.75737869,0.00113886,0.00089428,0.00000000,0.00000328,0.00003547,0.00045073,0.00023478
-4.75137569,0.00086008,0.00067536,0.00000000,0.00000248,0.00002678,0.00034040,0.00017731
-4.74537269,0.00064489,0.00050639,0.00000000,0.00000186,0.00002008,0.00025522,0.00013296
-4.73936968,0.00048010,0.00037699,0.00000000,0.00000138,0.00001495,0.00019000,0.00009899
-4.73336668,0.00035490,0.00027867,0.00000000,0.00000102,0.00001105,0.00014043,0.00007319
-4.72736368,0.00026054,0.00020456,0.00000000,0.00000075,0.00000811,0.00010307,0.00005375
-4.72136068,0.00019002,0.00014916,0.00000000,0.00000055,0.00000591,0.00007513,0.00003923
-4.71535768,0.00013778,0.00010811,0.00000000,0.00000040,0.00000428,0.00005440,0.00002849
-4.70935468,0.00009948,0.00007799,0.00000000,0.00000028,0.00000308,0.00003917,0.00002064
-4.70335168,0.00007178,0.00005617,0.00000000,0.00000020,0.00000221,0.00002810,0.00001501
-4.69734867,0.00005212,0.00004063,0.00000000,0.00000015,0.00000158,0.00002015,0.00001107
-4.69134567,0.00003865,0.00002990,0.00000001,0.00000011,0.00000114,0.00001457,0.00000847
-4.68534267,0.00003005,0.00002290,0.00000001,0.00000008,0.00000083,0.00001078,0.00000695
-4.67933967,0.00002547,0.00001895,0.00000001,0.00000006,0.00000064,0.00000840,0.00000640
-4.67333667,0.00002450,0.00001767,0.00000002,0.00000005,0.00000053,0.00000718,0.00000677
-4.66733367,0.00002713,0.00001896,0.00000003,0.00000005,0.00000050,0.00000699,0.00000816
-4.66133067,0.00003376,0.00002306,0.00000004,0.00000005,0.00000054,0.00000782,0.00001075
-4.65532766,0.00004529,0.00003049,0.00000006,0.00000006,0.00000065,0.00000979,0.00001490
-4.64932466,0.00006314,0.00004219,0.00000009,0.00000008,0.00000086,0.00001314,0.00002113
-4.64332166,0.00008946,0.00005956,0.00000013,0.00000012,0.00000119,0.00001827,0.00003018
-4.63731866,0.00012725,0.00008457,0.00000019,0.00000016,0.00000167,0.00002575,0.00004309
-4.63131566,0.00018064,0.00011996,0.00000027,0.00000023,0.00000236,0.00003639,0.00006128
-4.62531266,0.00025522,0.00016942,0.00000038,0.00000033,0.00000333,0.00005132,0.00008665
-4.61930965,0.00035841,0.00023787,0.00000053,0.00000046,0.00000467,0.00007200,0.00012173
-4.61330665,0.00049995,0.00033179,0.00000074,0.00000064,0.00000651,0.00010039,0.00016983
-4.60730365,0.00069255,0.00045958,0.00000103,0.00000088,0.00000901,0.00013903,0.00023527
-4.60130065,0.00095256,0.00063212,0.00000141,0.00000121,0.00001239,0.00019121,0.00032361
-4.59529765,0.00130084,0.00086323,0.00000193,0.00000166,0.00001692,0.00026111,0.00044194
-4.58929465,0.00176374,0.00117040,0.00000261,0.00000225,0.00002294,0.00035402,0.00059920
-4.58329165,0.00237422,0.00157551,0.00000352,0.00000302,0.00003088,0.00047656,0.00080661
-4.57728864,0.00317306,0.00210561,0.00000470,0.00000404,0.00004128,0.00063690,0.00107801
-4.57128564,0.00421026,0.00279388,0.00000624,0.00000536,0.00005478,0.00084509,0.00143038
-4.56528264,0.00554637,0.00368051,0.00000822,0.00000707,0.00007217,0.00111328,0.00188430
-4.55927964,0.00725404,0.00481370,0.00001075,0.00000924,0.00009440,0.00145605,0.00246445
-4.55327664,0.00941937,0.00625059,0.00001396,0.00001200,0.00012259,0.00189069,0.00320008
-4.54727364,0.01214323,0.00805811,0.00001800,0.00001547,0.00015807,0.00243745,0.00412546
-4.54127064,0.01554238,0.01031375,0.00002304,0.00001980,0.00020236,0.00311977,0.00528025
-4.53526763,0.01975022,0.01310601,0.00002928,0.00002516,0.00025720,0.00396443,0.00670976
-4.52926463,0.02491709,0.01653468,0.00003694,0.00003174,0.00032459,0.00500162,0.00846506
-4.52326163,0.03121005,0.02071060,0.00004627,0.00003976,0.00040671,0.00626490,0.01060290
-4.51725863,0.03881176,0.02575499,0.00005754,0.00004945,0.00050600,0.00779095,0.01318531
-4.51125563,0.04791864,0.03179817,0.00007104,0.00006105,0.00062506,0.00961923,0.01627899
-4.50525263,0.05873788,0.03897763,0.00008707,0.00007483,0.00076668,0.01179138,0.01995430
-4.49924962,0.07148342,0.04743534,0.00010596,0.00009107,0.00093377,0.01435042,0.02428386
-4.49324662,0.08637067,0.05731422,0.00012803,0.00011003,0.00112929,0.01733968,0.02934078
-4.48724362,0.10361010,0.06875392,0.00015357,0.00013200,0.00135624,0.02080155,0.03519647
-4.48124062,0.12339958,0.08188571,0.00018290,0.00015721,0.00161749,0.02477593,0.04191799
-4.47523762,0.14591580,0.09682682,0.00021625,0.00018589,0.00191578,0.02929855,0.04956519
-4.46923462,0.17130477,0.11367409,0.00025386,0.00021824,0.00225361,0.03439904,0.05818741
-4.46323162,0.19967186,0.13249739,0.00029587,0.00025438,0.00263312,0.04009903,0.06782010
-4.45722861,0.23107168,0.15333286,0.00034235,0.00029438,0.00305604,0.04641008,0.07848135
-4.45122561,0.26549824,0.17617644,0.00039330,0.00033823,0.00352363,0.05333175,0.09016855
-4.44522261,0.30287594,0.20097783,0.00044860,0.00038585,0.00403662,0.06084988,0.10285523
-4.43921961,0.34305198,0.22763546,0.00050799,0.00043703,0.00459525,0.06893511,0.11648850
-4.43321661,0.38579065,0.25599270,0.00057114,0.00049148,0.00519924,0.07754176,0.13098704
-4.42721361,0.43077018,0.28583575,0.00063753,0.00054878,0.00584791,0.08660729,0.14623997
-4.42121061,0.47758255,0.31689353,0.00070655,0.00060842,0.00654032,0.09605237,0.16210673
-4.41520760,0.52573664,0.34883972,0.00077744,0.00066976,0.00727543,0.10578156,0.17841808
-4.40920460,0.57466503,0.38129728,0.00084933,0.00073209,0.00805239,0.11568478,0.19497834
-4.40320160,0.62373455,0.41384545,0.00092124,0.00079460,0.00887080,0.12563955,0.21156891
-4.39719860,0.67226039,0.44602909,0.00099213,0.00085641,0.00973111,0.13551389,0.22795298
-4.39119560,0.71952357,0.47737022,0.00106086,0.00091662,0.01063494,0.14516992,0.24388138
-4.38519260,0.76479115,0.50738150,0.00112630,0.00097427,0.01158554,0.15446802,0.25909943
-4.37918959,0.80733861,0.53558103,0.00118731,0.00102847,0.01258814,0.16327134,0.27335444
-4.37318659,0.84647334,0.56150791,0.00124277,0.00107831,0.01365033,0.17145059,0.28640373
-4.36718359,0.88155841,0.58473807,0.00129166,0.00112298,0.01478236,0.17888880,0.29802265
-4.36118059,0.91203537,0.60489934,0.00133306,0.00116179,0.01599734,0.18548582,0.30801241
-4.35517759,0.93744507,0.62168537,0.00136618,0.00119413,0.01731136,0.19116240,0.31620720
-4.34917459,0.95744540,0.63486731,0.00139041,0.00121958,0.01874336,0.19586359,0.32248037
-4.34317159,0.97182487,0.64430297,0.00140533,0.00123786,0.02031493,0.19956121,0.32674923
-4.33716858,0.98051149,0.64994266,0.00141070,0.00124888,0.02204986,0.20225529,0.32897833
-4.33116558,0.98357603,0.65183149,0.00140653,0.00125273,0.02397346,0.20397433,0.32918084
-4.32516258,0.98122974,0.65010783,0.00139302,0.00124967,0.02611172,0.20477436,0.32741819
-4.31915958,0.97381612,0.64499802,0.00137058,0.00124016,0.02849020,0.20473668,0.32379769
-4.31315658,0.96179735,0.63680737,0.00133981,0.00122477,0.03113283,0.20396456,0.31846837
-4.30715358,0.94573574,0.62590800,0.00130149,0.00120421,0.03406046,0.20257881,0.31161527
