energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.74787394,1.52395484,0.01740193,0.13456104,0.48489542,0.56806351,0.00224479,0.66497726,0.29528152,0.13646625
-5.74187094,1.54035030,0.01721374,0.14446988,0.51919198,0.56240172,0.00226507,0.66745993,0.30905506,0.13815657
-5.73586793,1.55952257,0.01698561,0.15494986,0.55472617,0.55726094,0.00229975,0.67143887,0.32398856,0.14001075
-5.72986493,1.58148472,0.01671034,0.16594893,0.59112795,0.55282563,0.00234701,0.67690695,0.33995074,0.14203604
-5.72386193,1.60620513,0.01638335,0.17741165,0.62800765,0.54926895,0.00240513,0.68382038,0.35678860,0.14423591
-5.71785893,1.63360930,0.01600281,0.18928011,0.66496322,0.54675025,0.00247252,0.69210004,0.37433030,0.14661032
-5.71185593,1.66358374,0.01556960,0.20149510,0.70158874,0.54541316,0.00254775,0.70163442,0.39238900,0.14915613
-5.70585293,1.69598196,0.01508714,0.21399726,0.73748408,0.54538430,0.00262957,0.71228413,0.41076771,0.15186776
-5.69984992,1.73063217,0.01456117,0.22672840,0.77226539,0.54677247,0.00271686,0.72388787,0.42926486,0.15473790
-5.69384692,1.76734643,0.01399947,0.23963289,0.80557604,0.54966828,0.00280868,0.73626954,0.44768044,0.15775847
-5.68784392,1.80593079,0.01341144,0.25265901,0.83709774,0.55414430,0.00290422,0.74924609,0.46582252,0.16092154
-5.68184092,1.84619597,0.01280772,0.26576029,0.86656124,0.56025542,0.00300279,0.76263606,0.48351384,0.16422040
-5.67583792,1.88796809,0.01219975,0.27889684,0.89375615,0.56803960,0.00310382,0.77626806,0.50059815,0.16765049
-5.66983492,1.93109885,0.01159935,0.29203645,0.91853938,0.57751879,0.00320681,0.78998912,0.51694612,0.17121039
-5.66383192,1.97547483,0.01101829,0.30515560,0.94084179,0.58870002,0.00331131,0.80367234,0.53246039,0.17490263
-5.65782891,2.02102516,0.01046788,0.31824012,0.96067240,0.60157666,0.00341692,0.81722349,0.54707968,0.17873435
-5.65182591,2.06772743,0.00995870,0.33128572,0.97812007,0.61612966,0.00352328,0.83058630,0.56078150,0.18271779
-5.64582291,2.11561124,0.00950023,0.34429810,0.99335222,0.63232896,0.00363001,0.84374612,0.57358361,0.18687051
-5.63981991,2.16475934,0.00910066,0.35729274,1.00661054,0.65013483,0.00373678,0.85673167,0.58554378,0.19121536
-5.63381691,2.21530604,0.00876668,0.37029438,1.01820367,0.66949924,0.00384321,0.86961489,0.59675805,0.19578013
-5.62781391,2.26743300,0.00850343,0.38333610,1.02849709,0.69036717,0.00394896,0.88250863,0.60735745,0.20059697
-5.62181091,2.32136227,0.00831435,0.39645812,1.03790040,0.71267789,0.00405368,0.89556235,0.61750322,0.20570145
-5.61580790,2.37734701,0.00820127,0.40970621,1.04685256,0.73636617,0.00415706,0.90895595,0.62738071,0.21113139
-5.60980490,2.43565999,0.00816439,0.42312994,1.05580556,0.76136331,0.00425880,0.92289181,0.63719227,0.21692536
-5.60380190,2.49658037,0.00820241,0.43678056,1.06520718,0.78759812,0.00435868,0.93758540,0.64714920,0.22312107
-5.59779890,2.56037916,0.00831263,0.45070888,1.07548357,0.81499773,0.00445650,0.95325492,0.65746328,0.22975352
-5.59179590,2.62730401,0.00849115,0.46496292,1.08702235,0.84348821,0.00455220,0.97011011,0.66833804,0.23685307
-5.58579290,2.69756389,0.00873301,0.47958566,1.10015701,0.87299508,0.00464576,0.98834102,0.67996018,0.24444352
-5.57978989,2.77131428,0.00903241,0.49461284,1.11515317,0.90344353,0.00473731,1.00810697,0.69249146,0.25254016
-5.57378689,2.84864355,0.00938292,0.51007086,1.13219749,0.93475859,0.00482704,1.02952629,0.70606142,0.26114805
-5.56778389,2.92956116,0.00977772,0.52597505,1.15138957,0.96686505,0.00491528,1.05266744,0.72076117,0.27026043
-5.56178089,3.01398818,0.01020977,0.54232817,1.17273725,0.99968725,0.00500244,1.07754168,0.73663853,0.27985746
-5.55577789,3.10175074,0.01067208,0.55911943,1.19615560,1.03314881,0.00508901,1.10409793,0.75369473,0.28990534
-5.54977489,3.19257666,0.01115786,0.57632393,1.22146951,1.06717220,0.00517553,1.13222003,0.77188280,0.30035580
-5.54377189,3.28609560,0.01166074,0.59390262,1.24841997,1.10167826,0.00526259,1.16172644,0.79110778,0.31114610
-5.53776888,3.38184274,0.01217487,0.61180289,1.27667350,1.13658572,0.00535074,1.19237281,0.81122862,0.32219948
-5.53176588,3.47926600,0.01269510,0.62995965,1.30583456,1.17181070,0.00544052,1.22385697,0.83206184,0.33342616
-5.52576288,3.57773642,0.01321703,0.64829698,1.33546021,1.20726616,0.00553236,1.25582647,0.85338683,0.34472472
-5.51975988,3.67656146,0.01373708,0.66673022,1.36507640,1.24286143,0.00562660,1.28788825,0.87495236,0.35598400
-5.51375688,3.77500051,0.01425245,0.68516851,1.39419522,1.27850168,0.00572341,1.31962000,0.89648429,0.36708533
-5.50775388,3.87228197,0.01476111,0.70351754,1.42233217,1.31408749,0.00582280,1.35058279,0.91769406,0.37790501
-5.50175088,3.96762124,0.01526172,0.72168254,1.44902296,1.34951435,0.00592455,1.38033441,0.93828756,0.38831707
-5.49574787,4.06023881,0.01575345,0.73957121,1.47383875,1.38467219,0.00602825,1.40844279,0.95797413,0.39819605
-5.48974487,4.14937757,0.01623587,0.75709656,1.49639958,1.41944500,0.00613326,1.43449886,0.97647529,0.40741983
-5.48374187,4.23431895,0.01670873,0.77417939,1.51638514,1.45371041,0.00623871,1.45812851,0.99353288,0.41587231
-5.47773887,4.31439702,0.01717178,0.79075047,1.53354271,1.48733949,0.00634354,1.47900295,1.00891628,0.42344592
-5.47173587,4.38901040,0.01762452,0.80675204,1.54769192,1.52019667,0.00644651,1.49684716,1.02242858,0.43004392
-5.46573287,4.45763154,0.01806606,0.82213877,1.55872641,1.55213991,0.00654624,1.51144633,1.03391147,0.43558227
-5.45972986,4.51981354,0.01849488,0.83687800,1.56661236,1.58302124,0.00664122,1.52264991,1.04324871,0.43999123
-5.45372686,4.57519442,0.01890874,0.85094926,1.57138426,1.61268782,0.00672993,1.53037346,1.05036831,0.44321662
-5.44772386,4.62349935,0.01930457,0.86434316,1.57313833,1.64098346,0.00681082,1.53459841,1.05524327,0.44522062
-5.44172086,4.66454096,0.01967844,0.87705962,1.57202404,1.66775079,0.00688241,1.53536992,1.05789124,0.44598234
-5.43571786,4.69821853,0.02002559,0.88910560,1.56823446,1.69283416,0.00694335,1.53279322,1.05837291,0.44549801
-5.42971486,4.72451617,0.02034054,0.90049252,1.56199587,1.71608311,0.00699246,1.52702875,1.05678973,0.44378095
-5.42371186,4.74350075,0.02061721,0.91123330,1.55355736,1.73735654,0.00702879,1.51828656,1.05328074,0.44086126
-5.41770885,4.75531967,0.02084919,0.92133953,1.54318101,1.75652731,0.00705169,1.50682031,1.04801900,0.43678543
-5.41170585,4.76019887,0.02102992,0.93081861,1.53113301,1.77348723,0.00706082,1.49292120,1.04120767,0.43161561
-5.40570285,4.75844095,0.02115308,0.93967130,1.51767621,1.78815210,0.00705621,1.47691202,1.03307575,0.42542891
-5.39969985,4.75042342,0.02121282,0.94788960,1.50306429,1.80046663,0.00703827,1.45914165,1.02387388,0.41831639
-5.39369685,4.73659686,0.02120410,0.95545529,1.48753756,1.81040881,0.00700777,1.43997991,1.01386986,0.41038206
-5.38769385,4.71748230,0.02112298,0.96233907,1.47132063,1.81799352,0.00696590,1.41981271,1.00334424,0.40174154
-5.38169085,4.69366768,0.02096687,0.96850045,1.45462144,1.82327499,0.00691415,1.39903761,0.99258564,0.39252060
-5.37568784,4.66580263,0.02073468,0.97388839,1.43763164,1.82634785,0.00685434,1.37805925,0.98188605,0.38285351
-5.36968484,4.63459101,0.02042703,0.97844254,1.42052796,1.82734654,0.00678853,1.35728477,0.97153576,0.37288103
-5.36368184,4.60078098,0.02004623,0.98209526,1.40347394,1.82644286,0.00671898,1.33711871,0.96181804,0.36274818
-5.35767884,4.56515203,0.01959633,0.98477408,1.38662197,1.82384169,0.00664800,1.31795734,0.95300353,0.35260179
-5.35167584,4.52849900,0.01908295,0.98640448,1.37011494,1.81977483,0.00657795,1.30018222,0.94534419,0.34258770
-5.34567284,4.49161307,0.01851314,0.98691306,1.35408726,1.81449310,0.00651107,1.28415281,0.93906713,0.33284781
-5.33966983,4.45526015,0.01789518,0.98623055,1.33866509,1.80825698,0.00644939,1.27019832,0.93436807,0.32351692
-5.33366683,4.42015710,0.01723821,0.98429482,1.32396538,1.80132616,0.00639469,1.25860875,0.93140496,0.31471957
-5.32766383,4.38694676,0.01655200,0.98105349,1.31009388,1.79394833,0.00634832,1.24962554,0.93029170,0.30656676
-5.32166083,4.35617260,0.01584654,0.97646611,1.29714205,1.78634785,0.00631123,1.24343200,0.93109234,0.29915297
-5.31565783,4.32825433,0.01513174,0.97050565,1.28518299,1.77871472,0.00628380,1.24014415,0.93381601,0.29255330
-5.30965483,4.30346567,0.01441709,0.96315943,1.27426687,1.77119453,0.00626590,1.23980235,0.93841295,0.28682106
-5.30365183,4.28191561,0.01371135,0.95442924,1.26441599,1.76387992,0.00625679,1.24236438,0.94477186,0.28198586
-5.29764882,4.26353437,0.01302235,0.94433071,1.25562004,1.75680393,0.00625519,1.24770048,0.95271890,0.27805231
-5.29164582,4.24806533,0.01235672,0.93289214,1.24783195,1.74993592,0.00625928,1.25559093,0.96201858,0.27499947
-5.28564282,4.23506378,0.01171982,0.92015270,1.24096484,1.74318018,0.00626675,1.26572657,0.97237670,0.27278107
-5.27963982,4.22390331,0.01111561,0.90616025,1.23489048,1.73637762,0.00627490,1.27771274,0.98344546,0.27132660
-5.27363682,4.21379002,0.01054667,0.89096901,1.22943957,1.72931052,0.00628074,1.29107665,0.99483072,0.27054321
-5.26763382,4.20378475,0.01001424,0.87463715,1.22440420,1.72171025,0.00628107,1.30527841,1.00610136,0.27031852
-5.26163082,4.19283287,0.00951829,0.85722465,1.21954261,1.71326785,0.00627265,1.31972547,1.01680052,0.27052415
-5.25562781,4.17980070,0.00905770,0.83879149,1.21458618,1.70364698,0.00625230,1.33379014,1.02645842,0.27101988
-5.24962481,4.16351750,0.00863038,0.81939648,1.20924861,1.69249873,0.00621704,1.34682966,1.03460638,0.27165844
-5.24362181,4.14282138,0.00823351,0.79909661,1.20323695,1.67947762,0.00616420,1.35820810,1.04079157,0.27229059
-5.23761881,4.11660728,0.00786372,0.77794727,1.19626401,1.66425821,0.00609153,1.36731927,1.04459197,0.27277040
-5.23161581,4.08387488,0.00751730,0.75600309,1.18806166,1.64655121,0.00599734,1.37360957,1.04563094,0.27296049
-5.22561281,4.04377423,0.00719041,0.73331949,1.17839421,1.62611865,0.00588048,1.37659991,1.04359082,0.27273704
-5.21960980,3.99564696,0.00687925,0.70995470,1.16707136,1.60278697,0.00574048,1.37590545,1.03822496,0.27199432
-5.21360680,3.93906082,0.00658022,0.68597218,1.15395974,1.57645763,0.00557750,1.37125233,1.02936769,0.27064853
-5.20760380,3.87383577,0.00629009,0.66144309,1.13899250,1.54711445,0.00539238,1.36249043,1.01694175,0.26864085
-5.20160080,3.80006015,0.00600604,0.63644866,1.12217616,1.51482734,0.00518657,1.34960142,1.00096273,0.26593943
-5.19559780,3.71809567,0.00572581,0.61108218,1.10359433,1.47975218,0.00496210,1.33270158,0.98154032,0.26254039
-5.18959480,3.62857096,0.00544766,0.58545041,1.08340776,1.44212674,0.00472148,1.31203910,0.95887634,0.25846754
-5.18359180,3.53236340,0.00517049,0.55967408,1.06185072,1.40226291,0.00446767,1.28798580,0.93325932,0.25377110
-5.17758879,3.43057019,0.00489371,0.53388755,1.03922352,1.36053560,0.00420389,1.26102362,0.90505600,0.24852521
-5.17158579,3.32446953,0.00461730,0.50823739,1.01588158,1.31736874,0.00393359,1.23172622,0.87470002,0.24282449
-5.16558279,3.21547387,0.00434170,0.48287992,0.99222137,1.27321933,0.00366028,1.20073667,0.84267806,0.23677978
-5.15957979,3.10507722,0.00406778,0.45797783,0.96866392,1.22856010,0.00338747,1.16874203,0.80951421,0.23051322
-5.15357679,2.99479898,0.00379670,0.43369597,0.94563666,1.18386185,0.00311855,1.13644604,0.77575302,0.22415289
-5.14757379,2.88612697,0.00352991,0.41019656,0.92355444,1.13957628,0.00285669,1.10454118,0.74194194,0.21782732
-5.14157079,2.78046226,0.00326898,0.38763404,0.90280079,1.09612010,0.00260476,1.07368128,0.70861383,0.21166004
-5.13556778,2.67906831,0.00301557,0.36614988,0.88371035,1.05386124,0.00236528,1.04445611,0.67627038,0.20576447
-5.12956478,2.58302685,0.00277133,0.34586769,0.86655340,1.01310771,0.00214038,1.01736893,0.64536678,0.20023938
-5.12356178,2.49320224,0.00253782,0.32688885,0.85152326,0.97409952,0.00193176,0.99281808,0.61629853,0.19516507
-5.11755878,2.41021593,0.00231644,0.30928893,0.83872739,0.93700396,0.00174066,0.97108350,0.58939068,0.19060051
-5.11155578,2.33443185,0.00210843,0.29311521,0.82818252,0.90191428,0.00156789,0.95231858,0.56488990,0.18658146
-5.10555278,2.26595321,0.00191474,0.27838532,0.81981418,0.86885155,0.00141381,0.93654774,0.54295962,0.18311973
-5.09954977,2.20463027,0.00173609,0.26508719,0.81346061,0.83776958,0.00127840,0.92366968,0.52367835,0.18020348
-5.09354677,2.15007869,0.00157291,0.25318029,0.80888090,0.80856226,0.00116125,0.91346612,0.50704112,0.17779862
-5.08754377,2.10170691,0.00142533,0.24259803,0.80576684,0.78107296,0.00106163,0.90561538,0.49296387,0.17585113
-5.08154077,2.05875115,0.00129321,0.23325130,0.80375802,0.75510529,0.00097853,0.89971009,0.48129052,0.17429020
-5.07553777,2.02031605,0.00117616,0.22503283,0.80245920,0.73043468,0.00091067,0.89527820,0.47180227,0.17303204
-5.06953477,1.98541883,0.00107352,0.21782226,0.80145915,0.70682010,0.00085665,0.89180596,0.46422884,0.17198406
-5.06353177,1.95303492,0.00098445,0.21149147,0.80034995,0.68401548,0.00081487,0.88876203,0.45826085,0.17104933
-5.05752876,1.92214274,0.00090791,0.20591012,0.79874579,0.66178023,0.00078370,0.88562137,0.45356314,0.17013103
-5.05152576,1.89176585,0.00084276,0.20095083,0.79630020,0.63988861,0.00076143,0.88188775,0.44978810,0.16913668
-5.04552276,1.86101061,0.00078773,0.19649401,0.79272103,0.61813761,0.00074638,0.87711411,0.44658878,0.16798201
-5.03951976,1.82909784,0.00074152,0.19243195,0.78778227,0.59635307,0.00073690,0.87091964,0.44363116,0.16659420
-5.03351676,1.79538754,0.00070279,0.18867195,0.78133229,0.57439420,0.00073143,0.86300305,0.44060506,0.16491452
-5.02751376,1.75939586,0.00067023,0.18513854,0.77329810,0.55215627,0.00072850,0.85315147,0.43723348,0.16290008
-5.02151076,1.72080398,0.00064260,0.18177455,0.76368546,0.52957172,0.00072679,0.84124489,0.43327996,0.16052484
-5.01550775,1.67945910,0.00061872,0.17854108,0.75257502,0.50660975,0.00072512,0.82725594,0.42855392,0.15777971
-5.00950475,1.63536785,0.00059751,0.17541650,0.74011465,0.48327459,0.00072248,0.81124539,0.42291364,0.15467190
-5.00350175,1.58868300,0.00057803,0.17239442,0.72650866,0.45960279,0.00071806,0.79335374,0.41626725,0.15122348
-4.99749875,1.53968448,0.00055946,0.16948099,0.71200430,0.43565948,0.00071119,0.77378949,0.40857151,0.14746937
-4.99149575,1.48875593,0.00054112,0.16669152,0.69687654,0.41153415,0.00070142,0.75281486,0.39982876,0.14345484
-4.98549275,1.43635820,0.00052251,0.16404685,0.68141182,0.38733592,0.00068847,0.73072985,0.39008222,0.13923262
-4.97948974,1.38300135,0.00050322,0.16156951,0.66589182,0.36318867,0.00067223,0.70785539,0.37941005,0.13485989
-4.97348674,1.32921638,0.00048302,0.15928005,0.65057792,0.33922607,0.00065276,0.68451664,0.36791843,0.13039525
-4.96748374,1.27552833,0.00046180,0.15719361,0.63569730,0.31558686,0.00063028,0.66102720,0.35573413,0.12589580
-4.96148074,1.22243185,0.00043955,0.15531713,0.62143137,0.29241030,0.00060512,0.63767490,0.34299690,0.12141457
-4.95547774,1.17037029,0.00041638,0.15364709,0.60790698,0.26983211,0.00057775,0.61471004,0.32985211,0.11699828
-4.94947474,1.11971919,0.00039248,0.15216818,0.59519092,0.24798091,0.00054875,0.59233629,0.31644389,0.11268566
-4.94347174,1.07077472,0.00036811,0.15085268,0.58328785,0.22697521,0.00051879,0.57070476,0.30290921,0.10850631
-4.93746873,1.02374728,0.00034360,0.14966083,0.57214168,0.20692110,0.00048863,0.54991124,0.28937290,0.10448010
-4.93146573,0.97876034,0.00031930,0.14854195,0.56164023,0.18791056,0.00045908,0.52999667,0.27594392,0.10061726
-4.92546273,0.93585420,0.00029563,0.14743631,0.55162279,0.17002049,0.00043104,0.51095050,0.26271299,0.09691890
-4.91945973,0.89499410,0.00027300,0.14627770,0.54189019,0.15331238,0.00040548,0.49271671,0.24975138,0.09337806
-4.91345673,0.85608212,0.00025186,0.14499635,0.53221656,0.13783270,0.00038341,0.47520186,0.23711098,0.08998123
-4.90745373,0.81897178,0.00023264,0.14352220,0.52236236,0.12361371,0.00036594,0.45828476,0.22482545,0.08671000
-4.90145073,0.78348457,0.00021582,0.14178830,0.51208771,0.11067494,0.00035425,0.44182695,0.21291225,0.08354308
-4.89544772,0.74942719,0.00020186,0.13973399,0.50116539,0.09902495,0.00034961,0.42568355,0.20137529,0.08045822
-4.88944472,0.71660863,0.00019125,0.13730796,0.48939292,0.08866343,0.00035339,0.40971371,0.19020815,0.07743418
-4.88344172,0.68485609,0.00018446,0.13447076,0.47660297,0.07958342,0.00036710,0.39379019,0.17939734,0.07445250
-4.87743872,0.65402892,0.00018202,0.13119678,0.46267169,0.07177364,0.00039233,0.37780760,0.16892566,0.07149903
-4.87143572,0.62402982,0.00018445,0.12747555,0.44752470,0.06522063,0.00043086,0.36168884,0.15877521,0.06856512
-4.86543272,0.59481294,0.00019231,0.12331239,0.43114035,0.05991074,0.00048455,0.34538960,0.14893007,0.06564846
-4.85942971,0.56638843,0.00020615,0.11872825,0.41355040,0.05583171,0.00055542,0.32890080,0.13937841,0.06275350
-4.85342671,0.53882343,0.00022658,0.11375889,0.39483804,0.05297387,0.00064557,0.31224883,0.13011396,0.05989143
-4.84742371,0.51223950,0.00025420,0.10845346,0.37513369,0.05133076,0.00075720,0.29549388,0.12113687,0.05707984
-4.84142071,0.48680680,0.00028961,0.10287243,0.35460869,0.05089918,0.00089253,0.27872647,0.11245389,0.05434190
-4.83541771,0.46273541,0.00033342,0.09708524,0.33346748,0.05167859,0.00105378,0.26206251,0.10407799,0.05170537
-4.82941471,0.44026428,0.00038617,0.09116753,0.31193865,0.05366995,0.00124307,0.24563718,0.09602749,0.04920123
-4.82341171,0.41964847,0.00044841,0.08519829,0.29026543,0.05687388,0.00146233,0.22959809,0.08832472,0.04686217
-4.81740870,0.40114525,0.00052054,0.07925699,0.26869606,0.06128832,0.00171324,0.21409812,0.08099449,0.04472107
-4.81140570,0.38499989,0.00060292,0.07342080,0.24747451,0.06690578,0.00199713,0.19928819,0.07406234,0.04280927
-4.80540270,0.37143160,0.00069572,0.06776209,0.22683196,0.07371028,0.00231480,0.18531041,0.06755284,0.04115507
-4.79939970,0.36062040,0.00079896,0.06234619,0.20697944,0.08167403,0.00266649,0.17229193,0.06148787,0.03978225
-4.79339670,0.35269545,0.00091245,0.05722961,0.18810169,0.09075426,0.00305172,0.16033967,0.05588519,0.03870875
-4.78739370,0.34772524,0.00103577,0.05245867,0.17035260,0.10089022,0.00346921,0.14953607,0.05075716,0.03794565
-4.78139070,0.34571015,0.00116823,0.04806863,0.15385218,0.11200047,0.00391682,0.13993611,0.04610985,0.03749632
-4.77538769,0.34657758,0.00130889,0.04408325,0.13868506,0.12398096,0.00439143,0.13156553,0.04194243,0.03735599
-4.76938469,0.35017993,0.00145650,0.04051481,0.12490048,0.13670372,0.00488896,0.12442029,0.03824694,0.03751148
-4.76338169,0.35629539,0.00160952,0.03736452,0.11251357,0.15001656,0.00540436,0.11846724,0.03500834,0.03794140
-4.75737869,0.36463166,0.00176616,0.03462334,0.10150775,0.16374379,0.00593164,0.11364580,0.03220492,0.03861649
-4.75137569,0.37483237,0.00192436,0.03227304,0.09183807,0.17768808,0.00646393,0.10987069,0.02980896,0.03950046
-4.74537269,0.38648604,0.00208184,0.03028748,0.08343515,0.19163347,0.00699365,0.10703532,0.02778758,0.04055087
-4.73936968,0.39913717,0.00223616,0.02863408,0.07620968,0.20534944,0.00751263,0.10501588,0.02610377,0.04172041
-4.73336668,0.41229924,0.00238477,0.02727538,0.07005704,0.21859604,0.00801230,0.10367581,0.02471753,0.04295831
-4.72736368,0.42546888,0.00252505,0.02617063,0.06486201,0.23112980,0.00848395,0.10287056,0.02358706,0.04421181
-4.72136068,0.43814097,0.00265444,0.02527728,0.06050327,0.24271035,0.00891894,0.10245231,0.02266998,0.04542787
-4.71535768,0.44982393,0.00277045,0.02455253,0.05685765,0.25310735,0.00930897,0.10227466,0.02192442,0.04655470
-4.70935468,0.46005461,0.00287079,0.02395461,0.05380395,0.26210748,0.00964636,0.10219705,0.02131012,0.04754339
-4.70335168,0.46841236,0.00295342,0.02344402,0.05122619,0.26952126,0.00992427,0.10208872,0.02078941,0.04834941
-4.69734867,0.47453159,0.00301663,0.02298449,0.04901645,0.27518929,0.01013697,0.10183216,0.02032794,0.04893389
-4.69134567,0.47811237,0.00305907,0.02254385,0.04707695,0.27898762,0.01028000,0.10132599,0.01989543,0.04926474
-4.68534267,0.47892879,0.00307984,0.02209458,0.04532170,0.28083204,0.01035036,0.10048712,0.01946608,0.04931755
-4.67933967,0.47683463,0.00307850,0.02161427,0.04367749,0.28068113,0.01034660,0.09925215,0.01901892,0.04907611
-4.67333667,0.47176621,0.00305506,0.02108576,0.04208437,0.27853772,0.01026890,0.09757818,0.01853798,0.04853279
-4.66733367,0.46374247,0.00301005,0.02049721,0.04049567,0.27444896,0.01011904,0.09544273,0.01801228,0.04768843
-4.66133067,0.45286221,0.00294442,0.01984188,0.03887758,0.26850481,0.00990040,0.09284318,0.01743570,0.04655211
-4.65532766,0.43929876,0.00285955,0.01911790,0.03720838,0.26083513,0.00961778,0.08979548,0.01680672,0.04514058
-4.64932466,0.42329246,0.00275722,0.01832780,0.03547741,0.25160547,0.00927729,0.08633240,0.01612808,0.04347739
-4.64332166,0.40514126,0.00263949,0.01747801,0.03368384,0.24101185,0.00888615,0.08250146,0.01540637,0.04159195
