energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.93246623,1.62459469,0.00216421,0.00434341,0.12296813,0.26166543,0.10696713,1.19668438,0.00412573,0.22825372
-2.92646323,1.56989451,0.00205241,0.00429540,0.11939735,0.25257905,0.10693412,1.15182095,0.00396829,0.22510990
-2.92046023,1.51957577,0.00193647,0.00427793,0.11606764,0.24417451,0.10775406,1.10955747,0.00382110,0.22333302
-2.91445723,1.47534558,0.00181874,0.00429593,0.11311146,0.23673309,0.10953818,1.07113835,0.00368919,0.22316387
-2.90845423,1.43878019,0.00170147,0.00435488,0.11065400,0.23051527,0.11238129,1.03770843,0.00357727,0.22482534
-2.90245123,1.41127598,0.00158681,0.00446066,0.10880916,0.22575314,0.11635743,1.01027791,0.00348959,0.22851423
-2.89644822,1.39400793,0.00147670,0.00461940,0.10767607,0.22264405,0.12151620,0.98969278,0.00342990,0.23439426
-2.89044522,1.38789700,0.00137284,0.00483743,0.10733629,0.22134557,0.12787962,0.97661161,0.00340134,0.24259032
-2.88444222,1.39358715,0.00127672,0.00512116,0.10785174,0.22197217,0.13543991,0.97148943,0.00340647,0.25318432
-2.87843922,1.41143281,0.00118954,0.00547712,0.10926345,0.22459339,0.14415814,0.97456911,0.00344726,0.26621260
-2.87243622,1.44149682,0.00111223,0.00591192,0.11159108,0.22923369,0.15396388,0.98588027,0.00352507,0.28166512
-2.86643322,1.48355860,0.00104546,0.00643228,0.11483331,0.23587392,0.16475591,1.00524566,0.00364072,0.29948620
-2.86043022,1.53713194,0.00098963,0.00704502,0.11896888,0.24445416,0.17640398,1.03229439,0.00379458,0.31957700
-2.85442721,1.60149139,0.00094494,0.00775714,0.12395839,0.25487792,0.18875168,1.06648148,0.00398655,0.34179934
-2.84842421,1.67570579,0.00091136,0.00857574,0.12974660,0.26701733,0.20162021,1.10711260,0.00421625,0.36598076
-2.84242121,1.75867742,0.00088870,0.00950808,0.13626517,0.28071912,0.21481310,1.15337298,0.00448300,0.39192060
-2.83641821,1.84918470,0.00087662,0.01056146,0.14343569,0.29581099,0.22812164,1.20435908,0.00478597,0.41939657
-2.83041521,1.94592649,0.00087468,0.01174311,0.15117279,0.31210817,0.24133078,1.25911164,0.00512419,0.44817162
-2.82441221,2.04756577,0.00088236,0.01306001,0.15938721,0.32941972,0.25422538,1.31664861,0.00549665,0.47800067
-2.81840920,2.15277064,0.00089908,0.01451865,0.16798866,0.34755425,0.26659650,1.37599650,0.00590230,0.50863677
-2.81240620,2.26025062,0.00092422,0.01612466,0.17688826,0.36632483,0.27824741,1.43621870,0.00634006,0.53983636
-2.80640320,2.36878665,0.00095715,0.01788248,0.18600056,0.38555279,0.28899916,1.49643963,0.00680879,0.57136343
-2.80040020,2.47725338,0.00099725,0.01979484,0.19524491,0.40507027,0.29869536,1.55586366,0.00730729,0.60299215
-2.79439720,2.58463292,0.00104387,0.02186227,0.20454620,0.42472132,0.30720604,1.61378809,0.00783415,0.63450820
-2.78839420,2.69001973,0.00109638,0.02408261,0.21383497,0.44436175,0.31443041,1.66960985,0.00838771,0.66570840
-2.78239120,2.79261703,0.00115410,0.02645041,0.22304694,0.46385759,0.32029832,1.72282594,0.00896595,0.69639919
-2.77638819,2.89172541,0.00121638,0.02895649,0.23212189,0.48308254,0.32477050,1.77302795,0.00956630,0.72639387
-2.77038519,2.98672525,0.00128251,0.03158749,0.24100231,0.50191453,0.32783761,1.81989160,0.01018560,0.75550920
-2.76438219,3.07705477,0.00135172,0.03432555,0.24963170,0.52023189,0.32951806,1.86316215,0.01081992,0.78356169
-2.75837919,3.16218596,0.00142322,0.03714814,0.25795287,0.53790947,0.32985497,1.90263737,0.01146449,0.81036413
-2.75237619,3.24160095,0.00149611,0.04002805,0.26590639,0.55481506,0.32891234,1.93814941,0.01211365,0.83572287
-2.74637319,3.31477112,0.00156946,0.04293362,0.27342935,0.57080665,0.32677070,1.96954726,0.01276079,0.85943633
-2.74037019,3.38114147,0.00164223,0.04582916,0.28045475,0.58573088,0.32352265,1.99668140,0.01339840,0.88129511
-2.73436718,3.44012211,0.00171335,0.04867560,0.28691139,0.59942293,0.31926836,2.01939202,0.01401816,0.90108413
-2.72836418,3.49108823,0.00178165,0.05143141,0.29272464,0.61170810,0.31411146,2.03750199,0.01461107,0.91858678
-2.72236118,3.53338955,0.00184599,0.05405368,0.29781790,0.62240512,0.30815542,2.05081528,0.01516763,0.93359113
-2.71635818,3.56636911,0.00190517,0.05649942,0.30211493,0.63133129,0.30150069,2.05912129,0.01567811,0.94589806
-2.71035518,3.58939067,0.00195805,0.05872699,0.30554268,0.63830901,0.29424259,2.06220477,0.01613285,0.95533072
-2.70435218,3.60187348,0.00200356,0.06069757,0.30803473,0.64317367,0.28647013,2.05986105,0.01652258,0.96174504
-2.69834917,3.60333198,0.00204072,0.06237672,0.30953503,0.64578224,0.27826554,2.05191520,0.01683874,0.96504032
-2.69234617,3.59341805,0.00206871,0.06373586,0.31000160,0.64602221,0.26970464,2.03824406,0.01707389,0.96516944
-2.68634317,3.57196273,0.00208690,0.06475357,0.30941011,0.64382027,0.26085775,2.01879938,0.01722198,0.96214755
-2.68034017,3.53901430,0.00209489,0.06541683,0.30775692,0.63915011,0.25179097,1.99363028,0.01727873,0.95605890
-2.67433717,3.49486986,0.00209254,0.06572188,0.30506143,0.63203887,0.24256776,1.96290333,0.01724179,0.94706078
-2.66833417,3.44009759,0.00207999,0.06567487,0.30136750,0.62257176,0.23325050,1.92691849,0.01711102,0.93538422
-2.66233117,3.37554766,0.00205767,0.06529213,0.29674370,0.61089433,0.22390180,1.88611963,0.01688855,0.92133115
-2.65632816,3.30235030,0.00202633,0.06460011,0.29128251,0.59721237,0.21458556,1.84109833,0.01657883,0.90526782
-2.65032516,3.22190029,0.00198701,0.06363490,0.28509819,0.58178907,0.20536753,1.79259048,0.01618859,0.88761463
-2.64432216,3.13582796,0.00194101,0.06244143,0.27832358,0.56493962,0.19631532,1.74146526,0.01572668,0.86883274
-2.63831916,3.04595777,0.00188990,0.06107229,0.27110588,0.54702346,0.18749782,1.68870685,0.01520387,0.84940811
-2.63231616,2.95425602,0.00183547,0.05958635,0.26360160,0.52843428,0.17898416,1.63538948,0.01463253,0.82983353
-2.62631316,2.86277011,0.00177965,0.05804699,0.25597097,0.50958841,0.17084208,1.58264684,0.01402632,0.81058981
-2.62031016,2.77356205,0.00172449,0.05652026,0.24837206,0.49091202,0.16313609,1.53163730,0.01339971,0.79212684
-2.61430715,2.68863941,0.00167209,0.05507289,0.24095494,0.47282766,0.15592525,1.48350637,0.01276764,0.77484574
-2.60830415,2.60988688,0.00162453,0.05377020,0.23385610,0.45574067,0.14926103,1.43934830,0.01214501,0.75908293
-2.60230115,2.53900152,0.00158381,0.05267410,0.22719362,0.44002624,0.14318516,1.40016844,0.01154627,0.74509697
-2.59629815,2.47743470,0.00155178,0.05184117,0.22106300,0.42601733,0.13772780,1.36684799,0.01098496,0.73305892
-2.59029515,2.42634310,0.00153009,0.05132083,0.21553421,0.41399419,0.13290602,1.34011280,0.01047337,0.72304675
-2.58429215,2.38655089,0.00152012,0.05115386,0.21064977,0.40417572,0.12872282,1.32050743,0.01002218,0.71504397
-2.57828914,2.35852441,0.00152293,0.05137104,0.20642418,0.39671296,0.12516668,1.30837548,0.00964014,0.70894267
-2.57228614,2.34236033,0.00153922,0.05199222,0.20284453,0.39168495,0.12221168,1.30384711,0.00933394,0.70455065
-2.56628314,2.33778738,0.00156931,0.05302569,0.19987228,0.38909710,0.11981829,1.30683402,0.00910798,0.70160244
-2.56028014,2.34418154,0.00161311,0.05446794,0.19744610,0.38888192,0.11793461,1.31703221,0.00896438,0.69977341
-2.55427714,2.36059366,0.00167010,0.05630383,0.19548565,0.39090220,0.11649821,1.33393235,0.00890296,0.69869646
-2.54827414,2.38578851,0.00173935,0.05850719,0.19389593,0.39495640,0.11543833,1.35683737,0.00892132,0.69798033
-2.54227114,2.41829353,0.00181953,0.06104177,0.19257221,0.40078605,0.11467842,1.38488674,0.00901506,0.69722876
-2.53626813,2.45645546,0.00190896,0.06386269,0.19140506,0.40808492,0.11413886,1.41708660,0.00917798,0.69605953
-2.53026513,2.49850294,0.00200561,0.06691813,0.19028549,0.41650958,0.11373976,1.45234483,0.00940238,0.69412266
-2.52426213,2.54261278,0.00210720,0.07015149,0.18910977,0.42569115,0.11340375,1.48950984,0.00967946,0.69111691
-2.51825913,2.58697791,0.00221124,0.07350371,0.18778393,0.43524768,0.11305861,1.52741206,0.00999966,0.68680401
-2.51225613,2.62987453,0.00231510,0.07691588,0.18622759,0.44479695,0.11263968,1.56490652,0.01035318,0.68102013
-2.50625313,2.66972662,0.00241611,0.08033199,0.18437721,0.45396918,0.11209195,1.60091542,0.01073034,0.67368408
-2.50025013,2.70516547,0.00251163,0.08370160,0.18218844,0.46241931,0.11137179,1.63446908,0.01112211,0.66480229
-2.49424712,2.73508242,0.00259912,0.08698260,0.17963775,0.46983838,0.11044825,1.66474381,0.01152055,0.65447021
-2.48824412,2.75867294,0.00267624,0.09014370,0.17672314,0.47596377,0.10930392,1.69109544,0.01191916,0.64287036
-2.48224112,2.77547043,0.00274092,0.09316660,0.17346403,0.48058776,0.10793525,1.71308698,0.01231337,0.63026717
-2.47623812,2.78536837,0.00279143,0.09604784,0.16990036,0.48356420,0.10635257,1.73050939,0.01270075,0.61699885
-2.47023512,2.78862985,0.00282641,0.09880006,0.16609096,0.48481311,0.10457944,1.74339423,0.01308130,0.60346664
-2.46423212,2.78588357,0.00284493,0.10145269,0.16211127,0.48432276,0.10265177,1.75201748,0.01345757,0.59012184
-2.45822911,2.77810618,0.00284652,0.10405196,0.15805048,0.48214936,0.10061638,1.75689405,0.01383473,0.57745101
-2.45222611,2.76659094,0.00283116,0.10666010,0.15400823,0.47841422,0.09852934,1.75876261,0.01422049,0.56595990
-2.44622311,2.75290338,0.00279929,0.10935392,0.15009099,0.47329846,0.09645390,1.75856109,0.01462490,0.55615639
-2.44022011,2.73882506,0.00275176,0.11222247,0.14640814,0.46703534,0.09445823,1.75739329,0.01506010,0.54853315
-2.43421711,2.72628701,0.00268981,0.11536411,0.14306800,0.45990070,0.09261297,1.75648753,0.01553988,0.54355032
-2.42821411,2.71729498,0.00261498,0.11888287,0.14017386,0.45220162,0.09098866,1.75714866,0.01607919,0.54161868
-2.42221111,2.71384895,0.00252911,0.12288429,0.13782009,0.44426387,0.08965313,1.76070518,0.01669355,0.54308398
-2.41620810,2.71785987,0.00243419,0.12747086,0.13608855,0.43641860,0.08866893,1.76845326,0.01739838,0.54821260
-2.41020510,2.73106670,0.00233235,0.13273723,0.13504534,0.42898881,0.08809094,1.78159992,0.01820830,0.55717929
-2.40420210,2.75495708,0.00222573,0.13876534,0.13473799,0.42227624,0.08796407,1.80120765,0.01913639,0.57005719
-2.39819910,2.79069486,0.00211643,0.14561971,0.13519327,0.41654906,0.08832137,1.82814275,0.02019347,0.58681063
-2.39219610,2.83905772,0.00200644,0.15334308,0.13641562,0.41203104,0.08918240,1.86302977,0.02138737,0.60729112
-2.38619310,2.90038773,0.00189757,0.16195257,0.13838633,0.40889267,0.09055210,1.90621397,0.02272236,0.63123665
-2.38019010,2.97455726,0.00179143,0.17143660,0.14106344,0.40724444,0.09242009,1.95773373,0.02419857,0.65827463
-2.37418709,3.06095225,0.00168935,0.18175266,0.14438257,0.40713282,0.09476054,2.01730441,0.02581154,0.68792857
-2.36818409,3.15847394,0.00159238,0.19282616,0.14825838,0.40853897,0.09753254,2.08431441,0.02755199,0.71962832
-2.36218109,3.26555970,0.00150128,0.20455042,0.15258698,0.41138027,0.10068110,2.15783428,0.02940567,0.75272395
-2.35617809,3.38022259,0.00141654,0.21678778,0.15724896,0.41551465,0.10413862,2.23663852,0.03135341,0.78650267
-2.35017509,3.50010865,0.00133837,0.22937204,0.16211307,0.42074758,0.10782697,2.31923971,0.03337136,0.82020862
-2.34417209,3.62256997,0.00126673,0.24211195,0.16704043,0.42684133,0.11165995,2.40393368,0.03543140,0.85306479
-2.33816908,3.74475103,0.00120140,0.25479584,0.17188911,0.43352628,0.11554618,2.48885421,0.03750174,0.88429634
-2.33216608,3.86368521,0.00114197,0.26719722,0.17651891,0.44051371,0.11939233,2.57203507,0.03954767,0.91315463
-2.32616308,3.97639764,0.00108795,0.27908107,0.18079622,0.44750962,0.12310653,2.65147719,0.04153246,0.93894110
-2.32016008,4.08001059,0.00103874,0.29021075,0.18459869,0.45422902,0.12660181,2.72521799,0.04341838,0.96102994
-2.31415708,4.17184718,0.00099375,0.30035512,0.18781961,0.46041022,0.12979964,2.79140036,0.04516778,0.97888893
-2.30815408,4.24952934,0.00095243,0.30929579,0.19037178,0.46582844,0.13263322,2.84833837,0.04674421,0.99209743
-2.30215108,4.31106614,0.00091426,0.31683399,0.19219080,0.47030837,0.13505053,2.89457700,0.04811361,1.00036095
-2.29614807,4.35492900,0.00087886,0.32279703,0.19323746,0.47373516,0.13701704,2.92894352,0.04924534,1.00352157
-2.29014507,4.38011088,0.00084598,0.32704389,0.19349942,0.47606354,0.13851790,2.95058838,0.05011319,1.00156392
-2.28414207,4.38616709,0.00081550,0.32946985,0.19299177,0.47732466,0.13955961,2.95901413,0.05069633,0.99461635
-2.27813907,4.37323630,0.00078749,0.33000992,0.19175678,0.47763054,0.14017105,2.95409104,0.05097995,0.98294735
-2.27213607,4.34204112,0.00076220,0.32864089,0.18986256,0.47717601,0.14040387,2.93605915,0.05095583,0.96695719
-2.26613307,4.29386828,0.00074005,0.32538204,0.18740087,0.47623800,0.14033217,2.90551669,0.05062268,0.94716526
-2.26013007,4.23052957,0.00072162,0.32029435,0.18448404,0.47517242,0.14005151,2.86339559,0.04998621,0.92419347
-2.25412706,4.15430519,0.00070768,0.31347841,0.18124116,0.47440854,0.13967730,2.81092533,0.04905901,0.89874629
-2.24812406,4.06787207,0.00069909,0.30507093,0.17781370,0.47444124,0.13934242,2.74958685,0.04786022,0.87158836
-2.24212106,3.97421991,0.00069685,0.29524021,0.17435063,0.47582125,0.13919445,2.68105867,0.04641498,0.84352019
-2.23611806,3.87655856,0.00070205,0.28418065,0.17100329,0.47914370,0.13939227,2.60715756,0.04475367,0.81535300
-2.23011506,3.77822004,0.00071582,0.27210658,0.16792016,0.48503516,0.14010226,2.52977649,0.04291108,0.78788348
-2.22411206,3.68255907,0.00073932,0.25924565,0.16524172,0.49413968,0.14149416,2.45082231,0.04092536,0.76186931
-2.21810905,3.59285544,0.00077369,0.24583204,0.16309553,0.50710382,0.14373665,2.37215588,0.03883700,0.73800623
-2.21210605,3.51222158,0.00082000,0.23209983,0.16159179,0.52456122,0.14699285,2.29553682,0.03668768,0.71690737
-2.20610305,3.44351824,0.00087926,0.21827666,0.16081945,0.54711675,0.15141565,2.22257498,0.03451920,0.69908547
-2.20010005,3.38928056,0.00095231,0.20457800,0.16084305,0.57533064,0.15714311,2.15469018,0.03237240,0.68493855
-2.19409705,3.35165641,0.00103983,0.19120215,0.16170033,0.60970275,0.16429404,2.09308129,0.03028617,0.67473933
-2.18809405,3.33235825,0.00114231,0.17832619,0.16340085,0.65065725,0.17296370,2.03870543,0.02829657,0.66862876
-2.18209105,3.33262902,0.00125994,0.16610278,0.16592544,0.69852783,0.18321992,1.99226711,0.02643607,0.66661380
-2.17608804,3.35322227,0.00139269,0.15465815,0.16922671,0.75354387,0.19509956,1.95421716,0.02473287,0.66856944
-2.17008504,3.39439574,0.00154017,0.14409095,0.17323049,0.81581762,0.20860549,1.92476042,0.02321048,0.67424480
-2.16408204,3.45591775,0.00170169,0.13447218,0.17783813,0.88533279,0.22370424,1.90387112,0.02188731,0.68327320
-2.15807904,3.53708489,0.00187620,0.12584587,0.18292975,0.96193482,0.24032423,1.89131431,0.02077650,0.69518564
-2.15207604,3.63674950,0.00206230,0.11823064,0.18836803,1.04532309,0.25835491,1.88667178,0.01988587,0.70942734
-2.14607304,3.75335531,0.00225823,0.11162172,0.19400271,1.13504557,0.27764664,1.88937069,0.01921792,0.72537676
-2.14007004,3.88497946,0.00246190,0.10599357,0.19967538,1.23049606,0.29801162,1.89871326,0.01877008,0.74236632
-2.13406703,4.02937920,0.00267090,0.10130272,0.20522459,1.33091451,0.31922572,1.91390584,0.01853490,0.75970419
-2.12806403,4.18404191,0.00288255,0.09749077,0.21049091,1.43539079,0.34103137,1.93408632,0.01850048,0.77669633
-2.12206103,4.34623690,0.00309393,0.09448743,0.21532184,1.54287204,0.36314145,1.95834859,0.01865086,0.79266802
-2.11605803,4.51306813,0.00330194,0.09221352,0.21957641,1.65217392,0.38524422,1.98576346,0.01896650,0.80698411
-2.11005503,4.68152690,0.00350338,0.09058368,0.22312922,1.76199593,0.40700913,2.01539583,0.01942486,0.81906727
-2.10405203,4.84854393,0.00369501,0.08950890,0.22587382,1.87094068,0.42809352,2.04631796,0.02000098,0.82841373
-2.09804902,5.01104051,0.00387364,0.08889881,0.22772536,1.97753706,0.44814996,2.07761926,0.02066805,0.83460578
-2.09204602,5.16597844,0.00403618,0.08866348,0.22862233,2.08026701,0.46683419,2.10841321,0.02139806,0.83732098
-2.08604302,5.31040864,0.00417977,0.08871515,0.22852745,2.17759536,0.48381330,2.13784207,0.02216248,0.83633752
-2.08004002,5.44151842,0.00430181,0.08896947,0.22742771,2.26800214,0.49877400,2.16508048,0.02293283,0.83153605
-2.07403702,5.55667709,0.00440007,0.08934656,0.22533355,2.35001656,0.51143070,2.18933855,0.02368139,0.82289780
-2.06803402,5.65347989,0.00447273,0.08977189,0.22227729,2.42225173,0.52153312,2.20986562,0.02438173,0.81049943
-2.06203102,5.72978976,0.00451843,0.09017688,0.21831105,2.48343899,0.52887319,2.22595514,0.02500933,0.79450505
-2.05602801,5.78377636,0.00453631,0.09049943,0.21350403,2.53246074,0.53329085,2.23695124,0.02554209,0.77515580
-2.05002501,5.81395179,0.00452604,0.09068436,0.20793964,2.56838068,0.53467875,2.24225734,0.02596079,0.75275776
-2.04402201,5.81920197,0.00448784,0.09068366,0.20171237,2.59047020,0.53298544,2.24134667,0.02624945,0.72766872
-2.03801901,5.79881277,0.00442242,0.09045685,0.19492472,2.59822992,0.52821700,2.23377445,0.02639568,0.70028453
-2.03201601,5.75248978,0.00433100,0.08997113,0.18768422,2.59140549,0.52043704,2.21919128,0.02639081,0.67102559
-2.02601301,5.68037063,0.00421527,0.08920158,0.18010074,2.56999682,0.50976507,2.19735685,0.02623006,0.64032412
-2.02001001,5.58302896,0.00407731,0.08813128,0.17228415,2.53426039,0.49637313,2.16815320,0.02591248,0.60861254
-2.01400700,5.46146903,0.00391954,0.08675130,0.16434237,2.48470425,0.48048108,2.13159649,0.02544084,0.57631345
-2.00800400,5.31711059,0.00374465,0.08506072,0.15637979,2.42207585,0.46235038,2.08784624,0.02482145,0.54383121
-2.00200100,5.15176361,0.00355554,0.08306638,0.14849620,2.34734305,0.44227697,2.03721119,0.02406378,0.51154548
-1.99599800,4.96759303,0.00335521,0.08078263,0.14078596,2.26166893,0.42058313,1.98015087,0.02318015,0.47980644
-1.98999500,4.76707391,0.00314669,0.07823086,0.13333751,2.16638127,0.39760895,1.91727235,0.02218519,0.44893171
-1.98399200,4.55293812,0.00293299,0.07543888,0.12623316,2.06293780,0.37370349,1.84932178,0.02109537,0.41920470
-1.97798899,4.32811361,0.00271701,0.07244019,0.11954888,1.95288850,0.34921614,1.77717052,0.01992846,0.39087407
-1.97198599,4.09565806,0.00250148,0.06927300,0.11335417,1.83783631,0.32448825,1.70179627,0.01870297,0.36415410
-1.96598299,3.85868884,0.00228890,0.06597925,0.10771194,1.71939768,0.29984547,1.62425940,0.01743760,0.33922557
-1.95997999,3.62031127,0.00208152,0.06260339,0.10267814,1.59916428,0.27559101,1.54567549,0.01615076,0.31623689
-1.95397699,3.38354765,0.00188130,0.05919117,0.09830135,1.47866715,0.25199990,1.46718477,0.01486005,0.29530531
-1.94797399,3.15126907,0.00168991,0.05578834,0.09462210,1.35934454,0.22931445,1.38991985,0.01358193,0.27651786
-1.94197099,2.92613236,0.00150866,0.05243939,0.09167203,1.24251418,0.20774094,1.31497280,0.01233131,0.25993212
-1.93596798,2.71052399,0.00133859,0.04918631,0.08947293,1.12935086,0.18744763,1.24336296,0.01112133,0.24557655
-1.92996498,2.50651277,0.00118040,0.04606744,0.08803561,1.02086964,0.16856397,1.17600680,0.00996320,0.23345065
-1.92396198,2.31581260,0.00103452,0.04311649,0.08735889,0.91791504,0.15118091,1.11369094,0.00886602,0.22352480
-1.91795898,2.13975640,0.00090113,0.04036164,0.08742850,0.82115594,0.13535237,1.05704959,0.00783687,0.21574011
-1.91195598,1.97928163,0.00078016,0.03782497,0.08821626,0.73108617,0.12109750,1.00654711,0.00688073,0.21000832
-1.90595298,1.83492774,0.00067134,0.03552194,0.08967953,0.64803011,0.10840372,0.96246656,0.00600069,0.20621202
-1.89994997,1.70684522,0.00057425,0.03346124,0.09176102,0.57215281,0.09723039,0.92490460,0.00519805,0.20420535
-1.89394697,1.59481563,0.00048833,0.03164481,0.09438900,0.50347378,0.08751282,0.89377294,0.00447248,0.20381535
-1.88794397,1.49828159,0.00041291,0.03006805,0.09747813,0.44188371,0.07916655,0.86880622,0.00382233,0.20484407
-1.88194097,1.41638560,0.00034728,0.02872034,0.10093072,0.38716327,0.07209179,0.84957609,0.00324474,0.20707160
-1.87593797,1.34801591,0.00029066,0.02758562,0.10463862,0.33900307,0.06617778,0.83551084,0.00273599,0.21025995
-1.86993497,1.29185797,0.00024229,0.02664327,0.10848562,0.29702412,0.06130703,0.82591968,0.00229163,0.21415784
-1.86393197,1.24644948,0.00020140,0.02586897,0.11235024,0.26079800,0.05735929,0.82002093,0.00190677,0.21850622
-1.85792896,1.21023715,0.00016726,0.02523573,0.11610900,0.22986603,0.05421525,0.81697275,0.00157622,0.22304449
-1.85192596,1.18163326,0.00013918,0.02471497,0.11963988,0.20375717,0.05175986,0.81590533,0.00129471,0.22751704
-1.84592296,1.15907020,0.00011653,0.02427757,0.12282585,0.18200390,0.04988509,0.81595326,0.00105701,0.23168000
-1.83991996,1.14105120,0.00009876,0.02389485,0.12555852,0.16415608,0.04849244,0.81628671,0.00085805,0.23530789
-1.83391696,1.12619573,0.00008536,0.02353961,0.12774138,0.14979235,0.04749474,0.81614044,0.00069303,0.23819987
-1.82791396,1.11327816,0.00007593,0.02318686,0.12929291,0.13852912,0.04681757,0.81483927,0.00055749,0.24018527
-1.82191096,1.10125869,0.00007013,0.02281464,0.13014907,0.13002706,0.04640013,0.81181928,0.00044734,0.24112829
-1.81590795,1.08930569,0.00006769,0.02240452,0.13026524,0.12399518,0.04619561,0.80664393,0.00035890,0.24093145
-1.80990495,1.07680897,0.00006842,0.02194202,0.12961747,0.12019252,0.04617102,0.79901459,0.00028889,0.23953779
-1.80390195,1.06338398,0.00007220,0.02141686,0.12820296,0.11842777,0.04630665,0.78877517,0.00023446,0.23693164
-1.79789895,1.04886703,0.00007896,0.02082300,0.12603980,0.11855691,0.04659496,0.77591092,0.00019313,0.23313797
-1.79189595,1.03330221,0.00008871,0.02015857,0.12316594,0.12047920,0.04703918,0.76054159,0.00016282,0.22822031
-1.78589295,1.01692081,0.00010149,0.01942562,0.11963745,0.12413175,0.04765154,0.74290945,0.00014175,0.22227737
-1.77988994,1.00011456,0.00011741,0.01862981,0.11552624,0.12948301,0.04845119,0.72336296,0.00012847,0.21543861
-1.77388694,0.98340382,0.00013660,0.01777995,0.11091721,0.13652555,0.04946197,0.70233679,0.00012180,0.20785882
-1.76788394,0.96740261,0.00015923,0.01688747,0.10590507,0.14526835,0.05071005,0.68032939,0.00012078,0.19971218
-1.76188094,0.95278197,0.00018552,0.01596592,0.10059101,0.15572911,0.05222153,0.65787919,0.00012469,0.19118592
-1.75587794,0.94023342,0.00021571,0.01503039,0.09507927,0.16792690,0.05402017,0.63554038,0.00013297,0.18247400
-1.74987494,0.93043424,0.00025007,0.01409700,0.08947381,0.18187537,0.05612524,0.61385965,0.00014523,0.17377101
-1.74387194,0.92401604,0.00028890,0.01318238,0.08387527,0.19757704,0.05854966,0.59335464,0.00016119,0.16526670
-1.73786893,0.92153817,0.00033255,0.01230327,0.07837828,0.21501886,0.06129854,0.57449525,0.00018074,0.15714114
-1.73186593,0.92346686,0.00038138,0.01147613,0.07306920,0.23416927,0.06436810,0.55768826,0.00020386,0.14956099
-1.72586293,0.93016108,0.00043584,0.01071689,0.06802444,0.25497704,0.06774515,0.54326609,0.00023065,0.14267670
-1.71985993,0.94186555,0.00049638,0.01004077,0.06330928,0.27737188,0.07140707,0.53147967,0.00026133,0.13662094
-1.71385693,0.95871090,0.00056355,0.00946212,0.05897734,0.30126691,0.07532242,0.52249590,0.00029622,0.13150804
-1.70785393,0.98072082,0.00063795,0.00899443,0.05507046,0.32656295,0.07945204,0.51639916,0.00033582,0.12743457
-1.70185093,1.00782550,0.00072026,0.00865028,0.05161921,0.35315427,0.08375071,0.51319681,0.00038074,0.12448073
-1.69584792,1.03988029,0.00081124,0.00844149,0.04864375,0.38093572,0.08816930,0.51282808,0.00043177,0.12271249
-1.68984492,1.07668841,0.00091172,0.00837909,0.04615494,0.40981070,0.09265724,0.51517555,0.00048990,0.12218420
-1.68384192,1.11802613,0.00102262,0.00847346,0.04415583,0.43969958,0.09716526,0.52007859,0.00055632,0.12294140
-1.67783892,1.16366879,0.00114493,0.00873435,0.04264309,0.47054799,0.10164827,0.52734784,0.00063246,0.12502365
-1.67183592,1.21341590,0.00127969,0.00917089,0.04160857,0.50233442,0.10606818,0.53677981,0.00072000,0.12846694
-1.66583292,1.26711368,0.00142799,0.00979157,0.04104073,0.53507661,0.11039655,0.54817082,0.00082090,0.13330568
-1.65982991,1.32467346,0.00159092,0.01060410,0.04092586,0.56883609,0.11461690,0.56132946,0.00093739,0.13957382
-1.65382691,1.38608459,0.00176953,0.01161521,0.04124906,0.60372043,0.11872645,0.57608691,0.00107201,0.14730508
-1.64782391,1.45142088,0.00196481,0.01283042,0.04199501,0.63988289,0.12273740,0.59230468,0.00122761,0.15653221
-1.64182091,1.52083984,0.00217761,0.01425369,0.04314828,0.67751912,0.12667727,0.60987932,0.00140730,0.16728510
-1.63581791,1.59457455,0.00240863,0.01588702,0.04469340,0.71686081,0.13058860,0.62874400,0.00161451,0.17958796
-1.62981491,1.67291831,0.00265831,0.01773002,0.04661461,0.75816649,0.13452775,0.64886701,0.00185291,0.19345559
-1.62381191,1.75620279,0.00292681,0.01977948,0.04889531,0.80170956,0.13856291,0.67024741,0.00212638,0.20888889
-1.61780890,1.84477063,0.00321392,0.02202890,0.05151733,0.84776409,0.14277126,0.69290819,0.00243902,0.22587003
-1.61180590,1.93894414,0.00351903,0.02446812,0.05446005,0.89658890,0.14723554,0.71688750,0.00279505,0.24435738
-1.60580290,2.03899159,0.00384111,0.02708300,0.05769948,0.94841073,0.15204007,0.74222863,0.00319879,0.26428072
-1.59979990,2.14509321,0.00417863,0.02985516,0.06120735,1.00340712,0.15726629,0.76896942,0.00365460,0.28553701
-1.59379690,2.25730882,0.00452955,0.03276195,0.06495037,1.06169007,0.16298830,0.79713182,0.00416680,0.30798709
-1.58779390,2.37554913,0.00489136,0.03577651,0.06888968,1.12329124,0.16926826,0.82671238,0.00473965,0.33145361
-1.58179090,2.49955257,0.00526104,0.03886802,0.07298056,1.18814953,0.17615214,0.85767430,0.00537728,0.35572058
-1.57578789,2.62886915,0.00563512,0.04200214,0.07717256,1.25610190,0.18366588,0.88994149,0.00608365,0.38053462
-1.56978489,2.76285275,0.00600973,0.04514167,0.08140989,1.32687784,0.19181229,0.92339527,0.00686251,0.40560810
