energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.77788894,0.00000899,0.00000395,0.00000000,0.00000508,0.00000466,0.00000019,0.00000209
-5.77188594,0.00001353,0.00000596,0.00000000,0.00000766,0.00000702,0.00000029,0.00000313
-5.76588294,0.00002022,0.00000892,0.00000000,0.00001148,0.00001050,0.00000044,0.00000467
-5.75987994,0.00002999,0.00001327,0.00000000,0.00001707,0.00001560,0.00000064,0.00000691
-5.75387694,0.00004418,0.00001959,0.00000000,0.00002523,0.00002301,0.00000095,0.00001015
-5.74787394,0.00006462,0.00002873,0.00000000,0.00003701,0.00003371,0.00000138,0.00001480
-5.74187094,0.00009387,0.00004184,0.00000000,0.00005394,0.00004905,0.00000200,0.00002144
-5.73586793,0.00013540,0.00006053,0.00000000,0.00007806,0.00007087,0.00000287,0.00003084
-5.72986493,0.00019395,0.00008695,0.00000000,0.00011220,0.00010169,0.00000410,0.00004403
-5.72386193,0.00027588,0.00012406,0.00000000,0.00016017,0.00014490,0.00000582,0.00006242
-5.71785893,0.00038971,0.00017579,0.00000000,0.00022709,0.00020507,0.00000819,0.00008787
-5.71185593,0.00054667,0.00024740,0.00000000,0.00031978,0.00028823,0.00001145,0.00012281
-5.70585293,0.00076155,0.00034582,0.00000000,0.00044726,0.00040235,0.00001588,0.00017043
-5.69984992,0.00105358,0.00048013,0.00000000,0.00062133,0.00055782,0.00002189,0.00023484
-5.69384692,0.00144755,0.00066208,0.00000000,0.00085733,0.00076809,0.00002995,0.00032131
-5.68784392,0.00197515,0.00090683,0.00000000,0.00117501,0.00105045,0.00004069,0.00043651
-5.68184092,0.00267658,0.00123371,0.00000000,0.00159960,0.00142687,0.00005490,0.00058882
-5.67583792,0.00360228,0.00166715,0.00000000,0.00216304,0.00192509,0.00007354,0.00078868
-5.66983492,0.00481504,0.00223782,0.00000000,0.00290542,0.00257976,0.00009783,0.00104894
-5.66383192,0.00639227,0.00298380,0.00000000,0.00387661,0.00343385,0.00012922,0.00138529
-5.65782891,0.00842849,0.00395197,0.00000000,0.00513808,0.00454006,0.00016950,0.00181664
-5.65182591,0.01103807,0.00519959,0.00000000,0.00676494,0.00596254,0.00022078,0.00236561
-5.64582291,0.01435797,0.00679581,0.00000000,0.00884808,0.00777852,0.00028559,0.00305894
-5.63981991,0.01855061,0.00882348,0.00000000,0.01149643,0.01008017,0.00036685,0.00392786
-5.63381691,0.02380658,0.01138079,0.00000000,0.01483934,0.01297634,0.00046797,0.00500847
-5.62781391,0.03034723,0.01458303,0.00000000,0.01902876,0.01659433,0.00059285,0.00634197
-5.62181091,0.03842674,0.01856411,0.00000000,0.02424148,0.02108136,0.00074589,0.00797482
-5.61580790,0.04833368,0.02347790,0.00000000,0.03068087,0.02660590,0.00093201,0.00995870
-5.60980490,0.06039180,0.02949929,0.00000000,0.03857835,0.03335853,0.00115661,0.01235029
-5.60380190,0.07495970,0.03682468,0.00000000,0.04819415,0.04155222,0.00142558,0.01521083
-5.59779890,0.09242930,0.04567193,0.00000000,0.05981731,0.05142200,0.00174519,0.01860540
-5.59179590,0.11322276,0.05627953,0.00000000,0.07376467,0.06322373,0.00212204,0.02260189
-5.58579290,0.13778776,0.06890485,0.00000000,0.09037858,0.07723185,0.00256292,0.02726971
-5.57978989,0.16659076,0.08382136,0.00000000,0.11002336,0.09373605,0.00307469,0.03267811
-5.57378689,0.20010839,0.10131465,0.00000000,0.13308002,0.11303665,0.00366411,0.03889424
-5.56778389,0.23881665,0.12167720,0.00000000,0.15993942,0.13543870,0.00433761,0.04598090
-5.56178089,0.28317806,0.14520181,0.00000000,0.19099352,0.16124462,0.00510109,0.05399410
-5.55577789,0.33362695,0.17217374,0.00000000,0.22662500,0.19074564,0.00595967,0.06298035
-5.54977489,0.39055298,0.20286151,0.00000000,0.26719496,0.22421183,0.00691745,0.07297394
-5.54377189,0.45428335,0.23750660,0.00000000,0.31302928,0.26188117,0.00797722,0.08399421
-5.53776888,0.52506412,0.27631219,0.00000000,0.36440356,0.30394766,0.00914024,0.09604290
-5.53176588,0.60304124,0.31943122,0.00000000,0.42152716,0.35054900,0.01040596,0.10910181
-5.52576288,0.68824200,0.36695419,0.00000000,0.48452700,0.40175400,0.01177186,0.12313075
-5.51975988,0.78055761,0.41889707,0.00000000,0.55343131,0.45755048,0.01323323,0.13806608
-5.51375688,0.87972781,0.47518984,0.00000000,0.62815449,0.51783386,0.01478308,0.15381979
-5.50775388,0.98532827,0.53566624,0.00000000,0.70848343,0.58239731,0.01641202,0.17027933
-5.50175088,1.09676176,0.60005528,0.00000000,0.79406630,0.65092380,0.01810832,0.18730821
-5.49574787,1.21325361,0.66797508,0.00000000,0.88440455,0.72298075,0.01985790,0.20474741
-5.48974487,1.33385248,0.73892960,0.00000000,0.97884879,0.79801779,0.02164452,0.22241772
-5.48374187,1.45743661,0.81230878,0.00000000,1.07659932,0.87536804,0.02344996,0.24012281
-5.47773887,1.58272621,0.88739240,0.00000000,1.17671173,0.95425327,0.02525431,0.25765312
-5.47173587,1.70830184,0.96335801,0.00000000,1.27810799,1.03379327,0.02703630,0.27479036
-5.46573287,1.83262890,1.03929298,0.00000000,1.37959316,1.11301929,0.02877371,0.29131260
-5.45972986,1.95408768,1.11421073,0.00000000,1.47987762,1.19089163,0.03044380,0.30699972
-5.45372686,2.07100843,1.18707068,0.00000000,1.57760438,1.26632096,0.03202379,0.32163906
-5.44772386,2.18171051,1.25680172,0.00000000,1.67138103,1.33819291,0.03349138,0.33503108
-5.44172086,2.28454451,1.32232842,0.00000000,1.75981525,1.40539527,0.03482523,0.34699482
-5.43571786,2.37793599,1.38259915,0.00000000,1.84155287,1.46684697,0.03600547,0.35737312
-5.42971486,2.46042952,1.43661534,0.00000000,1.91531717,1.52152784,0.03701416,0.36603711
-5.42371186,2.53073133,1.48346066,0.00000000,1.97994802,1.56850809,0.03783575,0.37289022
-5.41770885,2.58774907,1.52232903,0.00000000,2.03443929,1.60697648,0.03845744,0.37787129
-5.41170585,2.63062721,1.55255054,0.00000000,2.07797311,1.63626600,0.03886951,0.38095681
-5.40570285,2.65877679,1.57361391,0.00000000,2.10994951,1.65587600,0.03906560,0.38216224
-5.39969985,2.67189812,1.58518487,0.00000000,2.13001029,1.66549000,0.03904286,0.38154236
-5.39369685,2.66999579,1.58711940,0.00000000,2.13805601,1.66498828,0.03880205,0.37919071
-5.38769385,2.65338510,1.57947145,0.00000000,2.13425541,1.65445465,0.03834755,0.37523809
-5.38169085,2.62268988,1.56249463,0.00000000,2.11904683,1.63417733,0.03768729,0.36985023
-5.37568784,2.57883149,1.53663797,0.00000000,2.09313155,1.60464361,0.03683258,0.36322477
-5.36968484,2.52300956,1.50253566,0.00000000,2.05745935,1.56652860,0.03579785,0.35558758
-5.36368184,2.45667507,1.46099142,0.00000000,2.01320682,1.52067854,0.03460037,0.34718847
-5.35767884,2.38149684,1.41295807,0.00000000,1.96174932,1.46808934,0.03325984,0.33829663
-5.35167584,2.29932246,1.35951304,0.00000000,1.90462768,1.40988104,0.03179799,0.32919566
-5.34567284,2.21213524,1.30183091,0.00000000,1.84351092,1.34726946,0.03023806,0.32017844
-5.33966983,2.12200840,1.24115398,0.00000000,1.78015618,1.28153587,0.02860435,0.31154187
-5.33366683,2.03105816,1.17876187,0.00000000,1.71636742,1.21399593,0.02692167,0.30358167
-5.32766383,1.94139696,1.11594130,0.00000000,1.65395402,1.14596886,0.02521486,0.29658718
-5.32166083,1.85508830,1.05395701,0.00000000,1.59469042,1.07874802,0.02350827,0.29083631
-5.31565783,1.77410425,0.99402444,0.00000000,1.54027802,1.01357350,0.02182533,0.28659077
-5.30965483,1.70028655,0.93728519,0.00000000,1.49230986,0.95160777,0.02018812,0.28409142
-5.30365183,1.63531223,0.88478541,0.00000000,1.45223902,0.89391458,0.01861699,0.28355413
-5.29764882,1.58066412,0.83745769,0.00000000,1.42135092,0.84144174,0.01713029,0.28516587
-5.29164582,1.53760665,0.79610643,0.00000000,1.40073987,0.79500775,0.01574409,0.28908134
-5.28564282,1.50716719,0.76139679,0.00000000,1.39129013,0.75529242,0.01447206,0.29542007
-5.27963982,1.49012270,0.73384707,0.00000000,1.39366122,0.72283113,0.01332533,0.30426413
-5.27363682,1.48699193,0.71382421,0.00000000,1.40827772,0.69801269,0.01231248,0.31565648
-5.26763382,1.49803255,0.70154227,0.00000000,1.43532329,0.68108019,0.01143954,0.32960003
-5.26163082,1.52324325,0.69706348,0.00000000,1.47473897,0.67213464,0.01071010,0.34605742
-5.25562781,1.56237035,0.70030161,0.00000000,1.52622560,0.67114075,0.01012543,0.36495169
-5.24962481,1.61491863,0.71102742,0.00000000,1.58925037,0.67793466,0.00968463,0.38616766
-5.24362181,1.68016595,0.72887595,0.00000000,1.66305754,0.69223293,0.00938481,0.40955422
-5.23761881,1.75718145,0.75335549,0.00000000,1.74668310,0.71364276,0.00922133,0.43492726
-5.23161581,1.84484671,0.78385812,0.00000000,1.83897351,0.74167281,0.00918800,0.46207340
-5.22561281,1.94187966,0.81967175,0.00000000,1.93860827,0.77574466,0.00927733,0.49075417
-5.21960980,2.04686065,0.85999363,0.00000000,2.04412609,0.81520446,0.00948067,0.52071075
-5.21360680,2.15826017,0.90394519,0.00000000,2.15395428,0.85933492,0.00978854,0.55166878
-5.20760380,2.27446777,0.95058828,0.00000000,2.26644090,0.90736718,0.01019070,0.58334339
-5.20160080,2.39382140,0.99894253,0.00000000,2.37988900,0.95849279,0.01067645,0.61544399
-5.19559780,2.51463675,1.04800377,0.00000000,2.49259206,1.01187555,0.01123472,0.64767878
-5.18959480,2.63523576,1.09676320,0.00000000,2.60286981,1.06666318,0.01185425,0.67975871
-5.18359180,2.75397380,1.14422699,0.00000000,2.70910334,1.12199885,0.01252374,0.71140089
-5.17758879,2.86926487,1.18943595,0.00000000,2.80976851,1.17703234,0.01323196,0.74233115
-5.17158579,2.97960433,1.23148472,0.00000000,2.90346649,1.23093090,0.01396788,0.77228598
-5.16558279,3.08358880,1.26954007,0.00000000,2.98895064,1.28288971,0.01472078,0.80101366
-5.15957979,3.17993282,1.30285775,0.00000000,3.06514864,1.33214175,0.01548034,0.82827475
-5.15357679,3.26748231,1.33079726,0.00000000,3.13117944,1.37796713,0.01623673,0.85384212
-5.14757379,3.34522460,1.35283426,0.00000000,3.18636437,1.41970174,0.01698072,0.87750060
-5.14157079,3.41229538,1.36857003,0.00000000,3.23023225,1.45674504,0.01770373,0.89904655
-5.13556778,3.46798259,1.37773762,0.00000000,3.26251854,1.48856714,0.01839793,0.91828750
-5.12956478,3.51172770,1.38020464,0.00000000,3.28315874,1.51471479,0.01905629,0.93504219
-5.12356178,3.54312478,1.37597236,0.00000000,3.29227659,1.53481645,0.01967267,0.94914096
-5.11755878,3.56191758,1.36517127,0.00000000,3.29016763,1.54858625,0.02024179,0.96042686
-5.11155578,3.56799522,1.34805328,0.00000000,3.27727905,1.55582676,0.02075933,0.96875744
-5.10555278,3.56138663,1.32498074,0.00000000,3.25418672,1.55643057,0.02122189,0.97400720
-5.09954977,3.54225413,1.29641274,0.00000000,3.22157035,1.55038050,0.02162699,0.97607064
-5.09354677,3.51088616,1.26288921,0.00000000,3.18018772,1.53774856,0.02197304,0.97486580
-5.08754377,3.46768949,1.22501339,0.00000000,3.13084907,1.51869343,0.02225928,0.97033803
-5.08154077,3.41318069,1.18343323,0.00000000,3.07439229,1.49345656,0.02248567,0.96246373
-5.07553777,3.34797697,1.13882248,0.00000000,3.01165985,1.46235690,0.02265280,0.95125383
-5.06953477,3.27278623,1.09186204,0.00000000,2.94347798,1.42578423,0.02276182,0.93675670
-5.06353177,3.18839632,1.04322218,0.00000000,2.87063871,1.38419122,0.02281420,0.91906020
-5.05752876,3.09566338,0.99354632,0.00000000,2.79388505,1.33808441,0.02281172,0.89829265
-5.05152576,2.99549942,0.94343665,0.00000000,2.71389956,1.28801410,0.02275622,0.87462260
-5.04552276,2.88885903,0.89344219,0.00000000,2.63129644,1.23456364,0.02264956,0.84825729
-5.03951976,2.77672554,0.84404946,0.00000000,2.54661713,1.17833819,0.02249346,0.81943980
-5.03351676,2.66009685,0.79567589,0.00000000,2.46032928,1.11995326,0.02228946,0.78844492
-5.02751376,2.53997126,0.74866622,0.00000000,2.37282886,1.06002347,0.02203884,0.75557394
-5.02151076,2.41733370,0.70329158,0.00000000,2.28444514,0.99915175,0.02174261,0.72114865
-5.01550775,2.29314273,0.65975127,0.00000000,2.19544813,0.93791931,0.02140153,0.68550467
-5.00950475,2.16831887,0.61817684,0.00000000,2.10605805,0.87687675,0.02101619,0.64898455
-5.00350175,2.04373448,0.57863823,0.00000000,2.01645625,0.81653642,0.02058710,0.61193086
-4.99749875,1.92020566,0.54115149,0.00000000,1.92679720,0.75736639,0.02011477,0.57467966
-4.99149575,1.79848629,0.50568759,0.00000000,1.83722074,0.69978606,0.01959995,0.53755460
-4.98549275,1.67926444,0.47218205,0.00000000,1.74786428,0.64416348,0.01904368,0.50086177
-4.97948974,1.56316108,0.44054457,0.00000000,1.65887420,0.59081444,0.01844757,0.46488569
-4.97348674,1.45073107,0.41066866,0.00000000,1.57041605,0.54000317,0.01781385,0.42988630
-4.96748374,1.34246616,0.38244051,0.00000000,1.48268310,0.49194458,0.01714559,0.39609721
-4.96148074,1.23879963,0.35574694,0.00000000,1.39590284,0.44680780,0.01644678,0.36372500
-4.95547774,1.14011243,0.33048225,0.00000000,1.31034128,0.40472077,0.01572244,0.33294962
-4.94947474,1.04674009,0.30655356,0.00000000,1.22630475,0.36577566,0.01497862,0.30392571
-4.94347174,0.95898018,0.28388480,0.00000000,1.14413941,0.33003482,0.01422245,0.27678461
-4.93746873,0.87709978,0.26241922,0.00000000,1.06422834,0.29753685,0.01346206,0.25163695
-4.93146573,0.80134255,0.24212044,0.00000000,0.98698660,0.26830271,0.01270652,0.22857560
-4.92546273,0.73193500,0.22297226,0.00000000,0.91285440,0.24234141,0.01196573,0.20767865
-4.91945973,0.66909164,0.20497734,0.00000000,0.84228889,0.21965513,0.01125022,0.18901239
-4.91345673,0.61301874,0.18815499,0.00000000,0.77575477,0.20024352,0.01057101,0.17263395
-4.90745373,0.56391642,0.17253826,0.00000000,0.71371427,0.18410705,0.00993941,0.15859347
-4.90145073,0.52197898,0.15817054,0.00000000,0.65661692,0.17124916,0.00936674,0.14693571
-4.89544772,0.48739330,0.14510196,0.00000000,0.60488928,0.16167725,0.00886421,0.13770096
-4.88944472,0.46033540,0.13338567,0.00000000,0.55892514,0.15540240,0.00844258,0.13092509
-4.88344172,0.44096504,0.12307431,0.00000000,0.51907634,0.15243779,0.00811203,0.12663888
-4.87743872,0.42941865,0.11421662,0.00000000,0.48564447,0.15279593,0.00788189,0.12486648
-4.87143572,0.42580066,0.10685446,0.00000000,0.45887349,0.15648479,0.00776044,0.12562316
-4.86543272,0.43017357,0.10102028,0.00000000,0.43894359,0.16350295,0.00775476,0.12891232
-4.85942971,0.44254718,0.09673492,0.00000000,0.42596610,0.17383410,0.00787049,0.13472203
-4.85342671,0.46286730,0.09400602,0.00000000,0.41997977,0.18744097,0.00811176,0.14302120
-4.84742371,0.49100465,0.09282686,0.00000000,0.42094835,0.20425918,0.00848100,0.15375561
-4.84142071,0.52674450,0.09317572,0.00000000,0.42875955,0.22419130,0.00897888,0.16684403
-4.83541771,0.56977766,0.09501560,0.00000000,0.44322561,0.24710140,0.00960424,0.18217467
-4.82941471,0.61969367,0.09829460,0.00000000,0.46408540,0.27281065,0.01035408,0.19960238
-4.82341171,0.67597672,0.10294650,0.00000000,0.49100832,0.30109417,0.01122353,0.21894664
-4.81740870,0.73800498,0.10889198,0.00000000,0.52360003,0.33167959,0.01220601,0.23999079
-4.81140570,0.80505395,0.11604006,0.00000000,0.56141000,0.36424751,0.01329325,0.26248258
-4.80540270,0.87630400,0.12429001,0.00000000,0.60394103,0.39843414,0.01447554,0.28613636
-4.79939970,0.95085251,0.13353351,0.00000000,0.65066051,0.43383619,0.01574190,0.31063672
-4.79339670,1.02773034,0.14365709,0.00000000,0.70101330,0.47001792,0.01708036,0.33564394
-4.78739370,1.10592246,0.15454480,0.00000000,0.75443594,0.50652036,0.01847824,0.36080091
-4.78139070,1.18439206,0.16608083,0.00000000,0.81037162,0.54287230,0.01992255,0.38574137
-4.77538769,1.26210739,0.17815229,0.00000000,0.86828569,0.57860269,0.02140023,0.41009937
-4.76938469,1.33807023,0.19065173,0.00000000,0.92768062,0.61325394,0.02289858,0.43351931
-4.76338169,1.41134468,0.20347943,0.00000000,0.98811021,0.64639558,0.02440554,0.45566649
-4.75737869,1.48108511,0.21654532,0.00000000,1.04919191,0.67763750,0.02590999,0.47623734
-4.75137569,1.54656172,0.22977045,0.00000000,1.11061689,0.70664224,0.02740198,0.49496908
-4.74537269,1.60718242,0.24308775,0.00000000,1.17215697,0.73313565,0.02887295,0.51164830
-4.73936968,1.66250994,0.25644230,0.00000000,1.23366814,0.75691524,0.03031573,0.52611790
-4.73336668,1.71227306,0.26979078,0.00000000,1.29509018,0.77785596,0.03172465,0.53828212
-4.72736368,1.75637137,0.28310037,0.00000000,1.35644225,0.79591280,0.03309543,0.54810936
-4.72136068,1.79487313,0.29634697,0.00000000,1.41781463,0.81112023,0.03442500,0.55563250
-4.71535768,1.82800632,0.30951294,0.00000000,1.47935672,0.82358843,0.03571135,0.56094686
-4.70935468,1.85614317,0.32258440,0.00000000,1.54126189,0.83349637,0.03695318,0.56420566
-4.70335168,1.87977893,0.33554843,0.00000000,1.60374981,0.84108218,0.03814965,0.56561326
-4.69734867,1.89950583,0.34839007,0.00000000,1.66704701,0.84663124,0.03930003,0.56541651
-4.69134567,1.91598352,0.36108954,0.00000000,1.73136655,0.85046252,0.04040334,0.56389455
-4.68534267,1.92990734,0.37361976,0.00000000,1.79688769,0.85291388,0.04145814,0.56134744
-4.67933967,1.94197593,0.38594430,0.00000000,1.86373647,0.85432703,0.04246221,0.55808432
-4.67333667,1.95285952,0.39801588,0.00000000,1.93196792,0.85503278,0.04341242,0.55441138
-4.66733367,1.96317030,0.40977561,0.00000000,2.00155075,0.85533723,0.04430459,0.55062033
-4.66133067,1.97343620,0.42115280,0.00000000,2.07235491,0.85550948,0.04513350,0.54697766
-4.65532766,1.98407872,0.43206561,0.00000000,2.14414263,0.85577135,0.04589292,0.54371528
-4.64932466,1.99539597,0.44242217,0.00000000,2.21656313,0.85628936,0.04657578,0.54102266
-4.64332166,2.00755104,0.45212240,0.00000000,2.28915120,0.85716931,0.04717431,0.53904096
-4.63731866,2.02056620,0.46106026,0.00000000,2.36132977,0.85845345,0.04768037,0.53785911
-4.63131566,2.03432277,0.46912622,0.00000000,2.43241627,0.86012028,0.04808566,0.53751201
-4.62531266,2.04856659,0.47621017,0.00000000,2.50163299,0.86208691,0.04838212,0.53798086
-4.61930965,2.06291862,0.48220419,0.00000000,2.56812090,0.86421366,0.04856213,0.53919555
-4.61330665,2.07689024,0.48700551,0.00000000,2.63095713,0.86631078,0.04861890,0.54103891
-4.60730365,2.08990258,0.49051928,0.00000000,2.68917557,0.86814682,0.04854669,0.54335269
-4.60130065,2.10130933,0.49266125,0.00000000,2.74179048,0.86945856,0.04834108,0.54594496
-4.59529765,2.11042203,0.49336025,0.00000000,2.78782265,0.86996188,0.04799912,0.54859878
-4.58929465,2.11653734,0.49256045,0.00000000,2.82632764,0.86936338,0.04751950,0.55108157
-4.58329165,2.11896522,0.49022349,0.00000000,2.85642553,0.86737233,0.04690269,0.55315521
-4.57728864,2.11705726,0.48633026,0.00000000,2.87733140,0.86371261,0.04615095,0.55458610
-4.57128564,2.11023427,0.48088259,0.00000000,2.88838575,0.85813423,0.04526836,0.55515514
-4.56528264,2.09801221,0.47390460,0.00000000,2.88908369,0.85042413,0.04426086,0.55466714
-4.55927964,2.08002548,0.46544379,0.00000000,2.87910193,0.84041592,0.04313614,0.55295926
-4.55327664,2.05604688,0.45557182,0.00000000,2.85832220,0.82799817,0.04190362,0.54990826
-4.54727364,2.02600322,0.44438490,0.00000000,2.82685005,0.81312101,0.04057433,0.54543617
-4.54127064,1.98998593,0.43200365,0.00000000,2.78502768,0.79580079,0.03916077,0.53951422
-4.53526763,1.94825613,0.41857252,0.00000000,2.73343994,0.77612251,0.03767681,0.53216473
-4.52926463,1.90124371,0.40425845,0.00000000,2.67291248,0.75423993,0.03613744,0.52346105
-4.52326163,1.84954012,0.38924899,0.00000000,2.60450166,0.73037329,0.03455860,0.51352528
-4.51725863,1.79388509,0.37374956,0.00000000,2.52947584,0.70480462,0.03295694,0.50252405
-4.51125563,1.73514742,0.35798006,0.00000000,2.44928835,0.67787074,0.03134952,0.49066241
-4.50525263,1.67430043,0.34217068,0.00000000,2.36554253,0.64995414,0.02975351,0.47817606
-4.49924962,1.61239286,0.32655712,0.00000000,2.27994990,0.62147207,0.02818588,0.46532229
-4.49324662,1.55051635,0.31137525,0.00000000,2.19428262,0.59286416,0.02666305,0.45237005
-4.48724362,1.48977048,0.29685527,0.00000000,2.11032204,0.56457899,0.02520052,0.43958939
-4.48124062,1.43122693,0.28321574,0.00000000,2.02980483,0.53706020,0.02381253,0.42724102
-4.47523762,1.37589392,0.27065752,0.00000000,1.95436912,0.51073246,0.02251172,0.41556612
-4.46923462,1.32468258,0.25935788,0.00000000,1.88550223,0.48598806,0.02130881,0.40477714
-4.46323162,1.27837628,0.24946506,0.00000000,1.82449242,0.46317442,0.02021236,0.39504966
-4.45722861,1.23760435,0.24109341,0.00000000,1.77238622,0.44258311,0.01922849,0.38651598
-4.45122561,1.20282115,0.23431940,0.00000000,1.72995326,0.42444076,0.01836079,0.37926040
-4.44522261,1.17429118,0.22917866,0.00000000,1.69765990,0.40890215,0.01761020,0.37331653
-4.43921961,1.15208094,0.22566414,0.00000000,1.67565272,0.39604576,0.01697498,0.36866662
-4.43321661,1.13605772,0.22372563,0.00000000,1.66375268,0.38587201,0.01645084,0.36524295
-4.42721361,1.12589541,0.22327054,0.00000000,1.66146018,0.37830408,0.01603103,0.36293114
-4.42121061,1.12108691,0.22416610,0.00000000,1.66797099,0.37319139,0.01570659,0.36157521
-4.41520760,1.12096295,0.22624287,0.00000000,1.68220248,0.37031562,0.01546664,0.36098412
-4.40920460,1.12471622,0.22929946,0.00000000,1.70282935,0.36939889,0.01529874,0.36093960
-4.40320160,1.13143025,0.23310834,0.00000000,1.72832769,0.37011402,0.01518928,0.36120475
-4.39719860,1.14011171,0.23742262,0.00000000,1.75702567,0.37209629,0.01512390,0.36153325
-4.39119560,1.14972514,0.24198344,0.00000000,1.78715933,0.37495640,0.01508799,0.36167871
-4.38519260,1.15922886,0.24652784,0.00000000,1.81693127,0.37829417,0.01506710,0.36140389
-4.37918959,1.16761063,0.25079677,0.00000000,1.84457036,0.38171249,0.01504743,0.36048936
-4.37318659,1.17392214,0.25454299,0.00000000,1.86839023,0.38483097,0.01501624,0.35874151
-4.36718359,1.17731091,0.25753855,0.00000000,1.88684451,0.38729893,0.01496226,0.35599948
-4.36118059,1.17704870,0.25958152,0.00000000,1.89857687,0.38880732,0.01487601,0.35214089
-4.35517759,1.17255546,0.26050192,0.00000000,1.90246408,0.38909901,0.01475013,0.34708629
-4.34917459,1.16341812,0.26016638,0.00000000,1.89765068,0.38797731,0.01457956,0.34080213
-4.34317159,1.14940378,0.25848151,0.00000000,1.88357402,0.38531238,0.01436172,0.33330235
-4.33716858,1.13046675,0.25539594,0.00000000,1.85997907,0.38104538,0.01409658,0.32464847
-4.33116558,1.10674968,0.25090076,0.00000000,1.82692253,0.37519024,0.01378667,0.31494830
-4.32516258,1.07857862,0.24502863,0.00000000,1.78476640,0.36783306,0.01343700,0.30435342
-4.31915958,1.04645252,0.23785141,0.00000000,1.73416162,0.35912930,0.01305495,0.29305547
-4.31315658,1.01102757,0.22947663,0.00000000,1.67602247,0.34929874,0.01265004,0.28128140
-4.30715358,0.97309719,0.22004286,0.00000000,1.61149317,0.33861859,0.01223370,0.26928797
