energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.23261631,0.54428852,0.00023017,0.02160032,0.03428065,0.36890794,0.00049759,0.09448859,0.02953365,0.09162948
-3.22661331,0.52237860,0.00021216,0.02151410,0.03327676,0.35242125,0.00044561,0.09297600,0.02880918,0.08746386
-3.22061031,0.50318176,0.00019420,0.02151881,0.03255024,0.33795102,0.00039700,0.09198072,0.02826673,0.08350657
-3.21460730,0.48691445,0.00017652,0.02162580,0.03210124,0.32561949,0.00035183,0.09153576,0.02791445,0.07982613
-3.20860430,0.47371020,0.00015934,0.02184221,0.03192395,0.31549434,0.00031016,0.09165702,0.02775537,0.07647811
-3.20260130,0.46361423,0.00014282,0.02217065,0.03200653,0.30758565,0.00027198,0.09234204,0.02778716,0.07350361
-3.19659830,0.45658084,0.00012712,0.02260895,0.03233106,0.30184478,0.00023723,0.09356945,0.02800208,0.07092843
-3.19059530,0.45247416,0.00011237,0.02315013,0.03287384,0.29816512,0.00020586,0.09529898,0.02838708,0.06876279
-3.18459230,0.45107203,0.00009864,0.02378252,0.03360569,0.29638505,0.00017773,0.09747224,0.02892414,0.06700161
-3.17858929,0.45207309,0.00008602,0.02449013,0.03449264,0.29629265,0.00015273,0.10001419,0.02959075,0.06562547
-3.17258629,0.45510683,0.00007451,0.02525311,0.03549662,0.29763243,0.00013071,0.10283524,0.03036067,0.06460206
-3.16658329,0.45974620,0.00006415,0.02604847,0.03657641,0.30011358,0.00011151,0.10583393,0.03120479,0.06388802
-3.16058029,0.46552245,0.00005492,0.02685081,0.03768874,0.30341957,0.00009497,0.10890016,0.03209217,0.06343125
-3.15457729,0.47194156,0.00004678,0.02763327,0.03878944,0.30721886,0.00008095,0.11191874,0.03299120,0.06317348
-3.14857429,0.47850169,0.00003971,0.02836848,0.03983471,0.31117607,0.00006932,0.11477322,0.03387084,0.06305293
-3.14257129,0.48471105,0.00003366,0.02902953,0.04078239,0.31496342,0.00005994,0.11734982,0.03470190,0.06300716
-3.13656828,0.49010536,0.00002857,0.02959099,0.04159318,0.31827201,0.00005274,0.11954128,0.03545832,0.06297581
-3.13056528,0.49426448,0.00002439,0.03002984,0.04223188,0.32082228,0.00004766,0.12125051,0.03611842,0.06290326
-3.12456228,0.49682741,0.00002107,0.03032627,0.04266835,0.32237358,0.00004469,0.12239389,0.03666603,0.06274104
-3.11855928,0.49750521,0.00001858,0.03046449,0.04287846,0.32273228,0.00004386,0.12290404,0.03709155,0.06245000
-3.11255628,0.49609146,0.00001688,0.03043322,0.04284477,0.32175823,0.00004528,0.12273204,0.03739277,0.06200214
-3.10655328,0.49246981,0.00001595,0.03022618,0.04255693,0.31936934,0.00004910,0.12184897,0.03757565,0.06138208
-3.10055028,0.48661859,0.00001579,0.02984230,0.04201196,0.31554418,0.00005558,0.12024664,0.03765477,0.06058809
-3.09454727,0.47861236,0.00001641,0.02928574,0.04121414,0.31032262,0.00006505,0.11793772,0.03765365,0.05963279
-3.08854427,0.46862049,0.00001784,0.02856584,0.04017479,0.30380437,0.00007793,0.11495503,0.03760487,0.05854348
-3.08254127,0.45690295,0.00002014,0.02769677,0.03891174,0.29614590,0.00009476,0.11135024,0.03754999,0.05736204
-3.07653827,0.44380373,0.00002338,0.02669715,0.03744863,0.28755553,0.00011620,0.10719195,0.03753930,0.05614461
-3.07053527,0.42974214,0.00002766,0.02558947,0.03581404,0.27828736,0.00014304,0.10256331,0.03763140,0.05496091
-3.06453227,0.41520248,0.00003311,0.02439945,0.03404055,0.26863401,0.00017621,0.09755926,0.03789267,0.05389339
-3.05852926,0.40072258,0.00003986,0.02315536,0.03216367,0.25891867,0.00021679,0.09228358,0.03839660,0.05303614
-3.05252626,0.38688155,0.00004810,0.02188728,0.03022075,0.24948669,0.00026603,0.08684578,0.03922302,0.05249364
-3.04652326,0.37428716,0.00005802,0.02062638,0.02824999,0.24069703,0.00032533,0.08135805,0.04045725,0.05237933
-3.04052026,0.36356325,0.00006983,0.01940415,0.02628939,0.23291375,0.00039626,0.07593236,0.04218914,0.05281414
-3.03451726,0.35533731,0.00008377,0.01825181,0.02437585,0.22649786,0.00048053,0.07067770,0.04451203,0.05392469
-3.02851426,0.35022843,0.00010011,0.01719961,0.02254440,0.22179947,0.00058003,0.06569769,0.04752158,0.05584151
-3.02251126,0.34883572,0.00011911,0.01627634,0.02082751,0.21915062,0.00069676,0.06108845,0.05131448,0.05869693
-3.01650825,0.35172714,0.00014104,0.01550876,0.01925460,0.21885845,0.00083280,0.05693689,0.05598703,0.06262279
-3.01050525,0.35942871,0.00016618,0.01492122,0.01785160,0.22119906,0.00099034,0.05331930,0.06163346,0.06774792
-3.00450225,0.37241398,0.00019480,0.01453525,0.01664070,0.22641179,0.00117153,0.05030026,0.06834417,0.07419527
-2.99849925,0.39109375,0.00022715,0.01436926,0.01564023,0.23469396,0.00137853,0.04793193,0.07620363,0.08207882
-2.99249625,0.41580582,0.00026345,0.01443820,0.01486452,0.24619602,0.00161334,0.04625349,0.08528816,0.09150014
-2.98649325,0.44680492,0.00030389,0.01475332,0.01432400,0.26101707,0.00187779,0.04529088,0.09566341,0.10254475
-2.98049025,0.48425285,0.00034859,0.01532196,0.01402518,0.27920080,0.00217344,0.04505669,0.10738181,0.11527830
-2.97448724,0.52820897,0.00039762,0.01614729,0.01397083,0.30073187,0.00250146,0.04555020,0.12047976,0.12974267
-2.96848424,0.57862146,0.00045098,0.01722822,0.01416005,0.32553293,0.00286256,0.04675755,0.13497491,0.14595211
-2.96248124,0.63531959,0.00050856,0.01855916,0.01458842,0.35346230,0.00325691,0.04865201,0.15086350,0.16388971
-2.95647824,0.69800777,0.00057018,0.02013002,0.01524817,0.38431277,0.00368403,0.05119443,0.16811792,0.18350419
-2.95047524,0.76626161,0.00063556,0.02192617,0.01612829,0.41781146,0.00414270,0.05433370,0.18668462,0.20470744
-2.94447224,0.83952697,0.00070429,0.02392848,0.01721472,0.45362125,0.00463095,0.05800755,0.20648258,0.22737279
-2.93846923,0.91712224,0.00077589,0.02611356,0.01849053,0.49134394,0.00514598,0.06214338,0.22740242,0.25133450
-2.93246623,0.99824459,0.00084975,0.02845396,0.01993612,0.53052527,0.00568414,0.06665937,0.24930642,0.27638835
-2.92646323,1.08198045,0.00092521,0.03091869,0.02152949,0.57066207,0.00624098,0.07146585,0.27202934,0.30229367
-2.92046023,1.16732046,0.00100149,0.03347371,0.02324653,0.61121144,0.00681127,0.07646690,0.29538041,0.32877677
-2.91445723,1.25317883,0.00107779,0.03608266,0.02506139,0.65160204,0.00738908,0.08156218,0.31914629,0.35553591
-2.90845423,1.33841684,0.00115326,0.03870768,0.02694693,0.69124714,0.00796789,0.08664907,0.34309515,0.38224757
-2.90245123,1.42186995,0.00122702,0.04131033,0.02887516,0.72955924,0.00854074,0.09162492,0.36698168,0.40857400
-2.89644822,1.50237772,0.00129824,0.04385262,0.03081788,0.76596568,0.00910039,0.09638951,0.39055299,0.43417177
-2.89044522,1.57881538,0.00136609,0.04629801,0.03274717,0.79992481,0.00963952,0.10084756,0.41355516,0.45870101
-2.88444222,1.65012603,0.00142983,0.04861252,0.03463613,0.83094195,0.01015089,0.10491126,0.43574019,0.48183504
-2.87843922,1.71535188,0.00148881,0.05076567,0.03645945,0.85858454,0.01062761,0.10850258,0.45687315,0.50326991
-2.87243622,1.77366331,0.00154249,0.05273141,0.03819403,0.88249568,0.01106331,0.11155556,0.47673914,0.52273344
-2.86643322,1.82438424,0.00159045,0.05448887,0.03981963,0.90240550,0.01145233,0.11401807,0.49514977,0.53999343
-2.86043022,1.86701272,0.00163242,0.05602290,0.04131933,0.91813969,0.01178990,0.11585336,0.51194895,0.55486458
-2.85442721,1.90123555,0.00166827,0.05732445,0.04267996,0.92962479,0.01207229,0.11704098,0.52701762,0.56721376
-2.84842421,1.92693633,0.00169802,0.05839064,0.04389244,0.93688981,0.01229690,0.11757732,0.54027723,0.57696351
-2.84242121,1.94419640,0.00172182,0.05922465,0.04495199,0.94006432,0.01246233,0.11747546,0.55169194,0.58409353
-2.83641821,1.95328884,0.00173994,0.05983529,0.04585812,0.93937268,0.01256843,0.11676453,0.56126928,0.58864014
-2.83041521,1.95466559,0.00175279,0.06023641,0.04661464,0.93512510,0.01261621,0.11548858,0.56905943,0.59069373
-2.82441221,1.94893866,0.00176081,0.06044606,0.04722940,0.92770564,0.01260786,0.11370485,0.57515314,0.59039448
-2.81840920,1.93685631,0.00176455,0.06048557,0.04771402,0.91755794,0.01254658,0.11148173,0.57967840,0.58792650
-2.81240620,1.91927541,0.00176457,0.06037844,0.04808343,0.90516932,0.01243646,0.10889643,0.58279618,0.58351079
-2.80640320,1.89713153,0.00176145,0.06014926,0.04835546,0.89105398,0.01228236,0.10603234,0.58469538,0.57739734
-2.80040020,1.87140811,0.00175575,0.05982267,0.04855025,0.87573615,0.01208970,0.10297639,0.58558732,0.56985691
-2.79439720,1.84310616,0.00174799,0.05942228,0.04868974,0.85973401,0.01186427,0.09981641,0.58569998,0.56117268
-2.78839420,1.81321587,0.00173868,0.05896985,0.04879710,0.84354485,0.01161209,0.09663858,0.58527229,0.55163234
-2.78239120,1.78269106,0.00172823,0.05848457,0.04889624,0.82763224,0.01133920,0.09352516,0.58454860,0.54152083
-2.77638819,1.75242751,0.00171701,0.05798253,0.04901133,0.81241550,0.01105154,0.09055243,0.58377356,0.53111395
-2.77038519,1.72324545,0.00170534,0.05747644,0.04916634,0.79826176,0.01075483,0.08778901,0.58318736,0.52067304
-2.76438219,1.69587657,0.00169345,0.05697553,0.04938470,0.78548064,0.01045442,0.08529459,0.58302157,0.51044077
-2.75837919,1.67095542,0.00168157,0.05648565,0.04968898,0.77432156,0.01015526,0.08311894,0.58349527,0.50063802
-2.75237619,1.64901483,0.00166984,0.05600960,0.05010061,0.76497333,0.00986181,0.08130146,0.58481166,0.49146174
-2.74637319,1.63048476,0.00165842,0.05554752,0.05063967,0.75756588,0.00957807,0.07987091,0.58715489,0.48308366
-2.74037019,1.61569397,0.00164744,0.05509744,0.05132470,0.75217358,0.00930750,0.07884559,0.59068708,0.47564967
-2.73436718,1.60487380,0.00163702,0.05465591,0.05217251,0.74881982,0.00905311,0.07823376,0.59554539,0.46927958
-2.72836418,1.59816323,0.00162730,0.05421858,0.05319805,0.74748244,0.00881739,0.07803429,0.60183917,0.46406729
-2.72236118,1.59561474,0.00161843,0.05378080,0.05441423,0.74809966,0.00860242,0.07823751,0.60964711,0.46008088
-2.71635818,1.59720047,0.00161056,0.05333817,0.05583177,0.75057616,0.00840986,0.07882618,0.61901439,0.45736289
-2.71035518,1.60281829,0.00160385,0.05288701,0.05745909,0.75478907,0.00824098,0.07977665,0.62995017,0.45593038
-2.70435218,1.61229771,0.00159848,0.05242467,0.05930212,0.76059385,0.00809667,0.08106000,0.64242520,0.45577505
-2.69834917,1.62540577,0.00159460,0.05194982,0.06136423,0.76782978,0.00797751,0.08264325,0.65637020,0.45686326
-2.69234617,1.64185280,0.00159235,0.05146255,0.06364611,0.77632520,0.00788370,0.08449064,0.67167483,0.45913628
-2.68634317,1.66129853,0.00159183,0.05096442,0.06614574,0.78590256,0.00781517,0.08656484,0.68818775,0.46251065
-2.68034017,1.68335880,0.00159309,0.05045839,0.06885834,0.79638305,0.00777149,0.08882815,0.70571781,0.46687901
-2.67433717,1.70761293,0.00159612,0.04994871,0.07177646,0.80759125,0.00775194,0.09124368,0.72403666,0.47211145
-2.66833417,1.73361219,0.00160084,0.04944066,0.07489005,0.81935939,0.00775549,0.09377638,0.74288266,0.47805742
-2.66233117,1.76088913,0.00160710,0.04894039,0.07818657,0.83153149,0.00778079,0.09639399,0.76196635,0.48454851
-2.65632816,1.78896798,0.00161465,0.04845464,0.08165122,0.84396721,0.00782620,0.09906788,0.78097710,0.49140178
-2.65032516,1.81737559,0.00162317,0.04799042,0.08526712,0.85654515,0.00788984,0.10177366,0.79959093,0.49842395
-2.64432216,1.84565277,0.00163229,0.04755484,0.08901551,0.86916572,0.00796952,0.10449157,0.81747917,0.50541608
-2.63831916,1.87336544,0.00164153,0.04715476,0.09287598,0.88175319,0.00806288,0.10720675,0.83431755,0.51217873
-2.63231616,1.90011505,0.00165039,0.04679657,0.09682661,0.89425682,0.00816733,0.10990909,0.84979535,0.51851736
-2.62631316,1.92554788,0.00165835,0.04648600,0.10084419,0.90665107,0.00828014,0.11259300,0.86362423,0.52424779
-2.62031016,1.94936256,0.00166484,0.04622783,0.10490424,0.91893465,0.00839845,0.11525687,0.87554624,0.52920136
-2.61430715,1.97131562,0.00166933,0.04602574,0.10898118,0.93112855,0.00851935,0.11790227,0.88534076,0.53322971
-2.60830415,1.99122475,0.00167129,0.04588214,0.11304826,0.94327313,0.00863987,0.12053311,0.89282994,0.53620895
-2.60230115,2.00896977,0.00167026,0.04579802,0.11707770,0.95542436,0.00875703,0.12315452,0.89788258,0.53804295
-2.59629815,2.02449150,0.00166581,0.04577284,0.12104063,0.96764962,0.00886792,0.12577185,0.90041630,0.53866585
-2.59029515,2.03778877,0.00165760,0.04580447,0.12490728,0.98002324,0.00896966,0.12838958,0.90039798,0.53804352
-2.58429215,2.04891409,0.00164538,0.04588923,0.12864708,0.99262216,0.00905951,0.13101039,0.89784267,0.53617425
-2.57828914,2.05796857,0.00162900,0.04602190,0.13222897,1.00552212,0.00913485,0.13363434,0.89281119,0.53308846
-2.57228614,2.06509650,0.00160837,0.04619591,0.13562182,1.01879456,0.00919322,0.13625841,0.88540671,0.52884785
-2.56628314,2.07048041,0.00158356,0.04640352,0.13879502,1.03250449,0.00923237,0.13887613,0.87577062,0.52354386
-2.56028014,2.07433680,0.00155468,0.04663613,0.14171921,1.04670949,0.00925032,0.14147769,0.86407810,0.51729591
-2.55427714,2.07691309,0.00152199,0.04688464,0.14436718,1.06145980,0.00924533,0.14405026,0.85053380,0.51024926
-2.54827414,2.07848568,0.00148582,0.04713988,0.14671490,1.07679928,0.00921602,0.14657859,0.83536779,0.50257296
-2.54227114,2.07935934,0.00144662,0.04739305,0.14874263,1.09276720,0.00916138,0.14904585,0.81883211,0.49445773
-2.53626813,2.07986736,0.00140491,0.04763622,0.15043609,1.10940026,0.00908082,0.15143467,0.80119812,0.48611414
-2.53026513,2.08037232,0.00136132,0.04786278,0.15178754,1.12673456,0.00897422,0.15372823,0.78275458,0.47777079
-2.52426213,2.08126661,0.00131659,0.04806787,0.15279682,1.14480709,0.00884198,0.15591136,0.76380655,0.46967275
-2.51825913,2.08297244,0.00127153,0.04824875,0.15347216,1.16365617,0.00868506,0.15797155,0.74467487,0.46208003
-2.51225613,2.08594031,0.00122708,0.04840503,0.15383072,1.18332069,0.00850499,0.15989977,0.72569608,0.45526610
-2.50625313,2.09064578,0.00118428,0.04853882,0.15389889,1.20383769,0.00830389,0.16169108,0.70722251,0.44951616
-2.50025013,2.09758381,0.00114427,0.04865472,0.15371211,1.22523847,0.00808449,0.16334495,0.68962215,0.44512519
-2.49424712,2.10726063,0.00110834,0.04875966,0.15331444,1.24754299,0.00785006,0.16486519,0.67327812,0.44239562
-2.48824412,2.12018311,0.00107788,0.04886262,0.15275756,1.27075315,0.00760443,0.16625968,0.65858733,0.44163430
-2.48224112,2.13684581,0.00105441,0.04897419,0.15209958,1.29484516,0.00735189,0.16753972,0.64595805,0.44314897
-2.47623812,2.15771615,0.00103958,0.04910602,0.15140335,1.31976166,0.00709711,0.16871920,0.63580630,0.44724396
-2.47023512,2.18321845,0.00103516,0.04927022,0.15073458,1.34540433,0.00684505,0.16981354,0.62855072,0.45421514
-2.46423212,2.21371748,0.00104303,0.04947862,0.15015979,1.37162754,0.00660089,0.17083858,0.62460610,0.46434415
-2.45822911,2.24950244,0.00106514,0.04974213,0.14974402,1.39823386,0.00636982,0.17180947,0.62437528,0.47789208
-2.45222611,2.29077217,0.00110351,0.05007003,0.14954871,1.42497200,0.00615699,0.17273957,0.62823980,0.49509246
-2.44622311,2.33762242,0.00116019,0.05046940,0.14962947,1.45153753,0.00596734,0.17363959,0.63654933,0.51614402
-2.44022011,2.39003569,0.00123718,0.05094456,0.15003419,1.47757684,0.00580545,0.17451685,0.64961018,0.54120311
-2.43421711,2.44787422,0.00133643,0.05149673,0.15080125,1.50269419,0.00567548,0.17537478,0.66767324,0.57037613
-2.42821411,2.51087623,0.00145972,0.05212374,0.15195818,1.52646167,0.00558097,0.17621277,0.69092165,0.60371219
-2.42221111,2.57865559,0.00160861,0.05281996,0.15352050,1.54843178,0.00552479,0.17702613,0.71945879,0.64119612
-2.41620810,2.65070453,0.00178437,0.05357634,0.15549111,1.56815177,0.00550903,0.17780637,0.75329696,0.68274217
-2.41020510,2.72639920,0.00198790,0.05438063,0.15785994,1.58517917,0.00553493,0.17854158,0.79234722,0.72818858
-2.40420210,2.80500756,0.00221961,0.05521769,0.16060402,1.59909734,0.00560286,0.17921699,0.83641103,0.77729326
-2.39819910,2.88569905,0.00247937,0.05606995,0.16368792,1.60953046,0.00571221,0.17981554,0.88517397,0.82973087
-2.39219610,2.96755562,0.00276643,0.05691791,0.16706443,1.61615668,0.00586149,0.18031849,0.93820230,0.88509150
-2.38619310,3.04958355,0.00307937,0.05774077,0.17067564,1.61871901,0.00604823,0.18070592,0.99494238,0.94288106
-2.38019010,3.13072595,0.00341602,0.05851695,0.17445411,1.61703312,0.00626909,0.18095723,1.05472372,1.00252386
-2.37418709,3.20987553,0.00377346,0.05922478,0.17832439,1.61099176,0.00651991,0.18105146,1.11676553,1.06336725
-2.36818409,3.28588782,0.00414800,0.05984307,0.18220456,1.60056557,0.00679572,0.18096752,1.18018709,1.12468866
-2.36218109,3.35759491,0.00453522,0.06035161,0.18600798,1.58580054,0.00709092,0.18068435,1.24402194,1.18570499
-2.35617809,3.42381990,0.00493003,0.06073175,0.18964509,1.56681227,0.00739936,0.18018098,1.30723562,1.24558448
-2.35017509,3.48339250,0.00532673,0.06096678,0.19302529,1.54377768,0.00771447,0.17943656,1.36874666,1.30346087
-2.34417209,3.53516597,0.00571912,0.06104235,0.19605881,1.51692488,0.00802941,0.17843048,1.42745048,1.35844972
-2.33816908,3.57803563,0.00610068,0.06094674,0.19865867,1.48652191,0.00833726,0.17714243,1.48224535,1.40966666
-2.33216608,3.61095921,0.00646469,0.06067115,0.20074257,1.45286520,0.00863119,0.17555272,1.53205975,1.45624707
-2.32616308,3.63297876,0.00680446,0.06020989,0.20223472,1.41626857,0.00890464,0.17364256,1.57588023,1.49736679
-2.32016008,3.64324394,0.00711347,0.05956051,0.20306763,1.37705340,0.00915151,0.17139470,1.61277885,1.53226322
-2.31415708,3.64103611,0.00738562,0.05872393,0.20318377,1.33554062,0.00936635,0.16879402,1.64193905,1.56025615
-2.30815408,3.62579244,0.00761540,0.05770443,0.20253708,1.29204468,0.00954455,0.16582842,1.66267914,1.58076753
-2.30215108,3.59712913,0.00779809,0.05650977,0.20109422,1.24686988,0.00968248,0.16248969,1.67447232,1.59333952
-2.29614807,3.55486245,0.00792990,0.05515104,0.19883566,1.20030899,0.00977768,0.15877452,1.67696252,1.59765003
-2.29014507,3.49902661,0.00800813,0.05364268,0.19575636,1.15264376,0.00982892,0.15468539,1.66997533,1.59352501
-2.28414207,3.42988713,0.00803127,0.05200232,0.19186621,1.10414724,0.00983634,0.15023148,1.65352352,1.58094702
-2.27813907,3.34794866,0.00799905,0.05025061,0.18719006,1.05508713,0.00980143,0.14542934,1.62780694,1.56005945
-2.27213607,3.25395639,0.00791249,0.04841103,0.18176733,1.00572983,0.00972714,0.14030339,1.59320672,1.53116626
-2.26613307,3.14889030,0.00777385,0.04650956,0.17565129,0.95634449,0.00961772,0.13488616,1.55027396,1.49472695
-2.26013007,3.03395212,0.00758659,0.04457439,0.16890786,0.90720654,0.00947875,0.12921816,1.49971345,1.45134694
-2.25412706,2.91054485,0.00735527,0.04263551,0.16161417,0.85860018,0.00931695,0.12334751,1.44236292,1.40176359
-2.24812406,2.78024538,0.00708540,0.04072427,0.15385667,0.81081955,0.00914003,0.11732915,1.37916871,1.34682833
-2.24212106,2.64477098,0.00678331,0.03887289,0.14572908,0.76416825,0.00895651,0.11122381,1.31115891,1.28748549
-2.23611806,2.50594071,0.00645594,0.03711391,0.13733007,0.71895711,0.00877547,0.10509669,1.23941476,1.22474866
-2.23011506,2.36563322,0.00611067,0.03547969,0.12876091,0.67550037,0.00860632,0.09901592,1.16504168,1.15967540
-2.22411206,2.22574234,0.00575513,0.03400176,0.12012297,0.63411020,0.00845848,0.09305089,1.08914078,1.09334117
-2.21810905,2.08813230,0.00539697,0.03271032,0.11151544,0.59509013,0.00834120,0.08727050,1.01278186,1.02681355
-2.21210605,1.95459410,0.00504371,0.03163366,0.10303299,0.55872761,0.00826319,0.08174139,0.93697895,0.96112745
-2.20610305,1.82680470,0.00470256,0.03079765,0.09476384,0.52528606,0.00823244,0.07652634,0.86266884,0.89726225
-2.20010005,1.70629041,0.00438027,0.03022524,0.08678795,0.49499713,0.00825594,0.07168269,0.79069347,0.83612156
-2.19409705,1.59439567,0.00408299,0.02993610,0.07917561,0.46805335,0.00833946,0.06726112,0.72178630,0.77851601
-2.18809405,1.49225823,0.00381617,0.02994621,0.07198639,0.44460174,0.00848743,0.06330457,0.65656297,0.72514963
-2.18209105,1.40079113,0.00358448,0.03026768,0.06526843,0.42473872,0.00870274,0.05984750,0.59551629,0.67660993
-2.17608804,1.32067203,0.00339175,0.03090852,0.05905813,0.40850656,0.00898670,0.05691551,0.53901525,0.63336175
-2.17008504,1.25233960,0.00324095,0.03187256,0.05338024,0.39589167,0.00933895,0.05452511,0.48730783,0.59574478
-2.16408204,1.19599680,0.00313410,0.03315949,0.04824819,0.38682468,0.00975751,0.05268398,0.44052711,0.56397450
-2.15807904,1.15162045,0.00307236,0.03476490,0.04366480,0.38118245,0.01023879,0.05139131,0.39870019,0.53814616
-2.15207604,1.11897621,0.00305599,0.03668048,0.03962325,0.37879182,0.01077769,0.05063848,0.36175925,0.51824141
-2.14607304,1.09763821,0.00308435,0.03889420,0.03610813,0.37943504,0.01136778,0.05040984,0.32955421,0.50413705
-2.14007004,1.08701213,0.00315598,0.04139062,0.03309679,0.38285659,0.01200140,0.05068365,0.30186626,0.49561538
-2.13406703,1.08636082,0.00326866,0.04415119,0.03056065,0.38877105,0.01266990,0.05143311,0.27842183,0.49237569
-2.12806403,1.09483135,0.00341937,0.04715458,0.02846660,0.39687189,0.01336388,0.05262731,0.25890625,0.49404640
-2.12206103,1.11148257,0.00360447,0.05037703,0.02677840,0.40684060,0.01407337,0.05423226,0.24297687,0.50019740
-2.11605803,1.13531226,0.00381969,0.05379269,0.02545792,0.41835610,0.01478812,0.05621181,0.23027505,0.51035228
-2.11005503,1.16528318,0.00406025,0.05737396,0.02446647,0.43110385,0.01549784,0.05852845,0.22043693,0.52400014
-2.10405203,1.20034745,0.00432094,0.06109178,0.02376579,0.44478454,0.01619240,0.06114402,0.21310258,0.54060681
-2.09804902,1.23946873,0.00459622,0.06491593,0.02331909,0.45912210,0.01686208,0.06402027,0.20792361,0.55962528
-2.09204602,1.28164193,0.00488037,0.06881528,0.02309182,0.47387063,0.01749778,0.06711932,0.20456911,0.58050536
-2.08604302,1.32591036,0.00516755,0.07275804,0.02305229,0.48882032,0.01809116,0.07040400,0.20272998,0.60270242
-2.08004002,1.37138013,0.00545199,0.07671199,0.02317217,0.50380198,0.01863480,0.07383802,0.20212182,0.62568542
-2.07403702,1.41723189,0.00572808,0.08064469,0.02342680,0.51869030,0.01912232,0.07738616,0.20248649,0.64894405
-2.06803402,1.46273001,0.00599052,0.08452373,0.02379528,0.53340557,0.01954845,0.08101434,0.20359256,0.67199520
-2.06203102,1.50722931,0.00623444,0.08831697,0.02426054,0.54791404,0.01990910,0.08468970,0.20523482,0.69438873
-2.05602801,1.55017949,0.00645555,0.09199283,0.02480919,0.56222673,0.02020135,0.08838065,0.20723317,0.71571260
-2.05002501,1.59112734,0.00665019,0.09552061,0.02543123,0.57639688,0.02042348,0.09205694,0.20943099,0.73559737
-2.04402201,1.62971700,0.00681550,0.09887089,0.02611970,0.59051592,0.02057491,0.09568978,0.21169328,0.75372001
-2.03801901,1.66568811,0.00694939,0.10201589,0.02687028,0.60470823,0.02065617,0.09925203,0.21390467,0.76980711
-2.03201601,1.69887223,0.00705068,0.10492999,0.02768068,0.61912457,0.02066881,0.10271833,0.21596754,0.78363723
-2.02601301,1.72918734,0.00711903,0.10759019,0.02855016,0.63393446,0.02061532,0.10606537,0.21780026,0.79504253
-2.02001001,1.75663051,0.00715498,0.10997661,0.02947883,0.64931754,0.02049908,0.10927208,0.21933567,0.80390943
-2.01400700,1.78126897,0.00715988,0.11207299,0.03046713,0.66545415,0.02032417,0.11231989,0.22051989,0.81017830
-2.00800400,1.80322939,0.00713581,0.11386717,0.03151515,0.68251535,0.02009538,0.11519285,0.22131141,0.81384215
-2.00200100,1.82268583,0.00708548,0.11535148,0.03262209,0.70065254,0.01981798,0.11787778,0.22168036,0.81494415
-1.99599800,1.83984634,0.00701212,0.11652303,0.03378571,0.71998708,0.01949770,0.12036426,0.22160819,0.81357411
-1.98999500,1.85493861,0.00691931,0.11738390,0.03500191,0.74060028,0.01914058,0.12264454,0.22108735,0.80986400
-1.98399200,1.86819509,0.00681085,0.11794118,0.03626432,0.76252402,0.01875283,0.12471329,0.22012115,0.80398238
-1.97798899,1.87983806,0.00669059,0.11820685,0.03756407,0.78573248,0.01834079,0.12656731,0.21872365,0.79612816
-1.97198599,1.89006514,0.00656227,0.11819743,0.03888963,0.81013549,0.01791073,0.12820498,0.21691939,0.78652366
-1.96598299,1.89903593,0.00642940,0.11793355,0.04022676,0.83557375,0.01746879,0.12962576,0.21474312,0.77540734
-1.95997999,1.90686042,0.00629507,0.11743924,0.04155868,0.86181643,0.01702087,0.13082957,0.21223920,0.76302633
-1.95397699,1.91358968,0.00616192,0.11674113,0.04286625,0.88856151,0.01657249,0.13181613,0.20946081,0.74962915
-1.94797399,1.91920952,0.00603198,0.11586754,0.04412838,0.91543896,0.01612873,0.13258435,0.20646889,0.73545874
-1.94197099,1.92363751,0.00590667,0.11484744,0.04532247,0.94201703,0.01569411,0.13313181,0.20333065,0.72074619
-1.93596798,1.92672363,0.00578675,0.11370939,0.04642504,0.96781161,0.01527251,0.13345436,0.20011795,0.70570523
-1.92996498,1.92825478,0.00567234,0.11248053,0.04741234,0.99229852,0.01486713,0.13354587,0.19690523,0.69052782
-1.92396198,1.92796306,0.00556296,0.11118560,0.04826112,1.01492839,0.01448041,0.13339822,0.19376731,0.67538080
-1.91795898,1.92553744,0.00545758,0.10984608,0.04894934,1.03514374,0.01411400,0.13300145,0.19077699,0.66040373
-1.91195598,1.92063856,0.00535476,0.10847952,0.04945692,1.05239762,0.01376878,0.13234419,0.18800252,0.64570795
-1.90595298,1.91291587,0.00525268,0.10709908,0.04976649,1.06617309,0.01344484,0.13141427,0.18550515,0.63137670
-1.89994997,1.90202635,0.00514935,0.10571332,0.04986398,1.07600280,0.01314155,0.13019954,0.18333671,0.61746629
-1.89394697,1.88765389,0.00504266,0.10432625,0.04973925,1.08148777,0.01285760,0.12868880,0.18153747,0.60400814
-1.88794397,1.86952855,0.00493058,0.10293765,0.04938655,1.08231465,0.01259109,0.12687281,0.18013437,0.59101150
-1.88194097,1.84744449,0.00481120,0.10154366,0.04880480,1.07827051,0.01233966,0.12474541,0.17913963,0.57846664
-1.87593797,1.82127611,0.00468290,0.10013767,0.04799784,1.06925470,0.01210060,0.12230448,0.17855001,0.56634840
-1.86993497,1.79099126,0.00454443,0.09871134,0.04697444,1.05528712,0.01187100,0.11955292,0.17834661,0.55461993
