energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.34067034,2.52165394,0.50516748,0.11693805,0.01827908,0.30109550,0.02126119,1.18240394,0.99876016,0.88902428
-3.33466733,2.49315735,0.49311807,0.11541412,0.01665730,0.29465850,0.02163441,1.17897833,0.99113830,0.87876441
-3.32866433,2.45121887,0.47902645,0.11343346,0.01514746,0.28703204,0.02187487,1.16840513,0.97760638,0.86335679
-3.32266133,2.39624595,0.46301105,0.11099562,0.01375291,0.27827162,0.02197666,1.15077904,0.95832569,0.84301500
-3.31665833,2.32893182,0.44523745,0.10811144,0.01247576,0.26846015,0.02193681,1.12634816,0.93358336,0.81805338
-3.31065533,2.25023608,0.42591462,0.10480318,0.01131730,0.25770648,0.02175538,1.09550623,0.90378270,0.78887705
-3.30465233,2.16135654,0.40528965,0.10110429,0.01027836,0.24614299,0.02143552,1.05878005,0.86942992,0.75596929
-3.29864932,2.06369358,0.38364112,0.09705870,0.00935967,0.23392230,0.02098339,1.01681287,0.83111778,0.71987661
-3.29264632,1.95880871,0.36127149,0.09271976,0.00856210,0.22121331,0.02040795,0.97034422,0.78950699,0.68119227
-3.28664332,1.84837915,0.33849890,0.08814882,0.00788689,0.20819680,0.01972076,0.92018728,0.74530607,0.64053905
-3.28064032,1.73415048,0.31564874,0.08341356,0.00733579,0.19506073,0.01893559,0.86720461,0.69925073,0.59855186
-3.27463732,1.61788935,0.29304525,0.07858615,0.00691112,0.18199552,0.01806803,0.81228337,0.65208341,0.55586099
-3.26863432,1.50133800,0.27100373,0.07374130,0.00661576,0.16918938,0.01713502,0.75631092,0.60453385,0.51307660
-3.26263132,1.38617235,0.24982337,0.06895425,0.00645310,0.15682400,0.01615444,0.70015176,0.55730144,0.47077502
-3.25662831,1.27396500,0.22978108,0.06429891,0.00642688,0.14507066,0.01514454,0.64462658,0.51103981,0.42948720
-3.25062531,1.16615418,0.21112643,0.05984599,0.00654099,0.13408685,0.01412358,0.59049414,0.46634413,0.38968974
-3.24462231,1.06401940,0.19407776,0.05566145,0.00679921,0.12401352,0.01310932,0.53843631,0.42374136,0.35179853
-3.23861931,0.96866405,0.17881957,0.05180509,0.00720495,0.11497299,0.01211872,0.48904671,0.38368365,0.31616518
-3.23261631,0.88100508,0.16550099,0.04832937,0.00776083,0.10706753,0.01116758,0.44282296,0.34654466,0.28307601
-3.22661331,0.80176933,0.15423552,0.04527859,0.00846841,0.10037853,0.01027033,0.40016246,0.31261886,0.25275343
-3.22061031,0.73149612,0.14510160,0.04268826,0.00932770,0.09496633,0.00943984,0.36136162,0.28212338,0.22535956
-3.21460730,0.67054524,0.13814421,0.04058480,0.01033687,0.09087057,0.00868733,0.32661802,0.25520213,0.20100156
-3.20860430,0.61910958,0.13337709,0.03898546,0.01149186,0.08811104,0.00802238,0.29603526,0.23193177,0.17973846
-3.20260130,0.57723139,0.13078565,0.03789849,0.01278604,0.08668891,0.00745291,0.26962987,0.21232903,0.16158892
-3.19659830,0.54482128,0.13033029,0.03732357,0.01420997,0.08658840,0.00698534,0.24733993,0.19635911,0.14653961
-3.19059530,0.52167899,0.13195007,0.03725233,0.01575122,0.08777870,0.00662468,0.22903483,0.18394452,0.13455387
-3.18459230,0.50751502,0.13556666,0.03766912,0.01739425,0.09021604,0.00637473,0.21452569,0.17497412,0.12558010
-3.17858929,0.50197239,0.14108833,0.03855188,0.01912047,0.09384611,0.00623823,0.20357609,0.16931193,0.11955975
-3.17258629,0.50464773,0.14841406,0.03987306,0.02090837,0.09860641,0.00621706,0.19591269,0.16680545,0.11643444
-3.16658329,0.51511105,0.15743750,0.04160070,0.02273380,0.10442870,0.00631242,0.19123554,0.16729316,0.11615204
-3.16058029,0.53292362,0.16805078,0.04369944,0.02457040,0.11124151,0.00652495,0.18922763,0.17061104,0.11867159
-3.15457729,0.55765345,0.18014807,0.04613163,0.02639011,0.11897240,0.00685487,0.18956379,0.17659796,0.12396659
-3.14857429,0.58888803,0.19362868,0.04885829,0.02816381,0.12755016,0.00730200,0.19191851,0.18509976,0.13202692
-3.14257129,0.62624379,0.20839963,0.05184010,0.02986211,0.13690665,0.00786585,0.19597285,0.19597200,0.14285898
-3.13656828,0.66937214,0.22437763,0.05503828,0.03145609,0.14697840,0.00854552,0.20142018,0.20908127,0.15648419
-3.13056528,0.71796184,0.24149018,0.05841526,0.03291819,0.15770762,0.00933967,0.20797085,0.22430514,0.17293578
-3.12456228,0.77173755,0.25967589,0.06193529,0.03422300,0.16904287,0.01024635,0.21535576,0.24153080,0.19225401
-3.11855928,0.83045465,0.27888374,0.06556481,0.03534804,0.18093900,0.01126286,0.22332886,0.26065236,0.21447984
-3.11255628,0.89389045,0.29907135,0.06927269,0.03627450,0.19335660,0.01238553,0.23166860,0.28156713,0.23964731
-3.10655328,0.96183206,0.32020229,0.07303019,0.03698778,0.20626073,0.01360951,0.24017839,0.30417093,0.26777489
-3.10055028,1.03406156,0.34224235,0.07681082,0.03747796,0.21961914,0.01492853,0.24868624,0.32835273,0.29885605
-3.09454727,1.11033892,0.36515506,0.08058997,0.03774005,0.23339995,0.01633471,0.25704356,0.35398887,0.33284953
-3.08854427,1.19038373,0.38889651,0.08434443,0.03777408,0.24756881,0.01781837,0.26512338,0.38093726,0.36966969
-3.08254127,1.27385661,0.41340986,0.08805178,0.03758498,0.26208593,0.01936786,0.27281800,0.40903187,0.40917744
-3.07653827,1.36034143,0.43861973,0.09168976,0.03718232,0.27690292,0.02096953,0.28003642,0.43807778,0.45117235
-3.07053527,1.44932958,0.46442689,0.09523562,0.03657981,0.29195969,0.02260767,0.28670147,0.46784742,0.49538629
-3.06453227,1.54020735,0.49070357,0.09866549,0.03579474,0.30718179,0.02426466,0.29274705,0.49807808,0.54147929
-3.05852926,1.63224769,0.51728984,0.10195393,0.03484724,0.32247811,0.02592107,0.29811555,0.52847115,0.58903796
-3.05252626,1.72460719,0.54399128,0.10507357,0.03375949,0.33773946,0.02755598,0.30275556,0.55869328,0.63757682
-3.04652326,1.81632903,0.57057833,0.10799499,0.03255493,0.35283792,0.02914731,0.30662008,0.58837963,0.68654285
-3.04052026,1.90635252,0.59678746,0.11068683,0.03125740,0.36762733,0.03067229,0.30966528,0.61713920,0.73532339
-3.03451726,1.99352911,0.62232430,0.11311614,0.02989042,0.38194475,0.03210792,0.31184984,0.64456224,0.78325717
-3.02851426,2.07664487,0.64686876,0.11524891,0.02847642,0.39561314,0.03343161,0.31313498,0.67022947,0.82964849
-3.02251126,2.15444863,0.67008196,0.11705097,0.02703625,0.40844509,0.03462171,0.31348504,0.69372289,0.87378396
-3.01650825,2.22568485,0.69161478,0.11848889,0.02558863,0.42024738,0.03565817,0.31286856,0.71463761,0.91495131
-3.01050525,2.28912997,0.71111769,0.11953119,0.02414989,0.43082642,0.03652308,0.31125980,0.73259433,0.95245965
-3.00450225,2.34363048,0.72825143,0.12014948,0.02273375,0.43999415,0.03720123,0.30864049,0.74725188,0.98566016
-2.99849925,2.38814116,0.74269798,0.12031974,0.02135128,0.44757418,0.03768058,0.30500175,0.75831908,1.01396656
-2.99249625,2.42176142,0.75417138,0.12002341,0.02001099,0.45340789,0.03795265,0.30034584,0.76556550,1.03687421
-2.98649325,2.44376814,0.76242786,0.11924843,0.01871901,0.45736017,0.03801276,0.29468782,0.76883046,1.05397717
-2.98049025,2.45364324,0.76727464,0.11799011,0.01747934,0.45932453,0.03786020,0.28805670,0.76802975,1.06498223
-2.97448724,2.45109453,0.76857713,0.11625162,0.01629417,0.45922732,0.03749826,0.28049626,0.76315986,1.06971932
-2.96848424,2.43606888,0.76626406,0.11404439,0.01516423,0.45703082,0.03693407,0.27206517,0.75429925,1.06814774
-2.96248124,2.40875692,0.76033040,0.11138804,0.01408920,0.45273513,0.03617843,0.26283660,0.74160672,1.06035787
-2.95647824,2.36958904,0.75083781,0.10831011,0.01306796,0.44637876,0.03524542,0.25289716,0.72531693,1.04656829
-2.95047524,2.31922304,0.73791277,0.10484547,0.01209900,0.43803781,0.03415202,0.24234532,0.70573311,1.02711841
-2.94447224,2.25852387,0.72174251,0.10103548,0.01118060,0.42782405,0.03291753,0.23128927,0.68321751,1.00245698
-2.93846923,2.18853671,0.70256899,0.09692694,0.01031114,0.41588177,0.03156310,0.21984446,0.65817993,0.97312691
-2.93246623,2.11045466,0.68068119,0.09257089,0.00948916,0.40238380,0.03011110,0.20813087,0.63106483,0.93974734
-2.92646323,2.02558272,0.65640634,0.08802133,0.00871352,0.38752684,0.02858458,0.19627013,0.60233776,0.90299352
-2.92046023,1.93529971,0.63010044,0.08333392,0.00798345,0.37152634,0.02700673,0.18438267,0.57247156,0.86357564
-2.91445723,1.84102009,0.60213845,0.07856468,0.00729853,0.35461132,0.02540039,0.17258511,0.54193314,0.82221744
-2.90845423,1.74415727,0.57290489,0.07376886,0.00665866,0.33701921,0.02378765,0.16098786,0.51117112,0.77963559
-2.90245123,1.64608996,0.54278498,0.06899991,0.00606407,0.31899114,0.02218948,0.14969313,0.48060510,0.73652058
-2.89644822,1.54813298,0.51215683,0.06430866,0.00551517,0.30076777,0.02062551,0.13879348,0.45061674,0.69352004
-2.89044522,1.45151347,0.48138489,0.05974271,0.00501257,0.28258581,0.01911391,0.12837079,0.42154301,0.65122483
-2.88444222,1.35735314,0.45081490,0.05534609,0.00455701,0.26467539,0.01767125,0.11849583,0.39367172,0.61015861
-2.87843922,1.26665698,0.42077024,0.05115905,0.00414929,0.24725833,0.01631259,0.10922835,0.36723940,0.57077084
-2.87243622,1.18030822,0.39154988,0.04721820,0.00379031,0.23054718,0.01505155,0.10061759,0.34243136,0.53343344
-2.86643322,1.09906933,0.36342763,0.04355669,0.00348105,0.21474509,0.01390046,0.09270327,0.31938385,0.49844090
-2.86043022,1.02358820,0.33665266,0.04020468,0.00322263,0.20004638,0.01287058,0.08551689,0.29818798,0.46601358
-2.85442721,0.95440875,0.31145093,0.03718985,0.00301636,0.18663755,0.01197224,0.07908318,0.27889494,0.43630373
-2.84842421,0.89198474,0.28802730,0.03453794,0.00286382,0.17469861,0.01121516,0.07342180,0.26152244,0.40940371
-2.84242121,0.83669565,0.26656813,0.03227338,0.00276695,0.16440464,0.01060858,0.06854894,0.24606159,0.38535582
-2.83641821,0.78886331,0.24724385,0.03041983,0.00272815,0.15592710,0.01016144,0.06447890,0.23248405,0.36416304
-2.83041521,0.74876811,0.23021145,0.02900063,0.00275037,0.14943492,0.00988250,0.06122537,0.22074902,0.34580001
-2.82441221,0.71666348,0.21561651,0.02803917,0.00283719,0.14509511,0.00978040,0.05880253,0.21080958,0.33022376
-2.81840920,0.69278787,0.20359458,0.02755903,0.00299291,0.14307265,0.00986364,0.05722569,0.20261828,0.31738332
-2.81240620,0.67737304,0.19427177,0.02758392,0.00322255,0.14352956,0.01014046,0.05651161,0.19613150,0.30722804
-2.80640320,0.67064834,0.18776445,0.02813751,0.00353186,0.14662316,0.01061864,0.05667822,0.19131259,0.29971399
-2.80040020,0.67284036,0.18417794,0.02924288,0.00392732,0.15250326,0.01130531,0.05774403,0.18813359,0.29480823
-2.79439720,0.68416790,0.18360435,0.03092187,0.00441602,0.16130853,0.01220650,0.05972692,0.18657553,0.29249078
-2.78839420,0.70483238,0.18611942,0.03319416,0.00500553,0.17316186,0.01332683,0.06264266,0.18662727,0.29275430
-2.78239120,0.73500410,0.19177875,0.03607621,0.00570376,0.18816508,0.01466897,0.06650292,0.18828317,0.29560151
-2.77638819,0.77480491,0.20061338,0.03957999,0.00651872,0.20639299,0.01623324,0.07131308,0.19153957,0.30104050
-2.77038519,0.82428827,0.21262503,0.04371169,0.00745822,0.22788708,0.01801703,0.07706986,0.19639047,0.30907847
-2.76438219,0.88341758,0.22778130,0.04847035,0.00852967,0.25264912,0.02001437,0.08375882,0.20282251,0.31971409
-2.75837919,0.95204426,0.24601103,0.05384656,0.00973965,0.28063498,0.02221548,0.09135200,0.21080980,0.33292902
-2.75237619,1.02988654,0.26720017,0.05982118,0.01109362,0.31174896,0.02460638,0.09980575,0.22030869,0.34867917
-2.74637319,1.11651054,0.29118844,0.06636432,0.01259556,0.34583903,0.02716868,0.10905892,0.23125296,0.36688629
-2.74037019,1.21131486,0.31776705,0.07343454,0.01424762,0.38269323,0.02987936,0.11903150,0.24354963,0.38743023
-2.73436718,1.31351984,0.34667772,0.08097830,0.01604976,0.42203759,0.03271083,0.12962394,0.25707584,0.41014266
-2.72836418,1.42216254,0.37761328,0.08892987,0.01799949,0.46353581,0.03563108,0.14071717,0.27167685,0.43480253
-2.72236118,1.53609827,0.41021976,0.09721155,0.02009158,0.50679090,0.03860399,0.15217336,0.28716548,0.46113365
-2.71635818,1.65400914,0.44410039,0.10573441,0.02231785,0.55134888,0.04158987,0.16383758,0.30332309,0.48880476
-2.71035518,1.77441990,0.47882112,0.11439938,0.02466703,0.59670463,0.04454615,0.17554024,0.31990209,0.51743214
-2.70435218,1.89572075,0.51391778,0.12309889,0.02712468,0.64230975,0.04742822,0.18710034,0.33663000,0.54658481
-2.69834917,2.01619689,0.54890474,0.13171876,0.02967318,0.68758232,0.05019040,0.19832946,0.35321493,0.57579225
-2.69234617,2.13406368,0.58328456,0.14014057,0.03229185,0.73191834,0.05278707,0.20903620,0.36935229,0.60455432
-2.68634317,2.24750645,0.61655860,0.14824419,0.03495708,0.77470442,0.05517383,0.21903125,0.38473247,0.63235304
-2.68034017,2.35472351,0.64823802,0.15591062,0.03764261,0.81533138,0.05730868,0.22813246,0.39904922,0.65866590
-2.67433717,2.45397081,0.67785490,0.16302480,0.04031988,0.85320836,0.05915323,0.23617016,0.41200834,0.68297989
-2.66833417,2.54360646,0.70497294,0.16947850,0.04295842,0.88777679,0.06067382,0.24299210,0.42333635,0.70480596
-2.66233117,2.62213365,0.72919754,0.17517304,0.04552640,0.91852389,0.06184251,0.24846813,0.43278876,0.72369314
-2.65632816,2.68824006,0.75018475,0.18002185,0.04799113,0.94499518,0.06263800,0.25249424,0.44015765,0.73924177
-2.65032516,2.74083261,0.76764888,0.18395267,0.05031976,0.96680554,0.06304629,0.25499578,0.44527816,0.75111525
-2.64432216,2.77906601,0.78136855,0.18690942,0.05247987,0.98364855,0.06306114,0.25592990,0.44803376,0.75905004
-2.63831916,2.80236444,0.79119102,0.18885362,0.05444022,0.99530368,0.06268434,0.25528687,0.44835998,0.76286322
-2.63231616,2.81043553,0.79703472,0.18976532,0.05617144,1.00164130,0.06192569,0.25309049,0.44624669,0.76245759
-2.62631316,2.80327649,0.79889005,0.18964354,0.05764677,1.00262534,0.06080279,0.24939735,0.44173862,0.75782411
-2.62031016,2.78117233,0.79681855,0.18850628,0.05884271,0.99831360,0.05934056,0.24429522,0.43493444,0.74904161
-2.61430715,2.74468669,0.79095046,0.18638993,0.05973972,0.98885574,0.05757059,0.23790047,0.42598432,0.73627390
-2.60830415,2.69464572,0.78148105,0.18334836,0.06032279,0.97448927,0.05553032,0.23035478,0.41508618,0.71976445
-2.60230115,2.63211605,0.76866581,0.17945158,0.06058196,0.95553352,0.05326207,0.22182121,0.40248096,0.69982906
-2.59629815,2.55837778,0.75281468,0.17478406,0.06051275,0.93238216,0.05081200,0.21247994,0.38844690,0.67684667
-2.59029515,2.47489355,0.73428571,0.16944284,0.06011646,0.90549423,0.04822899,0.20252362,0.37329333,0.65124891
-2.58429215,2.38327491,0.71347810,0.16353535,0.05940034,0.87538423,0.04556352,0.19215274,0.35735409,0.62350876
-2.57828914,2.28524704,0.69082496,0.15717718,0.05837762,0.84261153,0.04286664,0.18157109,0.34098078,0.59412861
-2.57228614,2.18261282,0.66678581,0.15048979,0.05706744,0.80776921,0.04018889,0.17098137,0.32453610,0.56362842
-2.56628314,2.07721714,0.64183890,0.14359808,0.05549450,0.77147286,0.03757942,0.16058119,0.30838739,0.53253397
-2.56028014,1.97091222,0.61647347,0.13662814,0.05368874,0.73434933,0.03508514,0.15055949,0.29290050,0.50136587
-2.55427714,1.86552454,0.59118187,0.12970493,0.05168473,0.69702571,0.03275004,0.14109336,0.27843398,0.47062928
-2.54827414,1.76282375,0.56645163,0.12295015,0.04952100,0.66011877,0.03061462,0.13234538,0.26533371,0.44080473
-2.54227114,1.66449397,0.54275743,0.11648021,0.04723929,0.62422485,0.02871540,0.12446143,0.25392789,0.41234006
-2.53626813,1.57210759,0.52055311,0.11040423,0.04488363,0.58991040,0.02708464,0.11756893,0.24452224,0.38564353
-2.53026513,1.48710177,0.50026359,0.10482235,0.04249941,0.55770318,0.02575004,0.11177545,0.23739558,0.36107818
-2.52426213,1.41075752,0.48227701,0.09982410,0.04013246,0.52808428,0.02473463,0.10716775,0.23279549,0.33895740
-2.51825913,1.34418159,0.46693691,0.09548693,0.03782798,0.50148092,0.02405660,0.10381104,0.23093413,0.31954161
-2.51225613,1.28829107,0.45453498,0.09187501,0.03562962,0.47826014,0.02372933,0.10174854,0.23198419,0.30303599
-2.50625313,1.24380076,0.44530423,0.08903813,0.03357856,0.45872343,0.02376132,0.10100123,0.23607487,0.28958926
-2.50025013,1.21121342,0.43941298,0.08701087,0.03171258,0.44310234,0.02415617,0.10156787,0.24328808,0.27929335
-2.49424712,1.19081296,0.43695988,0.08581203,0.03006531,0.43155508,0.02491265,0.10342515,0.25365490,0.27218395
-2.48824412,1.18266078,0.43797023,0.08544422,0.02866550,0.42416430,0.02602464,0.10652810,0.26715236,0.26824187
-2.48224112,1.18659541,0.44239369,0.08589380,0.02753644,0.42093596,0.02748120,0.11081067,0.28370086,0.26739512
-2.47623812,1.20223564,0.45010371,0.08713105,0.02669542,0.42179937,0.02926658,0.11618669,0.30316238,0.26952186
-2.47023512,1.22898726,0.46089890,0.08911072,0.02615344,0.42660852,0.03136029,0.12255102,0.32533966,0.27445396
-2.46423212,1.26605365,0.47450614,0.09177274,0.02591489,0.43514460,0.03373715,0.12978108,0.34997662,0.28198131
-2.45822911,1.31245024,0.49058582,0.09504343,0.02597748,0.44711982,0.03636749,0.13773880,0.37676033,0.29185684
-2.45222611,1.36702277,0.50873891,0.09883682,0.02633222,0.46218247,0.03921727,0.14627287,0.40532448,0.30380217
-2.44622311,1.42846931,0.52851580,0.10305639,0.02696361,0.47992317,0.04224842,0.15522143,0.43525471,0.31751386
-2.44022011,1.49536581,0.54942677,0.10759701,0.02784989,0.49988226,0.04541920,0.16441511,0.46609560,0.33267012
-2.43421711,1.56619463,0.57095372,0.11234713,0.02896350,0.52155827,0.04868462,0.17368039,0.49735952,0.34893805
-2.42821411,1.63937579,0.59256282,0.11719111,0.03027157,0.54441727,0.05199707,0.18284315,0.52853703,0.36598095
-2.42221111,1.71330000,0.61371774,0.12201172,0.03173668,0.56790306,0.05530699,0.19173252,0.55910855,0.38346592
-2.41620810,1.78636297,0.63389304,0.12669269,0.03331759,0.59144789,0.05856362,0.20018460,0.58855720,0.40107116
-2.41020510,1.85699984,0.65258717,0.13112121,0.03497023,0.61448367,0.06171593,0.20804625,0.61638212,0.41849306
-2.40420210,1.92371906,0.66933480,0.13519048,0.03664867,0.63645325,0.06471348,0.21517858,0.64211190,0.43545270
-2.39819910,1.98513452,0.68371797,0.13880196,0.03830625,0.65682174,0.06750754,0.22146016,0.66531761,0.45170154
-2.39219610,2.03999513,0.69537570,0.14186753,0.03989667,0.67508737,0.07005199,0.22678975,0.68562487,0.46702609
-2.38619310,2.08721077,0.70401183,0.14431137,0.04137519,0.69079189,0.07230441,0.23108841,0.70272430,0.48125145
-2.38019010,2.12587392,0.70940077,0.14607145,0.04269977,0.70353001,0.07422704,0.23430104,0.71638014,0.49424348
-2.37418709,2.15527617,0.71139108,0.14710072,0.04383214,0.71295779,0.07578765,0.23639708,0.72643624,0.50590947
-2.36818409,2.17491906,0.70990677,0.14736790,0.04473882,0.71879959,0.07696031,0.23737052,0.73281959,0.51619740
-2.36218109,2.18451908,0.70494636,0.14685776,0.04539198,0.72085356,0.07772607,0.23723911,0.73554071,0.52509373
-2.35617809,2.18400648,0.69657984,0.14557112,0.04577015,0.71899523,0.07807339,0.23604290,0.73469132,0.53261986
-2.35017509,2.17351821,0.68494364,0.14352431,0.04585872,0.71317939,0.07799838,0.23384200,0.73043909,0.53882734
-2.34417209,2.15338519,0.67023395,0.14074827,0.04565030,0.70343984,0.07750487,0.23071392,0.72301988,0.54379224
-2.33816908,2.12411461,0.65269861,0.13728734,0.04514472,0.68988728,0.07660426,0.22675039,0.71272781,0.54760881
-2.33216608,2.08636793,0.63262802,0.13319767,0.04434892,0.67270520,0.07531510,0.22205388,0.69990366,0.55038281
-2.32616308,2.04093560,0.61034529,0.12854543,0.04327661,0.65214400,0.07366250,0.21673401,0.68492219,0.55222496
-2.32016008,1.98870948,0.58619616,0.12340479,0.04194761,0.62851344,0.07167741,0.21090399,0.66817899,0.55324468
-2.31415708,1.93065411,0.56053894,0.11785581,0.04038716,0.60217373,0.06939564,0.20467714,0.65007751,0.55354461
-2.30815408,1.86777801,0.53373488,0.11198228,0.03862498,0.57352548,0.06685686,0.19816381,0.63101676,0.55321623
-2.30215108,1.80110602,0.50613925,0.10586958,0.03669427,0.54299890,0.06410347,0.19146867,0.61138044,0.55233659
-2.29614807,1.73165373,0.47809341,0.09960263,0.03463061,0.51104265,0.06117951,0.18468850,0.59152766,0.55096666
-2.29014507,1.66040478,0.44991798,0.09326401,0.03247089,0.47811258,0.05812945,0.17791052,0.57178572,0.54915099
-2.28414207,1.58829176,0.42190749,0.08693226,0.03025221,0.44466088,0.05499719,0.17121140,0.55244509,0.54691900
-2.27813907,1.51618110,0.39432629,0.08068045,0.02801085,0.41112593,0.05182509,0.16465674,0.53375661,0.54428753
-2.27213607,1.44486207,0.36740600,0.07457504,0.02578139,0.37792310,0.04865306,0.15830116,0.51593076,0.54126455
-2.26613307,1.37504008,0.34134431,0.06867495,0.02359587,0.34543692,0.04551792,0.15218881,0.49913882,0.53785376
-2.26013007,1.30733384,0.31630510,0.06303108,0.02148316,0.31401460,0.04245285,0.14635434,0.48351556,0.53405962
-2.25412706,1.24227606,0.29241983,0.05768594,0.01946843,0.28396131,0.03948701,0.14082404,0.46916305,0.52989267
-2.24812406,1.18031719,0.26978980,0.05267370,0.01757283,0.25553704,0.03664537,0.13561728,0.45615516,0.52537443
-2.24212106,1.12183145,0.24848944,0.04802042,0.01581330,0.22895518,0.03394868,0.13074785,0.44454226,0.52054189
-2.23611806,1.06712461,0.22857007,0.04374450,0.01420248,0.20438270,0.03141357,0.12622543,0.43435588,0.51545103
-2.23011506,1.01644273,0.21006423,0.03985731,0.01274887,0.18194189,0.02905280,0.12205682,0.42561270,0.51017928
-2.22411206,0.96998145,0.19299021,0.03636396,0.01145692,0.16171330,0.02687558,0.11824699,0.41831792,0.50482673
-2.21810905,0.92789514,0.17735664,0.03326418,0.01032741,0.14373995,0.02488803,0.11479998,0.41246771,0.49951614
-2.21210605,0.89030573,0.16316701,0.03055324,0.00935772,0.12803232,0.02309359,0.11171947,0.40805067,0.49439171
-2.20610305,0.85731088,0.15042402,0.02822293,0.00854229,0.11457407,0.02149355,0.10900919,0.40504856,0.48961690
-2.20010005,0.82899142,0.13913347,0.02626248,0.00787297,0.10332809,0.02008754,0.10667313,0.40343625,0.48537150
-2.19409705,0.80541821,0.12930792,0.02465953,0.00733954,0.09424280,0.01887403,0.10471561,0.40318131,0.48184827
-2.18809405,0.78665823,0.12096969,0.02340102,0.00693006,0.08725831,0.01785075,0.10314129,0.40424345,0.47924942
-2.18209105,0.77278043,0.11415348,0.02247399,0.00663136,0.08231243,0.01701515,0.10195516,0.40657417,0.47778337
-2.17608804,0.76386113,0.10890833,0.02186635,0.00642939,0.07934608,0.01636476,0.10116268,0.41011685,0.47766201
-2.17008504,0.75998939,0.10529905,0.02156752,0.00630962,0.07830820,0.01589750,0.10076993,0.41480762,0.47909867
-2.16408204,0.76127208,0.10340698,0.02156901,0.00625738,0.07915985,0.01561195,0.10078406,0.42057706,0.48230689
-2.15807904,0.76783883,0.10333010,0.02186488,0.00625818,0.08187741,0.01550750,0.10121375,0.42735287,0.48750012
-2.15207604,0.77984651,0.10518248,0.02245207,0.00629795,0.08645486,0.01558453,0.10207001,0.43506355,0.49489204
-2.14607304,0.79748286,0.10909296,0.02333058,0.00636338,0.09290488,0.01584440,0.10336698,0.44364270,0.50469747
-2.14007004,0.82096902,0.11520308,0.02450358,0.00644203,0.10125898,0.01628942,0.10512282,0.45303395,0.51713340
-2.13406703,0.85056017,0.12366420,0.02597733,0.00652262,0.11156640,0.01692274,0.10736061,0.46319599,0.53241973
-2.12806403,0.88654401,0.13463383,0.02776087,0.00659512,0.12389186,0.01774816,0.11010907,0.47410742,0.55077937
-2.12206103,0.92923627,0.14827107,0.02986566,0.00665088,0.13831223,0.01876977,0.11340303,0.48577079,0.57243718
-2.11605803,0.97897305,0.16473132,0.03230501,0.00668278,0.15491216,0.01999166,0.11728363,0.49821570,0.59761738
-2.11005503,1.03609948,0.18416022,0.03509327,0.00668519,0.17377876,0.02141736,0.12179795,0.51150022,0.62653900
-2.10405203,1.10095471,0.20668695,0.03824496,0.00665408,0.19499546,0.02304938,0.12699821,0.52571063,0.65940943
-2.09804902,1.17385338,0.23241705,0.04177369,0.00658696,0.21863533,0.02488862,0.13294031,0.54095900,0.69641582
-2.09204602,1.25506391,0.26142497,0.04569106,0.00648284,0.24475390,0.02693372,0.13968186,0.55737872,0.73771458
-2.08604302,1.34478435,0.29374657,0.05000533,0.00634218,0.27338198,0.02918044,0.14727958,0.57511802,0.78341935
-2.08004002,1.44311675,0.32937180,0.05472025,0.00616674,0.30451856,0.03162111,0.15578620,0.59433151,0.83358795
-2.07403702,1.55004132,0.36823797,0.05983374,0.00595951,0.33812414,0.03424400,0.16524699,0.61517041,0.88820904
-2.06803402,1.66539159,0.41022389,0.06533678,0.00572453,0.37411497,0.03703294,0.17569608,0.63777159,0.94718927
-2.06203102,1.78883230,0.45514519,0.07121237,0.00546672,0.41235814,0.03996694,0.18715261,0.66224623,1.01034184
-2.05602801,1.91984128,0.50275111,0.07743468,0.00519175,0.45266823,0.04302003,0.19961712,0.68866871,1.07737746
-2.05002501,2.05769693,0.55272319,0.08396855,0.00490587,0.49480535,0.04616129,0.21306827,0.71706616,1.14789843
-2.04402201,2.20147249,0.60467585,0.09076916,0.00461571,0.53847509,0.04935502,0.22746004,0.74740965,1.22139685
-2.03801901,2.35003804,0.65815925,0.09778215,0.00432821,0.58333025,0.05256125,0.24271980,0.77960722,1.29725726
-2.03201601,2.50207098,0.71266434,0.10494405,0.00405041,0.62897456,0.05573629,0.25874725,0.81349958,1.37476441
-2.02601301,2.65607513,0.76763027,0.11218312,0.00378941,0.67496830,0.05883367,0.27541440,0.84885851,1.45311596
-2.02001001,2.81040832,0.82245383,0.11942055,0.00355221,0.72083573,0.06180516,0.29256675,0.88538845,1.53144017
-2.01400700,2.96331779,0.87650096,0.12657198,0.00334568,0.76607410,0.06460194,0.31002566,0.92273104,1.60881802
-2.00800400,3.11298224,0.92911989,0.13354934,0.00317649,0.81016411,0.06717596,0.32759177,0.96047277,1.68430893
-2.00200100,3.25755925,0.97965562,0.14026298,0.00305107,0.85258132,0.06948126,0.34504961,0.99815519,1.75697920
-1.99599800,3.39523595,1.02746522,0.14662390,0.00297555,0.89280836,0.07147536,0.36217301,1.03528750,1.82593184
-1.98999500,3.52428117,1.07193361,0.15254609,0.00295575,0.93034738,0.07312058,0.37873127,1.07136072,1.89033645
-1.98399200,3.64309667,1.11248912,0.15794895,0.00299715,0.96473242,0.07438524,0.39449576,1.10586303,1.94945779
-1.97798899,3.75026537,1.14861845,0.16275950,0.00310483,0.99554126,0.07524470,0.40924671,1.13829549,2.00268149
