energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.69984992,2.51612714,0.00527844,0.84003954,0.01661752,0.71787696,2.11542967,0.94348875
-5.69384692,2.60088524,0.00578957,0.86347549,0.01662446,0.74189349,2.19264594,0.97338737
-5.68784392,2.69530963,0.00636644,0.88949575,0.01673491,0.76878228,2.28017237,1.00617668
-5.68184092,2.79813361,0.00700834,0.91751918,0.01694245,0.79823698,2.37699612,1.04133811
-5.67583792,2.90790886,0.00771353,0.94692273,0.01723827,0.82988940,2.48192110,1.07830694
-5.66983492,3.02304647,0.00847923,0.97705684,0.01761157,0.86332183,2.59359735,1.11648677
-5.66383192,3.14186128,0.00930168,1.00726159,0.01805004,0.89808046,2.71055429,1.15526492
-5.65782891,3.26261775,0.01017616,1.03688302,0.01854031,0.93368941,2.83123663,1.19402811
-5.65182591,3.38357577,0.01109710,1.06528912,0.01906842,0.96966461,2.95404150,1.23217787
-5.64582291,3.50303434,0.01205817,1.09188474,0.01962027,1.00552721,3.07735540,1.26914511
-5.63981991,3.61937165,0.01305240,1.11612499,0.02018202,1.04081579,3.19958973,1.30440315
-5.63381691,3.73108016,0.01407233,1.13752668,0.02074049,1.07509705,3.31921347,1.33747897
-5.62781391,3.83679550,0.01511011,1.15567737,0.02128340,1.10797466,3.43478214,1.36796202
-5.62181091,3.93531847,0.01615767,1.17024190,0.02179965,1.13909584,3.54496209,1.39551065
-5.61580790,4.02562974,0.01720684,1.18096617,0.02227952,1.16815582,3.64854963,1.41985577
-5.60980490,4.10689737,0.01824951,1.18767834,0.02271471,1.19490002,3.74448486,1.44080202
-5.60380190,4.17847745,0.01927767,1.19028744,0.02309846,1.21912403,3.83186011,1.45822636
-5.59779890,4.23990865,0.02028357,1.18877984,0.02342546,1.24067188,3.90992346,1.47207464
-5.59179590,4.29090175,0.02125978,1.18321371,0.02369189,1.25943263,3.97807792,1.48235625
-5.58579290,4.33132529,0.02219919,1.17371211,0.02389522,1.27533590,4.03587695,1.48913745
-5.57978989,4.36118867,0.02309512,1.16045499,0.02403417,1.28834673,4.08301738,1.49253382
-5.57378689,4.38062405,0.02394127,1.14367059,0.02410854,1.29846008,4.11933041,1.49270216
-5.56778389,4.38986819,0.02473178,1.12362670,0.02411905,1.30569562,4.14477181,1.48983244
-5.56178089,4.38924534,0.02546116,1.10062207,0.02406723,1.31009297,4.15941187,1.48414000
-5.55577789,4.37915184,0.02612436,1.07497838,0.02395528,1.31170779,4.16342587,1.47585833
-5.54977489,4.36004319,0.02671672,1.04703276,0.02378594,1.31060884,4.15708543,1.46523268
-5.54377189,4.33242353,0.02723399,1.01713131,0.02356241,1.30687618,4.14075089,1.45251447
-5.53776888,4.29683776,0.02767239,0.98562336,0.02328826,1.30060041,4.11486481,1.43795656
-5.53176588,4.25386577,0.02802859,0.95285658,0.02296739,1.29188292,4.07994640,1.42180939
-5.52576288,4.20411850,0.02829985,0.91917290,0.02260395,1.28083690,4.03658653,1.40431781
-5.51975988,4.14823530,0.02848402,0.88490502,0.02220237,1.26758890,3.98544299,1.38571849
-5.51375688,4.08688173,0.02857967,0.85037344,0.02176729,1.25228069,3.92723567,1.36623778
-5.50775388,4.02074766,0.02858620,0.81588393,0.02130357,1.23507110,3.86274125,1.34609006
-5.50175088,3.95054496,0.02850388,0.78172519,0.02081629,1.21613763,3.79278717,1.32547625
-5.49574787,3.87700460,0.02833402,0.74816684,0.02031075,1.19567763,3.71824497,1.30458280
-5.48974487,3.80087316,0.02807899,0.71545757,0.01979246,1.17390882,3.64002279,1.28358097
-5.48374187,3.72290878,0.02774232,0.68382355,0.01926712,1.15106924,3.55905748,1.26262659
-5.47773887,3.64387681,0.02732873,0.65346716,0.01874066,1.12741639,3.47630659,1.24186048
-5.47173587,3.56454561,0.02684413,0.62456609,0.01821921,1.10322579,3.39274061,1.22140949
-5.46573287,3.48568279,0.02629559,0.59727296,0.01770910,1.07878902,3.30933597,1.20138841
-5.45972986,3.40805236,0.02569129,0.57171555,0.01721683,1.05441118,3.22706924,1.18190280
-5.45372686,3.33241303,0.02504044,0.54799772,0.01674912,1.03040820,3.14691263,1.16305258
-5.44772386,3.25951774,0.02435311,0.52620095,0.01631284,1.00710375,3.06983118,1.14493645
-5.44172086,3.19011433,0.02364012,0.50638671,0.01591501,0.98482617,2.99678128,1.12765680
-5.43571786,3.12494693,0.02291282,0.48859927,0.01556275,0.96390509,2.92871027,1.11132485
-5.42971486,3.06475759,0.02218289,0.47286912,0.01526324,0.94466807,2.86655664,1.09606563
-5.42371186,3.01028723,0.02146213,0.45921656,0.01502362,0.92743685,2.81124987,1.08202228
-5.41770885,2.96227496,0.02076220,0.44765535,0.01485086,0.91252333,2.76370904,1.06935919
-5.41170585,2.92145497,0.02009442,0.43819610,0.01475165,0.90022506,2.72483927,1.05826350
-5.40570285,2.88854980,0.01946946,0.43084912,0.01473220,0.89082007,2.69552490,1.04894452
-5.39969985,2.86425936,0.01889714,0.42562652,0.01479800,0.88456098,2.67661867,1.04163062
-5.39369685,2.84924523,0.01838621,0.42254326,0.01495361,0.88166837,2.66892618,1.03656364
-5.38769385,2.84410999,0.01794406,0.42161698,0.01520236,0.88232336,2.67318553,1.03399041
-5.38169085,2.84937192,0.01757658,0.42286673,0.01554606,0.88665955,2.69004212,1.03415197
-5.37568784,2.86543589,0.01728792,0.42631023,0.01598474,0.89475466,2.72001933,1.03727050
-5.36968484,2.89256159,0.01708036,0.43196021,0.01651638,0.90662205,2.76348609,1.04353484
-5.36368184,2.93083080,0.01695420,0.43981960,0.01713663,0.92220268,2.82062293,1.05308502
-5.35767884,2.98011567,0.01690764,0.44987626,0.01783870,0.94135806,2.89138830,1.06599710
-5.35167584,3.04005026,0.01693681,0.46209723,0.01861322,0.96386460,2.97548736,1.08226886
-5.34567284,3.11000757,0.01703573,0.47642319,0.01944821,0.98941013,3.07234560,1.10180762
-5.33966983,3.18908430,0.01719643,0.49276341,0.02032917,1.01759300,3.18108935,1.12442100
-5.33366683,3.27609520,0.01740910,0.51099158,0.02123932,1.04792422,3.30053557,1.14981153
-5.32766383,3.36957861,0.01766230,0.53094294,0.02215984,1.07983303,3.42919222,1.17757556
-5.32166083,3.46781398,0.01794322,0.55241304,0.02307030,1.11267597,3.56527078,1.20720715
-5.31565783,3.56885173,0.01823803,0.57515820,0.02394921,1.14574946,3.70671128,1.23810680
-5.30965483,3.67055498,0.01853222,0.59889792,0.02477457,1.17830563,3.85121978,1.26959509
-5.30365183,3.77065185,0.01881107,0.62331905,0.02552453,1.20957091,3.99631736,1.30093060
-5.29764882,3.86679648,0.01906006,0.64808176,0.02617809,1.23876682,4.13939914,1.33133147
-5.29164582,3.95663632,0.01926530,0.67282691,0.02671577,1.26513199,4.27780090,1.35999970
-5.28564282,4.03788257,0.01941398,0.69718451,0.02712027,1.28794464,4.40887077,1.38614687
-5.27963982,4.10838070,0.01949476,0.72078290,0.02737706,1.30654443,4.53004260,1.40902028
-5.27363682,4.16617761,0.01949814,0.74325812,0.02747491,1.32035266,4.63890788,1.42792809
-5.26763382,4.20958233,0.01941675,0.76426312,0.02740628,1.32889004,4.73328300,1.44226227
-5.26163082,4.23721744,0.01924553,0.78347618,0.02716753,1.33179095,4.81126863,1.45151837
-5.25562781,4.24805876,0.01898192,0.80060841,0.02675911,1.32881379,4.87129897,1.45531111
-5.24962481,4.24146189,0.01862585,0.81540979,0.02618549,1.31984684,4.91217860,1.45338533
-5.24362181,4.21717453,0.01817972,0.82767376,0.02545495,1.30490949,4.93310608,1.44562171
-5.23761881,4.17533448,0.01764828,0.83724008,0.02457931,1.28414882,4.93368342,1.43203746
-5.23161581,4.11645422,0.01703838,0.84399620,0.02357347,1.25783195,4.91391217,1.41278204
-5.22561281,4.04139317,0.01635871,0.84787699,0.02245486,1.22633451,4.87417688,1.38812851
-5.21960980,3.95131983,0.01561948,0.84886336,0.02124285,1.19012606,4.81521770,1.35846110
-5.21360680,3.84766610,0.01483207,0.84697976,0.01995811,1.14975305,4.73809431,1.32426000
-5.20760380,3.73207644,0.01400860,0.84229102,0.01862190,1.10582055,4.64414348,1.28608414
-5.20160080,3.60635455,0.01316159,0.83489878,0.01725548,1.05897321,4.53493285,1.24455307
-5.19559780,3.47241020,0.01230358,0.82493783,0.01587949,1.00987666,4.41221321,1.20032871
-5.18959480,3.33220833,0.01144681,0.81257249,0.01451341,0.95919989,4.27787166,1.15409782
-5.18359180,3.18772243,0.01060290,0.79799333,0.01317509,0.90759932,4.13388711,1.10655580
-5.17758879,3.04089336,0.00978263,0.78141411,0.01188044,0.85570500,3.98228954,1.05839224
-5.17158579,2.89359448,0.00899573,0.76306912,0.01064312,0.80410918,3.82512377,1.01027853
-5.16558279,2.74760327,0.00825075,0.74321074,0.00947441,0.75335745,3.66441784,0.96285746
-5.15957979,2.60457922,0.00755496,0.72210699,0.00838314,0.70394233,3.50215586,0.91673479
-5.15357679,2.46604721,0.00691438,0.70003906,0.00737575,0.65629918,3.34025457,0.87247251
-5.14757379,2.33338557,0.00633369,0.67729841,0.00645635,0.61080409,3.18054297,0.83058344
-5.14157079,2.20781761,0.00581637,0.65418345,0.00562689,0.56777342,3.02474376,0.79152671
-5.13556778,2.09040552,0.00536471,0.63099541,0.00488745,0.52746468,2.87445599,0.75570392
-5.12956478,1.98204565,0.00497995,0.60803357,0.00423638,0.49007823,2.73113788,0.72345548
-5.12356178,1.88346428,0.00466237,0.58558959,0.00367064,0.45575964,2.59608952,0.69505700
-5.11755878,1.79521356,0.00441140,0.56394114,0.00318607,0.42460227,2.47043512,0.67071562
-5.11155578,1.71766713,0.00422578,0.54334512,0.00277760,0.39664999,2.35510526,0.65056630
-5.10555278,1.65101596,0.00410361,0.52403042,0.00243955,0.37189992,2.25081950,0.63466824
-5.09954977,1.59526453,0.00404254,0.50619085,0.00216582,0.35030505,2.15807040,0.62300172
-5.09354677,1.55022837,0.00403982,0.48997852,0.00195011,0.33177701,2.07711008,0.61546574
-5.08754377,1.51553373,0.00409244,0.47549795,0.00178609,0.31618879,2.00794059,0.61187687
-5.08154077,1.49062030,0.00419722,0.46280155,0.00166753,0.30337782,1.95030937,0.61196986
-5.07553777,1.47474817,0.00435089,0.45188665,0.00158843,0.29314935,1.90371106,0.61540026
-5.06953477,1.46700955,0.00455021,0.44269437,0.00154312,0.28528046,1.86739649,0.62174955
-5.06353177,1.46634597,0.00479202,0.43511072,0.00152630,0.27952457,1.84038965,0.63053297
-5.05752876,1.47157125,0.00507334,0.42896981,0.00153318,0.27561670,1.82151258,0.64121000
-5.05152576,1.48139996,0.00539145,0.42405924,0.00155942,0.27327946,1.80941821,0.65319762
-5.04552276,1.49448100,0.00574393,0.42012760,0.00160128,0.27222954,1.80263007,0.66588588
-5.03951976,1.50943532,0.00612870,0.41689369,0.00165556,0.27218479,1.79958792,0.67865542
-5.03351676,1.52489663,0.00654410,0.41405715,0.00171971,0.27287152,1.79869753,0.69089637
-5.02751376,1.53955344,0.00698884,0.41131004,0.00179177,0.27403187,1.79838267,0.70202775
-5.02151076,1.55219083,0.00746205,0.40834898,0.00187047,0.27543096,1.79713724,0.71151683
-5.01550775,1.56173012,0.00796318,0.40488707,0.00195517,0.27686353,1.79357519,0.71889725
-5.00950475,1.56726456,0.00849196,0.40066537,0.00204592,0.27815976,1.78647614,0.72378536
-5.00350175,1.56808963,0.00904833,0.39546319,0.00214342,0.27919007,1.77482475,0.72589381
-4.99749875,1.56372621,0.00963230,0.38910695,0.00224900,0.27986860,1.75784192,0.72504188
-4.99149575,1.55393590,0.01024378,0.38147722,0.00236457,0.28015528,1.73500687,0.72116187
-4.98549275,1.53872752,0.01088251,0.37251361,0.00249262,0.28005635,1.70606897,0.71430141
-4.97948974,1.51835471,0.01154780,0.36221763,0.00263605,0.27962335,1.67104930,0.70462145
-4.97348674,1.49330485,0.01223845,0.35065320,0.00279816,0.27895057,1.63023194,0.69239014
-4.96748374,1.46427978,0.01295258,0.33794522,0.00298246,0.27817112,1.58414590,0.67797281
-4.96148074,1.43216953,0.01368746,0.32427619,0.00319257,0.27745183,1.53353874,0.66181864
-4.95547774,1.39802023,0.01443951,0.30988119,0.00343203,0.27698714,1.47934354,0.64444457
-4.94947474,1.36299788,0.01520414,0.29504165,0.00370417,0.27699234,1.42264085,0.62641740
-4.94347174,1.32834961,0.01597585,0.28007806,0.00401186,0.27769628,1.36461766,0.60833466
-4.93746873,1.29536409,0.01674816,0.26534220,0.00435740,0.27933413,1.30652528,0.59080535
-4.93146573,1.26533281,0.01751382,0.25120891,0.00474228,0.28214009,1.24963795,0.57443122
-4.92546273,1.23951360,0.01826485,0.23806801,0.00516706,0.28634055,1.19521392,0.55978929
-4.91945973,1.21909761,0.01899280,0.22631621,0.00563117,0.29214789,1.14446016,0.54741645
-4.91345673,1.20518064,0.01968894,0.21634950,0.00613287,0.29975481,1.09850200,0.53779631
-4.90745373,1.19873944,0.02034453,0.20855583,0.00666911,0.30932966,1.05835808,0.53134884
-4.90145073,1.20061313,0.02095108,0.20330815,0.00723552,0.32101247,1.02492097,0.52842281
-4.89544772,1.21148963,0.02150059,0.20095784,0.00782644,0.33491187,0.99894353,0.52929105
-4.88944472,1.23189690,0.02198585,0.20182837,0.00843496,0.35110279,0.98103032,0.53414824
-4.88344172,1.26219819,0.02240066,0.20620906,0.00905308,0.36962485,0.97163368,0.54311109
-4.87743872,1.30259078,0.02273998,0.21434896,0.00967187,0.39048132,0.97105360,0.55622038
-4.87143572,1.35310728,0.02300013,0.22645070,0.01028167,0.41363867,0.97944051,0.57344437
-4.86543272,1.41361891,0.02317884,0.24266434,0.01087240,0.43902648,0.99680017,0.59468333
-4.85942971,1.48384001,0.02327532,0.26308134,0.01143380,0.46653771,1.02299982,0.61977454
-4.85342671,1.56333331,0.02329023,0.28772867,0.01195582,0.49602933,1.05777508,0.64849751
-4.84742371,1.65151582,0.02322556,0.31656346,0.01242885,0.52732327,1.10073721,0.68057916
-4.84142071,1.74766516,0.02308458,0.34946836,0.01284410,0.56020776,1.15138033,0.71569881
-4.83541771,1.85092665,0.02287161,0.38624798,0.01319388,0.59443912,1.20908896,0.75349291
-4.82941471,1.96032155,0.02259187,0.42662689,0.01347185,0.62974417,1.27314581,0.79355965
-4.82341171,2.07475701,0.02225122,0.47024954,0.01367323,0.66582327,1.34274055,0.83546360
-4.81740870,2.19303838,0.02185600,0.51668239,0.01379499,0.70235422,1.41697973,0.87874074
-4.81140570,2.31388457,0.02141277,0.56541869,0.01383592,0.73899706,1.49489877,0.92290403
-4.80540270,2.43594704,0.02092814,0.61588609,0.01379668,0.77539985,1.57547617,0.96745004
-4.79939970,2.55783281,0.02040857,0.66745711,0.01367977,0.81120541,1.65765065,1.01186670
-4.79339670,2.67813157,0.01986027,0.71946247,0.01348941,0.84605898,1.74034124,1.05564251
-4.78739370,2.79544686,0.01928908,0.77120698,0.01323145,0.87961665,1.82247028,1.09827722
-4.78139070,2.90843056,0.01870041,0.82198768,0.01291311,0.91155430,1.90298918,1.13929395
-4.77538769,3.01582000,0.01809922,0.87111351,0.01254279,0.94157680,1.98090612,1.17825242
-4.76938469,3.11647619,0.01749003,0.91792603,0.01212979,0.96942700,2.05531498,1.21476300
-4.76338169,3.20942177,0.01687693,0.96181998,0.01168404,0.99489419,2.12542429,1.24850101
-4.75737869,3.29387677,0.01626370,1.00226321,0.01121583,1.01782154,2.19058484,1.27922061
-4.75137569,3.36929037,0.01565382,1.03881473,0.01073556,1.03811201,2.25031462,1.30676740
-4.74537269,3.43536662,0.01505059,1.07114003,0.01025347,1.05573246,2.30431952,1.33108924
-4.73936968,3.49208253,0.01445716,1.09902303,0.00977944,1.07071550,2.35250849,1.35224417
-4.73336668,3.53969699,0.01387664,1.12237371,0.00932283,1.08315893,2.39500198,1.37040504
-4.72736368,3.57874941,0.01331208,1.14123111,0.00889229,1.09322263,2.43213258,1.38586014
-4.72136068,3.61004757,0.01276656,1.15576133,0.00849569,1.10112288,2.46443743,1.39900940
-4.71535768,3.63464464,0.01224312,1.16625047,0.00814003,1.10712439,2.49264215,1.41035626
-4.70935468,3.65380582,0.01174481,1.17309274,0.00783137,1.11153024,2.51763650,1.42049492
-4.70335168,3.66896591,0.01127456,1.17677414,0.00757486,1.11467019,2.54044245,1.43009361
-4.69734867,3.68167925,0.01083520,1.17785245,0.00737470,1.11688802,2.56217587,1.43987426
-4.69134567,3.69356429,0.01042934,1.17693423,0.00723416,1.11852830,2.58400309,1.45058935
-4.68534267,3.70624507,0.01005934,1.17465007,0.00715563,1.11992340,2.60709437,1.46299690
-4.67933967,3.72129214,0.00972719,1.17162889,0.00714061,1.12138130,2.63257599,1.47783459
-4.67333667,3.74016562,0.00943452,1.16847275,0.00718973,1.12317473,2.66148321,1.49579418
-4.66733367,3.76416284,0.00918249,1.16573294,0.00730282,1.12553227,2.69471609,1.51749718
-4.66133067,3.79437263,0.00897184,1.16388870,0.00747889,1.12863161,2.73300010,1.54347284
-4.65532766,3.83163824,0.00880285,1.16332921,0.00771615,1.13259537,2.77685328,1.57413939
-4.64932466,3.87653017,0.00867543,1.16433973,0.00801204,1.13748938,2.82656130,1.60978911
-4.64332166,3.92932961,0.00858908,1.16709233,0.00836324,1.14332355,2.88216154,1.65057785
-4.63731866,3.99002292,0.00854309,1.17164150,0.00876574,1.15005492,2.94343663,1.69651924
-4.63131566,4.05830664,0.00853653,1.17792476,0.00921480,1.15759276,3.00991774,1.74748353
-4.62531266,4.13360250,0.00856842,1.18576790,0.00970509,1.16580505,3.08089721,1.80320116
-4.61930965,4.21508094,0.00863780,1.19489468,0.01023072,1.17452613,3.15544980,1.86327037
-4.61330665,4.30169186,0.00874383,1.20494028,0.01078536,1.18356481,3.23246153,1.92716871
-4.60730365,4.39220074,0.00888590,1.21546770,0.01136232,1.19271251,3.31066466,1.99426748
-4.60130065,4.48522847,0.00906363,1.22598653,0.01195474,1.20175105,3.38867717,2.06384866
-4.59529765,4.57929292,0.00927694,1.23597292,0.01255567,1.21045968,3.46504521,2.13512356
-4.58929465,4.67285085,0.00952607,1.24489004,0.01315830,1.21862099,3.53828655,2.20725236
-4.58329165,4.76433845,0.00981145,1.25220813,0.01375606,1.22602582,3.60693352,2.27936409
-4.57728864,4.85220962,0.01013371,1.25742344,0.01434282,1.23247676,3.66957392,2.35057627
-4.57128564,4.93497078,0.01049352,1.26007520,0.01491300,1.23779063,3.72488850,2.42001389
-4.56528264,5.01121191,0.01089150,1.25976038,0.01546172,1.24179991,3.77168412,2.48682711
-4.55927964,5.07963325,0.01132797,1.25614564,0.01598488,1.24435335,3.80892161,2.55020763
-4.55327664,5.13906771,0.01180289,1.24897635,0.01647919,1.24531615,3.83573808,2.60940323
-4.54727364,5.18849894,0.01231560,1.23808265,0.01694225,1.24456977,3.85146329,2.66373047
-4.54127064,5.22707537,0.01286469,1.22338247,0.01737247,1.24201189,3.85563015,2.71258538
-4.53526763,5.25412050,0.01344787,1.20488183,0.01776900,1.23755650,3.84797966,2.75545201
-4.52926463,5.26913951,0.01406180,1.18267256,0.01813170,1.23113447,3.82846056,2.79190893
-4.52326163,5.27182276,0.01470209,1.15692793,0.01846092,1.22269458,3.79722417,2.82163339
-4.51725863,5.26204612,0.01536318,1.12789628,0.01875739,1.21220509,3.75461510,2.84440344
-4.51125563,5.23986845,0.01603845,1.09589334,0.01902203,1.19965572,3.70115812,2.86009773
-4.50525263,5.20552620,0.01672021,1.06129329,0.01925579,1.18506000,3.63754209,2.86869325
-4.49924962,5.15942533,0.01739987,1.02451913,0.01945949,1.16845773,3.56460111,2.87026097
-4.49324662,5.10213050,0.01806806,0.98603247,0.01963365,1.14991736,3.48329369,2.86495956
-4.48724362,5.03435169,0.01871490,0.94632314,0.01977839,1.12953800,3.39468021,2.85302740
-4.48124062,4.95692835,0.01933017,0.90589871,0.01989337,1.10745093,3.29989921,2.83477314
-4.47523762,4.87081137,0.01990363,0.86527413,0.01997774,1.08382031,3.20014296,2.81056514
-4.46923462,4.77704314,0.02042522,0.82496169,0.02003016,1.05884288,3.09663268,2.78082008
-4.46323162,4.67673614,0.02088541,0.78546136,0.02004889,1.03274674,2.99059401,2.74599139
-4.45722861,4.57105059,0.02127541,0.74725158,0.02003184,1.00578884,2.88323311,2.70655757
-4.45122561,4.46117169,0.02158740,0.71078071,0.01997680,0.97825151,2.77571395,2.66301116
-4.44522261,4.34828717,0.02181480,0.67645919,0.01988152,0.95043784,2.66913733,2.61584854
-4.43921961,4.23356562,0.02195236,0.64465255,0.01974397,0.92266620,2.56452211,2.56556086
-4.43321661,4.11813633,0.02199637,0.61567529,0.01956250,0.89526393,2.46278916,2.51262645
-4.42721361,4.00307097,0.02194472,0.58978593,0.01933603,0.86856059,2.36474844,2.45750476
-4.42121061,3.88936775,0.02179694,0.56718318,0.01906421,0.84288073,2.27108955,2.40063183
-4.41520760,3.77793816,0.02155426,0.54800349,0.01874758,0.81853664,2.18237605,2.34241732
-4.40920460,3.66959658,0.02121953,0.53231994,0.01838760,0.79582123,2.09904355,2.28324282
-4.40320160,3.56505276,0.02079718,0.52014263,0.01798676,0.77500122,2.02140172,2.22346132
-4.39719860,3.46490728,0.02029317,0.51142059,0.01754852,0.75631098,1.94963988,2.16339754
-4.39119560,3.36964967,0.01971485,0.50604520,0.01707730,0.73994710,1.88383598,2.10334883
-4.38519260,3.27965920,0.01907087,0.50385505,0.01657832,0.72606398,1.82396858,2.04358646
-4.37918959,3.19520819,0.01837102,0.50464216,0.01605750,0.71477057,1.76993118,1.98435700
-4.37318659,3.11646745,0.01762614,0.50815942,0.01552126,0.70612845,1.72154844,1.92588378
-4.36718359,3.04351393,0.01684796,0.51412903,0.01497631,0.70015127,1.67859347,1.86836816
-4.36118059,2.97634022,0.01604900,0.52225164,0.01442945,0.69680581,1.64080568,1.81199090
-4.35517759,2.91486581,0.01524241,0.53221603,0.01388736,0.69601459,1.60790827,1.75691337
-4.34917459,2.85895002,0.01444186,0.54370885,0.01335639,0.69766002,1.57962494,1.70327900
-4.34317159,2.80840618,0.01366147,0.55642420,0.01284240,0.70159015,1.55569495,1.65121490
-4.33716858,2.76301705,0.01291561,0.57007264,0.01235058,0.70762577,1.53588612,1.60083392
-4.33116558,2.72255083,0.01221887,0.58438927,0.01188542,0.71556870,1.52000528,1.55223712
-4.32516258,2.68677765,0.01158586,0.59914067,0.01145056,0.72521097,1.50790567,1.50551681
-4.31915958,2.65548567,0.01103118,0.61413028,0.01104881,0.73634460,1.49949115,1.46076006
-4.31315658,2.62849626,0.01056916,0.62920206,0.01068217,0.74877133,1.49471692,1.41805259
-4.30715358,2.60567753,0.01021382,0.64424226,0.01035189,0.76231215,1.49358685,1.37748272
