energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.41170585,2.29247326,0.00848332,0.07841209,0.02329825,1.20517874,0.72940212,0.22567955,0.99824640,0.12736788
-5.40570285,2.28869940,0.00900687,0.07987125,0.02459103,1.19985043,0.71727850,0.22556412,0.98820335,0.12791931
-5.39969985,2.28057431,0.00955999,0.08139432,0.02581528,1.19195579,0.70485370,0.22486524,0.97650285,0.12823175
-5.39369685,2.26824737,0.01013761,0.08297509,0.02695680,1.18159512,0.69229496,0.22359268,0.96326746,0.12830977
-5.38769385,2.25190517,0.01073337,0.08460408,0.02800321,1.16889330,0.67975041,0.22176317,0.94862296,0.12816044
-5.38169085,2.23177575,0.01133973,0.08626931,0.02894445,1.15400169,0.66734946,0.21940062,0.93269926,0.12779347
-5.37568784,2.20813219,0.01194818,0.08795716,0.02977317,1.13709933,0.65520396,0.21653619,0.91563134,0.12722133
-5.36968484,2.18129511,0.01254950,0.08965328,0.03048495,1.11839346,0.64341006,0.21320808,0.89755998,0.12645937
-5.36368184,2.15163378,0.01313403,0.09134356,0.03107856,1.09811914,0.63205063,0.20946122,0.87863250,0.12552579
-5.35767884,2.11956557,0.01369204,0.09301508,0.03155593,1.07653796,0.62119802,0.20534664,0.85900311,0.12444165
-5.35167584,2.08555372,0.01421406,0.09465690,0.03192215,1.05393581,0.61091688,0.20092079,0.83883309,0.12323066
-5.34567284,2.05010329,0.01469121,0.09626081,0.03218519,1.03061976,0.60126704,0.19624461,0.81829075,0.12191899
-5.33966983,2.01375546,0.01511560,0.09782179,0.03235562,1.00691416,0.59230619,0.19138252,0.79755106,0.12053490
-5.33366683,1.97708016,0.01548061,0.09933835,0.03244616,0.98315603,0.58409219,0.18640132,0.77679511,0.11910830
-5.32766383,1.94066725,0.01578111,0.10081251,0.03247113,0.95968985,0.57668502,0.18136900,0.75620928,0.11767026
-5.32166083,1.90511647,0.01601376,0.10224969,0.03244586,0.93686194,0.57014811,0.17635356,0.73598411,0.11625233
-5.31565783,1.87102633,0.01617701,0.10365821,0.03238607,0.91501452,0.56454901,0.17142179,0.71631301,0.11488589
-5.30965483,1.83898218,0.01627127,0.10504873,0.03230715,0.89447953,0.55995944,0.16663809,0.69739040,0.11360140
-5.30365183,1.80954372,0.01629876,0.10643338,0.03222361,0.87557234,0.55645447,0.16206335,0.67940971,0.11242765
-5.29764882,1.78323216,0.01626343,0.10782483,0.03214839,0.85858553,0.55411100,0.15775383,0.66256074,0.11139089
-5.29164582,1.76051742,0.01617077,0.10923525,0.03209242,0.84378261,0.55300543,0.15376011,0.64702670,0.11051412
-5.28564282,1.74180548,0.01602748,0.11067524,0.03206411,0.83139209,0.55321062,0.15012621,0.63298071,0.10981629
-5.27963982,1.72742635,0.01584118,0.11215281,0.03206910,0.82160169,0.55479222,0.14688868,0.62058191,0.10931163
-5.27363682,1.71762290,0.01562003,0.11367238,0.03211003,0.81455300,0.55780450,0.14407586,0.60997111,0.10900904
-5.26763382,1.71254092,0.01537232,0.11523402,0.03218650,0.81033668,0.56228581,0.14170721,0.60126632,0.10891160
-5.26163082,1.71222085,0.01510615,0.11683273,0.03229510,0.80898829,0.56825386,0.13979284,0.59455799,0.10901621
-5.25562781,1.71659135,0.01482898,0.11845807,0.03242967,0.81048494,0.57570112,0.13833312,0.58990453,0.10931340
-5.24962481,1.72546526,0.01454739,0.12009390,0.03258153,0.81474295,0.58459047,0.13731848,0.58732795,0.10978729
-5.24362181,1.73853816,0.01426680,0.12171848,0.03273995,0.82161664,0.59485142,0.13672943,0.58681017,0.11041582
-5.23761881,1.75538980,0.01399123,0.12330472,0.03289258,0.83089846,0.60637712,0.13653669,0.58829000,0.11117104
-5.23161581,1.77548859,0.01372328,0.12482076,0.03302600,0.84232047,0.61902240,0.13670163,0.59166126,0.11201968
-5.22561281,1.79819922,0.01346404,0.12623068,0.03312626,0.85555750,0.63260303,0.13717691,0.59677197,0.11292390
-5.21960980,1.82279347,0.01321315,0.12749547,0.03317946,0.87023176,0.64689627,0.13790729,0.60342499,0.11384215
-5.21360680,1.84846406,0.01296894,0.12857409,0.03317222,0.88591913,0.66164299,0.13883070,0.61138009,0.11473017
-5.20760380,1.87434117,0.01272865,0.12942470,0.03309226,0.90215696,0.67655121,0.13987954,0.62035754,0.11554218
-5.20160080,1.89951154,0.01248864,0.13000592,0.03292876,0.91845332,0.69130116,0.14098212,0.63004315,0.11623201
-5.19559780,1.92303939,0.01224467,0.13027810,0.03267270,0.93429738,0.70555161,0.14206426,0.64009470,0.11675432
-5.18959480,1.94398880,0.01199226,0.13020458,0.03231722,0.94917090,0.71894751,0.14305106,0.65014955,0.11706586
-5.18359180,1.96144678,0.01172693,0.12975288,0.03185771,0.96256034,0.73112853,0.14386863,0.65983326,0.11712655
-5.17758879,1.97454649,0.01144453,0.12889581,0.03129194,0.97396924,0.74173830,0.14444599,0.66876887,0.11690062
-5.17158579,1.98248970,0.01114152,0.12761237,0.03062010,0.98293068,0.75043403,0.14471681,0.67658661,0.11635750
-5.16558279,1.98456790,0.01081514,0.12588852,0.02984467,0.98901925,0.75689614,0.14462111,0.68293365,0.11547261
-5.15957979,1.98018138,0.01046364,0.12371781,0.02897038,0.99186216,0.76083753,0.14410686,0.68748355,0.11422802
-5.15357679,1.96885562,0.01008640,0.12110168,0.02800392,0.99114923,0.76201223,0.14313132,0.68994519,0.11261285
-5.14757379,1.95025446,0.00968393,0.11804961,0.02695379,0.98664134,0.76022297,0.14166218,0.69007066,0.11062351
-5.14157079,1.92418963,0.00925797,0.11457909,0.02583001,0.97817703,0.75532750,0.13967845,0.68766215,0.10826378
-5.13556778,1.89062648,0.00881139,0.11071525,0.02464386,0.96567714,0.74724329,0.13717097,0.68257729,0.10554460
-5.12956478,1.84968548,0.00834814,0.10649039,0.02340754,0.94914729,0.73595066,0.13414269,0.67473311,0.10248384
-5.12356178,1.80163986,0.00787312,0.10194323,0.02213397,0.92867805,0.72149392,0.13060855,0.66410822,0.09910578
-5.11755878,1.74690924,0.00739203,0.09711806,0.02083647,0.90444305,0.70398081,0.12659515,0.65074347,0.09544052
-5.11155578,1.68604968,0.00691126,0.09206374,0.01952852,0.87669489,0.68358007,0.12213995,0.63474083,0.09152329
-5.10555278,1.61974065,0.00643771,0.08683248,0.01822354,0.84575923,0.66051738,0.11729039,0.61626087,0.08739364
-5.09954977,1.54876924,0.00597862,0.08147874,0.01693470,0.81202719,0.63506976,0.11210267,0.59551872,0.08309463
-5.09354677,1.47401240,0.00554151,0.07605795,0.01567472,0.77594647,0.60755878,0.10664036,0.57277887,0.07867198
-5.08754377,1.39641778,0.00513397,0.07062528,0.01445580,0.73801135,0.57834277,0.10097296,0.54834898,0.07417315
-5.08154077,1.31698387,0.00476364,0.06523449,0.01328941,0.69875224,0.54780836,0.09517426,0.52257287,0.06964656
-5.07553777,1.23674003,0.00443813,0.05993687,0.01218633,0.65872476,0.51636171,0.08932083,0.49582305,0.06514079
-5.06953477,1.15672709,0.00416492,0.05478024,0.01115650,0.61849906,0.48441966,0.08349045,0.46849297,0.06070380
-5.06353177,1.07797901,0.00395139,0.04980816,0.01020902,0.57864935,0.45240119,0.07776063,0.44098917,0.05638230
-5.05752876,1.00150596,0.00380474,0.04505931,0.00935217,0.53974419,0.42071931,0.07220729,0.41372364,0.05222115
-5.05152576,0.92827927,0.00373201,0.04056700,0.00859334,0.50233750,0.38977373,0.06690355,0.38710649,0.04826283
-5.04552276,0.85921827,0.00374002,0.03635893,0.00793910,0.46696054,0.35994440,0.06191870,0.36153906,0.04454705
-5.03951976,0.79517915,0.00383534,0.03245708,0.00739515,0.43411490,0.33158592,0.05731734,0.33740760,0.04111034
-5.03351676,0.73694582,0.00402424,0.02887785,0.00696638,0.40426642,0.30502308,0.05315865,0.31507753,0.03798577
-5.02751376,0.68522252,0.00431260,0.02563226,0.00665684,0.37784010,0.28054726,0.04949590,0.29488832,0.03520273
-5.02151076,0.64062795,0.00470578,0.02272633,0.00646971,0.35521572,0.25841388,0.04637599,0.27714893,0.03278671
-5.01550775,0.60369069,0.00520848,0.02016162,0.00640733,0.33672422,0.23884053,0.04383915,0.26213384,0.03075917
-5.00950475,0.57484557,0.00582460,0.01793577,0.00647110,0.32264446,0.22200589,0.04191875,0.25007947,0.02913736
-5.00350175,0.55443058,0.00655700,0.01604314,0.00666150,0.31320043,0.20804914,0.04064108,0.24118111,0.02793421
-4.99749875,0.54268434,0.00740730,0.01447545,0.00697796,0.30855865,0.19706979,0.04002528,0.23559010,0.02715820
-4.99149575,0.53974356,0.00837568,0.01322242,0.00741885,0.30882568,0.18912780,0.04008316,0.23341140,0.02681325
-4.98549275,0.54564082,0.00946061,0.01227245,0.00798139,0.31404579,0.18424379,0.04081914,0.23470140,0.02689857
-4.97948974,0.56030234,0.01065873,0.01161312,0.00866160,0.32419874,0.18239948,0.04223009,0.23946600,0.02740858
-4.97348674,0.58354608,0.01196463,0.01123180,0.00945424,0.33919777,0.18353804,0.04430528,0.24765914,0.02833278
-4.96748374,0.61508036,0.01337075,0.01111604,0.01035282,0.35888805,0.18756471,0.04702627,0.25918164,0.02965571
-4.96148074,0.65450326,0.01486733,0.01125400,0.01134955,0.38304566,0.19434739,0.05036687,0.27388072,0.03135692
-4.95547774,0.70130337,0.01644246,0.01163468,0.01243543,0.41137750,0.20371761,0.05429323,0.29155008,0.03341101
-4.94947474,0.75486205,0.01808211,0.01224819,0.01360030,0.44352227,0.21547180,0.05876395,0.31193100,0.03578777
-4.94347174,0.81445799,0.01977038,0.01308588,0.01483297,0.47905294,0.22937312,0.06373037,0.33471428,0.03845241
-4.93746873,0.87927408,0.02148975,0.01414031,0.01612139,0.51748078,0.24515395,0.06913705,0.35954350,0.04136591
-4.93146573,0.94840724,0.02322139,0.01540530,0.01745279,0.55826132,0.26251914,0.07492237,0.38601943,0.04448550
-4.92546273,1.02088112,0.02494561,0.01687580,0.01881400,0.60080223,0.28115030,0.08101937,0.41370583,0.04776529
-4.91945973,1.09566182,0.02664230,0.01854768,0.02019160,0.64447324,0.30071090,0.08735680,0.44213662,0.05115699
-4.91345673,1.17167657,0.02829140,0.02041751,0.02157226,0.68861789,0.32085253,0.09386035,0.47082429,0.05461081
-4.90745373,1.24783470,0.02987344,0.02248228,0.02294296,0.73256702,0.34122193,0.10045403,0.49926949,0.05807643
-4.90145073,1.32305082,0.03136996,0.02473903,0.02429124,0.77565356,0.36146890,0.10706170,0.52697153,0.06150403
-4.89544772,1.39626905,0.03276401,0.02718449,0.02560543,0.81722826,0.38125475,0.11360870,0.55343954,0.06484543
-4.88944472,1.46648777,0.03404047,0.02981463,0.02687481,0.85667568,0.40026103,0.12002348,0.57820387,0.06805515
-4.88344172,1.53278374,0.03518642,0.03262430,0.02808979,0.89343002,0.41819825,0.12623920,0.60082748,0.07109151
-4.87743872,1.59433471,0.03619130,0.03560676,0.02924193,0.92698992,0.43481410,0.13219520,0.62091666,0.07391759
-4.87143572,1.65043931,0.03704705,0.03875328,0.03032405,0.95693168,0.44990088,0.13783838,0.63813089,0.07650211
-4.86543272,1.70053346,0.03774812,0.04205281,0.03133014,0.98292025,0.46330164,0.14312420,0.65219125,0.07882007
-4.85942971,1.74420242,0.03829139,0.04549165,0.03225531,1.00471740,0.47491478,0.14801753,0.66288709,0.08085327
-4.85342671,1.78118770,0.03867600,0.04905320,0.03309569,1.02218669,0.48469655,0.15249306,0.67008063,0.08259055
-4.84742371,1.81138860,0.03890315,0.05271781,0.03384829,1.03529481,0.49266155,0.15653542,0.67370934,0.08402778
-4.84142071,1.83485803,0.03897575,0.05646275,0.03451083,1.04410928,0.49888067,0.16013888,0.67378587,0.08516763
-4.83541771,1.85179287,0.03889819,0.06026220,0.03508160,1.04879249,0.50347690,0.16330675,0.67039560,0.08601907
-4.82941471,1.86251914,0.03867598,0.06408747,0.03555931,1.04959228,0.50661865,0.16605041,0.66369196,0.08659665
-4.82341171,1.86747268,0.03831548,0.06790723,0.03594296,1.04682951,0.50851122,0.16838804,0.65388962,0.08691959
-4.81740870,1.86717633,0.03782360,0.07168793,0.03623176,1.04088314,0.50938641,0.17034322,0.64125595,0.08701075
-4.81140570,1.86221452,0.03720765,0.07539422,0.03642511,1.03217355,0.50949098,0.17194333,0.62610117,0.08689542
-4.80540270,1.85320664,0.03647511,0.07898960,0.03652253,1.02114491,0.50907442,0.17321792,0.60876747,0.08660018
-4.79939970,1.84078048,0.03563360,0.08243696,0.03652378,1.00824731,0.50837655,0.17419710,0.58961786,0.08615165
-4.79339670,1.82554694,0.03469078,0.08569939,0.03642888,0.99391977,0.50761571,0.17491011,0.56902488,0.08557543
-4.78739370,1.80807742,0.03365441,0.08874078,0.03623825,0.97857464,0.50697810,0.17538409,0.54736002,0.08489505
-4.78139070,1.78888477,0.03253240,0.09152670,0.03595283,0.96258434,0.50660874,0.17564307,0.52498395,0.08413121
-4.77538769,1.76840889,0.03133285,0.09402502,0.03557425,0.94627098,0.50660478,0.17570746,0.50223809,0.08330112
-4.76938469,1.74700753,0.03006417,0.09620673,0.03510495,0.92989930,0.50701124,0.17559376,0.47943778,0.08241816
-4.76338169,1.72495261,0.02873514,0.09804658,0.03454833,0.91367317,0.50781972,0.17531479,0.45686711,0.08149176
-4.75737869,1.70243222,0.02735499,0.09952373,0.03390886,0.89773577,0.50896993,0.17488030,0.43477566,0.08052753
-4.75137569,1.67955783,0.02593343,0.10062234,0.03319217,0.88217328,0.51035407,0.17429786,0.41337701,0.07952763
-4.74537269,1.65637639,0.02448059,0.10133206,0.03240506,0.86702172,0.51182387,0.17357419,0.39284889,0.07849139
-4.73936968,1.63288623,0.02300704,0.10164844,0.03155552,0.85227643,0.51319985,0.17271659,0.37333492,0.07741603
-4.73336668,1.60905581,0.02152361,0.10157329,0.03065267,0.83790364,0.51428223,0.17173459,0.35494750,0.07629757
-4.72736368,1.58484405,0.02004129,0.10111485,0.02970669,0.82385308,0.51486312,0.17064158,0.33777165,0.07513176
-4.72136068,1.56022085,0.01857106,0.10028794,0.02872864,0.81007120,0.51473899,0.16945633,0.32186942,0.07391505
-4.71535768,1.53518656,0.01712366,0.09911389,0.02773031,0.79651370,0.51372304,0.16820434,0.30728458,0.07264546
-4.70935468,1.50978893,0.01570941,0.09762045,0.02672400,0.78315695,0.51165655,0.16691881,0.29404712,0.07132339
-4.70335168,1.48413652,0.01433796,0.09584147,0.02572231,0.77000728,0.50841879,0.16564122,0.28217747,0.06995221
-4.69734867,1.45840763,0.01301814,0.09381648,0.02473787,0.75710769,0.50393474,0.16442141,0.27168995,0.06853869
-4.69134567,1.43285390,0.01175775,0.09159014,0.02378308,0.74454146,0.49818047,0.16331707,0.26259542,0.06709311
-4.68534267,1.40779851,0.01056344,0.08921158,0.02286989,0.73243245,0.49118569,0.16239273,0.25490299,0.06562921
-4.67933967,1.38362867,0.00944061,0.08673352,0.02200953,0.72094204,0.48303342,0.16171812,0.24862065,0.06416383
-4.67333667,1.36078293,0.00839335,0.08421145,0.02121234,0.71026283,0.47385700,0.16136613,0.24375488,0.06271627
-4.66733367,1.33973398,0.00742442,0.08170259,0.02048752,0.70060952,0.46383440,0.16141023,0.24030943,0.06130754
-4.66133067,1.32096769,0.00653530,0.07926486,0.01984303,0.69220752,0.45318031,0.16192176,0.23828324,0.05995937
-4.65532766,1.30495995,0.00572622,0.07695584,0.01928550,0.68527997,0.44213650,0.16296690,0.23766787,0.05869311
-4.64932466,1.29215230,0.00499631,0.07483174,0.01882012,0.68003396,0.43096096,0.16460377,0.23844452,0.05752862
-4.64332166,1.28292814,0.00434369,0.07294635,0.01845072,0.67664683,0.41991633,0.16687961,0.24058110,0.05648318
