energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.51375688,0.84905481,0.08763901,0.00000000,0.00592627,0.48511505,0.17851242,0.29188673
-5.50775388,0.87508939,0.09133826,0.00000000,0.00606135,0.49997739,0.17755515,0.30075151
-5.50175088,0.90270563,0.09506541,0.00000000,0.00624939,0.51579147,0.17638023,0.31034494
-5.49574787,0.93175130,0.09880610,0.00000000,0.00649184,0.53245415,0.17506526,0.32062065
-5.48974487,0.96206097,0.10255214,0.00000000,0.00678962,0.54984917,0.17369816,0.33152253
-5.48374187,0.99346488,0.10630273,0.00000000,0.00714314,0.56785219,0.17237608,0.34298741
-5.47773887,1.02579714,0.11006537,0.00000000,0.00755229,0.58633552,0.17120408,0.35494763
-5.47173587,1.05890274,0.11385629,0.00000000,0.00801646,0.60517245,0.17029326,0.36733343
-5.46573287,1.09264301,0.11770036,0.00000000,0.00853444,0.62424094,0.16975854,0.38007502
-5.45972986,1.12689917,0.12163047,0.00000000,0.00910445,0.64342653,0.16971621,0.39310425
-5.45372686,1.16157388,0.12568628,0.00000000,0.00972398,0.66262431,0.17028100,0.40635580
-5.44772386,1.19659058,0.12991252,0.00000000,0.01038981,0.68173996,0.17156304,0.41976779
-5.44172086,1.23189075,0.13435669,0.00000000,0.01109791,0.70068979,0.17366464,0.43328203
-5.43571786,1.26742929,0.13906643,0.00000000,0.01184336,0.71939995,0.17667700,0.44684363
-5.42971486,1.30316822,0.14408665,0.00000000,0.01262040,0.73780483,0.18067698,0.46040029
-5.42371186,1.33906931,0.14945640,0.00000000,0.01342235,0.75584489,0.18572413,0.47390123
-5.41770885,1.37508592,0.15520587,0.00000000,0.01424171,0.77346411,0.19185787,0.48729596
-5.41170585,1.41115482,0.16135350,0.00000000,0.01507023,0.79060729,0.19909534,0.50053291
-5.40570285,1.44718848,0.16790352,0.00000000,0.01589909,0.80721748,0.20742962,0.51355819
-5.39969985,1.48306850,0.17484395,0.00000000,0.01671900,0.82323374,0.21682879,0.52631454
-5.39369685,1.51864071,0.18214522,0.00000000,0.01752055,0.83858949,0.22723573,0.53874067
-5.38769385,1.55371236,0.18975962,0.00000000,0.01829438,0.85321167,0.23856870,0.55077097
-5.38169085,1.58805198,0.19762153,0.00000000,0.01903154,0.86702071,0.25072295,0.56233585
-5.37568784,1.62139179,0.20564857,0.00000000,0.01972379,0.87993158,0.26357306,0.57336260
-5.36968484,1.65343303,0.21374349,0.00000000,0.02036388,0.89185573,0.27697618,0.58377687
-5.36368184,1.68385383,0.22179695,0.00000000,0.02094586,0.90270391,0.29077592,0.59350459
-5.35767884,1.71231944,0.22969098,0.00000000,0.02146530,0.91238979,0.30480688,0.60247442
-5.35167584,1.73849428,0.23730288,0.00000000,0.02191949,0.92083399,0.31889945,0.61062040
-5.34567284,1.76205508,0.24450958,0.00000000,0.02230754,0.92796834,0.33288482,0.61788472
-5.33966983,1.78270450,0.25119208,0.00000000,0.02263042,0.93374015,0.34659995,0.62422042
-5.33366683,1.80018422,0.25723984,0.00000000,0.02289088,0.93811586,0.35989213,0.62959375
-5.32766383,1.81428689,0.26255490,0.00000000,0.02309331,0.94108411,0.37262300,0.63398606
-5.32166083,1.82486591,0.26705541,0.00000000,0.02324350,0.94265769,0.38467189,0.63739495
-5.31565783,1.83184253,0.27067859,0.00000000,0.02334830,0.94287427,0.39593811,0.63983469
-5.30965483,1.83520968,0.27338275,0.00000000,0.02341525,0.94179572,0.40634230,0.64133561
-5.30365183,1.83503229,0.27514841,0.00000000,0.02345217,0.93950603,0.41582667,0.64194270
-5.29764882,1.83144389,0.27597845,0.00000000,0.02346669,0.93610786,0.42435417,0.64171322
-5.29164582,1.82463978,0.27589716,0.00000000,0.02346585,0.93171793,0.43190673,0.64071366
-5.28564282,1.81486712,0.27494848,0.00000000,0.02345562,0.92646145,0.43848269,0.63901603
-5.27963982,1.80241266,0.27319335,0.00000000,0.02344064,0.92046605,0.44409366,0.63669393
-5.27363682,1.78758872,0.27070637,0.00000000,0.02342387,0.91385559,0.44876107,0.63381853
-5.26763382,1.77071861,0.26757203,0.00000000,0.02340640,0.90674426,0.45251270,0.63045475
-5.26163082,1.75212232,0.26388063,0.00000000,0.02338745,0.89923141,0.45537940,0.62665806
-5.25562781,1.73210342,0.25972424,0.00000000,0.02336429,0.89139762,0.45739241,0.62247206
-5.24962481,1.71093820,0.25519275,0.00000000,0.02333245,0.88330219,0.45858133,0.61792702
-5.24362181,1.68886760,0.25037041,0.00000000,0.02328592,0.87498234,0.45897299,0.61303965
-5.23761881,1.66609255,0.24533288,0.00000000,0.02321751,0.86645433,0.45859136,0.60781401
-5.23161581,1.64277286,0.24014500,0.00000000,0.02311920,0.85771619,0.45745833,0.60224368
-5.22561281,1.61902977,0.23485936,0.00000000,0.02298260,0.84875223,0.45559543,0.59631493
-5.21960980,1.59495168,0.22951570,0.00000000,0.02279942,0.83953878,0.45302627,0.59001070
-5.21360680,1.57060253,0.22414110,0.00000000,0.02256193,0.83005080,0.44977939,0.58331524
-5.20760380,1.54603221,0.21875097,0.00000000,0.02226337,0.82026892,0.44589141,0.57621882
-5.20160080,1.52128773,0.21335056,0.00000000,0.02189835,0.81018628,0.44140994,0.56872236
-5.19559780,1.49642441,0.20793710,0.00000000,0.02146313,0.79981468,0.43639610,0.56084149
-5.18959480,1.47151593,0.20250210,0.00000000,0.02095589,0.78918939,0.43092624,0.55260971
-5.18359180,1.44666220,0.19703396,0.00000000,0.02037683,0.77837226,0.42509263,0.54408028
-5.17758879,1.42199439,0.19152037,0.00000000,0.01972820,0.76745273,0.41900298,0.53532677
-5.17158579,1.39767635,0.18595063,0.00000000,0.01901424,0.75654654,0.41277855,0.52644190
-5.16558279,1.37390223,0.18031752,0.00000000,0.01824104,0.74579203,0.40655100,0.51753489
-5.15957979,1.35089012,0.17461883,0.00000000,0.01741629,0.73534416,0.40045794,0.50872719
-5.15357679,1.32887210,0.16885819,0.00000000,0.01654901,0.72536657,0.39463741,0.50014687
-5.14757379,1.30808112,0.16304552,0.00000000,0.01564920,0.71602204,0.38922165,0.49192203
-5.14157079,1.28873565,0.15719676,0.00000000,0.01472744,0.70746191,0.38433033,0.48417347
-5.13556778,1.27102306,0.15133324,0.00000000,0.01379459,0.69981516,0.38006379,0.47700715
-5.12956478,1.25508283,0.14548050,0.00000000,0.01286138,0.69317778,0.37649674,0.47050690
-5.12356178,1.24099097,0.13966689,0.00000000,0.01193805,0.68760319,0.37367264,0.46472781
-5.11755878,1.22874665,0.13392188,0.00000000,0.01103412,0.68309441,0.37159939,0.45969082
-5.11155578,1.21826217,0.12827442,0.00000000,0.01015809,0.67959843,0.37024646,0.45537883
-5.10555278,1.20935724,0.12275128,0.00000000,0.00931728,0.67700344,0.36954388,0.45173462
-5.09954977,1.20175812,0.11737557,0.00000000,0.00851770,0.67513904,0.36938307,0.44866093
-5.09354677,1.19510188,0.11216559,0.00000000,0.00776396,0.67377970,0.36961970,0.44602252
-5.08754377,1.18894597,0.10713400,0.00000000,0.00705929,0.67265128,0.37007837,0.44365044
-5.08154077,1.18278258,0.10228736,0.00000000,0.00640558,0.67144044,0.37055903,0.44134809
-5.07553777,1.17605730,0.09762614,0.00000000,0.00580346,0.66980649,0.37084475,0.43889900
-5.06953477,1.16819101,0.09314509,0.00000000,0.00525246,0.66739507,0.37071056,0.43607577
-5.06353177,1.15860404,0.08883396,0.00000000,0.00475111,0.66385293,0.36993283,0.43264981
-5.05752876,1.14674115,0.08467852,0.00000000,0.00429717,0.65884320,0.36829880,0.42840133
-5.05152576,1.13209618,0.08066181,0.00000000,0.00388778,0.65206014,0.36561576,0.42312911
-5.04552276,1.11423491,0.07676550,0.00000000,0.00351967,0.64324274,0.36171942,0.41665949
-5.03951976,1.09281501,0.07297131,0.00000000,0.00318927,0.63218651,0.35648103,0.40885414
-5.03351676,1.06760206,0.06926232,0.00000000,0.00289296,0.61875274,0.34981299,0.39961627
-5.02751376,1.03848087,0.06562424,0.00000000,0.00262714,0.60287487,0.34167275,0.38889495
-5.02151076,1.00546156,0.06204641,0.00000000,0.00238837,0.58456183,0.33206465,0.37668740
-5.01550775,0.96868030,0.05852265,0.00000000,0.00217347,0.56389801,0.32104001,0.36303915
-5.00950475,0.92839480,0.05505173,0.00000000,0.00197958,0.54104016,0.30869518,0.34804221
-5.00350175,0.88497489,0.05163772,0.00000000,0.00180421,0.51621148,0.29516802,0.33183136
-4.99749875,0.83888900,0.04828994,0.00000000,0.00164528,0.48969316,0.28063289,0.31457880
-4.99149575,0.79068729,0.04502279,0.00000000,0.00150109,0.46181408,0.26529455,0.29648760
-4.98549275,0.74098243,0.04185532,0.00000000,0.00137037,0.43293910,0.24938122,0.27778424
-4.97948974,0.69042916,0.03881067,0.00000000,0.00125220,0.40345677,0.23313731,0.25871075
-4.97348674,0.63970361,0.03591541,0.00000000,0.00114601,0.37376682,0.21681604,0.23951671
-4.96748374,0.58948341,0.03319886,0.00000000,0.00105156,0.34426838,0.20067240,0.22045171
-4.96148074,0.54042946,0.03069233,0.00000000,0.00096886,0.31534905,0.18495657,0.20175835
-4.95547774,0.49317003,0.02842841,0.00000000,0.00089817,0.28737559,0.16990826,0.18366635
-4.94947474,0.44828775,0.02644036,0.00000000,0.00083995,0.26068632,0.15575185,0.16638768
-4.94347174,0.40630973,0.02476148,0.00000000,0.00079481,0.23558549,0.14269266,0.15011306
-4.93746873,0.36770096,0.02342459,0.00000000,0.00076351,0.21233967,0.13091420,0.13500976
-4.93146573,0.33286089,0.02246155,0.00000000,0.00074688,0.19117612,0.12057639,0.12122065
-4.92546273,0.30212286,0.02190282,0.00000000,0.00074586,0.17228299,0.11181477,0.10886454
-4.91945973,0.27575605,0.02177704,0.00000000,0.00076139,0.15581107,0.10474042,0.09803747
-4.91345673,0.25396954,0.02211060,0.00000000,0.00079448,0.14187692,0.09944046,0.08881491
-4.90745373,0.23691767,0.02292714,0.00000000,0.00084611,0.13056689,0.09597912,0.08125460
-4.90145073,0.22470654,0.02424712,0.00000000,0.00091726,0.12194181,0.09439905,0.07539979
-4.89544772,0.21740074,0.02608712,0.00000000,0.00100885,0.11604202,0.09472281,0.07128266
-4.88944472,0.21503004,0.02845929,0.00000000,0.00112176,0.11289234,0.09695443,0.06892769
-4.88344172,0.21759570,0.03137057,0.00000000,0.00125678,0.11250673,0.10108102,0.06835486
-4.87743872,0.22507578,0.03482191,0.00000000,0.00141456,0.11489251,0.10707424,0.06958234
-4.87143572,0.23742956,0.03880753,0.00000000,0.00159566,0.12005376,0.11489183,0.07262873
-4.86543272,0.25460074,0.04331413,0.00000000,0.00180047,0.12799397,0.12447894,0.07751460
-4.85942971,0.27651942,0.04832014,0.00000000,0.00202917,0.13871763,0.13576959,0.08426327
-4.85342671,0.30310291,0.05379524,0.00000000,0.00228179,0.15223091,0.14868805,0.09290084
-4.84742371,0.33425540,0.05969989,0.00000000,0.00255809,0.16854129,0.16315036,0.10345542
-4.84142071,0.36986673,0.06598521,0.00000000,0.00285763,0.18765617,0.17906586,0.11595552
-4.83541771,0.40981035,0.07259315,0.00000000,0.00317968,0.20958068,0.19633891,0.13042780
-4.82941471,0.45394066,0.07945695,0.00000000,0.00352325,0.23431444,0.21487066,0.14689397
-4.82341171,0.50208999,0.08650202,0.00000000,0.00388707,0.26184781,0.23456088,0.16536733
-4.81740870,0.55406540,0.09364722,0.00000000,0.00426960,0.29215736,0.25530984,0.18584863
-4.81140570,0.60964549,0.10080649,0.00000000,0.00466899,0.32520103,0.27702006,0.20832180
-4.80540270,0.66857739,0.10789091,0.00000000,0.00508311,0.36091296,0.29959798,0.23274940
-4.79939970,0.73057427,0.11481104,0.00000000,0.00550953,0.39919840,0.32295524,0.25906825
-4.79339670,0.79531328,0.12147954,0.00000000,0.00594558,0.43992869,0.34700979,0.28718525
-4.78739370,0.86243444,0.12781399,0.00000000,0.00638830,0.48293686,0.37168637,0.31697376
-4.78139070,0.93154037,0.13373978,0.00000000,0.00683452,0.52801385,0.39691661,0.34827065
-4.77538769,1.00219713,0.13919297,0.00000000,0.00728085,0.57490579,0.42263861,0.38087440
-4.76938469,1.07393631,0.14412298,0.00000000,0.00772373,0.62331257,0.44879594,0.41454430
-4.76338169,1.14625844,0.14849504,0.00000000,0.00815947,0.67288784,0.47533625,0.44900106
-4.75737869,1.21863775,0.15229216,0.00000000,0.00858432,0.72324080,0.50220936,0.48392885
-4.75137569,1.29052839,0.15551667,0.00000000,0.00899450,0.77393973,0.52936525,0.51897899
-4.74537269,1.36137185,0.15819100,0.00000000,0.00938631,0.82451744,0.55675169,0.55377516
-4.73936968,1.43060566,0.16035788,0.00000000,0.00975615,0.87447859,0.58431198,0.58792018
-4.73336668,1.49767301,0.16207969,0.00000000,0.01010066,0.92330867,0.61198276,0.62100412
-4.72736368,1.56203294,0.16343698,0.00000000,0.01041677,0.97048450,0.63969206,0.65261357
-4.72136068,1.62317095,0.16452622,0.00000000,0.01070176,1.01548589,0.66735769,0.68234183
-4.71535768,1.68060933,0.16545679,0.00000000,0.01095340,1.05780799,0.69488604,0.70979945
-4.70935468,1.73391694,0.16634724,0.00000000,0.01116992,1.09697399,0.72217133,0.73462494
-4.70335168,1.78271783,0.16732093,0.00000000,0.01135016,1.13254743,0.74909539,0.75649506
-4.69734867,1.82669833,0.16850132,0.00000000,0.01149351,1.16414375,0.77552777,0.77513425
-4.69134567,1.86561220,0.17000682,0.00000000,0.01160001,1.19144056,0.80132637,0.79032287
-4.68534267,1.89928354,0.17194575,0.00000000,0.01167025,1.21418593,0.82633836,0.80190375
-4.67933967,1.92760722,0.17441120,0.00000000,0.01170541,1.23220464,0.85040142,0.80978678
-4.67333667,1.95054689,0.17747648,0.00000000,0.01170714,1.24540184,0.87334525,0.81395139
-4.66733367,1.96813070,0.18119093,0.00000000,0.01167753,1.25376408,0.89499330,0.81444667
-4.66133067,1.98044489,0.18557666,0.00000000,0.01161898,1.25735772,0.91516476,0.81138931
-4.65532766,1.98762581,0.19062620,0.00000000,0.01153414,1.25632479,0.93367688,0.80495922
-4.64932466,1.98985097,0.19630133,0.00000000,0.01142573,1.25087660,0.95034750,0.79539337
-4.64332166,1.98732953,0.20253310,0.00000000,0.01129650,1.24128551,0.96499817,0.78297787
-4.63731866,1.98029323,0.20922327,0.00000000,0.01114908,1.22787532,0.97745764,0.76803890
-4.63131566,1.96898822,0.21624701,0.00000000,0.01098596,1.21101085,0.98756603,0.75093277
-4.62531266,1.95366849,0.22345689,0.00000000,0.01080936,1.19108717,0.99517963,0.73203571
-4.61930965,1.93459138,0.23068810,0.00000000,0.01062128,1.16851925,1.00017636,0.71173375
-4.61330665,1.91201560,0.23776458,0.00000000,0.01042345,1.14373231,1.00246186,0.69041320
-4.60730365,1.88620185,0.24450600,0.00000000,0.01021739,1.11715341,1.00197620,0.66845199
-4.60130065,1.85741604,0.25073512,0.00000000,0.01000446,1.08920464,0.99870083,0.64621237
-4.59529765,1.82593487,0.25628542,0.00000000,0.00978600,1.06029796,0.99266579,0.62403492
-4.58929465,1.79205339,0.26100855,0.00000000,0.00956341,1.03083196,0.98395662,0.60223430
-4.58329165,1.75609388,0.26478119,0.00000000,0.00933828,1.00119029,0.97272081,0.58109642
-4.57728864,1.71841538,0.26751126,0.00000000,0.00911258,0.97174181,0.95917324,0.56087732
-4.57128564,1.67942311,0.26914283,0.00000000,0.00888877,0.94284199,0.94360031,0.54180333
-4.56528264,1.63957686,0.26965987,0.00000000,0.00866990,0.91483536,0.92636231,0.52407257
-4.55927964,1.59939781,0.26908827,0.00000000,0.00845980,0.88805863,0.90789360,0.50785721
-4.55327664,1.55947280,0.26749635,0.00000000,0.00826308,0.86284404,0.88870051,0.49330666
-4.54727364,1.52045576,0.26499361,0.00000000,0.00808521,0.83952256,0.86935651,0.48055091
-4.54127064,1.48306580,0.26172779,0.00000000,0.00793253,0.81842661,0.85049467,0.46970423
-4.53526763,1.44808167,0.25788045,0.00000000,0.00781218,0.79989200,0.83279743,0.46086853
-4.52926463,1.41633281,0.25366114,0.00000000,0.00773206,0.78425879,0.81698372,0.45413649
-4.52326163,1.38868684,0.24930042,0.00000000,0.00770065,0.77187094,0.80379375,0.44959415
-4.51725863,1.36603407,0.24504211,0.00000000,0.00772687,0.76307465,0.79397170,0.44732271
-4.51125563,1.34926940,0.24113494,0.00000000,0.00781986,0.75821527,0.78824698,0.44739964
-4.50525263,1.33927206,0.23782404,0.00000000,0.00798872,0.75763284,0.78731423,0.44989892
-4.49924962,1.33688405,0.23534254,0.00000000,0.00824228,0.76165641,0.79181306,0.45489040
-4.49324662,1.34288762,0.23390369,0.00000000,0.00858881,0.77059706,0.80230777,0.46243831
-4.48724362,1.35798282,0.23369359,0.00000000,0.00903571,0.78473994,0.81926796,0.47259900
-4.48124062,1.38276535,0.23486497,0.00000000,0.00958925,0.80433541,0.84305050,0.48541789
-4.47523762,1.41770566,0.23753214,0.00000000,0.01025432,0.82958954,0.87388355,0.50092585
-4.46923462,1.46312948,0.24176721,0.00000000,0.01103412,0.86065409,0.91185317,0.51913501
-4.46323162,1.51920058,0.24759768,0.00000000,0.01193003,0.89761641,0.95689297,0.54003421
-4.45722861,1.58590594,0.25500551,0.00000000,0.01294133,0.94048927,1.00877739,0.56358423
-4.45122561,1.66304374,0.26392750,0.00000000,0.01406517,0.98920119,1.06711864,0.58971292
-4.44522261,1.75021464,0.27425703,0.00000000,0.01529639,1.04358744,1.13136791,0.61831056
-4.43921961,1.84681646,0.28584699,0.00000000,0.01662757,1.10338216,1.20082065,0.64922549
-4.43321661,1.95204270,0.29851379,0.00000000,0.01804898,1.16821185,1.27462609,0.68226041
-4.42721361,2.06488506,0.31204224,0.00000000,0.01954872,1.23759094,1.35180093,0.71716944
-4.42121061,2.18414038,0.32619119,0.00000000,0.02111283,1.31091949,1.43124675,0.75365630
-4.41520760,2.30842195,0.34069967,0.00000000,0.02272547,1.38748373,1.51177109,0.79137383
-4.40920460,2.43617566,0.35529339,0.00000000,0.02436920,1.46645966,1.59211141,0.82992496
-4.40320160,2.56570089,0.36969148,0.00000000,0.02602523,1.54692009,1.67096169,0.86886556
-4.39719860,2.69517624,0.38361315,0.00000000,0.02767378,1.62784531,1.74700070,0.90770901
-4.39119560,2.82268994,0.39678427,0.00000000,0.02929440,1.70813761,1.81892140,0.94593288
-4.38519260,2.94627466,0.40894371,0.00000000,0.03086641,1.78663941,1.88546071,0.98298753
-4.37918959,3.06394621,0.41984919,0.00000000,0.03236923,1.86215517,1.94542859,1.01830660
-4.37318659,3.17374555,0.42928272,0.00000000,0.03378285,1.93347633,1.99773597,1.05131921
-4.36718359,3.27378306,0.43705545,0.00000000,0.03508818,1.99940899,2.04142039,1.08146374
-4.36118059,3.36228416,0.44301176,0.00000000,0.03626748,2.05880360,2.07566886,1.10820248
-4.35517759,3.43763475,0.44703275,0.00000000,0.03730468,2.11058554,2.09983708,1.13103708
-4.34917459,3.49842531,0.44903877,0.00000000,0.03818577,2.15378587,2.11346461,1.14952399
-4.34317159,3.54349183,0.44899125,0.00000000,0.03889905,2.18757092,2.11628538,1.16328931
-4.33716858,3.57195226,0.44689348,0.00000000,0.03943540,2.21126955,2.10823336,1.17204265
-4.33116558,3.58323670,0.44279059,0.00000000,0.03978849,2.22439706,2.08944309,1.17558901
-4.32516258,3.57711007,0.43676845,0.00000000,0.03995488,2.22667443,2.06024518,1.17383846
-4.31915958,3.55368600,0.42895166,0.00000000,0.03993415,2.21804215,2.02115676,1.16681279
-4.31315658,3.51343091,0.41950061,0.00000000,0.03972886,2.19866762,1.97286737,1.15464888
-4.30715358,3.45715781,0.40860754,0.00000000,0.03934451,2.16894580,1.91622057,1.13759847
