energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.84392196,0.70193279,0.37949120,0.00000000,0.02955750,0.04505263,0.33793565,0.23054254,0.33986216,0.00000000
-5.83791896,0.71022264,0.39350526,0.00000000,0.02811770,0.04457642,0.33702713,0.23634755,0.34120772,0.00000000
-5.83191596,0.71777443,0.40690064,0.00000000,0.02655707,0.04397526,0.33530398,0.24250045,0.34200411,0.00000000
-5.82591296,0.72467312,0.41947352,0.00000000,0.02490408,0.04325952,0.33281223,0.24907016,0.34230850,0.00000000
-5.81990995,0.73100611,0.43101144,0.00000000,0.02318746,0.04243980,0.32959945,0.25613071,0.34217916,0.00000000
-5.81390695,0.73685946,0.44129782,0.00000000,0.02143538,0.04152639,0.32571221,0.26375907,0.34167293,0.00000000
-5.80790395,0.74231607,0.45011781,0.00000000,0.01967469,0.04052898,0.32119473,0.27203349,0.34084366,0.00000000
-5.80190095,0.74745575,0.45726514,0.00000000,0.01793029,0.03945635,0.31608847,0.28103231,0.33974158,0.00000000
-5.79589795,0.75235699,0.46254961,0.00000000,0.01622463,0.03831644,0.31043278,0.29083324,0.33841368,0.00000000
-5.78989495,0.75710013,0.46580495,0.00000000,0.01457728,0.03711631,0.30426640,0.30151296,0.33690481,0.00000000
-5.78389195,0.76177149,0.46689644,0.00000000,0.01300469,0.03586241,0.29762953,0.31314708,0.33525944,0.00000000
-5.77788894,0.76646796,0.46572803,0.00000000,0.01152007,0.03456082,0.29056636,0.32581010,0.33352381,0.00000000
-5.77188594,0.77130164,0.46224837,0.00000000,0.01013338,0.03321758,0.28312769,0.33957552,0.33174822,0.00000000
-5.76588294,0.77640381,0.45645548,0.00000000,0.00885147,0.03183908,0.27537348,0.35451571,0.32998928,0.00000000
-5.75987994,0.78192808,0.44839985,0.00000000,0.00767824,0.03043236,0.26737489,0.37070157,0.32831183,0.00000000
-5.75387694,0.78805195,0.43818550,0.00000000,0.00661495,0.02900546,0.25921588,0.38820180,0.32679043,0.00000000
-5.74787394,0.79497684,0.42596926,0.00000000,0.00566058,0.02756767,0.25099390,0.40708164,0.32551009,0.00000000
-5.74187094,0.80292608,0.41195801,0.00000000,0.00481213,0.02612968,0.24281980,0.42740118,0.32456635,0.00000000
-5.73586793,0.81214104,0.39640411,0.00000000,0.00406510,0.02470370,0.23481681,0.44921291,0.32406450,0.00000000
-5.72986493,0.82287525,0.37959927,0.00000000,0.00341380,0.02330348,0.22711853,0.47255885,0.32411792,0.00000000
-5.72386193,0.83538684,0.36186707,0.00000000,0.00285176,0.02194416,0.21986625,0.49746699,0.32484578,0.00000000
-5.71785893,0.84992946,0.34355453,0.00000000,0.00237206,0.02064213,0.21320543,0.52394733,0.32636993,0.00000000
-5.71185593,0.86674204,0.32502310,0.00000000,0.00196766,0.01941482,0.20728180,0.55198752,0.32881133,0.00000000
-5.70585293,0.88603796,0.30663943,0.00000000,0.00163164,0.01828034,0.20223703,0.58154833,0.33228605,0.00000000
-5.69984992,0.90799394,0.28876634,0.00000000,0.00135745,0.01725719,0.19820441,0.61255908,0.33690106,0.00000000
-5.69384692,0.93273929,0.27175429,0.00000000,0.00113911,0.01636387,0.19530466,0.64491342,0.34275001,0.00000000
-5.68784392,0.96034603,0.25593360,0.00000000,0.00097129,0.01561851,0.19364200,0.67846551,0.34990916,0.00000000
-5.68184092,0.99082029,0.24160767,0.00000000,0.00084949,0.01503849,0.19330088,0.71302709,0.35843369,0.00000000
-5.67583792,1.02409568,0.22904739,0.00000000,0.00077006,0.01464010,0.19434336,0.74836568,0.36835443,0.00000000
-5.66983492,1.06002880,0.21848670,0.00000000,0.00073021,0.01443818,0.19680725,0.78420408,0.37967539,0.00000000
-5.66383192,1.09839745,0.21011942,0.00000000,0.00072808,0.01444583,0.20070526,0.82022161,0.39237192,0.00000000
-5.65782891,1.13890164,0.20409727,0.00000000,0.00076265,0.01467412,0.20602499,0.85605721,0.40638987,0.00000000
-5.65182591,1.18116762,0.20052896,0.00000000,0.00083373,0.01513184,0.21272980,0.89131448,0.42164558,0.00000000
-5.64582291,1.22475498,0.19948036,0.00000000,0.00094186,0.01582529,0.22076062,0.92556881,0.43802685,0.00000000
-5.63981991,1.26916653,0.20097545,0.00000000,0.00108824,0.01675813,0.23003843,0.95837646,0.45539489,0.00000000
-5.63381691,1.31386095,0.20499811,0.00000000,0.00127458,0.01793120,0.24046733,0.98928551,0.47358707,0.00000000
-5.62781391,1.35826765,0.21149440,0.00000000,0.00150302,0.01934247,0.25193814,1.01784824,0.49242051,0.00000000
-5.62181091,1.40180340,0.22037551,0.00000000,0.00177595,0.02098694,0.26433224,1.04363469,0.51169638,0.00000000
-5.61580790,1.44389008,0.23152095,0.00000000,0.00209584,0.02285667,0.27752549,1.06624678,0.53120470,0.00000000
-5.60980490,1.48397295,0.24478218,0.00000000,0.00246511,0.02494080,0.29139210,1.08533247,0.55072943,0.00000000
-5.60380190,1.52153850,0.25998645,0.00000000,0.00288588,0.02722562,0.30580826,1.10059928,0.57005388,0.00000000
-5.59779890,1.55613141,0.27694081,0.00000000,0.00335987,0.02969477,0.32065535,1.11182652,0.58896597,0.00000000
-5.59179590,1.58736952,0.29543635,0.00000000,0.00388813,0.03232936,0.33582258,1.11887561,0.60726333,0.00000000
-5.58579290,1.61495648,0.31525239,0.00000000,0.00447096,0.03510832,0.35120912,1.12169794,0.62475798,0.00000000
-5.57978989,1.63869120,0.33616082,0.00000000,0.00510766,0.03800861,0.36672538,1.12033971,0.64128041,0.00000000
-5.57378689,1.65847389,0.35793031,0.00000000,0.00579649,0.04100562,0.38229371,1.11494350,0.65668304,0.00000000
-5.56778389,1.67430817,0.38033038,0.00000000,0.00653450,0.04407357,0.39784826,1.10574629,0.67084272,0.00000000
-5.56178089,1.68629928,0.40313530,0.00000000,0.00731752,0.04718588,0.41333425,1.09307398,0.68366245,0.00000000
-5.55577789,1.69464839,0.42612759,0.00000000,0.00814015,0.05031563,0.42870656,1.07733243,0.69507213,0.00000000
-5.54977489,1.69964319,0.44910103,0.00000000,0.00899578,0.05343596,0.44392779,1.05899547,0.70502833,0.00000000
-5.54377189,1.70164520,0.47186323,0.00000000,0.00987673,0.05652048,0.45896593,1.03859029,0.71351330,0.00000000
-5.53776888,1.70107437,0.49423745,0.00000000,0.01077438,0.05954363,0.47379175,1.01668070,0.72053307,0.00000000
-5.53176588,1.69839147,0.51606369,0.00000000,0.01167940,0.06248102,0.48837597,0.99384912,0.72611489,0.00000000
-5.52576288,1.69407923,0.53719909,0.00000000,0.01258201,0.06530968,0.50268643,0.97067786,0.73030412,0.00000000
-5.51975988,1.68862279,0.55751745,0.00000000,0.01347228,0.06800822,0.51668538,0.94773062,0.73316068,0.00000000
-5.51375688,1.68249043,0.57690807,0.00000000,0.01434046,0.07055702,0.53032693,0.92553478,0.73475522,0.00000000
-5.50775388,1.67611519,0.59527391,0.00000000,0.01517731,0.07293817,0.54355496,0.90456532,0.73516521,0.00000000
-5.50175088,1.66987823,0.61252918,0.00000000,0.01597445,0.07513556,0.55630131,0.88523087,0.73447103,0.00000000
-5.49574787,1.66409451,0.62859657,0.00000000,0.01672467,0.07713470,0.56848468,0.86786244,0.73275225,0.00000000
-5.48974487,1.65900122,0.64340428,0.00000000,0.01742219,0.07892266,0.58000996,0.85270513,0.73008427,0.00000000
-5.48374187,1.65474946,0.65688308,0.00000000,0.01806288,0.08048789,0.59076841,0.83991314,0.72653531,0.00000000
-5.47773887,1.65139942,0.66896362,0.00000000,0.01864442,0.08182005,0.60063839,0.82954799,0.72216400,0.00000000
-5.47173587,1.64891904,0.67957418,0.00000000,0.01916632,0.08290990,0.60948690,0.82158010,0.71701750,0.00000000
-5.46573287,1.64718630,0.68863914,0.00000000,0.01962994,0.08374915,0.61717184,0.81589334,0.71113033,0.00000000
-5.45972986,1.64599475,0.69607821,0.00000000,0.02003833,0.08433041,0.62354494,0.81229236,0.70452382,0.00000000
-5.45372686,1.64506223,0.70180664,0.00000000,0.02039602,0.08464718,0.62845530,0.81051229,0.69720628,0.00000000
-5.44772386,1.64404213,0.70573639,0.00000000,0.02070877,0.08469393,0.63175356,0.81023020,0.68917379,0.00000000
-5.44172086,1.64253682,0.70777825,0.00000000,0.02098312,0.08446622,0.63329643,0.81107800,0.68041164,0.00000000
-5.43571786,1.64011268,0.70784490,0.00000000,0.02122609,0.08396095,0.63295152,0.81265613,0.67089627,0.00000000
-5.42971486,1.63631605,0.70585465,0.00000000,0.02144463,0.08317656,0.63060230,0.81454737,0.66059763,0.00000000
-5.42371186,1.63068951,0.70173577,0.00000000,0.02164525,0.08211338,0.62615294,0.81633057,0.64948201,0.00000000
-5.41770885,1.62278792,0.69543102,0.00000000,0.02183355,0.08077395,0.61953291,0.81759351,0.63751487,0.00000000
-5.41170585,1.61219350,0.68690230,0.00000000,0.02201387,0.07916335,0.61070101,0.81794470,0.62466398,0.00000000
-5.40570285,1.59852963,0.67613492,0.00000000,0.02218892,0.07728945,0.59964871,0.81702364,0.61090235,0.00000000
-5.39969985,1.58147275,0.66314137,0.00000000,0.02235960,0.07516315,0.58640263,0.81450951,0.59621103,0.00000000
-5.39369685,1.56076214,0.64796428,0.00000000,0.02252484,0.07279855,0.57102592,0.81012793,0.58058163,0.00000000
-5.38769385,1.53620734,0.63067832,0.00000000,0.02268159,0.07021299,0.55361846,0.80365582,0.56401842,0.00000000
-5.38169085,1.50769307,0.61139097,0.00000000,0.02282488,0.06742694,0.53431593,0.79492448,0.54653995,0.00000000
-5.37568784,1.47518160,0.59024205,0.00000000,0.02294805,0.06446384,0.51328754,0.78382079,0.52818005,0.00000000
-5.36968484,1.43871275,0.56740190,0.00000000,0.02304303,0.06134978,0.49073268,0.77028690,0.50898841,0.00000000
-5.36368184,1.39840173,0.54306854,0.00000000,0.02310072,0.05811304,0.46687645,0.75431840,0.48903039,0.00000000
-5.35767884,1.35443484,0.51746353,0.00000000,0.02311144,0.05478362,0.44196440,0.73596137,0.46838639,0.00000000
-5.35167584,1.30706367,0.49082718,0.00000000,0.02306543,0.05139253,0.41625648,0.71530846,0.44715066,0.00000000
-5.34567284,1.25659778,0.46341291,0.00000000,0.02295331,0.04797124,0.39002071,0.69249422,0.42542962,0.00000000
-5.33966983,1.20339649,0.43548134,0.00000000,0.02276662,0.04455090,0.36352658,0.66768990,0.40333987,0.00000000
-5.33366683,1.14785983,0.40729419,0.00000000,0.02249823,0.04116174,0.33703864,0.64109803,0.38100588,0.00000000
-5.32766383,1.09041924,0.37910828,0.00000000,0.02214275,0.03783236,0.31081040,0.61294668,0.35855747,0.00000000
-5.32166083,1.03152806,0.35117002,0.00000000,0.02169684,0.03458919,0.28507883,0.58348382,0.33612719,0.00000000
-5.31565783,0.97165209,0.32371031,0.00000000,0.02115941,0.03145598,0.26005970,0.55297173,0.31384774,0.00000000
-5.30965483,0.91126059,0.29694030,0.00000000,0.02053176,0.02845342,0.23594375,0.52168149,0.29184944,0.00000000
-5.30365183,0.85081763,0.27104799,0.00000000,0.01981756,0.02559884,0.21289394,0.48988780,0.27025779,0.00000000
-5.29764882,0.79077414,0.24619570,0.00000000,0.01902277,0.02290605,0.19104373,0.45786396,0.24919131,0.00000000
-5.29164582,0.73156057,0.22251855,0.00000000,0.01815541,0.02038531,0.17049636,0.42587719,0.22875963,0.00000000
-5.28564282,0.67358045,0.20012381,0.00000000,0.01722530,0.01804336,0.15132518,0.39418435,0.20906179,0.00000000
-5.27963982,0.61720474,0.17909111,0.00000000,0.01624372,0.01588362,0.13357480,0.36302794,0.19018498,0.00000000
-5.27363682,0.56276716,0.15947338,0.00000000,0.01522301,0.01390641,0.11726297,0.33263264,0.17220347,0.00000000
-5.26763382,0.51056043,0.14129850,0.00000000,0.01417613,0.01210927,0.10238312,0.30320226,0.15517800,0.00000000
-5.26163082,0.46083359,0.12457133,0.00000000,0.01311625,0.01048731,0.08890726,0.27491726,0.13915545,0.00000000
-5.25562781,0.41379024,0.10927626,0.00000000,0.01205634,0.00903363,0.07678926,0.24793287,0.12416879,0.00000000
-5.24962481,0.36958796,0.09537986,0.00000000,0.01100880,0.00773967,0.06596813,0.22237780,0.11023743,0.00000000
-5.24362181,0.32833864,0.08283377,0.00000000,0.00998508,0.00659565,0.05637144,0.19835361,0.09736778,0.00000000
-5.23761881,0.29010987,0.07157756,0.00000000,0.00899547,0.00559091,0.04791849,0.17593478,0.08555407,0.00000000
-5.23161581,0.25492727,0.06154151,0.00000000,0.00804885,0.00471430,0.04052337,0.15516944,0.07477948,0.00000000
-5.22561281,0.22277767,0.05264927,0.00000000,0.00715257,0.00395448,0.03409768,0.13608071,0.06501736,0.00000000
-5.21960980,0.19361312,0.04482034,0.00000000,0.00631236,0.00330016,0.02855296,0.11866864,0.05623267,0.00000000
-5.21360680,0.16735549,0.03797233,0.00000000,0.00553236,0.00274037,0.02380278,0.10291278,0.04838355,0.00000000
-5.20760380,0.14390173,0.03202293,0.00000000,0.00481512,0.00226465,0.01976449,0.08877504,0.04142294,0.00000000
-5.20160080,0.12312937,0.02689170,0.00000000,0.00416174,0.00186316,0.01636062,0.07620309,0.03530027,0.00000000
-5.19559780,0.10490243,0.02250158,0.00000000,0.00357202,0.00152681,0.01352005,0.06513387,0.02996315,0.00000000
-5.18959480,0.08907732,0.01878012,0.00000000,0.00304457,0.00124732,0.01117882,0.05549744,0.02535914,0.00000000
-5.18359180,0.07550885,0.01566066,0.00000000,0.00257707,0.00101728,0.00928080,0.04722071,0.02143730,0.00000000
-5.17758879,0.06405599,0.01308312,0.00000000,0.00216640,0.00083018,0.00777820,0.04023135,0.01814985,0.00000000
-5.17158579,0.05458747,0.01099476,0.00000000,0.00180889,0.00068038,0.00663185,0.03446141,0.01545365,0.00000000
-5.16558279,0.04698698,0.00935078,0.00000000,0.00150045,0.00056314,0.00581147,0.02985087,0.01331163,0.00000000
-5.15957979,0.04115804,0.00811476,0.00000000,0.00123678,0.00047457,0.00529589,0.02635092,0.01169403,0.00000000
-5.15357679,0.03702827,0.00725901,0.00000000,0.00101351,0.00041167,0.00507314,0.02392689,0.01057962,0.00000000
-5.14757379,0.03455321,0.00676485,0.00000000,0.00082631,0.00037225,0.00514065,0.02256088,0.00995669,0.00000000
-5.14157079,0.03371949,0.00662276,0.00000000,0.00067101,0.00035495,0.00550532,0.02225391,0.00982392,0.00000000
-5.13556778,0.03454740,0.00683249,0.00000000,0.00054368,0.00035926,0.00618370,0.02302769,0.01019109,0.00000000
-5.12956478,0.03709266,0.00740303,0.00000000,0.00044071,0.00038548,0.00720207,0.02492585,0.01107959,0.00000000
-5.12356178,0.04144752,0.00835249,0.00000000,0.00035879,0.00043475,0.00859657,0.02801462,0.01252271,0.00000000
-5.11755878,0.04774095,0.00970787,0.00000000,0.00029498,0.00050913,0.01041327,0.03238296,0.01456570,0.00000000
-5.11155578,0.05613801,0.01150466,0.00000000,0.00024671,0.00061158,0.01270812,0.03814206,0.01726559,0.00000000
-5.10555278,0.06683816,0.01378630,0.00000000,0.00021174,0.00074606,0.01554697,0.04542411,0.02069063,0.00000000
-5.09954977,0.08007263,0.01660342,0.00000000,0.00018819,0.00091761,0.01900528,0.05438047,0.02491951,0.00000000
-5.09354677,0.09610070,0.02001292,0.00000000,0.00017444,0.00113244,0.02316793,0.06517901,0.03004015,0.00000000
-5.08754377,0.11520492,0.02407677,0.00000000,0.00016917,0.00139806,0.02812864,0.07800084,0.03614818,0.00000000
-5.08154077,0.13768526,0.02886066,0.00000000,0.00017129,0.00172341,0.03398944,0.09303619,0.04334497,0.00000000
-5.07553777,0.16385221,0.03443239,0.00000000,0.00017991,0.00211902,0.04085984,0.11047978,0.05173540,0.00000000
-5.06953477,0.19401907,0.04086006,0.00000000,0.00019428,0.00259720,0.04885585,0.13052549,0.06142517,0.00000000
-5.06353177,0.22849339,0.04821014,0.00000000,0.00021379,0.00317220,0.05809883,0.15336063,0.07251787,0.00000000
-5.05752876,0.26756790,0.05654540,0.00000000,0.00023790,0.00386043,0.06871422,0.17915982,0.08511186,0.00000000
-5.05152576,0.31151110,0.06592276,0.00000000,0.00026614,0.00468065,0.08083001,0.20807874,0.09929687,0.00000000
-5.04552276,0.36055784,0.07639125,0.00000000,0.00029807,0.00565415,0.09457519,0.24024792,0.11515061,0.00000000
-5.03951976,0.41490016,0.08798996,0.00000000,0.00033323,0.00680496,0.11007794,0.27576669,0.13273545,0.00000000
-5.03351676,0.47467866,0.10074624,0.00000000,0.00037116,0.00815989,0.12746381,0.31469765,0.15209519,0.00000000
-5.02751376,0.53997480,0.11467413,0.00000000,0.00041138,0.00974871,0.14685367,0.35706171,0.17325217,0.00000000
-5.02151076,0.61080428,0.12977315,0.00000000,0.00045333,0.01160400,0.16836156,0.40283401,0.19620468,0.00000000
-5.01550775,0.68711177,0.14602742,0.00000000,0.00049644,0.01376115,0.19209238,0.45194070,0.22092501,0.00000000
-5.00950475,0.76876712,0.16340525,0.00000000,0.00054009,0.01625800,0.21813933,0.50425689,0.24735786,0.00000000
-5.00350175,0.85556312,0.18185910,0.00000000,0.00058359,0.01913442,0.24658112,0.55960559,0.27541954,0.00000000
-4.99749875,0.94721474,0.20132604,0.00000000,0.00062625,0.02243171,0.27747887,0.61775778,0.30499769,0.00000000
-4.99149575,1.04335978,0.22172844,0.00000000,0.00066735,0.02619173,0.31087274,0.67843360,0.33595166,0.00000000
-4.98549275,1.14356082,0.24297511,0.00000000,0.00070617,0.03045586,0.34677809,0.74130431,0.36811348,0.00000000
-4.97948974,1.24730813,0.26496249,0.00000000,0.00074198,0.03526366,0.38518139,0.80599526,0.40128936,0.00000000
-4.97348674,1.35402336,0.28757606,0.00000000,0.00077413,0.04065134,0.42603575,0.87208933,0.43526164,0.00000000
-4.96748374,1.46306377,0.31069169,0.00000000,0.00080199,0.04665010,0.46925621,0.93913100,0.46979102,0.00000000
-4.96148074,1.57372685,0.33417688,0.00000000,0.00082502,0.05328418,0.51471497,1.00663072,0.50461917,0.00000000
-4.95547774,1.68525504,0.35789181,0.00000000,0.00084277,0.06056891,0.56223671,1.07406965,0.53947149,0.00000000
-4.94947474,1.79684079,0.38169020,0.00000000,0.00085490,0.06850872,0.61159426,1.14090450,0.57405990,0.00000000
-4.94347174,1.90763170,0.40541980,0.00000000,0.00086119,0.07709520,0.66250496,1.20657272,0.60808592,0.00000000
-4.93746873,2.01673624,0.42892276,0.00000000,0.00086155,0.08630537,0.71462802,1.27049789,0.64124366,0.00000000
-4.93146573,2.12323014,0.45203570,0.00000000,0.00085602,0.09610025,0.76756339,1.33209562,0.67322301,0.00000000
-4.92546273,2.22616387,0.47458988,0.00000000,0.00084479,0.10642381,0.82085227,1.39077989,0.70371307,0.00000000
-4.91945973,2.32457167,0.49641124,0.00000000,0.00082817,0.11720249,0.87397995,1.44597020,0.73240568,0.00000000
-4.91345673,2.41748243,0.51732085,0.00000000,0.00080657,0.12834533,0.92638088,1.49709946,0.75899937,0.00000000
-4.90745373,2.50393278,0.53713568,0.00000000,0.00078056,0.13974482,0.97744653,1.54362301,0.78320369,0.00000000
-4.90145073,2.58298265,0.55566990,0.00000000,0.00075075,0.15127849,1.02653588,1.58502842,0.80474390,0.00000000
-4.89544772,2.65373324,0.57273697,0.00000000,0.00071785,0.16281127,1.07298845,1.62084641,0.82336613,0.00000000
-4.88944472,2.71534721,0.58815241,0.00000000,0.00068265,0.17419862,1.11613987,1.65066239,0.83884292,0.00000000
-4.88344172,2.76707068,0.60173739,0.00000000,0.00064594,0.18529028,1.15533921,1.67412844,0.85097896,0.00000000
-4.87743872,2.80825638,0.61332311,0.00000000,0.00060855,0.19593456,1.18996783,1.69097535,0.85961699,0.00000000
-4.87143572,2.83838681,0.62275572,0.00000000,0.00057130,0.20598309,1.21945882,1.70102407,0.86464347,0.00000000
-4.86543272,2.85709657,0.62990176,0.00000000,0.00053502,0.21529559,1.24331624,1.70419595,0.86599385,0.00000000
-4.85942971,2.86419229,0.63465369,0.00000000,0.00050048,0.22374481,1.26113333,1.70052114,0.86365714,0.00000000
-4.85342671,2.85966910,0.63693533,0.00000000,0.00046842,0.23122097,1.27260866,1.69014450,0.85767926,0.00000000
-4.84742371,2.84372212,0.63670683,0.00000000,0.00043954,0.23763586,1.27755941,1.67332827,0.84816514,0.00000000
-4.84142071,2.81675201,0.63396881,0.00000000,0.00041445,0.24292609,1.27593103,1.65045107,0.83527908,0.00000000
-4.83541771,2.77936361,0.62876539,0.00000000,0.00039371,0.24705546,1.26780252,1.62200292,0.81924321,0.00000000
-4.82941471,2.73235707,0.62118586,0.00000000,0.00037781,0.25001619,1.25338712,1.58857588,0.80033397,0.00000000
-4.82341171,2.67671136,0.61136477,0.00000000,0.00036715,0.25182908,1.23302796,1.55085073,0.77887665,0.00000000
-4.81740870,2.61356045,0.59948036,0.00000000,0.00036206,0.25254237,1.20718908,1.50957959,0.75523793,0.00000000
-4.81140570,2.54416276,0.58575140,0.00000000,0.00036279,0.25222946,1.17644178,1.46556540,0.72981681,0.00000000
-4.80540270,2.46986517,0.57043244,0.00000000,0.00036949,0.25098560,1.14144714,1.41963870,0.70303414,0.00000000
-4.79939970,2.39206299,0.55380778,0.00000000,0.00038223,0.24892369,1.10293552,1.37263293,0.67532133,0.00000000
-4.79339670,2.31215787,0.53618451,0.00000000,0.00040100,0.24616934,1.06168373,1.32535919,0.64710859,0.00000000
-4.78739370,2.23151541,0.51788485,0.00000000,0.00042569,0.24285564,1.01849134,1.27858163,0.61881327,0.00000000
-4.78139070,2.15142485,0.49923833,0.00000000,0.00045608,0.23911769,0.97415689,1.23299477,0.59082898,0.00000000
-4.77538769,2.07306248,0.48057423,0.00000000,0.00049187,0.23508740,0.92945536,1.18920364,0.56351582,0.00000000
-4.76938469,1.99746085,0.46221458,0.00000000,0.00053267,0.23088862,0.88511775,1.14770795,0.53719227,0.00000000
-4.76338169,1.92548512,0.44446816,0.00000000,0.00057798,0.22663305,0.84181372,1.10889082,0.51212914,0.00000000
-4.75737869,1.85781763,0.42762577,0.00000000,0.00062722,0.22241698,0.80013793,1.07301277,0.48854573,0.00000000
-4.75137569,1.79495125,0.41195675,0.00000000,0.00067973,0.21831911,0.76060038,1.04021108,0.46660835,0.00000000
-4.74537269,1.73719158,0.39770713,0.00000000,0.00073476,0.21439936,0.72362114,1.01050458,0.44643115,0.00000000
-4.73936968,1.68466755,0.38509888,0.00000000,0.00079153,0.21069891,0.68952921,0.98380336,0.42807919,0.00000000
-4.73336668,1.63734946,0.37433051,0.00000000,0.00084919,0.20724117,0.65856515,0.95992289,0.41157324,0.00000000
-4.72736368,1.59507298,0.36557840,0.00000000,0.00090688,0.20403371,0.63088712,0.93860165,0.39689619,0.00000000
-4.72136068,1.55756757,0.35899866,0.00000000,0.00096371,0.20107086,0.60657942,0.91952120,0.38400034,0.00000000
-4.71535768,1.52448727,0.35472907,0.00000000,0.00101885,0.19833681,0.58566279,0.90232760,0.37281522,0.00000000
-4.70935468,1.49544188,0.35289063,0.00000000,0.00107148,0.19580901,0.56810568,0.88665288,0.36325534,0.00000000
-4.70335168,1.47002664,0.35358843,0.00000000,0.00112084,0.19346148,0.55383538,0.87213549,0.35522742,0.00000000
-4.69734867,1.44784857,0.35691145,0.00000000,0.00116626,0.19126795,0.54274852,0.85843868,0.34863656,0.00000000
-4.69134567,1.42854794,0.36293096,0.00000000,0.00120719,0.18920451,0.53472001,0.84526579,0.34339117,0.00000000
-4.68534267,1.41181396,0.37169767,0.00000000,0.00124315,0.18725163,0.52961001,0.83237191,0.33940617,0.00000000
-4.67933967,1.39739378,0.38323737,0.00000000,0.00127383,0.18539551,0.52726866,0.81957138,0.33660468,0.00000000
-4.67333667,1.38509483,0.39754541,0.00000000,0.00129902,0.18362857,0.52753830,0.80674104,0.33491780,0.00000000
-4.66733367,1.37478070,0.41458027,0.00000000,0.00131864,0.18194919,0.53025346,0.79381935,0.33428298,0.00000000
-4.66133067,1.36636140,0.43425663,0.00000000,0.00133273,0.18036074,0.53523880,0.78080159,0.33464106,0.00000000
-4.65532766,1.35977899,0.45643857,0.00000000,0.00134145,0.17887004,0.54230544,0.76773199,0.33593227,0.00000000
-4.64932466,1.35499026,0.48093342,0.00000000,0.00134505,0.17748531,0.55124645,0.75469335,0.33809173,0.00000000
-4.64332166,1.35194787,0.50748688,0.00000000,0.00134384,0.17621399,0.56183194,0.74179508,0.34104487,0.00000000
