energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.83191596,10.21735909,0.01812261,0.02309400,0.07661887,0.08195170,0.05884237,9.67898625
-5.82591296,9.93738393,0.01935179,0.02240572,0.07747666,0.08039585,0.05799052,9.40365654
-5.81990995,9.63235846,0.02069394,0.02164962,0.07828577,0.07892674,0.05727231,9.10402499
-5.81390695,9.30702642,0.02215751,0.02083353,0.07905990,0.07757106,0.05670162,8.78463102
-5.80790395,8.96634967,0.02375089,0.01996669,0.07981550,0.07635698,0.05629294,8.45021950
-5.80190095,8.61536175,0.02548204,0.01905936,0.08057085,0.07531284,0.05606066,8.10560175
-5.79589795,8.25902591,0.02735809,0.01812241,0.08134501,0.07446601,0.05601828,7.75552133
-5.78989495,7.90210307,0.02938483,0.01716696,0.08215676,0.07384154,0.05617755,7.40452938
-5.78389195,7.54903378,0.03156623,0.01620395,0.08302357,0.07346102,0.05654766,7.05687380
-5.77788894,7.20383773,0.03390385,0.01524386,0.08396059,0.07334146,0.05713449,6.71640519
-5.77188594,6.87003300,0.03639632,0.01429637,0.08497963,0.07349424,0.05793988,6.38650178
-5.76588294,6.55057632,0.03903877,0.01337016,0.08608842,0.07392435,0.05896098,6.07001457
-5.75987994,6.24782469,0.04182234,0.01247271,0.08728983,0.07462969,0.06018980,5.76923249
-5.75387694,5.96351762,0.04473375,0.01161023,0.08858138,0.07560059,0.06161281,5.48586734
-5.74787394,5.69877885,0.04775498,0.01078754,0.08995489,0.07681965,0.06321074,5.22105677
-5.74187094,5.45413555,0.05086309,0.01000818,0.09139624,0.07826169,0.06495858,4.97538367
-5.73586793,5.22955290,0.05403014,0.00927436,0.09288553,0.07989401,0.06682574,4.74890963
-5.72986493,5.02448163,0.05722337,0.00858713,0.09439724,0.08167690,0.06877641,4.54122011
-5.72386193,4.83791591,0.06040554,0.00794649,0.09590075,0.08356441,0.07077015,4.35147888
-5.71785893,4.66845926,0.06353545,0.00735153,0.09736098,0.08550524,0.07276265,4.17848932
-5.71185593,4.51439609,0.06656870,0.00680058,0.09873929,0.08744402,0.07470665,4.02076026
-5.70585293,4.37376647,0.06945865,0.00629140,0.09999448,0.08932262,0.07655311,3.87657444
-5.69984992,4.24444234,0.07215750,0.00582135,0.10108394,0.09108166,0.07825239,3.74405742
-5.69384692,4.12420296,0.07461754,0.00538749,0.10196501,0.09266216,0.07975559,3.62124541
-5.68784392,4.01080790,0.07679251,0.00498679,0.10259621,0.09400716,0.08101596,3.50615046
-5.68184092,3.90206607,0.07863895,0.00461617,0.10293866,0.09506336,0.08199022,3.39682146
-5.67583792,3.79589895,0.08011755,0.00427266,0.10295736,0.09578273,0.08263992,3.29139985
-5.66983492,3.69039701,0.08119447,0.00395346,0.10262241,0.09612389,0.08293260,3.18816896
-5.66383192,3.58386777,0.08184246,0.00365599,0.10191011,0.09605342,0.08284282,3.08559588
-5.65782891,3.47487475,0.08204184,0.00337795,0.10080381,0.09554683,0.08235304,2.98236521
-5.65182591,3.36226638,0.08178124,0.00311731,0.09929463,0.09458926,0.08145414,2.87740413
-5.64582291,3.24519440,0.08105803,0.00287234,0.09738179,0.09317592,0.08014575,2.76989835
-5.63981991,3.12312160,0.07987854,0.00264161,0.09507283,0.09131216,0.07843624,2.65929893
-5.63381691,2.99581902,0.07825788,0.00242397,0.09238339,0.08901317,0.07634249,2.54532018
-5.62781391,2.86335325,0.07621958,0.00221850,0.08933684,0.08630344,0.07388926,2.42792900
-5.62181091,2.72606446,0.07379480,0.00202450,0.08596355,0.08321585,0.07110846,2.30732661
-5.61580790,2.58453670,0.07102146,0.00184145,0.08230005,0.07979056,0.06803803,2.18392358
-5.60980490,2.43956164,0.06794307,0.00166900,0.07838791,0.07607370,0.06472083,2.05830935
-5.60380190,2.29209760,0.06460743,0.00150687,0.07427255,0.07211588,0.06120326,1.93121789
-5.59779890,2.14322569,0.06106524,0.00135489,0.07000192,0.06797062,0.05753390,1.80349076
-5.59179590,1.99410476,0.05736869,0.00121291,0.06562524,0.06369286,0.05376211,1.67603929
-5.58579290,1.84592712,0.05357005,0.00108081,0.06119163,0.05933737,0.04993675,1.54980729
-5.57978989,1.69987661,0.04972039,0.00095845,0.05674895,0.05495740,0.04610485,1.42573580
-5.57378689,1.55709042,0.04586831,0.00084568,0.05234270,0.05060336,0.04231062,1.30473088
-5.56778389,1.41862589,0.04205900,0.00074231,0.04801504,0.04632180,0.03859444,1.18763563
-5.56178089,1.28543313,0.03833332,0.00064807,0.04380400,0.04215449,0.03499219,1.07520709
-5.55577789,1.15833399,0.03472719,0.00056268,0.03974297,0.03813784,0.03153472,0.96809831
-5.54977489,1.03800745,0.03127114,0.00048578,0.03586019,0.03430242,0.02824751,0.86684608
-5.54377189,0.92498157,0.02799013,0.00041696,0.03217865,0.03067282,0.02515058,0.77186388
-5.53776888,0.81963139,0.02490345,0.00035579,0.02871599,0.02726764,0.02225857,0.68343993
-5.53176588,0.72218220,0.02202494,0.00030177,0.02548466,0.02409971,0.01958094,0.60173982
-5.52576288,0.63271755,0.01936322,0.00025440,0.02249218,0.02117640,0.01712234,0.52681299
-5.51975988,0.55119095,0.01692214,0.00021313,0.01974150,0.01850010,0.01488308,0.45860237
-5.51375688,0.47744038,0.01470128,0.00017745,0.01723149,0.01606881,0.01285970,0.39695642
-5.50775388,0.41120475,0.01269650,0.00014680,0.01495743,0.01387670,0.01104548,0.34164270
-5.50175088,0.35214127,0.01090055,0.00012067,0.01291159,0.01191481,0.00943109,0.29236235
-5.49574787,0.29984316,0.00930367,0.00009855,0.01108376,0.01017163,0.00800517,0.24876468
-5.48974487,0.25385674,0.00789419,0.00007997,0.00946180,0.00863376,0.00675490,0.21046143
-5.48374187,0.21369759,0.00665906,0.00006446,0.00803219,0.00728650,0.00566649,0.17704009
-5.47773887,0.17886521,0.00558437,0.00005162,0.00678047,0.00611433,0.00472566,0.14807607
-5.47173587,0.14885592,0.00465579,0.00004106,0.00569172,0.00510141,0.00391806,0.12314336
-5.46573287,0.12317386,0.00385900,0.00003244,0.00475089,0.00423197,0.00322957,0.10182356
-5.45972986,0.10133997,0.00317993,0.00002546,0.00394315,0.00349063,0.00264661,0.08371333
-5.45372686,0.08289907,0.00260508,0.00001985,0.00325414,0.00286268,0.00215629,0.06843010
-5.44772386,0.06742504,0.00212171,0.00001537,0.00267019,0.00233423,0.00174664,0.05561634
-5.44172086,0.05452437,0.00171794,0.00001182,0.00217843,0.00189239,0.00140662,0.04494236
-5.43571786,0.04383814,0.00138288,0.00000903,0.00176696,0.00152534,0.00112624,0.03610791
-5.42971486,0.03504280,0.00110665,0.00000685,0.00142487,0.00122237,0.00089652,0.02884268
-5.42371186,0.02784986,0.00088040,0.00000516,0.00114228,0.00097390,0.00070953,0.02290595
-5.41770885,0.02200472,0.00069628,0.00000386,0.00091034,0.00077141,0.00055828,0.01808557
-5.41170585,0.01728492,0.00054742,0.00000287,0.00072118,0.00060744,0.00043671,0.01419640
-5.40570285,0.01349793,0.00042783,0.00000212,0.00056791,0.00047552,0.00033963,0.01107838
-5.39969985,0.01047860,0.00033238,0.00000155,0.00044452,0.00037004,0.00026259,0.00859439
-5.39369685,0.00808655,0.00025668,0.00000113,0.00034582,0.00028624,0.00020183,0.00662800
-5.38769385,0.00620346,0.00019703,0.00000082,0.00026739,0.00022010,0.00015422,0.00508120
-5.38169085,0.00473044,0.00015033,0.00000059,0.00020548,0.00016822,0.00011715,0.00387215
-5.37568784,0.00358551,0.00011401,0.00000042,0.00015692,0.00012779,0.00008846,0.00293310
-5.36968484,0.00270127,0.00008593,0.00000030,0.00011909,0.00009649,0.00006640,0.00220839
-5.36368184,0.00202272,0.00006437,0.00000021,0.00008981,0.00007241,0.00004954,0.00165265
-5.35767884,0.00150536,0.00004793,0.00000014,0.00006730,0.00005400,0.00003674,0.00122923
-5.35167584,0.00111343,0.00003546,0.00000010,0.00005011,0.00004002,0.00002708,0.00090868
-5.34567284,0.00081845,0.00002607,0.00000007,0.00003707,0.00002948,0.00001984,0.00066757
-5.33966983,0.00059786,0.00001905,0.00000005,0.00002725,0.00002157,0.00001445,0.00048739
-5.33366683,0.00043400,0.00001383,0.00000003,0.00001990,0.00001569,0.00001045,0.00035362
-5.32766383,0.00031306,0.00000998,0.00000002,0.00001443,0.00001134,0.00000752,0.00025495
-5.32166083,0.00022439,0.00000716,0.00000001,0.00001040,0.00000814,0.00000537,0.00018265
-5.31565783,0.00015981,0.00000510,0.00000001,0.00000745,0.00000581,0.00000382,0.00013003
-5.30965483,0.00011308,0.00000361,0.00000001,0.00000530,0.00000412,0.00000269,0.00009197
-5.30365183,0.00007950,0.00000254,0.00000000,0.00000374,0.00000290,0.00000189,0.00006463
-5.29764882,0.00005553,0.00000177,0.00000000,0.00000263,0.00000203,0.00000132,0.00004513
-5.29164582,0.00003854,0.00000123,0.00000000,0.00000183,0.00000141,0.00000091,0.00003130
-5.28564282,0.00002657,0.00000085,0.00000000,0.00000127,0.00000097,0.00000063,0.00002157
-5.27963982,0.00001820,0.00000058,0.00000000,0.00000087,0.00000067,0.00000043,0.00001477
-5.27363682,0.00001238,0.00000040,0.00000000,0.00000060,0.00000045,0.00000029,0.00001005
-5.26763382,0.00000837,0.00000027,0.00000000,0.00000040,0.00000031,0.00000020,0.00000679
-5.26163082,0.00000562,0.00000018,0.00000000,0.00000027,0.00000021,0.00000013,0.00000455
-5.25562781,0.00000375,0.00000012,0.00000000,0.00000018,0.00000014,0.00000009,0.00000304
-5.24962481,0.00000248,0.00000008,0.00000000,0.00000012,0.00000009,0.00000006,0.00000201
-5.24362181,0.00000163,0.00000005,0.00000000,0.00000008,0.00000006,0.00000004,0.00000132
-5.23761881,0.00000107,0.00000003,0.00000000,0.00000005,0.00000004,0.00000002,0.00000086
-5.23161581,0.00000069,0.00000002,0.00000000,0.00000003,0.00000003,0.00000002,0.00000056
-5.22561281,0.00000045,0.00000001,0.00000000,0.00000002,0.00000002,0.00000001,0.00000036
-5.21960980,0.00000029,0.00000001,0.00000000,0.00000001,0.00000001,0.00000001,0.00000023
-5.21360680,0.00000018,0.00000001,0.00000000,0.00000001,0.00000001,0.00000000,0.00000015
-5.20760380,0.00000012,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000009
-5.20160080,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006
-5.19559780,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004
-5.18959480,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002
-5.18359180,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001
-5.17758879,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000001
-5.17158579,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000001
-5.16558279,0.00000002,0.00000000,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000
-5.15957979,0.00000003,0.00000000,0.00000001,0.00000000,0.00000001,0.00000002,0.00000000
-5.15357679,0.00000005,0.00000000,0.00000001,0.00000000,0.00000001,0.00000003,0.00000000
-5.14757379,0.00000007,0.00000000,0.00000001,0.00000000,0.00000002,0.00000006,0.00000000
-5.14157079,0.00000012,0.00000000,0.00000002,0.00000000,0.00000004,0.00000009,0.00000000
-5.13556778,0.00000018,0.00000000,0.00000004,0.00000000,0.00000006,0.00000014,0.00000000
-5.12956478,0.00000028,0.00000000,0.00000006,0.00000001,0.00000009,0.00000022,0.00000001
-5.12356178,0.00000044,0.00000000,0.00000009,0.00000001,0.00000015,0.00000034,0.00000001
-5.11755878,0.00000068,0.00000000,0.00000014,0.00000002,0.00000023,0.00000052,0.00000002
-5.11155578,0.00000105,0.00000000,0.00000021,0.00000003,0.00000035,0.00000080,0.00000003
-5.10555278,0.00000160,0.00000000,0.00000032,0.00000004,0.00000053,0.00000121,0.00000004
-5.09954977,0.00000241,0.00000000,0.00000048,0.00000006,0.00000079,0.00000183,0.00000006
-5.09354677,0.00000362,0.00000000,0.00000072,0.00000009,0.00000119,0.00000274,0.00000010
-5.08754377,0.00000540,0.00000000,0.00000107,0.00000014,0.00000178,0.00000408,0.00000015
-5.08154077,0.00000800,0.00000000,0.00000158,0.00000020,0.00000263,0.00000603,0.00000023
-5.07553777,0.00001176,0.00000000,0.00000232,0.00000030,0.00000386,0.00000884,0.00000034
-5.06953477,0.00001716,0.00000000,0.00000338,0.00000043,0.00000563,0.00001286,0.00000051
-5.06353177,0.00002487,0.00000000,0.00000488,0.00000063,0.00000816,0.00001859,0.00000076
-5.05752876,0.00003579,0.00000000,0.00000701,0.00000090,0.00001174,0.00002668,0.00000113
-5.05152576,0.00005114,0.00000000,0.00000999,0.00000129,0.00001677,0.00003800,0.00000165
-5.04552276,0.00007257,0.00000000,0.00001413,0.00000182,0.00002378,0.00005375,0.00000241
-5.03951976,0.00010225,0.00000000,0.00001986,0.00000256,0.00003348,0.00007548,0.00000349
-5.03351676,0.00014305,0.00000000,0.00002771,0.00000357,0.00004682,0.00010523,0.00000503
-5.02751376,0.00019874,0.00000000,0.00003838,0.00000494,0.00006501,0.00014566,0.00000719
-5.02151076,0.00027418,0.00000000,0.00005278,0.00000679,0.00008962,0.00020018,0.00001021
-5.01550775,0.00037561,0.00000000,0.00007207,0.00000927,0.00012270,0.00027312,0.00001440
-5.00950475,0.00051097,0.00000000,0.00009771,0.00001257,0.00016681,0.00036998,0.00002018
-5.00350175,0.00069028,0.00000000,0.00013153,0.00001691,0.00022518,0.00049760,0.00002810
-4.99749875,0.00092602,0.00000000,0.00017579,0.00002260,0.00030187,0.00066445,0.00003886
-4.99149575,0.00123363,0.00000000,0.00023327,0.00002998,0.00040183,0.00088088,0.00005338
-4.98549275,0.00163203,0.00000000,0.00030734,0.00003949,0.00053118,0.00115945,0.00007285
-4.97948974,0.00214413,0.00000000,0.00040206,0.00005165,0.00069728,0.00151519,0.00009876
-4.97348674,0.00279743,0.00000000,0.00052223,0.00006707,0.00090894,0.00196589,0.00013300
-4.96748374,0.00362458,0.00000000,0.00067350,0.00008648,0.00117664,0.00253239,0.00017790
-4.96148074,0.00466392,0.00000000,0.00086241,0.00011071,0.00151262,0.00323880,0.00023636
-4.95547774,0.00595998,0.00000000,0.00109648,0.00014071,0.00193107,0.00411261,0.00031194
-4.94947474,0.00756387,0.00000000,0.00138420,0.00017759,0.00244825,0.00518481,0.00040892
-4.94347174,0.00953353,0.00000000,0.00173503,0.00022253,0.00308253,0.00648978,0.00053246
-4.93746873,0.01193382,0.00000000,0.00215939,0.00027687,0.00385440,0.00806510,0.00068864
-4.93146573,0.01483636,0.00000000,0.00266852,0.00034204,0.00478639,0.00995115,0.00088465
-4.92546273,0.01831907,0.00000000,0.00327439,0.00041956,0.00590295,0.01219048,0.00112877
-4.91945973,0.02246536,0.00000000,0.00398943,0.00051100,0.00723010,0.01482699,0.00143053
-4.91345673,0.02736300,0.00000000,0.00482632,0.00061798,0.00879508,0.01790486,0.00180071
-4.90745373,0.03310253,0.00000000,0.00579763,0.00074207,0.01062578,0.02146721,0.00225135
-4.90145073,0.03977524,0.00000000,0.00691538,0.00088480,0.01275011,0.02555453,0.00279571
-4.89544772,0.04747070,0.00000000,0.00819062,0.00104755,0.01519518,0.03020290,0.00344818
-4.88944472,0.05627395,0.00000000,0.00963291,0.00123151,0.01798634,0.03544209,0.00422412
-4.88344172,0.06626224,0.00000000,0.01124974,0.00143762,0.02114619,0.04129343,0.00513962
-4.87743872,0.07750153,0.00000001,0.01304598,0.00166647,0.02469341,0.04776777,0.00621121
-4.87143572,0.09004281,0.00000001,0.01502333,0.00191824,0.02864163,0.05486343,0.00745543
-4.86543272,0.10391833,0.00000002,0.01717976,0.00219267,0.03299819,0.06256431,0.00888843
-4.85942971,0.11913796,0.00000003,0.01950909,0.00248894,0.03776306,0.07083828,0.01052537
-4.85342671,0.13568588,0.00000004,0.02200059,0.00280568,0.04292778,0.07963596,0.01237989
-4.84742371,0.15351764,0.00000006,0.02463872,0.00314093,0.04847458,0.08889002,0.01446341
-4.84142071,0.17255799,0.00000009,0.02740312,0.00349213,0.05437578,0.09851502,0.01678457
-4.83541771,0.19269954,0.00000013,0.03026861,0.00385613,0.06059336,0.10840795,0.01934853
-4.82941471,0.21380249,0.00000020,0.03320556,0.00422928,0.06707898,0.11844956,0.02215642
-4.82341171,0.23569551,0.00000029,0.03618035,0.00460744,0.07377429,0.12850637,0.02520484
-4.81740870,0.25817797,0.00000042,0.03915607,0.00498614,0.08061174,0.13843347,0.02848548
-4.81140570,0.28102351,0.00000061,0.04209350,0.00536067,0.08751571,0.14807804,0.03198492
-4.80540270,0.30398499,0.00000088,0.04495215,0.00572627,0.09440413,0.15728342,0.03568457
-4.79939970,0.32680073,0.00000126,0.04769152,0.00607826,0.10119044,0.16589374,0.03956094
-4.79339670,0.34920191,0.00000180,0.05027248,0.00641227,0.10778598,0.17375879,0.04358603
-4.78739370,0.37092097,0.00000253,0.05265871,0.00672440,0.11410255,0.18073908,0.04772801
-4.78139070,0.39170069,0.00000355,0.05481810,0.00701147,0.12005524,0.18671081,0.05195221
-4.77538769,0.41130372,0.00000494,0.05672414,0.00727116,0.12556536,0.19157053,0.05622223
-4.76938469,0.42952212,0.00000682,0.05835726,0.00750221,0.13056333,0.19523938,0.06050131
-4.76338169,0.44618661,0.00000935,0.05970586,0.00770460,0.13499147,0.19766655,0.06475384
-4.75737869,0.46117513,0.00001273,0.06076730,0.00787963,0.13880656,0.19883195,0.06894694
-4.75137569,0.47442033,0.00001721,0.06154848,0.00803008,0.14198206,0.19874790,0.07305210
-4.74537269,0.48591571,0.00002311,0.06206626,0.00816019,0.14450993,0.19745969,0.07704674
-4.73936968,0.49572005,0.00003080,0.06234746,0.00827574,0.14640185,0.19504514,0.08091570
-4.73336668,0.50396003,0.00004077,0.06242865,0.00838398,0.14768997,0.19161293,0.08465249
-4.72736368,0.51083081,0.00005359,0.06235555,0.00849356,0.14842705,0.18729994,0.08826033
-4.72136068,0.51659455,0.00006995,0.06218219,0.00861443,0.14868593,0.18226770,0.09175290
-4.71535768,0.52157690,0.00009067,0.06196978,0.00875766,0.14855847,0.17669790,0.09515469
-4.70935468,0.52616168,0.00011671,0.06178541,0.00893526,0.14815393,0.17078733,0.09850108
-4.70335168,0.53078369,0.00014919,0.06170052,0.00915995,0.14759687,0.16474238,0.10183800
-4.69734867,0.53592017,0.00018939,0.06178926,0.00944488,0.14702461,0.15877318,0.10522122
-4.69134567,0.54208109,0.00023875,0.06212682,0.00980342,0.14658441,0.15308774,0.10871541
-4.68534267,0.54979851,0.00029892,0.06278769,0.01024879,0.14643045,0.14788620,0.11239281
-4.67933967,0.55961545,0.00037169,0.06384394,0.01079384,0.14672061,0.14335533,0.11633169
-4.67333667,0.57207454,0.00045901,0.06536362,0.01145067,0.14761332,0.13966358,0.12061470
-4.66733367,0.58770674,0.00056300,0.06740919,0.01223041,0.14926436,0.13695662,0.12532693
-4.66133067,0.60702028,0.00068587,0.07003614,0.01314285,0.15182392,0.13535368,0.13055404
-4.65532766,0.63049012,0.00082991,0.07329168,0.01419622,0.15543367,0.13494461,0.13638026
-4.64932466,0.65854805,0.00099747,0.07721371,0.01539688,0.16022420,0.13578784,0.14288633
-4.64332166,0.69157340,0.00119085,0.08182981,0.01674909,0.16631261,0.13790926,0.15014755
-4.63731866,0.72988455,0.00141228,0.08715653,0.01825483,0.17380040,0.14130194,0.15823178
-4.63131566,0.77373112,0.00166382,0.09319878,0.01991357,0.18277156,0.14592677,0.16719748
-4.62531266,0.82328694,0.00194730,0.09994939,0.02172214,0.19329092,0.15171402,0.17709180
-4.61930965,0.87864371,0.00226420,0.10738890,0.02367465,0.20540274,0.15856563,0.18794869
-4.61330665,0.93980544,0.00261563,0.11548545,0.02576243,0.21912947,0.16635827,0.19978710
-4.60730365,1.00668363,0.00300217,0.12419488,0.02797404,0.23447070,0.17494704,0.21260926
-4.60130065,1.07909336,0.00342384,0.13346096,0.03029533,0.25140235,0.18416968,0.22639901
-4.59529765,1.15675029,0.00388003,0.14321587,0.03270960,0.26987602,0.19385118,0.24112042
-4.58929465,1.23926896,0.00436942,0.15338079,0.03519778,0.28981857,0.20380862,0.25671653
-4.58329165,1.32616231,0.00488992,0.16386671,0.03773868,0.31113193,0.21385609,0.27310847
-4.57728864,1.41684297,0.00543873,0.17457543,0.04030938,0.33369327,0.22380957,0.29019498
-4.57128564,1.51062636,0.00601223,0.18540079,0.04288556,0.35735540,0.23349154,0.30785233
-4.56528264,1.60673586,0.00660607,0.19623003,0.04544199,0.38194761,0.24273521,0.32593493
-4.55927964,1.70431037,0.00721521,0.20694544,0.04795300,0.40727698,0.25138822,0.34427650
-4.55327664,1.80241424,0.00783394,0.21742612,0.05039301,0.43313003,0.25931575,0.36269195
-4.54727364,1.90004977,0.00845601,0.22754993,0.05273704,0.45927505,0.26640282,0.38097998
-4.54127064,1.99617207,0.00907474,0.23719557,0.05496128,0.48546480,0.27255588,0.39892642
-4.53526763,2.08970632,0.00968310,0.24624481,0.05704359,0.51143980,0.27770363,0.41630819
-4.52926463,2.17956687,0.01027389,0.25458470,0.05896394,0.53693210,0.28179698,0.43289784
-4.52326163,2.26467802,0.01083986,0.26210983,0.06070490,0.56166947,0.28480839,0.44846861
-4.51725863,2.34399575,0.01137385,0.26872454,0.06225191,0.58537999,0.28673054,0.46279976
-4.51125563,2.41652996,0.01186900,0.27434496,0.06359361,0.60779687,0.28757450,0.47568198
-4.50525263,2.48136628,0.01231880,0.27890095,0.06472195,0.62866344,0.28736755,0.48692285
-4.49924962,2.53768700,0.01271731,0.28233766,0.06563229,0.64773817,0.28615071,0.49635185
-4.49324662,2.58479011,0.01305925,0.28461693,0.06632335,0.66479955,0.28397626,0.50382504
-4.48724362,2.62210594,0.01334014,0.28571818,0.06679705,0.67965068,0.28090519,0.50922896
-4.48124062,2.64921074,0.01355636,0.28563899,0.06705830,0.69212345,0.27700494,0.51248373
-4.47523762,2.66583653,0.01370528,0.28439518,0.06711469,0.70208219,0.27234731,0.51354517
-4.46923462,2.67187709,0.01378533,0.28202046,0.06697612,0.70942659,0.26700667,0.51240584
-4.46323162,2.66738966,0.01379601,0.27856564,0.06665436,0.71409385,0.26105863,0.50909507
-4.45722861,2.65259251,0.01373801,0.27409739,0.06616268,0.71606003,0.25457903,0.50367777
-4.45122561,2.62785833,0.01361316,0.26869664,0.06551539,0.71534048,0.24764326,0.49625241
-4.44522261,2.59370398,0.01342449,0.26245666,0.06472750,0.71198942,0.24032599,0.48694791
-4.43921961,2.55077693,0.01317624,0.25548088,0.06381435,0.70609867,0.23270112,0.47591989
-4.43321661,2.49983918,0.01287383,0.24788053,0.06279142,0.69779562,0.22484201,0.46334635
-4.42721361,2.44174919,0.01252386,0.23977231,0.06167412,0.68724057,0.21682182,0.44942290
-4.42121061,2.37744288,0.01213412,0.23127592,0.06047778,0.67462347,0.20871400,0.43435788
-4.41520760,2.30791423,0.01171349,0.22251192,0.05921767,0.66016040,0.20059278,0.41836750
-4.40920460,2.23419647,0.01127199,0.21359962,0.05790917,0.64408967,0.19253365,0.40167121
-4.40320160,2.15734445,0.01082067,0.20465533,0.05656799,0.62666793,0.18461386,0.38448745
-4.39719860,2.07841880,0.01037161,0.19579095,0.05521048,0.60816635,0.17691272,0.36702994
-4.39119560,1.99847222,0.00993783,0.18711291,0.05385401,0.58886687,0.16951191,0.34950455
-4.38519260,1.91853825,0.00953323,0.17872140,0.05251730,0.56905885,0.16249556,0.33210691
-4.37918959,1.83962252,0.00917250,0.17071010,0.05122082,0.54903586,0.15595022,0.31502060
-4.37318659,1.76269627,0.00887102,0.16316605,0.04998705,0.52909295,0.14996466,0.29841600
-4.36718359,1.68869183,0.00864472,0.15616986,0.04884077,0.50952405,0.14462947,0.28244980
-4.36118059,1.61849965,0.00850991,0.14979607,0.04780909,0.49061969,0.14003643,0.26726481
-4.35517759,1.55296611,0.00848312,0.14411353,0.04692145,0.47266474,0.13627761,0.25299021
-4.34917459,1.49289157,0.00858080,0.13918578,0.04620938,0.45593621,0.13344424,0.23974197
-4.34317159,1.43902783,0.00881910,0.13507127,0.04570609,0.44070085,0.13162525,0.22762333
-4.33716858,1.39207440,0.00921353,0.13182339,0.04544587,0.42721246,0.13090545,0.21672516
-4.33116558,1.35267305,0.00977854,0.12949019,0.04546325,0.41570880,0.13136346,0.20712615
-4.32516258,1.32140010,0.01052714,0.12811371,0.04579205,0.40640805,0.13306927,0.19889270
-4.31915958,1.29875641,0.01147044,0.12772905,0.04646418,0.39950471,0.13608150,0.19207849
-4.31315658,1.28515497,0.01261712,0.12836298,0.04750836,0.39516505,0.14044453,0.18672360
-4.30715358,1.28090653,0.01397296,0.13003231,0.04894880,0.39352217,0.14618542,0.18285335
