energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.57378689,3.54983874,2.00443666,0.97883014,0.05608095,2.03333543,0.35368037,0.00000000
-5.56778389,3.47068211,1.97795388,0.95744638,0.05419478,1.98662748,0.34643749,0.00000000
-5.56178089,3.39599095,1.95507613,0.93782663,0.05219680,1.94331101,0.33926416,0.00000000
-5.55577789,3.32708204,1.93622319,0.92041867,0.05011757,1.90416969,0.33228066,0.00000000
-5.54977489,3.26504043,1.92168254,0.90559498,0.04798789,1.86984061,0.32559125,0.00000000
-5.54377189,3.21069859,1.91160548,0.89364554,0.04583782,1.84080314,0.31928120,0.00000000
-5.53776888,3.16462505,1.90600818,0.88477411,0.04369578,1.81737369,0.31341453,0.00000000
-5.53176588,3.12712312,1.90477738,0.87909789,0.04158784,1.79970667,0.30803258,0.00000000
-5.52576288,3.09823950,1.90768092,0.87665081,0.03953708,1.78780143,0.30315355,0.00000000
-5.51975988,3.07778272,1.91438292,0.87738990,0.03756308,1.78151506,0.29877290,0.00000000
-5.51375688,3.06535047,1.92446315,0.88120481,0.03568170,1.78058045,0.29486486,0.00000000
-5.50775388,3.06036498,1.93744021,0.88792960,0.03390489,1.78462889,0.29138469,0.00000000
-5.50175088,3.06211490,1.95279765,0.89735665,0.03224079,1.79321636,0.28827201,0.00000000
-5.49574787,3.06980184,1.97001220,0.90925157,0.03069390,1.80585224,0.28545463,0.00000000
-5.48974487,3.08258962,1.98858289,0.92336870,0.02926545,1.82202928,0.28285311,0.00000000
-5.48374187,3.09965374,2.00805980,0.93946610,0.02795381,1.84125322,0.28038553,0.00000000
-5.47773887,3.12022880,2.02807105,0.95731942,0.02675502,1.86307073,0.27797247,0.00000000
-5.47173587,3.14365121,2.04834655,0.97673373,0.02566333,1.88709404,0.27554179,0.00000000
-5.46573287,3.16939509,2.06873711,0.99755258,0.02467174,1.91302108,0.27303304,0.00000000
-5.45972986,3.19709911,2.08922777,1.01966392,0.02377258,1.94064974,0.27040129,0.00000000
-5.45372686,3.22658281,2.10994405,1.04300232,0.02295795,1.96988548,0.26762006,0.00000000
-5.44772386,3.25785125,2.13115072,1.06754730,0.02222016,2.00074171,0.26468334,0.00000000
-5.44172086,3.29108746,2.15324258,1.09331805,0.02155205,2.03333273,0.26160643,0.00000000
-5.43571786,3.32663318,2.17672737,1.12036457,0.02094723,2.06785957,0.25842564,0.00000000
-5.42971486,3.36495860,2.20220154,1.14875610,0.02040021,2.10458951,0.25519680,0.00000000
-5.42371186,3.40662308,2.23031984,1.17856728,0.01990651,2.14383035,0.25199277,0.00000000
-5.41770885,3.45222898,2.26176028,1.20986331,0.01946259,2.18590111,0.24889986,0.00000000
-5.41170585,3.50237158,2.29718639,1.24268497,0.01906578,2.23110091,0.24601360,0.00000000
-5.40570285,3.55758819,2.33720884,1.27703477,0.01871421,2.27967821,0.24343397,0.00000000
-5.39969985,3.61830994,2.38234880,1.31286528,0.01840660,2.33180238,0.24126037,0.00000000
-5.39369685,3.68481942,2.43300539,1.35007071,0.01814217,2.38753981,0.23958659,0.00000000
-5.38769385,3.75721729,2.48942919,1.38848257,0.01792044,2.44683630,0.23849623,0.00000000
-5.38169085,3.83540045,2.55170405,1.42787010,0.01774119,2.50950737,0.23805854,0.00000000
-5.37568784,3.91905364,2.61973835,1.46794576,0.01760434,2.57523752,0.23832525,0.00000000
-5.36968484,4.00765565,2.69326690,1.50837588,0.01750993,2.64358896,0.23932832,0.00000000
-5.36368184,4.10050031,2.77186368,1.54879604,0.01745814,2.71401995,0.24107883,0.00000000
-5.35767884,4.19673161,2.85496519,1.58883069,0.01744936,2.78591190,0.24356710,0.00000000
-5.35167584,4.29539135,2.94190341,1.62811592,0.01748424,2.85860418,0.24676397,0.00000000
-5.34567284,4.39547678,3.03194667,1.66632433,0.01756386,2.93143486,0.25062317,0.00000000
-5.33966983,4.49600504,3.12434633,1.70319041,0.01768984,3.00378504,0.25508465,0.00000000
-5.33366683,4.59608085,3.21838655,1.73853513,0.01786445,3.07512445,0.26007859,0.00000000
-5.32766383,4.69496313,3.31343427,1.77228796,0.01809073,3.14505536,0.26553000,0.00000000
-5.32166083,4.79212662,3.40898618,1.80450506,0.01837257,3.21335221,0.27136340,0.00000000
-5.31565783,4.88731430,3.50470973,1.83538216,0.01871476,3.27999426,0.27750751,0.00000000
-5.30965483,4.98057718,3.60047519,1.86526099,0.01912296,3.34518885,0.28389953,0.00000000
-5.30365183,5.07229831,3.69637653,1.89462864,0.01960364,3.40938340,0.29048872,0.00000000
-5.29764882,5.16319872,3.79273900,1.92410912,0.02016397,3.47326475,0.29723922,0.00000000
-5.29164582,5.25432425,3.89011239,1.95444726,0.02081161,3.53774502,0.30413176,0.00000000
-5.28564282,5.34701271,3.98924959,1.98648514,0.02155451,3.60393408,0.31116421,0.00000000
-5.27963982,5.44284242,4.09107075,2.02113188,0.02240060,3.67309919,0.31835096,0.00000000
-5.27363682,5.54356380,4.19661460,2.05932768,0.02335755,3.74661320,0.32572114,0.00000000
-5.26763382,5.65101705,4.30697879,2.10200380,0.02443234,3.82589348,0.33331574,0.00000000
-5.26163082,5.76703929,4.42325222,2.15003990,0.02563104,3.91233401,0.34118378,0.00000000
-5.25562781,5.89336578,4.54644270,2.20422067,0.02695838,4.00723376,0.34937792,0.00000000
-5.24962481,6.03152966,4.67740364,2.26519378,0.02841747,4.11172474,0.35794945,0.00000000
-5.24362181,6.18276533,4.81676369,2.33343095,0.03000949,4.22670299,0.36694321,0.00000000
-5.23761881,6.34792027,4.96486327,2.40919411,0.03173344,4.35276616,0.37639269,0.00000000
-5.23161581,6.52737973,5.12170158,2.49250833,0.03358585,4.49016057,0.38631542,0.00000000
-5.22561281,6.72100844,5.28689706,2.58314282,0.03556068,4.63874076,0.39670909,0.00000000
-5.21960980,6.92811238,5.45966398,2.68060131,0.03764908,4.79794364,0.40754865,0.00000000
-5.21360680,7.14742299,5.63880669,2.78412222,0.03983939,4.96677884,0.41878435,0.00000000
-5.20760380,7.37710501,5.82273223,2.89268914,0.04211703,5.14383612,0.43034111,0.00000000
-5.20160080,7.61478816,6.00948128,3.00505128,0.04446459,5.32730988,0.44211909,0.00000000
-5.19559780,7.85762154,6.19677603,3.11975341,0.04686187,5.51504010,0.45399554,0.00000000
-5.18959480,8.10234889,6.38208333,3.23517402,0.04928610,5.70456812,0.46582788,0.00000000
-5.18359180,8.34540161,6.56269004,3.34957061,0.05171210,5.89320521,0.47745782,0.00000000
-5.17758879,8.58300596,6.73578742,3.46113015,0.05411267,6.07811122,0.48871639,0.00000000
-5.17158579,8.81129985,6.89856086,3.56802282,0.05645894,6.25638006,0.49942965,0.00000000
-5.16558279,9.02645482,7.04828090,3.66845708,0.05872089,6.42512876,0.50942485,0.00000000
-5.15957979,9.22479805,7.18239176,3.76073382,0.06086790,6.58158650,0.51853676,0.00000000
-5.15357679,9.40292992,7.29859380,3.84329754,0.06286939,6.72318023,0.52661382,0.00000000
-5.14757379,9.55783235,7.39491645,3.91478284,0.06469554,6.84761366,0.53352402,0.00000000
-5.14157079,9.68696431,7.46977929,3.97405426,0.06631808,6.95293684,0.53916003,0.00000000
-5.13556778,9.78834086,7.52203903,4.02023849,0.06771102,7.03760386,0.54344358,0.00000000
-5.12956478,9.86059345,7.55102129,4.05274765,0.06885151,7.10051708,0.54632868,0.00000000
-5.12356178,9.90300966,7.55653674,4.07129326,0.06972056,7.14105654,0.54780375,0.00000000
-5.11755878,9.91555169,7.53888173,4.07589069,0.07030380,7.15909424,0.54789240,0.00000000
-5.11155578,9.89885361,7.49882449,4.06685432,0.07059201,7.15499325,0.54665294,0.00000000
-5.10555278,9.85419842,7.43757814,4.04478399,0.07058169,7.12959239,0.54417657,0.00000000
-5.09954977,9.78347626,7.35676267,4.01054375,0.07027531,7.08417779,0.54058436,0.00000000
-5.09354677,9.68912636,7.25835774,3.96523399,0.06968151,7.02044269,0.53602313,0.00000000
-5.08754377,9.57406507,7.14464884,3.91015842,0.06881501,6.94043766,0.53066040,0.00000000
-5.08154077,9.44160317,7.01816891,3.84678725,0.06769634,6.84651315,0.52467863,0.00000000
-5.07553777,9.29535547,6.88163764,3.77671815,0.06635139,6.74125663,0.51826901,0.00000000
-5.06953477,9.13914589,6.73790038,3.70163627,0.06481076,6.62742649,0.51162497,0.00000000
-5.06353177,8.97691112,6.58986819,3.62327472,0.06310892,6.50788462,0.50493575,0.00000000
-5.05752876,8.81260546,6.44046038,3.54337657,0.06128326,6.38552975,0.49838030,0.00000000
-5.05152576,8.65010944,6.29255036,3.46365918,0.05937304,6.26323298,0.49212159,0.00000000
-5.04552276,8.49314429,6.14891542,3.38578159,0.05741831,6.14377686,0.48630179,0.00000000
-5.03951976,8.34519390,6.01219079,3.31131531,0.05545880,6.02979922,0.48103819,0.00000000
-5.03351676,8.20943545,5.88482780,3.24171868,0.05353286,5.92374246,0.47642026,0.00000000
-5.02751376,8.08867980,5.76905635,3.17831480,0.05167656,5.82780878,0.47250771,0.00000000
-5.02151076,7.98532182,5.66685118,3.12227289,0.04992278,5.74392182,0.46932972,0.00000000
-5.01550775,7.90130119,5.57990200,3.07459276,0.04830059,5.67369477,0.46688523,0.00000000
-5.00950475,7.83807339,5.50958730,3.03609218,0.04683472,5.61840510,0.46514425,0.00000000
-5.00350175,7.79659085,5.45695173,3.00739677,0.04554530,5.57897574,0.46405008,0.00000000
-4.99749875,7.77729391,5.42268747,2.98893234,0.04444766,5.55596282,0.46352230,0.00000000
-4.99149575,7.78011128,5.40711979,2.98091947,0.04355240,5.54954983,0.46346043,0.00000000
-4.98549275,7.80446961,5.41019739,2.98337040,0.04286563,5.55954820,0.46374792,0.00000000
-4.97948974,7.84931197,5.43148824,2.99608834,0.04238918,5.58540428,0.46425651,0.00000000
-4.97348674,7.91312486,5.47018168,3.01866961,0.04212111,5.62621288,0.46485070,0.00000000
-4.96748374,7.99397354,5.52509756,3.05050872,0.04205608,5.68073717,0.46539213,0.00000000
-4.96148074,8.08954529,5.59470314,3.09080711,0.04218587,5.74743518,0.46574384,0.00000000
-4.95547774,8.19720038,5.67713837,3.13858564,0.04249985,5.82449260,0.46577423,0.00000000
-4.94947474,8.31403010,5.77024978,3.19270140,0.04298540,5.90986181,0.46536074,0.00000000
-4.94347174,8.43692117,5.87163300,3.25186891,0.04362826,6.00130661,0.46439304,0.00000000
-4.93746873,8.56262564,5.97868350,3.31468567,0.04441286,6.09645211,0.46277582,0.00000000
-4.93146573,8.68783497,6.08865466,3.37966197,0.04532251,6.19283875,0.46043111,0.00000000
-4.92546273,8.80925677,6.19872181,3.44525422,0.04633962,6.28797951,0.45730010,0.00000000
-4.91945973,8.92369224,6.30605063,3.50990126,0.04744571,6.37941859,0.45334449,0.00000000
-4.91345673,9.02811233,6.40786760,3.57206242,0.04862152,6.46479019,0.44854732,0.00000000
-4.90745373,9.11973013,6.50153033,3.63025615,0.04984705,6.54187540,0.44291336,0.00000000
-4.90145073,9.19606718,6.58459498,3.68309774,0.05110154,6.60865533,0.43646891,0.00000000
-4.89544772,9.25501131,6.65487844,3.72933473,0.05236357,6.66335867,0.42926121,0.00000000
-4.88944472,9.29486376,6.71051259,3.76787841,0.05361114,6.70450178,0.42135726,0.00000000
-4.88344172,9.31437370,6.74998874,3.79783007,0.05482186,6.73091991,0.41284215,0.00000000
-4.87743872,9.31275888,6.77219037,3.81850100,0.05597313,6.74178829,0.40381700,0.00000000
-4.87143572,9.28971145,6.77641306,3.82942509,0.05704251,6.73663241,0.39439636,0.00000000
-4.86543272,9.24538888,6.76237114,3.83036383,0.05800805,6.71532719,0.38470528,0.00000000
-4.85942971,9.18039066,6.73019114,3.82130350,0.05884879,6.67808541,0.37487605,0.00000000
-4.85342671,9.09572204,6.68039288,3.80244480,0.05954519,6.62543619,0.36504478,0.00000000
-4.84742371,8.99274680,6.61385967,3.77418594,0.06007970,6.55819495,0.35534778,0.00000000
-4.84142071,8.87313165,6.53179951,3.73709991,0.06043725,6.47742646,0.34591809,0.00000000
-4.83541771,8.73878514,6.43569961,3.69190765,0.06060576,6.38440323,0.33688216,0.00000000
-4.82941471,8.59179437,6.32727684,3.63944845,0.06057655,6.28056127,0.32835684,0.00000000
-4.82341171,8.43436245,6.20842649,3.58064931,0.06034476,6.16745570,0.32044683,0.00000000
-4.81740870,8.26874977,6.08117191,3.51649476,0.05990955,6.04671802,0.31324276,0.00000000
-4.81140570,8.09722155,5.94761698,3.44799869,0.05927429,5.92001711,0.30681989,0.00000000
-4.80540270,7.92200350,5.80990301,3.37617914,0.05844657,5.78902517,0.30123746,0.00000000
-4.79939970,7.74524675,5.67017127,3.30203716,0.05743809,5.65538964,0.29653888,0.00000000
-4.79339670,7.56900248,5.53053135,3.22653996,0.05626442,5.52071124,0.29275244,0.00000000
-4.78739370,7.39520559,5.39303542,3.15060858,0.05494463,5.38652816,0.28989266,0.00000000
-4.78139070,7.22566647,5.25965754,3.07510968,0.05350082,5.25430547,0.28796206,0.00000000
-4.77538769,7.06206878,5.13227695,3.00085091,0.05195755,5.12542861,0.28695320,0.00000000
-4.76938469,6.90597107,5.01266382,2.92857892,0.05034119,5.00119957,0.28685075,0.00000000
-4.76338169,6.75880982,4.90246601,2.85897896,0.04867922,4.88283415,0.28763355,0.00000000
-4.75737869,6.62190112,4.80319505,2.79267512,0.04699948,4.77145848,0.28927625,0.00000000
-4.75137569,6.49643907,4.71621033,2.73022997,0.04532946,4.66810363,0.29175058,0.00000000
-4.74537269,6.38348887,4.64270034,2.67214294,0.04369552,4.57369696,0.29502601,0.00000000
-4.73936968,6.28397352,4.58366053,2.61884670,0.04212226,4.48904965,0.29906979,0.00000000
-4.73336668,6.19865393,4.53986804,2.57070131,0.04063181,4.41484023,0.30384623,0.00000000
-4.72736368,6.12810268,4.51185393,2.52798605,0.03924331,4.35159447,0.30931554,0.00000000
-4.72136068,6.07267294,4.49987426,2.49088951,0.03797242,4.29966268,0.31543195,0.00000000
-4.71535768,6.03246471,4.50388190,2.45949843,0.03683093,4.25919584,0.32214168,0.00000000
-4.70935468,6.00729076,4.52350115,2.43378643,0.03582651,4.23012241,0.32938057,0.00000000
-4.70335168,5.99664578,4.55800767,2.41360366,0.03496253,4.21212798,0.33707199,0.00000000
-4.69734867,5.99968169,4.60631616,2.39866866,0.03423811,4.20463991,0.34512487,0.00000000
-4.69134567,6.01519236,4.66697797,2.38856362,0.03364816,4.20681911,0.35343242,0.00000000
-4.68534267,6.04161055,4.73819053,2.38273412,0.03318364,4.21756064,0.36187152,0.00000000
-4.67933967,6.07701914,4.81781999,2.38049414,0.03283189,4.23550469,0.37030306,0.00000000
-4.67333667,6.11917815,4.90343760,2.38103703,0.03257713,4.25905861,0.37857325,0.00000000
-4.66733367,6.16556773,4.99236978,2.38345235,0.03240097,4.28643014,0.38651594,0.00000000
-4.66133067,6.21344660,5.08176089,2.38674860,0.03228306,4.31567131,0.39395603,0.00000000
-4.65532766,6.25992435,5.16864679,2.38988101,0.03220174,4.34473166,0.40071369,0.00000000
-4.64932466,6.30204477,5.25003696,2.39178345,0.03213480,4.37151893,0.40660928,0.00000000
-4.64332166,6.33687698,5.32300173,2.39140318,0.03206016,4.39396468,0.41146881,0.00000000
-4.63731866,6.36161025,5.38476140,2.38773675,0.03195661,4.41009195,0.41512960,0.00000000
-4.63131566,6.37364819,5.43277311,2.37986551,0.03180441,4.41808202,0.41744588,0.00000000
-4.62531266,6.37069774,5.46481199,2.36698890,0.03158593,4.41633687,0.41829398,0.00000000
-4.61930965,6.35084886,5.47904266,2.34845392,0.03128612,4.40353467,0.41757698,0.00000000
-4.61330665,6.31264091,5.47407804,2.32377929,0.03089291,4.37867531,0.41522841,0.00000000
-4.60730365,6.25511274,5.44902273,2.29267319,0.03039749,4.34111409,0.41121497,0.00000000
-4.60130065,6.17783402,5.40349912,2.25504359,0.02979450,4.29058182,0.40553797,0.00000000
-4.59529765,6.08091657,5.33765498,2.21100083,0.02908200,4.22719045,0.39823361,0.00000000
-4.58929465,5.96500529,5.25215244,2.16085224,0.02826145,4.15142420,0.38937191,0.00000000
-4.58329165,5.83124946,5.14813892,2.10508931,0.02733749,4.06411660,0.37905455,0.00000000
-4.57728864,5.68125592,5.02720144,2.04436791,0.02631766,3.96641480,0.36741156,0.00000000
-4.57128564,5.51702678,4.89130653,1.97948262,0.02521204,3.85973285,0.35459715,0.00000000
-4.56528264,5.34088453,4.74272844,1.91133657,0.02403284,3.74569633,0.34078492,0.00000000
-4.55927964,5.15538836,4.58396891,1.84090801,0.02279395,3.62608095,0.32616255,0.00000000
-4.55327664,4.96324545,4.41767185,1.76921524,0.02151044,3.50274788,0.31092629,0.00000000
-4.54727364,4.76722111,4.24653660,1.69728150,0.02019812,3.37757868,0.29527560,0.00000000
-4.54127064,4.57005162,4.07323309,1.62610109,0.01887309,3.25241257,0.27940790,0.00000000
-4.53526763,4.37436302,3.90032220,1.55660825,0.01755132,3.12898862,0.26351386,0.00000000
-4.52926463,4.18259904,3.73018406,1.48964981,0.01624826,3.00889480,0.24777330,0.00000000
-4.52326163,3.99696027,3.56495674,1.42596249,0.01497859,2.89352586,0.23235171,0.00000000
-4.51725863,3.81935644,3.40648692,1.36615562,0.01375588,2.78405107,0.21739771,0.00000000
-4.51125563,3.65137260,3.25629390,1.31069941,0.01259249,2.68139260,0.20304116,0.00000000
-4.50525263,3.49424967,3.11554731,1.25991912,0.01149934,2.58621466,0.18939214,0.00000000
-4.49924962,3.34887876,2.98505856,1.21399473,0.01048589,2.49892323,0.17654067,0.00000000
-4.49324662,3.21580836,2.86528536,1.17296585,0.00956005,2.41967535,0.16455704,0.00000000
-4.48724362,3.09526297,2.75634814,1.13674126,0.00872821,2.34839706,0.15349269,0.00000000
-4.48124062,2.98717108,2.65805699,1.10511232,0.00799526,2.28480843,0.14338149,0.00000000
-4.47523762,2.89120064,2.56994705,1.07776941,0.00736461,2.22845399,0.13424138,0.00000000
-4.46923462,2.80679946,2.49132054,1.05432055,0.00683824,2.17873691,0.12607607,0.00000000
-4.46323162,2.73323854,2.42129314,1.03431119,0.00641681,2.13495501,0.11887689,0.00000000
-4.45722861,2.66965599,2.35884260,1.01724442,0.00609967,2.09633708,0.11262452,0.00000000
-4.45122561,2.61509968,2.30285767,1.00260067,0.00588496,2.06207775,0.10729066,0.00000000
-4.44522261,2.56856702,2.25218523,0.98985626,0.00576961,2.03136977,0.10283948,0.00000000
-4.43921961,2.52904059,2.20567432,0.97850014,0.00574943,2.00343263,0.09922890,0.00000000
-4.43321661,2.49551878,2.16221554,0.96804843,0.00581916,1.97753664,0.09641171,0.00000000
-4.42721361,2.46704102,2.12077494,0.95805642,0.00597250,1.95302226,0.09433640,0.00000000
-4.42121061,2.44270751,2.08042172,0.94812790,0.00620215,1.92931443,0.09294803,0.00000000
-4.41520760,2.42169385,2.04034958,0.93792176,0.00649992,1.90593209,0.09218887,0.00000000
-4.40920460,2.40326105,1.99989153,0.92715610,0.00685678,1.88249335,0.09199906,0.00000000
-4.40320160,2.38676177,1.95852875,0.91560986,0.00726296,1.85871689,0.09231741,0.00000000
-4.39719860,2.37164378,1.91589376,0.90312258,0.00770812,1.83442019,0.09308213,0.00000000
-4.39119560,2.35745142,1.87176882,0.88959239,0.00818142,1.80951558,0.09423181,0.00000000
-4.38519260,2.34382601,1.82608023,0.87497280,0.00867181,1.78400466,0.09570656,0.00000000
-4.37918959,2.33050592,1.77888949,0.85926857,0.00916814,1.75797176,0.09744920,0.00000000
-4.37318659,2.31732683,1.73038205,0.84253116,0.00965943,1.73157719,0.09940675,0.00000000
-4.36718359,2.30422224,1.68085441,0.82485389,0.01013514,1.70505041,0.10153188,0.00000000
-4.36118059,2.29122448,1.63070036,0.80636722,0.01058533,1.67868342,0.10378443,0.00000000
-4.35517759,2.27846569,1.58039664,0.78723419,0.01100102,1.65282443,0.10613293,0.00000000
-4.34917459,2.26617827,1.53048847,0.76764620,0.01137432,1.62787158,0.10855594,0.00000000
-4.34317159,2.25469427,1.48157527,0.74781898,0.01169872,1.60426648,0.11104310,0.00000000
-4.33716858,2.24444274,1.43429638,0.72798884,0.01196922,1.58248708,0.11359595,0.00000000
-4.33116558,2.23594425,1.38931702,0.70840893,0.01218249,1.56303970,0.11622828,0.00000000
-4.32516258,2.22980203,1.34731420,0.68934547,0.01233693,1.54644959,0.11896599,0.00000000
-4.31915958,2.22668900,1.30896258,0.67107369,0.01243275,1.53324991,0.12184648,0.00000000
-4.31315658,2.22733049,1.27492016,0.65387338,0.01247188,1.52396885,0.12491746,0.00000000
-4.30715358,2.23248263,1.24581378,0.63802395,0.01245793,1.51911514,0.12823529,0.00000000
