energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.76588294,1.76191116,0.10556308,0.00628464,1.70579604,0.70736957,0.69886821,0.00000000
-5.75987994,1.69325757,0.10382167,0.00602063,1.63896211,0.68057401,0.66717415,0.00000000
-5.75387694,1.61704984,0.10190111,0.00572790,1.56408723,0.65096964,0.63244942,0.00000000
-5.74787394,1.53483526,0.09990346,0.00541170,1.48263157,0.61919163,0.59532761,0.00000000
-5.74187094,1.44821707,0.09793150,0.00507753,1.39612372,0.58589363,0.55645858,0.00000000
-5.73586793,1.35880507,0.09608495,0.00473094,1.30611414,0.55172739,0.51648945,0.00000000
-5.72986493,1.26816860,0.09445676,0.00437740,1.21413045,0.51732335,0.47604705,0.00000000
-5.72386193,1.17779345,0.09312964,0.00402215,1.12163621,0.48327284,0.43572223,0.00000000
-5.71785893,1.08904434,0.09217299,0.00367007,1.02999470,0.45011273,0.39605677,0.00000000
-5.71185593,1.00313414,0.09164026,0.00332558,0.94043891,0.41831290,0.35753298,0.00000000
-5.70585293,0.92110058,0.09156696,0.00299257,0.85404831,0.38826674,0.32056637,0.00000000
-5.69984992,0.84379094,0.09196936,0.00267437,0.77173310,0.36028518,0.28550139,0.00000000
-5.69384692,0.77185468,0.09284397,0.00237366,0.69422576,0.33459394,0.25261006,0.00000000
-5.68784392,0.70574375,0.09416772,0.00209253,0.62207967,0.31133414,0.22209329,0.00000000
-5.68184092,0.64571990,0.09589904,0.00183248,0.55567424,0.29056583,0.19408463,0.00000000
-5.67583792,0.59186820,0.09797961,0.00159444,0.49522562,0.27227426,0.16865589,0.00000000
-5.66983492,0.54411562,0.10033679,0.00137884,0.44080215,0.25637836,0.14582438,0.00000000
-5.66383192,0.50225353,0.10288673,0.00118565,0.39234323,0.24274086,0.12556106,0.00000000
-5.65782891,0.46596293,0.10553782,0.00101449,0.34968070,0.23117977,0.10779932,0.00000000
-5.65182591,0.43484107,0.10819458,0.00086468,0.31256136,0.22148042,0.09244397,0.00000000
-5.64582291,0.40842835,0.11076165,0.00073528,0.28066979,0.21340769,0.07937984,0.00000000
-5.63981991,0.38623440,0.11314784,0.00062523,0.25365033,0.20671800,0.06847992,0.00000000
-5.63381691,0.36776240,0.11526995,0.00053337,0.23112757,0.20117043,0.05961257,0.00000000
-5.62781391,0.35253084,0.11705634,0.00045849,0.21272455,0.19653679,0.05264777,0.00000000
-5.62181091,0.34009203,0.11844996,0.00039941,0.19807820,0.19261026,0.04746207,0.00000000
-5.61580790,0.33004706,0.11941084,0.00035501,0.18685178,0.18921235,0.04394238,0.00000000
-5.60980490,0.32205677,0.11991777,0.00032423,0.17874398,0.18619812,0.04198836,0.00000000
-5.60380190,0.31584875,0.11996933,0.00030613,0.17349476,0.18345945,0.04151363,0.00000000
-5.59779890,0.31122044,0.11958401,0.00029986,0.17088797,0.18092659,0.04244573,0.00000000
-5.59179590,0.30803837,0.11879954,0.00030469,0.17075095,0.17856778,0.04472500,0.00000000
-5.58579290,0.30623418,0.11767151,0.00031998,0.17295146,0.17638744,0.04830244,0.00000000
-5.57978989,0.30579755,0.11627117,0.00034518,0.17739223,0.17442276,0.05313688,0.00000000
-5.57378689,0.30676680,0.11468278,0.00037981,0.18400369,0.17273924,0.05919133,0.00000000
-5.56778389,0.30921767,0.11300041,0.00042340,0.19273528,0.17142527,0.06642909,0.00000000
-5.56178089,0.31325088,0.11132447,0.00047552,0.20354588,0.17058616,0.07480947,0.00000000
-5.55577789,0.31897925,0.10975812,0.00053570,0.21639390,0.17033783,0.08428357,0.00000000
-5.54977489,0.32651487,0.10840364,0.00060345,0.23122756,0.17080053,0.09479027,0.00000000
-5.54377189,0.33595700,0.10735903,0.00067819,0.24797587,0.17209279,0.10625261,0.00000000
-5.53776888,0.34738122,0.10671490,0.00075926,0.26654073,0.17432593,0.11857480,0.00000000
-5.53176588,0.36083031,0.10655182,0.00084588,0.28679058,0.17759923,0.13164005,0.00000000
-5.52576288,0.37630716,0.10693811,0.00093719,0.30855597,0.18199593,0.14530935,0.00000000
-5.51975988,0.39377000,0.10792830,0.00103216,0.33162724,0.18758023,0.15942142,0.00000000
-5.51375688,0.41313003,0.10956209,0.00112968,0.35575447,0.19439516,0.17379373,0.00000000
-5.50775388,0.43425151,0.11186397,0.00122852,0.38064975,0.20246150,0.18822474,0.00000000
-5.50175088,0.45695404,0.11484328,0.00132738,0.40599162,0.21177747,0.20249738,0.00000000
-5.49574787,0.48101694,0.11849476,0.00142487,0.43143168,0.22231927,0.21638352,0.00000000
-5.48974487,0.50618535,0.12279954,0.00151961,0.45660277,0.23404218,0.22964938,0.00000000
-5.48374187,0.53217759,0.12772625,0.00161018,0.48112865,0.24688218,0.24206163,0.00000000
-5.47773887,0.55869336,0.13323243,0.00169522,0.50463447,0.26075784,0.25339403,0.00000000
-5.47173587,0.58542241,0.13926585,0.00177347,0.52675778,0.27557241,0.26343410,0.00000000
-5.46573287,0.61205303,0.14576596,0.00184376,0.54715928,0.29121594,0.27198981,0.00000000
-5.45972986,0.63828026,0.15266512,0.00190509,0.56553307,0.30756740,0.27889570,0.00000000
-5.45372686,0.66381316,0.15988972,0.00195664,0.58161573,0.32449665,0.28401830,0.00000000
-5.44772386,0.68838119,0.16736123,0.00199782,0.59519403,0.34186644,0.28726056,0.00000000
-5.44172086,0.71173938,0.17499700,0.00202824,0.60611070,0.35953428,0.28856502,0.00000000
-5.43571786,0.73367237,0.18271110,0.00204780,0.61426835,0.37735443,0.28791560,0.00000000
-5.42971486,0.75399741,0.19041507,0.00205662,0.61963125,0.39518000,0.28533798,0.00000000
-5.42371186,0.77256630,0.19801877,0.00205509,0.62222501,0.41286540,0.28089843,0.00000000
-5.41770885,0.78926682,0.20543138,0.00204384,0.62213442,0.43026913,0.27470127,0.00000000
-5.41170585,0.80402358,0.21256269,0.00202373,0.61949952,0.44725706,0.26688507,0.00000000
-5.40570285,0.81679878,0.21932462,0.00199583,0.61451026,0.46370633,0.25761777,0.00000000
-5.39969985,0.82759307,0.22563323,0.00196143,0.60740011,0.47950971,0.24709096,0.00000000
-5.39369685,0.83644663,0.23141099,0.00192197,0.59843891,0.49458055,0.23551362,0.00000000
-5.38769385,0.84344065,0.23658951,0.00187904,0.58792535,0.50885796,0.22310567,0.00000000
-5.38169085,0.84869920,0.24111254,0.00183438,0.57617941,0.52231226,0.21009146,0.00000000
-5.37568784,0.85239134,0.24493916,0.00178984,0.56353496,0.53495029,0.19669368,0.00000000
-5.36968484,0.85473339,0.24804706,0.00174737,0.55033278,0.54682023,0.18312772,0.00000000
-5.36368184,0.85599092,0.25043570,0.00170901,0.53691413,0.55801573,0.16959689,0.00000000
-5.35767884,0.85648022,0.25212921,0.00167689,0.52361486,0.56867888,0.15628841,0.00000000
-5.35167584,0.85656878,0.25317879,0.00165322,0.51076021,0.57900169,0.14337044,0.00000000
-5.34567284,0.85667445,0.25366437,0.00164027,0.49866016,0.58922585,0.13099003,0.00000000
-5.33966983,0.85726279,0.25369552,0.00164038,0.48760519,0.59964049,0.11927211,0.00000000
-5.33366683,0.85884242,0.25341121,0.00165596,0.47786259,0.61057772,0.10831922,0.00000000
-5.32766383,0.86195809,0.25297847,0.00168947,0.46967303,0.62240612,0.09821212,0.00000000
-5.32166083,0.86718132,0.25258992,0.00174339,0.46324740,0.63552199,0.08901096,0.00000000
-5.31565783,0.87509874,0.25245989,0.00182020,0.45876394,0.65033876,0.08075687,0.00000000
-5.30965483,0.88629820,0.25281950,0.00192238,0.45636565,0.66727466,0.07347389,0.00000000
-5.30365183,0.90135304,0.25391051,0.00205228,0.45615790,0.68673919,0.06717105,0.00000000
-5.29764882,0.92080492,0.25597832,0.00221218,0.45820662,0.70911880,0.06184439,0.00000000
-5.29164582,0.94514574,0.25926408,0.00240411,0.46253676,0.73476228,0.05747889,0.00000000
-5.28564282,0.97479938,0.26399644,0.00262985,0.46913164,0.76396649,0.05405026,0.00000000
-5.27963982,1.01010392,0.27038295,0.00289082,0.47793284,0.79696299,0.05152635,0.00000000
-5.27363682,1.05129516,0.27860163,0.00318799,0.48884115,0.83390620,0.04986836,0.00000000
-5.26763382,1.09849222,0.28879298,0.00352177,0.50171846,0.87486364,0.04903178,0.00000000
-5.26163082,1.15168596,0.30105272,0.00389199,0.51639070,0.91980871,0.04896696,0.00000000
-5.25562781,1.21073099,0.31542576,0.00429775,0.53265196,0.96861660,0.04961964,0.00000000
-5.24962481,1.27534194,0.33190157,0.00473739,0.55026966,1.02106364,0.05093120,0.00000000
-5.24362181,1.34509462,0.35041139,0.00520845,0.56899080,1.07683039,0.05283895,0.00000000
-5.23761881,1.41943228,0.37082740,0.00570763,0.58854920,1.13550864,0.05527639,0.00000000
-5.23161581,1.49767757,0.39296422,0.00623084,0.60867347,1.19661246,0.05817356,0.00000000
-5.22561281,1.57905002,0.41658270,0.00677321,0.62909581,1.25959317,0.06145762,0.00000000
-5.21960980,1.66268901,0.44139611,0.00732916,0.64956109,1.32385798,0.06505357,0.00000000
-5.21360680,1.74768192,0.46707874,0.00789256,0.66983628,1.38879206,0.06888527,0.00000000
-5.20760380,1.83309665,0.49327650,0.00845686,0.68971985,1.45378325,0.07287672,0.00000000
-5.20160080,1.91801776,0.51961950,0.00901526,0.70905086,1.51824899,0.07695357,0.00000000
-5.19559780,2.00158502,0.54573604,0.00956096,0.72771755,1.58166427,0.08104488,0.00000000
-5.18959480,2.08303285,0.57126745,0.01008736,0.74566505,1.64358975,0.08508499,0.00000000
-5.18359180,2.16172916,0.59588336,0.01058831,0.76290202,1.70369877,0.08901553,0.00000000
-5.17758879,2.23721170,0.61929654,0.01105837,0.77950580,1.76180197,0.09278732,0.00000000
-5.17158579,2.30922006,0.64127668,0.01149302,0.79562584,1.81786821,0.09636221,0.00000000
-5.16558279,2.37772139,0.66166234,0.01188888,0.81148519,1.87204038,0.09971462,0.00000000
-5.15957979,2.44292818,0.68037044,0.01224387,0.82737964,1.92464500,0.10283275,0.00000000
-5.15357679,2.50530634,0.69740259,0.01255737,0.84367443,1.97619428,0.10571932,0.00000000
-5.14757379,2.56557246,0.71284781,0.01283022,0.86079831,2.02738008,0.10839175,0.00000000
-5.14157079,2.62467928,0.72688123,0.01306479,0.87923482,2.07905890,0.11088171,0.00000000
-5.13556778,2.68378915,0.73975864,0.01326491,0.89951083,2.13222802,0.11323407,0.00000000
-5.12956478,2.74423555,0.75180686,0.01343570,0.92218245,2.18799276,0.11550515,0.00000000
-5.12356178,2.80747365,0.76341022,0.01358345,0.94781849,2.24752587,0.11776039,0.00000000
-5.11755878,2.87502130,0.77499355,0.01371530,0.97698181,2.31201996,0.12007143,0.00000000
-5.11155578,2.94839255,0.78700230,0.01383899,1.01020914,2.38263473,0.12251279,0.00000000
-5.10555278,3.02902631,0.79988079,0.01396252,1.04798982,2.46044111,0.12515821,0.00000000
-5.09954977,3.11821302,0.81404927,0.01409379,1.09074428,2.54636444,0.12807685,0.00000000
-5.09354677,3.21702299,0.82988110,0.01424026,1.13880310,2.64112957,0.13132946,0.00000000
-5.08754377,3.32623944,0.84768110,0.01440858,1.19238738,2.74521029,0.13496485,0.00000000
-5.08154077,3.44630003,0.86766596,0.01460430,1.25159157,2.85878597,0.13901658,0.00000000
-5.07553777,3.57724987,0.88994805,0.01483161,1.31636932,2.98170775,0.14350037,0.00000000
-5.06953477,3.71870885,0.91452321,0.01509308,1.38652349,3.11347653,0.14841207,0.00000000
-5.06353177,3.86985556,0.94126340,0.01538958,1.46170089,3.25323434,0.15372647,0.00000000
-5.05752876,4.02942912,0.96991467,0.01572016,1.54139218,3.39977027,0.15939709,0.00000000
-5.05152576,4.19574979,1.00010055,0.01608212,1.62493756,3.55154145,0.16535675,0.00000000
-5.04552276,4.36675794,1.03133108,0.01647104,1.71153809,3.70670859,0.17151921,0.00000000
-5.03951976,4.54007019,1.06301689,0.01688100,1.80027268,3.86318521,0.17778163,0.00000000
-5.03351676,4.71305078,1.09448800,0.01730476,1.89012014,4.01869870,0.18402777,0.00000000
-5.02751376,4.88289511,1.12501646,0.01773413,1.97998573,4.17086074,0.19013196,0.00000000
-5.02151076,5.04672192,1.15384181,0.01816021,2.06873117,4.31724417,0.19596342,0.00000000
-5.01550775,5.20167007,1.18019837,0.01857380,2.15520695,4.45546276,0.20139098,0.00000000
-5.00950475,5.34499547,1.20334303,0.01896575,2.23828551,4.58325036,0.20628781,0.00000000
-5.00350175,5.47416369,1.22258239,0.01932731,2.31689406,4.69853579,0.21053606,0.00000000
-4.99749875,5.58693404,1.23729802,0.01965047,2.39004519,4.79950973,0.21403115,0.00000000
-4.99149575,5.68143117,1.24696882,0.01992820,2.45686430,4.88468080,0.21668549,0.00000000
-4.98549275,5.75620097,1.25118944,0.02015475,2.51661219,4.95291786,0.21843161,0.00000000
-4.97948974,5.81024848,1.24968412,0.02032575,2.56870196,5.00347706,0.21922439,0.00000000
-4.97348674,5.84305601,1.24231547,0.02043838,2.61270945,5.03601213,0.21904236,0.00000000
-4.96748374,5.85458150,1.22908775,0.02049132,2.64837671,5.05056807,0.21788817,0.00000000
-4.96148074,5.84523723,1.21014497,0.02048476,2.67560854,5.04755875,0.21578799,0.00000000
-4.95547774,5.81585098,1.18576377,0.02042028,2.69446241,5.02773002,0.21279013,0.00000000
-4.94947474,5.76761179,1.15634178,0.02030068,2.70513251,4.99211070,0.20896276,0.00000000
-4.94347174,5.70200383,1.12238207,0.02012978,2.70792892,4.94195428,0.20439105,0.00000000
-4.93746873,5.62073216,1.08447449,0.01991216,2.70325325,4.87867469,0.19917376,0.00000000
-4.93146573,5.52564439,1.04327495,0.01965292,2.69157225,4.80377984,0.19341944,0.00000000
-4.92546273,5.41865253,0.99948351,0.01935742,2.67339094,4.71880634,0.18724259,0.00000000
-4.91945973,5.30165904,0.95382233,0.01903100,2.64922689,4.62525884,0.18075968,0.00000000
-4.91345673,5.17649044,0.90701446,0.01867880,2.61958696,4.52455698,0.17408548,0.00000000
-4.90745373,5.04484166,0.85976407,0.01830551,2.58494796,4.41799226,0.16732965,0.00000000
-4.90145073,4.90823310,0.81273915,0.01791527,2.54574190,4.30669653,0.16059380,0.00000000
-4.89544772,4.76798183,0.76655684,0.01751152,2.50234676,4.19162306,0.15396909,0.00000000
-4.88944472,4.62518729,0.72177203,0.01709698,2.45508274,4.07354025,0.14753443,0.00000000
-4.88344172,4.48073096,0.67886922,0.01667364,2.40421401,3.95303734,0.14135529,0.00000000
-4.87743872,4.33528895,0.63825771,0.01624278,2.34995550,3.83054086,0.13548313,0.00000000
-4.87143572,4.18935534,0.60026996,0.01580507,2.29248379,3.70633991,0.12995542,0.00000000
-4.86543272,4.04327416,0.56516282,0.01536070,2.23195129,3.58061795,0.12479619,0.00000000
-4.85942971,3.89727708,0.53312125,0.01490946,2.16850235,3.45348871,0.12001699,0.00000000
-4.85342671,3.75152411,0.50426410,0.01445096,2.10229017,3.32503360,0.11561826,0.00000000
-4.84742371,3.60614463,0.47865142,0.01398476,2.03349326,3.19533817,0.11159095,0.00000000
-4.84142071,3.46127608,0.45629292,0.01351048,1.96233032,3.06452541,0.10791829,0.00000000
-4.83541771,3.31709839,0.43715690,0.01302804,1.88907263,2.93278412,0.10457770,0.00000000
-4.82941471,3.17386222,0.42117951,0.01253767,1.81405316,2.80039101,0.10154263,0.00000000
-4.82341171,3.03191022,0.40827366,0.01204009,1.73767200,2.66772552,0.09878444,0.00000000
-4.81740870,2.89169033,0.39833751,0.01153653,1.66039785,2.53527718,0.09627402,0.00000000
-4.81140570,2.75376121,0.39126214,0.01102880,1.58276550,2.40364551,0.09398335,0.00000000
-4.80540270,2.61879016,0.38693826,0.01051928,1.50536981,2.27353295,0.09188679,0.00000000
-4.79939970,2.48754411,0.38526188,0.01001093,1.42885630,2.14573181,0.08996211,0.00000000
-4.79339670,2.36087469,0.38613865,0.00950721,1.35390915,2.02110619,0.08819135,0.00000000
-4.78739370,2.23969853,0.38948714,0.00901200,1.28123711,1.90057015,0.08656134,0.00000000
-4.78139070,2.12497406,0.39524064,0.00852958,1.21155807,1.78506347,0.08506398,0.00000000
-4.77538769,2.01767579,0.40334786,0.00806442,1.14558292,1.67552610,0.08369628,0.00000000
-4.76938469,1.91876747,0.41377218,0.00762117,1.08399920,1.57287258,0.08246016,0.00000000
-4.76338169,1.82917485,0.42648981,0.00720443,1.02745527,1.47796728,0.08136199,0.00000000
-4.75737869,1.74975909,0.44148664,0.00681868,0.97654520,1.39160134,0.08041197,0.00000000
-4.75137569,1.68129139,0.45875403,0.00646814,0.93179487,1.31447192,0.07962328,0.00000000
-4.74537269,1.62442945,0.47828359,0.00615659,0.89364956,1.24716413,0.07901111,0.00000000
-4.73936968,1.57969625,0.50006109,0.00588731,0.86246305,1.19013600,0.07859158,0.00000000
-4.73336668,1.54746148,0.52405982,0.00566295,0.83848861,1.14370660,0.07838059,0.00000000
-4.72736368,1.52792604,0.55023347,0.00548538,0.82187184,1.10804748,0.07839258,0.00000000
-4.72136068,1.52110996,0.57850908,0.00535567,0.81264560,1.08317736,0.07863945,0.00000000
-4.71535768,1.52684412,0.60878031,0.00527402,0.81072703,1.06896018,0.07912939,0.00000000
-4.70935468,1.54476616,0.64090138,0.00523968,0.81591693,1.06510650,0.07986596,0.00000000
-4.70335168,1.57432095,0.67468232,0.00525097,0.82790169,1.07117823,0.08084733,0.00000000
-4.69734867,1.61476617,0.70988574,0.00530531,0.84625768,1.08659685,0.08206569,0.00000000
-4.69134567,1.66518314,0.74622568,0.00539923,0.87045858,1.11065496,0.08350702,0.00000000
-4.68534267,1.72449328,0.78336880,0.00552848,0.89988548,1.14253129,0.08515108,0.00000000
-4.67933967,1.79148019,0.82093813,0.00568811,0.93383992,1.18130896,0.08697179,0.00000000
-4.67333667,1.86481728,0.85851957,0.00587261,0.97155967,1.22599691,0.08893792,0.00000000
-4.66733367,1.94310039,0.89567110,0.00607608,1.01223721,1.27555398,0.09101404,0.00000000
-4.66133067,2.02488487,0.93193439,0.00629241,1.05504041,1.32891534,0.09316189,0.00000000
-4.65532766,2.10872597,0.96684864,0.00651543,1.09913495,1.38502050,0.09534181,0.00000000
-4.64932466,2.19322124,0.99996587,0.00673915,1.14370790,1.44284204,0.09751452,0.00000000
-4.64332166,2.27705336,1.03086725,0.00695796,1.18799154,1.50141417,0.09964291,0.00000000
-4.63731866,2.35903163,1.05917943,0.00716679,1.23128663,1.55985992,0.10169379,0.00000000
-4.63131566,2.43813009,1.08459014,0.00736128,1.27298408,1.61741583,0.10363971,0.00000000
-4.62531266,2.51352047,1.10686216,0.00753795,1.31258411,1.67345295,0.10546043,0.00000000
-4.61930965,2.58459800,1.12584472,0.00769429,1.34971182,1.72749291,0.10714423,0.00000000
-4.61330665,2.65099844,1.14148157,0.00782885,1.38412834,1.77921830,0.10868878,0.00000000
-4.60730365,2.71260511,1.15381515,0.00794123,1.41573689,1.82847625,0.11010163,0.00000000
-4.60130065,2.76954492,1.16298636,0.00803209,1.44458310,1.87527491,0.11140019,0.00000000
-4.59529765,2.82217308,1.16922974,0.00810308,1.47084935,1.91977254,0.11261119,0.00000000
-4.58929465,2.87104665,1.17286401,0.00815671,1.49484314,1.96225926,0.11376966,0.00000000
-4.58329165,2.91688782,1.17427851,0.00819621,1.51697968,2.00313222,0.11491738,0.00000000
-4.57728864,2.96053813,1.17391576,0.00822532,1.53775929,2.04286490,0.11610091,0.00000000
-4.57128564,3.00290579,1.17225131,0.00824811,1.55774050,2.08197183,0.11736924,0.00000000
-4.56528264,3.04490825,1.16977153,0.00826872,1.57750988,2.12097048,0.11877127,0.00000000
-4.55927964,3.08741303,1.16695070,0.00829112,1.59764992,2.16034190,0.12035302,0.00000000
-4.55327664,3.13117957,1.16422852,0.00831892,1.61870641,2.20049218,0.12215491,0.00000000
-4.54727364,3.17680526,1.16198926,0.00835513,1.64115688,2.24171686,0.12420920,0.00000000
-4.54127064,3.22467865,1.16054376,0.00840195,1.66538163,2.28417004,0.12653764,0.00000000
-4.53526763,3.27494233,1.16011516,0.00846071,1.69163873,2.32784015,0.12914952,0.00000000
-4.52926463,3.32746803,1.16082949,0.00853169,1.72004449,2.37253393,0.13204029,0.00000000
-4.52326163,3.38184545,1.16271140,0.00861411,1.75056033,2.41786962,0.13519075,0.00000000
-4.51725863,3.43738589,1.16568557,0.00870614,1.78298705,2.46328038,0.13856687,0.00000000
-4.51125563,3.49314117,1.16958378,0.00880496,1.81696678,2.50802786,0.14212038,0.00000000
-4.50525263,3.54793708,1.17415730,0.00890685,1.85199290,2.55122580,0.14579002,0.00000000
-4.49924962,3.60042034,1.17909407,0.00900737,1.88742757,2.59187290,0.14950348,0.00000000
-4.49324662,3.64911688,1.18403981,0.00910155,1.92252617,2.62889327,0.15317990,0.00000000
-4.48724362,3.69249891,1.18862204,0.00918411,1.95646769,2.66118314,0.15673286,0.00000000
-4.48124062,3.72905749,1.19247559,0.00924967,1.98838961,2.68766113,0.16007375,0.00000000
-4.47523762,3.75737712,1.19526854,0.00929307,2.01742573,2.70732015,0.16311535,0.00000000
-4.46923462,3.77620857,1.19672680,0.00930950,2.04274492,2.71927791,0.16577537,0.00000000
-4.46323162,3.78453616,1.19665640,0.00929483,2.06358920,2.72282377,0.16797996,0.00000000
-4.45722861,3.78163615,1.19496181,0.00924571,2.07930888,2.71745934,0.16966687,0.00000000
-4.45122561,3.76712286,1.19165954,0.00915980,2.08939316,2.70293067,0.17078808,0.00000000
-4.44522261,3.74098019,1.18688592,0.00903582,2.09349455,2.67925025,0.17131199,0.00000000
-4.43921961,3.70357655,1.18089854,0.00887365,2.09144577,2.64670762,0.17122474,0.00000000
-4.43321661,3.65566229,1.17407111,0.00867431,2.08326820,2.60586771,0.17053090,0.00000000
-4.42721361,3.59834944,1.16688172,0.00843998,2.06917149,2.55755691,0.16925326,0.00000000
-4.42121061,3.53307443,1.15989485,0.00817386,2.04954412,2.50283736,0.16743186,0.00000000
-4.41520760,3.46154557,1.15373782,0.00788007,2.02493559,2.44297053,0.16512228,0.00000000
-4.40920460,3.38567749,1.14907275,0.00756348,1.99603089,2.37937179,0.16239323,0.00000000
-4.40320160,3.30751564,1.14656504,0.00722955,1.96361873,2.31355788,0.15932362,0.00000000
-4.39719860,3.22915436,1.14685001,0.00688412,1.92855506,2.24708998,0.15599920,0.00000000
-4.39119560,3.15265226,1.15049905,0.00653317,1.89172379,2.18151472,0.15250900,0.00000000
-4.38519260,3.07994898,1.15798702,0.00618266,1.85399663,2.11830604,0.14894161,0.00000000
-4.37918959,3.01278704,1.16966243,0.00583831,1.81619422,2.05881039,0.14538170,0.00000000
-4.37318659,2.95264243,1.18572193,0.00550543,1.77905028,2.00419783,0.14190665,0.00000000
-4.36718359,2.90066704,1.20619035,0.00518875,1.74318076,1.95542103,0.13858369,0.00000000
-4.36118059,2.85764542,1.23090768,0.00489235,1.70905922,1.91318404,0.13546753,0.00000000
-4.35517759,2.82396778,1.25952339,0.00461950,1.67699972,1.87792184,0.13259865,0.00000000
-4.34917459,2.79962013,1.29149905,0.00437267,1.64714785,1.84979151,0.13000223,0.00000000
-4.34317159,2.78419181,1.32611893,0.00415347,1.61948010,1.82867517,0.12768781,0.00000000
-4.33716858,2.77689984,1.36250875,0.00396267,1.59381153,1.81419407,0.12564967,0.00000000
-4.33116558,2.77662859,1.39966154,0.00380027,1.56981099,1.80573308,0.12386784,0.00000000
-4.32516258,2.78198276,1.43646993,0.00366552,1.54702299,1.80247419,0.12230969,0.00000000
-4.31915958,2.79135096,1.47176338,0.00355704,1.52489501,1.80343704,0.12093202,0.00000000
-4.31315658,2.80297689,1.50434881,0.00347291,1.50280860,1.80752481,0.11968352,0.00000000
-4.30715358,2.81503459,1.53305298,0.00341078,1.48011266,1.81357294,0.11850745,0.00000000
